,OFCmed_L,Hippocampus_L,Postcentral_R,Thal_MDm_R,ACC_sup_L,OFClat_L,Occipital_Inf_L,Rectus_L,Thal_MGN_L,ACC_pre_R,Angular_L,Frontal_Sup_Medial_R,Thal_PuL_R,Cerebellum_4_5_L,Cuneus_R,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_9_R,Insula_L,Fusiform_R,Amygdala_R,Thal_VL_L,Cerebellum_Crus2_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Hippocampus_R,Amygdala_L,Heschl_R,Thal_PuM_L,Thal_PuM_R,Frontal_Sup_2_R,Parietal_Inf_R,Vermis_8,Vermis_4_5,Temporal_Sup_L,Red_N_L,Olfactory_L,Thal_PuI_R,Precuneus_L,Cingulate_Mid_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Parietal_Sup_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Precentral_L,Temporal_Sup_R,Parietal_Inf_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_2_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,OFClat_R,ACC_sub_R,Red_N_R,Insula_R,Thal_VA_R,Vermis_1_2,SN_pr_L,Thal_VPL_R,Thal_AV_L,Temporal_Pole_Mid_R,Parietal_Sup_L,Fusiform_L
Thal_VL_L,0.18592966997481955,0.3449847359616947,0.49902040388310126,0.5990124797061382,0.5779421178876045,0.1801219926364517,0.2861453060310453,0.09735770737182588,0.14987019278972905,0.49201122388378227,0.2888513265817581,0.5496740417928586,0.1644786847922266,0.6380386129005483,0.356551614021083,0.12311162779448571,-0.1771978255030098,0.2176930850410199,0.44579448726871956,0.5076245351176523,0.3132647977087094,1.0,0.3890736140411807,0.6597645550329668,0.5343197847936579,0.6956061527969561,0.1698033332301698,0.3849058630043632,0.2051200898818963,0.5318368662876389,0.5815319287350125,0.2791685564764796,0.13905494940803173,0.6891946204539345,0.5826114350564954,0.41239767901274493,0.49838808983851624,0.41135939489289003,0.4708293591520685,0.5116691945390092,0.5974432657803596,-0.0546563052067029,0.2274390126235675,0.4257520787873198,0.4121284272047047,0.4651752093182826,0.6160354973392098,0.36706689399323333,0.43993422659702347,0.29811704437745756,0.5442515749261171,0.7610572834246939,0.20267527854810055,0.1520288100025826,-0.10777877388971711,0.05557611951318563,0.7942707806724432,0.5907798955417721,0.34421726966941346,0.6057176458924123,0.7672056709119099,0.3512847942651292,0.15588744009822292,0.2796847223450775,0.5761781505547979
Cerebellum_Crus2_L,-0.1612651394495087,0.1549995144395632,0.3852621126741957,0.32676927616801466,0.33615559124386546,-0.2674856259627529,0.33150064449388716,-0.2019634953844253,0.45514047392489343,0.09027222047757737,0.324410141441946,0.28263545404587026,-0.030629079118121107,0.28049048872923915,0.32984683398762216,-0.08773250249967834,0.005286645081989412,-0.019691973502730734,0.14802294374310593,0.3309037792418656,-0.06307930155298885,0.3890736140411807,1.0,0.2665311899558945,0.28411160564209237,0.2092773194740169,0.1730569792062245,0.18610655944697804,-0.16140063928852927,0.3415473684808153,0.39780939005932286,0.3202795094494928,0.01616318988226987,0.3990854378691691,0.28784060983603876,0.11220424799198193,-0.10444479312946968,0.11790505940021027,0.4006988582725917,0.27217647903036624,0.35174132322113216,0.10407546684228501,0.30777571575318424,0.07675855390834654,0.12496317010154494,0.264637324647355,0.287539166102271,0.2907500238594074,0.3456652497272599,0.03610473490343873,0.241935330314051,0.30516941397305825,0.09314697621090348,-0.14644179151948056,-0.009408515362511026,-0.1458341430894711,0.3931601875749171,0.1422746720499165,0.21981234244245176,0.16871975562972794,0.29691729516795157,0.08239126048729829,-0.044250696822070945,0.2796821502743355,0.4371951315616216
Frontal_Inf_Tri_R,0.3400273098726358,0.5296940473926584,0.5471479787573833,0.2646381785307681,0.7088009432837197,0.03556530777063467,-0.10342439092870688,0.16664090175408558,0.13560771517793377,0.6575234793785113,0.10817109845836324,0.5232158718327283,-0.09431288328081074,0.7452625032486372,0.27792973091313455,0.1913020412529392,0.12972708316733916,-0.042234349742059155,0.5959475646516006,0.5337384533180232,0.4702305186718192,0.6597645550329668,0.2665311899558945,1.0,0.47352050872933876,0.6028450199750266,-0.1116419753967792,0.4718191686852227,0.4235518796703158,0.20481631321332927,0.6260193743289055,0.2984035722743707,-0.23357042486572724,0.6006994989995972,0.33601729249035883,0.4302256233096179,0.5206813109975663,0.32005153052608876,0.4222908744090011,0.5811587320078034,0.753088305001891,0.08173680264834363,0.11594906575485164,0.17598897803781943,0.5973944152901437,0.5693878290159855,0.5778982495665428,0.35447674122613704,0.5089752585409055,-0.0477840591298642,0.6177273488339206,0.6255120961878181,0.5360422370446914,0.24327930254460145,0.19490979033960623,0.3076867657719087,0.7189376137154119,0.3836704636685014,0.5452596830325114,0.3547410143862985,0.5118248543198449,0.4590124722990066,0.1638712731555806,0.11269491723340912,0.3054699892806424
Paracentral_Lobule_R,0.06694149322000449,0.27499370007375457,0.6823840745170403,0.371394650572977,0.6341745358076313,0.12427597108786187,0.19341642544016066,0.07761358656500175,0.11178906864931094,0.17448519900810314,0.540018572221507,0.2881117569249279,-0.001012584852874477,0.7645848129401458,0.6785244916639214,0.05235347539644604,-0.07738650791498147,-0.14648509613622937,0.22046454089528994,0.7147078062034762,0.10502776575917605,0.5343197847936579,0.28411160564209237,0.47352050872933876,1.0,0.41690653932259214,-0.01970076089160682,0.5246446908995018,0.3150103872581734,0.40411932838287234,0.7166006519015039,0.5544223282778676,-0.11891054404386922,0.7522560468302372,0.505810160465272,0.1275945332307437,0.09978006266140407,0.4874123123641815,0.7608421068847426,0.7183817096283487,0.5828616329215534,-0.17116504766321794,0.555972648530441,0.20035091960697213,0.5589936605435918,0.7768776261952002,0.3929774697651557,0.7216972917202074,0.8564802023509217,0.03656046463763141,0.7542761578132314,0.5293406554781572,0.3001368948640003,-0.20473930786521585,0.0806414953202073,-0.09302269531548339,0.537868958870966,0.14809865529409016,0.4163413156500295,0.2301963196283809,0.4731261082351182,0.4092652318058794,0.08612903696453199,0.6379666141208602,0.5773834363994028
Hippocampus_R,0.2968474563295603,0.30134508758246403,0.2661488321260646,0.29112361288648675,0.4719938704687425,0.32554970503151515,0.281535458521197,0.18253441532262815,0.16417393398525132,0.23676575275189482,0.3740468674340281,0.44698579321534915,0.34038711590513204,0.5909424281401023,0.25860298381620767,-0.04611393597877534,-0.39426082467901646,0.4894364805629871,0.5148438906393984,0.5714709537472978,0.24090699575588564,0.6956061527969561,0.2092773194740169,0.6028450199750266,0.41690653932259214,1.0,0.1257874043652746,0.07246100642764941,0.18527568299344457,0.1324994545953608,0.4999284226065642,0.08274118273891053,0.1703451142463646,0.5367336582792551,0.5233660153974764,0.49295103601113244,0.5246958462383627,0.5720570181552774,0.4387104429086612,0.3180424980768311,0.5465226676303571,-0.1658060261438489,0.13302408873737318,0.6250589326455008,0.5488887454051509,0.38582615256521574,0.7418407930472405,0.3645685777935887,0.396770629151025,0.15592231198334514,0.4310986619101374,0.7767913905497674,0.3659730939172045,0.08872191440465418,0.19070618850852264,-0.0868354129636611,0.7567787505618807,0.34024867107454737,0.3492937161981322,0.6622943193135228,0.5849377595749766,0.263849970556544,0.4701433630900745,0.3560199301576086,0.5493717344574425
Amygdala_L,-0.0373880243566051,0.09209638389490533,0.14139688743814927,0.06567153983339541,0.17090519348830552,0.04265528045990883,0.6888820917813685,0.13542906068391397,0.18909776634882738,0.023289985945261826,0.2088336626648573,0.47689164419516084,0.3949572889911469,0.1044405156787636,0.3618542253358959,0.26173824929242756,-0.30087258398567496,0.3151953104761225,0.3067890597948304,0.11540157934349152,-0.22914680865110493,0.1698033332301698,0.1730569792062245,-0.1116419753967792,-0.01970076089160682,0.1257874043652746,1.0,0.03754608107292794,0.020248737681451096,0.1915266820525895,0.2520942181442793,0.3300644474806259,0.5274308068118948,0.24641413654140365,0.6501035398808164,-0.0689687502045586,0.1693018297131923,0.44045819664084024,0.22957725379665572,-0.07502284334002515,0.09411467115929484,-0.01713563666790898,0.38020210257583165,0.3209627064971622,0.05483813099243642,-0.36753948347515614,0.16585520614525906,-0.07861664819083836,0.013259056360208486,0.41933146019287204,0.21363896638566712,0.2612496025665619,-0.14410196150508803,0.25130747247566115,-0.11201082276885722,-0.09683157721921701,0.16760429672738722,0.11083420802399271,0.04308311358006614,0.2589180376531227,0.2602478617467013,-0.22190209065170668,0.006989410616092816,0.09469616355476983,0.5806880834116861
Heschl_R,0.095927808348131,0.5880402272829713,0.8260351606793864,0.2820018917158011,0.5928829072305439,0.01791838559910114,-0.05324736519286625,0.17197931939408911,-0.03463041732726951,0.45713507955125116,0.009467034084239266,0.2995525302942709,-0.4265134466860357,0.6213700851754365,0.556582024604692,0.401881301662713,0.270082265254188,-0.48154763421656127,0.48834731408804155,0.39214264331139026,0.1734746725361704,0.3849058630043632,0.18610655944697804,0.4718191686852227,0.5246446908995018,0.07246100642764941,0.03754608107292794,1.0,0.5553960276331918,0.494288672950295,0.567704233704651,0.7479546021117369,-0.27453813363380936,0.6060424764763065,0.44588715455537997,0.1737964341257966,0.14198939780991168,0.22615195181953957,0.4849876109435044,0.694666459251321,0.3813014570093025,0.01742865433365251,0.541213134202473,-0.18949159940960705,0.4841822857446123,0.41449451121922753,0.041910236753228663,0.27256415204429674,0.5172663515952186,-0.036942947960636636,0.7262240508574619,0.35600512099485626,0.17845936607364227,0.03578036591590836,-0.17780316585852296,0.23839352974213252,0.4421205350782804,0.28846956211308294,0.4586525346293089,0.1765168969308809,0.30707238251854413,0.2509221563422254,-0.4530108235661643,0.10492606934703272,0.331723881450592
Thal_PuM_L,0.3689186310115665,0.6288209615551889,0.4862428080735238,0.1302596090858689,0.5382009091294764,0.05645046779055465,-0.1796842727459966,0.4882080555829286,-0.07592198665160403,0.41842005148316636,-0.1287716183284462,0.2628109202530375,0.08990118636954605,0.5840395374412247,0.257872334513956,0.2696400809201231,0.23801354831886679,-0.12287097999066905,0.37387649366113007,0.4187697822269846,0.23024488180032243,0.2051200898818963,-0.16140063928852927,0.4235518796703158,0.3150103872581734,0.18527568299344457,0.020248737681451096,0.5553960276331918,1.0,0.15211993418451636,0.4480012227297799,0.4354617657388704,-0.21039292859120426,0.42677945760564207,0.28859188776848516,0.11082755636662923,0.2945369917825862,0.28554609389862534,0.2843601959785129,0.4758895997075127,0.3706437949150396,0.09232274367182773,0.21478334044160802,0.022081304485006226,0.5875407404525211,0.25589025158785866,0.17635530515299278,0.08442410528091417,0.43847382823639747,-0.08982436588453198,0.6096770924968347,0.1451076176390161,0.45810310515603825,0.115912584088812,0.173207907405185,0.3259901989931574,0.28782442748356796,0.09053223043768743,0.41390786758939396,-0.02210847777323019,0.18087570247653073,0.2792012292252919,-0.08150337390971615,-0.08347485483797228,0.22094738653114834
Thal_PuM_R,-0.13289737217558287,0.2971242972775754,0.5207890416185685,0.6513798909684496,0.312468606712868,-0.09449184117954482,0.2788083439795181,-0.010529067050975683,0.1648123802916993,0.3793040823971978,0.302672225513908,0.3590412516662451,-0.02890245932432925,0.36051409354795055,0.40811790436664286,0.20474801545285531,0.2599938638991045,-0.14376429175173636,0.12642178673718993,0.3535658807043101,0.3005274489835925,0.5318368662876389,0.3415473684808153,0.20481631321332927,0.40411932838287234,0.1324994545953608,0.1915266820525895,0.494288672950295,0.15211993418451636,1.0,0.45377850378486506,0.4300563597341134,0.13067483185479348,0.5592139506179803,0.43014206160358986,0.17306106708654695,-0.02799159798774151,0.017163678386798917,0.4381734123119845,0.48209372031163134,0.4303465257808232,0.09599819303001915,0.3746704566807124,0.1368921457527106,-0.005804133894449942,0.3574633869809227,0.23189451987631565,0.42525497060198747,0.2304787371079041,0.3357082159139901,0.44350652377019445,0.2898258935086015,-0.12003239494736902,0.14728324456056566,-0.5523291499970225,0.01160027099738217,0.44052886098843547,0.5425978412900455,0.172314212390897,0.2551145554010398,0.4239128308924176,0.18944515292724784,-0.24198902949269993,0.2624926841758777,0.3737833741702694
Frontal_Sup_2_R,0.05432585398117815,0.5099440197039151,0.8275835034636394,0.41640568321037547,0.8652867618076294,0.11514904495921428,0.2755879813049506,0.1094342070625919,0.43856906585524513,0.38010354329913876,0.5244881043910228,0.7146490340462549,0.0985867233401125,0.8013346296399678,0.7111666804716159,0.05193162331357476,0.07653437085942492,-0.024907290742970215,0.5059283262791545,0.7822309902165173,0.16825253404849314,0.5815319287350125,0.39780939005932286,0.6260193743289055,0.7166006519015039,0.4999284226065642,0.2520942181442793,0.567704233704651,0.4480012227297799,0.45377850378486506,1.0,0.7154802665380808,-0.06012977691932937,0.8475346876966151,0.6375462561773629,0.1370812806494313,0.13705774711372856,0.5004266515861013,0.8801657831591657,0.7486970495056333,0.8008578438528341,-0.05052947529589104,0.645629782246346,0.2800598290729865,0.5736492706002112,0.5846137117374633,0.6204857875495252,0.6623036163583446,0.8160454520255124,0.13588321641571693,0.9052716320397104,0.5925569504849952,0.4417373681492715,0.10221092393443491,0.0964394016247781,0.12602842615146878,0.6712672154601961,0.27662340445118344,0.5724140433889541,0.22513067332365624,0.5173781448686715,0.35545142567528626,0.0592508263341091,0.528081449951475,0.6260838363804417
Parietal_Inf_R,-0.0019320609669500873,0.5219304942623934,0.9033803704152581,0.35388686585560447,0.6675717537046179,0.05953943695191267,0.1914189592354554,0.09737429420956421,0.2786109560516791,0.1820817997654977,0.29621051905041235,0.4955461792130405,-0.2328028024257637,0.5324159931066771,0.80915632836003,0.16921641909687232,0.08627241895589925,-0.39971242527272616,0.44969026316647964,0.44985834602748165,-0.11846553847728794,0.2791685564764796,0.3202795094494928,0.2984035722743707,0.5544223282778676,0.08274118273891053,0.3300644474806259,0.7479546021117369,0.4354617657388704,0.4300563597341134,0.7154802665380808,1.0,-0.1600888038554409,0.6016230951812125,0.5228356523609349,0.08454625342910334,0.03250138830208789,0.3885327604487344,0.7459214239377789,0.6478481843749129,0.355813380182631,0.019013917489615655,0.8957505121722393,-0.14867396612959496,0.5072692750278484,0.25983516293576836,0.08960692493463332,0.4068679683861778,0.6550049648810362,0.0019071310282630788,0.7886903579635091,0.3707556470533082,0.21418821998374601,-0.011967281373894963,-0.011503382765042236,0.07153671631548135,0.4148596954421798,0.12938671394883522,0.4095361510926395,0.1357502877933197,0.3465150639499125,0.12305249904806964,-0.3629025977627624,0.3832715970698019,0.5304882480947309
Vermis_8,-0.2740598388853331,-0.18805175029588342,-0.22754025254432755,0.07664989942973977,-0.1465157645560337,0.24144683002601483,0.614613430098322,-0.2113329265196769,-0.05539998948146077,-0.19426739287578548,0.11794929143460534,0.13595247922711998,0.4469057115977651,-0.07000110401441711,-0.042465750142679386,0.027068375007234607,-0.2584196133707447,0.6574270723684689,0.06325970563037199,-0.023623076918135824,0.041168060362518945,0.13905494940803173,0.01616318988226987,-0.23357042486572724,-0.11891054404386922,0.1703451142463646,0.5274308068118948,-0.27453813363380936,-0.21039292859120426,0.13067483185479348,-0.06012977691932937,-0.1600888038554409,1.0,0.11579944842522849,0.3946075103157845,0.018187630198047536,0.08568531784442249,0.1263482671715935,-0.09299909922932852,-0.06432916288092276,-0.01296077015210334,-0.0479149487787821,-0.0829121746489701,0.6376841605689002,-0.302462007115904,-0.22096234994802616,0.0708124988798923,-0.08962183656881283,-0.2050129096994047,0.6578511863000681,-0.15350060354703746,0.2625142093740944,-0.4584440125055598,0.1926708937386314,-0.3650825142108517,-0.08732068544142263,0.06870612672930518,0.3659258880279598,-0.23811535152428434,0.2784601212256951,0.21310664030354917,-0.013561664547658798,-0.006198224039791413,-0.006928670990700143,0.31915563619699144
Vermis_4_5,-0.025038847094654152,0.4750576824979914,0.7539856785840993,0.39323878838109594,0.7202422092543735,0.05741693335151992,0.36665401434418676,0.033236426805655236,0.28768869201984754,0.3693095947300136,0.4692322958018669,0.5705147712533621,0.08430760803302026,0.8493188012839298,0.662665676890425,0.11027458365440831,0.025065680217241284,0.05046511018316739,0.4922287135388822,0.794008633348084,0.25710666110824637,0.6891946204539345,0.3990854378691691,0.6006994989995972,0.7522560468302372,0.5367336582792551,0.24641413654140365,0.6060424764763065,0.42677945760564207,0.5592139506179803,0.8475346876966151,0.6016230951812125,0.11579944842522849,1.0,0.7141843704088897,0.20494402313675128,0.21284364226250957,0.5483119505166739,0.7937010606309204,0.7342886989304477,0.7515453196272939,-0.10571694536542549,0.5348612229510247,0.3726279540977169,0.4926647920751146,0.6063742040821529,0.5829276389932353,0.609040446304724,0.7235142454218747,0.2872192022191206,0.8226898372759543,0.6546599156067433,0.267637168294596,0.107531883967149,-0.12632456355212796,0.12079943092209273,0.6675351984288154,0.3767187296292065,0.5038156969055712,0.38472703493232874,0.5770774744683371,0.36647461307082246,-0.03615382242533907,0.47199574378027764,0.721121024702361
Temporal_Sup_L,0.04410117367280981,0.42853931858562844,0.523251856917405,0.278229410417333,0.5429903899619373,0.22517723482864974,0.6770228844383467,0.14648480818817558,0.14239632786874962,0.22858085018822005,0.4207990569290115,0.5515129247558207,0.2717426355104786,0.636042669410352,0.5974006278439241,0.2926026386887229,-0.25698860874564383,0.2932612090893632,0.6155615405532633,0.5496485861824251,0.06796590165142279,0.5826114350564954,0.28784060983603876,0.33601729249035883,0.505810160465272,0.5233660153974764,0.6501035398808164,0.44588715455537997,0.28859188776848516,0.43014206160358986,0.6375462561773629,0.5228356523609349,0.3946075103157845,0.7141843704088897,1.0,0.1422196075272109,0.3257883135919159,0.5870916167909154,0.5570133995504559,0.4241269929373158,0.5134947564948814,-0.11666005067015518,0.4977819089961109,0.5229310598302839,0.44054208885975793,0.20181579880971443,0.4697087549397099,0.3096856015730845,0.4699155551473928,0.4602519627868698,0.6557708805102141,0.686866044487409,0.08418714396583234,0.20142285330918966,-0.1670829336810974,-0.05893597895266107,0.6457315616135743,0.3799735335376743,0.3166856348048873,0.4998629586194646,0.504502536790653,0.1409935411878494,0.0070387064021748946,0.33593061729340484,0.8166546650709509
Red_N_L,0.1433968777172435,0.2898492538542235,0.20012730466986,0.2699205888230507,0.12809443412654606,0.1333670487177937,-0.034101892867655303,-0.0092094167334712,0.0014871979613975263,0.1944950627825763,0.009844918010637086,0.17250842117891413,-0.16262007087877328,0.26011090376078133,0.07883756621423677,0.1740995914861905,0.044627035569367056,0.06393328203572453,0.49645964852863694,0.1082151651724991,0.44113426521896915,0.41239767901274493,0.11220424799198193,0.4302256233096179,0.1275945332307437,0.49295103601113244,-0.0689687502045586,0.1737964341257966,0.11082755636662923,0.17306106708654695,0.1370812806494313,0.08454625342910334,0.018187630198047536,0.20494402313675128,0.1422196075272109,1.0,0.3831146469244256,0.12046102489360726,0.09699866789396103,0.23366232135440623,0.18232325131914962,0.017656355212256263,0.04578981368069256,0.15028063420795632,0.3015773826188015,0.2050972179044552,0.15571838142811154,0.1012303485046052,0.0544141052655977,0.01132575467936949,0.17991683282044182,0.39260192581660197,0.05427379378384809,0.048603175372594384,-0.02392782028256344,0.17576749784158502,0.44912794065720735,0.3931627493834241,0.2872299138167745,0.4549185599360436,0.4165933476449468,0.1609947639024256,0.01986513910714531,0.013340386676326272,0.12287660137877593
Olfactory_L,0.4399950301450315,0.38084023165705383,0.09030513467127446,0.2419364311596415,0.30060059681963525,0.24420651909059424,0.02580657519313862,0.30731786047813775,-0.11332717027974713,0.4592257577897973,-0.18466260409646718,0.3959468795757462,0.16824606453117033,0.32272639083934435,0.026583348182028694,0.12639765235680928,-0.3434872290793112,0.1770301868861815,0.3774163045857687,0.035958046276543816,0.11725990420155653,0.49838808983851624,-0.10444479312946968,0.5206813109975663,0.09978006266140407,0.5246958462383627,0.1693018297131923,0.14198939780991168,0.2945369917825862,-0.02799159798774151,0.13705774711372856,0.03250138830208789,0.08568531784442249,0.21284364226250957,0.3257883135919159,0.3831146469244256,1.0,0.39738311423427086,-0.028654180050689898,0.09719655583626087,0.20694202216684146,0.08601776052382128,-0.08283825724002256,0.1802649476077065,0.5244617356945053,-0.04455629711113496,0.2575321776629282,-0.1755418327519231,0.05391827475022519,0.1869319187175328,0.2200448819628015,0.4941720454326902,0.31287317324255487,0.4738210020398303,0.21398739498394279,0.03379200886761433,0.5019307645781452,0.3729569593029132,0.13070270263754896,0.511643116418063,0.47612620237490194,0.1421019607901552,0.1470099780899365,-0.1931743178756217,0.2922439056223075
Thal_PuI_R,0.1349411172264252,0.23408648955414404,0.38289281480611675,0.05552385977911142,0.42800778530761013,0.2850005900128716,0.40350371098574056,0.20409643566984106,0.17150173556380044,-0.056094943043425625,0.32923277028123604,0.3529548263475042,0.3364101125194828,0.5582231438947174,0.5398306359617915,-0.034438195177939744,-0.47657627696629795,0.20071104294116446,0.4011835975747726,0.5280668410603122,-0.21497295658141455,0.41135939489289003,0.11790505940021027,0.32005153052608876,0.4874123123641815,0.5720570181552774,0.44045819664084024,0.22615195181953957,0.28554609389862534,0.017163678386798917,0.5004266515861013,0.3885327604487344,0.1263482671715935,0.5483119505166739,0.5870916167909154,0.12046102489360726,0.39738311423427086,1.0,0.5137233115074338,0.24668736068378097,0.29622904204502487,-0.34907118652664193,0.4490687341274946,0.336142987666367,0.6465462797616164,0.13748753639451416,0.45665822125331845,0.2255929274480884,0.5395446020122897,0.08626477363863654,0.511915170664605,0.5761643146159604,0.3205891179328805,0.008756020168117842,0.3307989959496753,-0.16717253399744858,0.45024944670781464,-0.07227818852602887,0.27379901737953216,0.3904796938760726,0.4861661608629442,0.05210222044570263,0.2634393766036564,0.36747448104990244,0.6958575448021995
Precuneus_L,-0.0032339081784749212,0.31388821523526034,0.7991798725284321,0.3836360675374936,0.7129972912525313,0.15220974361540252,0.33154839765194694,0.049677792342432435,0.4209733335997358,0.1407232445840272,0.7212368924032986,0.5632246395510824,0.06656531115466202,0.6826787662014033,0.8021158801453115,-0.027838643745185573,-0.05750398205536241,-0.06535787837778893,0.3610064503997154,0.7518531088172886,0.038663604267056145,0.4708293591520685,0.4006988582725917,0.4222908744090011,0.7608421068847426,0.4387104429086612,0.22957725379665572,0.4849876109435044,0.2843601959785129,0.4381734123119845,0.8801657831591657,0.7459214239377789,-0.09299909922932852,0.7937010606309204,0.5570133995504559,0.09699866789396103,-0.028654180050689898,0.5137233115074338,1.0,0.6646764395357475,0.6206875548365733,-0.13469557971828905,0.8156397470145207,0.22838286968215546,0.44801228326978537,0.5836638354590244,0.5243876043922379,0.7824598530748474,0.7856418219914333,0.07473173372344111,0.8094556675668784,0.5466940568294616,0.3023870395119311,-0.10761457195696292,0.05959339747397572,0.05115644536100822,0.5334656732254116,0.11283916594469799,0.4511399988380328,0.224336218885712,0.475979100822592,0.22432576258281414,0.0750493976515645,0.7909273716418338,0.6072996041547566
Cingulate_Mid_L,-0.07129204413299535,0.4795431164173953,0.8140181511425023,0.3915835481847871,0.7262429847339008,0.1630318947854221,0.0520038615414082,-0.0278716817712993,0.174754817311796,0.3529069156573815,0.38402229206420324,0.41364188203831265,-0.17971848363560444,0.7591011621547306,0.5709603920601657,0.11724175227509517,0.2844350044344728,-0.17745338826814985,0.43010869963686366,0.6185401424063861,0.314138719533513,0.5116691945390092,0.27217647903036624,0.5811587320078034,0.7183817096283487,0.3180424980768311,-0.07502284334002515,0.694666459251321,0.4758895997075127,0.48209372031163134,0.7486970495056333,0.6478481843749129,-0.06432916288092276,0.7342886989304477,0.4241269929373158,0.23366232135440623,0.09719655583626087,0.24668736068378097,0.6646764395357475,1.0,0.6653138659149661,0.009574720829233658,0.4983230439766947,0.19741578087495365,0.4820323004547319,0.7399026131732632,0.3177033535201339,0.6721604836586899,0.7229023621371827,0.07083082176673795,0.7830209325611635,0.5264364218499175,0.23100170120699692,-0.03251548075164182,-0.16607420445405052,0.22485657422409697,0.5860979952969098,0.4032310758797273,0.5808405221849295,0.2133924572197991,0.4618339320390158,0.5083355460888315,-0.18350483774186196,0.39449394633270785,0.4023832333936841
Frontal_Mid_2_R,0.1940830951394215,0.38474403592365797,0.59132287100924,0.30366389602307003,0.746751698806181,0.008147627558720413,0.23700077411661,0.144446321951787,0.23576372188988987,0.5886519031771454,0.4872054180603553,0.6045615833064045,0.20246156291990386,0.8262131309707805,0.4881052280750222,0.20389040071550663,0.22744179140883183,0.09465593493738812,0.4319633512752767,0.7516424494359498,0.48646777613824344,0.5974432657803596,0.35174132322113216,0.753088305001891,0.5828616329215534,0.5465226676303571,0.09411467115929484,0.3813014570093025,0.3706437949150396,0.4303465257808232,0.8008578438528341,0.355813380182631,-0.01296077015210334,0.7515453196272939,0.5134947564948814,0.18232325131914962,0.20694202216684146,0.29622904204502487,0.6206875548365733,0.6653138659149661,1.0,0.14927207994015193,0.2525406253344918,0.44860432957468843,0.40762270051291666,0.6986781909975719,0.7616297412386742,0.6734756659376699,0.591246391208614,0.16801994903612838,0.7180277572133004,0.5541264913166489,0.4002274506773923,0.20945128020103163,-0.0019120410086503371,0.17467910547525548,0.6315139236644759,0.42429850373465455,0.518973121858672,0.21680080172136065,0.4320185672540806,0.5012408599915568,0.23330505470546875,0.4187414596669717,0.4023607781538175
Frontal_Med_Orb_L,0.26306819576772533,0.18094602167727256,-0.00451137792035295,0.02893269142031631,-0.009735266591682742,-0.2074316930823683,-0.0918615619314006,0.22772426342674248,-0.023399095415663602,0.3377578973153649,-0.1597838265236644,0.12757149268301954,-0.01855724609096318,-0.05072802291554352,-0.056204645717136854,0.1848737545355465,0.3082202423344736,-0.07892025417957423,-0.060556616956753725,-0.12889103206314995,0.178620216215728,-0.0546563052067029,0.10407546684228501,0.08173680264834363,-0.17116504766321794,-0.1658060261438489,-0.01713563666790898,0.01742865433365251,0.09232274367182773,0.09599819303001915,-0.05052947529589104,0.019013917489615655,-0.0479149487787821,-0.10571694536542549,-0.11666005067015518,0.017656355212256263,0.08601776052382128,-0.34907118652664193,-0.13469557971828905,0.009574720829233658,0.14927207994015193,1.0,-0.095610303781,-0.13913432730130193,-0.12532968483881707,-0.07672601195587475,-0.029064384100428425,-0.09409829008042829,-0.17522975973976607,0.035945675609809574,-0.047655439899311924,-0.18238157515727738,0.018009352748839007,0.20993994679065647,-0.016120237916655754,0.1019562541239723,-0.08690385702123185,0.15146134413484197,-0.050170072608688776,-0.2279316232293477,-0.13060709112914504,0.1362854663454589,-0.18339641565289172,-0.20231465319149405,-0.16930236560359274
Parietal_Sup_R,-0.03894165192435858,0.25553194711311417,0.7942272302350193,0.33046082053996667,0.5239717815313775,0.18115202835565491,0.3527935741768886,0.06227562631252819,0.2529868021674959,-0.048341973355353327,0.5359468375644779,0.45063676531297525,-0.08706422276411416,0.4157906241592163,0.8702520345368258,0.07132657229289592,-0.11159465373078745,-0.28814166335419295,0.32173596085802536,0.430212990935556,-0.2465709479844857,0.2274390126235675,0.30777571575318424,0.11594906575485164,0.555972648530441,0.13302408873737318,0.38020210257583165,0.541213134202473,0.21478334044160802,0.3746704566807124,0.645629782246346,0.8957505121722393,-0.0829121746489701,0.5348612229510247,0.4977819089961109,0.04578981368069256,-0.08283825724002256,0.4490687341274946,0.8156397470145207,0.4983230439766947,0.2525406253344918,-0.095610303781,1.0,-0.05044972384178277,0.37894842621241903,0.24059043070905198,0.12999007832323847,0.5101396027036855,0.6111159089822802,0.05951361907225277,0.6740544020850181,0.39488822928639394,0.07817985593673826,-0.1531233145469594,-0.008805649315732064,-0.05871678212575798,0.3178580295043497,0.008864179327578568,0.2752246384111582,0.16408733233710854,0.37427480745221486,-0.00371050003464589,-0.19408573654786232,0.6426229235051797,0.5271558334500591
