,Cerebellum_7b_R,Heschl_L,Thal_AV_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Thal_IL_L,Thal_AV_R,Temporal_Pole_Sup_R,VTA_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Occipital_Sup_R,Frontal_Inf_Tri_L,Thal_Re_L,Thal_MGN_L,Paracentral_Lobule_L,Frontal_Med_Orb_L,Putamen_L,Cerebellum_6_L,Supp_Motor_Area_R,Vermis_3,Cuneus_L,Thal_PuA_L,Thal_VPL_L,ParaHippocampal_R,Postcentral_L,Temporal_Mid_R,Thal_IL_R,Rectus_R,Temporal_Inf_R,Precentral_L,Occipital_Sup_L,Fusiform_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Supp_Motor_Area_L,SN_pr_L,Red_N_L,Cuneus_R,OFCant_L,Calcarine_L,Cerebellum_3_R,Thal_VPL_R,Hippocampus_L,Cingulate_Post_R,Thal_PuA_R,SN_pr_R,Precuneus_L,N_Acc_L,Cingulate_Mid_L,ACC_sup_R,Precentral_R,OFCpost_L,OFCant_R,Frontal_Sup_2_L,OFClat_L,Thal_MDl_R,Frontal_Sup_Medial_R,Putamen_R,Temporal_Mid_L,Temporal_Pole_Mid_L,SupraMarginal_L,Thal_LP_L,Temporal_Pole_Mid_R,Thal_MDm_R,Parietal_Inf_R,Precuneus_R,Vermis_9,Heschl_R
Temporal_Inf_R,0.3127894811259959,0.2767835976834359,0.28178207245045667,0.5144638837791936,0.2720971252091821,0.6553681221876989,0.22661309879646138,0.2815438432571704,0.5721948145465036,0.00037337729311887307,0.5069214083937409,0.13160523706727725,0.4395725549667916,0.3091351761783563,-0.25781749800256865,0.10974079633101468,0.36602690753437084,-0.1315778682361546,0.4666422791443572,0.4545123002831856,0.500814709993601,0.5728101752487542,0.3525488805300886,0.19817088838717672,0.21516729742369925,0.06284229847908761,0.5555962924552165,0.7451201038234275,-0.04645733478534433,0.10764982821783653,1.0,0.5360024525385475,0.2685057684975228,0.49353080445210995,0.23286291961221706,0.7094715099534387,0.45958763680004344,0.251370410110118,0.17242721478901704,0.35785138509588726,-0.11561899270652905,0.6591790782914191,0.4118768826546456,0.3733402026846306,0.18706824255774487,0.32852035418083253,0.1880039351762973,0.05713887257769323,0.5540280682311977,0.2891190311053324,0.45502396807148765,0.4261797032652467,0.34080483868392625,0.1379019850137311,-0.007830016090931558,0.46496649097176646,0.26144882996360497,0.06001788543935264,0.22819756828577858,0.2966153239215737,0.2417570779670425,-0.003925126462740871,0.4306525803738073,0.06884783721141466,0.3877542569528803,0.3258175129501921,0.17335449225237218,0.5893146036831991,0.5413975254248413,0.16045116774071963
Precentral_L,0.5647702575003412,0.06286878351132912,0.5037181118383174,0.4178075282527005,0.49119202380424054,0.355537803504582,0.19518615906096767,0.14523376217968414,0.33916576784467267,0.1292774294444069,0.42843004272171953,0.02446187869870403,0.22111738358485714,0.5169972736364346,-0.1269360501358663,0.015009675328072264,0.6156440804511627,-0.07672601195587475,0.7585248923741783,0.010626259689722686,0.6578146576388256,0.5630527472244271,0.3077434988109092,0.16567326019469525,0.3808060665170051,0.26367867836780673,0.9540500882635825,0.4147073183094659,0.20594559221744727,0.06423704040432568,0.5360024525385475,1.0,0.0915507579378341,0.18692922461200573,0.25910369003605616,0.42307427066805037,0.7533871157473955,0.14611597783148314,0.2050972179044552,0.42809187592669457,-0.16134100611070568,0.462879572012194,0.6905754522102867,0.33481555375814226,0.15971385886514455,0.54654007502361,0.16915648067430625,0.33634376324485626,0.5836638354590244,0.13850226489166453,0.7399026131732632,0.5035611836552862,0.6379190364571391,-0.05362577445292861,-0.04662440801700106,0.5859235188517551,0.09588477809624547,0.20251864870974964,0.15003068244285828,0.4651522535944272,-0.1259372833127693,0.08199456363338535,0.5673239856978952,0.03128570864221256,0.14183343009794747,0.2796901624236923,0.25983516293576836,0.598178050339093,0.2789243632483401,0.41449451121922753
Occipital_Sup_L,0.05340828254203883,0.24094872496884986,-0.2021055931115357,0.3771041599154527,0.2603050105090496,0.42686678625417923,0.3668277837906832,0.44600818187181596,0.05647582100271398,-0.3353624526020829,0.1746215640652797,0.2771857749395239,0.8957292325527167,0.11780596498327162,-0.13714170334056314,0.3209190731453525,0.22832591139419142,-0.16463472006835683,-0.13157257460656752,0.5314010611147826,0.33509902367208555,-0.02419546409665113,0.7753618841304422,-0.07069221202505632,-0.16798278294638044,-0.14666441832579494,0.20406847115615886,0.31886990148864625,-0.023365928733536483,-0.07658576660887242,0.2685057684975228,0.0915507579378341,1.0,0.44095913699793304,-0.044750165204911777,0.3167679581422247,0.19995471374044757,0.18176079114396093,-0.027432938887369362,0.7255866173762836,-0.38775569358751283,0.471960701267092,-0.007173819410145632,0.2681772410407571,-0.06299595932075897,0.15905792252379455,0.3540852306170403,0.0605452130780426,0.6886049708881556,0.24332273911749996,0.18455483699476138,0.07358437449291713,0.222978808565545,0.04465055802145029,-0.09339442567590403,0.3753713345058051,0.22466444775010688,-0.27532889748378797,0.397147232824516,0.11680475699095456,0.5619938001360586,-0.03352384258917797,0.570744941485824,-0.20740215933165665,0.11645260914580141,0.16033951679419145,0.5347564044275485,0.6311288894792423,0.5515990284204905,0.10737533836883946
Fusiform_L,0.21013205216012443,0.4497408257257858,0.10374276382374681,0.6302041857177374,0.4478825477445832,0.5095800764249088,0.34011163442896253,0.18202279351006512,0.1839263840204104,-0.29868500491538447,0.434825166213555,0.5709037214558935,0.5876138611168431,0.4713014657189462,-0.06611092270602387,0.3879383426314032,0.4667975703503407,-0.16930236560359274,0.1136942082591773,0.7755437808336056,0.6127052436666727,0.37425746603552207,0.400532453902376,0.44544750742772227,0.054009484918308426,-0.33704871954553056,0.18650197142048236,0.3110951715739772,0.11082389889258748,-0.01717630794534279,0.49353080445210995,0.18692922461200573,0.44095913699793304,1.0,0.2214224289262926,0.4582350374545773,0.48373361572116014,0.46026000423773744,0.12287660137877593,0.5688080269474104,0.01622419706313316,0.6508642377461672,0.20662905145045887,0.5246947051753095,0.4739780620175792,0.2865757256368632,0.4363918304339027,0.21901138245345325,0.6072996041547566,0.5925984625864673,0.4023832333936841,0.43016337814617767,0.4787274942015288,0.4175531982001966,-0.13537417768254945,0.6054232542247077,0.11074345326410066,0.03528264422954869,0.4521381005993625,0.45579287977003197,0.7605951454859011,-0.016253401995846063,0.4594465073192973,0.3995720499875819,0.08559368686188339,0.31746820761745154,0.5304882480947309,0.6545511657252334,0.5684513443968872,0.331723881450592
Frontal_Inf_Orb_2_R,0.3024560530039855,-0.024566870152566443,0.23708130880068526,0.09549376999251177,0.2996819256220667,-0.09168858214492495,0.4781663402117775,-0.25875307302873396,0.47132557274866493,-0.29120045690269275,0.29280982481500245,0.26311297391707794,-0.056191710701779814,0.3731151934667456,0.14128435071001505,0.2721205352599077,0.3004036926147721,0.018009352748839007,0.2820440240023967,-0.09861444503540319,0.5240552296807137,0.30474849672772647,0.07221239059717728,0.3661568560693014,0.21606311332902584,0.0976174338147603,0.17629717036854972,-0.05522208205055674,0.45019360744890646,0.6055324511494226,0.23286291961221706,0.25910369003605616,-0.044750165204911777,0.2214224289262926,1.0,0.440506882811125,0.4440714754242441,-0.0945893834072906,0.05427379378384809,0.1358838537234818,0.39880194743868946,0.06608115456683189,0.4194248609783721,0.10964036056387337,0.5784711509201542,0.4146449137943439,0.4522488266933177,0.45635294321559233,0.3023870395119311,0.061008342587884366,0.23100170120699692,0.46541213489555133,0.376772248414334,0.29710205675211787,0.15825031015017663,0.42811798605323537,-0.12970512005116258,-0.0008244860563634809,0.23876735164971355,0.6267234226671279,-0.11672559168210186,-0.04885170462007344,0.005176711568962349,0.46310006021907335,0.30072924990783867,0.036203920970651345,0.21418821998374601,0.13717005181847555,-0.0892938922481197,0.17845936607364227
Temporal_Sup_R,0.19545475580549754,0.2910892660108636,0.2666623084322255,0.5620557222487893,0.23231317974969287,0.5388514522136776,0.27819148224528334,0.1636838400083214,0.8259852364573298,-0.09780729888130542,0.7068077703089475,0.20348306078759842,0.32777298794531723,0.3074953405376086,-0.12706469723135969,0.30435263180649164,0.31362466360315955,-0.029064384100428425,0.40541458467326164,0.41678581117230307,0.4440236651891652,0.640737015544139,0.24324775217808023,0.13789772431027614,0.18990696589345654,-0.014137146833079879,0.4831736487959169,0.6955737629785328,0.11421446571813472,0.27024754337563744,0.7094715099534387,0.42307427066805037,0.3167679581422247,0.4582350374545773,0.440506882811125,1.0,0.3308540668950553,0.29515540246828714,0.15571838142811154,0.2715681648964053,0.05354996315400588,0.5817619047512094,0.5172127174062203,0.42797027313662434,0.20854705119227002,0.4921980641311131,0.1711375864209583,0.22617943804645782,0.5243876043922379,0.3983597059843336,0.3177033535201339,0.47842603298019626,0.3175565826887827,0.2609158637068483,0.27710633457178846,0.47501231100634056,0.12705548261275199,-0.05374487013070697,0.5130726964987515,0.386981015835006,0.17646389296743803,-0.04069087074837924,0.4218449571872904,0.1588256998447307,0.5964873396849684,0.2537621807674813,0.08960692493463332,0.48454001758960247,0.4890594518171723,0.041910236753228663
Supp_Motor_Area_L,0.6751494836245353,0.1245842021740055,0.4607013482108878,0.41848932838596614,0.6373179225921429,0.2852557018761045,0.507270409584494,0.1285234526909023,0.14581787105423774,-0.144390248873219,0.30707120143053684,0.39171760038797027,0.3666859630576712,0.6576468495083987,-0.01638854465472518,0.18364939440144687,0.8200992340836111,-0.08038591391308794,0.627106119823807,0.15506231051226083,0.9170212462225721,0.4713512103022196,0.4937328014206564,0.43286739097229654,0.4038642799380749,0.1375691920239955,0.6366956922518301,0.18413879578409448,0.3909179319290232,0.13790615145576282,0.45958763680004344,0.7533871157473955,0.19995471374044757,0.48373361572116014,0.4440714754242441,0.3308540668950553,1.0,0.06547763373265032,0.12562074822919764,0.627112103480046,-0.05032877412985677,0.49029206854696833,0.6363950496533277,0.3677506946733492,0.4668629682551334,0.5622743632454978,0.5417187944939162,0.4492253852122783,0.7126664084353376,0.1588826609014688,0.8345611953770795,0.6322631727317342,0.8602618624847432,0.1457156199324095,-0.222189099061051,0.8321355080100037,0.04051528709823492,0.16523991669128532,0.3052488857784567,0.712418281950896,0.1786620533911127,0.10474379057581909,0.4603256475810168,0.36177836129553004,-0.0208756336487296,0.3263822465981712,0.663650357751343,0.6591589611053755,0.3165648336518436,0.6412979971363642
SN_pr_L,0.031725592926878834,0.5624536609962194,0.04762171287628118,0.767822952840181,0.4127327413921443,0.3537249714045842,-0.3541252725304988,0.18495345843809952,0.2044219374075399,0.06253619461769841,0.6108054957296625,0.1636212448618907,0.31146997487097106,0.34785447225361854,-0.2854180109183285,0.014516298034956125,0.21696763426538926,-0.2279316232293477,0.1561270593384481,0.38620935344378676,0.08855748300239699,0.3933098738502782,-0.05112781648231573,0.2073955068158841,0.039065171317437086,-0.3501208498797201,0.264455864872265,0.3160984223393231,-0.11024212350199569,-0.3518717732807313,0.251370410110118,0.14611597783148314,0.18176079114396093,0.46026000423773744,-0.0945893834072906,0.29515540246828714,0.06547763373265032,1.0,0.4549185599360436,0.1768389873831663,0.10198997398892874,0.4095236774557991,0.08386872429482309,0.5731452279384233,0.159388042178579,0.19074687016557132,-0.17658599840099706,0.1656590666568179,0.224336218885712,0.8443064196980237,0.2133924572197991,0.22964143824565295,0.14283145162735844,0.40726766416497767,-0.08981291054529465,0.2455446959024791,0.3315982831173922,0.255483355438795,0.339430991758155,0.15809901284536373,0.37098607696728386,0.07433317836238905,0.34619541016257366,0.2619245136830993,0.12018891068070506,0.31336804737602986,0.1357502877933197,0.4168815378761328,0.25148171195983793,0.1765168969308809
Red_N_L,0.15795432691509573,0.3249546741274239,0.1609947639024256,0.39260192581660197,0.36790012114125265,0.0889281820370896,-0.1792041675534926,0.11073421605224902,0.149011384852518,0.13746464606332728,0.42420244157098363,0.035735391590985585,0.09143385254146154,0.296670352900986,-0.11612774748367344,0.0014871979613975263,0.20562213755591038,0.017656355212256263,0.272516621959217,0.06927083928842985,0.0544141052655977,0.36039425918866286,-0.09501385932621642,0.12804953001892455,0.1977442258678126,0.10694673667881774,0.23817047205752837,0.1264557987988261,-0.07968261881023408,-0.07512232327241115,0.17242721478901704,0.2050972179044552,-0.027432938887369362,0.12287660137877593,0.05427379378384809,0.15571838142811154,0.12562074822919764,0.4549185599360436,1.0,0.07883756621423677,0.17801267429697573,0.17632131410857696,0.3019452426158887,0.4165933476449468,0.2898492538542235,0.06047674161814474,-0.08258358281789338,0.4165170842311209,0.09699866789396103,0.3967336349342028,0.23366232135440623,0.08316103479400822,0.18338734510173352,0.28404707802913753,-0.10180173992988344,0.17991683282044182,0.1333670487177937,0.2572548220307032,0.17250842117891413,0.28913331745515686,0.0007409641374503081,0.1740995914861905,0.12031642476122428,0.09683812491113669,0.01986513910714531,0.2699205888230507,0.08454625342910334,0.18429367304638555,0.05395660902162754,0.1737964341257966
Cuneus_R,0.3736635454442944,0.31811326264342465,0.0921349622156149,0.4803307950798088,0.5084332142351105,0.38619369171203743,0.4388727884248218,0.247402210485342,0.06954313197867133,-0.22146965570378657,0.20763060645148101,0.5587693646621423,0.835521975342767,0.5293461814440185,-0.053789228097466474,0.16632830867946918,0.6157683147527231,-0.056204645717136854,0.2934694589717884,0.3457484104276921,0.6702348431429815,0.19303559328366363,0.8769296237222052,0.3094276967511102,0.160687568728998,-0.033210325920635116,0.416039818164234,0.2694866066396569,0.1761621150842235,-0.0654585891563984,0.35785138509588726,0.42809187592669457,0.7255866173762836,0.5688080269474104,0.1358838537234818,0.2715681648964053,0.627112103480046,0.1768389873831663,0.07883756621423677,1.0,-0.0864599304039787,0.6198130015733243,0.30960260195988953,0.4152443322641914,0.24329411379622082,0.37482295381714703,0.4897446555195505,0.19906186423882502,0.8021158801453115,0.27626562748893363,0.5709603920601657,0.4201890020669634,0.662023126017767,0.32019115027619155,-0.2079059711065414,0.7331864758019412,0.10483959506410462,0.010880566361058957,0.45906504175043494,0.45098398250503013,0.5505626563637398,0.16055085789220275,0.5024280735139798,0.14329238156857166,-0.10285696543590069,0.3076150726563647,0.80915632836003,0.7840500342157362,0.5319020534708349,0.556582024604692
OFCant_L,-0.07216139754779463,0.2571561344690468,0.17391202390491334,0.03608596496158869,0.1280419441328352,-0.43570475831692435,-0.11823453454439807,-0.3893023762883862,0.3062135502896908,0.23252231876475637,0.06073552142314435,0.46862213783569007,-0.2804641513962945,0.41096316424536034,0.2722692329807636,-0.11357739240464736,0.08088552550305196,0.3800168437765171,0.184909831355123,-0.31670522108964816,-0.07602055589079681,0.298068163089803,-0.23302442623925712,0.4012602199143405,0.3914516803433343,0.17166447379470873,-0.25850219451538925,-0.24085373910099947,0.3231068471315538,0.12708517476269618,-0.11561899270652905,-0.16134100611070568,-0.38775569358751283,0.01622419706313316,0.39880194743868946,0.05354996315400588,-0.05032877412985677,0.10198997398892874,0.17801267429697573,-0.0864599304039787,1.0,-0.09881276451206382,0.16191333812925227,0.08952443762796221,0.5860501195891816,0.19958999315698103,-0.15385353861319767,0.1764934046999733,-0.16538959197007433,0.167907393267331,-0.019393128970183197,0.3199183989620102,0.13090520144578208,0.7308488758200822,0.21840072252897297,0.17996702813937215,-0.12939708632316776,0.4358216558878121,0.30292060553235156,0.2647187113836319,0.0009518166738208179,0.23628471312841712,-0.3402086518953785,0.5858038756702322,-0.13014904262473737,0.06514330769516799,0.06599854228668482,-0.15069629348223426,-0.31679663181253664,0.26570222316692604
Calcarine_L,0.3476995549450112,0.6142172296144419,0.28337621085410764,0.7146788268492319,0.5262773949545755,0.6752225141388899,0.1800105598478608,0.3081641158921932,0.3525550568051325,0.02753558839502423,0.5450675760470788,0.5242688296182645,0.6551456082700601,0.6100178382203366,-0.021393991344438507,0.08653069614839255,0.43785913525990566,-0.10224279116396255,0.44190275362396136,0.620294660095887,0.5034519074614029,0.606833098556796,0.6131291776902839,0.3698241092373966,0.2498466415530082,0.0633789335661745,0.477005821392591,0.6889382116362394,0.0932679354593761,-0.14728228735048174,0.6591790782914191,0.462879572012194,0.471960701267092,0.6508642377461672,0.06608115456683189,0.5817619047512094,0.49029206854696833,0.4095236774557991,0.17632131410857696,0.6198130015733243,-0.09881276451206382,1.0,0.4732240698866223,0.5347288614129924,0.25320837368143684,0.32904859298175704,0.09996661484211262,0.08019498976902169,0.6203541487659349,0.48779618993049556,0.5608218063589019,0.505747599698736,0.5149734841881527,0.3487012957779806,-0.13280019425141038,0.6143250481001571,0.266465726881986,0.09028862402286768,0.4675150532702715,0.3906021826024167,0.6085757338106366,0.27451996315354676,0.5745116091409114,0.1674358348775386,0.0595363923862928,0.2975076389987117,0.4358383647102815,0.7303817637873122,0.7984616133196836,0.3916061716804302
Cerebellum_3_R,0.5371101404848796,0.2460016452582372,0.5065119812075749,0.3550421822243069,0.5883763581347817,0.16099948092814875,0.2531420115871105,0.017595297106661394,0.43651176983864587,0.14153504246523058,0.4885343669100612,0.32754106718648995,0.08744387044560793,0.6735919209173377,0.16854999392638037,0.11341790934353742,0.5750785841121971,0.058741659329549785,0.6767005197092916,0.003017014990724153,0.5325079923903899,0.7245957141108975,0.25048496448170277,0.30918292355914145,0.5486020998106456,0.4622435346813515,0.6109173474807695,0.2775498599443041,0.270142302732285,0.11258083548385474,0.4118768826546456,0.6905754522102867,-0.007173819410145632,0.20662905145045887,0.4194248609783721,0.5172127174062203,0.6363950496533277,0.08386872429482309,0.3019452426158887,0.30960260195988953,0.16191333812925227,0.4732240698866223,1.0,0.2571621629774371,0.47149564622662155,0.6041637351101985,0.13995412625082804,0.4798015056922988,0.45450350835666237,0.11924479303209498,0.6737922302875705,0.5354055241089645,0.6784804885430442,0.20590508251632342,0.11358631090864009,0.6411265173524213,-0.044587088056711834,0.18532308360443187,0.3395526840213574,0.6176829707026587,-0.03210574354782733,0.26997665878148397,0.38401109839651393,0.25957000400936747,0.07843231262316795,0.09677976674160654,0.30992240323281517,0.4313547390583211,0.2756261517010037,0.503087030647111
Thal_VPL_R,0.145954796547497,0.4510445533433791,0.21714459514094892,0.7109766406523159,0.4449625839031606,0.3123770947400688,0.18012946093009002,0.19793182624475744,0.2954631478005679,0.05280384904795337,0.5123046025318074,0.346441843816894,0.43596119876344475,0.4515647402473128,-0.21600194533541958,0.1074471272196084,0.4344872849144444,-0.13060709112914504,0.3252358579632481,0.3904834346337706,0.3895646533834893,0.4982977997327979,0.23813917296751325,0.30328635250067026,0.29806390594940985,-0.21054390351143282,0.3574946700752609,0.3711090436925998,0.3435957002754588,-0.03135561232717174,0.3733402026846306,0.33481555375814226,0.2681772410407571,0.5246947051753095,0.10964036056387337,0.42797027313662434,0.3677506946733492,0.5731452279384233,0.4165933476449468,0.4152443322641914,0.08952443762796221,0.5347288614129924,0.2571621629774371,1.0,0.24796851831513966,0.2628793018760502,0.23893823140980344,0.36813755836823653,0.475979100822592,0.6840321938613462,0.4618339320390158,0.5233535192238433,0.405523164618128,0.4023037330579097,-0.0643164248608421,0.47320270129014647,0.2641126669617284,0.28140871376084037,0.6222245785924873,0.5228176691022507,0.3736368890867249,0.08291862166889237,0.3337283327555603,0.3034191211832794,0.05708046907424127,0.5838843374518043,0.3465150639499125,0.5044865802802877,0.365856755570579,0.30707238251854413
Hippocampus_L,0.3249748102707104,0.38515403380956054,0.27037877571684393,0.2676353702152682,0.5599259160562935,-0.21472758353523244,0.2080231849608379,-0.06963154586479908,0.13341404587416159,0.01647761417737074,0.17084873088258887,0.5835796076758926,0.07170956051181207,0.6754682025855716,0.27502012970700995,0.2982530563085014,0.4994066977701327,0.18094602167727256,0.26828683736398495,0.07563855648317672,0.44138445761793743,0.47488535688010935,0.13576517099884508,0.5088500126328409,0.5842281276722381,0.23797927203596442,0.022791517586083974,-0.1922638656220194,0.45027084214764107,0.07219299341985994,0.18706824255774487,0.15971385886514455,-0.06299595932075897,0.4739780620175792,0.5784711509201542,0.20854705119227002,0.4668629682551334,0.159388042178579,0.2898492538542235,0.24329411379622082,0.5860501195891816,0.25320837368143684,0.47149564622662155,0.24796851831513966,1.0,0.4065187343191455,0.19253781234252368,0.3910963700045097,0.31388821523526034,0.20828130980567422,0.4795431164173953,0.5687045266590088,0.6025153290240326,0.5329590437261911,-0.035976669753584566,0.6167274899844374,-0.08099039667601782,0.42267166178160426,0.36454713972181496,0.710339745648036,0.28166207876533744,0.1375106654560666,0.10162507339362718,0.5912409433197777,-0.22410308141354784,0.2149920438896656,0.5219304942623934,0.24912916851662753,-0.01025481395094679,0.5880402272829713
Cingulate_Post_R,0.45713132881243546,0.21312178628245743,0.30547017731760917,0.35263733777558276,0.5522116307553633,0.1547761545226043,0.3782502957839637,-0.011989056614955699,0.4313993051997072,-0.10635963529910109,0.3934107762227035,0.43119299908317676,0.1733638958816544,0.5599246564485728,0.06283516062244116,0.13340685038593175,0.6161387046212073,-0.017932259551056814,0.5397946295266378,0.04616347360868619,0.5119087575912303,0.4671546350341787,0.21879988640938997,0.2984942648362977,0.4257148570695656,0.15236778539025397,0.49067495879009837,0.19931067079520745,0.2808718401581461,0.11873149205142615,0.32852035418083253,0.54654007502361,0.15905792252379455,0.2865757256368632,0.4146449137943439,0.4921980641311131,0.5622743632454978,0.19074687016557132,0.06047674161814474,0.37482295381714703,0.19958999315698103,0.32904859298175704,0.6041637351101985,0.2628793018760502,0.4065187343191455,1.0,0.2775552273702274,0.38277100201955605,0.5554105749054804,0.2619009176015388,0.5453045359330192,0.4842294475756693,0.6105174895052015,0.3263417502174016,0.02284091932593029,0.6970731757609622,-0.0688472911891639,0.1439563450031343,0.39801204187683115,0.5509823718132303,0.13084409332281025,0.23598635040434315,0.3382808579239095,0.41221335497989137,0.12325985811402013,0.1402284422704022,0.387957301573584,0.5640185096204438,0.21835410349409762,0.5668670763868879
Thal_PuA_R,0.2980428902176359,-0.21121264632965622,0.04444268868995981,0.06789022011915714,0.2273222926603722,0.14863576850353197,0.8307398002885381,-0.03459537439254942,0.005079337350195377,-0.5366858939714512,0.07871530749321833,0.2597081232508629,0.34272215286839053,0.10330106955694028,0.004658701850056773,0.3205134071014786,0.4024041277084528,-0.2102712465273362,0.08906380866069444,0.2010313824272171,0.673097097816505,-0.05043668734243912,0.372976820790079,0.3344420292943018,-0.07453972745963375,-0.2843668740445865,0.10731924450435612,-0.06920553524022041,0.252597759704413,0.4626874968231473,0.1880039351762973,0.16915648067430625,0.3540852306170403,0.4363918304339027,0.4522488266933177,0.1711375864209583,0.5417187944939162,-0.17658599840099706,-0.08258358281789338,0.4897446555195505,-0.15385353861319767,0.09996661484211262,0.13995412625082804,0.23893823140980344,0.19253781234252368,0.2775552273702274,1.0,0.4027112549617782,0.5287952876345792,0.07741989913959202,0.28101600753975564,0.19538123312505806,0.4169416107897912,0.03267374282390422,-0.1718848858714668,0.44728991854010425,-0.06354718251855995,-0.32641832321206526,0.19844367151517905,0.49489674648715576,0.17770723280654557,-0.1836849302678919,0.08948282044979676,0.249465133556473,0.12463297174189508,0.07997401284093614,0.4854501258787443,0.3489984164552138,0.1005245544799919,0.24188624650494042
SN_pr_R,0.28435918950261474,0.04268725492640832,0.24378304485069852,0.3494038545183292,0.5555138087663917,-0.12511877072412303,0.3738348027627866,-0.15275581949791503,0.17947796479692726,-0.15810247346688178,0.463941029364636,0.20953198474385548,0.06612331410064187,0.4438034187281248,0.2699392620844347,0.2427176576076873,0.3555306486844479,-0.12353051537307819,0.24515325395603343,-0.011374088189863452,0.4882412539005712,0.38729283147131266,0.0022354643179631297,0.4273833540834006,0.11907382727537857,0.035316639931730585,0.2941850145262825,-0.09260432130626413,0.32565368734449174,0.35021722211914635,0.05713887257769323,0.33634376324485626,0.0605452130780426,0.21901138245345325,0.45635294321559233,0.22617943804645782,0.4492253852122783,0.1656590666568179,0.4165170842311209,0.19906186423882502,0.1764934046999733,0.08019498976902169,0.4798015056922988,0.36813755836823653,0.3910963700045097,0.38277100201955605,0.4027112549617782,1.0,0.3657681665326077,0.30627014685328674,0.39429055488908243,0.19119642806698148,0.39961476663045653,0.19207222782301123,0.0036779285920954703,0.45751308512840067,0.1307745123586714,-0.08203213536926464,0.27611587130783805,0.6014292601783151,0.029052069144677308,-0.02513250307097942,0.267575036940803,0.31869034538401514,0.10292023722826749,-0.0790501751127122,0.2654118302882347,0.29411407531345957,-0.12462043434865683,0.24653223267037033
Precuneus_L,0.4117129064605601,0.24672144564425008,0.22432576258281414,0.5466940568294616,0.5583896532556085,0.4081580363294899,0.5085061252205506,0.37795171715922915,0.22446196609667338,-0.1909331590161003,0.34865777623142064,0.4105202456654197,0.7741504896990385,0.5058123734939424,-0.06661468997419555,0.4209733335997358,0.7303836159229216,-0.13469557971828905,0.28340166844171927,0.44591134947552497,0.7856418219914333,0.4029503647423253,0.7246069201114327,0.2430483346007354,0.2133502591334444,0.03130796465629905,0.57142837400832,0.32972166691426524,0.2830412219103228,0.06293512144952963,0.5540280682311977,0.5836638354590244,0.6886049708881556,0.6072996041547566,0.3023870395119311,0.5243876043922379,0.7126664084353376,0.224336218885712,0.09699866789396103,0.8021158801453115,-0.16538959197007433,0.6203541487659349,0.45450350835666237,0.475979100822592,0.31388821523526034,0.5554105749054804,0.5287952876345792,0.3657681665326077,1.0,0.32187600066859845,0.6646764395357475,0.5450132237775905,0.7169637502962458,0.14983790052841317,-0.08979116292414241,0.8094556675668784,0.15220974361540252,0.049959250210288526,0.5632246395510824,0.5903275152808497,0.43754280904989773,-0.027838643745185573,0.6862318824693746,0.11528149001553663,0.0750493976515645,0.3836360675374936,0.7459214239377789,0.8980410699281522,0.5026838412553598,0.4849876109435044
N_Acc_L,0.039921555427197025,0.5427684669515078,0.09886535319292408,0.8118977118936327,0.4559132622853022,0.3946014066591327,-0.05803211633330429,0.08300630714359741,0.32828857423873864,-0.03241212209743113,0.6710011940933568,0.3460068454053816,0.3634860824405236,0.40311034538960305,-0.18295865126724198,0.06524772974181703,0.24770691782679163,-0.2640104044770037,0.19549708321235706,0.46218948399237986,0.24824514133922995,0.47652524813747965,0.038524440291201445,0.4086774122805603,0.019360041558057196,-0.41909103574688694,0.230544317307023,0.36416697808927373,0.0554801421452391,-0.1487862408828225,0.2891190311053324,0.13850226489166453,0.24332273911749996,0.5925984625864673,0.061008342587884366,0.3983597059843336,0.1588826609014688,0.8443064196980237,0.3967336349342028,0.27626562748893363,0.167907393267331,0.48779618993049556,0.11924479303209498,0.6840321938613462,0.20828130980567422,0.2619009176015388,0.07741989913959202,0.30627014685328674,0.32187600066859845,1.0,0.24243783908834027,0.28456170179567164,0.19910079177178028,0.5320290291617343,-0.0692124004793142,0.3627250032956795,0.3939985572035644,0.14776149232280114,0.5091399011335455,0.33134990513292073,0.4966092185878976,0.03882245386875792,0.33799401775544113,0.4105734263567086,0.18239469741733802,0.3710022073803622,0.20067586270987975,0.45995018395096465,0.31888365480772907,0.1680622772466902
