,Frontal_Sup_2_R,ACC_sub_R,Red_N_L,Thal_MDm_L,Frontal_Mid_2_L,Thal_PuA_L,SupraMarginal_L,Hippocampus_L,Parietal_Sup_R,Frontal_Sup_2_L,Putamen_L,Rectus_L,Frontal_Med_Orb_L,Angular_R,SN_pc_L,Thal_PuI_L,Putamen_R,Parietal_Sup_L,Lingual_L,Cerebellum_Crus1_R,Cuneus_L,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Vermis_8,Cerebellum_4_5_L,Cerebellum_6_R,Thal_IL_R,Thal_MDl_R,Precuneus_L,Cingulate_Post_L,Pallidum_R,Cerebellum_7b_L,Cerebellum_10_R,Cerebellum_9_R,Postcentral_L,N_Acc_R,Thal_PuI_R,VTA_R,Frontal_Sup_Medial_R,Temporal_Pole_Mid_L,OFCmed_R,Thal_LP_R,Vermis_7,Calcarine_L,SupraMarginal_R,Raphe_M,Rolandic_Oper_L,SN_pr_R,Frontal_Inf_Tri_L,Rectus_R,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Olfactory_L,Parietal_Inf_R,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Cingulate_Post_R,Occipital_Mid_L,Thal_PuM_R,N_Acc_L,Thal_MDl_L,Heschl_L,Thal_PuM_L,Thal_AV_R,Frontal_Med_Orb_R,ParaHippocampal_L,SN_pr_L,Cerebellum_3_L,Occipital_Inf_L,Temporal_Pole_Sup_L,Red_N_R,Heschl_R,Insula_R,Temporal_Inf_L,OFClat_L,Vermis_1_2,OFCpost_L,Temporal_Pole_Sup_R,ACC_sup_R,Occipital_Mid_R,Amygdala_R,LC_L,Vermis_4_5,ACC_sup_L,Thal_IL_L,Thal_PuL_R,Vermis_6,Supp_Motor_Area_R,Temporal_Mid_L,ACC_pre_L,Postcentral_R,OFCant_L,Caudate_R,Rolandic_Oper_R,Thal_VL_L,Parietal_Inf_L,OFCmed_L,Vermis_9,OFCpost_R,Paracentral_Lobule_R,Fusiform_R,Fusiform_L,LC_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_LGN_R,ACC_pre_R,Hippocampus_R,Angular_L,Thal_LGN_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Temporal_Sup_R,Insula_L
Heschl_L,0.5990689063574044,-0.08642276176771464,0.32480346225473616,0.494229005555056,0.6906167988001816,0.4286317095366335,0.7906643171618615,0.7263249713878698,0.5757482539951049,0.7285449716029624,0.6317209337260877,0.24776447803413307,0.2807501469313262,0.20273283454398877,0.3972415683950286,0.5104900332505474,0.38926066942512155,0.7468407814189912,0.3805724068027469,0.03534201739071391,0.30447433930399415,-0.19884423764582992,0.3672444109774174,0.17658658796531132,0.7219514575274714,0.3231799063593448,0.4797624488885466,0.30748962358854975,0.7505866068314166,0.6840733510575864,0.5036492510248999,0.4700389624086185,0.2226945308879281,0.20489970888207076,0.7931251414208175,-0.05166611759548759,0.443209675151546,0.2069634651555792,0.6709705514975118,0.13633466391971083,0.20164217481507196,0.4453978699475364,0.18751408103076705,0.4596058418151195,0.2869018830412751,0.27707467106516137,0.778082607041079,0.08564642223493246,0.8405130294035357,0.20554853326841938,0.5231803609875831,0.7051607690785096,0.04597054448659503,0.3629878925978149,0.4687570947942688,0.16261009479444066,0.7315603494061118,0.6022778816760997,0.5077084797670247,0.45790150809988855,-0.0008797697004612428,0.3981619062486772,1.0,0.6360779282486538,0.21966234949630262,0.28031902642496415,0.5713762854408325,0.3732438882795021,0.6321512336558069,0.18843968915578793,0.011452358272304406,0.287740803891211,-0.004640592632988387,0.21630125366836683,0.17933457571391473,-0.06228156383044701,0.6050698384971861,0.005506188692378978,0.10526172027089344,0.21185611872015786,0.03999948128925491,-0.10574383033393896,0.44002899429400427,0.619623409689144,0.5977555656563517,0.6494594822817981,0.23029624885169234,0.05976837092327006,0.6004246821275502,0.5048216583634156,0.3743744627171219,0.39400887714890803,0.24014474541655342,0.5617991949660126,0.08942450523013698,0.5414852839557798,0.7810491864268674,0.25889335591380314,0.31182093570347114,-0.008839957523887637,0.5787946646001892,0.3142117109167138,0.5849213610291889,0.3947953242956688,0.13333848483699648,0.3277753424526572,0.4948747909465567,0.32527856540157235,0.418927455311878,0.5066292682781324,0.5036267973824609,0.12987859034038793,0.6255947942371801,-0.006499249997530663,0.6568465260278988
Thal_PuM_L,0.7724193637170382,-0.13698852629125388,0.16269822368668913,0.6914938877669726,0.6853289378947967,0.19797412927588462,0.7871510349033108,0.6159575489658742,0.8182509861582731,0.6016147136853692,0.5451393803520683,-0.11989098008268907,-0.17406000336287536,0.44139959091719533,0.12794372284268551,0.5561337506302062,0.2697236983536041,0.7827828732089671,0.6510558324740247,-0.0003802244783903035,0.5566295295111676,0.013460774779328031,0.694617481387167,0.40565181201474954,0.8321295462437042,0.6650854441603274,0.6876822962000392,0.2699768826791119,0.8341627984845416,0.7895127491084006,0.5186520258622648,0.4905594097284283,0.4186370965915279,0.4216489316380916,0.7614429869622026,-0.11926223965422701,0.5818134058204377,0.021691523323529,0.6631097933797606,-0.09149539819866562,-0.1582239383271931,0.6859280810884618,0.15586390359546157,0.7791053856152585,0.6241926733568468,0.5878320762024827,0.5708062640833349,-0.017552455904482202,0.7774652925764501,-0.1514009108157953,0.2897625304922556,0.8280940166638113,-0.19276499319136697,0.6778131245309201,0.5454664546577713,0.03789597670694964,0.7129111748142596,0.8615683035092675,0.36926297605057695,0.7045378058314328,-0.10353290679567592,0.526481702671779,0.6360779282486538,1.0,0.03178142257565118,-0.09818082893955518,0.5558965584199498,0.21800913939343036,0.6987957830032875,0.20437848741363146,0.08121391758575637,0.03319910729896764,0.07319073584825037,0.612130420672201,0.34970616111784236,0.15527399976206152,0.4278574985367759,-0.17369458890231004,0.2953067355369959,0.13873982768441526,0.30979411826096326,0.16736595607450003,0.18189520262707526,0.789413034696172,0.7015115924873669,0.5585771296050649,0.5728211363745513,0.27752368915138437,0.7775044632903546,0.5970975856866706,0.15285587865292147,0.7201760571565645,-0.1628817617310889,0.6842769194945306,0.4231189202523068,0.7845702532251976,0.7554010401940318,-0.15511633787798634,0.567692767937204,-0.03829023424996507,0.7832101223823048,0.6023311568388265,0.5823565999134521,0.5334269070387301,0.31277265396509835,0.5414735806342534,0.4649020702177441,-0.04329133025730267,0.3280897916541839,0.6803576312809534,0.48962068786037194,0.32858168864482995,0.6857426126495603,0.2834736979666082,0.7703963416480126
Thal_AV_R,0.16923150163495168,0.09198812565778938,0.6388824894948121,0.39276516489242885,0.3242118863842292,0.12928655302026928,0.009670302153014416,0.5132086688995495,0.03711280502555483,0.27937715992302686,0.46113124354848123,0.17246364836470934,0.2192523419209906,-0.20739780125931784,0.6930558012928351,-0.06801286414664022,0.5439129299876407,0.09403225133974795,-0.34517887754321636,-0.016344432998815217,-0.4176906321834487,-0.40385119447804274,0.19279070756408237,-0.4376678119056619,0.090182520640096,-0.17983972019886776,0.2489075774673268,0.16921581232144287,0.1391131966925436,0.2244763967225376,0.49708527224891635,-0.013954267900869025,0.14128581415176597,-0.18462526282412312,0.2396118446944899,0.12329144621081937,0.09940996629405767,0.5645927708603512,0.24710132294746753,0.34250113962860707,0.1747281284492551,0.14212432114790635,0.13641659734918102,-0.19319834964556284,0.037246537512592,-0.288957787131897,0.2473501850818332,0.2919796315402956,0.29220522060838555,0.16301004742744465,0.2513585401213728,0.1888703352017073,0.1075478591560267,-0.12509303343186962,0.38315720590329855,0.3922486071038601,0.18332460084181398,0.1378312094846851,-0.3268856093327245,0.13209831225379132,-0.041683733038693105,0.42246901845337315,0.21966234949630262,0.03178142257565118,1.0,0.1466760333648092,0.22189102093513458,0.5855370935022164,0.18227080776879973,-0.3931835044770834,-0.001518194878162097,0.7009305273548948,0.281100071726789,-0.08229287008285174,-0.2750166923680852,-0.3331041919876618,0.2875989177926034,0.38910899014381994,-0.028694069218821408,0.32382481398960006,-0.45925030482743967,-0.4215336789034984,0.026311878771946757,-0.0016389183775981635,0.26063681454471327,0.33551875971751083,-0.17370818200098992,-0.3458453073995066,0.1324750656894464,-0.276690270228533,0.34715338776178883,0.09883356171192846,0.16843805935631262,0.44934716737874125,-0.014302215116133403,0.3006289218940722,0.030972982854935646,0.1995208002364076,-0.35182369046529527,0.2136467752063525,0.10006338998431125,0.013218579113041626,-0.040099782190290346,0.11329796676611364,-0.3762057507564961,0.3839884424684541,0.534348217461705,0.2006785378655251,0.5985827661626718,-0.34984150162034267,0.12381190781089081,0.06345309901558858,0.128996078492319,0.06951810366933946,-0.04179829719647705
Frontal_Med_Orb_R,-0.16138408687300287,0.5420119410581339,0.2545242482522611,0.02543736882318533,0.22181843063170337,0.11650612787911613,0.1110451910928446,0.09628599692789924,-0.24388828024528345,0.35572179315052643,0.2741185525148592,0.9355432694857732,0.8694257027008173,-0.07917353253413045,0.20778251916739088,-0.13845771247470226,0.3097410823205411,0.0775266017083543,-0.08085189442952567,0.4484082029662077,0.10760148005534602,-0.029934788715301534,-0.16444022647330453,-0.2535635174836517,-0.010950154563343691,-0.30545667065348997,0.07049174487929281,0.022242283217529718,0.033413499073850564,-0.03779609473102013,0.13157809225986333,0.20474495038233712,-0.2968784732680431,-0.047966980460373836,0.2054695242873074,0.5420365301504539,-0.1143990464848688,0.07703045569967801,0.2067072500998601,0.2686848432635375,0.909261774951516,0.05442177979825182,-0.02077409655226066,-0.18524401131121515,-0.30291445818175433,-0.16360971824206585,0.39134814296599024,-0.05314934086642422,0.20297343360780237,0.9277502761391574,0.2908587740859124,-0.04554571413842273,0.5572408492375119,-0.382631164548375,0.11347809672351239,0.24444153454620218,0.036664980928167064,-0.11381876133206718,0.5025305212325994,-0.17574738341311594,0.5068236289234687,0.1200845706923859,0.28031902642496415,-0.09818082893955518,0.1466760333648092,1.0,-0.10564544460120147,0.25141137098686034,0.06469825182994388,0.2806762140994778,0.28435317929968423,0.2721435763883515,0.01461013183743611,-0.14216417657993383,-0.23436213824016947,-0.0672198812426618,0.07812401527561208,0.515053781240638,-0.208198656795721,0.020421670946527946,0.09181453422229441,0.039460670538515534,0.24072779944758202,-0.11920965200311842,-0.0646473262547865,0.09219230611336796,-0.21578848613425225,-0.08349371107734867,-0.19118864674404368,-0.09206803614454655,0.6338279862786267,-0.36387869406247425,0.8627739351479794,-0.12930074437858324,-0.1457527699790884,-0.014948488190010087,0.21456731412140947,0.9135802685870618,-0.23629765184292226,0.306462136726697,-0.20096417009960696,-0.16663474697686134,-0.11827657992620631,-0.09410008250936959,0.10904385054385589,-0.040231660869493,0.027471253616890852,0.7194631566626706,0.24530155969239553,-0.04288653460095393,0.060149165350734446,-0.20684514517456948,-0.04620096721079706,-0.09693356968355364,-0.04356281992531496
ParaHippocampal_L,0.7493068998607838,-0.07452370834116115,0.1086363343269654,0.30141062696287757,0.5320728264992618,0.5310386503396781,0.6233934194627013,0.7318229121074451,0.7275143681683518,0.5427417083993019,0.3526304254830151,-0.15654199553936177,-0.18992288109302305,0.16120911287351342,0.3359799895164466,0.5020225118821082,0.12517286159352223,0.7089668552695845,0.36635415037537233,-0.2354968077048614,0.049710956193806964,0.02023252029795857,0.3469281010709876,0.35521789714219854,0.6885955559440469,0.5804738050321113,0.14727874557275786,0.3241124979920024,0.6880762574668929,0.6878325896179124,0.4047982229732029,0.26909132418368015,0.4578999550999758,0.15278702563599647,0.5855286992478803,-0.15299764805692784,0.6182554488681555,0.3840735156770044,0.5720848359628993,0.2748852618995258,-0.2341123514788506,0.2892957966908316,0.286938311486083,0.49222058707935484,0.4583888787326662,0.22403538830049743,0.48072045993511286,0.46676405651970854,0.6112199187049157,-0.18200866425624526,0.42908286743080387,0.6733957878610292,-0.007996709343932358,0.6407035685981357,0.45777677490447094,0.1511125295029031,0.6690217826574258,0.5861841870007549,0.18764657608269192,0.5849378474260821,0.018831178405909785,0.18670314426676332,0.5713762854408325,0.5558965584199498,0.22189102093513458,-0.10564544460120147,1.0,0.2834544277160088,0.45769985724190904,0.004405625360917266,-0.03291063341946157,0.2044817061732681,-0.031458283033319635,0.2512570386764142,0.39487680115136137,0.09734359801193214,0.6432643628932918,-0.22636043576956275,0.5022523945081695,0.2886077103548091,-0.004407799891259148,-0.18732240141998327,0.20696293948005562,0.7097494069229097,0.6693901593030145,0.5259891097722414,0.3269099042113178,0.16515871378391445,0.7225735190544785,0.5111838100182116,-0.06013099562487136,0.5996138202903095,-0.23961706476547576,0.6182196785895417,0.18573528112669394,0.35131076211112877,0.6083502866654684,-0.17266683719935771,0.38684174656851605,0.09077292811099114,0.7258729605522594,0.4852644134392331,0.7783687392119579,0.4492391303680204,-0.02964246074074056,0.3077336519430296,0.5125802004697423,-0.06844889213918288,0.24088796162481535,0.5057202558662193,0.5277329725818998,0.4708691034441033,0.7016389275806929,0.030601827786493705,0.5630037086525754
SN_pr_L,0.21986320290765324,0.07590918109212784,0.7909839113322025,0.5764501952908352,0.4338705701908149,0.05002314029714753,0.1234599007411876,0.6890907359252096,0.1411849633079869,0.3680049019041503,0.5923688168414565,0.2355775463532496,0.3153452303601745,0.015809224004759283,0.8236432373621794,0.07266353530459356,0.5700184975843912,0.28426512501405216,-0.2703715219221296,-0.13076139985587046,-0.18174117021417968,-0.4572072832851885,0.29168994401812604,-0.3810071502545546,0.1815154172875473,-0.1158197721030921,0.5400559001836676,0.23704771784423428,0.3151903217988739,0.3330317443207672,0.4828497091523021,-0.01213182490447853,0.18534281341566097,-0.30855189464220634,0.3799468798820831,0.08995033622887368,0.2682842306314597,0.7610385273546154,0.3467014972206497,0.17247623293146247,0.2396683221169944,0.435902204647676,0.28794989478315625,-0.09244843414023958,0.18310079281593156,-0.011724988812497972,0.2724571530411476,0.2606502810171237,0.421368056213744,0.22238645512977762,0.25535188040773343,0.33149418577625095,0.04701335015298039,0.0711859810852052,0.3194484152503372,0.3204983668421024,0.28060946150652955,0.3200578321486409,-0.0778924590676576,0.16687400440594038,-0.0505049609836273,0.592291220961575,0.3732438882795021,0.21800913939343036,0.5855370935022164,0.25141137098686034,0.2834544277160088,1.0,0.378715651783651,-0.39140248637039754,0.04369580118115367,0.8105263012304772,0.12166978629412475,-0.11155141020656147,-0.3361642906150514,-0.2935827629282147,0.32968111530655914,0.4058409687557508,-0.11459789092395122,0.31499958904452724,-0.20319198718840242,-0.3437158659871971,0.09873116763951202,0.07496658320354513,0.3584051904904273,0.4774000673649638,-0.12879123666583817,-0.4579078994821189,0.2851411795186089,-0.17136955115543281,0.43046333678977095,0.15910189368398872,0.22709355492203828,0.5248376894742938,-0.020513047358912538,0.428851791259259,0.24742540544765482,0.2878492689953414,-0.35349245710708854,0.006890897986525831,0.20417930697261408,0.10424149126817439,-0.006092770734291703,0.24381007867088503,-0.16352745851736908,0.4334432217677865,0.5562934423648616,0.23303540853995883,0.749451425988595,-0.1611294793932405,0.19767908975194592,0.012406717285219563,0.15302660511502156,0.10679646626042957,0.04159557586880499
Cerebellum_3_L,0.6494284236905495,-0.11607096176593572,0.3602490808976435,0.4906521050712972,0.8181814076642921,0.3871494961605169,0.6058625342225327,0.6639331089685377,0.6803036978729383,0.6770546923151517,0.6682010546064336,0.07742842401558958,0.14147323272294315,0.5457468218116843,0.38171125914867127,0.5942881541663289,0.5911944373211,0.7728732644416457,0.40893524378023166,-0.004485815664553755,0.34772807389282184,-0.3449726759503403,0.7131459089827697,0.10460732083912316,0.7836228749398272,0.3267016476902669,0.6476227196834174,0.3994941583907881,0.8116445201158987,0.7902171514347541,0.4522472795993123,0.41218206935857327,0.37839943230091977,0.363641799731697,0.850447580605327,-0.06138315013127557,0.6677870527713033,0.15744103529249856,0.740112069951794,0.05960558993082428,0.08022032650925078,0.6895828553101209,0.15697581687608364,0.47262755711063753,0.6561940379157782,0.563363758400017,0.5642560101977636,-0.11267255662805375,0.715264346469633,0.02290262370238337,0.2950194235559797,0.8290618349587482,-0.04913805543406229,0.5484020415579747,0.48694428404345463,0.27221207474417697,0.773877635615045,0.7558484584662539,0.2254071355032344,0.7041097679137447,-0.1182107370123364,0.5587795444602024,0.6321512336558069,0.6987957830032875,0.18227080776879973,0.06469825182994388,0.45769985724190904,0.378715651783651,1.0,-0.07169300981523317,0.2163880627181888,0.27421834169915665,0.21944330989475302,0.5328010564094656,-0.07129708070060992,-0.12033267692768411,0.6085377982862605,0.08112663487472078,-0.04374729997893921,0.36087182628200043,0.23604776365078176,-0.12366706370161733,0.44453004200822815,0.7412028198435232,0.5638574934427646,0.7157081838974101,0.4329855335191436,0.16007420974635597,0.7699868678739478,0.2347998180928277,0.2690945723973128,0.6859266635292635,0.11549007579930459,0.48235871829922394,0.39329383970484416,0.5199299062728102,0.7587473500627101,0.08614630452423204,0.24421165605386272,-0.18702191171313248,0.7337710597475223,0.5849532297194289,0.3698662759038675,0.35092630760019383,0.3693264818803115,0.6375364397565723,0.691587442809611,0.19597458997448738,0.6283936519083889,0.40793193740724737,0.6651948525121303,0.047461035808953084,0.6534615460221043,0.45090359977054534,0.4306930588018243
Occipital_Inf_L,0.023827207656422066,0.10879571708136707,-0.4705868464208492,-0.08320195362442373,-0.10024980383773473,0.012313970216230293,0.41810454444121437,-0.2546496409100897,0.1561782716417952,0.10839183217427487,-0.19299960565493657,0.24504440655637108,0.016143618434906484,-0.0022448776753740906,-0.5525615069600509,0.1402563597910533,-0.40335381883932986,0.15667634127118396,0.6255523416043938,0.4069807543727042,0.5512248395013029,0.5758218119170432,-0.2555169172468625,0.49560599767392344,0.2508556414202386,0.3918270106491164,-0.10881191469249814,-0.2503759952751786,0.08459813555423029,0.021815400020896023,-0.06698664251691978,0.4516565673078698,-0.1411110827919069,0.46243175845950707,0.08744360456427644,0.13621820561246523,-0.10284717222567906,-0.4822867218652916,-0.01897922645377085,-0.020743536433582167,0.1734182032772783,-0.13074159100391194,-0.21554738713174787,0.4943141739345445,-0.21089637536338013,0.1963680469790051,0.24068072841711907,-0.12687111986074115,0.2113750963617439,0.23562522464617125,0.04079178779172875,0.0030026669857064927,0.0867511695403621,0.04834801791442777,0.09540882566477524,-0.33556697439209454,0.11514269119950256,0.03558225392623525,0.7501863269451535,-0.09997871132138894,0.29302256320790465,-0.37997893304119135,0.18843968915578793,0.20437848741363146,-0.3931835044770834,0.2806762140994778,0.004405625360917266,-0.39140248637039754,-0.07169300981523317,1.0,0.04906368413336849,-0.4779853802018938,-0.32693641635865783,0.191347057483311,0.6646159690143516,0.4482835977839548,-0.08867889984770393,-0.2843116243849943,0.3232240530034715,-0.4124383877768814,0.34133556130520515,0.5371361341034621,-0.03206053409077332,0.21569013622669628,-0.016502111107599783,-0.1635078444700845,0.12000100886736685,0.5217686340357071,-0.04082333591264365,0.6891897071301062,-0.08504753516640269,-0.0921964212135225,0.12326403630937896,-0.12137339441863738,-0.07281142162993925,0.0007060258573635344,0.2528741478704171,0.12029041520258389,0.6223651928538652,0.28299677538774654,0.036658661678673835,0.04429082361206777,0.45043282557694503,0.10470288988991139,0.2591407380045505,-0.42864041525868796,-0.3594196020871552,-0.05182577526618582,-0.5087649858018304,0.5878799862996817,-0.001338463166525694,0.19488561279377795,0.14338711938974572,-0.26267682707702,0.5150842343617369
Temporal_Pole_Sup_L,0.11556998389653532,0.4309251459860488,0.018640445878070924,-0.01782538213550519,0.22213138905515362,0.19402538619310403,0.0856729870708605,-0.05462460112611787,0.17534142201651703,0.21640279173716323,0.05041947468452818,0.2863040579071675,0.18959186835621555,0.3813344102257429,0.00028010998319216067,-0.025937201335169552,0.31104558738725085,0.19904930203273422,0.1470873285930188,0.5271882748642044,0.20468085558364438,0.15944867547910474,0.3137666033444843,0.18919355433923365,0.0650080360110609,0.043175877232712066,0.03845229764653425,-0.13986053381868147,0.2228966983676888,0.23498742625638416,0.09414492912465454,0.020542750217542576,-0.0042376765052889905,0.4529621577503413,0.1756767928945879,0.3622105423875066,0.2065024463558974,-0.002845968387245246,0.23658085841397727,0.4003463287038243,0.30858650089958267,0.0899924194204125,0.26839452509439,0.16680882566399857,0.25395196539753484,0.0634556446285889,0.08894726551624732,0.03906006088380551,-0.0514835767444986,0.27888432947550257,-0.08813499784897698,0.18944012759061699,0.2577838915102372,0.08193318091469136,0.14811008489247027,0.4024202006799069,0.16081678318332562,0.18871589283948728,0.11980217071671098,0.26332828747301,0.2355606878613285,0.06955591893334295,0.011452358272304406,0.08121391758575637,-0.001518194878162097,0.28435317929968423,-0.03291063341946157,0.04369580118115367,0.2163880627181888,0.04906368413336849,1.0,0.10019050793023074,0.25349429275405627,0.3923602185680466,-0.16243667276133553,0.2039903517925756,0.11835021789460627,0.5041885916472074,0.09739151251954907,0.243082139772595,0.4591675500246371,0.17136792394118439,0.13337935506134282,0.16730095756428556,-0.07895766717615474,0.02647246518766058,0.013397822498629728,0.3596214336826364,0.0961700547313552,-0.14332114444135602,0.026968981670036852,0.2550035025977368,0.24654027936284179,-0.08395630956336299,0.4211827518020663,0.03867702526894876,0.2115970520445989,0.24199270085414806,0.11566502620235336,0.30383176410561424,0.12539206785024132,0.21602820934027445,-0.1419904772510767,0.037814015985559876,0.31282187839952963,0.34805007075655653,0.02176175368206885,0.08411113735000544,0.22088422599347085,0.14906600874075396,-0.055763389004156776,0.3026733348545255,0.29259765214443273,0.4658793162892258,-0.13432346990470967
Red_N_R,0.05561680736080502,0.13271373845816128,0.9170209517248342,0.46593894565961985,0.312313414139141,0.06620804543938527,-0.012947949490664528,0.6289671463295745,-0.012241181766005726,0.26820945029639615,0.5557183231156202,0.2818292479549094,0.3767406015882665,-0.14093824543126837,0.9079512673762309,-0.08243104820533743,0.6353500074720779,0.1252534060931921,-0.3983760914128948,-0.022889131213743464,-0.36065135265921877,-0.5090674668594525,0.15134400396979492,-0.5397191750036927,0.060138830453811236,-0.25784596780597363,0.3937999072421299,0.1554464824031839,0.17568987317157392,0.23381987817834307,0.49348375255646265,-0.1667098192669052,0.10275656636820077,-0.34290968668680377,0.263920140702029,0.1799554956062942,0.12219224563275695,0.7521103082419696,0.19331153564976739,0.3332465155669425,0.3064242052987636,0.2828006638071125,0.2833853714009857,-0.22021309896852911,0.00022807841318574757,-0.2281401790068211,0.18500610851351962,0.3396244209859946,0.28886803411952516,0.2768216737130224,0.1934014303075915,0.19969667605519026,0.1133177617361375,-0.12181289245723616,0.3260978513653281,0.3720874835588492,0.20276316872307604,0.14997395178687067,-0.2462458700025525,0.08025830669655591,-0.015861512092265367,0.4956264459397331,0.287740803891211,0.03319910729896764,0.7009305273548948,0.2721435763883515,0.2044817061732681,0.8105263012304772,0.27421834169915665,-0.4779853802018938,0.10019050793023074,1.0,0.14527077732923302,-0.2388653954630758,-0.4089282089039788,-0.40702492265650975,0.3414399122002925,0.5351097449164199,-0.12612089351583156,0.36391427952794336,-0.37942371367002087,-0.5083295393044073,0.09727426706194893,-0.07020455686077817,0.15427321954408027,0.3431126765231892,-0.28353374553458227,-0.4575272485189582,0.11478283416942028,-0.3140011994369692,0.3842121307550146,0.03552573352176,0.26093257318102886,0.4636731200275318,-0.16049456608065016,0.3439274064176425,0.08638632532809255,0.338948191247317,-0.4995193212494311,0.21022584981254713,0.05330938582876384,-0.04749215919023278,-0.1191073666328477,0.0726217586716899,-0.2934212815980149,0.3739418525789099,0.5935183714969452,0.2572112701032648,0.776086366765204,-0.3260085751598326,0.1160256028003294,-0.049056174777796356,0.08262298459850922,0.022927960598505576,-0.09928845558287953
Heschl_R,0.22877682537008298,0.13308388506476365,0.217215646026405,0.046523640927766945,0.36312470555199783,0.19675409536751098,-0.10348555854776031,0.11841957912445074,0.0995284766780114,0.1619418091831616,0.35970233342090374,0.042073233726457035,0.11016145148299161,0.29620811362208666,0.17392262679004117,0.055872433489537625,0.5145069223812383,0.10622889859092483,-0.10559861034276531,0.12079879822314737,-0.09253206739211349,-0.3674393317158367,0.501506118135573,-0.038328659497339906,-0.009122654559882816,-0.12249581945180252,0.14343642125931502,0.18969565900285268,0.1547664930401213,0.2078360942997786,0.3236290297111532,-0.0931362330743553,0.21785182315064305,0.23219982092686692,0.193646466975816,0.0642794988008931,0.22339854225944275,0.0647058413806824,0.37757720482655,0.2288535466325873,0.08013743936009522,0.17768160933045896,0.11360913709582274,-0.07375378443099678,0.3881776776697419,-0.023616942009646497,0.14251344845950978,-0.1548112972435626,0.008288426748778492,0.02864281311602791,0.17108520991658582,0.14369128273982262,0.11986562176585426,0.0072575063942273005,0.07536267413399335,0.492664971149125,0.045361564541335546,0.1689401175237224,-0.2738885337625834,0.27068579560679423,-0.17726507229585964,0.3230494320642938,-0.004640592632988387,0.07319073584825037,0.281100071726789,0.01461013183743611,-0.031458283033319635,0.12166978629412475,0.21944330989475302,-0.32693641635865783,0.25349429275405627,0.14527077732923302,1.0,0.4914669102440322,-0.39400370928476647,-0.17420425961499356,0.044647962385892775,0.35149459400138644,-0.13965105198233854,0.500017331707533,0.0636082500664956,-0.06047989732518528,0.20260227293968028,0.11013127081717954,0.12165795988537345,0.27967499196079804,0.12088091800530787,0.029088618439167192,0.13818033308759378,-0.35556525278802137,0.2332025370293765,0.33773945066672306,0.12907123111418134,-0.0027754985956636876,0.6194810256102615,0.030314151534360585,0.03318352790469319,0.09209839704484636,-0.05602668331759867,-0.037068679267851644,0.18120157155724043,0.2865073506412812,-0.22483803635143512,-0.13342534074022855,0.06980528831610096,0.5463929078375698,0.2572826920783493,0.25926984564204947,0.32948584528468144,-0.22548986864619017,0.15624808281036365,0.053047770039213495,0.18521539350428531,0.6625143086213927,-0.21220049632266508
Insula_R,0.6530553605115149,0.046987828013563326,-0.15064945087561413,0.27711493529005876,0.5626796148050257,0.2767731579392231,0.43244324115915106,0.17280909258647176,0.66482418108516,0.3930924656983441,0.3626253516750791,-0.13107765990477255,-0.22279402293662376,0.6725825364534423,-0.19744657088736123,0.4451371195942625,0.3110928037652309,0.5768987699146753,0.62620425895184,0.22780267301937301,0.5201428908025747,0.11135416852395054,0.7748669145190095,0.5689479578217351,0.5456472929784053,0.5297501863499456,0.34226708617874796,0.10788123142516919,0.6037400094698581,0.6040566542942727,0.3930877035158124,0.30987418937831146,0.41725292498164546,0.7533662791798073,0.5256340922834971,-0.039965223020090604,0.500584707163275,-0.2931474154439273,0.617731545863937,0.08698253509218172,-0.13537761385237287,0.43437155673528727,0.1096359318780466,0.632282955348427,0.7439004379668132,0.44049343793214096,0.3568513169123356,-0.2224432057058321,0.3442372554091648,-0.1573362427482892,0.1868616581460055,0.5612777259718089,-0.041142793225934594,0.5718630130730663,0.26453701797302,0.3360942010811955,0.4333602452082266,0.6587602932595034,0.19575789784474332,0.6623629221982694,-0.05723545952536773,0.29694303404544187,0.21630125366836683,0.612130420672201,-0.08229287008285174,-0.14216417657993383,0.2512570386764142,-0.11155141020656147,0.5328010564094656,0.191347057483311,0.3923602185680466,-0.2388653954630758,0.4914669102440322,1.0,0.15139493700540196,0.2952255099988966,0.20740230459371387,-0.029159020485325576,0.19030845905031205,0.33525081747599006,0.5699132554707123,0.388282648997847,0.19379222041271343,0.674448235102268,0.4345019448768714,0.33208434110835955,0.47960783124909434,0.5787332905477944,0.5625377532599735,0.2780290524531818,0.018163679287474824,0.7499064962486518,-0.12570297119591814,0.21764540241302716,0.8605521855915967,0.35926630735381987,0.5086198634203798,-0.18088800312409625,0.6211880415512391,-0.014868625934870866,0.6513325515944709,0.6745294188157691,0.30706600446873694,0.26235669413719515,0.49851432221335923,0.6053806730762636,0.23261049930876357,-0.056716725712095795,0.11410140351263777,0.4867564464982729,0.3524966218339352,0.3885578427938127,0.6289429519504947,0.7318302366341575,0.40318579283832806
