,Frontal_Mid_2_R,Putamen_L,Parietal_Sup_L,Cerebellum_4_5_L,VTA_R,Occipital_Mid_R,OFCpost_R,Temporal_Sup_L,Postcentral_R,Cerebellum_Crus1_R,Thal_AV_L,SN_pc_R,Cerebellum_7b_R,Postcentral_L,OFCmed_R,Thal_IL_L,Parietal_Inf_L,Frontal_Sup_2_R,Rolandic_Oper_L,Cerebellum_9_R,Thal_VL_R,Cingulate_Post_L,Rectus_R,Olfactory_L,ParaHippocampal_L,Thal_MGN_L,Lingual_R,Caudate_R,OFCant_R,Angular_R,Heschl_R,Calcarine_R,Cerebellum_Crus2_R,Supp_Motor_Area_R,Cerebellum_6_R,Amygdala_R,Occipital_Inf_R,Occipital_Sup_L,Temporal_Inf_R,Cerebellum_Crus2_L,Temporal_Inf_L,Cuneus_R,Cerebellum_9_L,Vermis_3,Precuneus_R,Thal_VL_L,Occipital_Sup_R,Occipital_Inf_L,Cerebellum_3_R,Vermis_7,Olfactory_R,Thal_PuA_R,Frontal_Inf_Oper_R,Thal_MDm_L,Raphe_D,Cingulate_Post_R,LC_L,N_Acc_L,Thal_LP_R,ACC_sub_R,Cingulate_Mid_R,OFCant_L,Thal_VPL_L,N_Acc_R,Insula_L,Paracentral_Lobule_R,Thal_PuL_L,VTA_L,Thal_MDl_L,Frontal_Sup_Medial_L,Thal_MGN_R,Red_N_R,Fusiform_R,Precentral_R,ACC_sup_L,ParaHippocampal_R,Putamen_R,Thal_LGN_R,Vermis_9,Pallidum_R,Raphe_M,ACC_pre_R,Cerebellum_8_L,Parietal_Inf_R,Cingulate_Mid_L,Rolandic_Oper_R,SN_pr_L,Frontal_Inf_Orb_2_L,Lingual_L,SN_pr_R,ACC_sub_L,Frontal_Med_Orb_L,SupraMarginal_L,Insula_R,Temporal_Pole_Mid_R,ACC_sup_R,Vermis_1_2,Precuneus_L,Thal_PuM_L,Rectus_L,Cerebellum_7b_L,Hippocampus_R,Pallidum_L,Thal_PuI_R,Paracentral_Lobule_L
Thal_PuA_R,0.5862939302148199,0.5025766492671782,0.6232440051766606,0.675588405222572,0.023973916507897458,0.306865678922667,-0.019182295659441122,0.3856619904731204,0.6133655810401089,0.01199373752700908,-0.18656294718277935,0.0009018296570713192,0.1556186491286009,0.6000754469315274,-0.1402578992315506,0.3743911379552057,0.5673092689107211,0.5686533910037497,0.29182188969011924,0.37101163079114036,0.701944182963313,0.6793545508804503,-0.12281365518972212,-0.21456710425284223,0.32971777422547754,0.15132580065231752,0.5735245728164042,0.5644954433989717,-0.05637179175536644,0.46211034176061877,-0.03549810340764269,0.5942721779461398,-0.050162577765360775,0.6347760626316813,0.50799839429541,0.13511497397790784,0.18762319457667997,0.42389729121467185,0.10937643434828137,-0.004117314142369388,0.14737352263736958,0.32877873188665285,0.3544279023479023,0.6389800249613711,0.6668209267910468,0.741476654887754,0.4555769005576115,0.06297278554047003,0.38866865701565084,0.18894973448428223,-0.04770940959936319,1.0,0.6510621169336335,0.7022241602518671,0.11458294050729805,0.7522912757069731,0.0024390649646515933,-0.14275385135955748,0.6779854919687718,-0.11332359605181284,0.5906235557120456,-0.16923976720959388,0.6504947020967801,-0.113466091257131,0.5416239893784004,0.6486083702551075,0.39996261485453194,0.08334233710615144,0.45326448228251515,0.5341517058684109,0.026917097012317325,0.19142778149894726,0.4946092845181054,0.6883769267868693,0.4207662985096472,0.19921244968011528,0.31398228706134035,0.4069003065822317,0.3877323471660617,0.4410639653898047,0.4649983218355419,-0.16891534155416174,0.42271038528316673,0.5752658512995026,0.607492398342962,0.36154523630953556,0.32501595569252273,0.09430235155483983,0.5050312755879969,-0.07880371208282456,-0.10498258001797889,-0.1597421764943339,0.5206821161227826,0.5096729043258413,0.29738902804532535,0.2858273251798233,0.40209271181966794,0.6787071455951332,0.7320066252030787,-0.12421671353009095,0.3418373541409115,0.39540497609705844,0.1784242104801883,0.44053221990594843,0.5563212708030143
Frontal_Inf_Oper_R,0.5927552193668691,0.6193448972711243,0.6685009379397703,0.5896479332341698,0.08584687178749702,0.3718017048170732,-0.17144835540917197,0.24576315015183267,0.8129230044881598,-0.0044090768630739826,-0.04709755143070835,-0.01588416394231928,-0.12106612628519627,0.6926152884001395,-0.12625123604705032,0.5744098807935591,0.5800839466004284,0.6956373170457123,0.3811089144690145,0.41230210060118266,0.6818861884599152,0.7168429670850621,-0.18801030011521927,-0.1470895294901672,0.3469281010709876,0.3688610502037832,0.5740235018095119,0.49732888341287035,-0.18859887150467397,0.6937151861673245,0.501506118135573,0.604509145042951,-0.12035059849569091,0.7034439918081455,0.3703207470437766,0.012154296979044752,-0.09201702335499094,0.33714689600002384,-0.09654803225000727,-0.23368685147161625,-0.1919214279168855,0.39475353712998185,0.29868783569668306,0.6897398383219864,0.7385423632644057,0.6006914779288501,0.4526946039766565,-0.2555169172468625,0.48062812311426556,0.20819381053318028,-0.10309539896851982,0.6510621169336335,1.0,0.530412537735082,0.37305648976357997,0.7828183710854383,0.27106268517532406,-0.23313633056123345,0.6951672570581436,-0.058615275628065525,0.5979597778730834,-0.08169066532703555,0.614514214275215,-0.17093826621443237,0.27552406750951197,0.7107726441031732,0.3470201749947456,0.20894917666379237,0.6632783672438636,0.6466149161316995,0.2779324117729982,0.15134400396979492,0.6858408550209928,0.729901009238438,0.5769547772986567,0.5611183807921677,0.6088928274803816,0.5575275347367622,0.2522923032752124,0.4745141461766886,0.4258404709896393,0.04731879692528485,0.37299505173741887,0.5962488532561503,0.6144174397504497,0.7883927335715466,0.29168994401812604,0.20028341186065823,0.3584538289285868,-0.1472827914021572,-0.09288968100759079,-0.09432354004462776,0.4212787663417319,0.7748669145190095,0.2455717365534821,0.5132965211292109,0.3759536031893741,0.7361182024066403,0.694617481387167,-0.17073617236683655,0.2297856900904511,0.5567126446468085,0.23646429746989137,0.6054791938599271,0.5528367794298072
Thal_MDm_L,0.5864967075100256,0.6470604932475051,0.4408564534511665,0.5097502414422803,0.28039938519900137,-0.0644679898956797,0.10127660910331511,0.5113431043667216,0.37455710189563207,-0.0297057963288756,-0.16948302741710058,0.2906425687891478,0.14498045092238376,0.5177549006587129,-0.0031012200478135526,0.3591351613485115,0.4003479130408607,0.48723347614148954,0.3933817300929574,0.016074176857751407,0.8812707390883074,0.5428970490948746,0.0009256376286358874,-0.23537806184037793,0.30141062696287757,0.16483877093437524,0.3075833828135147,0.7680602409009109,0.034048776520498904,0.08538805966645133,0.046523640927766945,0.23903568623537244,-0.19396388987567398,0.43618608334028564,0.30109348722761214,0.023823767881213907,0.17172820388581522,0.16964247251894007,-0.08994394185958586,-0.20644853691312998,0.03887326936034148,-0.04780230205134215,0.11434875421406558,0.5094639326484354,0.5072324032859329,0.9077107324830558,0.07851173783879174,-0.08320195362442373,0.23378394011828396,0.16114617711501167,-0.14261396358526382,0.7022241602518671,0.530412537735082,1.0,0.008237545416935579,0.6596878979021876,-0.07737457018406042,-0.18321829903856285,0.7041945210042037,-0.1084878166572322,0.3339358121433821,-0.025239152812261214,0.6310647579188216,-0.050125330168127785,0.5385220812473368,0.4327605226141625,0.527753142159742,0.3887145114383861,0.6888960107680643,0.428160251425858,0.09184722532680935,0.46593894565961985,0.2853604954681907,0.5278792908971385,0.550613586070746,0.14133922481758915,0.4023947243963203,0.4543945297928803,0.11571170448819557,0.6474311656986591,0.19605115838410764,0.03888171220165736,0.4396501752945107,0.2814121607021229,0.36307581519919985,0.1947756024065993,0.5764501952908352,0.2873896218490782,0.19728312743584395,0.050609258919162764,0.03862304294348937,0.00968687018006406,0.44146657313714344,0.27711493529005876,0.1756237095671178,0.2155540058879032,0.2827823863977852,0.5141056402002252,0.6914938877669726,0.0054747214316021664,0.2572172341940112,0.5365074016517156,0.440710199869293,0.2325407737934267,0.38039260677156594
Raphe_D,0.2724495066968651,0.21944475134485922,0.4183300378158923,0.2828461284295365,-0.042338652226837394,0.22269223976555094,-0.5480435937828747,0.2243374258965444,0.38068109132589856,-0.2416191444102141,-0.13722551285746468,0.0034351739066596,0.022191243489882034,0.4260490426639122,0.012306849219420837,0.5833049462275688,0.46148785828369626,0.364897745242196,0.28849931129953404,0.13383549472663872,0.16740576061902815,0.28454131522002946,-0.03379523953565408,0.16313658614513926,0.13497849377717502,0.6177018954366315,0.29448023611472823,0.07675355689595731,-0.001591536311959857,0.3510042803135488,0.19126577615294668,0.3118078598476336,-0.2133147012169031,0.5044819314907498,0.1536494524444921,-0.09865882402580435,-0.1771727386711494,0.33175411639233776,-0.3684316633334338,-0.06467042731040386,-0.056206343445575874,0.25695839042586954,0.3205576855923093,0.29150125876217947,0.4212882643783928,-0.019612742772033096,0.26051588920382934,0.01827281420210923,-0.11398477846576932,-0.15254075353764548,0.14572508778369234,0.11458294050729805,0.37305648976357997,0.008237545416935579,1.0,0.28544689108072474,0.45416600916698485,0.08439737857343838,0.3938892876118177,-0.11941949824370064,0.18620342239519064,0.05814555891581022,0.45529011947191333,-0.013815368993211155,0.19043345380804758,0.40845563955318837,-0.07335016419390133,-0.15527958583432933,0.3099492394002747,0.359328146219735,0.33828886655737006,-0.16775269994630287,0.394226127696575,0.2623099711271031,0.42864757445575125,0.14310853237869328,0.2251436337405672,0.26825835121966046,0.18811958694983277,0.0646616223850447,0.7091416075249322,0.2496853763149982,0.1854085120975199,0.3528601468332107,0.1627642979958643,0.24591129954401397,0.07031041561842713,0.15369642207366968,0.1927554670487958,-0.38064897613897225,0.08346515685820624,0.054474205246928024,0.2920824338684753,0.3070484386761383,-0.11351356839564378,-0.014410576301126592,0.04194256264251717,0.4022104250669743,0.34859326525516426,0.04194765698116162,0.2962178759151968,0.17360844028207845,0.21897111767315086,0.48542466526412137,0.44661508232818553
Cingulate_Post_R,0.7930189741264047,0.5758313847119055,0.8621056276942114,0.8530169468267961,0.08743800727972871,0.36132681524368354,-0.05873387883579366,0.5873378622894574,0.8205370417109162,-0.03938557648531591,-0.04975210386585134,0.03902725358124082,0.07917431117267548,0.8344388892843895,-0.1804908541742267,0.5729167246148528,0.7817555569811583,0.815296648541903,0.5393081182315627,0.45682684277990127,0.7164769558356381,0.9241975452130132,-0.19749787864264445,-0.21394297539599685,0.5861841870007549,0.3365080804504913,0.7711133475093928,0.6636537845425688,-0.14412230346875818,0.563337625384919,0.1689401175237224,0.7312278500664388,-0.07708441435702372,0.822870314989379,0.6358758956502144,0.09218935287814152,0.04877326645258165,0.5410191050081775,0.1022154773067917,-0.05659656724751075,0.18161170746265637,0.36701002432783847,0.521879328505125,0.8210374665377667,0.9006650940698303,0.706029435176848,0.5643565481976023,0.03558225392623525,0.44464381458154456,0.24394047388690202,-0.13335257863926112,0.7522912757069731,0.7828183710854383,0.6596878979021876,0.28544689108072474,1.0,0.2839018912000917,-0.20289865968411566,0.727446395700905,-0.19202105639971265,0.7816014994885371,-0.1344477506751677,0.7569242754041484,-0.2176323988154135,0.6296370129310229,0.853479129704416,0.3284611796489303,0.16083241234546988,0.5579468692013213,0.7662285095042488,0.32425388364271923,0.14997395178687067,0.7326826698536943,0.8593774914257886,0.7093715153141552,0.44745003883643236,0.40421621304172434,0.5672782254545886,0.5047254101540761,0.5629979775475367,0.47300764626225317,-0.03641759542352941,0.5185849576394631,0.7085217280826445,0.7896108562690771,0.5281034782833837,0.3200578321486409,0.28778892123473987,0.6233587397404413,0.008183128895600968,-0.1387645455334821,-0.13474602408579905,0.724184286782272,0.6587602932595034,0.3401944035993543,0.3585892962193868,0.5750359311493414,0.9010292427169855,0.8615683035092675,-0.1469966436336131,0.42928144542755725,0.4604115049898268,0.3255567483303794,0.629750818069305,0.7598586722066083
LC_L,0.11100013980401786,0.32510812171527304,0.4663390865111034,0.34814507399897343,0.10502001951089157,0.16768624160360462,-0.2570595819447156,0.2981300376227484,0.2796111982568175,0.048769165342273386,0.22227449335050067,0.1328387121511778,-0.07841041951677374,0.5171186658813134,0.233265984307829,0.4536569931349977,0.4883681482293348,0.27598014059527626,0.39585953852457273,0.19909490356130738,0.17125138130565545,0.38530085756361804,0.18525741485803598,0.32506577689668253,0.20696293948005562,0.48146325957348524,0.18571947462223073,0.03631695522311214,0.06803815864527683,0.35561413191109237,0.20260227293968028,0.21258096108369226,-0.07109672861682986,0.3517515961638763,0.0001851707845223312,-0.2744576296533706,-0.29801484418222585,0.3147258784238297,-0.24908147436415706,-0.2812490007543286,-0.1947143563910596,0.28245176758354773,0.22921635367906787,0.4291951560910935,0.30627057984009115,-0.07850235480736013,0.09882899748185914,-0.03206053409077332,0.32042990676160027,0.11114396378702195,0.06736288258579311,0.0024390649646515933,0.27106268517532406,-0.07737457018406042,0.45416600916698485,0.2839018912000917,1.0,0.01930827053271399,0.28183674995933394,0.0008071534547700302,0.3131426337108285,0.3051287287195804,0.4533545035994098,0.0009519688515833681,0.06253277239298567,0.3363892621684021,0.11884663853812208,-0.014411653488123727,0.3539862586377111,0.42174902590339447,0.38489911400863946,0.09727426706194893,0.26824585691000136,0.19194066136686283,0.34572152798287803,0.49242396708442665,0.4098215105470725,0.3490847949909157,0.08066118523569632,0.1665877288370136,0.1886787857597962,0.32070656416478266,0.2539894221630234,0.1872204238387998,0.33213156340031597,0.20616083536491603,0.09873116763951202,0.21852832309207704,0.18828172532147724,0.01784908413097189,0.21702212250449207,0.3328916505864739,0.34210571970350534,0.19379222041271343,-0.21453016145618492,0.22629432575805158,0.45236278171141386,0.4451388749075055,0.18189520262707526,0.22668671553909328,0.204223388405771,0.3387355161986495,0.33331187267478923,0.41405391836645833,0.4859872464998959
N_Acc_L,-0.0917491649279797,-0.10956644838756967,-0.042658550023144164,-0.08834709852419748,0.006385622096756671,0.12201826406370296,0.22773776340136442,0.032794005506175054,-0.18274967752006682,0.21985573544733117,-0.020168194557548143,0.06266376989324345,0.36957069680561083,-0.10647430691024758,0.43451459083659116,-0.016202949336343295,0.01813909313688146,-0.059774612676457,0.07382458938048643,0.04220972270883997,-0.11690059957264531,-0.12838884368570652,0.5506880846677009,0.6508379659002289,0.018831178405909785,-0.011982906725317924,-0.06096022828116022,-0.09392012971844475,0.5843859130198881,-0.15672755452573403,-0.17726507229585964,-0.07283297845278434,0.4525070712425907,-0.09705522660082327,-0.016675218029136036,0.11345451028678177,0.3546429636024648,0.047253353084802274,0.07635646023782557,0.3922141529134568,0.16370465851171118,-0.07001934434382837,0.11735066685058454,-0.12176675996881998,-0.10000765435241445,-0.19214320708100285,-0.03560235692851017,0.29302256320790465,-0.1812840270728507,-0.026010954876847625,0.6504272566210375,-0.14275385135955748,-0.23313633056123345,-0.18321829903856285,0.08439737857343838,-0.20289865968411566,0.01930827053271399,1.0,-0.09468921510344082,0.5302464022164037,-0.08827926435956107,0.2520306373943899,-0.1164291792913768,0.6427755085880883,0.05542647213693828,-0.09086926206248418,-0.1751574127851487,-0.14232599222871523,-0.07472215310037654,-0.030601071597329107,-0.05075019746086842,-0.015861512092265367,-0.1474192112387378,-0.20386451260546515,0.010237686534587584,-0.07192436900031338,-0.06941841129278223,-0.14695256613152743,0.061231524657659214,-0.03754352359489909,0.024770613402164646,0.20463523994017474,0.10143271171388962,-0.0687140438489538,-0.08890575573860125,-0.05124208561541096,-0.0505049609836273,0.03444205023896304,-0.018254855804178273,0.051526220051267974,0.34763052565612973,0.22758432480044935,0.02165848760516153,-0.05723545952536773,0.11236143207940542,-0.22788861763226514,-0.11176364413480659,-0.0847494257828384,-0.10353290679567592,0.5203691350521655,0.04349436095719593,-0.13046835579889296,0.02517640806454509,0.010873266409613943,-0.029733982861338853
Thal_LP_R,0.5475367788378076,0.6236901693780779,0.5848390919907249,0.5661084351176161,0.20586933953730696,0.22814091422102378,-0.27194024419943585,0.3918968339805476,0.5172443352389746,-0.1252302317344404,-0.23731174364392277,0.1645446581343555,-0.0399013707676136,0.6362460322894379,0.030177274039985803,0.532425165875912,0.5498801555248156,0.5448007632804959,0.36647727131709334,0.08493228017011716,0.8207817070328511,0.6241785898530026,-0.008838517601830213,-0.05133962236403475,0.2892957966908316,0.39924633864474135,0.439243523384035,0.6109463160103307,0.023810834375104537,0.41166661999292226,0.17768160933045896,0.43457910993677606,-0.18915368782257916,0.5768922494661474,0.3470453360500967,-0.04882498376164234,-0.03824247384993249,0.2874144948646356,-0.2592252474174565,-0.20410812550407523,-0.1516850873014729,0.2583771522974171,0.15245960119092516,0.6201913596140872,0.6024190491751664,0.6635745595531776,0.27832202690366187,-0.13074159100391194,0.29811166691383617,0.09751074293526872,-0.05000913799426173,0.6779854919687718,0.6951672570581436,0.7041945210042037,0.3938892876118177,0.727446395700905,0.28183674995933394,-0.09468921510344082,1.0,-0.08465102184290166,0.394446007884435,0.05398223801333968,0.7650524941380262,-0.06827085377492502,0.3643187168651209,0.5581620331723466,0.3506683361581524,0.21896382914990578,0.7939724900152264,0.4955010021387057,0.14083867464821187,0.2828006638071125,0.5872925075567688,0.5481402607390363,0.5755555045085403,0.3287978382006275,0.5097834803398691,0.5448831720965007,0.1039988732952222,0.4721280763482575,0.4652109604413876,0.16096594184766314,0.38839240115084916,0.44530041842881735,0.4107951690934312,0.3826607795927829,0.435902204647676,0.2250381020553954,0.2970288031250881,-0.1878127084053747,0.09944729486180567,0.10056373641852506,0.42678103678046864,0.43437155673528727,0.043253412161240484,0.337719350230092,0.3206170045507579,0.6288054110800071,0.6859280810884618,0.01636094626002862,0.2513008479536836,0.6046682138793665,0.39071418719984385,0.43803166265238913,0.48576233918056166
ACC_sub_R,-0.2759199586155776,0.05867440138821531,-0.11489451351599415,-0.17638490119775646,0.06701907349328033,0.12594801850553417,0.35308725846865896,-0.15980035615856975,-0.19801117364124762,0.35985515569374227,0.15217082069009033,0.026863787969172555,0.21813443385420025,-0.07693678903132083,0.5895018383823907,-0.0969898874548419,-0.07747849771561388,-0.14991076718080462,0.059366865502307395,0.06667503860393718,-0.04866982819050083,-0.14334115151731688,0.6322003233785036,0.5592989074469238,-0.07452370834116115,-0.12150759023257197,-0.18235901609041982,-0.15576468851663772,0.5454803385380581,-0.028155061438432747,0.13308388506476365,-0.1101715632529664,0.4880708294465482,-0.22133809617664532,-0.2080787355943857,0.10020574788854665,0.20987090506466033,-0.02416035621340935,-0.021876005646001576,0.06683315754900432,-0.1793776983727858,0.035386980095783206,-0.10833892500406599,-0.10132003687709763,-0.2180494414262798,-0.10693548681994275,-0.16006538468763043,0.10879571708136707,0.09470466380758984,0.12073382084188117,0.5596807344669035,-0.11332359605181284,-0.058615275628065525,-0.1084878166572322,-0.11941949824370064,-0.19202105639971265,0.0008071534547700302,0.5302464022164037,-0.08465102184290166,1.0,-0.10255041772895429,0.43335187215883886,-0.15818935194150144,0.6261607217089443,-0.21622489065172254,-0.21004145883395892,0.11046621976119174,-0.04932174091186302,0.0037693936313718686,-0.011895268471018579,-0.16761598023287191,0.13271373845816128,-0.1545943583282761,-0.2617710699782817,-0.14506556926074113,0.1639692302788381,0.16307865397072502,-0.10948237512067971,-0.18213422709239105,-0.004370459278332923,-0.24648653932319542,0.3319154594038751,0.0984750835166004,-0.2578021836820952,-0.07995242711814309,0.09840795274281829,0.07590918109212784,0.04712052109666243,-0.13062073044677922,0.08638821626178012,0.4551986358802361,0.4131944238507603,-0.1336079870761367,0.046987828013563326,0.06148078516979687,0.03759139324389719,-0.0597385573783308,-0.1270540368170935,-0.13698852629125388,0.5793040046336929,-0.08137356599869976,0.09450150767091274,-0.050186687041787595,-0.11388544601148737,-0.1524904245024439
Cingulate_Mid_R,0.7322638156797634,0.40067626510608134,0.8607449885367692,0.8003506110895461,0.0322830996825536,0.28662756058772565,0.08607282594612255,0.590668461041841,0.8151375586903419,-0.00574854809649055,0.1884027981145165,-0.04924167148270002,0.14932055215908785,0.7566365046990597,-0.2132611773829447,0.499869878287046,0.7682196165380422,0.8569205853634001,0.5787956021170971,0.618783178500842,0.36870433965306504,0.8860674043519952,-0.1882712924484378,-0.012017330228422494,0.7155561625184752,0.2781259497929131,0.7309223635221269,0.49935588135844183,-0.1399308665328206,0.4707851767253152,0.17110925500251148,0.6612142104677674,0.05289576931120328,0.8066882335340356,0.6528071222140094,0.10314450208551004,0.06682791642217434,0.46478088137204493,0.2762546388933163,0.07278910958614991,0.3688402543333309,0.2692273814780852,0.6375284373476917,0.7520379849781816,0.8537470087118219,0.4035950956212503,0.4776922525528289,0.15586020291407454,0.45547507682023874,0.30175472533078584,-0.008788654615765848,0.5906235557120456,0.5979597778730834,0.3339358121433821,0.18620342239519064,0.7816014994885371,0.3131426337108285,-0.08827926435956107,0.394446007884435,-0.10255041772895429,1.0,-0.17804587682074594,0.5938464270573163,-0.16019135458276093,0.6271900751964992,0.8804153982031201,0.19646251653248303,-0.007439583633096361,0.19512019711570758,0.8919187812511999,0.3728379312573433,0.01865764202816898,0.6245574395476641,0.8011466198199279,0.6070381852353232,0.5483660013707112,0.23958886616242944,0.398354379199775,0.6623076854180798,0.46290797918407656,0.3771282369296536,-0.10313546683845916,0.48632742177730026,0.721105269773737,0.983107053668468,0.5288427774893582,0.09842633696436917,0.4123933670689504,0.6259816490275505,0.18828151994397005,-0.20677858662246354,-0.2006072632743107,0.7579658902817156,0.640288243688595,0.5078859538071893,0.513585868916786,0.6871366021105256,0.8615799531123504,0.6901568741410603,-0.15320761301501673,0.4171124492521655,0.23376888325245193,0.23696542628935796,0.6530132560967264,0.8243051088433777
OFCant_L,-0.43034215304484985,0.3375537139091227,0.05283261179958456,-0.045240244267408254,0.019162814041248855,0.11691753292038559,0.2353593279982896,0.09407973398006797,-0.37471066274037074,0.4843990132664058,0.2396009675641645,0.09878286131219054,-0.08226131913709174,0.2292205905279338,0.9311213326388516,0.10763291876269089,0.1902047049207778,-0.24153320612421572,0.3835148485629459,-0.05681931115387761,0.03294931102016829,-0.06381069654846494,0.8578725222460686,0.3806526910278893,-0.23961706476547576,0.1408641413886922,-0.31885707126666973,-0.21910284362316204,0.7469860918272582,0.07284656406777919,0.12907123111418134,-0.16143123070828022,0.29836176519794727,-0.24913703244560917,-0.4129700880701949,5.7800455214297025e-05,-0.13624917624127367,0.18226549312536153,-0.3202131135046933,-0.24744099670542957,-0.4625034857281389,0.2420845291408312,-0.19321665657379103,0.016029647504181958,-0.2658155321515129,-0.05245660246027419,-0.2926383238640378,0.12326403630937896,0.12313238679965084,-0.005978912656098468,0.279801071413654,-0.16923976720959388,-0.08169066532703555,-0.025239152812261214,0.05814555891581022,-0.1344477506751677,0.3051287287195804,0.2520306373943899,0.05398223801333968,0.43335187215883886,-0.17804587682074594,1.0,0.09993373395325289,0.3529529335520698,-0.21979394376354855,-0.26113977536764515,0.26381858207270403,-0.1604995319296885,0.13559729942868604,0.11255055057533944,-0.08204376653906206,0.26093257318102886,-0.13059554479538626,-0.4039597070308196,-0.17162805667180278,0.26138346131634854,0.4319368387462857,0.059921699224978135,-0.37096358893118364,0.06172965385028418,-0.2207208992848318,0.7810747492039728,0.029975634104455976,-0.45830403777501544,-0.08057851961001763,-0.10009682566967738,0.22709355492203828,0.289446931352044,-0.1411229238696817,-0.1761962226650907,0.8904649142683416,0.9516434975464977,0.02167874931641805,-0.12570297119591814,-0.3739876092567543,0.1527175719425447,0.09634440687768962,0.008515692143700505,-0.1628817617310889,0.8738290990752974,0.2055570302431982,0.34522621121582037,0.21892512939049305,-0.17644606614636613,-0.022166821346085264
Thal_VPL_L,0.6525858193246551,0.717797017747036,0.776941657998207,0.755839431105721,0.31776136371103236,0.08954860329658282,-0.23051342861146173,0.6708366038467968,0.6247226028363336,-0.1384217187741475,0.042736793497362105,0.3493553154392483,0.11828019708735696,0.8318247208610681,0.05812740342158973,0.7522450071255751,0.748750717224456,0.6713743607537846,0.5811058282983413,0.14924633211195598,0.7110609377011312,0.8007915233989676,0.029199011007438776,0.01183345796243262,0.5280618709380367,0.5952801917029932,0.4744801486382693,0.6407971603388437,0.050606136965214196,0.3751873693861826,0.1328817698221541,0.41821947875647564,-0.2549121575464095,0.7709590525024627,0.3820047985655987,-0.18946463618958098,-0.09633531351837739,0.3665963287819169,-0.2425038983639956,-0.3336951548707874,0.015618161013642697,0.17496018480411082,0.2647974187032569,0.7844337020507558,0.7591092382794306,0.5832077218984026,0.2272256737841249,-0.06517755281427433,0.36330770171650606,0.17012941459444061,-0.03712599189736631,0.6504947020967801,0.614514214275215,0.6310647579188216,0.45529011947191333,0.7569242754041484,0.4533545035994098,-0.1164291792913768,0.7650524941380262,-0.15818935194150144,0.5938464270573163,0.09993373395325289,1.0,-0.078522118429312,0.5248802320720914,0.7292221478348804,0.46973860547252083,0.18790326332236013,0.6266227504872814,0.6949610388635571,0.40668809579046583,0.4164796312652577,0.5283839421282736,0.6912671150782228,0.6518134182501597,0.46074370677300963,0.5316922713266927,0.6961161085602078,0.21096973960748253,0.5302527510603008,0.5087695414640891,0.15632965377891384,0.5405688514337889,0.5398225680221796,0.6197796603612385,0.2645503779476708,0.5525615557128825,0.38094416856884106,0.3432861170162196,-0.06735027994764493,0.09796746685017135,0.1395331440210612,0.6413235727348602,0.3643396416145278,0.027672576159835604,0.3788258044387454,0.5556511648851531,0.8053032453219365,0.7185595487141002,0.07382283352525013,0.38968753450024035,0.6394281163760537,0.6421744315264787,0.6332921495310393,0.7771787687865577
N_Acc_R,-0.2232828243441216,0.01285203136924685,-0.1703590122691234,-0.19576902663735177,0.07169323317300236,-0.016071854549424208,0.24657752280780154,-0.09426636824246555,-0.19997731399381155,0.32169231843888385,-0.004117552215621073,0.1452406817518566,0.330172884243948,-0.12273807853557753,0.5293151989271935,-0.04215712243652665,-0.08850827663273386,-0.19304428471690094,0.06048134727614015,0.05336713554174668,-0.0012799632277338392,-0.13536139729673088,0.6030984247469565,0.6415111400474566,-0.15299764805692784,0.06751270232154025,-0.2374453105355577,-0.143934207277857,0.5878578364544257,-0.17442084930922463,0.0642794988008931,-0.18968547114787646,0.41093280696006923,-0.2010175508752132,-0.2560657320246331,0.09148041173333453,0.3458121347188111,-0.05512732558903017,-0.06871777771788329,0.1320709699990914,-0.07008317389641938,-0.11988326903236732,-0.0728203619873317,-0.10693032225720142,-0.1984806913505979,-0.10610590498616758,-0.21880092242347193,0.13621820561246523,-0.05029963447460266,0.027690749910552752,0.6778062308554113,-0.113466091257131,-0.17093826621443237,-0.050125330168127785,-0.013815368993211155,-0.2176323988154135,0.0009519688515833681,0.6427755085880883,-0.06827085377492502,0.6261607217089443,-0.16019135458276093,0.3529529335520698,-0.078522118429312,1.0,-0.13214073245072208,-0.1988639238875122,0.01617890362179704,-0.08550141113170683,0.02834234948257362,-0.06798843298139265,-0.016988932402390647,0.1799554956062942,-0.29542181480343377,-0.2569645139481297,-0.12002112110743443,0.020729535806651184,0.1359226909755654,-0.055738742218496604,-0.13491519226015533,0.07955299852488609,-0.07811214045356234,0.2527796456679816,0.10478526728647887,-0.20679852804570623,-0.14906304017193014,-0.015560338378249097,0.08995033622887368,-0.00018050565650844328,-0.17149560364479347,-0.01914405711919509,0.41925181174043175,0.3260746491972734,-0.1084634513230474,-0.039965223020090604,-0.046502606201351625,-0.11401512076669144,-0.14896753034597246,-0.14182892153397467,-0.11926223965422701,0.6112605201383972,-0.07851101662028709,0.08673176664771218,0.08553860216287014,-0.04923133776841963,-0.07690262673150473
