,Thal_LP_R,Heschl_L,Occipital_Sup_L,Thal_AV_L,Thal_PuM_R,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_4_5_R,Occipital_Mid_R,Thal_LGN_R,Cingulate_Post_L,OFClat_L,Cerebellum_10_L,Thal_MDl_L,Fusiform_R,Parietal_Inf_R,Thal_MDl_R,ACC_sub_R,Postcentral_R,Frontal_Mid_2_R,Thal_IL_L,Temporal_Mid_L,Cerebellum_6_L,Red_N_L,Pallidum_R,LC_L,Postcentral_L,Thal_PuI_R,Cerebellum_Crus1_L,Thal_PuL_R,Thal_PuA_R,OFCant_L,Thal_IL_R,Insula_R,SN_pr_L,LC_R,Putamen_R,Frontal_Med_Orb_R,Frontal_Sup_2_L,Angular_L,Vermis_10,VTA_L,Vermis_1_2,Frontal_Inf_Oper_L,Thal_VPL_R,Cerebellum_3_L,Rectus_L,Putamen_L,Fusiform_L,Vermis_7,ACC_pre_L,Cuneus_R,Hippocampus_L,Calcarine_R,Caudate_R,Cerebellum_6_R,Cingulate_Post_R,ACC_pre_R,Thal_PuA_L,Amygdala_L,Vermis_6,Calcarine_L,Cerebellum_3_R,Cerebellum_9_R,Thal_VL_L,Lingual_L,SN_pr_R,Cerebellum_Crus2_L,Cingulate_Mid_R,Paracentral_Lobule_R,Red_N_R,Cerebellum_7b_R,Rolandic_Oper_L,ACC_sup_R,Cerebellum_8_R,Temporal_Sup_R,Raphe_M,ParaHippocampal_L,SN_pc_L,Supp_Motor_Area_L,Thal_PuM_L,Parietal_Sup_L,Cerebellum_8_L,Vermis_4_5,Angular_R,Frontal_Inf_Orb_2_R,Olfactory_L,Cerebellum_9_L,ACC_sup_L,Paracentral_Lobule_L,Vermis_8,SupraMarginal_R,Rectus_R,OFCmed_L,Frontal_Inf_Orb_2_L,Frontal_Mid_2_L,Thal_VPL_L,Cerebellum_Crus1_R,OFClat_R,Thal_MDm_R,Thal_VL_R,Thal_MGN_R,Supp_Motor_Area_R,OFCpost_L,Frontal_Inf_Tri_L,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Rolandic_Oper_R,SupraMarginal_L,OFCmed_R
LC_L,0.28183674995933394,0.44002899429400427,0.3147258784238297,0.22227449335050067,0.4247549209092608,-0.29801484418222585,0.13337935506134282,0.4702986298058376,0.16768624160360462,0.3490847949909157,0.38530085756361804,-0.24225224527029313,-0.06963621658244924,0.3539862586377111,0.26824585691000136,0.1872204238387998,0.5208918900564937,0.0008071534547700302,0.2796111982568175,0.11100013980401786,0.4536569931349977,0.07816277422024315,-0.026170161521030917,0.1060603028762598,0.1665877288370136,1.0,0.5171186658813134,0.41405391836645833,-0.1490185925814696,0.2209089843108364,0.0024390649646515933,0.3051287287195804,0.07282558722035073,0.19379222041271343,0.09873116763951202,0.05224213683092735,0.4098215105470725,0.24072779944758202,0.45373704155231975,0.2083071054435722,0.5671950476652077,-0.014411653488123727,0.45236278171141386,0.126278842044114,0.32738132031327866,0.44453004200822815,0.22668671553909328,0.32510812171527304,0.15476618719741544,0.11114396378702195,0.30223726726770794,0.28245176758354773,0.3456295323084301,0.21258096108369226,0.03631695522311214,0.0001851707845223312,0.2839018912000917,0.32070656416478266,0.6891655378226794,0.3698548678142879,0.12920972586981755,0.07640917689007748,0.32042990676160027,0.19909490356130738,-0.07850235480736013,0.18828172532147724,0.01784908413097189,-0.2812490007543286,0.3131426337108285,0.3363892621684021,0.09727426706194893,-0.07841041951677374,0.39585953852457273,0.22629432575805158,-0.14225515668988212,0.2610347822132091,0.1886787857597962,0.20696293948005562,0.2176733049936374,0.41027038161819296,0.18189520262707526,0.4663390865111034,0.2539894221630234,0.4157755213010823,0.35561413191109237,0.24512549046024223,0.32506577689668253,0.22921635367906787,0.34572152798287803,0.4859872464998959,0.0992463698637886,0.26583338105565524,0.18525741485803598,0.2687430145250045,0.21852832309207704,0.5060032437668504,0.4533545035994098,0.048769165342273386,0.2801325477056592,-0.050818170679372596,0.17125138130565545,0.38489911400863946,0.3517515961638763,0.11214701287937061,0.3956964540635639,0.27106268517532406,0.34814507399897343,0.20616083536491603,0.34210571970350534,0.233265984307829
Postcentral_L,0.6362460322894379,0.7931251414208175,0.5797283273478012,0.15925162362762962,0.7654868901691365,-0.1095802978250228,0.1756767928945879,0.7834405705075479,0.2689444194670379,0.6636328495577308,0.8819054400745894,-0.04948321795193427,0.1406117628029087,0.528246251289575,0.605851894732434,0.534114348260277,0.36264529597250755,-0.07693678903132083,0.6919623009487136,0.6500155303915356,0.7448204132629892,0.39655199305163114,0.24688037373414637,0.31813264509615224,0.5454894484029293,0.5171186658813134,1.0,0.6527289629003975,-0.05023968624570706,0.4544075968601392,0.6000754469315274,0.2292205905279338,0.5823317021318631,0.5256340922834971,0.3799468798820831,0.38735341017729663,0.5865743422141992,0.2054695242873074,0.8436979505665895,0.5489485815899128,0.807340947252234,0.08540714169386124,0.7113237843637995,0.517516940616687,0.7141811549305773,0.850447580605327,0.18644643523508703,0.7205676317380175,0.5251492945794094,0.17868341787578118,0.35954586964507906,0.39036684264688687,0.7473501231315174,0.595289554668857,0.5714153974383337,0.41074593223007916,0.8344388892843895,0.29971362183154476,0.533243821489593,0.2600333343607326,0.2705838425057952,0.5677980785410203,0.5323851126250627,0.4193161580679906,0.5789603679620409,0.533372364201551,-0.014108319500504661,-0.2448294808640134,0.7566365046990597,0.7992982005404932,0.263920140702029,0.05942513965834728,0.7553758161126772,0.4069044821534992,0.08837487860870655,0.38452683429386353,0.43279372283024625,0.5855286992478803,0.3921625036386314,0.9035527461881944,0.7614429869622026,0.9260682325551315,0.5811605018687567,0.8295346849040047,0.5197415152315099,0.31768387059076586,-0.013054970451225377,0.45636164938907803,0.6736571211808782,0.887570867031824,0.24238173473487648,0.5907270556644659,0.12456198132956471,0.20982902702127434,0.44987607919739536,0.9325844094196404,0.8318247208610681,0.06573708319463414,0.23364441357288154,0.4107770424949139,0.6293538141512347,0.4828039386753078,0.8017219934718751,0.08240865838440678,0.8750145073286509,0.6926152884001395,0.8762875693624228,0.3877967012881542,0.7982104043530215,0.16753768274196779
Thal_PuI_R,0.43803166265238913,0.443209675151546,0.3161552910898777,0.0105975996532381,0.6776209091280039,0.01875762122474748,0.2065024463558974,0.5610278476353188,0.19571198808092907,0.5817583540641726,0.7109602983099887,0.030317119735962184,0.15069180385262382,0.34431766829044075,0.5681795099753265,0.6635493307253495,0.5209057570402928,-0.11388544601148737,0.7744462773594354,0.6916225605902308,0.6600989731517328,0.28922523996642385,0.2557598238032576,0.11592513052003266,0.3504974466493015,0.41405391836645833,0.6527289629003975,1.0,-0.17498493163039955,0.46374650793818284,0.44053221990594843,-0.17644606614636613,0.33609025573868595,0.500584707163275,0.2682842306314597,0.3801888172057531,0.367370230955903,-0.1143990464848688,0.5741056079939817,0.44217987467704684,0.6356493579176964,0.209947720546758,0.4982585721211322,0.3891075726201999,0.5906994301423317,0.6677870527713033,-0.12147687554394067,0.34140678003741787,0.4611873825851959,0.25900438001903453,0.010660011357478462,0.17474555849521814,0.5533538369106858,0.48962725806879764,0.4472584993242265,0.4151691318697653,0.629750818069305,-0.06236046641693103,0.4968074149206488,0.21611820263266554,0.21221566387761803,0.45335570681514126,0.33336704287836394,0.35209844949123426,0.25589536419254505,0.3462520811830769,0.06710914764565544,-0.07218809378248058,0.6530132560967264,0.7760302957957365,0.12219224563275695,0.12917433107117887,0.4132157523297088,0.29169848233253626,0.24300064532108334,0.41284099311518724,0.5399289072787258,0.6182554488681555,0.22518808489656655,0.7798169789775102,0.5818134058204377,0.7189725999970314,0.44200020009944835,0.7478074368679658,0.42835133825770394,0.30045223355269096,0.0940758113227122,0.40478707026286437,0.6512424117709887,0.7482535123387292,0.26737889463941134,0.6947285553057607,-0.18718985876883365,-0.166326726477187,0.24434170226040877,0.6363637628667421,0.6332921495310393,-0.13034303504370004,0.03055715929006513,0.1491121133705819,0.3606138897600406,0.5727290006261012,0.8110717565042752,-0.08431386915725768,0.5584390294797716,0.6054791938599271,0.6293243492531647,0.4797854589718942,0.5290058656712507,-0.19037703208313847
Cerebellum_Crus1_L,-0.3225489265411598,0.07398815332591978,0.4426675218017034,0.012249452622332195,-0.1401545504580073,0.5058521937339336,0.06464318677952556,-0.46796261423286933,0.1900586022380258,-0.39206659071449607,-0.034115641686563745,0.3627223488805917,0.4449121085473856,-0.4494911729641108,-0.12367902974449316,-0.01707850766195028,-0.3775045329450668,0.11582899703343208,-0.1180052983172088,-0.08390806519941794,-0.31374347004445596,0.5982602620213354,0.6634974596714545,-0.42202023901388847,-0.08248387782572418,-0.1490185925814696,-0.05023968624570706,-0.17498493163039955,1.0,-0.01599931471018097,0.029331348784762755,0.03307596270234975,-0.24363217693202835,0.12044382417229235,-0.4618928400732958,0.07969728742767047,-0.45479650623036005,0.14393140200559332,-0.08041975671752888,0.4272380930106143,-0.24327899560279068,-0.5180653445920964,-0.05321010673883305,0.4355379488437322,-0.1338587990454285,-0.18465251408404088,0.1670358848415993,-0.26658167206477656,0.39020469632887733,-0.23344449184360014,-0.18928569751785979,0.1192257691840268,-0.3287402157445027,0.2799503542430914,-0.17852990471798388,0.30104757933418436,-0.061693704492070164,-0.20348667196492384,-0.011728598119361725,-0.36672891033761057,0.4796718839696058,0.4389035755409829,-0.16614967216580104,0.5035106938510437,0.011878986684415236,0.5255064588912741,-0.009917002158420313,0.5059149555023345,0.12240138336738116,-0.019375424105586504,-0.41286976487389415,0.5375295507722494,0.10073805546111868,-0.42339293720020466,0.4918096257577465,-0.29430843038881954,-0.011344707662506634,-0.04485776414627911,-0.5096380218325873,-0.08681184515046522,0.11340455802567882,0.0020847718471097058,0.1079970741658014,0.13116547382636842,-0.0883080225670874,-0.4409512569169645,0.03615188253509035,0.5392925355110039,-0.16680966765863198,0.013108773027817133,0.3556788165412153,-0.26381880672502367,0.17590591160538827,0.016224078264063142,-0.10778636986557781,-0.24189508205771604,-0.2158860452802782,0.5175896382289847,0.04811631710601087,-0.2659382159437738,-0.14194376954099497,-0.1188613724696653,-0.14090967865548065,-0.25008713336483146,0.06142984587719283,-0.3143528630633775,0.195399697728478,-0.12449809788538066,0.27197757677475054,0.10034664428212209
Thal_PuL_R,0.3722695388706584,0.23029624885169234,0.46514562422580313,-0.11867202115313487,0.5624861495717431,-0.042609001914677765,0.013397822498629728,0.28698318385864063,0.4050832871367849,0.3132936157838983,0.4111526892815624,0.04500910908933392,0.16760410492507535,0.25765010248094317,0.5011234976145826,0.5432899700210865,0.4522032407567174,-0.14306874902885694,0.5566989397220933,0.4828812316360051,0.4569709398627493,0.3724193907848517,0.3473282488993585,-0.19648566046531873,0.09224557098646415,0.2209089843108364,0.4544075968601392,0.46374650793818284,-0.01599931471018097,1.0,0.2777560190099706,-0.20790061138620436,0.30886165058892295,0.47960783124909434,-0.12879123666583817,0.1701405859723183,0.09619431532043295,-0.21578848613425225,0.25678751490114743,0.47099139742129237,0.26427359573347775,-0.07281311246532411,0.14751310770635076,0.3801424196025005,0.48608074080185915,0.4329855335191436,-0.24124113530958127,0.21860081473254034,0.32119680885119933,-0.12121903051164125,0.05734532444675673,0.3578500094588303,0.26148502905733356,0.55626276915709,0.2795110741307194,0.4337106925626301,0.49101174002177717,-0.050115312811467555,0.16820945969447304,0.10199897520728289,0.2539609046508578,0.4908549924563206,0.10801625312635645,0.2951164079740888,0.271672864069716,0.4663578709826385,-0.20385610933292753,0.07623685120156463,0.3462178042273468,0.5357153273474905,-0.28353374553458227,0.10099936455772593,0.18559575524311472,-0.09053857215759382,0.2896512362262742,0.3261692045100625,0.5526459687692127,0.3269099042113178,-0.10835347551499659,0.5118146764128296,0.5728211363745513,0.5018690056622024,0.2964922239255744,0.5394255540446888,0.492632101943789,-0.09618799820704788,-0.12628705406848564,0.42459449687356715,0.46128954356080926,0.43361525122694927,0.3059078044560519,0.5693221468317717,-0.2613770781641482,-0.24951418767410619,0.016946839388947463,0.4175953203256037,0.363667068699469,-0.10515623030099934,-0.0679666138230831,0.12325483499635238,0.2942150220693487,0.37550367506069404,0.5638826379730717,-0.3190824306059504,0.3651783066737583,0.5257082441448369,0.4904479887275784,0.3735101209200294,0.4136160967723252,-0.2397920497324558
Thal_PuA_R,0.6779854919687718,0.4363047603126043,0.42389729121467185,-0.18656294718277935,0.5982646805745296,0.18762319457667997,0.23997846018374375,0.4630194783990007,0.306865678922667,0.4069003065822317,0.6793545508804503,0.17888709684070833,0.14269166723869928,0.45326448228251515,0.4946092845181054,0.5752658512995026,-0.020881703979910207,-0.11332359605181284,0.6133655810401089,0.5862939302148199,0.3743911379552057,0.3200967003247137,0.31182626475101416,0.2791831178578791,0.4410639653898047,0.0024390649646515933,0.6000754469315274,0.44053221990594843,0.029331348784762755,0.2777560190099706,1.0,-0.16923976720959388,0.7213061326193854,0.5096729043258413,0.32501595569252273,0.438859624294398,0.31398228706134035,-0.10693851458826077,0.40956172497906923,0.47078060297340857,0.48252249744240255,0.08334233710615144,0.40209271181966794,0.3986247274196844,0.685365037263852,0.6314940285101259,-0.12421671353009095,0.5025766492671782,0.35134020025995316,0.18894973448428223,0.02759369136474785,0.32877873188665285,0.4522842294941701,0.5942721779461398,0.5644954433989717,0.50799839429541,0.7522912757069731,-0.16891534155416174,0.037934872324864824,0.15163055893636967,0.23966263967596285,0.6246090405518331,0.38866865701565084,0.37101163079114036,0.741476654887754,0.5050312755879969,-0.07880371208282456,-0.004117314142369388,0.5906235557120456,0.6486083702551075,0.19142778149894726,0.1556186491286009,0.29182188969011924,0.2858273251798233,0.24304056281226089,0.30318436902820634,0.4649983218355419,0.32971777422547754,0.20025315386754625,0.6823155501592798,0.7320066252030787,0.6232440051766606,0.42271038528316673,0.5838769507166728,0.46211034176061877,0.11959425788985258,-0.21456710425284223,0.3544279023479023,0.4207662985096472,0.5563212708030143,0.26718964207703083,0.5818778770249137,-0.12281365518972212,-0.13730399717148262,0.09430235155483983,0.5477035342286263,0.6504947020967801,0.01199373752700908,-0.13420395513941533,0.5130847673556362,0.701944182963313,0.026917097012317325,0.6347760626316813,-0.011373372430429744,0.538588589767877,0.6510621169336335,0.675588405222572,0.36154523630953556,0.5206821161227826,-0.1402578992315506
OFCant_L,0.05398223801333968,0.24014474541655342,0.18226549312536153,0.2396009675641645,-0.1278501718237098,-0.13624917624127367,0.24654027936284179,0.2657805943441336,0.11691753292038559,0.059921699224978135,-0.06381069654846494,-0.18824466881868557,-0.4303201473794219,0.13559729942868604,-0.13059554479538626,-0.45830403777501544,-0.01669689829790331,0.43335187215883886,-0.37471066274037074,-0.43034215304484985,0.10763291876269089,-0.2613316724830853,-0.39202561146891585,0.28891688811192917,0.06172965385028418,0.3051287287195804,0.2292205905279338,-0.17644606614636613,0.03307596270234975,-0.20790061138620436,-0.16923976720959388,1.0,0.06487024153628422,-0.12570297119591814,0.22709355492203828,-0.2188871202435002,0.4319368387462857,0.8627739351479794,0.3155833848494309,-0.1574419855319839,0.27092031318614207,-0.1604995319296885,0.09634440687768962,-0.22938709505506216,-0.02219724186812703,0.11549007579930459,0.8738290990752974,0.3375537139091227,-0.25792760530910064,-0.005978912656098468,0.6450999706556858,0.2420845291408312,0.06343923245221475,-0.16143123070828022,-0.21910284362316204,-0.4129700880701949,-0.1344477506751677,0.7810747492039728,0.10407534458802384,0.22996415868169728,-0.10792279179744066,-0.32263933770349246,0.12313238679965084,-0.05681931115387761,-0.05245660246027419,-0.1411229238696817,-0.1761962226650907,-0.24744099670542957,-0.17804587682074594,-0.26113977536764515,0.26093257318102886,-0.08226131913709174,0.3835148485629459,0.1527175719425447,-0.5477980235229138,0.06043985275343079,-0.2207208992848318,-0.23961706476547576,0.2334471538340736,-0.0857273451234502,-0.1628817617310889,0.05283261179958456,0.029975634104455976,-0.16684112544602375,0.07284656406777919,0.31895171342041484,0.3806526910278893,-0.19321665657379103,-0.17162805667180278,-0.022166821346085264,-0.3475185263318396,-0.27948909375162845,0.8578725222460686,0.9350723535447185,0.289446931352044,0.2635290165405319,0.09993373395325289,0.4843990132664058,0.5029165824421387,0.043546625305181934,0.03294931102016829,-0.08204376653906206,-0.24913703244560917,0.5868313877402782,0.1417256616037809,-0.08169066532703555,-0.045240244267408254,-0.10009682566967738,0.02167874931641805,0.9311213326388516
Thal_IL_R,0.8375920204264704,0.4797624488885466,0.2614825354823286,-0.32206690091408496,0.39050400455721207,0.04393242228289669,0.03845229764653425,0.605272877329655,0.07012784046975665,0.5262645706031492,0.5324961979259231,-0.13047671305586866,-0.10064121001727272,0.7653338413845917,0.3978781973312921,0.3244517795060927,0.24607338781434177,-0.13825573294021962,0.41555049748658396,0.5077390958463814,0.5267266909884245,0.1324361367737911,0.006817345855450043,0.582739384850229,0.5380659253465914,0.07282558722035073,0.5823317021318631,0.33609025573868595,-0.24363217693202835,0.30886165058892295,0.7213061326193854,0.06487024153628422,1.0,0.34226708617874796,0.5400559001836676,0.34527983973215165,0.517041361971986,0.07049174487929281,0.44187902515200594,0.20075709188412277,0.4828220160185543,0.22699503280553845,0.16115047155301082,0.2835200985484725,0.6887500076600022,0.6476227196834174,0.0472336716103624,0.6697893058677725,0.09708206799935522,0.06874908594964758,0.45640107417404047,0.12368977977986376,0.5651912704061964,0.3196524201097272,0.6646765180238037,0.25207219785322854,0.652115536991815,0.14739242851374948,-0.18985982885530958,0.4714132376923339,-0.16977957256015455,0.3545520396954113,0.18887965598020345,0.019438829756784237,0.8023133352516794,0.19047127618212947,-0.2565216041798477,-0.27972949997166896,0.25494081856501066,0.4484393837315925,0.3937999072421299,0.053478714655333194,0.36190305623214664,0.19242937535770904,-0.017972452537813766,0.27646481640636555,0.4658854859320083,0.14727874557275786,0.40848670882007143,0.5684150741553875,0.6876822962000392,0.4798641803025372,0.3994817745967413,0.3497181379113885,0.2672569612098302,0.1900966957485837,-0.15377531034987627,0.10288590161237403,0.5161880377482787,0.42039676251800423,-0.10178061861562154,0.46062842288731026,0.03755428044766396,0.06190921041877456,0.19867726565424998,0.5962294845364616,0.7403860855541636,-0.08918949630412924,-0.047872392632711314,0.8316991239407165,0.8839438267811324,0.11934275778997964,0.504058007485903,0.11502546509663121,0.6145782360049573,0.6391218344287175,0.5017421447770705,0.2652770885069168,0.41547810474732344,0.06977993360536033
Insula_R,0.43437155673528727,0.21630125366836683,0.5192681898419051,-0.054929515061306035,0.6623629221982694,0.1449576438223581,0.3923602185680466,0.39464490930560275,0.5699132554707123,0.23261049930876357,0.6040566542942727,0.2952255099988966,0.21239509558592512,0.29694303404544187,0.6745294188157691,0.5718630130730663,0.10788123142516919,0.046987828013563326,0.7499064962486518,0.469131281901522,0.33208434110835955,0.2780290524531818,0.44903239381796645,-0.15064945087561413,0.3930877035158124,0.19379222041271343,0.5256340922834971,0.500584707163275,0.12044382417229235,0.47960783124909434,0.5096729043258413,-0.12570297119591814,0.34226708617874796,1.0,-0.11155141020656147,0.26235669413719515,0.3110928037652309,-0.14216417657993383,0.3930924656983441,0.4867564464982729,0.3777898129719642,-0.1604872037050314,0.20740230459371387,0.3377845271377404,0.4881671928350196,0.5328010564094656,-0.13107765990477255,0.3626253516750791,0.30706600446873694,0.1096359318780466,0.018163679287474824,0.49851432221335923,0.17280909258647176,0.7773471299922983,0.21764540241302716,0.5297501863499456,0.6587602932595034,-0.056716725712095795,0.2767731579392231,-0.09899251327210129,0.5787332905477944,0.632282955348427,0.24421125247141917,0.7533662791798073,0.35926630735381987,0.62620425895184,-0.2224432057058321,0.11135416852395054,0.640288243688595,0.6513325515944709,-0.2388653954630758,0.05121789629295489,0.3568513169123356,0.33525081747599006,0.21837246385143788,0.7318302366341575,0.44049343793214096,0.2512570386764142,-0.19744657088736123,0.5612777259718089,0.612130420672201,0.5768987699146753,0.26453701797302,0.674448235102268,0.6725825364534423,0.3360942010811955,-0.041142793225934594,0.6512987460493992,0.4345019448768714,0.4333602452082266,0.5689479578217351,0.7439004379668132,-0.1573362427482892,-0.18088800312409625,0.1868616581460055,0.5626796148050257,0.3643396416145278,0.22780267301937301,0.26348690876811026,0.11625200156675862,0.39729077808491703,0.1757869597657135,0.5625377532599735,-0.029159020485325576,0.3442372554091648,0.7748669145190095,0.5456472929784053,0.8605521855915967,0.43244324115915106,-0.13537761385237287
SN_pr_L,0.435902204647676,0.3732438882795021,-0.08223790414412675,0.01335619029910531,0.16687400440594038,-0.08690828207747889,0.04369580118115367,0.5545688270144975,-0.20319198718840242,0.5562934423648616,0.3330317443207672,-0.2935827629282147,-0.16969675192710973,0.592291220961575,0.10424149126817439,0.0711859810852052,0.23704771784423428,0.07590918109212784,0.15910189368398872,0.26885129496644555,0.4774000673649638,-0.17136955115543281,-0.39146953978675963,0.7909839113322025,0.4828497091523021,0.09873116763951202,0.3799468798820831,0.2682842306314597,-0.4618928400732958,-0.12879123666583817,0.32501595569252273,0.22709355492203828,0.5400559001836676,-0.11155141020656147,1.0,0.24381007867088503,0.5700184975843912,0.25141137098686034,0.3680049019041503,-0.1611294793932405,0.4206755471160805,0.6544015015804757,0.32968111530655914,-0.03988135500026675,0.3980816783577038,0.378715651783651,0.2355775463532496,0.5923688168414565,-0.006092770734291703,0.28794989478315625,0.43046333678977095,-0.16352745851736908,0.6890907359252096,-0.16989477753652032,0.5248376894742938,-0.1158197721030921,0.3200578321486409,0.23303540853995883,0.05002314029714753,0.3925461833612112,-0.4579078994821189,-0.09244843414023958,0.2691863924065184,-0.30855189464220634,0.428851791259259,-0.2703715219221296,0.2606502810171237,-0.4572072832851885,0.09842633696436917,0.20417930697261408,0.8105263012304772,-0.019895953850437336,0.2724571530411476,0.31499958904452724,-0.24445683649740885,0.10679646626042957,-0.011724988812497972,0.2834544277160088,0.8236432373621794,0.33149418577625095,0.21800913939343036,0.28426512501405216,0.3194484152503372,0.07496658320354513,0.015809224004759283,0.3204983668421024,0.04701335015298039,-0.2806495520234997,0.3584051904904273,0.28060946150652955,-0.3810071502545546,0.18310079281593156,0.22238645512977762,0.2878492689953414,0.25535188040773343,0.4338705701908149,0.5525615557128825,-0.13076139985587046,-0.03359748560608347,0.620905390987246,0.5147790420692532,0.18284045106534594,0.2851411795186089,0.4058409687557508,0.421368056213744,0.29168994401812604,0.1815154172875473,-0.020513047358912538,0.1234599007411876,0.2396683221169944
LC_R,0.3319627855728565,0.3947953242956688,0.26580806694449294,-0.18164914754265818,0.3407844250409446,0.2462439875868398,0.037814015985559876,0.249018050895238,0.1697991639785281,0.2321967529519904,0.46133448972021984,0.17480691547003435,0.43050140179665103,0.2998009737684393,0.25280218377342073,0.4697336878040454,0.07805205950137128,-0.12361233537029204,0.40800404341717117,0.5243743733072239,0.22473147584967082,0.4322059176417542,0.3366146045936466,0.10901081924644221,0.3163808661282536,0.05224213683092735,0.38735341017729663,0.3801888172057531,0.07969728742767047,0.1701405859723183,0.438859624294398,-0.2188871202435002,0.34527983973215165,0.26235669413719515,0.24381007867088503,1.0,0.06701774355946367,-0.09410008250936959,0.21620171387556691,0.40084119174260174,0.13973494987912102,0.26590072287010663,0.31957162530858996,0.37726409123279075,0.3954100244527635,0.35092630760019383,-0.11664578445134142,0.28212260739027545,0.43781660007354434,0.2252823270975635,0.05092209719523256,0.0766160856326562,0.41864882900823164,0.39366141120542514,0.44582587940269935,0.39849675253545475,0.5248384687225524,-0.18548068974043538,0.07934779873423208,-0.10169593900903759,0.09437386086118434,0.48708337448070244,0.16152913237922342,0.1705378959425856,0.5416256282119066,0.33436341051642443,0.2829294627346811,0.04388636889154551,0.36899063714876906,0.4551809861585428,0.0726217586716899,0.11962932664902429,0.33274806802285617,-0.07423244354827005,0.3802984833189635,0.09839223548317873,0.14347243225406864,0.4492391303680204,0.15126482134586663,0.44025883305469116,0.5334269070387301,0.413936807709959,0.25420894696592894,0.4421501193933941,0.18136046275469958,0.003440654664664779,-0.19745229360084973,0.3242353692600028,0.4275180841789986,0.3677967495405842,0.29695323104689575,0.3940678819655238,-0.13892516864266877,-0.18052226097161533,0.06507696563043686,0.32178659141705085,0.3311571334979262,0.011084152174271309,-0.14573970869847291,0.37401738107332116,0.44453624783387,0.12847575288863736,0.4425771464050336,-0.102734889232616,0.39587172075127885,0.32915971885323947,0.5287048123730812,0.24836170946568917,0.4938643216669142,-0.1873588447279775
Putamen_R,0.5097834803398691,0.38926066942512155,0.08287650262932147,0.24540542561095421,0.44497804721205103,-0.2542735499313092,0.31104558738725085,0.8283688814704888,0.053241071088135146,0.6814546934528739,0.430077550260134,-0.32023201371790067,-0.38482839122988044,0.6651320462946791,0.3163029858293696,0.03916955503570902,0.356190844628184,0.16307865397072502,0.31379329554484686,0.1816526599688221,0.5732115553299962,-0.3598672695158318,-0.43564188957088584,0.6667119169114117,0.6063053143343669,0.4098215105470725,0.5865743422141992,0.367370230955903,-0.45479650623036005,0.09619431532043295,0.31398228706134035,0.4319368387462857,0.517041361971986,0.3110928037652309,0.5700184975843912,0.06701774355946367,1.0,0.3097410823205411,0.5647898623612881,-0.09814246607341849,0.7320116638153722,0.2931517429555005,0.36491147597376256,-0.1231079660744293,0.5363788052212934,0.5911944373211,0.3529503069733384,0.7831484288659003,-0.1839011317106943,0.220356472316338,0.5878242621629727,0.23921061119335663,0.5795750423085386,0.09285712615365277,0.37085721604230226,-0.17719717258704268,0.40421621304172434,0.5147184966393538,0.28257619203044165,0.3237994670868871,-0.09811269900702814,-0.046464282799577206,0.6118478120231637,0.0974356852460137,0.375564346159732,-0.06510706998115412,-0.03943285530632477,-0.5591157914622955,0.23958886616242944,0.2713127150462222,0.6353500074720779,-0.22627449129273164,0.45171174258185043,0.5480151143071939,-0.5819049080682601,0.5149572808819501,0.020408043395471833,0.12517286159352223,0.68561663238919,0.45595351200649753,0.2697236983536041,0.41692363553185996,0.29676911855674937,0.24992585873558149,0.38726597640055715,0.6697643964093226,0.14245844080840522,-0.10391040395861204,0.3378830820291532,0.38955948339813734,-0.3056773827665366,0.3791367506381121,0.32186379043444885,0.45217970312505434,0.39185302889836354,0.6928615485808813,0.5316922713266927,0.15893469190893342,0.32790339741400015,0.5417967633989796,0.5502384911734574,0.2743479138450806,0.30881875776600387,0.5821399334736341,0.4487823825288515,0.6088928274803816,0.2690296476936372,0.3385236028610202,0.19077650097074547,0.409845489213667
