,Caudate_L,OFClat_L,Red_N_L,Caudate_R,Hippocampus_L,Thal_VPL_R,Thal_VA_L,Frontal_Med_Orb_R,Cerebellum_8_R,Vermis_4_5,Occipital_Inf_R,Cerebellum_Crus1_L,Thal_LP_L,Cerebellum_6_L,Thal_PuM_L,Temporal_Pole_Mid_R,Cerebellum_3_R,Olfactory_R,OFCpost_R,SN_pc_L,Vermis_10,Occipital_Mid_L,Supp_Motor_Area_R,ACC_sub_R,Rolandic_Oper_R,Thal_PuI_R,Occipital_Sup_R,Pallidum_L,Precuneus_L,Frontal_Mid_2_L,SN_pr_L,Putamen_L,Thal_VPL_L,Cingulate_Post_L,Lingual_L,Cerebellum_8_L,OFClat_R,Temporal_Inf_R,Parietal_Sup_R,Frontal_Mid_2_R,Thal_VL_L,Putamen_R,Thal_VL_R,Thal_IL_L,VTA_R,Heschl_L,Thal_VA_R,Thal_MGN_L,Cerebellum_9_L,Thal_LGN_R,Amygdala_R,Cerebellum_Crus2_R,Thal_AV_R,Temporal_Sup_R,Thal_PuA_R,Cingulate_Mid_R,Cingulate_Mid_L,Temporal_Mid_L,Frontal_Med_Orb_L,Temporal_Pole_Sup_R,ACC_pre_R,Red_N_R,SN_pc_R,Vermis_1_2,Thal_PuL_L,Cerebellum_Crus2_L,Frontal_Inf_Oper_L,Thal_IL_R,Pallidum_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Supp_Motor_Area_L,Precentral_L,Frontal_Sup_Medial_R,Postcentral_R,Rectus_R,Raphe_D,Parietal_Sup_L,Angular_R,SupraMarginal_L,Cerebellum_7b_L,ParaHippocampal_L,Cerebellum_3_L,Occipital_Inf_L,OFCmed_L,Hippocampus_R,Thal_MDl_R,Temporal_Mid_R,Temporal_Sup_L,Cerebellum_Crus1_R,Parietal_Inf_R,Postcentral_L,ACC_sup_L,N_Acc_R,Olfactory_L,Thal_LGN_L,Paracentral_Lobule_R,Thal_PuA_L,Thal_PuL_R,SN_pr_R,Thal_MDm_L,ACC_sub_L,LC_R,Heschl_R,Cerebellum_10_R,VTA_L,Parietal_Inf_L,OFCpost_L,Thal_MDl_L,Thal_MGN_R,Vermis_3,ACC_sup_R,Raphe_M,Thal_PuI_L,Cerebellum_4_5_R,Cerebellum_9_R,ACC_pre_L,Rectus_L,Thal_LP_R,Cuneus_L,Precentral_R,ParaHippocampal_R,Frontal_Inf_Oper_R,OFCmed_R,Thal_AV_L,Cerebellum_4_5_L,Rolandic_Oper_L,LC_L,Insula_R,Frontal_Inf_Orb_2_R
Pallidum_L,0.4824068941978982,-0.36867481565590027,0.7179949589217743,0.5636122938769814,0.8082830755152514,0.4517070215810569,0.4752437785604128,0.24202643512880817,-0.03874151202908249,0.27968690408002833,-0.172377397316789,-0.24918981431559353,0.26107853001822806,-0.18932848016020404,0.32265776404704205,-0.09919310896569682,0.29110807582500914,-0.010628752488694153,-0.010764533513576816,0.7709954234682328,0.5176930627298348,0.0715674736381845,0.44381197282383344,-0.050186687041787595,-0.06339777850814476,0.36616441322041793,-0.2484522931240426,1.0,0.4461660957208764,0.5440076772892524,0.6325718647450921,0.7122979813304061,0.6421744315264787,0.4409604072699102,-0.12114570063383022,0.44850796773433294,0.1233170338785218,-0.3414298831001345,0.3008806100354152,0.3721856645076358,0.3568752211914713,0.5601260209806972,0.4798518686654368,0.6906461200081664,0.5335167296645955,0.5828207820574928,0.45474776173559533,0.6224560772487185,-0.05604974859287213,0.7029502962307095,-0.430862756551033,-0.284968507230042,0.5497147504764945,0.004599636057068331,0.1784242104801883,0.23696542628935796,0.29227456442704464,0.11153082183835306,0.31017696010246415,-0.05729228764993453,0.37836931233826904,0.6962585907486514,0.7813920785056722,0.44175681402099415,0.4339393634751102,-0.5065007481824346,0.22587826821517368,0.46009703937656404,0.5630806467491121,0.6188800363991979,0.4878607433719042,0.45743512489008337,0.5730360010424698,0.49024425674428146,0.256130327930799,0.23323844516417838,0.21897111767315086,0.43289135543453827,-0.04212410940934993,0.3228753561909045,0.11971048289512569,0.4449895465755643,0.49265520504931803,-0.21973254440560375,0.2685127415727109,0.6209013654574809,0.5309866921772507,-0.40746905236466086,0.6101852644862334,-0.15374671467161444,0.1593289426602762,0.5473026755614541,0.5009442562921891,0.08553860216287014,0.17832008606262384,0.5422132592508241,0.395164945268557,0.2816347616537322,0.1284949113291894,0.12353432198166427,0.440710199869293,0.19705292370711874,0.15966628473657424,0.1676020370871732,0.28649275693035775,0.3214248726561867,0.38493324403471774,0.15304819782014942,0.5303437298445046,0.5738687838087217,0.5028005751611393,0.27682479152995243,0.0697637389915572,0.32112427844685637,0.5603108676626738,-0.17414566278423832,0.4896401116106987,0.26242946176377985,0.39071418719984385,-0.18731827257008657,0.34376957996096563,0.48312137454471127,0.23646429746989137,0.23258567882957262,0.21196113502601296,0.3989419382554564,0.4774976508261762,0.33331187267478923,-0.02257248685470823,0.23250709148207693
Precuneus_L,0.5461307221264755,0.09783267952318761,0.19824105559510227,0.6144931061709528,0.7293667227538334,0.7158797243891428,0.5405526347360434,0.033413499073850564,0.2738639612221079,0.9093899911772623,0.013440327267205893,-0.027829854010211614,0.5744375268801325,0.3873295814624324,0.8341627984845416,0.3249609547848135,0.48576817970562636,-0.01840195213558859,-0.04508270112309894,0.2914051335506831,0.7305288000361158,0.40589898048783957,0.8902541557831393,-0.1270540368170935,0.4869215804111491,0.7367625151927764,0.5163465743979598,0.4461660957208764,1.0,0.8684119821613118,0.3151903217988739,0.627431782315606,0.8053032453219365,0.9402332264600625,0.6034810957378273,0.5652273637512332,0.11338618770252012,0.04947612534709059,0.9039839150362159,0.768467075431911,0.6044149954796902,0.4686694203175457,0.6276593124167444,0.7156626463449237,0.13349882352651782,0.7505866068314166,0.5753330487733294,0.4751471241957466,0.5524658884990434,0.6055153541187185,0.023990072723886376,-0.034024671176365054,0.1391131966925436,0.39298895466231765,0.6787071455951332,0.8615799531123504,0.8827490214456958,0.49629290994880143,0.00957548753809842,0.18922709119615547,0.11254498087773916,0.17568987317157392,0.1254715096488617,0.6789543841154673,0.3538735308503097,-0.09009886652715003,0.6055137504600927,0.5580629721327669,0.5524889041344085,0.8347108645169706,0.907233253208571,0.9509397464408228,0.8854795032918238,0.8525334001599626,0.8028191167614359,-0.04810684486078721,0.4022104250669743,0.9691771710755013,0.5855478492177877,0.851716978774535,0.489737549985156,0.6880762574668929,0.8116445201158987,0.08459813555423029,0.009380097851558722,0.48532392858477374,0.33832700026187623,0.24120361013646488,0.7084663485739803,-0.006049536468237594,0.7423836450025054,0.9318754286084968,0.7349308374328715,-0.14182892153397467,-0.04570691591066185,0.6339898217115296,0.9024357170203067,0.5364273475297782,0.5047926293717249,0.054517218038987486,0.5141056402002252,-0.027753963475543424,0.4686835054126848,0.1547664930401213,0.48722578277242884,0.09555074301055508,0.9360271339592483,-0.043723476703285434,0.47588611274021053,0.445614605703351,0.8716213907297987,0.3972010557089815,0.5114356986623078,0.6626089682661472,0.710764118010205,0.472977410487721,0.171692647886649,0.006501594577233952,0.6288054110800071,0.4820249548862354,0.8363110559759661,0.5608079424345387,0.7361182024066403,-0.03753779722481828,0.07648182642467147,0.8963441426460304,0.7073482876949879,0.4451388749075055,0.6037400094698581,0.291644160157858
Frontal_Mid_2_L,0.7694965296132474,-0.0875802443478943,0.3939040083942785,0.5450955588079659,0.7487102918014786,0.7085049875272879,0.6520080520047,0.22181843063170337,-0.051674183936004835,0.7331126787812601,-0.19297642707014018,-0.24189508205771604,0.4985100167077479,0.043161877516283094,0.6853289378947967,0.12005415596804932,0.5374444875409138,-0.021160554690649022,-0.08766711614236762,0.45939303271209925,0.8175393537943765,0.2563741931421902,0.7756958370811693,0.01690045286159205,0.5158800484448886,0.6363637628667421,0.2539068873494533,0.5440076772892524,0.8684119821613118,1.0,0.4338705701908149,0.780918768064093,0.7926876307698717,0.8209705034155157,0.35334824801428594,0.5416830776226599,0.3336471267441435,-0.2077156254013751,0.6801939528333006,0.606046090063086,0.5422754164513426,0.6928615485808813,0.6244645380590393,0.7603345631922221,0.19244902180942225,0.6906167988001816,0.44860913257716384,0.572215008136671,0.3059446139395148,0.6741855121591492,-0.13718181658365372,-0.12519128389347875,0.3242118863842292,0.5069730622286877,0.5477035342286263,0.6927657641513209,0.7387508827956247,0.16797365520225238,0.29078719777910184,-0.06254678979147149,0.3989471350982011,0.312313414139141,0.20293323126578336,0.6369956193266252,0.4268268937687878,-0.34094133137631244,0.3349963427452621,0.5962294845364616,0.5514286405609504,0.7676488811656432,0.7841719812894097,0.8547824857473806,0.9326063630534585,0.9280884207856929,0.6852439135480419,0.1453504489547073,0.4578673441721712,0.8562475767690901,0.520438886390978,0.6405579595478132,0.4250633820925955,0.5320728264992618,0.8181814076642921,-0.10024980383773473,0.2490790547980752,0.6724855165554695,0.4127841960565872,0.07878236665125415,0.5939664640913825,-0.00955187100123839,0.4878333754558773,0.9325844094196404,0.6798808946557894,-0.07211231819691301,0.050614667541921655,0.6495699364194002,0.7527675076492233,0.4904208976147474,0.4175953203256037,-0.050961150053727686,0.5179846378366019,0.22330543459725236,0.32178659141705085,0.36312470555199783,0.43207804797011434,0.16116719434441223,0.8167640938277285,0.22002261230141723,0.6326010184530934,0.4488621968809026,0.8213826437897999,0.5595070439554414,0.3775735605926697,0.5550869589324924,0.854483255290346,0.3177470735831269,0.43401965166399653,0.19644432332371695,0.6638349062080008,0.3046804824736228,0.6726838149521825,0.6999779534370321,0.7848727324721197,0.19900502203497614,0.2196614625256426,0.7511192019082803,0.7107966487423419,0.5060032437668504,0.5626796148050257,0.49370018124117376
SN_pr_L,0.5701659803221529,-0.2935827629282147,0.7909839113322025,0.5248376894742938,0.6890907359252096,0.3980816783577038,0.5439239683374797,0.25141137098686034,-0.24445683649740885,0.07496658320354513,-0.08690828207747889,-0.4618928400732958,0.2883136061840355,-0.39146953978675963,0.21800913939343036,0.012406717285219563,0.2691863924065184,0.008757263386928322,0.006890897986525831,0.8236432373621794,0.4206755471160805,-0.0778924590676576,0.2851411795186089,0.07590918109212784,-0.020513047358912538,0.2682842306314597,-0.2159947140890718,0.6325718647450921,0.3151903217988739,0.4338705701908149,1.0,0.5923688168414565,0.5525615557128825,0.3330317443207672,-0.2703715219221296,0.3194484152503372,-0.03359748560608347,-0.3089655098609709,0.1411849633079869,0.26885129496644555,0.428851791259259,0.5700184975843912,0.5147790420692532,0.4774000673649638,0.7610385273546154,0.3732438882795021,0.20967373285733104,0.2751518728575769,-0.2806495520234997,0.5562934423648616,-0.3437158659871971,-0.24477405808108915,0.5855370935022164,0.10679646626042957,0.32501595569252273,0.09842633696436917,0.15302660511502156,-0.17136955115543281,0.3153452303601745,-0.11459789092395122,0.23303540853995883,0.8105263012304772,0.6963908840845119,0.32968111530655914,0.5415740999587774,-0.4572072832851885,-0.03988135500026675,0.5400559001836676,0.4828497091523021,0.421368056213744,0.28060946150652955,0.33149418577625095,0.4220303784749187,0.3467014972206497,0.15910189368398872,0.22238645512977762,0.07031041561842713,0.28426512501405216,0.015809224004759283,0.1234599007411876,-0.01213182490447853,0.2834544277160088,0.378715651783651,-0.39140248637039754,0.2878492689953414,0.749451425988595,0.23704771784423428,-0.3110056025613154,0.3194548389578195,-0.13076139985587046,0.0711859810852052,0.3799468798820831,0.3584051904904273,0.08995033622887368,0.04701335015298039,0.19767908975194592,0.20417930697261408,0.05002314029714753,-0.12879123666583817,0.2606502810171237,0.5764501952908352,0.254341394463422,0.24381007867088503,0.12166978629412475,0.18534281341566097,0.6544015015804757,0.24742540544765482,0.4058409687557508,0.592291220961575,0.18284045106534594,0.3366578085074143,0.31499958904452724,-0.011724988812497972,0.07266353530459356,0.5545688270144975,-0.30855189464220634,0.43046333678977095,0.2355775463532496,0.435902204647676,-0.18174117021417968,0.24688047277201539,0.3641682485549195,0.29168994401812604,0.2396683221169944,0.01335619029910531,0.1815154172875473,0.2724571530411476,0.09873116763951202,-0.11155141020656147,0.3204983668421024
Putamen_L,0.7683382330041876,-0.2148067406353363,0.6687789635083918,0.5585921756134179,0.7604210396244772,0.6652926843500074,0.7412028583834095,0.2741185525148592,-0.20331811043102027,0.4085567578101657,-0.18506617232821224,-0.26658167206477656,0.4980687970002352,-0.18135629685957982,0.5451393803520683,0.011150610196192935,0.48754546711027585,-0.08452581161189059,0.02574270610248977,0.6632509090014512,0.6361341014939053,0.16180315881397092,0.4745550241814444,0.05867440138821531,0.31212364038099455,0.34140678003741787,0.011936939597708323,0.7122979813304061,0.627431782315606,0.780918768064093,0.5923688168414565,1.0,0.717797017747036,0.583105949326073,0.12556076813244893,0.40344751557370223,0.27444591094317633,-0.31317573131056625,0.39062741888272534,0.37924912829466323,0.644195099984271,0.7831484288659003,0.7073932047571179,0.6439509569336009,0.33858098638774364,0.6317209337260877,0.4244693797637646,0.5055933575102143,0.07813117033002258,0.6774342483901817,-0.182853901387819,-0.18384967093675184,0.46113124354848123,0.34924578624792724,0.5025766492671782,0.40067626510608134,0.4857867692582639,0.034405217370409906,0.4048989015122215,-0.13587556602574558,0.4610004081697232,0.5557183231156202,0.42213667123884585,0.4755060983124353,0.6258035433935505,-0.5409646022944165,0.19912119845463955,0.6697893058677725,0.6915411032849526,0.6602076060437927,0.4961403784165724,0.5764533970893532,0.7417184756286356,0.7041235340499525,0.38839348901706333,0.28204615763956814,0.21944475134485922,0.5867906487112879,0.36446338961552915,0.452809154464429,0.23456638870340493,0.3526304254830151,0.6682010546064336,-0.19299960565493657,0.3664549468652057,0.7320935343744632,0.32092715622490764,-0.1395618235005057,0.5548324914586135,0.06998313423041687,0.24385259907945422,0.7205676317380175,0.5108368859954713,0.01285203136924685,0.040754143053006495,0.4539640529187438,0.4764617681302689,0.24377628276356153,0.21860081473254034,-0.012732202863561524,0.6470604932475051,0.32882259741088093,0.28212260739027545,0.35970233342090374,0.27300277283534524,0.24492762685552524,0.5708696453119064,0.34495337651967006,0.7125447538970862,0.30318444715653947,0.6271921049496237,0.5076897897575832,0.09827600110843414,0.23628962951712107,0.7667052730818762,0.09644303035129886,0.591599173703127,0.30124005280361976,0.6236901693780779,0.1694111979084192,0.43024208479414866,0.6098766858665736,0.6193448972711243,0.3259856357692443,0.18141497015440444,0.5326219906616275,0.627215853779049,0.32510812171527304,0.3626253516750791,0.4239191051508872
Thal_VPL_L,0.5895741195372272,-0.152730240749457,0.5037811046285499,0.6407971603388437,0.778706504418166,0.71193600289721,0.6719328679218545,0.09567864959073089,0.1181847651293245,0.6738417621353289,-0.09633531351837739,-0.2158860452802782,0.42384159499021756,0.14035275653355797,0.7185595487141002,0.027672576159835604,0.36330770171650606,-0.03712599189736631,-0.23051342861146173,0.502542644585387,0.7244959387685473,0.24134865752449777,0.7709590525024627,-0.15818935194150144,0.2645503779476708,0.6332921495310393,0.2272256737841249,0.6421744315264787,0.8053032453219365,0.7926876307698717,0.5525615557128825,0.717797017747036,1.0,0.8007915233989676,0.3432861170162196,0.5405688514337889,0.049959357983305294,-0.2425038983639956,0.6775476914998955,0.6525858193246551,0.5832077218984026,0.5316922713266927,0.7110609377011312,0.7522450071255751,0.31776136371103236,0.7134470720275004,0.4704911333577049,0.5952801917029932,0.2647974187032569,0.6961161085602078,-0.18946463618958098,-0.2549121575464095,0.2733512681743041,0.2823134234971474,0.6504947020967801,0.5938464270573163,0.6197796603612385,0.32991897415631294,0.1395331440210612,-0.008145375777890687,0.15632965377891384,0.4164796312652577,0.3493553154392483,0.5556511648851531,0.46973860547252083,-0.3336951548707874,0.4445944511678685,0.7403860855541636,0.5302527510603008,0.8118147293826432,0.7771787687865577,0.8067571557514688,0.8252376329668196,0.7283758705823531,0.6247226028363336,0.029199011007438776,0.45529011947191333,0.776941657998207,0.3751873693861826,0.6413235727348602,0.38968753450024035,0.5280618709380367,0.8311631512411299,-0.06517755281427433,0.08187350532187554,0.6394281163760537,0.4124859744988263,-0.010959516911583011,0.6708366038467968,-0.1384217187741475,0.5398225680221796,0.8318247208610681,0.6518134182501597,-0.078522118429312,0.01183345796243262,0.6563927369880377,0.7292221478348804,0.36414688386701666,0.363667068699469,-0.06735027994764493,0.6310647579188216,0.09796746685017135,0.3311571334979262,0.1328817698221541,0.4287014805071511,0.18790326332236013,0.748750717224456,0.05222138998315429,0.6266227504872814,0.40668809579046583,0.7844337020507558,0.3788258044387454,0.5087695414640891,0.6604816370019434,0.7341906679231929,0.14924633211195598,0.28929491711470007,0.07382283352525013,0.7650524941380262,0.24403949082499468,0.6912671150782228,0.46074370677300963,0.614514214275215,0.05812740342158973,0.042736793497362105,0.755839431105721,0.5811058282983413,0.4533545035994098,0.3643396416145278,0.24434567112470182
Cingulate_Post_L,0.5436345993956514,0.05787211500979098,0.24136848462015767,0.6270367437571123,0.7160322032251629,0.6845988347284249,0.5060959068187525,-0.03779609473102013,0.29936172880748396,0.8935228032576157,0.02597638648719989,-0.034115641686563745,0.5238905232067276,0.39289461286898,0.7895127491084006,0.3559055025245455,0.5049411628562364,-0.05268741386561809,-0.008607288140043065,0.3129258436562816,0.7107619780693736,0.2807928013143201,0.8749383054960447,-0.14334115151731688,0.49774412425222525,0.7109602983099887,0.44332622499553426,0.4409604072699102,0.9402332264600625,0.8209705034155157,0.3330317443207672,0.583105949326073,0.8007915233989676,1.0,0.5620536027205024,0.5771242159907986,0.09051698364294374,0.1001761775934662,0.8946237687065416,0.7820136977288672,0.5885750352522742,0.430077550260134,0.6120030454462958,0.6635709856966551,0.15711284059792927,0.6840733510575864,0.6139722482263262,0.4180189802341663,0.5267226826140337,0.6271578351467118,-0.003865562714778037,-0.05268674805226258,0.2244763967225376,0.4282931823069065,0.6793545508804503,0.8860674043519952,0.9034482327027825,0.4563738239085566,-0.06218297900347213,0.2533714817907062,0.012819814640993504,0.23381987817834307,0.14019199272398908,0.703077347891272,0.34948200816104463,-0.12940627579851108,0.536563531541625,0.5324961979259231,0.5453844493199507,0.7674138331777774,0.8661061168133839,0.9124137390153249,0.816067735369583,0.8044011803067755,0.8452199295204493,-0.11790140698813638,0.28454131522002946,0.9123749744229798,0.5202745423047367,0.752448218647672,0.4360849930318937,0.6878325896179124,0.7902171514347541,0.021815400020896023,-0.07364506926465744,0.4820665751866272,0.25282410479411205,0.27132131336114906,0.6512253769004643,-0.00895709083018364,0.723390010884529,0.8819054400745894,0.6857619978501561,-0.13536139729673088,-0.08438232934891916,0.5982568382472977,0.9097151218293655,0.5300346612456363,0.4111526892815624,0.07695867579103838,0.5428970490948746,-0.08489753470774043,0.46133448972021984,0.2078360942997786,0.5422153991908369,0.12203282750698588,0.832664863637273,-0.030559983415333798,0.45827387779177126,0.44302045035092924,0.8842064699812099,0.4630201506230314,0.42939181551277344,0.6558188438812513,0.6995297906257549,0.4884741408930061,0.08315302995459589,-0.06383371413566297,0.6241785898530026,0.35796357317743965,0.8630766715823807,0.5739607807551843,0.7168429670850621,-0.10828291569574468,0.10393323508630092,0.8843653500418143,0.6090874199226014,0.38530085756361804,0.6040566542942727,0.30863180586044503
Lingual_L,-0.01976303332110157,0.38670974174027317,-0.3824929581665279,0.20076822108304948,0.12526480389874134,0.35247322765962635,0.15137501851334367,-0.08085189442952567,0.4826361064996539,0.7474355246434543,0.2593193050236061,0.5255064588912741,0.3311903593035811,0.8260919651772013,0.6510558324740247,0.342799165549615,0.1799402511658861,0.03755897636983591,0.07684064757583754,-0.3686484865079401,0.22112860809913334,0.6116766701584365,0.47429910727900904,-0.13062073044677922,0.34322844391382484,0.3462520811830769,0.7701900384692166,-0.12114570063383022,0.6034810957378273,0.35334824801428594,-0.2703715219221296,0.12556076813244893,0.3432861170162196,0.5620536027205024,1.0,0.3064268637755649,0.11202829611958388,0.4185260067484573,0.6727344113427434,0.4563818851645297,0.33770668090960726,-0.06510706998115412,0.2590993104369851,0.1468719967470796,-0.41137110157500933,0.3805724068027469,0.35956881021786397,0.03281982194643313,0.8060810243701553,0.07067028935727984,0.4397799091234527,0.26137902906723876,-0.34517887754321636,0.20216684602402768,0.5050312755879969,0.6259816490275505,0.6070647816475621,0.7411930418756567,-0.22565083852396375,0.3657912127910288,-0.1964171025051614,-0.3983760914128948,-0.3829843437452125,0.3119742544784948,0.016597581445460523,0.4245783216697477,0.7027308016354387,0.19047127618212947,0.22156544481579282,0.5027051570270307,0.5381220675115449,0.5283336266702794,0.45505844020487296,0.3794192537722584,0.5202535592411653,-0.14751178244297383,0.1927554670487958,0.6209408102734437,0.5202756152702587,0.6972916739109363,0.578576173626467,0.36635415037537233,0.40893524378023166,0.6255523416043938,-0.17304512514758796,-0.1543606951326352,-0.08432148100574904,0.5416431351846489,0.42786326345645154,0.23609853926505647,0.5618745659030135,0.533372364201551,0.3327608086713075,-0.17149560364479347,-0.16640979094396594,0.3471328355257344,0.5676685100759625,0.3017769852380787,0.4663578709826385,-0.10450382537140952,0.19728312743584395,-0.14881188704312226,0.33436341051642443,-0.10559861034276531,0.2635255340840133,-0.33584119340832597,0.6414709903061455,-0.349536819962034,-0.038013729234037216,0.09182915225441719,0.46129410431158613,-0.0804786853054664,0.47187189968948734,0.5079265167784954,0.14453894566396844,0.7250179164088512,-0.13953763306815292,-0.11649549323959593,0.2970288031250881,0.8073048920796461,0.5517364098504495,0.0728807437887844,0.3584538289285868,-0.16140972904140122,-0.07313639280484567,0.7195633162486926,0.39731661909570026,0.18828172532147724,0.62620425895184,-0.14802942353363932
Cerebellum_8_L,0.30079103205235136,0.0002607492680566762,0.31868247732409766,0.5310359000315632,0.5646017279235943,0.5486005559135262,0.39869469152642656,0.11347809672351239,0.2223669703649253,0.5420811877147729,0.19887468720011514,0.1079970741658014,0.4615140144676576,0.24508203764387215,0.5454664546577713,0.23509586351801642,0.3986764591148798,0.16647651710128933,0.16485568263288092,0.35988192837175503,0.5196175826919985,0.16751753115224563,0.549882607049924,0.0984750835166004,0.14879583265768845,0.44200020009944835,0.1349035457837913,0.44850796773433294,0.5652273637512332,0.5416830776226599,0.3194484152503372,0.40344751557370223,0.5405688514337889,0.5771242159907986,0.3064268637755649,1.0,-0.0020940011015223568,0.14229576598345636,0.5409432955914127,0.5187415199403498,0.4661068789496632,0.29676911855674937,0.5273419143186272,0.520513550863732,0.26644835504287867,0.4687570947942688,0.4605054265428779,0.3419933417011045,0.29430715707895005,0.5288622304907501,-0.10447782032781808,0.05291649850985282,0.38315720590329855,0.10309538973591867,0.42271038528316673,0.48632742177730026,0.49643052045124025,0.3472450575472961,0.029983193215010143,0.2524565553917634,0.054003350312192375,0.3260978513653281,0.36850448791310075,0.4689989534051634,0.28379178899064444,-0.07346867817341883,0.39540840189567694,0.3994817745967413,0.3695035051753109,0.5998627153719371,0.6101380842271223,0.6001913919412485,0.5696937977382694,0.4877913713191507,0.4738006342157455,0.0759323939544252,0.1854085120975199,0.5386569378323497,0.08954209639389958,0.4990405099958948,0.4105501294340883,0.45777677490447094,0.48694428404345463,0.09540882566477524,0.05010213941451767,0.4153740566138974,0.2940071145205609,0.03276898786743032,0.46172613563676534,0.09560881652583476,0.3419910662471857,0.5811605018687567,0.49434168558291836,0.10478526728647887,0.12971251430296468,0.46422415358300545,0.5331789703263118,0.3246711227415474,0.2964922239255744,0.15939676667540528,0.4396501752945107,0.008175385284127564,0.25420894696592894,0.07536267413399335,0.39505587218283195,0.1939190990936413,0.4978354139465644,0.06427678485004695,0.40847208154732817,0.4610384255273456,0.5786627059065461,0.11533479618208474,0.23884551686404068,0.4317797023429771,0.4611568141790837,0.2375948753720262,0.22825333106980628,0.13522163542211882,0.38839240115084916,0.1614762367647589,0.5375783694986148,0.35915260048035463,0.37299505173741887,0.08513240837030878,0.14380124185570378,0.6018361327247148,0.4180677428189697,0.2539894221630234,0.26453701797302,0.05783871927104726
OFClat_R,0.2992237638295075,-0.068105515044114,-0.011608200205618065,-0.11885466934305057,0.04294198756486507,0.027497148351181035,0.03374236617220144,0.40277834069235285,-0.2561633411825263,0.10050976417698151,-0.24361286488441972,0.04811631710601087,-0.09618053248313348,-0.09483659759135557,-0.028281981563384264,-0.05506048462947816,0.0355328349209498,0.07430952600193606,0.15924426281115311,-0.03973501674218146,0.18789750097369615,0.23049057055272962,-0.014178041461862221,0.2523004869770703,0.2994568236526521,0.03055715929006513,-0.08805594865101425,0.1233170338785218,0.11338618770252012,0.3336471267441435,-0.03359748560608347,0.27444591094317633,0.049959357983305294,0.09051698364294374,0.11202829611958388,-0.0020940011015223568,1.0,-0.2271687971999518,-0.04116290905384193,-0.12451617780430548,-0.1100221105286486,0.32790339741400015,-0.07672100972629463,0.1315593080078832,-0.21507766539028594,0.14165676089967635,0.16159916454503961,0.11293211709589701,0.11598903690883129,-0.03163294911922377,0.0795398237264046,0.04369717550691899,0.09001039060883313,0.23449534123031554,-0.13420395513941533,0.143979224702181,0.19078258647205226,-0.09480854788455641,0.4564764431209443,-0.21129407259850522,0.5420224240866605,-0.04497379197072219,-0.17746952672427724,0.06895408669967798,0.12563368268667605,-0.1306807804588597,0.03329743193273959,-0.047872392632711314,0.1751800764521004,0.1812582372625191,0.06793878970792439,0.05048212554722694,0.261849190362547,0.40302326046680187,-0.02271088241144715,0.39393082320862316,0.09397045999384888,0.16664512499326306,0.16521451596736839,0.09395177811289436,0.17970943894659427,-0.06307085389979702,0.08074470470252074,0.13662395441027042,0.4685631305691266,0.09224236791781079,-0.043254196866569145,-0.11893211316203224,0.11491000523715227,0.20919434440731888,-0.1459194888084567,0.23364441357288154,0.10456285743869237,0.06793959334818053,0.24087757846247945,0.06528186611353928,0.02585607059245016,0.24754136852199565,-0.0679666138230831,-0.20687093302526233,-0.04475675019255427,0.45158753396304274,-0.14573970869847291,0.36006416308584255,0.055038934506095344,-0.19936828713478355,0.20410587392071167,0.23143888708811003,0.016193190725803816,-0.0070040807068744056,0.05943580057638813,0.3354418912092031,-0.1400715799118635,0.027118354506781548,0.19502609579236072,0.17577188218700113,0.3069988023824744,0.392027125307359,0.0056974107552605424,0.1242696172732465,-0.1505269835414267,0.3449867213869437,0.10673528337033802,0.4301159343789534,0.3460661548351146,0.06039424328726831,0.33116837510065966,0.2801325477056592,0.26348690876811026,0.4876104819388375
