,Amygdala_L,LC_R,Putamen_R,Cerebellum_3_R,ACC_pre_R,Thal_PuI_R,OFCmed_L,Cingulate_Post_R,Cerebellum_9_R,Frontal_Sup_Medial_R,Vermis_10,Fusiform_L,Thal_AV_R,Vermis_7,Occipital_Sup_R,Vermis_1_2,Thal_MDl_L,Amygdala_R,Thal_PuL_L,OFCant_R,Cerebellum_10_R,Rectus_R,Insula_R,Raphe_D,Temporal_Sup_R,Precentral_L,Temporal_Sup_L,Frontal_Mid_2_L,Thal_MDm_R,Cerebellum_6_L,Paracentral_Lobule_R,Pallidum_R,Cerebellum_3_L,Cerebellum_8_L,Heschl_L,Frontal_Sup_2_R,Precentral_R,Thal_PuM_L,OFCant_L,Occipital_Inf_L,VTA_L,Frontal_Inf_Tri_R,VTA_R,Caudate_L,Occipital_Sup_L,ParaHippocampal_L,Thal_PuA_L,Frontal_Inf_Orb_2_L,Thal_IL_R,Raphe_M,N_Acc_R,Thal_VL_L,Temporal_Pole_Sup_L,Calcarine_L,Fusiform_R,Thal_MDm_L,Lingual_R,Occipital_Mid_L,Frontal_Inf_Tri_L,SN_pc_R,Rectus_L,Vermis_8,Lingual_L,Rolandic_Oper_R,ACC_sup_L,Thal_LGN_R,Thal_PuA_R,Vermis_9,Vermis_3,Cuneus_L,Thal_VL_R,Thal_VA_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Thal_IL_L,Thal_LP_L,Parietal_Sup_R,Paracentral_Lobule_L,Frontal_Med_Orb_R,Thal_AV_L,Cerebellum_8_R,Thal_LP_R,Cingulate_Post_L,Frontal_Sup_2_L,LC_L,Occipital_Mid_R,Pallidum_L,Cerebellum_Crus1_L,Cerebellum_4_5_L,ACC_sup_R,Thal_LGN_L,Rolandic_Oper_L,OFClat_L,Cerebellum_4_5_R,Angular_L,ParaHippocampal_R,Thal_VA_R,OFCpost_L,Precuneus_R,Frontal_Inf_Oper_R
N_Acc_R,0.06489669322906344,-0.05236998481064636,0.1359226909755654,-0.05029963447460266,0.2527796456679816,-0.04923133776841963,0.4402575181483074,-0.2176323988154135,0.05336713554174668,-0.06247980208600934,0.02846194643789741,-0.2020140870935704,0.12329144621081937,0.027690749910552752,-0.21880092242347193,-0.14896753034597246,0.02834234948257362,0.09148041173333453,0.01617890362179704,0.5878578364544257,-0.2740403271517803,0.6030984247469565,-0.039965223020090604,-0.013815368993211155,-0.06982912156224347,-0.06739212936967522,-0.09426636824246555,-0.07211231819691301,-0.014440372481030979,-0.1284488454498202,-0.1988639238875122,0.07955299852488609,-0.06138315013127557,0.10478526728647887,-0.05166611759548759,-0.19304428471690094,-0.2569645139481297,-0.11926223965422701,0.3529529335520698,0.13621820561246523,-0.08550141113170683,-0.12964865246666205,0.07169323317300236,-0.10071429355198826,-0.05512732558903017,-0.15299764805692784,0.00692336315148488,-0.00018050565650844328,-0.026481370717461566,-0.07811214045356234,1.0,-0.10610590498616758,0.3622105423875066,-0.15951505988764553,-0.29542181480343377,-0.050125330168127785,-0.2374453105355577,0.07848068002258454,-0.08183961986409986,0.1452406817518566,0.6112605201383972,-0.20131497427225975,-0.17149560364479347,-0.015560338378249097,-0.12002112110743443,-0.055738742218496604,-0.113466091257131,-0.13491519226015533,-0.10693032225720142,-0.1374750649205646,-0.0012799632277338392,0.027529427804937303,-0.2232828243441216,-0.046502606201351625,-0.04215712243652665,-0.1437162362448104,-0.19674178741379675,-0.07690262673150473,0.5420365301504539,-0.004117552215621073,-0.13791950070445963,-0.06827085377492502,-0.13536139729673088,0.010017401068832341,0.0009519688515833681,-0.016071854549424208,0.08553860216287014,0.17077951170182484,-0.19576902663735177,-0.11401512076669144,-0.02523418643119285,0.06048134727614015,0.06623026165609149,-0.08284894046299238,-0.13932694555387193,0.020729535806651184,-0.01766012859739548,0.42159843204283565,-0.1984806913505979,-0.17093826621443237
Thal_VL_L,0.02815426539544979,0.5416256282119066,0.375564346159732,0.3456294026750348,0.006969875338465137,0.25589536419254505,-0.030497954940312363,0.706029435176848,0.12757501986265382,0.44761404298413027,0.35679581883966055,0.30111307783239555,0.3006289218940722,0.18810335301598047,0.23720731320230176,0.3298388807284399,0.6446544458849967,0.0941407153847859,0.5037255511469931,-0.009117969257972784,0.2600425000640065,-0.028747235446881098,0.35926630735381987,-0.019612742772033096,0.16260379826684657,0.5725641159251743,0.5413905607425566,0.5422754164513426,0.82856167155094,0.17651295018309363,0.48851503707197963,0.593408431692481,0.5199299062728102,0.4661068789496632,0.5414852839557798,0.5073655881163869,0.605522019352802,0.7845702532251976,-0.05245660246027419,0.0007060258573635344,0.31240175272318027,0.6076385702778533,0.17341142531305354,0.42539979945866807,0.318922955251888,0.35131076211112877,-0.14638374135137486,0.21992934689743407,0.8023133352516794,0.21211489956358698,-0.10610590498616758,1.0,0.03867702526894876,0.5164091535536293,0.3619435770884746,0.9077107324830558,0.4275771391610401,0.1450163032079142,0.6365417562451512,0.1948126832737443,-0.036702884886546126,0.06687693399472443,0.33770668090960726,0.2509135420205631,0.537532700403553,0.4699340088741135,0.741476654887754,0.2169354306709717,0.5800262456086974,0.3766375440355398,0.8970299209654781,0.7791757047338972,0.6132364829471147,0.25624336368073025,0.37508540833688087,0.8488978589165221,0.5070745659584912,0.4224520141658386,-0.014948488190010087,-0.18524651733936362,0.16594377686079886,0.6635745595531776,0.5885750352522742,0.4164725540910682,-0.07850235480736013,0.07407443493755465,0.3568752211914713,0.011878986684415236,0.6158990996071758,0.1523266017018046,0.16008515714940952,0.4302498425844285,-0.0012411593349529089,0.499915972367718,0.3492654635964581,0.16002755110849085,0.3645075528806337,0.06822861896347149,0.5753845386602299,0.6006914779288501
Temporal_Pole_Sup_L,-0.078299755782227,0.037814015985559876,0.31104558738725085,0.30457783852106335,0.08411113735000544,0.2065024463558974,0.24199270085414806,0.18871589283948728,0.4529621577503413,0.23658085841397727,0.2702164627317999,-0.1419904772510767,-0.001518194878162097,0.26839452509439,0.22378173837955817,0.11835021789460627,0.06955591893334295,0.17136792394118439,0.14671228078309848,0.3383193018353097,-0.0042376765052889905,0.27888432947550257,0.3923602185680466,-0.018762016095372445,0.4658793162892258,0.16445381073522575,-0.17449539372162615,0.22213138905515362,-0.07844823017879396,0.018855544221483826,0.12539206785024132,0.09414492912465454,0.2163880627181888,0.14811008489247027,0.011452358272304406,0.11556998389653532,0.09162648709427902,0.08121391758575637,0.24654027936284179,0.04906368413336849,-0.09818748154952045,0.34805007075655653,-0.002845968387245246,0.2151130241326315,0.23640183340108775,-0.03291063341946157,0.19402538619310403,-0.08813499784897698,0.03845229764653425,0.0634556446285889,0.3622105423875066,0.03867702526894876,1.0,0.16680882566399857,0.21602820934027445,-0.01782538213550519,0.19004154413840102,0.11980217071671098,-0.0514835767444986,-0.12346109730257425,0.2863040579071675,0.18919355433923365,0.1470873285930188,0.4211827518020663,-0.07895766717615474,0.02176175368206885,0.23997846018374375,0.11566502620235336,0.15970031436943916,0.20468085558364438,0.08748998009070838,0.09493200103170264,-0.034888460933585476,0.3026733348545255,0.02647246518766058,0.044729734948919735,0.17534142201651703,0.16081678318332562,0.28435317929968423,0.0422895745076401,-0.1624119349733862,0.0899924194204125,0.23498742625638416,0.21640279173716323,0.13337935506134282,0.4591675500246371,-0.19154593167303383,0.06464318677952556,0.0650080360110609,0.243082139772595,-0.055763389004156776,0.08894726551624732,0.2039903517925756,0.21911119692375514,0.14906600874075396,0.34484021932330405,0.1029058695550758,0.5041885916472074,0.1345179232851876,0.3137666033444843
Calcarine_L,-0.13548352338461453,0.48708337448070244,-0.046464282799577206,0.15920513205667639,-0.28833514900995927,0.45335570681514126,-0.3148219844297646,0.7407925469170795,0.6775522448591453,0.4370314750246768,0.23769972885474497,0.7296582558928932,-0.19319834964556284,0.04308408378374992,0.731332659482498,0.35325333144861326,0.11178851684629186,0.4013014848047235,0.04461689681153034,-0.10702948910886152,0.449641617533095,-0.25807486860723783,0.632282955348427,0.17361189285420317,0.21317372295950243,0.469519282915039,0.531654461231061,0.3964855561118929,0.16280358162921246,0.8529935925315346,0.7171065532573756,0.33883332673772537,0.47262755711063753,0.44753735212542584,0.4596058418151195,0.6436865996834772,0.7190964124638237,0.7791053856152585,-0.32263933770349246,0.4943141739345445,-0.13593878576517618,0.23221445566547183,-0.21861636502205886,-0.011737945147150014,0.7177416360108889,0.49222058707935484,0.24845712127444536,0.07863148220532659,0.3545520396954113,0.4986811971416248,-0.15951505988764553,0.5164091535536293,0.16680882566399857,1.0,0.62990750243775,0.388682554002422,0.9098977587735254,0.5249705583732021,0.5643633925981173,-0.18593359065405907,-0.22231121366418646,0.7198151916252269,0.8726999140487605,0.3794536051181267,0.45986587530079204,0.20498256665706058,0.6246090405518331,0.858164100022534,0.552161142465068,0.6858358816833249,0.43696498218146124,0.2951044376979954,0.6665607216302051,0.5186209226870471,0.29500852515427806,0.4940881289460625,0.8099989904084847,0.6083526317073966,-0.18524401131121515,-0.16640170921783792,0.654149969291038,0.38686483829359175,0.6903065560916376,0.41551684886337337,0.07640917689007748,0.5045704124274042,0.043806991943744836,0.4389035755409829,0.7740580811101909,-0.05651395485022622,0.3742315179288525,0.4156399240384162,0.4134665516102642,0.19228358915797278,0.8458056435250455,0.09728203221485505,0.4736623625032985,-0.3556921878024321,0.7477633456540822,0.44638915121799455
Fusiform_R,0.07526780883973581,0.25280218377342073,0.3163029858293696,0.3415374261227487,-0.023361756204336472,0.5681795099753265,-0.18717561398806776,0.7326826698536943,0.4643529242117299,0.6100719813222739,0.4532624760412752,0.4682419827178348,0.013218579113041626,0.18243468384015965,0.6365806791772014,0.3567459853772066,0.34714561042410674,0.13532425856255806,0.14434028043401245,-0.15003429983385827,0.6625498908155494,-0.25993988387256733,0.6745294188157691,0.394226127696575,0.605312418362281,0.5389942979574901,0.2832766999332646,0.6034306875483872,0.16437394375233919,0.41453367787703804,0.6915611594232024,0.30458953795469396,0.5849532297194289,0.38519785571402676,0.3142117109167138,0.6838047611921313,0.657163575749047,0.6023311568388265,-0.13059554479538626,0.04429082361206777,0.024342453783530664,0.6028690476710249,0.013245097739891307,0.395633357097797,0.4791271360370118,0.4852644134392331,0.3504228708765906,0.2096625958728726,0.3978781973312921,0.4759915123805116,-0.29542181480343377,0.3619435770884746,0.21602820934027445,0.62990750243775,1.0,0.2853604954681907,0.8013102714574346,0.19809770344360866,0.4662944204910618,-0.11649265305861271,-0.22675857197039942,0.5047493767486613,0.6107367770313381,0.6030654366614249,0.5036378557131727,0.443193998410553,0.4946092845181054,0.45153601803696275,0.5961864787133809,0.5041232957411278,0.4126220833445072,0.38990965721284,0.5882608267098316,0.4189612186919964,0.4811349998898305,0.41264271192561097,0.7147043809542497,0.5291735625370169,-0.16663474697686134,-0.03501471702016261,0.17774597463049552,0.5872925075567688,0.6871533074023813,0.5220786943919472,0.26824585691000136,0.5142633801394695,0.10718161575142628,-0.12367902974449316,0.6473740801701117,0.3127582803347608,0.49706244120054666,0.3638944543152935,0.15774300203374217,0.6125948208415489,0.5377563165236389,0.47169158022013524,0.28143125949563674,-0.09664909391256493,0.7150157182107251,0.6858408550209928
Thal_MDm_L,0.17067446908051553,0.4873339572136463,0.4023947243963203,0.23378394011828396,0.03888171220165736,0.2325407737934267,0.00127375125129798,0.6596878979021876,0.016074176857751407,0.43779581313309107,0.3495084837852921,0.2321007294095972,0.39276516489242885,0.16114617711501167,0.07851173783879174,0.2827823863977852,0.6888960107680643,0.023823767881213907,0.527753142159742,0.034048776520498904,0.2941286473072776,0.0009256376286358874,0.27711493529005876,0.008237545416935579,0.1282871793573079,0.5284678979589884,0.5113431043667216,0.5179846378366019,0.8690952157384981,0.06882336192724808,0.4327605226141625,0.6474311656986591,0.4906521050712972,0.4396501752945107,0.494229005555056,0.48723347614148954,0.5278792908971385,0.6914938877669726,-0.025239152812261214,-0.08320195362442373,0.3887145114383861,0.585873575199655,0.28039938519900137,0.453685620992573,0.16964247251894007,0.30141062696287757,-0.18255266705411752,0.2873896218490782,0.8310877100670878,0.19605115838410764,-0.050125330168127785,0.9077107324830558,-0.01782538213550519,0.388682554002422,0.2853604954681907,1.0,0.3075833828135147,0.0520979645905776,0.6352524986492013,0.2906425687891478,0.0054747214316021664,-0.03910167441527127,0.19728312743584395,0.1947756024065993,0.550613586070746,0.4543945297928803,0.7022241602518671,0.11571170448819557,0.5094639326484354,0.1971651757394101,0.8812707390883074,0.7995854229880193,0.5864967075100256,0.1756237095671178,0.3591351613485115,0.7123075326096074,0.43203459779423986,0.38039260677156594,0.02543736882318533,-0.16948302741710058,0.11295533148417225,0.7041945210042037,0.5428970490948746,0.42774457650699355,-0.07737457018406042,-0.0644679898956797,0.440710199869293,-0.0855013664571078,0.5097502414422803,0.2155540058879032,0.1551272041792647,0.3933817300929574,-0.046683781859432935,0.4939884046147543,0.18319132266352633,0.14133922481758915,0.3892031611877722,0.11121958688101435,0.5072324032859329,0.530412537735082
Lingual_R,-0.09449185099503211,0.4814243171279293,0.014417995190634691,0.14827008555147256,-0.25759631589490206,0.5695363566690345,-0.34663192046400726,0.7711133475093928,0.6771933309135808,0.5182841796489849,0.2650044588549675,0.7144047285969921,-0.21344247784091816,0.11360890036860367,0.7940575863911427,0.3547991521529444,0.1551140704912573,0.368738150786081,0.03803024898922387,-0.20781082456053443,0.5635575072896956,-0.323237676328744,0.7328673214250342,0.29448023611472823,0.41799532171415776,0.4864540420329333,0.462779263964976,0.47824751279040306,0.08198779693495184,0.7911490060878654,0.7648997174273555,0.2566783096075175,0.5204490578662752,0.3812403644737574,0.41206532492564035,0.7131954645961716,0.7447202027196342,0.7470061901772783,-0.31885707126666973,0.37963062128891134,-0.10245618212016828,0.36646318193051153,-0.19455087283221675,0.09452857800445935,0.6870145870804977,0.5356438092086774,0.3236435794557292,0.10052586057058457,0.3174040065405656,0.5394294843012288,-0.2374453105355577,0.4275771391610401,0.19004154413840102,0.9098977587735254,0.8013102714574346,0.3075833828135147,1.0,0.4401415942039279,0.5051772905301961,-0.27994179530535507,-0.28464113599989327,0.783386767861936,0.8490516284835511,0.5719672910825698,0.5115640271287768,0.23338962507678299,0.5735245728164042,0.8284013101570695,0.5877263748497497,0.6561074706532755,0.3817830740758031,0.29120682271284043,0.6704104516865356,0.5601238721950247,0.3575055391602936,0.440796090186692,0.8455109627626664,0.6058227733904996,-0.25142612280862586,-0.1391477035191751,0.5774790436151777,0.439243523384035,0.7204129034193348,0.4345021984949881,0.18571947462223073,0.5810377084862315,-0.015364730668996,0.26152183389828243,0.7644055475988699,0.06406333954016329,0.4227372021090848,0.40919946130946,0.36548497882140435,0.31730724454852544,0.8085162409196783,0.21397870524474644,0.3721651790233964,-0.32936917675304606,0.7969119941653277,0.5740235018095119
Occipital_Mid_L,-0.008091480673903325,0.1904527624676193,-0.07632238175160494,-0.13057779726101135,0.3057827478763148,0.10022994562994585,0.42372014000415875,0.2721342893247708,0.405632004211312,0.3045535697214468,0.07188959975761172,0.4969756317172593,-0.3268856093327245,-0.08701081157957996,0.4134941102638012,0.1714371804957562,-0.12328332075921915,0.42319361650831727,0.007142616352367506,0.4944374147366317,-0.039865198661029305,0.44087360163701106,0.19575789784474332,0.22664340299119515,-0.11814402052800428,0.4183955469634417,0.5680315717699204,0.2563741931421902,-0.10555422079953035,0.5573872576321057,0.2310753943996252,0.10186499394844709,0.2254071355032344,0.16751753115224563,0.5077084797670247,0.17838626176813466,0.07368642459464136,0.36926297605057695,0.4117744378956086,0.7501863269451535,-0.341851516902448,-0.181434346004882,-0.2666088693225747,-0.04057895456297123,0.8036167055747817,0.18764657608269192,0.22228589182453545,0.30190404876781984,0.09390093737091477,0.26909989495342024,0.07848068002258454,0.1450163032079142,0.11980217071671098,0.5249705583732021,0.19809770344360866,0.0520979645905776,0.4401415942039279,1.0,0.471713683044759,-0.19170386854982008,0.46946142796305473,0.45804833828961206,0.6116766701584365,-0.024070598252672784,0.16516711831772482,-0.06017236137094494,0.17540752849220564,0.5196607870912684,0.19507509854958732,0.6770234483151418,0.0749277852070356,0.017896193751187322,0.10502344866345346,0.11351995243706019,0.20166847319289188,0.12307652875762101,0.30306020496113495,0.3801842036616663,0.5025305212325994,-0.057994178902805386,0.33576905015212893,0.09517515976926812,0.2807928013143201,0.43811901324775665,0.22887496293533174,0.5097581370545666,0.0715674736381845,0.5327246741108891,0.45084191302246446,-0.22010076159604888,0.25745733632366535,0.57348265658568,0.35711911137722385,0.0004973727200453149,0.7202091831693864,-0.04816176415637514,0.2624901021001349,-0.1083600476838862,0.26697640274184714,-0.04441045718409446
Frontal_Inf_Tri_L,0.2761538742344023,0.39587172075127885,0.4487823825288515,0.33846600455771075,0.2410580963480739,0.5584390294797716,0.16838703090501553,0.7381697989261223,0.2614577059920802,0.7518254282157681,0.6351958238191925,0.6084702008779002,0.29220522060838555,0.1004778960975438,0.22729829460108475,0.5738041715730455,0.501539806348118,-0.0703566691041909,0.427665847878696,0.17088076836228872,0.3276868089757695,0.12036725615595975,0.3442372554091648,0.38322832426510384,0.04955968486703033,0.8706555001074859,0.8417474844439391,0.7676488811656432,0.5251712045432088,0.33145085420241677,0.6935207791705128,0.6402929058256573,0.715264346469633,0.5998627153719371,0.8405130294035357,0.7162975092606079,0.6496077942076705,0.7774652925764501,0.1417256616037809,0.2113750963617439,0.16123056323183865,0.4101934806254877,0.2029600647999398,0.453526631205032,0.5163680646772753,0.6112199187049157,0.394923639819774,0.5649168120711898,0.6145782360049573,0.4245983857678163,-0.08183961986409986,0.6365417562451512,-0.0514835767444986,0.5643633925981173,0.4662944204910618,0.6352524986492013,0.5051772905301961,0.471713683044759,1.0,0.31351853483344655,0.17361775688734107,0.17586773510745682,0.5027051570270307,0.14545634631685594,0.786110974003319,0.5935374755341796,0.538588589767877,0.3589102589006557,0.7459205614979336,0.37643439462798944,0.6813532299444424,0.5564775066602767,0.7259499363035516,0.14888997687820985,0.7021867904313552,0.5725355900754836,0.7057349143144815,0.8268654793176278,0.20297343360780237,0.08893758173981857,0.2300130563624928,0.603222179338279,0.7674138331777774,0.8376555701018712,0.3956964540635639,0.0335376808658194,0.6188800363991979,0.06142984587719283,0.8167465243865178,0.19726723864902562,0.6043116807636175,0.7856929606066428,-0.050765260709989685,0.625338151008489,0.5743925839141356,0.4077288045562492,0.6144041489741902,-0.09151712221849473,0.7555891271037444,0.48583690501622223
SN_pc_R,0.33749436046497244,0.08779155968663166,0.4417915216214362,0.3065413510864807,0.20525816538376887,0.16705260241358183,0.1976525131865872,0.03902725358124082,-0.4246272127393113,0.102078484352351,0.3120338225494579,0.031950329085547034,0.6174444454245077,0.08423906366073683,-0.41947663708663957,0.30182281277758694,0.40051924827094626,-0.5739676176082777,0.3978489754764785,0.1921248666863064,0.11415642492007551,0.1564287198970949,-0.3757037803981758,0.0034351739066596,-0.1941521061966307,0.23852719071371925,0.2846544143781981,0.20293323126578336,0.49670397458248905,-0.38934124935929243,0.06862178469092739,0.392071778481765,0.1900538729982962,0.36850448791310075,0.2970137737495334,0.05129734514264007,0.14230425059215562,0.022446776957762055,0.09878286131219054,-0.40383809477165944,0.5288262593949548,0.10508376354045085,0.7889092582965973,0.30459541385721417,-0.3050210413520098,0.31882235456378244,0.14589840721897268,0.1535840495356124,0.24545189760348615,-0.1499057471247404,0.1452406817518566,0.1948126832737443,-0.12346109730257425,-0.18593359065405907,-0.11649265305861271,0.2906425687891478,-0.27994179530535507,-0.19170386854982008,0.31351853483344655,1.0,0.17811399012559775,-0.5204750346155352,-0.3829843437452125,-0.3431142715959316,0.23867768222597766,0.6052259717319138,0.0009018296570713192,-0.4342721076711047,0.20588522149892538,-0.4244369570315001,0.30640396199229863,0.2624463558801075,0.17909092139044394,-0.043088752484971,0.4260361603702501,0.152866234053969,0.00740891657204938,0.22939503649808313,0.17154916894766162,0.16085064721419975,-0.17183295251227435,0.1645446581343555,0.14019199272398908,0.20177564807270584,0.1328387121511778,-0.4822443258267581,0.7813920785056722,-0.35671411031992284,0.05945055668920804,0.07960044390491552,0.2683354365475145,0.15629300112222502,-0.393772820602736,0.37505730722990993,-0.2493312490103838,0.3371591324703743,0.2557585123023406,0.26613118886285153,0.10398730478290714,-0.01588416394231928
Rectus_L,0.2093083291670514,-0.11664578445134142,0.3529503069733384,0.05162419047072317,0.7150236795321863,-0.12147687554394067,0.9327219743230795,-0.1469966436336131,0.0015334667484145292,0.1763148310975468,0.21786064764142657,-0.15094612987487688,0.17246364836470934,-0.028256345710472818,-0.3014603264964148,0.07573622240134616,0.10592786544636046,0.039508732192586625,0.21392225149002259,0.8360397880587715,-0.3235696019353259,0.9507704374043076,-0.13107765990477255,0.04194765698116162,-0.08234811427824085,0.27059638276319997,0.15502988010635893,0.19644432332371695,0.05787132488605877,-0.25734204686377715,-0.22598726443228337,0.1471321568518507,0.07742842401558958,0.13522163542211882,0.24776447803413307,-0.20760472307546624,-0.3910540255430391,-0.11989098008268907,0.8738290990752974,0.24504440655637108,-0.1537076544225567,-0.050583767806535264,0.04800654476333404,0.22639171061855534,0.18502658218641194,-0.15654199553936177,0.10759470268866532,0.27510542014713435,0.0472336716103624,-0.18551552494805496,0.6112605201383972,-0.036702884886546126,0.2863040579071675,-0.22231121366418646,-0.22675857197039942,0.0054747214316021664,-0.28464113599989327,0.46946142796305473,0.17361775688734107,0.17811399012559775,1.0,-0.290501768178508,-0.11649549323959593,-0.14211190532222234,-0.11088602222435821,0.026524578991394175,-0.12421671353009095,-0.2508486362763089,0.00476013703877346,0.0824280472098536,0.04398433633768477,0.08953691750227645,-0.3500378821715591,-0.24442966738123043,0.1167508445450404,-0.0896485376169497,-0.27010113181360257,0.0213587442046185,0.9355432694857732,0.19903504399682795,-0.36127809227700663,0.01636094626002862,-0.06383371413566297,0.3100773393407526,0.22668671553909328,0.06512125350889922,0.26242946176377985,0.1670358848415993,-0.03328534878521612,0.028403626928810568,0.048761621605020296,0.39500257063695204,-0.06838832757046288,0.14509164038316813,-0.085448854480143,0.1795987285908218,0.0447322427011537,0.5476608619427702,-0.2286318629571977,-0.17073617236683655
Vermis_8,-0.3501104513467267,0.29695323104689575,-0.3056773827665366,-0.11887986549509555,-0.3053115797637987,0.26737889463941134,-0.3499450627658857,0.42871321711899124,0.6473482277218339,0.2924181470254175,-0.11858159861335815,0.6096824267877471,-0.4376678119056619,0.16222721649764726,0.6931075773408276,0.15565788721820595,-0.23285652635191606,0.5028817371614946,-0.18469501891443446,-0.2194275740758688,0.381619113900966,-0.307474606652332,0.5689479578217351,0.12498375158082493,0.21263862108077053,0.10551794406420707,0.28941872924945944,0.1382102576130284,-0.30749542298405413,0.8022035156452547,0.48955490060217477,0.06576603412678265,0.10460732083912316,0.08509682185597413,0.17658658796531132,0.4821083383958048,0.40650230461818826,0.40565181201474954,-0.3475185263318396,0.49560599767392344,-0.262362192394139,0.0338809330557945,-0.3403590523845973,-0.17195734032264587,0.5630516945850818,0.35521789714219854,0.3319703922485655,0.10241354679897399,-0.10178061861562154,0.35009632055970363,-0.20131497427225975,0.06687693399472443,0.18919355433923365,0.7198151916252269,0.5047493767486613,-0.03910167441527127,0.783386767861936,0.45804833828961206,0.17586773510745682,-0.5204750346155352,-0.290501768178508,1.0,0.7258026679513049,0.46743572136296985,0.2500184829600828,-0.18696625632622546,0.26718964207703083,0.8766278808733496,0.19244171325335668,0.5004576471659161,-0.05014576551598987,-0.1458613971366515,0.388664401763853,0.6023002573288504,0.021335521090649002,0.1272442820496293,0.6033725819527915,0.33057860685318013,-0.2535635174836517,-0.10126687317387317,0.6393886550465646,0.04295149101811084,0.4078745907617995,0.20292081433355225,0.0992463698637886,0.5614376682155312,-0.32537613007141514,0.3556788165412153,0.41964764324904325,0.03718271717831488,0.11157904681374085,0.2473713908808989,0.5688496410441137,-0.09480977254093194,0.7558168383716921,-0.0050980754141998555,0.2947167041082493,-0.41401817269670793,0.48482032044363926,0.22172941105982322
Lingual_L,-0.17279524169328697,0.33436341051642443,-0.06510706998115412,0.1799402511658861,-0.1964171025051614,0.3462520811830769,-0.17304512514758796,0.6233587397404413,0.7250179164088512,0.3794192537722584,0.22112860809913334,0.6416134125936044,-0.34517887754321636,-0.04348737172114747,0.7701900384692166,0.3119742544784948,-0.038013729234037216,0.4397799091234527,0.016597581445460523,-0.042705986308028215,0.2635255340840133,-0.14751178244297383,0.62620425895184,0.1927554670487958,0.20216684602402768,0.45505844020487296,0.42786326345645154,0.35334824801428594,-0.04852030957036643,0.8260919651772013,0.5676685100759625,0.22156544481579282,0.40893524378023166,0.3064268637755649,0.3805724068027469,0.5002128283741829,0.5517364098504495,0.6510558324740247,-0.1411229238696817,0.6255523416043938,-0.33584119340832597,0.13419867233811067,-0.41137110157500933,-0.01976303332110157,0.8155104395277801,0.36635415037537233,0.3017769852380787,0.10050685211295597,0.19047127618212947,0.47187189968948734,-0.17149560364479347,0.33770668090960726,0.1470873285930188,0.8726999140487605,0.6107367770313381,0.19728312743584395,0.8490516284835511,0.6116766701584365,0.5027051570270307,-0.3829843437452125,-0.11649549323959593,0.7258026679513049,1.0,0.34322844391382484,0.3327608086713075,0.07067028935727984,0.5050312755879969,0.799563977407745,0.46129410431158613,0.8073048920796461,0.2590993104369851,0.15137501851334367,0.4563818851645297,0.342799165549615,0.1468719967470796,0.3311903593035811,0.6727344113427434,0.5381220675115449,-0.08085189442952567,-0.07313639280484567,0.4826361064996539,0.2970288031250881,0.5620536027205024,0.3992704624137867,0.18828172532147724,0.5860758548149152,-0.12114570063383022,0.5255064588912741,0.7195633162486926,-0.0804786853054664,0.3471328355257344,0.39731661909570026,0.38670974174027317,0.14453894566396844,0.8456056980518184,0.0728807437887844,0.35956881021786397,-0.349536819962034,0.5849129287811604,0.3584538289285868
Rolandic_Oper_R,-0.0881885842979961,0.24836170946568917,0.3385236028610202,0.17867568386222576,-0.020867406530271276,0.4797854589718942,-0.1677882378374218,0.5281034782833837,0.5627523548142973,0.5576809430697892,0.29798147210276577,0.12897097402986216,-0.014302215116133403,0.19704791791006288,0.4554128370439503,0.13827979683732855,0.3361057400970082,0.2723057068839103,0.06924706207399685,-0.17260839635287847,0.4343669965773441,-0.14640104378271487,0.8605521855915967,0.24591129954401397,0.8389650935406425,0.3311372045603403,0.0313034878611821,0.5158800484448886,0.08824701324298645,0.20177957765159577,0.5513119644100488,0.2918142436089428,0.39329383970484416,0.14879583265768845,0.08942450523013698,0.5730202299336586,0.46620540132086524,0.4231189202523068,-0.10009682566967738,-0.07281142162993925,-0.003424277505441324,0.6904966389033553,-0.15083333223090653,0.3516500127549201,0.2861414041118518,0.18573528112669394,0.2583843456588101,0.14274260709851938,0.2652770885069168,0.28051222486326194,-0.015560338378249097,0.2509135420205631,0.4211827518020663,0.3794536051181267,0.6030654366614249,0.1947756024065993,0.5719672910825698,-0.024070598252672784,0.14545634631685594,-0.3431142715959316,-0.14211190532222234,0.46743572136296985,0.34322844391382484,1.0,0.3583372968561658,0.17084418847606647,0.36154523630953556,0.41735176059080936,0.3737366080181321,0.2865783811068524,0.31117857312358277,0.3748864826583603,0.3654126480183085,0.40967028581254333,0.298822145907164,0.27790621932313037,0.5282666591847497,0.28287670441401797,-0.1457527699790884,-0.02351244830231147,0.07673123281070061,0.3826607795927829,0.49774412425222525,0.2567099920902964,0.20616083536491603,0.5115294667915226,-0.06339777850814476,-0.12449809788538066,0.3314116866167826,0.47889832603453564,0.21980091588362546,0.23561828551199945,0.20305741665014956,0.39828868022526137,0.2606204302493051,0.4484162698437033,0.16696614847852867,0.08755365012587385,0.5314011322674292,0.7883927335715466
