,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_L,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,N_Acc_R,Hippocampus_L,Thal_MDl_L,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_L,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L
Cerebellum_10_R,0.18534281341566097,0.21179385222497576,-0.1292650538717024,0.37855282522717554,0.10144152115748427,0.21785182315064305,0.08569672394656228,0.016525344120724234,0.22166616856591911,0.10275656636820077,0.381619113900966,0.010616287248367587,0.25561103364741256,0.5924467513537831,0.3540766574008882,0.004619458340641831,0.3071791112775892,-0.14348280617769604,0.2941286473072776,0.31157663345047,0.22203711229357334,0.3093115180256228,0.32851818082677575,0.3900201908939046,0.17437325606043017,0.20143232820318102,1.0,0.5093099778912352,0.48722578277242884,0.54374705054353,0.2721993814887221,-0.34384578911654157,0.312471411497196,0.4578999550999758,0.5090813441291591,0.29311180918960894,0.32175312509881215,0.5572436388578916,0.3888660044451973,0.34486254187387333,0.1890231623443609,0.3006247658377991,0.38629084733005037,0.4343669965773441,0.11867391574876664,0.3015245331750869,0.2837225272778836,0.5168300934647543,-0.13496307780177152,0.2943140030504463,0.46006148104428973,0.11415642492007551,-0.2968784732680431,0.28649275693035775,-0.3235696019353259,0.5705185494409866,-0.2591775281216927,0.6291807736402817,0.308679005480339,0.2635255340840133,0.11207578191783672,0.2819324085032458,0.14685129519245327,-0.35395158311366925,0.47262544521222544,0.4555249154291242,0.14060708056020332,-0.1583847463723175,0.4622289848892632,0.5043964442533108,-0.3153372838691267,0.4186370965915279,0.2519771260463435,0.4287014805071511,0.5422153991908369,0.19630324132527563,0.4119532094191947,-0.007598151877073245,-0.2740403271517803,0.4603609695817188,0.28376123065346515,0.4259337035497987,0.0038172582149667727,0.21507342614080507,-0.36023510595945213,0.14128581415176597,-0.0042376765052889905,0.3381838091762671,0.449641617533095,-0.039865198661029305,-0.09206944023282666,0.3801605310537612,0.10155097762511198,0.589647375922154,0.5847065529228451,-0.26494373092426216,0.43123055230725704,0.2743171003895626,0.5125213922369598,-0.22061014943148455,0.2600425000640065,0.1919325724228456,0.6014776866882768,0.27300277283534524,0.5194509567352892,0.06769884589184315,0.1879078875245556,0.25728155068579023,-0.022120635902915232,0.4591910932341599
Parietal_Sup_L,0.28426512501405216,0.3212817748917043,-0.02506947075337814,0.36867585380646734,0.11647889268945083,0.10622889859092483,0.48240022320979514,0.009037373999190353,0.07224239222089487,0.1252534060931921,0.4656735679068294,0.10846352933375186,0.45258788773534636,0.8858525196961207,0.5306442436753765,0.02385394919816484,0.7330030845696784,-0.042658550023144164,0.4408564534511665,0.8713050660957846,0.4183300378158923,0.3083797247939988,0.6479234331277651,0.9260682325551315,0.26220641257900856,0.42102421805730855,0.5093099778912352,1.0,0.9691771710755013,0.6680128034561407,0.3947670164740567,0.007958601952363534,0.5419202698946299,0.7089668552695845,0.9213626700500722,0.5053913267446704,0.23258502405340126,0.7347263539812857,0.8031052291328103,0.6660063197260024,0.21856443761200411,0.689366786248395,0.5848390919907249,0.44708341257446377,0.6301686286685738,0.5285439024109937,0.5295163229957602,0.7012174712805014,0.008234223285599212,0.549134993970069,0.8918161664696681,0.08762542667115551,0.0775266017083543,0.43289135543453827,0.04183645242362988,0.600912116364951,-0.11489451351599415,0.771492242957234,0.31450656182867764,0.6209408102734437,0.1319358099964735,0.453837116726128,0.413936807709959,-0.01373726818244861,0.6685009379397703,0.678801351208317,0.04944357871138275,-0.034667613565444615,0.6840052976222273,0.863730927232034,0.05670568469938495,0.7827828732089671,0.5255105004043128,0.776941657998207,0.9123749744229798,0.20330876073628562,0.891940976536673,-0.04096085527784676,-0.1703590122691234,0.7113608903536106,0.39994153608363736,0.8405524885737045,0.4073768992428351,0.2692774332078583,-0.0013425255794123102,0.09403225133974795,0.19904930203273422,0.42339327129000676,0.67243984126696,0.47352613804502913,0.11256303625556066,0.5572928260995043,0.31140091111799334,0.8738218490685444,0.8930549317991117,0.051949243645484346,0.8918856974146689,0.6894443728658557,0.8132847787152725,-0.007063919778078675,0.5127277171087736,0.41692363553185996,0.9111890030063544,0.5867906487112879,0.8607449885367692,0.16430342225264524,0.24759825413954684,0.4829025481022578,0.044106233288685195,0.7168847441436558
Precuneus_L,0.3151903217988739,0.33832700026187623,-0.04508270112309894,0.39298895466231765,0.09783267952318761,0.1547664930401213,0.4820249548862354,0.013440327267205893,0.04947612534709059,0.17568987317157392,0.41487167167175,0.07648182642467147,0.4751471241957466,0.9024357170203067,0.5054490864261779,0.023990072723886376,0.7084663485739803,-0.0847494257828384,0.5141056402002252,0.8854795032918238,0.4022104250669743,0.291644160157858,0.6501141345598389,0.9318754286084968,0.2773979944715724,0.48532392858477374,0.48722578277242884,0.9691771710755013,1.0,0.7131797799242232,0.3594953165357531,-0.027753963475543424,0.5163465743979598,0.6880762574668929,0.9509397464408228,0.5114356986623078,0.24120361013646488,0.768467075431911,0.7856787972531186,0.7158797243891428,0.18348358598911899,0.6789543841154673,0.6288054110800071,0.4869215804111491,0.6083879489493137,0.6276593124167444,0.5461307221264755,0.7423836450025054,-0.006049536468237594,0.5753330487733294,0.8795505505951083,0.1254715096488617,0.033413499073850564,0.4461660957208764,0.006501594577233952,0.5884614143313999,-0.1270540368170935,0.8028191167614359,0.27728432392457864,0.6034810957378273,0.19824105559510227,0.5405526347360434,0.4686835054126848,-0.04810684486078721,0.7361182024066403,0.6216593370121302,0.09555074301055508,-0.04570691591066185,0.6626089682661472,0.8525334001599626,0.009380097851558722,0.8341627984845416,0.49629290994880143,0.8053032453219365,0.9402332264600625,0.18922709119615547,0.907233253208571,-0.09009886652715003,-0.14182892153397467,0.7293667227538334,0.47588611274021053,0.8716213907297987,0.39031773437451767,0.35816050594713206,-0.03753779722481828,0.1391131966925436,0.2228966983676888,0.445614605703351,0.6894877262827962,0.40589898048783957,0.1319374828521165,0.5608079424345387,0.3538735308503097,0.8902541557831393,0.9039839150362159,0.006351602436920913,0.8963441426460304,0.7305288000361158,0.8263138911705008,-0.01840195213558859,0.6044149954796902,0.4686694203175457,0.9360553545726691,0.627431782315606,0.8615799531123504,0.12568286324872885,0.2914051335506831,0.5744375268801325,0.054517218038987486,0.7349308374328715
SupraMarginal_R,0.18310079281593156,0.36125886303610677,-0.2414247325598619,0.7409166293401318,0.08550120282072883,0.3881776776697419,0.2878283221054735,-0.016062266917667885,0.01641730802061799,0.00022807841318574757,0.38424686025206345,-0.0662582204237295,0.3725658395887992,0.8227372741009772,0.40886855364901,0.04138093494326055,0.23728920398257541,-0.14984083122061334,0.34219848109447415,0.5372078543971436,0.4278264735744435,0.3119133306476778,0.3049093357077485,0.5907270556644659,0.22101721761399173,0.3362709753265051,0.54374705054353,0.6680128034561407,0.7131797799242232,1.0,0.2769694483068875,-0.264698947758815,0.574204765000594,0.4583888787326662,0.7135029877684504,0.5113852710868044,0.5308625791357019,0.6381828858186107,0.34753515084381875,0.6225148296339112,0.013308116396651767,0.3481896480885842,0.5653768938141511,0.7890952488229208,0.3328051627704963,0.47340231025005397,0.4386332170630184,0.8152084014156891,-0.11201797216475544,0.22786828956037622,0.5862550895914809,-0.06462726698760385,-0.30291445818175433,0.19704999563399078,-0.3173707804711557,0.5195654518936604,-0.146265799234992,0.8865638983995108,0.12605785240648446,0.39009306329676374,0.07222806529702389,0.5214521375142909,0.3940678819655238,-0.3425796195365873,0.8602406106784845,0.3205791896999222,0.13021763472611408,-0.12652937111496465,0.5692741370952251,0.6467209782149725,-0.32843933218522753,0.6241926733568468,0.16819553334859,0.5597847045359625,0.7088487657671592,0.09459408941720905,0.5409424368877457,-0.09504324545698419,-0.19046957150751223,0.45714122223225195,0.4662254633473538,0.6354582001591114,0.38138142526768193,0.23675011745887703,-0.32657863715073265,0.037246537512592,0.25395196539753484,0.2995926794170885,0.5137746756410437,-0.028579368623892806,-0.06459227832359822,0.4695305444245485,0.15520992448966836,0.8043560057844318,0.7524617668100032,-0.2872057013568891,0.5949148873080333,0.5095215749453204,0.77702477431945,-0.09559207163889975,0.41470837882348144,0.3791367506381121,0.7983241006376389,0.4433747005171796,0.6317604117697977,-0.05550297251151841,0.13480822197200198,0.36900033166737395,-0.12144182371461609,0.5529118385791609
Vermis_6,-0.4579078994821189,-0.2416091290274947,0.15754463841869187,0.32082938384041637,0.45864085552925027,0.029088618439167192,0.628661534708388,0.23131834244207736,0.5837927772109116,-0.4575272485189582,0.7573495722573172,0.03689507311306316,-0.1553413736462843,0.3707029429504116,0.7136967223687922,0.47128663003261884,0.05649665069781643,0.032418326822416854,-0.1603689382368923,0.17127189024739473,0.04821253553090552,0.025638423808114066,0.3296709113822924,0.2705838425057952,-0.0034378599674407717,-0.27791233731861426,0.2721993814887221,0.3947670164740567,0.3594953165357531,0.2769694483068875,1.0,-0.15229619191655094,0.6403111027335061,0.16515871378391445,0.2863503978174024,0.23314349194945114,0.6853512142137891,0.17800434509270766,0.2550378767461276,0.05333906084820844,0.4274309643056449,0.21399962934556832,-0.0030018816050453928,0.39086714192893274,0.6281766175316074,-0.07754931749343698,-0.11053217949202018,0.36877654676590893,0.38141662364834567,0.26852813764321365,0.36516094704283475,-0.49705609997547295,-0.08349371107734867,-0.35784594426948085,-0.10115737450540388,0.6077718854479169,-0.01680042835481115,0.3918609064989398,0.3287212566855875,0.7873976021010107,-0.5393192634041447,-0.1645185051180583,0.09437386086118434,-0.13221717376499764,0.2070268599659093,0.42021669096448566,-0.43060020694076423,-0.07113654633388129,0.32229703503574253,0.23016955242903459,-0.15331358810180024,0.27752368915138437,0.4520639118220769,-0.0013057705451981288,0.36417202814528127,0.3295702680970329,0.308037659005322,0.4972151300545013,-0.10528951537271683,-0.1625557566021444,-0.27859885931767847,0.23005002334099353,0.5789529809626773,-0.37273994118215337,-0.13812271867435086,-0.3458453073995066,0.3596214336826364,0.0025309670441095882,0.6741202045883811,0.44822139034511954,0.096248945063594,0.17875462215066915,-0.14346117642046527,0.239789967336097,0.47555530656081035,-0.05179702635392004,0.40737574926785186,0.1219604003204911,0.4022812949542017,0.10204606400207594,-0.020076418186297174,-0.09811269900702814,0.3309799292486846,-0.12637033798637887,0.5343974520891495,0.2373578610493932,-0.48202092978869454,0.059087072079964484,-0.09509806949836386,0.04257667968379617
ACC_sub_L,0.254341394463422,-0.015218856142512581,0.24501135486329056,0.008496778187682606,-0.1609789643755531,0.11132439784920864,0.07163161916083124,-0.09802007490377505,-0.33874104651374787,0.2694911145579572,-0.34296304443597064,0.1777419345086386,0.09151460095505509,-0.2698714564452479,-0.3669157435327717,-0.01962081171180043,0.07071270578327515,0.34763052565612973,0.03862304294348937,0.27259728122566856,0.08346515685820624,0.2952521610865508,-0.1836891392532988,0.1834925763565287,-0.015880541871311833,0.32078213867092725,-0.34384578911654157,0.007958601952363534,-0.027753963475543424,-0.264698947758815,-0.15229619191655094,1.0,-0.3229335145122067,-0.23562435166949314,-0.10665105380798096,-0.16692781014520644,-0.3411718693883905,-0.39399032545861684,0.27628902462072125,-0.05822199571341836,-0.43493019010483774,0.003409873064649467,0.09944729486180567,-0.11615382347286422,0.12427234105340744,0.05088119767272883,0.34515037815525074,-0.43043280418048574,0.4295308071943017,-0.04019055818640637,0.09393448773019754,0.09389345873152649,0.8703019118773951,0.19705292370711874,0.8755182313402075,-0.40493955150116134,0.4551986358802361,-0.3799860306042326,-0.4345101934947973,-0.14881188704312226,0.299956331405578,0.14218989280218916,-0.18514212651382242,0.8629525951851419,-0.09288968100759079,-0.2913434810155025,-0.12782524071409576,0.44566145303353416,-0.18204574718031674,0.17828563536337333,0.8957699491384925,-0.15167136055763483,-0.2579473092534199,0.09796746685017135,-0.08489753470774043,-0.3855142838686749,-0.044566493140473416,-0.2048946300181512,0.41925181174043175,0.04743714788788904,0.14443616023658834,-0.02702097277910177,0.19052016928447954,0.06857058427197575,0.9055682499131118,0.1434592372361564,0.2281351850730102,-0.15609167109768926,-0.31788817527057434,0.3782999890219581,-0.057122920715309035,0.19021221537929037,0.26540431523420427,-0.25394974393543723,-0.32520530871754705,0.7328941549490725,-0.08052326081237954,0.23322537142942523,-0.16991004362813703,0.3318983421804571,-0.029036772508473054,0.40589832249824725,-0.27455578881916703,0.32882259741088093,-0.20677858662246354,0.26049080138144165,0.225582303943061,-0.1181115109126958,-0.1885419199725597,-0.17203229712052273
Occipital_Sup_R,-0.2159947140890718,-0.012940457145565696,-0.06303273121510583,0.3975851548609783,0.42472018044324095,-0.0848009918141973,0.7630581009370738,0.2645311043368419,0.34781334632873034,-0.41608854792174843,0.6931075773408276,-0.20875398171595774,0.0073172288289248015,0.5236096249981201,0.6480110232253854,0.42647658481877504,0.19196188481431825,-0.03560235692851017,0.07851173783879174,0.27577881995518094,0.26051588920382934,-0.1101714947472994,0.4073505518318917,0.35260716415767906,0.08056163011528149,-0.1367196887669998,0.312471411497196,0.5419202698946299,0.5163465743979598,0.574204765000594,0.6403111027335061,-0.3229335145122067,1.0,0.28582297841851634,0.45288527670865686,0.5145803643702768,0.7148313651271554,0.40459515665841916,0.18368569772146529,0.2792261196318586,0.38115921273087866,0.14635383914710162,0.27832202690366187,0.4554128370439503,0.7482576304007079,0.1709965011193161,-0.019175189326924177,0.6763651360479932,0.09462168021978803,0.09945761448355207,0.32505823930011746,-0.41947663708663957,-0.28172749279242737,-0.2484522931240426,-0.3014603264964148,0.6728133236629711,-0.16006538468763043,0.5831258208824086,0.3048664252103732,0.7701900384692166,-0.41648630530071207,0.1677806784395638,0.3045085766369603,-0.33017317966309817,0.4526946039766565,0.4355248931031519,-0.18905562321127203,-0.27593650197753655,0.4616649539409583,0.26524993166414707,-0.33152284894481865,0.5437391370361039,0.5150197943138388,0.2272256737841249,0.44332622499553426,0.23898681692536872,0.38161703444262385,0.4367334666455661,-0.21880092242347193,0.0605380526131682,-0.020265074759313207,0.34472194608242535,0.7167600604007548,-0.11995575982840978,-0.31833792535040156,-0.44825689523261636,0.22378173837955817,-0.019914852252396704,0.731332659482498,0.4134941102638012,0.0709913901060473,0.02237597110253041,-0.0854666247614945,0.481068191510329,0.6225720435782893,-0.15890259390420955,0.5070288534838787,0.10714385114008823,0.5845207081705756,0.004272213762545235,0.23720731320230176,-0.09297260557085285,0.5750653514489594,0.011936939597708323,0.4776922525528289,-0.14716646212644627,-0.3718896077057858,0.2813384495731607,-0.14259058652874235,0.2660422492136535
ParaHippocampal_L,0.2834544277160088,0.3241124979920024,0.09077292811099114,0.030601827786493705,0.09734359801193214,-0.031458283033319635,0.049710956193806964,0.048380296527317714,0.2186645512532285,0.2044817061732681,0.35521789714219854,0.1823942635582766,0.3103615445229589,0.7258729605522594,0.38684174656851605,-0.18732240141998327,0.6652505757756919,0.018831178405909785,0.30141062696287757,0.5099846260078493,0.13497849377717502,0.1511125295029031,0.5630037086525754,0.5855286992478803,0.286938311486083,0.24088796162481535,0.4578999550999758,0.7089668552695845,0.6880762574668929,0.4583888787326662,0.16515871378391445,-0.23562435166949314,0.28582297841851634,1.0,0.6733957878610292,0.22403538830049743,0.01534008385426223,0.7687189005425282,0.5427417083993019,0.4455352671908939,0.39487680115136137,0.6432643628932918,0.2892957966908316,0.18573528112669394,0.18500908334821523,0.2822103862140083,0.3433235719761492,0.6407035685981357,-0.2354968077048614,0.49414490765992736,0.6366427349307955,0.31882235456378244,-0.10564544460120147,0.4449895465755643,-0.15654199553936177,0.5804738050321113,-0.07452370834116115,0.5996138202903095,0.5197040910050489,0.36635415037537233,0.1086363343269654,0.13276830694167063,0.4492391303680204,-0.18200866425624526,0.3469281010709876,0.7783687392119579,0.30362871225884397,-0.007996709343932358,0.5020225118821082,0.5720848359628993,-0.17266683719935771,0.5558965584199498,0.5111838100182116,0.5280618709380367,0.6878325896179124,0.5022523945081695,0.6690217826574258,0.02023252029795857,-0.15299764805692784,0.7318229121074451,0.18670314426676332,0.6328491362420415,-0.02964246074074056,0.18339475529187485,-0.2341123514788506,0.22189102093513458,-0.03291063341946157,0.46262793292924603,0.49222058707935484,0.18764657608269192,0.21672181763725287,0.4633478970549816,0.21631745164495964,0.7225735190544785,0.7275143681683518,-0.11194291936500231,0.6885955559440469,0.3617108605903128,0.5849378474260821,-0.07617906910771265,0.35131076211112877,0.12517286159352223,0.7446672518607886,0.3526304254830151,0.7155561625184752,0.2748852618995258,0.3359799895164466,0.40569816956047405,0.46676405651970854,0.6693901593030145
Supp_Motor_Area_L,0.33149418577625095,0.3986411249583477,-0.11370122716868987,0.3705742038534689,0.04635011264985263,0.14369128273982262,0.3724532927662858,0.017297661579831623,0.029976736632040066,0.19969667605519026,0.33788087760398244,0.06940717977492673,0.5328910857453589,0.9099210410287357,0.46319197722347627,-0.0745962736138866,0.6416074655599532,-0.09638039900154362,0.5186112819034,0.8680243462729433,0.45520210807724565,0.2517165811556338,0.6170042273633629,0.9035527461881944,0.2681949165701854,0.5109472996973634,0.5090813441291591,0.9213626700500722,0.9509397464408228,0.7135029877684504,0.2863503978174024,-0.10665105380798096,0.45288527670865686,0.6733957878610292,1.0,0.5649219587245629,0.2218119626892679,0.8156035423202197,0.7676899106439882,0.7178866732988862,0.1783281200947119,0.6654400736162963,0.6120405881875993,0.42971710240959393,0.5093977985273164,0.6191580235022647,0.5134125467028728,0.7297614777495918,-0.08477391786600585,0.5467181695224302,0.8507783988599931,0.18403088731750614,-0.04554571413842273,0.45743512489008337,-0.06816988880144044,0.5450547338348788,-0.16281473696908633,0.8306159963322914,0.23344179218268532,0.5283336266702794,0.22985067713399018,0.5479014752636445,0.44025883305469116,-0.13014395354564462,0.7291024861925346,0.5708695874665676,0.1493835356387718,-0.06470728118370601,0.7048515615543173,0.8330603145737985,-0.07334673369719538,0.8280940166638113,0.43878772126134713,0.8067571557514688,0.9124137390153249,0.17949701349698788,0.9242594839582405,-0.1224950821771629,-0.13849063802961456,0.7342207054293982,0.48696826747698047,0.8871011377508514,0.30018905187906414,0.3702856373073241,-0.1218151924221416,0.1888703352017073,0.18944012759061699,0.5244021799129578,0.6607800627453738,0.28270360897763913,0.15976797070696316,0.5353969972152538,0.338822829613844,0.9446970478584791,0.890654217088835,-0.059645763671383446,0.8744451279900781,0.7692959855010665,0.8039313613759713,-0.018235400112007225,0.5797477175005618,0.45595351200649753,0.9323735078101124,0.5764533970893532,0.8327220446668444,0.04149660708520617,0.32804212147510464,0.5376160797142053,0.02673132024820517,0.7359544121104196
Raphe_M,-0.011724988812497972,0.3749978575636098,-0.3804341872103403,0.23608713465500536,0.1628211572337619,-0.023616942009646497,0.38502038856496623,0.17415932409247942,-0.04493595152255958,-0.2281401790068211,0.35009632055970363,-0.26664672219980595,0.40599665771011806,0.5658632626229679,0.46750995535547335,0.10208048318528183,0.2977650007846058,0.024770613402164646,0.19605115838410764,0.43020838444444764,0.7091416075249322,-0.10233067490796866,0.45333692138622655,0.43279372283024625,-0.07915001590990652,0.05445277701030495,0.29311180918960894,0.5053913267446704,0.5114356986623078,0.5113852710868044,0.23314349194945114,-0.16692781014520644,0.5145803643702768,0.22403538830049743,0.5649219587245629,1.0,0.3433109956157982,0.4980571598117708,0.3171708276573495,0.39133081965633526,0.2790774147417962,0.08924992105394669,0.4652109604413876,0.28051222486326194,0.45326095068061184,0.3066554694897337,-0.01510132100382675,0.5666040535812525,-0.187938387041688,0.1347964167803426,0.38202706688411964,-0.1499057471247404,-0.16360971824206585,0.0697637389915572,-0.18551552494805496,0.4427210798936808,-0.24648653932319542,0.5482328437074437,0.061317747617680406,0.47187189968948734,-0.13321502230822194,0.3503150613457597,0.14347243225406864,-0.2411782882371584,0.4258404709896393,0.32049252491427904,-0.14980315279483417,-0.03847469683220841,0.6048605210646126,0.3788921868735449,-0.2480690208641056,0.5878320762024827,0.41662399926537763,0.5087695414640891,0.42939181551277344,0.061354574871026114,0.5420153997756989,0.224243757033669,-0.07811214045356234,0.20185515638742907,0.22845494260280438,0.3949654099555336,0.2933450368257992,0.06498465093763618,-0.23021709913034796,-0.288957787131897,0.0634556446285889,0.23457472293890227,0.4986811971416248,0.26909989495342024,0.21395001459831112,-0.01964129554928018,-0.0978882578604214,0.6266585929963703,0.5758123636923541,-0.07598921773092526,0.4737100785147093,0.3285880637280586,0.4083333397410915,0.17753429348337796,0.21211489956358698,0.020408043395471833,0.5901047215839498,0.09827600110843414,0.3771282369296536,-0.4039393008495421,-0.167996815083633,0.16639805078122813,-0.24830142479320183,0.41627554388643867
Temporal_Mid_R,-0.3110056025613154,-0.13330746009231734,-0.008932513211902377,0.60081644535091,0.4838747875616509,0.15795367588752798,0.5358228904886994,0.35148896805026164,0.5639692840005005,-0.4047792986886073,0.612175211107453,-0.19716184859436536,-0.10014608270103288,0.3653261071725071,0.5819881522123497,0.4671790594303512,-0.1796871325157582,-0.08469461341628955,-0.013009369043749936,0.029138664262003594,0.0829066508209957,-0.021350134979511777,0.1363826136796695,0.1085091725391814,-0.0028297466433184764,-0.2102596568053564,0.32175312509881215,0.23258502405340126,0.24120361013646488,0.5308625791357019,0.6853512142137891,-0.3411718693883905,0.7148313651271554,0.01534008385426223,0.2218119626892679,0.3433109956157982,1.0,0.1918206320252298,-0.07127756358637484,0.1458908171141021,0.28436590800652417,-0.05255451657660587,0.16335699641548493,0.5767106260874987,0.45636041892148843,0.07659906463444902,-0.11043767879396237,0.4749251096089232,0.33130080677628637,-0.012248956356454706,0.11833804105867883,-0.47061657335382523,-0.3130483838039768,-0.40746905236466086,-0.33403392079728883,0.5539367416584213,-0.08289067487275895,0.5137529988797196,0.17623133777048303,0.5416431351846489,-0.39094920354407353,0.09975139997039205,0.22132042273525976,-0.3441439691506655,0.41936453755641967,0.18083701447900688,-0.20466172308708183,-0.24543739713582768,0.2778137180812926,0.08928581680882854,-0.3863779411943255,0.31930873453305997,0.2499896409907255,-0.010959516911583011,0.27132131336114906,0.2206224893083905,0.09477692826577833,0.4046580890001732,-0.15306906681520238,-0.18222817019820678,-0.03245594013346817,0.13838228784916418,0.5134307098074021,-0.1708389133408893,-0.3309979732116521,-0.34072164743995315,0.4028720583366095,-0.04007187358788272,0.6009666402596896,0.16702580021806504,0.026731356571562413,0.02124184177591514,-0.17014046867628774,0.2868468438230072,0.41920382210739493,-0.20503051241100262,0.25427298222657246,0.0010417454972900051,0.399381544623912,-0.0273043709585913,0.10562040901126456,-0.11455292598972933,0.3406137508703147,-0.1395618235005057,0.3223061228097058,-0.06565622451016168,-0.4137473720098995,0.16899551909584157,-0.18368612837346246,-0.023978200422863177
Frontal_Mid_2_R,0.26885129496644555,0.362912125623244,-0.06641989512836334,0.1661573133800445,0.13580131982320756,0.023023809775736932,0.18503940316240192,0.17620787164540536,0.1589181954884375,0.12405245875645977,0.388664401763853,-0.06322361759266479,0.3486808833019322,0.8345485209261502,0.5002825950048393,-0.035415848092215305,0.6270308335108031,-0.0917491649279797,0.5864967075100256,0.5789622577286287,0.2724495066968651,0.177300128352926,0.7300191183315449,0.6500155303915356,0.23024870059929767,0.3051952718522092,0.5572436388578916,0.7347263539812857,0.768467075431911,0.6381828858186107,0.17800434509270766,-0.39399032545861684,0.40459515665841916,0.7687189005425282,0.8156035423202197,0.4980571598117708,0.1918206320252298,1.0,0.5876103532235435,0.6188649559701584,0.41244968964766243,0.4610921273701714,0.5475367788378076,0.3654126480183085,0.26139809745307196,0.5956590164437476,0.2950288770858753,0.7512361681275948,-0.29350501125467343,0.5059507909874587,0.6829558399679424,0.17909092139044394,-0.2993733818420871,0.3721856645076358,-0.3500378821715591,0.6803454389122243,-0.2759199586155776,0.76752963884978,0.4967043489988233,0.4563818851645297,0.14825671192601406,0.4546301310816867,0.5243743733072239,-0.37884047800683207,0.5927552193668691,0.6750843331154389,0.330521676953169,-0.18392847481327557,0.5896723157424958,0.6269028918515759,-0.38569030227228274,0.7917999685896006,0.5284222374453351,0.6525858193246551,0.7820136977288672,0.38573297466238515,0.7300287078262007,0.0776744590504396,-0.2232828243441216,0.6632033771085308,0.4083735867187835,0.6892824570323478,-0.007757381616400846,0.43704745237024273,-0.42000019320047777,0.21208121829430934,-0.034888460933585476,0.4490927730417132,0.6665607216302051,0.10502344866345346,0.22363350652801395,0.3046332906483238,0.19240333313989044,0.8491773976698109,0.8572200687784742,-0.2446105416352203,0.7529651126894589,0.4184337803880256,0.6649040132452868,-0.11701639492341005,0.6132364829471147,0.1816526599688221,0.890228239750556,0.37924912829466323,0.7322638156797634,-0.08502574705225974,0.2052260144589123,0.6154580843031078,0.19520712293195477,0.8392865507833315
