,LC_R,Cerebellum_9_R,Cerebellum_Crus2_R,Cerebellum_10_L,LC_L,Frontal_Inf_Tri_R,Vermis_8,Thal_PuL_L,Frontal_Inf_Tri_L,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_R,Temporal_Sup_R,Hippocampus_L,Insula_L,Cerebellum_8_L,Occipital_Mid_L,Putamen_R,Temporal_Mid_L,Precentral_R,Thal_MDm_R,Thal_LGN_R,Thal_IL_L,Thal_PuI_R,Temporal_Pole_Sup_R,Cuneus_L,Vermis_7,Parietal_Inf_R,OFClat_R,ACC_sub_L,Frontal_Mid_2_L,Thal_LP_R,Frontal_Inf_Oper_L,Temporal_Inf_L,Precuneus_R,Thal_VA_L,Postcentral_R,ACC_pre_R,Cerebellum_4_5_R,Fusiform_R,Red_N_L,Pallidum_L,Cingulate_Post_R,N_Acc_R,OFCpost_R,Rolandic_Oper_L,Cerebellum_Crus2_L,Calcarine_L,Heschl_L,Raphe_M,Rectus_R,SN_pc_R,SupraMarginal_L,Thal_PuA_L,Thal_VPL_L,Thal_MDl_R,Vermis_4_5,Thal_MDm_L,ParaHippocampal_R,Supp_Motor_Area_R,Cerebellum_7b_R,Temporal_Pole_Mid_R,Thal_AV_R,Thal_MGN_L,Cerebellum_4_5_L,N_Acc_L,Cerebellum_Crus1_L,Olfactory_R,Thal_PuM_L,Temporal_Sup_L,Vermis_10,Olfactory_L,Thal_LGN_L,Fusiform_L,OFCant_L,SN_pc_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,ACC_sup_R,Rolandic_Oper_R,Cuneus_R,Raphe_D,Cerebellum_9_L,OFCmed_L,Caudate_R,Putamen_L,Thal_VL_L,ParaHippocampal_L,Cingulate_Mid_L,Frontal_Med_Orb_L,Precentral_L,OFCpost_L,Frontal_Inf_Orb_2_L,Parietal_Sup_L,Calcarine_R,OFCant_R,Thal_LP_L,Thal_MGN_R,Cerebellum_6_R,ACC_pre_L,Vermis_9,Occipital_Sup_R,Cerebellum_8_R,Lingual_R,Parietal_Sup_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Parietal_Inf_L,Angular_L,Paracentral_Lobule_R,Thal_VL_R,Frontal_Sup_2_R,SupraMarginal_R,Thal_IL_R,Precuneus_L,Hippocampus_R,Thal_PuA_R,Temporal_Pole_Mid_L,Cerebellum_3_R,Temporal_Inf_R,SN_pr_L,SN_pr_R,Vermis_6,Occipital_Sup_L,Cerebellum_7b_L,OFCmed_R,Thal_PuM_R,Cerebellum_6_L,Angular_R,Occipital_Inf_R,OFClat_L,Insula_R,Heschl_R,Postcentral_L
ACC_pre_R,-0.18548068974043538,-0.15600883232843388,0.049883529297507424,-0.31355931382671187,0.32070656416478266,0.1998514869837199,-0.3053115797637987,0.23845457426247504,0.2410580963480739,0.19237416264270538,-0.002052582804921048,-0.1191592005982628,0.07132069380265096,0.25212679936167515,-0.10538118203572869,0.054003350312192375,0.3057827478763148,0.5147184966393538,-0.2594350055621404,-0.2853778879180894,0.16841705202924304,0.181885464785076,0.3146846683537015,-0.06236046641693103,-0.4622742015859082,0.020452640320744266,0.0013099335139013766,-0.3162090710777085,0.5420224240866605,0.7389745116922096,0.3989471350982011,0.16096594184766314,-0.12068817085099781,-0.48198309035936904,-0.10170148634843335,0.2349171656829963,-0.2366207042237498,1.0,0.37952464778542716,-0.023361756204336472,0.32289099798976356,0.37836931233826904,-0.03641759542352941,0.2527796456679816,0.02633379046474995,0.47218196772683385,-0.32475240271510586,-0.28833514900995927,0.32527856540157235,-0.11591589589525143,0.6866118972842344,0.20525816538376887,0.08437953569216552,0.13046702012024464,0.15632965377891384,0.23968046929370146,-0.04871797706487278,0.03888171220165736,0.34253257227983,-0.06161390936171852,-0.17277205119524597,-0.2569994899848099,0.2006785378655251,0.35058730651938225,0.0017733616963385357,0.20463523994017474,-0.20348667196492384,0.15295951747942435,-0.04329133025730267,0.1896809510661562,0.3011012772884803,0.32821685865562844,0.17460003022234716,-0.1737370570113192,0.7810747492039728,0.3278516675552901,-0.050115312811467555,0.4004645524968185,0.3825589575720119,0.22402555536579563,-0.020867406530271276,0.1364446244062619,0.2496853763149982,-0.1619777534229071,0.799764144446307,-0.04387748983210309,0.4610004081697232,0.006969875338465137,-0.06844889213918288,-0.016250638771038276,0.8299788150486702,0.3871276975871766,0.4464931152594083,0.4853278187273441,0.14702064654758595,-0.17180106717173244,0.5410718152043074,0.005389704776478664,0.08641665271343049,-0.3305074470221547,0.7372725625150046,-0.34129036867951495,-0.3091351765843504,-0.45541925219040696,-0.25759631589490206,-0.2000502487571016,-0.2088378523501784,0.04731879692528485,0.2552568429690193,-0.14700491768601667,-0.09787113519567223,0.10426351036195454,-0.014636273475045813,-0.10711415888487538,0.14739242851374948,0.11254498087773916,0.38223732889802453,-0.16891534155416174,0.21915464794695252,0.08873835813344329,-0.4133563366289519,0.23303540853995883,-0.1832438349977967,-0.18162068961574604,0.0817032041243536,0.12777110903924224,0.7493426510509845,-0.04752395581707461,-0.41025404134215265,0.03296082179130128,-0.26964385953098136,-0.1637326992808903,-0.056716725712095795,0.25926984564204947,0.29971362183154476
Cerebellum_4_5_R,0.249018050895238,0.13815873110130855,-0.1823959097807247,-0.20261465110307558,0.4702986298058376,0.8203057576168525,-0.09480977254093194,0.5283608747636274,0.625338151008489,-0.012879225751651876,0.33876676719254956,-0.293811613688199,0.53280810084702,0.7577265965648349,0.15562192462730726,0.4611568141790837,0.0004973727200453149,0.8283688814704888,-0.0972499139633208,0.5632866479993669,0.5361481080408603,0.7967604179014937,0.6856882044199334,0.5610278476353188,-0.17196837642178006,0.16466522328303443,0.26403806683451175,0.3355434785182242,0.19502609579236072,0.21803584487785893,0.854483255290346,0.6938354334956414,0.09891585740978139,-0.4049373435752675,0.5957523842281582,0.6445656577898499,0.5611003773385288,0.37952464778542716,1.0,0.6125948208415489,0.5612465637751699,0.5603108676626738,0.6721217258062567,-0.08284894046299238,-0.12067705968187263,0.5554361439362717,-0.5001921253382746,0.19228358915797278,0.5566134424201297,0.22880408543070777,0.10597198122973431,0.37505730722990993,0.42715881606356454,0.40769266622613765,0.7341906679231929,0.42387795517379456,0.5584687380563783,0.4939884046147543,0.7778814536986096,0.6028319250505317,-0.1974120415987077,0.0471515250560341,0.4666707508116824,0.5199073610612187,0.5849777702168927,-0.16491909900298538,-0.46796261423286933,-0.10649720556301365,0.5171945624197409,0.40026041689216374,0.8149045222092338,0.009184913767793174,0.5591510059062373,0.15735943993151047,0.2657805943441336,0.6385405004491351,0.28698318385864063,0.5873460797165112,0.7508090935798786,0.5587292924124272,0.39828868022526137,0.28120813917930043,0.354407188885384,0.050752328472627006,0.24468139820296197,0.549182423793686,0.7667052730818762,0.499915972367718,0.44290043964425013,0.548726684245373,0.3309107032540146,0.7927948601032775,0.3533783393751569,0.4300123159997942,0.6773393344196167,0.3198700056144836,0.05541431908924825,0.4733908763159939,0.381145272182228,0.15636854175601853,0.45773729002025815,-0.09453914398484206,0.11356426459227036,-0.33471530172429226,0.31730724454852544,0.5035484111694977,0.4776298771631167,0.7379680973821069,0.6456912682584616,0.14202128433993788,0.5575632119730014,0.6352212093183977,0.5748686846961372,0.5691857784986926,0.605272877329655,0.710764118010205,0.8540170064169889,0.4630194783990007,0.2761411759739139,0.6513856036486194,-0.2675080587060258,0.5545688270144975,0.019594826013318876,0.008816684311482515,0.19254413209124718,0.22232085856692138,0.19850117638447684,0.6796654087826927,-0.20117092585646534,0.47886491112812085,-0.27850832227271705,-0.28578690954834335,0.39464490930560275,0.40050080704694446,0.7834405705075479
Fusiform_R,0.25280218377342073,0.4643529242117299,0.05696695682198392,0.1300003768799202,0.26824585691000136,0.6028690476710249,0.5047493767486613,0.14434028043401245,0.4662944204910618,0.024376382478816568,0.28143125949563674,0.13532425856255806,0.605312418362281,0.4251333376465623,0.3665797885138731,0.38519785571402676,0.19809770344360866,0.3163029858293696,0.3039377856464011,0.657163575749047,0.16437394375233919,0.443193998410553,0.4811349998898305,0.5681795099753265,0.14887369626743824,0.5041232957411278,0.18243468384015965,0.6499285521390714,0.13078984994694537,-0.15913635046875874,0.6034306875483872,0.5872925075567688,0.37430397232176815,0.12384246135379226,0.7150157182107251,0.38990965721284,0.7291160235350497,-0.023361756204336472,0.6125948208415489,1.0,-0.033208025084642746,0.10718161575142628,0.7326826698536943,-0.29542181480343377,-0.14961512650378841,0.3638944543152935,0.08305148352686564,0.62990750243775,0.3142117109167138,0.4759915123805116,-0.25993988387256733,-0.11649265305861271,0.4783958316577857,0.3504228708765906,0.5283839421282736,0.2087006502151989,0.7551414923236948,0.2853604954681907,0.47169158022013524,0.664737585184833,-0.055525235154111306,0.4189612186919964,0.013218579113041626,0.270142404993902,0.6473740801701117,-0.1474192112387378,-0.12367902974449316,-0.10685711155021507,0.6023311568388265,0.2832766999332646,0.4532624760412752,-0.15696369432047308,0.49706244120054666,0.4682419827178348,-0.13059554479538626,0.03234348102846408,0.5011234976145826,0.3201225516697907,0.6100719813222739,0.3127582803347608,0.6030654366614249,0.5109457903954168,0.394226127696575,0.5174509013714129,-0.18717561398806776,0.37566181896972656,0.34268036127851953,0.3619435770884746,0.4852644134392331,0.6221004542292019,-0.1604579634079217,0.5389942979574901,-0.09664909391256493,0.2096625958728726,0.6961108177445812,0.755092279168854,-0.15003429983385827,0.41264271192561097,0.22149710013910234,0.727775439902409,0.02214544514331133,0.45153601803696275,0.6365806791772014,0.17774597463049552,0.8013102714574346,0.7147043809542497,0.5882608267098316,0.6858408550209928,0.6272099974627406,0.5377563165236389,0.6915611594232024,0.4126220833445072,0.6838047611921313,0.7276148819988502,0.3978781973312921,0.6821547096795686,0.28341052115216514,0.4946092845181054,0.100623512456029,0.3415374261227487,0.2080002076143768,0.10424149126817439,-0.10923788123933012,0.5610491324038926,0.4791271360370118,0.34465136885345293,-0.20422308245248375,0.7543655613409943,0.41453367787703804,0.6569999570048712,0.030010849697855113,0.15774300203374217,0.6745294188157691,0.2865073506412812,0.605851894732434
Red_N_L,0.10901081924644221,-0.34391935780746635,-0.27032491721332375,-0.3045199909451036,0.1060603028762598,0.46961551814605157,-0.5880206953070006,0.6129306245777556,0.3481081263709273,-0.04414845940230807,0.2592277782005454,-0.4526144624087437,0.0898509402754486,0.6296593941835231,-0.03327738996315346,0.31868247732409766,-0.23519945450859514,0.6667119169114117,-0.30881459111770115,0.15511412840960648,0.7508585833059686,0.5981652784300489,0.3932364494401001,0.11592513052003266,-0.23895743127962418,-0.2755568748439037,0.17268714830182677,-0.1283015458863861,-0.011608200205618065,0.299956331405578,0.3939040083942785,0.4448955136019655,-0.17326266336328505,-0.4425447159645036,0.11072635003967461,0.6047375011297792,0.06085205863550265,0.32289099798976356,0.5612465637751699,-0.033208025084642746,1.0,0.7179949589217743,0.21023854087512006,0.1349583780702183,0.08126039543733021,0.23221006122937057,-0.6083486836013781,-0.20159835735531076,0.32480346225473616,-0.13321502230822194,0.2681286703036667,0.7469155534516093,0.010093107468629807,-0.06566598878923155,0.5037811046285499,0.22350225232176843,-0.06734723292499466,0.6148334152682116,0.40012021957599053,0.14221689608243368,-0.045328877781445155,-0.15923512367438025,0.6388824894948121,0.35837831973223766,0.10590472075711749,-0.11374873879487281,-0.42202023901388847,-0.042661666447635714,0.16269822368668913,0.24367558383214746,0.45194778635401617,0.05182457407589841,0.1469808099585578,-0.1640908516420896,0.28891688811192917,0.8668270908367413,-0.19648566046531873,0.3437939804143909,0.2485517613954898,0.36723961205387984,-0.08190363519499387,-0.25878401638016724,-0.057724145663063935,-0.41344446576355254,0.3305199739735933,0.49866042334518934,0.6687789635083918,0.47748574744519284,0.1086363343269654,0.04560004106858858,0.39354650401183267,0.38119124977784535,0.503316800757404,0.23012683274814236,0.1319358099964735,-0.3089432272391255,0.21876051400243335,0.3160573894842597,0.18852930506963525,-0.25613573739553797,0.5022168582399114,-0.4829419656679374,-0.41648630530071207,-0.3892189952593834,-0.265856544117406,-0.012833438626396913,0.14825671192601406,0.2695499860275551,0.09956539971862395,-0.3460611282569299,0.08252060143770085,0.5996956522131363,0.09051819596876677,0.07222806529702389,0.582739384850229,0.19824105559510227,0.8057724700303608,0.2791831178578791,0.18111639163696142,0.37640701936509297,-0.36920457313715094,0.7909839113322025,0.15176555057698593,-0.5393192634041447,-0.24461853973069916,-0.09194380392894468,0.3196671158419828,0.09234716713042954,-0.5272376919990474,-0.1020742349794824,-0.10660098106518588,-0.4262742844517697,-0.15064945087561413,0.217215646026405,0.31813264509615224
Pallidum_L,0.15966628473657424,-0.17414566278423832,-0.284968507230042,0.03858791154807301,0.33331187267478923,0.2919962309457166,-0.32537613007141514,0.4339393634751102,0.6188800363991979,-0.15374671467161444,0.45474776173559533,-0.430862756551033,0.004599636057068331,0.8082830755152514,0.29561471935584954,0.44850796773433294,0.0715674736381845,0.5601260209806972,0.11153082183835306,0.34376957996096563,0.5658797261502218,0.7029502962307095,0.6906461200081664,0.36616441322041793,-0.05729228764993453,-0.18731827257008657,0.10445877801566229,0.1593289426602762,0.1233170338785218,0.19705292370711874,0.5440076772892524,0.39071418719984385,0.22587826821517368,-0.09053533756583924,0.400627047907602,0.4752437785604128,0.256130327930799,0.37836931233826904,0.5603108676626738,0.10718161575142628,0.7179949589217743,1.0,0.3255567483303794,0.08553860216287014,-0.010764533513576816,0.4774976508261762,-0.5065007481824346,0.043806991943744836,0.5828207820574928,0.0697637389915572,0.23323844516417838,0.7813920785056722,0.3228753561909045,0.2816347616537322,0.6421744315264787,0.5309866921772507,0.27968690408002833,0.440710199869293,0.48312137454471127,0.44381197282383344,0.08599674476328696,-0.09919310896569682,0.5497147504764945,0.6224560772487185,0.3989419382554564,0.02517640806454509,-0.24918981431559353,-0.010628752488694153,0.32265776404704205,0.6101852644862334,0.5176930627298348,0.17832008606262384,0.5422132592508241,0.2879782850168239,0.21892512939049305,0.7709954234682328,0.1284949113291894,0.23250709148207693,0.49024425674428146,0.27682479152995243,-0.06339777850814476,-0.24789058498381686,0.21897111767315086,-0.05604974859287213,0.2685127415727109,0.5636122938769814,0.7122979813304061,0.3568752211914713,0.4449895465755643,0.29227456442704464,0.31017696010246415,0.5730360010424698,0.15304819782014942,0.4515401312748314,0.43289135543453827,-0.12856091780328519,0.19143499942427777,0.26107853001822806,0.5738687838087217,-0.022617141937500602,0.4896401116106987,-0.1453725534499588,-0.2484522931240426,-0.03874151202908249,-0.015364730668996,0.3008806100354152,0.3721856645076358,0.23646429746989137,0.38493324403471774,-0.013366182477136574,0.395164945268557,0.4798518686654368,0.3918503753706678,0.19704999563399078,0.46009703937656404,0.4461660957208764,0.6209013654574809,0.1784242104801883,0.07501186915561092,0.29110807582500914,-0.3414298831001345,0.6325718647450921,0.12353432198166427,-0.35784594426948085,-0.02296054897592608,0.11971048289512569,0.23258567882957262,0.2513068034139329,-0.18932848016020404,-0.04212410940934993,-0.172377397316789,-0.36867481565590027,-0.02257248685470823,0.1676020370871732,0.5473026755614541
Cingulate_Post_R,0.5248384687225524,0.45682684277990127,-0.07708441435702372,0.2876821922504255,0.2839018912000917,0.7005598431234422,0.42871321711899124,0.3284611796489303,0.7381697989261223,-0.03938557648531591,0.48023332566697824,0.09218935287814152,0.4658484275034848,0.651772987903781,0.6296370129310229,0.5185849576394631,0.2721342893247708,0.40421621304172434,0.4415500968855725,0.8593774914257886,0.47851754744050295,0.5672782254545886,0.5729167246148528,0.629750818069305,0.19028386947472326,0.5042090189139538,0.24394047388690202,0.7085217280826445,0.03722053725033584,-0.1387645455334821,0.7848319929315274,0.727446395700905,0.5496935517508587,0.18161170746265637,0.9006650940698303,0.642503181447641,0.8205370417109162,-0.03641759542352941,0.6721217258062567,0.7326826698536943,0.21023854087512006,0.3255567483303794,1.0,-0.2176323988154135,-0.05873387883579366,0.5393081182315627,-0.05659656724751075,0.7407925469170795,0.6022778816760997,0.47300764626225317,-0.19749787864264445,0.03902725358124082,0.724184286782272,0.33182161904733903,0.7569242754041484,0.21670025234712295,0.8458903953794544,0.6596878979021876,0.44745003883643236,0.822870314989379,0.07917431117267548,0.3401944035993543,0.1378312094846851,0.3365080804504913,0.8530169468267961,-0.20289865968411566,-0.061693704492070164,-0.13335257863926112,0.8615683035092675,0.5873378622894574,0.6143091181222821,-0.21394297539599685,0.5150218148925503,0.5481018069709561,-0.1344477506751677,0.22799476858224643,0.49101174002177717,0.2677619659068044,0.7434424336702862,0.3585892962193868,0.5281034782833837,0.36701002432783847,0.28544689108072474,0.521879328505125,-0.1466377718861311,0.6636537845425688,0.5758313847119055,0.706029435176848,0.5861841870007549,0.7896108562690771,-0.13474602408579905,0.7720522695182305,-0.07388881714439588,0.28778892123473987,0.8621056276942114,0.7312278500664388,-0.14412230346875818,0.6506746010255137,0.32425388364271923,0.6358758956502144,0.11852236754822082,0.5047254101540761,0.5643565481976023,0.2807729765781042,0.7711133475093928,0.867269373167963,0.7930189741264047,0.7828183710854383,0.7817555569811583,0.6051615375492791,0.853479129704416,0.7164769558356381,0.815296648541903,0.7285230439674777,0.652115536991815,0.9010292427169855,0.4604115049898268,0.7522912757069731,0.012888685363161794,0.44464381458154456,0.1022154773067917,0.3200578321486409,0.008183128895600968,0.3698675846051943,0.5410191050081775,0.42928144542755725,-0.1804908541742267,0.8340701112298338,0.4120864279897478,0.563337625384919,0.04877326645258165,0.11510813257723826,0.6587602932595034,0.1689401175237224,0.8344388892843895
N_Acc_R,-0.05236998481064636,0.05336713554174668,0.41093280696006923,-0.2079588705164271,0.0009519688515833681,-0.12964865246666205,-0.20131497427225975,0.01617890362179704,-0.08183961986409986,0.32169231843888385,-0.01766012859739548,0.09148041173333453,-0.06982912156224347,-0.09059873336019358,-0.13214073245072208,0.10478526728647887,0.07848068002258454,0.1359226909755654,-0.1362252555365072,-0.2569645139481297,-0.014440372481030979,-0.055738742218496604,-0.04215712243652665,-0.04923133776841963,0.08155519901081668,-0.1374750649205646,0.027690749910552752,-0.20679852804570623,0.06793959334818053,0.41925181174043175,-0.07211231819691301,-0.06827085377492502,-0.14175654389788434,-0.07008317389641938,-0.1984806913505979,0.027529427804937303,-0.19997731399381155,0.2527796456679816,-0.08284894046299238,-0.29542181480343377,0.1349583780702183,0.08553860216287014,-0.2176323988154135,1.0,0.24657752280780154,0.06048134727614015,0.1320709699990914,-0.15951505988764553,-0.05166611759548759,-0.07811214045356234,0.6030984247469565,0.1452406817518566,-0.1084634513230474,0.00692336315148488,-0.078522118429312,0.08950104316385127,-0.19876268637792513,-0.050125330168127785,0.020729535806651184,-0.2010175508752132,0.330172884243948,-0.046502606201351625,0.12329144621081937,0.06751270232154025,-0.19576902663735177,0.6427755085880883,0.17077951170182484,0.6778062308554113,-0.11926223965422701,-0.09426636824246555,0.02846194643789741,0.6415111400474566,-0.02523418643119285,-0.2020140870935704,0.3529529335520698,0.073079225524748,-0.22433996324840016,0.06635574576606372,-0.06247980208600934,-0.11401512076669144,-0.015560338378249097,-0.11988326903236732,-0.013815368993211155,-0.0728203619873317,0.4402575181483074,-0.143934207277857,0.01285203136924685,-0.10610590498616758,-0.15299764805692784,-0.14906304017193014,0.3260746491972734,-0.06739212936967522,0.42159843204283565,-0.00018050565650844328,-0.1703590122691234,-0.18968547114787646,0.5878578364544257,-0.1437162362448104,-0.016988932402390647,-0.2560657320246331,0.2517247344945348,-0.13491519226015533,-0.21880092242347193,-0.13791950070445963,-0.2374453105355577,-0.19674178741379675,-0.2232828243441216,-0.17093826621443237,-0.08850827663273386,-0.13932694555387193,-0.1988639238875122,-0.0012799632277338392,-0.19304428471690094,-0.19046957150751223,-0.026481370717461566,-0.14182892153397467,0.08673176664771218,-0.113466091257131,0.12477750395434704,-0.05029963447460266,-0.06871777771788329,0.08995033622887368,-0.01914405711919509,-0.10528951537271683,-0.05512732558903017,-0.07851101662028709,0.5293151989271935,-0.23077706520493918,-0.1284488454498202,-0.17442084930922463,0.3458121347188111,0.06623026165609149,-0.039965223020090604,0.0642794988008931,-0.12273807853557753
OFCpost_R,0.11406299219356726,0.16171147353664553,0.534829762332083,0.19283828514851256,-0.2570595819447156,-0.052658362463717856,0.054592409696551,0.1572824719751891,0.007762283605448179,0.5403914645270148,0.3238114973172945,0.16112338577348995,-0.11353265634491475,-0.012333230048126564,0.09807096215662439,0.16485568263288092,0.21010910846613637,0.006532030064328527,0.09766443401400793,-0.08555104352330496,0.03394262080602201,-0.11498157855906257,-0.2504113796489579,-0.2274759955355978,0.33406629511603136,0.03469549670138803,0.1675816058788685,-0.19780884729879059,0.15924426281115311,0.24501135486329056,-0.08766711614236762,-0.27194024419943585,0.04532069473059702,0.16634380099949236,-0.1318607545134165,-0.1500309085935749,-0.15228216563510888,0.02633379046474995,-0.12067705968187263,-0.14961512650378841,0.08126039543733021,-0.010764533513576816,-0.05873387883579366,0.24657752280780154,1.0,0.10577659372922797,0.20768435209160271,0.07940029257012159,-0.008839957523887637,-0.3804341872103403,0.3677209816386164,0.04509333662976313,0.07211642703107167,-0.01939412954168471,-0.23051342861146173,-0.4297395177476783,-0.07642976783602563,0.10127660910331511,0.09029529375322727,-0.21613961108021887,0.16648843164669408,0.2917932186224381,0.2136467752063525,-0.4106456859448258,0.01076491190553798,0.22773776340136442,0.41404213538819473,0.11821192577697678,-0.03829023424996507,0.098631180476134,-0.1350835963460856,0.021619368008927,-0.3256956973505788,0.09818930913694597,0.2353593279982896,0.051833889029800066,-0.25234460678327314,0.130636652051329,-0.05957360264529431,0.022557909963173087,-0.0736706067283035,-0.04622161777649563,-0.5480435937828747,0.03798503927627601,0.2994633112760688,0.0641412802408811,0.02574270610248977,0.14451723111916762,0.09077292811099114,0.12921159528512421,0.19263717030126634,-0.04624963848849617,0.2663522711392862,0.12636187371754778,-0.02506947075337814,-0.04726373861615735,0.41070717699941783,0.15394341476791745,-0.1132060744931028,-0.0003159253954023939,-0.007722068732911986,0.056511205807747426,-0.06303273121510583,0.03113147435338246,-0.0666191257503623,-0.07081396035359591,-0.06641989512836334,-0.17144835540917197,-0.03037951367056433,0.06415915592147484,-0.13054833599824403,-0.023163570254404454,-0.07515100588827046,-0.2414247325598619,-0.18709075513353257,-0.04508270112309894,-0.023083804757803448,-0.019182295659441122,0.5029329567274108,0.18936907931038616,0.437625521555387,0.006890897986525831,0.35597100779967783,0.15754463841869187,0.059447260000857434,0.12931214751139744,0.324409939461788,-0.0841836684589957,0.07478214400739272,-0.1336496989696015,0.4333912076031363,0.1580039621289722,-0.014868625934870866,-0.037068679267851644,-0.02499591239571354
Rolandic_Oper_L,0.33274806802285617,0.3381462978338189,0.09448059807599593,0.27836643479525675,0.39585953852457273,0.3640255148897154,0.2473713908808989,0.3963084594893834,0.7856929606066428,0.1687446279837828,0.5379479988740163,0.06190133528978627,0.09604559851720508,0.6055735839425966,0.5749170841350306,0.4180677428189697,0.57348265658568,0.45171174258185043,0.4209904385081359,0.4046569976105911,0.30454592123951124,0.391769671255689,0.5705378831257866,0.4132157523297088,0.11910555154553684,0.3515293554538912,0.15900173791177005,0.2787605821734278,0.33116837510065966,0.3261015552868294,0.7107966487423419,0.36647727131709334,0.5700745957670311,0.127952631011132,0.5553178939937518,0.37984162303531166,0.3401566140886331,0.47218196772683385,0.5554361439362717,0.3638944543152935,0.23221006122937057,0.4774976508261762,0.5393081182315627,0.06048134727614015,0.10577659372922797,1.0,-0.1098873715438791,0.4156399240384162,0.778082607041079,0.2107099676549205,0.33443851039925465,0.15629300112222502,0.7901035139134749,0.4668446229835173,0.5811058282983413,0.269449174062537,0.6069375734418292,0.3933817300929574,0.4885912705441989,0.490468511974657,0.10419386631756627,0.2007324682121736,0.2473501850818332,0.43736396641015124,0.6194255911001194,0.07382458938048643,0.10073805546111868,0.11968656150844534,0.5708062640833349,0.7563006180695636,0.5104877674100425,0.15475217625412416,0.49211164176734407,0.49949979025853364,0.3835148485629459,0.2779957927967148,0.18559575524311472,0.32308385388812616,0.7279127567108208,0.2913423351793873,0.23561828551199945,0.23624442879710703,0.28849931129953404,0.4325359392727405,0.39367230593754554,0.43229286755068036,0.627215853779049,0.4302498425844285,0.48072045993511286,0.623405762900707,0.3765020743161388,0.7437943798638438,0.12762839914294508,0.7045712828133979,0.7067922098496391,0.37788819938852886,0.3111077674586967,0.4117547161014663,0.3532514564466776,0.3132176754953573,0.42142312843333124,0.3183610687924746,0.15960402473761626,0.08707138130317432,0.40919946130946,0.5240226235336841,0.44318853272005143,0.3811089144690145,0.7824401380064246,0.5177365889038181,0.5066092499511037,0.45079993839185606,0.5636666060372384,0.2619403242552561,0.36190305623214664,0.7073482876949879,0.40472515530790326,0.29182188969011924,0.30373242340368034,0.2788359981220191,-0.03596804589213231,0.2724571530411476,0.058317483504648555,0.22257666380265595,0.5153706681837379,0.45272061558762283,0.34569252305246817,0.44163219397447984,0.2503576168548668,0.24385904819000984,0.013095881835115208,0.10372020199891471,0.3568513169123356,0.14251344845950978,0.7553758161126772
Cerebellum_Crus2_L,0.04388636889154551,0.26895430659348873,0.5250603792934642,0.3765944144312846,-0.2812490007543286,-0.3741315929230141,0.5407872284533247,-0.4243966424175629,-0.1404501220965593,0.13462524682758087,-0.05689460458829159,0.46502646441768586,-0.18359452708512197,-0.4118823310158267,0.24287299299556345,-0.07346867817341883,0.34486775971304073,-0.5591157914622955,0.4130482320408395,-0.015526208158982091,-0.38000170113372206,-0.438120068751167,-0.3603986212607324,-0.07218809378248058,0.4082172252073175,0.285403824492517,-0.14733927917878747,0.16949960289826588,-0.1306807804588597,-0.2048946300181512,-0.34094133137631244,-0.20410812550407523,0.3350965764558286,0.5978830503472827,0.0052631479896269725,-0.3508991164802182,-0.03487021537561669,-0.32475240271510586,-0.5001921253382746,0.08305148352686564,-0.6083486836013781,-0.5065007481824346,-0.05659656724751075,0.1320709699990914,0.20768435209160271,-0.1098873715438791,1.0,0.3692770145030775,-0.19884423764582992,0.224243757033669,-0.07816360061334127,-0.40453491964615734,0.1251444567112888,-0.08861329814007991,-0.3336951548707874,-0.23120507482843367,0.061584090417155984,-0.20644853691312998,-0.4019628569315842,-0.07364346540236952,0.29783717184068725,0.36989386247277545,-0.40385119447804274,-0.3531825143797823,-0.0430381000210962,0.3922141529134568,0.5059149555023345,0.31139965425790006,0.013460774779328031,-0.06069106897302396,-0.4393487026032269,0.07132793228842678,-0.16502523998520044,0.27691173583693796,-0.24744099670542957,-0.6154439038886296,0.07623685120156463,-0.23979651438287194,-0.23509852924535543,-0.39532585140229654,0.023827121428367334,0.12107457631055217,-0.06467042731040386,0.395870166518631,-0.2256878556431989,-0.1304046664575261,-0.5409646022944165,-0.15690897483515218,0.02023252029795857,-0.0029652347511394104,-0.34739664066768544,-0.29923041317544835,-0.35050152210539964,-0.17237500564511138,-0.04096085527784676,0.30150143827234016,0.15494898383615593,-0.07716348663012941,-0.22510363932069735,0.39702020401306265,-0.3871604283110829,0.48260721270430224,0.4367334666455661,0.5029742836403445,0.3134359585530081,0.11820116029833319,0.0776744590504396,-0.23368685147161625,-0.0064063499704692314,0.4264027341432721,-0.016166657836176677,-0.25684342138991606,0.0050091727614675965,-0.09504324545698419,-0.27972949997166896,-0.09009886652715003,-0.5751079387608028,-0.004117314142369388,-0.11164102535997839,-0.3508712168554261,0.5618011763145855,-0.4572072832851885,0.023381741054940775,0.4972151300545013,0.26357705810144694,0.1405402524651938,-0.17266685193398118,-0.11547204487402886,0.6063374897239078,-0.031688061297571894,0.5707478602773667,0.5999230866829203,0.11135416852395054,-0.3674393317158367,-0.2448294808640134
