,Cerebellum_6_R,SN_pr_R,Thal_PuM_L,Frontal_Inf_Oper_L,Red_N_R,Thal_MDl_L,SN_pc_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_9_R,Thal_VL_R,Occipital_Mid_R,Supp_Motor_Area_L,Thal_IL_R,Thal_MGN_L,ParaHippocampal_R,SN_pr_L,Cerebellum_10_R,Vermis_1_2,Precentral_L,Cerebellum_3_L,Parietal_Sup_L,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Occipital_Sup_L,Lingual_L,Parietal_Inf_L,Rolandic_Oper_L,Temporal_Mid_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Supp_Motor_Area_R,Cerebellum_3_R,OFCmed_L,Occipital_Sup_R,Postcentral_L,ACC_pre_R,Thal_MDm_L,N_Acc_R,Cingulate_Mid_L,Vermis_9,Angular_R,Hippocampus_L,ACC_sub_R,Precuneus_L,Temporal_Pole_Sup_L,Fusiform_R,Caudate_L,Rolandic_Oper_R,Temporal_Sup_R,Cingulate_Post_R,Paracentral_Lobule_L,Thal_VPL_L,Frontal_Mid_2_R,OFCpost_L,Frontal_Inf_Tri_L,Lingual_R,OFClat_L,Thal_AV_L,Temporal_Pole_Mid_L,ACC_pre_L,Thal_VA_R,Thal_MDl_R,Caudate_R,Vermis_8,Paracentral_Lobule_R,Temporal_Pole_Mid_R,N_Acc_L,Olfactory_R,Fusiform_L,VTA_L,Frontal_Sup_2_R,Frontal_Inf_Tri_R,Vermis_3,Thal_MDm_R,Calcarine_L,Thal_PuI_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,ACC_sup_L,Thal_LP_R,Frontal_Med_Orb_R,Postcentral_R,Temporal_Inf_L,Thal_VA_L,Vermis_4_5,Rectus_L,Cerebellum_4_5_R,VTA_R,Thal_LP_L,Thal_MGN_R,ACC_sup_R,Raphe_D,Pallidum_L,Cerebellum_9_L,Cerebellum_Crus1_L,Angular_L,Cingulate_Post_L,Parietal_Sup_R,Cuneus_R,Olfactory_L,ACC_sub_L,Precentral_R,Cerebellum_8_L,Thal_PuA_L,Cerebellum_Crus2_L,Red_N_L,SupraMarginal_L,OFCant_L,Cuneus_L
OFClat_L,-0.023883718603681027,0.23602718596332256,0.08404306900577883,-0.15045435609767133,0.008974953537428554,0.47744947688580175,0.46940181651255913,0.5275252852993525,-0.5284585354248806,0.20006770163111423,0.5118077817843065,-0.34983884507458884,-0.15990541645910142,0.5365221150780424,0.6854325748064519,0.5659939396958052,0.5803874321525184,0.4120822477545569,0.04435398708497171,-0.11138425958509447,0.7261882005368511,-0.06608230094478136,-0.3529147140697638,0.12993322918443412,-0.26423485409918973,-0.17784857083363567,-0.3131100941114824,0.23960748308582544,0.10106563245069469,0.7628012747559738,-0.36015965869834,-0.13498802000189802,0.4451346963868329,0.5613495590672681,-0.6140209343315391,-0.1383449735183818,-0.2943361494463471,0.2840684695715873,-0.20689972293467052,0.08800034371150436,0.6000834641902096,-0.32327144476660524,0.2769859902929863,0.32050652173220995,-0.21870346352765332,0.3083185563759782,0.3265415733543721,0.30305829526204214,-0.01441779777888995,0.140320095285108,0.2628634538637716,0.1038303152232561,0.4415668013344101,-0.2294168704301958,0.3397228114978401,0.04086965149734529,0.1451193381047236,1.0,0.4086826521816093,-0.5018556588471631,0.1008675599340315,0.5414230903493328,0.4155306730304607,-0.13283756471362304,0.19078815830077409,-0.05009100813002075,0.6651312603482817,0.42219404341209654,0.43326774281914243,0.24070366845597338,0.2066096792327999,0.48135718083738815,-0.09290626658824493,0.3773917214873901,0.2612089690849598,-0.031163530726148213,0.1517669448759204,-0.11978844448799314,0.7337476352066966,0.016352206032826517,-0.4174574982428327,0.5794438986609404,-0.25864901696414394,0.3555075984323268,0.4771767781320842,0.4354703758566001,0.5984654237710146,0.46784737399006143,0.3471335654844055,-0.0853996808221759,0.5044834325569139,-0.04832012896941855,0.3832225254709263,0.45389435667246664,0.2086332946939972,-0.4011108470345388,-0.4981312832600282,0.3955964472092695,-0.33358175165124443,-0.5470610219015963,0.4954059691899696,0.18926911572706404,-0.27463805501326016,0.2415375353062639,0.17516890834128626,-0.3353026736040845,-0.08502950579752706,0.17329902335364972,0.25411597788966894,-0.5232397271864963
Thal_AV_L,0.44009511678218,0.43326902307514126,0.3283553092481536,0.2581958845666726,0.08929113987478457,0.8580772274577024,0.6234693325533822,0.4228266707589979,-0.22611347387760328,0.5062922241197226,0.7087102815221351,-0.24024723555530503,-0.00817462826179949,0.7272576005598539,0.5636375093922065,0.7967908462741005,0.5593808139410804,0.3666885061729341,0.2849300197872251,-0.008368614898875514,0.40120767734715596,-0.05781453815880235,0.08303768093812189,0.34129984922561246,-0.20977349598799633,0.18751642887799078,-0.31927701595375735,0.3572391168364015,0.4417787800162687,0.45919193963810484,-0.17143347166635273,0.07099902873893209,0.44257771307687727,0.43541940498416754,-0.12083103986656443,-0.06524588637744845,0.24690232612876614,0.8356577990132016,0.10063224545287872,0.22336501812969714,0.6305766888425453,-0.03468971079231341,0.47803860959059724,0.3407585058365531,0.04807739503624017,0.6123356990200387,0.7221915467509581,0.8129540971621007,0.38137055335131936,0.2979316617867213,0.4700565195610306,-0.1322944806268486,0.5239379088705393,-0.02249148573894791,0.5193706012434305,0.3911890978857818,0.3783760282417266,0.4086826521816093,1.0,0.0015007888913274616,0.43629956999861935,0.8381224565837038,0.9025146228765525,0.5111261960358313,0.27793354779523577,-0.04537293300800536,0.6393339142999236,0.3766980184943683,0.10352651733599172,0.6739158386851082,0.6101918984081716,0.17238097747702216,0.25487913708028026,0.6067783275470723,0.7919467584883221,0.40238073764342697,0.3830608480433128,0.41287385190163395,0.15557832931574325,0.6169211373072029,-0.21848498035859196,0.3708853450914671,-0.0981568758787873,0.5938529190721412,0.8480201046749598,0.625473376000479,0.5039319808506152,0.4932698132397803,0.5517792560038057,0.23670094816329623,0.7123340209005922,0.4918083792399772,0.3377225281211592,0.4373202021202938,0.6514336561815591,0.2431467467895913,-0.1680104527710508,0.12028319018158365,-0.2501303604073491,-0.15784397315765064,0.5966611052484588,0.34318924494643593,-0.15086519276763863,0.7278308554861757,0.24873055860200546,0.2559563918667054,0.023385997293649465,0.009225388774513685,0.38104456277784465,-0.013863832022734297
Temporal_Pole_Mid_L,0.42093074274827846,-0.293106704551438,0.25426820290369734,0.490515683657462,0.29395627600259766,-0.08736335449175928,-0.2304743895661713,-0.4053656027759469,0.5181021632382776,0.2525496988720564,0.036179146057542265,0.44131057216367225,0.3580724239981833,-0.2800670638236472,-0.2846748021964361,-0.11012727984740674,-0.2864165504268969,-0.0007490765840112117,0.38495033773488646,0.25913118271897045,-0.08958587194986527,0.08574908055634337,0.6304035474706242,0.24170867334459362,0.2601266058264449,0.4578937942994312,0.27451752007583197,0.2339719088971158,0.39037359564300433,-0.27755019596487895,0.37426010845946556,0.1847796808836521,-0.0073738018191649825,-0.20690321294750438,0.6431968557706683,0.2349752906546624,0.6810283613740058,0.07135854046833083,0.30383508929671654,0.20362230217873914,-0.0001813942145874415,0.2086809943156741,0.023985108235302515,0.04763058159153486,0.4437316370567495,0.2774673292661462,0.06650401454621666,0.17844670148997466,0.4042818263396736,0.13973450523848313,0.1731868613546904,0.008719625462507057,0.06909650900872494,0.3907764542378533,0.05892376006526102,0.4756874106246287,0.20156623623926703,-0.5018556588471631,0.0015007888913274616,1.0,0.372984175699278,-0.07559226766933234,-0.003951784604920798,0.3419876894839191,0.3175365445039904,0.15526281878817386,-0.23996910703202634,-0.11234352994846936,0.054601135686628145,0.21932560896637027,-0.2493015202383075,-0.3353187186948264,0.3941636840773727,-0.034120777439546904,-0.056897155920864195,0.2921047690074164,0.19200866884528295,0.28941431427357617,-0.40599789743719006,0.4902354875685331,0.15839280766925515,-0.37774206385324965,0.14968759755678507,0.08173109206788294,-0.15084624542802635,0.1297651949856635,-0.3000983284000315,0.1534249947308878,-0.28305434075706976,0.15222385198772287,-0.3416135631181784,0.5403786667507681,-0.1708088692164386,-0.21409306437263154,0.19517539313954754,0.6116309042501961,0.47721098105593285,-0.09852479781894845,0.6120318930413869,0.652452222210734,0.005810713310964665,0.14572057098431496,0.351801231120803,0.14657324488976786,0.23351000646140413,0.5741201314871146,0.3695402419424153,-0.0227938533474081,-0.17560849820768806,0.5579653024612171
ACC_pre_L,0.21135574824734019,-0.17692979901544884,-0.0410346302017708,0.6064633567221211,-0.015510008004855996,0.5969647080405358,0.1113544092294355,0.1265730877241341,0.05601608759634483,0.08439852552193781,0.24766012521812492,-0.0778919371861078,-0.2154121853774838,0.1295815978091167,0.5110146926675782,0.4418258969351603,0.4926962816509421,-0.06493913861339395,0.12796548602352537,-0.215113586184378,0.38048165923268246,0.24728823442274878,0.3223209304941064,0.2788399963965695,-0.28249659531260995,-0.020922961859030018,-0.12296330023549282,0.4714316165200537,0.6054536475958219,0.16663142409122053,-0.21016400740141264,-0.39549734886332194,0.13904830421045922,0.4078367311918524,-0.004415005517777729,0.008428090818275379,0.8096267226326517,0.21472220582054422,-0.21180325145867504,-0.02184021421600737,0.3891436504790373,-0.43137392598197327,0.0388988982601943,0.7885365474597377,-0.056099595065069376,0.83204872242212,0.16064548062758077,0.6036231231314666,0.4018568716469909,-0.19668664297018384,0.38800706847277505,-0.496900995355215,0.5897040152784514,-0.07111571229299031,0.5777798489235981,0.8390266833071663,-0.06723685590092203,0.1008675599340315,0.43629956999861935,0.372984175699278,1.0,0.5037668430897094,0.42954965004170126,0.16760853452662056,-0.05684914994142276,-0.39020444048146524,0.41326811265688623,0.3305742038382121,0.1732845201040364,0.5632691767220598,0.16180100063179914,-0.20030205371784662,0.3611502528449214,0.16713284595314892,0.08094767818736552,-0.10826909380453725,0.20222140474065647,0.03769799303636493,0.058343327281257934,0.7115886453028775,-0.4750571998708656,0.38976358503962394,-0.5951342013591671,0.7248190472610387,0.6278149520297772,0.29718685171912856,0.4167619421076552,0.33754938008597135,0.15996427061191013,-0.2976438422414607,0.30049555954924567,0.5983603489011937,0.31994699503860763,0.5994819273294218,0.073480942790444,0.4582459115460455,0.05314391665219068,-0.16781025941788233,0.4027238476873704,0.16224326587012158,0.5054059730735843,0.8312846545826802,-0.39012778232593726,0.20092920749442816,0.05810355879220583,0.38547472504257335,-0.10839432972055997,-0.01134397418517923,-0.059208339335638904,-0.06394039390460059
Thal_VA_R,0.3587346748274423,0.2134321977368518,0.2783170866191935,0.18103682646415514,0.25923562341734036,0.751505484420103,0.671608126159007,0.4658086837842574,-0.38047331577384713,0.5774200889641407,0.787215466232671,-0.3339133845134738,-0.15591715435258166,0.6362292860242139,0.7445272628897963,0.7540977915068934,0.5213377179333497,0.5228535877914597,0.27679527296038897,-0.26903260325305256,0.5670974423801455,-0.1742769818110222,0.08689875841208147,0.14608082853904614,-0.34864164703508316,0.06970430966267241,-0.5430729991289421,0.4127076145002989,0.3418273728060584,0.4805621703968754,-0.2655511599852021,-0.21886549151195098,0.44959511007379543,0.5878571649382079,-0.30870270946877076,-0.3660222586380686,0.26036517468036086,0.5423316853852092,0.14710078619157557,0.11591861211234303,0.6244513871304491,-0.34476989963615995,0.3277541486231042,0.5285091146417232,-0.12164025125385598,0.6929778546585615,0.6868025957317719,0.613965570903566,0.30769160143570345,0.3362723204599752,0.49522780412228595,-0.2400071408493864,0.651997303193106,-0.11849075025424567,0.5861084468194276,0.41178537279544103,0.3796385503587609,0.5414230903493328,0.8381224565837038,-0.07559226766933234,0.5037668430897094,1.0,0.6867102725527013,0.35304615094697234,0.2923787918263112,-0.28098725770989913,0.6432801883307508,0.26685071941999916,0.30905542808949626,0.5577453821629422,0.3140802152542263,0.09223862105109276,0.22108560458191176,0.47398266923253346,0.5397892171837305,0.2055630026637357,0.30245407467557156,0.4575412383923795,0.24049722643057955,0.549520431121796,-0.532410037236307,0.48640627626367144,-0.30833929152018796,0.6622670737474188,0.8071759627704019,0.5425492933963018,0.49003581914083816,0.5879216065715138,0.41960386759694585,-0.016823367445384214,0.6304140654252333,0.508190449137017,0.6040460763013752,0.40008335431872183,0.5816458416424317,0.16269434428182658,-0.4408912421691053,0.2604900262749645,-0.16174477919438737,-0.3014797115498466,0.6254773874607611,0.4645548976277846,-0.27678338425389376,0.6493981964439571,0.38146950165841775,0.2950021943985586,0.04460537369549027,-0.12851050920587503,0.13153671747016815,-0.19978326506556435
Thal_MDl_R,0.4395619315088447,0.4310128984617783,0.3239379517528504,0.3672214788360248,0.014467541144070463,0.8911680274975111,0.5029336224980607,0.3466864873070408,-0.15488089533668986,0.3850942169510267,0.6214486015710472,-0.22502827452485274,0.00034516366688315677,0.6870384818265399,0.5329199572758777,0.8229877946235263,0.6174308472964685,0.22341737572575313,0.21776515403257862,0.08950868925237118,0.39374866502939293,0.10134469675881747,0.06562789832819592,0.4312230629987014,-0.17456051360540703,0.15605805039981227,-0.15052798928107874,0.4141537970873812,0.48934327628451957,0.5178927759320794,-0.12520271851614304,0.1347849026897499,0.4000882838203459,0.4390878795050686,-0.11228390223208282,0.12073413040587064,0.22406493640404074,0.8636160702980911,-0.02337704713235225,0.24729640422265275,0.7004524992365264,0.038222423060536644,0.5363030815232824,0.3015900647512376,0.08860835395399073,0.5929457673086802,0.6709322948722856,0.8516934524182929,0.40718962499706046,0.20704076009733943,0.44004360457148844,-0.11291326271983504,0.5322046853030796,-0.01728910273623645,0.4784586350772441,0.4338528833736975,0.2796492548445681,0.4155306730304607,0.9025146228765525,-0.003951784604920798,0.42954965004170126,0.6867102725527013,1.0,0.46521497243322196,0.17823932967781328,0.051029119929839044,0.6223936962414223,0.5186889100716643,0.18723873160933466,0.7430374101742167,0.6394999393706351,0.21732443132353602,0.2553633052389251,0.5700211521254814,0.7869541072548825,0.3623241949084975,0.44747589918814157,0.25729108992774324,0.1778959405053138,0.5452935192413354,-0.1291892372481957,0.33449374231847756,-0.08874729423360704,0.6054391111499403,0.8142853510909711,0.6132560804443047,0.5442090063432735,0.5093849630804683,0.5308063646798815,0.30355090640570065,0.6846741139250889,0.3836184024897612,0.22152850617345227,0.5229497292083956,0.5741330042217547,0.2669043078684018,-0.03473422954045877,0.05554871276141235,-0.22553110624397177,-0.10049470575268747,0.6306122814801302,0.3289117278548727,-0.1560042548569414,0.6812471427089636,0.18718819880524676,0.1898810020863949,0.011013849641184546,0.15106116051941126,0.4171966027631276,0.006614716239241512
Caudate_R,0.5990198948643067,0.45530589935451726,0.572641014357435,0.32861882715679985,0.27269264762039813,0.40974948413143036,0.35036283266211093,-0.13502955037074665,0.19432110437387978,0.43082909428113975,0.4487189472385826,0.26103395889750886,0.4388931363106997,0.38929348991064877,0.05717078504446038,0.37745127566046266,0.05199138019861421,0.19209917819760056,0.38420662648192594,0.3472664946078768,-0.03257676713798666,-0.023098857571678365,0.5646160586933523,0.4805673811895484,0.13666057751463498,0.4661170405903175,0.15584037125539676,0.2780467229299836,0.26891341033883465,0.19455069722832782,0.3710879691193834,0.5533003774085857,0.3398368136682503,0.03616120675916899,0.47111911267876067,0.22224246545347606,0.42513624272924727,0.6984717343657718,0.6035131856757671,0.4092658966607124,0.23370118282254054,0.5120401417252605,0.6281193815086064,-0.08264970707398128,0.46852347373250386,0.23758576506151288,0.5752055727584839,0.5152747243886996,0.5918829935581855,0.5093709580060697,0.370120326591839,0.12062427425681348,0.2914777795948683,0.5474227988058833,0.25316016957373083,0.30906717822153407,0.44844588634293425,-0.13283756471362304,0.5111261960358313,0.3419876894839191,0.16760853452662056,0.35304615094697234,0.46521497243322196,1.0,0.25876729992636505,0.42314161019515273,0.11595299101858375,0.09573558171043331,0.16308040294808088,0.47819565589936947,0.34645821685884304,0.15730959982017198,0.669057902655215,0.2570093916869504,0.7106448646763341,0.5996454653385885,0.5901745736911135,0.31250277378267594,-0.20368481175892275,0.40715790340438934,0.41478296006204934,-0.15981439732202937,0.5013869530259912,0.021095541462683248,0.23067135362010874,0.5087156263165487,0.07317108755102307,0.34722901742065554,0.3160605145309041,0.687330712545042,0.2356475131579918,0.617225540507762,-0.14672935504234672,0.023382210797537502,0.5327931838400957,0.35922637983002664,0.307475539192746,0.07391264511557247,-0.024744424467975305,0.4006921000284184,0.3327756227321038,0.017886301506815125,0.46806332532541445,0.44870898840067813,0.3758216520002556,0.17986325293497796,0.3646770944731502,-0.04973530987321752,0.44522725721871853,0.48903055031375037
Vermis_8,0.4654838007215465,0.1757469712788056,0.5079716398620476,0.06175860317409313,0.4613979782867836,0.033924237127124855,0.3211544951364679,0.2052581851749545,-0.021097727586922313,0.6447968055350911,0.5355676532145836,0.06658405605136995,0.4369831294237563,0.2656815412903118,0.031121815371690058,0.1378772349026383,-0.0350288751553838,0.5946190976918985,0.47476257278680956,0.3102628903257888,0.38417235621415713,-0.37879677424069796,0.252687324198846,0.20799685457771092,0.2305334289330105,0.5275160121313837,-0.11934336341904866,0.21414577814017216,0.16493135557956762,0.260297719005151,0.20243139276865518,0.3583760478873604,0.42163584091200584,-0.06979283107569635,0.18298208311117833,-0.021600886393168293,-0.015699828721607353,0.3069592381530167,0.4593491554292007,0.5670231090146325,0.30331730079999775,0.2896038143476426,0.2638703504636531,-0.15551076342835948,0.39176562427956946,0.08135269557367016,0.5765592266574986,0.18999497580804148,0.3278233188463297,0.727736503295521,0.335752452202328,0.40223140536372615,0.14788072890698328,0.2674963292560262,-0.03330162303467986,0.03512725432276884,0.679851117243884,0.19078815830077409,0.27793354779523577,0.3175365445039904,-0.05684914994142276,0.2923787918263112,0.17823932967781328,0.25876729992636505,1.0,0.31981149503771655,0.027128413741922205,0.058849175132336444,0.3798552382768797,0.1594378364898377,-0.07177067719761666,0.20873183275216686,0.07904737571985508,0.2588687534198663,0.2720228732302801,0.5970158312897137,0.2906174968244254,0.48976189857622865,0.15031075496611304,0.2940049004623227,0.11508896344759906,-0.1569988238486326,0.39144534178621077,-0.016307067690270318,-0.0027507927742271075,0.5257927124855715,-0.14285346804438168,0.5235442213781177,-0.07725387266202731,0.3739294824273637,0.01918447024269416,0.34219459081356013,0.10934649760251808,-0.27796364319987016,0.6254462668406605,0.08664431148168927,-0.09911767827863541,0.576998838398936,-0.06584003928238275,0.05490656507700834,0.1522260599594056,-0.16987880946733624,0.4222953274361166,0.5537581237129159,0.5412865700467574,0.18883145477889143,0.4066979548589805,0.04370085118918824,0.0337124942475503,0.2497179623764183
Paracentral_Lobule_R,0.31257049393607256,0.34676320355921386,0.5901979292545764,0.08302487950825592,0.28327045391157485,-0.14389298066088638,-0.08449334271539913,-0.18719235817048796,0.4397451266394257,0.25334404424072793,0.14835090674211923,0.4385581026395922,0.7442686507866547,0.07625346139213504,-0.4146923204896232,-0.05208071407906603,-0.2494779654679094,0.18638774899254776,0.39753021579027037,0.8177723943541868,-0.15305584594932115,0.10407499551043677,0.2287430233319667,0.48625878654418253,0.5844342901289377,0.6038215867059029,0.6497817074961165,0.12944894399536175,0.08671326050949237,0.14387076730688064,0.6107960701208058,0.8724875276670976,0.2640715831008519,-0.38741420993344344,0.5375926761492504,0.6258310845197478,-0.1615204780757291,0.35607242324626964,0.3465607564287163,0.6159090626353567,-0.09619865506235721,0.8107551270468598,0.5793308789303963,-0.6067389465779357,0.7563631031742082,-0.4144734313054251,0.19735791277009906,0.12494394482159009,0.23139671905103779,0.4917176211951268,0.21085265612335488,0.7799112812249601,-0.07248419424308526,0.49948360938950953,-0.3215772580229009,-0.11988313239090245,0.4513115510284134,-0.05009100813002075,-0.04537293300800536,0.15526281878817386,-0.39020444048146524,-0.28098725770989913,0.051029119929839044,0.42314161019515273,0.31981149503771655,1.0,-0.20191613007693185,0.13611656063661498,0.17029380404324945,0.08125931066017067,0.0339061724298646,0.4495037814892197,0.18298013152111783,0.23429025373147158,0.34590087510684914,0.6400116660948112,0.4474015864391372,-0.09791205576704781,0.08937765553808111,-0.011903067534373675,0.7811857433131678,-0.3895510652495632,0.8144971557037854,-0.43457868467386324,-0.32889566709646734,0.35318857845482243,-0.27395946336114296,0.07832616327475976,-0.050712864810954356,0.7794235105512882,-0.16280920061083615,0.05608619892000676,-0.5392192232358247,-0.2991096166325926,0.31983009993669487,-0.03456644522606137,0.5569791767010394,0.3720889153391032,-0.0441903146129632,0.4739383540317126,0.02928638038440661,-0.567610693799746,0.755062508187616,0.10900769016401018,0.32385118874286734,-0.25566847498789586,0.5495754828119339,0.44623788346051246,0.33436983622647687,0.5235936157054514
Temporal_Pole_Mid_R,0.06354036587433322,0.37614744565111596,-0.08918214442542559,-0.1088246871326268,-0.3375964090474569,0.6885184037708105,0.48985364333041903,0.6404050171332004,-0.4191085856122598,0.07882602182920954,0.3212999483886676,-0.2541343913017942,-0.4167065839054502,0.5275156702265318,0.5990649272668276,0.754470371309711,0.7043120783977063,0.05019614291028695,-0.17418974393029066,-0.3464973808319697,0.4835831085426403,0.0788791965789314,-0.3894903055226673,-0.022744751538544158,-0.28353706548355984,-0.2659880051858628,-0.3515064350857382,0.0638060237965707,0.314220090057185,0.5748873245833471,-0.479212139968453,-0.2745725038832593,0.2680442843928064,0.6664338881743748,-0.4444573807918174,-0.20110370790277565,-0.00899696713513988,0.4311543590764362,-0.34469409235629966,-0.12815137729894038,0.5880078784540642,-0.281176483418566,0.12463634117262212,0.5974999956326403,-0.26675588990323107,0.6544236251925295,0.37884321765444234,0.5200652107041391,0.02775786777414172,-0.09940075923891184,0.08992509630945793,-0.21986635519062717,0.31327039726528777,-0.42777460847337445,0.6275539056020882,0.1638026628228286,-0.04053011419594423,0.6651312603482817,0.6393339142999236,-0.23996910703202634,0.41326811265688623,0.6432801883307508,0.6223936962414223,0.11595299101858375,0.027128413741922205,-0.20191613007693185,1.0,0.39333752732185506,0.09448142935620454,0.4296853086764247,0.5578423872296632,0.08659899731267091,-0.08231614365477388,0.3254563641378352,0.4391078435100866,-0.04344409741563071,0.06513650329450356,0.0725680528147436,0.31605821768462644,0.2425606287334467,-0.44784546609443093,0.780847285191077,-0.4111643002233524,0.5859367815118494,0.7325894613583428,0.3563920971958433,0.7640169808084376,0.3872077297187693,0.5372835114047478,-0.11198648143330957,0.6255819136970335,0.05717348933638777,0.4946765545416353,0.5581811243926128,0.1882486963377305,-0.04037873728809421,-0.4027387507447336,-0.05711625643038788,-0.27130875400742044,-0.4459225257597376,0.4926317305778834,0.5515819239067808,-0.5295468752920977,0.3559771867727456,-0.1060326252507202,-0.05893598632300589,-0.34742175396780317,-0.02946474784476315,0.33865774162654894,-0.36179897570537883
N_Acc_L,0.09146694056094117,0.16597032749658353,0.1161298499804529,0.3185030443191141,0.0535781858935309,0.5334709694937482,0.13257550154856,0.25218110095018753,-0.04843399190159479,0.10857643472230885,0.29807240856698064,-0.23385736549056843,-0.04517643416204818,0.4625478502828815,0.3437002008634135,0.5483122991832642,0.6493166507910652,0.12960714874630483,0.0713901662170814,0.12113846211510453,0.4706268013051961,0.18823740897677016,-0.10802718445773846,0.3604019508279057,-0.11576519080399143,0.042123436871319135,0.04687980436738305,0.40011118898460935,0.35069346643121146,0.5897503531711149,-0.1257319967867805,0.09493728333551205,0.15727729785467418,0.20244760150611377,-0.15740544535395443,0.17193146660634204,0.09487400515241118,0.43581212766501704,-0.18222738056177903,0.091137937970835,0.5188926398112418,-0.028878043952373148,0.427095756720282,0.3353582270591972,0.062125719067663364,0.34354941249672294,0.27557758616777117,0.5721786133533653,0.20346115963972702,-0.000311857514550265,0.1798003686909356,-0.09137165871308886,0.36483390862323456,-0.12523545525204147,0.20055194102787893,0.3558971595371526,0.12589547884007563,0.42219404341209654,0.3766980184943683,-0.11234352994846936,0.3305742038382121,0.26685071941999916,0.5186889100716643,0.09573558171043331,0.058849175132336444,0.13611656063661498,0.39333752732185506,1.0,0.3916097734139277,0.49584651310424105,0.34769956548249836,0.20967337058292537,0.01990184022334603,0.3341259536832293,0.35624522572926726,0.11327048311643076,0.23704463714560886,-0.21932579162883797,0.23776842199804718,0.2993698653616129,0.027303297332936054,0.1632312665074707,-0.15714041906947357,0.36909502886125356,0.49709240237473773,0.44916294181066974,0.46083089507094815,0.41703451807417247,0.2348913860152172,0.10211390057751059,0.4629142906340526,0.1456134565588613,0.10437842809842235,0.5624266024870813,0.2328890237509004,-0.016019136932808046,0.015775512118830735,0.00886209954758595,-0.1309302433591142,-0.1287547305429622,0.5162767615230884,0.37335679250815224,-0.21134253037247774,0.2687146597410194,0.007574063058968715,-0.13591638372165876,0.10736419472409381,0.22485884879191437,0.23699718106129558,-0.14020380377660643
Olfactory_R,0.27670446344394617,-0.04520955030070223,0.3807483542214271,0.2670367553845582,0.556081872075223,0.2136599545711607,0.18769918142369435,0.06705718790145165,-0.046480892459080235,0.42003964859969295,0.48880825614889195,-0.1166125633053468,0.1869757820009252,0.2552605528544429,0.34264246677433086,0.3202421185691596,0.19450377853410933,0.4635718981252011,0.3133531596147416,0.1155574974917292,0.6214078181463334,-0.09248562809966525,0.2779727053174977,0.2757084986393059,-0.05823538309659052,0.22661669365598502,-0.03663678802686877,0.5183066548180643,0.1805810028016288,0.5684582538127209,0.12333266051697547,0.10719990778472273,0.36815827346964286,0.2879971711080002,-0.07660946402285683,-0.04015550549847386,0.12897094556015515,0.19741514372893143,0.30110303278548867,0.2837048093087134,0.44294126131401734,-0.0461879994838566,0.38861090291721406,0.204186734075514,0.1829959660931085,0.22837195746119837,0.3817406283771468,0.2419152136536487,0.3130938877602185,0.4766746589375727,0.35144647714115046,0.11178069707243547,0.4582914283452048,0.1955839438678006,0.17796834890088703,0.286214096874718,0.40985100774190736,0.43326774281914243,0.10352651733599172,0.054601135686628145,0.1732845201040364,0.30905542808949626,0.18723873160933466,0.16308040294808088,0.3798552382768797,0.17029380404324945,0.09448142935620454,0.3916097734139277,1.0,0.3137691564788846,-0.25717473444382133,0.25005579909981485,0.24157109316827455,0.11129564379289682,0.15210083900429977,0.16401161153302415,0.37854933572999333,-0.004698391996548696,0.30634033411436107,0.141777730754833,-0.04584869092758202,-0.00540477670425952,0.03515439344750155,0.20130482860112717,0.10656726531036069,0.45642252527090915,0.1496733319074353,0.6767480717857488,-0.08405894957108463,0.14732293628344387,0.07219003784060567,0.3084786081103207,0.14112413752544686,0.09967950526130888,0.2950322919462692,-0.030353444104653515,-0.13041621161952024,0.4557800223425376,0.061911049686716624,-0.018843037754785838,0.5553462158406165,0.11913000768364862,0.1501761028169338,0.2550302308091321,0.4784671084895849,-0.03737286817916381,0.4577667216242975,0.12007814721161879,-0.06072197553854787,-0.05117513981693091
