,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L
Postcentral_L,-0.08400634447040667,0.12073413040587064,-0.11239627593093136,0.12755383293516892,-0.1383449735183818,0.486761039852997,0.49762786697607136,0.16036799306575084,-0.20126038016985373,0.15939550344861986,-0.021600886393168293,-0.06524588637744845,-0.26295595739798205,0.6258310845197478,-0.04675315942510721,0.3268293636730248,0.6497248272243211,0.15822774434151224,0.26454458504417444,0.8020293864399137,-0.6246146230919974,-0.15864384137740167,0.20300606623383127,1.0,-0.005225269469706618,0.3452583696268469,-0.1918765465815189,0.5191601527079488,0.6816819485145018,0.49075604851899846,0.09275180168918498,0.4726289879609521,0.5244544127526118,-0.14586346880413695,0.550020543468394
Vermis_7,-0.4085613098162869,-0.20820663928270963,-0.39123720366473747,0.530805145897739,-0.3062858655534253,-0.26249407585141593,0.6336156937100595,0.7687802711201309,0.5270486352528589,-0.20768957922464537,0.6103833060763648,-0.07823935995937388,-0.45812080183733334,0.268493757424609,-0.2865579788014237,0.3718985537585725,0.061956454806404576,0.13834786849416217,-0.1352774566677993,0.18980693017238606,0.06756445163841865,-0.25924367711080104,0.18847582043540329,-0.005225269469706618,1.0,0.037290828520815666,0.26165837591055197,-0.20812147906196657,0.49407441122241086,0.4733969494086067,0.5878912507632807,0.281441425978143,0.5558497072431182,-0.16778200819733274,0.3040588937777491
Hippocampus_R,-0.019524342036731483,0.37826886758063705,0.08067209603097665,0.6899897166333548,0.12476387815852351,0.6845235059227603,0.26753678830317834,0.16153391618383683,0.4879893234622441,0.503622881051439,0.43420684351446803,0.3586096902704977,0.16733788275204184,0.5619959185537236,0.28670779330376617,0.7038609333592528,0.4211442007472485,0.3158337791697289,0.6597458099021721,0.65744313661151,-0.29937486627214843,0.028536252369692608,0.663567554608657,0.3452583696268469,0.037290828520815666,1.0,0.4580755399888771,-0.1078655671111487,0.5468673619760253,0.5156633845917828,0.38402464216082377,0.5321815245691667,0.23065979605679512,0.4443509978440817,0.7050251537853871
Cerebellum_10_R,-0.01660992205561466,0.22341737572575313,0.12716295736967936,0.6448065468741745,0.4120822477545569,-0.02858576250306922,0.004844191072886813,0.22224698371398402,0.6219523101051518,-0.017069410295401072,0.5946190976918985,0.3666885061729341,0.2665591848782749,0.18638774899254776,0.3828853163406036,0.544768052317101,0.11105650992824452,0.24867645786976275,0.3112726505286496,0.15679937674983718,0.20170835156222117,0.21603780235042397,0.3927724803059885,-0.1918765465815189,0.26165837591055197,0.4580755399888771,1.0,-0.31256398707703636,0.2037157386478994,0.15459729388026103,0.5337682323989197,0.34720650437162104,-0.055412327115437705,0.4076864500917435,0.30539152463773883
Parietal_Sup_L,0.12681840730798016,0.10134469675881747,0.10257323159200259,-0.27434026094613845,-0.06608230094478136,0.11776103011300079,0.2417263781961402,-0.06584737795980242,-0.2987548401194905,-0.10624183390578933,-0.37879677424069796,-0.05781453815880235,-0.11041293243912664,0.10407499551043677,-0.049239613487179375,-0.09531257807243755,0.43832814775162426,0.06441086806522163,0.018069088010745034,0.18410467528918767,-0.2150272523751073,-0.06044116920256041,0.013143278756935986,0.5191601527079488,-0.20812147906196657,-0.1078655671111487,-0.31256398707703636,1.0,0.25309097544066805,-0.06455334089073671,-0.22095519508494943,0.20568149788754653,0.27550798013466143,-0.07401412370954143,-0.046212297214181026
Precuneus_L,-0.30076163900266867,0.08860835395399073,-0.23112332841349215,0.6166778847395311,-0.21870346352765332,0.3857191592485696,0.7881425790099723,0.5475903474061786,0.34447038001030855,0.10250066126834607,0.39176562427956946,0.04807739503624017,-0.3703786583089635,0.7563631031742082,-0.06960108095450537,0.6168512233649706,0.6028985755935599,0.33822143585669845,0.30309816327462524,0.7909428672641945,-0.46063882346318563,-0.26323959626639226,0.48028010970514684,0.6816819485145018,0.49407441122241086,0.5468673619760253,0.2037157386478994,0.25309097544066805,1.0,0.7342394493349572,0.5051996076859756,0.6442180529396926,0.7904504214848665,-0.01169261310283526,0.7219855702677829
SupraMarginal_R,-0.49992931839736304,-0.16755051379136923,-0.3993063510476066,0.6429507418561974,-0.2647327038411498,0.31343786377560406,0.583946603628962,0.6269872270143009,0.22746243777261801,0.2964074226994363,0.4263764356075392,-0.18030486903256113,-0.522701651519841,0.7979758278596321,-0.2740303138499184,0.5862813719760561,0.12217378878547298,-0.13483781217358592,0.17571372953105763,0.7241214540489342,-0.5369956779292573,-0.13513507546126788,0.22405315992426275,0.49075604851899846,0.4733969494086067,0.5156633845917828,0.15459729388026103,-0.06455334089073671,0.7342394493349572,1.0,0.39286956311461974,0.3300400165489171,0.6099238534130434,-0.2225243601926699,0.7394054102274185
Vermis_6,-0.1329998861826152,0.21929916278856026,-0.02401880808311312,0.6709982686579679,0.07450245750689173,0.045145332691528664,0.4599919397251801,0.5234400214087952,0.6772402103363769,-0.01177439471965812,0.7596494065081375,0.21534514249620357,-0.10747330442209993,0.35989383359234345,0.3502514152967885,0.5901981761173558,0.22866249424537927,0.26914874578413417,0.29013719614132744,0.29450739072686144,0.007361485873256206,-0.04318872964794105,0.45841986686544434,0.09275180168918498,0.5878912507632807,0.38402464216082377,0.5337682323989197,-0.22095519508494943,0.5051996076859756,0.39286956311461974,1.0,0.296599794147197,0.36076125235782946,0.30119177967709126,0.3400897704880752
Thal_PuL_L,0.004241679676833065,0.26109449096708187,-0.017687136805758254,0.5793117180395353,0.1546669998309872,0.20623186471919974,0.4655047152448633,0.2790164825081191,0.4227922216157036,0.03313104387324757,0.27695420817379646,0.23946165524741123,0.19159445582376855,0.39584376721621456,0.12653186146513046,0.5701294605097667,0.7257523269407982,0.4609517537916661,0.31069940058965856,0.5809192145779005,-0.0418791715406836,-0.09882234620936711,0.5439230183484091,0.4726289879609521,0.281441425978143,0.5321815245691667,0.34720650437162104,0.20568149788754653,0.6442180529396926,0.3300400165489171,0.296599794147197,1.0,0.42386820613601806,0.20400447849800477,0.5736838611512468
Occipital_Sup_R,-0.4589753552194524,-0.11228390223208282,-0.5668565487341257,0.330744479041945,-0.6140209343315391,0.19614677100042624,0.9184638154778091,0.6480438083531036,0.19090825486631133,-0.10558604191788767,0.18298208311117833,-0.12083103986656443,-0.6114557530858984,0.5375926761492504,-0.3405185090728698,0.41718302983777733,0.4198022673659081,0.26061811187638506,0.08430386865358246,0.5474787115492736,-0.4727881807798066,-0.6000931247020466,0.3535909148468365,0.5244544127526118,0.5558497072431182,0.23065979605679512,-0.055412327115437705,0.27550798013466143,0.7904504214848665,0.6099238534130434,0.36076125235782946,0.42386820613601806,1.0,-0.22236422070964434,0.5280772682524225
ParaHippocampal_L,0.4881891044658294,0.8219618012847392,0.5657784281960698,0.30671881641806825,0.4907349203615951,0.30804024343356357,-0.08239157493611171,-0.09557011629096189,0.62809545278304,0.4366188171364026,0.265678235930611,0.861415201989357,0.635594174046396,-0.08364080345332703,0.7339589690460067,0.22209351092611218,0.22436125373467714,0.5152450048718312,0.7604225192705949,-0.06903377325737749,0.31112519791179705,0.37073875508686877,0.5891074768143213,-0.14586346880413695,-0.16778200819733274,0.4443509978440817,0.4076864500917435,-0.07401412370954143,-0.01169261310283526,-0.2225243601926699,0.30119177967709126,0.20400447849800477,-0.22236422070964434,1.0,-0.04400472078409464
Supp_Motor_Area_L,-0.3737076630533966,0.00034516366688315677,-0.32646801598511804,0.5852224771671859,-0.15990541645910142,0.48637180532201896,0.4987063409978731,0.40803328824204943,0.26292080620961145,0.25742379670370114,0.4369831294237563,-0.00817462826179949,-0.2433431966363942,0.7442686507866547,-0.10233689960230323,0.6919052123537317,0.36162553526520996,0.2391352443561517,0.3296912222454306,0.8925619951579425,-0.5283729285198085,-0.27264383934958564,0.3898277721625977,0.550020543468394,0.3040588937777491,0.7050251537853871,0.30539152463773883,-0.046212297214181026,0.7219855702677829,0.7394054102274185,0.3400897704880752,0.5736838611512468,0.5280772682524225,-0.04400472078409464,1.0
