,N_Acc_R,VTA_L,ParaHippocampal_R,Fusiform_L,OFCmed_R,Cerebellum_7b_R,Temporal_Sup_L,Thal_LGN_R,Frontal_Med_Orb_L,OFClat_R,Frontal_Sup_Medial_R,Thal_LP_L,Cingulate_Post_R,Occipital_Inf_L,Thal_IL_R,Cingulate_Mid_L,Supp_Motor_Area_L,Parietal_Sup_L,Precuneus_L,Calcarine_R,Cerebellum_4_5_L,Hippocampus_R,Thal_MDl_R,Hippocampus_L,Thal_PuA_L,Thal_LGN_L,Amygdala_R,Thal_AV_R,Occipital_Mid_R,Thal_PuL_R,Temporal_Inf_L,Putamen_R,Raphe_M,Rectus_R,Thal_VPL_R,Temporal_Mid_R,Vermis_4_5,ACC_sub_L,Vermis_8,Occipital_Sup_R,Occipital_Sup_L,Postcentral_R,Thal_VA_R,Thal_IL_L,Thal_PuI_L,Angular_L,Occipital_Inf_R,Frontal_Med_Orb_R,Angular_R,Frontal_Mid_2_R,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Rolandic_Oper_L,Pallidum_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Frontal_Inf_Oper_R,Thal_LP_R,Parietal_Inf_R
Thal_MDl_R,-0.02337704713235225,0.6394999393706351,0.8229877946235263,0.7430374101742167,0.4365477850342557,0.5295003312245643,0.4596680480344925,0.6496087910867268,0.3466864873070408,0.0786308360938173,0.1778959405053138,0.30355090640570065,0.44004360457148844,-0.022280434138417727,0.6870384818265399,0.24729640422265275,0.00034516366688315677,0.10134469675881747,0.08860835395399073,0.3066376358768978,0.5121428284120195,0.37826886758063705,1.0,0.5363030815232824,0.18718819880524676,0.2692944309889445,0.20747559697738782,0.676918563134761,-0.22502827452485274,-0.31548261898780244,0.6054391111499403,0.7068098174793833,-0.1903388940149151,0.5519235627935883,0.44743833847709374,0.09873561509278392,0.6132560804443047,0.3289117278548727,0.17823932967781328,-0.11228390223208282,-0.17456051360540703,-0.08874729423360704,0.6867102725527013,0.6231894781001446,0.44747589918814157,-0.03473422954045877,-0.16300377142123523,0.33449374231847756,0.038222423060536644,-0.01728910273623645,0.3850942169510267,0.5178927759320794,0.21732443132353602,0.4141537970873812,0.5229497292083956,0.2669043078684018,0.6223936962414223,0.06562789832819592,-0.1291892372481957,-0.16965686347490344
Hippocampus_L,0.3770662649270659,0.2969657542767366,0.5497493485287693,0.632849763273023,-0.009407327451447352,0.12640259966362827,0.5939237878319078,0.7380920101039483,-0.07874512752441962,0.10569589299546388,0.27236677534242903,0.7054454190064445,0.5862630492278877,0.13470790274670172,0.5254219704193206,0.5929993789268783,0.5812514261869186,0.11406195035706647,0.5550290703658128,0.5199299170867019,0.7232297844813212,0.8453057397634227,0.5363030815232824,1.0,0.5255201482146626,0.5847147623900875,0.6747740454958094,0.501394297816819,0.059672169338077195,0.2918653055401896,0.12207855090632777,0.45648196720176565,0.4815011668699505,0.17452598873890188,0.662346031370454,0.5145012908609469,0.733502502042424,-0.19217149509383138,0.2638703504636531,0.27259913352714765,0.20379579088635555,0.45071493429389936,0.3277541486231042,0.18262966399287567,0.7641320081477884,0.34556135523106024,0.1362549015109981,-0.1688679860161309,0.4520464717053323,0.5126834866424403,0.5184869957700634,0.5141975492358136,0.5652517702997469,0.5406880042774235,0.2132612140156855,0.14423464982867268,0.12463634117262212,0.4166507024066093,0.44108003069665247,0.12597437334931924
Thal_PuA_L,0.5594038537338888,-0.25336391058508345,0.13071803126616177,0.3540853067995372,-0.18853950453186483,0.06700522731644692,0.48405156109106073,0.34212951170476424,-0.09468937554034008,0.17381532800076857,0.18524490279989195,0.5379817071426811,0.729871829343624,0.33897862339256646,0.07050322731637887,0.7096485250453504,0.5901929692067733,-0.11339691545828205,0.58261168753494,0.5624366220594388,0.4168099707259823,0.5821774209884746,0.18718819880524676,0.5255201482146626,1.0,0.6326395680402879,0.6597944651236348,0.49557499261681376,0.23345725002275838,0.5254294407439233,0.091914767552306,0.2584510230964824,0.5077110403673857,-0.30901364634957357,0.9132516981384995,0.6759768684489367,0.4775771942795553,-0.22738066902999382,0.5412865700467574,0.3464047526707203,0.36140312684427867,0.38310948319967664,0.38146950165841775,0.04516050343748187,0.7444556742216029,0.16419329496901783,0.42219182741085637,-0.1006829340727227,0.24030226980099298,0.34238090789514647,0.6692990920361116,0.17690718721415175,0.2378067596761164,0.5999122215162302,-0.27219521809408714,0.22718553726536111,-0.1060326252507202,0.5530549105689764,0.09540621585008598,0.16622379221056657
Thal_LGN_L,0.14268167854883224,-0.05966830991284821,0.3240959574414219,0.4965057843000366,0.12173200719470516,-0.11260826712216379,0.5919323343996992,0.35624271957196857,-0.18646942730801308,0.05274148582277772,0.42552845741722295,0.2440268419120672,0.7067249047353668,0.1476119386718439,0.20902945938815873,0.48444438103809945,0.3476941194818353,0.13906671073368718,0.2571303685252598,0.2787943914858856,0.49050098392339214,0.5234851515171325,0.2692944309889445,0.5847147623900875,0.6326395680402879,1.0,0.352540444789834,0.3709265355225244,-0.027220549482382353,0.08951606888428222,0.3159194949054779,0.4361840849745275,0.2840289043920738,0.11965069431507135,0.6813421830338942,0.17207245696541829,0.497570567218334,0.06873487321582576,0.10041171460715992,-0.010682167990928781,-0.05993897266224067,-0.016419769949532526,0.3652733363537198,0.46260115911942645,0.7402839036225946,0.14954901237230273,-0.14598110655457872,0.07419669424967665,-0.08298946807768441,0.36897613168668314,0.29693980039522044,0.40038656259426403,0.39357430256520004,0.7269525028560462,0.3376594284624843,0.1265057909430787,0.05354745225900895,0.5126064578033738,-0.077333525689962,-0.02460024098467171
Amygdala_R,0.5949883401056092,-0.10487599655785293,0.14724799601384161,0.31459596147996777,-0.3508170378532262,0.052966868788341774,0.37423273160866394,0.43145729047516224,-0.2051128273559879,0.14975188064834843,0.17236153894470535,0.6679036526209426,0.4704678261568624,0.29177578747514743,0.17615800715386204,0.6497071663612392,0.6919052123537317,-0.09531257807243755,0.6168512233649706,0.589406966450526,0.4830846842615432,0.7038609333592528,0.20747559697738782,0.6747740454958094,0.6597944651236348,0.352540444789834,1.0,0.3009364127068838,0.23275083770984953,0.5997038964169653,-0.1265225339654,0.12821463962713076,0.611275144674325,-0.27878945080615525,0.5948340543227434,0.6987674644062748,0.5162081909994519,-0.5035223738178901,0.47224044482161925,0.41718302983777733,0.3734048023483122,0.6075451067909959,0.10903902770826016,-0.16360811908550843,0.5815587400178156,0.3011427390927396,0.4726152531866069,-0.4289950139710469,0.4982934811978063,0.5255961882398124,0.6530872626491437,0.1992857593788656,0.45814115519723253,0.3727025464540335,-0.30534946403519647,0.1618167790476154,-0.2691202863083341,0.4402057255557254,0.4719540083072432,0.18764497414015666
Thal_AV_R,0.257278818421113,0.38400367914033023,0.5384952277598998,0.6143116311073532,0.09861318356106935,0.40508990861318284,0.5019717763499588,0.5252835790667354,0.059767339252627116,-0.023147865839340902,0.04999775447156182,0.463813859333504,0.5738487010799168,0.1531819175660295,0.3938516957003344,0.4042036036532143,0.24223528556293109,0.00835764782562533,0.3326411362282826,0.4162207177902229,0.47273881806212026,0.4399688284445721,0.676918563134761,0.501394297816819,0.49557499261681376,0.3709265355225244,0.3009364127068838,1.0,0.05171536263619463,0.018294912193109508,0.4178484992439724,0.5752180548340275,0.08306297409275903,0.20541536146641284,0.6697635044508387,0.3124799445331307,0.5360060856726266,0.2495581574828954,0.2553561489710878,0.15459750471230302,0.023959018569736455,0.12324407455980237,0.6034257340465079,0.32265902598600954,0.5239202122219161,0.07473490739981624,0.05045843522745752,0.2068717680793418,0.15714825258475132,0.1915872487301792,0.4654332412319647,0.3615369413214982,0.12471363533330478,0.5587167873232785,0.2485604293001938,0.3614604475441145,0.3784193651058546,0.3776926097206878,-0.040803119590332435,0.11284795165908776
Occipital_Mid_R,0.23505192379555565,-0.21320479468055065,-0.4026198473206032,-0.05360568012440986,-0.5162241825859126,-0.32995490909739084,0.23065121250148823,-0.1648838309036676,-0.3292208948025481,-0.23732996585700383,-0.08269519818853635,0.40225654934673255,0.05750483798867892,0.4009890554342028,-0.5142681225529356,0.20465108570030854,0.33263625023547916,0.29776871291173684,0.5402702230138928,0.35435580806608497,-0.06254354803902283,-0.04551759288964498,-0.22502827452485274,0.059672169338077195,0.23345725002275838,-0.027220549482382353,0.23275083770984953,0.05171536263619463,1.0,0.6332287580087201,-0.27548617234800615,-0.17434226545935927,0.29393432986923346,-0.5457528572344721,0.12230985105506369,0.2790399573537968,-0.13105541166395562,-0.20703447103571057,0.06658405605136995,0.7174069100652519,0.6793644565277502,0.43597169842622163,-0.3339133845134738,-0.518407665931814,0.27584587908550257,0.5952884085930139,0.6425673104073669,-0.10724064277133268,0.510194874703175,0.279083473776451,0.016490399192524124,-0.2580463295643888,0.03058080193819186,-0.10125239397863964,-0.4179618196115264,0.3035385410159304,-0.2541343913017942,0.28719243099314645,0.39318322228172153,0.38881416830990034
Thal_PuL_R,0.5606172144812758,-0.41385817307654466,-0.4964378035164131,-0.08973258618343259,-0.7601171468380633,-0.3275537561236508,0.26228449609958915,-0.014738109796119631,-0.4686006823459695,-0.05817943878101163,-0.13931359485753975,0.6303773666850179,0.21402147947841219,0.5475098310410902,-0.4376815618206072,0.5003718898129839,0.6790204532567897,0.09160231836728419,0.7280580355060589,0.5720345895337535,0.07712144890050399,0.3247931354134004,-0.31548261898780244,0.2918653055401896,0.5254294407439233,0.08951606888428222,0.5997038964169653,0.018294912193109508,0.6332287580087201,1.0,-0.4875122184838182,-0.20333149979399845,0.6103848657574819,-0.8061323193983101,0.3389405541577053,0.5908679043690773,-0.0025247827201538807,-0.6502795574472408,0.24403735219006337,0.7688087046115918,0.7700773683256801,0.7548245465219435,-0.4316224161951162,-0.7136835418647032,0.41879504476737867,0.6333113087515636,0.7135752048558862,-0.5384824461954306,0.706376196103612,0.43728790469963136,0.25863743319226046,-0.2771018302911135,0.14825015643248457,0.03885506227698096,-0.7003283364954567,0.19095338895902333,-0.6285625523698489,0.4130500880356042,0.6864396309209541,0.3935184128439305
Temporal_Inf_L,-0.24262627986524724,0.2538081011180384,0.6330065295128596,0.7478533178212923,0.5448175013651534,0.4077471970615339,0.4295299422112029,0.09110807786905081,0.30482067947672936,-0.15008351488075056,0.14574589533731822,-0.29120841826576543,0.4095264730275057,0.21083370503540494,0.22780046345851487,-0.05811656312915743,-0.3908600021690947,0.18441123576578863,-0.17628304856036256,0.1748767306477392,0.27723608005821915,-0.11317970950915099,0.6054391111499403,0.12207855090632777,0.091914767552306,0.3159194949054779,-0.1265225339654,0.4178484992439724,-0.27548617234800615,-0.4875122184838182,1.0,0.7527341880714946,-0.42712017816143594,0.4905765384341464,0.2193833570638851,-0.2611874601613204,0.35324860988251783,0.7091944884520838,-0.016307067690270318,-0.22741888404851038,-0.2927100089533554,-0.6636415198419086,0.6622670737474188,0.7016841959908476,0.20684239876009874,-0.14367057080313714,-0.3078404103256465,0.5007413079497287,-0.459359542544261,-0.3332926521627393,0.29497902849547825,0.3566296805239351,-0.10559030731895895,0.43379760126880784,0.5798137128150324,0.5205990933372083,0.5859367815118494,0.044033148470402475,-0.5721633936622428,-0.3401169411036131
Putamen_R,-0.09487120679395364,0.4084147468043506,0.6381692202276255,0.843972830548379,0.2917933674176521,0.3337496540244534,0.6969615119925597,0.37541073091346583,0.18869990458478011,-0.23483914959877064,0.05857361973770004,0.12472033619255585,0.5743485986707721,0.341497404246428,0.33582229229448474,0.31561671868576235,-0.01328407348513284,0.26264353502518006,0.20539306689424322,0.43348021931507785,0.5182607563885876,0.29996181171959335,0.7068098174793833,0.45648196720176565,0.2584510230964824,0.4361840849745275,0.12821463962713076,0.5752180548340275,-0.17434226545935927,-0.20333149979399845,0.7527341880714946,1.0,-0.12077228198463352,0.34727493177124813,0.4012161969208758,-0.05601795917238687,0.5093834590800504,0.46881854664295214,0.04032216477429148,0.06298994551627178,-0.04763616418256239,-0.27895686901888,0.5546954350056226,0.5665816150141151,0.4947049573330985,0.20211791418114383,-0.19718620100750897,0.23631273587016471,-0.0839777411105043,-0.09003347409667214,0.3053409442478821,0.27937471558222077,0.03077900172954386,0.6067528765002778,0.5536942526846682,0.5589208052252548,0.37417914337809705,0.2491633234297219,-0.15145942913615615,-0.3115193542357137
Raphe_M,0.5342882604821212,-0.26305508671390376,-0.15018543540361276,-0.007460155534614044,-0.5069540536512545,-0.22575083856433314,0.20003189165900198,0.23195878603466435,-0.29407766608857444,0.037961036123383966,0.08987111259666183,0.5570305420878953,0.3504528844152312,0.19298838850236633,0.01731372621554883,0.5702429357894102,0.7317698296400177,-0.0730522842155427,0.6405443488717929,0.43865796543067176,0.35828608117948135,0.6263909870217431,-0.1903388940149151,0.4815011668699505,0.5077110403673857,0.2840289043920738,0.611275144674325,0.08306297409275903,0.29393432986923346,0.6103848657574819,-0.42712017816143594,-0.12077228198463352,1.0,-0.39426586035433614,0.3757885011568966,0.6466515839151985,0.28776128078063107,-0.5751451726748231,0.3660811241704534,0.4793036634791485,0.4511953888549442,0.6475746472790053,-0.11898714263168839,-0.39022665825949465,0.42034526400997296,0.4124074673779741,0.48034443894130324,-0.47042793697212304,0.4911723581223991,0.602639460648294,0.40231776621253534,-0.0692272685688459,0.35764852311054657,0.24234594539132875,-0.4125858451955063,0.020971956192837315,-0.4515725857395506,0.4725066103086075,0.5424664353075329,0.21150929016176911
Rectus_R,-0.4725549908971792,0.5521900966071787,0.7743415267675708,0.3441302704536523,0.8646754772913016,0.33698362668985765,-0.004212206567905076,0.36204530158573583,0.5128508682566791,0.26248779166010033,0.37057897794584294,-0.25665227340756436,-0.0321919396567447,-0.5632201734274854,0.6578532905112364,-0.21345504453454184,-0.3974080283068084,0.04153216045083729,-0.42098502127550197,-0.3992860189124488,0.2527952901716293,0.03812234954521488,0.5519235627935883,0.17452598873890188,-0.30901364634957357,0.11965069431507135,-0.27878945080615525,0.20541536146641284,-0.5457528572344721,-0.8061323193983101,0.4905765384341464,0.34727493177124813,-0.39426586035433614,1.0,-0.060985581605899786,-0.3212436220049452,0.3379331720360169,0.5136600457368957,-0.09422525873563144,-0.6617358805895566,-0.5706201025778791,-0.49051382399779236,0.5155279974169502,0.7161722830835247,-0.1033025472091805,-0.4616574290844642,-0.6073340316863407,0.522041086079384,-0.4239267611620049,-0.27204291831684996,-0.07293789457021839,0.6082186522098502,0.1891801555182611,0.1592886711720077,0.7892043107386312,-0.23445583166830986,0.7830297492564984,-0.36386483129589037,-0.41706166903590447,-0.20443952221064535
Thal_VPL_R,0.4731400085150881,0.038316515659752276,0.36251436073610926,0.4820389440942999,-0.011175978729167285,0.19140521907346564,0.5370485861396675,0.5356059325693137,-0.025336772853034695,0.21409670613094345,0.26923631002131376,0.5715890085307305,0.7925878096207345,0.1932906180102791,0.3304289701878745,0.6538191014328658,0.5176535999481782,-0.08575555505943505,0.4911156193375577,0.5087369979499675,0.48110911925735045,0.6475018590605873,0.44743833847709374,0.662346031370454,0.9132516981384995,0.6813421830338942,0.5948340543227434,0.6697635044508387,0.12230985105506369,0.3389405541577053,0.2193833570638851,0.4012161969208758,0.3757885011568966,-0.060985581605899786,1.0,0.6078108569820566,0.6182387079307653,-0.10377372794423964,0.48420701420388534,0.2144010726798026,0.19110600816098325,0.3248410733005518,0.5669009433013442,0.26282510790214514,0.7699677830594628,0.08353468869708795,0.24663647659691845,0.03100534753363071,0.207051576466626,0.34958381706452757,0.6591666505438205,0.36038294349851535,0.3320936008838749,0.6453423741411802,-0.011489397541146319,0.1673910252056776,0.1213706775010324,0.5056322989800361,0.022439855146185014,0.1429156187326884
Temporal_Mid_R,0.7267052429677178,-0.1414663226340945,0.06990018631463747,0.11868807418089511,-0.34009586726602853,0.1555572806179352,0.16809644226837103,0.4456979641751356,-0.02036170951476718,0.24364169309049397,0.06198379161398334,0.6793155855867311,0.411384137162747,0.15402635756918395,0.2308196657260468,0.6482759499923009,0.6753223558721753,-0.2921257095900444,0.6334729442022448,0.4982842879283917,0.46853936114250144,0.6467984301978372,0.09873561509278392,0.5145012908609469,0.6759768684489367,0.17207245696541829,0.6987674644062748,0.3124799445331307,0.2790399573537968,0.5908679043690773,-0.2611874601613204,-0.05601795917238687,0.6466515839151985,-0.3212436220049452,0.6078108569820566,1.0,0.5506547207844986,-0.4473483928281618,0.7321300665919986,0.4482217601359985,0.4499426886599816,0.7070166638162215,0.20051328990446685,-0.25454955359263753,0.4853591210628069,0.1525778935966567,0.6600330764410419,-0.299492077765499,0.5875312798116954,0.46442326078585033,0.6704211211998754,0.16975777967192934,0.3034038809652299,0.18488151133076944,-0.4965380070206686,0.02741330025992516,-0.1323616289033245,0.383822706669015,0.45205855553925905,0.24616835499914014
Vermis_4_5,0.29876785776740566,0.309435649997486,0.653784870484887,0.6517903201876404,0.22760301665324073,0.3214461759728244,0.5222128284649165,0.6628061260817449,0.19093651647665888,0.13099957421397326,0.34036223900960877,0.4363110156931036,0.6555287611605997,0.0388193048104879,0.6261420450553432,0.5737862118845702,0.4480633582432163,-0.11141643926135548,0.3820510186830285,0.3386591938174455,0.8350559556469666,0.6887300431958615,0.6132560804443047,0.733502502042424,0.4775771942795553,0.497570567218334,0.5162081909994519,0.5360060856726266,-0.13105541166395562,-0.0025247827201538807,0.35324860988251783,0.5093834590800504,0.28776128078063107,0.3379331720360169,0.6182387079307653,0.5506547207844986,1.0,0.0680265789229574,0.5257927124855715,0.059069711294285766,-0.022928112303098346,0.16534146761467813,0.5425492933963018,0.44198047161175885,0.5827754882941004,0.0575084081052908,0.02442473523855084,0.02753311099822959,0.18492683990887687,0.3409360819671601,0.6056247335400713,0.5676055832000847,0.4215711389697357,0.5489746754735124,0.3174921484737194,0.1389080060866186,0.3563920971958433,0.3331956883072254,0.12292209852028796,-0.03413650814848584
ACC_sub_L,-0.3462553187072716,0.19122426693908937,0.4129708404854389,0.3918143100104719,0.5760968508799567,0.1458899169205266,0.20976321173182885,-0.09041950997910166,0.27443739320783667,-0.3522662573183347,-0.023958291788276357,-0.4935763259549614,0.06987283141551684,0.027162477517763958,0.1167233027085615,-0.34893074308236427,-0.5644211113235483,0.20169244214425683,-0.36353270156306616,-0.2255060092048723,0.009549143528578998,-0.3363979260891335,0.3289117278548727,-0.19217149509383138,-0.22738066902999382,0.06873487321582576,-0.5035223738178901,0.2495581574828954,-0.20703447103571057,-0.6502795574472408,0.7091944884520838,0.46881854664295214,-0.5751451726748231,0.5136600457368957,-0.10377372794423964,-0.4473483928281618,0.0680265789229574,1.0,-0.16987880946733624,-0.2574020818656054,-0.4407253667430832,-0.7459033410525718,0.4645548976277846,0.60649023071133,-0.10294834246734041,-0.21081272014032398,-0.4333263684528169,0.5364783253726053,-0.5684219618320936,-0.33345032998953966,-0.10609350423294144,0.26444426049753417,-0.32625791330764636,0.22658526395061368,0.6363278833268412,0.3043672753657003,0.5515819239067808,0.004954676453623162,-0.6090607599741071,-0.3754434024461032
Vermis_8,0.4593491554292007,-0.07177067719761666,0.1378772349026383,0.1594378364898377,-0.05193006963084724,0.3134583909909065,0.13028609815867234,0.35432453806986997,0.2052581851749545,0.2513099121188533,0.15031075496611304,0.3739294824273637,0.335752452202328,-0.013229075466387642,0.2656815412903118,0.5670231090146325,0.4369831294237563,-0.37879677424069796,0.39176562427956946,0.33938698064468587,0.4247431154771028,0.43420684351446803,0.17823932967781328,0.2638703504636531,0.5412865700467574,0.10041171460715992,0.47224044482161925,0.2553561489710878,0.06658405605136995,0.24403735219006337,-0.016307067690270318,0.04032216477429148,0.3660811241704534,-0.09422525873563144,0.48420701420388534,0.7321300665919986,0.5257927124855715,-0.16987880946733624,1.0,0.18298208311117833,0.2305334289330105,0.39144534178621077,0.2923787918263112,-0.016786967504040587,0.2906174968244254,-0.09911767827863541,0.4647920909600685,-0.1569988238486326,0.2896038143476426,0.2674963292560262,0.6447968055350911,0.260297719005151,0.20873183275216686,0.21414577814017216,-0.27796364319987016,0.08664431148168927,0.027128413741922205,0.252687324198846,0.11508896344759906,0.005799280167207747
Occipital_Sup_R,0.4431844781997235,-0.18269057791101692,-0.3020676084930018,0.15994826346772822,-0.7115691559132927,-0.24501298061016274,0.4198022673659081,0.002524921050892787,-0.40905459430860597,-0.49277895760823004,-0.35250387182885273,0.5510812496071096,0.22303133124181668,0.7014346726575241,-0.40086137168793196,0.3998758963007221,0.5280772682524225,0.27550798013466143,0.7904504214848665,0.6280309838754025,0.18444527463897545,0.23065979605679512,-0.11228390223208282,0.27259913352714765,0.3464047526707203,-0.010682167990928781,0.41718302983777733,0.15459750471230302,0.7174069100652519,0.7688087046115918,-0.22741888404851038,0.06298994551627178,0.4793036634791485,-0.6617358805895566,0.2144010726798026,0.4482217601359985,0.059069711294285766,-0.2574020818656054,0.18298208311117833,1.0,0.7458559355654037,0.5650279339271115,-0.30870270946877076,-0.5932748501482688,0.4087036997659309,0.8106950639493263,0.6480438083531036,-0.410116009343961,0.689260726245126,0.41994352809244323,0.2105507588942601,-0.35278327240287627,-0.07541599806985744,0.09699820252378802,-0.47012377917571513,0.5336538360183742,-0.4444573807918174,0.5530564909497645,0.6178583001839263,0.2366941189008864
Occipital_Sup_L,0.24357943051809347,-0.23054905650051602,-0.3290855982755812,0.01476010751498346,-0.4877565725831411,-0.24840501751832736,0.3065548827839819,-0.05284182235853763,-0.11935736456709906,0.0343239499881705,-0.06896225090114542,0.5131543956490965,0.133766584530801,0.47350207874110484,-0.4149399439482208,0.4217933732167152,0.42382875086837724,0.2730669779179472,0.7527571604835763,0.5199409606534795,0.11786973545503268,0.13131819989280452,-0.17456051360540703,0.20379579088635555,0.36140312684427867,-0.05993897266224067,0.3734048023483122,0.023959018569736455,0.6793644565277502,0.7700773683256801,-0.2927100089533554,-0.04763616418256239,0.4511953888549442,-0.5706201025778791,0.19110600816098325,0.4499426886599816,-0.022928112303098346,-0.4407253667430832,0.2305334289330105,0.7458559355654037,1.0,0.5646111370697855,-0.34864164703508316,-0.6091257433719465,0.34038251006267356,0.6351126435154598,0.7045715434068315,-0.14611078968977032,0.6705151452711994,0.08334448763140069,0.1384509210172538,-0.21892712513569257,0.08343159043287579,-0.015891789497263154,-0.5572977428918342,0.2489801292661084,-0.28353706548355984,0.1207317615761601,0.5486371742657054,0.4562233170829517
Postcentral_R,0.5824070835391434,-0.025069418762242047,-0.23646538321413485,-0.13114889599415167,-0.624972061729459,-0.07256785588685898,0.07991155118093089,0.37646302486068417,-0.3023012985143425,0.14788219092063837,-0.13348754787424147,0.82629552543261,0.09585257422065428,0.10038985787032555,0.04435924766674414,0.5689846808926659,0.7451412655714685,-0.11938159055461059,0.6791797492310709,0.4724434571818025,0.24166152326803234,0.5728637617211833,-0.08874729423360704,0.45071493429389936,0.38310948319967664,-0.016419769949532526,0.6075451067909959,0.12324407455980237,0.43597169842622163,0.7548245465219435,-0.6636415198419086,-0.27895686901888,0.6475746472790053,-0.49051382399779236,0.3248410733005518,0.7070166638162215,0.16534146761467813,-0.7459033410525718,0.39144534178621077,0.5650279339271115,0.5646111370697855,1.0,-0.30833929152018796,-0.5921550800139196,0.37655039341748253,0.4276223006168804,0.6008206638931324,-0.5401670012861496,0.8797032799062194,0.5736369889364732,0.25361917047550936,-0.08423611739621675,0.331401102170699,-0.014692419053033928,-0.5695641748494552,-0.07633406276428115,-0.4111643002233524,0.31057410217880527,0.8108488781326552,0.4574579757575568
Thal_VA_R,0.14710078619157557,0.3140802152542263,0.7540977915068934,0.5577453821629422,0.5224642154055756,0.5579890407477436,0.19495102828250485,0.45972907104625854,0.4658086837842574,0.1806466646915186,0.24049722643057955,-0.016823367445384214,0.49522780412228595,-0.14760298518144446,0.6362292860242139,0.11591861211234303,-0.15591715435258166,-0.1742769818110222,-0.12164025125385598,0.14946858623470183,0.3554827386009467,0.2567613049713537,0.6867102725527013,0.3277541486231042,0.38146950165841775,0.3652733363537198,0.10903902770826016,0.6034257340465079,-0.3339133845134738,-0.4316224161951162,0.6622670737474188,0.5546954350056226,-0.11898714263168839,0.5155279974169502,0.5669009433013442,0.20051328990446685,0.5425492933963018,0.4645548976277846,0.2923787918263112,-0.30870270946877076,-0.34864164703508316,-0.30833929152018796,1.0,0.7424982209693595,0.30245407467557156,-0.4408912421691053,-0.1417530659883739,0.48640627626367144,-0.34476989963615995,-0.11849075025424567,0.5774200889641407,0.4805621703968754,0.09223862105109276,0.4127076145002989,0.40008335431872183,0.16269434428182658,0.6432801883307508,0.08689875841208147,-0.532410037236307,-0.25266913582188705
Thal_IL_L,-0.2583282317476643,0.3916124192223402,0.7008892621485253,0.4981227310576311,0.7256985807759427,0.38072247703540196,0.2331589256939891,0.35173145942997563,0.4368362385595855,0.12903163161898976,0.39185110934050477,-0.2684920111972209,0.35612464555726286,-0.2817728511586362,0.5992170347868403,-0.03237856171812644,-0.3439122475523608,-0.026953595714466972,-0.4024634677021764,-0.1354727930859699,0.3005140683402675,0.08097547833609878,0.6231894781001446,0.18262966399287567,0.04516050343748187,0.46260115911942645,-0.16360811908550843,0.32265902598600954,-0.518407665931814,-0.7136835418647032,0.7016841959908476,0.5665816150141151,-0.39022665825949465,0.7161722830835247,0.26282510790214514,-0.25454955359263753,0.44198047161175885,0.60649023071133,-0.016786967504040587,-0.5932748501482688,-0.6091257433719465,-0.5921550800139196,0.7424982209693595,1.0,0.19966163314312563,-0.4533325086811003,-0.5436651857542335,0.5443596555802819,-0.5567387393224473,-0.1891261796514964,0.13975580672149684,0.5148691143289584,0.14981674338838463,0.39557266369887667,0.7554622712386199,0.008739961803459121,0.647198135580664,-0.056952719836715036,-0.6126522094815084,-0.4156664150675672
Thal_PuI_L,0.3750396501145537,0.10793729997249892,0.3461107367531519,0.62875653434943,-0.13172353954104726,0.07772395697217033,0.7275168110690814,0.5995035810212735,-0.1497444543923952,0.008929850613430141,0.1995542110479086,0.7085077874199011,0.7018388661244594,0.3884075974388947,0.2244261932507402,0.7042671048910819,0.5492671925622243,0.19912272752086782,0.6068937841816826,0.6705865091822809,0.6485155887964816,0.7008437357488074,0.44747589918814157,0.7641320081477884,0.7444556742216029,0.7402839036225946,0.5815587400178156,0.5239202122219161,0.27584587908550257,0.41879504476737867,0.20684239876009874,0.4947049573330985,0.42034526400997296,-0.1033025472091805,0.7699677830594628,0.4853591210628069,0.5827754882941004,-0.10294834246734041,0.2906174968244254,0.4087036997659309,0.34038251006267356,0.37655039341748253,0.30245407467557156,0.19966163314312563,1.0,0.450108927509287,0.2983239865068888,-0.010440626868973972,0.4206258250253069,0.405214757937706,0.4479679763353931,0.3180515782382178,0.3718095812636427,0.5916267393917534,0.04868788056255826,0.3540254409625106,0.06513650329450356,0.5409011920790626,0.34393429790314595,0.12501046187636713
Angular_L,0.13372428629997485,-0.10319516639834327,-0.23576185341350073,0.2665462941410148,-0.5372938855016937,-0.4594331047655197,0.6051595789425828,-0.032415367930456164,-0.5053105723886419,-0.4901526988097013,-0.20294980203115134,0.47754762456305244,0.25837378290863156,0.6951834714998061,-0.3754439760282075,0.372701075297619,0.49078462413959606,0.526794441459439,0.7398256977414268,0.5392627948991044,0.22335847638477502,0.23421147303796414,-0.03473422954045877,0.34556135523106024,0.16419329496901783,0.14954901237230273,0.3011427390927396,0.07473490739981624,0.5952884085930139,0.6333113087515636,-0.14367057080313714,0.20211791418114383,0.4124074673779741,-0.4616574290844642,0.08353468869708795,0.1525778935966567,0.0575084081052908,-0.21081272014032398,-0.09911767827863541,0.8106950639493263,0.6351126435154598,0.4276223006168804,-0.4408912421691053,-0.4533325086811003,0.450108927509287,1.0,0.33638615132003713,-0.3836644423830262,0.6179831042642194,0.4151245642908298,-0.03526874550395828,-0.23640107393864698,0.05661137249165668,0.23503569644902125,-0.1567887444095955,0.48752624429379665,-0.4027387507447336,0.49853952034115007,0.6303079905137804,0.24516830608994833
