,Precentral_R,Supp_Motor_Area_R,Thal_VPL_R,Thal_MDl_L,Cerebellum_3_L,Thal_PuI_R,Thal_PuL_R,Lingual_L,Temporal_Mid_L,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Cerebellum_7b_R,Raphe_D,Red_N_L,Paracentral_Lobule_R,OFCpost_L,Fusiform_R,Occipital_Mid_L,Heschl_R,Thal_MDm_R,Calcarine_R,OFCpost_R,Cingulate_Post_R,Thal_MGN_L,Cerebellum_4_5_L,Caudate_L,Temporal_Sup_R,OFClat_L,Cerebellum_Crus1_L,Pallidum_R,Occipital_Sup_L,Thal_MDm_L,Vermis_9,Vermis_8,Temporal_Sup_L,ACC_sub_R,Vermis_10,SN_pc_L,Cerebellum_8_L,Rolandic_Oper_R,Raphe_M,Frontal_Inf_Oper_L,N_Acc_R,ACC_pre_L,OFCmed_R,Cerebellum_8_R,SupraMarginal_L,Frontal_Inf_Oper_R,Thal_IL_L,Frontal_Med_Orb_L,VTA_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_L,Cerebellum_4_5_R,Insula_L,SN_pc_R,Temporal_Mid_R,Parietal_Sup_L,ACC_sub_L,Thal_PuL_L,Angular_R,ACC_sup_L,Thal_VPL_L,Vermis_4_5,Thal_LGN_R,Hippocampus_L,Thal_VA_R,Thal_MDl_R,Temporal_Inf_L,Thal_LP_L,Cingulate_Mid_R,Supp_Motor_Area_L,Postcentral_R,Cerebellum_9_L,Cuneus_R,ACC_sup_R,Insula_R,Thal_VL_R,Frontal_Sup_Medial_R,Thal_AV_L,Cerebellum_10_L,Rectus_L,VTA_L,Thal_IL_R,SN_pr_R,Heschl_L,Fusiform_L,Frontal_Med_Orb_R,Olfactory_L,N_Acc_L,Temporal_Pole_Sup_L,Vermis_1_2,Frontal_Sup_2_R,Thal_VL_L,Thal_MGN_R,Thal_LGN_L,Occipital_Inf_L,Thal_LP_R,Cingulate_Post_L,Paracentral_Lobule_L
Temporal_Sup_R,0.651949724842563,0.4992130512618885,0.7574771400424892,0.04580886134087781,0.27726944753672844,0.5382748902571483,0.5025494252443555,0.6922430863968783,0.07795447636637902,0.3203956979806871,0.08964219398157415,0.23542754505932387,-0.02299747886921268,0.6200257301535529,0.4917176211951268,-0.09962163404757839,0.6935683193704333,0.15927887073132377,0.2194951897876748,0.4063627572589236,0.6083069937273803,-0.06341081819860311,0.5435564300486992,0.05216122983544945,0.5076854990585186,0.21462197394949348,1.0,0.140320095285108,0.12340458584756477,-0.1729648527646165,0.3576302047077402,0.41111482954135353,0.2017941173533375,0.727736503295521,0.3042766761366197,-0.35153776260679215,0.45930386713552324,0.08186518341718371,0.5353330227972783,0.4705648716962571,0.6059020298998662,0.14121123633613653,0.6882556597266551,-0.19668664297018384,-0.2534871925527513,0.6442386189051786,0.2482151010279687,0.47253997016175014,-0.07275138614427587,0.0022292515854229655,-0.022882381000624896,0.3805243783175083,0.2866018102158923,0.5203003155835967,0.618215119530429,0.3287293057349982,0.857007568865164,-0.27434026094613845,-0.37980182852138233,0.5793117180395353,0.499225869317206,0.23421201161103114,0.33542762072371135,0.5334287641920308,0.501644474859745,0.576383255396381,0.3362723204599752,0.20704076009733943,-0.09784691773789836,0.6501233398451457,0.7634911813335951,0.5852224771671859,0.633654427689509,0.6989943964114024,0.23324853449250452,0.4222759423988334,0.7108285165977032,0.6995242440668837,0.10282909245460849,0.2979316617867213,0.5383033230612887,-0.2638771161715544,-0.10146136338179913,0.26752789731252014,0.26713260299585945,0.4884985742213099,0.266866450337804,-0.21224369609288724,0.2160190860675455,-0.000311857514550265,-0.11346590343699035,0.6473701038278196,0.3328110649945906,0.306164085687131,-0.018948360028508696,0.38419400686856453,0.12058852881199356,0.3029842994887733,0.7323288800146572,0.584449110660683
OFClat_L,-0.27463805501326016,-0.13498802000189802,0.33094132964395717,0.47744947688580175,0.7261882005368511,-0.10394031971979223,-0.4196800528069687,-0.17784857083363567,0.10106563245069469,-0.09290626658824493,-0.40810925212615506,0.1953052913492122,0.3832225254709263,-0.08502950579752706,-0.05009100813002075,0.3397228114978401,0.3265415733543721,-0.5284585354248806,-0.13489855413589089,0.2612089690849598,-0.22524444394179624,0.7831223137350414,0.2628634538637716,0.6854325748064519,0.25648414189753344,0.30305829526204214,0.140320095285108,1.0,-0.4011108470345388,0.6513453481321358,-0.26423485409918973,0.2840684695715873,0.6000834641902096,0.19078815830077409,0.08930292533930922,0.32050652173220995,-0.07925596702720027,0.24040846880680858,0.2415375353062639,-0.01441779777888995,-0.18117487463671553,-0.15045435609767133,-0.20689972293467052,0.1008675599340315,0.7630169047299166,0.0967016108401363,0.17329902335364972,-0.3529147140697638,0.6304029972813199,0.5275252852993525,0.3471335654844055,0.727554911238143,0.7628012747559738,0.46784737399006143,0.05296860087448324,0.46940181651255913,0.04178084837139806,-0.06608230094478136,0.18926911572706404,0.1546669998309872,-0.32327144476660524,0.016352206032826517,0.4415668013344101,0.4354703758566001,0.33478247575781267,0.2769859902929863,0.5414230903493328,0.4155306730304607,0.3555075984323268,-0.0853996808221759,0.10971727002404359,-0.15990541645910142,-0.25864901696414394,0.2086332946939972,-0.5470610219015963,-0.04832012896941855,0.0492217228773354,0.5118077817843065,0.7337476352066966,0.4086826521816093,-0.17426025367473325,0.5984654237710146,0.2066096792327999,0.5365221150780424,0.23602718596332256,-0.14537273787226174,0.24070366845597338,0.5794438986609404,0.4954059691899696,0.42219404341209654,0.3083185563759782,0.04435398708497171,0.48135718083738815,0.49256317447249853,0.5044834325569139,0.3834712975671026,-0.5188816638464084,-0.4174574982428327,0.3955964472092695,0.1038303152232561
Cerebellum_Crus1_L,0.020702137588890373,-0.061391780943303435,0.1673910252056776,0.21056421721912463,-0.014120872213431761,0.577633495573018,0.19095338895902333,0.4823161688401132,0.6881289866398934,0.356219818927194,0.46464727721792903,0.22364517626881047,0.06739727462897288,0.2553076206391105,-0.03456644522606137,0.22399384450295529,0.3811203279887795,0.5233529667298282,0.11640614385442988,0.0967514864471621,0.6965716051120642,-0.26136654500675105,0.35778980946929173,-0.08514930220571061,0.2852051642227165,0.39690288505992666,0.12340458584756477,-0.4011108470345388,1.0,-0.2723533627626936,0.2489801292661084,0.18303745349829892,0.11019602193471814,0.08664431148168927,0.5058190294333961,0.20317894298325465,0.5563836347168163,0.2737588008974407,0.4346681542951457,0.38439571583286425,0.020971956192837315,0.5439009230865414,0.19948423034702636,0.4582459115460455,-0.29590095436022085,0.48222256752208636,0.24268754095175185,0.516483579287434,0.008739961803459121,-0.20218562972825568,-0.10628946719637375,-0.03487463056702383,-0.14592370938279964,0.23396606261291408,0.47601438301704035,-0.09082242549171253,0.02741330025992516,0.23639391183230768,0.3043672753657003,0.3690438431169618,0.1428189726264219,0.49904704837965536,0.3253427933298712,0.1389080060866186,-0.06328693217623427,0.14423464982867268,0.16269434428182658,0.2669043078684018,0.5205990933372083,0.1321010010464309,0.2491510929629312,0.0528690255587155,-0.07633406276428115,0.3617147733078198,0.6121252906738638,0.4895200914245788,0.37123853739130946,0.09716810578004222,-0.32385722775404946,0.2431467467895913,0.28904307140691793,-0.1500743378212497,0.016735691610918903,-0.2547387512544186,-0.20153560857112338,0.28788398218745487,0.6450116567867831,-0.06821755748245316,0.09001594256450264,-0.016019136932808046,0.39063819240622644,0.33384153299829056,-0.23111751087829527,0.3402526605362343,-0.19621703511240332,0.1265057909430787,0.7308096846599139,0.02660743842688528,-0.20952104016996995,-0.12568937628194013
Pallidum_R,-0.5685600171843631,-0.34043875388230427,0.0786919466839921,0.6984631632019489,0.5101484847491782,-0.3934722544919906,-0.8124861635733188,-0.4876604448355401,0.01228179087693945,0.00715238309132275,-0.19052602361501442,0.39019458204259566,0.5009457703466568,-0.4489993979357055,-0.3997089156778766,0.5892791627129516,0.22282472409987014,-0.6854677710938851,0.049170058318983995,0.3502785653125829,-0.40928424069854175,0.7581745807666214,0.029762633610597725,0.7578835290717838,0.11973921513023116,0.4047273664601992,-0.1729648527646165,0.6513453481321358,-0.2723533627626936,1.0,-0.613820296851582,0.3430339638508082,0.5794513438122234,-0.05749946629275918,-0.07189785378322928,0.6158545860969745,-0.28745639649334953,0.28451393287213494,0.24561096551325196,0.07515916864458126,-0.46631119254507153,-0.03561108900818265,-0.3732694966304644,0.404743362657998,0.8131562993208546,0.01767875230232785,-0.2783507205860993,-0.33484142010909457,0.7976751810467969,0.5644533359475692,0.5918292685418932,0.6848491832864647,0.5216095759656151,0.2989006141747862,0.06885788739199399,0.5095487113670443,-0.28322784274853924,-0.0774974521984062,0.5629528839339265,-0.1841472913753246,-0.518230592614302,0.19138060109871002,0.34802987540449654,0.2845862913545237,0.32398257032021205,0.06151000218512225,0.6703996459215587,0.5142624166085863,0.47463808913976263,-0.3065383268688539,-0.04385524114247443,-0.4608836058518792,-0.5101852822528553,0.08638781307742892,-0.6325453743646968,0.09561813476276816,-0.08614364846559425,0.34853415543369787,0.323537061456029,0.574872520579612,-0.39469241320294673,0.7944981506508482,0.5206819985102433,0.6547306922782394,0.307375160410924,-0.4896522261237557,0.23832447407680152,0.6038590525417024,0.5386564589931401,0.38748445981523305,0.6001329712904994,-0.2678640651138571,0.0890335706556197,0.4848166545329031,0.8013349660752174,0.1358244825912385,-0.6066259009392734,-0.5846919522464555,-0.05636205960694607,-0.4322569111675323
Occipital_Sup_L,0.4964235929956473,0.36168008701593213,0.19110600816098325,-0.441384601868208,-0.23705335926192864,0.552215198407101,0.7700773683256801,0.6710048389326483,0.23565296253866924,-0.12590589965920637,-0.04964088694073038,-0.24840501751832736,-0.4316594348851723,0.4954361803018825,0.5844342901289377,-0.4348886526607209,0.05144612407284546,0.7707739309008463,-0.01963601539401271,-0.04440116863550601,0.5199409606534795,-0.31223356746939296,0.133766584530801,-0.6183221150132429,0.11786973545503268,-0.08450066704075983,0.3576302047077402,-0.26423485409918973,0.2489801292661084,-0.613820296851582,1.0,-0.05971082491395831,-0.3773805305417217,0.2305334289330105,0.3065548827839819,-0.4886493779442282,0.3841014370819615,-0.09214905383984823,-0.07490659833569395,-0.05089342632901747,0.4511953888549442,-0.0835241678372032,0.24357943051809347,-0.28249659531260995,-0.4877565725831411,0.09343101834308967,0.6148080927087622,0.1207317615761601,-0.6091257433719465,-0.11935736456709906,-0.353929906151163,-0.29198486151976966,-0.21892712513569257,-0.09025074845747279,0.07503202437938945,-0.31970153502132,0.4499426886599816,0.2730669779179472,-0.4407253667430832,0.40427130436750275,0.6705151452711994,0.0037504594628018258,-0.18763735875456491,-0.022928112303098346,-0.05284182235853763,0.20379579088635555,-0.34864164703508316,-0.17456051360540703,-0.2927100089533554,0.5131543956490965,0.23823061606902657,0.42382875086837724,0.5646111370697855,0.09047957649405856,0.6075329520964502,-0.08362720116568825,0.1778831852510397,-0.05678179308725623,-0.06896225090114542,-0.20977349598799633,0.4876812949396508,-0.5553643033530318,-0.23054905650051602,-0.4149399439482208,-0.05766593123670739,0.5421352235790873,0.01476010751498346,-0.14611078968977032,-0.313142160414725,-0.11576519080399143,-0.4399318334716874,0.3903491994495682,0.08343159043287579,-0.220116714581764,-0.5925995163868143,-0.05993897266224067,0.47350207874110484,0.5486371742657054,0.2421204528834152,0.6851416696459874
Thal_MDm_L,0.20647693154678795,0.5108185375396467,0.49755219467008543,0.7750320499509937,0.2514172397740728,0.1731384358587342,-0.08009288367297174,0.33244582108833337,0.35784555080058855,0.43546725113122936,0.32842093553052726,0.43707916917153744,-0.06947545725187323,0.2128878360360532,0.35607242324626964,0.3893789128657642,0.7051773553014609,-0.07666227554938415,0.6169644201556552,0.9383077498173594,0.41629442121722765,0.4178932172712003,0.43625817164133746,0.3424814238361923,0.652371200121242,0.8303257061124382,0.41111482954135353,0.2840684695715873,0.18303745349829892,0.3430339638508082,-0.05971082491395831,1.0,0.5864359417532659,0.3069592381530167,0.446767849605485,0.018746908123561175,0.2663858797028759,0.631529774287797,0.66866327442621,0.5140504436692113,0.1674686080005711,0.35253053374436605,0.22239791235794137,0.21472220582054422,0.18425955510134823,0.5469949968370164,0.12556259887203755,0.23712236757110158,0.39198895497669384,0.19166319434701365,0.5868307380143978,0.5743099272045847,0.5051264464260021,0.4918464136665393,0.7121175931792848,0.5397736733680093,0.38120621042173575,0.018069088010745034,0.0601388201947459,0.31069940058965856,0.3355007950962364,0.47965019022295274,0.42636522093447343,0.7137834082389065,0.8197217940347366,0.7439623814571584,0.5423316853852092,0.8636160702980911,0.28334694948368283,0.5910427630536744,0.6998806407079123,0.3296912222454306,0.2843699717871812,0.6752248841094896,0.034565321177024745,0.4432060640254645,0.6679936612377754,0.6255921684976302,0.13147153752926594,0.8356577990132016,0.35989608369057235,0.4369354250802822,0.6355218813186426,0.768739926076392,0.6205309613449469,-0.023572299924949656,0.6619407620795728,0.05414430868508872,0.6195424731697343,0.43581212766501704,0.3660323938256484,0.3376371403262891,0.3728059456768646,0.5389616637127985,0.653095051977299,0.28015891065094456,-0.041821728889913104,0.24288822161526502,0.15192519915728736,0.1053827915574712
Vermis_9,-0.22003685396827266,-0.008529108643357253,0.332390587518745,0.731318987489074,0.7080604992542214,-0.013522509974398928,-0.46727599503254413,0.016279386143148843,0.34159810743311075,0.25540095435832016,0.10370016563863958,0.3832498860831259,0.28282768663801544,0.022729624950817755,-0.09619865506235721,0.5723186475847772,0.5817825518631543,-0.3800425039843119,0.22074306124793244,0.5003046889633375,0.0476111149049818,0.619859806443101,0.3688705100473529,0.6597763206599486,0.49991801521082513,0.6194976906066892,0.2017941173533375,0.6000834641902096,0.11019602193471814,0.5794513438122234,-0.3773805305417217,0.5864359417532659,1.0,0.30331730079999775,0.321310354396069,0.4283091467634742,0.08903258133474187,0.4247588056082627,0.6095232630158629,0.3834407800534232,-0.1908180447122325,0.32211192410961714,-0.048744599313559324,0.3891436504790373,0.6063421837759202,0.40921077714336135,0.00037541727101475346,0.06218877925374866,0.6829248237420995,0.32331696520068426,0.4542997699101599,0.7624724252896055,0.6340913428401298,0.6993894267258756,0.464859374564076,0.5155710831511443,0.06964828600023949,-0.049239613487179375,0.37320399832404344,0.12653186146513046,-0.17979078041628496,0.4071476851041524,0.5409024656190108,0.6450937485952343,0.44205087239145896,0.4133874458507069,0.6244513871304491,0.7004524992365264,0.5954901423464278,0.003678206753913869,0.3289585223962378,-0.10233689960230323,-0.24573205518239674,0.49416045729845226,-0.2629077598599543,0.3906022782611931,0.38165234391037856,0.5518270307900544,0.2709311211423563,0.6305766888425453,-0.07793212315878072,0.6368533341148577,0.34280974737043896,0.646673404798957,0.2299919647851494,-0.17622587232795006,0.6179767492506272,0.24251664177850477,0.6630428667260032,0.5188926398112418,0.6520331252729228,0.13383147550066515,0.1830929851681025,0.6100547497040676,0.6321701682414714,0.3558803227375337,-0.2147802017713671,-0.30252794753851087,0.12360959045112736,-0.21991326541542852
Vermis_8,0.4222953274361166,0.3583760478873604,0.48420701420388534,0.033924237127124855,0.38417235621415713,0.2837489867371812,0.24403735219006337,0.5275160121313837,0.16493135557956762,0.07904737571985508,0.036607700199216935,0.3134583909909065,0.10934649760251808,0.4066979548589805,0.31981149503771655,-0.03330162303467986,0.5765592266574986,-0.021097727586922313,0.0439229923567848,0.2720228732302801,0.33938698064468587,0.0833655121696236,0.335752452202328,0.031121815371690058,0.4247431154771028,0.18999497580804148,0.727736503295521,0.19078815830077409,0.08664431148168927,-0.05749946629275918,0.2305334289330105,0.3069592381530167,0.30331730079999775,1.0,0.13028609815867234,-0.15551076342835948,0.27409331430366635,0.06011506695974912,0.5537581237129159,0.3278233188463297,0.3660811241704534,0.06175860317409313,0.4593491554292007,-0.05684914994142276,-0.05193006963084724,0.6633584769388623,0.04370085118918824,0.252687324198846,-0.016786967504040587,0.2052581851749545,-0.07725387266202731,0.3697962470093346,0.260297719005151,0.5235442213781177,0.4203630734956535,0.3211544951364679,0.7321300665919986,-0.37879677424069796,-0.16987880946733624,0.27695420817379646,0.2896038143476426,0.2940049004623227,0.14788072890698328,0.5257927124855715,0.35432453806986997,0.2638703504636531,0.2923787918263112,0.17823932967781328,-0.016307067690270318,0.3739294824273637,0.5652165121331968,0.4369831294237563,0.39144534178621077,0.6254462668406605,0.05490656507700834,0.34219459081356013,0.47360749087450205,0.5355676532145836,0.15031075496611304,0.27793354779523577,0.2843710282482774,-0.14285346804438168,-0.07177067719761666,0.2656815412903118,0.1757469712788056,0.20012909305415683,0.1594378364898377,-0.1569988238486326,0.1522260599594056,0.058849175132336444,0.08135269557367016,0.47476257278680956,0.20873183275216686,0.17874062020011303,0.01918447024269416,0.10041171460715992,-0.013229075466387642,0.11508896344759906,0.576998838398936,0.40223140536372615
Temporal_Sup_L,0.22724001548307626,0.24716646616216684,0.5370485861396675,0.41469486466897376,0.2697710595976037,0.4848964501330607,0.26228449609958915,0.5841406442125325,0.6981362713657715,0.4351006035392709,0.4684236771260027,-0.12380563546497146,-0.13669936038651476,0.41907713141982655,0.3461515089754492,0.08764413719058421,0.3712742358213637,0.5251635444816665,0.3647271452138486,0.2531581939136702,0.5505049866032062,0.1788254864053521,0.6890269625234415,0.19843679191861727,0.5095504475430468,0.6797107060344697,0.3042766761366197,0.08930292533930922,0.5058190294333961,-0.07189785378322928,0.3065548827839819,0.446767849605485,0.321310354396069,0.13028609815867234,1.0,0.11015832665468171,0.6397401921075139,0.32993033281992307,0.3075011435439968,0.5810835050706981,0.20003189165900198,0.760522727315422,0.07463132585661134,0.4658683046414669,0.024781069436518356,0.2866667294507571,0.6770442658463789,0.5016686685770221,0.2331589256939891,-0.1486321895454703,0.040925227898571295,0.29746415005391813,0.3345579143156686,0.3700539927867123,0.5968471401568045,0.006770676160175988,0.16809644226837103,0.43832814775162426,0.20976321173182885,0.7257523269407982,0.2564438731282553,0.5937803726531866,0.661720919804394,0.5222128284649165,0.321394775717731,0.5939237878319078,0.19495102828250485,0.4596680480344925,0.4295299422112029,0.4120045038262402,0.49595116782720805,0.36162553526520996,0.07991155118093089,0.38984963932031186,0.5570123288984073,0.5184880670890619,0.5793310427219915,0.4182997943795548,0.1502361760706281,0.3441160125695184,0.5435855296383877,0.030075864476312438,0.12289531459132699,0.07655303282070892,-0.0036465019087573453,0.5326655204377176,0.7209551900333069,0.007778256208048711,0.4049340356388654,0.5246663188315351,0.2885238112110208,0.6013482965117632,0.20391501562216613,0.6324831531597713,0.04458263214571631,0.5919323343996992,0.5452434086974536,0.20898192895494616,0.21681099976420987,0.21543415725237092
ACC_sub_R,-0.7170405571480144,-0.649957186641135,-0.11242802559646528,0.5390638285210129,0.5012481312339134,-0.18924275437886462,-0.7096008757511894,-0.36122524428031566,0.3659118104553397,0.06889681190186174,0.03693828461495477,0.16040978918523838,0.5527868623818499,-0.30478714793710526,-0.6067389465779357,0.6961005379148557,0.06569951503280876,-0.28649434063315754,-0.20351498528526246,-0.0296561575481322,-0.29293247082402935,0.5122044977942835,0.055598927367653275,0.5812550618800563,0.02782266145529527,0.3665980785193005,-0.35153776260679215,0.32050652173220995,0.20317894298325465,0.6158545860969745,-0.4886493779442282,0.018746908123561175,0.4283091467634742,-0.15551076342835948,0.11015832665468171,1.0,-0.03704129557214234,0.23373165300123122,0.1077130001091521,0.06501380794043046,-0.5309019223289378,0.22264461600545588,-0.3480441350589379,0.7885365474597377,0.6595734622437678,-0.05385854661902227,-0.21927458174719522,-0.06739248333951617,0.663344967766608,0.3575737825454029,0.21418133401513728,0.4685368494104234,0.31350360682077005,0.32784394709638165,0.1086361021645778,0.2158991494443965,-0.43156120102481443,0.10588300327154923,0.9234140419490527,-0.1159557743102005,-0.6755645457427434,0.3785011428146132,0.40309804065042487,0.10610633043416914,-0.09692330962792628,-0.1805252564906112,0.5285091146417232,0.3015900647512376,0.7290727856883646,-0.5885014573944453,-0.2924640573158129,-0.5974921095602758,-0.8055692841847725,-0.08851504826074227,-0.2465068777319715,0.2904911782937992,-0.09789077651630272,0.1000186821510891,0.09999810621092806,0.3407585058365531,-0.3807055047208744,0.6335850462927038,0.10119558373877224,0.1727395770139071,-0.2123466074131921,-0.2707424532082174,0.3701323970882603,0.5607513103968637,0.47775849702223516,0.3353582270591972,0.8316562128510855,-0.1951287137442883,-0.24541106738309965,0.47319531007257226,0.3750754356227195,0.12259180156097609,-0.08024532927845335,-0.6951115605828606,-0.3037286239703578,-0.6729422243779639
Vermis_10,0.42820760641600164,0.23538778069569374,0.5382677467265682,0.14138523319354143,0.1201953556485754,0.5400652297851263,0.44383235357572337,0.5842019076017749,0.48016084349090143,0.5272593802625727,0.4625075997268481,-0.06771024357784612,-0.16002218487211994,0.4388016046432401,0.2813884968389135,0.1321284532541297,0.3954774945471756,0.5222602358417047,0.30195711904089273,0.1297654051963904,0.6145965512354798,-0.11757050186717449,0.5521631558883461,0.040085356079845674,0.5203962673594406,0.38550242952982494,0.45930386713552324,-0.07925596702720027,0.5563836347168163,-0.28745639649334953,0.3841014370819615,0.2663858797028759,0.08903258133474187,0.27409331430366635,0.6397401921075139,-0.03704129557214234,1.0,0.3191420956535548,0.1972390734729779,0.5383438359208879,0.35194073731498926,0.555116400867982,0.3365242508122409,0.275102845126424,-0.24550647278999535,0.2968223681091617,0.4795684598051026,0.6654600426059811,-0.02040565733892465,-0.3202874945281432,-0.10558998981128369,0.1559976331829809,0.17059847777155693,0.40219656020342276,0.5835247454440479,-0.01895729813774133,0.3611810133403147,0.2793995396842518,0.03715206669779088,0.7198700361769984,0.297774231173355,0.3243196564265163,0.5217768131606517,0.35799520807284163,0.20201226580511156,0.4687534208742901,0.10382841511845867,0.17094688127642904,0.2006416543137515,0.4755499474976376,0.44624775048389953,0.4593590120375031,0.24072141161170402,0.3278062399630062,0.5869154942935499,0.4416629788756792,0.6472249025172191,0.3507224146127677,0.002647767236380189,0.1125145885807706,0.6029313959841079,-0.13316682183574946,-0.13012698281307356,-0.1239938840911161,0.016363903120339397,0.7314477663850282,0.5531280274834407,-0.10603811454769926,0.21504827909888263,0.036658818135384526,0.14449693447196105,0.5459130773775244,0.11386955706987274,0.4231996262213768,-0.22264063914155627,0.5730396916396955,0.5362538806021585,0.2631023358675561,0.3135369784791168,0.3063056283872397
SN_pc_L,-0.13946778711417118,0.20961677522272834,0.1242725166496504,0.634240358946149,0.18244158218191917,-0.0004212758708364619,-0.21869513584136013,0.11544788696147767,0.4837786766166913,0.2036320882143519,0.1740785053978288,0.44772239024370697,0.0028528211783643144,0.03552094590335193,0.13685279201030962,0.5417900915858959,0.5474661454205926,-0.053509182112623024,0.4599003906009352,0.6614563508052059,0.306085607602951,0.43092020303352396,0.21038051706825953,0.303902972477912,0.6622567474017625,0.6763428956708101,0.08186518341718371,0.24040846880680858,0.2737588008974407,0.28451393287213494,-0.09214905383984823,0.631529774287797,0.4247588056082627,0.06011506695974912,0.32993033281992307,0.23373165300123122,0.3191420956535548,1.0,0.46849691274490457,0.24137332578493534,-0.010581408599370868,0.22824046286476043,-0.014462928974337052,0.2680158189460839,0.2719074757449655,0.3309568188554911,0.12976985490282722,0.0202826840643858,0.4102884467130986,0.23942510501266787,0.5586594677597778,0.38055482667313084,0.43953532335867457,0.46318148813844534,0.5020464394764985,0.5638914172381172,0.10083673555036533,0.14344198153629173,0.24269263328258667,0.11128881269068797,0.12428480534916446,0.2788089529823557,0.3074043269290954,0.5258822486193844,0.5406956786596879,0.5061693196067155,0.34930483992045036,0.5680055806220462,0.41894489082342273,0.30539655867983906,0.4039073773133936,0.041553054143394205,-0.04652755017910146,0.35407496317229226,-0.0598924171089309,0.18713752649959597,0.46487272939931085,0.2062716531834346,0.11606272909266357,0.511783306230739,0.1889057941936605,0.5634779158736132,0.5354892753185776,0.48501229226137965,0.5075100515177923,-0.025335866036982783,0.6456740455735458,0.20130217598584443,0.5832707251261385,0.3513654347050561,0.382129890318514,0.0011386417823757776,0.2338574330847305,0.41430578150461894,0.4875659926795324,0.2365500161348816,0.030480704008656538,0.18932579222796053,-0.10417981603144996,-0.1106582867722911
Cerebellum_8_L,0.0672780914345691,0.23515563284956165,0.4989643880864919,0.5830844293802876,0.4241344250284698,0.37306968511749666,-0.09072931692929849,0.4078818348962497,0.4785713718287999,0.2201645696848228,0.14361327669187954,0.7540525293474849,0.29000271952643314,0.25944284453195476,0.10900769016401018,0.31473593733937405,0.8623550547092426,-0.14111745342103346,0.26446749185477514,0.6622595398699059,0.5511259202852469,0.26966874021775,0.48177566872220773,0.3659621473326343,0.5835611224096061,0.6241613221986743,0.5353330227972783,0.2415375353062639,0.4346681542951457,0.24561096551325196,-0.07490659833569395,0.66866327442621,0.6095232630158629,0.5537581237129159,0.3075011435439968,0.1077130001091521,0.1972390734729779,0.46849691274490457,1.0,0.38597426723366757,0.09299542809234508,0.27186490278235276,0.32294125147785924,0.20092920749442816,0.12817275920954685,0.8936569486125828,0.037635356793990396,0.20597072627966556,0.3923198562508929,0.2968496844353748,0.3362953254672773,0.5726738456954139,0.3635119912226679,0.6335508630359976,0.6199081815820061,0.5291622190616561,0.4213059480483329,-0.24452314019516316,0.07875021763322078,0.2961347388127428,0.12428083509523642,0.5303052921662178,0.4483515552775414,0.6624965100940463,0.577510614247725,0.4886892204067483,0.6493981964439571,0.6812471427089636,0.5094863543046918,0.3296331535096401,0.6444851427852311,0.19680488791278922,0.09175347726157818,0.8725900452429636,-0.04631494947472684,0.4798643506804803,0.5626371313199566,0.6603185857019951,0.08410681141995666,0.7278308554861757,0.21678647907777382,0.20297161044012368,0.40812985523834144,0.5535157639251362,0.35721367079259464,-0.03162518738471218,0.6709220298052755,0.037898454659714614,0.5004928172725686,0.2687146597410194,0.4149021355968512,0.3547042660968913,0.2205222240362003,0.5782932332032008,0.46968440158703745,0.1932086180845465,0.07085105030484598,-0.03680545563725185,0.25763550638765725,0.03854562801974235
Rolandic_Oper_R,0.3933082405544348,0.33384391145764014,0.5450147347170238,0.42767867599018006,0.24890067275076067,0.19670259983216315,0.07083516701801314,0.3620032183027066,0.2636043130581206,0.726341355981963,0.6068761576857529,0.09835148586261794,-0.09740675194409827,0.2238714074733601,0.23139671905103779,0.24581573798708561,0.4648733770642187,0.12625716938981585,0.5787575655439198,0.3766576566262608,0.41720200286913317,0.03746047557561142,0.5997391835979714,0.296449253658471,0.5225694720624697,0.5505052527628769,0.4705648716962571,-0.01441779777888995,0.38439571583286425,0.07515916864458126,-0.05089342632901747,0.5140504436692113,0.3834407800534232,0.3278233188463297,0.5810835050706981,0.06501380794043046,0.5383438359208879,0.24137332578493534,0.38597426723366757,1.0,0.2740504286183004,0.7344340824569427,0.28990958191758304,0.4018568716469909,-0.07690241809560038,0.359189359028649,0.1826285107466012,0.7133955963282346,0.2684240724796682,-0.21177755014526028,0.22108735387535575,0.40139446937565176,0.22415332621805611,0.4455785217567801,0.6698184965342323,0.21862680820022662,0.29152543561303307,0.047602276163162864,0.1700540945739353,0.48986073699749877,0.2518817658519162,0.508242639025169,0.5625354870740326,0.506465312355088,0.4244443492512853,0.4797541036501498,0.30769160143570345,0.40718962499706046,0.18979907728858703,0.4321910921706817,0.6699413969294014,0.4420963256735245,0.24471242672135465,0.4221312287292442,0.34834951674924824,0.6607827892719141,0.6246927332586004,0.4795529416770354,-0.02690538590086262,0.38137055335131936,0.45556305081094794,0.07952139020736496,0.17487645341387967,0.2724237986785013,0.24985609647350415,0.3831186303027798,0.49437912405987167,-0.14914069181040077,0.4113017937141848,0.20346115963972702,0.3569718614605455,0.4469994306370863,0.1429594463335253,0.514024583547662,0.21363787403030085,0.5127791049726058,0.197385932551118,0.12007277170680083,0.30368303661098867,0.10961345373975136
