,Temporal_Sup_R,Raphe_M,Thal_PuM_L,Cerebellum_9_R,Angular_R,Cerebellum_8_R,Thal_IL_L,ACC_pre_R,Amygdala_L,Precuneus_R,Temporal_Inf_R,Postcentral_R,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Frontal_Sup_Medial_L,SupraMarginal_L,SN_pc_L,VTA_L,Thal_PuL_R,Frontal_Mid_2_R,Cingulate_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,Thal_IL_R,OFCant_L,Thal_PuI_R,Heschl_L,Rolandic_Oper_L,Cuneus_R,Cerebellum_Crus1_R,Cerebellum_4_5_L,Vermis_3,Thal_MGN_R,Insula_R,Supp_Motor_Area_R,Frontal_Inf_Oper_R,OFCmed_R,Thal_MDl_L,Temporal_Sup_L,Lingual_L,Pallidum_L,Raphe_D,ACC_sub_L,Thal_VA_L,Calcarine_R,Temporal_Pole_Mid_L,Fusiform_L,Thal_LP_L,Paracentral_Lobule_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,OFCant_R,Vermis_4_5,Cerebellum_3_L,Thal_MDm_R,Red_N_L,Paracentral_Lobule_R,Cerebellum_3_R,Occipital_Mid_R,Cerebellum_4_5_R,Thal_VPL_L,Vermis_10,SN_pc_R,ParaHippocampal_L,Cerebellum_Crus2_L,OFClat_R,Lingual_R,Cerebellum_7b_L,Thal_VL_R,OFCmed_L
Cerebellum_4_5_L,0.5076854990585186,0.35828608117948135,0.5355635242906247,0.4377967836136191,0.3182541318362509,0.538332771341195,0.3005140683402675,0.26534810176870766,0.5530507383509479,0.6384363912284299,0.5225233178114244,0.24166152326803234,0.4320411358586262,0.3651429253936878,0.37617156922994954,0.2966309836582866,0.6622567474017625,0.29901920426980466,0.07712144890050399,0.3626203528766927,0.649566411022907,0.6098901002030335,0.4292929246533977,0.4756214626777498,0.4167248673929026,0.2262679974798256,0.3366283109982448,0.5171191079964402,0.19639301017519378,0.2215288807702773,1.0,0.36038547945011545,0.37160796937322715,0.7101808865982742,0.4491738451984571,0.3862695309487281,0.06552364893915973,0.5064165924658403,0.5095504475430468,0.520837883532524,0.2469101112021792,-0.13768296321378629,0.009549143528578998,0.3370644452006339,0.47793827037123493,0.14457542882140295,0.671932400910685,0.5196704199919109,0.25313785753335133,0.33566380245996197,0.0911685363753221,0.17233529775968953,0.8350559556469666,0.42441961617632434,0.6162760400932586,0.3678311255647471,0.3771756567252707,0.7967031445157945,-0.06254354803902283,0.7719288673822812,0.4980830327284918,0.5203962673594406,0.44629366603607096,0.5765166134117491,0.08016068023859302,0.01624861333763304,0.6132455824044767,0.22214817168586384,0.5006281897327137,0.2870030584448553
Vermis_3,0.239098950343379,0.09912542825348215,0.263337737839069,0.46742964500780493,0.01721604171878219,0.47945834205534016,0.44491272500618917,0.09432926056324709,0.5951719523516483,0.338916805525174,0.29747747471462965,0.049296800607899455,0.24147406448041114,0.17495371102572072,0.21992253032069883,0.020968394681636977,0.19974809123818338,0.40565886831659576,-0.17218710543911855,0.15532329633007638,0.32471400553322477,0.22957040558493436,0.3065471394043054,0.6076451540109341,0.3530227297893431,0.11372867724108557,-0.15448634668215291,0.30889371046665487,-0.10941844779985806,0.02281786594889201,0.36038547945011545,1.0,0.5673907279843172,0.2835999785424726,0.3152985086931276,0.04791170080185716,0.24018329939688984,0.535692947063326,0.2874482522457641,0.19381354216571467,0.3397368518693533,0.08804998707013237,-0.03759638999917181,0.503270204458451,0.1504008167396228,-0.034120777439546904,0.39208231013160466,0.1959482508480685,0.07306435280227419,0.25584843057952483,0.25754165319573363,0.27372217347289873,0.6535353788745539,0.35994662752184453,0.5291264135688915,0.15079773309942104,0.23429025373147158,0.5466600812461413,-0.2651468895222929,0.3239329592382322,0.38399615639374735,-0.14814414178985016,0.457550512617305,0.53504823808135,0.05839756493239454,0.17979123868518085,0.3590547158332707,0.18058324896622022,0.5651024313090106,0.10968879897973763
Thal_MGN_R,-0.018948360028508696,-0.2142726033149861,-0.0851269190288228,0.1662654307005562,-0.24966918195441334,0.2447527908804426,0.7222150068695347,0.03548297867537008,0.3975046578261994,0.005023197898245637,0.15574693094734463,-0.25390027681050176,0.13527878492688056,0.04664870207804245,0.059785703193330875,-0.26031745711770266,0.4875659926795324,0.6890850379161905,-0.667064159794593,-0.04987726263830692,-0.021932549619550754,-0.00033338857637492056,0.525045632640271,0.8728894211654966,0.567313824359381,-0.3486780435700153,-0.44426978843241405,0.19995873507282264,-0.5116698729780452,-0.37056872406905517,0.37160796937322715,0.5673907279843172,1.0,0.196164698682153,0.03747772069002253,-0.1649828602754261,0.6205753809436646,0.8215517551010116,0.04458263214571631,-0.27218964374332877,0.6958437887100176,0.2697215176841116,0.3240023501820833,0.797215110164762,-0.18129109022825124,-0.3416135631181784,0.41282050623544125,-0.011807158787571916,-0.33366864245936523,-0.044011840244726985,0.4838592133684218,0.4127520886209262,0.5024886927714194,0.3783036280411522,0.6659361275365258,-0.2586477681045288,-0.16280920061083615,0.39326419481424985,-0.6061116038918861,0.3687535797867758,0.38224926776671775,-0.22264063914155627,0.6071905983366549,0.7362968547888685,-0.18341034222284286,0.17971673615712078,0.03194017746900687,0.06221523067256706,0.4335864422690872,0.5974654126988753
Insula_R,0.7108285165977032,0.5312014279380107,0.7327855311526227,0.6180079277046557,0.4127498502079751,0.596130251544462,0.0865634998216865,0.35358619388059576,0.607291152703832,0.7058504592657,0.6058989331567797,0.44337937102502156,0.5116094030638854,0.5232144417725589,0.5166227449848333,0.2095928611597787,0.46487272939931085,0.12021353730410372,0.33851944708333903,0.574209493566579,0.5949179675648139,0.6847329465022935,0.44199292224843195,0.38980090103022186,0.2992936617671581,0.4354084787207756,0.4912973816244966,0.6169403986852567,0.37320549195832936,0.4257475367089626,0.7101808865982742,0.2835999785424726,0.196164698682153,1.0,0.5576565693601533,0.644210832867057,-0.1658707890314757,0.38049911880918036,0.5793310427219915,0.6452332444329997,0.05040331077503975,-0.1790245972651048,-0.08171470888502338,0.18345930786399348,0.6261717389270636,0.33167518024028364,0.631416180780724,0.6448642394697558,0.27597663847742,0.35287179503590066,-0.13861654213098823,-0.05607037943323748,0.6743605345444619,0.27993685130442886,0.5980962136763847,0.6341550155882432,0.45847364308400224,0.5127026162788999,0.08452207263012745,0.6246949383589013,0.5145563701891932,0.6472249025172191,0.32476050873702106,0.4614563968494754,0.21466867227330477,-0.1126274041838914,0.696651955420737,0.23654737956595584,0.6117261163780698,0.058869081450208534
Supp_Motor_Area_R,0.4992130512618885,0.5842070844967564,0.5579867501087129,0.2963254382764187,0.7829725472483371,0.3428342190458805,-0.36205714232134095,-0.07455409149609539,0.4912503343808679,0.7401322063069415,0.18545079509714837,0.8577755303399707,0.14957006024163447,0.41115618815180766,0.3597244071845226,0.19241841449000982,0.20961677522272834,0.16624515129746692,0.5790559004481042,0.6908327874803332,0.6100448286151434,0.2931075459885136,0.0994011407981832,0.27420402869132154,0.47263840444950184,0.14940476029834318,0.2810808498844553,0.1041846713927867,0.3713831644378616,0.16897749816537372,0.4491738451984571,0.3152985086931276,0.03747772069002253,0.5576565693601533,1.0,0.34978036709351384,-0.44939705779580613,-0.025088602233303288,0.24716646616216684,0.5283373012331738,-0.23743522646012596,-0.5708116692435828,-0.6016753934761371,-0.24560011827553738,0.4075478998349736,0.1847796808836521,0.0943468816477147,0.8138817066670901,0.6115177420227546,0.3004462277049719,-0.08152949882671072,0.1557004246401587,0.4401540792474779,-0.19603752498047067,0.5042899043647117,0.5118103371632667,0.8724875276670976,0.3193195052768355,0.271878898404028,0.10716725255112218,-0.05687897672516638,0.23538778069569374,0.049183541347831775,0.03269925862956066,-0.22591856948218172,0.05261191092989343,0.4557785001210305,-0.22494982349188927,0.2093998455104558,-0.34494793452384415
Frontal_Inf_Oper_R,0.47253997016175014,0.4725066103086075,0.5507226573050834,0.38657346928589376,0.24110570766704745,0.3672157398770221,-0.056952719836715036,0.7231939859024872,0.21073803228227592,0.6110241379551404,0.2948713862708732,0.31057410217880527,0.7219291901204767,0.8247194258304137,0.7847858484548015,0.11607760160906391,0.0202826840643858,-0.21064671402076818,0.4130500880356042,0.7727600204376315,0.490164773817189,0.5572511702878068,-0.0695625219087672,-0.0842426763181293,0.017427730508134263,0.44037546841618436,0.5864109790505678,0.6021010175801915,0.6875376556221812,0.39781306460966775,0.3862695309487281,0.04791170080185716,-0.1649828602754261,0.644210832867057,0.34978036709351384,1.0,-0.4739214881123942,0.08825553087592533,0.5016686685770221,0.5570422727454413,-0.059978513657038324,-0.23435059634325,0.004954676453623162,-0.10328269305090056,0.5214930447118775,0.6304035474706242,0.3786692243136849,0.3737119925925957,0.12599736768152342,0.22999666818850106,-0.6641367516306774,-0.5579425850222043,0.3331956883072254,0.014965971725242645,0.0963715108322074,0.49282354920484134,0.2287430233319667,0.2217343743911623,0.28719243099314645,0.27408162852836404,0.48726262431594897,0.6654600426059811,-0.0715597277388748,0.031239404284344623,0.35270444242397103,-0.5694014300822149,0.3763412336651413,0.41220488618231327,0.36386818427057277,-0.15402831719294227
OFCmed_R,-0.2534871925527513,-0.5069540536512545,-0.29261480094034,-0.07514691969311599,-0.558619298063728,-0.12903364856149435,0.7256985807759427,-0.09754753151297821,-0.030407898922764444,-0.39728027064946214,0.015124475442658353,-0.624972061729459,-0.0528712424261023,-0.3673751940578526,-0.30615942309709593,-0.03937048676149388,0.2719074757449655,0.3023549106992052,-0.7601171468380633,-0.5134487419826863,-0.2593375820960155,-0.23726087908074542,0.5945732465858239,0.4954486753562502,0.12218997402704869,-0.3696518681063919,-0.38540423932625206,0.17633188708938818,-0.6325301265613241,-0.4351247173308244,0.06552364893915973,0.24018329939688984,0.6205753809436646,-0.1658707890314757,-0.44939705779580613,-0.4739214881123942,1.0,0.5830050619530317,0.024781069436518356,-0.45850612799101953,0.6749368582306782,0.48609429853310565,0.5760968508799567,0.6537888745106077,-0.48480709193423693,-0.4096413254838307,0.23620410449329457,-0.4117470778050518,-0.35405216675795004,-0.017486361556420194,0.6784451117094767,0.5582193557413847,0.22760301665324073,0.611354369818847,0.153201931128763,-0.3643407013978996,-0.38481540875333897,0.1803051185705712,-0.5162241825859126,0.3568323659506827,0.3221890923224469,-0.24550647278999535,0.39381253521734483,0.489498993628072,-0.22885321079870202,0.40032304412506825,-0.18312292538118563,-0.03582298137769651,0.24042366412630314,0.7185704103045251
Thal_MDl_L,0.04580886134087781,-0.2634573252766658,0.14337342434868908,0.2658655916272902,-0.20742323711350963,0.3595559320938986,0.8111821197227348,0.35016852935676124,0.3623913902690774,0.1794774379200182,0.2932163143737315,-0.32017870156820283,0.43868900543985834,0.22869153916484086,0.23779078660843372,0.00502747372290769,0.634240358946149,0.6551961360293955,-0.549086463167341,-0.01091359890226073,0.11258345658138559,0.31842008559021157,0.5757670146653814,0.7380581349167632,0.46923737526408626,-0.010444210458564003,-0.2272152077872018,0.451983835786836,-0.2149922222861531,-0.15470702781097131,0.5064165924658403,0.535692947063326,0.8215517551010116,0.38049911880918036,-0.025088602233303288,0.08825553087592533,0.5830050619530317,1.0,0.41469486466897376,-0.05501795738055092,0.7529279324680128,0.30092310789021437,0.5416349122792832,0.9200871362610424,0.12644220393229313,-0.08736335449175928,0.7458201328058894,0.0952056935809469,-0.3440134428896943,-0.04521375316993572,0.33168362566285514,0.20673432068478317,0.6019264470684293,0.45649272970046806,0.6978010821684721,-0.13623573786564366,-0.14389298066088638,0.41618922874007747,-0.3710590947361219,0.5095457608087269,0.6604950609097607,0.14138523319354143,0.566118149967127,0.8214823813580259,0.12203193134101681,-0.01170254273650537,0.14265197931314483,0.4253192769233597,0.5630521539405597,0.6224101045104977
Temporal_Sup_L,0.3042766761366197,0.20003189165900198,0.5912510027918799,0.28792044287788016,0.2564438731282553,0.2866667294507571,0.2331589256939891,0.48864031735902996,0.16563274820470691,0.6263148187202484,0.19693477591685507,0.07991155118093089,0.760522727315422,0.4684236771260027,0.4302891988139282,0.6770442658463789,0.32993033281992307,0.12289531459132699,0.26228449609958915,0.24745685409984378,0.537584417726189,0.5553959298560757,0.3345579143156686,0.07655303282070892,0.06564469120485043,0.4848964501330607,0.5326655204377176,0.755586376826516,0.5570123288984073,0.1956041653257365,0.5095504475430468,0.2874482522457641,0.04458263214571631,0.5793310427219915,0.24716646616216684,0.5016686685770221,0.024781069436518356,0.41469486466897376,1.0,0.5841406442125325,0.3211189528057378,-0.13669936038651476,0.20976321173182885,0.2786624811259557,0.5505049866032062,0.3131327070158783,0.7209551900333069,0.4120045038262402,0.21543415725237092,0.21681099976420987,-0.13194893217615344,-0.11678190743599216,0.5222128284649165,0.2697710595976037,0.2531581939136702,0.41907713141982655,0.3461515089754492,0.2816662373227285,0.23065121250148823,0.3700539927867123,0.661720919804394,0.6397401921075139,0.006770676160175988,0.22436125373467714,0.2482936189446469,-0.2276446964039938,0.3900775873433854,0.47361126214301036,0.4182997943795548,-0.062411457691598775
Lingual_L,0.6922430863968783,0.6492631284518485,0.7968027501438111,0.6438099398733643,0.5974343760277291,0.5968552857137418,-0.2897430510529354,0.2224479872520467,0.5133317326852793,0.7722372577331301,0.5495539948880245,0.5577347971170183,0.3502912778283183,0.35645197947100593,0.3253454434178496,0.5153806068779275,0.11544788696147767,-0.17587111639562392,0.7129635217366291,0.4392625043241238,0.6735414629304687,0.694516328155269,0.030648446249118118,-0.04599300376465669,-0.036863482918581096,0.7492934311824678,0.6333569027545584,0.41181084991602157,0.7018812087079668,0.6952971912420237,0.520837883532524,0.19381354216571467,-0.27218964374332877,0.6452332444329997,0.5283373012331738,0.5570422727454413,-0.45850612799101953,-0.05501795738055092,0.5841406442125325,1.0,-0.3583041534558849,-0.25075468337906265,-0.3220107723933162,-0.12934141878103642,0.7875504453948166,0.4578937942994312,0.42856216592429075,0.6188907586524229,0.5870531189025047,0.4503867261258392,-0.28625322373263706,-0.1902140511547296,0.4905740619510444,0.07144849250897255,0.2714839256379501,0.7860009837245847,0.6038215867059029,0.3879783341866882,0.43677874050511756,0.3513247867405004,0.2745974090627527,0.5842019076017749,-0.013543913836723227,0.11127070455059294,0.3753627318664764,-0.1162954543181441,0.7981559300199262,0.2811295310763229,0.4294462841756979,-0.3492972610144464
Pallidum_L,-0.3606198403709115,-0.4125858451955063,-0.25652266505787197,-0.14780737582452294,-0.45871995718213443,-0.07455953527785177,0.7554622712386199,0.30511235846365187,-0.06491756344109287,-0.07710930648055485,-0.2166011533863091,-0.5695641748494552,0.3983284393570354,0.19485227979372707,0.22952110138793586,0.0016339062403887459,0.4088871483182933,0.5147552773296609,-0.7003283364954567,-0.08308287418793688,-0.16762870030514418,-0.06998750192847167,0.5047982730347635,0.47363288950877863,0.42509111241006775,-0.359887533998755,-0.2851515290615493,0.3582402891605917,-0.2643019231432139,-0.5537875768105567,0.2469101112021792,0.3397368518693533,0.6958437887100176,0.05040331077503975,-0.23743522646012596,-0.059978513657038324,0.6749368582306782,0.7529279324680128,0.3211189528057378,-0.3583041534558849,1.0,0.21471719394881364,0.6363278833268412,0.7246432782015795,-0.2592926226338243,-0.21409306437263154,0.48528948936593697,-0.27422232823075227,-0.48464498560934005,-0.24767457168720608,0.29585746709432387,0.2182350802212543,0.3174921484737194,0.44127122524271145,0.2522695524386012,-0.3576201809471107,-0.2991096166325926,0.2008609335544208,-0.4179618196115264,0.24653360672602487,0.5239063341404201,-0.04160709453013419,0.24109249120783147,0.41764944706451224,-0.1387130799354673,-0.09649807610200431,-0.23564714674251225,0.2790911028369203,0.1701421034165638,0.5748637232537869
Raphe_D,-0.02299747886921268,-0.4725989215832047,-0.14012410968779943,0.22731308794545294,-0.5536097029529485,0.2230725384281539,0.5000505506581819,0.018552830003010976,0.0888278629576529,-0.44170636110585537,0.3152907403183619,-0.5536138420696298,-0.14577665190290726,-0.3512873041232258,-0.2537652088176465,-0.2804134690390733,0.0028528211783643144,0.04772026469069386,-0.4760118307640343,-0.4546768586372788,-0.27885426282553755,-0.03165567999434766,0.29084750687307476,0.16127842898587064,-0.19294873353136313,0.07928484643774843,-0.317692141836217,0.022343291563093892,-0.4310863575448085,0.13833936233808344,-0.13768296321378629,0.08804998707013237,0.2697215176841116,-0.1790245972651048,-0.5708116692435828,-0.23435059634325,0.48609429853310565,0.30092310789021437,-0.13669936038651476,-0.25075468337906265,0.21471719394881364,1.0,0.5249940229801094,0.47293257492381946,-0.1522784317793485,-0.1708088692164386,0.15435452894259036,-0.4245942155825293,-0.38379468152154783,0.03827326149872557,0.32786136631388024,0.05502465783556386,0.04679566184716712,0.4292733850231174,-0.05058157184028227,-0.23476179172647405,-0.5392192232358247,0.015344400503600596,-0.33256593954246877,0.2372470584311273,0.28273446779012734,-0.16002218487211994,0.28059575439712253,0.31112519791179705,0.29340540749193744,0.2062971940198068,0.06608039696152468,0.23709587066705165,0.3243250112058855,0.33617423806578256
ACC_sub_L,-0.37980182852138233,-0.5751451726748231,-0.33290199892083816,-0.10609350423294144,-0.5684219618320936,-0.06855838964606113,0.60649023071133,0.5562509608568516,-0.18324710451978457,-0.23813684866020876,-0.0015621739791100546,-0.7459033410525718,0.30589746877732615,0.13950345107546122,0.09963419049822649,-0.19730165564422208,0.24269263328258667,0.19122426693908937,-0.6502795574472408,-0.33345032998953966,-0.34893074308236427,-0.0072711164638460755,0.26444426049753417,0.1167233027085615,-0.017421815669503765,-0.16146961244900812,-0.24985118124510716,0.22658526395061368,-0.11409891699001388,-0.22658012385045576,0.009549143528578998,-0.03759638999917181,0.3240023501820833,-0.08171470888502338,-0.6016753934761371,0.004954676453623162,0.5760968508799567,0.5416349122792832,0.20976321173182885,-0.3220107723933162,0.6363278833268412,0.5249940229801094,1.0,0.631524789552389,-0.2255060092048723,0.14572057098431496,0.3918143100104719,-0.4935763259549614,-0.669349994826429,-0.37599561281162774,0.012484548685500828,-0.12712369444384106,0.0680265789229574,0.37473243842016757,-0.01729457837430767,-0.34146000772581203,-0.567610693799746,-0.06569947438103282,-0.20703447103571057,0.2453638871122249,0.3724124054571809,0.03715206669779088,0.12421510853701115,0.3037506068535628,0.2972904252822138,-0.3522662573183347,-0.24956845497715194,0.49655036029986954,0.05347817726560891,0.5218880583626001
Thal_VA_L,-0.07627684212063106,-0.38024738784463785,-0.02112081415579299,0.27589458433144726,-0.37595876982578336,0.34432825843062903,0.8226643309893517,0.27716358828023324,0.3233418513632272,-0.02073682112635103,0.28229640341458623,-0.5057889850579902,0.2677806501183194,0.0516792135578591,0.06679151640960579,-0.07773656129250373,0.5433465713358409,0.612311183918754,-0.6433599757249928,-0.2388683309068173,-0.053317743676507205,0.2112128889778426,0.49025343458100656,0.6607265672783615,0.3208178682595082,-0.005452868828588134,-0.34924484957505153,0.29942004670565153,-0.3201975570384484,-0.1337617390579276,0.3370644452006339,0.503270204458451,0.797215110164762,0.18345930786399348,-0.24560011827553738,-0.10328269305090056,0.6537888745106077,0.9200871362610424,0.2786624811259557,-0.12934141878103642,0.7246432782015795,0.47293257492381946,0.631524789552389,1.0,0.03756027018905475,-0.15084624542802635,0.6578929858277257,-0.1326601888391144,-0.45015225265285114,-0.1142704316815723,0.37619294952899984,0.18037088011809685,0.4718880215092482,0.4579180280309305,0.5877355365484715,-0.20209153341871447,-0.32889566709646734,0.3141863315128359,-0.4450251386887733,0.4250611796684211,0.5552286256288501,-0.03787971792268775,0.53400673313166,0.7875312834690206,0.21858647206110637,0.010937795854392841,0.10273891905726686,0.45092146651496073,0.4877066890091661,0.6124901764608921
Calcarine_R,0.6083069937273803,0.43865796543067176,0.716033644839326,0.5676183697973068,0.5717859526061294,0.6638608627632024,-0.1354727930859699,0.20127469579897292,0.4509898099379961,0.6896356479851584,0.5225699676812289,0.4724434571818025,0.3716370249487943,0.3021432337210836,0.29711987275969354,0.47925725175721223,0.306085607602951,0.0668209851600806,0.5720345895337535,0.3467174160098993,0.6067476125289804,0.8350669132571693,0.015368317070588304,-0.03217612614403931,0.0563687658716018,0.7485352836211197,0.4606545940369302,0.33957171989713,0.6086941586610798,0.7285094171423184,0.47793827037123493,0.1504008167396228,-0.18129109022825124,0.6261717389270636,0.4075478998349736,0.5214930447118775,-0.48480709193423693,0.12644220393229313,0.5505049866032062,0.7875504453948166,-0.2592926226338243,-0.1522784317793485,-0.2255060092048723,0.03756027018905475,1.0,0.3110635205203292,0.5740461662567723,0.629231061356752,0.39209946337205115,0.23248229065517195,-0.2675886175779885,-0.33188589215438025,0.3386591938174455,-0.043689365133533525,0.38723631636860417,0.5308639609073171,0.4237638404731926,0.251565065369101,0.35435580806608497,0.2719629822680144,0.32212930998299943,0.6145965512354798,0.09104701552478829,0.22447772322374418,0.5262274792919097,-0.18018021376951635,0.6298911323790501,0.48471533125761196,0.3669873676663955,-0.28223783516763107
Temporal_Pole_Mid_L,0.13973450523848313,0.18030393335748554,0.25426820290369734,0.2525496988720564,0.2086809943156741,0.2792938281120622,-0.27343744304804113,0.6810283613740058,0.1373326977727443,0.46222507150667713,0.21658547833416877,0.14968759755678507,0.490515683657462,0.663121476274038,0.5028026187101308,-0.0227938533474081,-0.07763055455094922,-0.2493015202383075,0.32286650131136313,0.3907764542378533,0.20362230217873914,0.42093074274827846,-0.27755019596487895,-0.2800670638236472,-0.17560849820768806,0.35153581763749986,0.3030198188809759,0.2339719088971158,0.652452222210734,0.4099076753463396,0.14457542882140295,-0.034120777439546904,-0.3416135631181784,0.33167518024028364,0.1847796808836521,0.6304035474706242,-0.4096413254838307,-0.08736335449175928,0.3131327070158783,0.4578937942994312,-0.21409306437263154,-0.1708088692164386,0.14572057098431496,-0.15084624542802635,0.3110635205203292,1.0,0.21932560896637027,0.15222385198772287,0.008719625462507057,-0.09852479781894845,-0.6914656594510048,-0.45587906533760586,0.1297651949856635,-0.08958587194986527,-0.056897155920864195,0.3695402419424153,0.15526281878817386,-0.0073738018191649825,0.44131057216367225,0.1534249947308878,0.06909650900872494,0.42870848010292506,-0.2304743895661713,-0.05026410692921235,0.5741201314871146,-0.6685139987918922,0.20156623623926703,0.4945027971048938,0.036179146057542265,-0.20690321294750438
Fusiform_L,0.266866450337804,-0.007460155534614044,0.45604787517251455,0.4949325053081225,0.05658628850733193,0.5768986103256022,0.4981227310576311,0.48054365377303765,0.45255880662018294,0.5085375539694793,0.4658812877887946,-0.13114889599415167,0.6151359813779119,0.39019219537685357,0.38786542378293143,0.35733749676132015,0.6456740455735458,0.39237207587928513,-0.08973258618343259,0.11710409970299956,0.35997880275476146,0.6971597646416297,0.47262163489928355,0.375390804537707,0.26539633518383854,0.42520143242422387,0.20862285988713525,0.6244600796213243,0.26971345323731,0.24879053642070628,0.671932400910685,0.39208231013160466,0.41282050623544125,0.631416180780724,0.0943468816477147,0.3786692243136849,0.23620410449329457,0.7458201328058894,0.7209551900333069,0.42856216592429075,0.48528948936593697,0.15435452894259036,0.3918143100104719,0.6578929858277257,0.5740461662567723,0.21932560896637027,1.0,0.2813364655385675,-0.079515680397882,0.04980525577524805,0.02967680533247361,-0.06740217647426028,0.6517903201876404,0.44472317379324394,0.5572386974377128,0.2662431951669001,0.08125931066017067,0.4586918114948847,-0.05360568012440986,0.6280272762890172,0.724600331925222,0.5531280274834407,0.3133205925945915,0.6763386500408053,0.45058638721764604,-0.20850933091784246,0.4368022759403183,0.6769140341983905,0.5424926007894582,0.3493348160348549
Thal_LP_L,0.6501233398451457,0.5570305420878953,0.8034356165018154,0.3534865057705277,0.8165740911931362,0.41498272712339723,-0.2684920111972209,-0.04314578795899314,0.46335591951637484,0.7016141485489987,0.3942639774724659,0.82629552543261,0.18420401284437132,0.27127247619585126,0.20955617369700877,0.38950991755544817,0.30539655867983906,0.2392612397803637,0.6303773666850179,0.5178651331270574,0.6958141869817416,0.513624223749558,0.14327665046741414,0.2202729957289167,0.3473137037603263,0.4041236918639287,0.4326768254400859,0.2238675673345871,0.4049085520536313,0.3785299446602866,0.5196704199919109,0.1959482508480685,-0.011807158787571916,0.6448642394697558,0.8138817066670901,0.3737119925925957,-0.4117470778050518,0.0952056935809469,0.4120045038262402,0.6188907586524229,-0.27422232823075227,-0.4245942155825293,-0.4935763259549614,-0.1326601888391144,0.629231061356752,0.15222385198772287,0.2813364655385675,1.0,0.6526121825566574,0.3980671337336768,0.005353883005611606,0.12726472379201736,0.4363110156931036,-0.18169718715554453,0.5905575127674959,0.49946041247449247,0.7794235105512882,0.2878133412650976,0.40225654934673255,0.1904256311495095,0.13621490099437678,0.4755499474976376,0.16455805658046938,0.20632793932696825,-0.1046259958371082,0.12864729990449744,0.5252481169233505,-0.10742415474315309,0.3848862783023704,-0.2831876377878471
Paracentral_Lobule_L,0.584449110660683,0.5913355071500871,0.6451687702998777,0.25345716410914826,0.6589107698113059,0.19532892324038162,-0.47391749945602724,-0.3573189744506669,0.26474436428711434,0.44619256294841325,0.19985804096372636,0.7406565132582822,-0.1018801816879923,-0.09581941017349123,-0.04604494191056794,0.600822975196974,-0.1106582867722911,-0.14791291350678748,0.7064747038115402,0.3172996685642595,0.6874559392293127,0.2718396022215545,0.06046041736197637,-0.10773348465062839,0.06566555084475008,0.3869778119336306,0.5564545844620427,0.12952820677295818,0.3357718060883341,0.4055394214083767,0.25313785753335133,0.07306435280227419,-0.33366864245936523,0.27597663847742,0.6115177420227546,0.12599736768152342,-0.35405216675795004,-0.3440134428896943,0.21543415725237092,0.5870531189025047,-0.48464498560934005,-0.38379468152154783,-0.669349994826429,-0.45015225265285114,0.39209946337205115,0.008719625462507057,-0.079515680397882,0.6526121825566574,1.0,0.6741185761760727,0.1693120696391492,0.25357915342898907,0.19346095934932606,-0.05860093578323168,0.09477743569512781,0.47468858696058497,0.7799112812249601,0.22335201441943994,0.44902012422762366,0.03074085417225527,-0.03754538879430073,0.3063056283872397,-0.14807736650444447,-0.17016253144308977,-0.2759313574596983,0.43712702381710655,0.44049415756148563,-0.34721199866638075,0.243272534385817,-0.40582863740666797
Cingulate_Post_L,0.7323288800146572,0.49127247210502695,0.6530624865452355,0.4877814385738635,0.197370099797825,0.31955664741035106,0.020273195255691937,-0.1691743141897252,0.37654515335532557,0.24502407696383202,0.49163503985402174,0.3889890812491436,0.05785543741264384,-0.11379033216297135,0.02007347882847131,0.3729378408624464,-0.10417981603144996,-0.19780343355997312,0.36114680409896266,0.256464549131607,0.6992051678995541,0.29376041368358924,0.2640370422781675,0.17003550265986106,-0.08042355830271665,0.3778283799157212,0.5465009038705139,0.4442602121688318,0.005350200939926789,0.4244113044089482,0.33566380245996197,0.25584843057952483,-0.044011840244726985,0.35287179503590066,0.3004462277049719,0.22999666818850106,-0.017486361556420194,-0.04521375316993572,0.21681099976420987,0.4503867261258392,-0.24767457168720608,0.03827326149872557,-0.37599561281162774,-0.1142704316815723,0.23248229065517195,-0.09852479781894845,0.04980525577524805,0.3980671337336768,0.6741185761760727,1.0,0.2756704823579692,0.2599811100972256,0.43168351221717494,0.38114151368718985,0.12074163567341054,0.42969153233909874,0.3720889153391032,0.44936932725221085,0.027517650485728434,0.3830946705291458,0.35803747690252735,0.3135369784791168,0.1854210383076963,0.13651467430432537,-0.19645387952225765,0.5393133043112764,0.5463806419425339,-0.3090264292007081,0.6544456969713704,-0.06230610776015049
