,Vermis_8,ParaHippocampal_R,Parietal_Sup_L,Cerebellum_9_L,SupraMarginal_R,Occipital_Inf_R,ParaHippocampal_L,Occipital_Mid_L,Red_N_L,Amygdala_L,Paracentral_Lobule_L,Cerebellum_4_5_R,N_Acc_R,ACC_pre_L,SN_pc_L,Thal_MDl_R,Thal_VL_L,Occipital_Inf_L,Caudate_L,Pallidum_R,ACC_sub_L,Temporal_Pole_Mid_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Cerebellum_7b_R,Vermis_6,Frontal_Inf_Orb_2_L,OFClat_R,Angular_R,ACC_sup_R,Thal_MDm_L,Thal_PuM_R,OFCmed_L,Occipital_Sup_R,Parietal_Sup_R,Cuneus_L,ACC_sub_R,Fusiform_L,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Vermis_1_2,Raphe_D,Vermis_10,Thal_AV_R,Rolandic_Oper_R,Thal_IL_L,VTA_R,Frontal_Inf_Orb_2_R,Precuneus_R,Precentral_R,Cingulate_Mid_R,Thal_MDm_R,Heschl_R,Frontal_Sup_Medial_R,Temporal_Mid_L,Thal_VA_R,Frontal_Sup_2_L,Cerebellum_9_R,Thal_PuL_R,Frontal_Med_Orb_R,OFCmed_R,Insula_R,Frontal_Inf_Tri_R,Thal_LGN_L,N_Acc_L,Cerebellum_Crus1_R,Cuneus_R,Supp_Motor_Area_R,Olfactory_L,Fusiform_R,Frontal_Inf_Oper_R,OFCant_L,Rectus_R,Cingulate_Post_L,Temporal_Inf_L,Cingulate_Mid_L,Thal_LGN_R,Cerebellum_7b_L,SupraMarginal_L,Lingual_R,Thal_PuI_R,VTA_L,Thal_LP_R,Calcarine_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Temporal_Inf_R,Vermis_4_5,Thal_VPL_R,Vermis_3,Pallidum_L,Parietal_Inf_R,Cerebellum_6_L,Cerebellum_8_L,Frontal_Inf_Tri_L,Rectus_L,Cerebellum_4_5_L,Thal_LP_L,Red_N_R,Postcentral_R,Temporal_Pole_Sup_L,Hippocampus_R,Cerebellum_6_R,OFCpost_L,Cerebellum_10_L
Angular_R,0.2896038143476426,-0.15245265398228275,0.12989998151905285,0.2663964877438674,0.8787272909061504,0.5815368083303158,-0.10137473581897537,0.5234433085785284,0.42431704009909715,0.31812796136066535,0.6589107698113059,-0.01996688292815054,0.43310733974622545,-0.43137392598197327,0.12428480534916446,0.038222423060536644,-0.2539368529197817,0.26527722286459754,0.06349788311228396,-0.518230592614302,-0.5684219618320936,0.2086809943156741,-0.20951340887093758,0.4100815170052227,-0.03948960886827154,0.39730359459928954,-0.06467016412905387,0.020093996898924535,1.0,0.011639629864945286,0.3355007950962364,0.6461114143411284,-0.4879841836511937,0.689260726245126,-0.10370004307662085,0.7009462710132994,-0.6755645457427434,0.05658628850733193,-0.10284040835856409,0.09254736380114761,0.3066007659090812,-0.5536097029529485,0.297774231173355,0.15714825258475132,0.2518817658519162,-0.5567387393224473,-0.05791943872914252,-0.11029037786974671,0.7235551091344313,0.7100430986023991,0.5687619996093268,0.3629994287271076,0.4060046900915968,-0.1884494032615474,0.03239959425391258,-0.34476989963615995,0.17267033343307153,0.15063524863392086,0.706376196103612,-0.3931984645315945,-0.558619298063728,0.4127498502079751,0.15671872256986832,-0.08298946807768441,-0.028878043952373148,0.3688361421358103,0.5346877038258159,0.7829725472483371,-0.19751061239395923,0.24502590626006904,0.24110570766704745,0.2658763077041311,-0.4239267611620049,0.197370099797825,-0.459359542544261,0.5380539726978177,0.35974505194900425,-0.150647486373329,0.37499165674545365,0.38140961686302804,0.28937850263530607,0.12296092579945354,0.8510825840234233,0.6621671452632695,-0.016917807824010388,0.1428189726264219,0.18564352281015406,0.18492683990887687,0.207051576466626,0.01721604171878219,-0.45871995718213443,0.4558378844823666,0.28090716934647975,0.12428083509523642,-0.2477551292269403,-0.3850654028463786,0.3182541318362509,0.8165740911931362,0.1675487439432763,0.8797032799062194,-0.45418089899033104,0.46770150526804005,0.41579091192347756,-0.388673280725194,0.5179852936029776
ACC_sup_R,0.34219459081356013,0.3366746760701943,-0.06552463003980735,0.5391734231508467,0.02509794463223946,0.06528287772931163,0.38778807512751745,0.16552920965489515,0.38222476802988886,0.44517277381926845,-0.08725347219859081,0.4927521191883781,0.4590110483534859,0.5983603489011937,0.18713752649959597,0.3836184024897612,0.6011324299648225,0.3695445900278016,0.5345368912532031,0.09561813476276816,0.3440311322698512,0.5403786667507681,0.4124425401366444,0.4900837011701861,0.12671054732260953,0.3113169242862967,0.18379439120668667,-0.4623074517626735,0.011639629864945286,1.0,0.4432060640254645,0.21793901125288984,0.10059825062173385,0.331061633702849,0.3708588792188202,0.28032011012960373,0.2904911782937992,0.5649438638846669,0.4700727660796387,0.34803833605607826,0.590829692660177,0.13805428103873227,0.4416629788756792,0.5805641632403105,0.6607827892719141,0.29788345101137986,0.05715081616720196,-0.38780829075412576,0.5007325060321557,0.28293621849417766,0.5289266111249192,0.3165295780775494,0.27123030789721886,-0.0760698926213102,0.4828963719632797,0.508190449137017,0.6982172772518564,0.552522187729706,0.06103435876080712,-0.12489391396514127,-0.09333107305561118,0.621390926377056,0.7123827778137193,0.43807000355832676,0.1456134565588613,0.3553841995752034,0.43300380019241064,0.17592961239948143,0.4524367827406068,0.47162373356669735,0.7609412368420152,0.13027750829986962,-0.0016965725203216247,0.19000903860545837,0.39213336097635915,0.36539560216022776,0.2703290098887673,0.5565466358580288,-0.04868221833787276,0.4916997844081624,0.4322535262468387,0.03604584456693624,-0.07779752731633884,0.39905652532747266,0.6117221802433099,0.4895200914245788,0.4999330451394188,0.5956787356592134,0.5609063267535771,0.38099677299656026,0.2169154612865164,-0.19900641768627694,0.538679784685461,0.4798643506804803,0.7311253595618676,0.04578223409259457,0.47444229751213435,0.19268296442242466,0.489025415276748,0.02849242617705456,0.5438334781788088,0.38695782053448996,0.5315177389213785,0.361571397221889,0.4333918661120154
Thal_MDm_L,0.3069592381530167,0.7362200526552997,0.018069088010745034,0.6752248841094896,0.17571372953105763,0.024204940116495283,0.7604225192705949,-0.07666227554938415,0.2128878360360532,0.6288581149562387,0.1053827915574712,0.4918464136665393,0.22239791235794137,0.21472220582054422,0.631529774287797,0.8636160702980911,0.5389616637127985,-0.041821728889913104,0.8303257061124382,0.3430339638508082,0.0601388201947459,0.07135854046833083,0.5743099272045847,0.31629678561104824,0.43707916917153744,0.29013719614132744,0.5051264464260021,0.061920995995627226,0.3355007950962364,0.4432060640254645,1.0,0.058030065718379424,0.2948863350249546,0.08430386865358246,-0.2720818710419246,0.1676212446359099,0.018746908123561175,0.6619407620795728,0.040289838631824566,0.20494680611660746,0.3376371403262891,-0.06947545725187323,0.2663858797028759,0.6402879968833188,0.5140504436692113,0.39198895497669384,0.5868307380143978,0.24872118810070143,0.5548382477362774,0.20647693154678795,0.6998806407079123,0.9383077498173594,0.6169644201556552,0.13147153752926594,0.35784555080058855,0.5423316853852092,0.32842093553052726,0.4594596209570086,-0.08009288367297174,0.05414430868508872,0.18425955510134823,0.6679936612377754,0.43546725113122936,0.28015891065094456,0.43581212766501704,0.11087598272982628,0.034565321177024745,0.5108185375396467,0.6195424731697343,0.7051773553014609,0.23712236757110158,0.609313262605027,0.41791916449083644,0.15192519915728736,0.28334694948368283,0.4274124103230453,0.8197217940347366,0.22741897894466107,0.12556259887203755,0.42895506660584215,0.1731384358587342,0.6355218813186426,0.24288822161526502,0.5734511370278328,0.3847615286862991,0.18303745349829892,0.4593071084248092,0.7137834082389065,0.49755219467008543,0.5868408503885431,0.36076214912115556,-0.07121781457185233,0.47297322302165573,0.66866327442621,0.3418500809193469,0.4369354250802822,0.652371200121242,0.5910427630536744,0.10711491356606453,0.2843699717871812,0.3660323938256484,0.6597458099021721,0.5034286161454827,0.3893789128657642,0.35989608369057235
Thal_PuM_R,0.20243139276865518,-0.28265410646918177,0.22648912147164274,0.285560054521236,0.6468801370025719,0.711915129462627,-0.1966349389631633,0.7795244514315796,0.7364901614093854,0.2061995770151622,0.6123852687770881,0.036494366626984055,0.5268631935347592,-0.21016400740141264,0.022278365883115346,-0.12520271851614304,-0.009614212403868441,0.6855327655376948,0.02151633098042639,-0.7341603185652696,-0.45457332554457414,0.37426010845946556,-0.30694749600698906,0.4183056200356495,-0.2341300053500454,0.3950244118829754,-0.16467333737890094,-0.16831499632441027,0.6461114143411284,0.21793901125288984,0.058030065718379424,1.0,-0.5142572295221861,0.8150526813296769,0.2544125642019539,0.8561971683593507,-0.5192083535023041,0.19915327122854062,0.25891800147849026,0.20490034336056712,0.600783243459877,-0.4027417431779587,0.5994153625135306,0.15031233269851962,0.15671969140797973,-0.5394963724139706,-0.35989891261310064,-0.39551295736974734,0.5917937865830205,0.6827393863015118,0.4020871993915625,0.04026608950848339,0.1066704265686897,-0.0867722433324465,0.3402355151788674,-0.2655511599852021,0.300221109492554,0.3468130946084718,0.9056461630879984,-0.41111320213269237,-0.6618027591545914,0.4765724163858544,0.2321920616284665,0.21511170760638773,-0.1257319967867805,0.5867394924860593,0.7778137302851605,0.5026534006503144,-0.1604071233421614,0.1949357920032098,0.4945465523650882,-0.16211048550110835,-0.6773945331184986,0.29683967566431113,-0.22199011838628807,0.5336361662987299,0.03499191657890779,0.14686755071949334,0.5582450159096786,0.5391501560166866,0.7458030564796173,-0.314842744382164,0.6271151570514164,0.6585547852973902,0.18720777340418043,0.42899620397430105,0.28745067768856325,0.1318656744981589,0.40449021947452585,-0.13330251878098265,-0.5221860970003288,0.303444774234595,0.41297418805869607,0.05897534759876963,0.013815974871280778,-0.6041840972563354,0.2731258780337125,0.6412212754807218,0.566988702207372,0.6112980388081588,-0.38302077395776923,0.3729247125141546,0.5055594800410218,-0.3825898331732053,0.6888694001164055
OFCmed_L,-0.06979283107569635,0.7220012493646157,0.004058696015170987,0.08934917831708741,-0.5451279181956452,-0.44339112556252275,0.6729935678207023,-0.5120131650430085,-0.2178183285771933,0.13946804453698647,-0.40582863740666797,0.47465738348249287,-0.2780240349078113,0.4078367311918524,0.436836628600603,0.4390878795050686,0.4457818902462402,-0.37444987700714943,0.3854206310473908,0.691252807933547,0.5218880583626001,-0.20690321294750438,0.6094299399210537,-0.20818803240301645,0.2984122946988344,-0.008880007825000676,0.4668976561091828,0.1371868885147416,-0.4879841836511937,0.10059825062173385,0.2948863350249546,-0.5142572295221861,1.0,-0.5386213929952484,-0.1588179131343598,-0.4637475761219883,0.618676507860321,0.3493348160348549,-0.051817095675729716,-0.0603526445613304,-0.19708697036188946,0.33617423806578256,-0.0005456506076024882,0.16819671782573514,0.06614388480901333,0.6548293102853449,0.5367674383949592,0.3902906100481897,-0.2143565996078702,-0.49583800687728175,-0.09339456528576916,0.30188362765365273,0.05319578673772709,0.24575357765645006,0.11534148925708182,0.5878571649382079,-0.07103209344206954,0.03316095225945555,-0.6762887934939963,0.4776359621306011,0.7185704103045251,0.058869081450208534,0.09613553824399124,0.24733627213108708,0.20244760150611377,-0.27390749460201236,-0.43704859281040465,-0.34494793452384415,0.5903773545791161,0.256753511596487,-0.15402831719294227,0.25215016755544095,0.783612244801573,-0.06230610776015049,0.5444897410311613,-0.21041433938136309,0.18063292348432108,0.15761532261055516,-0.17909134564050488,-0.10484793494918555,-0.23644615240569472,0.24256530191959505,-0.5090145875338261,-0.23447681520164668,0.18662292057088528,-0.0762309070947627,0.19740214026531597,0.26540029932854065,0.04567375537538669,0.10968879897973763,0.5748637232537869,-0.23309395117321355,0.08773249348310276,0.2227264714533599,0.2775079503534111,0.8122996847813362,0.2870030584448553,-0.2831876377878471,-0.2110697473921337,-0.5091214886434487,0.6403376268495037,0.04540371587456427,-0.00019722696614632397,0.7988091295412807,-0.2640391448561953
Occipital_Sup_R,0.18298208311117833,-0.3020676084930018,0.27550798013466143,0.18498727008119456,0.6099238534130434,0.6480438083531036,-0.22236422070964434,0.8422694948436895,0.5585519275733749,0.14607120626437095,0.41168078115656787,-0.08072213038133426,0.4431844781997235,-0.004415005517777729,-0.0674875365542872,-0.11228390223208282,-0.12645741138646022,0.7014346726575241,0.0662762772672133,-0.6730702809709842,-0.2574020818656054,0.6431968557706683,-0.35459906878201114,0.41994352809244323,-0.24501298061016274,0.36076125235782946,-0.35278327240287627,-0.49277895760823004,0.689260726245126,0.331061633702849,0.08430386865358246,0.8150526813296769,-0.5386213929952484,1.0,0.3866984606501684,0.9184638154778091,-0.39724958758933,0.15994826346772822,0.33725402145756495,0.20149424625206594,0.4731473116050703,-0.4727881807798066,0.5045697856258662,0.15459750471230302,0.25103604361519943,-0.5932748501482688,-0.35229956032193077,-0.6000931247020466,0.6612066487758682,0.6189188445991839,0.32720502274512875,0.04474247020768644,0.19614677100042624,-0.35250387182885273,0.3412954349928937,-0.30870270946877076,0.48881784279280327,0.2105507588942601,0.7688087046115918,-0.410116009343961,-0.7115691559132927,0.37757138616637476,0.30770192438720717,-0.010682167990928781,-0.15740544535395443,0.5125305006280182,0.8963343803250942,0.45940869804303586,-0.23362590890284587,0.08404198710934693,0.5530564909497645,-0.10704354966970624,-0.6617358805895566,0.037392676227192966,-0.22741888404851038,0.3998758963007221,0.002524921050892787,0.2610994475630474,0.3404187258927527,0.35219129793105014,0.5704884342339097,-0.18269057791101692,0.6178583001839263,0.5905525268369137,0.09699820252378802,0.5336538360183742,0.19090825486631133,0.059069711294285766,0.2144010726798026,-0.11369752458811234,-0.47012377917571513,0.2366941189008864,0.35413322227517724,0.01155640745454602,0.12898447338447008,-0.5816884178978976,0.18444527463897545,0.5510812496071096,0.35002779280778873,0.5650279339271115,-0.20560495005485346,0.23065979605679512,0.4839326850628434,-0.3027694586287391,0.6055253820825935
Parietal_Sup_R,-0.06584003928238275,-0.25121360390340586,0.2528050887548131,-0.17140877203060298,-0.037466323981563916,-0.004882896696429483,-0.27002969638209195,0.4908631273844257,0.23306994876271636,-0.19350563367878318,-0.006783390760405514,-0.00827001783291627,0.06105798040725695,0.4027238476873704,-0.27369062218802737,-0.22553110624397177,0.044280838758266126,0.5434116791757986,-0.03309108963698016,-0.337850564299697,0.22055562789069807,0.6120318930413869,-0.17195852144544835,0.15435659000492527,-0.46579108690612286,0.03329927610695043,-0.2697458396824794,-0.5370235971808353,-0.10370004307662085,0.3708588792188202,-0.2720818710419246,0.2544125642019539,-0.1588179131343598,0.3866984606501684,1.0,0.27754321764912904,0.1589255283688687,0.07733987440847108,0.3549065208028813,-0.07747080540096545,0.32167079922301284,-0.09593248466618863,0.36242728301945587,0.05249999568303446,0.18642552369909623,-0.17665272263817275,-0.3859176210138996,-0.5912077228294631,0.15451914075514267,0.1537958381202765,-0.11477998656004981,-0.41501034651517354,-0.03563329681921648,-0.24472026648853015,0.2566533499467799,-0.16174477919438737,0.45650283348618853,-0.03485731146225357,0.2210727900061789,-0.14744958916658693,-0.24752334061191128,0.053190847932335215,0.26897966129102274,0.1883955589779642,-0.1309302433591142,0.12373445529227874,0.5507137753988909,-0.14713131295606924,-0.07167660703815351,-0.2569841126646245,0.4753150392024312,-0.35864241522082957,-0.3536754716690679,-0.058814373193065275,0.08443642107407462,0.056213842584046096,-0.38340271623446875,0.3660461771896266,0.09069889669778804,-0.03768363916956386,0.2593760851974966,-0.46653348174248765,-0.07727772899421143,-0.04529417111841127,0.2975260516164085,0.36546674319197814,-0.10573595502982196,-0.0761500820750153,0.05368839849527503,-0.16964065640530387,-0.09364256079545098,0.05616337925532685,0.08890813556079849,-0.26273632551553033,0.49450824274873284,-0.3209853786798218,-0.0571101828327886,-0.15755865797205612,0.2138524174395076,-0.13082707641152863,0.17411202792248973,-0.11052945540612849,0.1165364200886118,0.0005659462294878001,0.20541203299408392
Cuneus_L,0.2497179623764183,-0.1857730778558257,0.2417263781961402,0.31002612561071835,0.583946603628962,0.7277554464145339,-0.08239157493611171,0.8164906267269532,0.5881015739815749,0.2407749160939153,0.450069661211724,0.0397985817127292,0.4861398091037743,-0.06394039390460059,0.08771275979082395,0.006614716239241512,-0.049737936587150526,0.7184613906645161,0.14584173386708674,-0.6477395800672067,-0.2849866858510821,0.5579653024612171,-0.2795202228959766,0.3226843974340128,-0.05615162799655351,0.4599919397251801,-0.2764664910116114,-0.37488920217335847,0.7009462710132994,0.28032011012960373,0.1676212446359099,0.8561971683593507,-0.4637475761219883,0.9184638154778091,0.27754321764912904,1.0,-0.4017005074382781,0.286654488926383,0.4427547643422424,0.361554404623987,0.4745435202031498,-0.3954308615607148,0.5693653497116966,0.21333407300178797,0.21562704981334377,-0.53225827665734,-0.2692283820252215,-0.4932397177962042,0.6546889346357903,0.5574021924581719,0.4109794148494797,0.15360376984343874,0.19741476038644476,-0.34076520131556587,0.41646731514993585,-0.19978326506556435,0.3657654251944206,0.3154648246946462,0.767217512203713,-0.37020743013708973,-0.6542066913888269,0.45660861992825597,0.22192425526913606,-0.012403520431889695,-0.14020380377660643,0.6274322373398643,0.8114265289975834,0.4495226050740901,-0.1759898717107369,0.2643549024067254,0.4781165042991002,-0.11546538049150636,-0.6046311924077422,0.07816588220731228,-0.11795600346824811,0.4629821305471766,0.056614628952954056,0.3312847929668158,0.4158921650979474,0.4726778805912674,0.6756035363440394,-0.1344057550237346,0.6025802717217198,0.7016844928462498,0.11875934631989493,0.6228857095002045,0.33713315404789007,0.10655330018969023,0.27197094450728493,-0.11864361944576818,-0.48281626221010154,0.20735820807402655,0.5115543162980111,0.17490994618907,0.06643691775829719,-0.5255608906108878,0.2793612343718944,0.6055928343806212,0.37114670673597777,0.5648350867791224,-0.18752666984575744,0.26753678830317834,0.5950173397247964,-0.23943748255747474,0.5840655768015233
ACC_sub_R,-0.15551076342835948,0.4718525165029309,0.10588300327154923,-0.08851504826074227,-0.7941791716707655,-0.47397518399852834,0.36881665558960497,-0.28649434063315754,-0.30478714793710526,-0.12266799583441179,-0.6729422243779639,0.32784394709638165,-0.3480441350589379,0.7885365474597377,0.23373165300123122,0.3015900647512376,0.47319531007257226,-0.08024532927845335,0.3665980785193005,0.6158545860969745,0.9234140419490527,0.04763058159153486,0.4685368494104234,-0.36614431064976527,0.16040978918523838,-0.15945569940116036,0.31350360682077005,-0.2143512545875879,-0.6755645457427434,0.2904911782937992,0.018746908123561175,-0.5192083535023041,0.618676507860321,-0.39724958758933,0.1589255283688687,-0.4017005074382781,1.0,0.3701323970882603,0.2600323537232858,0.0019279566818197385,-0.1951287137442883,0.5527868623818499,-0.03704129557214234,0.1904615202454885,0.06501380794043046,0.663344967766608,0.21418133401513728,0.12143296573615303,-0.3180126484868031,-0.7170405571480144,-0.2924640573158129,-0.0296561575481322,-0.20351498528526246,0.09999810621092806,0.3659118104553397,0.5285091146417232,0.03693828461495477,-0.035185288108955354,-0.7096008757511894,0.5607513103968637,0.6595734622437678,-0.09789077651630272,0.06889681190186174,0.12259180156097609,0.3353582270591972,-0.23143827065720274,-0.2465068777319715,-0.649957186641135,0.47775849702223516,0.06569951503280876,-0.06739248333951617,-0.0397233141967095,0.6019436052832264,-0.3037286239703578,0.7290727856883646,-0.37999213177463737,-0.09692330962792628,0.438605195350357,-0.21927458174719522,-0.21816428449497466,-0.18924275437886462,0.10119558373877224,-0.6951115605828606,-0.390564570738293,0.22827475553641977,0.20317894298325465,0.052543867047786845,0.10610633043416914,-0.11242802559646528,0.036399993998606384,0.6372194495615455,-0.3684855559544904,0.05529853446516417,0.1077130001091521,0.5181354781993424,0.6335850462927038,0.02782266145529527,-0.5885014573944453,-0.17760952612404415,-0.8055692841847725,0.8316562128510855,-0.33474048274662066,-0.03592162227741571,0.6961005379148557,-0.3807055047208744
Fusiform_L,0.1594378364898377,0.7152833482716248,0.2587965604495536,0.6238407960844298,-0.16874823686181314,-0.042380458734690804,0.6763386500408053,0.18916034951063498,0.2662431951669001,0.45255880662018294,-0.079515680397882,0.6280272762890172,0.09077813017465906,0.5632691767220598,0.6456740455735458,0.7430374101742167,0.7854885223589347,0.3763724793765603,0.8413394384294498,0.23832447407680152,0.3918143100104719,0.21932560896637027,0.562015214368827,0.11710409970299956,0.36748143092404434,0.3436299570842528,0.47262163489928355,-0.20850933091784246,0.05658628850733193,0.5649438638846669,0.6619407620795728,0.19915327122854062,0.3493348160348549,0.15994826346772822,0.07733987440847108,0.286654488926383,0.3701323970882603,1.0,0.45058638721764604,0.31615052331899707,0.4054250754700015,0.15435452894259036,0.5531280274834407,0.6143116311073532,0.49437912405987167,0.4981227310576311,0.35090920527168357,0.02967680533247361,0.5085375539694793,-0.060539581460134134,0.5020057021891383,0.5572386974377128,0.3889845009075123,0.10131548156766922,0.7756042755275194,0.5577453821629422,0.39019219537685357,0.4949325053081225,-0.08973258618343259,0.1806325615574766,0.23620410449329457,0.631416180780724,0.4511799998190978,0.4965057843000366,0.49584651310424105,0.24879053642070628,0.26971345323731,0.0943468816477147,0.6323062538480466,0.716793498858695,0.3786692243136849,0.26539633518383854,0.3441302704536523,0.04980525577524805,0.7478533178212923,0.35997880275476146,0.4923644146061698,0.6769140341983905,0.35733749676132015,0.4368022759403183,0.42520143242422387,0.39237207587928513,-0.020934136792784233,0.5006218421685992,0.6244600796213243,0.6450116567867831,0.4658812877887946,0.6517903201876404,0.4820389440942999,0.39208231013160466,0.48528948936593697,-0.16781979760472188,0.7001049543490497,0.6709220298052755,0.6629195830317592,0.375552541438991,0.671932400910685,0.2813364655385675,0.1883033780082334,-0.13114889599415167,0.6156191061750979,0.39879119226917226,0.6971597646416297,0.5051679265686309,0.36593456438421235
Cerebellum_Crus2_L,0.18883145477889143,0.08002647705622142,-0.019753699629451057,0.37760671626538567,-0.21408344724904504,0.27319153699497306,0.2110475658824965,0.32126717719895953,0.25579748205302655,0.23048139251923142,-0.2759313574596983,0.22031345636017813,0.2581669733411512,0.38547472504257335,0.08707337202855009,0.1898810020863949,0.2760838790987924,0.6383131602812905,0.24748333620667964,-0.21028474468213995,0.2972904252822138,0.5741201314871146,-0.003032385589393933,-0.05855555544742641,0.3093226184363012,0.3654942656704858,-0.2227093035699348,-0.5095702457638718,-0.10284040835856409,0.4700727660796387,0.040289838631824566,0.25891800147849026,-0.051817095675729716,0.33725402145756495,0.3549065208028813,0.4427547643422424,0.2600323537232858,0.45058638721764604,1.0,0.7495220981553046,0.3302893645226718,0.29340540749193744,0.29074637811635323,0.24111587124793143,0.15882949212547673,0.05466946063918086,-0.18032598555448168,-0.5047557752146804,0.19022686009059733,-0.11875806930882127,0.12152168523895097,-0.009653355126450266,-0.13957180366052957,-0.3843433102079004,0.5829298290662329,0.2950021943985586,0.28431779049241807,0.44595897013589153,0.0894475395382152,-0.07489929814289546,-0.22885321079870202,0.21466867227330477,0.1343746430046245,-0.00874939943120315,-0.13591638372165876,0.5834419853895702,0.36522249469768703,-0.22591856948218172,0.03254885711714184,0.34831045392656473,0.35270444242397103,-0.32563530873679547,-0.27019955563685355,-0.19645387952225765,0.536881934859995,0.034851415299397864,-0.19719480613756857,0.8268096790663765,-0.04153599002632696,0.3314337987758216,0.5906685005645539,-0.16417010632725945,-0.2156996134886635,0.2782019818297072,0.18069152501909394,0.8289458394215224,0.4212527666036929,0.07748819031209792,0.14453104715289894,0.05839756493239454,-0.1387130799354673,-0.32628969141540337,0.5862998716950174,0.4704491694709936,0.38649838511077533,-0.21935383616277293,0.08016068023859302,-0.1046259958371082,0.3209533332028926,-0.2196915698399671,0.4327308481657111,-0.13261782142517695,0.5304153681736742,0.16246705347034732,0.03145454980096749
Cerebellum_Crus2_R,0.48976189857622865,0.1504811387762011,-0.34825024158486795,0.6262175174327537,0.06225104606313343,0.454626620030245,0.36922613710292335,0.022412342820850386,0.22863332992034452,0.5308226913908473,-0.004329210667883269,0.29632909486113074,0.48621181198785174,0.03769799303636493,0.10220696847144559,0.25729108992774324,0.22408746895696222,0.28370110397227416,0.15566485589062753,-0.09443650450287576,0.004577486635779127,0.28941431427357617,0.18103596424124074,-0.03172966351863715,0.6540963636953361,0.5289340673752821,-0.06827308721934461,-0.052693352108912954,0.09254736380114761,0.34803833605607826,0.20494680611660746,0.20490034336056712,-0.0603526445613304,0.20149424625206594,-0.07747080540096545,0.361554404623987,0.0019279566818197385,0.31615052331899707,0.7495220981553046,1.0,0.33311597490279105,0.40286044491322553,0.14756485746260437,0.3387868281559042,0.1255729045302239,0.027413034595044603,-0.06098118077722473,-0.12304258415495808,0.16058238107689746,0.04223755656841084,0.3562192128115607,0.24836567858530692,-0.16542750279215412,-0.21685325204141612,0.32119504885224054,0.4575412383923795,-0.024119972656245412,0.6669000261592573,0.1323607550611373,-0.005512707562762323,-0.22687459475883154,0.26912883199329646,0.030222977120156574,-0.109678419938015,-0.21932579162883797,0.7946850011787882,0.07751845506448006,-0.032058933241781086,-0.013403569021925191,0.6237104199830987,0.17237403482564367,-0.1437685134467217,-0.22608667592435222,0.12890444643753587,0.32470742703633465,0.18330631371727613,0.1057707959772977,0.4949203447326258,-0.1402224884834724,0.5220007091126593,0.582735831160542,0.03909147340041159,-0.13634232840745314,0.45969913844114907,0.01366519532324436,0.561047391573958,0.6989409068407015,0.20474320695918555,0.33125506269172816,0.19090140488837515,-0.33292609643492316,-0.15568503987058588,0.6670764511884287,0.7074636089198487,0.017450633243356144,-0.23877288400709565,0.15868819424230152,0.14678223911685148,0.35378351108604456,0.08527689502571371,0.22070300429330955,0.055424480766073,0.5967597420593914,0.0607870938431937,0.025745233251060852
Vermis_1_2,0.47476257278680956,0.1018799151503436,0.031541948693066355,0.613664896571317,0.39477012272863954,0.38978093795796376,0.1907952726549313,0.4070790714410353,0.7044006700668013,0.49252600536132657,0.4786678388732056,0.3308878757082561,0.5119250902784366,0.12796548602352537,0.0011386417823757776,0.21776515403257862,0.4606060542390127,0.46123968925079384,0.36238431456773723,-0.2678640651138571,-0.17981720507886242,0.38495033773488646,0.24848168068930226,0.45025110698706305,-0.09934016340693978,0.46114612977443914,0.18416394315502516,-0.03244888785816832,0.3066007659090812,0.590829692660177,0.3376371403262891,0.600783243459877,-0.19708697036188946,0.4731473116050703,0.32167079922301284,0.4745435202031498,-0.1951287137442883,0.4054250754700015,0.3302893645226718,0.33311597490279105,1.0,-0.05454543943618133,0.5459130773775244,0.448969603219792,0.4469994306370863,-0.042278063237262846,-0.11460131117398424,-0.18115145113741665,0.5610860863519468,0.5612921629909965,0.6025342693839972,0.20660491569355924,0.17558367274476844,0.17168371837594515,0.41868269706874933,0.27679527296038897,0.38115585729394486,0.6281981640003428,0.5210366018226041,-0.20510641756327022,-0.2810607347028642,0.6152933213110281,0.4127423024585406,0.5084273505884777,0.0713901662170814,0.5906428541732373,0.5186792549597756,0.3822631881900018,0.22240443274923385,0.4698824462074732,0.5873980810423326,-0.013925184296831952,-0.3132244981199029,0.5479207571226791,0.12083281583499847,0.6006470575496897,0.24401805518796787,0.3145706528745826,0.41384299788265244,0.691705870321102,0.7325214968838553,-0.19023179766660706,0.1823044903715837,0.6634472825681846,0.5537923291830926,0.33384153299829056,0.5258947989660129,0.5358508165608956,0.7357901204748971,0.3384177402696395,-0.1484298865457865,0.11184331623186967,0.5619384389765312,0.3547042660968913,0.40531509162469814,-0.30719475110634686,0.4121480418654295,0.47092047686597116,0.7209398388142608,0.3646171794206507,0.03136830218220558,0.5568235593847043,0.5945232665681486,-0.10303138754404646,0.654949338765997
