,Thal_PuL_L,Cerebellum_Crus1_R,ACC_sup_R,Cerebellum_7b_R,Olfactory_R,Precentral_L,Temporal_Sup_R,Frontal_Med_Orb_L,VTA_R,Frontal_Inf_Oper_L,Vermis_4_5,Frontal_Inf_Tri_L,Precuneus_L,Lingual_L,Vermis_6,Thal_MGN_L,Supp_Motor_Area_R,Thal_LGN_R,Rectus_L,Calcarine_R,Raphe_M,ACC_pre_L,SupraMarginal_L,Thal_LP_L,Cerebellum_4_5_L,Vermis_7,ACC_pre_R,Cerebellum_Crus2_R,Olfactory_L,SN_pc_R,Calcarine_L,OFCant_R,Cerebellum_Crus1_L,Frontal_Inf_Tri_R,SupraMarginal_R,Cuneus_L,Heschl_L,Cuneus_R,ACC_sub_R,Thal_VPL_R,Cerebellum_Crus2_L,ACC_sub_L,Parietal_Sup_L,Cerebellum_8_L,Occipital_Inf_L,Insula_L,N_Acc_R,OFCant_L,Thal_LP_R,Frontal_Mid_2_R,Temporal_Pole_Sup_R,Supp_Motor_Area_L,Frontal_Sup_2_R,Temporal_Pole_Mid_R,Thal_MDm_L,Insula_R,Occipital_Mid_L,Occipital_Sup_L,Paracentral_Lobule_L,Thal_VA_L,Hippocampus_R,Cerebellum_4_5_R,Thal_VL_L,Thal_VA_R,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Caudate_L,Temporal_Pole_Mid_L,OFClat_L,Thal_LGN_L,Fusiform_R,Caudate_R,Occipital_Sup_R,Thal_AV_L,Thal_PuA_R,Putamen_L,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Red_N_R,Rectus_R,Frontal_Sup_Medial_L,Temporal_Inf_R,ParaHippocampal_L,Postcentral_L,Fusiform_L,Thal_PuI_R,Thal_PuL_R
Vermis_7,0.281441425978143,0.8546879661482837,0.1647533352901567,0.12086254975900845,0.06522432432134113,0.18980693017238606,0.530805145897739,-0.015765674685347453,-0.5061060887204221,-0.10605652550740377,0.013279006316291258,-0.18449773171426742,0.49407441122241086,0.6275635519001139,0.5878912507632807,-0.45812080183733334,0.1435806201616676,-0.12516280845225988,-0.6570668223169642,0.5296635368573513,0.36469749526505857,-0.18204302454636434,0.16572284168309875,0.2853070282524581,0.014524724802729046,1.0,-0.012219559949224277,0.6428188591221871,-0.3197028172063766,-0.11014857614713527,0.5337673699137143,-0.22928058795159528,0.40129398079248524,-0.14198016532524857,0.4733969494086067,0.6336156937100595,0.3929447984879131,0.38964914030359166,-0.3123267972927484,0.2609720653028825,0.48595757434435227,-0.2745585818120331,-0.20812147906196657,0.2570157963939512,0.4364467936937187,0.18847582043540329,0.5197676046819529,-0.4122813367486843,0.19952822726967476,0.051161332792135056,-0.14424223054024296,0.3040588937777491,-0.1353119572811662,-0.30031342392317806,-0.1352774566677993,0.2181897544304337,0.45582959139071544,0.6170622826277653,0.44188054480758093,-0.3492401625017326,0.037290828520815666,0.09695979355744412,-0.1386758888515319,-0.03243545628231132,0.2178687812542536,0.08328300033126372,0.7687802711201309,-0.25924367711080104,-0.16094875109762136,0.4373945406877637,-0.3062858655534253,-0.1871133122309172,0.2836360879678077,0.13239617016143676,0.5558497072431182,-0.07823935995937388,0.5747652229559782,0.24432439578764883,0.48383731417258713,0.5018049153029797,0.39688008620863974,0.5022613966596957,-0.6337805472610611,-0.09346542125846934,0.5270486352528589,-0.16778200819733274,-0.005225269469706618,-0.03035354614193117,0.612149435884002,0.6034832229543379
ACC_pre_R,0.33592628679418396,0.09989717033078613,0.7956659244024024,-0.10167964183675976,0.12897094556015515,0.04209287001182973,-0.028675541356301664,-0.33070485258605453,0.0040797456476296895,0.7424288634126112,0.2773571949898601,0.8510985917615173,0.19942877953915714,0.2224479872520467,0.00991532203619371,0.21792953796128256,-0.07455409149609539,0.0018604295048844002,0.07010977809169729,0.20127469579897292,0.018835746687945187,0.8096267226326517,-0.08183389039620663,-0.04314578795899314,0.26534810176870766,-0.012219559949224277,1.0,0.09937774720651064,0.343656160874867,-0.0288153436178589,0.06855823352123844,-0.5728047571540708,0.5955381182967563,0.6621616534891812,-0.20872994071501585,0.2505047762831866,0.26575244296132444,0.5148626091597776,0.46421274724618533,0.22440323569044007,0.48987222260648533,0.5562509608568516,0.19141790099765113,0.13966092137991443,0.5029374865473316,0.5077687833326318,0.15325007387351836,-0.058521868575079176,-0.14484544983671915,0.35621621613572924,0.15308533595825566,0.145396989765098,-0.2604274648628359,-0.00899696713513988,0.19215119936501904,0.35358619388059576,0.3115157430362109,-0.12977863465098383,-0.3573189744506669,0.27716358828023324,0.10530468410338871,0.2514702742503841,0.4576100505584445,0.26036517468036086,0.7231939859024872,0.3718699273928816,-0.09435195138082708,-0.6167442292184512,0.44910064905512204,0.6810283613740058,-0.2943361494463471,0.3550702362176516,0.11243773400160849,0.42513624272924727,0.36002014786639125,0.24690232612876614,0.24102493018993287,0.27576551992292886,0.1551925458715621,0.30264672270629855,0.05287551855270062,0.2003475411610177,-0.027585637076314038,0.7003034892950679,0.14274579277099478,0.17437495114472548,0.14794323080828545,0.48054365377303765,0.2296092348154852,-0.05522543565260058
Cerebellum_Crus2_R,0.15850947925051645,0.7946850011787882,0.34803833605607826,0.6540963636953361,-0.004698391996548696,-0.14718297846359513,0.4423144026657525,0.15460078974561442,-0.06098118077722473,-0.015656942185989543,0.20474320695918555,0.017450633243356144,0.09110814488906036,0.38204897832055484,0.5289340673752821,0.02278532420202609,-0.032058933241781086,0.1057707959772977,-0.23877288400709565,0.5786597660090786,0.05834579819499773,0.03769799303636493,-0.1402224884834724,0.14678223911685148,0.15868819424230152,0.6428188591221871,0.09937774720651064,1.0,-0.013403569021925191,0.3114977334104502,0.45969913844114907,-0.2466208864947681,0.561047391573958,0.030222977120156574,0.06225104606313343,0.361554404623987,-0.01840996624975714,0.07751845506448006,0.0019279566818197385,0.33125506269172816,0.7495220981553046,0.004577486635779127,-0.34825024158486795,0.7074636089198487,0.28370110397227416,0.38189005666525866,0.48621181198785174,-0.1437685134467217,-0.13634232840745314,-0.03172966351863715,0.18103596424124074,0.02268060710536023,-0.1437231257373328,0.0725680528147436,0.20494680611660746,0.26912883199329646,0.022412342820850386,0.10401457287576729,-0.004329210667883269,0.21206900899919442,0.055424480766073,0.29632909486113074,0.22408746895696222,0.4575412383923795,0.17237403482564367,0.3387868281559042,0.454626620030245,-0.12304258415495808,0.15566485589062753,0.28941431427357617,-0.11978844448799314,-0.109678419938015,0.6237104199830987,0.31250277378267594,0.20149424625206594,0.41287385190163395,0.2947918311466056,0.5169119644949655,0.6669000261592573,0.6670764511884287,0.04223755656841084,0.35378351108604456,-0.22608667592435222,-0.0031969284810975437,0.6989409068407015,0.36922613710292335,-0.29736435782844145,0.31615052331899707,0.582735831160542,0.1323607550611373
Olfactory_L,0.2868706863217627,-0.10426009163968127,0.4524367827406068,0.2909352104300111,0.5553462158406165,0.09064671762454456,0.2160190860675455,0.2616649853154571,0.5444748772506698,0.43355729100747376,0.6537510572947887,0.5670777903241188,0.062662097858146,0.0934113071065542,0.1612300445540763,0.6322167858875642,0.0914987852444958,0.5409211634198333,0.6596414498100904,0.07035369170006035,0.05540861864539521,0.5054059730735843,0.05027082021321021,0.0938848685428741,0.5954898906773304,-0.3197028172063766,0.343656160874867,-0.013403569021925191,1.0,0.5448654609959974,0.19273587036170167,0.23849232258342215,0.09001594256450264,0.35682563456670946,-0.27312416886652646,-0.1759898717107369,0.07676055365983724,-0.15036483575059809,0.47775849702223516,0.3723270290984373,0.03254885711714184,0.36491696117535105,0.054710456274245256,0.5004928172725686,-0.10115660846401851,0.5835101337765047,-0.005621006244476365,0.3224673820244218,-0.16206842343723962,0.13220959675333027,0.7104352220164699,0.0904887631673619,0.24936075684316614,0.4926317305778834,0.6195424731697343,0.5563938353746067,-0.22917828458643524,-0.313142160414725,-0.15285942043091974,0.6517070927654532,0.48197533954806887,0.6908911043411171,0.6753956882150053,0.6254773874607611,0.19862817316421252,0.45327098292789575,-0.29128680900355064,0.25601089849387143,0.7350215562786029,0.005810713310964665,0.4954059691899696,0.4799943924388864,0.5315106584605711,0.3327756227321038,-0.23362590890284587,0.5966611052484588,-0.010161548092233075,0.3740552538055782,0.3904802573800354,0.3564026748688089,-0.12142317225589146,0.21041429434187797,0.6472019770195464,0.3185275859713876,0.3798689418973911,0.7340341563976305,0.03531488539336285,0.6323062538480466,0.005332273124147424,-0.3704146957984849
SN_pc_R,0.0260144037536094,0.09516683741480263,0.2220570312331098,0.5506258566567176,0.18769918142369435,-0.10897335131584095,0.3287293057349982,0.4017432447970114,0.675392959790199,-0.021803950368758946,0.5420835194655599,0.10218312409305108,-0.14076667628240344,-0.013543913836723227,0.17666956578269236,0.5939757794879543,0.049183541347831775,0.5208626286185256,0.5010093450376325,0.09104701552478829,0.07561407534358552,0.1113544092294355,-0.2007300978896831,0.16455805658046938,0.44629366603607096,-0.11014857614713527,-0.0288153436178589,0.3114977334104502,0.5448654609959974,1.0,0.2284589228761242,0.336061582683096,-0.09082242549171253,0.09940032965094071,-0.11180238748847768,-0.22599640235610607,-0.23028359924920103,-0.4377516575534174,0.2158991494443965,0.3595942327962302,0.06653662909302867,0.12421510853701115,-0.2937891322046215,0.5291622190616561,-0.3157956401687754,0.42200503343978896,0.17854364798038155,0.26036606874882173,-0.18607568541268862,-0.049970078207079924,0.6358017284821802,-0.03258346373267131,0.1662720185604815,0.48985364333041903,0.5397736733680093,0.32476050873702106,-0.4588689658809075,-0.31970153502132,-0.14807736650444447,0.53400673313166,0.43528189742033324,0.49632999339526923,0.4479673180186932,0.671608126159007,-0.0715597277388748,0.2933829120827869,-0.037051347676319936,0.4016656745965861,0.46609585852732016,-0.2304743895661713,0.46940181651255913,0.27069055824613547,0.6315910185187619,0.35036283266211093,-0.3635072884677895,0.6234693325533822,-0.1432581942930529,0.5054647279797808,0.38297841467422544,0.3364433254208063,-0.1473312294021851,0.07838541270108716,0.47148265086109364,-0.04281226577302139,0.5764074127547006,0.7477036575560702,-0.2740290778729394,0.3133205925945915,-0.006503181963112258,-0.36285901708162765
Calcarine_L,0.572694814368174,0.6508997040208984,0.39905652532747266,0.245700807347723,0.16401161153302415,0.6496294352044756,0.7340196900883793,-0.001209692943966744,0.06666666062350055,0.24514570187041973,0.6018430194241021,0.11259618823536918,0.7651287273754621,0.8874885674861205,0.6824552233614949,-0.15448293985318926,0.6327350377139522,0.5099785221898417,-0.23693041547338645,0.8173173336195442,0.5939999215394298,-0.10826909380453725,0.43234548144670143,0.7561911997301715,0.6350514321617852,0.5337673699137143,0.06855823352123844,0.45969913844114907,0.19273587036170167,0.2284589228761242,1.0,0.015436287520323092,0.40804898902649794,0.2814046407108601,0.6035750367902862,0.7016844928462498,0.42129548496702274,0.48665176465763327,-0.390564570738293,0.5856287717477835,0.2782019818297072,-0.34674059133232155,-0.00706407173549184,0.5998336060872631,0.39566918062367984,0.6226345681487253,0.5402337548751098,0.1926645584183526,0.5209632890912171,0.40889071464619203,0.19799546142426322,0.636863993176305,0.3344503881613736,-0.04344409741563071,0.5734511370278328,0.6851286188314656,0.43275451112013985,0.5613294780432488,0.5820942900031263,0.050972503677676514,0.6404242043966113,0.41024181227368434,0.28322059417561546,0.2055630026637357,0.4088841299344059,0.42744179302486274,0.6152777560635353,-0.05492489519389232,0.4455956690362016,0.2921047690074164,-0.031163530726148213,0.22585193867148218,0.6879848852355291,0.5996454653385885,0.5905525268369137,0.40238073764342697,0.6411162007916753,0.5542621555801788,0.6818505034429366,0.7090736760844448,0.6026830960020164,0.48889200136454425,-0.2453503983594568,0.24384905366890902,0.6478375275404388,0.3410623644321137,0.4344892824671715,0.5006218421685992,0.6207937125765145,0.5615973773370952
OFCant_R,-0.13638556317675962,-0.27100614376025123,-0.3521950144974527,0.18367824506361055,0.1567939878822961,0.06849227535734377,0.08212862086896149,0.49045758424824754,0.36685050599608776,-0.3561834321900828,0.27393856631027635,-0.3155090870137908,-0.08712194397511265,-0.1902140511547296,0.0877953863375297,0.20942387095159792,0.1557004246401587,0.35017851125566335,0.43803973512487343,-0.33188589215438025,-0.06562786236640558,-0.2747813227327252,0.11082008223076503,0.12726472379201736,0.17233529775968953,-0.22928058795159528,-0.5728047571540708,-0.2466208864947681,0.23849232258342215,0.336061582683096,0.015436287520323092,1.0,-0.5578972428778328,-0.3546343405132592,0.04386979054540569,-0.3984951134716592,-0.27345631551852484,-0.5476362332530121,-0.07092352907557456,0.03906249681687915,-0.551135589775963,-0.12712369444384106,-0.10736488754780898,0.113530783120847,-0.6142048328317604,-0.10276539838527285,-0.3093572154283147,0.3944803305275252,0.007117850405217037,-0.22916830079624917,0.4052516407219727,-0.044264668078739106,0.34684510032698845,0.4961025712760501,0.2848843954686871,-0.05607037943323748,-0.430737537370562,-0.06210981118081921,0.25357915342898907,0.18037088011809685,0.18564227409590267,0.21527839032708948,0.016441077388980443,0.12243002415732714,-0.5579425850222043,0.07238305468675632,-0.15256641302029975,0.7940151024898859,0.13636517114161725,-0.45587906533760586,0.6333735864196217,-0.08133269580411419,0.1553731557604975,-0.16772249315587093,-0.4552409733512834,0.19616234338737354,-0.2774310834621638,-0.04552679187331948,-0.025959161695528317,-0.11863534132561203,-0.09895193365935677,-0.2162851567250094,0.5437604216876871,-0.45088483623789755,0.0326887489722694,0.28781262340497654,-0.026834698384848497,-0.06740217647426028,-0.341566521361854,-0.28076455573028986
Cerebellum_Crus1_L,0.3690438431169618,0.553822303119589,0.4895200914245788,0.22364517626881047,-0.030353444104653515,0.07957421459295594,0.12340458584756477,-0.20218562972825568,-0.10628946719637375,0.5439009230865414,0.1389080060866186,0.5025277567035021,0.34520825677162625,0.4823161688401132,0.34731080137152875,-0.08514930220571061,-0.061391780943303435,-0.06328693217623427,-0.1500743378212497,0.6965716051120642,0.020971956192837315,0.4582459115460455,0.24268754095175185,0.1321010010464309,0.2852051642227165,0.40129398079248524,0.5955381182967563,0.561047391573958,0.09001594256450264,-0.09082242549171253,0.40804898902649794,-0.5578972428778328,1.0,0.356219818927194,-0.05672993282485853,0.6228857095002045,0.28788398218745487,0.6121252906738638,0.20317894298325465,0.1673910252056776,0.8289458394215224,0.3043672753657003,0.23639391183230768,0.4346681542951457,0.7308096846599139,0.47601438301704035,0.19948423034702636,-0.1294901396663781,0.02660743842688528,0.125665954264542,-0.03487463056702383,0.0528690255587155,-0.23111751087829527,-0.04037873728809421,0.18303745349829892,0.37123853739130946,0.5233529667298282,0.2489801292661084,-0.12568937628194013,0.20333775433742782,-0.0002477630108321213,0.23396606261291408,0.3402526605362343,0.16269434428182658,0.516483579287434,0.3614604475441145,0.27677201502406235,-0.517389990480794,0.39690288505992666,0.6116309042501961,-0.4011108470345388,0.1265057909430787,0.3811203279887795,0.35922637983002664,0.5336538360183742,0.2431467467895913,0.39008760818047483,0.2775086613333348,0.34054785458310677,0.6780998141557806,0.020702137588890373,0.19055107809967484,-0.23445583166830986,0.38082962498306444,0.30572329963559053,0.17446599923961367,0.2815050332763458,0.6450116567867831,0.577633495573018,0.19095338895902333
Frontal_Inf_Tri_R,0.46556270927170046,0.15062341391575856,0.7123827778137193,-0.05889984792906682,0.24157109316827455,0.3072314421315339,0.3203956979806871,-0.47116775514586534,0.18307645444266796,0.6314091928698259,0.4271934297562506,0.6240132498211162,0.3087302230929047,0.3078838214181264,0.0855304393143792,0.2493648688206476,0.3523221539857771,0.3239619795649149,0.09867464479591391,0.366479479285408,0.32742330623330834,0.3611502528449214,-0.008475208977870671,0.3470254205005437,0.4396743899665251,-0.14198016532524857,0.6621616534891812,0.030222977120156574,0.35682563456670946,0.09940032965094071,0.2814046407108601,-0.3546343405132592,0.356219818927194,1.0,0.18599510121714546,0.22192425526913606,0.3325784180311164,0.4742528963545992,0.06889681190186174,0.45154555798650947,0.1343746430046245,0.13244917711376247,0.07107428325774509,0.2201645696848228,0.2297014158544251,0.6336670052459196,0.4145721133083882,0.394015952880732,0.15128017251319334,0.7835367391171854,0.20190621014070237,0.4286845176646538,0.26990905191130643,-0.08231614365477388,0.43546725113122936,0.6124745204909908,0.12002451605810399,-0.12590589965920637,-0.018408829199585718,0.13408423827373497,0.47748230241241113,0.2848319948292325,0.43741480404684824,0.22108560458191176,0.8403228261681482,0.4441210657108601,-0.041022725997824576,-0.37467765097201033,0.37783136274218787,0.3941636840773727,-0.09290626658824493,0.5571777850989436,0.2946316452984262,0.669057902655215,0.30770192438720717,0.25487913708028026,0.34184814370183736,0.47308480585224055,0.27348076967894064,0.35341094928062095,0.44386421390187053,0.26756107541639856,-0.00865359094839475,0.8447069114820268,0.19310101114875855,0.21652673749062418,0.31338936556680064,0.4511799998190978,0.1995381664101839,0.13114972632587996
SupraMarginal_R,0.3300400165489171,0.43685841138412135,0.02509794463223946,-0.1632151973978258,0.05870200034391451,0.7241214540489342,0.6429507418561974,-0.30961254053092874,-0.1821906081476331,-0.03871365399796991,0.13943465047800616,-0.29808830889879556,0.7342394493349572,0.5835941967195835,0.39286956311461974,-0.522701651519841,0.7828469469235156,0.27311099060517907,-0.5547594192130214,0.4638325655502428,0.6481119899072636,-0.5488171886261575,0.3041531769355084,0.7986887817991554,0.22288795225722224,0.4733969494086067,-0.20872994071501585,0.06225104606313343,-0.27312416886652646,-0.11180238748847768,0.6035750367902862,0.04386979054540569,-0.05672993282485853,0.18599510121714546,1.0,0.583946603628962,0.46138131345866895,0.45615865379516335,-0.7941791716707655,0.3475903227635551,-0.21408344724904504,-0.7251044701600692,-0.06455334089073671,0.01418490203425289,0.1647702406663985,0.22405315992426275,0.5433950951697728,0.11810543771802559,0.7622784698204269,0.5354814122571433,-0.20248517110029784,0.7394054102274185,0.2903982188049885,-0.430914985297522,0.17571372953105763,0.38806938413586495,0.42040396109834394,0.6311091299243681,0.7942288595700409,-0.5835182931781816,0.5156633845917828,-0.04036363321305949,-0.29510822670177383,-0.3544503696450282,0.33632612018227737,0.07852952228397792,0.6269872270143009,-0.13513507546126788,-0.1427535652574821,0.1972000424295741,-0.2647327038411498,0.02328690975015621,0.1620662819336626,0.4210622019626052,0.6099238534130434,-0.18030486903256113,0.5833121594625847,0.24402944312927768,0.20141752879295852,0.219810637245773,0.8859376665653911,0.3287913432093738,-0.5603609823262602,0.09843774873643439,0.22746243777261801,-0.2225243601926699,0.49075604851899846,-0.16874823686181314,0.29852866232863406,0.7960714580778118
Cuneus_L,0.4655047152448633,0.6274322373398643,0.28032011012960373,-0.05615162799655351,-0.05117513981693091,0.5341518127651433,0.41058076253544223,-0.316711295173629,-0.2692283820252215,0.22588195197404937,0.10655330018969023,0.06643691775829719,0.7881425790099723,0.7842791331918514,0.4599919397251801,-0.5687243837512002,0.4495226050740901,0.056614628952954056,-0.5255608906108878,0.7687995734807466,0.45556244458787865,-0.06394039390460059,0.4158921650979474,0.6055928343806212,0.2793612343718944,0.6336156937100595,0.2505047762831866,0.361554404623987,-0.1759898717107369,-0.22599640235610607,0.7016844928462498,-0.3984951134716592,0.6228857095002045,0.22192425526913606,0.583946603628962,1.0,0.5544746956320135,0.8114265289975834,-0.4017005074382781,0.27197094450728493,0.4427547643422424,-0.2849866858510821,0.2417263781961402,0.17490994618907,0.7184613906645161,0.41592426387846904,0.4861398091037743,-0.11546538049150636,0.6025802717217198,0.3226843974340128,-0.2795202228959766,0.4987063409978731,-0.041910555670713355,-0.36179897570537883,0.1676212446359099,0.45660861992825597,0.8164906267269532,0.7857337921765964,0.450069661211724,-0.2927446784061644,0.26753678830317834,0.0397985817127292,-0.049737936587150526,-0.19978326506556435,0.4781165042991002,0.21333407300178797,0.7277554464145339,-0.4932397177962042,0.14584173386708674,0.5579653024612171,-0.5232397271864963,-0.012403520431889695,0.2643549024067254,0.48903055031375037,0.9184638154778091,-0.013863832022734297,0.6955021988561629,0.2706320996407387,0.3154648246946462,0.5115543162980111,0.5574021924581719,0.37114670673597777,-0.6046311924077422,0.24083042686713693,0.33713315404789007,-0.08239157493611171,0.49762786697607136,0.286654488926383,0.6756035363440394,0.767217512203713
Heschl_L,0.7390775227531381,0.42310957805632027,0.3002169754022195,-0.3178897431811395,0.3534439066809634,0.5912219036276936,0.4884985742213099,-0.39897835160832534,-0.342460792226635,0.4107174957501619,0.20750337659865642,0.27354011434569325,0.6972234959141653,0.6333569027545584,0.24145352100512066,-0.1762682666820845,0.2810808498844553,0.028230126587782022,-0.43613509317747334,0.4606545940369302,0.5912770469301737,0.022654952222555428,0.5745797763740885,0.4326768254400859,0.3366283109982448,0.3929447984879131,0.26575244296132444,-0.01840996624975714,0.07676055365983724,-0.23028359924920103,0.42129548496702274,-0.27345631551852484,0.28788398218745487,0.3325784180311164,0.46138131345866895,0.5544746956320135,1.0,0.585019005075747,-0.2707424532082174,0.5115504474793073,0.09009967659818845,-0.24985118124510716,0.23174184046382737,-0.03162518738471218,0.5192668549038667,0.3443965408414454,0.366495320633755,-0.269843895268621,0.3454268096479184,0.3983918932564678,-0.026759871457231684,0.6032698759953246,0.16780203054763987,-0.4145702944923292,-0.023572299924949656,0.4912973816244966,0.6007479776079299,0.5421352235790873,0.5564545844620427,-0.34924484957505153,0.4103504637063048,0.21936157835792774,0.21159784334936765,-0.11806998249334788,0.5864109790505678,0.2018861879434621,0.35504082717972474,-0.32429096293292764,0.08218275987860443,0.3030198188809759,-0.14537273787226174,0.4999201945332469,0.1498427428145943,0.18411439003597627,0.547560293648391,-0.1850270436523479,0.748996616768206,0.08018470162701509,0.25130050510572577,0.379835023729049,0.5883768315087121,0.5307597799179473,-0.45345965378027514,0.32501220510027146,0.24514034088559167,-0.16722529342547582,0.49595306402233935,0.20862285988713525,0.5614161408251829,0.66053070562091
Cuneus_R,0.5194333130700762,0.4178924942934424,0.43300380019241064,-0.38417594444047215,-0.018843037754785838,0.5445431035056383,0.23324853449250452,-0.5175046148208096,-0.36241675203131385,0.48580167853051354,0.0799429215914977,0.3500837673559332,0.7526185773250628,0.7018812087079668,0.2762081697203622,-0.4738673815741427,0.3713831644378616,-0.11098308423937027,-0.48773529546671507,0.6086941586610798,0.42243305643847023,0.16224326587012158,0.43397016847128805,0.4049085520536313,0.19639301017519378,0.38964914030359166,0.5148626091597776,0.07751845506448006,-0.15036483575059809,-0.4377516575534174,0.48665176465763327,-0.5476362332530121,0.6121252906738638,0.4742528963545992,0.45615865379516335,0.8114265289975834,0.585019005075747,1.0,-0.2465068777319715,0.21095385446778098,0.36522249469768703,-0.11409891699001388,0.3822338746607955,-0.04631494947472684,0.7701439962329987,0.3556017672173937,0.34450178967306455,-0.07894226309577718,0.4862098935000608,0.5046904149507386,-0.34891044404224664,0.5010216449095788,-0.026300274222980535,-0.4459225257597376,0.034565321177024745,0.37320549195832936,0.8308582811095659,0.6075329520964502,0.3357718060883341,-0.3201975570384484,0.1784803790672741,-0.05986365784399091,0.013356399979372597,-0.3014797115498466,0.6875376556221812,0.16891758759337325,0.4394453703333422,-0.6602717840662307,0.10948531297195231,0.652452222210734,-0.5470610219015963,0.1756560722331124,0.004359104738042262,0.4006921000284184,0.8963343803250942,-0.15784397315765064,0.6733637197628667,0.10436230583693146,0.17014412500071474,0.32994349345764346,0.5612071836200065,0.35919772496168256,-0.5830529533180225,0.5339588971425584,0.045583611436775126,-0.26689781448347044,0.6296691493390759,0.26971345323731,0.5604598802681278,0.684790036688421
ACC_sub_R,-0.1159557743102005,-0.23143827065720274,0.2904911782937992,0.16040978918523838,0.204186734075514,-0.5950015444110764,-0.35153776260679215,0.3575737825454029,0.21418133401513728,0.22264461600545588,0.10610633043416914,0.5181354781993424,-0.4369702338858816,-0.36122524428031566,-0.15945569940116036,0.5812550618800563,-0.649957186641135,-0.09692330962792628,0.6335850462927038,-0.29293247082402935,-0.5309019223289378,0.7885365474597377,-0.21927458174719522,-0.5885014573944453,0.02782266145529527,-0.3123267972927484,0.46421274724618533,0.0019279566818197385,0.47775849702223516,0.2158991494443965,-0.390564570738293,-0.07092352907557456,0.20317894298325465,0.06889681190186174,-0.7941791716707655,-0.4017005074382781,-0.2707424532082174,-0.2465068777319715,1.0,-0.11242802559646528,0.2600323537232858,0.9234140419490527,0.10588300327154923,0.1077130001091521,-0.08024532927845335,0.1086361021645778,-0.3480441350589379,-0.0397233141967095,-0.6951115605828606,-0.36614431064976527,0.4685368494104234,-0.5974921095602758,-0.24541106738309965,0.5974999956326403,0.018746908123561175,-0.09789077651630272,-0.28649434063315754,-0.4886493779442282,-0.6729422243779639,0.6475919503322615,-0.33474048274662066,0.32784394709638165,0.47319531007257226,0.5285091146417232,-0.06739248333951617,0.1904615202454885,-0.47397518399852834,0.12143296573615303,0.3665980785193005,0.04763058159153486,0.32050652173220995,0.12259180156097609,0.06569951503280876,-0.08264970707398128,-0.39724958758933,0.3407585058365531,-0.4092804175255942,0.01083099757872686,-0.035185288108955354,0.05529853446516417,-0.7170405571480144,-0.17760952612404415,0.6019436052832264,0.06872325891354877,0.052543867047786845,0.36881665558960497,-0.34628860017011875,0.3701323970882603,-0.18924275437886462,-0.7096008757511894
Thal_VPL_R,0.8412289411758537,0.4828568972923796,0.5609063267535771,0.19140521907346564,0.44379871723942965,0.43019810359759286,0.7574771400424892,-0.025336772853034695,0.0885980217131971,0.3901773290111518,0.6182387079307653,0.39564112671882956,0.4911156193375577,0.5677147449201945,0.3799033250734765,0.40797276566920865,0.3180934685125469,0.5356059325693137,-0.0954658852833589,0.5087369979499675,0.3757885011568966,0.15262762481430386,0.3290195996527931,0.5715890085307305,0.48110911925735045,0.2609720653028825,0.22440323569044007,0.33125506269172816,0.3723270290984373,0.3595942327962302,0.5856287717477835,0.03906249681687915,0.1673910252056776,0.45154555798650947,0.3475903227635551,0.27197094450728493,0.5115504474793073,0.21095385446778098,-0.11242802559646528,1.0,0.14453104715289894,-0.10377372794423964,-0.08575555505943505,0.4989643880864919,0.1932906180102791,0.6231595795864834,0.4731400085150881,0.02733701445496921,0.022439855146185014,0.34958381706452757,0.5802470203636191,0.5176535999481782,0.3320936008838749,0.1213706775010324,0.49755219467008543,0.6297815902888985,0.10930042496495376,0.19110600816098325,0.4285452699419491,0.2245771459565066,0.6475018590605873,0.49025418205553595,0.7026251724902406,0.5669009433013442,0.5056322989800361,0.6697635044508387,0.24663647659691845,0.09739460839790645,0.4678978664971069,0.1229893068800966,0.33094132964395717,0.6813421830338942,0.6594578586618931,0.49683217575705124,0.2144010726798026,0.49770244771628985,0.6931567075784053,0.5179885799386348,0.6591666505438205,0.5775105408622379,0.4748646972381923,0.6346121489932901,-0.060985581605899786,0.2842449273369714,0.6614522998785112,0.46243468083956635,0.16751394186055057,0.4820389440942999,0.6511930533264838,0.3389405541577053
