,Frontal_Mid_2_R,Cerebellum_3_L,Thal_MDl_L,Temporal_Sup_L,Thal_AV_L,Cerebellum_4_5_L,Supp_Motor_Area_R,Parietal_Sup_R,ACC_sup_L,Thal_MDl_R,Parietal_Inf_R,Frontal_Sup_Medial_R,Thal_PuI_R,Thal_MGN_R,Cerebellum_10_R,Frontal_Inf_Tri_R,OFCmed_L,Cerebellum_8_L,Cingulate_Post_L,Frontal_Med_Orb_L,Vermis_6,Cingulate_Post_R,Cerebellum_4_5_R,Frontal_Mid_2_L,ACC_sup_R,Vermis_3,Occipital_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Lingual_R,Temporal_Inf_L,Thal_VPL_R,Temporal_Pole_Sup_L,SN_pr_R,Thal_PuL_R,Temporal_Sup_R,Frontal_Sup_2_L,Vermis_4_5,Frontal_Sup_Medial_L,Cerebellum_10_L,Raphe_D,Thal_LP_R,Heschl_L,Thal_PuA_R,Cerebellum_Crus2_L,Cerebellum_7b_L,Thal_VA_L,Hippocampus_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L
Paracentral_Lobule_L,0.3172996685642595,-0.05860093578323168,-0.3440134428896943,0.21543415725237092,-0.1322944806268486,0.25313785753335133,0.6115177420227546,-0.006783390760405514,-0.10904047848763822,-0.11291326271983504,0.6202606684384392,0.2728103136377404,0.3869778119336306,-0.33366864245936523,0.2565883731556793,-0.018408829199585718,-0.40582863740666797,0.03854562801974235,0.6741185761760727,-0.12699863254772575,0.3644850734874411,0.29969018041925377,0.03074085417225527,0.2293255740645058,-0.08725347219859081,0.07306435280227419,0.44902012422762366,1.0,0.12599736768152342,0.44049415756148563,-0.43959858099852595,0.4285452699419491,-0.5619085370594963,0.24966391921523642,0.7064747038115402,0.584449110660683,-0.09581941017349123,0.19346095934932606,-0.04604494191056794,0.5345175060212057,-0.38379468152154783,0.5310879496798592,0.5564545844620427,0.6091733654592119,-0.2759313574596983,-0.34721199866638075,-0.45015225265285114,0.3942599031028071,0.1693120696391492,0.2505277506223239
Frontal_Inf_Oper_R,0.7727600204376315,0.014965971725242645,0.08825553087592533,0.5016686685770221,0.08303768093812189,0.3862695309487281,0.34978036709351384,0.4753150392024312,0.4617612359948277,0.06562789832819592,-0.048195841761629075,-0.17266383584942505,0.44037546841618436,-0.1649828602754261,0.19477646436697887,0.8403228261681482,-0.15402831719294227,0.20597072627966556,0.22999666818850106,-0.5732251415381927,0.2756985995762183,0.55932825026049,0.27408162852836404,0.5822824247082925,0.7609412368420152,0.04791170080185716,0.28719243099314645,0.12599736768152342,1.0,0.3763412336651413,0.044033148470402475,0.5056322989800361,0.16081007246956464,-0.09659994586248649,0.4130500880356042,0.47253997016175014,0.8247194258304137,0.3331956883072254,0.7847858484548015,0.658536222571561,-0.23435059634325,0.22841085373412762,0.5864109790505678,0.6263493579451355,0.35270444242397103,0.41220488618231327,-0.10328269305090056,0.4166507024066093,-0.6641367516306774,0.3644715485579255
Lingual_R,0.3318985606081149,0.30394123387226896,0.14265197931314483,0.3900775873433854,0.3783760282417266,0.6132455824044767,0.4557785001210305,-0.03768363916956386,0.4208686432144399,0.2796492548445681,0.07268154220032817,0.12303056070526343,0.6300839510071852,0.03194017746900687,0.6424748572412043,0.22126366380950155,-0.10484793494918555,0.6313893617741043,0.5463806419425339,0.05590996586308647,0.7030743064434775,0.5855891028336316,0.5908500591672543,0.3311861527197973,0.4916997844081624,0.3590547158332707,0.11749792273753995,0.44049415756148563,0.3763412336651413,1.0,0.12358582499851407,0.6507005412645726,0.02014798177447353,0.14390286883653533,0.44629306402649077,0.7977866423097693,0.1567362320866831,0.698425965766746,0.19710091377766456,0.5027510847233654,0.06608039696152468,0.27574005165177917,0.417619715740402,0.616020186683039,0.3314337987758216,0.15750508535670185,0.10273891905726686,0.597482578828161,0.006194496779793981,0.7713448961078152
Temporal_Inf_L,-0.3332926521627393,0.5262354968535888,0.6955723177133986,0.4295299422112029,0.5938529190721412,0.27723608005821915,-0.4702891087321867,0.08443642107407462,0.56899486464799,0.6054391111499403,-0.3401169411036131,0.14574589533731822,0.25371618295770126,0.4005308642194285,0.09313786705944238,0.1062970154570072,0.5444897410311613,0.5094863543046918,-0.12492812242233824,0.30482067947672936,0.10403185724978305,0.4095264730275057,0.4695986068811431,0.12068242393407973,0.39213336097635915,0.2710897762741097,-0.27548617234800615,-0.43959858099852595,0.044033148470402475,0.12358582499851407,1.0,0.2193833570638851,0.8090746251300501,-0.11117515640254778,-0.4875122184838182,-0.09784691773789836,0.07314163303582866,0.35324860988251783,0.09897687026576682,-0.14081564632683136,0.5523198649837091,-0.5721633936622428,-0.10570173039147057,-0.06692525506259106,0.536881934859995,0.7179244784401887,0.7792752363931759,0.12207855090632777,0.13138614116664896,0.32034327684446806
Thal_VPL_R,0.34958381706452757,0.3548785767740697,0.3588300227746862,0.5370485861396675,0.49770244771628985,0.48110911925735045,0.3180934685125469,0.05368839849527503,0.47985088833940526,0.44743833847709374,0.1429156187326884,0.26923631002131376,0.6511930533264838,0.15951208437874437,0.5628929842924421,0.45154555798650947,0.04567375537538669,0.4989643880864919,0.7047256436312928,-0.025336772853034695,0.3799033250734765,0.7925878096207345,0.49025418205553595,0.44268198448816676,0.5609063267535771,0.4151619832198645,0.12230985105506369,0.4285452699419491,0.5056322989800361,0.6507005412645726,0.2193833570638851,1.0,0.17402767880042655,0.23086284669202609,0.3389405541577053,0.7574771400424892,0.22039290877429266,0.6182387079307653,0.2842449273369714,0.5146238931727054,0.15200815085811184,0.022439855146185014,0.5115504474793073,0.6931567075784053,0.14453104715289894,0.14873250501288232,0.2245771459565066,0.662346031370454,0.09739460839790645,0.6567831082999182
Temporal_Pole_Sup_L,-0.15920985888812636,0.4903942947434705,0.7380638104059054,0.2885238112110208,0.6123356990200387,0.2682971060660729,-0.38027495899886077,0.17411202792248973,0.6221412834833305,0.5929457673086802,-0.3754008923356304,0.019965108340172778,0.0111563613141746,0.5029709197563611,0.0797200818918183,0.29254213406766916,0.6403376268495037,0.4149021355968512,-0.19642900241786357,0.32482492696732335,0.08570871172629002,0.28484970295655343,0.49874711617490397,0.17690337974010567,0.5438334781788088,0.2984157281130848,-0.25869599082260103,-0.5619085370594963,0.16081007246956464,0.02014798177447353,0.8090746251300501,0.17402767880042655,1.0,-0.032563225020719136,-0.5990789326029254,-0.11346590343699035,0.2680119511403124,0.3895279440613261,0.23160238677146408,-0.20121782132344215,0.49352493557742066,-0.5683006509437317,-0.23158275580238866,-0.18950501817087134,0.4327308481657111,0.6174665981968593,0.7626915565739256,0.08306029123848584,0.04020023365660599,0.24338124297084945
SN_pr_R,0.17954690015279579,-0.00726998901373496,0.4215854391609688,-0.0036465019087573453,0.43326902307514126,0.47304474935735275,0.4799000035575394,-0.5311790781930251,-0.006785688051722887,0.4310128984617783,0.17826265413027262,0.165040728732891,-0.20351854098535432,0.5408999560357456,-0.017069410295401072,0.1533903184368397,0.1669487704703252,0.35721367079259464,0.1812667924628849,0.234016323827613,-0.01177439471965812,0.08203120460683902,0.15737947689034162,0.30098861956909284,-0.031274735801254505,0.30993972593231195,-0.12885496695825505,0.24966391921523642,-0.09659994586248649,0.14390286883653533,-0.11117515640254778,0.23086284669202609,-0.032563225020719136,1.0,-0.09386984060600106,0.26713260299585945,-0.008194780620471138,0.4053165685269464,-0.019384472570673824,0.1833090202166215,-0.12123431308081789,0.33143764298616446,-0.13481989934953623,-0.13215630617836324,-0.38946265310503697,-0.24184262424959074,0.27517871750787226,0.44928204841175684,0.445330649569933,0.30060366172209757
Thal_PuL_R,0.43728790469963136,-0.36890900794404446,-0.549086463167341,0.26228449609958915,-0.34213633636201846,0.07712144890050399,0.5790559004481042,0.2210727900061789,-0.07569193483069425,-0.31548261898780244,0.3935184128439305,-0.13931359485753975,0.6100254461897517,-0.667064159794593,0.12110747550448127,0.13114972632587996,-0.6762887934939963,-0.09072931692929849,0.36114680409896266,-0.4686006823459695,0.3563487243998993,0.21402147947841219,-0.13063949130075675,0.14396890784077948,0.06103435876080712,-0.17218710543911855,0.6332287580087201,0.7064747038115402,0.4130500880356042,0.44629306402649077,-0.4875122184838182,0.3389405541577053,-0.5990789326029254,-0.09386984060600106,1.0,0.5025494252443555,0.1965976261656787,-0.0025247827201538807,0.17274664231863543,0.6017653836106351,-0.4760118307640343,0.6864396309209541,0.66053070562091,0.8063196230615614,0.0894475395382152,-0.11126918215954158,-0.6433599757249928,0.2918653055401896,-0.3874423236186356,0.1673121746752323
Temporal_Sup_R,0.43315929301654543,0.27726944753672844,0.04580886134087781,0.3042766761366197,0.2979316617867213,0.5076854990585186,0.4992130512618885,-0.08970871426690682,0.23421201161103114,0.20704076009733943,0.21709912111199658,0.10282909245460849,0.5382748902571483,-0.018948360028508696,0.6448065468741745,0.3203956979806871,-0.12852559091167895,0.5353330227972783,0.7323288800146572,0.0022292515854229655,0.6709982686579679,0.5435564300486992,0.5203003155835967,0.29587072367451406,0.4222759423988334,0.239098950343379,0.15220992625955607,0.584449110660683,0.47253997016175014,0.7977866423097693,-0.09784691773789836,0.7574771400424892,-0.11346590343699035,0.26713260299585945,0.5025494252443555,1.0,0.08964219398157415,0.5334287641920308,0.15375943427574892,0.5383033230612887,-0.02299747886921268,0.3029842994887733,0.4884985742213099,0.6466393271636288,0.09650698872665105,-0.0684861377792535,-0.07627684212063106,0.576383255396381,0.05149130824547973,0.6989943964114024
Frontal_Sup_2_L,0.7393768080400727,-0.0950245895809053,0.22869153916484086,0.4684236771260027,0.11774381446285054,0.3651429253936878,0.41115618815180766,0.45650283348618853,0.5253358007939108,0.14133248495005857,-0.16992383041728173,-0.20266569037769397,0.15628592525365081,0.04664870207804245,0.002829539462374093,0.8018211459518384,-0.07103209344206954,0.14361327669187954,-0.11379033216297135,-0.5500890418841681,0.0705440831049898,0.3646774007120152,0.14985809084425275,0.7094616832445547,0.6982172772518564,0.17495371102572072,0.22612306426817524,-0.09581941017349123,0.8247194258304137,0.1567362320866831,0.07314163303582866,0.22039290877429266,0.2680119511403124,-0.008194780620471138,0.1965976261656787,0.08964219398157415,1.0,0.33933429302763796,0.8879542567400738,0.5456589870798207,-0.3512873041232258,0.2925356183344504,0.3204576077626103,0.32951427612281053,0.28431779049241807,0.4592136861461353,0.0516792135578591,0.39415709946576327,-0.673763381458277,0.24001891521872026
Vermis_4_5,0.3409360819671601,0.5654446789950023,0.6019264470684293,0.5222128284649165,0.625473376000479,0.8350559556469666,0.4401540792474779,-0.0761500820750153,0.5935503731160386,0.6132560804443047,-0.03413650814848584,0.34036223900960877,0.2503923737242048,0.5024886927714194,0.4843509767418417,0.4271934297562506,0.26540029932854065,0.6624965100940463,0.43168351221717494,0.19093651647665888,0.47214156601824897,0.6555287611605997,0.7624910466468872,0.6380686890372462,0.5956787356592134,0.6535353788745539,-0.13105541166395562,0.19346095934932606,0.3331956883072254,0.698425965766746,0.35324860988251783,0.6182387079307653,0.3895279440613261,0.4053165685269464,-0.0025247827201538807,0.5334287641920308,0.33933429302763796,1.0,0.39364148058303905,0.41354937134181813,0.04679566184716712,0.12292209852028796,0.20750337659865642,0.3013863490653803,0.07748819031209792,0.2001178087508943,0.4718880215092482,0.733502502042424,0.21531325821825845,0.7085105732037373
Frontal_Sup_Medial_L,0.8022885736181821,0.11527007564395468,0.23779078660843372,0.4302891988139282,0.1049720667404108,0.37617156922994954,0.3597244071845226,0.3390155333503405,0.3923660153758858,0.11675447868870817,-0.16907559899250682,0.153846516066804,0.17374632636783252,0.059785703193330875,0.17310692761641203,0.8447069114820268,-0.006733776297810276,0.18008460195299367,0.02007347882847131,-0.4764831204728268,0.08408703834981653,0.46113912038623994,0.2056406431986386,0.7454217206498169,0.6689833395626505,0.21992253032069883,0.20183320025068627,-0.04604494191056794,0.7847858484548015,0.19710091377766456,0.09897687026576682,0.2842449273369714,0.23160238677146408,-0.019384472570673824,0.17274664231863543,0.15375943427574892,0.8879542567400738,0.39364148058303905,1.0,0.553066865736285,-0.2537652088176465,0.18223069762429886,0.32501220510027146,0.33980628014184094,0.21003152578210713,0.4114075242348716,0.06679151640960579,0.4475217623982304,-0.48476985502694053,0.2971726420928386
Cerebellum_10_L,0.6910231454053245,-0.0767280820216776,0.021107492551850123,0.5435855296383877,0.08949319587254966,0.515778207507048,0.6315500933281196,0.20541203299408392,0.32054621751672147,0.0856208668426986,0.1719358857015259,0.11480069163116988,0.4697905800436122,-0.10893498897560094,0.2986025784953204,0.5606528805007611,-0.2640391448561953,0.21678647907777382,0.3914928799030647,-0.3755280723123454,0.294916940860845,0.5323127688981691,0.1642106193634635,0.6496198458906455,0.4333918661120154,0.13573612862227805,0.39602724069159684,0.5345175060212057,0.658536222571561,0.5027510847233654,-0.14081564632683136,0.5146238931727054,-0.20121782132344215,0.1833090202166215,0.6017653836106351,0.5383033230612887,0.5456589870798207,0.41354937134181813,0.553066865736285,1.0,-0.45612425377624705,0.5540376968536864,0.6604959579037619,0.6411802736127813,0.03145454980096749,0.12822336486765853,-0.1429171458584692,0.6662411260347694,-0.27441241059188887,0.4860087403379191
Raphe_D,-0.4546768586372788,0.4292733850231174,0.30092310789021437,-0.13669936038651476,0.3377225281211592,-0.13768296321378629,-0.5708116692435828,-0.09593248466618863,0.1522741698464587,0.22152850617345227,-0.1828808700675215,0.1455240215208545,0.07928484643774843,0.2697215176841116,0.20170835156222117,-0.18792941065365673,0.33617423806578256,0.29000271952643314,0.03827326149872557,0.4096388103689688,0.007361485873256206,0.11100880261818352,0.2372470584311273,-0.36014863195513036,0.13805428103873227,0.08804998707013237,-0.33256593954246877,-0.38379468152154783,-0.23435059634325,0.06608039696152468,0.5523198649837091,0.15200815085811184,0.49352493557742066,-0.12123431308081789,-0.4760118307640343,-0.02299747886921268,-0.3512873041232258,0.04679566184716712,-0.2537652088176465,-0.45612425377624705,1.0,-0.7095218761507067,-0.317692141836217,-0.2190582449447756,0.29340540749193744,0.23709587066705165,0.47293257492381946,-0.2337185171534794,0.32786136631388024,0.16092931869406904
Thal_LP_R,0.483257731693229,-0.4412282279974496,-0.28673476890387434,0.20898192895494616,-0.21848498035859196,0.28686404768149554,0.8158133224723648,-0.07727772899421143,-0.1617065299556846,-0.1291892372481957,0.30800687765077556,-0.21587544273851966,0.09966853488057374,-0.23532691317970159,-0.10415677666838093,0.15128017251319334,-0.5090145875338261,-0.03680545563725185,0.03880909954167222,-0.3532027966789722,0.20337475720871628,-0.05999412618870555,-0.1123305108589118,0.34663189157357077,-0.07779752731633884,-0.06859277878960196,0.39318322228172153,0.5310879496798592,0.22841085373412762,0.27574005165177917,-0.5721633936622428,0.022439855146185014,-0.5683006509437317,0.33143764298616446,0.6864396309209541,0.3029842994887733,0.2925356183344504,0.12292209852028796,0.18223069762429886,0.5540376968536864,-0.7095218761507067,1.0,0.3454268096479184,0.35746683195038287,-0.2156996134886635,-0.2587287854242567,-0.4566160849747203,0.44108003069665247,-0.2225030828999935,0.1352267956175386
Heschl_L,0.3983918932564678,0.026678623099963106,-0.2272152077872018,0.5326655204377176,-0.1850270436523479,0.3366283109982448,0.2810808498844553,0.3910300330953276,0.19309658346786887,-0.16285911420633684,0.24606859637747866,0.08099766811767536,0.5614161408251829,-0.44426978843241405,0.13140318543655413,0.3325784180311164,-0.2817515340378011,-0.03162518738471218,0.5465009038705139,-0.39897835160832534,0.24145352100512066,0.514877601665593,0.21936157835792774,0.31216847218320104,0.3002169754022195,-0.15448634668215291,0.40869850044638784,0.5564545844620427,0.5864109790505678,0.417619715740402,-0.10570173039147057,0.5115504474793073,-0.23158275580238866,-0.13481989934953623,0.66053070562091,0.4884985742213099,0.3204576077626103,0.20750337659865642,0.32501220510027146,0.6604959579037619,-0.317692141836217,0.3454268096479184,1.0,0.748996616768206,0.09009967659818845,0.04451020417909581,-0.34924484957505153,0.38852068820140495,-0.32429096293292764,0.14984555668451602
Thal_PuA_R,0.45284934458097975,0.005864769681178444,-0.16532174158300797,0.5524317882377422,0.02139959175607597,0.2945380748716646,0.43067755234602445,0.35583953983661387,0.31826362434669164,0.06155148160513238,0.25117735327331236,0.026919291598531223,0.8262961780620327,-0.4662296709179036,0.3337982725980534,0.34184814370183736,-0.4130209962400084,0.20987727976675938,0.5454469533453237,-0.36809636993242895,0.4717869726736949,0.6256254441628275,0.21421424110339887,0.3447068582672481,0.4187285196224738,0.08349591986807166,0.5018814492139202,0.6091733654592119,0.6263493579451355,0.616020186683039,-0.06692525506259106,0.6931567075784053,-0.18950501817087134,-0.13215630617836324,0.8063196230615614,0.6466393271636288,0.32951427612281053,0.3013863490653803,0.33980628014184094,0.6411802736127813,-0.2190582449447756,0.35746683195038287,0.748996616768206,1.0,0.3155510783212577,0.19217983054742857,-0.2853382329700779,0.45584782927318174,-0.3478577775062079,0.43067205892546134
Cerebellum_Crus2_L,-0.05855555544742641,0.029874693740149606,0.12203193134101681,0.2482936189446469,0.2559563918667054,0.08016068023859302,-0.22591856948218172,0.3549065208028813,0.5139701883607479,0.1898810020863949,-0.32628969141540337,-0.3843433102079004,0.5906685005645539,-0.18341034222284286,0.0951073906013459,0.1343746430046245,-0.051817095675729716,0.4704491694709936,-0.19645387952225765,-0.08195377305163148,0.3654942656704858,0.28398714923998536,0.22031345636017813,-0.053459877583654676,0.4700727660796387,0.05839756493239454,0.08603660967393781,-0.2759313574596983,0.35270444242397103,0.3314337987758216,0.536881934859995,0.14453104715289894,0.4327308481657111,-0.38946265310503697,0.0894475395382152,0.09650698872665105,0.28431779049241807,0.07748819031209792,0.21003152578210713,0.03145454980096749,0.29340540749193744,-0.2156996134886635,0.09009967659818845,0.3155510783212577,1.0,0.8268096790663765,0.21858647206110637,-0.06427440229859757,-0.5047557752146804,0.37760671626538567
Cerebellum_7b_L,0.03128224970927516,0.11834657405707733,0.4253192769233597,0.47361126214301036,0.40218596415609376,0.22214817168586384,-0.22494982349188927,0.3660461771896266,0.6124595970507338,0.3990962978988922,-0.29105031689914374,-0.19292964791057998,0.4702137052623352,0.06221523067256706,-0.021300059748224968,0.3716780995390481,0.15761532261055516,0.44343755859617984,-0.3090264292007081,-0.10427299094403411,0.15181568102904838,0.4132739077314647,0.22652824840113944,0.23604416968346797,0.5565466358580288,0.18058324896622022,0.06643375796629818,-0.34721199866638075,0.41220488618231327,0.15750508535670185,0.7179244784401887,0.14873250501288232,0.6174665981968593,-0.24184262424959074,-0.11126918215954158,-0.0684861377792535,0.4592136861461353,0.2001178087508943,0.4114075242348716,0.12822336486765853,0.23709587066705165,-0.2587287854242567,0.04451020417909581,0.19217983054742857,0.8268096790663765,1.0,0.45092146651496073,0.12064333141852629,-0.3976826928378816,0.3475621463667412
Thal_VA_L,-0.2388683309068173,0.4579180280309305,0.9200871362610424,0.2786624811259557,0.8480201046749598,0.3370644452006339,-0.24560011827553738,-0.2242393855144594,0.5338690993797673,0.8142853510909711,-0.3877404527781206,0.23055072690513426,-0.005452868828588134,0.797215110164762,0.18788619100413442,0.13408423827373497,0.6124901764608921,0.5700320483344204,-0.1142704316815723,0.5071452863148039,-0.03481077940753548,0.32154044215806304,0.4250611796684211,0.2532229902347259,0.34220441183071304,0.503270204458451,-0.4450251386887733,-0.45015225265285114,-0.10328269305090056,0.10273891905726686,0.7792752363931759,0.2245771459565066,0.7626915565739256,0.27517871750787226,-0.6433599757249928,-0.07627684212063106,0.0516792135578591,0.4718880215092482,0.06679151640960579,-0.1429171458584692,0.47293257492381946,-0.4566160849747203,-0.34924484957505153,-0.2853382329700779,0.21858647206110637,0.45092146651496073,1.0,0.28172637429548947,0.37619294952899984,0.40049458638095514
Hippocampus_L,0.5126834866424403,0.2654016120871986,0.48881068159532565,0.5939237878319078,0.47803860959059724,0.7232297844813212,0.6485437635627894,-0.13259125994044577,0.3526793947663934,0.5363030815232824,0.12597437334931924,0.27236677534242903,0.3730570253152259,0.3917416769330024,0.43859291547322393,0.5295838582811503,0.14619321865388635,0.4886892204067483,0.38417168371797833,-0.07874512752441962,0.3580973958321376,0.5862630492278877,0.5161573449754988,0.7367796658810518,0.4231289574111467,0.4641354029900382,0.059672169338077195,0.3942599031028071,0.4166507024066093,0.597482578828161,0.12207855090632777,0.662346031370454,0.08306029123848584,0.44928204841175684,0.2918653055401896,0.576383255396381,0.39415709946576327,0.733502502042424,0.4475217623982304,0.6662411260347694,-0.2337185171534794,0.44108003069665247,0.38852068820140495,0.45584782927318174,-0.06427440229859757,0.12064333141852629,0.28172637429548947,1.0,0.1421248338726788,0.6550503142732627
Frontal_Inf_Orb_2_R,-0.40276407653448887,0.43358979101889644,0.33168362566285514,-0.13194893217615344,0.3310473591224833,0.0911685363753221,-0.08152949882671072,-0.5912077228294631,-0.24181152442675322,0.33705227786195396,0.19449064795168217,0.6360822306958469,-0.2447075112214531,0.4838592133684218,0.21603780235042397,-0.37467765097201033,0.3902906100481897,0.1590536831347585,0.2756704823579692,0.6368233273884063,-0.04318872964794105,-0.02330691699362199,0.18724044221197972,-0.10831865486661492,-0.38780829075412576,0.25754165319573363,-0.310473886769917,0.1693120696391492,-0.6641367516306774,0.006194496779793981,0.13138614116664896,0.09739460839790645,0.04020023365660599,0.445330649569933,-0.3874423236186356,0.05149130824547973,-0.673763381458277,0.21531325821825845,-0.48476985502694053,-0.27441241059188887,0.32786136631388024,-0.2225030828999935,-0.32429096293292764,-0.3478577775062079,-0.5047557752146804,-0.3976826928378816,0.37619294952899984,0.1421248338726788,1.0,0.10750810271350518
Cerebellum_9_L,0.34952358299207015,0.3601623652018023,0.44905350779294206,0.38984963932031186,0.6514336561815591,0.5777207057990074,0.4210585671623899,-0.17140877203060298,0.4962928708433515,0.5741330042217547,-0.07195078924476865,0.1399090679034115,0.5172275856265629,0.3584916935313045,0.6980741262187258,0.34690699150782506,0.08934917831708741,0.8725900452429636,0.4189488863661926,0.13666996482340335,0.6340446415475073,0.5881325461262222,0.5780844497716285,0.46050701147643786,0.5391734231508467,0.5541834618323033,-0.050633305578979666,0.2505277506223239,0.3644715485579255,0.7713448961078152,0.32034327684446806,0.6567831082999182,0.24338124297084945,0.30060366172209757,0.1673121746752323,0.6989943964114024,0.24001891521872026,0.7085105732037373,0.2971726420928386,0.4860087403379191,0.16092931869406904,0.1352267956175386,0.14984555668451602,0.43067205892546134,0.37760671626538567,0.3475621463667412,0.40049458638095514,0.6550503142732627,0.10750810271350518,1.0
