,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,Cuneus_L,Postcentral_L,Precuneus_R,Supp_Motor_Area_L,Thal_VL_R,Caudate_L,Putamen_L,Hippocampus_R,Cuneus_R,N_Acc_R,Cerebellum_Crus2_R,Vermis_9,Lingual_R,OFCant_R,Calcarine_L,Cerebellum_4_5_R,Amygdala_L,Vermis_1_2,Thal_PuM_L,Precentral_L,OFClat_R,ACC_sub_R,Precuneus_L,N_Acc_L,OFCmed_L,Red_N_L,SN_pr_L,Cerebellum_10_R,Rectus_R,Thal_AV_R,OFCpost_L,Rolandic_Oper_L,Temporal_Pole_Sup_L,OFCpost_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Calcarine_R,Frontal_Med_Orb_L,Red_N_R,Caudate_R,Vermis_7,Precentral_R,Thal_VA_R,Cerebellum_Crus1_L,Cerebellum_3_L,Thal_PuM_R,Olfactory_R,Thal_VA_L,ACC_sup_R,Cerebellum_9_R,Parietal_Inf_L,Parietal_Sup_R,Thal_MGN_R
N_Acc_L,0.5897503531711149,0.04745755300320793,-0.14020380377660643,0.17193146660634204,0.19878157805717311,-0.04517643416204818,0.29807240856698064,0.5721786133533653,-0.06069009192465885,0.2721245228328459,-0.1287547305429622,-0.18222738056177903,-0.21932579162883797,0.5188926398112418,0.12589547884007563,0.3607790981777337,0.11327048311643076,0.41703451807417247,0.18368822411971245,0.0713901662170814,0.1161298499804529,0.12113846211510453,0.11792628450021872,0.3353582270591972,0.062125719067663364,1.0,0.20244760150611377,0.10736419472409381,0.6493166507910652,0.12960714874630483,0.5123743263598168,0.32075898778622947,0.20055194102787893,0.40011118898460935,0.34354941249672294,0.6736088298992313,0.5483122991832642,0.34440166212644985,-0.03902075457245673,0.25218110095018753,0.0535781858935309,0.09573558171043331,-0.2680906491521885,-0.21134253037247774,0.26685071941999916,-0.016019136932808046,0.4706268013051961,-0.1257319967867805,0.3916097734139277,0.49709240237473773,0.1456134565588613,0.10857643472230885,0.04687980436738305,-0.1309302433591142,0.4629142906340526
OFCmed_L,0.4668976561091828,0.15761532261055516,-0.4637475761219883,-0.2743291533904088,-0.2143565996078702,-0.3812413425391919,0.26540964907265907,0.3854206310473908,0.1607501391274573,0.04540371587456427,-0.43704859281040465,-0.2780240349078113,-0.0603526445613304,0.625539595950274,-0.10484793494918555,0.29313898149785694,-0.23447681520164668,0.47465738348249287,0.13946804453698647,-0.19708697036188946,-0.1864414147466788,-0.3767481377994488,0.1371868885147416,0.618676507860321,-0.3780160703705106,0.20244760150611377,1.0,-0.2178183285771933,0.4695718586820389,0.12484853153897732,0.783612244801573,0.16819671782573514,0.7988091295412807,0.18662292057088528,0.6403376268495037,0.6079963933271868,0.7220012493646157,0.3902906100481897,-0.28223783516763107,0.36560476179005513,-0.2110697473921337,0.03616120675916899,-0.5077988872674074,-0.49583800687728175,0.5878571649382079,-0.0762309070947627,0.4930701449764244,-0.5142572295221861,0.2879971711080002,0.6124901764608921,0.10059825062173385,0.03316095225945555,-0.43974115153741195,-0.1588179131343598,0.5974654126988753
Red_N_L,0.08633845737259777,0.11536948571674126,0.5881015739815749,0.3045327453737331,0.5976411045228885,0.6191673710788089,0.39968774186340517,0.17158969929133064,0.24069385078372504,0.5518517866177554,0.5362512207566471,0.5839464820307223,0.22863332992034452,0.022729624950817755,0.7062089083775346,-0.15633235016566743,0.6566186036588624,0.38183501640486,0.5156402709678437,0.7044006700668013,0.6975505138447684,0.5592400967648705,-0.04252647918015294,-0.30478714793710526,0.6821331530018606,0.10736419472409381,-0.2178183285771933,1.0,-0.3839427291813738,0.5715939101095807,-0.3865901349180377,0.1709563459671455,-0.15712618588251648,0.3621721835380956,-0.15136399736210424,-0.2716693081378237,0.02341613945237302,-0.2709748932108994,0.5308639609073171,-0.27180942657628515,0.8158886473019601,0.3646770944731502,0.47510565104225966,0.6061241823235414,0.04460537369549027,0.2553076206391105,0.12549124840065867,0.7364901614093854,0.4577667216242975,-0.20209153341871447,0.38222476802988886,0.6264449016699682,0.3697835103648673,0.23306994876271636,-0.2586477681045288
SN_pr_L,0.6218207494411224,0.19290825386098712,-0.39883193834441827,-0.08400634447040667,-0.122077704388978,-0.3737076630533966,0.31682664151977047,0.5567318883544708,0.07943153474859314,-0.019524342036731483,-0.37821073042571735,-0.33107164119613613,-0.04550420811725587,0.6113514746816314,-0.05939293966136066,0.3450632089579029,-0.12876956053005964,0.3571136374035329,0.0672991693393194,-0.1366178952659402,-0.12500841906265658,-0.25049674264961846,0.16194646936791568,0.575296622100181,-0.30076163900266867,0.6493166507910652,0.4695718586820389,-0.3839427291813738,1.0,-0.01660992205561466,0.7218423093285833,0.3973678173311374,0.4480245848512688,0.27822065022013087,0.5832330038767507,0.7889453897155542,0.6366121538065254,0.525189032879392,-0.1448161764943223,0.44784363360273943,-0.25015781725783426,0.05199138019861421,-0.4085613098162869,-0.5079285602240905,0.5213377179333497,0.024535028515982393,0.5303987983056092,-0.4659360880066856,0.19450377853410933,0.750527099726825,0.15374926052066518,0.018952398001649447,-0.31388374169326355,-0.25075811888377847,0.6396894977135823
Cerebellum_10_R,0.3918706682238095,-0.021300059748224968,0.004844191072886813,-0.1918765465815189,0.21234111382834897,0.30539152463773883,0.7095521480800552,0.19933849859895592,0.41009322416376714,0.4580755399888771,-0.07086173102952177,0.43902370677859814,0.34593590103596056,0.3828853163406036,0.6424748572412043,0.1961933071260125,0.4548808232634846,0.4591651369879836,0.6394224210832558,0.555154771949999,0.46393703232454137,0.15679937674983718,0.35755537367629286,-0.05292706583502547,0.2037157386478994,0.12960714874630483,0.12484853153897732,0.5715939101095807,-0.01660992205561466,1.0,0.06558470132822164,0.2246865161100505,0.04991407482662893,0.310023536052627,0.0797200818918183,0.12716295736967936,0.2950165615892004,0.21603780235042397,0.22406658512077055,0.2060886710981322,0.6864169694133869,0.19209917819760056,0.26165837591055197,0.27482024350282586,0.5228535877914597,-0.09488785514061945,0.49178176965622955,0.124291442824211,0.4635718981252011,0.18788619100413442,0.361865916493335,0.795231667163838,-0.28195489361017806,-0.13587171162592743,0.22808573164123763
Rectus_R,0.6082186522098502,0.02479689534821123,-0.6046311924077422,-0.17431427559818385,-0.21215781139904114,-0.3974080283068084,0.22010518922212133,0.49493340742315806,0.05853046335162454,0.03812234954521488,-0.5830529533180225,-0.4725549908971792,-0.22608667592435222,0.6569441311634705,-0.17930601408808042,0.5437604216876871,-0.2453503983594568,0.3680606203416915,0.12373303402808761,-0.3132244981199029,-0.30225753987418713,-0.30196430144360703,0.26248779166010033,0.6019436052832264,-0.42098502127550197,0.5123743263598168,0.783612244801573,-0.3865901349180377,0.7218423093285833,0.06558470132822164,1.0,0.20541536146641284,0.7067925149809059,0.1592886711720077,0.5871112582610559,0.8511915901300089,0.7743415267675708,0.6275296148128058,-0.3992860189124488,0.5128508682566791,-0.39696943313777994,-0.03440308311215146,-0.6337805472610611,-0.5563373885331344,0.5155279974169502,-0.23445583166830986,0.5218009286638168,-0.6773945331184986,0.1466879619114309,0.7300102499641817,-0.0016965725203216247,-0.07293789457021839,-0.4216148770447859,-0.3536754716690679,0.8168054635434493
Thal_AV_R,0.3615369413214982,0.3582132789335169,0.21333407300178797,0.145508141696113,0.4028905791094936,0.24223528556293109,0.6812717068862411,0.646550717060362,0.5351262027924543,0.4399688284445721,0.16891758759337325,0.257278818421113,0.3387868281559042,0.3936226005347765,0.411930396372802,0.07238305468675632,0.42744179302486274,0.43396623716230903,0.4465319956008569,0.448969603219792,0.5807698227766492,0.22062147204916316,-0.023147865839340902,0.1904615202454885,0.3326411362282826,0.32075898778622947,0.16819671782573514,0.1709563459671455,0.3973678173311374,0.2246865161100505,0.20541536146641284,1.0,0.31544993570271057,0.5587167873232785,0.4389666765588876,0.29930492106284085,0.5384952277598998,0.0973207451322024,0.4162207177902229,0.059767339252627116,0.24387371494587598,0.6022686054238521,0.08328300033126372,0.17798614538553148,0.6034257340465079,0.3614604475441145,0.2511575641928948,0.15031233269851962,0.21874370908422064,0.5124842134032105,0.5805641632403105,0.4654332412319647,0.004427970846504424,0.05249999568303446,0.35430958411772895
OFCpost_L,0.3922033082940597,0.4081122573011454,-0.23943748255747474,-0.1512104030933034,-0.03976531560100836,-0.28794350365346244,0.23659539126584092,0.5243861646442132,0.31725658491490477,0.07531665416910188,-0.20162194836821623,-0.16211960764399566,0.0607870938431937,0.5723186475847772,-0.021320651205954527,0.07517333194849395,-0.08432083538919076,0.4846268047284631,0.1691709095466875,-0.10303138754404646,-0.13038193427749256,-0.30980351405411766,-0.14013321352873845,0.6961005379148557,-0.2178366961656029,0.20055194102787893,0.7988091295412807,-0.15712618588251648,0.4480245848512688,0.04991407482662893,0.7067925149809059,0.31544993570271057,1.0,0.2913437693694896,0.7621957990741194,0.4926627686100794,0.7117582816817677,0.15391999942621304,-0.08511916130590137,0.26367751554344687,-0.2039138747047584,0.25316016957373083,-0.3494890647177346,-0.4060974871452529,0.5861084468194276,0.22399384450295529,0.41027284649311097,-0.3825898331732053,0.17796834890088703,0.6468259264800549,0.361571397221889,0.090861529315684,-0.3427256995213948,0.0005659462294878001,0.5583504068332454
Rolandic_Oper_L,0.37423498935870153,0.35636832930464213,0.11875934631989493,0.3591230929452743,0.4643888102095437,0.34037019831459825,0.6217329182526338,0.5858944437276531,0.23151152224923507,0.5067090159364095,0.27411310191307076,0.13089301882243806,0.01366519532324436,0.4820354171675696,0.37284457269622584,-0.04373079143474691,0.31148795769649235,0.5822975058948623,0.23356236203249253,0.5537923291830926,0.5390803471376581,0.3673373346694263,-0.10326751046974252,0.22827475553641977,0.43998487868837316,0.40011118898460935,0.18662292057088528,0.3621721835380956,0.27822065022013087,0.310023536052627,0.1592886711720077,0.5587167873232785,0.2913437693694896,1.0,0.3782642046685877,0.23309927709329392,0.4166239691025117,-0.10384865166481445,0.33957171989713,-0.1654681825939731,0.4323560401729458,0.2780467229299836,-0.02895743187873694,0.21762271800885194,0.4127076145002989,0.33784584671982654,0.5040040752152858,0.18720777340418043,0.5183066548180643,0.29942004670565153,0.6117221802433099,0.3803407164123603,0.21228436816667023,0.2975260516164085,0.19995873507282264
Temporal_Pole_Sup_L,0.3611309226830477,0.6174665981968593,-0.18752666984575744,-0.20291707627185795,0.00704522504753253,-0.33842136769192815,0.3629451560642184,0.6371801502836513,0.30795695904869347,-0.05640806800400723,-0.08258253758800879,-0.1580120016401903,0.22070300429330955,0.6520331252729228,0.02014798177447353,-0.047633926694746725,-0.06976721975678431,0.49874711617490397,0.1767618050759933,0.03136830218220558,-0.07093824913789543,-0.36642781801002977,-0.2884303683617371,0.8316562128510855,-0.20419178808027874,0.34354941249672294,0.6403376268495037,-0.15136399736210424,0.5832330038767507,0.0797200818918183,0.5871112582610559,0.4389666765588876,0.7621957990741194,0.3782642046685877,1.0,0.48767800082178514,0.6848877367510673,0.04020023365660599,-0.02490914953821129,0.32482492696732335,-0.05684581955666396,0.23758576506151288,-0.20824321443088514,-0.48553535837646655,0.6929778546585615,0.39063819240622644,0.4903942947434705,-0.38302077395776923,0.22837195746119837,0.7626915565739256,0.5438334781788088,0.2167886900526522,-0.38398532141853575,0.17411202792248973,0.5029709197563611
OFCpost_R,0.722488938592773,-0.08498849354746814,-0.47903643062324425,-0.11239627593093136,-0.17777364887187447,-0.32646801598511804,0.34702395566685557,0.5275040805701307,0.0012834702170616472,0.08067209603097665,-0.5513660656941278,-0.4166424144173519,-0.17570319602338552,0.619859806443101,-0.011856260290862184,0.6817714579928221,-0.092561349097547,0.43041976750621513,0.12624437710505812,-0.1418563005686808,-0.06997606678103496,-0.1828383421050144,0.49399058654771916,0.5122044977942835,-0.23112332841349215,0.6736088298992313,0.6079963933271868,-0.2716693081378237,0.7889453897155542,0.12716295736967936,0.8511915901300089,0.29930492106284085,0.4926627686100794,0.23309927709329392,0.48767800082178514,1.0,0.7267789942102962,0.7852283043802694,-0.29406330934874375,0.6198728055009215,-0.25171635639830153,-0.07824306957182087,-0.39123720366473747,-0.48840066649663894,0.5267001602263376,-0.26136654500675105,0.6011264255533003,-0.5046615802973891,0.2991516014108804,0.672063160420394,-0.05765158002146762,0.02135234327390806,-0.2589087007050293,-0.3456908497486622,0.6723504955030115
ParaHippocampal_R,0.6207041103207468,0.294361124899346,-0.1857730778558257,-0.06158181077496976,0.18224170522466787,-0.11244185179014425,0.5791217615972284,0.7921291526531714,0.42704186591938303,0.41508706930395106,-0.29215466532908707,-0.07987581969977742,0.1504811387762011,0.7855333200304603,0.2647097783438844,0.3879050016042358,0.22232925928755393,0.6680690825041504,0.53322717824189,0.1018799151503436,0.19707733900869262,-0.06473609995726777,0.16077449500447463,0.4718525165029309,-0.03714023114820117,0.5483122991832642,0.7220012493646157,0.02341613945237302,0.6366121538065254,0.2950165615892004,0.7743415267675708,0.5384952277598998,0.7117582816817677,0.4166239691025117,0.6848877367510673,0.7267789942102962,1.0,0.444671225431606,0.08492857579229596,0.437799468727708,-0.030977422179555233,0.37745127566046266,-0.33205902122244646,-0.287816424463364,0.7540977915068934,0.1196818469513888,0.5330915146293221,-0.28265410646918177,0.3202421185691596,0.8255894985534353,0.3366746760701943,0.36102037375397616,-0.30302948441937805,-0.25121360390340586,0.8000009393414486
Frontal_Inf_Orb_2_R,0.6474549802106184,-0.3976826928378816,-0.4932397177962042,-0.15864384137740167,-0.301826494635461,-0.27264383934958564,0.25890844939821545,0.15488367164832498,-0.013494332698857005,0.028536252369692608,-0.6602717840662307,-0.30416479788343687,-0.12304258415495808,0.3594385588656962,0.006194496779793981,0.7940151024898859,-0.05492489519389232,0.18724044221197972,0.14827013385410662,-0.18115145113741665,-0.04728884017005856,-0.16105450344307393,0.852503455628528,0.12143296573615303,-0.26323959626639226,0.34440166212644985,0.3902906100481897,-0.2709748932108994,0.525189032879392,0.21603780235042397,0.6275296148128058,0.0973207451322024,0.15391999942621304,-0.10384865166481445,0.04020023365660599,0.7852283043802694,0.444671225431606,1.0,-0.2675886175779885,0.6368233273884063,-0.24460823640223478,-0.1900744515923075,-0.25924367711080104,-0.32242831650258524,0.3476049937581379,-0.517389990480794,0.43358979101889644,-0.39551295736974734,0.15232385150990524,0.37619294952899984,-0.38780829075412576,0.017032618983327388,-0.2695666532998917,-0.5912077228294631,0.4838592133684218
Calcarine_R,0.015368317070588304,0.48471533125761196,0.7687995734807466,0.4459611534835941,0.6896356479851584,0.4453783788238719,0.3669873676663955,0.3831302678160193,0.4853937505508334,0.4259526335203743,0.6086941586610798,0.5328629164838549,0.5786597660090786,0.0476111149049818,0.6298911323790501,-0.33188589215438025,0.8173173336195442,0.2719629822680144,0.4509898099379961,0.5857313640611653,0.716033644839326,0.4741013547726915,-0.18018021376951635,-0.29293247082402935,0.6466706683791406,-0.03902075457245673,-0.28223783516763107,0.5308639609073171,-0.1448161764943223,0.22406658512077055,-0.3992860189124488,0.4162207177902229,-0.08511916130590137,0.33957171989713,-0.02490914953821129,-0.29406330934874375,0.08492857579229596,-0.2675886175779885,1.0,-0.14933207567820486,0.43986752230401527,0.5730735638184095,0.5296635368573513,0.45837456445028246,0.14946858623470183,0.6965716051120642,-0.043689365133533525,0.7204071198102144,0.09659010615845041,0.03756027018905475,0.40649172770494896,0.5676183697973068,0.3359180759713045,0.03931898699502435,-0.18129109022825124
Frontal_Med_Orb_L,0.34497278958034666,-0.10427299094403411,-0.316711295173629,-0.3441668219356233,-0.2553850902169154,-0.3940573754669789,0.20123241738294503,0.2565921599633468,0.14794555452190541,-0.136994262390103,-0.5175046148208096,-0.2905736517938589,0.15460078974561442,0.32331696520068426,0.05590996586308647,0.49045758424824754,-0.001209692943966744,0.2605620469807465,0.2105162134106702,-0.22794566298618055,-0.1594302707192899,-0.3294211140100728,0.45787050866330764,0.3575737825454029,-0.26024527853799995,0.25218110095018753,0.36560476179005513,-0.27180942657628515,0.44784363360273943,0.2060886710981322,0.5128508682566791,0.059767339252627116,0.26367751554344687,-0.1654681825939731,0.32482492696732335,0.6198728055009215,0.437799468727708,0.6368233273884063,-0.14933207567820486,1.0,-0.19830996958004918,-0.13502955037074665,-0.015765674685347453,-0.4947446823441034,0.4658086837842574,-0.20218562972825568,0.41047264591252985,-0.4172060320090331,0.06705718790145165,0.5071452863148039,-0.16997933059062728,0.15806090291900524,-0.4433713151762733,-0.40145704045574027,0.43634139222632223
Red_N_R,0.12363930696191931,0.097874033543997,0.37114670673597777,-0.010132420182491704,0.37005158190592563,0.4737382354810753,0.5835345237449555,0.0884483077853157,0.28435274803741056,0.429168491017188,0.35919772496168256,0.6427357578812916,0.35378351108604456,0.06470045075612159,0.7036169949708948,-0.2162851567250094,0.48889200136454425,0.37731981843767404,0.46159797566698524,0.7209398388142608,0.659336286517404,0.31450068288538535,0.02258045758982166,-0.17760952612404415,0.46099414180295945,0.0535781858935309,-0.2110697473921337,0.8158886473019601,-0.25015781725783426,0.6864169694133869,-0.39696943313777994,0.24387371494587598,-0.2039138747047584,0.4323560401729458,-0.05684581955666396,-0.25171635639830153,-0.030977422179555233,-0.24460823640223478,0.43986752230401527,-0.19830996958004918,1.0,0.27269264762039813,0.5022613966596957,0.4935938432706954,0.25923562341734036,0.19055107809967484,0.25373128992126215,0.566988702207372,0.556081872075223,-0.10742616207150743,0.489025415276748,0.7060196017257474,0.08051570022806963,0.2138524174395076,-0.2300508818559522
Caudate_R,0.19455069722832782,0.26336916905755275,0.48903055031375037,0.22224246545347606,0.6447909692540943,0.4388931363106997,0.4487189472385826,0.5152747243886996,0.7316287680172849,0.6042335415238549,0.4006921000284184,0.6035131856757671,0.31250277378267594,0.23370118282254054,0.44844588634293425,-0.16772249315587093,0.5996454653385885,0.34722901742065554,0.5248931508218868,0.38420662648192594,0.572641014357435,0.3472664946078768,-0.26939421984298967,-0.08264970707398128,0.46852347373250386,0.09573558171043331,0.03616120675916899,0.3646770944731502,0.05199138019861421,0.19209917819760056,-0.03440308311215146,0.6022686054238521,0.25316016957373083,0.2780467229299836,0.23758576506151288,-0.07824306957182087,0.37745127566046266,-0.1900744515923075,0.5730735638184095,-0.13502955037074665,0.27269264762039813,1.0,0.13239617016143676,0.46806332532541445,0.35304615094697234,0.35922637983002664,-0.03257676713798666,0.3710879691193834,0.16308040294808088,0.23067135362010874,0.617225540507762,0.43082909428113975,0.15584037125539676,-0.024744424467975305,0.2356475131579918
Vermis_7,-0.2566804219127175,0.12142060547093769,0.6336156937100595,-0.005225269469706618,0.25665700714459827,0.3040588937777491,0.1515083970853135,-0.16094875109762136,0.24432439578764883,0.037290828520815666,0.38964914030359166,0.5197676046819529,0.6428188591221871,-0.2865579788014237,0.5512956218113028,-0.22928058795159528,0.5337673699137143,0.09695979355744412,0.26176195614583836,0.4269185033657232,0.45664699649026463,0.18980693017238606,-0.0018180370245279695,-0.3123267972927484,0.49407441122241086,-0.2680906491521885,-0.5077988872674074,0.47510565104225966,-0.4085613098162869,0.26165837591055197,-0.6337805472610611,0.08328300033126372,-0.3494890647177346,-0.02895743187873694,-0.20824321443088514,-0.39123720366473747,-0.33205902122244646,-0.25924367711080104,0.5296635368573513,-0.015765674685347453,0.5022613966596957,0.13239617016143676,1.0,0.39688008620863974,-0.03243545628231132,0.40129398079248524,-0.07743467580824923,0.569098146212593,0.06522432432134113,-0.3492401625017326,0.1647533352901567,0.48383731417258713,0.14616411712948738,0.19950318638650366,-0.5671889432576256
Precentral_R,-0.1066362845915269,-0.21594432114570722,0.5574021924581719,0.48542808185480857,0.6546941182777127,0.9062418806719182,0.25951136209143244,-0.06119397074005547,0.29036194139633137,0.6151550258741398,0.5612071836200065,0.6226850671268889,0.04223755656841084,-0.22003685396827266,0.4895843602900254,-0.09895193365935677,0.6026830960020164,0.04092135632056216,0.32959441437106024,0.5612921629909965,0.6905002337179423,0.8044375575091323,-0.02543783538634801,-0.7170405571480144,0.7358324837340375,-0.21134253037247774,-0.49583800687728175,0.6061241823235414,-0.5079285602240905,0.27482024350282586,-0.5563373885331344,0.17798614538553148,-0.4060974871452529,0.21762271800885194,-0.48553535837646655,-0.48840066649663894,-0.287816424463364,-0.32242831650258524,0.45837456445028246,-0.4947446823441034,0.4935938432706954,0.46806332532541445,0.39688008620863974,1.0,-0.27678338425389376,0.020702137588890373,-0.21935163548027597,0.6827393863015118,0.1501761028169338,-0.5338101297996396,0.28293621849417766,0.3376078642568229,0.5266123145565484,0.1537958381202765,-0.3282299856719731
Thal_VA_R,0.4805621703968754,0.35963153827634886,-0.19978326506556435,-0.3660222586380686,-0.020681780099933895,-0.15591715435258166,0.787215466232671,0.613965570903566,0.5700227054214053,0.2567613049713537,-0.3014797115498466,0.14710078619157557,0.4575412383923795,0.6244513871304491,0.3796385503587609,0.12243002415732714,0.2055630026637357,0.5879216065715138,0.5007440469634251,0.27679527296038897,0.2783170866191935,-0.26903260325305256,0.1806466646915186,0.5285091146417232,-0.12164025125385598,0.26685071941999916,0.5878571649382079,0.04460537369549027,0.5213377179333497,0.5228535877914597,0.5155279974169502,0.6034257340465079,0.5861084468194276,0.4127076145002989,0.6929778546585615,0.5267001602263376,0.7540977915068934,0.3476049937581379,0.14946858623470183,0.4658086837842574,0.25923562341734036,0.35304615094697234,-0.03243545628231132,-0.27678338425389376,1.0,0.16269434428182658,0.5670974423801455,-0.2655511599852021,0.30905542808949626,0.8071759627704019,0.508190449137017,0.5774200889641407,-0.5430729991289421,-0.16174477919438737,0.6304140654252333
Cerebellum_Crus1_L,-0.14592370938279964,0.8691685548864487,0.6228857095002045,0.2815050332763458,0.4437268450295589,0.0528690255587155,0.09716810578004222,0.39690288505992666,0.2775086613333348,-0.0002477630108321213,0.6121252906738638,0.19948423034702636,0.561047391573958,0.11019602193471814,0.2752032057593146,-0.5578972428778328,0.40804898902649794,0.23396606261291408,0.15840156871432723,0.33384153299829056,0.2854520073225746,0.07957421459295594,-0.621764079835192,0.20317894298325465,0.34520825677162625,-0.016019136932808046,-0.0762309070947627,0.2553076206391105,0.024535028515982393,-0.09488785514061945,-0.23445583166830986,0.3614604475441145,0.22399384450295529,0.33784584671982654,0.39063819240622644,-0.26136654500675105,0.1196818469513888,-0.517389990480794,0.6965716051120642,-0.20218562972825568,0.19055107809967484,0.35922637983002664,0.40129398079248524,0.020702137588890373,0.16269434428182658,1.0,-0.014120872213431761,0.42899620397430105,-0.030353444104653515,0.20333775433742782,0.4895200914245788,0.34054785458310677,0.17615116562628153,0.36546674319197814,-0.19621703511240332
Cerebellum_3_L,0.6608106024494691,0.11834657405707733,-0.32005718688678514,-0.14088501989688235,0.015651710297013084,-0.11771177878553199,0.5626903146141756,0.37696347015960024,0.14938622204776508,0.14029381010664296,-0.27404325479533903,-0.037216584884423115,0.09810767913080284,0.7080604992542214,0.30394123387226896,0.3309825670480476,0.08937361517293561,0.7566875980339625,0.3019338868900819,0.2092893679775561,0.12456576465237484,-0.12696094046645748,0.33399252596761403,0.5012481312339134,-0.04531657194690557,0.4706268013051961,0.4930701449764244,0.12549124840065867,0.5303987983056092,0.49178176965622955,0.5218009286638168,0.2511575641928948,0.41027284649311097,0.5040040752152858,0.4903942947434705,0.6011264255533003,0.5330915146293221,0.43358979101889644,-0.043689365133533525,0.41047264591252985,0.25373128992126215,-0.03257676713798666,-0.07743467580824923,-0.21935163548027597,0.5670974423801455,-0.014120872213431761,1.0,-0.24930945915894617,0.6214078181463334,0.4579180280309305,0.32322997832383316,0.4102226958437275,-0.3175502251185822,-0.0407568892047547,0.3783036280411522
Thal_PuM_R,-0.16467333737890094,0.14686755071949334,0.8561971683593507,0.5454143574971887,0.5917937865830205,0.6196174398344412,0.12740990454729598,0.02151633098042639,0.13787121766758545,0.3729247125141546,0.7778137302851605,0.5268631935347592,0.20490034336056712,-0.3211666968665169,0.5391501560166866,-0.3281082685365733,0.6585547852973902,0.036494366626984055,0.2061995770151622,0.600783243459877,0.724623233651599,0.6494463509303191,-0.16831499632441027,-0.5192083535023041,0.779756379376948,-0.1257319967867805,-0.5142572295221861,0.7364901614093854,-0.4659360880066856,0.124291442824211,-0.6773945331184986,0.15031233269851962,-0.3825898331732053,0.18720777340418043,-0.38302077395776923,-0.5046615802973891,-0.28265410646918177,-0.39551295736974734,0.7204071198102144,-0.4172060320090331,0.566988702207372,0.3710879691193834,0.569098146212593,0.6827393863015118,-0.2655511599852021,0.42899620397430105,-0.24930945915894617,1.0,0.12333266051697547,-0.4266434499470986,0.21793901125288984,0.3468130946084718,0.6800753628192329,0.2544125642019539,-0.5809068214037845
Olfactory_R,0.5684582538127209,-0.09202464850944206,-0.05117513981693091,-0.04015550549847386,0.2195876214016396,0.1869757820009252,0.48880825614889195,0.2419152136536487,0.16877942330300752,0.3924376758086821,-0.018843037754785838,0.30110303278548867,-0.004698391996548696,0.44294126131401734,0.40985100774190736,0.1567939878822961,0.16401161153302415,0.6767480717857488,0.2883638284624371,0.3133531596147416,0.3807483542214271,0.1155574974917292,0.23519461365218228,0.204186734075514,0.1829959660931085,0.3916097734139277,0.2879971711080002,0.4577667216242975,0.19450377853410933,0.4635718981252011,0.1466879619114309,0.21874370908422064,0.17796834890088703,0.5183066548180643,0.22837195746119837,0.2991516014108804,0.3202421185691596,0.15232385150990524,0.09659010615845041,0.06705718790145165,0.556081872075223,0.16308040294808088,0.06522432432134113,0.1501761028169338,0.30905542808949626,-0.030353444104653515,0.6214078181463334,0.12333266051697547,1.0,0.10656726531036069,0.3084786081103207,0.42003964859969295,-0.03663678802686877,0.061911049686716624,0.07219003784060567
Thal_VA_L,0.49025343458100656,0.45092146651496073,-0.2927446784061644,-0.17803956282976466,-0.02073682112635103,-0.3322396783283507,0.4877066890091661,0.7618440848217252,0.36930730685034313,0.11095634577721222,-0.3201975570384484,-0.2190632011537583,0.21206900899919442,0.6504520096160533,0.10273891905726686,0.18037088011809685,0.050972503677676514,0.4250611796684211,0.3233418513632272,0.01988983930660007,-0.02112081415579299,-0.28128987351118967,0.010937795854392841,0.6475919503322615,-0.27201527073065984,0.49709240237473773,0.6124901764608921,-0.20209153341871447,0.750527099726825,0.18788619100413442,0.7300102499641817,0.5124842134032105,0.6468259264800549,0.29942004670565153,0.7626915565739256,0.672063160420394,0.8255894985534353,0.37619294952899984,0.03756027018905475,0.5071452863148039,-0.10742616207150743,0.23067135362010874,-0.3492401625017326,-0.5338101297996396,0.8071759627704019,0.20333775433742782,0.4579180280309305,-0.4266434499470986,0.10656726531036069,1.0,0.34220441183071304,0.27589458433144726,-0.45904940815108486,-0.2242393855144594,0.797215110164762
ACC_sup_R,0.18379439120668667,0.5565466358580288,0.28032011012960373,0.07662855807885281,0.5007325060321557,0.3368660914805417,0.5899564194143061,0.5345368912532031,0.5476241525812129,0.38695782053448996,0.43300380019241064,0.4590110483534859,0.34803833605607826,0.3906022782611931,0.4916997844081624,-0.3521950144974527,0.39905652532747266,0.4927521191883781,0.44517277381926845,0.590829692660177,0.45499516391530515,0.18505656677084883,-0.4623074517626735,0.2904911782937992,0.3533364404739877,0.1456134565588613,0.10059825062173385,0.38222476802988886,0.15374926052066518,0.361865916493335,-0.0016965725203216247,0.5805641632403105,0.361571397221889,0.6117221802433099,0.5438334781788088,-0.05765158002146762,0.3366746760701943,-0.38780829075412576,0.40649172770494896,-0.16997933059062728,0.489025415276748,0.617225540507762,0.1647533352901567,0.28293621849417766,0.508190449137017,0.4895200914245788,0.32322997832383316,0.21793901125288984,0.3084786081103207,0.34220441183071304,1.0,0.552522187729706,-0.04649355186098819,0.3708588792188202,0.18440441355508763
