,Occipital_Inf_L,Frontal_Inf_Orb_2_R,Lingual_R,Cerebellum_10_R,Cingulate_Post_L,Vermis_1_2,Thal_PuA_L,ACC_sup_R,Fusiform_R,Thal_VL_R,Thal_VPL_L,Thal_MDm_R,Amygdala_L,Thal_VA_R,OFCant_L,Thal_IL_L,ACC_pre_L,Cerebellum_4_5_R,Temporal_Inf_L,Frontal_Mid_2_R,VTA_L,Precentral_L,Vermis_10,Calcarine_L,Amygdala_R,Heschl_R,Angular_R,Precuneus_R,Thal_LP_L,Vermis_9,N_Acc_L,Temporal_Sup_L,OFCpost_R,Lingual_L,Thal_PuA_R,Rolandic_Oper_R,Pallidum_R,N_Acc_R,Rolandic_Oper_L,Postcentral_L,OFClat_L,Precentral_R,Thal_LGN_L,Raphe_D,Fusiform_L,Olfactory_L,Thal_VA_L,Cingulate_Post_R,SupraMarginal_R,ACC_sub_L,Thal_MDl_L,Frontal_Med_Orb_R,Temporal_Sup_R,Thal_VPL_R,Thal_PuM_L,Thal_MDl_R,Occipital_Mid_R,Hippocampus_R,SN_pr_R,Frontal_Sup_Medial_L,Caudate_R,Temporal_Mid_R,OFCant_R,Red_N_R,Thal_VL_L,Cerebellum_Crus2_L,Parietal_Sup_L,Cingulate_Mid_R,Cuneus_L,OFCpost_L,ACC_sup_L,Thal_PuL_L,Thal_MGN_R,Frontal_Inf_Tri_R,Thal_PuL_R,SN_pc_R,ACC_sub_R,Cerebellum_9_R,SupraMarginal_L,SN_pr_L,Temporal_Pole_Mid_L,VTA_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Vermis_4_5,Vermis_8,Temporal_Inf_R,Putamen_R,Occipital_Sup_R,Thal_LP_R,Paracentral_Lobule_R,Thal_PuI_R,Vermis_6,Thal_MGN_L,Cerebellum_10_L,Raphe_M,Thal_MDm_L,Occipital_Mid_L,Red_N_L,Calcarine_R,Temporal_Mid_L,Parietal_Inf_L,Frontal_Med_Orb_L,Hippocampus_L,Vermis_3,Frontal_Sup_2_R,Parietal_Sup_R,Frontal_Mid_2_L,Cerebellum_3_R,Insula_L,Frontal_Inf_Tri_L,Postcentral_R,Thal_LGN_R,OFCmed_R,ACC_pre_R,Olfactory_R,Cerebellum_9_L,OFClat_R,Cerebellum_8_R,Frontal_Sup_2_L,Vermis_7,Thal_PuI_L,Rectus_R,SN_pc_L,Cerebellum_4_5_L
VTA_L,-0.3147200641624857,0.4115549441782928,-0.0724083424193203,-0.14189929807031465,-0.19780343355997312,-0.19023179766660706,-0.25336391058508345,0.03604584456693624,0.34551387889688856,0.15970215964841483,0.12446149761556793,0.6488014103825913,0.26026795213053283,0.3140802152542263,0.6434462208956128,0.3916124192223402,0.16180100063179914,0.05500347033693698,0.2538081011180384,-0.06714397837667335,1.0,-0.0019043474329083052,-0.13012698281307356,0.1146618098440073,-0.10487599655785293,0.42875986986296666,0.12296092579945354,0.12484779515961829,0.2392612397803637,0.34280974737043896,0.34769956548249836,0.12289531459132699,0.48429652902306414,-0.17587111639562392,-0.36014717476858726,0.17487645341387967,0.5206819985102433,-0.22317903913636086,-0.02458003130559988,0.0920373270543622,0.2066096792327999,-0.20640264081199192,-0.05966830991284821,0.04772026469069386,0.39237207587928513,0.28797615041496455,0.612311183918754,0.034114995756964,-0.12917154333442862,0.19122426693908937,0.6551961360293955,0.3169381492065573,-0.10146136338179913,0.038316515659752276,-0.04552549435328969,0.6394999393706351,-0.21320479468055065,0.19616683165056262,0.6942454804823238,-0.02426864421667255,0.34645821685884304,-0.1414663226340945,0.35159818779347984,-0.45325913701371395,0.3043581913614582,-0.16417010632725945,0.08766231839877463,0.2578888006573644,-0.1344057550237346,0.2872599083895503,0.17292836733412664,-0.11330412175884086,0.6890850379161905,0.1073637967486154,-0.41385817307654466,0.3278488570218257,0.10119558373877224,-0.02533455852931874,-0.04870725877622887,0.6049125090393884,-0.2493015202383075,0.628208942574223,0.16624515129746692,0.2724733227030302,0.309435649997486,-0.07177067719761666,-0.009769261855162727,0.4084147468043506,-0.18269057791101692,0.06761052913659625,0.0339061724298646,-0.23678225094892785,-0.16761736308490716,0.2879403712802911,0.0006106551638611238,-0.26305508671390376,0.6355218813186426,-0.29483750150163185,-0.41122181079961406,0.0668209851600806,0.1620520285712969,-0.1744726919248805,0.34642941359213303,0.2969657542767366,0.40565886831659576,0.2330390966493542,-0.46653348174248765,0.2424520920138081,0.09402579085827167,0.23870672583020064,0.0874666945204314,-0.025069418762242047,0.5907020186267129,0.3023549106992052,-0.034509352836821786,-0.25717473444382133,0.2759993126045563,0.06105549241009254,0.23266663025830406,0.023640159815874934,-0.374584144648168,0.10793729997249892,0.5521900966071787,0.5354892753185776,0.29901920426980466
Precentral_L,0.3194905399243247,-0.16105450344307393,0.4271562334795471,0.15679937674983718,0.4502082863018271,0.5571006209977403,0.47362012472482323,0.18505656677084883,0.18214511935453806,0.23494747311456204,0.1583763637811266,0.27690093678516975,0.28778979886496553,-0.26903260325305256,0.220224329514736,-0.3359210963123657,-0.215113586184378,0.1003570094838662,-0.31721157625796653,0.6028360753933997,-0.0019043474329083052,1.0,0.46501746133765,0.6496294352044756,0.6277671234882524,0.5469148627547391,0.6863827181752967,0.7425729834943475,0.7551864607675054,-0.06692656533011435,0.12113846211510453,0.5393948700800753,-0.1828383421050144,0.6591832554695949,0.6372372571251765,0.41346408628127,-0.43349012447446134,0.2767525349456717,0.3673373346694263,0.8020293864399137,-0.11138425958509447,0.8044375575091323,0.33432085096800834,-0.6325345742509461,0.19760912574483977,0.09064671762454456,-0.28128987351118967,0.4288173329531042,0.7241214540489342,-0.537995966939864,-0.07349782422278946,-0.48746705980514005,0.4651541019412434,0.43019810359759286,0.6761836384124009,0.08950868925237118,0.3643410258211679,0.65744313661151,0.2789084431302051,0.37113355159315264,0.3472664946078768,0.5185780968104454,0.06849227535734377,0.31450068288538535,0.07501991083253035,-0.15317547571926324,0.18410467528918767,0.6384113122184268,0.5341518127651433,-0.30980351405411766,0.20857466598225202,0.5809192145779005,-0.14078227371418015,0.3072314421315339,0.6616102598222329,-0.10897335131584095,-0.5950015444110764,0.2389878191177366,0.5852502647219617,-0.25049674264961846,0.25913118271897045,-0.009254605556126116,0.8251580887467107,-0.36642781801002977,0.411468657465644,0.3102628903257888,0.0951754968752812,0.13354279112509634,0.5474787115492736,0.7194565960017986,0.8177723943541868,0.3213052226563966,0.29450739072686144,-0.2896961981192678,0.7532967134936042,0.6290070640485148,0.3718494145800421,0.5018711201967687,0.5592400967648705,0.4741013547726915,0.207313305676885,0.7056219743349963,-0.3294211140100728,0.6286760889916895,0.2351653800144077,0.4476861737394867,0.10149679269636858,0.6942807200053002,0.3229024181142955,0.32442647101931155,0.1593088699540692,0.7153606247567731,0.36192637091345664,-0.40889722328587236,0.04209287001182973,0.1155574974917292,0.3374430636861514,0.0014772149733249377,0.23784546536051795,0.43274947828645927,0.18980693017238606,0.5860710012320595,-0.30196430144360703,0.1344423669832381,0.47599676861492046
Vermis_10,0.5362538806021585,-0.2945099496090669,0.43041105202018115,0.05800630997167859,0.3135369784791168,0.5459130773775244,0.6263676181186236,0.4416629788756792,0.3954774945471756,0.3507224146127677,0.5217768131606517,0.1297654051963904,0.10338484913717765,0.10382841511845867,-0.06189430933370263,-0.02040565733892465,0.275102845126424,0.40219656020342276,0.2006416543137515,0.40535272546774465,-0.13012698281307356,0.46501746133765,1.0,0.4796581229760258,0.45089351415329093,0.30195711904089273,0.297774231173355,0.5174900979862554,0.4755499474976376,0.08903258133474187,0.036658818135384526,0.6397401921075139,-0.11757050186717449,0.5842019076017749,0.6616101772235616,0.5383438359208879,-0.28745639649334953,0.3365242508122409,0.5829560707224289,0.47632321009990275,-0.07925596702720027,0.42820760641600164,0.5730396916396955,-0.16002218487211994,0.5531280274834407,0.21504827909888263,-0.03787971792268775,0.5521631558883461,0.30694189547599204,0.03715206669779088,0.14138523319354143,-0.10603811454769926,0.45930386713552324,0.5382677467265682,0.6599104548388063,0.17094688127642904,0.3920708757616639,0.4208846267851136,0.016363903120339397,0.44212396697661893,0.4379817439410439,0.3611810133403147,-0.2749380542322868,0.3854737572629778,0.4231996262213768,0.29074637811635323,0.2793995396842518,0.44624775048389953,0.5693653497116966,0.1321284532541297,0.3243196564265163,0.7198700361769984,-0.22264063914155627,0.5272593802625727,0.44383235357572337,-0.01895729813774133,-0.03704129557214234,0.3066727321671937,0.4795684598051026,-0.03967896455818302,0.42870848010292506,-0.10558998981128369,0.23538778069569374,0.14449693447196105,0.35799520807284163,0.27409331430366635,0.3832557898624064,0.3855307263485442,0.5045697856258662,0.2631023358675561,0.2813884968389135,0.5400652297851263,0.3402535920522607,0.040085356079845674,0.6029313959841079,0.35194073731498926,0.2663858797028759,0.5222602358417047,0.4388016046432401,0.6145965512354798,0.48016084349090143,0.45142327272606886,-0.3202874945281432,0.4687534208742901,-0.14814414178985016,0.11386955706987274,0.36242728301945587,0.42627904731170313,0.2595667737120369,0.5835247454440479,0.4728052481295599,0.24072141161170402,0.20201226580511156,-0.24550647278999535,0.4561504581875276,0.39442623111082736,0.3278062399630062,-0.2526046156913703,0.2968223681091617,0.4625075997268481,0.30675646847486143,0.7286767560790259,-0.2368797986926555,0.3191420956535548,0.5203962673594406
Calcarine_L,0.39566918062367984,-0.05492489519389232,0.80589681715372,0.4548808232634846,0.4206889026416433,0.6634472825681846,0.6014164238749596,0.39905652532747266,0.6879848852355291,0.510481780063312,0.2509515942521994,0.557545784731508,0.6568387357491451,0.2055630026637357,0.1926645584183526,-0.14935960823934305,-0.10826909380453725,0.41024181227368434,0.023632499849176706,0.40889071464619203,0.1146618098440073,0.6496294352044756,0.4796581229760258,1.0,0.7091900322462049,0.3734664782753227,0.6621671452632695,0.7704481494207385,0.7561911997301715,0.16132656945411394,0.11327048311643076,0.49801695784030786,-0.092561349097547,0.8874885674861205,0.6411162007916753,0.38688116937192685,-0.27689724957588047,0.5402337548751098,0.31148795769649235,0.4344892824671715,-0.031163530726148213,0.6026830960020164,0.22585193867148218,-0.21156528302333769,0.5006218421685992,0.19273587036170167,0.050972503677676514,0.5346338322373154,0.6035750367902862,-0.34674059133232155,0.14639677117314862,-0.24088743690002615,0.7340196900883793,0.5856287717477835,0.7952283301581028,0.3623241949084975,0.33017321401123784,0.6404242043966113,0.3051315892329713,0.24384905366890902,0.5996454653385885,0.7531875943064772,0.015436287520323092,0.48889200136454425,0.28322059417561546,0.2782019818297072,-0.00706407173549184,0.7905681245051401,0.7016844928462498,-0.08432083538919076,0.3994221770922837,0.572694814368174,0.0026083855214256236,0.2814046407108601,0.5615973773370952,0.2284589228761242,-0.390564570738293,0.6818505034429366,0.43234548144670143,-0.12876956053005964,0.2921047690074164,0.06666666062350055,0.6327350377139522,-0.06976721975678431,0.6018430194241021,0.5970158312897137,0.6478375275404388,0.3269254507924236,0.5905525268369137,0.5209632890912171,0.6400116660948112,0.6207937125765145,0.6824552233614949,-0.15448293985318926,0.6633881116727771,0.5939999215394298,0.5734511370278328,0.43275451112013985,0.6566186036588624,0.8173173336195442,0.4516230346176701,0.33903459209896003,-0.001209692943966744,0.6709927934534391,0.3522700652142398,0.3344503881613736,-0.04529417111841127,0.47032202760215286,0.4874398656824078,0.6226345681487253,0.11259618823536918,0.6237623133601243,0.5099785221898417,-0.3366062010986971,0.06855823352123844,0.16401161153302415,0.7526876635692304,0.04757962506410033,0.7270240187990181,0.2632015947991344,0.5337673699137143,0.6535729773902746,-0.2453503983594568,0.3086139207748386,0.6350514321617852
Amygdala_R,0.29177578747514743,-0.07805310175131275,0.7052250676144277,0.544768052317101,0.5615527425464318,0.6039844024518948,0.6597944651236348,0.3127361359529567,0.5235108764178771,0.5367585112239943,0.2647913099902194,0.40041398536772815,0.6228287378954128,0.10903902770826016,0.0818217838799963,-0.16360811908550843,-0.23693199527674677,0.42071486388913887,-0.1265225339654,0.5255961882398124,-0.10487599655785293,0.6277671234882524,0.45089351415329093,0.7091900322462049,1.0,0.31210543477891545,0.4982934811978063,0.6380466704276617,0.6679036526209426,0.14362831556439337,0.13174423485165884,0.37423273160866394,-0.1736680529479889,0.6953621731313595,0.6942318772127146,0.3163543959714662,-0.33194383927899307,0.5949883401056092,0.3727025464540335,0.3268293636730248,0.055343801181305316,0.6769960186444057,0.352540444789834,-0.2719876204978892,0.31459596147996777,0.2389258731038407,-0.1283494806944654,0.4704678261568624,0.5862813719760561,-0.5035223738178901,0.01127470361165786,-0.4289950139710469,0.7272576689566876,0.5948340543227434,0.7531376438443318,0.20747559697738782,0.23275083770984953,0.7038609333592528,0.1769603600939707,0.3498601509150597,0.4253195458798543,0.6987674644062748,0.01512607786169782,0.6417124760186216,0.2248714447646113,0.08938274239977151,-0.09531257807243755,0.6423347400235959,0.4821757592645428,-0.19723043800812282,0.18890737633885035,0.5701294605097667,-0.06525999280465064,0.31378960525904837,0.5997038964169653,0.136515352629255,-0.4818564919104564,0.6530872626491437,0.3285288512547326,-0.21051471166829833,0.1915905144246845,-0.05997245340567129,0.6301431744053964,-0.2235710468652613,0.5162081909994519,0.47224044482161925,0.5163368690044937,0.12821463962713076,0.41718302983777733,0.4719540083072432,0.6175791157097963,0.5246083828191181,0.5901981761173558,-0.09156313878324909,0.5834303307693087,0.611275144674325,0.4175225992062246,0.30423942920177965,0.7420221330123442,0.589406966450526,0.19853367983816397,0.2580817509161911,-0.2051128273559879,0.6747740454958094,0.3159398985783114,0.45814115519723253,-0.03670610777590067,0.4603615118356881,0.4676991087751203,0.5193662670609325,0.07464594350246388,0.6075451067909959,0.43145729047516224,-0.3508170378532262,0.002558788026643708,0.4483291139693381,0.634034411451105,0.14975188064834843,0.5194171493874615,0.26526157336471945,0.3718985537585725,0.5815587400178156,-0.27878945080615525,0.13449727464673134,0.4830846842615432
Heschl_R,0.03533202255477483,-0.1398023614481703,0.179601608670076,-0.02858576250306922,0.02279980632327195,0.17558367274476844,0.08555062488819148,0.27123030789721886,0.31535495498107713,0.18889253739920595,0.21636658524370075,0.5734158669152432,0.29697807868352516,0.020113408332639655,0.5279967261628922,0.061965443838426004,0.041233170273514454,0.22426197987299756,-0.080175985964943,0.47910763758168246,0.42875986986296666,0.5469148627547391,0.30195711904089273,0.3734664782753227,0.31210543477891545,1.0,0.4060046900915968,0.5979329291926402,0.5353524226169396,0.22074306124793244,0.2383759749272692,0.3647271452138486,0.059302630154659045,0.24279440462759025,0.07583914947840928,0.5787575655439198,0.049170058318983995,0.1070081687404558,0.4074570386918641,0.486761039852997,-0.13489855413589089,0.3781153521982385,0.27265746120922923,-0.4726204924660237,0.3889845009075123,0.39174079432054165,0.15362165946910156,0.20648111987651938,0.31343786377560406,-0.15022532291157445,0.38905204279271427,-0.3543953408222268,0.2194951897876748,0.20726418986528322,0.3057989086639246,0.37136035260648426,-0.11042724876465575,0.6845235059227603,0.5326984279499004,0.35978710550150006,0.5194059623350411,0.1792570481042648,0.09023435852501563,-0.07262919197499645,0.20851640886928788,-0.13957180366052957,0.11776103011300079,0.5667542005308575,0.19741476038644476,0.21414269946309641,0.2632785218222501,0.20623186471919974,0.42238893327683663,0.4934839261078152,0.0560708227436656,0.21780366701271772,-0.20351498528526246,0.059214010831102636,0.11481765782500014,0.06581528581409515,0.13419226331139816,0.47989922454986456,0.5961900025499212,0.03207045950617521,0.4488892048245721,0.0439229923567848,0.035964314779884356,0.35716148097843203,0.19614677100042624,0.5104383617395188,0.4220029820133542,-0.10281904823301422,0.045145332691528664,0.06239771032254106,0.4895212100936337,0.33682773386305603,0.6169644201556552,0.10218472301910858,0.14510922784669691,0.26955420305969746,0.06108516448622374,0.2924164043267804,-0.22709405834826013,0.6053997824346445,0.2999932570157675,0.19346818058191512,-0.03563329681921648,0.6300878762355416,0.3506852827868274,0.48000615735799873,0.322744423747944,0.38669329699635785,0.579874245089108,-0.1251338084102517,0.2225581502680356,-0.0021740582815582706,0.307362517183896,-0.21458459944368932,0.18267836578377458,0.5245500084473305,-0.26249407585141593,0.42386453497231125,0.17169953018389697,0.4599003906009352,0.5687225549653564
Angular_R,0.26527722286459754,-0.11029037786974671,0.38140961686302804,-0.014238375560767406,0.197370099797825,0.3066007659090812,0.24030226980099298,0.011639629864945286,0.24502590626006904,0.007141819304332854,-0.24010447367976465,0.3629994287271076,0.31812796136066535,-0.34476989963615995,0.2658763077041311,-0.5567387393224473,-0.43137392598197327,-0.01996688292815054,-0.459359542544261,0.4100815170052227,0.12296092579945354,0.6863827181752967,0.297774231173355,0.6621671452632695,0.4982934811978063,0.4060046900915968,1.0,0.7235551091344313,0.8165740911931362,-0.17979078041628496,-0.028878043952373148,0.2564438731282553,-0.2762655914657143,0.5974343760277291,0.4675142010815998,0.2518817658519162,-0.518230592614302,0.43310733974622545,-0.016917807824010388,0.5939518367381484,-0.32327144476660524,0.7100430986023991,-0.08298946807768441,-0.5536097029529485,0.05658628850733193,-0.19751061239395923,-0.37595876982578336,0.10180131377656025,0.8787272909061504,-0.5684219618320936,-0.20742323711350963,-0.3931984645315945,0.499225869317206,0.207051576466626,0.5389414465624235,0.038222423060536644,0.510194874703175,0.46770150526804005,0.3759537373975863,0.0728780085835606,0.5120401417252605,0.5875312798116954,0.04740118089779618,0.1675487439432763,-0.2539368529197817,-0.10284040835856409,0.12989998151905285,0.5687619996093268,0.7009462710132994,-0.388673280725194,-0.05572690900210523,0.2514397082038496,-0.24966918195441334,0.15671872256986832,0.706376196103612,-0.10425477411595946,-0.6755645457427434,0.15063524863392086,0.37499165674545365,-0.31414398076552474,0.2086809943156741,-0.05791943872914252,0.7829725472483371,-0.45418089899033104,0.18492683990887687,0.2896038143476426,0.18564352281015406,-0.0839777411105043,0.689260726245126,0.8510825840234233,0.8107551270468598,0.28937850263530607,0.39730359459928954,-0.5615467411383831,0.5179852936029776,0.4911723581223991,0.3355007950962364,0.5234433085785284,0.42431704009909715,0.5717859526061294,0.03239959425391258,0.6626800027741852,-0.23132031457483154,0.4520464717053323,0.01721604171878219,0.24634308285237444,-0.10370004307662085,0.27581785793086605,0.08268850981699741,0.3085752331649421,-0.2477551292269403,0.8797032799062194,0.35974505194900425,-0.558619298063728,-0.16036211177672885,-0.0461879994838566,0.2663964877438674,0.020093996898924535,0.23859218952760694,0.17267033343307153,0.38048821635528385,0.4206258250253069,-0.4239267611620049,0.12428480534916446,0.3182541318362509
Precuneus_R,0.46609644956609697,-0.301826494635461,0.5753745573643029,0.21234111382834897,0.24502407696383202,0.5610860863519468,0.4010139974040691,0.5007325060321557,0.47681582575748765,0.30458578764123945,0.2566806892709767,0.47443130478610157,0.5287116368121065,-0.020681780099933895,0.32688226261001735,-0.17581022141723127,0.056894998268288866,0.3597950001238561,-0.02170976460348846,0.6126440350844139,0.12484779515961829,0.7425729834943475,0.5174900979862554,0.7704481494207385,0.6380466704276617,0.5979329291926402,0.7235551091344313,1.0,0.7016141485489987,0.19342530605772465,0.19878157805717311,0.6263148187202484,-0.17777364887187447,0.7722372577331301,0.5662938672045649,0.6001678259039517,-0.33745848681925616,0.4283281253491964,0.4643888102095437,0.6553023744531316,-0.22071473492670715,0.6546941182777127,0.2838753925693241,-0.44170636110585537,0.5085375539694793,0.2550756165152479,-0.02073682112635103,0.49447507937572177,0.5963070770032233,-0.23813684866020876,0.1794774379200182,-0.4362470085601216,0.5519310755894256,0.4093508821685184,0.6347748845294101,0.3188777066909621,0.31544989304926513,0.6602152204007832,0.24362215378693639,0.511689916710261,0.6447909692540943,0.5593422242670235,-0.1051639301580841,0.37005158190592563,0.22038336480089263,0.19022686009059733,0.14418937843743235,0.7441491742798435,0.6546889346357903,-0.03976531560100836,0.4119627036261493,0.5046972073640192,0.005023197898245637,0.5195568221378143,0.5064970866395511,0.03570774462968212,-0.3180126484868031,0.4474263939433287,0.3942429343064618,-0.122077704388978,0.46222507150667713,0.0658486305564577,0.7401322063069415,0.00704522504753253,0.5723867973435031,0.37421990789420384,0.3426406778099831,0.3468688792378627,0.6612066487758682,0.6386798781052929,0.7368401578693642,0.3954507849705654,0.5336762916897975,-0.19804799269562626,0.6884759252973355,0.5211278868301018,0.5548382477362774,0.5210064439360904,0.5976411045228885,0.6896356479851584,0.4167920736455874,0.5488453695738964,-0.2553850902169154,0.6865065671303215,0.338916805525174,0.2699636993434469,0.15451914075514267,0.688131919621637,0.41764350605420264,0.6439863529518527,0.3570247248379565,0.6061390566473837,0.4542093629974131,-0.39728027064946214,0.3255914132123254,0.2195876214016396,0.5601190174574987,-0.2661648238654866,0.5161887302877066,0.6035933710361924,0.25665700714459827,0.6149198320740478,-0.21215781139904114,0.31695263527958295,0.6384363912284299
Thal_LP_L,0.20556236176783418,0.005353883005611606,0.5252481169233505,0.16156917726604839,0.3980671337336768,0.47092047686597116,0.5379817071426811,0.19268296442242466,0.4849947322556795,0.3848862783023704,0.13621490099437678,0.5905575127674959,0.46335591951637484,-0.016823367445384214,0.3473137037603263,-0.2684920111972209,-0.2976438422414607,0.1904256311495095,-0.29120841826576543,0.5178651331270574,0.2392612397803637,0.7551864607675054,0.4755499474976376,0.7561911997301715,0.6679036526209426,0.5353524226169396,0.8165740911931362,0.7016141485489987,1.0,0.003678206753913869,0.10211390057751059,0.4120045038262402,-0.09881638902288947,0.6188907586524229,0.5964410177162085,0.4321910921706817,-0.3065383268688539,0.5028286619699697,0.2238675673345871,0.5405580860978824,-0.0853996808221759,0.7476745373855639,0.2440268419120672,-0.4245942155825293,0.2813364655385675,0.0938848685428741,-0.1326601888391144,0.3566517330381367,0.7986887817991554,-0.4935763259549614,0.0952056935809469,-0.3005556315003389,0.6501233398451457,0.5715890085307305,0.8034356165018154,0.30355090640570065,0.40225654934673255,0.7410716655114101,0.5485714981818944,0.20955617369700877,0.687330712545042,0.6793155855867311,0.12726472379201736,0.2926041308563255,0.13603068349227584,-0.1046259958371082,0.04949317172198274,0.7432689018780148,0.6055928343806212,-0.20781008110271518,0.13470211050961242,0.5419745343654445,-0.011807158787571916,0.3470254205005437,0.6303773666850179,0.16455805658046938,-0.5885014573944453,0.3534865057705277,0.38950991755544817,-0.15466539824700817,0.15222385198772287,0.1587156289864898,0.8138817066670901,-0.27750860179860753,0.4363110156931036,0.3739294824273637,0.3942639774724659,0.12472033619255585,0.5510812496071096,0.7376822706632009,0.7794235105512882,0.4041236918639287,0.3745630277347285,-0.21506321221336797,0.6560103048063733,0.5570305420878953,0.5910427630536744,0.3661742122432103,0.49946041247449247,0.629231061356752,0.14011325829114119,0.5005483118786029,-0.192396599692568,0.7054454190064445,0.1959482508480685,0.4078633584805031,-0.15755865797205612,0.4862669620105354,0.2878133412650976,0.5339344085084317,-0.022835368383824328,0.82629552543261,0.6203728204360812,-0.4117470778050518,-0.04314578795899314,0.14732293628344387,0.4981199518057198,0.12864729990449744,0.41498272712339723,0.27127247619585126,0.2853070282524581,0.7085077874199011,-0.25665227340756436,0.30539655867983906,0.5196704199919109
Vermis_9,-0.2147802017713671,0.3594385588656962,0.23991217766526166,0.3828853163406036,0.12360959045112736,0.13383147550066515,0.13921375597150693,0.3906022782611931,0.5817825518631543,0.5518270307900544,0.5409024656190108,0.5003046889633375,0.4310045521515238,0.6244513871304491,0.3405379398518576,0.6829248237420995,0.3891436504790373,0.6993894267258756,0.5954901423464278,0.005787468525024411,0.34280974737043896,-0.06692656533011435,0.08903258133474187,0.16132656945411394,0.14362831556439337,0.22074306124793244,-0.17979078041628496,0.19342530605772465,0.003678206753913869,1.0,0.5188926398112418,0.321310354396069,0.619859806443101,0.016279386143148843,-0.0886936712369742,0.3834407800534232,0.5794513438122234,-0.048744599313559324,0.4820354171675696,-0.04675315942510721,0.6000834641902096,-0.22003685396827266,0.3558803227375337,0.28282768663801544,0.6179767492506272,0.6630428667260032,0.6504520096160533,0.3688705100473529,-0.2740303138499184,0.37320399832404344,0.731318987489074,0.24251664177850477,0.2017941173533375,0.332390587518745,0.1239872677099306,0.7004524992365264,-0.39212597806898014,0.28670779330376617,0.2299919647851494,0.17478687178702948,0.23370118282254054,0.06964828600023949,0.3387849778442022,0.06470045075612159,0.6100547497040676,0.10971504187545814,-0.049239613487179375,0.3289585223962378,-0.2554012218501309,0.5723186475847772,0.4071476851041524,0.12653186146513046,0.6321701682414714,0.25540095435832016,-0.46727599503254413,0.5155710831511443,0.4283091467634742,0.3808381042743407,0.00037541727101475346,0.6113514746816314,-0.0001813942145874415,0.4542997699101599,-0.008529108643357253,0.6520331252729228,0.6450937485952343,0.30331730079999775,0.4009285907070341,0.49638853184441833,-0.3405185090728698,-0.30252794753851087,-0.09619865506235721,-0.013522509974398928,0.3502514152967885,0.6597763206599486,-0.07793212315878072,-0.1908180447122325,0.5864359417532659,-0.3800425039843119,0.022729624950817755,0.0476111149049818,0.34159810743311075,-0.3238598529942821,0.32331696520068426,0.4133874458507069,0.5190242595652087,0.1830929851681025,-0.1626122761330005,0.36778237698689076,0.5196594784086042,0.464859374564076,0.4407995205000316,-0.24573205518239674,0.44205087239145896,0.6063421837759202,0.18246670197712805,0.44294126131401734,0.49416045729845226,0.15318362113629777,0.40921077714336135,0.10370016563863958,-0.2865579788014237,0.25033476283830974,0.6569441311634705,0.4247588056082627,0.49991801521082513
N_Acc_L,-0.03595181617167831,0.34440166212644985,0.12589547884007563,0.12960714874630483,0.00886209954758595,0.0713901662170814,0.007574063058968715,0.1456134565588613,0.27557758616777117,0.29807240856698064,0.36483390862323456,0.35624522572926726,0.18368822411971245,0.26685071941999916,0.23699718106129558,0.42295974396096137,0.3305742038382121,0.41703451807417247,0.36909502886125356,-0.12523545525204147,0.34769956548249836,0.12113846211510453,0.036658818135384526,0.11327048311643076,0.13174423485165884,0.2383759749272692,-0.028878043952373148,0.19878157805717311,0.10211390057751059,0.5188926398112418,1.0,0.5246663188315351,0.6736088298992313,0.042123436871319135,-0.08161126936583339,0.20346115963972702,0.38748445981523305,-0.18222738056177903,0.40011118898460935,0.17193146660634204,0.42219404341209654,-0.21134253037247774,0.20850622630137725,0.10437842809842235,0.49584651310424105,0.5162767615230884,0.49709240237473773,0.1798003686909356,-0.20345171824941868,0.37335679250815224,0.5334709694937482,0.1632312665074707,-0.000311857514550265,0.16902557779363406,0.1161298499804529,0.5186889100716643,-0.23385736549056843,0.2721245228328459,0.16597032749658353,0.05345632227943056,0.09573558171043331,-0.07096267204270416,0.3607790981777337,0.0535781858935309,0.45453684775142755,-0.13591638372165876,0.18823740897677016,0.18066561977878323,-0.14020380377660643,0.20055194102787893,0.2993698653616129,0.17140248693274934,0.4629142906340526,0.01990184022334603,-0.24082284081973393,0.13257550154856,0.3353582270591972,0.10857643472230885,0.22485884879191437,0.6493166507910652,-0.11234352994846936,0.2348913860152172,0.09493728333551205,0.34354941249672294,0.44916294181066974,0.058849175132336444,0.0357764499296648,0.502249553981266,-0.15740544535395443,0.027303297332936054,0.13611656063661498,-0.11515251151433087,0.10376330553251004,0.3437002008634135,0.021812137125201983,-0.1962551427289247,0.43581212766501704,-0.04843399190159479,0.10736419472409381,-0.03902075457245673,0.35069346643121146,0.04687980436738305,0.25218110095018753,0.427095756720282,0.3341259536832293,0.20967337058292537,-0.1309302433591142,0.3604019508279057,0.15727729785467418,0.29040219078664475,0.3558971595371526,-0.15714041906947357,0.45956432140990844,0.5370626425445585,0.09487400515241118,0.3916097734139277,0.2328890237509004,0.11792628450021872,0.07836396257181706,0.06196172566834969,-0.2680906491521885,0.23704463714560886,0.5123743263598168,0.3513654347050561,0.3076631035526375
