,ACC_pre_L,OFClat_L,Thal_VL_R,Caudate_L,Paracentral_Lobule_R,Cerebellum_9_R,Frontal_Sup_Medial_L,Temporal_Inf_R,OFCmed_L,Thal_PuM_R,Caudate_R,VTA_L,Thal_PuI_R,Cerebellum_9_L,Thal_MDm_L,Calcarine_L,Red_N_R,Occipital_Sup_R,Cerebellum_6_R,Occipital_Inf_L,Frontal_Mid_2_R,Cerebellum_6_L,Postcentral_R,ACC_sup_L,Thal_PuA_R,Rectus_R,Amygdala_R,Lingual_R,Frontal_Med_Orb_R,Precuneus_L,Olfactory_R,Supp_Motor_Area_R,Temporal_Sup_L,Fusiform_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Thal_MDl_L,Insula_R,Postcentral_L,OFClat_R,Raphe_D,Hippocampus_R,Frontal_Mid_2_L,Thal_MGN_R
Supp_Motor_Area_R,-0.39549734886332194,-0.13498802000189802,0.2093998455104558,0.19321906170595213,0.8724875276670976,0.2963254382764187,0.3597244071845226,0.18545079509714837,-0.34494793452384415,0.5026534006503144,0.5533003774085857,0.16624515129746692,0.14940476029834318,0.4210585671623899,0.5108185375396467,0.6327350377139522,0.28051895817899947,0.45940869804303586,0.2931075459885136,0.09018169742325978,0.6908327874803332,0.19061875773118872,0.8577755303399707,0.05662843236970339,0.43067755234602445,-0.22419089332942527,0.6301431744053964,0.4557785001210305,-0.5831785752283289,0.6214378148706815,0.10719990778472273,1.0,0.24716646616216684,0.26795509603188444,-0.08152949882671072,0.36168008701593213,0.0994011407981832,-0.025088602233303288,0.5576565693601533,0.5359334465395968,0.05261191092989343,-0.5708116692435828,0.7037844054964978,0.6152805123930717,0.03747772069002253
Temporal_Sup_L,0.4658683046414669,0.08930292533930922,0.4182997943795548,0.6797107060344697,0.3461515089754492,0.28792044287788016,0.4302891988139282,0.19693477591685507,-0.062411457691598775,0.4654772167111346,0.35428948950777467,0.12289531459132699,0.4848964501330607,0.38984963932031186,0.446767849605485,0.49801695784030786,0.34496305999595567,0.4198022673659081,0.5553959298560757,0.5452434086974536,0.24745685409984378,0.4876114193810416,0.07991155118093089,0.5937803726531866,0.5524317882377422,-0.004212206567905076,0.37423273160866394,0.3900775873433854,0.007778256208048711,0.6028985755935599,0.32905838621995365,0.24716646616216684,1.0,0.3712742358213637,-0.13194893217615344,0.3065548827839819,0.3345579143156686,0.41469486466897376,0.5793310427219915,0.6497248272243211,-0.2276446964039938,-0.13669936038651476,0.4211442007472485,0.6472999692042937,0.04458263214571631
Fusiform_R,0.16064548062758077,0.3265415733543721,0.7507791315540455,0.6446159887279018,0.19735791277009906,0.7555543135697957,0.1282575270877031,0.8382983392040342,0.256753511596487,0.1949357920032098,0.5752055727584839,0.34551387889688856,0.45947495452972525,0.8459635906596343,0.7051773553014609,0.6879848852355291,0.3813878411579176,0.08404198710934693,0.7682445517436522,0.09047487415165506,0.13885054197670874,0.8280882612968473,0.2121201524912755,0.4712488914277904,0.3279355453940984,0.21983501616713133,0.5235108764178771,0.7255665675616892,0.09625710633866234,0.3296166735997724,0.3817406283771468,0.26795509603188444,0.3712742358213637,1.0,0.23367181850385293,0.05144612407284546,0.4752828304160172,0.5809803422080216,0.6912828804639028,0.00807343002159548,0.1959209366478856,0.2486130752990389,0.6120194581843815,0.3230331918057593,0.42719646854202215
Frontal_Inf_Orb_2_R,-0.1735988536394288,0.8263814938093194,0.25890844939821545,0.15488367164832498,0.02685546035862555,0.017032618983327388,-0.48476985502694053,0.10472015648255253,0.3902906100481897,-0.39551295736974734,-0.1900744515923075,0.4115549441782928,-0.2447075112214531,0.10750810271350518,0.24872118810070143,-0.05492489519389232,-0.24460823640223478,-0.6000931247020466,-0.16134477485905205,-0.6411502359501077,-0.40276407653448887,-0.10932264156049494,-0.11228698738663477,-0.24181152442675322,-0.3478577775062079,0.6275296148128058,-0.07805310175131275,0.006194496779793981,0.6253816681610187,-0.26323959626639226,0.15232385150990524,-0.08152949882671072,-0.13194893217615344,0.23367181850385293,1.0,-0.1409133274644355,0.6474549802106184,0.33168362566285514,-0.13861654213098823,-0.15864384137740167,0.852503455628528,0.32786136631388024,0.028536252369692608,-0.10831865486661492,0.4838592133684218
Occipital_Sup_L,-0.28249659531260995,-0.26423485409918973,-0.05678179308725623,-0.08450066704075983,0.5844342901289377,0.1384509210172538,-0.1017211032581872,0.16792049821398142,-0.5200478401087019,0.7846749503026137,0.13666057751463498,-0.23054905650051602,0.552215198407101,0.09047957649405856,-0.05971082491395831,0.5613294780432488,0.26968112642488823,0.7458559355654037,0.32841016165426934,0.47350207874110484,0.08334448763140069,0.2772714854089165,0.5646111370697855,0.0037504594628018258,0.6158252016321907,-0.5706201025778791,0.3734048023483122,0.3551797533278868,-0.14611078968977032,0.7527571604835763,-0.05823538309659052,0.36168008701593213,0.3065548827839819,0.05144612407284546,-0.1409133274644355,1.0,-0.21892712513569257,-0.441384601868208,0.1778831852510397,0.5101734822367019,0.0343239499881705,-0.4316594348851723,0.13131819989280452,-0.008918804006531745,-0.5925995163868143
Frontal_Inf_Orb_2_L,0.16663142409122053,0.7628012747559738,0.5146317791092611,0.4871648591632092,0.14387076730688064,0.30803098963263725,0.08263834448200563,0.30469537972497085,0.4668976561091828,-0.16467333737890094,0.19455069722832782,0.33347012935637493,-0.03505702683920037,0.40815531746872385,0.5051264464260021,0.1621653093944943,0.12363930696191931,-0.35278327240287627,0.20889010765453989,-0.2976860668509225,0.035047561923395795,0.23903844938459612,-0.08423611739621675,0.0930459653849332,-0.03359007457197436,0.6082186522098502,0.1992857593788656,0.31648483253038073,0.3821421887928188,-0.02903997402854356,0.5684582538127209,0.0994011407981832,0.3345579143156686,0.4752828304160172,0.6474549802106184,-0.21892712513569257,1.0,0.5757670146653814,0.44199292224843195,0.0014598235415631037,0.4547640815362282,0.29084750687307476,0.34452621043388526,0.32763474448024776,0.525045632640271
Thal_MDl_L,0.5969647080405358,0.47744947688580175,0.5630521539405597,0.8590610549933856,-0.14389298066088638,0.2658655916272902,0.23779078660843372,0.2932163143737315,0.6224101045104977,-0.3320650926182612,0.40974948413143036,0.6551961360293955,-0.010444210458564003,0.44905350779294206,0.7750320499509937,0.14639677117314862,-0.09724244711502796,-0.3016307657761624,0.31842008559021157,-0.13809943341357,-0.01091359890226073,0.3357382254588871,-0.32017870156820283,0.5403430668207148,-0.16532174158300797,0.7255001592505465,0.01127470361165786,0.14265197931314483,0.4094864447128161,-0.12233321864952464,0.2136599545711607,-0.025088602233303288,0.41469486466897376,0.5809803422080216,0.33168362566285514,-0.441384601868208,0.5757670146653814,1.0,0.38049911880918036,0.016397290389069525,-0.01170254273650537,0.30092310789021437,0.3280539313613025,0.472482559955064,0.8215517551010116
Insula_R,0.13610291572194858,0.0492217228773354,0.6117261163780698,0.590514128887755,0.45847364308400224,0.6180079277046557,0.5166227449848333,0.6058989331567797,0.058869081450208534,0.4765724163858544,0.7048493104081538,0.12021353730410372,0.4354084787207756,0.6944167781726237,0.6679936612377754,0.6851286188314656,0.5466026235771324,0.37757138616637476,0.6847329465022935,0.2924054032031696,0.574209493566579,0.6780674450959331,0.44337937102502156,0.45030829159367114,0.555024086683296,0.0020068215383928483,0.695781401564919,0.696651955420737,-0.3059189697635864,0.5726699613954781,0.5162303433944928,0.5576565693601533,0.5793310427219915,0.6912828804639028,-0.13861654213098823,0.1778831852510397,0.44199292224843195,0.38049911880918036,1.0,0.31486891093265906,-0.1126274041838914,-0.1790245972651048,0.7936901693487745,0.6102254476732004,0.196164698682153
Postcentral_L,0.008428090818275379,-0.1383449735183818,-0.04868357267767332,0.3136693449803007,0.6258310845197478,-0.09314113609220383,0.3578521261783364,-0.20126038016985373,-0.2743291533904088,0.5454143574971887,0.22224246545347606,0.0920373270543622,0.2169864674408837,0.06680351418753845,0.26454458504417444,0.4344892824671715,-0.010132420182491704,0.5244544127526118,0.36485959511053795,0.39237577321168976,0.41865149889918074,0.1923536338922514,0.4347972379963498,0.15822774434151224,0.4430331089543144,-0.17431427559818385,0.3268293636730248,0.09599351487439302,-0.2273404290050796,0.6816819485145018,-0.04015550549847386,0.5359334465395968,0.6497248272243211,0.00807343002159548,-0.15864384137740167,0.5101734822367019,0.0014598235415631037,0.016397290389069525,0.31486891093265906,1.0,-0.17607417148477694,-0.6246146230919974,0.3452583696268469,0.6325385407157573,-0.19300682767042687
OFClat_R,-0.49370295488678906,0.7178343284077993,0.2899227857555226,-0.12610555320372796,0.1761460498222779,0.11828069668951238,-0.5569760867847938,0.19529503080940921,0.1371868885147416,-0.16831499632441027,-0.26939421984298967,0.06105549241009254,-0.08498963241968205,0.11534612619880909,0.061920995995627226,0.04757962506410033,0.02258045758982166,-0.49277895760823004,-0.16827981856970695,-0.5570068764160752,-0.29221261346791794,-0.08831025720573989,0.14788219092063837,-0.3786573341335111,-0.07368043560583486,0.26248779166010033,0.14975188064834843,0.17197553258294632,0.3547064107492667,-0.10396608459445296,0.23519461365218228,0.05261191092989343,-0.2276446964039938,0.1959209366478856,0.852503455628528,0.0343239499881705,0.4547640815362282,-0.01170254273650537,-0.1126274041838914,-0.17607417148477694,1.0,0.2062971940198068,0.13037315914663306,-0.194602920984787,0.17971673615712078
Raphe_D,0.31994699503860763,0.3832225254709263,0.3243250112058855,0.07603018121595315,-0.5392192232358247,0.22731308794545294,-0.2537652088176465,0.3152907403183619,0.33617423806578256,-0.4027417431779587,-0.14672935504234672,0.04772026469069386,0.07928484643774843,0.16092931869406904,-0.06947545725187323,-0.21156528302333769,0.07576985608631082,-0.4727881807798066,-0.03165567999434766,-0.1563239351965948,-0.4546768586372788,0.10620375523177213,-0.5536138420696298,0.1522741698464587,-0.2190582449447756,0.308079763032914,-0.2719876204978892,0.06608039696152468,0.535156806286812,-0.46063882346318563,0.14112413752544686,-0.5708116692435828,-0.13669936038651476,0.2486130752990389,0.32786136631388024,-0.4316594348851723,0.29084750687307476,0.30092310789021437,-0.1790245972651048,-0.6246146230919974,0.2062971940198068,1.0,-0.29937486627214843,-0.36014863195513036,0.2697215176841116
Hippocampus_R,-0.08172756219447812,0.12476387815852351,0.6017444603166083,0.4917110440459361,0.5619959185537236,0.5036016655240059,0.38338238315766576,0.4879893234622441,0.04540371587456427,0.3729247125141546,0.6042335415238549,0.19616683165056262,0.2384960439489607,0.6355351671179732,0.6597458099021721,0.6404242043966113,0.429168491017188,0.23065979605679512,0.46743217829978984,0.056471916414629064,0.5739881472544321,0.44965214407075876,0.5728637617211833,0.3158337791697289,0.44247309763056597,0.03812234954521488,0.7038609333592528,0.6068184331329992,-0.34794640921958636,0.5468673619760253,0.3924376758086821,0.7037844054964978,0.4211442007472485,0.6120194581843815,0.028536252369692608,0.13131819989280452,0.34452621043388526,0.3280539313613025,0.7936901693487745,0.3452583696268469,0.13037315914663306,-0.29937486627214843,1.0,0.6555396134569453,0.3440243506218253
Frontal_Mid_2_L,0.2788399963965695,0.12993322918443412,0.4272039873678774,0.619761043785453,0.48625878654418253,0.3223931934578189,0.7454217206498169,0.10573641887696043,0.061957005716883784,0.2635964394308741,0.4805673811895484,0.2424520920138081,0.12138333090182034,0.46050701147643786,0.6245103151320757,0.47032202760215286,0.24523963030732798,0.23325103004412615,0.39471291642070655,0.1671713120258858,0.7054359333429796,0.2979362742523752,0.2839300910129713,0.4498992772252505,0.3447068582672481,0.1670159112318081,0.4603615118356881,0.3311861527197973,-0.27860353727713466,0.45559100621583853,0.2757084986393059,0.6152805123930717,0.6472999692042937,0.3230331918057593,-0.10831865486661492,-0.008918804006531745,0.32763474448024776,0.472482559955064,0.6102254476732004,0.6325385407157573,-0.194602920984787,-0.36014863195513036,0.6555396134569453,1.0,0.34249358194217056
Thal_MGN_R,0.30049555954924567,0.5044834325569139,0.4335864422690872,0.6117410187275383,-0.16280920061083615,0.1662654307005562,0.059785703193330875,0.15574693094734463,0.5974654126988753,-0.5809068214037845,0.2356475131579918,0.6890850379161905,-0.3486780435700153,0.3584916935313045,0.653095051977299,0.0026083855214256236,-0.2300508818559522,-0.5277566746046292,-0.00033338857637492056,-0.4856597907439892,-0.04987726263830692,0.045936193157845806,-0.25390027681050176,0.291647717882609,-0.4662296709179036,0.8168054635434493,-0.06525999280465064,0.03194017746900687,0.30084402753063677,-0.3074017624344216,0.07219003784060567,0.03747772069002253,0.04458263214571631,0.42719646854202215,0.4838592133684218,-0.5925995163868143,0.525045632640271,0.8215517551010116,0.196164698682153,-0.19300682767042687,0.17971673615712078,0.2697215176841116,0.3440243506218253,0.34249358194217056,1.0
