,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R
Hippocampus_R,-0.019524342036731483,0.37826886758063705,0.08067209603097665,0.6899897166333548,0.12476387815852351,0.6845235059227603,0.26753678830317834,0.16153391618383683,0.4879893234622441,0.503622881051439,0.43420684351446803,0.3586096902704977,0.16733788275204184,0.5619959185537236,0.28670779330376617,0.7038609333592528,0.4211442007472485,0.3158337791697289,0.6597458099021721,0.65744313661151,-0.29937486627214843,0.028536252369692608,0.663567554608657,0.3452583696268469,0.037290828520815666,1.0,0.4580755399888771,-0.1078655671111487,0.5468673619760253,0.5156633845917828,0.38402464216082377,0.5321815245691667,0.23065979605679512,0.4443509978440817,0.7050251537853871,0.14029381010664296,0.18564227409590267,0.21047084705234137,0.4399688284445721,0.6223781290281306,0.5739881472544321,0.39444528883274205,0.11095634577721222,-0.11317970950915099,0.5568235593847043,0.5451034346114951,0.13131819989280452,0.7410716655114101,0.4917110440459361,0.06745818371424663,0.424126211008605,0.4208846267851136,0.38338238315766576,0.3602002364711714,-0.34794640921958636
Cerebellum_10_R,-0.01660992205561466,0.22341737572575313,0.12716295736967936,0.6448065468741745,0.4120822477545569,-0.02858576250306922,0.004844191072886813,0.22224698371398402,0.6219523101051518,-0.017069410295401072,0.5946190976918985,0.3666885061729341,0.2665591848782749,0.18638774899254776,0.3828853163406036,0.544768052317101,0.11105650992824452,0.24867645786976275,0.3112726505286496,0.15679937674983718,0.20170835156222117,0.21603780235042397,0.3927724803059885,-0.1918765465815189,0.26165837591055197,0.4580755399888771,1.0,-0.31256398707703636,0.2037157386478994,0.15459729388026103,0.5337682323989197,0.34720650437162104,-0.055412327115437705,0.4076864500917435,0.30539152463773883,0.49178176965622955,0.1961933071260125,0.42710063103321233,0.2246865161100505,0.6394224210832558,0.27731694120569284,0.002829539462374093,0.18788619100413442,0.09313786705944238,0.555154771949999,0.15407804293927008,0.015749114223013658,0.16156917726604839,0.19933849859895592,-0.07102280745307005,0.36077088764226806,0.05800630997167859,0.17310692761641203,0.07128719916648765,-0.11608729533101778
Parietal_Sup_L,0.12681840730798016,0.10134469675881747,0.10257323159200259,-0.27434026094613845,-0.06608230094478136,0.11776103011300079,0.2417263781961402,-0.06584737795980242,-0.2987548401194905,-0.10624183390578933,-0.37879677424069796,-0.05781453815880235,-0.11041293243912664,0.10407499551043677,-0.049239613487179375,-0.09531257807243755,0.43832814775162426,0.06441086806522163,0.018069088010745034,0.18410467528918767,-0.2150272523751073,-0.06044116920256041,0.013143278756935986,0.5191601527079488,-0.20812147906196657,-0.1078655671111487,-0.31256398707703636,1.0,0.25309097544066805,-0.06455334089073671,-0.22095519508494943,0.20568149788754653,0.27550798013466143,-0.07401412370954143,-0.046212297214181026,-0.10784830191492972,-0.10736488754780898,-0.1939525938383433,0.00835764782562533,-0.26207815596774875,-0.07008277546291679,0.15467508268578153,0.056989970853936534,0.18441123576578863,0.031541948693066355,0.047602276163162864,0.2730669779179472,0.04949317172198274,0.20288883142291275,0.15801354062007733,0.11930139439623752,0.2793995396842518,0.09262877305311311,0.0007706343205222924,0.20008141585234523
Precuneus_L,-0.30076163900266867,0.08860835395399073,-0.23112332841349215,0.6166778847395311,-0.21870346352765332,0.3857191592485696,0.7881425790099723,0.5475903474061786,0.34447038001030855,0.10250066126834607,0.39176562427956946,0.04807739503624017,-0.3703786583089635,0.7563631031742082,-0.06960108095450537,0.6168512233649706,0.6028985755935599,0.33822143585669845,0.30309816327462524,0.7909428672641945,-0.46063882346318563,-0.26323959626639226,0.48028010970514684,0.6816819485145018,0.49407441122241086,0.5468673619760253,0.2037157386478994,0.25309097544066805,1.0,0.7342394493349572,0.5051996076859756,0.6442180529396926,0.7904504214848665,-0.01169261310283526,0.7219855702677829,-0.04531657194690557,-0.08712194397511265,0.502274344770552,0.3326411362282826,0.3467937631861528,0.45024968895840084,0.3742648404749398,-0.27201527073065984,-0.17628304856036256,0.6498887378117043,0.4471291284266436,0.7527571604835763,0.7165795961037914,0.26517513675365045,0.4099080867230712,0.16479209662802663,0.5894949589579606,0.2691147083217886,-0.1588670286010046,-0.327579624849013
SupraMarginal_R,-0.49992931839736304,-0.16755051379136923,-0.3993063510476066,0.6429507418561974,-0.2647327038411498,0.31343786377560406,0.583946603628962,0.6269872270143009,0.22746243777261801,0.2964074226994363,0.4263764356075392,-0.18030486903256113,-0.522701651519841,0.7979758278596321,-0.2740303138499184,0.5862813719760561,0.12217378878547298,-0.13483781217358592,0.17571372953105763,0.7241214540489342,-0.5369956779292573,-0.13513507546126788,0.22405315992426275,0.49075604851899846,0.4733969494086067,0.5156633845917828,0.15459729388026103,-0.06455334089073671,0.7342394493349572,1.0,0.39286956311461974,0.3300400165489171,0.6099238534130434,-0.2225243601926699,0.7394054102274185,-0.2947902377984599,0.04386979054540569,0.43685841138412135,0.07852952228397792,0.277342349548318,0.5354814122571433,0.1434312573370596,-0.5835182931781816,-0.6578960193741654,0.39477012272863954,0.29116214047830485,0.6311091299243681,0.7986887817991554,-0.1427535652574821,0.49491937480296355,-0.21680256577626186,0.30694189547599204,0.09843774873643439,-0.1821906081476331,-0.4924474169612543
Vermis_6,-0.1329998861826152,0.21929916278856026,-0.02401880808311312,0.6709982686579679,0.07450245750689173,0.045145332691528664,0.4599919397251801,0.5234400214087952,0.6772402103363769,-0.01177439471965812,0.7596494065081375,0.21534514249620357,-0.10747330442209993,0.35989383359234345,0.3502514152967885,0.5901981761173558,0.22866249424537927,0.26914874578413417,0.29013719614132744,0.29450739072686144,0.007361485873256206,-0.04318872964794105,0.45841986686544434,0.09275180168918498,0.5878912507632807,0.38402464216082377,0.5337682323989197,-0.22095519508494943,0.5051996076859756,0.39286956311461974,1.0,0.296599794147197,0.36076125235782946,0.30119177967709126,0.3400897704880752,0.3710886566899105,0.0877953863375297,0.6537766244115999,0.24812705966192436,0.6090988852775981,0.206835013145984,0.0705440831049898,-0.03481077940753548,0.10403185724978305,0.46114612977443914,0.24893899647683132,0.3771322457595043,0.3745630277347285,0.19245732285778497,0.04945254210424809,0.11568665047080803,0.3402535920522607,0.08408703834981653,-0.12052778526930685,-0.21670169173937295
Thal_PuL_L,0.004241679676833065,0.26109449096708187,-0.017687136805758254,0.5793117180395353,0.1546669998309872,0.20623186471919974,0.4655047152448633,0.2790164825081191,0.4227922216157036,0.03313104387324757,0.27695420817379646,0.23946165524741123,0.19159445582376855,0.39584376721621456,0.12653186146513046,0.5701294605097667,0.7257523269407982,0.4609517537916661,0.31069940058965856,0.5809192145779005,-0.0418791715406836,-0.09882234620936711,0.5439230183484091,0.4726289879609521,0.281441425978143,0.5321815245691667,0.34720650437162104,0.20568149788754653,0.6442180529396926,0.3300400165489171,0.296599794147197,1.0,0.42386820613601806,0.20400447849800477,0.5736838611512468,0.22010244789232097,-0.13638556317675962,0.463086679679882,0.5849137694404994,0.30525326640727324,0.3906283539412799,0.36106472060565564,0.061797031256681796,0.22552843305051548,0.779163612680177,0.48986073699749877,0.40427130436750275,0.5419745343654445,0.4356745021909478,0.2267200956454003,0.7432528950099695,0.7198700361769984,0.40656707705745465,-0.08431550018973426,-0.0406514143937309
Occipital_Sup_R,-0.4589753552194524,-0.11228390223208282,-0.5668565487341257,0.330744479041945,-0.6140209343315391,0.19614677100042624,0.9184638154778091,0.6480438083531036,0.19090825486631133,-0.10558604191788767,0.18298208311117833,-0.12083103986656443,-0.6114557530858984,0.5375926761492504,-0.3405185090728698,0.41718302983777733,0.4198022673659081,0.26061811187638506,0.08430386865358246,0.5474787115492736,-0.4727881807798066,-0.6000931247020466,0.3535909148468365,0.5244544127526118,0.5558497072431182,0.23065979605679512,-0.055412327115437705,0.27550798013466143,0.7904504214848665,0.6099238534130434,0.36076125235782946,0.42386820613601806,1.0,-0.22236422070964434,0.5280772682524225,-0.38783141100186364,-0.4552409733512834,0.5125305006280182,0.15459750471230302,0.14607120626437095,0.41994352809244323,0.48881784279280327,-0.3836728670009645,-0.22741888404851038,0.4731473116050703,0.25103604361519943,0.7458559355654037,0.5510812496071096,0.0662762772672133,0.2366941189008864,-0.07578950567662524,0.5045697856258662,0.3533135254817188,-0.35229956032193077,-0.410116009343961
ParaHippocampal_L,0.4881891044658294,0.8219618012847392,0.5657784281960698,0.30671881641806825,0.4907349203615951,0.30804024343356357,-0.08239157493611171,-0.09557011629096189,0.62809545278304,0.4366188171364026,0.265678235930611,0.861415201989357,0.635594174046396,-0.08364080345332703,0.7339589690460067,0.22209351092611218,0.22436125373467714,0.5152450048718312,0.7604225192705949,-0.06903377325737749,0.31112519791179705,0.37073875508686877,0.5891074768143213,-0.14586346880413695,-0.16778200819733274,0.4443509978440817,0.4076864500917435,-0.07401412370954143,-0.01169261310283526,-0.2225243601926699,0.30119177967709126,0.20400447849800477,-0.22236422070964434,1.0,-0.04400472078409464,0.4675682459680776,0.28781262340497654,0.11722668720903219,0.563597777362347,0.6349542874941683,-0.05062303534144548,0.0650327549114471,0.7875312834690206,0.5941484919067577,0.1907952726549313,0.31302294239566625,-0.27106100169204833,0.20632793932696825,0.7500815491818517,-0.2135444260011316,0.5346584028952042,0.11784667684092359,0.0795247116839714,0.661852709228245,0.3519679123913103
Supp_Motor_Area_L,-0.3737076630533966,0.00034516366688315677,-0.32646801598511804,0.5852224771671859,-0.15990541645910142,0.48637180532201896,0.4987063409978731,0.40803328824204943,0.26292080620961145,0.25742379670370114,0.4369831294237563,-0.00817462826179949,-0.2433431966363942,0.7442686507866547,-0.10233689960230323,0.6919052123537317,0.36162553526520996,0.2391352443561517,0.3296912222454306,0.8925619951579425,-0.5283729285198085,-0.27264383934958564,0.3898277721625977,0.550020543468394,0.3040588937777491,0.7050251537853871,0.30539152463773883,-0.046212297214181026,0.7219855702677829,0.7394054102274185,0.3400897704880752,0.5736838611512468,0.5280772682524225,-0.04400472078409464,1.0,-0.11771177878553199,-0.044264668078739106,0.33232619530220586,0.24223528556293109,0.40269805988948953,0.745038833825325,0.5198489040898147,-0.3322396783283507,-0.3908600021690947,0.6086171118266096,0.4420963256735245,0.42382875086837724,0.7224301731846109,0.17038392048486645,0.2632522305613728,0.16941320765595097,0.4593590120375031,0.49226642146072774,-0.075455844578855,-0.5782236176020872
Cerebellum_3_L,0.5303987983056092,0.39374866502939293,0.6011264255533003,0.27726944753672844,0.7261882005368511,-0.10648925888062623,-0.32005718688678514,-0.2409387762479554,0.3960833662436116,-0.00726998901373496,0.38417235621415713,0.40120767734715596,0.637337111434668,-0.15305584594932115,0.7080604992542214,0.14217157841731287,0.2697710595976037,0.29535972277320266,0.2514172397740728,-0.12696094046645748,0.4292733850231174,0.43358979101889644,0.29054063854317214,-0.14088501989688235,-0.07743467580824923,0.14029381010664296,0.49178176965622955,-0.10784830191492972,-0.04531657194690557,-0.2947902377984599,0.3710886566899105,0.22010244789232097,-0.38783141100186364,0.4675682459680776,-0.11771177878553199,1.0,0.3309825670480476,0.08352372010175506,0.2511575641928948,0.3019338868900819,-0.06889362857479757,-0.0950245895809053,0.4579180280309305,0.5262354968535888,0.2092893679775561,0.24890067275076067,-0.23705335926192864,-0.18169718715554453,0.37696347015960024,-0.10122383833672141,0.5522866662129418,0.1201953556485754,0.11527007564395468,0.1744283857590871,0.3671287119528836
OFCant_R,0.3450632089579029,0.2746642829535377,0.6817714579928221,0.08212862086896149,0.6333735864196217,0.09023435852501563,-0.3984951134716592,-0.15256641302029975,0.0326887489722694,0.425548889645582,0.22046562699976668,0.19616234338737354,0.20942387095159792,0.22076904035094072,0.3387849778442022,0.01512607786169782,-0.11678190743599216,-0.17041075880724263,0.2848843954686871,0.06849227535734377,0.05502465783556386,0.7940151024898859,-0.10276539838527285,-0.026834698384848497,-0.22928058795159528,0.18564227409590267,0.1961933071260125,-0.10736488754780898,-0.08712194397511265,0.04386979054540569,0.0877953863375297,-0.13638556317675962,-0.4552409733512834,0.28781262340497654,-0.044264668078739106,0.3309825670480476,1.0,-0.27100614376025123,0.07238305468675632,0.18263017395752526,-0.22916830079624917,-0.4966531102056255,0.18037088011809685,-0.07650806725849418,-0.13556547115803091,-0.14007864291291985,-0.06210981118081921,0.12726472379201736,0.13636517114161725,0.2327285687077422,-0.0712279937120314,-0.2749380542322868,-0.45088483623789755,0.36685050599608776,0.32011908079092516
Cerebellum_Crus1_R,-0.2827587591551746,0.034940689388818724,-0.3309457520664052,0.6817845512988066,-0.1524915741325312,-0.14761600267201122,0.6274322373398643,0.713748399641491,0.7080877822393148,-0.08645287938248276,0.6077212128147854,0.170103749049679,-0.209795579999418,0.23721795872703702,-0.023059354123277996,0.512561386437003,0.1956041653257365,0.23717146766918268,0.11087598272982628,0.19445510054229334,0.13833936233808344,-0.18854667049889592,0.4419083095392435,0.0408330737141136,0.8546879661482837,0.21047084705234137,0.42710063103321233,-0.1939525938383433,0.502274344770552,0.43685841138412135,0.6537766244115999,0.463086679679882,0.5125305006280182,0.11722668720903219,0.33232619530220586,0.08352372010175506,-0.27100614376025123,1.0,0.29120721030270563,0.4470792622447011,0.2221997891081211,0.060106731500514765,-0.1337617390579276,0.06005423127101066,0.5906428541732373,0.25322976132820857,0.4869551958531916,0.3785299446602866,0.05734426711885969,0.13049397626253179,0.14732849036384546,0.46636352788901264,0.12875478417917832,-0.29244450726446986,-0.1327141573718516
Thal_AV_R,0.3973678173311374,0.676918563134761,0.29930492106284085,0.4401991848221764,0.19010438975647453,0.30616222676112814,0.21333407300178797,0.05045843522745752,0.4733074148826075,0.3482984683190903,0.2553561489710878,0.6807122694006883,0.36184128727239656,0.18562621054149453,0.3936226005347765,0.3009364127068838,0.5019717763499588,0.6018400360196122,0.6402879968833188,0.22062147204916316,0.22902416187873678,0.0973207451322024,0.6528315301729225,0.145508141696113,0.08328300033126372,0.4399688284445721,0.2246865161100505,0.00835764782562533,0.3326411362282826,0.07852952228397792,0.24812705966192436,0.5849137694404994,0.15459750471230302,0.563597777362347,0.24223528556293109,0.2511575641928948,0.07238305468675632,0.29120721030270563,1.0,0.4465319956008569,0.1915872487301792,0.2912404077010461,0.5124842134032105,0.4178484992439724,0.448969603219792,0.5585765921765125,0.023959018569736455,0.463813859333504,0.646550717060362,0.11284795165908776,0.6004235841054636,0.39212638945657813,0.22013772731025988,0.25653729629397254,0.2068717680793418
Amygdala_L,0.0672991693393194,0.4919871859955482,0.12624437710505812,0.6363626364150023,0.1916289890796602,0.29697807868352516,0.2407749160939153,0.26851472324762593,0.7155570673295955,0.3783151114306085,0.5622990141095535,0.5632598185618398,0.1574531420736424,0.3827375753279424,0.4310045521515238,0.6228287378954128,0.16563274820470691,0.40831220280576336,0.6288581149562387,0.28778979886496553,0.0888278629576529,0.14827013385410662,0.6011463906329219,-0.038132749434563885,0.26176195614583836,0.6223781290281306,0.6394224210832558,-0.26207815596774875,0.3467937631861528,0.277342349548318,0.6090988852775981,0.30525326640727324,0.14607120626437095,0.6349542874941683,0.40269805988948953,0.3019338868900819,0.18263017395752526,0.4470792622447011,0.4465319956008569,1.0,0.2980094790042577,0.1714753952803511,0.3233418513632272,0.17060762163307347,0.49252600536132657,0.26877739319902755,0.06781280866112885,0.46335591951637484,0.4509332490342629,0.006092433104922284,0.27620716789070787,0.10338484913717765,0.20417010295879495,0.28487598156954114,-0.15317229041785496
Frontal_Mid_2_R,-0.2872908516623845,-0.01728910273623645,-0.43027575498075493,0.43315929301654543,-0.2294168704301958,0.47910763758168246,0.3226843974340128,0.21282137815312155,0.1317487498443123,0.17954690015279579,0.2674963292560262,-0.02249148573894791,-0.12831302277509726,0.49948360938950953,0.005787468525024411,0.5255961882398124,0.24745685409984378,0.1329498012296323,0.31629678561104824,0.6028360753933997,-0.4546768586372788,-0.40276407653448887,0.4479425072673307,0.41865149889918074,0.051161332792135056,0.5739881472544321,0.27731694120569284,-0.07008277546291679,0.45024968895840084,0.5354814122571433,0.206835013145984,0.3906283539412799,0.41994352809244323,-0.05062303534144548,0.745038833825325,-0.06889362857479757,-0.22916830079624917,0.2221997891081211,0.1915872487301792,0.2980094790042577,1.0,0.7393768080400727,-0.2388683309068173,-0.3332926521627393,0.45025110698706305,0.5441760164022448,0.08334448763140069,0.5178651331270574,0.1024161705290041,0.09283680104627083,0.2248412763731879,0.40535272546774465,0.8022885736181821,0.003956576694858555,-0.5988393969319936
Frontal_Sup_2_L,-0.0941732596972571,0.14133248495005857,-0.34482606587685966,0.08964219398157415,-0.40810925212615506,0.5245500084473305,0.3657654251944206,-0.006278575099796728,0.03956685452617656,-0.008194780620471138,0.036607700199216935,0.11774381446285054,-0.0030754479723219875,0.22100564996567934,0.10370016563863958,0.26526157336471945,0.4684236771260027,0.5253358007939108,0.32842093553052726,0.43274947828645927,-0.3512873041232258,-0.673763381458277,0.5314071046583,0.40830767678779645,-0.0709469437592243,0.39444528883274205,0.002829539462374093,0.15467508268578153,0.3742648404749398,0.1434312573370596,0.0705440831049898,0.36106472060565564,0.48881784279280327,0.0650327549114471,0.5198489040898147,-0.0950245895809053,-0.4966531102056255,0.060106731500514765,0.2912404077010461,0.1714753952803511,0.7393768080400727,1.0,0.0516792135578591,0.07314163303582866,0.38115585729394486,0.6068761576857529,-0.04964088694073038,0.27127247619585126,0.3901904971200988,-0.16992383041728173,0.36573965989305013,0.4625075997268481,0.8879542567400738,0.0711978173214211,-0.476179031342818
Thal_VA_L,0.750527099726825,0.8142853510909711,0.672063160420394,-0.07627684212063106,0.4771767781320842,0.15362165946910156,-0.2927446784061644,-0.4139255491762297,0.28229640341458623,0.27517871750787226,-0.0027507927742271075,0.8480201046749598,0.7007169158611399,-0.32889566709646734,0.6504520096160533,-0.1283494806944654,0.2786624811259557,0.5338690993797673,0.6101313759383556,-0.28128987351118967,0.47293257492381946,0.37619294952899984,0.3823615769238682,-0.17803956282976466,-0.3492401625017326,0.11095634577721222,0.18788619100413442,0.056989970853936534,-0.27201527073065984,-0.5835182931781816,-0.03481077940753548,0.061797031256681796,-0.3836728670009645,0.7875312834690206,-0.3322396783283507,0.4579180280309305,0.18037088011809685,-0.1337617390579276,0.5124842134032105,0.3233418513632272,-0.2388683309068173,0.0516792135578591,1.0,0.7792752363931759,0.01988983930660007,0.21030569483301065,-0.4589582470566282,-0.1326601888391144,0.7618440848217252,-0.3877404527781206,0.5552286256288501,-0.03787971792268775,0.06679151640960579,0.5641718163618165,0.5292395189105901
Temporal_Inf_L,0.6253297523226746,0.6054391111499403,0.48528380870019155,-0.09784691773789836,0.3555075984323268,-0.080175985964943,-0.11795600346824811,-0.3078404103256465,0.30470379164880157,-0.11117515640254778,-0.016307067690270318,0.5938529190721412,0.6239609420582375,-0.43457868467386324,0.5954901423464278,-0.1265225339654,0.4295299422112029,0.56899486464799,0.28334694948368283,-0.31721157625796653,0.5523198649837091,0.13138614116664896,0.3111358585537535,-0.10717729312879917,-0.14215318370040467,-0.11317970950915099,0.09313786705944238,0.18441123576578863,-0.17628304856036256,-0.6578960193741654,0.10403185724978305,0.22552843305051548,-0.22741888404851038,0.5941484919067577,-0.3908600021690947,0.5262354968535888,-0.07650806725849418,0.06005423127101066,0.4178484992439724,0.17060762163307347,-0.3332926521627393,0.07314163303582866,0.7792752363931759,1.0,0.12083281583499847,0.18979907728858703,-0.2927100089533554,-0.29120841826576543,0.6208172558360548,-0.3401169411036131,0.6454554348987553,0.2006416543137515,0.09897687026576682,0.24717820358237047,0.5007413079497287
Vermis_1_2,-0.1366178952659402,0.21776515403257862,-0.1418563005686808,0.6473701038278196,0.04435398708497171,0.17558367274476844,0.4745435202031498,0.38978093795796376,0.5258947989660129,-0.03726310009448645,0.47476257278680956,0.2849300197872251,0.04586618329988708,0.39753021579027037,0.13383147550066515,0.6039844024518948,0.6013482965117632,0.5355347622109601,0.3376371403262891,0.5571006209977403,-0.05454543943618133,-0.18115145113741665,0.5725943818258598,0.347010619308912,0.4269185033657232,0.5568235593847043,0.555154771949999,0.031541948693066355,0.6498887378117043,0.39477012272863954,0.46114612977443914,0.779163612680177,0.4731473116050703,0.1907952726549313,0.6086171118266096,0.2092893679775561,-0.13556547115803091,0.5906428541732373,0.448969603219792,0.49252600536132657,0.45025110698706305,0.38115585729394486,0.01988983930660007,0.12083281583499847,1.0,0.4469994306370863,0.3903491994495682,0.47092047686597116,0.36238431456773723,0.11184331623186967,0.5292020933575784,0.5459130773775244,0.424533494863454,-0.11460131117398424,-0.20510641756327022
Rolandic_Oper_R,0.1867226367045343,0.40718962499706046,0.03746047557561142,0.4705648716962571,-0.01441779777888995,0.5787575655439198,0.21562704981334377,-0.03655244434796967,0.31210807304160915,0.24985609647350415,0.3278233188463297,0.38137055335131936,0.296449253658471,0.23139671905103779,0.3834407800534232,0.3163543959714662,0.5810835050706981,0.508242639025169,0.5140504436692113,0.41346408628127,-0.09740675194409827,-0.22393834423033254,0.6698184965342323,0.4256083378781665,0.034641348965136654,0.5451034346114951,0.15407804293927008,0.047602276163162864,0.4471291284266436,0.29116214047830485,0.24893899647683132,0.48986073699749877,0.25103604361519943,0.31302294239566625,0.4420963256735245,0.24890067275076067,-0.14007864291291985,0.25322976132820857,0.5585765921765125,0.26877739319902755,0.5441760164022448,0.6068761576857529,0.21030569483301065,0.18979907728858703,0.4469994306370863,1.0,-0.05089342632901747,0.4321910921706817,0.5505052527628769,-0.011898353220672625,0.5625354870740326,0.5383438359208879,0.5474248436923788,0.22108735387535575,-0.14914069181040077
Occipital_Sup_L,-0.42288253681245425,-0.17456051360540703,-0.31223356746939296,0.3576302047077402,-0.26423485409918973,-0.01963601539401271,0.7857337921765964,0.7045715434068315,0.16792049821398142,-0.05766593123670739,0.2305334289330105,-0.20977349598799633,-0.6183221150132429,0.5844342901289377,-0.3773805305417217,0.3734048023483122,0.3065548827839819,0.0037504594628018258,-0.05971082491395831,0.5399453673836389,-0.4316594348851723,-0.1409133274644355,0.07503202437938945,0.5101734822367019,0.6170622826277653,0.13131819989280452,0.015749114223013658,0.2730669779179472,0.7527571604835763,0.6311091299243681,0.3771322457595043,0.40427130436750275,0.7458559355654037,-0.27106100169204833,0.42382875086837724,-0.23705335926192864,-0.06210981118081921,0.4869551958531916,0.023959018569736455,0.06781280866112885,0.08334448763140069,-0.04964088694073038,-0.4589582470566282,-0.2927100089533554,0.3903491994495682,-0.05089342632901747,1.0,0.5131543956490965,-0.08450066704075983,0.4562233170829517,-0.18763735875456491,0.3841014370819615,-0.1017211032581872,-0.353929906151163,-0.14611078968977032
Thal_LP_L,-0.15466539824700817,0.30355090640570065,-0.09881638902288947,0.6501233398451457,-0.0853996808221759,0.5353524226169396,0.6055928343806212,0.5316650745759505,0.3942639774724659,0.5485714981818944,0.3739294824273637,0.23670094816329623,-0.21506321221336797,0.7794235105512882,0.003678206753913869,0.6679036526209426,0.4120045038262402,0.13470211050961242,0.5910427630536744,0.7551864607675054,-0.4245942155825293,0.005353883005611606,0.5339344085084317,0.5405580860978824,0.2853070282524581,0.7410716655114101,0.16156917726604839,0.04949317172198274,0.7165795961037914,0.7986887817991554,0.3745630277347285,0.5419745343654445,0.5510812496071096,0.20632793932696825,0.7224301731846109,-0.18169718715554453,0.12726472379201736,0.3785299446602866,0.463813859333504,0.46335591951637484,0.5178651331270574,0.27127247619585126,-0.1326601888391144,-0.29120841826576543,0.47092047686597116,0.4321910921706817,0.5131543956490965,1.0,0.329361235772747,0.35734843669519745,0.13621490099437678,0.4755499474976376,0.20955617369700877,0.1587156289864898,-0.3005556315003389
Caudate_L,0.5567318883544708,0.8516934524182929,0.5275040805701307,0.21462197394949348,0.30305829526204214,0.5120850237741958,0.14584173386708674,-0.13814062266244037,0.4004479192617774,0.37622740200452415,0.18999497580804148,0.8129540971621007,0.4983254252017008,0.12494394482159009,0.6194976906066892,0.2314760221649623,0.6797107060344697,0.7253186198079413,0.8303257061124382,0.2717420645290756,0.07603018121595315,0.15488367164832498,0.6996259090509392,0.3136693449803007,-0.16094875109762136,0.4917110440459361,0.19933849859895592,0.20288883142291275,0.26517513675365045,-0.1427535652574821,0.19245732285778497,0.4356745021909478,0.0662762772672133,0.7500815491818517,0.17038392048486645,0.37696347015960024,0.13636517114161725,0.05734426711885969,0.646550717060362,0.4509332490342629,0.1024161705290041,0.3901904971200988,0.7618440848217252,0.6208172558360548,0.36238431456773723,0.5505052527628769,-0.08450066704075983,0.329361235772747,1.0,-0.20900966858371975,0.662197392202399,0.38550242952982494,0.32704326133767153,0.5229163402652881,0.2319713108948509
Parietal_Inf_R,-0.1833421877808639,-0.16965686347490344,-0.03691258447575169,0.21709912111199658,0.06065140620993137,0.02729791622943077,0.20735820807402655,0.2850646673224544,-0.033495820607215676,0.17826265413027262,0.005799280167207747,-0.20907283347071365,-0.30201831555835057,0.4960470651844455,-0.23307407882664927,0.18764497414015666,0.020440817408969473,-0.26130870680427937,-0.07121781457185233,0.32021655243930436,-0.1828808700675215,0.19449064795168217,-0.06346246121650131,0.30329660289667515,0.16319144283563009,0.06745818371424663,-0.07102280745307005,0.15801354062007733,0.4099080867230712,0.49491937480296355,0.04945254210424809,0.2267200956454003,0.2366941189008864,-0.2135444260011316,0.2632522305613728,-0.10122383833672141,0.2327285687077422,0.13049397626253179,0.11284795165908776,0.006092433104922284,0.09283680104627083,-0.16992383041728173,-0.3877404527781206,-0.3401169411036131,0.11184331623186967,-0.011898353220672625,0.4562233170829517,0.35734843669519745,-0.20900966858371975,1.0,-0.14433448850776373,0.10473173035566859,-0.16907559899250682,-0.18013302977826554,0.04212744892742044
Thal_VPL_L,0.4408987765479403,0.5322046853030796,0.33772501210807965,0.33542762072371135,0.4415668013344101,0.21636658524370075,-0.037312867989632945,-0.2354371943082116,0.38143541552755555,0.05818278674656798,0.14788072890698328,0.5239379088705393,0.732333092281475,-0.07248419424308526,0.5409024656190108,0.2647913099902194,0.661720919804394,0.5812665171311375,0.42636522093447343,0.1583763637811266,0.28273446779012734,0.07306169135723922,0.567769933874783,0.1773069778509888,-0.15565135156198343,0.424126211008605,0.36077088764226806,0.11930139439623752,0.16479209662802663,-0.21680256577626186,0.11568665047080803,0.7432528950099695,-0.07578950567662524,0.5346584028952042,0.16941320765595097,0.5522866662129418,-0.0712279937120314,0.14732849036384546,0.6004235841054636,0.27620716789070787,0.2248412763731879,0.36573965989305013,0.5552286256288501,0.6454554348987553,0.5292020933575784,0.5625354870740326,-0.18763735875456491,0.13621490099437678,0.662197392202399,-0.14433448850776373,1.0,0.5217768131606517,0.47132473960483484,0.258720471653283,0.2455286089973992
