,Cerebellum_Crus1_L,Thal_MGN_L,SupraMarginal_R,Heschl_R,Rolandic_Oper_R,Cerebellum_Crus2_R,Cerebellum_3_L,Rectus_R,Vermis_10,OFCant_R,Frontal_Inf_Oper_L,Thal_IL_R,Thal_PuI_R,Precentral_R,ParaHippocampal_R,Thal_LGN_R,N_Acc_L,OFClat_L,Angular_R,Calcarine_L,Pallidum_R,Paracentral_Lobule_R,Frontal_Sup_2_L,Occipital_Sup_R,Temporal_Mid_R,Temporal_Inf_L,Thal_VL_R,Temporal_Inf_R,N_Acc_R,Putamen_R,Temporal_Sup_R,SN_pr_L,Thal_PuL_R,Thal_PuM_R,Insula_L,Cerebellum_10_R,Cerebellum_7b_L,Cerebellum_10_L,Amygdala_L,Olfactory_R,SN_pr_R,Olfactory_L,Hippocampus_R,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Thal_VPL_R,Precuneus_R,ACC_sub_L,Cerebellum_9_L,Cingulate_Post_L,Angular_L,Precuneus_L,Thal_MDm_L,Cerebellum_8_R,Frontal_Sup_2_R,Occipital_Inf_R,Fusiform_R,Thal_VA_R,Frontal_Mid_2_R,Cerebellum_7b_R,Cingulate_Mid_R,Vermis_1_2,ACC_pre_R,Vermis_3,ACC_sup_L,Cuneus_L,Frontal_Mid_2_L,Supp_Motor_Area_R,Thal_MDl_R,Thal_VPL_L,Thal_VA_L,OFCmed_R,Cerebellum_4_5_L,Lingual_L,Caudate_L,Frontal_Inf_Tri_R,Thal_IL_L,Putamen_L,Red_N_R,Thal_MDm_R,OFCpost_L,Thal_PuL_L,Thal_Re_L,Thal_LGN_L,Fusiform_L,Red_N_L,ACC_pre_L,Heschl_L,SN_pc_R,Cuneus_R,Thal_MDl_L,Raphe_D,Postcentral_L,Caudate_R,Cerebellum_6_R,Parietal_Inf_R,Cerebellum_Crus2_L,ACC_sub_R,Postcentral_R,Rolandic_Oper_L,Thal_PuM_L,Pallidum_L,Frontal_Sup_Medial_L,Insula_R,Vermis_4_5,OFCpost_R,Precentral_L,Occipital_Inf_L
Temporal_Mid_R,0.13291012068072589,0.1540769140149446,0.45386903965846626,0.37238135706909264,0.5104999222492984,0.15009577342508196,0.502634028501286,0.1629448701795314,0.2136498412338106,0.12859378706166363,0.2890790032418457,0.44948469376130196,0.3058893036190503,0.30187744936066113,0.3734933135770327,0.22367087122866705,0.07043415569702986,-0.12054365151440542,0.0473277686295423,0.43809075945465004,0.3480768088345314,0.3757035707828368,0.45361786563074297,-0.0335293330000491,1.0,0.3767534389961015,0.41481398191727664,0.44736670407163953,0.29915960704652367,0.5819453052153689,0.6407921735577267,-0.06666201995186762,0.24131781577657258,0.38631121918950057,0.29202815430814894,0.5283357295957644,0.14797267601913835,0.3009556814517629,0.0922426598742709,0.01813942410511745,0.2935426678401688,0.17753428632579735,0.44777991782677323,0.42044888717170453,0.43836498003319163,0.39700122494438517,-0.08968444800365538,0.5274930171628748,0.45278227001760596,-0.13273096317896518,0.06202643604123307,0.3858862903880108,0.19555529819468753,0.42213119799563276,0.3946843695851724,0.6185165984049786,0.45341435090496585,0.2960015271195144,0.589415935395802,0.2978996306787691,0.4585716924378566,0.051955111765818296,0.4851984665467504,0.4566445214876266,0.4417124580645743,0.47204951054251915,0.4370376503504992,0.4467517905413981,0.45633856560825004,0.49970647012111663,0.22914100589325465,0.40466648405449696,0.3529333841663191,-0.06392087515739467,0.5817819301354252,0.485302814666448,0.4154631078135549,0.4704707052953401,0.298570289550974,0.40838612994788465,0.23630498771381636,0.2801209135150523,0.1397527652288607,0.1804234613788491,0.19757839552709383,0.28922497026097277,0.4401886615729166,0.35771834987360335,0.34643482680517546,0.3017524439849939,0.29265841835729134,0.4245727082477921,0.39410217187087254,0.11896106480230328,0.2729063562824484,0.4419509097217609,0.5660621896328527,0.1716206383772886,-0.10754449983694947,-0.24286468145680987,0.43297183236671166,0.3784743140607253,0.35709680591935855,0.2756451973167294,0.5085333165092055,0.49576042778051316,0.5280951288292989,0.040718225453672,0.30181589898914646,0.08253456968682203
Temporal_Inf_L,-0.10408564226618532,0.3042154268180371,0.41229373084754767,0.7185088468669563,0.5328822509064249,-0.14398382226294595,0.7372722334789349,0.29343183980250426,0.3971681803311985,0.3008104569548238,0.5229797776953373,0.6487479425237128,0.6165055954211536,0.33800134243712326,0.7589097054492902,0.5270565992534517,0.32276241674096956,0.22840749400739144,-0.15976627175905983,0.5391378941180497,0.5148314855917698,0.6154533778551715,0.7030010255242147,-0.04506160004204474,0.3767534389961015,1.0,0.6054203634753432,0.0772442448909802,0.32044688687461814,0.6954022873943996,0.5319027757583465,0.1189609103955707,0.17429009763226092,0.713430245882447,0.6377170093601704,0.5893406616996792,-0.15066242991137507,0.4658120296267308,0.46363346940149747,0.2670725517502216,0.6154156634622755,0.40427052535158015,0.691347333395058,0.4263342786225464,0.2822498704550584,0.5588536485782365,-0.11113009891406081,0.7765655346683712,0.6094098123484701,-0.30107040957147174,0.2120445701492965,0.6440810554423558,-0.002657320703335892,0.6437738470160761,0.5921204654269953,0.4791211359903331,0.7463956903297633,0.07986702674022889,0.49716601457513454,0.5123427729778749,0.7440457906772229,-0.1128943211371871,0.690736729039904,0.5347810195230254,0.5342694677416043,0.731923007910997,0.6355431350363652,0.34409958734385027,0.632356563107952,0.6608037637428107,0.45717138588918993,0.6179742315133447,0.5909582185466725,0.16454383972668304,0.7541153910252089,0.6810956775731175,0.6585212349168623,0.4954672082495659,0.3545290150929843,0.4943414374512393,0.20164313827043653,0.3705222073484401,0.046577559500432575,0.26186316939551296,0.3704158874612784,0.5145450078665554,0.6998088874932076,0.3660242029053738,0.5679849377219598,0.5554379564244916,0.2742478119872721,0.29370171954993307,0.517488304750897,0.13891609653278414,0.6601481857183084,0.7142553392732687,0.5784208900778314,0.07646809180334518,0.02493963877969625,-0.03779149108882023,0.4860186926025223,0.655896533816694,0.7643006211419098,0.4593576338539255,0.776831095324167,0.7193799719646679,0.6658651087664251,0.4289478790493285,0.3928090690731346,0.030788654436401813
Thal_VL_R,0.0598774145790915,0.6317259129436059,0.41164898703707076,0.6947568810403302,0.5926770719088187,0.12816009228564387,0.8227603829505526,0.18982887011209543,0.29794825551713894,0.2734470958845808,0.6062988133740123,0.6186370252433289,0.4921734169379921,0.5598484719229778,0.709572615683298,0.6651671872125067,0.34405363290457663,0.32164709047015083,0.11287781860625909,0.5641654959381807,0.722995444422515,0.6883075946243782,0.8080012204709913,-0.06566015533365444,0.41481398191727664,0.6054203634753432,1.0,0.26740425223382774,0.5207796534718403,0.6962083591650156,0.6567518688893708,0.3110702542415897,0.3525671410145795,0.5387376871798933,0.7657102089256869,0.6132175639184737,0.19237707055764566,0.43857547578517136,0.6186649289817479,0.40777042471104213,0.6069596905107645,0.3844971536068366,0.8204451195575809,0.570935164997687,0.40475764463477987,0.7175379676845954,0.012443279214105351,0.7487146354521488,0.6698668216623507,0.03920986801689411,0.12579386376253793,0.7116363668693014,0.12997871948762107,0.6739785139441609,0.5877085114835925,0.533118697636651,0.8138389464833455,0.19394885844073853,0.688242083022977,0.590860609017869,0.7823904312655066,0.004474093484895535,0.7423903025343226,0.5456157732952965,0.36561486356725986,0.6902510986778618,0.7225021145254413,0.34509689096826573,0.7315992375361784,0.81610270119145,0.4715010011291587,0.5864223567387415,0.45744763995661764,0.04202972056155128,0.7345188542139086,0.6331852564921205,0.8100291327088692,0.6040735042504571,0.633346413137676,0.7601233981819043,0.4493044392928337,0.5891593372323608,0.312918828313534,0.3306039677687039,0.2911295216993407,0.5777867069896859,0.7406888009135608,0.5244810837684737,0.4323241394375747,0.6368645278437499,0.5008303633559718,0.3457424085661836,0.3449937228252991,0.22675347453294134,0.6155421840912834,0.7954610410212413,0.6703000519292782,0.12810396111036215,-0.09670039126983192,0.28703769261178425,0.5961703544325215,0.664987626749729,0.6846357273887521,0.6593490725079928,0.7502619270112169,0.7298669890135756,0.6212538877409093,0.36694985214023407,0.6715477720655518,-0.10527993993886929
Temporal_Inf_R,0.0838759017807174,0.354857387970331,0.22185510734768726,0.15882872999770062,0.46928417207321105,0.08771641191716893,0.3462161632551931,0.25718018367288786,-0.21148684259230263,0.059535753330763594,0.23151743291810176,0.13381531165841914,0.2338024794355723,0.1404338554432954,0.1792485634320026,0.029053407639142798,0.12957386085271008,0.002138676658856731,0.13536084877616705,0.26506878679287343,0.25960271714290184,0.3152373705000957,0.2765651548710744,0.1606883644967231,0.44736670407163953,0.0772442448909802,0.26740425223382774,1.0,0.08958095502321946,0.2636635583458772,0.46806177123280396,-0.019229702422243027,0.23014058035211368,0.20060373866036424,0.2343301533744787,0.47979818417540465,0.10592884972721708,0.05768139606398832,0.005571388891494629,-0.0005586448291443385,-0.04111612085191082,0.139509659386475,0.36049656750617476,0.34957559062139837,0.04808261772960244,0.2874710334118199,-0.05291631217506922,0.38090777567732403,0.2654443560129875,0.018631779068755405,-0.015141485993636303,0.30945456271296173,0.3569115890663658,0.23460791540563986,0.28334791020545275,0.3348834170644381,0.17785507566055997,0.13795568153235455,0.4533756211075847,-0.02230593855742122,0.24899647306198883,0.10712647575711438,0.25250896258712874,0.4015737812218965,0.0580833815640657,0.29334544642518284,0.184147724758478,0.22350783987218203,0.48670129102544807,0.3148120078986625,-0.042215857271562074,0.37387163048024724,0.19606583927715135,-0.27807139868183933,0.37271482631170916,0.3134777334688013,0.26353695819615136,0.4233759459324409,0.4881309415168628,0.29989604296052774,0.34760196938232507,0.15336778986956115,0.4742655752204496,0.4294136407900229,-0.02764222759857086,0.035917084031620805,0.24277026205017807,0.25697160116789103,0.09100990881349208,0.09807554004870689,0.5139232907399327,0.1333072960288988,0.39373153973828295,0.2163204756102969,0.18360507185708694,0.21239636881761162,0.38848644524218023,0.1145943276060281,-0.3766722405404882,-0.015582903585678671,0.29743577749558775,0.33077761001253186,0.1675634182593465,0.1655745298006442,0.2730435611771636,0.283802750205267,0.42934772518464415,-0.04317513016962187,0.2663737685266261,-0.13355695397574777
N_Acc_R,0.10746178911499418,0.35553479605424404,0.07810935015328038,0.387231930973908,0.2559592118211862,0.062324462294393486,0.5096439773794934,-0.02082921669437853,0.33775425397729547,0.34565559832311604,0.2506186598774954,0.37368452518769224,0.08832077700570203,0.2065413846801495,0.43414084763523,0.47828285582538005,0.3983783262648026,0.3828965420841892,0.03688570708018536,0.24534894307814423,0.5081201544629396,0.2012929348483608,0.4982771600872003,-0.05345678787140392,0.29915960704652367,0.32044688687461814,0.5207796534718403,0.08958095502321946,1.0,0.5866927938112508,0.2985152605646318,0.05569588058704389,0.14951124126061144,0.3240195208033025,0.4974103505015477,0.4584851509967155,0.09907268273665204,0.36640893957293436,0.5400432452742121,0.7431163181741406,0.43337658682557617,0.6824511543346037,0.5257383018756465,0.34165130903206814,0.3172494871869421,0.22818661040462598,-0.06103805943685516,0.43750807644284484,0.16514317800639458,0.13583204377625085,-0.1727354301519508,0.15017327392841423,-0.05849069210210989,0.19935903278695027,0.42742158937761143,0.17243416256725352,0.4790295421594476,0.14775828902212995,0.4053049433699065,0.5883006351807802,0.3996518073596381,-0.34689480615031415,0.304553762432763,0.04402489579087877,0.45228616485349077,0.2640233181535756,0.7207308208843192,0.13615354636399093,0.41680656618126194,0.4910406145459446,0.07521907266060555,0.27048970248651355,0.19983265907304187,0.19762849353610534,0.3602472029677454,0.2759555842222121,0.49462854203537265,0.2946956935051615,0.20388287530975804,0.7780661771869101,0.2265337808999133,0.653059571287714,0.116763875465735,0.0942575519433082,0.4889887839812831,0.2981819270147733,0.4674535405660874,0.5595755504060667,0.49677085138213223,0.3888170987692596,0.21032340073842873,0.1697496246089984,-0.001899210639291061,0.45843283698880455,0.09746827550599198,0.46005808341020815,0.5175177952009994,-0.14347637436780802,-0.1205072300332141,0.22228945388742113,0.10767506301810391,0.35347364461296926,0.3021248178107029,0.741219797720168,0.3591581689155592,0.5042194851584213,0.20832088618835243,0.18055717347424613,0.312150852533101,-0.13733703894261298
Putamen_R,0.020125203913406622,0.385427342386973,0.30756620635267495,0.6701890135469749,0.6484700018737223,0.07193822069437528,0.7960222707362409,0.202743944520923,0.43092648135241207,0.4631229177770405,0.5525945962924215,0.6264648368723205,0.31644533292344496,0.4784845288468094,0.6979534582001355,0.5487067382524007,0.41638173544172785,0.2862332818258714,-0.07678946954003796,0.42098993775484295,0.696368968858459,0.4876746067329311,0.8232569336899371,-0.00649805671027426,0.5819453052153689,0.6954022873943996,0.6962083591650156,0.2636635583458772,0.5866927938112508,1.0,0.573565204361654,0.06374584878583835,0.22798394755276027,0.5928448103780728,0.7177074146286098,0.6727199566495802,0.005351959987604245,0.45438281671357666,0.4962613864003843,0.4134817445517831,0.6935551118818006,0.5457704656109137,0.7662823224016589,0.6066884904185093,0.5955886361805969,0.5707871776546752,-0.23358221349156716,0.7576875884524833,0.5233033198382234,-0.15622401899747845,0.07052108872748888,0.6242622243295682,-0.023870726221402554,0.5250861302816802,0.50815245309812,0.640101141624911,0.8047770479839264,0.24774242438853855,0.6510523806025212,0.584603000394428,0.7475996357793172,-0.16148995198847513,0.6841180680344902,0.48694664517793323,0.6972433901047611,0.6041946313730164,0.751061422933614,0.4400467279642688,0.7178705775833853,0.7957581952319353,0.36774710686242607,0.45482320744419763,0.5972965727090319,-0.001595339412278357,0.6848115417195914,0.5257404681865709,0.7324159954774407,0.6715821721055072,0.3874745947735086,0.7313433756832818,0.3060521146829607,0.407732532319894,0.23897662386796295,0.23501210762146582,0.3185424657865195,0.5260451969912388,0.6083652327691788,0.402836301938828,0.7072942732172086,0.6333906252120661,0.4448618682198491,0.373718660543453,0.42803328484843056,0.26318704308624236,0.41737277191218974,0.7748554802667685,0.6844613083741707,-0.03277377200451182,-0.00408784124786735,0.03882908541039819,0.4360841228621611,0.7068025925144193,0.7135414840295687,0.5993220647995623,0.7477575197865327,0.8445471104857257,0.5322676495281357,0.37793032039284297,0.56771188720079,-0.06261946395796665
Temporal_Sup_R,0.1120040857049255,0.3781599724367381,0.7402700507941373,0.6566695222624983,0.6497174026858089,0.15494236882105739,0.6672384398439976,0.19197578207080915,0.18500109889997732,0.14838251038391534,0.4295910827216081,0.4591763252612837,0.5745708711001045,0.35622574915200866,0.46680300740941993,0.38400809082266585,0.1600351751236737,-0.04781556853796632,0.19064813436708025,0.5860923164811565,0.488315617883192,0.7245143046064987,0.5482227820443443,0.01011827206736892,0.6407921735577267,0.5319027757583465,0.6567518688893708,0.46806177123280396,0.2985152605646318,0.573565204361654,1.0,0.1615368876195967,0.30778656491084583,0.47103897696937813,0.513333087373436,0.564909129922284,0.2025271330088332,0.3468775410035883,0.2877931398197418,0.1437749182811872,0.33575203665015096,0.20603526189258553,0.5854086344247877,0.48165795401488165,0.37412505396260504,0.6329490668249971,0.01056461500344516,0.6634557156144022,0.7244035479405047,-0.07749342017453702,0.25332706876790456,0.6839116670269703,0.36899173852231115,0.720800305143976,0.5864177868045797,0.6096215481456333,0.5894767412688973,0.19676769212218745,0.661476230003472,0.31626302999296274,0.6215546927123011,0.1206323042917234,0.7699433919431337,0.5752123841626795,0.3125464217097611,0.6540613003874475,0.5245795783887981,0.39837193578624935,0.5710060204342297,0.6020256128708266,0.3652093688597095,0.6015638153437722,0.40475753224295374,-0.06047732850999114,0.8312205508011755,0.6761219462691777,0.6218946132065227,0.5052596762825974,0.5526038742378174,0.5105734573128358,0.3605080997312075,0.3987115116926332,0.2938618461802941,0.3539590967761968,0.15424765265882232,0.34841383386881153,0.7618208603818638,0.48745622317232945,0.2711441966366588,0.31466705760423813,0.4178546085322513,0.43457245564494956,0.49678586206263403,0.11908345056286743,0.5690429259240541,0.6229967306082966,0.7013564628697702,0.3863217148214902,-0.15067150174073338,-0.06454516309991919,0.6860351192881575,0.4826235499321075,0.49257407934236924,0.3950862386204232,0.6015412692641267,0.6571405904685241,0.6983450511872398,0.2485691041525138,0.3821522521796817,0.06315908629147383
SN_pr_L,0.04711563524488009,0.3466241531696674,0.3947231338295037,0.18737683698620702,0.06338394558299977,0.09654859674685495,0.21279781320611266,-0.15301191934324554,0.0702868094596522,-0.13370478159683793,0.2793449916577437,-0.024030450003283348,0.1939363894497899,0.43800591375438136,0.1078190517244875,0.3029955791858204,-0.20392525983226553,0.014906661419617714,0.16875512075880866,0.4675036429094201,0.052233913949471016,0.35377377095602974,0.22458071055650197,0.12503004185621902,-0.06666201995186762,0.1189609103955707,0.3110702542415897,-0.019229702422243027,0.05569588058704389,0.06374584878583835,0.1615368876195967,1.0,0.5025629020120223,0.004709358858251506,0.21515488199900232,0.06398523972849944,0.14435245400429783,0.07142370752803835,0.19080225733551315,0.031066590565583026,0.3874976828416511,-0.07026887152484262,0.2631800429651348,0.07910134520643994,0.08896769983998616,0.45625676313992636,0.21676221822206612,0.11998459253874492,0.413934874082067,0.358421747816977,0.30962625100576185,0.18045077066842827,0.32208783338382757,0.43118707128528866,0.17399152186965042,0.313034220074365,0.26983360410837415,0.06242655574780717,0.3482242181458137,0.08674544277569693,0.19330611966499445,0.1303042735753189,0.21064649964813184,0.4004546181193144,-0.20761571761347855,0.32570416671402136,0.22236061677913008,0.1553933980816483,0.07993614220711479,0.3104692071095625,0.27488804512291437,0.2029167706120331,-0.1712867815577909,-0.1694818288520141,0.2643278822786814,0.3778885924078687,0.3326213354202984,0.1454992773601131,0.18395825782031133,0.17455108362134159,0.18411372992913874,0.29678119792956886,0.17562495771267242,-0.09567182603442458,0.22879463245951634,0.27050706602611674,0.3628885511084947,0.3497380160004131,-0.24691645701765913,0.32248852850835613,0.168770099638203,0.35050809113310116,0.02761436895503718,-0.22871043252421966,0.4246180510693357,0.32527808624980903,0.2869669003104962,0.4960647271832604,-0.07136750539235175,0.2627041009226036,0.46737234475308237,0.146932645599265,0.10056100441603366,0.1620615740215617,0.18837856990462112,0.07851258805647064,0.2576581940502036,0.18221684689363743,0.3682642028167537,-0.282881496398783
Thal_PuL_R,0.2994346680639532,0.3325574190915685,0.40931438238062906,0.2818415605432724,0.3006460969529098,0.2563891974314341,0.25175967216361783,-0.06261355728550144,0.060678773495557815,-0.04596136488027135,0.35580334134317687,0.11580412525287079,0.19368997580809133,0.41352186561203574,0.01698846235272658,0.17376967339996338,-0.29320536155560095,-0.06866988256941454,0.10096826229170948,0.703732400167508,0.08962737441965236,0.3872933156905061,0.28606943195029405,0.19809470836839346,0.24131781577657258,0.17429009763226092,0.3525671410145795,0.23014058035211368,0.14951124126061144,0.22798394755276027,0.30778656491084583,0.5025629020120223,1.0,0.1185648992949188,0.22036274592588864,0.11167772372284929,0.19569741142147618,-0.1536608430574488,-0.048561603951756155,-0.05981118540072558,0.11548945283897559,-0.05849242970584967,0.24712339274134304,0.2742897368933825,0.19181245012700276,0.4517055671141357,0.18509444559442575,0.31692850788234206,0.5234577326416716,0.18249355056441105,0.10962254726919615,0.23423060506422816,0.6320808945840198,0.5130389491961922,0.2843240121391423,0.4773101833128155,0.2850691312512117,0.048593445292814744,0.5204465192353807,0.16260225616500676,0.2456682734113299,0.020364347447384596,0.25233798359607507,0.5537507687648043,-0.04591367302434567,0.4401324411096878,0.3211813141641091,0.517031028656923,0.20487104681341084,0.42492111035333463,0.2507171157935975,0.2887385081920409,-0.05378010369964629,-0.2131287625493199,0.43452940286652614,0.5461251194765409,0.25843838709820793,0.25807848033419956,0.21445299799683154,0.2741469271997959,0.1415230685459756,0.32763244649711193,0.23642565893406545,-0.051145343598860485,0.25101723391938463,0.28722663181399616,0.409932586618241,0.35604021584552276,-0.10646619051628393,0.2817624868722317,0.1823049527196762,0.6185676117320715,0.31609370438961004,-0.14998148645778214,0.44987485784244613,0.2637477908079218,0.48159140909941595,0.495789855342425,-0.08777702752989118,-0.04936098590203663,0.4735390477775997,0.30045197848951544,0.07255405365598634,0.1348646537716148,0.2849422168969289,0.2399232391214689,0.40589653671371273,0.10558674637692043,0.4379853390957092,-0.1911449746902139
Thal_PuM_R,-0.1488907194646728,0.34196189912091235,0.28231993630019064,0.6217694715473028,0.5134832210645779,-0.17698676203772618,0.6442259690912083,0.29738867275467956,0.1818913084517974,0.23820022466544843,0.4588333542509063,0.7213263672115046,0.6972071124523729,0.17516734512395446,0.6773339632135589,0.554965436264081,0.3500310629056906,0.1846586558644721,-0.1704521751087592,0.5459770343951341,0.47758882240139183,0.42982253893680955,0.5643463245698934,-0.15546984302499486,0.38631121918950057,0.713430245882447,0.5387376871798933,0.20060373866036424,0.3240195208033025,0.5928448103780728,0.47103897696937813,0.004709358858251506,0.1185648992949188,1.0,0.4937356069556868,0.5571443117564885,-0.2571168244700539,0.3966468226835628,0.437443015402404,0.17794478647404224,0.3903652524067395,0.43792482662906523,0.6828926434599704,0.3838957607573597,0.19867873433044558,0.3926527211403208,-0.20365660250257686,0.7815442698128946,0.5133340788620461,-0.4132877746111354,0.14880310248872072,0.5790834377929391,0.002248231258278402,0.5517788493263869,0.6909370763612858,0.3734986330886211,0.5685152071746147,0.010290519009117654,0.3367789135118633,0.5773942497928064,0.6582237276737388,-0.3468563496323215,0.5384738398598115,0.4280432010537602,0.5390783415433339,0.597946008212748,0.64708897290445,0.28974524709421495,0.656713936255496,0.5118192344410613,0.437916632412063,0.7806635260789003,0.532367851244098,0.008238195168490609,0.5543118004239435,0.5782025683696776,0.49044688905524864,0.4853600647340532,0.28121412964756504,0.5585009703213284,0.2070091939472746,0.5934714541324559,0.062226584689508195,0.42389976653409484,0.4272212653678406,0.45807686403335995,0.44847395299928317,0.2749276622319396,0.4798435415548255,0.46328343020609425,0.2365387825898057,0.3103988363481749,0.6769939028962336,0.2915125820859143,0.47264101443733925,0.5905861114275618,0.4658006905235272,-0.051628012333849393,-0.10107969482423056,-0.013365259194584669,0.33351998684987616,0.5677838909986878,0.7886057360823333,0.5686979151659802,0.6753704037104856,0.613256364301937,0.6296225687621027,0.2867249960415564,0.26009457846386275,-0.04696811887233514
Insula_L,-0.17917144246822894,0.520378750626351,0.238910397722446,0.6871615475042699,0.6693442916114097,0.05337491428143416,0.805345934525634,0.37544234527294323,0.30376383600058127,0.44469162642828913,0.6720922915665716,0.5861628702931124,0.3390400883936634,0.49527417691905273,0.7499515065713078,0.6134866381754506,0.6352416621600813,0.6388282825819381,0.10337515134823708,0.40694095694852334,0.7151547128301178,0.5715970260789526,0.8079340633643358,-0.05589053654550826,0.29202815430814894,0.6377170093601704,0.7657102089256869,0.2343301533744787,0.4974103505015477,0.7177074146286098,0.513333087373436,0.21515488199900232,0.22036274592588864,0.4937356069556868,1.0,0.6038377566847161,-0.06192216622921608,0.4466684352459153,0.6976180924603603,0.5401655067108083,0.627474810960908,0.5759251906054442,0.7937896548804496,0.6469562622350327,0.4023759739301918,0.6083631301543657,-0.13536828065076806,0.6599515623962278,0.5007822793537349,-0.11181703993527807,0.017749224421790437,0.636684843229584,-0.051274142837248286,0.5102633231875074,0.49810197550626883,0.3806138975498816,0.7695509499757516,0.1975142464274411,0.6031265875687375,0.5570197311886259,0.7775768554739572,-0.11115742075710622,0.6520727398247803,0.4637469718844927,0.42711265067399795,0.6216620263092346,0.7085970732620005,0.3195380078925014,0.7620119981420564,0.757231114641385,0.25802155244020647,0.4295410670219078,0.5900734119044675,0.12877665051203102,0.6087411526624712,0.5130203980454001,0.7590098009509582,0.698150403676549,0.49784141281253164,0.7397811204826762,0.4999522319141226,0.3828640723439917,0.4442947054269218,0.28630769251534754,0.20894573656349413,0.5437126204526684,0.6106287709927717,0.4791624038319794,0.5582468256414275,0.6966347844812365,0.49932036521828016,0.19865103370570972,0.36670329640134525,0.27439532219803636,0.4858526098484246,0.8001835500902736,0.5930449625962174,-0.028907250064493226,-0.1485063247887356,0.27382428734840114,0.4483158548392961,0.7533577891603521,0.6702225192186099,0.6425801593458988,0.7090061894456591,0.792597175287146,0.46995300412217206,0.5607146948369267,0.6370413531652112,-0.09328642493400399
Cerebellum_10_R,-0.07686242293246939,0.3387394790682386,0.22206389571595261,0.43007609290860604,0.4922482742386558,-0.017258068675363468,0.7256447071920518,0.2928183133702177,0.36946941004500056,0.20803274522880108,0.30923412343647183,0.46518031002782156,0.4418271096452379,0.18681797955459756,0.6939436826144434,0.3393736959492819,0.4245479526809065,0.22787792902903425,-0.07423151314831485,0.35849118232195326,0.5389986639301151,0.37283928635209146,0.5945341190273646,-0.06443879974165591,0.5283357295957644,0.5893406616996792,0.6132175639184737,0.47979818417540465,0.4584851509967155,0.6727199566495802,0.564909129922284,0.06398523972849944,0.11167772372284929,0.5571443117564885,0.6038377566847161,1.0,0.002318727028632901,0.5457191988827541,0.5273383585553508,0.3464370737095688,0.4852424849344841,0.498726097307495,0.6747104356545628,0.4075585209946665,0.22371391722470554,0.3639654816769086,-0.12047134954887324,0.7288225783783269,0.3398618871923774,-0.12938925390105888,0.02090156437759176,0.45849046645292935,-0.03050565122443459,0.3381816264730279,0.46890660801817563,0.3757797837624491,0.5622332466272295,0.28637389596818136,0.5636942612694681,0.3741714583300957,0.5686938608892145,-0.10930249449033529,0.4804526438465282,0.45456919078257574,0.4090778422221238,0.5287429695294397,0.5947269313088297,0.25978772811413414,0.6635011398404819,0.583036225685919,0.18513879765660843,0.5364040518277706,0.5120208086096135,-0.05070142898229004,0.6084594949241877,0.4880044489059262,0.6068853613165355,0.5006918164593025,0.5187426951493377,0.5792922719208674,0.43960618432558257,0.4060379371464499,0.20666906339669816,0.3912047163123512,0.16130489399204054,0.29837049008388855,0.5862700935765788,0.4814896357442943,0.4931428512744953,0.46315252465725065,0.48605773479411923,0.07959934180921586,0.3580421221465112,0.37147342151029306,0.2959563598368138,0.5732747333911798,0.6188687945578074,-0.1454571860289672,-0.24081730446025712,0.17883042513733735,0.27232592400912997,0.5241287803605809,0.5598895513268967,0.48825161896355523,0.5955471539313847,0.6323471816035342,0.627931795972768,0.1294180810754383,0.32197211258950215,-0.1406500733989389
