,Thal_PuI_R,Thal_MDm_R,ACC_sup_R,Vermis_4_5,Thal_AV_L,Rolandic_Oper_L,OFClat_R,Postcentral_R,Frontal_Med_Orb_L,OFCmed_L,Temporal_Pole_Sup_R,Vermis_10,ACC_pre_R,Occipital_Inf_R,Temporal_Inf_L,Parietal_Sup_R,Hippocampus_R,ACC_sup_L,Thal_MDm_L,Cerebellum_6_R,Thal_PuA_L,OFCmed_R,Supp_Motor_Area_L,Postcentral_L,Fusiform_L,Precentral_R,Occipital_Sup_R,OFCpost_R,ACC_sub_R,Olfactory_L,Thal_VA_R,Heschl_L,Frontal_Inf_Orb_2_L,N_Acc_R,Cingulate_Mid_R,Frontal_Inf_Oper_L,Vermis_6,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Thal_LP_L,Frontal_Mid_2_L,ParaHippocampal_L,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Inf_R,Vermis_7,Cuneus_L,Frontal_Inf_Orb_2_R,Thal_PuI_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Frontal_Mid_2_R,Insula_R,Amygdala_L,Cerebellum_7b_L,Temporal_Sup_R,Vermis_1_2,Rectus_L,VTA_L,Parietal_Sup_L,Pallidum_L,Temporal_Pole_Sup_L,Lingual_R,Hippocampus_L,Heschl_R,Frontal_Sup_2_L,Putamen_L,Occipital_Sup_L,Cerebellum_4_5_R,Insula_L,Thal_IL_L,Amygdala_R,SupraMarginal_R,Vermis_3,Calcarine_R,Thal_VA_L,Temporal_Inf_R,Precuneus_R,Cerebellum_6_L,Cerebellum_8_R,Frontal_Sup_Medial_R,Caudate_L,Cingulate_Post_R,Occipital_Mid_R,Parietal_Inf_L
Occipital_Sup_R,-0.15972565359730082,-0.11924508919129437,-0.11641380254371338,-0.02924504547180656,-0.032444299672128564,-0.0918525178254007,-0.14778804022771505,0.12621268247626613,-0.07184423104412317,0.04608842426592331,0.1934374852120596,-0.09648260614050624,0.047496402098164935,0.06522274408719642,-0.04506160004204474,0.2694441877635075,-0.09371400380253525,-0.10959397187150187,-0.2161992253427169,0.10700105451802595,-0.1173254257000119,-0.1888029368812973,-0.024987745723836528,0.10839780815645701,-0.028279232822106013,0.08660211695910182,1.0,0.06339896644462306,-0.043708262073229344,-0.06662331844615159,-0.21324074741815216,-0.18340600765499207,-0.021417961339121015,-0.05345678787140392,0.04943751736202165,-0.05892467115184945,0.2031859757038056,-0.06452290305425733,0.018215293700322672,0.07787166594630003,-0.01645999607180238,-0.19758673303497565,0.21257611292961454,-0.018933045537243336,0.24739030311988272,-0.0834095870000554,-0.05986214933250314,0.03340992323681821,-0.05194362367813114,0.04560610447362887,0.11454218673510612,-0.051698066665807084,-0.02888074003810426,-0.16914257745347552,0.11385584280816272,0.01011827206736892,0.11237936146646559,0.08635341441256902,-0.031768543064732625,0.34868594340642556,-0.12537965561914735,0.1418788013669905,0.06933875580656641,-0.11183864901814443,-0.13741296997798919,-0.013367458681565518,-0.09690664723539476,0.22558259777149395,-0.07006144889202838,-0.05589053654550826,-0.041305720370531214,-0.20343964244005866,0.0921880995933698,-0.08389268798844912,0.08251782406455155,-0.13770425631277614,0.1606883644967231,0.11296982916514951,0.09133760574067534,0.16150494085197922,-0.09299012062214673,-0.05223387584127976,0.01665512802325245,-0.044237096587992415,0.30093064998041014
OFCpost_R,0.19130784666594056,0.07340051345802623,0.38821914812048736,0.2100917635819591,0.0674264125208026,0.4418606979644912,0.18666067915062,0.3502848558203234,0.2194554518312399,0.08319978743950725,-0.037608117154605845,0.07104724057857033,0.28064739785454257,0.06927604780769354,0.4289478790493285,0.02277446381660734,0.36070553136526984,0.33444433160631243,0.16908130351162493,0.23533377492855265,0.2694001053199953,0.19276171025857888,0.3736806893858011,0.40833685109963574,0.3538744693104535,0.3078564076322385,0.06339896644462306,1.0,0.029830183701952055,0.30229663218082203,0.23356763766431285,0.3052546028822591,0.6232096587921269,0.18055717347424613,0.40831434378424913,0.37555360510658564,-0.03975620545486851,0.4077010199794201,0.3443229219007163,0.012221124017680711,0.3676111144832283,0.3482502058089428,0.24479519247067405,0.3403557174867215,0.12951106141275948,-0.0027805245102327167,0.172451201939102,0.31089597598824137,0.23714331298076372,0.18174459853369124,0.35780300220139305,0.4480422283685221,0.517484267079634,0.347774757696556,-0.11049494076443278,0.2485691041525138,0.2532656388162255,0.07545513908180075,0.11573768878764652,0.16442484173020927,0.2621152744462262,0.1365357587501499,0.3090561466726986,0.3976484792479497,0.42445675768293417,0.4249121630704151,0.28389688626227916,0.26756046783913906,0.2595889069356437,0.5607146948369267,0.15646616273445643,0.1884764764931677,0.2402215782545601,0.3301629000519388,0.22856783784505735,0.385212622525699,-0.04317513016962187,0.37979598418507227,0.20625115600698815,0.20700560806220306,0.42855044240327667,0.42118904791489936,0.4193377311758489,0.11009221892093456,0.23778870609150432
ACC_sub_R,0.007758737399279066,0.2791512826928891,0.07747677377539428,-0.00479820651088831,-0.0046642133262938265,0.002202268255194277,0.19713835262862386,-0.02331940725125167,-0.25050781025945235,0.02921268484371227,-0.3438128497443564,0.025358039878716238,-0.15386782988296288,0.05792325348367234,-0.03779149108882023,-0.07350329110547107,0.26638189388418154,0.16439870393599684,0.0746183586626888,0.0892116502376679,0.34571180154522735,0.13066041282467003,0.17608177722497845,0.07364165532432279,0.14324190520330932,0.07920797624637367,-0.043708262073229344,0.029830183701952055,1.0,0.32149190650699955,0.09327363640660385,0.24946575566189497,0.16610035134600168,0.22228945388742113,-0.015020361310840268,-0.02185946487368855,-0.1406815334985313,0.03685959736835034,0.021210003197420793,0.18082561229405175,0.08745156048799992,0.33112226122277183,-0.15727597408651398,-0.03648573895963283,-0.08144704399345627,-0.038843921453218154,-0.34630064919294434,-0.10952936565572677,-0.11833351458612888,-0.21845045057069476,0.09137719953363953,0.051694348333711726,0.03175730730849269,0.5073227151762845,0.1844108668389632,-0.06454516309991919,0.016302962783010976,0.1507067168575129,-0.030598256641766592,0.12208685706126014,0.1993596305147919,0.1743211773607384,-0.12171500382336184,0.2182623760044245,-0.06453304191745735,0.17941890036333252,0.20070093487708845,-0.33501487911564165,-0.10755738700578159,0.27382428734840114,0.2618266410531568,0.3755591116931011,-0.10756021667472725,0.03250730007615406,-0.09145656544042176,-0.2209477232423847,-0.015582903585678671,0.0014539498596160968,0.19843954936752586,-0.12450551545234259,0.03491604292911924,0.25874300484728685,-0.04152753043331265,-0.14800136579730308,0.05858630154488523
Olfactory_L,0.10243003178520149,0.5237030333951463,0.41278583988623463,0.15894023389119116,-0.019544003237325032,0.3523704521580193,0.2698752122062134,-0.004748271931822385,-0.14177217187832275,-0.06583857899825386,-0.03813869188687212,0.2446522344036418,0.38816935952262144,0.19174501104085148,0.40427052535158015,-0.15510301730476525,0.49919438034574415,0.6374044465485705,0.3531984137041444,0.3930405935386903,0.19082591190198064,0.20844992253394232,0.346309439904135,0.043629885039943,0.2701922761444586,0.05211450985433073,-0.06662331844615159,0.30229663218082203,0.32149190650699955,1.0,0.5135814379958455,0.3212892198043503,0.5713373262064112,0.6824511543346037,0.18500004346444426,0.25398455068174053,-0.2728669620954221,0.31017461585164774,0.20918908898344707,0.03269152145282596,0.5143530397217605,0.49163515404797226,-0.10407057284585497,0.37232356363134855,-0.27663334643329024,-0.03843052044380968,-0.043438654670288374,0.21055743797232923,0.13590954080816603,-0.1876947397288014,0.10206425384966679,0.399623507579023,0.5420352184371895,0.6420195774042561,-0.2693844737609685,0.20603526189258553,-0.03499740367593668,0.15947293486554182,-0.3874359108890143,-0.23275600685600586,0.6639848377717683,0.09584518005246423,0.07899340281739181,0.5061172998789699,0.3315456717979553,0.42544875199533366,0.6517499245415049,-0.2856366617137379,0.26964737543935635,0.5759251906054442,0.04571060946326899,0.4803373495345391,-0.030582492373107117,0.15853122154075208,-0.06164196753662632,0.3334195448651289,0.139509659386475,0.05213322332833072,0.25322466289976187,0.02479871326730872,0.46732373818067563,0.36711677092972644,0.21658707706779975,-0.04818431670092573,-0.22943847848889726
Thal_VA_R,0.18461053996337995,0.674163335034277,0.49038121251010397,0.23477239695482685,0.11241790014017984,0.5310747066092575,0.33981896184296034,0.2836132026782977,-0.17195826083267293,-0.010105737697602094,-0.1498485149641462,0.3527057127156703,0.4086836135821874,0.17512729972637583,0.5123427729778749,-0.09713485891745365,0.6237896782003496,0.7186776491981246,0.647194634505262,0.4831661413980468,0.3315403621070087,0.09075203703463872,0.5457312361514135,0.25800289416451694,0.3588280585121872,0.4203041180691023,-0.21324074741815216,0.23356763766431285,0.09327363640660385,0.5135814379958455,1.0,0.5316878183305059,0.4316467247501369,0.5883006351807802,0.4024801633366504,0.542401956096677,-0.22675191746350593,0.47686737018473957,0.38009151513125916,-0.051020259930300293,0.5020966768240034,0.5099111831926125,-0.046955144777165544,0.4937336097372397,0.01905533841411386,0.1026925795702698,0.25555314701055376,0.33102249506447595,0.44066042741648354,-0.05354802029382901,0.34996705256002497,0.5771487176478948,0.530608532143872,0.5160783491252632,-0.2766358598255021,0.31626302999296274,0.14973872475610844,-0.03745167607266201,-0.035255597453236885,0.008308443264104536,0.8001749795855456,0.07347567937961787,0.33114138440423896,0.57711088922189,0.5503769393641045,0.5676383723543621,0.777167618891759,-0.033757498441970755,0.4605264184993147,0.5570197311886259,0.038606723495098895,0.31195183584819536,0.22282190627530082,0.42162205343072034,0.2709902058406894,0.43268844297656134,-0.02230593855742122,0.3768501286781201,0.3585430619576517,0.23112700041792691,0.5509791382308902,0.41014019570993704,0.4352737536833892,-0.025233415941841683,-0.008970629014924146
Heschl_L,0.2701113594199812,0.35981511498437896,0.5178916049550837,0.42648370005463115,0.3057193191174235,0.7455781299053601,0.27563428339650553,0.4642783068308791,0.0833483813593743,0.19670528751563113,-0.18387165151446463,0.37704523454288313,0.3877493047246398,0.21742656526086476,0.5554379564244916,-0.10976518650655594,0.7255780028463331,0.6321318529833074,0.49665274011486166,0.5487772276252724,0.44216519083041733,0.04125921984241202,0.7796160758975953,0.48894088857881945,0.5220860066531209,0.6382430998522052,-0.18340600765499207,0.3052546028822591,0.24946575566189497,0.3212892198043503,0.5316878183305059,1.0,0.4615247137911945,0.3888170987692596,0.5091424128799658,0.6281629142677595,-0.07538006799950332,0.6999613828206573,0.5546202799218546,0.16021362784750948,0.6538742158505054,0.6625473881456474,0.28627133899285384,0.6437904528810137,0.022824720185653645,0.11423703963956677,0.4551165505007867,0.44741295739681236,0.4656715771133384,0.02763191654304366,0.45420292108219956,0.7234462034232425,0.6413592495033822,0.5159080805182596,0.048111937538553654,0.31466705760423813,0.5314181107294979,0.18644386686994602,0.1677158132216928,0.0021913230318761482,0.49646656445316495,0.28820650637406303,0.5453298071176705,0.7094939130592809,0.5840774551461184,0.7800462107410752,0.5634849470433951,0.0537273913021462,0.6527825875297002,0.6966347844812365,0.39188684656407774,0.37013719426817715,0.19648586580070687,0.6876396438574636,0.4444658410026924,0.4297866429847444,0.09807554004870689,0.5030514091300029,0.37251133847879614,0.4320691873838333,0.6645137492703895,0.704879816878934,0.38882585903363437,-0.038150835862980216,0.10989230688209521
Frontal_Inf_Orb_2_L,0.0008799076272265913,0.188276429829366,0.37999207287135145,0.02424994886602685,0.07097562378366072,0.5854508116034144,0.20993305122550876,0.057588103277643195,0.19912678766401667,0.06463535877917004,-0.05146772058696656,0.16739435388395332,0.39615460491983023,0.06630879940193243,0.38376558901449004,-0.10069093161943692,0.45825934350065806,0.47580898128306515,0.18881642473937765,0.24220018784671343,0.20986646656682745,0.3258237224770921,0.48005291692976104,0.15959661247627355,0.2668181901973736,0.23316086289089985,-0.021417961339121015,0.6232096587921269,0.16610035134600168,0.5713373262064112,0.4316467247501369,0.4615247137911945,1.0,0.4804876841084102,0.30302252554419895,0.41428097627878213,-0.2192886140566253,0.364488543050819,0.22402223413956127,0.07879224640011422,0.47526664004648217,0.41789814705596157,0.1308202034763588,0.39092310408146086,-0.20130800495933554,-0.04975146472299442,0.11026206239320305,0.29521150930508283,0.1420532330780737,0.016004146736717014,0.21436469839291752,0.45480846980178147,0.5490789720799953,0.5346266288884182,-0.20925227987573947,0.11892200729844034,0.054527282088319785,0.081002307068073,-0.10929479226700523,-0.1453457406795527,0.5411655962127391,0.212901866827786,0.10659776978678692,0.4376657488383245,0.44423436675849104,0.5171034482098118,0.5603298052378932,0.02767935712273302,0.22785618885698333,0.700028159348081,0.16824609407627397,0.39550672669820386,-0.11323796232754368,0.22195254822598923,0.07741483908307628,0.48243297436671434,-0.03205725979683615,0.12002364063864407,0.0596612267170722,0.017629326785671237,0.46706413772120947,0.43866489420044197,0.3130986092742023,0.061740854318423806,-0.05449178268056211
N_Acc_R,0.08832077700570203,0.653059571287714,0.34138629005313453,0.20832088618835243,0.004279401156950187,0.35347364461296926,0.2889289062379339,0.10767506301810391,-0.07769866324898653,-0.03281054189618944,-0.07078213522522453,0.33775425397729547,0.45228616485349077,0.14775828902212995,0.32044688687461814,-0.08809421008008522,0.5257383018756465,0.7207308208843192,0.42742158937761143,0.5175177952009994,0.23488530610451103,0.19762849353610534,0.46412442865549985,0.09746827550599198,0.4674535405660874,0.2065413846801495,-0.05345678787140392,0.18055717347424613,0.22228945388742113,0.6824511543346037,0.5883006351807802,0.3888170987692596,0.4804876841084102,1.0,0.304553762432763,0.2506186598774954,-0.12521186244452562,0.3591581689155592,0.3602472029677454,0.0989281215954995,0.41680656618126194,0.43583563096063893,0.13120997559767858,0.2946956935051615,-0.14347637436780802,0.0005297281317057865,0.13615354636399093,0.3172494871869421,0.32469374678110197,-0.1205072300332141,0.2012929348483608,0.3996518073596381,0.5042194851584213,0.5400432452742121,0.09907268273665204,0.2985152605646318,0.04402489579087877,0.12140429286757363,-0.012420974633920747,-0.18983788698439116,0.741219797720168,0.09284244956267716,0.23751687110424616,0.4300198376372305,0.387231930973908,0.4982771600872003,0.7780661771869101,-0.18762544051514407,0.30244757789558363,0.4974103505015477,0.20388287530975804,0.3225409488162474,0.07810935015328038,0.2640233181535756,0.13884913890791512,0.19983265907304187,0.08958095502321946,0.16514317800639458,0.4420455924716243,0.17243416256725352,0.4202349158724494,0.49462854203537265,0.18121816658070575,-0.01001845759365815,-0.11416580871250721
Cingulate_Mid_R,0.6039670623488068,0.2965958913169471,0.7328728700180456,0.676502922847566,0.45716424244266407,0.6420973954849687,0.20942410030199846,0.7554400922411335,0.14879444120134636,0.222857748294473,-0.09604804622588091,0.18399827602536495,0.46339085270387087,0.07518096549017243,0.690736729039904,0.12669568601743353,0.7446849605109639,0.6023570965778648,0.5451667412548977,0.5752001805571791,0.6664651146945129,0.07634795462216008,0.739292173321999,0.7452449322231249,0.7716007038457401,0.5834650717873462,0.04943751736202165,0.40831434378424913,-0.015020361310840268,0.18500004346444426,0.4024801633366504,0.5091424128799658,0.30302252554419895,0.304553762432763,1.0,0.6373530668628892,0.06483235136367568,0.8487852296080106,0.814929017322356,0.23706945973697954,0.6716081279629641,0.7001904729535687,0.43265979187876374,0.5870030685700879,0.26191477933396073,-0.012566934867978758,0.44019269412093776,0.476517305475619,0.6051607261786035,0.03221409033712921,0.8529677516098215,0.8108312781261774,0.7120976622210012,0.39977066419966667,0.1989866864946269,0.7699433919431337,0.610343400006529,0.16796586888566378,0.384777692178948,0.20007234009150204,0.41915560875809754,0.3867953142726779,0.6430594534838409,0.7518988952207556,0.7827177730601419,0.7897224772808346,0.5198794163434,0.07722094960989732,0.6453097800886006,0.6520727398247803,0.5981069649648763,0.40547290102679895,0.6188258580465925,0.7709953767415965,0.4363888540540719,0.5117101184085386,0.25250896258712874,0.8049860472753063,0.45983498762727104,0.654123575663666,0.7640245924532415,0.8077285727531782,0.8509174077246043,0.05175058896828839,0.38270901663625495
Frontal_Inf_Oper_L,0.32811444741776485,0.260324434141867,0.5194101023096478,0.40264575315745055,0.34409992586119026,0.7788970810469441,-0.024717241485327123,0.6260561096452633,-0.024804861740635183,0.07772082839800942,-0.021978334159042323,0.0513679298690752,0.31161066615992844,0.07201192273054534,0.5229797776953373,0.13798289515937848,0.705912872813773,0.557784790881678,0.5883478619047605,0.4514547178482568,0.4118236196391803,0.0036389453302482977,0.7953932045181228,0.6308557841526059,0.41862572550049243,0.7239243218207628,-0.05892467115184945,0.37555360510658564,-0.02185946487368855,0.25398455068174053,0.542401956096677,0.6281629142677595,0.41428097627878213,0.2506186598774954,0.6373530668628892,1.0,-0.05209556178016979,0.726709629588617,0.5151343328221802,0.2502693180352741,0.7023138984256803,0.6335000116712685,0.28529115972931823,0.8393200984631772,0.1744780319162583,0.08482994483347256,0.5542835914551523,0.43037780362046174,0.5689443326870366,-0.03984052664052592,0.6591166076792768,0.8042980539740977,0.6379667365859439,0.3573616966933729,-0.11494848492917294,0.4295910827216081,0.49529180197179384,0.07786428572398184,0.16693377775580096,0.09524664253308966,0.5279921438873839,0.2621703222886038,0.5578782926401115,0.7252334547665236,0.8034480884766773,0.750530644620107,0.5724729253122448,0.28282570274509666,0.6781454383522694,0.6720922915665716,0.3180288012889125,0.2943643543130464,0.2987237069295127,0.6809420396175465,0.5525887986865523,0.5842344650803543,0.23151743291810176,0.6000250969767014,0.16540246687912433,0.5063211240442007,0.7015097336283855,0.6141582847332314,0.5917727797254664,-0.009611069072519827,0.2175590207502573
Vermis_6,-0.011710502850015604,-0.20527346695374596,-0.1459182139676228,0.07591905180719906,-0.0387465870418226,-0.06808599138479438,-0.06584722113367425,0.19755478796639578,0.15680185414042744,0.01186799291892376,0.18208810673969264,-0.011222715953587755,-0.027717866385616345,0.056837400451464286,-0.13018828567082213,0.08476539000842408,-0.11421894653077658,-0.11750964967547789,-0.14408973493380162,0.09230494345875676,-0.04126572630115364,-0.2257859039109676,-0.009008688842831835,0.06616378031471216,0.0445717365843928,0.13070109019148393,0.2031859757038056,-0.03975620545486851,-0.1406815334985313,-0.2728669620954221,-0.22675191746350593,-0.07538006799950332,-0.2192886140566253,-0.12521186244452562,0.06483235136367568,-0.05209556178016979,1.0,0.024009999297141045,0.1038747285171608,0.022754552027576695,-0.1092346918934155,-0.16024250117690414,0.2736364927373785,-0.011528716966081005,0.33376892165148964,0.0827721083714661,0.15420726100045545,0.15838248198472893,0.02631050315014219,0.13359582921877863,0.06919680398909114,-0.07067131740063289,-0.034809790243248574,-0.26169494007565897,0.31835651516824925,0.0649581205259281,0.18143070732868696,-0.02191806529058272,0.2744763700606707,0.20878488421338118,-0.29863864189150024,-0.006936603652110514,0.20228918500406798,-0.15241127007667646,-0.0994686699828033,-0.0469649949911444,-0.12614166066668633,0.20190937388249097,-0.0024159792798497323,-0.17815683331034016,0.08171296238471945,-0.23809462755209063,0.23375061957675355,0.04692734374416297,0.22317747680946468,-0.15006280052453666,0.13654989220785657,0.15037878482479883,0.12463966019732196,0.21529059525827932,-0.06504202706482458,0.04452748522890635,-0.052978634974199613,0.14052541473773258,0.19393295740690228
Frontal_Sup_Medial_L,0.6252001371939505,0.3468736918162566,0.7855251410324489,0.7352003743380143,0.5209767005647457,0.7928951283277339,0.18576660772332287,0.6645518431959682,0.16145071019508458,0.1925858445998398,-0.12226864770691352,0.22136812831310257,0.5725974277853951,0.11394484643986022,0.776831095324167,-0.011369003209207793,0.8435496519897023,0.7136250204688046,0.65771786661652,0.6262259407506364,0.6298456522998378,0.06258622876456328,0.8572885519101543,0.7674046560266401,0.7359605340738512,0.5950522568213874,-0.06452290305425733,0.4077010199794201,0.03685959736835034,0.31017461585164774,0.47686737018473957,0.6999613828206573,0.364488543050819,0.3591581689155592,0.8487852296080106,0.726709629588617,0.024009999297141045,1.0,0.8031539881559078,0.2222875233968308,0.8162843841076954,0.7900198777381378,0.4428889296679257,0.6949043302626595,0.09363673686435585,0.08482719892653282,0.5331453236442911,0.49577313364087905,0.6814345423901231,-0.037697506000657834,0.76344787638391,0.8900738578103641,0.7604670655123147,0.45058612450440555,0.13103699795136503,0.6015412692641267,0.6663193800770182,0.16657246434190792,0.2668321122130984,0.0607972799653057,0.49300284069920913,0.3434989089220285,0.7108856952451286,0.872080737308525,0.8049394794079993,0.9000957382653859,0.5728810524219439,0.07599712227334379,0.785560945639425,0.7090061894456591,0.5921569269380138,0.4545041969762469,0.4279470359113028,0.860662842139068,0.4589591559268848,0.6134962902200407,0.2730435611771636,0.7329880226008058,0.45879971719886864,0.6401250701123882,0.9096796375432974,0.8644963138838634,0.7295447285322904,-0.009607573563173927,0.29441279471950155
Cerebellum_4_5_L,0.6695358181136992,0.41740518114108266,0.714390738702055,0.8490750023550067,0.4928453294992278,0.6509996176128934,0.19441848648861815,0.7078835890510612,0.05323927722622702,0.2889348169672969,0.01495502116070562,0.38463858276606283,0.4452876836773318,0.21269801408518008,0.7541153910252089,0.1634339837694571,0.7162077072463291,0.6603839448892871,0.6406179946968789,0.8072436430373089,0.6118441624750324,0.00534600558145195,0.6753890407244602,0.7531082792761311,0.9132382262761147,0.48684872309424543,0.018215293700322672,0.3443229219007163,0.021210003197420793,0.20918908898344707,0.38009151513125916,0.5546202799218546,0.22402223413956127,0.3602472029677454,0.814929017322356,0.5151343328221802,0.1038747285171608,0.8031539881559078,1.0,0.1848079760577284,0.6386886392348364,0.6358981592687324,0.5031238900446717,0.5045622223265448,0.3377902030927861,-0.005521065352450286,0.5192180286164181,0.4581451875000601,0.5643133236024535,-0.07278135101177487,0.796389323213585,0.7295957935270811,0.7247463151396526,0.34508013585987946,0.25745873996370006,0.8312205508011755,0.7611899337695457,0.16819928261973857,0.3567334521468324,0.2649733002236219,0.39553856751008964,0.43876358131438814,0.8166556797861642,0.7389206215243163,0.7294693478753805,0.7418894621977546,0.5320781326596569,0.11057470072178563,0.814054432708406,0.6087411526624712,0.651652083105708,0.28084295771524065,0.6615471968464196,0.8858280374252382,0.5906923254617676,0.46148524704173,0.37271482631170916,0.8177180992085363,0.6681314547084418,0.6970345064258179,0.6428274138668302,0.7888758092150696,0.6453957190378381,-0.009519660122585032,0.5422665390221919
Thal_LP_L,0.09873365847244918,3.7962261424037874e-05,0.142898154367279,0.18047513806996812,0.28996745757770764,0.2819041194507124,-0.36125696370104265,0.2002726528284884,-0.11610450011806615,0.06739239036409853,0.13738979324492143,-0.2610267831279018,-0.062087059778998505,0.0005108277864592248,-0.0655091986266673,0.30065843610767534,0.24619164465542026,0.06475492061477535,0.16746521824210947,0.12378946149158794,0.1701503509210033,-0.07267689526133156,0.283610589092765,0.19393090635127644,0.13979084450658225,0.16276046296557084,0.07787166594630003,0.012221124017680711,0.18082561229405175,0.03269152145282596,-0.051020259930300293,0.16021362784750948,0.07879224640011422,0.0989281215954995,0.23706945973697954,0.2502693180352741,0.022754552027576695,0.2222875233968308,0.1848079760577284,1.0,0.3125375383109683,0.16427729005811678,0.25562216085237316,0.2928899337996306,0.05519320646597576,-0.09406832370627964,0.1989606830683721,0.09231982942204552,0.08215435742693082,-0.2466162514348979,0.27138312967363465,0.21604136315295305,0.1208527928742321,0.04548843549923807,0.2211250243570159,0.2733146312358047,0.26503716745543604,0.3177823255924294,0.05446022959536369,0.03777197028453816,0.08523007954035094,0.15619265653945766,0.20471791062698602,0.20511329447026735,0.18792440513390216,0.22331278556506223,0.21656801991239874,0.1498457299464468,0.1881140250190688,0.25473533862996894,0.3914444487974173,0.20310203421239362,0.06145525496736522,0.1793477422312327,0.16073632345808725,0.021679631978814472,0.5118315803272083,0.15309293623920295,-0.13639826099975472,0.17122237146256844,0.16986673832216256,0.3231954148462228,0.15751791880590016,0.0861971248913132,0.11953770779295567
Frontal_Mid_2_L,0.47247402985241344,0.39790322825704316,0.7489547233533174,0.5977291261170922,0.5555146373280013,0.8068892723003538,0.04474579299837295,0.4845272250390159,0.008583686370358137,0.1409678306462575,0.08033913561924923,0.10330226673227413,0.5100179587981188,0.1683054765987507,0.632356563107952,0.08880346744787938,0.8355326467625086,0.7090022596438308,0.5919695134921993,0.5866276895688664,0.5151422891908791,-0.013204741880829235,0.8029017662534569,0.5649159430032555,0.5672318320117977,0.4766952125250593,-0.01645999607180238,0.3676111144832283,0.08745156048799992,0.5143530397217605,0.5020966768240034,0.6538742158505054,0.47526664004648217,0.41680656618126194,0.6716081279629641,0.7023138984256803,-0.1092346918934155,0.8162843841076954,0.6386886392348364,0.3125375383109683,1.0,0.7139651102389566,0.28580079036922346,0.8086222659982023,-0.07975993824232086,0.06516907349166591,0.4079223293731536,0.38038762960277234,0.5209820209239937,-0.08914234671576841,0.5851670701935758,0.8923007581154363,0.812918716128666,0.49997870390389776,-0.03067674741886493,0.5710060204342297,0.5304388249201909,0.2586579438124028,-0.05880721719009657,-0.07098390916356509,0.6231456099546581,0.2988483134427089,0.5695108710641483,0.8258965766713997,0.7061810142788767,0.8374896847170389,0.685033389072795,0.03759572496370987,0.7443255355712566,0.7620119981420564,0.5220965768930199,0.521002008955238,0.24079783494573062,0.6840785430269555,0.3667407540069519,0.6698987766927185,0.48670129102544807,0.5467816978001899,0.2316878146506794,0.4803250043523487,0.8440360825911184,0.7460448292016599,0.6328201289089198,-0.03835418487748654,0.1485701776216635
ParaHippocampal_L,0.5734524041198344,0.4128492316428993,0.7319274887528343,0.5956552315451573,0.44472396950035353,0.6312412582842571,0.26205825803753935,0.494053353440715,-0.00023489435561389614,0.1790326123143687,-0.3398331695547725,0.22124686522867865,0.3985060945727401,0.11744074668941742,0.6918675216893676,-0.10192689144801696,0.8491372750957207,0.6805979003764395,0.6211993858540513,0.5351660031520049,0.7095124504956706,0.15403725359778508,0.7744906234600685,0.6202753198774907,0.6792666185953461,0.49841181381533245,-0.19758673303497565,0.3482502058089428,0.33112226122277183,0.49163515404797226,0.5099111831926125,0.6625473881456474,0.41789814705596157,0.43583563096063893,0.7001904729535687,0.6335000116712685,-0.16024250117690414,0.7900198777381378,0.6358981592687324,0.16427729005811678,0.7139651102389566,1.0,0.13122341980706978,0.5901276194857286,-0.028385448820990984,0.01570415712981747,0.27616688905387793,0.34880334519621004,0.5501020367703947,-0.18321908060344877,0.6403735050726708,0.7884631011848473,0.64764061740349,0.7509722154803186,0.016372933622576025,0.49588600675006844,0.43699700885686077,0.16683990571589977,0.1510937596874721,-0.016538996320738655,0.5918893421337699,0.3361255661995313,0.49763780898737775,0.8878638260361169,0.7200336309550046,0.8004810649071102,0.6155821138981988,-0.20800353853186412,0.6397918364670224,0.7475756798449502,0.532624404972849,0.688117629557265,0.29075874461239765,0.7221970921691113,0.3027537121532638,0.5356183459369674,0.1468811127393569,0.5551137732185734,0.40375348766954183,0.4025962079144706,0.7899420058464478,0.817374294031842,0.6343506189316199,-0.14517681125286433,0.12359818653588628
