,Heschl_L,Thal_PuA_R,Supp_Motor_Area_L,Thal_MDm_L,SN_pc_R,Thal_VA_L,Cerebellum_Crus1_L,Thal_PuI_R,ACC_sup_L,Postcentral_R,Thal_VPL_L,Cerebellum_Crus2_R,Occipital_Sup_L,Lingual_L,Frontal_Sup_2_L,Angular_L,Heschl_R,ParaHippocampal_R,Hippocampus_L,Red_N_L,Thal_AV_R,ACC_sub_L,Thal_VA_R,OFClat_L,Amygdala_R,Thal_LP_L,Thal_PuM_L,Cerebellum_9_R,Vermis_6,Thal_VL_R,Temporal_Sup_R,Occipital_Mid_L,Rolandic_Oper_L,Occipital_Inf_L,Fusiform_L,Temporal_Inf_R,Calcarine_L,Postcentral_L,SupraMarginal_L,Thal_LP_R,Frontal_Inf_Tri_L,Occipital_Mid_R,Rolandic_Oper_R,Cerebellum_8_R,SN_pc_L,Angular_R,Cingulate_Post_L,Cerebellum_Crus2_L,Cerebellum_10_R,Thal_IL_L,Cerebellum_4_5_L,Occipital_Inf_R,ParaHippocampal_L,OFClat_R,Vermis_3,Cerebellum_6_R,Putamen_L,Vermis_9,Vermis_7,Frontal_Mid_2_L,Red_N_R,N_Acc_R,Occipital_Sup_R,Frontal_Sup_Medial_R,Parietal_Inf_L,Frontal_Inf_Oper_L,VTA_L,OFCant_L,OFCant_R,Frontal_Mid_2_R,Thal_PuL_R,Precentral_R,Cerebellum_7b_R,Raphe_D,Cerebellum_10_L,Cuneus_L,Frontal_Inf_Orb_2_R,SN_pr_L,Thal_LGN_L,Calcarine_R,Thal_PuM_R,SupraMarginal_R,Rectus_L,Thal_LGN_R,Vermis_8,Paracentral_Lobule_R,Caudate_L,OFCmed_R,Cingulate_Mid_R,Cuneus_R,Cerebellum_6_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Orb_2_L,Pallidum_R,Fusiform_R,Vermis_1_2,Cerebellum_3_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,SN_pr_R,Cerebellum_4_5_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_R,Thal_PuL_L,Thal_MDl_R,Insula_R,ACC_sup_R,Thal_MDm_R,ACC_sub_R,ACC_pre_R,Temporal_Pole_Sup_L,Thal_PuI_L,Temporal_Pole_Mid_R,Thal_AV_L,Supp_Motor_Area_R,Thal_PuA_L,Pallidum_L,Precentral_L,Vermis_4_5,Rectus_R,Thal_MGN_R,Temporal_Inf_L,Thal_MDl_L,Lingual_R,Cingulate_Mid_L,Putamen_R,VTA_R,Cerebellum_9_L
Hippocampus_L,0.7094939130592809,0.7267992436817088,0.812568164118521,0.7151555067177989,0.5046476994128741,0.6102642431401258,-0.21185896534544219,0.6605725396805838,0.7540845949760762,0.5799539209446262,0.7511354760472014,-0.049011753434922194,-0.04602998122690598,0.7050869793927123,0.8589702799312212,-0.023608112223882247,0.7785217626911818,0.9035976826252897,1.0,0.516440385782645,0.36702556825584737,-0.15479071226004903,0.57711088922189,0.3829468264228497,0.6191640870104289,0.20511329447026735,0.8215341457613831,0.4232816586525406,-0.15241127007667646,0.7844379176184381,0.5942978121253704,-0.054050569964593294,0.7702775565813944,-0.20670596752227463,0.6838588435231091,0.3319179675389338,0.6062753849221276,0.685141373319558,0.4027379580441794,0.28394877328384915,0.8613592339400667,-0.06381804193494686,0.7036070225008615,0.5501709718609842,0.4203541087661335,0.0010595746914906356,0.7445464656086781,-0.22195871427257638,0.6974938184197442,0.544560284251952,0.7389206215243163,0.1308412995774429,0.8878638260361169,0.17477661092388835,0.809364835800272,0.6542655015255493,0.714517598932997,0.3088497398215432,0.03349805408297003,0.8258965766713997,0.5164092308543918,0.4300198376372305,-0.11183864901814443,0.8568188518146045,0.21153064556156287,0.7252334547665236,0.04519676840770338,-0.11977503546064183,0.22994042949986152,0.8599674511038208,0.23542258236966207,0.5238563446038256,-0.07765091446384766,0.3275046624927234,0.6107719309516523,0.40945980382124875,0.37105064840049384,0.25446276915041693,0.6921271082611256,0.4160478218241832,0.7566192617498234,0.37074623179868116,0.17888070457061403,0.6862623795934945,0.18021467760655868,0.7021558691648938,0.817797598651108,0.07085850082430989,0.7518988952207556,0.36801019691760356,0.4183526576030911,0.5061172998789699,0.9336686169200488,0.4376657488383245,0.6904867973932014,0.6601651805423396,0.6126422616803958,0.8922304719864596,0.872080737308525,0.7056289166809347,-0.0991908158418134,0.6818650291300422,0.7758824624726234,-0.10506070350176885,0.6470422269647956,0.5031239155654225,0.45182857678094407,0.7614131643680883,0.788226586398263,0.5111931694546648,0.2182623760044245,0.4876628264858657,0.35433067677785385,0.6189515589699683,-0.23270902055287926,0.4595155479264888,0.8211923084004595,0.6904634075246419,0.6440786846105571,0.6517935679364881,0.7247144972456098,0.36149091009874096,0.6149879983002905,0.7880323788194531,0.5659721882211682,0.6199525448715295,0.6731871149181813,0.7363863945741359,0.5558589598629875,0.09970305200118275
Red_N_L,0.45320788615191,0.29160893701227075,0.5032739884550662,0.4882814063689442,0.27646038080735486,0.21448293800702906,0.1181375641554001,0.29362530087400085,0.6149962049033645,0.3773021103596016,0.4061215011970426,0.15136102084020753,0.019237603106609078,0.5027937195178064,0.4803291837509579,0.16686565883299714,0.45611785821369605,0.45140389897226546,0.516440385782645,1.0,0.2255343798399627,0.17526848538869727,0.41915629401916754,0.22657880729340513,0.2634436498861413,0.20672023682849255,0.2790590916572663,0.29193279918079945,-0.045248393595229267,0.5244810837684737,0.48745622317232945,0.046308515220366955,0.4236762732841763,-0.15252778016766483,0.5736173660011177,0.25697160116789103,0.49193170284619103,0.3976042433458438,0.2877175696930871,0.31318453206484376,0.459725959629332,0.02871877829715722,0.38715030688271906,0.29409471128623355,0.2648869274622434,0.18368869206183805,0.2968792192977665,-0.19997442504663243,0.4814896357442943,0.3757570602965016,0.523517427271679,0.21925155458019582,0.4820632263506599,0.06842518758616234,0.48429931764219053,0.6027796796773662,0.6073243553191973,0.17933502846293403,-0.120186696952103,0.46863528252944514,0.48814587725883607,0.5595755504060667,-0.033852118197288186,0.41823762544073995,0.21122566901120224,0.3960735613533091,0.15264587201799412,0.004681681173815645,0.1290242867372861,0.4818064560480706,0.35604021584552276,0.30906338015099205,-0.10004204305597436,0.38669707414761767,0.3353166227720713,0.24250249440565297,0.22274415531906275,0.3497380160004131,0.3680207691563023,0.4272486269434855,0.2749276622319396,0.30450410022042734,0.05950825967642229,0.41432932030729525,0.1193591238034068,0.4369643312817263,0.5670652394823967,0.042642142666047766,0.39696849815908847,0.3737758328895906,0.42184885901397934,0.3944627009345477,0.557186297890142,0.2941967086877509,0.3683038376527928,0.5655011658045302,0.29208243015234586,0.5461869695571618,0.448721642368817,0.3682849911116563,0.1542875450156753,0.4497722225114396,0.5001534060262665,-0.1850852314737569,0.41239995011213937,0.15866844420879916,0.11921208739405895,0.4828169702468262,0.39974647280120734,0.5103873853658832,0.16513687480375697,0.24290164872393555,0.1415346205479191,0.37211754085340365,0.026796178050833636,0.26395776130202275,0.5160153466481473,0.3792581757356214,0.55482796991076,0.4123730578199208,0.4528227306109004,0.015329543668556116,0.42026128327466883,0.3660242029053738,0.17287303256312203,0.5050590520372802,0.3436230374657869,0.402836301938828,0.44638521216912985,-0.0063483996552409485
Thal_AV_R,0.15712890568952748,0.36449014865060725,0.2779625691932053,0.329234514124812,0.15297406043783046,0.601680837424731,-0.10830621334087366,0.19461960548886634,0.4300586139588386,-0.07512057445963569,0.2488019532923554,-0.15319875868116825,-0.1955309480447418,0.11757154988047037,0.36348887591858203,-0.24889769363996966,0.3821880635565692,0.42686395157514184,0.36702556825584737,0.2255343798399627,1.0,-0.4650647995935109,0.27921873163869204,0.3747958790869197,0.4482850536505288,-0.03793429672346784,0.4461044754046656,0.05260411127768446,-0.2312643979220463,0.2874178187396079,0.25965845032240686,-0.09170761536904903,0.3524925495484403,0.07294771664296061,0.23007054550007286,0.13977685510561466,-0.055052554334401045,0.01468662414052784,-0.0918362937833203,-0.10398456300464336,0.4512940644625142,-0.021455580389204004,0.3922558927656352,0.05173088257037406,-0.11307783740602284,-0.040115491405584736,0.2786528144841524,0.027469887171961086,0.4013293082171369,0.1749229325557147,0.23925214324144178,0.0944916239792358,0.35745694759297886,0.15863956443151164,0.1597244597085265,0.267358877460159,0.44537814742955356,0.2380040344326635,-0.02284359809832804,0.47297684529882156,0.27500159475125174,0.4391048623678622,-0.11048519589181124,0.4403205352309803,-0.24365976106051618,0.19937640095406295,-0.24588044068178294,-0.14191455016053475,0.39245028031601636,0.37820555132811395,-0.2615718195628009,-0.07001869006987192,-0.33347543613421804,0.5261317106965289,0.3636285864133708,0.055294862411572256,0.17665138214826254,-0.36187461220494477,0.13405317151747131,-0.18720732194807926,0.4311359954251869,-0.10403010693821557,0.11079668492666694,0.21433130767158298,-0.08312801306602217,0.11817145698180792,0.2959603011176046,0.18591516729795737,0.2678396772387695,-0.0689409656612569,0.01145001829600569,0.4825009485956426,0.39205496244797855,0.477164339578859,0.3983705385864259,0.12197434877396678,-0.05776941844631658,0.44998421930684124,0.32781116878287136,0.3064446796470052,-0.18459708067366637,0.25253102482120493,0.2970212684401572,0.18618701662795342,0.3344042281809648,0.2887853063857825,-0.014856690469443264,0.46468580422874256,0.4508796536391732,0.24324340545063877,-0.1775655840115888,0.46878916680717536,0.06777716953364535,0.21707568088006882,-0.3029821543712882,0.2510827617245158,0.287448077952638,0.1767023853249934,0.498271121610931,0.08788572549993179,0.17309126769226665,0.2265118014899361,0.3093502187635825,0.3698469635087779,0.27485827059149737,0.040034149598020576,0.2595730631756546,0.4195106638967936,0.1413003525909124,-0.08879075147898917
ACC_sub_L,0.056985260005380046,-0.26868753492962794,0.10625334792250113,-0.1660844309952921,0.07269148152594405,-0.48981596417874645,0.32695013451389243,-0.13129339893078407,-0.03557803002549446,0.12763136831347377,-0.07724859941521002,0.18441538950876615,-0.019616719707532412,0.019569320417453035,0.012834148975840315,0.1234999910296272,-0.16583504780070302,-0.16651292842209922,-0.15479071226004903,0.17526848538869727,-0.4650647995935109,1.0,-0.19622391910054668,-0.11759891151402095,-0.1872464240982635,0.3600087871976436,-0.30926838657782096,0.0132940022548156,0.2110652105203417,0.03920986801689411,-0.07749342017453702,-0.06480611374360219,-0.1309875381230721,-0.18066382172765408,0.12944031767183456,0.018631779068755405,-0.03595784979752765,0.07881020003794986,0.07463419753359912,0.18640791738296195,-0.2248450890900292,-0.06714389547556028,-0.20291811012579924,0.01866226076295562,0.1934235831572066,0.1426306119147695,-0.17303399738253747,-0.1095371324060772,-0.12938925390105888,0.19943710685162078,0.007423806941084443,0.0916778323216092,-0.0023693478594036905,-0.08376578975133882,0.023043566828909193,0.0056544804180145795,-0.07391138205612065,-0.11219106721806514,-0.009807309707585466,-0.14430113052313218,-0.0478621001458563,0.13583204377625085,0.129936199546986,-0.16214463653951866,0.18168560652262478,-0.10366880213828446,0.414321572720782,0.06433738348915999,-0.1713090392086016,-0.12293164863138592,0.18249355056441105,0.191739061513262,0.41612882565237613,-0.1246210854292845,-0.07128865057371551,0.0019847021488308696,0.056706231238233706,0.358421747816977,0.004347065168777088,0.1481248080110947,-0.4132877746111354,0.06692712277772724,0.10038912758742413,-0.033416823607801835,-0.0014543506727345275,0.073278170711003,0.2062704802089371,-0.017915148268002667,-0.002021785047543287,0.08387279456584462,0.19240454833182005,-0.1448008443303028,-0.07445519926833524,-0.19690985454191356,-0.15881176548710535,0.20655162956313752,0.07668120264154733,-0.0883598674405596,-0.038776489481030296,-0.174153093752042,0.5790273880623155,0.024935106958547594,-0.13882569553556445,-0.035234290454756595,-0.1312518056527461,-0.049398488962496365,0.0281754926145882,-0.2059792575135337,-0.2324244354495599,0.006083794267973631,0.4093475547336562,-0.22304361149662058,0.10569718309346926,0.02694206045680916,0.37575866210622777,-0.05102408839618989,0.06859278646371562,0.018823474072647745,-0.14723792594914475,0.17344096888712204,-0.028117670115782416,-0.291225225141135,-0.22474208444310725,-0.30107040957147174,-0.5063298149952801,0.11079593390263992,-0.006024772615359684,-0.15622401899747845,0.12591289300404623,-0.11418219316644389
Thal_VA_R,0.5316878183305059,0.4589236836254578,0.5457312361514135,0.647194634505262,0.0764278020865602,0.43268844297656134,-0.14367366416318014,0.18461053996337995,0.7186776491981246,0.2836132026782977,0.3496399529200047,-0.04693088546221442,-0.033757498441970755,0.3564205863656087,0.5676383723543621,-0.09623105324818768,0.5503769393641045,0.5597543445841874,0.57711088922189,0.41915629401916754,0.27921873163869204,-0.19622391910054668,1.0,0.33201433902550376,0.31195183584819536,-0.051020259930300293,0.5720626381508063,0.21491777206975948,-0.22675191746350593,0.590860609017869,0.31626302999296274,0.06310058760949672,0.5310747066092575,-0.09377996926319465,0.3588280585121872,-0.02230593855742122,0.42438012757332505,0.25800289416451694,0.15294720395865474,0.39763821159575585,0.6027914188200846,-0.025233415941841683,0.40223726399355225,0.23112700041792691,0.20334977288533507,-0.020024997662974848,0.419462158205915,-0.05354802029382901,0.3741714583300957,0.038606723495098895,0.38009151513125916,0.17512729972637583,0.5099111831926125,0.33981896184296034,0.42162205343072034,0.4831661413980468,0.777167618891759,0.2756834496977074,0.1026925795702698,0.5020966768240034,0.2241779113086453,0.5883006351807802,-0.21324074741815216,0.5509791382308902,-0.008970629014924146,0.542401956096677,-0.035255597453236885,-0.054944999521871,0.23128096449710214,0.5771487176478948,0.16260225616500676,0.4203041180691023,-0.43895851208059594,0.3333219821575161,0.3658043786874711,0.25555314701055376,0.33102249506447595,0.08674544277569693,0.5340966410453833,0.2709902058406894,0.5773942497928064,0.22282190627530082,-0.03745167607266201,0.7056682830654941,0.21310013296442673,0.34996705256002497,0.41014019570993704,0.09075203703463872,0.4024801633366504,0.2930145742141275,0.3585430619576517,0.5135814379958455,0.6237896782003496,0.4316467247501369,0.6269030301539763,0.3605619424290409,0.14973872475610844,0.5670922498772641,0.47686737018473957,0.4937336097372397,-0.2766358598255021,0.479366278037134,0.4605264184993147,-0.17195826083267293,0.4948905181402845,0.027112315143083227,0.3111039790242853,0.530608532143872,0.49038121251010397,0.674163335034277,0.09327363640660385,0.4086836135821874,0.07347567937961787,0.44066042741648354,-0.24718292466866576,0.11241790014017984,0.5359224255039322,0.3315403621070087,0.8001749795855456,0.45530795361372695,0.23477239695482685,0.08836477784671994,0.4484640323817643,0.5123427729778749,0.41587098442037984,0.33114138440423896,0.31900973467363736,0.584603000394428,0.28791656849275526,0.023582152324218737
OFClat_L,0.3996596256393492,0.15853846303191158,0.3766307335437414,0.16378899949092096,0.2114243666989575,0.3360393541832686,-0.2943566068371375,-0.022264788216705383,0.3480886694872622,-0.028230202916138623,0.05423768637849371,0.02108070301959124,-0.03731972991975313,0.01722312826992289,0.3827395341345233,-0.23910961596283084,0.26013726973707124,0.3808501993114233,0.3829468264228497,0.22657880729340513,0.3747958790869197,-0.11759891151402095,0.33201433902550376,1.0,0.42934638228118865,0.16785855124334736,0.3048401435520171,-0.11265811087052034,-0.26106051880754183,0.32164709047015083,-0.04781556853796632,0.09135400623897924,0.4311753163445606,-0.07165423113091242,0.11423059501628358,0.002138676658856731,-0.04193191000984636,0.06321370231857522,0.07455261141892726,0.05579483333096866,0.46196217985534827,0.06025976305016328,0.2651080477183056,-0.1839289007703921,-0.04067425851256234,0.1463111667047647,0.17808330448442253,-0.09777888553222086,0.22787792902903425,0.17056367542156983,0.028552167478679374,0.045914201580377574,0.3970417202901916,0.08956419148101115,0.10305120747168893,0.09741229971323184,0.45526432734007244,0.17088946389621368,-0.01288950832294426,0.4087182204576001,0.26836875138991056,0.3828965420841892,-0.07608700780191792,0.37748044550513044,-0.1938125961113984,0.30205472583598014,-0.23801891656806531,0.004405446279246428,0.5146296140955928,0.33833259301504925,-0.06866988256941454,0.14709627382027832,-0.23994315507687028,0.2660585661119338,0.23800986639524818,-0.003435678555531749,0.10497710267430595,0.014906661419617714,0.2048983520267823,-0.024868375255118563,0.1846586558644721,-0.22626630438017384,0.10354106541624243,0.3441442283112055,-0.022368960945262868,0.09407750722597201,0.3408490300757178,0.31152192106264875,0.13759684467026842,-0.12695490273361337,-0.13783990357623674,0.5199408373982232,0.38062807693702433,0.8283259768551041,0.4200889654930686,0.10809136284359044,-0.02427825507975989,0.35009455163732073,0.24854377376410214,0.3154760347316157,-0.2247897530397898,0.29810282467078975,0.09567898839712691,0.056921458823124875,0.3075244577243123,0.0718080415377439,-0.09553877866713682,0.37268033379970633,0.3061546027402881,0.17280112571961903,0.2649923522083239,0.13745527243285965,0.12352322046517215,0.11145388830339661,-0.27553136367700315,0.12947111914669288,0.29368182973124557,0.21542728743402986,0.4686939841585567,0.2910978950664412,-0.051465401905334204,0.2965884548460363,0.2287236217998823,0.22840749400739144,0.06989739392095466,-0.03511803562355677,0.13138356923926325,0.2862332818258714,0.30551135277438074,-0.18064573625096153
Amygdala_R,0.37013719426817715,0.39213712701044584,0.43591709976345705,0.38567827456484866,0.45435357987607644,0.40590554788104827,-0.414486548126468,0.31324427744449723,0.42461540927441377,0.13744057665291082,0.32994468037884944,-0.18063034674503187,-0.37602566669645016,0.11201892252246133,0.49772975285749904,-0.39150631937550073,0.34705839810682215,0.73081099778152,0.6191640870104289,0.2634436498861413,0.4482850536505288,-0.1872464240982635,0.31195183584819536,0.42934638228118865,1.0,0.20310203421239362,0.48524275814021556,0.0027161690670482407,-0.23809462755209063,0.4608880296949566,0.3140976010618431,-0.1511272657561079,0.37995751369546016,-0.03386391735905126,0.33514755922372,0.2590191056989201,-0.0390888310125006,0.1965028405488648,-0.08250365942125577,0.12822791817090243,0.5029970448423083,-0.1111467703276536,0.3081307111607598,0.06935632583157685,0.1175836395981308,0.0065429909436544595,0.36519843731889423,-0.2879536245714056,0.5948227545647118,0.40414090007716397,0.28084295771524065,0.05854448542467467,0.688117629557265,0.25713119748450053,0.26774711086235303,0.22061670261961472,0.4847900872557672,0.28258607650554224,-0.014496607023751865,0.521002008955238,0.35626578555369937,0.3225409488162474,-0.20343964244005866,0.566958896166567,-0.139864153018441,0.2943643543130464,-0.18700866884618336,-0.0810529803130462,0.25630064239767864,0.46469553998279095,-0.3139613064999876,0.13319664064476885,-0.043156382939933666,0.4395573673114099,0.5802070711942687,-0.11119238545170367,0.05152428600567992,-0.032297251195752705,0.2443121336626703,-0.19635870285049517,0.4306365484534844,0.018655641273254798,0.23008890204921845,0.3891244078786944,-0.10080291558437683,0.30849992628053746,0.4987958472983057,0.15563715788232216,0.40547290102679895,-0.1964285342060869,0.04632720649131993,0.4803373495345391,0.6548532653405251,0.39550672669820386,0.606017579224072,0.21533085125451182,0.09810522160930524,0.5445367647386784,0.4545041969762469,0.4074022885850629,-0.05954500074957564,0.4544330500444015,0.2571464671113907,0.048041150394199525,0.31464812118376984,0.432762949859038,0.09098811251062613,0.43230998579600055,0.626528160010872,0.2595651248209399,0.3755591116931011,0.3273200070684777,0.12018286562273328,0.12255453247460105,-0.24177915671444591,0.4051106110922259,0.39521987683320353,0.5171386998552723,0.48499409093953655,0.2521466332323029,0.24458654383812792,0.3827964244235856,0.2704037138275996,0.42299004266075857,0.1792039436517116,0.003226406262391505,0.345365591071727,0.444905468548145,0.3120818161682841,0.026565239516074847
Thal_LP_L,0.16021362784750948,-0.012756556347534451,0.283610589092765,0.16746521824210947,0.3624827919332419,0.021679631978814472,0.037008450764532116,0.09873365847244918,0.06475492061477535,0.2002726528284884,0.2091802136337658,0.07541983036185472,0.1498457299464468,0.13531941358413405,0.22331278556506223,0.1629083484753098,0.18792440513390216,0.10027600172832826,0.20511329447026735,0.20672023682849255,-0.03793429672346784,0.3600087871976436,-0.051020259930300293,0.16785855124334736,0.20310203421239362,1.0,0.036376606617429225,0.0093965128191699,0.022754552027576695,0.22193228255897313,0.2733146312358047,0.02515273034897395,0.2819041194507124,-0.08705449695975366,0.13979084450658225,0.5118315803272083,0.02991721655355242,0.19393090635127644,0.21666153650780415,-0.05136395804672614,0.20113782639236813,0.0861971248913132,0.34702739060090065,0.17122237146256844,-0.07179257746198142,0.26102644128754926,0.2218960177098556,-0.2466162514348979,0.15972468393487152,0.3914444487974173,0.1848079760577284,0.0005108277864592248,0.16427729005811678,-0.36125696370104265,0.1793477422312327,0.12378946149158794,0.21656801991239874,0.1661326922860592,-0.09406832370627964,0.3125375383109683,0.339851769191246,0.0989281215954995,0.07787166594630003,0.16986673832216256,0.11953770779295567,0.2502693180352741,0.05446022959536369,-0.07527233616480221,0.007572678738019287,0.21604136315295305,0.09600528209895921,0.16276046296557084,0.3437594522671971,0.16156171790269183,0.08031646923779154,0.1989606830683721,0.09231982942204552,0.07161968063749723,0.05052628589662235,0.16073632345808725,-0.05481235578037735,0.06145525496736522,0.3177823255924294,0.14843222028263311,-0.01705511843977436,0.27138312967363465,0.3231954148462228,-0.07267689526133156,0.23706945973697954,0.07327401573660307,-0.13639826099975472,0.03269152145282596,0.24619164465542026,0.07879224640011422,0.17960284167984344,0.30811883857313654,0.26503716745543604,0.19313711402939793,0.2222875233968308,0.2928899337996306,0.2211250243570159,-0.04298294660820462,0.1881140250190688,-0.11610450011806615,0.3269601889991903,0.42235526484386265,-0.15543701447899802,0.1208527928742321,0.142898154367279,3.7962261424037874e-05,0.18082561229405175,-0.062087059778998505,0.15619265653945766,0.08215435742693082,0.19941612528900685,0.28996745757770764,0.24879043200448558,0.1701503509210033,0.08523007954035094,0.30043479354369423,0.18047513806996812,0.13655556047957115,0.33782177565873106,-0.0655091986266673,0.1046282081481384,0.20471791062698602,0.2655270341237291,0.10020929635627263,0.39618543952752466,-0.08268126440235674
Thal_PuM_L,0.6420713654971029,0.7101923081325344,0.7132387387342529,0.6075086934370069,0.40614226613603066,0.7470733663481419,-0.12983608732696358,0.569488612838995,0.617411746655315,0.47468232427296086,0.661222479287235,-0.14541177653435647,0.010333729030391875,0.5827919782598391,0.7939941463805312,-0.11334502933510453,0.7496042685274346,0.7575681697471652,0.8215341457613831,0.2790590916572663,0.4461044754046656,-0.30926838657782096,0.5720626381508063,0.3048401435520171,0.48524275814021556,0.036376606617429225,1.0,0.4070466064808764,-0.14686138363897583,0.6846357273887521,0.49257407934236924,-0.04680032958488083,0.7466517619916869,-0.0781028032072946,0.5615138772733804,0.1675634182593465,0.4438756371903816,0.5598704685862935,0.3196399760459614,0.18546098688412016,0.809265760826428,-0.03352642047914965,0.6613349152302704,0.5019388477856199,0.41396481227499365,-0.10475186312777666,0.7659681509497314,0.08579648011188108,0.5598895513268967,0.4362188346288537,0.6372936067563686,0.11432355993801036,0.7325859971029145,0.24382158168859722,0.6963572396540039,0.4850987997894522,0.5699748280265046,0.28529542505459166,0.09852451640908014,0.754190890166567,0.3337278629313368,0.3021248178107029,-0.1143876013816616,0.8339984036510059,0.11938211182687178,0.6587701418152174,0.05919967206341805,-0.016773592104972777,0.346565634618373,0.8210911190900391,0.07255405365598634,0.484227062854643,-0.1366752462156178,0.173329411015222,0.5011045598745385,0.3737611824994163,0.3819871060978071,0.10056100441603366,0.6613890652056849,0.2535513496961886,0.7886057360823333,0.2672225969066341,0.09556171379143943,0.6275717265493549,0.15535276651200214,0.5906976841802251,0.7035343478588819,0.055432607346689394,0.723391010228207,0.32655251495959087,0.3373192829077442,0.3453528769034818,0.7831940823676259,0.4304314388644788,0.6700917568268926,0.4795387573427298,0.4919344349967265,0.8090032604431592,0.8173444856807212,0.6470813491578885,-0.12749908685697017,0.6273916372659376,0.6787802019954783,0.11495265611806492,0.5878893534782009,0.40118421543167976,0.5300466940587206,0.751569468489853,0.7092888905623439,0.366815763505801,0.0085203675247211,0.5400145731325663,0.2704277250797518,0.6486412902542196,-0.24924320002492506,0.38657817968980684,0.7327224815649265,0.651688161986499,0.569051086918654,0.567723207762517,0.5954283231442402,0.2657186674458895,0.4388450065504734,0.7643006211419098,0.6083455489948443,0.5142898533932003,0.6700275191801338,0.7135414840295687,0.32275809829671426,0.1922231489552396
Cerebellum_9_R,0.4265633920306497,0.29700265293936656,0.4596705620459666,0.22094747873945747,0.28254966357681693,0.3144841098211389,0.26081999970578973,0.3091934496914005,0.36930796407581773,0.4943415415131598,0.3394332118931442,0.07821410717488578,0.18280806224549434,0.5209912826276301,0.48580922666142146,0.22446916993990856,0.39601301404558387,0.31875759101204065,0.4232816586525406,0.29193279918079945,0.05260411127768446,0.0132940022548156,0.21491777206975948,-0.11265811087052034,0.0027161690670482407,0.0093965128191699,0.4070466064808764,1.0,0.21119279348815878,0.4307691884672249,0.4234140154610696,0.000811574047855254,0.4359229077688608,0.06233340609720417,0.4850880879664618,0.15300695067088285,0.45597774200005525,0.46415532368669243,0.40349035020283597,0.20448814192316978,0.3796251955193614,0.042161385390495604,0.43671970717779773,0.5868638026248942,0.48186594744269107,0.004207651398894922,0.4720047682669794,0.11384387115275968,0.28788877411104324,0.34405058915330244,0.5785079692096227,0.20680255332136696,0.31357261350366,0.1605752253822659,0.5526702797372959,0.4728959351430499,0.2699824588854469,-0.1202068999102565,0.06107493390664005,0.41014570447426224,0.18621731174317735,0.09929383014815028,0.08592535249775965,0.44381976545193824,0.33045179348121617,0.35640903497807985,0.29778233309362623,0.026645108980268943,0.09703070493393946,0.49077607896788555,0.34148711964643147,0.45047150654231694,0.11320708212534718,-0.17748353748366485,0.18116603369900525,0.5013170644063367,0.44715207633307197,0.2419060210468491,0.41001390315590663,0.46489443214662407,0.29449664007367093,0.4202741787064887,0.05444784971991388,0.2753265199647545,0.030881891855829936,0.41213535522528566,0.45604547644663124,-0.18599176592052655,0.5087758490871349,0.4183784223690614,0.42720675226799226,0.04091857868633017,0.40673746765280944,0.06885077391865985,0.20879915276713085,0.5359017602010899,0.6078114584340095,0.5023855779916274,0.5033690844692869,0.42678205216016113,0.11990456075860269,0.45334734600655974,0.5782767540022082,0.09843566810919242,0.3636287336122696,0.05771702179309998,0.4818396354538258,0.4847382477792941,0.3578921563674274,0.11001211275470492,-0.15635914300609022,0.3630259996387126,0.36717080800619,0.37784006171977585,0.16311877525913876,0.19742512511476776,0.5395109693671465,0.20795545065396767,0.1226403748177009,0.4169223157760058,0.5100198870053273,0.04691388335365724,0.1373233656687474,0.46374197624215735,0.2847545371450713,0.5985595772537629,0.5011487141508364,0.4875238423828928,0.248133536654566,0.3287097978650388
