,Frontal_Sup_2_L,Temporal_Pole_Mid_R,Amygdala_L,Red_N_L,Parietal_Sup_R,ParaHippocampal_L,Temporal_Pole_Mid_L,Precentral_R,Cerebellum_8_R,Thal_VL_R,Postcentral_L,Parietal_Sup_L,SN_pc_L,N_Acc_R,Parietal_Inf_L,Angular_R,ParaHippocampal_R,OFCmed_R,Calcarine_R,Cerebellum_Crus1_R,Thal_AV_R,Insula_R,Olfactory_R,Thal_PuA_R,Thal_IL_R,Cerebellum_6_R,Temporal_Inf_R,Putamen_R,Vermis_7,SN_pc_R,Occipital_Mid_L,Thal_PuI_L,Thal_VA_R,Thal_MDm_R,Precentral_L,Vermis_1_2,Thal_VA_L,ACC_pre_L,SN_pr_L,Caudate_L,Cerebellum_3_L,Temporal_Mid_R,OFCmed_L,Rectus_L,Thal_PuA_L,ACC_sub_R,Putamen_L,Vermis_3,Lingual_R,Vermis_10,SupraMarginal_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Thal_VL_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Inf_Oper_R,Vermis_4_5,Caudate_R,Thal_PuM_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_AV_L,Occipital_Sup_L,Cerebellum_10_R,Frontal_Sup_Medial_L,Thal_MGN_R,Cingulate_Mid_R,Postcentral_R,Thal_IL_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,Temporal_Sup_L,Occipital_Inf_L,Parietal_Inf_R,Calcarine_L,Thal_Re_L,Cuneus_L,Precuneus_L,Occipital_Inf_R,OFCpost_R,Occipital_Mid_R,Thal_PuM_L,Cingulate_Post_L,Precuneus_R,Cerebellum_3_R,Thal_LGN_L,Frontal_Sup_Medial_R,Amygdala_R,Paracentral_Lobule_L,Thal_PuL_R,SN_pr_R,Red_N_R,Frontal_Sup_2_R,Temporal_Mid_L,Cerebellum_9_L,Fusiform_R,VTA_L,Raphe_D,Thal_PuL_L,SupraMarginal_R,Frontal_Mid_2_R,Vermis_8,Cuneus_R,Pallidum_R,Frontal_Inf_Orb_2_L,OFCpost_L,Fusiform_L,Cingulate_Mid_L,Pallidum_L,Cerebellum_7b_L,Hippocampus_L,Heschl_L,Thal_MDl_R,Rolandic_Oper_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_L,Olfactory_L,OFCant_L,OFClat_L,ACC_sup_L,Thal_LP_L,N_Acc_L,Thal_VPL_R,Supp_Motor_Area_R,ACC_sup_R,Paracentral_Lobule_R,Rectus_R,Cerebellum_6_L,Lingual_L,OFClat_R,OFCant_R,Rolandic_Oper_R,Cingulate_Post_R
Calcarine_R,0.47989358562955237,0.17625271850745391,0.05483991526870106,0.4272486269434855,0.304424219867652,0.3027537121532638,0.11906757139358022,0.6720819307935483,0.6325078289182762,0.4930068242988402,0.5857317341529689,0.40300483175451013,0.3809869329399705,0.13884913890791512,0.5221488743310279,0.25114556261743654,0.22224263671830066,-0.19747016419127242,1.0,0.3369124147828921,-0.18720732194807926,0.3828766463476113,-0.061637033820361155,0.2111489663372824,0.3590915859486547,0.6291977699749131,0.276857017177569,0.3366958123400201,-0.00556931915338903,0.2351898485872379,0.050756425240260965,0.4238102124636977,0.2709902058406894,0.25897020762658635,0.6400162265453914,0.6568502519490592,0.16165464924991343,0.026698957818261402,0.4848829891314194,0.44449983191722753,0.4487465922588361,0.4426005876751917,0.17753000349899054,0.06198436334049069,0.3024655652481067,-0.09145656544042176,0.34124992214188055,0.6666363779302256,0.8351706838325396,0.15259962981944564,0.6428215675942641,0.047495210260672674,0.4862982874818985,0.3495358445866596,0.4828509865179576,0.4814737414796239,0.3751540110295937,0.48852821631453297,0.5175215924134168,0.48189607199058976,0.1545514459631412,0.5464651202392753,0.15384177563044968,0.2665724411941168,0.38482546786731475,0.1885523771124513,0.4589591559268848,0.4554708325570025,0.4363888540540719,0.6852792710730665,0.3244296789141087,0.641577882128099,-0.1929342137408444,0.5116475620231645,-0.22191980538555692,0.5470527715942682,0.7818774641073126,0.21594550522688374,0.6848316312962371,0.6893824698396691,0.16448351752634968,0.22856783784505735,0.017558455366099592,0.2535513496961886,0.45201904034640034,0.7182976095696074,0.5075475696050172,0.5313621491758312,0.3006021532044014,-0.19635870285049517,0.6738477430561227,0.735159631585335,0.3013294356869836,0.3353588203463325,0.5233556427781891,0.5028504962701926,0.1060868714954133,0.7478797713985681,0.3592987436909963,-0.1379372448207764,0.05442007747976029,0.5422784785094296,0.4796888165194965,0.33809967549598535,0.7560461696404287,0.22843432900366778,0.07741483908307628,0.3176746579577098,0.4898480699616555,0.4216259180675476,0.18359466038621763,0.17156717660809762,0.4160478218241832,0.4444658410026924,0.3835338510484887,0.4444361963159746,0.20410326277233018,0.5525887986865523,-0.06164196753662632,-0.10357486627016534,-0.024868375255118563,0.3745790578376249,0.16073632345808725,-0.15795222818384858,0.35351903110962846,0.6111753239979715,0.2384613591966947,0.5674739214818699,-0.06769028913951565,0.45250289991251746,0.6791154600251986,-0.07436400834704393,-0.08789626214303771,0.5201613829735043,0.2839183443523349
Cerebellum_Crus1_R,0.10324302671305936,0.39360350996357546,-0.06882507383011795,0.18949336447468595,0.20011622962663503,-0.00980634798047055,0.11885993740122817,0.1604529002797707,0.2648761094110698,0.13875807761802827,0.07043941544958185,0.09745283541008966,0.027767231577852762,0.14787553210160653,0.15442372429850793,0.2804248478024033,-0.08171763078654413,-0.26504983795952575,0.3369124147828921,1.0,-0.049633977967487204,0.09946218732765835,0.0683734428768362,-0.019292947001528678,-0.04193680876002828,0.2915116692226873,0.3722034737813463,0.05664898498188532,-0.02957365801025754,0.19280039671473848,-0.014567283641639858,0.05336954536286384,-0.09382480749470658,0.0620815893098579,0.16136287046908568,0.20420190191397136,-0.022095757800952805,-0.030311943879864887,0.0438580804642935,0.12698556193182917,0.126660020292403,0.30419605761231877,-0.06443671131079828,0.13075764768957496,0.07524143005799401,-0.0270500584586292,0.10996253202264204,0.152267561010039,0.29067158277808736,0.008359571975489352,0.1268983978395294,0.02379988745448956,0.10752075466690429,0.15927104601803432,-0.023142742391924303,0.23183807927009123,0.12405338780352024,0.08929739019542998,0.19663952154586867,0.027304775027625544,-0.10420979836523023,0.09673889772830502,0.17742871481162703,0.15989286182381815,0.0919684494011901,0.09937342789306881,0.06791756778231732,0.13355924573448735,0.09497196963638697,0.22321730902399436,0.26901480281942275,0.18425023230375773,-0.17637930157454473,-0.031006159085507516,-0.1506752851776727,0.2424508139923849,0.18789430376085928,-0.09359266425983949,0.2679011393858545,0.13667792662197012,0.19854002461599027,-0.14252625157163973,-0.0595143460379148,-0.1199504161038609,0.031076044348887232,0.19653946373506814,0.05774971269758933,0.062295634833189645,-0.02412958800828253,-0.14330019325417181,0.14219780527135717,0.2776457984814911,-0.051299639478703696,0.13124319004332022,0.06888911966456134,-0.0662062125945909,-0.13202283379176857,0.33309553891400073,0.17653457429775887,0.04735033893820612,0.05597116078054486,0.25401196200216897,0.04920007018823048,0.06003268735496716,0.3194704740268752,0.0009754506181485016,-0.13619121937371165,0.1442593298204337,0.191010877656313,0.11086258093147476,-0.013410432637837708,0.32672494948623304,-0.017240614350320174,0.0030439963321704615,0.031721101995325206,0.02143374851758212,0.3109263331316122,0.014684354400931625,-0.04203686996983037,-0.17897626169954242,-0.19328394246475708,0.07734589546689487,0.2061556948549268,-0.11215095329700397,0.07592951602708202,0.16055064736797622,-0.010537517047757947,0.12711239019798268,-0.09188210253048056,0.11292982405515407,0.20252669754329125,-0.16507843002169578,-0.11052879778648779,0.17814688767007503,-0.05208817091317173
Thal_AV_R,0.36348887591858203,-0.3029821543712882,0.3509013654893236,0.2255343798399627,-0.1854199568548626,0.35745694759297886,-0.2637462255118677,-0.07001869006987192,0.05173088257037406,0.2874178187396079,0.01468662414052784,-0.3901877945015393,-0.11307783740602284,0.4391048623678622,-0.24365976106051618,-0.040115491405584736,0.42686395157514184,0.18591516729795737,-0.18720732194807926,-0.049633977967487204,1.0,0.46468580422874256,0.3903081522036861,0.36449014865060725,0.40806683298067176,0.267358877460159,0.13977685510561466,0.4195106638967936,-0.02284359809832804,0.15297406043783046,-0.09170761536904903,0.21707568088006882,0.27921873163869204,0.24324340545063877,0.08788572549993179,-0.05776941844631658,0.601680837424731,0.5728885204078857,-0.36187461220494477,0.2959603011176046,0.44998421930684124,0.2338565810995882,0.008078476824392647,0.11079668492666694,0.1767023853249934,-0.1775655840115888,0.44537814742955356,0.1597244597085265,0.040034149598020576,0.1295338136149546,-0.0918362937833203,0.3636285864133708,0.3064446796470052,0.06777716953364535,0.3154829270204382,0.17665138214826254,0.2488019532923554,0.3344042281809648,0.17309126769226665,0.3046064785741141,0.4311359954251869,0.2779625691932053,0.030769317082662864,0.2510827617245158,-0.1955309480447418,0.4013293082171369,0.32781116878287136,0.3093502187635825,0.2678396772387695,-0.07512057445963569,0.1749229325557147,0.2970212684401572,0.23136930862552138,0.3695655404781478,0.07294771664296061,-0.3844956253938958,-0.055052554334401045,0.18253788519247818,0.055294862411572256,0.056785387661455786,0.0944916239792358,0.21929755432050724,-0.021455580389204004,0.4461044754046656,0.2786528144841524,0.010142605355237899,0.3008674174665095,0.13405317151747131,0.4403205352309803,0.4482850536505288,0.04660681888739065,-0.2615718195628009,0.25253102482120493,0.27500159475125174,0.3140745994337232,0.0514375602476819,-0.08879075147898917,0.12197434877396678,-0.24588044068178294,0.5261317106965289,0.2887853063857825,-0.10403010693821557,0.37820555132811395,-0.08312801306602217,-0.0689409656612569,0.3983705385864259,0.477164339578859,0.07693636203919367,0.23007054550007286,0.2595730631756546,0.498271121610931,-0.18459708067366637,0.36702556825584737,0.15712890568952748,-0.014856690469443264,0.3524925495484403,-0.10830621334087366,0.19937640095406295,0.4825009485956426,-0.14191455016053475,0.3747958790869197,0.4300586139588386,-0.03793429672346784,0.5310091429481699,0.4293823624491544,0.287448077952638,0.4508796536391732,0.11817145698180792,0.2265118014899361,0.01145001829600569,0.11757154988047037,0.15863956443151164,0.39245028031601636,0.3922558927656352,0.3172134381871359
Insula_R,0.8237464979538551,-0.015140639266514848,0.5187436141191556,0.4828169702468262,-0.010208267961030824,0.64764061740349,-0.18250543418309212,0.46673696559858535,0.575408265584642,0.7298669890135756,0.5265128394415366,-0.03318468198274477,0.3988814726383537,0.5042194851584213,0.17458325195926802,0.004448712356677809,0.7019198872181205,0.0723996695685677,0.3828766463476113,0.09946218732765835,0.46468580422874256,1.0,0.4115817287984062,0.5009725208792831,0.6692308657507928,0.674098749653463,0.283802750205267,0.8445471104857257,0.019786890265747953,0.5072438512657044,0.0006644000589509873,0.4639135519714125,0.530608532143872,0.3827244103863609,0.590712435315467,0.5130184138662054,0.6889604072690992,0.6479445675940566,0.07851258805647064,0.7472506383016894,0.8421076443053322,0.49576042778051316,0.16065789589166643,0.20227655739175526,0.4563336359939004,0.03175730730849269,0.6800783321491859,0.6689695183019897,0.591181126837341,0.3430067535170762,0.32792159898807777,0.40562077077182324,0.7620985868166155,0.3233309609284717,0.7399883544382249,0.5135102001618147,0.5058462820259482,0.7014817272047014,0.5706008034357851,0.7708606394207161,0.613256364301937,0.7441039822217637,0.09518002299596917,0.35294849811886636,0.017868095825474096,0.6323471816035342,0.7604670655123147,0.4595831907069809,0.7120976622210012,0.5011691166277056,0.47194248343410566,0.7298913057138348,0.16741760363639355,0.771676640790051,0.045610619745872064,0.0068206278715418275,0.4712672609963783,0.26428708721817584,0.4488391928567688,0.5863393533925896,0.22745058222453146,0.517484267079634,-0.002423188274582934,0.751569468489853,0.6668668012833914,0.5836037648683657,0.7250600941563824,0.5054637633011126,0.8002272261637636,0.43230998579600055,0.5957554062622483,0.2399232391214689,0.6238537452827849,0.3574145156702497,0.8086188876832491,0.590703613153209,0.14268821110698832,0.6470098958556223,0.047880997254140974,0.24212144339372346,0.2623249226959908,0.3694026985568308,0.8486228085195652,0.12795276700351055,0.3369908360706784,0.6539155702364248,0.5490789720799953,0.34018356834171165,0.6629726581874306,0.6830852745581208,0.586138548761275,-0.003203346027356195,0.7614131643680883,0.6413592495033822,0.3422398940579842,0.7692713064076504,0.042497660300195896,0.6379667365859439,0.5420352184371895,-0.02496041844197195,0.37268033379970633,0.7122463060479806,0.1208527928742321,0.46893210371811733,0.80936489543532,0.8085327114155477,0.7322434671504947,0.552921898284472,0.27918700250014,0.40613202541507887,0.5989859264117886,0.3052910107898582,0.5415826203468806,0.7759406954650797,0.6529545305683336
Olfactory_R,0.3751163699419984,-0.13301710068784162,0.6076590805989146,0.434920720467693,-0.15920169711759946,0.44246797250312103,-0.02745634858390239,0.04327161854822337,-0.05247757848741497,0.40777042471104213,0.08530857064963475,-0.184694159303883,0.08541972731346682,0.7431163181741406,-0.13783733314579674,0.021758739158428086,0.4203894496479008,0.3379028371302375,-0.061637033820361155,0.0683734428768362,0.3903081522036861,0.4115817287984062,1.0,0.156520447169852,0.15406355144206635,0.28520997419497507,-0.0005586448291443385,0.4134817445517831,-0.12599411811182268,0.2138022080518709,0.02842481393135656,0.14510824185596902,0.326289172930428,0.40834376093022934,0.17035766739735186,-0.09511831558833594,0.15507186515844562,0.4687059707935806,0.031066590565583026,0.4599913160228504,0.39041507266282843,0.01813942410511745,-0.007316592606834339,0.10305737169388735,0.2386149056232068,0.4130695295192909,0.5483048330923773,0.11495400631150629,0.05459869091121206,0.22520581618791824,-0.0503255147442669,0.3060411721142721,0.1490245998466877,0.08268139086666984,0.058021413439629334,0.14319064342359636,0.12120095328762322,0.16664052892004017,0.10986785602311337,0.3508199879493503,0.17794478647404224,0.33516502869561243,-0.12346499028130177,-0.07041057702601473,-0.25951206711479036,0.3464370737095688,0.2549713786254283,0.17264866946119775,0.22182607069517604,-0.006769888874145672,0.1977490129271828,0.0929367421197036,0.08818526614155897,0.3134350478721272,-0.10516138417134603,-0.24529021308390614,0.05176340790019561,0.1991228407305596,-0.11628598977569278,0.06517027627642367,0.12244487179480773,0.3919503000213413,-0.0003262251420970744,0.20102672854545378,0.10196393038093847,0.03261453787228586,0.2007780206291625,0.14245729532072493,0.3268162325240508,0.38119578190003556,0.11298251487205782,-0.05981118540072558,0.3564952929669531,0.1382355123471994,0.3509348686239101,0.25978440377695233,-0.19497751288125487,0.21780748465620525,-0.09043916127990986,0.38822317002607637,0.11599372157622403,-0.04473359529823012,0.29063656969369833,0.04823122219445027,-0.09081621009889562,0.3642816329410153,0.6125823261507037,0.17614281973882212,0.35876754636366487,0.19151782660779376,0.5266281638347848,0.03827779109185244,0.36432652279545913,0.2723260191483031,-0.00988536310581953,0.23583873258356727,0.02971002888469827,0.13268750841666035,0.7611369332986294,-0.06998224431852035,0.5878935034232137,0.5269895009589088,0.11655507622405818,0.5554725732340976,0.32508877387771473,0.31380441663292796,0.305995625391398,0.1296787285797595,0.10291710138468263,0.2685745399149447,0.1353627650441179,0.2678302108654921,0.46854029515052276,0.11948733089575235,0.1597826415936782
Thal_PuA_R,0.522481689463195,-0.3328181616837136,0.4307276353833443,0.29160893701227075,-0.021748561817493742,0.6131347023449474,-0.10840045275260983,0.1810399515773222,0.3340151188532814,0.5779699754811979,0.5915742131829362,0.07376669454060931,0.32285698099392857,0.2584270116986833,0.23477048736662706,-0.014197426713517829,0.6342967111431926,0.11239959900553911,0.2111489663372824,-0.019292947001528678,0.36449014865060725,0.5009725208792831,0.156520447169852,1.0,0.6921070797692516,0.4237892657386683,0.12051509995417395,0.45168876746503667,0.10446320369994022,0.20113553399222442,0.039762012515830426,0.606943421387667,0.4589236836254578,0.5315929777492217,0.25082852902068,0.4484473944629446,0.4428294367448453,0.37575740200497826,0.06190322673280056,0.5355837140839753,0.6087781743224846,0.308044385056562,0.14240498894369763,-0.022833693870460352,0.6412645169217495,0.03016021287428248,0.461837529102342,0.6582000924865751,0.46124094423061,0.12538096451908132,0.31528514946394964,0.45993101259488184,0.32472434688487867,0.16267413661186889,0.6075590035381773,0.19850899436459968,0.8571873925145789,0.28728854126894077,0.6918030139580833,0.5803650213578955,0.85725777859285,0.44909994355570765,-0.15705580648840756,0.34969333679754006,-0.004405481878424552,0.43721669508346594,0.6733486881433836,0.4070633720798334,0.6081922254270167,0.41776183445641735,0.4714401195682693,0.5445096860689126,0.10934407585336797,0.5895428504586979,-0.05731521427044167,0.07484641688758058,0.5793442952378793,0.34762424483519233,0.30265073457859487,0.6281783439477667,-0.07171537097006017,0.26939988780578566,0.0816212117529029,0.7101923081325344,0.6235080572508327,0.5931459909105568,0.6463780792001637,0.5390850354222502,0.6137433039987177,0.39213712701044584,0.4514286304915006,0.11443911974375595,0.3713970347703812,0.2450185547357827,0.5486359900939426,0.44591069521295823,0.11870834254269386,0.3536427702817261,0.1272430395703871,0.22199593590797823,0.46978215843358756,0.37477902363302734,0.6078770383349542,0.08687316886732635,0.33898727130791173,0.455140833825027,0.2248138526816668,-0.0020809215094733753,0.548635407458145,0.5473753948308853,0.4580143326146168,-0.1066159250163481,0.7267992436817088,0.38735399262290465,0.5277077338924645,0.4932675281570396,-0.14867867592027922,0.41431226819228517,0.27276852742220375,-0.16897268052434944,0.15853846303191158,0.5575458351431333,-0.012756556347534451,0.25373880252964887,0.7096440518539513,0.47554188304373823,0.6590171508908262,0.552688827330318,0.22914500248485128,0.3377029086325842,0.6476696596941687,0.14535725159619836,0.08419813602663612,0.4592567325186696,0.6777889158489425
Thal_IL_R,0.6942948206344285,-0.35325826390178783,0.4314813401909073,0.36222957977906617,-0.04867534897729495,0.607580325526067,-0.27128057081713963,0.41608399532511825,0.48086387863506924,0.6186370252433289,0.5255910316626385,-0.04315227641228535,0.19720185199919746,0.37368452518769224,0.08238189109996934,-0.04414305550277538,0.673087904055837,0.11489341104752349,0.3590915859486547,-0.04193680876002828,0.40806683298067176,0.6692308657507928,0.15406355144206635,0.6921070797692516,1.0,0.5216509781438631,0.13381531165841914,0.6264648368723205,0.177960380331072,0.20053382324701985,0.052555706332980366,0.5655796796329038,0.6498215972966087,0.3949443773032217,0.5159715750323132,0.4212840440832379,0.671635593086824,0.5247957541966612,-0.024030450003283348,0.5638451100287232,0.7028314470658609,0.44948469376130196,0.10754645910051022,-0.01727801166942369,0.44831041686377837,-0.07061757542553875,0.5907577684290409,0.65848392933037,0.501493044134728,0.237940763539161,0.2865028604418556,0.44020757907308977,0.6484062288518738,0.17619775227998566,0.7302497591743848,0.46280362053088164,0.6322638055622951,0.6129358812749234,0.499883008505292,0.6972335897774711,0.7213263672115046,0.6552163061885626,-0.0506030149119165,0.3277811905597025,0.06585717830700054,0.46518031002782156,0.70802874033688,0.4853203459400509,0.5652109415696429,0.4267176925210741,0.3317003440500327,0.682596443684485,0.2273833551079636,0.7372096241423765,-0.048139815536442414,-0.011305548720712521,0.47601446229999717,0.41724522499537864,0.5021945045096108,0.5635029780414114,0.0668061037831755,0.26847970148291167,0.027550730009010427,0.7324847178532451,0.6033176476399299,0.5269227806900056,0.7218520541866991,0.6220571125622062,0.7280070816394267,0.3580728612517636,0.504092741229084,0.11580412525287079,0.47950362547831776,0.35457068496204647,0.6960125130878507,0.4086972218773586,-0.03963193482143965,0.4861128327902861,-0.006767225386046384,0.28432884781937257,0.374655461600469,0.2301263771107281,0.7491791198971792,0.2225390746541329,0.40396464946460436,0.5176301979698796,0.379553574043414,0.06697607041397524,0.4164554115718084,0.49023519034877977,0.5703266699870181,-0.2173318847367925,0.7314974016385192,0.6086143407508083,0.36956204676836124,0.6954220082715508,-0.15453463762392947,0.6627170823543798,0.3547030499738038,-0.1511981380115066,0.2591877510851875,0.6187660095261163,0.05460843334339786,0.3882963656797355,0.651993320243324,0.655916139163788,0.6449881921711024,0.47941628582014584,0.15579110641671257,0.2782179003279198,0.5217299075089484,0.20181919820669061,0.1685335923935458,0.6836143740967716,0.6138384479040753
Cerebellum_6_R,0.6944701667011981,0.01572275530369736,0.4103605898389076,0.6027796796773662,0.1417360364083249,0.5351660031520049,-0.09403801071869838,0.5059396985528143,0.6582619193634549,0.6703000519292782,0.5280812393104687,0.22204964861585064,0.4253176790702317,0.5175177952009994,0.38398260836109954,0.0899358682735054,0.5659160181613688,-0.07120070345765642,0.6291977699749131,0.2915116692226873,0.267358877460159,0.674098749653463,0.28520997419497507,0.4237892657386683,0.5216509781438631,1.0,0.38848644524218023,0.6844613083741707,0.028255444123672778,0.35080646145168115,-0.09473550723718234,0.434412032412617,0.4831661413980468,0.5429541976193825,0.5377317004311744,0.5923232477651683,0.36885950099951464,0.4297255722866335,0.2869669003104962,0.6482736230379462,0.700329048934182,0.5660621896328527,0.2421989463043913,0.1447900879207397,0.44655607586711155,0.0892116502376679,0.6446021491444567,0.7222730205576259,0.757509668795165,0.42541399067907465,0.4126690281673221,0.2844580205916274,0.5434286702655107,0.37150438696875854,0.551015771226932,0.5288189755334266,0.5262624158446926,0.48010068835741027,0.6528250057822349,0.6604059761823939,0.4658006905235272,0.6293140186153595,0.06402849292081807,0.32655402624633184,0.02194311499572041,0.6188687945578074,0.6262259407506364,0.4843817011078384,0.5752001805571791,0.5900803120505744,0.4492004054333001,0.7671896459091042,-0.04504565216558086,0.5975938929232385,-0.16725079069783516,0.29789810705674086,0.6470117370460228,0.3485126048740139,0.47291711250818885,0.6903517244177131,0.3298945754535222,0.23533377492855265,-0.14869398362677352,0.4850987997894522,0.5053007448064526,0.6792034354775055,0.7219589086551306,0.50775393455122,0.5585722706697399,0.22061670261961472,0.6522914284390596,0.48159140909941595,0.543445330263867,0.3743115659798134,0.70735987719625,0.5582401963338236,0.040918872523041966,0.8159812251392691,0.11677484222347133,0.1857673887044921,0.19619656621584447,0.5345559354595031,0.6189903037109913,0.21293483077903877,0.5409184193626017,0.5019898610181364,0.24220018784671343,0.3174628823190225,0.7266373794740163,0.5459210850641266,0.5300981987973404,0.13099908442886557,0.6542655015255493,0.5487772276252724,0.34477768555429356,0.5492733166990437,0.12883429965416565,0.4514547178482568,0.3930405935386903,-0.03997853927177262,0.09741229971323184,0.7034367033247514,0.12378946149158794,0.20752860014315075,0.6556640015412775,0.7379450685926366,0.5715699014416563,0.6172447594165816,0.12692037636718353,0.6849410240833738,0.6831114998843657,0.22285198352204588,0.12420390796928464,0.5631470575727104,0.4433023497022347
Temporal_Inf_R,0.2765651548710744,0.343909221050393,0.005571388891494629,0.25697160116789103,0.44001941767227276,0.1468811127393569,-0.05291631217506922,0.1404338554432954,0.3348834170644381,0.26740425223382774,0.18360507185708694,0.08394377846589164,-0.023621058367546778,0.08958095502321946,0.17400727388123752,0.13536084877616705,0.1792485634320026,-0.27807139868183933,0.276857017177569,0.3722034737813463,0.13977685510561466,0.283802750205267,-0.0005586448291443385,0.12051509995417395,0.13381531165841914,0.38848644524218023,1.0,0.2636635583458772,-0.06442051353005368,0.5139232907399327,-0.06348051452929396,0.13001383438198108,-0.02230593855742122,0.15336778986956115,0.2663737685266261,0.4015737812218965,0.19606583927715135,0.09100990881349208,-0.019229702422243027,0.26353695819615136,0.3462161632551931,0.44736670407163953,0.10055191301161621,0.4039375933692129,0.21616916625348767,-0.015582903585678671,0.29989604296052774,0.29334544642518284,0.33674246586967166,-0.21148684259230263,0.19741945630333713,0.05768139606398832,0.4233759459324409,0.1830766283743676,0.09678347350476421,0.04808261772960244,0.37387163048024724,0.34957559062139837,0.42934772518464415,0.21239636881761162,0.20060373866036424,0.2476800772721395,0.3864813214733946,0.4458143556621867,0.08446735499654268,0.47979818417540465,0.2730435611771636,0.5185174797804933,0.25250896258712874,0.29743577749558775,0.4881309415168628,0.40320839317232465,-0.052590925707205236,0.16865588847991184,-0.13355695397574777,0.1145943276060281,0.26506878679287343,-0.02764222759857086,0.22350783987218203,0.23460791540563986,0.13795568153235455,-0.04317513016962187,0.024969172385543116,0.1675634182593465,0.30945456271296173,0.2654443560129875,0.29943224525400713,0.035917084031620805,0.22302916302845688,0.2590191056989201,0.2874710334118199,0.23014058035211368,-0.04111612085191082,0.34760196938232507,0.17785507566055997,-0.12442775877022917,-0.015141485993636303,0.4533756211075847,-0.23406054917457436,0.2163204756102969,0.4294136407900229,0.22185510734768726,0.24899647306198883,0.11327380834514218,0.1333072960288988,0.25960271714290184,-0.03205725979683615,0.4742655752204496,0.24277026205017807,0.2630826997388925,0.1655745298006442,0.10592884972721708,0.3319179675389338,0.09807554004870689,-0.042215857271562074,0.33077761001253186,0.0838759017807174,0.23151743291810176,0.139509659386475,-0.17371555501389893,0.002138676658856731,0.184147724758478,0.5118315803272083,0.12957386085271008,0.38090777567732403,0.3148120078986625,0.2728668976150143,0.3152373705000957,0.25718018367288786,-0.03306699792990363,0.3134777334688013,-0.42565789539773297,0.059535753330763594,0.46928417207321105,0.2190806419378708
Putamen_R,0.8232569336899371,-0.03135233275408852,0.4962613864003843,0.402836301938828,-0.12216278700415627,0.6165541229166099,-0.23358221349156716,0.4784845288468094,0.640101141624911,0.6962083591650156,0.41737277191218974,-0.06611691591610487,0.419484232758972,0.5866927938112508,0.11391357675756736,-0.07678946954003796,0.6979534582001355,-0.001595339412278357,0.3366958123400201,0.05664898498188532,0.4195106638967936,0.8445471104857257,0.4134817445517831,0.45168876746503667,0.6264648368723205,0.6844613083741707,0.2636635583458772,1.0,0.0006678439680244257,0.4448618682198491,-0.06263053107590276,0.4695487222136538,0.584603000394428,0.407732532319894,0.56771188720079,0.48694664517793323,0.5972965727090319,0.7072942732172086,0.06374584878583835,0.7324159954774407,0.7960222707362409,0.5819453052153689,0.19922407481410806,0.18117398785515973,0.41471778399963444,0.03882908541039819,0.7313433756832818,0.6041946313730164,0.5721653361897423,0.43092648135241207,0.24903518773168457,0.45438281671357666,0.6715821721055072,0.3375630540189308,0.7026669903279281,0.5955886361805969,0.45482320744419763,0.6066884904185093,0.5322676495281357,0.7748554802667685,0.5928448103780728,0.7243198154264228,0.04621818507175629,0.24758932884183413,-0.0104950483826313,0.6727199566495802,0.7477575197865327,0.4048227164423704,0.6841180680344902,0.4360841228621611,0.3874745947735086,0.7015294802437346,0.13884567815263263,0.7106438896519572,-0.06261946395796665,-0.03277377200451182,0.42098993775484295,0.3185424657865195,0.4400467279642688,0.5250861302816802,0.24774242438853855,0.37793032039284297,-0.10932327756705924,0.7135414840295687,0.6242622243295682,0.5233033198382234,0.6898617351988653,0.5260451969912388,0.7639441806948664,0.444905468548145,0.5707871776546752,0.22798394755276027,0.6935551118818006,0.3060521146829607,0.8047770479839264,0.575633961969519,0.07052108872748888,0.6510523806025212,0.044103265256975256,0.26318704308624236,0.23501210762146582,0.30756620635267495,0.7475996357793172,0.1355410215516858,0.373718660543453,0.696368968858459,0.48964234428756515,0.23897662386796295,0.6083652327691788,0.639345290987416,0.5993220647995623,0.005351959987604245,0.7363863945741359,0.6333906252120661,0.36774710686242607,0.7068025925144193,0.020125203913406622,0.5525945962924215,0.5457704656109137,-0.08175164580026609,0.2862332818258714,0.751061422933614,0.10020929635627263,0.41638173544172785,0.7576875884524833,0.7957581952319353,0.6731165558261603,0.4876746067329311,0.202743944520923,0.5109172375003929,0.5257404681865709,0.41411949823922506,0.4631229177770405,0.6484700018737223,0.5917750687752088
