,Amygdala_L,Cerebellum_7b_R,Vermis_6,Thal_LGN_R,Thal_IL_R,Temporal_Sup_L,Frontal_Inf_Orb_2_R,OFClat_R,Cerebellum_4_5_R,Thal_VPL_L,Caudate_L,Postcentral_R,Vermis_4_5,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Heschl_R,Putamen_R,SN_pr_R,SupraMarginal_R,Insula_R,Cerebellum_9_R,Thal_AV_L,Thal_LP_L,OFCmed_L,Parietal_Inf_L,Precentral_R,Rectus_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Cerebellum_10_R,Angular_R,Vermis_10,Thal_VPL_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Fusiform_R,Cerebellum_3_R,Thal_PuL_R,Lingual_R,Postcentral_L,Thal_MDl_R,Cuneus_R,Thal_PuI_R,Red_N_R,Frontal_Mid_2_L,Occipital_Inf_L,OFCpost_R,Thal_PuI_L,OFCant_R,Thal_IL_L,Vermis_3,OFCmed_R,Supp_Motor_Area_R,SN_pc_L,Parietal_Inf_R,Temporal_Pole_Sup_L,Hippocampus_R,Thal_PuA_R,Frontal_Sup_2_L,Cerebellum_8_L
Thal_PuI_L,0.2611916882363695,-0.011090121864455968,0.02631050315014219,0.4683410094955541,0.5655796796329038,0.6087926908997253,0.31203940469143965,-0.016249280276100748,0.6091906730777082,0.7320561290352875,0.5833029431881636,0.48032177647267715,0.6223884816536672,0.1420532330780737,0.1499097415622534,0.6159044835729011,0.4695487222136538,0.41212659795881806,0.2915224440192362,0.4639135519714125,0.37784006171977585,0.3804370622382269,0.08215435742693082,0.15366722418192771,0.19539971944806797,0.43074866350111074,-0.036899891298399,0.6174524669568191,0.002555742103926727,0.35611691690530595,0.024788462084959287,0.20636709858576302,0.6369394765775406,0.05336954536286384,0.4416613924407926,0.5165118449922103,0.5675432074718909,0.30441505655815165,0.6019603963686645,0.5763645237255972,0.46673170787949475,0.5515090071448353,0.6025777469572323,0.23003413153749486,0.5209820209239937,-0.13504324712151475,0.23714331298076372,1.0,0.11460105713060369,0.3847413087889504,0.6907403905601042,0.08157418498683443,0.5975264621246269,0.33052134227635643,0.10284269135039908,0.21443627146838376,0.5731061563526785,0.606943421387667,0.5730722035612809,0.3320365590667396
OFCant_R,0.2829886143081941,-0.24751017432790628,-0.09396426156904059,0.18329247467721355,0.1685335923935458,0.314542947711198,0.1791653387605914,0.23898462841711673,0.08317800216897935,0.004801149894003457,0.27595278063823364,0.07519227809036047,0.020798977553215935,0.5818189334727678,0.09361090296970095,0.2038038257303422,0.4631229177770405,0.2313878061781362,-0.010547252382908264,0.5415826203468806,0.09703070493393946,0.03721834502364023,0.007572678738019287,0.020108503658630837,-0.055962199499124544,0.1007671099037304,0.13019682910204072,0.34902962571155205,0.30311505216835316,0.20803274522880108,-0.12446692889292453,0.07585796109970096,0.36832378259127035,-0.11052879778648779,0.2886301765430558,0.08066641401175761,0.12453940616910403,-0.04596136488027135,0.06902168506617876,0.0595502301033865,0.057363293584722336,-0.022296245258116198,-0.05434150355924424,-0.0322880006171533,0.3842000504115675,0.2189390257467725,0.6078039181164318,0.11460105713060369,1.0,0.05691685079831553,0.04325337035355932,0.21878479333190223,0.31728218131542396,0.17177040704570398,-0.15254350158487323,0.04594785200733027,0.2913668389056379,0.08419813602663612,0.3579983842930202,0.08915368715789881
Thal_IL_L,0.3297567778885613,0.4027163433982827,0.08171296238471945,0.24260332899410722,0.3317003440500327,0.4040013560187884,0.228496203009162,-0.04204182221936298,0.4743890963760138,0.5907355740935339,0.693482190855767,0.444144003536979,0.652889226233713,0.16824609407627397,0.09517506018523192,0.4661883986855854,0.3874745947735086,0.31465907123585457,0.2870308571072443,0.47194248343410566,0.34405058915330244,0.5236748282884343,0.3914444487974173,0.2258467612907725,0.2958927314819094,0.2921028950826291,0.2848765705577524,0.4971107875606764,0.027167269241211264,0.5187426951493377,0.18009016933024918,0.11210773394240259,0.584633296553971,0.26901480281942275,0.33635450821888896,0.595382624225719,0.49107559658509325,0.21445299799683154,0.4766639711372684,0.51954313769686,0.28749922901496233,0.1877131337557999,0.5413515606052837,0.45616304260733637,0.5220965768930199,-0.06443214813754972,0.15646616273445643,0.3847413087889504,0.05691685079831553,1.0,0.6116415159489605,-0.01547799797593366,0.561236653043095,0.3435888819017246,0.06709299010222834,0.4102292707698257,0.5603987455028099,0.4714401195682693,0.5669389133232707,0.41851152420958043
Vermis_3,0.34564499549593686,0.1565511067968877,0.04692734374416297,0.5429333233620491,0.65848392933037,0.7723885723714903,0.48392058441475366,0.11168839366206734,0.884290661707256,0.753834093929898,0.7939498874094832,0.7392494130593472,0.841342619218206,0.22195254822598923,0.08119079769210782,0.7845350895898355,0.6041946313730164,0.5795839033179411,0.5444205174491539,0.6689695183019897,0.5526702797372959,0.49026952098260984,0.1793477422312327,0.2555949138529077,0.4612531360280142,0.6412547492038101,0.13542772051783702,0.8075562821145383,0.04215818636979405,0.5287429695294397,0.049811193644854625,0.3080855076058447,0.755318599104623,0.152267561010039,0.6083628437619379,0.8238729308169674,0.8716813641197345,0.4401324411096878,0.847233991828291,0.8122394406865331,0.5591466840880907,0.620814049494924,0.6801838725912843,0.4025218290228573,0.6840785430269555,-0.1516780492432248,0.3301629000519388,0.6907403905601042,0.04325337035355932,0.6116415159489605,1.0,0.018228372689433614,0.8289568606107074,0.5366550757742722,0.286785900041065,0.4081129799363331,0.7549227166925034,0.6582000924865751,0.7982382376380914,0.46073380186003865
OFCmed_R,0.22402444983105615,0.038132582581575404,-0.2257859039109676,0.08656003372077907,0.11489341104752349,0.07147537393534434,-0.11596494598786727,0.11571174082684514,-0.08761647853138352,0.02110480315015703,0.12405372641677148,-0.10200127592843611,-0.041892735750340915,0.3258237224770921,-0.11477925565146975,0.11701545759865148,-0.001595339412278357,0.08540261735927293,-0.11897523165679014,0.0723996695685677,-0.18599176592052655,-0.08693738907973633,-0.07267689526133156,0.053223630513537123,-0.08409245410545957,-0.11230801442638845,0.01752468478678575,0.04502165355199582,0.2623802166337235,-0.05070142898229004,-0.02195002354430318,0.01679107564226689,0.04427253132408489,-0.26504983795952575,-0.1114918061234437,-0.12559628984618929,0.022305288591877324,-0.2131287625493199,-0.15718139931382893,0.039827144747561,-0.011874217912933518,-0.16913498035339372,0.043466210365799986,-0.10088638974995318,-0.013204741880829235,0.09686155569720983,0.19276171025857888,0.08157418498683443,0.21878479333190223,-0.01547799797593366,0.018228372689433614,1.0,0.015284958273570766,-0.06623698882374357,-0.14611541894986851,-0.05298360095605652,0.01895210021230661,0.11239959900553911,0.05235834456409295,-0.020724893961169416
Supp_Motor_Area_R,0.4813617960348492,0.056024299180310454,0.046951463403555486,0.6259798981509315,0.655916139163788,0.8301539434740649,0.5928524045621103,0.23273679645924097,0.7927085109470092,0.5399253538980243,0.8594386956744363,0.7177853256989243,0.6026525949065179,0.4389108143820547,0.09496110752118611,0.7656943587693897,0.7957581952319353,0.7091066691926344,0.4308994331725296,0.8085327114155477,0.5395109693671465,0.44448872865398037,0.24879043200448558,0.24046349384433588,0.323345370413237,0.7958963760930287,0.22908183088215428,0.8942690626488906,0.07852958562495639,0.583036225685919,-0.0035683591428290447,0.30164349184472344,0.7448416708869412,0.16055064736797622,0.7896741891943885,0.8375379050862921,0.8178187374090804,0.42492111035333463,0.730527374965293,0.6933232220121164,0.46656066773780386,0.5642895467753408,0.37579139177805243,0.44274184986739146,0.8004337160644563,-0.17589994642067106,0.4063614373074843,0.5975264621246269,0.31728218131542396,0.561236653043095,0.8289568606107074,0.015284958273570766,1.0,0.538769287853117,0.18323982999117389,0.39757863366018953,0.8713862795011784,0.47554188304373823,0.961096828319257,0.49194914325886135
SN_pc_L,0.2326628975532736,0.17575060843288778,0.1782299858531444,0.38724655497215166,0.19720185199919746,0.4307096036243793,0.262965384836396,0.3574556381906902,0.3594176467536595,0.3432477751441154,0.5322748384976421,0.5967641264414795,0.4685126904740781,0.07807586401449856,0.2242713676389765,0.36243897379607054,0.419484232758972,0.5981133871319099,0.5399208358966573,0.3988814726383537,0.48186594744269107,0.1596682856161441,-0.07179257746198142,0.20096198050250533,0.5419025538978539,0.49963748949945436,-0.0020389417876069144,0.44391363525930155,0.0006146390939371376,0.24001899339493324,-0.03157200359435193,0.28152435469973597,0.48704299881150553,0.027767231577852762,0.23264859922680634,0.45757422965018163,0.4969060660423116,0.382544408600577,0.5272299996694112,0.5804114930294234,0.5484923117150742,0.389058081923433,0.36355948444372477,0.07009068911050742,0.2658920288455178,-0.0970271036378036,0.35270766364390743,0.33052134227635643,0.17177040704570398,0.3435888819017246,0.5366550757742722,-0.06623698882374357,0.538769287853117,1.0,0.42279437854271934,0.2853354627357801,0.448533265568708,0.32285698099392857,0.49980098787813715,0.31878191815400575
Parietal_Inf_R,-0.11589802478195291,0.2808399308782613,0.33376892165148964,0.06622575924884318,-0.011305548720712521,0.07938974870878986,0.14963470023216957,0.013515776226636045,0.13329186601457793,0.12789610282514965,0.06340984640073652,0.6899317687237811,0.18577407858765024,-0.20130800495933554,0.20665909746687958,0.13519601058326547,-0.03277377200451182,0.07200094122859749,0.7807656610807585,0.0068206278715418275,0.31164264279319825,0.079219428282052,0.05519320646597576,0.07710314012996894,0.704337893453878,0.4414709492921395,-0.03208826268449888,0.09010787549381559,-0.171372866370203,-0.1454571860289672,0.19331488406643668,-0.014437738543284194,0.008882372506170773,0.2424508139923849,0.0992689258305172,0.30824195127346843,0.15603867141969335,0.495789855342425,0.3960015706699217,0.44940442529775493,0.39418560851003104,0.5283903914502553,0.1689852140072089,-0.07828952721010567,-0.07975993824232086,0.026874879674050833,0.12951106141275948,0.10284269135039908,-0.15254350158487323,0.06709299010222834,0.286785900041065,-0.14611541894986851,0.18323982999117389,0.42279437854271934,1.0,0.09430148402322873,0.053434098354016045,0.07484641688758058,0.037932360036312375,0.2658946677756661
Temporal_Pole_Sup_L,0.20256093290585667,0.21370885107583823,-0.006936603652110514,0.20154218671407068,0.17619775227998566,0.312514247457615,0.2706388342079448,0.09206593665704585,0.361639966572212,0.23062770739712132,0.396376537604166,0.29799958727093745,0.3788982011405087,0.212901866827786,-0.040786132932265635,0.291984886781641,0.3375630540189308,0.30468599533359336,0.22066418722926176,0.3233309609284717,0.36717080800619,0.32413188373696616,0.15619265653945766,0.14808997426382928,0.24895195541201853,0.2969560358067756,0.11886457729779731,0.32651789306889495,-0.029360926447281558,0.28212700993304807,0.18828290314686058,0.24943073604098082,0.3092083387964468,0.15927104601803432,0.2388670131918259,0.41024517898267215,0.33521416606372656,0.26641295379052604,0.38790182409563845,0.2966349835883774,0.1983198567364349,0.16485516702929445,0.21378017143347744,0.3552459616639592,0.2988483134427089,-0.13546170014955444,0.1365357587501499,0.21443627146838376,0.04594785200733027,0.4102292707698257,0.4081129799363331,-0.05298360095605652,0.39757863366018953,0.2853354627357801,0.09430148402322873,1.0,0.34317783195866763,0.16267413661186889,0.39059775654107637,0.3394544128751004
Hippocampus_R,0.6701680949145886,-0.1037335796355545,-0.11421894653077658,0.7303057780499238,0.6902809964091746,0.7911603221234838,0.40869827903885536,0.24511722012845227,0.7193572320672197,0.6555819515826911,0.8214785838771969,0.5870664697969162,0.6219557348276479,0.45825934350065806,-0.10942697382721502,0.7386751620444018,0.7662823224016589,0.7086330730158084,0.3679345487569067,0.7577543799974484,0.40673746765280944,0.4864125454351119,0.24619164465542026,0.1717207659195412,0.21622986785197923,0.5996548721290434,0.1828835038578918,0.8634574712085603,-0.09249039317938693,0.6747104356545628,-0.0003087435772722087,0.23366546145817332,0.7623064180579321,0.031042456163644594,0.7226209327572486,0.7090127329087568,0.8203571036662594,0.24712339274134304,0.5890150092923624,0.634051321234678,0.43987024730715857,0.3772771766320296,0.523140791357882,0.5129210757695624,0.8355326467625086,-0.18724208211749085,0.36070553136526984,0.5731061563526785,0.2913668389056379,0.5603987455028099,0.7549227166925034,0.01895210021230661,0.8713862795011784,0.448533265568708,0.053434098354016045,0.34317783195866763,1.0,0.6381968511370096,0.8895613148077673,0.23216575842526246
Thal_PuA_R,0.4307276353833443,-0.11704083910212673,-0.15662552819132125,0.4948606913984462,0.6921070797692516,0.5895428504586979,0.19850899436459968,0.14535725159619836,0.5445096860689126,0.8571873925145789,0.5355837140839753,0.41776183445641735,0.6918030139580833,0.2248138526816668,-0.14867867592027922,0.6510961508502064,0.45168876746503667,0.3713970347703812,0.37477902363302734,0.5009725208792831,0.29700265293936656,0.34969333679754006,-0.012756556347534451,0.14240498894369763,0.23477048736662706,0.1810399515773222,-0.022833693870460352,0.6078770383349542,-0.07562230314991528,0.43721669508346594,-0.014197426713517829,0.12538096451908132,0.7096440518539513,-0.019292947001528678,0.32472434688487867,0.3536427702817261,0.6463780792001637,0.11443911974375595,0.46124094423061,0.5915742131829362,0.5277077338924645,0.33898727130791173,0.8194488724193008,0.2450185547357827,0.5424602158886754,-0.05731521427044167,0.26939988780578566,0.606943421387667,0.08419813602663612,0.4714401195682693,0.6582000924865751,0.11239959900553911,0.47554188304373823,0.32285698099392857,0.07484641688758058,0.16267413661186889,0.6381968511370096,1.0,0.522481689463195,0.07896625622750146
Frontal_Sup_2_L,0.5633606303074615,0.030350766523363725,-0.0469649949911444,0.6520314485941268,0.6942948206344285,0.8366659324752728,0.5878669999866798,0.29349329181133543,0.7637925048567575,0.5427121961249626,0.8754778937126071,0.6260019011984804,0.5772496416806306,0.5171034482098118,-0.03277465559949527,0.7704694077101895,0.8232569336899371,0.7399421256642363,0.3285730015643761,0.8237464979538551,0.48580922666142146,0.43821152829682114,0.22331278556506223,0.21573495686295066,0.22545133979189674,0.7252298024909044,0.21190838264483228,0.9047318990529793,0.13441781926743726,0.5945341190273646,-0.012668695664709507,0.29481796885624195,0.7472117218519398,0.10324302671305936,0.7788371033252762,0.7662096290102264,0.82366490198984,0.28606943195029405,0.6562766333486717,0.6504753196334113,0.4452725003915607,0.4594763038972637,0.38817080762889405,0.4498660585194563,0.8374896847170389,-0.16322892971237185,0.4249121630704151,0.5730722035612809,0.3579983842930202,0.5669389133232707,0.7982382376380914,0.05235834456409295,0.961096828319257,0.49980098787813715,0.037932360036312375,0.39059775654107637,0.8895613148077673,0.522481689463195,1.0,0.3993110845830363
Cerebellum_8_L,-0.08388842976393075,0.3640085700613532,0.2736364927373785,0.039454129225405137,0.19683080261206828,0.34922421300590606,0.3474280029589024,-0.07191621348118146,0.4277589595949576,0.25852007837822,0.4450992303251581,0.4399309625546649,0.4416467184454242,0.1308202034763588,0.28391597951786124,0.3426869651986468,0.35097109957689737,0.2186308815635646,0.30714913370385855,0.35982258825669394,0.3517810628368372,0.2705049819355895,0.25562216085237316,0.19400474055255357,0.35101513730097617,0.3712742844185364,0.19981558020946172,0.323271677334218,0.12360431842721444,0.26973472858076775,0.1998420043666662,0.19440911514701145,0.4030725967710831,0.21659182508296507,0.3114284406918629,0.5638837040333023,0.33273582079038566,0.49079667949483885,0.5409563878393459,0.4145166042658566,0.18600013511244548,0.4154917900455834,0.18333154681818153,0.1890952991049978,0.28580079036922346,-0.11573316393975429,0.24479519247067405,0.3320365590667396,0.08915368715789881,0.41851152420958043,0.46073380186003865,-0.020724893961169416,0.49194914325886135,0.31878191815400575,0.2658946677756661,0.3394544128751004,0.23216575842526246,0.07896625622750146,0.3993110845830363,1.0
