,Temporal_Inf_R,Temporal_Inf_L,Temporal_Mid_L,Precuneus_R,ParaHippocampal_R,Red_N_R,Thal_VPL_L,Thal_MDl_L,Parietal_Sup_L,Cerebellum_6_L,Cerebellum_Crus1_L,N_Acc_L,Insula_R,Putamen_R,Angular_R,OFCmed_R,Temporal_Sup_R,Precentral_R,Vermis_7,SN_pc_R,Occipital_Mid_R,Vermis_3,SN_pr_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Cingulate_Mid_R,SN_pc_L,Red_N_L,Rectus_L,ParaHippocampal_L,Hippocampus_R,Frontal_Med_Orb_L,Thal_PuL_L,Thal_MDl_R,Thal_VA_L,Cerebellum_9_R,OFClat_L,Cerebellum_8_R,Caudate_L,Thal_LGN_L,Thal_VA_R,Cingulate_Post_R,OFCant_R,VTA_R,OFCpost_R,Vermis_4_5,Thal_AV_L,Thal_IL_L,Insula_L,Frontal_Inf_Orb_2_L,OFCmed_L,Thal_MGN_R,Cerebellum_9_L,Paracentral_Lobule_L,Frontal_Inf_Oper_R,ACC_pre_L,Occipital_Inf_L,Cerebellum_Crus2_R,SupraMarginal_L,Thal_IL_R,Angular_L,Thal_LGN_R,Temporal_Sup_L,Cuneus_L,Vermis_6,Cuneus_R,Olfactory_R,Cerebellum_6_R,ACC_pre_R,Postcentral_R,Parietal_Inf_R,Frontal_Sup_Medial_R,Parietal_Inf_L,Rolandic_Oper_L,Frontal_Med_Orb_R
ParaHippocampal_L,0.1468811127393569,0.6918675216893676,0.5175509386240157,0.5551137732185734,0.9011583844619565,0.46406248901769587,0.6197921493446862,0.33405520864599414,-0.016538996320738655,0.40375348766954183,-0.27431120677987547,0.5011258566744136,0.64764061740349,0.6165541229166099,0.01727398438932833,0.15403725359778508,0.49588600675006844,0.49841181381533245,0.01570415712981747,0.44359845713942636,-0.14517681125286433,0.7221970921691113,0.27268319245643696,-0.010133311599048423,0.7682308468993344,0.7001904729535687,0.3798187949448452,0.4820632263506599,0.16683990571589977,1.0,0.8491372750957207,-0.00023489435561389614,0.49088507084078625,0.4172693772514873,0.5356183459369674,0.31357261350366,0.3970417202901916,0.4025962079144706,0.817374294031842,0.6580119788220447,0.5099111831926125,0.6343506189316199,0.16699226728138622,0.4755697612814704,0.3482502058089428,0.5956552315451573,0.44472396950035353,0.532624404972849,0.7475756798449502,0.41789814705596157,0.1790326123143687,0.42416477584269535,0.057065390024777625,0.6464918346691367,0.5440444346339894,0.5083527025051586,-0.16841914407512837,-0.08600433357322342,0.2870786502047479,0.607580325526067,-0.20096132484211665,0.6171126067860083,0.7091203093820911,0.27616688905387793,-0.16024250117690414,0.2345845984322643,0.44246797250312103,0.5351660031520049,0.3985060945727401,0.494053353440715,-0.028385448820990984,0.7899420058464478,0.12359818653588628,0.6312412582842571,0.07935120239322403
Hippocampus_R,0.36049656750617476,0.691347333395058,0.536899095603441,0.6577894817675985,0.885675637651167,0.5129210757695624,0.6555819515826911,0.4828865105800372,0.06196024510410712,0.45197883789899196,-0.10942697382721502,0.4415784301239633,0.7577543799974484,0.7662823224016589,-0.0003087435772722087,0.01895210021230661,0.5854086344247877,0.5996548721290434,0.055527606429039485,0.5609916031724903,-0.04592537101529661,0.7549227166925034,0.2631800429651348,-0.1037335796355545,0.8247835199617921,0.7446849605109639,0.448533265568708,0.557186297890142,0.1828835038578918,0.8491372750957207,1.0,-0.09249039317938693,0.44314519569112226,0.43987024730715857,0.5512601068093556,0.40673746765280944,0.38062807693702433,0.5399671312700323,0.8214785838771969,0.6725493793763974,0.6237896782003496,0.6900882912295905,0.2913668389056379,0.5658807443419104,0.36070553136526984,0.6219557348276479,0.4864125454351119,0.5603987455028099,0.7937896548804496,0.45825934350065806,0.1717207659195412,0.6174736775084897,0.12769806581852328,0.748748102159703,0.6649580165783272,0.5473505586391579,-0.18724208211749085,-0.035729001196408525,0.3568994272938784,0.6902809964091746,-0.015685120487208302,0.7303057780499238,0.7911603221234838,0.3802334007057661,-0.11421894653077658,0.3772771766320296,0.39129198777424345,0.6661239085620749,0.5055331752295623,0.5870664697969162,0.053434098354016045,0.8327558222962362,0.21622986785197923,0.7508110791563847,0.02062986567447199
Frontal_Med_Orb_L,-0.2380172943668044,0.10178296535718762,0.037519860682606015,-0.04570773845502252,0.026722759800654885,-0.13834959649193554,-0.16452465254695542,-0.160313764223843,-0.12395499013703178,-0.12807089610242187,0.08723180513050133,0.05778131768884473,0.16954434184197956,0.13420376526541158,-0.046151680806562186,0.2623802166337235,-0.039451021260166336,0.05111410320700443,-0.01588978686205887,0.03899982217297549,0.035824609456087265,0.04215818636979405,-0.3808661757229028,0.22966257603799112,0.03532732606086365,0.14879444120134636,0.0006146390939371376,-0.1850852314737569,-0.02373562476737039,-0.00023489435561389614,-0.09249039317938693,1.0,-0.11777686566687723,0.11141919503080604,0.23711175671054402,0.09843566810919242,0.056921458823124875,-0.025462890284689472,0.11307651352830682,0.07141308866924333,-0.17195826083267293,0.11482263420375587,0.30311505216835316,-0.19288456323482586,0.2194554518312399,-0.10180120238416548,0.11060530554685045,0.027167269241211264,0.009357494496352946,0.19912678766401667,-0.0016585878501657564,-0.42425562054382726,-0.05852675748471333,-0.025737457762804984,0.062275868667719385,0.37122197644237603,0.3112996100324862,-0.06071545389547846,-0.11511077299693517,0.08148204232239702,-0.3118333279304823,-0.10844055450626015,0.018871353574258995,0.03545751457347573,0.15680185414042744,-0.02532728101810032,0.013486016306428397,-0.13749874294877776,0.3097595765678632,-0.016103167266190575,-0.171372866370203,0.18918818919208236,-0.08957776367684978,0.10464831913276199,0.393593410485636
Thal_PuL_L,0.4294136407900229,0.26186316939551296,-0.030397331816624046,0.2505572821080052,0.42552854983847416,0.4016143102886779,0.6073834520864994,0.3788492044003968,-0.17119870374381457,-0.06222156353615385,-0.2397765591511243,0.280357382603954,0.2623249226959908,0.23501210762146582,0.006972615652507018,-0.054195216381913595,0.3539590967761968,0.03532058924090546,-0.07616193215871027,0.37558800298108785,-0.0653121938015495,0.3737546981641217,-0.09567182603442458,0.12520753613385047,0.4395960819293762,0.4013164013500479,-0.08745676434886476,0.15866844420879916,0.17116327295936287,0.49088507084078625,0.44314519569112226,-0.11777686566687723,1.0,0.06977274489185059,0.3621182980969664,0.05771702179309998,0.0718080415377439,0.24347273056707874,0.4115284143573464,0.28193933882819316,0.027112315143083227,0.455241109407991,-0.09459198853924411,0.30914917310256673,-0.07667691144000455,0.4835558527147921,0.4280536029710111,0.5123173440156756,0.28630769251534754,0.032013068691894776,0.12412117778108452,0.4455485684571303,-0.12215834327552767,0.2450031031413263,0.330442073282549,0.26420321779067785,-0.14189215117328408,-0.04630266940855532,0.1279762919135409,0.374655461600469,-0.04260370530954719,0.2225564607838541,0.3256608596285957,0.1788332289115391,-0.1826161680941073,0.029931815316103876,0.11599372157622403,0.19619656621584447,0.19279609762298347,0.1665409233216385,-0.21410833465328394,0.4610019626533972,0.010659355927061697,0.33088471187530566,0.04336221906046808
Thal_MDl_R,-0.042215857271562074,0.45717138588918993,0.4944766824390193,0.6077863552994988,0.37638719532761883,-0.003932282729626836,0.4678991153247389,0.27779195529323886,0.30918292544889,0.4735372164552953,0.11116639032765514,-0.08005124442034306,0.3422398940579842,0.36774710686242607,-0.019866487584871508,-0.011874217912933518,0.3652093688597095,0.4935007882142574,0.11459753003308164,0.12510181124482134,0.1291450741102856,0.5591466840880907,0.27488804512291437,0.11725026074700584,0.3255546679200951,0.5310263837383015,0.5484923117150742,0.11921208739405895,-0.07182523532484911,0.4172693772514873,0.43987024730715857,0.11141919503080604,0.06977274489185059,1.0,0.2294357478389837,0.4818396354538258,-0.09553877866713682,0.4604510557222022,0.4501265516834318,0.49310799463014,0.3111039790242853,0.47675630035834626,0.057363293584722336,0.10595219645941076,0.29909308892357417,0.49806798977313654,0.22212083523975268,0.28749922901496233,0.25802155244020647,0.05360228516281545,0.20220533418977105,0.1156392484043484,0.351604324454534,0.5609393342746171,0.18572305892852975,0.17571178008015215,-0.0073222772410999944,0.04182210227608505,0.3595164988637997,0.36956204676836124,0.11710995146854895,0.3576241171589703,0.39180639683258484,0.2623742086778111,0.16636446324373008,0.40939679618753216,-0.00988536310581953,0.34477768555429356,0.22347719027342547,0.5720670174294442,0.39418560851003104,0.4436802873461467,0.40673184048452493,0.31656591435608106,-0.033270108367252374
Thal_VA_L,0.19606583927715135,0.5909582185466725,0.29006825848006745,0.27692956501151866,0.5621876468450012,0.4246737929977766,0.4250812085301467,0.6359144430338565,-0.29225884958090675,0.0641611215509719,-0.2309199318870738,0.499370638021512,0.6889604072690992,0.5972965727090319,-0.03011416273974292,0.040110483226003225,0.40475753224295374,0.23956918464314667,-0.003080571521089402,0.30891370638370036,-0.04023743260452455,0.46898847136113775,-0.1712867815577909,-0.1991890132494997,0.7253260421021769,0.5117101184085386,0.06642633298339479,0.21448293800702906,0.0709207383854728,0.5356183459369674,0.5512601068093556,0.23711175671054402,0.3621182980969664,0.2294357478389837,1.0,0.3144841098211389,0.3360393541832686,0.3819942328316276,0.4692578049982437,0.4706285432194012,0.43268844297656134,0.5437090890672015,0.32016341049143565,0.34162855637617207,0.385212622525699,0.3942504930516523,0.4189910474812185,0.30456552798681574,0.5900734119044675,0.48243297436671434,0.07523735345629606,0.3802233140995234,0.023891978157713774,0.32309768238759706,0.6218094436880554,0.5959376944269262,-0.0014843375265353538,-0.150371585612218,0.22334855708150367,0.671635593086824,-0.17248812015886206,0.3644153213940889,0.6306196503711773,0.3872827029468127,-0.15006280052453666,0.16206871435527298,0.15507186515844562,0.36885950099951464,0.5252362202749679,0.20943840683041,-0.22359780645806904,0.6980910948598861,-0.06335432417946071,0.6762866394857188,0.29641786235709716
Cerebellum_9_R,0.15300695067088285,0.46374197624215735,0.5292850773724107,0.5371154707797484,0.31875759101204065,0.18621731174317735,0.3394332118931442,0.2847545371450713,0.16312118263439643,0.42720675226799226,0.26081999970578973,-0.09304038026657863,0.4847382477792941,0.4875238423828928,0.004207651398894922,-0.18599176592052655,0.4234140154610696,0.45047150654231694,0.06107493390664005,0.28254966357681693,0.042161385390495604,0.5526702797372959,0.2419060210468491,0.11320708212534718,0.3796251955193614,0.5087758490871349,0.48186594744269107,0.29193279918079945,0.05444784971991388,0.31357261350366,0.40673746765280944,0.09843566810919242,0.05771702179309998,0.4818396354538258,0.3144841098211389,1.0,-0.11265811087052034,0.5868638026248942,0.45604547644663124,0.41001390315590663,0.21491777206975948,0.35721008093578127,0.09703070493393946,0.248133536654566,0.19319977542384342,0.5100198870053273,0.19742512511476776,0.34405058915330244,0.3542733839916977,0.06885077391865985,0.2111666596822904,0.1373233656687474,0.3287097978650388,0.4922644613296285,0.3636287336122696,0.16895832245769374,0.06233340609720417,0.07821410717488578,0.40349035020283597,0.3464288214827794,0.22446916993990856,0.2753265199647545,0.4583297175383122,0.5013170644063367,0.21119279348815878,0.4183784223690614,-0.010855656662737374,0.4728959351430499,0.3630259996387126,0.4943415415131598,0.31164264279319825,0.44381976545193824,0.33045179348121617,0.4359229077688608,-0.010022591495232219
OFClat_L,0.002138676658856731,0.22840749400739144,0.15851512962197864,-0.012715828294528787,0.3808501993114233,0.26836875138991056,0.05423768637849371,0.06989739392095466,-0.1725254208218285,-0.13783990357623674,-0.2943566068371375,0.7079002598519308,0.37268033379970633,0.2862332818258714,0.1463111667047647,0.31152192106264875,-0.04781556853796632,0.14709627382027832,-0.01288950832294426,0.2114243666989575,0.06025976305016328,0.10305120747168893,0.014906661419617714,-0.23994315507687028,0.46196217985534827,0.13759684467026842,-0.04067425851256234,0.22657880729340513,0.10354106541624243,0.3970417202901916,0.38062807693702433,0.056921458823124875,0.0718080415377439,-0.09553877866713682,0.3360393541832686,-0.11265811087052034,1.0,-0.1839289007703921,0.3408490300757178,0.2048983520267823,0.33201433902550376,0.18047420257673982,0.5146296140955928,0.30551135277438074,0.5674709529546168,-0.051465401905334204,0.12947111914669288,0.17056367542156983,0.6388282825819381,0.8283259768551041,0.021971528669266847,0.2287236217998823,-0.18064573625096153,0.13733138505747883,0.3075244577243123,0.43086527751916,-0.07165423113091242,0.02108070301959124,0.07455261141892726,0.2591877510851875,-0.23910961596283084,0.3441442283112055,0.4148777497083271,-0.003435678555531749,-0.26106051880754183,-0.12695490273361337,0.5878935034232137,0.09741229971323184,0.13745527243285965,-0.028230202916138623,-0.25712310756136547,0.37748044550513044,-0.1938125961113984,0.4311753163445606,0.21114284681734768
Cerebellum_8_R,0.3348834170644381,0.4791211359903331,0.4564735247265931,0.7027243747769542,0.4157563396880568,0.27112064315308804,0.4663364999581352,0.4742567094015999,0.2715628926310737,0.5671357333838166,0.15893660453609865,-0.05035672953578104,0.575408265584642,0.640101141624911,0.029944581237678302,-0.21210809993851937,0.6096215481456333,0.5859695737585557,0.013580470852155338,0.3563887203650888,-0.11657999996764717,0.6483547718751795,0.313034220074365,0.19849944938292233,0.4961379792634036,0.654123575663666,0.5336251118933413,0.29409471128623355,0.16058442601273076,0.4025962079144706,0.5399671312700323,-0.025462890284689472,0.24347273056707874,0.4604510557222022,0.3819942328316276,0.5868638026248942,-0.1839289007703921,1.0,0.5964352999026333,0.5152313265980993,0.23112700041792691,0.48981002699281695,0.08705787482167518,0.3697491217918572,0.20700560806220306,0.6070091886149136,0.229523117905425,0.3828476403239402,0.3806138975498816,0.017629326785671237,0.19924068762619684,0.30645184161551653,0.22330339766129922,0.6890110234794298,0.4698589166812479,0.3551754517068968,-0.1578424613365986,0.15007029437527553,0.502161071604422,0.48086387863506924,0.322948697934091,0.31287832482571537,0.5304808371363028,0.6022227371397555,0.21529059525827932,0.6383076329752776,-0.05247757848741497,0.6582619193634549,0.4385180239305378,0.6683734087763523,0.37664513238512765,0.5307053626786172,0.45303807328955026,0.49509242405418974,-0.004628924739367422
Caudate_L,0.26353695819615136,0.6585212349168623,0.6096353146410435,0.6692239331631863,0.7627501760269416,0.45132878369939466,0.6175940202704563,0.2774450033432113,0.08327796851722112,0.5087738390717805,0.05182680113379624,0.3370606185009385,0.7472506383016894,0.7324159954774407,0.10565217280059128,0.12405372641677148,0.6218946132065227,0.5634562719634445,0.01363516655585112,0.5437283777575088,-0.09024227965125849,0.7939498874094832,0.3326213354202984,0.17196809204148156,0.7437241360035372,0.8077285727531782,0.5322748384976421,0.5670652394823967,0.2530872299700144,0.817374294031842,0.8214785838771969,0.11307651352830682,0.4115284143573464,0.4501265516834318,0.4692578049982437,0.45604547644663124,0.3408490300757178,0.5964352999026333,1.0,0.6558825025319627,0.41014019570993704,0.6212360170123368,0.27595278063823364,0.49905510862894936,0.42118904791489936,0.6959809098288648,0.4534624427476803,0.693482190855767,0.7590098009509582,0.43866489420044197,0.22733740582927597,0.38183327561797553,0.05678443544799583,0.7318442823032933,0.5715565750576667,0.5587940428691116,-0.162308788457885,0.07960855666742307,0.4634627360208676,0.5638451100287232,0.014833180849232889,0.612505113870837,0.7449699056639376,0.41226131489676404,0.04452748522890635,0.39955658080928336,0.4599913160228504,0.6482736230379462,0.47262336526331045,0.5992493493687607,0.06340984640073652,0.7828630226052206,0.30188225773917793,0.7314335215691493,0.11014470825195226
Thal_LGN_L,0.035917084031620805,0.5145450078665554,0.46693011857520134,0.6176781161150202,0.5906914818206738,0.4106363648975116,0.5665960047959465,0.3892038384572024,0.07415964555980298,0.3518093771313385,-0.0786717060364655,0.1079305212284216,0.5054637633011126,0.5260451969912388,0.06535425946237472,0.08249155899489505,0.34841383386881153,0.6473664563860655,0.06813480548493617,0.27813936935953476,-0.10838988674378605,0.736628147156447,0.27050706602611674,0.060655951576325175,0.6749769636326963,0.6156396752768382,0.34357618579422494,0.3680207691563023,-0.016977992268006895,0.6580119788220447,0.6725493793763974,0.07141308866924333,0.28193933882819316,0.49310799463014,0.4706285432194012,0.41001390315590663,0.2048983520267823,0.5152313265980993,0.6558825025319627,1.0,0.5340966410453833,0.5645786771028055,0.027085523347162733,0.5309550540388449,0.3119333193383653,0.4882382015161677,0.21271227294647213,0.42445904617817315,0.5437126204526684,0.30253276374743115,0.09649366868586184,0.41862603429345274,-0.049646038860709694,0.6725022677343893,0.56397974547928,0.36082245225385123,-0.2318301105250115,0.01689469246008385,0.400962387518235,0.6220571125622062,-0.05234712284448351,0.6300090364999924,0.6578339359910642,0.543405490543403,-0.029627958616392436,0.5669802313910136,0.14245729532072493,0.50775393455122,0.343272625598775,0.5433325774990271,0.1286838379810476,0.6269688298846586,0.18011816260918403,0.6205837595682033,0.03985011393814435
Thal_VA_R,-0.02230593855742122,0.5123427729778749,0.4469611673528824,0.3768501286781201,0.5597543445841874,0.2241779113086453,0.3496399529200047,0.41587098442037984,0.008308443264104536,0.3585430619576517,-0.14367366416318014,0.33270243847552355,0.530608532143872,0.584603000394428,-0.020024997662974848,0.09075203703463872,0.31626302999296274,0.4203041180691023,0.1026925795702698,0.0764278020865602,-0.025233415941841683,0.42162205343072034,0.08674544277569693,-0.43895851208059594,0.6027914188200846,0.4024801633366504,0.20334977288533507,0.41915629401916754,-0.03745167607266201,0.5099111831926125,0.6237896782003496,-0.17195826083267293,0.027112315143083227,0.3111039790242853,0.43268844297656134,0.21491777206975948,0.33201433902550376,0.23112700041792691,0.41014019570993704,0.5340966410453833,1.0,0.4352737536833892,0.23128096449710214,0.28791656849275526,0.23356763766431285,0.23477239695482685,0.11241790014017984,0.038606723495098895,0.5570197311886259,0.4316467247501369,-0.010105737697602094,0.4484640323817643,0.023582152324218737,0.41587952509047577,0.4948905181402845,0.3817500028310052,-0.09377996926319465,-0.04693088546221442,0.15294720395865474,0.6498215972966087,-0.09623105324818768,0.7056682830654941,0.6044599162024659,0.25555314701055376,-0.22675191746350593,0.2930145742141275,0.326289172930428,0.4831661413980468,0.4086836135821874,0.2836132026782977,0.01905533841411386,0.5509791382308902,-0.008970629014924146,0.5310747066092575,0.022113157441374546
Cingulate_Post_R,0.2190806419378708,0.6559710932180861,0.4549051272220186,0.727161984875229,0.6374183328390335,0.29658605544763433,0.6345422076712532,0.5437256917638701,0.2000033747511927,0.2940446294462259,-0.08285919286552589,0.3080167539329014,0.6529545305683336,0.5917750687752088,0.01724758390935226,0.06530656155983454,0.6598008046452818,0.43466498721757807,0.04430732492561086,0.4117595005512289,0.08613702308773509,0.6376047345761727,0.06075483899404297,0.0779425838792751,0.6926140411787686,0.8509174077246043,0.3699207675961181,0.22856207606624135,0.03302195497453718,0.6343506189316199,0.6900882912295905,0.11482263420375587,0.455241109407991,0.47675630035834626,0.5437090890672015,0.35721008093578127,0.18047420257673982,0.48981002699281695,0.6212360170123368,0.5645786771028055,0.4352737536833892,1.0,0.31371233576107044,0.25735249175622593,0.4193377311758489,0.5509147680047061,0.38704366384423033,0.4568363457352702,0.5907792174352613,0.3130986092742023,0.20165625546582636,0.42776553884446783,0.2473208978037551,0.6825283937740213,0.49303388278999255,0.42851017444484957,0.03881656699054768,-0.059290176146232706,0.36775351038955056,0.6138384479040753,0.08304903641821654,0.5500989043834535,0.6256115284258511,0.293026437348006,-0.052978634974199613,0.3518223409193585,0.1597826415936782,0.4433023497022347,0.4203323942266102,0.6284071670986128,0.17108517108404492,0.7145231252518266,0.2877066199218526,0.5564832457689043,0.19378614619665735
OFCant_R,0.059535753330763594,0.3008104569548238,0.2695935971878184,0.10584080268227664,0.23609855580978797,-0.0322880006171533,0.004801149894003457,0.07925139153827702,-0.055782771822552146,0.0645464633118768,0.09361090296970095,0.4700526791413441,0.5415826203468806,0.4631229177770405,-0.12446692889292453,0.21878479333190223,0.14838251038391534,0.1007671099037304,-0.05886953884508521,0.18525647113299998,0.11755536718091868,0.04325337035355932,-0.13370478159683793,-0.24751017432790628,0.31520549849155577,0.2710823879012554,0.17177040704570398,0.1290242867372861,0.13019682910204072,0.16699226728138622,0.2913668389056379,0.30311505216835316,-0.09459198853924411,0.057363293584722336,0.32016341049143565,0.09703070493393946,0.5146296140955928,0.08705787482167518,0.27595278063823364,0.027085523347162733,0.23128096449710214,0.31371233576107044,1.0,-0.06535191240936199,0.6078039181164318,0.020798977553215935,0.03721834502364023,0.05691685079831553,0.44469162642828913,0.5818189334727678,0.020108503658630837,0.08121610621744463,0.12022380934974686,0.14298165413048136,0.22839886159461498,0.512535887477033,0.2189390257467725,-0.026195552091369506,0.005785184567233345,0.1685335923935458,-0.050201799954584264,0.18329247467721355,0.314542947711198,-0.04301411745132191,-0.09396426156904059,-0.022296245258116198,0.46854029515052276,0.12420390796928464,0.41224088417002425,0.07519227809036047,-0.15254350158487323,0.36969520158269115,-0.055962199499124544,0.28846305054145144,0.2454711620598268
VTA_R,0.37966983522041253,0.22686869730479728,0.17019172586748668,0.33680398508479525,0.41627359657869495,0.5640428475698547,0.4063362489206281,0.31523046833615403,-0.026408570341685856,0.12239072305268925,-0.09539555076130982,0.23226856049932545,0.3889935120296411,0.40387985928498316,0.23868051415048888,-0.011835052066134819,0.33678539248066547,0.46905407463946147,0.07747555116978667,0.4693217937233588,-0.07023363307775755,0.4745390059373124,0.3122460612205986,0.12137789296945979,0.5710553598726162,0.3813159332809675,0.1797657926013694,0.44638521216912985,0.11929603424453156,0.4755697612814704,0.5658807443419104,-0.19288456323482586,0.30914917310256673,0.10595219645941076,0.34162855637617207,0.248133536654566,0.30551135277438074,0.3697491217918572,0.49905510862894936,0.5309550540388449,0.28791656849275526,0.25735249175622593,-0.06535191240936199,1.0,0.11094103957429274,0.34363154858836525,0.2421689399603705,0.4955948505823333,0.5367000509473143,0.323648984188256,0.13004123310194846,0.5115551032206358,-0.12829887367681467,0.47940703032490867,0.5809068067528061,0.2078895677729955,-0.2876872364480335,0.17420143645065178,0.33541121253115974,0.4104519291628552,0.06169463010246124,0.3742958271646147,0.4773711392323053,0.4073623688543892,-0.03281934633365461,0.3190309516278867,0.25032992153663586,0.4514271201556749,0.11213178685809519,0.3708485331067632,0.06750131217686452,0.39045247711500947,0.10518716354280815,0.5466216638641642,-0.053089569023562176
OFCpost_R,-0.04317513016962187,0.4289478790493285,0.4780344065265796,0.37979598418507227,0.34445815682631986,0.10045444610091504,0.18585784850172396,0.2614250785014861,0.16442484173020927,0.20625115600698815,-0.044881097903822914,0.3857934303631758,0.517484267079634,0.37793032039284297,0.03348926431483351,0.19276171025857888,0.2485691041525138,0.3078564076322385,-0.0027805245102327167,0.15434101103171471,0.11009221892093456,0.3301629000519388,0.18221684689363743,-0.14269086073414763,0.4740816140806231,0.40831434378424913,0.35270766364390743,0.1541730691858853,0.07545513908180075,0.3482502058089428,0.36070553136526984,0.2194554518312399,-0.07667691144000455,0.29909308892357417,0.385212622525699,0.19319977542384342,0.5674709529546168,0.20700560806220306,0.42118904791489936,0.3119333193383653,0.23356763766431285,0.4193377311758489,0.6078039181164318,0.11094103957429274,1.0,0.2100917635819591,0.0674264125208026,0.15646616273445643,0.5607146948369267,0.6232096587921269,0.08319978743950725,0.08899758388487246,0.14314817756663337,0.40133616432045005,0.2835125026506587,0.3777341024396646,0.052263346413797186,-0.036141832228853144,0.38913686538124925,0.26847970148291167,0.09052053260996609,0.3153172530441151,0.5131944975481576,0.172451201939102,-0.03975620545486851,0.21585297313163426,0.3919503000213413,0.23533377492855265,0.28064739785454257,0.3502848558203234,0.12951106141275948,0.42855044240327667,0.23778870609150432,0.4418606979644912,0.30497555770599355
Vermis_4_5,0.42934772518464415,0.6658651087664251,0.5843015819606627,0.6994946098286697,0.5703467353332466,0.3440778437930066,0.8434903787441702,0.5162690993424592,0.13946953224605274,0.49486825396833456,0.09553712185335425,0.07193392305816425,0.5706008034357851,0.5322676495281357,0.09293125714812252,-0.041892735750340915,0.6983450511872398,0.29035304855998517,-0.040348902872132615,0.4326238202286523,-0.030898931221263182,0.841342619218206,0.2576581940502036,0.1503708880421629,0.5172706894163527,0.676502922847566,0.4685126904740781,0.4528227306109004,0.17460065198186803,0.5956552315451573,0.6219557348276479,-0.10180120238416548,0.4835558527147921,0.49806798977313654,0.3942504930516523,0.5100198870053273,-0.051465401905334204,0.6070091886149136,0.6959809098288648,0.4882382015161677,0.23477239695482685,0.5509147680047061,0.020798977553215935,0.34363154858836525,0.2100917635819591,1.0,0.48958648713216035,0.652889226233713,0.46995300412217206,0.02424994886602685,0.2739059711210877,0.4668820933479957,0.1722780938584966,0.5753300259538763,0.36219917068138024,0.32685072203528287,-0.14980719983678084,0.056435909311097196,0.5191772648409885,0.499883008505292,0.3011955857060411,0.3458944341718501,0.5704337536263351,0.4830909786072096,0.07591905180719906,0.4433043751102186,0.10986785602311337,0.6528250057822349,0.3422688274378679,0.5587221027264527,0.18577407858765024,0.5796901448093073,0.4171452207610311,0.5359145089815779,-0.032796192305773346
Thal_AV_L,0.4458143556621867,0.3263138863112362,0.22345844239238316,0.39811882806364685,0.42611178056787685,0.35907015860215424,0.4355300196812994,0.3938679803685832,0.07937509672269283,0.030180446774209196,-0.02072002222167468,0.20929369983629167,0.35294849811886636,0.24758932884183413,0.16471411146249768,-0.08693738907973633,0.496553927430469,0.2659927803168694,-0.02567763511242248,0.4420028728346705,0.013590861018306089,0.49026952098260984,0.053472493170142264,0.191710676358827,0.36384720320300196,0.45716424244266407,0.1596682856161441,0.26395776130202275,0.21286796173226996,0.44472396950035353,0.4864125454351119,0.11060530554685045,0.4280536029710111,0.22212083523975268,0.4189910474812185,0.19742512511476776,0.12947111914669288,0.229523117905425,0.4534624427476803,0.21271227294647213,0.11241790014017984,0.38704366384423033,0.03721834502364023,0.2421689399603705,0.0674264125208026,0.48958648713216035,1.0,0.5236748282884343,0.3676653500997722,0.07097562378366072,0.17893652634692067,0.33239102238975976,0.08175888397514086,0.40359997376188056,0.384005251850749,0.19302834166981742,-0.04908700170804726,-0.02276978224186165,0.28326332675943183,0.3277811905597025,0.08659640546041836,0.21818070798542272,0.380361423935605,0.22700497232755656,-0.0387465870418226,0.16672607129689196,-0.07041057702601473,0.32655402624633184,0.1601691265367539,0.3917973193927869,0.079219428282052,0.4321883552755239,0.24872285374923558,0.4042261288774588,-0.006475356678081593
Thal_IL_L,0.4881309415168628,0.3545290150929843,0.28407926271792266,0.4884406478894212,0.4634122212831311,0.45616304260733637,0.5907355740935339,0.1825804890209276,0.09369319565406067,0.21886415898279638,0.09517506018523192,0.17741248107599664,0.47194248343410566,0.3874745947735086,0.18009016933024918,-0.01547799797593366,0.5526038742378174,0.2921028950826291,-0.05367130914110369,0.5583573055312806,-0.0026068839695213082,0.6116415159489605,0.18395825782031133,0.4027163433982827,0.4371340790691023,0.5981069649648763,0.3435888819017246,0.3757570602965016,0.2848765705577524,0.532624404972849,0.5603987455028099,0.027167269241211264,0.5123173440156756,0.28749922901496233,0.30456552798681574,0.34405058915330244,0.17056367542156983,0.3828476403239402,0.693482190855767,0.42445904617817315,0.038606723495098895,0.4568363457352702,0.05691685079831553,0.4955948505823333,0.15646616273445643,0.652889226233713,0.5236748282884343,1.0,0.49784141281253164,0.16824609407627397,0.2258467612907725,0.30483217158779846,0.029303602852718543,0.5034753558548071,0.3205382600933471,0.26214834596447917,-0.06443214813754972,0.15819942987527133,0.3901280658417613,0.3317003440500327,0.11952245154196434,0.24260332899410722,0.4040013560187884,0.2724822075127849,0.08171296238471945,0.1877131337557999,0.1977490129271828,0.4492004054333001,0.14466451186403465,0.444144003536979,0.06709299010222834,0.4637457000464308,0.2958927314819094,0.47122160294551696,-0.02253085372127855
