,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_L,Thal_MDl_R,Hippocampus_L,Thal_PuL_L,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_L,Heschl_L,Thal_LGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuM_R,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_PuL_R,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L,N_Acc_R,Cerebellum_9_L,SN_pc_L,ACC_sub_R,Thal_VA_R
Frontal_Med_Orb_R,0.02159774723523686,0.15238815533337455,0.30497555770599355,0.0686793060244677,0.21114284681734768,0.15140408307729641,0.0025543209702111524,0.005656775126080779,-0.052590925707205236,-0.29251171114993335,0.07966357987870483,-0.006475356678081593,0.06362186242332683,0.05765635683541357,0.0730156275892997,0.1821807009773738,0.13987072041958534,0.2368159675704693,-0.03642555656986268,0.007199240982658217,0.006676983547593594,0.05053716751927491,0.15231128270803243,0.06726365632167605,0.02796155321862211,0.02062986567447199,0.09142277152397468,-0.05357045504789334,0.006405534421383121,-0.06263233456252526,0.011412336917881048,0.10934407585336797,-0.0330512920223397,0.07935120239322403,0.05968127667369263,0.09284553144485581,0.2454711620598268,-0.17637930157454473,0.23136930862552138,0.09002840403349147,0.13241149155251267,0.12217451834063354,0.29641786235709716,0.18237398520212178,-0.04483812093582264,0.1675951716506636,0.056622737308834034,0.0009323645260608237,0.11014470825195226,-0.0943549247239036,0.006027459402471439,-0.0622374387406599,0.13500122542582554,-0.09757322801710928,1.0,-0.023084557550767205,0.014464807044688206,-0.04504565216558086,-0.053089569023562176,-0.002037968393423703,0.039828909328487955,-0.0994206271820032,0.008364100852190972,0.14849692410313206,-0.11928893961560763,0.15380782079565686,0.09740525320311542,-0.0449993317824552,-0.013225311011348094,0.06354825100206499,-0.05785836692497512,0.19419564822259,0.12578236840535975,-0.1649649188877688,-0.014429373978068078,-0.23419437504506,0.13243489580419743,0.029358164721417106,0.015527270490970985,0.3085007144971364,-0.033270108367252374,0.087843431661191,0.04336221906046808,-0.010022591495232219,-0.06502135135845848,0.2273833551079636,0.25658562672950835,0.2916726911689617,0.03199574112434445,0.03985011393814435,-0.18396607817598068,0.05021918082053545,0.055338492086935434,0.1601480581026976,0.12107574884850504,0.053265039224107864,-0.07870829541759972,0.09478659212735119,0.07522104084858754,-0.04318734226973251,-0.08141376757422884,-0.19692683604645772,0.037156806697835436,0.1258740817997038,0.1941661331450016,0.10667125272940318,-0.3156556492374653,-0.22543329898069728,0.08713234081451206,-0.00931992108875181,-0.044857068837048965,-0.06929793737729271,-0.0846867141094978,-0.06456285682281711,0.022113157441374546
Pallidum_L,0.2549540095623568,0.35708344645121914,0.2621152744462262,0.3950862386204232,0.4686939841585567,0.5565240766211095,0.13661914770273545,0.14578206747821656,0.1655745298006442,0.1620615740215617,0.13211850308705358,0.22455674976237958,0.6793881267688743,0.37181258985615334,0.3539561198973735,0.48499409093953655,0.6186390027999908,0.4285372289629854,0.5394620323621333,0.4518854394545847,0.38210497728616344,0.2780300587973676,0.6425801593458988,0.2352202988046373,0.03865647644460302,0.6920025953930231,0.48825161896355523,-0.102194519752533,0.37576686207573995,0.12002009879536821,-0.29863864189150024,0.4580143326146168,-0.12537965561914735,0.5918893421337699,0.5687974426200917,0.6529029857206929,0.31009580009707904,-0.013410432637837708,0.498271121610931,0.6533832234754997,0.5756705090525416,0.6094059945580379,0.4588167949559492,0.4593576338539255,0.12293733180645268,0.46619314289486236,-0.13692967061830957,0.08523007954035094,0.5192250277793659,-0.10408399753848205,0.40574239963841185,0.23142284050687642,0.49300284069920913,-0.10630321115318217,-0.023084557550767205,1.0,0.0993654823153652,0.5300981987973404,0.4352277945425423,0.2224930120523361,0.006453471032526793,0.3366464903016742,0.5351727741240978,0.5370014532609051,0.55482796991076,0.12529885191647772,0.531591916327026,0.4372872393457229,0.4218264088484786,0.6639848377717683,0.8027822192884234,0.569784777642653,-0.026256792212356474,0.5804432655290903,0.343377179253421,0.338591386388591,0.3938505499121498,-0.14533034530106398,0.38343425077424365,0.46997604733270065,0.12894069370186623,0.6440786846105571,0.22018413263937847,0.1226403748177009,0.20228674455646314,0.5703266699870181,0.11343025863148812,0.5358902038105136,0.49646656445316495,0.43649024908438727,0.3685482896821541,-0.006474743627589265,0.43530409749625204,0.5853354234036705,0.5686979151659802,0.5644936203398602,-0.020513533556585896,0.5006998934904618,-0.25092755414966034,0.11536193851140979,-0.06169903388231139,-0.16954496160305188,0.3655606472891524,0.34421436506644737,0.6579116674837618,0.5909191537243875,0.1348646537716148,-0.2411031026650125,0.41915560875809754,-0.04306913159750641,0.741219797720168,-0.07498648072999085,0.15742858101328405,0.1993596305147919,0.8001749795855456
Rectus_L,0.31052836128385014,0.057817855689772414,0.07545513908180075,0.2213610552851086,0.10354106541624243,0.10227338715822364,0.07292597349494807,0.07148280157348975,0.4039375933692129,-0.03875467581779039,-0.12200913920512109,0.21286796173226996,0.0008231288666050979,0.15083119426923575,-0.015004733373411877,0.23008890204921845,0.1261091476261785,0.10353113215110164,-0.059188540235649456,0.17449669849723715,0.19056449634074488,0.07256234447892919,0.19382229383821958,0.06923889514810562,-0.13520768163169927,0.1828835038578918,0.2524003645900427,-0.031602837215693,0.03218442840571575,0.07864087726981929,-0.02191806529058272,-0.022833693870460352,0.08635341441256902,0.16683990571589977,0.18096740262318992,0.22056546052792844,0.13019682910204072,0.13075764768957496,0.11079668492666694,0.05813838799841153,0.1558902875493275,0.21190838264483228,0.0709207383854728,0.044187080113286516,0.23626448975099484,0.20958394376214584,-0.01362166881425173,0.3177823255924294,0.2530872299700144,-0.03208826268449888,0.04943234920200893,-0.037028230409756224,0.16657246434190792,-0.08919977933389002,0.014464807044688206,0.0993654823153652,1.0,0.1447900879207397,0.11929603424453156,0.14388377785536177,0.19981558020946172,0.10895711421740618,0.05159100466364973,0.1605483766107825,0.05950825967642229,0.18182852251099346,0.164556666614057,0.14741210001985375,-0.036899891298399,0.15947293486554182,0.08272639007557002,0.14640773246827188,0.13718903377190944,0.15087028063404492,0.02191084794621678,-0.05785877032147165,0.08898108804914996,0.0847078195243683,0.16524516452085744,0.2061141313767503,-0.07182523532484911,0.17888070457061403,0.17116327295936287,0.05444784971991388,0.0205597182358951,-0.01727801166942369,0.01752468478678575,0.21388268022201024,0.18644386686994602,-0.016977992268006895,0.012080613833167872,-0.12757250576217044,0.18300461140484728,0.16782741899506157,0.06355872511604325,0.22908183088215428,0.12298699211203505,0.1952778671438561,-0.1775601998847252,0.11886457729779731,-0.048258161761351434,-0.04332854740399555,0.13542772051783702,0.15127039525761582,0.10715265047301385,0.13896018157654466,0.026437964148772985,0.2019278912723281,0.16796586888566378,-0.009236621229953416,0.12140429286757363,-0.05933769480006808,-0.0020389417876069144,0.1507067168575129,-0.03745167607266201
Cerebellum_6_R,0.35080646145168115,0.40242861461742463,0.23533377492855265,0.7013564628697702,0.09741229971323184,0.5682445544108056,0.47291711250818885,0.3298945754535222,0.38848644524218023,0.2869669003104962,0.21293483077903877,0.32655402624633184,0.4355895634075266,0.6172447594165816,0.2634854084623442,0.22061670261961472,0.5975938929232385,0.3980149007568495,0.3485126048740139,0.5377317004311744,0.3743115659798134,0.5288189755334266,0.5930449625962174,0.5280812393104687,0.028255444123672778,0.6661239085620749,0.6188687945578074,0.22204964861585064,0.6903517244177131,0.5345559354595031,0.09230494345875676,0.4237892657386683,0.10700105451802595,0.5351660031520049,0.6293140186153595,0.700329048934182,0.12420390796928464,0.2915116692226873,0.267358877460159,0.4103605898389076,0.6189903037109913,0.6944701667011981,0.36885950099951464,0.5784208900778314,0.5923232477651683,0.5631470575727104,0.02194311499572041,0.12378946149158794,0.6482736230379462,0.29789810705674086,0.5262624158446926,0.42541399067907465,0.6262259407506364,0.11677484222347133,-0.04504565216558086,0.5300981987973404,0.1447900879207397,1.0,0.4514271201556749,0.5900803120505744,0.41140266989603325,0.6831114998843657,0.1857673887044921,0.5715699014416563,0.6027796796773662,0.12692037636718353,0.48010068835741027,0.7266373794740163,0.434412032412617,0.3930405935386903,0.7034367033247514,0.5585722706697399,0.2421989463043913,0.4843817011078384,0.5582401963338236,0.40793735635949224,0.5053007448064526,0.06402849292081807,0.6522914284390596,0.4297255722866335,0.34477768555429356,0.6542655015255493,0.19619656621584447,0.4728959351430499,0.5409184193626017,0.5216509781438631,-0.07120070345765642,0.20752860014315075,0.5487772276252724,0.50775393455122,0.6470117370460228,-0.09473550723718234,0.7671896459091042,0.5659160181613688,0.4658006905235272,0.7379450685926366,0.1417360364083249,0.6556640015412775,-0.17619539997256153,0.37150438696875854,-0.14869398362677352,0.12883429965416565,0.7222730205576259,0.5459210850641266,0.5439728649229307,0.70735987719625,0.48159140909941595,0.01572275530369736,0.5752001805571791,0.38398260836109954,0.5175177952009994,0.040918872523041966,0.4253176790702317,0.0892116502376679,0.4831661413980468
VTA_R,0.4693217937233588,0.31523046833615403,0.11094103957429274,0.33678539248066547,0.30551135277438074,0.4757352687558602,0.4073623688543892,0.16664083511911024,0.37966983522041253,0.3122460612205986,0.05206637631911445,0.2421689399603705,0.3742958271646147,0.44812519515377675,0.2917070313024777,0.3120818161682841,0.4773711392323053,0.11213178685809519,0.12537018112349907,0.5892499095648194,0.5640428475698547,0.29604103886764,0.5367000509473143,0.3361880979321884,0.07747555116978667,0.5658807443419104,0.36106294285951024,-0.026408570341685856,0.33361160662302825,0.11247281507632742,-0.03281934633365461,0.2818247425313329,-0.13223351193092872,0.4755697612814704,0.5794187794743151,0.5639425080631905,-0.06535191240936199,0.20599398071267588,0.1413003525909124,0.37088293346844914,0.456563391610526,0.5448748211609418,0.34162855637617207,0.22686869730479728,0.39504506352868396,0.5507150157207091,0.07644030404919622,0.39618543952752466,0.49905510862894936,0.06750131217686452,0.4063362489206281,0.04181269932475361,0.4561469506592247,0.14202973327866472,-0.053089569023562176,0.4352277945425423,0.11929603424453156,0.4514271201556749,1.0,0.3708485331067632,0.31408813534909485,0.3810288728764911,0.27399018981250584,0.29595214279043774,0.44638521216912985,0.06802809485498486,0.5809068067528061,0.3909213673796847,0.3249538478108575,0.22104997316746217,0.4081684376774529,0.39045247711500947,0.13004123310194846,0.5115551032206358,0.17019172586748668,0.04746185639504794,0.3755299214807448,0.029730187436213872,0.47940703032490867,0.2078895677729955,0.10595219645941076,0.5558589598629875,0.30914917310256673,0.248133536654566,0.3190309516278867,0.4104519291628552,-0.011835052066134819,0.23226856049932545,0.4937337509908213,0.5309550540388449,0.38132602928169496,-0.007781438125842387,0.46473121205008555,0.41627359657869495,0.1872408766832356,0.5590358167987598,0.15027166521880964,0.35423371453732977,-0.3586694591439979,0.33376391873830996,-0.07023363307775755,-0.09539555076130982,0.4745390059373124,0.33944391603109675,0.5710553598726162,0.4802398730788181,0.3273256163752911,-0.0410168890086241,0.3813159332809675,0.10518716354280815,0.3566513910379194,-0.12829887367681467,0.1797657926013694,0.1955646806551911,0.28791656849275526
Postcentral_R,0.3823346578951329,0.41857066793322034,0.3502848558203234,0.6860351192881575,-0.028230202916138623,0.6040479677542705,0.5106874629101186,0.09790346196646858,0.29743577749558775,0.46737234475308237,0.2851193611707625,0.3917973193927869,0.4055993303907372,0.8369604985169098,0.23272409684895318,0.13744057665291082,0.5552138284735565,0.15574973975254713,0.16632335304467252,0.6917207831804761,0.2377844450555156,0.4231033361220444,0.4483158548392961,0.8011962973406713,0.056888313718979296,0.5870664697969162,0.27232592400912997,0.5639935344267221,0.8694562648429766,0.8113878495588782,0.19755478796639578,0.41776183445641735,0.12621268247626613,0.494053353440715,0.6298155193653092,0.5839879147350693,0.07519227809036047,0.22321730902399436,-0.07512057445963569,0.22449831708669749,0.6726594291475066,0.6260019011984804,0.20943840683041,0.4860186926025223,0.6512920964442169,0.5751839632574874,0.30367381872075044,0.2002726528284884,0.5992493493687607,0.6899317687237811,0.4832933964804339,0.07345892213551586,0.6645518431959682,0.404228498116421,-0.002037968393423703,0.2224930120523361,0.14388377785536177,0.5900803120505744,0.3708485331067632,1.0,0.4399309625546649,0.6594976129869164,-0.1230479858440213,0.4582568398812731,0.3773021103596016,0.06771823849387987,0.5133952300881838,0.6394742543621972,0.48032177647267715,-0.004748271931822385,0.39478761129457424,0.5246918293418442,0.1986408481820459,0.3136988232860564,0.5407279509700658,0.26502764789257505,0.637826298610743,-0.05517973386082934,0.901381879139566,0.13978401062908621,0.5720670174294442,0.5799539209446262,0.1665409233216385,0.4943415415131598,0.676003016048568,0.4267176925210741,-0.10200127592843611,-0.03937304105476063,0.4642783068308791,0.5433325774990271,0.6259156590971241,0.0954456691320958,0.5816965666127071,0.4391130889608304,0.33351998684987616,0.7177853256989243,0.3090075885728625,0.4808568211979737,0.03087283353438887,0.29799958727093745,0.051183154013896094,0.1491929356378216,0.7392494130593472,0.6955391666497607,0.5267736617581231,0.6872814336860938,0.4735390477775997,0.16640714100519238,0.7554400922411335,0.6041184742412368,0.10767506301810391,0.26787876527249327,0.5967641264414795,-0.02331940725125167,0.2836132026782977
Cerebellum_8_L,0.29312720876638687,0.1789558759225002,0.24479519247067405,0.377472893407935,0.05871409629699283,0.3426869651986468,0.5820335252697442,0.10192973043889526,0.2526576952230859,0.21341603958347755,0.04267279559810083,0.2705049819355895,0.039454129225405137,0.3989362667815032,-0.11944942480508682,-0.1069600594238999,0.34922421300590606,0.18225582750674083,0.0640664268954652,0.4051574897309632,0.1890952991049978,0.3474280029589024,0.312076158610682,0.4145166042658566,-0.11679544222720545,0.23216575842526246,0.26973472858076775,0.09258168255285584,0.3297947064066531,0.30714913370385855,0.2736364927373785,0.07896625622750146,0.21257611292961454,0.13122341980706978,0.4013114446614264,0.35981184326335963,0.08915368715789881,0.21659182508296507,0.02950553443049103,-0.08388842976393075,0.323271677334218,0.3993110845830363,0.2002105978188084,0.2617245497453714,0.6187879768349447,0.4401456738396514,0.24721693247865037,0.25562216085237316,0.4450992303251581,0.2658946677756661,0.25852007837822,0.19440911514701145,0.4428889296679257,0.2892314488309462,0.039828909328487955,0.006453471032526793,0.19981558020946172,0.41140266989603325,0.31408813534909485,0.4399309625546649,1.0,0.46339253744027653,-0.2087364687092541,0.22155826332989328,0.19820854394050372,0.0004041035726124405,0.3352853447129143,0.448834082681245,0.3320365590667396,-0.10407057284585497,0.20991107704247292,0.29940581459676413,0.19400474055255357,0.12363972997795962,0.36298081492560724,0.07840403227958628,0.25936229796532645,0.20775529325151904,0.4038021978465113,0.2519429619690934,0.18600013511244548,0.26429909122808304,0.09049445271403424,0.3517810628368372,0.4154917900455834,0.19683080261206828,-0.020724893961169416,-0.0587233613205288,0.28627133899285384,0.2686796454855402,0.3901097093857952,0.02551167344503065,0.4277589595949576,0.1114561946640109,0.061001173250267764,0.49194914325886135,0.1282793779904074,0.4030725967710831,0.04857089828086253,0.3394544128751004,-0.009795154111695067,0.28391597951786124,0.46073380186003865,0.46855903807705407,0.30131110129792005,0.3595070659469631,0.49079667949483885,0.18901057020009737,0.43265979187876374,0.35101513730097617,0.13120997559767858,0.011970143190136201,0.31878191815400575,-0.15727597408651398,-0.046955144777165544
Lingual_L,0.3405991902059848,0.5202554691798452,0.3217943170079103,0.6761219462691777,0.01722312826992289,0.6967880302575463,0.5745232220493597,0.13511085482797414,0.3134777334688013,0.3778885924078687,0.1375488491273932,0.427725076825295,0.43477245688494565,0.7043779876140625,0.06512430641196086,0.11201892252246133,0.6520733777490197,0.31893235108549134,0.3469988486454364,0.4827369229016338,0.29994906301041224,0.35470778313468826,0.5130203980454001,0.7274699021234463,0.0007924928961146095,0.6244246266460599,0.4880044489059262,0.21910824603993553,0.7752053387094013,0.5907774699564837,0.07122192362006527,0.6476696596941687,-0.00861092222262068,0.5844638769439475,0.588460577635913,0.6840887677051342,0.07252952611031468,0.20252669754329125,0.11757154988047037,0.24108741038675996,0.6619691656940769,0.6062198097418083,0.3732988874600989,0.6810956775731175,0.7471587684585543,0.610453140812091,0.20380686735797257,0.13531941358413405,0.6797784097550866,0.3315592461362733,0.7905020803808803,0.256916292864493,0.7296580418344591,0.3361697381812501,-0.0994206271820032,0.3366464903016742,0.10895711421740618,0.6831114998843657,0.3810288728764911,0.6594976129869164,0.46339253744027653,1.0,0.0014299941224375876,0.6009141387152835,0.5027937195178064,0.10813942365785008,0.46702775161076926,0.7885316935927118,0.6798932863899545,0.15885066310652496,0.6068552510596791,0.5599115435911128,0.2365151963257564,0.5007912090454446,0.6910704800524536,0.3042051510959436,0.6609676660768348,0.07235181979795732,0.655561947461982,0.27117471534242477,0.5371436906629571,0.7050869793927123,0.3150247207959121,0.5209912826276301,0.6114398270344441,0.5217299075089484,-0.011933542322782913,-0.011616992956832673,0.49450025816382176,0.5792234957879714,0.8734340613415199,-0.034030724364459454,0.8082059129597509,0.5114028306583783,0.5782025683696776,0.6651409780338091,0.14267879888287469,0.749474942267907,-0.06821312706039848,0.3652952144684818,0.05382742588334987,0.15920199943095645,0.8784459810726913,0.6797137542391203,0.5681421877212701,0.6413537768487466,0.5461251194765409,0.004071399030764101,0.6798730252468315,0.48062059721958567,0.2759555842222121,0.19470691972871654,0.5215528504293079,-0.06314432655854009,0.3564205863656087
Raphe_D,0.14084944987657277,0.13753281708070672,-0.08629975270379092,0.11908345056286743,0.2660585661119338,0.23812549935456276,-0.0559003464870306,0.03443690447089293,0.2163204756102969,-0.22871043252421966,-0.07421023125697483,0.19467491549601032,0.26871164136612813,0.04349556469135246,0.3291387217105242,0.4395573673114099,0.2579426161275837,0.24776836922319084,0.17307112540339822,0.15895783612629832,0.3165549826208162,0.07192322869970148,0.27439532219803636,-0.02954546926150299,-0.03831825594986638,0.38728347823072085,0.37147342151029306,-0.30897036546987133,-0.012156655398541417,-0.2046904674205508,-0.2459281918139977,0.22199593590797823,-0.16305118539922017,0.3294807323763658,0.28530113215856745,0.32313667139372654,0.130357478431961,0.04735033893820612,0.5261317106965289,0.40137286652742404,0.26414215019767895,0.2598877060353353,0.23693460928842852,0.13891609653278414,-0.18859819307563966,0.23498849212936834,-0.23779736132166793,0.16156171790269183,0.2032067712108828,-0.3821868313243059,0.18622018270548174,-0.0027987028515119453,0.1909535404718924,-0.3032126752558743,0.008364100852190972,0.5351727741240978,0.05159100466364973,0.1857673887044921,0.27399018981250584,-0.1230479858440213,-0.2087364687092541,0.0014299941224375876,1.0,0.26643173924125485,0.38669707414761767,0.0734462693516486,0.32456210378710865,0.0779020076245119,0.14092605175230236,0.5360265070261616,0.3994774763657405,0.2946238864884604,-0.08668577154572542,0.4528087596710593,-0.06941787679877245,-0.010499350288690494,0.09444187152306323,0.03509569597171588,0.0004691898641073184,0.35437678120848004,-0.17152140901458895,0.3275046624927234,0.3023401315112489,-0.17748353748366485,-0.05689815911708072,0.28432884781937257,0.11710304997660942,0.5033853534837937,0.13372487869376004,0.09423970313353258,-0.017487861326334352,-0.05984753044644618,0.20276866562109128,0.402508259896485,0.2915125820859143,0.21184135211412872,-0.18791264560544274,0.2128608969516169,-0.22960985338209164,-0.04418377847625991,-0.08611289354297268,-0.12353634687064464,0.0860174092753929,0.01868431768569369,0.33820063397659983,0.212936611214729,-0.14998148645778214,-0.16289361958443707,0.09236288705016842,-0.2591768401891017,0.45843283698880455,-0.2940526829543827,-0.24909976648101803,0.15819791766471006,0.3333219821575161
ACC_sup_R,0.37639314086417525,0.49270761768730104,0.38821914812048736,0.6455558941076697,0.3061546027402881,0.6720243675699231,0.28167583769938837,0.14121637900641823,0.2728668976150143,0.014922598557933273,0.0699150337609075,0.5598931114336883,0.5205725272431874,0.6094568776621695,0.24775288138308998,0.626528160010872,0.6480796887153696,0.5604040602062146,0.22094383223484637,0.4186334215026613,0.3847986611944955,0.33852018063931133,0.7097168388111789,0.5636807855228052,0.005756522360187271,0.7580647863985455,0.6406617612366684,-0.0363615682274851,0.5736534075332863,0.37493957143967505,-0.1459182139676228,0.6590171508908262,-0.11641380254371338,0.7319274887528343,0.6518894669322404,0.7562754911678525,0.32299183617159016,-0.010537517047757947,0.4508796536391732,0.5251956794678367,0.7581945208396632,0.728949979789337,0.6387870189158205,0.7304626870485426,0.46143062554846465,0.613131951016923,-0.12394937339799122,0.142898154367279,0.7038145719493873,-0.049475409484914905,0.6240866684266059,0.24989950369188005,0.7855251410324489,0.07791361411438118,0.14849692410313206,0.5370014532609051,0.1605483766107825,0.5715699014416563,0.29595214279043774,0.4582568398812731,0.22155826332989328,0.6009141387152835,0.26643173924125485,1.0,0.39974647280120734,0.333113876358183,0.5059749176279449,0.6560002667860799,0.4646356983795372,0.41278583988623463,0.7194381398575012,0.7897069232215058,0.16457735848069446,0.3928821581095943,0.5270747153082318,0.22232360371720827,0.6745212119252995,-0.07942164050679723,0.5518607449234464,0.5698379452627909,0.3696591804016442,0.788226586398263,0.4485247977861058,0.3578921563674274,0.22431790114709205,0.6449881921711024,0.10095995638744541,0.48914271613565125,0.5178916049550837,0.4631165699674913,0.42822105452358367,-0.07307261109078346,0.657921088600735,0.7825176487296819,0.6708241585290824,0.6682602992935127,-0.044926119068673206,0.7369216378244732,-0.15556625372009514,0.2994879639096706,0.018606283399176304,-0.1661076697029618,0.6688905343878614,0.7111184177248896,0.7067914021953088,0.7278100011745698,0.035443622057162685,-0.1953005078237007,0.7328728700180456,0.17778746798999098,0.34138629005313453,0.12038199208157604,0.35789935736205725,0.07747677377539428,0.49038121251010397
Red_N_L,0.27646038080735486,0.17287303256312203,0.1541730691858853,0.48745622317232945,0.22657880729340513,0.45611785821369605,0.24250249440565297,0.21925155458019582,0.25697160116789103,0.3497380160004131,0.1193591238034068,0.26395776130202275,0.41432932030729525,0.4369643312817263,0.17933502846293403,0.2634436498861413,0.4842004132745795,0.24290164872393555,0.3582390641617105,0.4123730578199208,0.48814587725883607,0.22274415531906275,0.4791624038319794,0.3976042433458438,-0.120186696952103,0.557186297890142,0.4814896357442943,0.10448472423536345,0.47210165057510556,0.30450410022042734,-0.045248393595229267,0.29160893701227075,-0.033852118197288186,0.4820632263506599,0.5032739884550662,0.5461869695571618,0.1290242867372861,0.18949336447468595,0.2255343798399627,0.43899770431664087,0.4818064560480706,0.4803291837509579,0.21448293800702906,0.3660242029053738,0.29208243015234586,0.38715030688271906,0.019237603106609078,0.20672023682849255,0.5670652394823967,0.12695501530520578,0.4061215011970426,0.23614290679993855,0.448721642368817,0.15264587201799412,-0.11928893961560763,0.55482796991076,0.05950825967642229,0.6027796796773662,0.44638521216912985,0.3773021103596016,0.19820854394050372,0.5027937195178064,0.38669707414761767,0.39974647280120734,1.0,0.015329543668556116,0.41239995011213937,0.5736173660011177,0.37211754085340365,0.3944627009345477,0.6149962049033645,0.41823762544073995,0.07231132114263694,0.42026128327466883,0.390709779013647,0.31318453206484376,0.2968792192977665,-0.08237555848567515,0.42351913294717974,0.26295495081107434,0.11921208739405895,0.516440385782645,0.15866844420879916,0.29193279918079945,0.3737758328895906,0.36222957977906617,0.042642142666047766,0.1538629244401466,0.45320788615191,0.3680207691563023,0.49193170284619103,0.046308515220366955,0.5001534060262665,0.45140389897226546,0.2749276622319396,0.5160153466481473,0.08787496196817215,0.4390652824310871,-0.19997442504663243,0.1415346205479191,0.02871877829715722,0.1181375641554001,0.48429931764219053,0.3436230374657869,0.459725959629332,0.5012905450659175,0.35604021584552276,0.026796178050833636,0.39696849815908847,0.21122566901120224,0.5595755504060667,-0.0063483996552409485,0.2648869274622434,0.16513687480375697,0.41915629401916754
Rectus_R,0.2931578934463628,0.24793743294781792,0.23706715415997318,0.19197578207080915,0.2965884548460363,0.11687157941263882,-0.04821863300671473,0.02578230968853665,0.25718018367288786,-0.15301191934324554,0.0027450716325107334,0.15383203934559808,0.0871297252043933,0.19266183823385705,0.07244292485711563,0.3827964244235856,0.21075536961789582,0.13862535900905723,-0.11970207622810768,0.06045764246362872,0.2991582355882366,-0.03363473122746843,0.37544234527294323,0.1448851944554578,-0.1039111160302044,0.26993173327732267,0.2928183133702177,-0.009849421145100333,0.12114041985524995,0.05945409122164232,-0.18198233847013,0.22914500248485128,0.06815220897775681,0.25989502825080624,0.1216847688050115,0.24408867306642734,0.22099120138312398,-0.09188210253048056,0.2265118014899361,0.3452387504675166,0.24813544829719822,0.23106498084827548,0.27254347131670786,0.29343183980250426,0.20604457636962953,0.21380742921289922,-0.056877149740809846,0.13655556047957115,0.18119369306511104,-0.08347289710364757,0.1973656586927205,-0.15139249197786395,0.24169610759377355,-0.27593519897386,0.15380782079565686,0.12529885191647772,0.18182852251099346,0.12692037636718353,0.06802809485498486,0.06771823849387987,0.0004041035726124405,0.10813942365785008,0.0734462693516486,0.333113876358183,0.015329543668556116,1.0,0.11303916853348063,0.0600460663118378,-0.041713913561622414,0.23794763011551387,0.13143026165194585,0.3111505757942847,0.05253672314592431,0.20507248258442723,0.06011077419948842,0.0070768654498877285,0.26437981153986023,0.012222430332601512,0.1419524218211892,0.2926690588805161,-0.022413996942514107,0.36149091009874096,0.2617582949900846,0.04691388335365724,-0.12917630708642983,0.15579110641671257,0.08108223405958714,0.39301299784482974,0.11651626346809575,0.02144397892936172,0.055260101438181844,0.007147743648564324,0.1603894172922103,0.34719298230580437,0.29738867275467956,0.12923129870160746,-0.04107949209803519,0.2895802584389061,-0.1639054969818264,0.18413735290242925,0.016250695676900434,-0.26455853853597905,0.13161410341052038,0.21371193423805004,0.2912418823333117,0.17907853663997375,-0.06261355728550144,-0.08964551651032648,0.22832606751384446,0.010889983908721847,-0.02082921669437853,0.13536550470066747,0.03638591540799132,0.19857405432011044,0.08836477784671994
