,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_L,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_pre_R,Thal_Re_L,Precentral_L,Red_N_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuA_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,VTA_R,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,ACC_sup_R,Red_N_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_L,Olfactory_L,ACC_sup_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Temporal_Mid_L
SupraMarginal_R,0.17283547703963487,0.3381900677124125,0.2402215782545601,0.7402700507941373,-0.22626630438017384,0.42930349553876074,0.35348706626528587,0.04449427806677301,0.22185510734768726,0.3947231338295037,0.2213402353727197,0.27012261642887814,0.26119006278181395,0.640759725165719,0.12627676063103394,0.018655641273254798,0.299782543216591,0.10032165111791344,0.16562522961693582,0.26576931896738987,0.05577807786934084,0.30646874020482723,0.238910397722446,0.591811059602582,0.02992595324923094,0.3679345487569067,0.22206389571595261,0.5403385056376417,0.7649587934832563,1.0,0.23375061957675355,0.37477902363302734,0.0921880995933698,0.29075874461239765,0.2837628244911891,0.3711191158944937,-0.010547252382908264,0.25401196200216897,-0.10403010693821557,0.09604415852242286,0.40430776310920247,0.3285730015643761,0.07931426782857855,0.41229373084754767,0.5086049701118202,0.3585968969938477,0.2584343046563201,0.06145525496736522,0.38554261591247624,0.7807656610807585,0.4116661563666325,0.12291967140078369,0.4279470359113028,0.4076787384785167,-0.06263233456252526,0.12002009879536821,0.07864087726981929,0.5345559354595031,0.11247281507632742,0.8113878495588782,0.30714913370385855,0.5907774699564837,-0.2046904674205508,0.37493957143967505,0.30450410022042734,0.05945409122164232,0.20223795073956952,0.6254266219343421,0.2915224440192362,-0.030582492373107117,0.307899249662516,0.2841553304398864,0.1422404336833623,0.14611909221810582,0.4667651148771929
Vermis_6,0.08487796446739225,-0.07353813544526708,-0.03975620545486851,0.0649581205259281,-0.26106051880754183,-0.0994686699828033,0.15420726100045545,0.056837400451464286,0.13654989220785657,0.13099545321006298,0.04260118066414056,-0.0387465870418226,-0.16639827271443888,0.06919680398909114,-0.15910840855659067,-0.23809462755209063,-0.13797968994970813,-0.027717866385616345,-0.11413673797095801,0.05564887931729951,-0.08189498568068418,0.15838248198472893,-0.17815683331034016,0.06616378031471216,0.0827721083714661,-0.11421894653077658,-0.022906180289851783,0.20878488421338118,0.10391117139062564,0.23375061957675355,1.0,-0.15662552819132125,0.2031859757038056,-0.16024250117690414,-0.009008688842831835,-0.07485050578328464,-0.09396426156904059,0.28444641682836863,-0.2312643979220463,-0.26169494007565897,-0.07067131740063289,-0.0469649949911444,-0.15006280052453666,-0.13018828567082213,0.18143070732868696,0.0463120744728318,0.20190937388249097,0.022754552027576695,0.04452748522890635,0.33376892165148964,-0.018257235032992883,-0.011222715953587755,0.024009999297141045,0.2744763700606707,0.011412336917881048,-0.29863864189150024,-0.02191806529058272,0.09230494345875676,-0.03281934633365461,0.19755478796639578,0.2736364927373785,0.07122192362006527,-0.2459281918139977,-0.1459182139676228,-0.045248393595229267,-0.18198233847013,-0.03868473691376755,0.0445717365843928,0.02631050315014219,-0.2728669620954221,-0.11750964967547789,-0.06504202706482458,0.01186799291892376,-0.1574977891661955,0.022126075494964145
Thal_PuA_R,0.20113553399222442,0.5571975637764405,0.26939988780578566,0.5034622731856156,0.15853846303191158,0.6510961508502064,0.30265073457859487,-0.07171537097006017,0.12051509995417395,0.06190322673280056,0.08687316886732635,0.34969333679754006,0.4948606913984462,0.552688827330318,0.24435272262013877,0.39213712701044584,0.5895428504586979,0.4088169242569851,0.34762424483519233,0.25082852902068,0.2450185547357827,0.19850899436459968,0.4435571544323559,0.5915742131829362,0.10446320369994022,0.6381968511370096,0.43721669508346594,0.07376669454060931,0.6281783439477667,0.37477902363302734,-0.15662552819132125,1.0,-0.20915780584336993,0.6131347023449474,0.44909994355570765,0.6087781743224846,0.08419813602663612,-0.019292947001528678,0.36449014865060725,0.4307276353833443,0.6078770383349542,0.522481689463195,0.4428294367448453,0.6681884809453479,0.4484473944629446,0.4592567325186696,-0.004405481878424552,-0.012756556347534451,0.5355837140839753,0.07484641688758058,0.8571873925145789,0.12538096451908132,0.6733486881433836,0.1272430395703871,0.10934407585336797,0.4580143326146168,-0.022833693870460352,0.4237892657386683,0.2818247425313329,0.41776183445641735,0.07896625622750146,0.6476696596941687,0.22199593590797823,0.6590171508908262,0.29160893701227075,0.22914500248485128,0.28728854126894077,0.548635407458145,0.606943421387667,0.27276852742220375,0.5575458351431333,0.6137433039987177,0.14240498894369763,0.4070633720798334,0.44591069521295823
Occipital_Sup_R,0.05237000895088503,-0.030841195770798205,0.06339896644462306,0.01011827206736892,-0.07608700780191792,-0.13741296997798919,-0.05986214933250314,0.06522274408719642,0.1606883644967231,0.12503004185621902,0.08523082276593698,-0.032444299672128564,-0.1614568654098859,0.11454218673510612,-0.031293438674408716,-0.20343964244005866,-0.03418111612007512,0.047496402098164935,0.03663765222437933,0.08553772778620908,-0.07138808477145464,0.03340992323681821,-0.05589053654550826,0.10839780815645701,-0.0834095870000554,-0.09371400380253525,-0.06443879974165591,0.34868594340642556,0.06462277924012483,0.0921880995933698,0.2031859757038056,-0.20915780584336993,1.0,-0.19758673303497565,-0.024987745723836528,-0.1279326120622174,0.17176004393992572,0.11418240972690319,-0.11048519589181124,-0.16914257745347552,-0.051698066665807084,-0.013367458681565518,-0.13770425631277614,-0.04506160004204474,0.11237936146646559,-0.006535165587146827,0.22558259777149395,0.07787166594630003,-0.05223387584127976,0.24739030311988272,-0.11783733927855497,-0.09648260614050624,-0.06452290305425733,-0.031768543064732625,-0.0330512920223397,-0.12537965561914735,0.08635341441256902,0.10700105451802595,-0.13223351193092872,0.12621268247626613,0.21257611292961454,-0.00861092222262068,-0.16305118539922017,-0.11641380254371338,-0.033852118197288186,0.06815220897775681,-0.05148294943261193,-0.028279232822106013,-0.05194362367813114,-0.06662331844615159,-0.10959397187150187,-0.09299012062214673,0.04608842426592331,-0.02812430074177979,0.05479436680756142
ParaHippocampal_L,0.44359845713942636,0.33405520864599414,0.3482502058089428,0.49588600675006844,0.3970417202901916,0.7200336309550046,0.27616688905387793,0.11744074668941742,0.1468811127393569,0.27268319245643696,0.09473859159559583,0.44472396950035353,0.6171126067860083,0.6403735050726708,0.30733097060302067,0.688117629557265,0.7091203093820911,0.3985060945727401,0.2038489418353771,0.6101327739186917,0.46406248901769587,0.34880334519621004,0.7475756798449502,0.6202753198774907,0.01570415712981747,0.8491372750957207,0.6345944547276418,-0.016538996320738655,0.5656844394430811,0.29075874461239765,-0.16024250117690414,0.6131347023449474,-0.19758673303497565,1.0,0.7744906234600685,0.826013913469584,0.16699226728138622,-0.00980634798047055,0.35745694759297886,0.7509722154803186,0.7884631011848473,0.8004810649071102,0.5356183459369674,0.6918675216893676,0.43699700885686077,0.5633061826404557,-0.20800353853186412,0.16427729005811678,0.817374294031842,-0.028385448820990984,0.6197921493446862,0.22124686522867865,0.7900198777381378,0.1510937596874721,0.07935120239322403,0.5918893421337699,0.16683990571589977,0.5351660031520049,0.4755697612814704,0.494053353440715,0.13122341980706978,0.5844638769439475,0.3294807323763658,0.7319274887528343,0.4820632263506599,0.25989502825080624,0.5440444346339894,0.6792666185953461,0.5501020367703947,0.49163515404797226,0.6805979003764395,0.7899420058464478,0.1790326123143687,0.42416477584269535,0.5175509386240157
Supp_Motor_Area_L,0.5174260950738774,0.3697263679997835,0.3736806893858011,0.4727615026257641,0.3766307335437414,0.7420925711167676,0.5122275268941908,0.20207426559964878,0.2476800772721395,0.2661497775608779,0.17202571881890433,0.4804354141748123,0.6403768627459915,0.6951864257285197,0.274278758761459,0.43591709976345705,0.8169411855801416,0.4742937867745134,0.2742927172280437,0.8976023233911191,0.4763311120792676,0.5464518149533614,0.7656918051115611,0.6582496920930199,0.05709278181411324,0.8566715985755557,0.5319524191117956,0.06511899428833873,0.6393179768619556,0.2837628244911891,-0.009008688842831835,0.44909994355570765,-0.024987745723836528,0.7744906234600685,1.0,0.8575684578073842,0.2795897805235363,0.09673889772830502,0.2779625691932053,0.5129312609864006,0.8856412335828512,0.9480501543592378,0.5247024196725832,0.6118563480440347,0.5829750017063974,0.7190967785548096,0.03261719838055369,0.283610589092765,0.8420858215103165,0.06195760246487772,0.49788500742607794,0.255072517400341,0.8572885519101543,0.2146208445670374,0.05968127667369263,0.5687974426200917,0.18096740262318992,0.6293140186153595,0.5794187794743151,0.6298155193653092,0.4013114446614264,0.588460577635913,0.28530113215856745,0.6518894669322404,0.5032739884550662,0.1216847688050115,0.7802732841005267,0.6348598469540188,0.6110151019945572,0.346309439904135,0.7144514795903587,0.815691068108615,0.21764862599349483,0.48231217279965133,0.5750729999055826
Cerebellum_3_L,0.5302318739137671,0.4939192251122125,0.3981017392230735,0.6672384398439976,0.35009455163732073,0.7987574533102061,0.47079328492666284,0.22339314272026614,0.3462161632551931,0.21279781320611266,0.13413762935660037,0.457915634017122,0.6285098420077556,0.6812602193584448,0.3096030708646024,0.5445367647386784,0.8193093125244933,0.529295424675055,0.28514282096501664,0.7095751009048292,0.5235692737453983,0.47417774368842175,0.805345934525634,0.619748130137379,-0.004076297821176345,0.8813437627381686,0.7256447071920518,-0.04121412078181644,0.6595022332033804,0.3711191158944937,-0.07485050578328464,0.6087781743224846,-0.1279326120622174,0.826013913469584,0.8575684578073842,1.0,0.2907068229230671,0.126660020292403,0.44998421930684124,0.6096297397050262,0.8843711761311439,0.9061460178307084,0.6601312433206763,0.7372722334789349,0.6236441898727213,0.7652827470031335,-0.05798196124041187,0.19313711402939793,0.8581220664784283,0.004513372620887121,0.653252183438489,0.34520633848753274,0.851746068330678,0.10376956698578257,0.09284553144485581,0.6529029857206929,0.22056546052792844,0.700329048934182,0.5639425080631905,0.5839879147350693,0.35981184326335963,0.6840887677051342,0.32313667139372654,0.7562754911678525,0.5461869695571618,0.24408867306642734,0.7143643311287227,0.7501281126965814,0.6177582853950517,0.4674006144766058,0.7617395945022382,0.8362538566104343,0.22666091108792255,0.5298173150006883,0.5753769563842244
OFCant_R,0.18525647113299998,0.07925139153827702,0.6078039181164318,0.14838251038391534,0.5146296140955928,0.2038038257303422,-0.04301411745132191,0.11345845906457017,0.059535753330763594,-0.13370478159683793,0.04777881236983128,0.03721834502364023,0.18329247467721355,0.07990882273532242,0.0271377375756154,0.25630064239767864,0.314542947711198,0.41224088417002425,0.0845172938527942,0.174157870635661,-0.0322880006171533,0.1791653387605914,0.44469162642828913,0.0595502301033865,-0.05886953884508521,0.2913668389056379,0.20803274522880108,-0.055782771822552146,0.09958663605374027,-0.010547252382908264,-0.09396426156904059,0.08419813602663612,0.17176004393992572,0.16699226728138622,0.2795897805235363,0.2907068229230671,1.0,-0.11052879778648779,0.39245028031601636,0.2829886143081941,0.34902962571155205,0.3579983842930202,0.32016341049143565,0.3008104569548238,-0.015473501809885706,0.22268881895949463,-0.01240823353986726,0.007572678738019287,0.27595278063823364,-0.15254350158487323,0.004801149894003457,0.07585796109970096,0.2488618953997931,-0.19083327910217107,0.2454711620598268,0.31009580009707904,0.13019682910204072,0.12420390796928464,-0.06535191240936199,0.07519227809036047,0.08915368715789881,0.07252952611031468,0.130357478431961,0.32299183617159016,0.1290242867372861,0.22099120138312398,0.22839886159461498,0.17003487032981388,0.11460105713060369,0.4709221293307009,0.33033948209664543,0.36969520158269115,0.020108503658630837,0.08121610621744463,0.2695935971878184
Cerebellum_Crus1_R,0.19280039671473848,-0.05127101307129212,-0.14252625157163973,0.27172031274859737,-0.19328394246475708,0.00989207536693665,0.2679011393858545,0.19854002461599027,0.3722034737813463,0.0438580804642935,0.06003268735496716,0.15989286182381815,-0.09878482496988623,0.12711239019798268,0.04525442214356395,-0.14330019325417181,-0.031006159085507516,0.02571992318937374,-0.09359266425983949,0.16136287046908568,0.13124319004332022,0.23183807927009123,-0.013898070741457477,0.07043941544958185,-0.02957365801025754,0.031042456163644594,0.09937342789306881,0.09745283541008966,0.13667792662197012,0.25401196200216897,0.28444641682836863,-0.019292947001528678,0.11418240972690319,-0.00980634798047055,0.09673889772830502,0.126660020292403,-0.11052879778648779,1.0,-0.049633977967487204,-0.06882507383011795,0.04920007018823048,0.10324302671305936,-0.022095757800952805,-0.16826284793874843,0.20420190191397136,0.17814688767007503,0.0919684494011901,0.2061556948549268,0.12698556193182917,0.2424508139923849,0.12405338780352024,0.008359571975489352,0.06791756778231732,0.17653457429775887,-0.17637930157454473,-0.013410432637837708,0.13075764768957496,0.2915116692226873,0.20599398071267588,0.22321730902399436,0.21659182508296507,0.20252669754329125,0.04735033893820612,-0.010537517047757947,0.18949336447468595,-0.09188210253048056,0.08929739019542998,0.191010877656313,0.05336954536286384,-0.04203686996983037,0.07734589546689487,-0.02412958800828253,-0.06443671131079828,0.13355924573448735,-0.0662062125945909
Thal_AV_R,0.15297406043783046,0.27485827059149737,0.21929755432050724,0.25965845032240686,0.3747958790869197,0.3821880635565692,0.055294862411572256,0.0944916239792358,0.13977685510561466,-0.36187461220494477,-0.08312801306602217,0.2510827617245158,0.21433130767158298,0.11817145698180792,0.2380040344326635,0.4482850536505288,0.3695655404781478,0.46878916680717536,0.18253788519247818,0.08788572549993179,0.27500159475125174,0.17665138214826254,0.3621168903215928,0.01468662414052784,-0.02284359809832804,0.39205496244797855,0.4013293082171369,-0.3901877945015393,0.056785387661455786,-0.10403010693821557,-0.2312643979220463,0.36449014865060725,-0.11048519589181124,0.35745694759297886,0.2779625691932053,0.44998421930684124,0.39245028031601636,-0.049633977967487204,1.0,0.3509013654893236,0.37820555132811395,0.36348887591858203,0.601680837424731,0.3698469635087779,-0.05776941844631658,0.3922558927656352,-0.1955309480447418,-0.03793429672346784,0.2959603011176046,-0.3844956253938958,0.2488019532923554,0.1295338136149546,0.32781116878287136,-0.24588044068178294,0.23136930862552138,0.498271121610931,0.11079668492666694,0.267358877460159,0.1413003525909124,-0.07512057445963569,0.02950553443049103,0.11757154988047037,0.5261317106965289,0.4508796536391732,0.2255343798399627,0.2265118014899361,0.3344042281809648,0.23007054550007286,0.21707568088006882,0.4825009485956426,0.4300586139588386,0.4403205352309803,0.008078476824392647,0.3093502187635825,0.0514375602476819
Amygdala_L,0.3086693160901347,0.09952164852611081,0.347774757696556,0.2877931398197418,0.549722908131146,0.4156879782700547,-0.012100063938624903,0.1141222934877573,0.005571388891494629,0.19080225733551315,0.09484306778595418,0.1569910866254982,0.5087374934321399,0.3481570253050017,0.22708435940722368,0.7097488112145859,0.493165512853947,0.26342545380584875,0.1664641382412342,0.3730789794413788,0.35567376228437636,0.19705028246037945,0.6976180924603603,0.29225202801969036,-0.05104586886352263,0.6701680949145886,0.5273383585553508,-0.033076807193546366,0.3212709518585114,0.09604415852242286,-0.26169494007565897,0.4307276353833443,-0.16914257745347552,0.7509722154803186,0.5129312609864006,0.6096297397050262,0.2829886143081941,-0.06882507383011795,0.3509013654893236,1.0,0.5028589539753476,0.5633606303074615,0.34347905769878334,0.46363346940149747,0.121733758686473,0.2702969150316884,-0.3170229721923219,0.04548843549923807,0.5591046946268912,-0.11589802478195291,0.34699341544623774,0.29706196180016475,0.45058612450440555,-0.08503729006384594,0.09002840403349147,0.6533832234754997,0.05813838799841153,0.4103605898389076,0.37088293346844914,0.22449831708669749,-0.08388842976393075,0.24108741038675996,0.40137286652742404,0.5251956794678367,0.43899770431664087,0.3452387504675166,0.29384843672862826,0.44089652259040935,0.2611916882363695,0.6420195774042561,0.5748068494423371,0.5601228070170314,0.06014368939006093,0.3112094006675748,0.3761865903781261
Frontal_Mid_2_R,0.4989693149051191,0.5346425393083943,0.4480422283685221,0.6215546927123011,0.33833259301504925,0.8441051447014367,0.48869449678778665,0.14864464645811398,0.24899647306198883,0.19330611966499445,0.17356199410985138,0.48019356515953765,0.6804852342564688,0.7229485503093992,0.32557533201787764,0.46469553998279095,0.8648820372650161,0.5440405709561819,0.31947636984573463,0.7651475058076039,0.42721256060163315,0.4890013702405972,0.7775768554739572,0.7179451692934468,0.07820430939574737,0.8634574712085603,0.5686938608892145,0.06415689025895366,0.7204533013859324,0.40430776310920247,-0.07067131740063289,0.6078770383349542,-0.051698066665807084,0.7884631011848473,0.8856412335828512,0.8843711761311439,0.34902962571155205,0.04920007018823048,0.37820555132811395,0.5028589539753476,1.0,0.9047318990529793,0.6434828950003796,0.7440457906772229,0.5857704858873484,0.8040204996696454,0.07981483847736627,0.21604136315295305,0.8048281853712297,0.09010787549381559,0.6051742075548281,0.21047538111604333,0.8900738578103641,0.15420977736822586,0.13241149155251267,0.5756705090525416,0.1558902875493275,0.6189903037109913,0.456563391610526,0.6726594291475066,0.323271677334218,0.6619691656940769,0.26414215019767895,0.7581945208396632,0.4818064560480706,0.24813544829719822,0.7896936993715477,0.6706604448055569,0.6174524669568191,0.399623507579023,0.7133757509726721,0.8853825642170771,0.18001229700842433,0.5266450823824316,0.6147038771540537
Frontal_Sup_2_L,0.5373467497391119,0.42148101054963244,0.4249121630704151,0.5482227820443443,0.3827395341345233,0.7704694077101895,0.47887501731178705,0.22158752858334257,0.2765651548710744,0.22458071055650197,0.18517651532246052,0.43821152829682114,0.6520314485941268,0.7054679022324375,0.3362756049459309,0.49772975285749904,0.8366659324752728,0.5668791670311463,0.2750839909433641,0.8318048820592636,0.4498660585194563,0.5878669999866798,0.8079340633643358,0.6504753196334113,0.06628810466434616,0.8895613148077673,0.5945341190273646,0.04818965336239434,0.6508170424431429,0.3285730015643761,-0.0469649949911444,0.522481689463195,-0.013367458681565518,0.8004810649071102,0.9480501543592378,0.9061460178307084,0.3579983842930202,0.10324302671305936,0.36348887591858203,0.5633606303074615,0.9047318990529793,1.0,0.6054182022500633,0.7030010255242147,0.5961240772874156,0.7267416279299063,-0.01992258402940144,0.22331278556506223,0.8754778937126071,0.037932360036312375,0.5427121961249626,0.29481796885624195,0.9000957382653859,0.16770751666595038,0.12217451834063354,0.6094059945580379,0.21190838264483228,0.6944701667011981,0.5448748211609418,0.6260019011984804,0.3993110845830363,0.6062198097418083,0.2598877060353353,0.728949979789337,0.4803291837509579,0.23106498084827548,0.7351901412290343,0.6894845833944696,0.5730722035612809,0.42544875199533366,0.7547848164354951,0.8804719733217649,0.21573495686295066,0.46932568827500964,0.5855742124048045
Thal_VA_L,0.30891370638370036,0.6359144430338565,0.385212622525699,0.40475753224295374,0.3360393541832686,0.6379881270422811,0.3872827029468127,0.16269461067975866,0.19606583927715135,-0.1712867815577909,0.05634983136840117,0.4189910474812185,0.3644153213940889,0.3617446412657513,0.22291887228165658,0.40590554788104827,0.6306196503711773,0.5252362202749679,0.09543536449260281,0.3845973432847315,0.4246737929977766,0.407419889881664,0.5900734119044675,0.30903962588575284,-0.003080571521089402,0.5512601068093556,0.5120208086096135,-0.29225884958090675,0.2983333477536114,0.07931426782857855,-0.15006280052453666,0.4428294367448453,-0.13770425631277614,0.5356183459369674,0.5247024196725832,0.6601312433206763,0.32016341049143565,-0.022095757800952805,0.601680837424731,0.34347905769878334,0.6434828950003796,0.6054182022500633,1.0,0.5909582185466725,0.2902655909521742,0.7188019244429221,0.028770124774035663,0.021679631978814472,0.4692578049982437,-0.22359780645806904,0.4250812085301467,0.22180717772396472,0.6134962902200407,-0.08018866029661813,0.29641786235709716,0.4588167949559492,0.0709207383854728,0.36885950099951464,0.34162855637617207,0.20943840683041,0.2002105978188084,0.3732988874600989,0.23693460928842852,0.6387870189158205,0.21448293800702906,0.27254347131670786,0.6218094436880554,0.3535012313666783,0.40022835314586175,0.3334195448651289,0.4665874377717709,0.6980910948598861,0.07523735345629606,0.3802233140995234,0.29006825848006745
Temporal_Inf_L,0.2742478119872721,0.517488304750897,0.4289478790493285,0.5319027757583465,0.22840749400739144,0.7185088468669563,0.34409958734385027,0.07986702674022889,0.0772442448909802,0.1189609103955707,0.12237418199598019,0.3263138863112362,0.5270565992534517,0.6154533778551715,0.1567107203298043,0.42299004266075857,0.7491773098406493,0.5342694677416043,0.3704158874612784,0.3928090690731346,0.20164313827043653,0.2822498704550584,0.6377170093601704,0.6601481857183084,0.03858660661301457,0.691347333395058,0.5893406616996792,0.07197691635784326,0.6437738470160761,0.41229373084754767,-0.13018828567082213,0.6681884809453479,-0.04506160004204474,0.6918675216893676,0.6118563480440347,0.7372722334789349,0.3008104569548238,-0.16826284793874843,0.3698469635087779,0.46363346940149747,0.7440457906772229,0.7030010255242147,0.5909582185466725,1.0,0.5347810195230254,0.5328822509064249,-0.000910493777980995,-0.0655091986266673,0.6585212349168623,0.07646809180334518,0.6179742315133447,0.3971681803311985,0.776831095324167,0.07709065661467027,0.18237398520212178,0.4593576338539255,0.044187080113286516,0.5784208900778314,0.22686869730479728,0.4860186926025223,0.2617245497453714,0.6810956775731175,0.13891609653278414,0.7304626870485426,0.3660242029053738,0.29343183980250426,0.4263342786225464,0.6998088874932076,0.537502391285716,0.40427052535158015,0.6355431350363652,0.7439635698774976,0.2951513297627709,0.3220895863593789,0.7229738033978125
Vermis_1_2,0.44970825714888457,0.4831162645831755,0.2532656388162255,0.5752123841626795,-0.02427825507975989,0.5274787480431943,0.6145150543891986,0.15793417509609362,0.4015737812218965,0.4004546181193144,0.11208824317559507,0.4422640321649608,0.3191310797674984,0.6302068348988119,0.003724702132577902,0.09810522160930524,0.5688180026042817,0.25279227948957944,0.20945847447603771,0.5527985303161682,0.3452697960861397,0.3645187205018088,0.4637469718844927,0.6803355900132695,0.06286347313791463,0.5496724372755234,0.45456919078257574,0.2847476585904462,0.6832775947186742,0.5086049701118202,0.18143070732868696,0.4484473944629446,0.11237936146646559,0.43699700885686077,0.5829750017063974,0.6236441898727213,-0.015473501809885706,0.20420190191397136,-0.05776941844631658,0.121733758686473,0.5857704858873484,0.5961240772874156,0.2902655909521742,0.5347810195230254,1.0,0.5787682699944859,0.23938826126889107,0.26503716745543604,0.6267976795113158,0.39862691250241744,0.6014590016515494,0.2579287269103201,0.6663193800770182,0.2925413607043096,-0.04483812093582264,0.12293733180645268,0.23626448975099484,0.5923232477651683,0.39504506352868396,0.6512920964442169,0.6187879768349447,0.7471587684585543,-0.18859819307563966,0.46143062554846465,0.29208243015234586,0.20604457636962953,0.4383678609625929,0.631627923991714,0.48033681671577355,-0.03499740367593668,0.4037769868969793,0.49437618254446697,0.28935798411899477,0.36295800509588666,0.5698160779788222
Rolandic_Oper_R,0.46759678980954045,0.7014375654746633,0.3593687868326717,0.6497174026858089,0.2651080477183056,0.8035324924147526,0.6588723526737049,0.15262650487078447,0.46928417207321105,0.06338394558299977,0.15913853679908824,0.4715044732425569,0.46121437033764573,0.6248990839288618,0.29010993763125353,0.3081307111607598,0.7398294047083788,0.42905509453704244,0.17988921683132506,0.6755816920910822,0.4754832003436784,0.5046476706789224,0.6693442916114097,0.5533126202700728,0.055297936414918564,0.6703086379660061,0.4922482742386558,-0.040775189886306684,0.5848474336338093,0.3585968969938477,0.0463120744728318,0.4592567325186696,-0.006535165587146827,0.5633061826404557,0.7190967785548096,0.7652827470031335,0.22268881895949463,0.17814688767007503,0.3922558927656352,0.2702969150316884,0.8040204996696454,0.7267416279299063,0.7188019244429221,0.5328822509064249,0.5787682699944859,1.0,0.27437668882003374,0.34702739060090065,0.6376293890560255,0.12574894867572114,0.552831797329529,0.09547101990579217,0.7468700615765063,0.08401092176149377,0.1675951716506636,0.46619314289486236,0.20958394376214584,0.5631470575727104,0.5507150157207091,0.5751839632574874,0.4401456738396514,0.610453140812091,0.23498849212936834,0.613131951016923,0.38715030688271906,0.21380742921289922,0.8652891993974958,0.5008592239865787,0.5155204481330915,0.28254904473296416,0.5402708578498869,0.7266577966916526,0.10712703723585347,0.617315303748041,0.357423334496355
Occipital_Sup_L,-0.048283172882136106,0.38661439613889,0.26756046783913906,0.08451551683226001,-0.03731972991975313,0.16064137643696483,0.43281452633759254,-0.08870435113061467,0.08446735499654268,0.20198863410122536,0.11137866900373761,-0.02876918955412023,0.03133221468821509,0.1901932116554099,-0.07023784856133435,-0.37602566669645016,0.23388690464228162,-0.034565986278855224,0.07828679114400583,0.17647150314331295,-0.026099989768371766,0.09572376316511153,-0.05375248225580631,0.3108706711968707,0.03365570037167629,-0.06301600292559832,-0.2654289661176264,0.3806087199270035,0.32375339495454253,0.2584343046563201,0.20190937388249097,-0.004405481878424552,0.22558259777149395,-0.20800353853186412,0.03261719838055369,-0.05798196124041187,-0.01240823353986726,0.0919684494011901,-0.1955309480447418,-0.3170229721923219,0.07981483847736627,-0.01992258402940144,0.028770124774035663,-0.000910493777980995,0.23938826126889107,0.27437668882003374,1.0,0.1498457299464468,-0.019197128958666654,0.45334102973579027,0.09272785893244415,-0.2013247605661846,0.07599712227334379,0.2501006744844387,0.056622737308834034,-0.13692967061830957,-0.01362166881425173,0.02194311499572041,0.07644030404919622,0.30367381872075044,0.24721693247865037,0.20380686735797257,-0.23779736132166793,-0.12394937339799122,0.019237603106609078,-0.056877149740809846,0.15469610064385353,-0.033170569527607614,0.15921771786337313,-0.2856366617137379,-0.08297356930242784,-0.05938317768777073,0.026331165129417744,0.13698848959152263,0.12062181328494295
Thal_LP_L,0.3624827919332419,0.1046282081481384,0.012221124017680711,0.2733146312358047,0.16785855124334736,0.18792440513390216,0.1989606830683721,0.0005108277864592248,0.5118315803272083,0.07161968063749723,-0.01705511843977436,0.28996745757770764,0.14843222028263311,0.27138312967363465,0.1661326922860592,0.20310203421239362,0.12609727590452272,-0.062087059778998505,-0.07617781227483483,0.30043479354369423,0.339851769191246,0.09231982942204552,0.25473533862996894,0.19393090635127644,-0.09406832370627964,0.24619164465542026,0.15972468393487152,0.03777197028453816,0.10504686300063429,0.06145525496736522,0.022754552027576695,-0.012756556347534451,0.07787166594630003,0.16427729005811678,0.283610589092765,0.19313711402939793,0.007572678738019287,0.2061556948549268,-0.03793429672346784,0.04548843549923807,0.21604136315295305,0.22331278556506223,0.021679631978814472,-0.0655091986266673,0.26503716745543604,0.34702739060090065,0.1498457299464468,1.0,0.3231954148462228,0.05519320646597576,0.2091802136337658,-0.2610267831279018,0.2222875233968308,0.05446022959536369,0.0009323645260608237,0.08523007954035094,0.3177823255924294,0.12378946149158794,0.39618543952752466,0.2002726528284884,0.25562216085237316,0.13531941358413405,0.16156171790269183,0.142898154367279,0.20672023682849255,0.13655556047957115,0.3269601889991903,0.13979084450658225,0.08215435742693082,0.03269152145282596,0.06475492061477535,0.16986673832216256,0.06739239036409853,0.33782177565873106,-0.1274647983807377
