,SupraMarginal_R,Paracentral_Lobule_R,Cerebellum_10_L,Cerebellum_Crus2_R,Red_N_R,Thal_MDl_L,Thal_LGN_R,Rolandic_Oper_R,SN_pc_R,Frontal_Inf_Tri_R,Cerebellum_8_L,N_Acc_L,Thal_AV_R,Temporal_Sup_L,Vermis_8,SN_pr_R,Cuneus_L,Rectus_R,Thal_PuA_R,Cerebellum_9_R,Thal_PuM_L,Putamen_L,Temporal_Pole_Sup_R,Thal_LP_R,Hippocampus_L,ACC_pre_L,Vermis_3,Occipital_Sup_R,Precentral_R,VTA_R,Vermis_7,Cerebellum_3_R,Supp_Motor_Area_R,Frontal_Mid_2_R,OFCmed_R,Cerebellum_6_L,Vermis_10,OFCpost_R,Occipital_Mid_L,Thal_VL_L,Cerebellum_Crus1_R,Cerebellum_3_L,Cerebellum_8_R,ACC_sup_R,Heschl_R,Temporal_Mid_L,Red_N_L,Temporal_Pole_Mid_R,Olfactory_R,Occipital_Inf_R,Fusiform_R,Cingulate_Post_R,OFCmed_L,Frontal_Mid_2_L,Cerebellum_10_R,Cerebellum_7b_R,OFClat_L,Frontal_Med_Orb_L,Lingual_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Putamen_R,ACC_sub_L,Insula_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Precentral_L,SN_pr_L,Occipital_Mid_R,Insula_L,Precuneus_R,OFCant_L,Hippocampus_R,Amygdala_R,Lingual_L,SupraMarginal_L,Cuneus_R,Temporal_Sup_R
Occipital_Sup_R,0.0921880995933698,0.11454218673510612,-0.23706373442923825,0.03611494914239787,-0.07138808477145464,-0.030841195770798205,-0.1614568654098859,-0.006535165587146827,0.05237000895088503,-0.018933045537243336,0.21257611292961454,-0.0689371042079768,-0.11048519589181124,-0.03418111612007512,0.08523082276593698,-0.1054806508036917,-0.05986214933250314,0.06815220897775681,-0.20915780584336993,0.08592535249775965,-0.1143876013816616,-0.09690664723539476,0.1934374852120596,0.016173853693316982,-0.11183864901814443,-0.006813529816578058,-0.08389268798844912,1.0,0.08660211695910182,-0.13223351193092872,-0.0834095870000554,-0.12958733951838444,0.03607104135164466,-0.051698066665807084,-0.1888029368812973,0.09133760574067534,-0.09648260614050624,0.06339896644462306,-0.05383825677526181,-0.08276015177045577,0.11418240972690319,-0.1279326120622174,0.16150494085197922,-0.11641380254371338,-0.13741296997798919,0.05479436680756142,-0.033852118197288186,0.2996388967948138,-0.0365829460923562,0.06522274408719642,0.027706954837560076,0.01665512802325245,0.04608842426592331,-0.01645999607180238,-0.06443879974165591,0.14197693079204954,-0.07608700780191792,-0.07184423104412317,0.06933875580656641,0.018215293700322672,-0.018860167272780778,-0.0330512920223397,-0.00649805671027426,0.129936199546986,-0.02888074003810426,-0.021417961339121015,-0.09399305766635213,0.04806887844665024,0.08553772778620908,0.12503004185621902,-0.044237096587992415,-0.05589053654550826,0.11296982916514951,0.0758538158143294,-0.09371400380253525,-0.20343964244005866,-0.00861092222262068,0.19093336248579032,0.10878597188683561,0.01011827206736892
Precentral_R,0.44112206897000217,0.6544986203190427,0.2483787410269048,0.16638134472991686,0.28412997754338815,0.25726554765472637,0.4733870366969948,0.5372246247432192,0.36151227329357216,0.6871533941536814,0.3712742844185364,0.04493065709614727,-0.07001869006987192,0.5845071675411013,0.2669773974574375,0.5845531122837646,0.5182343244555973,-0.036654161166401626,0.1810399515773222,0.45047150654231694,0.484227062854643,0.39120105920804166,-0.12166396037518629,0.2881341022763788,0.5238563446038256,0.24051130145842023,0.6412547492038101,0.08660211695910182,1.0,0.46905407463946147,0.05803578455894429,0.5540444444218021,0.7958963760930287,0.668175721468976,-0.11230801442638845,0.3813572318485487,0.1767428421074082,0.3078564076322385,-0.021386354263435662,0.5608693352521766,0.1604529002797707,0.5778113756892914,0.5859695737585557,0.3079943220249103,0.536380888834836,0.46431558499863346,0.30906338015099205,0.11352847896137769,0.04327161854822337,0.20966632645366642,0.6872302320867871,0.43466498721757807,0.14292828168763103,0.4766952125250593,0.18681797955459756,0.1892765636069277,0.14709627382027832,0.05111410320700443,0.6081290570340597,0.48684872309424543,0.7615964468971547,-0.02632164824151,0.4784845288468094,0.191739061513262,0.46673696559858535,0.23316086289089985,0.5589333195850945,0.5328944374353537,0.9116219867198387,0.43800591375438136,-0.12551750356598754,0.49527417691905273,0.6832393349177088,0.025761839758797565,0.5996548721290434,0.13319664064476885,0.4411780699197891,0.4300309397463099,0.615889812781111,0.35622574915200866
VTA_R,0.11247281507632742,0.44812519515377675,0.3597850049317944,0.17420143645065178,0.5640428475698547,0.31523046833615403,0.3742958271646147,0.5507150157207091,0.4693217937233588,0.5341917149255915,0.31408813534909485,0.23226856049932545,0.1413003525909124,0.4773711392323053,0.05206637631911445,0.41982977218299283,0.4073623688543892,0.06802809485498486,0.2818247425313329,0.248133536654566,0.32275809829671426,0.5749806049111965,0.029730187436213872,0.04746185639504794,0.5558589598629875,0.2078895677729955,0.4745390059373124,-0.13223351193092872,0.46905407463946147,1.0,0.07747555116978667,0.4638897044326325,0.5590358167987598,0.456563391610526,-0.011835052066134819,0.12239072305268925,0.04181269932475361,0.11094103957429274,-0.007781438125842387,0.3483813271023664,0.20599398071267588,0.5639425080631905,0.3697491217918572,0.29595214279043774,0.4757352687558602,0.17019172586748668,0.44638521216912985,-0.0410168890086241,0.25032992153663586,0.16664083511911024,0.5449375379583346,0.25735249175622593,0.13004123310194846,0.45133587638225336,0.36106294285951024,0.12137789296945979,0.30551135277438074,-0.19288456323482586,0.4106721933848691,0.41342105896079867,0.4802398730788181,-0.053089569023562176,0.40387985928498316,0.12591289300404623,0.3889935120296411,0.323648984188256,0.5710553598726162,0.3755299214807448,0.5892499095648194,0.3122460612205986,-0.07023363307775755,0.5367000509473143,0.33680398508479525,-0.24677258006126226,0.5658807443419104,0.3120818161682841,0.3810288728764911,0.33541121253115974,0.3190309516278867,0.33678539248066547
Vermis_7,0.02992595324923094,-0.00530558424138552,0.02321383331025226,-0.10670673867897108,-0.144866484717365,0.1002362122769001,0.13822510005357572,0.055297936414918564,-0.02624998966149029,0.10083581115150328,-0.11679544222720545,-0.06399715391373183,-0.02284359809832804,0.03669461130040952,-0.08188219228552902,0.06604091931708952,0.05508574036453189,-0.1039111160302044,0.10446320369994022,0.06107493390664005,0.09852451640908014,0.05910054704227068,-0.04025478384361446,0.12270073488958128,0.03349805408297003,-0.07356640143231408,0.06622740109569722,-0.0834095870000554,0.05803578455894429,0.07747555116978667,1.0,0.08118254252322854,0.05202522115419675,0.07820430939574737,0.1387280606746535,0.038781567741568095,-0.04680608099696013,-0.0027805245102327167,0.16490629971676193,0.10923606292350548,-0.02957365801025754,-0.004076297821176345,0.013580470852155338,0.005756522360187271,0.07204220176153851,-0.02959101401436226,-0.120186696952103,0.018351659205943494,-0.12599411811182268,-0.011162064227970066,-0.009384412638701654,0.04430732492561086,0.039807836931078706,0.06516907349166591,-0.0697164985213357,0.02509636863938453,-0.01288950832294426,-0.01588978686205887,0.00440667154731886,-0.005521065352450286,0.05489309301399783,0.02796155321862211,0.0006678439680244257,-0.009807309707585466,0.019786890265747953,-0.04975146472299442,0.08492903715389435,-0.042047837234963845,0.03684203917496563,0.020867797690477547,0.1663493747677377,0.018019624096720914,0.028400867997244023,0.04246798602617719,0.055527606429039485,-0.014496607023751865,0.0007924928961146095,-0.017772496737073335,0.06505333552977631,-0.039480999873866066
Cerebellum_3_R,0.44847526179790626,0.7033535639371599,0.47176159692943914,-0.03511852382451597,0.3912782057843139,0.5959000899984471,0.6132994749610514,0.7008174840649164,0.39645660996115734,0.6614992438510553,0.33273582079038566,0.29181533824563094,0.3008674174665095,0.8387997526838953,0.19490980268244806,0.6184104946125162,0.5233445142444967,0.2174157576242408,0.6463780792001637,0.5058910974323683,0.7398936405234979,0.5833446113219963,-0.060959210653518676,0.2752268593610393,0.8591631161856113,0.49557222262234196,0.8716813641197345,-0.12958733951838444,0.5540444444218021,0.4638897044326325,0.08118254252322854,1.0,0.8178187374090804,0.8376838069053072,0.022305288591877324,0.501563340881923,0.27567339582277933,0.35954053400644503,-0.07478074291140666,0.7546020070289668,0.05774971269758933,0.8430943377375891,0.6333523702932382,0.750035758708216,0.7809285380529557,0.6165537708948657,0.49437484357152917,-0.19871934824833196,0.2007780206291625,0.149595357297744,0.7491633382433002,0.6407508716066949,0.25977602938379674,0.7774184147682538,0.6085793719392849,-0.025856068604021804,0.19938618882685422,0.0037915764260920606,0.7093840785653784,0.820512066508569,0.83416799605482,0.14430943554064732,0.6898617351988653,-0.12604873099052083,0.7250600941563824,0.32914133086850944,0.7864903864832661,0.6951897253986752,0.6335085345213346,0.23992039779530963,-0.13039482681221995,0.6737407183697316,0.7176863922712503,-0.06418422581708116,0.8203571036662594,0.42113012160405333,0.7200259027744277,0.5400489800552482,0.46987388648818224,0.6214713475296181
Supp_Motor_Area_R,0.4308994331725296,0.7422796154021484,0.4541968930271607,0.11117007364040808,0.44274184986739146,0.42684229132519974,0.6259798981509315,0.7456950089307522,0.5373535857075916,0.7896741891943885,0.49194914325886135,0.2824582902767913,0.287448077952638,0.8301539434740649,0.2071092258586995,0.7091066691926344,0.5782109812627734,0.12923129870160746,0.47554188304373823,0.5395109693671465,0.7327224815649265,0.6777692753974258,-0.0514890756615419,0.33956793272439706,0.8211923084004595,0.5671920191282989,0.8289568606107074,0.03607104135164466,0.7958963760930287,0.5590358167987598,0.05202522115419675,0.8178187374090804,1.0,0.8942690626488906,0.015284958273570766,0.5228740925237981,0.30164349184472344,0.4063614373074843,-0.053166554667429984,0.7367986901240072,0.16055064736797622,0.8867696425095408,0.7099456616962134,0.6682602992935127,0.7656943587693897,0.6277138311367402,0.5160153466481473,0.013699971196105349,0.31380441663292796,0.2124381662245581,0.8375379050862921,0.6302394244522066,0.24046349384433588,0.8004337160644563,0.583036225685919,0.056024299180310454,0.29368182973124557,0.07852958562495639,0.730527374965293,0.7815689847255822,0.9520032580244769,0.053265039224107864,0.7957581952319353,0.06859278646371562,0.8085327114155477,0.4389108143820547,0.8139265540526772,0.7005748542338003,0.8701110515980378,0.3104692071095625,-0.10187514498622582,0.757231114641385,0.7436697225397486,-0.06058562240199964,0.8713862795011784,0.39521987683320353,0.6651409780338091,0.478342053528715,0.5642895467753408,0.6020256128708266
Frontal_Mid_2_R,0.40430776310920247,0.7229485503093992,0.5081614496081155,-0.008483298150657343,0.42721256060163315,0.5346425393083943,0.6804852342564688,0.8040204996696454,0.4989693149051191,0.8332183598875286,0.323271677334218,0.3763895437597823,0.37820555132811395,0.8648820372650161,0.17356199410985138,0.6357248960700643,0.48869449678778665,0.24813544829719822,0.6078770383349542,0.49077607896788555,0.8210911190900391,0.6446542939038964,-0.04530788629440546,0.2626679288377319,0.8599674511038208,0.5537310528532021,0.8075562821145383,-0.051698066665807084,0.668175721468976,0.456563391610526,0.07820430939574737,0.8376838069053072,0.8942690626488906,1.0,0.04502165355199582,0.39391457071725827,0.21047538111604333,0.4480422283685221,-0.013159488868343004,0.776980946529061,0.04920007018823048,0.8843711761311439,0.5745758535496706,0.7581945208396632,0.8441051447014367,0.6147038771540537,0.4818064560480706,-0.08908065435178873,0.29063656969369833,0.14864464645811398,0.6914258180228171,0.758063951288785,0.18001229700842433,0.8923007581154363,0.5686938608892145,-0.046001826755441726,0.33833259301504925,0.10894498706416203,0.6631096790218656,0.7295957935270811,0.921119511356138,0.13241149155251267,0.7475996357793172,-0.12293164863138592,0.8486228085195652,0.45480846980178147,0.8889340452595589,0.7665414965457266,0.7651475058076039,0.19330611966499445,-0.008569361555357782,0.7775768554739572,0.7263797298798894,-0.08735044542103966,0.8634574712085603,0.46469553998279095,0.6619691656940769,0.4135997472057323,0.4477263112124309,0.6215546927123011
OFCmed_R,-0.11897523165679014,0.01274464562676499,0.16067005708194096,-0.02450853363291531,-0.10088638974995318,-0.169395534543537,0.08656003372077907,-0.03079294391787982,-0.03429522520576913,-0.1114918061234437,-0.020724893961169416,0.23691748092011433,0.18591516729795737,0.07147537393534434,-0.09472481047747273,0.08540261735927293,-0.11239113675861474,0.08108223405958714,0.11239959900553911,-0.18599176592052655,0.055432607346689394,0.05937501049882488,-0.13917375163555465,0.03647628262902899,0.07085850082430989,0.20711529216831553,0.018228372689433614,-0.1888029368812973,-0.11230801442638845,-0.011835052066134819,0.1387280606746535,0.022305288591877324,0.015284958273570766,0.04502165355199582,1.0,-0.03426846899861584,0.01679107564226689,0.19276171025857888,0.11297752383423608,-0.023302472096219027,-0.26504983795952575,0.05122304921324674,-0.21210809993851937,0.10095995638744541,0.11701545759865148,0.05506328921475175,0.042642142666047766,-0.21413237504162583,0.3379028371302375,-0.12732941425776267,-0.12559628984618929,0.06530656155983454,0.053223630513537123,-0.013204741880829235,-0.05070142898229004,0.038132582581575404,0.31152192106264875,0.2623802166337235,-0.15718139931382893,0.00534600558145195,0.04571269588167828,0.25658562672950835,-0.001595339412278357,-0.017915148268002667,0.0723996695685677,0.3258237224770921,0.10637245563808502,-0.03215074648564706,-0.06345871679210871,-0.1694818288520141,0.06952667556970278,0.12877665051203102,-0.10186437853554409,0.1343226650993293,0.01895210021230661,0.15563715788232216,-0.011933542322782913,-0.026362886127091867,-0.16913498035339372,-0.06047732850999114
Cerebellum_6_L,0.5662747571267068,0.4687815056038422,0.16715911698041622,0.0514046979592497,0.03673509984064806,0.074466253031698,0.35411022393099,0.11939245458304672,0.12673261214114961,0.1683110612723716,0.2632997718676527,-0.07510153675353284,0.01145001829600569,0.4011820027779323,0.1942195861836276,0.5585461531971441,0.26832058842298806,-0.013902988028300898,0.3377029086325842,0.42720675226799226,0.3373192829077442,0.3504208666835984,-0.20324543332024095,0.5640096083258306,0.4183526576030911,0.3212093824651123,0.5374682688106283,0.09133760574067534,0.3813572318485487,0.12239072305268925,0.038781567741568095,0.501563340881923,0.5228740925237981,0.39391457071725827,-0.03426846899861584,1.0,0.5135585225204417,0.20625115600698815,-0.011027793634601978,0.39888971031911963,0.11292982405515407,0.4187323111596477,0.5671357333838166,0.36851057943719057,0.3686076440213481,0.6717465921549929,0.42184885901397934,0.015000553960306294,0.2685745399149447,0.22885417579131162,0.5565046737604693,0.2940446294462259,0.1216706118398789,0.2316878146506794,0.36366417424232284,-0.025059280642767717,-0.13783990357623674,-0.12807089610242187,0.5746042102809256,0.6681314547084418,0.5742642631397508,-0.1590960654044621,0.5109172375003929,0.19240454833182005,0.40613202541507887,0.0596612267170722,0.25604809248364,0.31908855649394813,0.28351787107500165,0.39247522192690737,-0.04350600347829326,0.3024503051461764,0.6005697208078598,0.044789632528933254,0.45197883789899196,0.04632720649131993,0.5497607122047192,0.34112192368780603,0.45630887596622,0.4589278143919415
Vermis_10,0.12291967140078369,0.0709319307746547,0.13767455685466415,0.12785508729132058,0.05818130803880878,-0.06111535218787751,0.18578825334999136,0.09547101990579217,0.00031192371166114215,0.1116494180671489,0.19440911514701145,0.09637006233492115,0.1295338136149546,0.22793378474160536,0.031852139378784436,0.4772012754966028,0.23148663790374388,-0.15139249197786395,0.12538096451908132,0.4207844634515547,0.2533163441061932,0.26122860430222183,-0.06278099685073592,0.30429288517878483,0.2333525383235219,0.3352326764659556,0.3080855076058447,-0.09648260614050624,0.1767428421074082,0.04181269932475361,-0.04680608099696013,0.27567339582277933,0.30164349184472344,0.21047538111604333,0.01679107564226689,0.5135585225204417,1.0,0.07104724057857033,-0.048116812909298284,0.2491319226048926,0.008359571975489352,0.34520633848753274,0.21330843920232634,0.24989950369188005,0.1899612679725671,0.5114122060915725,0.23614290679993855,-0.10563177019499938,0.22520581618791824,0.30864626013318364,0.34816481093947715,0.05579786875529767,0.10900889425705353,0.10330226673227413,0.36946941004500056,-0.0933930501882676,0.05041090283829119,0.14373153837593852,0.25977021109870463,0.38463858276606283,0.339549438376606,-0.0622374387406599,0.43092648135241207,-0.016194788543959587,0.3430067535170762,0.16739435388395332,0.1396793111831348,0.13854269177801468,0.11630176470150497,0.0702868094596522,-0.08366665731685241,0.30376383600058127,0.16253067516221106,0.19528346214948822,0.23366546145817332,0.03819606442173663,0.256916292864493,0.007940869402216923,0.12936421269280154,0.18500109889997732
OFCpost_R,0.2402215782545601,0.35780300220139305,0.08134042009158733,-0.036141832228853144,0.10045444610091504,0.2614250785014861,0.3153172530441151,0.3593687868326717,0.15434101103171471,0.3403557174867215,0.24479519247067405,0.3857934303631758,0.21929755432050724,0.5131944975481576,0.11571906802483402,0.3921495370040676,0.172451201939102,0.23706715415997318,0.26939988780578566,0.19319977542384342,0.45542652918368387,0.28389688626227916,-0.037608117154605845,0.08746897261127308,0.3976484792479497,0.3777341024396646,0.3301629000519388,0.06339896644462306,0.3078564076322385,0.11094103957429274,-0.0027805245102327167,0.35954053400644503,0.4063614373074843,0.4480422283685221,0.19276171025857888,0.20625115600698815,0.07104724057857033,1.0,0.08417972444302091,0.49933285669186916,-0.14252625157163973,0.3981017392230735,0.20700560806220306,0.38821914812048736,0.42445675768293417,0.4780344065265796,0.1541730691858853,-0.08903419733339915,0.3919503000213413,0.06927604780769354,0.2665299011262867,0.4193377311758489,0.08319978743950725,0.3676111144832283,0.1294180810754383,-0.14269086073414763,0.5674709529546168,0.2194554518312399,0.3090561466726986,0.3443229219007163,0.4473097648102489,0.30497555770599355,0.37793032039284297,-0.1500220445550927,0.517484267079634,0.6232096587921269,0.4740816140806231,0.3994086231253896,0.31739444460755456,0.18221684689363743,0.11009221892093456,0.5607146948369267,0.37979598418507227,0.04783368577905487,0.36070553136526984,0.1884764764931677,0.3217943170079103,0.38913686538124925,0.21585297313163426,0.2485691041525138
Occipital_Mid_L,0.15341661332837392,0.020097423206086117,-0.17123612905437935,-0.0033318072024441365,-0.11791154952573377,0.07362706482243356,0.011800054048590605,0.010000720260188804,-0.14651080779379919,0.004011432711733273,0.02551167344503065,-0.0326299142324426,-0.09170761536904903,-0.006343243846241198,0.0688221017835808,-0.06211709291861058,0.027025679391747857,0.007147743648564324,0.039762012515830426,0.000811574047855254,-0.04680032958488083,0.0035814003544473606,-0.010112806119583456,0.08595184199574861,-0.054050569964593294,-0.047173003061049254,-0.07014477571150127,-0.05383825677526181,-0.021386354263435662,-0.007781438125842387,0.16490629971676193,-0.07478074291140666,-0.053166554667429984,-0.013159488868343004,0.11297752383423608,-0.011027793634601978,-0.048116812909298284,0.08417972444302091,1.0,0.05109905027970211,-0.014567283641639858,-0.1347233973085198,-0.06062625692756167,-0.07307261109078346,0.006306840661433709,0.06470309181263563,0.046308515220366955,0.023427018782625045,0.02842481393135656,-0.24896702181431535,-0.1174874443737791,0.027683108254664697,-0.039932603715403865,-0.08496525188346327,-0.17076789706605094,-0.03839410122847513,0.09135400623897924,0.008189939730785554,-0.09261954805916327,-0.03724764947227084,-0.07287136093349113,0.05021918082053545,-0.06263053107590276,-0.06480611374360219,0.0006644000589509873,0.07357012098852239,0.03338172526488161,-0.08827324171118396,-0.06771581732260532,-0.052495255416521114,0.7026353294641751,-0.01638028433736918,0.0832485334521708,-0.010840638935764335,-0.054591567264403985,-0.1511272657561079,-0.034030724364459454,0.07051249369275958,0.11276551388753255,-0.0016390068931250437
Thal_VL_L,0.4378710145945372,0.6175389152376767,0.3893980239745263,-0.06247048072727874,0.2547255782747742,0.7269668011844461,0.5650956178068391,0.7257177862154063,0.2734274836794345,0.6810562557572951,0.3219342809520774,0.218072964767533,0.3154829270204382,0.8085431870912235,0.23059305118956575,0.5719768301511355,0.5566731961632858,0.16329608014586144,0.6075590035381773,0.5092067407108862,0.8091989223750211,0.5335853841691137,-0.031859983658460364,0.1981673971467659,0.7281590295077406,0.48431680381221914,0.703324209477157,-0.08276015177045577,0.5608693352521766,0.3483813271023664,0.10923606292350548,0.7546020070289668,0.7367986901240072,0.776980946529061,-0.023302472096219027,0.39888971031911963,0.2491319226048926,0.49933285669186916,0.05109905027970211,1.0,-0.023142742391924303,0.7298278305375953,0.6478599627582785,0.6253241975308009,0.7829453861315668,0.6238492704281403,0.2725864651284065,-0.20378790932554736,0.058021413439629334,0.11922562274627485,0.5378897289852269,0.6714302693875807,0.1314929024547006,0.6501914331277774,0.4151885032437321,-0.194219932332608,0.1809326888009996,0.08716790065448661,0.6159829102073576,0.6648208887433017,0.761603592436343,0.14586870835065394,0.7026669903279281,-0.3900455200940344,0.7399883544382249,0.39858331784639434,0.7930307433467965,0.680353164725638,0.5812759513790898,0.17554351276295244,0.007834100001647588,0.619139243192865,0.6618444055318932,-0.10269527686664577,0.6879226944497252,0.25610369527353577,0.6176620486557992,0.4743341638835819,0.545583182952911,0.5260606117779106
Cerebellum_Crus1_R,0.25401196200216897,0.12711239019798268,0.02379988745448956,0.2579779480786506,0.13124319004332022,-0.05127101307129212,-0.09878482496988623,0.17814688767007503,0.19280039671473848,0.10752075466690429,0.21659182508296507,-0.11215095329700397,-0.049633977967487204,-0.031006159085507516,0.06003268735496716,-0.051299639478703696,0.2679011393858545,-0.09188210253048056,-0.019292947001528678,0.2133579778484381,-0.1199504161038609,0.10996253202264204,0.17742871481162703,0.021950385012145024,-0.017240614350320174,-0.030311943879864887,0.152267561010039,0.11418240972690319,0.1604529002797707,0.20599398071267588,-0.02957365801025754,0.05774971269758933,0.16055064736797622,0.04920007018823048,-0.26504983795952575,0.11292982405515407,0.008359571975489352,-0.14252625157163973,-0.014567283641639858,-0.023142742391924303,1.0,0.126660020292403,0.2648761094110698,-0.010537517047757947,0.00989207536693665,-0.0662062125945909,0.18949336447468595,0.39360350996357546,0.0683734428768362,0.19854002461599027,0.33309553891400073,-0.05208817091317173,-0.06443671131079828,0.10781669137572639,0.09937342789306881,0.16483378432862772,-0.19328394246475708,-0.0384504031084454,0.29067158277808736,0.22336277675414043,0.06888911966456134,-0.17637930157454473,0.05664898498188532,0.321356358658119,0.09946218732765835,-0.13619121937371165,-0.039894909763315396,0.031076044348887232,0.16136287046908568,0.0438580804642935,-0.0595143460379148,-0.013898070741457477,0.19653946373506814,-0.17897626169954242,0.031042456163644594,-0.14330019325417181,0.20252669754329125,0.1268983978395294,0.3194704740268752,0.27172031274859737
Cerebellum_3_L,0.3711191158944937,0.6812602193584448,0.605390709432782,0.07023614994615192,0.5235692737453983,0.4939192251122125,0.6285098420077556,0.7652827470031335,0.5302318739137671,0.745646321522953,0.35981184326335963,0.415838000390899,0.44998421930684124,0.8193093125244933,0.13413762935660037,0.6961072089180449,0.47079328492666284,0.24408867306642734,0.6087781743224846,0.5023855779916274,0.8090032604431592,0.7397070187491476,-0.055712052322865004,0.215084598812499,0.8922304719864596,0.5903378299752434,0.8046087344650694,-0.1279326120622174,0.5778113756892914,0.5639425080631905,-0.004076297821176345,0.8430943377375891,0.8867696425095408,0.8843711761311439,0.05122304921324674,0.4187323111596477,0.34520633848753274,0.3981017392230735,-0.1347233973085198,0.7298278305375953,0.126660020292403,1.0,0.5871904753075602,0.7562754911678525,0.7987574533102061,0.5753769563842244,0.5461869695571618,-0.1254259644196405,0.39041507266282843,0.22339314272026614,0.7403254118730145,0.6806429747715576,0.22666091108792255,0.8457939388314795,0.7256447071920518,-0.0585228200580741,0.35009455163732073,0.04199473504771259,0.6504184862296738,0.7870426705018502,0.8823787345863432,0.09284553144485581,0.7960222707362409,-0.0883598674405596,0.8421076443053322,0.48232388733519116,0.845785317469721,0.7540722182315706,0.7095751009048292,0.21279781320611266,-0.1258799334141654,0.805345934525634,0.6546368392498013,-0.058825966775209515,0.8813437627381686,0.5445367647386784,0.6840887677051342,0.39077098095462376,0.40373196821310386,0.6672384398439976
Cerebellum_8_R,0.554220717442097,0.5990939714300352,0.21901208304214007,0.15007029437527553,0.27112064315308804,0.4742567094015999,0.31287832482571537,0.5743011759584732,0.3563887203650888,0.5433274593493757,0.5496178894630802,-0.05035672953578104,0.05173088257037406,0.5304808371363028,0.22847461822955514,0.5243601111689592,0.6022227371397555,0.12037530021620468,0.3340151188532814,0.5868638026248942,0.5019388477856199,0.36241691651471886,0.06635309003977219,0.18480115005136785,0.5501709718609842,0.3551754517068968,0.6483547718751795,0.16150494085197922,0.5859695737585557,0.3697491217918572,0.013580470852155338,0.6333523702932382,0.7099456616962134,0.5745758535496706,-0.21210809993851937,0.5671357333838166,0.21330843920232634,0.20700560806220306,-0.06062625692756167,0.6478599627582785,0.2648761094110698,0.5871904753075602,1.0,0.44025191222989957,0.5515985346841878,0.4564735247265931,0.29409471128623355,0.16956041846526132,-0.05247757848741497,0.18721378065196084,0.6824440868569797,0.48981002699281695,0.19924068762619684,0.4803250043523487,0.3757797837624491,0.19849944938292233,-0.1839289007703921,-0.025462890284689472,0.7352761380034111,0.6970345064258179,0.6501625639848925,-0.004628924739367422,0.640101141624911,0.01866226076295562,0.575408265584642,0.017629326785671237,0.4961379792634036,0.5690115258047896,0.5791274963417328,0.313034220074365,-0.11657999996764717,0.3806138975498816,0.7027243747769542,-0.05007215486133353,0.5399671312700323,0.06935632583157685,0.5978053554414219,0.502161071604422,0.6383076329752776,0.6096215481456333
ACC_sup_R,0.37493957143967505,0.6094568776621695,0.5075820659586935,-0.06115248148766898,0.3847986611944955,0.49270761768730104,0.5205725272431874,0.613131951016923,0.37639314086417525,0.5660532682620752,0.22155826332989328,0.48914271613565125,0.4508796536391732,0.6480796887153696,0.0699150337609075,0.5257068375740808,0.28167583769938837,0.333113876358183,0.6590171508908262,0.3578921563674274,0.7092888905623439,0.5757195429279873,-0.07942164050679723,0.22232360371720827,0.788226586398263,0.5698379452627909,0.6688905343878614,-0.11641380254371338,0.3079943220249103,0.29595214279043774,0.005756522360187271,0.750035758708216,0.6682602992935127,0.7581945208396632,0.10095995638744541,0.36851057943719057,0.24989950369188005,0.38821914812048736,-0.07307261109078346,0.6253241975308009,-0.010537517047757947,0.7562754911678525,0.44025191222989957,1.0,0.6720243675699231,0.5270747153082318,0.39974647280120734,-0.1953005078237007,0.305995625391398,0.14121637900641823,0.5494060474060741,0.7059606014426524,0.16457735848069446,0.7489547233533174,0.6406617612366684,-0.050581285148421126,0.3061546027402881,0.10567769949201135,0.5048492441274155,0.714390738702055,0.7278100011745698,0.14849692410313206,0.6731165558261603,-0.2324244354495599,0.7322434671504947,0.37999207287135145,0.7067914021953088,0.6745212119252995,0.4186334215026613,0.014922598557933273,0.018606283399176304,0.7097168388111789,0.5440939816160848,-0.1238631484390324,0.7580647863985455,0.626528160010872,0.6009141387152835,0.2879888791602185,0.22431790114709205,0.6455558941076697
