,ParaHippocampal_L,Rolandic_Oper_R,Occipital_Inf_L,OFCmed_L,Cingulate_Post_R,Putamen_R,Precentral_L,Thal_PuL_R,Vermis_10,Thal_LGN_R,Postcentral_L,Thal_VL_L,Postcentral_R,Lingual_R,Temporal_Pole_Sup_R,Occipital_Mid_L,Frontal_Mid_2_R,Cerebellum_4_5_R,Occipital_Sup_R,Raphe_M,Vermis_6,Rolandic_Oper_L,Calcarine_R,Heschl_L,Temporal_Inf_L,Cerebellum_10_R,Thal_Re_L,Vermis_3,Rectus_L,Fusiform_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_L,Cerebellum_6_L,Thal_MDm_L,Thal_MGN_R,Frontal_Sup_2_L,Precuneus_L,SupraMarginal_R,Raphe_D,Hippocampus_R,Amygdala_R,Cerebellum_9_R,Cerebellum_3_R,Fusiform_R,Olfactory_L,Parietal_Sup_L,Occipital_Mid_R,Parietal_Inf_L,Temporal_Pole_Mid_L
Rectus_L,-0.3465853864471852,-0.28269305687541985,0.43023771901938684,-0.2810869184172046,0.010524039119949296,-0.45327004235071644,-0.2347481056759186,-0.2170240868779388,-0.06600936914653714,-0.4165576622810123,-0.20713636771910982,-0.11497648850679068,-0.35770902982004743,0.34550225130681966,0.12192657840588342,0.23734658916186235,0.001862308533118504,-0.287439899859799,-0.1721407490682826,0.24667183786650843,0.48226938669707514,-0.15231320059327808,0.28755726527992964,-0.2996713061704099,-0.16646573649396712,-0.31554704413591167,-0.17499702350527213,-0.13924082314024486,1.0,0.05842968406456021,0.07816746213253206,0.02951405471171964,-0.011476711860094099,0.4069006903715883,-0.08054659669785758,-0.32349977072032254,-0.007513225033103199,-0.4803034008293211,-0.32344639808851394,0.3068059211710854,-0.21245901952696122,0.5154851483438888,0.5419410746270479,0.07060327194760144,0.47500474847564483,-0.22515587754386918,-0.3597315794055863,0.15407273483040365,-0.3015091580649472,0.4550490346386279
Fusiform_L,0.3237343960305414,0.4034556254136231,0.5246897223936909,-0.08389238601747469,0.6188287280402588,0.441597999409908,-0.10898077788967259,0.38856093423905314,0.41309684023292964,0.15214847184409566,-0.1572072930533933,0.5034291313963136,0.09713464422345683,0.6155703017523361,-0.15664881680081466,0.37423151305752694,0.03797284038117792,0.5765173099232627,-0.06552179352109018,0.3638090298045134,0.6761987251585452,0.643316996203523,0.7218774405415397,0.6525911843359561,0.7451126659503948,0.20829326626453654,0.13797527538264573,0.5690418282768877,0.05842968406456021,1.0,0.7381240252180085,-0.14476963588813418,0.3291012613565582,0.7558486753834194,0.26816761470078604,-0.007809241003764368,0.08669455782606841,-0.17421375238425,0.2997316340395069,0.6654510822465675,0.22651209006755474,0.24193904256913912,0.5865629443270353,0.4186843028499788,0.5970220126695384,0.04103520883118564,-0.4530994850784226,0.1751838437695711,-0.2630749091566188,0.38399741896032674
Thal_PuM_L,0.44958283979499347,0.4318682189797882,0.17374191495249694,0.257839568529121,0.7561222702941737,0.22965515432861966,0.12750330287283965,0.5852523870133952,0.17805911321649212,0.23583552436585334,0.02572975950685258,0.6005988071181788,-0.07796304895419946,0.38338538822199986,0.2152643512437195,0.14275197815069413,0.2891437717759177,0.6265231604784363,-0.059607473487468185,0.5038941062801875,0.40561599534757176,0.7169809428251385,0.540336665470543,0.5959161421532695,0.44340960070870156,0.3922491696375273,0.18022106981480135,0.6448744036953554,0.07816746213253206,0.7381240252180085,1.0,0.20655962804368783,0.41100778537767185,0.5898347996908263,0.5395784406127339,0.10504246328474783,0.3105521788722892,-0.055700394685889096,0.2028395571862686,0.7171164215081004,0.5326239762123945,0.34790333911855975,0.3159451636384976,0.5300626158790881,0.6987169293982161,0.13830253763518677,-0.20069178604770724,0.25608865489540233,-0.016017057776694755,0.26822965472949173
Frontal_Inf_Orb_2_R,0.5114053059334585,0.23146684123814643,-0.5564891159697049,0.2016387199038605,0.034495007034691216,-0.20899763916430458,0.5648646899052723,0.22101147598612195,0.15700672813645483,0.5351032459652743,0.578131933728478,0.49527642436925307,-0.12787727271420474,-0.2685493996178579,0.9240850080732042,-0.31498103326284577,0.8327206128638689,0.39867918478894543,0.06440958508654489,0.18597338007338365,-0.3177805675497898,0.25763878560463965,-0.26888942900268226,0.12482396477715914,-0.2784883260948074,0.6676279524887552,0.3815074763098118,0.44373649351976135,0.02951405471171964,-0.14476963588813418,0.20655962804368783,1.0,0.5672497001706873,-0.2860904112265905,0.27784978917039643,0.437871034482867,0.7484027071979916,0.46385651850935955,-0.0962951244650834,0.05382086813865584,0.6744093602323843,0.2594753659706957,-0.4829230962624832,0.5622279857112173,0.07334931503395081,0.49443714767996433,0.5556720221389554,-0.08759357027033413,0.6281503189553967,-0.3173509411264803
Frontal_Sup_Medial_L,0.6472080131691351,0.5726019428012712,-0.1462309624574454,0.14161452175926104,0.20986821448468612,0.1803957334844174,0.3938196072674091,0.37383968120702404,0.5629964747136249,0.5974460752464527,0.48418613470689037,0.6899807064205473,0.28443018692117206,0.11669212657917011,0.49055537472723815,0.07363729457932906,0.6436827248864662,0.5843221968056906,0.24195517717485987,0.12368577457740239,0.0038863707661468665,0.6085881775825328,0.10018995297039351,0.6259309735100772,0.17253513416337216,0.5718713989279434,0.537599311157911,0.6286342085183287,-0.011476711860094099,0.3291012613565582,0.41100778537767185,0.5672497001706873,1.0,-0.09268234204541059,0.28043133807997,0.46212832776233653,0.6403301339745066,0.485652661235589,0.3099887458696887,0.2650386314314045,0.6143756892736174,0.3739815582401946,-0.20704627958905922,0.5560968425257199,0.027899289883302644,0.5793030519091232,0.3119949091960726,-0.020744927115877786,0.4537407117114986,-0.16223016949227403
Cerebellum_6_L,-0.20146854450926124,0.005173320647669518,0.7442798840503347,-0.22095856003345635,0.5511107370431948,0.09143199705131161,-0.2965092150056388,0.11059401160911315,0.023845375917597878,-0.35742777330340675,-0.4245798254286993,0.10876354655364291,-0.2996020896992562,0.7140998247071888,-0.22149969840502365,0.44945898716215854,-0.14611683908160777,0.12176083135748882,-0.2620305055705545,0.40440950799866243,0.8559944702654186,0.31063522577203634,0.8059225511550427,0.1514099100377646,0.44447809704150854,-0.2132761908361314,-0.23990373921032376,0.19478216348385327,0.4069006903715883,0.7558486753834194,0.5898347996908263,-0.2860904112265905,-0.09268234204541059,1.0,0.14969386553631153,-0.397545899552422,-0.08290884566627957,-0.5950126280252204,-0.08370817178805078,0.6626238212847012,-0.13662897868084764,0.3385599337658937,0.8878264818167312,0.2053598380863371,0.8521006547905225,-0.3759463594568984,-0.6834842881933847,0.30884485202276135,-0.5290310619210561,0.6618936432064443
Thal_MDm_L,0.2890287980161432,0.5494841593952579,0.010980837380449212,0.3591318844464673,0.5746868345460429,0.30113392469246664,0.47639544110847903,0.5639274867353118,0.3942653012113395,0.0618510586150816,0.3965766639459624,0.2701850777628781,0.3030054224035478,0.37520336683250227,0.2310871767997021,0.327991446073571,0.33834725033580704,0.4145358140614284,0.472912026227584,0.1801845043528731,0.19984113778119147,0.5267441282556796,0.3721308656416581,0.21292383001635562,-0.15468934670675538,0.43588662789108673,-0.07074594006485951,0.6336077439543844,-0.08054659669785758,0.26816761470078604,0.5395784406127339,0.27784978917039643,0.28043133807997,0.14969386553631153,1.0,-0.15545083134308293,0.38549330626977407,0.37088207507546717,0.48657563665454534,0.09443660150467108,0.3855525036448332,-0.03476150348560134,0.027453599656467657,0.559779036388368,0.3565668215642729,0.026993768436411207,0.32958014544056835,0.5799161713887893,0.45114451162640545,0.04548007677879198
Thal_MGN_R,0.7393743960931124,0.33503280703605104,-0.6851418313406389,0.4026516406366593,-0.21624690527512178,0.022605086586339102,0.23375887450610147,-0.0037677371794972952,0.10834976957273793,0.8943381502025144,0.30221014309161875,0.6749139997216733,0.0400880109632579,-0.5765149853966792,0.4569307703038666,-0.6502847469782541,0.33801171059508034,0.5879880410996271,-0.2709089842503323,0.16380665606645772,-0.5064749807496879,0.3235848388212827,-0.4644148378529811,0.5384629303584362,0.30198223658976897,0.5587192491810675,0.7826820828468415,0.2634782376752231,-0.32349977072032254,-0.007809241003764368,0.10504246328474783,0.437871034482867,0.46212832776233653,-0.397545899552422,-0.15545083134308293,1.0,0.25656316535412343,0.36855622955077,0.042547461096126414,0.08820227200180414,0.7388815721690852,0.13957106180309142,-0.5935946043935422,0.18542082760788772,-0.25496630860626185,0.7318407229905781,0.22125640863347715,-0.6149623806057083,0.2522840026365104,-0.517557046709002
Frontal_Sup_2_L,0.44255115645837273,0.4206818978182892,-0.27854538588666206,0.11882783478063168,0.30768283080314074,0.08540507535474744,0.7499608616110115,0.3824186535776792,0.3567669697611804,0.39618784157619275,0.7482197045718229,0.44998019616199675,0.18190203947163366,0.10197061706691972,0.6088183711856034,0.03340097251579844,0.940248730129281,0.4487150029790451,0.3072043557692725,0.1202552490252721,-0.06253887874121349,0.4898667482120664,0.08578345832004859,0.27825341424927136,-0.1975291547572024,0.5565612476810161,0.28477066576581855,0.637617754261347,-0.007513225033103199,0.08669455782606841,0.3105521788722892,0.7484027071979916,0.6403301339745066,-0.08290884566627957,0.38549330626977407,0.25656316535412343,1.0,0.5763745449261787,0.22520777893774244,0.09213366398681866,0.5224784416778901,0.020077760261346746,-0.2782395067175752,0.6790911951848622,0.15909233407081202,0.22929290168580288,0.5854890786774402,0.1870366267860914,0.6949081556124894,-0.15724950129348722
Precuneus_L,0.5381641835660108,0.5264593470726685,-0.5493865051778333,0.22807213386879355,0.058728786276671434,0.3152107507625954,0.7347429311231194,0.41207610400932476,0.49823858674630117,0.5395870589491807,0.8068471907842931,0.24623069592998356,0.6220626976350472,-0.1936465954879803,0.29881035995780725,0.006890484319463918,0.5810957770166132,0.4019829405819338,0.6747034333732359,-0.23642260836714865,-0.46894232901289307,0.3278485344538655,-0.21883023260361684,0.28174381556844846,-0.16969773363032492,0.5840868013766298,0.3389111066743395,0.5116891951538372,-0.4803034008293211,-0.17421375238425,-0.055700394685889096,0.46385651850935955,0.485652661235589,-0.5950126280252204,0.37088207507546717,0.36855622955077,0.5763745449261787,1.0,0.5473150252511285,-0.4051611927513501,0.43917632558628583,-0.42023226620301773,-0.6976441305001909,0.3871159206220455,-0.46440164524396194,0.3441197025797047,0.885062067497855,0.18675296897493676,0.8747607522069817,-0.5281489801636914
SupraMarginal_R,0.35560293294768075,0.7500436453422783,0.07345337567212629,0.19351955043603136,0.21647971807080363,0.6238541900230736,0.30845899424106077,0.5251752909899252,0.5884157111457897,0.2135569109013987,0.3960759704756589,0.1817409961003091,0.921856482817668,0.3410438999715733,-0.2444168214371982,0.3300195548150907,0.13351020334948271,0.40170476341095124,0.6311466145808469,-0.02874234687798416,0.10855605396054956,0.4641541428655185,0.30805353610498953,0.45478246443228804,0.16545279517741412,0.2597322147037818,0.09032088418544416,0.5253803273736787,-0.32344639808851394,0.2997316340395069,0.2028395571862686,-0.0962951244650834,0.3099887458696887,-0.08370817178805078,0.48657563665454534,0.042547461096126414,0.22520777893774244,0.5473150252511285,1.0,-0.1995936129003901,0.14283599015339565,-0.42380679129385335,-0.06553677263414062,0.33572917603018804,-0.1613882671805234,0.06382820523728562,0.27101536509259433,0.37956852016953146,0.3337504694294801,-0.163658348236308
Raphe_D,0.21401265162033253,0.03877970730136799,0.3159865908919129,-0.0668151127476624,0.4506843522979123,-0.036297010177053717,-0.2040345033027333,0.06796483932076296,0.03481457874779464,0.11644488489287931,-0.28732763252394716,0.437831344725556,-0.3908059810317308,0.281723504588752,0.12089124310662129,0.060780151377559224,0.09410472241699795,0.35320674664031093,-0.36933188769571806,0.5011726279536731,0.4767532158199798,0.3499985929178885,0.399557357847187,0.37751840461344616,0.5049667393281033,0.07015202025877494,0.1944295567640312,0.36260036678411045,0.3068059211710854,0.6654510822465675,0.7171164215081004,0.05382086813865584,0.2650386314314045,0.6626238212847012,0.09443660150467108,0.08820227200180414,0.09213366398681866,-0.4051611927513501,-0.1995936129003901,1.0,0.3128036896932102,0.5783281925636545,0.48179281174254596,0.3093353587372552,0.6855715507463412,0.12310151038637675,-0.4837269351413148,-0.006630649120260971,-0.34019432836861246,0.37756880155633005
Hippocampus_R,0.8481963025799565,0.5370516208999305,-0.589543178011491,0.5261535355688642,0.2697092705315261,0.06843148085356601,0.5185190746338263,0.37663966571703156,0.24530266483800847,0.8255108667921569,0.48681844163149324,0.7729664345640901,-0.016568002870468113,-0.26872083523451334,0.6929981989685975,-0.3948040976082164,0.5743128500061288,0.8192537860311438,-0.06118302844898488,0.357317974009278,-0.264028897848054,0.6483816965856278,-0.14085366257791143,0.563557254948843,0.17247371319286467,0.7820592821360147,0.664379433299232,0.6608328633568563,-0.21245901952696122,0.22651209006755474,0.5326239762123945,0.6744093602323843,0.6143756892736174,-0.13662897868084764,0.3855525036448332,0.7388815721690852,0.5224784416778901,0.43917632558628583,0.14283599015339565,0.3128036896932102,1.0,0.25853237405111484,-0.4399265815596993,0.5525976593065823,0.18324904867179906,0.664610448699839,0.34882494229257344,-0.17126461889047398,0.4903149019094064,-0.38765360506128127
Amygdala_R,0.11215766924461473,-0.09037050956739201,0.1697335874133263,0.010055869273146511,0.016588248059009374,-0.4995527804068309,-0.2941993419691056,-0.15929411241029393,-0.04480054863394635,0.036024964302980175,-0.2901758017484354,0.34142097356498324,-0.5416263296961831,0.09513967314642234,0.44515319084311394,-0.08280686336361354,0.09848609886447775,0.12184162235763638,-0.4494982089013324,0.3490775998924641,0.3380073508274663,0.09557855278994565,0.13971185417421603,0.11101583716165662,0.09151584802620327,-0.007002404849372484,0.1561255985684582,0.024782444590389353,0.5154851483438888,0.24193904256913912,0.34790333911855975,0.2594753659706957,0.3739815582401946,0.3385599337658937,-0.03476150348560134,0.13957106180309142,0.020077760261346746,-0.42023226620301773,-0.42380679129385335,0.5783281925636545,0.25853237405111484,1.0,0.333771897241481,0.18188245816908716,0.49337585878135815,0.35154963509661863,-0.4047004293436015,-0.20887286954071846,-0.2901878950802368,0.21083023600842402
Cerebellum_9_R,-0.45562676642134486,-0.13225439693646368,0.9125749453223732,-0.3585338263116423,0.34002702985001537,0.002231073460438751,-0.4454655967061555,-0.04178128033099566,0.04538982390063027,-0.6036238696399238,-0.5052979744562814,-0.16521937919004953,-0.1876672480089152,0.7813745214953967,-0.39989045698722203,0.5806647795889684,-0.35707889667077863,-0.18078152323473065,-0.1872898631273269,0.2594213830084141,0.9075369806182788,0.057370645345178814,0.7749659448239035,-0.053595390082256084,0.26530377821888323,-0.4773161454854411,-0.4047734040713222,-0.026962086685290626,0.5419410746270479,0.5865629443270353,0.3159451636384976,-0.4829230962624832,-0.20704627958905922,0.8878264818167312,0.027453599656467657,-0.5935946043935422,-0.2782395067175752,-0.6976441305001909,-0.06553677263414062,0.48179281174254596,-0.4399265815596993,0.333771897241481,1.0,0.014984722258356094,0.686122094092914,-0.48096839611233944,-0.7470663953486295,0.3356090430936868,-0.6233590360281032,0.725177618603298
Cerebellum_3_R,0.493789138187111,0.5351863280000905,-0.01725065432363912,0.16732213592122788,0.42152977280268633,0.22668510118670154,0.5281437917014106,0.3927152300079772,0.5813062468560498,0.36726936071099087,0.5214413081330302,0.563881931741173,0.20804999797373555,0.3403504460832127,0.4751255090831748,0.1948596732756899,0.65178832175225,0.6305103506991938,0.27612053697200173,0.3108204675918647,0.2792729393257331,0.5988699272674178,0.3399852238649745,0.40614924639146455,0.03270351862907671,0.6545300718561892,0.3087029703098749,0.805548775866677,0.07060327194760144,0.4186843028499788,0.5300626158790881,0.5622279857112173,0.5560968425257199,0.2053598380863371,0.559779036388368,0.18542082760788772,0.6790911951848622,0.3871159206220455,0.33572917603018804,0.3093353587372552,0.5525976593065823,0.18188245816908716,0.014984722258356094,1.0,0.4268217359635793,0.3287085887993952,0.2723674250849755,0.2662620923186551,0.4629298148270347,0.025230284462682658
Fusiform_R,-0.02300483665150949,0.08677582214782024,0.46138367387120066,0.01028482279723864,0.5879115077481566,-0.08250812069269224,-0.01946177977490896,0.1841611823039191,-0.02624495454439316,-0.22661678966091994,-0.17713451394688962,0.20910970766247516,-0.4389457138012884,0.5801007101479988,0.1666932549835167,0.2800683095775273,0.11117752443974145,0.2620136348908578,-0.23873719269415306,0.519063710499375,0.7066073108691954,0.40047378273688,0.6918324832905797,0.08679151577224002,0.17024810495166431,0.02013090718734757,-0.146111460147311,0.32121940922150044,0.47500474847564483,0.5970220126695384,0.6987169293982161,0.07334931503395081,0.027899289883302644,0.8521006547905225,0.3565668215642729,-0.25496630860626185,0.15909233407081202,-0.46440164524396194,-0.1613882671805234,0.6855715507463412,0.18324904867179906,0.49337585878135815,0.686122094092914,0.4268217359635793,1.0,-0.20883155706470957,-0.45686800130456307,0.34778724137403816,-0.25966903870165836,0.5248956093498035
Olfactory_L,0.715054114938901,0.29610875697957223,-0.5190396624335102,0.4466452386586926,-0.1445360305745467,-0.019554973855742834,0.1428479034615319,0.02434324676485027,0.25998106006761923,0.7364841780533907,0.2349996653000908,0.6578019981191103,0.06760931722119971,-0.4288141638426173,0.5064409039758239,-0.4428130232544375,0.3176187194021445,0.5453575624373113,-0.1422034085580833,0.03545951167645065,-0.3299353536042691,0.2726375859968823,-0.38877536240328386,0.4792721314505567,0.20225170902422435,0.5743617887961701,0.6948256653930954,0.3396043372717375,-0.22515587754386918,0.04103520883118564,0.13830253763518677,0.49443714767996433,0.5793030519091232,-0.3759463594568984,0.026993768436411207,0.7318407229905781,0.22929290168580288,0.3441197025797047,0.06382820523728562,0.12310151038637675,0.664610448699839,0.35154963509661863,-0.48096839611233944,0.3287085887993952,-0.20883155706470957,1.0,0.21471555329919367,-0.48798363174355774,0.25535076988357813,-0.47143849276202565
Parietal_Sup_L,0.32627047177130014,0.245793028430917,-0.6141311059301697,0.19562084407347732,-0.005697981024183125,0.08753935423472835,0.7858254936442546,0.29627238747711226,0.2728876540873341,0.34830353815983456,0.8230801918349979,0.017036161540325993,0.38649870364757194,-0.29645081105289495,0.404934151384345,-0.022092721095129966,0.596687623806955,0.1414452344871678,0.6500385867046177,-0.2554181114886474,-0.5798141162478029,0.09231804045861514,-0.3700489230850727,-0.058281549097720424,-0.4954719700204261,0.45249957913783223,0.21173797619864473,0.3359002856847651,-0.3597315794055863,-0.4530994850784226,-0.20069178604770724,0.5556720221389554,0.3119949091960726,-0.6834842881933847,0.32958014544056835,0.22125640863347715,0.5854890786774402,0.885062067497855,0.27101536509259433,-0.4837269351413148,0.34882494229257344,-0.4047004293436015,-0.7470663953486295,0.2723674250849755,-0.45686800130456307,0.21471555329919367,1.0,0.24122538490375015,0.9408688602013964,-0.5046974388328821
Occipital_Mid_R,-0.22466505926472177,0.2284145578400755,0.4147114676691709,-0.1330753821970425,0.5337931138113522,0.2064755148723184,0.34839290500739556,0.4313396527536315,0.27851974174199884,-0.46771249431996975,0.27204823156893787,-0.3323856081757766,0.29546994349372174,0.6648307337766248,-0.185582742515577,0.7644871968613853,0.09754746109679789,-0.09433521330721521,0.7301994284886716,0.020546652324845247,0.4107146752984968,0.18324790064383617,0.6158485567617151,-0.16711088648017616,-0.28053187467759866,-0.07227521554180451,-0.42241272448748773,0.3411521436862469,0.15407273483040365,0.1751838437695711,0.25608865489540233,-0.08759357027033413,-0.020744927115877786,0.30884485202276135,0.5799161713887893,-0.6149623806057083,0.1870366267860914,0.18675296897493676,0.37956852016953146,-0.006630649120260971,-0.17126461889047398,-0.20887286954071846,0.3356090430936868,0.2662620923186551,0.34778724137403816,-0.48798363174355774,0.24122538490375015,1.0,0.31102443691768134,0.30733546715820004
Parietal_Inf_L,0.43106531173708645,0.4162346946333021,-0.5270547712834223,0.23948948199101458,0.16213690366966693,0.16938800127324624,0.9063877191793784,0.4231615707205744,0.42032924824203616,0.41075077110501784,0.9277370897733659,0.1627174232887418,0.3994813574306446,-0.13486679455491532,0.4842565440520998,0.06536259373690127,0.6668361436690579,0.3166474869384183,0.6445635004640367,-0.15605876859109016,-0.42058991222114345,0.3152948701807616,-0.19611256013729958,0.0827834645085381,-0.4464182619195282,0.5734011669415754,0.25422507720958026,0.5259899623176291,-0.3015091580649472,-0.2630749091566188,-0.016017057776694755,0.6281503189553967,0.4537407117114986,-0.5290310619210561,0.45114451162640545,0.2522840026365104,0.6949081556124894,0.8747607522069817,0.3337504694294801,-0.34019432836861246,0.4903149019094064,-0.2901878950802368,-0.6233590360281032,0.4629298148270347,-0.25966903870165836,0.25535076988357813,0.9408688602013964,0.31102443691768134,1.0,-0.4575235746600702
Temporal_Pole_Mid_L,-0.45601493001801613,-0.24208433232907903,0.68792318060567,-0.4163825864174531,0.28460218475646903,0.0044383134690129215,-0.3468053239716656,-0.06373968601502235,-0.04644407266453225,-0.49264228144826044,-0.40464205604175085,-0.16862841795591452,-0.2389551889223425,0.6027000178135068,-0.31442343701290787,0.46949827918998305,-0.17173671215247677,-0.23522148569380968,-0.09025655934378156,0.26300810686901055,0.6232317005327461,-0.03610660837522599,0.5862979947398899,-0.17238359942938447,0.14792872616231947,-0.31776281439114595,-0.32426348845424485,-0.05090247007111803,0.4550490346386279,0.38399741896032674,0.26822965472949173,-0.3173509411264803,-0.16223016949227403,0.6618936432064443,0.04548007677879198,-0.517557046709002,-0.15724950129348722,-0.5281489801636914,-0.163658348236308,0.37756880155633005,-0.38765360506128127,0.21083023600842402,0.725177618603298,0.025230284462682658,0.5248956093498035,-0.47143849276202565,-0.5046974388328821,0.30733546715820004,-0.4575235746600702,1.0
