,Putamen_R,Caudate_R,ParaHippocampal_R,Thal_AV_R,Pallidum_L,Cerebellum_6_R,SN_pr_L,Cerebellum_4_5_L,Occipital_Sup_R,Vermis_7,Cerebellum_7b_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,Heschl_L,Frontal_Inf_Orb_2_R,OFCpost_R,Cuneus_L,Olfactory_L,Caudate_L,Thal_MGN_L,Temporal_Pole_Mid_R,Thal_AV_L,Postcentral_L,Amygdala_L,Rectus_L,Thal_VPL_L,Cingulate_Post_R,Frontal_Mid_2_R,Cerebellum_4_5_R,OFCmed_R,Lingual_L,Cuneus_R,Cerebellum_Crus2_L,Calcarine_R,Postcentral_R,Temporal_Mid_L,Temporal_Inf_L,Hippocampus_L,Vermis_9,Vermis_10,Cerebellum_10_L,Parietal_Sup_R,Precuneus_L,Rolandic_Oper_R,N_Acc_L,OFCmed_L,Pallidum_R,Thal_MDm_L,SupraMarginal_R,ParaHippocampal_L,ACC_sub_R,Temporal_Mid_R,Cerebellum_Crus1_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_VL_L,Thal_VA_L,SupraMarginal_L,Olfactory_R,Cerebellum_6_L,SN_pc_R,Thal_PuA_L,OFClat_L,Occipital_Mid_R,Cerebellum_10_R,Cerebellum_7b_L,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,SN_pc_L,Thal_PuM_L,Vermis_4_5,Frontal_Mid_2_L,Parietal_Inf_R,ACC_sub_L,Occipital_Sup_L,Lingual_R,VTA_L,Occipital_Inf_R,OFCant_R,Red_N_L,Fusiform_L,Thal_PuI_R,Thal_VA_R,ACC_pre_L,Cerebellum_9_L,Thal_Re_L,Cerebellum_8_L,Supp_Motor_Area_R,Amygdala_R,Thal_PuI_L,Angular_R,Temporal_Inf_R,Precuneus_R,Cerebellum_3_R,Precentral_L,ACC_sup_R,Thal_MDl_R,Thal_LP_L,Heschl_R,Thal_PuA_R,Putamen_L,Vermis_8,ACC_sup_L,Parietal_Sup_L,Thal_PuM_R,Raphe_D,Vermis_6,SN_pr_R,Cerebellum_9_R,Vermis_1_2,Fusiform_R,Frontal_Inf_Oper_R,Red_N_R
Cerebellum_6_L,0.09143199705131161,0.004660782863079098,-0.20837522279577375,0.03464940249686268,-0.2802209873201458,0.9525373726080425,-0.28774862323385236,0.322821590428179,-0.2620305055705545,0.8994236917967928,0.7286257343126258,-0.06492242602278954,-0.09268234204541059,0.1514099100377646,-0.2860904112265905,-0.4396699017616188,-0.10703503240117264,-0.3759463594568984,0.1689269022532006,0.25015227260479955,0.5234087615663444,0.043980403412116155,-0.4245798254286993,-0.574772991954979,0.4069006903715883,0.07584759822455121,0.5511107370431948,-0.14611683908160777,0.12176083135748882,-0.4296999392526948,0.7806247390053888,0.20620139329411705,0.8105882760592419,0.8059225511550427,-0.2996020896992562,0.42249682642508085,0.44447809704150854,0.36903983581022953,0.9090040862098893,0.023845375917597878,-0.45271589091737796,-0.7365322941051555,-0.5950126280252204,0.005173320647669518,-0.24488213648015972,-0.22095856003345635,-0.29777864896252915,0.14969386553631153,-0.08370817178805078,-0.20146854450926124,0.48839734366016296,0.6269717414898608,0.9380024593258174,0.44945898716215854,-0.23992531348340537,0.7662767526274243,0.1833352930084279,0.10876354655364291,-0.22895413026262276,-0.08128673204352223,-0.41540079213278275,1.0,0.24057341052624373,0.41097624460448984,-0.6165335672609983,0.30884485202276135,-0.2132761908361314,0.2804277408353301,0.42025436538192884,0.00228602444888292,0.37833771299697566,0.5898347996908263,0.12735171116034238,-0.15491318116110278,-0.5011270472656952,-0.12653590607787563,-0.14293548214438861,0.7140998247071888,0.5311992707185192,0.809604875139078,-0.5592810502397857,0.28191925737400236,0.7558486753834194,0.012289876279313865,-0.1769358120735598,-0.4123784536364431,0.9013554401719611,-0.23990373921032376,0.8959652167407435,0.10609843979650836,0.3385599337658937,0.22759294112048023,-0.3965736267878988,0.6411903576580211,-0.46623077886060355,0.2053598380863371,-0.2965092150056388,0.2040322389870114,-0.2709351859179479,0.12344114503561927,0.1314708975891026,0.48677710573197147,-0.185780970885852,0.9332171733685772,0.16914896815133923,-0.6834842881933847,0.4593359905420561,0.6626238212847012,0.8559944702654186,0.13014145572946434,0.8878264818167312,0.42932167058640186,0.8521006547905225,0.44672089503936135,0.48193315024007555
SN_pc_R,0.013360993561042965,0.44473759394388845,0.31943020283704804,0.3356322303009944,0.24966312565218332,0.2918102490176156,0.48417224686048477,0.32196767563804385,0.11844167003245565,0.07661078650404769,0.15824184337796388,0.20293530744038424,0.24054160515702785,0.06851280657743153,0.41136536884221114,0.14002912980382562,0.2493188285439886,0.21693246187818452,0.34261247479338053,-0.10725974220526688,0.34865246693734664,0.21618974192180426,0.19531203268706865,-0.09877485928843589,0.1985078299172326,0.30291877104483156,0.3810776284578513,0.40667738940065634,0.29483401574957546,-0.26706120440590153,0.36758406261223736,0.2600744195370125,0.0903065825694799,0.2652419026782681,-0.07978567412103435,-0.132424415609996,-0.18040512585505386,0.4481930067964738,0.13786715351416087,0.15949737845758288,0.16317594988806308,-0.05761190939936515,0.1004915008306141,0.24421904811927903,0.1072011984665582,0.17807426827354952,-0.004467807166786133,0.5456304056995385,0.05655109414008708,0.21408248315019146,-0.20411687233668788,0.5260502102965465,0.07873081264780632,0.14384048189542742,0.05486647900379657,0.29893304964181433,0.6570473280531527,0.26412987716672875,0.16140815746154583,0.18728254786903584,0.09343168791544831,0.24057341052624373,1.0,0.33748868220399025,0.020652279844534677,0.2864412235991144,0.30867967892489584,-0.0803609958984429,0.18437771330745253,0.48277788702173613,-0.15259668869650167,0.4137077710088297,0.1715771839391177,0.33697272612677714,-0.08595104813213648,0.13728646772701836,0.2100615514968545,0.2852394828650833,0.2683586699608251,0.1953873221394564,0.04466845747806583,0.34076359241195814,0.2050459090421709,0.13014982702058808,0.19867556033623288,-0.026687524068630952,0.2045685545444878,-0.0970035222487793,0.226822278179895,0.3792156268943518,0.2923389427530697,0.23768881417548104,0.10334978788645617,0.4750089528299197,0.1519896802985564,0.5841769993285739,0.27460196380444196,0.32688781638596204,0.35673786291013315,0.2150067897784955,0.3863286576342437,0.3812870939424351,0.37119419521351704,0.12307878716071166,0.38027827958237154,0.12268634947420633,0.1956697056295685,0.30572591053133585,0.24423906675506976,0.39879116405953435,0.11575698462338758,0.41384024719470275,0.4746176863925548,0.418496444960187,0.39523776266859895
Thal_PuA_L,0.00019981917722088934,0.34247119537322324,0.2902667538582772,0.08724022779496825,-0.015906649000275414,0.43068952097464863,0.1412683211958947,0.33398612330955446,0.011627272920280388,0.25521790692148133,0.24733124823481184,0.2210245974265644,0.25060923043017863,0.2605338528571583,0.1521362708829705,0.031706098363750275,0.10416941144510021,0.06786953188966396,0.3451336815099184,0.11182046752014578,0.3549393358067439,0.21980778724840302,0.08406393532381116,-0.10192531029245955,0.20915045056738968,0.4811203572477652,0.5715527254972478,0.20587176238823285,0.3093403883052576,-0.054644214492803184,0.4027973896775549,0.2690379186865402,0.3140929902700739,0.36940966565064903,-0.10983826918500096,0.18397958647773913,0.1459161825478045,0.4929298052706383,0.3433958716793279,0.14658728857899408,0.008091814937520656,-0.17648858668400347,-0.08456968791400166,0.11318277026630427,0.29012854409726246,0.25131668367887516,-0.14241022036038675,0.4726159010527569,0.035507302108146184,0.14342382180943355,0.17928641138455645,0.4987899755895169,0.2965759159473502,0.2523402983208595,0.1273552768698378,0.29992831050184016,0.33223989115274033,0.3975347444503747,0.09363956867453321,0.28386081360066695,0.08913978077670591,0.41097624460448984,0.33748868220399025,1.0,-0.07214337830997389,0.27742320254193154,0.17833709017990063,0.06432543334448856,0.19638321526206198,0.2296043197746005,0.3537771698785906,0.6673384651617743,0.17550646160947242,0.19290634537506535,-0.16045371171231348,-0.016338522924932253,0.12433261424995727,0.324831918325501,0.044274652541896976,0.278853980814018,-0.07766982596615556,0.5284392731117469,0.40770857447469094,0.29805397261924815,0.006954274056404562,-0.027543671743557308,0.3258232498579766,0.15503063759238978,0.35886556870033065,0.2948601384699795,0.2504706663785461,0.43102268674884314,0.07685354858328886,0.4575849010359576,0.02954454905941159,0.4339124536089008,0.13418710276252188,0.480428317550117,-0.06490814088874455,0.4234550805497677,0.2215212304720737,0.8568719315924571,0.0992838606512672,0.3101950118833386,0.49153623541718494,-0.05409160116029245,0.650910329590667,0.5790939213759786,0.3090504677189674,0.35852870196258235,0.2630539383519661,0.3571902696787806,0.5352664029785221,0.4999600548042305,0.5618813283904524
OFClat_L,-0.01542186401638317,0.493080573498232,0.6836179702967667,-0.14136251561441068,0.15502062386826182,-0.662265992801716,0.670084904151703,-0.00694038059865247,0.010097705497216215,-0.7835431019038563,-0.823537804952178,0.3441620796555189,0.5255685639130957,0.35698863025126165,0.6748814262863688,0.6277513259774375,-0.10136008414218398,0.6897337437316856,0.3996144920626514,-0.08217680055963048,-0.5471861682884506,0.5001434078654324,0.49634939741355677,0.7815695295428222,-0.3528799138165433,0.4828189411557905,-0.2019343894478424,0.5920182603530805,0.43322332202653624,0.5095569317131933,-0.6534470325330712,-0.08622961548481144,-0.7757456252916012,-0.5893911630701699,0.1505794810031162,-0.05542789976447635,0.02737046543857128,0.3067103367478159,-0.5524052142157383,0.13506943867840931,0.4399710047383585,0.5250027472117312,0.5994830619280221,0.2796587854922845,0.6380930122157452,0.33549213029187397,0.16166699562048298,-2.3702978843496032e-05,0.09871893868859616,0.6842953580733208,-0.4283638216047786,-0.3625261359778628,-0.6914634611606735,-0.5869328877287973,0.7338968391415899,-0.616063406018439,-0.02678031308193966,0.5545432807497671,0.7474376984808054,0.30820010303498724,0.738949162612876,-0.6165335672609983,0.020652279844534677,-0.07214337830997389,1.0,-0.4286808535546017,0.6246112530426463,-0.36084782552402733,-0.16787971335661833,0.43920881370629783,-0.17800128938022142,-0.015269482630947085,0.3479768644665876,0.6333198057297096,0.3127332157633738,0.4802256525075353,0.13205108671444624,-0.6251277778074348,-0.660247004423878,-0.823670258405967,0.8131907205499368,0.26523038977456936,-0.21861313138140412,0.47045181081152737,0.6588602720647332,0.611283275929822,-0.7314844046410683,0.6437767174072988,-0.6311363030663831,0.26696437393188677,-0.0038954559531633546,0.18966748983231227,0.3128554291964104,-0.36835201652045413,0.5646944393328706,0.23686861311340235,0.4115805979580278,0.38122187688480275,0.3439969516574247,0.1458586502585196,0.33264538029022733,-0.055659595439026786,0.2875596992992043,-0.6375644850833279,0.38702209346832905,0.5569454957997242,0.12266418485641828,-0.1137924706903343,-0.6479812172377596,0.3477698018656094,-0.7738840985009025,0.10486329361365795,-0.4354853988247045,0.010313307735006475,-0.08579337791544327
Occipital_Mid_R,0.2064755148723184,-0.04419787198863254,-0.0809962568407011,0.5985428748494523,0.22673924398410766,0.3668945512466458,-0.2559491191942046,0.4233164369852347,0.7301994284886716,0.2984559422892833,0.4727231242804134,0.2907093160475802,-0.020744927115877786,-0.16711088648017616,-0.08759357027033413,-0.39849311498737167,0.7162802784968119,-0.48798363174355774,-0.12480498339818577,-0.11842795756660016,0.3498880341474309,-0.31413718818788355,0.27204823156893787,-0.469699986248264,0.15407273483040365,-0.06140903172652564,0.5337931138113522,0.09754746109679789,-0.09433521330721521,-0.4254141092526834,0.6229290756534425,0.7263161330988244,0.30957019488397386,0.6158485567617151,0.29546994349372174,-0.012105000871352424,-0.28053187467759866,-0.0025153167834932023,0.19865362390995528,0.27851974174199884,0.04810423220604301,0.19521459134057217,0.18675296897493676,0.2284145578400755,-0.2935023947729732,-0.1330753821970425,0.21986485213261445,0.5799161713887893,0.37956852016953146,-0.22466505926472177,0.13204659647991232,0.5713343848917651,0.2370795158848663,0.7644871968613853,-0.2903064710557286,0.30289503550647257,0.5480632445351993,-0.3323856081757766,-0.4312555483006563,0.324711553280076,-0.5748442504014426,0.30884485202276135,0.2864412235991144,0.27742320254193154,-0.4286808535546017,1.0,-0.07227521554180451,0.33435157594983245,0.020873754596580578,0.1423916121131028,0.033270723726843185,0.25608865489540233,0.13050084494086567,0.11349434569887958,0.30349592129438485,-0.45195037415458955,0.5724858878089958,0.6648307337766248,0.4116402421688516,0.5226456358605936,-0.48547346881700915,-0.028575327578418547,0.1751838437695711,-0.019473292133088724,-0.4896371046436807,-0.34614315686083075,0.40708021928797034,-0.42241272448748773,0.39921002516302784,0.3841593551229943,-0.20887286954071846,-0.014740017919163627,0.5649625285669693,0.34801950966919826,0.2552907051292879,0.2662620923186551,0.34839290500739556,-0.007199176266376702,0.20206364165439528,0.33234574013712453,-0.1339847266229074,0.19548458545467842,0.19930174918555862,0.16849827172807658,0.11186795377619622,0.24122538490375015,0.022418751757989214,-0.006630649120260971,0.4107146752984968,-0.3401669157399863,0.3356090430936868,0.16792724332766149,0.34778724137403816,0.34354404218416773,0.12971046013252938
Cerebellum_10_R,0.297597953395774,0.686077754101089,0.7861666993534612,0.09936313693743304,0.2622940662704428,-0.24780112227147064,0.6202498493461667,0.47483867263522167,0.14810458214908348,-0.4992064649408106,-0.499387301340348,0.6248022974641034,0.5718713989279434,0.4953353699148553,0.6676279524887552,0.4560235649127817,0.13667108626645733,0.5743617887961701,0.661174571154502,0.02113079669287122,-0.3091434884865807,0.6036604541855672,0.5494665451654032,0.6248273441034584,-0.31554704413591167,0.6863197562936099,0.24046848679398708,0.5962516893254981,0.7402544469710404,0.390100709164312,-0.165175572767052,0.23822844369091145,-0.49083745839685894,-0.12276848241604293,0.17952114153704882,0.16091624366643353,0.1079495380238141,0.6011905180589265,-0.1933401324605355,0.43391056769752573,0.5030351233641555,0.36077803819317256,0.5840868013766298,0.5425844644944119,0.5073533936609432,0.37743332058200296,0.2911338801316569,0.43588662789108673,0.2597322147037818,0.7586075438475998,-0.26782804348432204,0.020181083527639854,-0.3823834652510451,-0.23815945309968883,0.568495357785715,-0.31526609149920737,0.3825042855979486,0.6628697184072342,0.6549496179976112,0.5654615109371744,0.5504677892118377,-0.2132761908361314,0.30867967892489584,0.17833709017990063,0.6246112530426463,-0.07227521554180451,1.0,-0.08657089424305116,-0.1179358678369434,0.5751539102105581,-0.05071150579823738,0.3922491696375273,0.650727694590277,0.6141421404423683,0.24888205068953814,0.39957993518261364,0.3717710987908004,-0.1825578927988249,-0.32697016789228944,-0.4997229630673654,0.5494682786308221,0.41445583018864135,0.20829326626453654,0.6079191218808531,0.583532220103507,0.36562313162426996,-0.41864521639098856,0.5319390754874863,-0.2768320953685857,0.6127281454501144,-0.007002404849372484,0.4612079410223677,0.38517700906190455,-0.06931660202807818,0.5671722885248368,0.6545300718561892,0.5748786100281273,0.5842552465875723,0.5266478924594248,0.4121405152670467,0.59223581150561,0.26025528247319885,0.44285667132901074,-0.34221004408149197,0.5889794793700466,0.45249957913783223,0.3591356961891932,0.07015202025877494,-0.2592236927529744,0.45979750545917214,-0.4773161454854411,0.566057436096317,0.02013090718734757,0.36782122953569946,0.10470911384004315
Cerebellum_7b_L,0.345976414148394,-0.029533103852112504,-0.3393640529623089,-0.0384376427651203,-0.28879771679366584,0.19611830725158946,-0.23031900848939507,0.5682499010548224,0.3532884291210605,0.3944918335179042,0.29207583005022225,0.27656399702612516,0.19404858353271748,0.2075669108627771,-0.2963927295365417,-0.12783124573619434,0.38602530475871094,-0.1446394521455677,0.059423872102502134,0.02802688797652078,0.26366996584296193,0.09027834057171483,-0.04381393773524815,-0.25615386659500367,0.08187702794553095,-0.10287051979526142,0.1699636986424609,-0.14103511461708418,0.04872827939829612,-0.23350166494324526,0.4722259420555475,0.3764210411364269,0.3876529821347,0.4987568963380387,0.5183683866122704,0.43863107676666474,0.24365833604317097,-0.034404721225842205,0.29682180230982164,0.6055140431047678,0.09702785147917015,0.010565106715349356,0.023245490968226954,0.2438716379988987,-0.03424166567201695,-0.26315158017394263,0.054753338631855296,0.1669495919582808,0.4896917354361555,-0.07808076156572934,0.26230989142459377,-0.053857661232768105,0.3862539226116708,0.6562340291213793,0.08844167868250248,-0.06431085233820766,0.3039389950846682,-0.059632097403328886,-0.3315991494589013,0.06156941512335985,-0.3142197846864386,0.2804277408353301,-0.0803609958984429,0.06432543334448856,-0.36084782552402733,0.33435157594983245,-0.08657089424305116,1.0,0.4627067570832041,0.0013149245167520683,0.47770311106162017,0.0982713615894969,0.24721562212576714,-0.01949688276985425,0.3049267488613174,-0.20129234484154687,0.169307092935825,0.585037514536633,0.5827221534753602,0.30597089771235536,-0.2700993959073631,0.11615817840155235,0.4402955241402891,0.01926366258339076,-0.260114194790894,0.09100516107509282,0.36152333789717217,-0.08876402747058992,0.3576732737315739,0.07612442822682931,-0.054088081715985135,0.06201601121025086,0.1502910712274223,-0.17978393551140745,-0.07107748989378575,0.1841451077475604,-0.14536535823209698,0.033791159945030055,-0.06301016080159605,0.22395927540047889,-0.03522006680472714,0.1450021480659433,-0.33407584347416697,0.23165087885116106,0.10697807261888262,-0.1696051688500985,0.11218419823177997,0.05407817156210199,0.5547383599137641,0.04920254809529195,0.46035847630849747,0.22607607643492159,0.03990143840268382,0.2890995455813301,-0.07010766013138668
Temporal_Pole_Sup_L,0.14546409646169287,-0.005427380473883866,-0.2879230075126385,-0.28977695026964384,-0.5946730377038263,0.29472368671045296,0.029494090376256877,0.3134146417545477,0.013649876943298963,0.416178413975189,0.2621611637522729,-0.07997934415916906,0.42599902200318224,0.33808713699414916,-0.06169217883441022,0.06998205594126825,0.08121708082412116,0.05392358452051111,0.30304651697187684,0.06627546584332811,0.39959391390933147,0.29606802680739597,-0.2587067018640143,-0.3446838700855245,0.2591216846855607,0.04224757763509154,0.1613848060096993,0.11407539899444895,0.028408980503295208,-0.39592792134056337,0.4129578707332545,0.15499289170294728,0.41495227651597977,0.401508915762556,0.0722604353083746,0.5193461898175482,0.3938292201755808,0.28350742730309125,0.39150148583225775,0.31481206161567477,-0.16810871203252434,-0.26609269845485317,-0.22484021737135343,0.05168870079936189,0.10618804616722648,-0.4217214898011495,-0.3167093220939648,-0.09343167233398203,0.06774364821874915,-0.03041954497081236,0.03350207462362418,-0.005889640523067844,0.4848652012958035,0.37355468583475726,0.3912096974602775,0.05637863855877979,0.19084053541259205,0.2200578729102273,-0.1562160452788732,-0.1429139545121217,-0.08680905408413324,0.42025436538192884,0.18437771330745253,0.19638321526206198,-0.16787971335661833,0.020873754596580578,-0.1179358678369434,0.4627067570832041,1.0,-0.015192277255289795,0.44203271252005744,0.31046316456849105,0.07267532064173542,0.18320720443920027,-0.04218493040576274,0.07494932054083585,-0.060351305366289576,0.47297277077838107,0.48524581703845504,0.31319172545457585,0.05025690603882659,0.36373796994634233,0.5095336514345061,-0.05518203097101549,0.0002917107992666179,0.33239570824594494,0.4505911940098321,-0.015765810127487328,0.44678000412432817,-0.015050073658425256,0.39827413606509,0.26065939654702674,-0.21897176507173227,0.01435347780720108,-0.17131038646131772,0.23361851670066275,-0.3564961626767736,0.2987167907269541,-0.3441044508298149,0.061257607684362586,0.1320586391825222,0.27238997289138955,-0.5979327920458385,0.33829412360571703,0.28066817660823606,-0.37321554947862046,0.290517542276391,0.4801086754061577,0.48069429238112876,0.3027822494341207,0.46469329589945324,0.18342322701959043,0.2198942773681277,0.1412734514815604,0.3104687227637092
Frontal_Inf_Tri_R,-0.03182854321390588,0.8386197209588607,0.6842668067140033,0.2988878931762986,0.16825236951162806,0.07484860198426828,0.41119371630611984,0.4665603449571258,0.11995685747650925,-0.1773763939557748,-0.17236762804428754,0.49024261252086265,0.6249663455689197,0.34174045543148784,0.7209049611570194,0.47823749399079074,0.11841736523671627,0.4152119240571061,0.4966221729643069,0.18777722769536526,0.055689889760137175,0.4886895444337609,0.4639008377159207,0.309820375371404,0.09736056268405228,0.6560255167350919,0.23057402632860072,0.6185399740888451,0.5778967468932444,-0.0030869155940639755,0.07777840637209354,0.2541816710527997,-0.24755602048546008,0.1228822803474626,0.11210215717518918,-0.12550664538349735,-0.11128870745052845,0.5055966797124501,0.047041485881352714,0.3180786243403545,0.39130915194706123,0.1042008429572114,0.3288994675710531,0.5893621303789073,0.400153401788853,0.362540863390272,-0.0052997995088359656,0.5682272663409018,0.2831139281466172,0.566079123697085,-0.0769704049157078,0.42409243887004944,-0.19227571574565835,-0.08736437200839202,0.4474972613617028,-0.03099905905972148,0.44683268447477725,0.5435887814088837,0.6236930111926599,0.3967837961471396,0.41875544601195647,0.00228602444888292,0.48277788702173613,0.2296043197746005,0.43920881370629783,0.1423916121131028,0.5751539102105581,0.0013149245167520683,-0.015192277255289795,1.0,-0.13921336426116548,0.4574203748060226,0.5633758844429858,0.6246998310322772,0.05095374952192738,0.46650565152144363,0.22837053155129575,0.10126233644197367,-0.15816594989885677,-0.09563965733100689,0.3675700180936904,0.3713029944014137,0.20008568402282445,0.5259193289769871,0.6663127630186972,0.3694051867373505,-0.08252268705975337,0.27521268150555994,-0.030003899067544148,0.49064077340001955,0.3584687365199427,0.2734426307890698,0.2742576083131122,0.343227478528659,0.3244612894362187,0.601960844063655,0.4629431040189318,0.6257572038115845,0.513025035076013,0.45737493971785315,0.5798553899918932,0.27738187135625847,0.46371121479083804,-0.10022772767457222,0.7142374001893317,0.2695663777144172,0.34028930159895476,0.18934043910829537,0.05945354487773642,0.2924759156603662,-0.13407673493957367,0.5215486691561436,0.32084027511268093,0.7140108868630216,0.1982255410300439
SN_pc_L,0.16399613435190394,0.08680521870858908,-0.07884780586178958,-0.3142564887074578,-0.36525617316655606,0.27276620291479503,-0.021118646130449985,0.3941207816384062,0.0016115558222550442,0.3541443380209058,0.13368198319275387,0.18004174902931142,0.24514692985692962,0.41411937979388896,-0.31874838659840593,0.045353173107666664,0.09854902106470305,0.08074389189719733,0.2650871242288709,0.20651455932980808,0.16797629229431416,0.28384884861060145,-0.1695622559516012,-0.017076024025401808,0.10507304540451998,0.08672757871820506,0.2093055894170282,-0.19794361759249252,0.24149750562660632,0.06250487393106932,0.34352679671565195,0.23810607036203532,0.3333970259678016,0.3662648655924504,0.1893372792915136,0.6292945126621564,0.5389406709980094,0.2363196363659517,0.3810102051582574,0.3949004211768628,-0.10398230192210157,-0.18555991922592643,-0.12428135016228385,0.1306025578099414,0.2717438138219868,-0.08883755235747495,-0.13122824194738772,-0.06411656606154391,0.19589317422062272,0.04088750301409388,0.264970612011533,-0.021411788247089992,0.4077127837436954,0.3709340878678003,0.2715885553788786,0.027739692222368353,-0.03420385944049502,0.29380055381547476,-0.06226656134199529,0.05649982306850005,0.04308302211457023,0.37833771299697566,-0.15259668869650167,0.3537771698785906,-0.17800128938022142,0.033270723726843185,-0.05071150579823738,0.47770311106162017,0.44203271252005744,-0.13921336426116548,1.0,0.2743578407104406,0.27862274466631104,-0.12522999654354425,-0.00033873670531601747,-0.06698103332771094,0.027280380455168226,0.3559449938061216,0.18716691391900206,0.17192276473869467,-0.0586283040413705,0.33657152683216823,0.5340952997342869,0.1686174182107679,-0.03703343755112052,0.18245073883881235,0.27227123881605825,0.25244506723027205,0.25031934954469004,0.04334082727462761,0.18536766152709042,0.37322086866664317,-0.07473519737586051,-0.10848419739501548,-0.12695928022832184,0.1634503664150752,-0.24474981894274883,0.2896789854837738,-0.3028136729942609,0.14915212660955318,0.09312808852952988,0.44026635779436407,-0.47278037134111234,0.3000189304902132,0.2682458567020957,-0.3294655534267767,0.4518212387625343,0.3950457319480413,0.4540494989027988,0.4684838385123043,0.3821717341927677,0.21164405573813033,0.1421857694647824,0.2311185296447143,0.3382863532646698
Thal_PuM_L,0.22965515432861966,0.5643933237156875,0.4229339227158462,0.16350992925142055,-0.07078209384516906,0.561805867887584,0.24783552665525788,0.504952458499867,-0.059607473487468185,0.32466926714010497,0.19209108154676063,0.4001605082800681,0.41100778537767185,0.5959161421532695,0.20655962804368783,0.04166350079943691,0.009124945732415702,0.13830253763518677,0.6070873042914341,0.2547821916235096,0.23450775407220179,0.470026694061435,0.02572975950685258,-0.016990817095329253,0.07816746213253206,0.7530507062624235,0.7561222702941737,0.2891437717759177,0.6265231604784363,0.023505808546656938,0.47024429995384004,0.35091627370332923,0.2556093153367037,0.540336665470543,-0.07796304895419946,0.4397421229713815,0.44340960070870156,0.8259512499926894,0.5268043697359893,0.17805911321649212,-0.0029400941358939505,-0.2646724196025449,-0.055700394685889096,0.4318682189797882,0.31332343912552874,0.257839568529121,-0.056319136109776846,0.5395784406127339,0.2028395571862686,0.44958283979499347,0.18130479445580014,0.5481955516298397,0.44586132377894255,0.14275197815069413,0.2585650974497089,0.3654234619673279,0.42954892209912493,0.6005988071181788,0.2485131316271921,0.3045023982523472,0.12366686796472734,0.5898347996908263,0.4137077710088297,0.6673384651617743,-0.015269482630947085,0.25608865489540233,0.3922491696375273,0.0982713615894969,0.31046316456849105,0.4574203748060226,0.2743578407104406,1.0,0.5038436627621423,0.3416626000927461,-0.18207176148851534,0.2423070845510619,0.19578943057087445,0.38338538822199986,0.1872298008383306,0.27399177892963833,-0.032665320166169735,0.6582630642336731,0.7381240252180085,0.5474017365384046,0.2765331730550842,-0.05611679354124573,0.36225831080346155,0.18022106981480135,0.4358476846735307,0.506770979926183,0.34790333911855975,0.5385111839656872,0.07504984822857454,0.4935131187511196,0.0812280489519663,0.5300626158790881,0.12750330287283965,0.73987135162318,0.09217362498004279,0.6647280119121969,0.6215027359801739,0.7544206230144176,0.12446351746388183,0.47804424557805597,0.7447626584153699,-0.20069178604770724,0.8710833266796788,0.7171164215081004,0.40561599534757176,0.40524117737128973,0.3159451636384976,0.7589313925046178,0.6987169293982161,0.6525940676829023,0.5268558446555479
Vermis_4_5,0.35370385815285166,0.6771982800272632,0.608530794218721,0.08674272947870286,0.06025061034578008,0.05315927031039187,0.4177279012078919,0.7639555991507907,0.23863199786549208,-0.13549819427395585,-0.2745943616574043,0.7352133405860748,0.6300498274990125,0.6577112509257484,0.38158876015258186,0.2963862174541302,0.2760967923156897,0.33383826219112733,0.6783208432234279,0.23602331731381332,-0.09068055262799593,0.6464076363993005,0.48119905576298355,0.4325569483504301,-0.18942599391828352,0.637098675910265,0.3830006096473666,0.490481025499552,0.836185129626579,0.2955393545093879,0.21597491360003424,0.5425899055557023,-0.22111086171754726,0.36143161256011586,0.39934306065075836,0.4624948157049039,0.3534503086722586,0.6262813354032134,0.12485172822663572,0.6039338811743611,0.4567765800934687,0.24418818324137845,0.5134655477475178,0.719037363068047,0.4571001996693495,0.212515900147589,0.24964032072116496,0.39519158542463617,0.5281845402174564,0.6997166972224319,-0.0393901283450041,0.12465963872628039,-0.040488826351357296,0.10515710417993263,0.5397187235002473,-0.1079687262595949,0.3897892152827068,0.645093662644129,0.5016927569054594,0.5593631001853907,0.3285926140285265,0.12735171116034238,0.1715771839391177,0.17550646160947242,0.3479768644665876,0.13050084494086567,0.650727694590277,0.24721562212576714,0.07267532064173542,0.5633758844429858,0.27862274466631104,0.5038436627621423,1.0,0.5626270666801669,0.3091577956205326,0.29505882801181604,0.4534621559483773,0.26050604286013435,-0.06335169545170256,-0.216218173853417,0.2806374277597409,0.48394058566585757,0.5339017905004118,0.7430883507875694,0.4689196945242557,0.3218496130990078,-0.11772610844367785,0.45560176476455777,-0.03284891323064746,0.653474778261943,0.023827228853892497,0.4546922373963068,0.4183034309725348,-0.027146088772809975,0.5089969954109481,0.668412643216497,0.4565887607084745,0.643829043110555,0.42874320603908417,0.5536621542388829,0.6101973637339477,0.33171371491307544,0.22566507195504995,-0.04740331151984809,0.6636352245519855,0.23889364533119242,0.5386121294432176,0.20827092332183625,0.19516586421349397,0.429227318864043,-0.10386648933872444,0.7187886959511636,0.18837846690979662,0.5921126709571344,0.08959296727408785
