,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R
Vermis_8,0.12307878716071166,0.23485302915451323,-0.46366818348673206,0.11338018439368426,-0.6375644850833279,0.05119544475807042,-0.2601342160178645,0.7868389022423338,0.5948255474784283,0.07710755945833063,1.0,-0.027730731756573073,-0.4163697722874104,-0.6636705879404999,0.8893263319687754,0.3661374388529022,0.14245524699710335,0.032541287068026184,-0.24088129115539314,-0.4787755966329365,0.6266657179839541,-0.420494497553494,-0.019698383310391313,-0.597630074203228,0.931764926625544,-0.2304029567288009,-0.34221004408149197,-0.8104296842163271,-0.7403258733724627,-0.17032874982534282,0.7980121663235269,0.0851534627225105,-0.4027736523875018,-0.25729152198698557,-0.19699591850219209,0.3000189304902132,0.9246789878924236,-0.028524936634849687,-0.560365114314061,-0.3319250439621582,-0.29427907008105464,0.006794885713367078,0.474813485224622,0.30081429684060546,-0.13264773190384113,-0.3257667135955096,-0.25373641670151714,0.006648646196194911,-0.5961169964911247,0.18554818981119625,0.08098960508774981,-0.24571783085129195,-0.1753405551583868,0.047425520782959064,-0.3490139874518549,0.4293528041706726,0.9135507184938901,0.02459506337820817,-0.3730204149193764,0.8634592001589644,0.6304842468670859,-0.387164436902248,-0.028073334027766485,0.3963475363188296,-0.32731088066336134
Thal_AV_L,0.21618974192180426,0.6072477793898914,0.6147368383549014,0.3553292017033429,0.5001434078654324,0.7348514158651273,-0.03554373620387037,-0.3491678503029724,-0.12956879805314403,0.7167079190005391,-0.027730731756573073,1.0,0.75116891222966,0.10451573693514889,0.08921920145427334,0.3321953925975128,0.7431941777079899,0.7216830422742535,0.6794311483787866,0.21063464780973407,0.3879431542268901,0.38814669095167037,0.6470551490434454,0.27104569500901304,-0.18211814763948875,0.699102106170495,0.6036604541855672,0.03382356396176185,0.2886358036625643,0.26916000047487004,0.04338784281342442,0.61259935428734,-0.10479380551884673,0.7864690532130296,0.5188723700408779,0.28384884861060145,-0.2157262604305518,-0.30261382569094336,0.5633824754763899,0.40925087335388,0.39742888584664654,0.8614512407156691,0.49279473195723095,0.5877996432144076,0.5933351536797868,0.12301505413180282,0.6340919065179307,0.8640322291418996,0.064158510451014,0.22698175242040952,0.7485322521530956,0.7665059182418943,0.7493134568634047,0.07624599212273929,-0.16971939610328562,-0.13322326195958442,-0.04475689788972223,0.2578174540765392,0.184664333287082,-0.22268105358731827,-0.009441413455020663,0.5861755168770283,0.35187224576520176,0.18816552965979516,0.5581053310449858
Thal_LGN_R,-0.0089295229211562,0.38714064153954,0.6102142571645046,0.26869645498358397,0.7843386396611303,0.5932594069826104,-0.1266435988131834,-0.742196841144335,-0.34961359426385774,0.609477254665434,-0.4163697722874104,0.75116891222966,1.0,0.38424902681728107,-0.26859372423734024,0.036024964302980175,0.5716616149582668,0.5277634694743247,0.7782016344862976,0.3675653552305025,0.11644488489287931,0.5351032459652743,0.4835240251199299,0.42296694611862334,-0.6067911151028944,0.8255108667921569,0.7508183037080922,0.34830353815983456,0.5395870589491807,0.2135569109013987,-0.4367966962257565,0.4906810687632613,-0.08854883058140299,0.8458897025709187,0.5038798731533924,0.10624988924498505,-0.6073729806005314,-0.22528706312284125,0.8614422797535719,0.471356326164228,0.39618784157619275,0.7659653487558707,0.35197881672311515,0.39092933371698024,0.47158345822040054,0.17138110720902724,0.7515071191219069,0.660154518394256,0.2230174582290722,-0.030242008708070024,0.6925872050478206,0.5974460752464527,0.7786332152424281,0.017200513220198776,0.036248557660178087,-0.4165576622810123,-0.4384515931724075,0.016106319159750266,0.1859482979315251,-0.6257432925014854,-0.4527393023706215,0.6580810817584841,0.2739026034787629,0.011796098515883412,0.5980275348151641
Paracentral_Lobule_R,0.15251493604481048,0.04017874000369622,0.15923277630450405,0.19769953444625146,0.5466774269491342,0.05596626584092355,0.4780055827164462,-0.5191823308595375,-0.26023755037491775,-0.015591269410867388,-0.6636705879404999,0.10451573693514889,0.38424902681728107,1.0,-0.5733782519117374,-0.4792250762661014,0.11997401585356131,0.1760789391356453,0.24195562700625114,0.826610755239003,-0.3510747530947077,0.5082994539868213,0.04023588463294886,0.821295051706055,-0.6967956002300829,0.3760945079055455,0.5007328809914194,0.8953484434633951,0.8566046717235497,0.2798724328170505,-0.5126702595347489,0.21990557593171078,0.5948711770463291,0.37333286541732813,0.47683600321422087,-0.2799207297463733,-0.6508187581154766,0.32800024470815403,0.40043318798053873,0.6239755654123517,0.6346393517510255,0.11881348767501491,-0.2827156400334407,0.08094923908002755,0.32033380436344716,0.6394399258063724,0.2283194204773235,0.21651744588316335,0.6319684156720291,0.22436117620077148,0.11601804643483532,0.30015058935190114,0.15555147129143665,-0.05019097221927086,0.5047324126854724,-0.4257561389071084,-0.5269744661034411,0.3670867561068742,0.3707590177499304,-0.5273083667197924,-0.2459785915973082,0.4236289965980079,0.24564176954480804,-0.17534497253359627,0.054239080168012675
Vermis_9,0.13786715351416087,0.27543615026425367,-0.35704803929230283,0.1909732946950334,-0.5524052142157383,0.14161482774946282,-0.1912358040209653,0.7337523924384753,0.6119710581641652,0.18053284912217524,0.8893263319687754,0.08921920145427334,-0.26859372423734024,-0.5733782519117374,1.0,0.40125202649021435,0.1943044443858593,0.13011961246257944,-0.14749017854634847,-0.35193413412093244,0.6617016498001062,-0.239038477371417,0.010602414561810295,-0.4470767747974093,0.8506456643698961,-0.09373998308977098,-0.1933401324605355,-0.6995255656907878,-0.6030212182804713,-0.11149403185282837,0.7867429108873852,0.17611800804289526,-0.3341746697752767,-0.16278464912497073,-0.07834550892553475,0.3810102051582574,0.8555520861144182,-0.02014678026514353,-0.4617910021798376,-0.1512602631724295,-0.11234422230153289,0.12832707857931905,0.4670936560224086,0.3808928867541202,-0.006915023330450001,-0.265029225124846,-0.1327275511704393,0.14834335232981116,-0.537622258324435,0.21256716690247965,0.22831735661483224,-0.08290202734132444,-0.023821755766966324,0.17501000036106817,-0.36477512886428515,0.45711939857834377,0.8906868203019751,0.10689246841967268,-0.32158128662611235,0.808079487173645,0.6094253249698066,-0.2828143297948518,0.07929745737258875,0.4205512448688921,-0.252532044177594
Amygdala_R,0.2923389427530697,0.2727034901969551,0.5259935395351187,0.16069996719960256,-0.0038954559531633546,0.4191439971886671,-0.2793305791973505,0.25593047227301186,0.5030644409239781,0.36447102922394214,0.3661374388529022,0.3321953925975128,0.036024964302980175,-0.4792250762661014,0.40125202649021435,1.0,0.07379517844798872,0.3157566571944995,0.1561255985684582,-0.2941993419691056,0.5783281925636545,0.2594753659706957,0.15330338578194777,-0.2901758017484354,0.2882793485868424,0.25853237405111484,-0.007002404849372484,-0.4047004293436015,-0.42023226620301773,-0.42380679129385335,0.3380073508274663,0.09919030038390939,-0.4494982089013324,0.11215766924461473,-0.2170230400096965,0.18536766152709042,0.37769536362428263,-0.2897467284750715,-0.15718861727471145,0.09848609886447775,0.020077760261346746,0.34142097356498324,0.09151584802620327,0.2249763262690607,-0.09037050956739201,-0.3107057349200715,0.307034916918477,0.27960344123354686,-0.6706963247016033,-0.15386799171456692,0.40611315124237674,0.3739815582401946,0.3307553787154209,0.36652955002861937,-0.4380194936732378,0.5154851483438888,0.41425163165250256,-0.06699085359767479,-0.5416263296961831,0.33635584732528,0.13960885395972764,0.11087866117766418,-0.06350717407653778,0.42329005713396867,0.441613880679463
Temporal_Sup_L,-0.014294795009953511,0.6120813932736201,0.21129442867435616,0.26629379144744875,0.2553657916121385,0.582913532039869,0.05076741822358891,-0.21702432545950137,-0.24254346927127085,0.5484209058870815,0.14245524699710335,0.7431941777079899,0.5716616149582668,0.11997401585356131,0.1943044443858593,0.07379517844798872,1.0,0.6244637471225635,0.4584659108071978,0.06923854891061654,0.39299939024093555,0.018367267940222892,0.7908221280981707,0.10251585409426446,0.006916546433374419,0.4430366488404456,0.4148360434815286,-0.09994313340771564,0.23503458971819208,0.3480423187673953,0.13580105878389526,0.5586079182974858,0.0074647904329136275,0.598834232915903,0.49781895282259914,0.4888735657530196,-0.09545609213732555,-0.2750505704558498,0.33035991483959587,0.200433741210947,0.20394349341521747,0.7111715014521907,0.7746703889185432,0.5539239795774223,0.5747939411722551,0.27075529245612884,0.2802318028123465,0.7460459950555681,0.1855280951043247,0.4544711648208357,0.5312185219637744,0.5805379695138408,0.5592028313739786,-0.18269081227891693,-0.13035435390394107,-0.315513734299635,0.06350422385156514,0.17413607535487385,0.26409970136989525,-0.039654763246956756,0.19571050348627955,0.3725054472634728,0.4040490356082674,0.2530087295969489,0.32694664313165794
ACC_sup_L,0.38027827958237154,0.6259062153809366,0.43201787855104173,0.6480331393785191,0.38702209346832905,0.7012387267672612,0.19045852054862594,-0.12254863691529465,0.1322848941159213,0.5050147353299074,0.032541287068026184,0.7216830422742535,0.5277634694743247,0.1760789391356453,0.13011961246257944,0.3157566571944995,0.6244637471225635,1.0,0.40906153258625094,0.35619756745794495,0.4427850108019092,0.42666223554694,0.7349576385170087,0.3613214642443508,-0.07287739696386034,0.7112225976105316,0.5889794793700466,0.12815231825786724,0.31977503764660425,0.42257254777647,0.14427926560359858,0.8139978585293243,0.1384697315809744,0.6809853789592257,0.6274050466222304,0.2682458567020957,-0.07645482687673592,0.12175425334253412,0.3235014763129788,0.49761933650750884,0.5269600145559206,0.7681165384245108,0.31454432616838357,0.6543830102278339,0.6813449485826615,0.39506399962277366,0.4889154007083255,0.7642313492485012,0.16242672003208639,0.44473632758881193,0.7548387538945067,0.7928858551410441,0.45981522483412296,0.18048779126970707,0.03307573166576847,-0.0795258377127031,0.13213970073508968,0.4501815784602479,0.24775793574934632,-0.02815911320663904,0.2474949867500754,0.4802123940780581,0.6829102046007938,0.36309929194729446,0.2735890347005398
Thal_Re_L,-0.0970035222487793,0.24148231422884048,0.5616193767819629,0.10192050912091441,0.6437767174072988,0.39757026660898903,-0.13155583242703064,-0.5437130508732195,-0.2520689502510185,0.6116510739425841,-0.24088129115539314,0.6794311483787866,0.7782016344862976,0.24195562700625114,-0.14749017854634847,0.1561255985684582,0.4584659108071978,0.40906153258625094,1.0,0.22629089123926216,0.1944295567640312,0.3815074763098118,0.3472724044731218,0.291335792475306,-0.4078627326546194,0.664379433299232,0.5319390754874863,0.21173797619864473,0.3389111066743395,0.09032088418544416,-0.2610572655343057,0.382600257209441,-0.13883707832972195,0.6693069507320943,0.37327085912558594,0.25244506723027205,-0.41575846373968667,-0.3763459841388229,0.7007800242994562,0.34383665486583914,0.28477066576581855,0.6353302329582462,0.36263640467702907,0.306362916684255,0.257030422821766,0.025547098527178076,0.6722190400289855,0.49316520873466363,0.07632734506020926,-0.1476385947470678,0.5448062746778207,0.537599311157911,0.6482336238860497,0.245295139035892,-0.185938607030793,-0.17499702350527213,-0.2986069038952895,-0.06758742914621768,0.09034639138772545,-0.4428883356547307,-0.41344196261521016,0.4810105671435567,0.12416787730258333,0.08787997667662038,0.6122833677671498
Precentral_L,0.27460196380444196,0.13774152327470385,0.20507894670132953,0.4569590130480109,0.4115805979580278,0.24932536728749832,0.4763390308049782,-0.28344723413037354,0.029888147816043334,0.014878318641200658,-0.4787755966329365,0.21063464780973407,0.3675653552305025,0.826610755239003,-0.35193413412093244,-0.2941993419691056,0.06923854891061654,0.35619756745794495,0.22629089123926216,1.0,-0.2040345033027333,0.5648646899052723,-0.0395276458288043,0.9388450569338328,-0.4917679456505075,0.5185190746338263,0.5748786100281273,0.7858254936442546,0.7347429311231194,0.30845899424106077,-0.27458919620330585,0.39462974743730417,0.5161688234351404,0.4013945587315384,0.6218012436782773,-0.24474981894274883,-0.3956753419262287,0.394833281219123,0.3665398441951764,0.6591069523425204,0.7499608616110115,0.21019801289708126,-0.3780425193005082,0.2923392563777388,0.4689079512946154,0.6040869955035824,0.2963941496467726,0.3295172485172723,0.4509539358155197,0.2767287285902649,0.3018544461089639,0.3938196072674091,0.17282662972056428,0.13663415832203174,0.480678501388457,-0.2347481056759186,-0.23394143314882382,0.4769997115503885,0.3216299122578939,-0.33933584458971827,-0.03129998729387088,0.30763555154781647,0.4010610483986547,-0.06907703342410176,0.03576892646465436
Raphe_D,0.30572591053133585,0.3114997366754984,0.0501240917560447,0.25998751048718943,-0.1137924706903343,0.47146248660780554,-0.2520201460486473,0.35726988018059086,0.49729462603836044,0.5104569217292775,0.6266657179839541,0.3879431542268901,0.11644488489287931,-0.3510747530947077,0.6617016498001062,0.5783281925636545,0.39299939024093555,0.4427850108019092,0.1944295567640312,-0.2040345033027333,1.0,0.05382086813865584,0.26939311012155037,-0.28732763252394716,0.4921750098277563,0.3128036896932102,0.07015202025877494,-0.4837269351413148,-0.4051611927513501,-0.1995936129003901,0.4767532158199798,0.4862674581531052,-0.36933188769571806,0.21401265162033253,0.015254580248315042,0.3950457319480413,0.5344736643126785,-0.12271889245205637,-0.1185182752008335,0.09410472241699795,0.09213366398681866,0.437831344725556,0.5049667393281033,0.42091962977376723,0.03877970730136799,-0.18436511458714405,0.15838409923561778,0.42863623117827754,-0.5216862106854088,0.1815610800693367,0.5545972449788773,0.2650386314314045,0.3297924258088071,0.25250115896498987,-0.45724570091779343,0.3068059211710854,0.6288065886815484,0.1076134185168106,-0.3908059810317308,0.5107961690519612,0.335205125036357,0.13314187683965975,0.17996393187972226,0.6416543569757133,0.059979268532497826
