,Olfactory_R,Temporal_Mid_L,Frontal_Med_Orb_R,Cingulate_Mid_R,Thal_VPL_R,Cerebellum_10_L,Occipital_Inf_L,Thal_VL_L,ACC_pre_L,Vermis_10,Thal_Re_L,Raphe_M,Temporal_Pole_Sup_L,Thal_MGN_R,Thal_PuL_L,Occipital_Mid_R,Fusiform_R,Frontal_Sup_2_L,Cerebellum_8_L,Vermis_4_5,Temporal_Inf_R,Cingulate_Post_R,Insula_R,Heschl_L,Cerebellum_6_L,Thal_MDl_L,Cerebellum_Crus1_R,Cerebellum_9_R,Cingulate_Post_L,Raphe_D,Frontal_Inf_Tri_L,Precuneus_R,Temporal_Pole_Sup_R,ACC_sup_L,OFClat_R,Calcarine_R,Temporal_Inf_L,Thal_LP_L,Caudate_L,Fusiform_L,ACC_pre_R,Thal_AV_R,N_Acc_R,Frontal_Mid_2_R,Cerebellum_8_R,Thal_MGN_L,Putamen_L,Cerebellum_10_R,SupraMarginal_L,Angular_R,Thal_PuM_R,Thal_PuA_L,OFCant_R,Occipital_Sup_R,Temporal_Sup_R,Frontal_Med_Orb_L,ACC_sub_R,Vermis_8,Temporal_Mid_R,Olfactory_L,Cerebellum_7b_L,Frontal_Inf_Oper_L,OFCmed_R,Precuneus_L,Cerebellum_4_5_R,Thal_LGN_L,Rolandic_Oper_R,Insula_L,Temporal_Sup_L,Precentral_L,Thal_PuA_R,Parietal_Inf_L,SN_pc_L,Frontal_Sup_Medial_R,Thal_PuL_R,Frontal_Inf_Oper_R,Parietal_Sup_R,Supp_Motor_Area_L,ParaHippocampal_R,VTA_R,Amygdala_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_MDm_R,Vermis_6,Cuneus_L,Occipital_Inf_R,Thal_VA_L,OFCpost_L,OFClat_L,Thal_AV_L,Vermis_1_2,Pallidum_L,Rectus_R,Frontal_Sup_2_R,Thal_LGN_R,Parietal_Inf_R,Frontal_Mid_2_L,Vermis_3,Thal_VA_R,Frontal_Inf_Tri_R,Heschl_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,SN_pr_R,Thal_IL_R,Caudate_R,SN_pr_L,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Thal_VL_R,OFCant_L,Vermis_9,SupraMarginal_R,Thal_PuI_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_R,Cerebellum_6_R,Cerebellum_3_R,Thal_PuM_L,Cerebellum_Crus2_R,Amygdala_R,VTA_L,Hippocampus_L,OFCpost_R,Calcarine_L,Hippocampus_R,Postcentral_R,Rectus_L,Paracentral_Lobule_R,Pallidum_R,ParaHippocampal_L,Red_N_R
Cerebellum_4_5_R,0.5292903798613123,0.4692968741616673,-0.015318590194121379,0.5205125213155205,0.7922103266927104,0.4512365754566318,-0.2528404482314786,0.815860131347808,0.2500315674078769,0.45815467992476233,0.5762702356948324,0.32022044037516634,0.028408980503295208,0.5879880410996271,0.6760360069391699,-0.09433521330721521,0.2620136348908578,0.4487150029790451,-0.1280227428330052,0.836185129626579,0.019025808239748632,0.45239742812869443,0.565022432710735,0.7711684287457844,0.12176083135748882,0.6813034641047035,-0.18886929992957854,-0.18078152323473065,0.7436707648204582,0.35320674664031093,0.64080650727766,0.42541568778703487,0.3690178791797874,0.7480065265966087,0.003056743324745362,0.2054844469117628,0.48988901465846574,0.5150622173942965,0.7791847583147516,0.5765173099232627,0.33017927588736956,0.04130995442426718,0.6079059556114064,0.43344191559416273,-0.159998377134916,0.20542122234607385,0.31918851887063054,0.7402544469710404,0.4861569187877626,0.2672251372862063,0.6662204598836704,0.3093403883052576,0.34763678069743564,0.001943101362827034,0.644666725165113,-0.08089120958033857,-0.1195009334247358,0.0064735918649115615,0.08525736311679429,0.5453575624373113,0.04872827939829612,0.7129085930160771,0.45706686952986,0.4019829405819338,1.0,0.5539046290255658,0.6945839502703308,0.5718195094538489,0.6835137346928394,0.3788661156925855,0.5091662361339858,0.3166474869384183,0.24149750562660632,0.5934198524842286,0.49921576654537686,0.5960222551521013,0.13226085537801516,0.6803965668831355,0.7391491258095029,0.6937318370062426,0.6033447514188488,-0.27536464320252935,0.4145358140614284,0.60206838206929,0.05861189549603738,0.0554692737671999,-0.32111844757506747,0.6326576527482219,0.390886120830745,0.43322332202653624,0.7723325852950097,0.8014171793612777,0.129034783031125,0.2849407767350731,0.3550506850042164,0.7535891896268774,0.12857942418161888,0.5024298983421289,0.7585380483842789,0.6009009574605539,0.5778967468932444,0.778124771136066,0.5843221968056906,-0.182792698393025,0.6772572569670879,0.3565156796053439,0.7770938553970412,0.5810293055212348,0.3107146034345263,0.39867918478894543,-0.12832592562260536,0.7147492475092072,0.2131092122938291,0.14699707239588786,0.40170476341095124,0.8362189952306344,0.3386805781123911,0.631186690896806,0.6159104387032298,0.061485701227733,0.6305103506991938,0.6265231604784363,-0.09947986874372522,0.12184162235763638,-0.1749320413526367,0.8215211930832915,0.37092075983483896,0.2464531737020376,0.8192537860311438,0.21852721509748788,-0.287439899859799,0.23354594540347595,0.20020771675228236,0.8475963757323762,0.2677797549668711
Thal_LGN_L,0.26534482215650684,0.36057516316397403,0.03388102630536019,0.22803112555696656,0.5904989444374537,-0.19272768835757145,-0.06628555452303764,0.5820357288457834,0.002401681762759374,-0.11093078189162403,0.3368660273207253,0.49436287804895584,0.20033745516194873,0.34613402104735286,0.5109685494267805,-0.169536123822194,0.5440607789015072,0.16811836536313948,0.28824421013005286,0.3559664732581709,0.41778553008549824,0.3924444513152376,0.3907484358647671,0.4805830584302814,0.477143160012937,0.50444021920392,0.276061859785028,0.16447021888460803,0.4729667407144571,0.6543578128603839,0.5392618124793428,-0.0964995122800472,0.26734631221657396,0.49371353916010624,-0.02740208618957659,0.2267735315064502,0.5895680260532261,0.17540258547969295,0.48172129158848337,0.5471059863183662,0.10902381132888055,-0.07447270524497931,0.32124779549115334,0.25017764458675923,0.20937517344674433,0.17366551951942766,0.05920159056629313,0.3090354167800206,0.06036835580367882,-0.2275683422336582,0.5906696837083619,0.33958830535334195,0.11660685682230287,-0.4145399548000549,0.4303337584469733,-0.006648000536449636,0.09890646043062544,0.4620468158695304,0.33609579291014074,0.234499919469606,-0.25159580292985256,0.519565879960745,0.08008210751140775,-0.2124128756598844,0.5539046290255658,1.0,0.21120579395775085,0.386651651246579,0.520871862324691,-0.07108811188361726,0.43320119409482893,-0.23049952791829206,0.10889282263230955,0.15396330617024967,0.13665944642541214,0.4036421590550735,-0.39634153286616747,0.13461227088633593,0.46285618968305925,0.41147033302226343,0.15236575217615472,0.09450729666466326,0.10808165395358367,0.44345970508839455,0.16776254957205114,-0.39820655813188616,0.0706224309474891,0.472681863721624,0.05509189558255676,0.19870570883246036,0.47749209129036974,0.5342803272568561,-0.11736834552700946,0.16298212894082592,0.09807107870846221,0.36091859468558013,-0.3873197534155615,0.2620552879819963,0.34552102607237584,0.45832796152790295,0.33413468859624657,0.5150390543339438,0.2618983448301899,-0.05317657498617845,0.4391466990626977,-0.006566471277334509,0.40466309138130657,0.27857782633846623,0.07065585505618509,0.23886042496392043,-0.27350728935381424,0.574044783523046,-0.008007717351398479,0.478418738926364,-0.10887979459882327,0.45232492551722137,-0.006451057141889579,0.12799691266190433,0.27611132039946035,0.41862554244068506,0.2442942066118787,0.6871374578474132,0.3153993897267521,0.37814570121067714,-0.16823092909310644,0.7642727951129125,0.040500816178897406,0.16560852040826546,0.5430337460567105,-0.3562514292236744,0.056635705045382165,-0.13348954541871025,-0.1977888545643389,0.45771849047215446,0.5057879126938537
Rolandic_Oper_R,0.25085914441000456,0.37205582597523257,-0.11262630703614522,0.6923048665510201,0.43136405007900985,0.5729450268280614,-0.09362089172508706,0.525202915367373,0.22536511736009748,0.5814887882061734,0.257030422821766,0.1319594476721368,0.05168870079936189,0.33503280703605104,0.5991384735607473,0.2284145578400755,0.08677582214782024,0.4206818978182892,-0.18496682818839155,0.719037363068047,-0.12054389582388832,0.3455235868724481,0.5682847089764588,0.6857088368171474,0.005173320647669518,0.5019942028338862,-0.20520033607873076,-0.13225439693646368,0.5231205105224966,0.03877970730136799,0.5450411746264433,0.5221700334456537,0.1289733110534874,0.6813449485826615,-0.07381342298911509,0.32780232178013874,0.2099877174606863,0.5708241608609698,0.5742547368817823,0.4034556254136231,0.2548528178891657,0.22521392010933694,0.3155986051307552,0.33955105484048886,-0.0863767438895407,0.221606705822036,0.29751676626163787,0.5425844644944119,0.4784434952915363,0.5274330668263645,0.36465645021248316,0.11318277026630427,0.1587987298627117,0.39307727573770895,0.7157201530676641,-0.2078989436602527,-0.1274484374771866,-0.13264773190384113,0.06929874763587354,0.29610875697957223,0.2438716379988987,0.7029536368379763,0.2983945607445837,0.5264593470726685,0.6945839502703308,0.21120579395775085,1.0,0.5974118616965336,0.5747939411722551,0.4689079512946154,0.18033283805260092,0.4162346946333021,0.1306025578099414,0.6889473628250753,0.5131649191383594,0.668303996306824,0.3492365172767183,0.7579204125856396,0.4812761777899023,0.39614642346253937,0.3990970359472908,-0.2600607165807624,0.5494841593952579,0.4321756527574084,0.07116187705272109,0.34823905779171144,-0.18263157992481083,0.3137613820837177,0.34416715805966297,0.2796587854922845,0.5933351536797868,0.5695099448335501,0.24647907529148533,0.07063858601622516,0.44981250661379973,0.47158345822040054,0.4856489006234126,0.4614555611625561,0.6611756002286919,0.36190296304477415,0.5893621303789073,0.6552576279200477,0.5726019428012712,-0.09084068434668728,0.2961698472777424,0.5315261120415034,0.6639135556167516,0.3445393216414365,0.48891619671294717,0.23146684123814643,0.13392123463477623,0.3790668026012867,0.2300246060443834,-0.006915023330450001,0.7500436453422783,0.6262872366098546,0.4824950730968503,0.714679250802499,0.6629554497182994,-0.03147940933393828,0.5351863280000905,0.4318682189797882,-0.20829434450040146,-0.09037050956739201,0.017313156710358022,0.572582685507701,0.24345522482687865,0.45492969622539225,0.5370516208999305,0.6164155345987492,-0.28269305687541985,0.32033380436344716,0.4884786493402715,0.6059606077404351,0.008858074559678943
Insula_L,0.3584595275071368,0.6789587865296501,-0.12827664199077748,0.29612130683772764,0.461164792781105,0.16460588142088695,0.005689041124982049,0.6562304400502119,0.45979930493948423,0.4203924060345409,0.3472724044731218,0.1054483075234969,0.4402734759225127,0.3523849470927638,0.5358341830898148,-0.09675144697779346,-0.06349417270078156,0.10810838493301857,-0.09770750853144458,0.4869428564506894,-0.2984529468908374,0.26612591526726986,0.6523413565131896,0.7840691134771184,0.049113070965812335,0.5857060416262582,-0.22014252717055013,-0.07019851400745247,0.31108144490066286,0.26939311012155037,0.4094875554752164,0.28717059126253597,-0.014716672864599135,0.7349576385170087,-0.17268237476293977,0.17575031368478367,0.5836018117868248,0.43373377247979134,0.6090479819941994,0.5281482946668373,0.46675582189841974,-0.12652469523197282,0.4035544834638053,0.13370288762108834,-0.14393218714541048,0.12246812108684692,-0.12187788898041096,0.39039697941154017,0.13170577675467146,0.24075457939439063,0.5188528931836949,0.24093544542843062,0.35955181454801094,0.12944686396888538,0.2999676640802222,-0.16947639509173043,-0.2496775039768444,-0.019698383310391313,-0.19197663932119824,0.45469730926758006,0.22089417362672287,0.44363448675458006,0.27704822437275994,0.26211450265614883,0.5718195094538489,0.386651651246579,0.5974118616965336,1.0,0.7908221280981707,-0.0395276458288043,0.3394631419777739,0.02428491690404857,0.43943262261289023,0.5946304653008294,0.3291472971547169,0.36619667807797995,0.1984164400732925,0.4710621664637412,0.23191593689351236,0.41903659622470174,0.30713534062859393,-0.19961136174550861,0.27609486593725124,0.5010419832111939,0.04626636360364869,0.13689740149413102,-0.27179082264884674,0.28526321264693716,0.5639264105591361,0.33223631395229,0.6470551490434454,0.4116428631147089,-0.01810949597036111,0.30241095361073184,0.12412496533443997,0.4835240251199299,0.31783007650508344,0.29869695410709246,0.4570549501209329,0.3298362752775566,0.3034758325371573,0.5076538125767948,0.6316286668308949,-0.17541311799248765,0.5049276256830146,0.20715540553866704,0.4564218150235839,0.46185162041360256,0.46530311852393436,0.061580699883670244,0.03696287725660055,0.360967964987651,0.2611568164344793,0.010602414561810295,0.4615831990427692,0.4633753534996082,0.2731831482275619,0.4378037539255441,0.3497681460398282,-0.0980762463249496,0.2663370802167733,0.4828556436211111,-0.34036907679791717,0.15330338578194777,-0.030182455610388858,0.6306150121305011,0.337278052821762,0.22897401592725183,0.40198028529030827,0.38848657785852864,-0.3046655100267114,0.04023588463294886,0.22736276418454215,0.544997450782051,0.2687038555699844
Temporal_Sup_L,0.30650501777946404,0.8871086791650525,-0.18269081227891693,0.41174353702057465,0.5312185219637744,0.11869919641199456,0.044405408755022614,0.7111715014521907,0.29898448699288227,0.44646044974254917,0.4584659108071978,0.14915022529388725,0.41980530892854206,0.45614806910749045,0.5586079182974858,-0.14125824361003864,0.08928623163030275,0.20394349341521747,0.02942777106539809,0.6011617649880645,-0.24254346927127085,0.4161471461230151,0.5404819081272206,0.9033909211274075,0.24982372224520702,0.6120813932736201,-0.09545609213732555,0.01779918250535641,0.5285468156824176,0.39299939024093555,0.5890215587018348,0.30218464445959603,-0.05108498005952827,0.6244637471225635,-0.28068720405163705,0.29827471759915464,0.7746703889185432,0.4040490356082674,0.7460459950555681,0.6934339951552442,0.35494571516156637,-0.2750505704558498,0.32822627799971127,0.200433741210947,-0.037557146622424264,0.20222876325645484,-0.1529910627310887,0.4148360434815286,0.33501663030435724,0.12940141718985448,0.6576181040665845,0.23137978048508834,0.27792205888066385,0.0074647904329136275,0.26629379144744875,-0.17117581006272561,-0.10152671025781052,0.14245524699710335,-0.17251100709254244,0.3674731503067015,0.20391739739908604,0.5942600411188571,0.3910903794649544,0.23503458971819208,0.6835137346928394,0.520871862324691,0.5747939411722551,0.7908221280981707,1.0,0.06923854891061654,0.38504484850317094,0.015275091425677277,0.4888735657530196,0.42717574727093366,0.3216819674584398,0.313648920714062,0.06158460562496674,0.49781895282259914,0.28937157602989494,0.5592028313739786,0.33035991483959587,-0.07887038260356,0.10809638085466333,0.5640259228082668,0.13580105878389526,0.05076741822358891,-0.21702432545950137,0.2802318028123465,0.33201154524072113,0.2553657916121385,0.7431941777079899,0.5539239795774223,-0.13035435390394107,0.32694664313165794,0.1727960789845034,0.5716616149582668,0.1855280951043247,0.3376750595743963,0.5229985840999496,0.3040252587319265,0.12472749839213004,0.582913532039869,0.5805379695138408,-0.21719934614892492,0.5484209058870815,0.17413607535487385,0.38423712840369584,0.3725054472634728,0.4544711648208357,0.018367267940222892,0.06359365201469772,0.3484216993998015,0.12484900986287248,0.1943044443858593,0.3480423187673953,0.5766450603227565,0.3117189527393246,0.5126382632738388,0.4696404194873393,0.06350422385156514,0.31805944200639186,0.5473436133104722,-0.15107407402799888,0.07379517844798872,-0.003623788845622046,0.7220870720891339,0.21129442867435616,0.32359488935678593,0.4430366488404456,0.26409970136989525,-0.315513734299635,0.11997401585356131,0.21839003866156373,0.598834232915903,0.2530087295969489
Precentral_L,0.15745955146515464,-0.15693975545082334,0.13663415832203174,0.6137743635943637,0.3018544461089639,0.559680014254171,-0.4299549827887856,0.21019801289708126,0.09000714992945838,0.3617555514490025,0.22629089123926216,-0.03428012066568906,-0.3564961626767736,0.23375887450610147,0.39462974743730417,0.34839290500739556,-0.01946177977490896,0.7499608616110115,-0.2647096305629117,0.4565887607084745,0.029888147816043334,0.32210503758609277,0.1052108927091059,0.13956541273291495,-0.2965092150056388,0.13774152327470385,-0.3956753419262287,-0.4454655967061555,0.43734588088782345,-0.2040345033027333,0.4492530772602796,0.8045578055909686,0.42917572513324304,0.35619756745794495,0.4064293590299322,-0.018574107272668623,-0.3780425193005082,0.4010610483986547,0.3295172485172723,-0.10898077788967259,0.14461805197030667,0.394833281219123,0.291679352840203,0.6591069523425204,-0.3800288757620185,-0.09234260812179337,0.6661418216742349,0.5748786100281273,0.8244229225418778,0.6548764335758148,0.09083694339673125,0.13418710276252188,0.28971324916652597,0.5161688234351404,0.4569590130480109,-0.2836358794731398,-0.19987912644448672,-0.4787755966329365,0.17778551594189507,0.1428479034615319,-0.14536535823209698,0.5042012271949544,0.19094096055098095,0.7347429311231194,0.3788661156925855,-0.07108811188361726,0.4689079512946154,-0.0395276458288043,0.06923854891061654,1.0,0.09361644639888249,0.9063877191793784,-0.24474981894274883,0.49095504092329045,0.4310982506502206,0.3024303376445351,0.5808841719850069,0.6218012436782773,0.6429431952785367,0.17282662972056428,0.3665398441951764,-0.4281633661695337,0.47639544110847903,0.18943949046503394,-0.27458919620330585,0.4763390308049782,-0.28344723413037354,0.2963941496467726,0.31999277298613504,0.4115805979580278,0.21063464780973407,0.2923392563777388,0.480678501388457,0.03576892646465436,0.7207285943821727,0.3675653552305025,0.4509539358155197,0.6322938038583283,0.5771045781691034,0.18152110204197688,0.4629431040189318,0.24932536728749832,0.3938196072674091,-0.17462231694684735,0.014878318641200658,0.4769997115503885,0.41123532776353605,0.30763555154781647,0.2767287285902649,0.5648646899052723,0.07462035023065709,0.21616806540707245,0.23441447239248084,-0.35193413412093244,0.30845899424106077,0.4515008785152749,0.5287111301282873,0.40714440447220007,0.7425152289240149,-0.23394143314882382,0.5281437917014106,0.12750330287283965,-0.18490930940851943,-0.2941993419691056,-0.2841969645167226,0.23170724876686138,0.20507894670132953,0.1442988549424581,0.5185190746338263,0.3216299122578939,-0.2347481056759186,0.826610755239003,0.4514424858855979,0.4013945587315384,-0.06907703342410176
Thal_PuA_R,0.18051822906047602,0.35844038064816025,0.2766303190482136,0.3961604630684953,0.6515808271092713,0.048901155317859886,0.23735673293585302,0.543873570645186,-1.7823531693801263e-05,0.22998978177269333,0.2564136748198561,0.3631019661673192,0.27238997289138955,0.04379840141243487,0.6357825371393434,0.19548458545467842,0.5803725584811453,0.22815179243521952,0.3568383896100514,0.33171371491307544,0.4066712285559208,0.6544493863395373,0.587895023473736,0.3888571054747158,0.48677710573197147,0.5380990783187437,0.32989224403638123,0.30219608916204665,0.4050789886797345,0.6153252000477526,0.41889536467526567,0.02170300239409679,0.15672319728018372,0.582809837684537,0.045284098232422916,0.43373244058475185,0.3375748045425205,0.5454520145776084,0.49224024420089457,0.5823075200509381,0.056327232674693216,-0.0018012676712242989,0.34711310730118783,0.19120897028131786,0.3281967024966128,0.004011987644653755,0.09260761402194624,0.26025528247319885,0.2942232660827498,0.015387975830008283,0.7969042494858816,0.8568719315924571,-0.023865926141565207,-0.052740600309095234,0.4042491914029934,0.2227446272081378,0.16708448570403436,0.372996766947469,0.44305586943085884,0.19964783858159857,0.1450021480659433,0.4731845887212638,0.01206031812516231,-0.0813561856555011,0.5091662361339858,0.43320119409482893,0.18033283805260092,0.3394631419777739,0.38504484850317094,0.09361644639888249,1.0,0.0018048572255424048,0.44026635779436407,0.2743830565597787,0.4351324749895312,0.5495804243709232,-0.23617385116535852,0.3144130526712623,0.3347732241294085,0.2590463537907426,0.0064581567682889295,0.2976330019738996,0.42862127194194416,0.6501972703598171,0.4057476828452277,0.11604255170894268,0.2578346376326773,0.16857366421558065,0.12604715569170793,-0.055659595439026786,0.3854150327154202,0.568143881874789,-0.07900039567233191,0.019159580896389104,0.16171520176848547,0.18523480167164058,-0.18894147536176295,0.1894336393170882,0.533944310909017,0.10127488193143179,0.27738187135625847,0.35268567355665464,0.325612532961837,0.2703312409007354,0.5478114035525433,0.3539386352147611,0.4298530217815709,0.26215499245500523,0.41164717943272744,0.14828109350085542,0.2782665463410609,0.4262348192300344,0.037999400595245814,0.4452434356076759,0.08757725432396266,0.5012984042058144,0.30509323237506236,0.4400299199264057,0.36511048667847934,0.479650698593682,0.4957783161051391,0.7544206230144176,0.2934451959499189,0.3223286679635078,0.15033992252132233,0.5802346813061419,0.09943079483928802,0.29135513223816845,0.41737036400418714,-0.08662485947639036,0.139056230137591,-0.09869513443986354,-0.17936023222326342,0.2959644863825151,0.6268935574655307
Parietal_Inf_L,0.2511547281233847,-0.19719738943158255,0.1448639867507163,0.42714233306014276,0.2257389633214198,0.5967976510239283,-0.5270547712834223,0.1627174232887418,0.29610615538749424,0.42032924824203616,0.25422507720958026,-0.15605876859109016,-0.3196519028768544,0.2522840026365104,0.2978643148799701,0.31102443691768134,-0.25966903870165836,0.6949081556124894,-0.43969702214908646,0.4192737269753901,-0.16051829432248743,0.16213690366966693,0.08748727049208532,0.0827834645085381,-0.5290310619210561,0.0840331634439485,-0.6213296072494164,-0.6233590360281032,0.29751132091053833,-0.34019432836861246,0.32055448355428556,0.8770597763388573,0.4842565440520998,0.3129483554060725,0.48859063011242937,-0.19611256013729958,-0.4464182619195282,0.37760802361144336,0.2861202937659168,-0.2630749091566188,0.3039186935863921,0.3458854778548779,0.3843354810359247,0.6668361436690579,-0.58706503098578,-0.15073313842909924,0.5615852350444025,0.5734011669415754,0.7830200508085667,0.7718924832715098,-0.012169859868127957,0.03573652216788007,0.4589193397900514,0.6445635004640367,0.33406922428456204,-0.32007218273819604,-0.36941047567705476,-0.6999885036098223,0.008247466312738528,0.25535076988357813,-0.08494052034692895,0.31923201043314015,0.25235367306764694,0.8747607522069817,0.3166474869384183,-0.23049952791829206,0.4162346946333021,0.02428491690404857,0.015275091425677277,0.9063877191793784,0.0018048572255424048,1.0,-0.25602203584733835,0.6139577174197746,0.4231615707205744,0.14904309717689954,0.7767686565968053,0.5588360887917555,0.6153286770840553,0.2006874720525425,0.424044748515477,-0.6203252645612076,0.45114451162640545,0.12032713340011005,-0.42058991222114345,0.5821164970525261,-0.46747454881155764,0.2902356117143795,0.518903971748086,0.5272344114129469,0.18562553737015158,0.18241671454219469,0.4670530132385349,0.1461303497168646,0.668792291019559,0.41075077110501784,0.5956399770863093,0.6437866340192878,0.5259899623176291,0.18499944384645142,0.45166650130549746,0.18045174845370424,0.4537407117114986,-0.24537186256050814,0.00690113283673946,0.4405351484575852,0.3908516629548565,0.4052095924598516,0.2340519411500361,0.6281503189553967,0.06536259373690127,0.1829534882283141,0.40980608304735816,-0.5541095617573175,0.3337504694294801,0.38525573430251175,0.5262508167308284,0.3383718655757056,0.5839653814367347,-0.4792952021675382,0.4629298148270347,-0.016017057776694755,-0.403206732582179,-0.2901878950802368,-0.33209857172397156,0.11864519380825152,0.36412226856542396,-0.0005180211587327008,0.4903149019094064,0.3994813574306446,-0.3015091580649472,0.8725114336713137,0.44916630872430713,0.43106531173708645,-0.1510858497106023
SN_pc_L,0.04308302211457023,0.6292945126621564,0.07789106057929973,0.07883770912245841,0.21021833807151494,-0.10398230192210157,0.4482522484548605,0.29380055381547476,0.18245073883881235,0.3949004211768628,0.25244506723027205,0.2453876885417469,0.44203271252005744,0.05500262771265602,0.20377442072820856,0.033270723726843185,0.1421857694647824,-0.15192320522216382,0.25031934954469004,0.27862274466631104,-0.10848419739501548,0.2093055894170282,0.4190380235852252,0.41411937979388896,0.37833771299697566,0.20615250360064336,0.23965701758018873,0.3821717341927677,0.17220357495091856,0.3950457319480413,0.12756436493874124,-0.12695928022832184,-0.29628895445114783,0.2682458567020957,-0.39268157136243237,0.3662648655924504,0.5389406709980094,0.14915212660955318,0.2650871242288709,0.5340952997342869,0.20066858214452077,-0.3142564887074578,0.11509207547761474,-0.19794361759249252,0.28986506930518807,0.20651455932980808,-0.47278037134111234,-0.05071150579823738,0.05649982306850005,-0.07473519737586051,0.4518212387625343,0.3537771698785906,-0.0586283040413705,0.0016115558222550442,-0.024360646046267618,0.21331680935238337,0.264970612011533,0.3000189304902132,-0.021411788247089992,0.08074389189719733,0.47770311106162017,0.13529110671338615,0.06250487393106932,-0.12428135016228385,0.24149750562660632,0.10889282263230955,0.1306025578099414,0.43943262261289023,0.4888735657530196,-0.24474981894274883,0.44026635779436407,-0.25602203584733835,1.0,0.0995859649758893,0.0653088688278176,0.2311185296447143,-0.18555991922592643,0.18004174902931142,-0.07884780586178958,0.17642536691669886,-0.017076024025401808,0.3333970259678016,-0.06411656606154391,0.29159869367869035,0.4540494989027988,0.09854902106470305,0.17192276473869467,-0.06226656134199529,0.030934903680932012,-0.17800128938022142,0.28384884861060145,0.21164405573813033,-0.36525617316655606,0.11338731570692856,-0.12777786910090114,0.10624988924498505,-0.00033873670531601747,-0.12522999654354425,0.2647138635158633,-0.03703343755112052,-0.13921336426116548,0.09312808852952988,0.24514692985692962,0.16797629229431416,0.4684838385123043,-0.03420385944049502,0.08680521870858908,-0.021118646130449985,0.2803174617687113,-0.31874838659840593,0.3709340878678003,0.01611508462991197,-0.0924335338216696,0.3810102051582574,0.19589317422062272,0.1686174182107679,0.23810607036203532,0.3941207816384062,0.04334082727462761,0.27276620291479503,0.1634503664150752,0.2743578407104406,0.027739692222368353,0.18536766152709042,0.18716691391900206,0.2363196363659517,0.045353173107666664,0.27941590682324424,0.01645883165377705,0.1893372792915136,0.10507304540451998,-0.2799207297463733,-0.13122824194738772,0.04088750301409388,0.3382863532646698
Frontal_Sup_Medial_R,0.4480676879218147,0.19483786738374514,0.2657578116752043,0.41969190774820997,0.558165084919513,0.5249294993415794,-0.24514732408422976,0.5740308039595029,0.6160080610592772,0.5893841426876619,0.39556929549118336,0.13761771634038472,0.2375471691726536,0.3557789038359705,0.6360900655547777,0.1764940795541743,-0.04308694591522535,0.6376727593526145,-0.237104384737993,0.6391983603383681,-0.11634784688700052,0.2410922312948521,0.6277618263215262,0.5280893607288032,-0.22206627671700152,0.3942187272274713,-0.4183669742398505,-0.32791983171880884,0.41509324823161303,0.1198873560060312,0.6002042876215613,0.6047235300595356,0.4892544013536259,0.7619590442345692,0.26582933284997295,0.06833598423030872,0.017084312839508398,0.5578397186682694,0.6285243501119571,0.2157086374899223,0.6330353325876721,0.13334746425889948,0.6268256507719469,0.6581456295862502,-0.31806500630629936,0.029485495303891617,0.18246228874829634,0.6143414547569552,0.5433849810814462,0.5777161757304045,0.38114002188506857,0.2304930163042188,0.5516697147787777,0.4598433091324591,0.5101157583357743,-0.1433007201620142,-0.2995143394672605,-0.3743255187285587,0.052775910697329745,0.49601553986240493,0.22179419498738348,0.5766324807242685,0.19059685279328611,0.646547932420323,0.5934198524842286,0.15396330617024967,0.6889473628250753,0.5946304653008294,0.42717574727093366,0.49095504092329045,0.2743830565597787,0.6139577174197746,0.0995859649758893,1.0,0.504912163315156,0.5039710807744973,0.49634701399913317,0.653688841747541,0.5856362876633384,0.45746849097142805,0.4069118263612933,-0.42166225482010067,0.5348874132376907,0.4590253790967167,-0.07843589727952763,0.411901537373267,-0.34646575516304506,0.4741691925713418,0.6525130145777053,0.5431729286239916,0.6271333187610967,0.4715211047743934,0.0997681251461921,0.3373776359598236,0.5887082725381697,0.5515600089041,0.4609262516512955,0.7357463394232496,0.6877401093359646,0.5057406756120238,0.7137135662642563,0.5698810914629164,0.8666819057895779,-0.053315161290249276,0.37633547251838695,0.5126235370890874,0.711168384259879,0.5533495650333065,0.3887458288135989,0.6037032961511073,0.09366295127128434,0.5372521011246628,0.6152814805550522,-0.20287591640769204,0.5033427516044124,0.5659906994998201,0.45799933585443414,0.5924851509747405,0.5337291989797535,-0.24777103135597958,0.5811075788387817,0.3942600615402584,-0.38411181578595033,0.18133128928285092,-0.09941559251039873,0.507061012211846,0.5844120940922896,0.1533185475313575,0.6230251567194495,0.44940292891358585,-0.12288716540754227,0.43559613823679216,0.20154052843907524,0.6566563787122087,0.12228903283429626
