,Thal_MGN_L,Cerebellum_10_L,Temporal_Inf_L,Rolandic_Oper_R,OFCmed_R,Heschl_L,Insula_R,Hippocampus_R,Parietal_Inf_R,Thal_MDl_R,Precuneus_R,SN_pr_L,Supp_Motor_Area_R,Thal_PuA_L,Thal_VA_L,Vermis_3,ACC_sup_L,Lingual_L,Thal_AV_L,Thal_MDm_R,Vermis_4_5,Vermis_7,Thal_LGN_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_Re_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Angular_R,Thal_MGN_R,Frontal_Sup_2_R,Thal_PuM_R,Temporal_Sup_R,Postcentral_R,Cerebellum_3_R,Cerebellum_4_5_R,Cuneus_R,Calcarine_R,Parietal_Inf_L,OFCpost_R,Insula_L,ACC_sup_R,Vermis_1_2,Hippocampus_L,ParaHippocampal_R,Frontal_Mid_2_R,Cingulate_Mid_R,Thal_LP_L,Olfactory_L,Heschl_R,Thal_VA_R,Thal_VPL_R,SupraMarginal_R,Frontal_Inf_Oper_R,Temporal_Pole_Sup_R,Olfactory_R,Occipital_Mid_R,Raphe_D,Rolandic_Oper_L,Occipital_Sup_R,OFCmed_L,Cerebellum_9_R,N_Acc_L,Fusiform_R,Amygdala_L,Thal_PuI_R,ACC_sub_R,Calcarine_L,ACC_pre_R,Cerebellum_Crus1_L,VTA_R,Thal_PuL_L,Occipital_Inf_L,Vermis_6,Cuneus_L,ACC_sub_L,Thal_PuM_L,Temporal_Mid_R,Cerebellum_Crus1_R,Occipital_Inf_R,SupraMarginal_L,Vermis_9,Frontal_Med_Orb_R,Thal_LP_R,Temporal_Pole_Mid_L,Parietal_Sup_L,Thal_IL_L,Thal_VPL_L
Parietal_Sup_R,-0.30830211297004634,0.5711470936879344,-0.2597102750653786,0.3492365172767183,0.34565743163492935,0.09553468263851003,-0.13724577728086798,0.19476354128895695,0.8891619986422312,0.5338331623660414,0.8435248100877182,0.3599421293275504,0.36497369672584784,-0.17648858668400347,0.10080436526234413,0.27598758610082674,0.12124266269540956,-0.34750968570347907,0.04553970509621033,-0.10215809692599505,0.24418818324137845,-0.7735359607709069,-0.39634153286616747,0.06158460562496674,-0.26609269845485317,1.0,0.1042008429572114,0.1928106507155316,0.2720930117775531,-0.0494442726565888,0.8721202821114364,0.2209418967635246,0.4577020634571806,-0.211725004828154,0.04275594407539733,0.6776360937344386,0.11787037762310855,0.13226085537801516,0.4056205334769023,-0.35660810427302153,0.7767686565968053,0.20496055647265854,0.1984164400732925,0.023304868271664975,-0.08802826306441398,-0.07898612988812793,0.29181549971926984,0.3579981546142286,0.23720964080715043,0.24353119497403383,0.21374524937981107,-0.06139185132491318,-0.03892413788903593,-0.10560698828993328,0.534623099774072,-0.1371910303341997,0.0718380956652173,0.1603500755472758,0.19521459134057217,-0.5692936383697094,0.06695753635840458,0.7356987232839606,0.15268984764963286,-0.7385926425914834,0.22888494813425,-0.6829260766388351,0.4713769835236032,0.2425181533022568,-0.51126708436475,-0.1635914358009378,0.19919715813532096,-0.7376065538137777,0.060772247007849195,0.11181573907218256,-0.5219001962904672,-0.5930174058349313,0.5811476920779128,-0.09482323083988008,-0.2646724196025449,-0.4483035982176559,-0.8314698484404321,-0.6615708266362476,0.39831564256007734,-0.7571450801565437,-0.11407279494172838,-0.24259579910753465,-0.5295730673113983,0.8812746607116659,0.2036258222599391,0.09211759643675785
Frontal_Inf_Tri_R,0.18777722769536526,0.39130915194706123,-0.11128870745052845,0.5893621303789073,-0.0030869155940639755,0.34174045543148784,0.5351822414621151,0.6771572874632663,0.05095374952192738,0.513025035076013,0.3244612894362187,0.41119371630611984,0.49064077340001955,0.2296043197746005,0.6236930111926599,0.5954818360429897,0.7142374001893317,0.07777840637209354,0.4886895444337609,0.3766764970156302,0.5633758844429858,-0.1773763939557748,0.33413468859624657,0.12472749839213004,-0.015192277255289795,0.1042008429572114,1.0,0.27521268150555994,0.6249663455689197,0.6405518223509509,0.2742576083131122,0.2891574437669566,0.5182967180534916,0.34028930159895476,0.7152487380719539,0.11210215717518918,0.601960844063655,0.5778967468932444,0.2541816710527997,0.1228822803474626,0.45166650130549746,0.47823749399079074,0.3034758325371573,0.6257572038115845,0.5215486691561436,0.5055966797124501,0.6842668067140033,0.6185399740888451,0.3695922658370591,0.45737493971785315,0.4152119240571061,0.5798553899918932,0.6663127630186972,0.6438101181770727,0.2831139281466172,0.7140108868630216,0.7005002299669887,0.41875544601195647,0.1423916121131028,0.18934043910829537,0.5358484617190783,0.11995685747650925,0.362540863390272,-0.13407673493957367,0.400153401788853,0.32084027511268093,0.309820375371404,0.5259193289769871,-0.0769704049157078,0.18815096795582703,0.4472093088110215,-0.19227571574565835,0.32593971947711886,0.544301341649447,-0.2336466359916336,0.05945354487773642,0.11841736523671627,0.46650565152144363,0.4574203748060226,0.42409243887004944,-0.0989107474987091,-0.09563965733100689,0.3967837961471396,0.047041485881352714,0.339588914575591,0.5543091517329233,-0.22097473421911934,0.2695663777144172,0.12168487513651235,0.6560255167350919
Thal_Re_L,0.06942219197481808,0.329472435797003,0.36263640467702907,0.257030422821766,0.5755686232087326,0.49541671139787413,0.269271793789097,0.664379433299232,0.07632734506020926,0.06652926724087023,0.29177787465478,0.4810105671435567,0.26508891894714287,0.15503063759238978,0.6722190400289855,0.3953744534699118,0.40906153258625094,-0.41344196261521016,0.6794311483787866,0.17011904468370143,0.45560176476455777,-0.4078627326546194,0.3368660273207253,0.4584659108071978,-0.015765810127487328,0.1928106507155316,0.27521268150555994,1.0,0.537599311157911,0.31123643774308396,0.09463039943334316,0.7826820828468415,0.1423769903690949,0.4012734491308649,0.10192050912091441,0.09034639138772545,0.3087029703098749,0.5762702356948324,-0.03598202083737701,-0.29604794954644575,0.25422507720958026,0.5616193767819629,0.3472724044731218,0.478409906758852,0.306362916684255,0.40967102299435554,0.6144997235478717,0.34383665486583914,0.06966445787989452,0.12416787730258333,0.6948256653930954,0.39757026660898903,0.6166291512824029,0.5448062746778207,0.09032088418544416,0.15377572776352627,0.37910029698244896,0.7341617027416651,-0.42241272448748773,0.1944295567640312,0.3306011983862083,-0.13883707832972195,0.27280350626189104,-0.4047734040713222,0.7501618587641964,-0.146111460147311,0.7007800242994562,0.5682189037819884,-0.07402936252029144,-0.2687357858926793,0.5678699915966005,-0.2847248997042848,0.6482336238860497,0.382600257209441,-0.45650292649041696,-0.2610572655343057,-0.13155583242703064,0.5113017958922449,0.18022106981480135,-0.2771595107089544,-0.41575846373968667,-0.5437130508732195,0.3494850695176878,-0.14749017854634847,0.245295139035892,0.37035251905514094,-0.32426348845424485,0.21173797619864473,-0.1476385947470678,0.45326243942141775
Frontal_Sup_Medial_L,0.11600990116436848,0.3828845408059432,0.17253513416337216,0.5726019428012712,0.18722163232298542,0.6259309735100772,0.6831862587146965,0.6143756892736174,0.25223775886955846,0.23391628663693725,0.4722286143484179,0.49691931708636655,0.5056608108668619,0.25060923043017863,0.5351858781405583,0.6286342085183287,0.7928858551410441,0.056778529334963475,0.7665059182418943,0.4577612402377979,0.6300498274990125,-0.2858937401843411,0.2618983448301899,0.5805379695138408,0.42599902200318224,0.2720930117775531,0.6249663455689197,0.537599311157911,1.0,0.6411244606136235,0.3052403585386439,0.46212832776233653,0.5104377900340054,0.4825475194474112,0.3553176052768383,0.28443018692117206,0.5560968425257199,0.5843221968056906,0.358193315552878,0.10018995297039351,0.4537407117114986,0.6940651900248471,0.6316286668308949,0.8147928103672185,0.45814666504689,0.5498439848036025,0.5309816224973043,0.6436827248864662,0.3113299830468103,0.45971805826969764,0.5793030519091232,0.6032319825990706,0.6081685758029101,0.6389070671045721,0.3099887458696887,0.44129610511976475,0.49055537472723815,0.5479059885352883,-0.020744927115877786,0.2650386314314045,0.6085881775825328,0.24195517717485987,0.14161452175926104,-0.20704627958905922,0.6127508442439286,0.027899289883302644,0.37795139130081234,0.5621894269822996,-0.18485340845710307,0.15178779267371736,0.8106862826617792,-0.21641311876181074,0.5501717177180935,0.6002108755296197,-0.1462309624574454,0.0038863707661468665,0.2898575462207615,0.45726629452692547,0.41100778537767185,0.008544492346046642,-0.3124550102540609,-0.2961048654673844,0.5311921568802349,-0.08290202734132444,0.3495272949810078,0.613372046789748,-0.16223016949227403,0.3119949091960726,0.280526831013292,0.5993390842943538
Frontal_Inf_Oper_L,0.2351069607802163,0.282101036280615,0.26677016618004457,0.7029536368379763,0.10714264502674238,0.6227844128977335,0.6287601476391513,0.6286892522743086,0.026757050711055292,0.3807219457073794,0.31638206869982305,0.2922605692150899,0.7038617719209479,0.38388764869718156,0.41011448700490993,0.6916351590818036,0.775089963272519,0.36173590045245785,0.6897110106560552,0.6156724367068406,0.6571871959115818,0.08928083914213775,0.519565879960745,0.5942600411188571,0.1907775250841307,-0.0494442726565888,0.6405518223509509,0.31123643774308396,0.6411244606136235,1.0,0.1741312787427926,0.2934284229831807,0.5384349808296595,0.6001515526878318,0.6461847587414296,0.12542653990001426,0.6250010776240064,0.7129085930160771,0.4083449170703715,0.43425658405059936,0.31923201043314015,0.22428661873941963,0.44363448675458006,0.8057616184849822,0.6831507583101204,0.7463531133842225,0.5724765344305582,0.5310876334959791,0.7297189026516752,0.5668498189187086,0.22849400854576266,0.6615858001261093,0.45117845644602056,0.6971065635704344,0.309511486450965,0.741148477484856,0.3363510398464386,0.2366685604272779,0.15570535580050032,0.4327779174813283,0.8817940593115772,0.06014267587417933,0.278245472282508,0.10082698111460667,0.28247012167831664,0.4982635647113356,0.22537415300824817,0.6635290788083502,0.09626756024148021,0.4558307700240948,0.26890066152097264,0.1565869764204387,0.4338511164140509,0.7312532976957731,0.029592609408481664,0.2671767126939308,0.10921463178689902,0.3016492577899002,0.6693456649848843,0.37027323162062664,0.12311768233512471,0.07586416831236868,0.6307142495311445,0.3304125776374444,0.11976719534221456,0.6763973822145156,0.04207260489221951,0.07278923436789361,0.4759854232198809,0.695068028605934
Angular_R,-0.20788454243375332,0.549734296017491,-0.20020844218684872,0.5274330668263645,0.2118834540551719,0.1698870899489333,0.0768320727786134,0.26662373902512587,0.8411802366234011,0.5812251001476779,0.8368968169773533,0.2708032468777265,0.5781703932390752,0.07685354858328886,0.03654312950838493,0.5144841280858846,0.3133300623520718,-0.00045086929763332934,0.049595483626716924,0.15266520756475768,0.4183034309725348,-0.4952877824854441,-0.2275683422336582,0.12940141718985448,-0.21897176507173227,0.8721202821114364,0.2742576083131122,0.09463039943334316,0.3052403585386439,0.1741312787427926,1.0,0.045398965015352774,0.5797566736128259,0.009525032360294852,0.382695942925803,0.7021947399815556,0.3183289558047965,0.2672251372862063,0.6796446710061271,0.035619611607506034,0.7718924832715098,0.04034181607289458,0.24075457939439063,0.17739855319318326,0.1806285117971061,0.13265629968244672,0.3550635035610445,0.38919273411732247,0.5390483061966066,0.45372542543034816,0.057343137712681805,0.05690491674187828,-0.10250019689733554,0.0028468104032577557,0.6988837992854612,0.20444089595695414,0.04193108380339516,-0.008397943734443976,0.5649625285669693,-0.35534751453041086,0.3035685582395782,0.8689649461283608,0.18745164970275424,-0.4576261364274042,0.19205566791437403,-0.3064463973268484,0.2883972449915242,0.3567586069843898,-0.2994794400077925,0.19095358742646337,0.03513258691192768,-0.46502422273456684,-0.0015987049323087162,0.32330687624248394,-0.29634400699387964,-0.2734074275674491,0.7308213162224838,-0.15486468211738919,0.07504984822857454,-0.056949101093664356,-0.5222545902848849,-0.34110039751958016,0.531626181696404,-0.45689002447445437,-0.032335359338972615,-0.04023946101709727,-0.32026455340777854,0.7872495722713416,0.44716181925916415,0.23810249858013494
Thal_MGN_R,0.22919579944918586,0.38561514320003154,0.30198223658976897,0.33503280703605104,0.7236297915387931,0.5384629303584362,0.16262908925869282,0.7388815721690852,0.0544937669640165,0.17315950635435398,0.3239701964842477,0.5508455503673185,0.19323963544401287,-0.028329960814473903,0.734693429097125,0.2634782376752231,0.3705403923070201,-0.592760791515426,0.6787820793541538,0.03358701806185796,0.4207704785728979,-0.5782773607976205,0.34613402104735286,0.45614806910749045,-0.14783250817679147,0.2209418967635246,0.2891574437669566,0.7826820828468415,0.46212832776233653,0.2934284229831807,0.045398965015352774,1.0,0.04795774423864477,0.3258964188532853,0.15206950703842118,0.0400880109632579,0.18542082760788772,0.5879880410996271,-0.1908556617979369,-0.4644148378529811,0.2522840026365104,0.6525511323372065,0.3523849470927638,0.45928356431682726,0.22188717317779302,0.4260258070894519,0.6600523567548574,0.33801171059508034,-0.017027385639762974,0.08966029203177339,0.7318407229905781,0.5195402667593607,0.754246624220026,0.5402750238793159,0.042547461096126414,0.04001869728989761,0.4569307703038666,0.8465415472588419,-0.6149623806057083,0.08820227200180414,0.3235848388212827,-0.2709089842503323,0.4026516406366593,-0.5935946043935422,0.6680239892458794,-0.25496630860626185,0.8383181393237322,0.5664175868717886,-0.18538409131159903,-0.38122124248428485,0.569407005451293,-0.46898825853592924,0.759429909130964,0.32272638559256994,-0.6851418313406389,-0.5064749807496879,-0.3254498493702974,0.6526277985368184,0.10504246328474783,-0.3725602622170215,-0.5506845863912618,-0.7183741243115954,0.25623711208669975,-0.2881423427209615,-0.02195655646707172,0.36934061801338325,-0.517557046709002,0.22125640863347715,-0.2619867395842273,0.5492426611836216
Frontal_Sup_2_R,-0.08146134703826692,0.47945231852205483,-0.15256977902721633,0.44981250661379973,-0.17011231864614687,0.19998672177301374,0.10665646123122581,0.34147011451315973,0.4957506927025742,0.4917354968334897,0.6763482972609428,0.2851803057339395,0.6996401159090718,0.20912465073673864,0.29057111930139323,0.6406363476230624,0.4496530018610853,0.16095641174867406,0.23384599608184878,0.24698844566986655,0.5157577882725195,-0.22736553196836828,0.09807107870846221,0.1727960789845034,0.10834841852541602,0.4577020634571806,0.5182967180534916,0.1423769903690949,0.5104377900340054,0.5384349808296595,0.5797566736128259,0.04795774423864477,1.0,0.14557273940489152,0.3701236870993962,0.3900107296556182,0.6536111031841345,0.3550506850042164,0.5906155122628783,0.20216515379813263,0.668792291019559,0.03080025546715752,0.12412496533443997,0.3655041138047646,0.38392681241984666,0.3458695220104169,0.46906948591142594,0.8556941686951047,0.5424120377811507,0.4296695907643426,0.024898431769582667,0.15772670587256446,0.14212521965652905,0.37593018090271557,0.42860518411240683,0.4694859787658341,0.383833840846455,-0.028090673884398204,0.3959660878181053,-0.028862080255255357,0.45725878787338115,0.518840511038811,-0.0334310755540799,-0.17371964976115656,0.14124262324490372,0.11297685273506052,0.10943932343911074,0.4029864328369804,-0.16526551436287348,0.27752573927217344,0.24081450170374777,-0.1805406444457441,0.10421533173459731,0.5002995674538259,-0.12543229172664636,0.024638934619708605,0.4404029773289329,-0.02223838588860553,0.259612793850757,0.23084731588001428,-0.21537328956239976,-0.0922553712242906,0.579299597101705,-0.06460299017320707,0.2765617179242104,0.23753748046401643,-0.025686060330846482,0.585796828717765,0.35199197848395586,0.4265198362697942
Thal_PuM_R,0.2417586603982222,0.01430043940043507,0.5668422138772616,0.36465645021248316,0.21631335647348132,0.6912394955550805,0.6369632609482287,0.579113492317553,-0.16464810809973474,-0.049914401683237845,0.10822697113454864,0.2995749533672775,0.40616693350631694,0.650910329590667,0.3070884163966776,0.6080711494837774,0.7121334040722109,0.3246066950211474,0.5731721249727448,0.6375218802927568,0.5386121294432176,0.21232248455459807,0.5906696837083619,0.6576181040665845,0.290517542276391,-0.211725004828154,0.34028930159895476,0.4012734491308649,0.4825475194474112,0.6001515526878318,0.009525032360294852,0.3258964188532853,0.14557273940489152,1.0,0.4589534394560071,-0.04883302385828022,0.416724984243798,0.6662204598836704,0.26914825221939076,0.3912766382191104,-0.012169859868127957,0.19961619094399594,0.5188528931836949,0.7565329752177777,0.6654334220649121,0.736404612458822,0.43100881055203233,0.24169400985529912,0.4103620564386297,0.669220193986395,0.2885088594749105,0.5917512237031064,0.32994026498939333,0.7484401377201545,0.1472066843761358,0.5115854307934729,0.20299026210238078,0.2926794413219978,0.022418751757989214,0.7056454439835862,0.6857480383898974,-0.16348963927837556,0.22465839983102667,0.2090397986177455,0.4656153421722988,0.5008651393447857,0.17964441988603405,0.6761086966861873,0.15223682143351241,0.3090775391665923,0.21562311275852825,0.3400232683900841,0.4804187229738201,0.7831641726341599,0.1029060012330253,0.30387634756810716,-0.06279095806767794,0.2959803087293017,0.8710833266796788,0.29871645173258016,0.2232400434476039,0.07395086485997444,0.33367016944448946,0.4207400473347568,0.17945193430373735,0.8651526429473452,0.12126621323201585,-0.18051825784012082,0.33420992400390914,0.7626117370622617
Temporal_Sup_R,0.2462170083653332,0.32710931188847064,0.02157763666775305,0.7157201530676641,0.1504374256112417,0.413120541130412,0.5747576600218929,0.6431946084817236,0.040191751047686144,0.537631083968168,0.3142035491976828,0.28308130575704804,0.6245695114132624,0.37384173831096695,0.3903043047576187,0.6338254497705608,0.6480331393785191,0.2969644513441793,0.3553292017033429,0.5594184404588955,0.5783434185648387,-0.0001288702496592766,0.4303337584469733,0.26629379144744875,-0.1828389180087394,0.04275594407539733,0.7152487380719539,0.10192050912091441,0.3553176052768383,0.6461847587414296,0.382695942925803,0.15206950703842118,0.3701236870993962,0.4589534394560071,1.0,0.13527995642985113,0.5419194557154532,0.644666725165113,0.4115411032818934,0.3899554555628712,0.33406922428456204,0.13786574589053965,0.2999676640802222,0.5767260013359948,0.6481234645913777,0.6333689751930741,0.6186464678308697,0.3557165508377178,0.6422111832311225,0.5326111614907653,0.15886904250271425,0.6783328670334466,0.368786179590005,0.527509834314471,0.4193548219071717,0.76488158297517,0.36128731619822024,0.1811969925836501,0.39478849634852037,0.25998751048718943,0.7109041359654779,0.18514427668627087,0.4873610687748256,0.01612252920085673,0.2210132672505025,0.512304367179729,0.1872816327143675,0.5555119094022232,0.012974185322263115,0.45741262989733544,-0.007674289653676119,0.007480617215915092,0.2752547642210122,0.5765203179300603,-0.1343593030000955,0.18681607594488195,0.19069697878778852,0.23333404597908103,0.6524179206181018,0.6096289596602599,0.1032704976135865,0.08157968577850518,0.4186563915659234,0.1909732946950334,-0.0049764452919216495,0.5181244149639963,-0.11565825674609004,0.14737715529015274,0.36911987099226845,0.6340217332155552
Postcentral_R,-0.128992909262916,0.6124294098053418,0.05418209816432352,0.6164155345987492,0.1543381962483669,0.34604142358473033,0.07004089970792086,-0.016568002870468113,0.9031609525790653,0.471302376132448,0.5482569519210474,0.10548173924490369,0.42810438185135796,-0.10983826918500096,-0.09442105417744857,0.382042606063947,0.24775793574934632,0.08269481241745875,0.184664333287082,0.022979155325940987,0.39934306065075836,-0.23242481066965806,-0.3562514292236744,0.26409970136989525,0.0722604353083746,0.6776360937344386,0.11210215717518918,0.09034639138772545,0.28443018692117206,0.12542653990001426,0.7021947399815556,0.0400880109632579,0.3900107296556182,-0.04883302385828022,0.13527995642985113,1.0,0.20804999797373555,0.21852721509748788,0.46624707135957805,0.136699377869512,0.3994813574306446,-0.016075505886031554,0.38848657785852864,0.10541518759743107,0.13047462442360105,0.01145111678323062,0.0004735179196488188,0.08501651131208182,0.4521443073742494,0.3685028185888433,0.06760931722119971,0.011470100321312892,-0.13840172335818543,-0.0888450557954804,0.921856482817668,0.2736875026853476,-0.3128056123618926,-0.05780062747099659,0.29546994349372174,-0.3908059810317308,0.2758764424853205,0.6977311234205912,0.06988547496343753,-0.1876672480089152,0.18873774993550566,-0.4389457138012884,0.26725378162397123,0.30608265002022705,-0.12414214184933081,0.24578968616632027,0.11601491939247396,-0.2530255858681306,-0.047940625571303144,0.2502115489191005,0.03760316839566719,-0.03747738651940505,0.5853702228807856,-0.07335414487419845,-0.07796304895419946,-0.3933430180543487,-0.40263275965128176,-0.25712441483745746,0.24138620540768452,-0.32158128662611235,-0.09331745992861189,-0.115437505775615,-0.2389551889223425,0.38649870364757194,0.3904108328097551,0.10627749877292521
Cerebellum_3_R,0.1632802499005374,0.4522358629920368,0.03270351862907671,0.5351863280000905,-0.014901738377680324,0.40614924639146455,0.48463177844118527,0.5525976593065823,0.15165045320384377,0.3997789681160273,0.42303969379503376,0.45155730870800254,0.6413012355928374,0.4339124536089008,0.41869011190475874,0.805548775866677,0.5882684221342399,0.3014544774675434,0.48899370417434124,0.5410363319438303,0.668412643216497,-0.04823616804869029,0.2442942066118787,0.31805944200639186,0.23361851670066275,0.11787037762310855,0.601960844063655,0.3087029703098749,0.5560968425257199,0.6250010776240064,0.3183289558047965,0.18542082760788772,0.6536111031841345,0.416724984243798,0.5419194557154532,0.20804999797373555,1.0,0.6305103506991938,0.5023446495345242,0.3399852238649745,0.4629298148270347,0.2696440261490373,0.2663370802167733,0.5581103994138994,0.6792189203408514,0.6155673408791946,0.5733068177149399,0.65178832175225,0.4844619847097761,0.4308528978064149,0.3287085887993952,0.5096669630820354,0.37971597011096686,0.6742110021921481,0.33572917603018804,0.6504554444909928,0.4751255090831748,0.2563361564203676,0.2662620923186551,0.3093353587372552,0.5988699272674178,0.27612053697200173,0.16732213592122788,0.014984722258356094,0.3918126212720572,0.4268217359635793,0.16568002004593846,0.43047408235772383,-0.02285608123908558,0.35789990438386754,0.31578815651873765,0.01104583583345024,0.382440474584792,0.5376605651365188,-0.01725065432363912,0.2792729393257331,0.33357732425443165,0.28334428663448413,0.5300626158790881,0.3906840512513495,0.0019348044508963435,0.019138494713607665,0.5561143987287192,0.1867086715140475,0.3062525476836253,0.5237292153322405,0.025230284462682658,0.2723674250849755,0.3687997129437405,0.5990431851114832
Cerebellum_4_5_R,0.20542122234607385,0.4512365754566318,0.48988901465846574,0.6945839502703308,0.45706686952986,0.7711684287457844,0.565022432710735,0.8192537860311438,0.12857942418161888,0.4346606398242742,0.42541568778703487,0.5810293055212348,0.6159104387032298,0.3093403883052576,0.6326576527482219,0.7585380483842789,0.7480065265966087,0.08089792422818921,0.7723325852950097,0.60206838206929,0.836185129626579,-0.1825570676501497,0.5539046290255658,0.6835137346928394,0.028408980503295208,0.13226085537801516,0.5778967468932444,0.5762702356948324,0.5843221968056906,0.7129085930160771,0.2672251372862063,0.5879880410996271,0.3550506850042164,0.6662204598836704,0.644666725165113,0.21852721509748788,0.6305103506991938,1.0,0.3386805781123911,0.2054844469117628,0.3166474869384183,0.37092075983483896,0.5718195094538489,0.7465798269490234,0.8014171793612777,0.8215211930832915,0.7391491258095029,0.43344191559416273,0.5205125213155205,0.5150622173942965,0.5453575624373113,0.778124771136066,0.6009009574605539,0.7922103266927104,0.40170476341095124,0.5960222551521013,0.3690178791797874,0.5292903798613123,-0.09433521330721521,0.35320674664031093,0.7981067932320436,0.001943101362827034,0.4354116651266759,-0.18078152323473065,0.570112478406547,0.2620136348908578,0.6033447514188488,0.8362189952306344,-0.1195009334247358,0.2464531737020376,0.33017927588736956,-0.04153838950449463,0.6937318370062426,0.6760360069391699,-0.2528404482314786,0.05861189549603738,0.0554692737671999,0.4442662150102408,0.6265231604784363,0.08525736311679429,-0.18886929992957854,-0.32111844757506747,0.4861569187877626,0.14699707239588786,-0.015318590194121379,0.646310753356343,-0.23522148569380968,0.1414452344871678,0.3107146034345263,0.7695450432305946
Cuneus_R,-0.026067778193159016,0.24446512823856636,0.04365420101906295,0.4824950730968503,-0.09434096986033425,0.2399849222096794,0.3412595170234355,0.15377124841932782,0.49914655120106094,0.3206455733957474,0.6061186524951747,0.11455532510873166,0.6262098710734144,0.2690379186865402,-0.13080007240933889,0.6289978448168461,0.3939516434340683,0.537062862720652,0.12039577714713326,0.4491096976652293,0.5425899055557023,0.04463355707658835,-0.006451057141889579,0.3117189527393246,0.15499289170294728,0.4056205334769023,0.2541816710527997,-0.03598202083737701,0.358193315552878,0.4083449170703715,0.6796446710061271,-0.1908556617979369,0.5906155122628783,0.26914825221939076,0.4115411032818934,0.46624707135957805,0.5023446495345242,0.3386805781123911,1.0,0.5850396945742062,0.5262508167308284,-0.0993725858599741,0.2731831482275619,0.32248698891391453,0.4087468687815249,0.30588056668688,0.2147328877863338,0.3671053492946674,0.6038388283662975,0.4782926528522106,-0.1526241427081519,0.142307093000288,-0.19253385938866038,0.12315131155408367,0.5296813376139287,0.39243943105621576,-0.03218147701788467,-0.2387476691129477,0.7263161330988244,0.051422096283569065,0.47675323443306283,0.7513959457810199,-0.03295025713346355,0.1030229122763489,0.01912840014108344,0.21837519753530163,-0.10405989953150727,0.3470566957599981,-0.058614567396908145,0.620290150944412,-3.738172597913937e-05,0.09440522726909321,-0.008867423440075198,0.3595266921950413,0.22903356025097166,0.3029963110969004,0.7796650856368019,-0.2253386597940303,0.35091627370332923,0.31197640357533823,0.01848784106049668,0.16506284350280698,0.5651859808250981,0.10275684675370986,0.04751643586673651,0.20089401297250928,0.11927333646044883,0.4166132597654547,0.656265299844904,0.21527733422119083
Calcarine_R,0.1704749121973257,-0.12517493060498408,0.27677941359454467,0.32780232178013874,-0.41596680166825495,0.23232962943552568,0.4409247162621062,-0.14085366257791143,-0.0693654415289336,-0.028770000212838626,-0.1063499272224573,-0.2840489466778376,0.336633437721859,0.36940966565064903,-0.31876838933124707,0.38492890993682793,0.29889765618743946,0.9203404189930846,0.07172105632098141,0.4954815953751597,0.36143161256011586,0.7537246783624562,0.2267735315064502,0.29827471759915464,0.401508915762556,-0.35660810427302153,0.1228822803474626,-0.29604794954644575,0.10018995297039351,0.43425658405059936,0.035619611607506034,-0.4644148378529811,0.20216515379813263,0.3912766382191104,0.3899554555628712,0.136699377869512,0.3399852238649745,0.2054844469117628,0.5850396945742062,1.0,-0.19611256013729958,-0.3768756194560166,0.17575031368478367,0.2630081333674119,0.48174366623266046,0.32105987029927946,-0.19414548276752813,-0.0391990110216325,0.5093502806303919,0.32104078060141705,-0.38877536240328386,0.1683667037194467,-0.2618341630598955,0.10956096090143064,0.30805353610498953,0.5613124116550181,-0.29409827743753625,-0.47590739744279004,0.6158485567617151,0.399557357847187,0.44631031803795923,0.21617576682985234,-0.15636115119575703,0.7749659448239035,-0.22312685825151682,0.6918324832905797,-0.5362910691179629,0.14540219213782218,0.37422201930320115,0.8853961565165251,-0.25475462844472674,0.7364103281074766,-0.18818136139458272,0.30540449495764777,0.7673935005986872,0.8675824226339774,0.3505578651609963,-0.1864332873898543,0.540336665470543,0.5791803231557124,0.7116153690109571,0.7416719778889876,0.14451054673376865,0.6899157819568964,0.047669964410840295,0.3133880427567253,0.5862979947398899,-0.3700489230850727,0.6009922210645554,0.10111527677891428
