,Temporal_Pole_Sup_L,Vermis_3,Frontal_Inf_Orb_2_L,Thal_MGN_L,Cerebellum_9_L,OFCmed_R,Temporal_Pole_Mid_L,Vermis_4_5,Angular_R,Temporal_Inf_R,N_Acc_L,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Occipital_Sup_R,OFClat_L,Paracentral_Lobule_L,Thal_LGN_R,Frontal_Sup_2_R,Thal_VL_R,Frontal_Med_Orb_L,Thal_PuA_R,Cerebellum_7b_L,Occipital_Sup_L,Amygdala_R,Cerebellum_6_L,Calcarine_R,Precuneus_R,Frontal_Mid_2_R,Lingual_R,Cerebellum_10_L,Vermis_10,Raphe_M,OFClat_R,Thal_MGN_R,OFCmed_L,Thal_Re_L,Postcentral_L,Precentral_L,Thal_IL_R,Cerebellum_9_R,Thal_MDm_R,Cuneus_L,Temporal_Mid_L,Cerebellum_3_L,Cerebellum_10_R,Lingual_L,SN_pc_R,Cerebellum_6_R,Thal_VL_L,Cingulate_Mid_L,ACC_sup_L,Cerebellum_4_5_L,Occipital_Mid_L,Fusiform_R,Pallidum_L,Thal_MDl_R,Temporal_Mid_R,Amygdala_L,Temporal_Inf_L,Thal_VPL_L,Frontal_Sup_2_L,Insula_L,Parietal_Sup_L,Thal_MDm_L,Parietal_Sup_R,Cerebellum_Crus1_R,Frontal_Mid_2_L,Cingulate_Mid_R,Occipital_Inf_R,Insula_R,SN_pr_L,Thal_PuA_L,Paracentral_Lobule_R,Cerebellum_8_R,Thal_AV_L,Vermis_6,Cingulate_Post_R,Frontal_Inf_Orb_2_R,Olfactory_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,ACC_sub_L,Temporal_Pole_Mid_R,Thal_PuL_L,ACC_pre_R,Red_N_R,Raphe_D,Frontal_Med_Orb_R,OFCant_L,Calcarine_L,Cerebellum_Crus1_L,Parietal_Inf_R,Thal_VPL_R,SupraMarginal_L,Caudate_L,Cingulate_Post_L,SN_pr_R,Thal_VA_L,Rolandic_Oper_R,Thal_VA_R,Thal_IL_L,Olfactory_L,Thal_AV_R,Temporal_Pole_Sup_R,VTA_R,ACC_pre_L,Thal_PuM_R,Thal_LP_R,Putamen_L,Supp_Motor_Area_L,Rectus_L,Putamen_R,Frontal_Inf_Tri_R,Fusiform_L,SN_pc_L,Precentral_R,Thal_LGN_L,OFCpost_L,Rolandic_Oper_L,Vermis_9,ParaHippocampal_L,Temporal_Sup_R,Hippocampus_R,Vermis_7,SupraMarginal_R,Temporal_Sup_L,Frontal_Sup_Medial_R,VTA_L,Frontal_Inf_Tri_L,Thal_PuI_L
Vermis_10,0.31481206161567477,0.6596002549704494,0.4769629230308769,0.06368754353750906,-0.026684402960214442,0.06172730690484011,-0.04644407266453225,0.6039338811743611,0.43658573931526307,-0.2500860578069564,0.27245371927114814,0.5629964747136249,0.45815467992476233,0.5089014486666812,0.13506943867840931,0.41599406190971194,0.32995381176341376,0.46966766972413704,0.16327445332429716,0.04269734384151518,0.22998978177269333,0.6055140431047678,0.49283926253489424,-0.04480054863394635,0.023845375917597878,0.3246581436080835,0.4090221515993808,0.3288396646086184,0.42002460122601903,0.5175301041730856,1.0,0.030377286622898122,-0.11340483414303838,0.10834976957273793,-0.00332891495734497,0.26125837546902697,0.47485767119721506,0.3617555514490025,0.5217080189479504,0.04538982390063027,0.4515675232725242,0.578457000402599,0.4634949533857017,0.12994647828135872,0.43391056769752573,0.302745458541587,0.15949737845758288,-0.05391415472841108,0.360619690608457,0.5004189843499057,0.46601502045616516,0.7941948113121756,0.4817295750045258,-0.02624495454439316,0.002544269177375087,0.3534278167414381,-0.05994561430831246,0.18803325425941667,0.16862602295242035,0.25205721437169587,0.3567669697611804,0.4203924060345409,0.2728876540873341,0.3942653012113395,0.34066862270388726,-0.1645711382070846,0.38324374376237574,0.44276714581564747,-0.09625611112247882,0.4282305760421758,0.23329754949946474,0.14658728857899408,0.2651058439337699,-0.02445401703934046,0.4936951852651906,0.2880687901898028,0.23491895370144847,0.15700672813645483,0.11810183280287778,0.42421345995116144,0.45363186893398216,0.020448582155261127,0.05638201287669214,0.37435660714710983,0.38847585585066935,0.024674590358140423,0.03481457874779464,0.1700275516942546,0.3232448149505102,0.46360950045600086,-0.045448971840140295,0.5031380762806685,0.30674976857933856,0.5200704917718431,0.46909349433908076,0.30246242606831647,0.38082430890324737,0.10397753600918301,0.5814887882061734,0.09794856879841231,0.5366056736745262,0.25998106006761923,0.025947343131701935,0.045484903214139956,0.24615153873431952,0.40092147570893993,0.21442439517555023,0.2278020378141937,0.018434035333675224,0.6110763823025774,-0.06600936914653714,0.45088398244962524,0.3180786243403545,0.41309684023292964,0.3949004211768628,0.5303787877496245,-0.11093078189162403,0.2660753559217651,0.5018690955597029,0.04241407998847006,0.3827364125711701,0.24266532688965173,0.24530266483800847,-0.059757009778539275,0.5884157111457897,0.44646044974254917,0.5893841426876619,0.22646654671952543,0.45378374637682917,0.31984965834602075
Raphe_M,0.10110563518921624,0.34033668346144513,0.07831492001684819,0.32761601007047403,0.2721415182498434,0.011495781046156589,0.26300810686901055,0.271321374591608,-0.16224183860032018,0.44364232357463673,0.21399657113842596,0.12368577457740239,0.32022044037516634,-0.27667423434595806,0.027306310098059682,-0.34384393563466326,0.17911739207097077,0.03961845694406898,0.39378105052828555,0.09245502779221869,0.3631019661673192,-0.007218451812384893,-0.17533042341961003,0.3490775998924641,0.40440950799866243,0.2455359927347701,-0.17991444623448513,0.1428579327216845,0.16000050112550257,-0.012020365798059115,0.030377286622898122,1.0,0.09421577078528812,0.16380665606645772,0.15061691296990296,0.1772146217448239,-0.11056666854993835,-0.03428012066568906,0.06874917556420249,0.2594213830084141,0.2658148837015842,-0.25558158592530617,0.07049231803833621,0.30688479606466984,0.2114446903760717,0.16392425873547334,0.21609234530782542,0.4324945394975229,0.3260983299441724,0.1492768552792308,0.3024762527839904,0.2135663076443802,-0.0704357426140677,0.519063710499375,-0.17187857964367162,-0.050868147135275016,0.4369853254354378,-0.003355692693062705,0.20401537789541024,0.35722397071723183,0.1202552490252721,0.1054483075234969,-0.2554181114886474,0.1801845043528731,-0.3772906587811749,0.36597764869813065,0.10950611188348254,0.17965820128448,0.2553951115326809,0.2939163473227577,0.1207552630729161,0.34346724128300754,-0.184511148547524,0.32285537989952356,0.2888816210492182,0.3128337964454233,0.2284783209851164,0.18597338007338365,0.16019037530774136,0.3302589148571699,0.4223152823569237,0.2286479707097235,0.2347171738765333,0.34405231340458825,0.05077064872834725,0.3522675263598069,0.5011726279536731,0.14940975884698066,-0.06447256404093772,0.17013506727916664,0.3101792574925809,-0.32878917952925896,0.462459641361424,0.09661022510560782,0.2421984331116803,0.31338523648899513,0.30665089059050527,0.2839751606038291,0.1319594476721368,0.29564765960685685,0.04588590292257217,0.03545951167645065,-0.0025272687199112205,0.22815355315120667,0.22056430821058942,-0.016725599800546647,0.4120519993310733,0.4742574133075424,-0.03239549561378459,0.08024455246125747,0.24667183786650843,-0.09005763564517344,0.29892072985551466,0.3638090298045134,0.2453876885417469,-0.20741976531006068,0.49436287804895584,-0.049551667718469666,0.25478964829536904,0.45776119898034306,0.21618158237949453,0.37451288266938987,0.357317974009278,0.2898244785912778,-0.02874234687798416,0.14915022529388725,0.13761771634038472,0.04373807585673225,0.2974461628089713,0.24134520553455535
OFClat_R,-0.16408375232009637,0.1661264896036423,-0.02356662299307656,-0.05975543249492303,-0.1714667362859043,-0.12804962492422267,-0.06630174106770848,0.033197285526347105,0.24626690582138352,0.2381472309733818,0.015686586611254015,0.11163445936327594,0.003056743324745362,0.1491528826102155,0.2538396610356394,0.12953213732747626,0.05660431259926427,0.38558827032818627,0.16225865345955878,-0.23831188078391083,0.045284098232422916,-0.2564085589236014,0.19631018312565066,0.007887362831890633,-0.26760120088618056,-0.18775242940632728,0.3825260259268748,0.5249538247747773,-0.17608004273828554,0.14039041558865253,-0.11340483414303838,0.09421577078528812,1.0,-0.005532613474774637,0.08986951592379966,-0.08578132873829751,0.3962868103557541,0.4064293590299322,0.20777063439508525,-0.33634832697122585,-0.003656157536023556,0.09916649264686819,-0.44380359081410653,0.29942305693154964,0.23385949594082137,-0.13038071454476075,0.3564949400391643,-0.17868351638426558,-0.001006399001390857,0.0049086796312662025,0.07075730562760457,-0.08418176294683281,-0.15273322211954,0.0025013550699280935,0.3193735373990807,0.17937879666111622,0.26318743905872793,-0.028673123380009224,-0.4989647110227197,0.23586038784320118,0.4794098342634001,-0.17268237476293977,0.5138634191142506,0.2528638350811232,0.2575512568115176,-0.24428180658475382,0.4179395675929335,0.005679361306586723,-0.1517886593679661,-0.0582578293679363,0.2866906898661569,0.1600648595231604,0.41113046430402633,-0.2776420660275734,-0.12448858406328872,-0.27170167737025674,0.1297240475960854,0.5509407276955439,0.04285950929274116,-0.00917933909979969,-0.021740316306417384,-0.10085934477426436,0.15982974021008273,0.15713893929479156,0.1293939710631303,0.02065324383516144,-0.09569867714280662,0.18632869089768353,0.2355115729794222,-0.138526902038593,-0.3903408038730389,0.07065265916386658,0.16968505891402244,0.28014322939794395,0.0003948560628080531,0.11851514214544395,-0.13082248188869394,0.14426112725089957,-0.07381342298911509,0.06713981788789791,-0.007472496825163262,-0.010987323183659022,0.2703280355898416,0.5240724811177615,0.05233327918138473,0.10389107898012825,-0.01862121309474315,0.08136715836291904,0.3760831471814498,-0.009337707321596406,0.042299135511314784,-0.32784776584422837,0.26745074002119823,-0.33276802429515023,-0.39268157136243237,-0.17057302786755116,-0.02740208618957659,0.3253567087788154,-0.04002971579539992,-0.3064111699277937,0.05097122766266513,0.17251010524590893,0.22834684879036457,-0.3648661122442402,-0.16567757235536137,-0.28068720405163705,0.26582933284997295,-0.20871225813214034,-0.004984878933773166,0.001490300541922886
Thal_MGN_R,-0.14783250817679147,0.2634782376752231,0.6288723241777554,0.22919579944918586,-0.6464644655495241,0.7236297915387931,-0.517557046709002,0.4207704785728979,0.045398965015352774,-0.32615571247355507,0.6680239892458794,0.46212832776233653,0.5879880410996271,-0.2709089842503323,0.7693572706240173,0.22660985924764174,0.8943381502025144,0.04795774423864477,0.6215559097147803,-0.26939186065098075,0.04379840141243487,-0.34588861095564377,-0.06271699804583476,0.13957106180309142,-0.397545899552422,-0.4644148378529811,0.3239701964842477,0.33801171059508034,-0.5765149853966792,0.38561514320003154,0.10834976957273793,0.16380665606645772,-0.005532613474774637,1.0,0.4026516406366593,0.7826820828468415,0.30221014309161875,0.23375887450610147,-0.18268844534036757,-0.5935946043935422,0.03358701806185796,-0.3254498493702974,0.15192370695420085,0.7291111725746374,0.5587192491810675,-0.592760791515426,-0.1219339539287029,-0.43774527696149773,0.6749139997216733,0.012222841895487018,0.3705403923070201,0.04238047705379889,-0.6502847469782541,-0.25496630860626185,-0.0710591908901257,0.17315950635435398,-0.3725602622170215,0.8383181393237322,0.30198223658976897,0.5492426611836216,0.25656316535412343,0.3523849470927638,0.22125640863347715,-0.15545083134308293,0.2209418967635246,-0.5506845863912618,0.3515448283545465,-0.017027385639762974,-0.7183741243115954,0.16262908925869282,0.5508455503673185,-0.028329960814473903,0.2731586596249498,-0.5799935168052103,0.6787820793541538,-0.5064749807496879,-0.21624690527512178,0.437871034482867,0.8465415472588419,0.2934284229831807,0.04001869728989761,0.6526277985368184,-0.48091523826826293,0.32272638559256994,0.569407005451293,-0.07426707099555081,0.08820227200180414,-0.02195655646707172,0.3467562957609709,-0.38122124248428485,-0.46898825853592924,0.0544937669640165,0.5402750238793159,0.25623711208669975,0.5085081637441925,0.48957999458771034,0.5314991237968771,0.734693429097125,0.33503280703605104,0.754246624220026,-0.2619867395842273,0.7318407229905781,-0.3394490663089387,0.4569307703038666,0.759429909130964,0.5320227951724086,0.3258964188532853,0.36934061801338325,0.044126309322452775,0.29149069922034987,-0.32349977072032254,0.022605086586339102,0.2891574437669566,-0.007809241003764368,0.05500262771265602,0.1179423972445279,0.34613402104735286,0.5396434101342162,0.3235848388212827,-0.2881423427209615,0.7393743960931124,0.15206950703842118,0.7388815721690852,-0.5782773607976205,0.042547461096126414,0.45614806910749045,0.3557789038359705,-0.5882222920624537,0.3717999111642892,0.31007445065410527
OFCmed_L,-0.4217214898011495,0.22911849748119414,0.15109543608326811,0.1401148040142115,-0.4019819957655632,0.5951606290836396,-0.4163825864174531,0.212515900147589,0.18745164970275424,0.038501233506509656,0.43200687899277473,0.14161452175926104,0.4354116651266759,-0.08466007162918213,0.33549213029187397,0.24941497050286268,0.3520787409956296,-0.0334310755540799,0.43090348539702095,-0.13750497300214826,0.2564787796576272,-0.26315158017394263,0.09066135716273578,0.010055869273146511,-0.22095856003345635,-0.15636115119575703,0.20277872880731904,0.08055540912870571,-0.2720515518492542,0.3932301233024568,-0.00332891495734497,0.15061691296990296,0.08986951592379966,0.4026516406366593,1.0,0.27280350626189104,0.23146818135116395,0.2608337448892161,0.1328473374912679,-0.3585338263116423,0.18271739096919784,-0.06654958560013205,-0.13679876899365376,0.46456343193128524,0.37743332058200296,-0.17910839315260674,0.17807426827354952,-0.15105554945312055,0.3813765324300272,0.4104701908521385,0.38182990150117757,0.08472411746225927,-0.3072985420134474,0.01028482279723864,0.38181254704617124,0.4029208801652191,0.04549547407115934,0.4814501808655914,-0.05899384510080276,0.4623610132235795,0.11882783478063168,0.2258976028225091,0.19562084407347732,0.3591318844464673,0.15268984764963286,-0.2579913065987373,0.08146853778009733,0.3121271509521506,-0.31068979505796995,0.23908683415740767,0.3790734967255134,0.25131668367887516,0.14755516143061587,-0.3014152272108787,0.3418856224182826,-0.2507508638144711,0.12127425300293192,0.2016387199038605,0.5641224381135098,0.278245472282508,0.3063134925040772,0.3969073285779425,-0.20390362964822092,0.30471263480618366,0.03826227205273601,0.03722635640379531,-0.0668151127476624,-0.190707417838296,0.08051557284937857,-0.13341230501345644,-0.3297996087927812,0.03444156805594839,0.31132314523318555,0.2415640839824653,0.2922290472918453,0.38058724330160926,0.25339182356471834,0.4385525625338523,0.36951364344255594,0.3925296690448559,0.03029091497560887,0.4466452386586926,0.06712862575806752,0.2902494641801865,0.34003419363165116,0.0031581970699799053,0.22465839983102667,0.22678622621530567,0.49013301507776236,0.3523496075994696,-0.2810869184172046,0.04572983461287451,0.362540863390272,-0.08389238601747469,-0.08883755235747495,0.2170681374073832,0.13855655607740872,0.47203210407096646,0.3573514545472735,-0.23513967223525048,0.4537535879164284,0.4873610687748256,0.5261535355688642,-0.32652918198286046,0.19351955043603136,0.11649360478299395,0.2238847057453467,-0.3242444435814734,0.06447113658093447,0.16227782982222694
Thal_Re_L,-0.015765810127487328,0.3953744534699118,0.6366324780312453,0.06942219197481808,-0.4428883356547307,0.5755686232087326,-0.32426348845424485,0.45560176476455777,0.09463039943334316,-0.2520689502510185,0.7501618587641964,0.537599311157911,0.5762702356948324,-0.13883707832972195,0.6437767174072988,0.1792983013470264,0.7782016344862976,0.1423769903690949,0.5726759654191194,-0.007984466363443576,0.2564136748198561,-0.08876402747058992,0.025547098527178076,0.1561255985684582,-0.23990373921032376,-0.29604794954644575,0.29177787465478,0.34383665486583914,-0.3727150119917331,0.329472435797003,0.26125837546902697,0.1772146217448239,-0.08578132873829751,0.7826820828468415,0.27280350626189104,1.0,0.291335792475306,0.22629089123926216,-0.06758742914621768,-0.4047734040713222,0.17011904468370143,-0.13155583242703064,0.25033416663707764,0.6172795392974912,0.5319390754874863,-0.41344196261521016,-0.0970035222487793,-0.2986069038952895,0.6353302329582462,0.07588164755341911,0.40906153258625094,0.2136993761557331,-0.3649181490390868,-0.146111460147311,-0.185938607030793,0.06652926724087023,-0.2771595107089544,0.7007800242994562,0.36263640467702907,0.45326243942141775,0.28477066576581855,0.3472724044731218,0.21173797619864473,-0.07074594006485951,0.1928106507155316,-0.41575846373968667,0.37491445730035516,0.06966445787989452,-0.5437130508732195,0.269271793789097,0.4810105671435567,0.15503063759238978,0.24195562700625114,-0.42121175176678044,0.6794311483787866,-0.2610572655343057,-0.05495647868568093,0.3815074763098118,0.7341617027416651,0.31123643774308396,0.15377572776352627,0.5113017958922449,-0.36174368676784696,0.382600257209441,0.5678699915966005,0.08787997667662038,0.1944295567640312,0.245295139035892,0.35927278487619657,-0.2687357858926793,-0.2847248997042848,0.07632734506020926,0.5448062746778207,0.3494850695176878,0.49316520873466363,0.49880051597563785,0.6116510739425841,0.6722190400289855,0.257030422821766,0.6166291512824029,-0.1476385947470678,0.6948256653930954,-0.3763459841388229,0.37910029698244896,0.6482336238860497,0.5389826804025079,0.4012734491308649,0.37035251905514094,-0.03579871598372355,0.37327085912558594,-0.17499702350527213,0.06207289874921802,0.27521268150555994,0.13797527538264573,0.25244506723027205,0.1339788260094702,0.3368660273207253,0.47998573107243103,0.3306011983862083,-0.14749017854634847,0.6693069507320943,0.10192050912091441,0.664379433299232,-0.4078627326546194,0.09032088418544416,0.4584659108071978,0.39556929549118336,-0.47652194184663704,0.4441407991857842,0.3552424675534692
Postcentral_L,-0.2587067018640143,0.5573790392608551,0.352389945649648,-0.05417203921129344,-0.4453250292988605,0.20993173013970554,-0.40464205604175085,0.48119905576298355,0.6820815396638799,-0.14018416661583905,0.27374801505267443,0.48418613470689037,0.3733156850927878,0.579232141782361,0.49634939741355677,0.6727043268845957,0.42296694611862334,0.7135204606197473,0.2129609941501792,-0.2882141704427224,0.044330002476810446,-0.04381393773524815,0.5621689124306024,-0.2901758017484354,-0.4245798254286993,-0.07636488390551967,0.848298316545762,0.6649286054032877,-0.016147597131624256,0.6688565193662347,0.47485767119721506,-0.11056666854993835,0.3962868103557541,0.30221014309161875,0.23146818135116395,0.291335792475306,1.0,0.9388450569338328,0.44816115973595966,-0.5052979744562814,0.11067749574215,0.5104086476664814,-0.11312179641118174,0.5063271937650543,0.5494665451654032,-0.09917063573052232,0.19531203268706865,-0.3732317108532538,0.2513476866357665,0.5024838914577627,0.3613214642443508,0.4550295630089549,0.08733840088135794,-0.17713451394688962,0.3948368874209306,0.5615891653708371,0.017666976455706227,0.4302179278540784,-0.3624880164131736,0.4272950181858623,0.7482197045718229,0.04223445351949936,0.8230801918349979,0.3965766639459624,0.6697496227338329,-0.517123353108394,0.6566203000389577,0.5188709741676707,-0.39115492319492673,0.11198117254347092,0.3310220200936388,0.08406393532381116,0.821295051706055,-0.4575411147390897,0.27104569500901304,-0.3096262308866379,0.22412485547893105,0.578131933728478,0.23445260159311662,0.44072619517482403,0.27110761768074576,0.0813276531779005,-0.15711531106870208,0.3927252150081139,0.3300428084062031,-0.15807717534848417,-0.28732763252394716,0.1724151209847644,0.3836413249199988,0.1012564089603342,-0.5895061750991442,0.5746717743385432,0.2852006528883293,0.7959639530355178,0.33792290202614317,0.4268546709689688,0.040795066071952865,0.31169124615193283,0.5131667182083433,0.21679590601103718,0.24147241876954076,0.2349996653000908,0.28047067243949414,0.4245495697546105,0.21372649666375546,0.2972283393929884,0.05239937224189778,0.09396076506894573,0.5434631459334042,0.600487461282813,-0.20713636771910982,0.23112071577578194,0.4639008377159207,-0.1572072930533933,-0.1695622559516012,0.39578945358830964,-0.17879334502809519,0.43099958590858983,0.4407747769921078,-0.4470767747974093,0.419681370534357,0.3565644703330746,0.48681844163149324,-0.5675416656621143,0.3960759704756589,0.10251585409426446,0.5761933130090108,-0.2813558832304278,0.4292353659123466,0.2509289139382712
Precentral_L,-0.3564961626767736,0.5771045781691034,0.21954195609110488,-0.09234260812179337,-0.33933584458971827,0.19094096055098095,-0.3468053239716656,0.4565887607084745,0.6548764335758148,0.029888147816043334,0.18828152954597208,0.3938196072674091,0.3788661156925855,0.5161688234351404,0.4115805979580278,0.5940423267148921,0.3675653552305025,0.7207285943821727,0.21616806540707245,-0.2836358794731398,0.09361644639888249,-0.14536535823209698,0.6040869955035824,-0.2941993419691056,-0.2965092150056388,-0.018574107272668623,0.8045578055909686,0.6591069523425204,0.003009623701751532,0.559680014254171,0.3617555514490025,-0.03428012066568906,0.4064293590299322,0.23375887450610147,0.2608337448892161,0.22629089123926216,0.9388450569338328,1.0,0.4769997115503885,-0.4454655967061555,0.18943949046503394,0.4763390308049782,-0.15693975545082334,0.5656917479382704,0.5748786100281273,-0.03129998729387088,0.27460196380444196,-0.23394143314882382,0.21019801289708126,0.5608654410027178,0.35619756745794495,0.40714440447220007,0.07462035023065709,-0.01946177977490896,0.480678501388457,0.5790037608398252,0.17778551594189507,0.3665398441951764,-0.3780425193005082,0.43464275448961814,0.7499608616110115,-0.0395276458288043,0.7858254936442546,0.47639544110847903,0.5808841719850069,-0.3956753419262287,0.6322938038583283,0.6137743635943637,-0.28344723413037354,0.1052108927091059,0.30763555154781647,0.13418710276252188,0.826610755239003,-0.3800288757620185,0.21063464780973407,-0.27458919620330585,0.32210503758609277,0.5648646899052723,0.15745955146515464,0.5042012271949544,0.3024303376445351,0.04505502302006424,-0.17462231694684735,0.39462974743730417,0.14461805197030667,-0.06907703342410176,-0.2040345033027333,0.13663415832203174,0.23441447239248084,0.1442988549424581,-0.5009877069491968,0.4509539358155197,0.3018544461089639,0.8244229225418778,0.3295172485172723,0.43734588088782345,0.014878318641200658,0.2963941496467726,0.4689079512946154,0.18152110204197688,0.2767287285902649,0.1428479034615319,0.394833281219123,0.42917572513324304,0.17282662972056428,0.09000714992945838,0.09083694339673125,0.1410731199172993,0.6661418216742349,0.6218012436782773,-0.2347481056759186,0.2554422622798178,0.4629431040189318,-0.10898077788967259,-0.24474981894274883,0.3049313928857308,-0.07108811188361726,0.31999277298613504,0.4643517709467784,-0.35193413412093244,0.4013945587315384,0.4569590130480109,0.5185190746338263,-0.4917679456505075,0.30845899424106077,0.06923854891061654,0.49095504092329045,-0.2841969645167226,0.4492530772602796,0.23223421299613495
Thal_IL_R,0.19084053541259205,0.6606554639503126,0.14180513904247366,-0.03147191628054063,0.16224607118013606,-0.17858120352181117,0.08219329228965074,0.3897892152827068,0.49006903051514267,0.21861469815968446,0.05640397801463396,0.34068606107754457,0.3565156796053439,0.5300566247151633,-0.02678031308193966,0.27658167599227473,0.016106319159750266,0.5954981389755147,0.22194365428738527,-0.03977211174429947,0.3539386352147611,0.3039389950846682,0.507552187610845,-0.06699085359767479,0.1833352930084279,0.4382070566528916,0.41612063031366997,0.45221613734270977,0.4833777477829679,0.35495150393410846,0.5217080189479504,0.06874917556420249,0.20777063439508525,-0.18268844534036757,0.1328473374912679,-0.06758742914621768,0.44816115973595966,0.4769997115503885,1.0,0.09856557044425251,0.6021198550014037,0.5571288411248483,0.1116166187426644,0.15674721618638113,0.3825042855979486,0.4770583703435253,0.6570473280531527,0.18960688744758555,0.25836601526835007,0.6243500408939858,0.4501815784602479,0.6382546826033889,0.44248457796097557,0.322356396229585,0.2925651835653848,0.5846773519335658,0.36483516911869374,-0.09538465492294068,-0.10350819633742703,0.37718547260763907,0.5183392902393795,0.20715540553866704,0.3148495469728796,0.7772647644090529,0.261076462103836,0.04759338994792597,0.48305895000040094,0.5949025794450638,0.17176808723193557,0.4032807754179122,0.29724308452590176,0.33223989115274033,0.3670867561068742,0.1494758005785213,0.2578174540765392,0.3118185779661989,0.5172410234898055,0.2715266973326051,-0.09706926162937445,0.490627161318268,0.5543526167903011,-0.005779219088776639,0.2640019687880619,0.4593057755205807,-0.03298272525751239,0.09600270635093772,0.1076134185168106,0.06666353571381302,0.25822532199654946,0.5008947943716197,0.06091246098460277,0.35656698332883835,0.33590168069493315,0.43179020384276373,0.4234027408056669,0.2850266731982449,0.1940378765992482,0.0038307937089526083,0.5315261120415034,0.01746857240101442,0.6437189146556878,0.06081020523144576,0.4555512738668361,0.14255454063779344,0.030269752660250303,-0.01349589254419913,0.21667401988557064,0.312863992790905,0.3551916029929544,0.5505565582079073,-0.04174064041626596,0.4381469547460774,0.44683268447477725,0.33424353929555034,-0.03420385944049502,0.3618571246090463,-0.006566471277334509,0.16039804130179536,0.491425304641911,0.10689246841967268,0.23186227073387833,0.5116144334320364,0.2177084110736712,0.03715919379086939,0.5037077822877888,0.17413607535487385,0.5126235370890874,0.36125166531627473,0.44818962041313415,0.3230869633916426
Cerebellum_9_R,0.46469329589945324,-0.026962086685290626,-0.36198223381981404,0.16498761387408142,0.9456974348805003,-0.5887821859296256,0.725177618603298,-0.10386648933872444,-0.4576261364274042,0.5182384569129207,-0.3676952625409201,-0.20704627958905922,-0.18078152323473065,-0.1872898631273269,-0.7738840985009025,-0.6551917302783814,-0.6036238696399238,-0.17371964976115656,-0.19743356654643932,0.47865566373074336,0.30219608916204665,0.46035847630849747,-0.24994044901928178,0.333771897241481,0.8878264818167312,0.7749659448239035,-0.622610062944771,-0.35707889667077863,0.7813745214953967,-0.45159798770223253,0.04538982390063027,0.2594213830084141,-0.33634832697122585,-0.5935946043935422,-0.3585338263116423,-0.4047734040713222,-0.5052979744562814,-0.4454655967061555,0.09856557044425251,1.0,0.25875321478513647,-0.02582319716468164,0.2935557859536093,-0.5382046828570538,-0.4773161454854411,0.7735256168727921,0.11575698462338758,0.8849255522282546,-0.16521937919004953,0.012293070106289472,-0.03289182742544388,0.24782627063528082,0.5806647795889684,0.686122094092914,-0.38350085496087744,-0.3922508846857827,0.5041767598390077,-0.735184250100854,0.26530377821888323,-0.20526434552787506,-0.2782395067175752,-0.07019851400745247,-0.7470663953486295,0.027453599656467657,-0.7385926425914834,0.9410965627582735,-0.3603685889660389,0.09093744751109543,0.9073327057311962,0.2305485216390568,-0.5147538291171619,0.2630539383519661,-0.6633044793867721,0.9589449122195097,-0.15874469599214008,0.9075369806182788,0.34002702985001537,-0.4829230962624832,-0.5531515687472904,0.10082698111460667,0.33513372954242754,-0.22874796643264778,0.6470013251824922,-0.014793099484776612,-0.33959231043087246,0.32486428508840054,0.48179281174254596,0.1579135136318941,-0.34354469834773294,0.6111163248238124,0.9182379561388647,-0.44209916497724694,-0.08661893693850024,-0.25062752897147583,-0.12504945502265252,-0.12338482706612075,-0.04828429115449308,-0.4591686619130766,-0.13225439693646368,-0.3604374405476973,0.2597450155611232,-0.48096839611233944,-0.021234892074122727,-0.39989045698722203,-0.3681073207913636,-0.37619971190196033,0.2090397986177455,0.14635998936563213,-0.3561948532075066,-0.21252874045617257,0.5419410746270479,0.002231073460438751,-0.13407673493957367,0.5865629443270353,0.3821717341927677,-0.25710907470171945,0.16447021888460803,-0.6147398313442283,0.057370645345178814,0.8235494488744804,-0.45562676642134486,0.01612252920085673,-0.4399265815596993,0.9822730361545423,-0.06553677263414062,0.01779918250535641,-0.32791983171880884,0.694257911831675,0.04401962871823479,0.02020755237056898
