,Putamen_R,Thal_MDl_L,Heschl_R,Cerebellum_Crus1_R,Cerebellum_4_5_R,Thal_PuL_L,Putamen_L,Supp_Motor_Area_R,Vermis_3,Angular_R,Fusiform_L,Thal_MDm_L,Raphe_D,OFCpost_R,ParaHippocampal_L,Rolandic_Oper_L,Cerebellum_8_L,Vermis_8,Cerebellum_3_R,ACC_pre_R,Hippocampus_R,Vermis_1_2,Rolandic_Oper_R,Frontal_Med_Orb_L,Olfactory_L,Cingulate_Post_L,Frontal_Inf_Tri_L,ACC_sup_R,Caudate_L,Supp_Motor_Area_L,Vermis_10,Cerebellum_10_R,OFClat_L,Thal_MGN_L,Cuneus_L,Cerebellum_7b_R,Frontal_Mid_2_R,Temporal_Sup_L,Thal_PuA_L,Cerebellum_4_5_L,Paracentral_Lobule_R,Thal_Re_L,Thal_AV_L,Vermis_6,Amygdala_R,Thal_LP_R,Occipital_Mid_L,Calcarine_L,Cerebellum_8_R,Parietal_Inf_L,Precentral_R,Cerebellum_6_L,ACC_sup_L,Precuneus_L,Thal_PuA_R,Postcentral_L,Vermis_9,Frontal_Sup_2_R,Insula_R,Cerebellum_9_R,OFCpost_L,Cerebellum_3_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Occipital_Sup_R,Vermis_7,Red_N_R,Frontal_Med_Orb_R,Cerebellum_7b_L,Parietal_Sup_L,OFCmed_R,Rectus_L,Thal_IL_R,Temporal_Pole_Mid_L,Temporal_Inf_R,Thal_PuL_R,Frontal_Sup_Medial_L,Thal_AV_R,OFCmed_L,Cerebellum_Crus1_L,Thal_PuI_R,Temporal_Pole_Mid_R,Parietal_Inf_R,Occipital_Inf_R,Thal_MGN_R,Temporal_Pole_Sup_R,Thal_VPL_R,Caudate_R,Thal_PuM_R,Olfactory_R,Precentral_L,Thal_LGN_L,Red_N_L,Calcarine_R,Thal_MDl_R,SN_pr_R,Thal_VL_R,Vermis_4_5,Thal_VA_R,Cuneus_R,Frontal_Sup_2_L,Paracentral_Lobule_L,Temporal_Mid_L,Hippocampus_L,Amygdala_L,Pallidum_L,Lingual_L,Thal_LGN_R,Occipital_Inf_L,ACC_sub_R,Fusiform_R,Thal_LP_L,Cerebellum_10_L,Frontal_Inf_Orb_2_L,N_Acc_L,Angular_L,Temporal_Sup_R,Lingual_R,VTA_L,Temporal_Mid_R
Vermis_10,0.45088398244962524,0.35376218794633296,0.29751802694167884,-0.1645711382070846,0.45815467992476233,0.37435660714710983,0.018434035333675224,0.49447513133620974,0.6596002549704494,0.43658573931526307,0.41309684023292964,0.3942653012113395,0.03481457874779464,0.24759476497556052,0.3827364125711701,0.5018690955597029,-0.01687063107267704,-0.140203837586294,0.5813062468560498,0.38847585585066935,0.24530266483800847,0.42216026273434976,0.5814887882061734,0.04269734384151518,0.25998106006761923,0.30246242606831647,0.45378374637682917,0.42703761562257336,0.46909349433908076,0.6110763823025774,1.0,0.43391056769752573,0.13506943867840931,0.06368754353750906,0.578457000402599,-0.09661464932173401,0.3288396646086184,0.44646044974254917,0.14658728857899408,0.7941948113121756,0.2651058439337699,0.26125837546902697,0.4936951852651906,0.2880687901898028,-0.04480054863394635,0.2278020378141937,0.4817295750045258,0.46360950045600086,-0.02445401703934046,0.42032924824203616,0.5303787877496245,0.023845375917597878,0.46601502045616516,0.49823858674630117,0.22998978177269333,0.47485767119721506,0.04241407998847006,0.46966766972413704,0.4282305760421758,0.04538982390063027,0.2660753559217651,0.12994647828135872,0.15700672813645483,0.25205721437169587,0.5089014486666812,-0.059757009778539275,0.024674590358140423,0.1700275516942546,0.6055140431047678,0.2728876540873341,0.06172730690484011,-0.06600936914653714,0.5217080189479504,-0.04644407266453225,-0.2500860578069564,0.32379198055770275,0.5629964747136249,0.025947343131701935,-0.00332891495734497,-0.045448971840140295,0.3707876761949906,0.05638201287669214,0.5031380762806685,-0.09625611112247882,0.10834976957273793,0.045484903214139956,0.30674976857933856,0.3718103607789068,0.21442439517555023,0.11810183280287778,0.3617555514490025,-0.11093078189162403,0.3562137761788593,0.3246581436080835,0.3534278167414381,0.38082430890324737,0.16327445332429716,0.6039338811743611,0.09794856879841231,0.5564397859709799,0.3567669697611804,0.41599406190971194,0.4634949533857017,0.307398836550281,0.18803325425941667,0.002544269177375087,0.302745458541587,0.32995381176341376,0.19544571249191214,-0.07762760067963084,-0.02624495454439316,0.36592180473638675,0.5175301041730856,0.4769629230308769,0.27245371927114814,0.5093645074057565,0.24266532688965173,0.42002460122601903,0.22646654671952543,-0.05994561430831246
Cerebellum_10_R,0.297597953395774,0.44602749777199063,0.59223581150561,-0.45103009619314405,0.7402544469710404,0.5404350797819155,0.44285667132901074,0.6127281454501144,0.6774532744375433,0.38517700906190455,0.20829326626453654,0.43588662789108673,0.07015202025877494,0.4560235649127817,0.7586075438475998,0.558478477027118,-0.2768320953685857,-0.34221004408149197,0.6545300718561892,0.4174324950989404,0.7820592821360147,0.566057436096317,0.5425844644944119,-0.20708633538205798,0.5743617887961701,0.5849967671925235,0.5608151436605164,0.5842552465875723,0.661174571154502,0.6248022974641034,0.43391056769752573,1.0,0.6246112530426463,0.02113079669287122,0.13667108626645733,-0.499387301340348,0.5962516893254981,0.4148360434815286,0.17833709017990063,0.47483867263522167,0.5007328809914194,0.5319390754874863,0.6036604541855672,-0.2592236927529744,-0.007002404849372484,0.4678112988650602,-0.23815945309968883,0.027494124381753072,-0.4444359414988607,0.5734011669415754,0.24638255175824614,-0.2132761908361314,0.5889794793700466,0.5840868013766298,0.26025528247319885,0.5494665451654032,-0.1933401324605355,0.4928200194303027,0.3186244651929352,-0.4773161454854411,0.5257236621014257,0.8022353387169455,0.6676279524887552,0.6863197562936099,0.14810458214908348,-0.4992064649408106,0.10470911384004315,0.12927467994382158,-0.08657089424305116,0.45249957913783223,0.390100709164312,-0.31554704413591167,0.3825042855979486,-0.31776281439114595,-0.06931660202807818,0.4224118032893725,0.5718713989279434,0.09936313693743304,0.37743332058200296,-0.3823834652510451,0.6079191218808531,-0.3091434884865807,0.24888205068953814,-0.4997229630673654,0.5587192491810675,0.5684987527103108,0.6975279020036343,0.686077754101089,0.3591356961891932,0.5504677892118377,0.5748786100281273,0.3090354167800206,0.41445583018864135,-0.12276848241604293,0.5266478924594248,0.45979750545917214,0.6536432921081586,0.650727694590277,0.583532220103507,0.23822844369091145,0.5565612476810161,0.3747567016864437,0.16091624366643353,0.6011905180589265,0.6248273441034584,0.2622940662704428,-0.165175572767052,0.7508183037080922,-0.5060755551169049,-0.26782804348432204,0.02013090718734757,0.4121405152670467,0.5030351233641555,0.568495357785715,0.5073533936609432,0.47769524636434446,0.48474429300468,-0.1825578927988249,-0.32697016789228944,0.020181083527639854
OFClat_L,-0.01542186401638317,0.11616850353096352,0.33264538029022733,-0.7669169221369367,0.43322332202653624,0.31870423266773434,0.2875596992992043,0.26696437393188677,0.3039121047496656,0.3128554291964104,-0.21861313138140412,-2.3702978843496032e-05,-0.1137924706903343,0.6277513259774375,0.6842953580733208,0.20006603493627445,-0.6311363030663831,-0.6375644850833279,0.23686861311340235,0.6141053877363843,0.6658804649140576,0.10486329361365795,0.2796587854922845,-0.30434632633483877,0.6897337437316856,0.3689388629476069,0.38582321684338766,0.38122187688480275,0.3996144920626514,0.3441620796555189,0.13506943867840931,0.6246112530426463,1.0,-0.08217680055963048,-0.10136008414218398,-0.823537804952178,0.5920182603530805,0.2553657916121385,-0.07214337830997389,-0.00694038059865247,0.5466774269491342,0.6437767174072988,0.5001434078654324,-0.6479812172377596,-0.0038954559531633546,0.20817674069211198,-0.5869328877287973,-0.44247206495135444,-0.7850768845989355,0.5272344114129469,0.1978997636963127,-0.6165335672609983,0.38702209346832905,0.5994830619280221,-0.055659595439026786,0.49634939741355677,-0.5524052142157383,0.3513205589898421,0.06852516950857039,-0.7738840985009025,0.7397505165939273,0.7203416074929981,0.6748814262863688,0.4828189411557905,0.010097705497216215,-0.7835431019038563,-0.08579337791544327,0.09926484377483097,-0.36084782552402733,0.5569454957997242,0.5095569317131933,-0.3528799138165433,-0.02678031308193966,-0.5939720477359408,-0.36835201652045413,0.11221835261469694,0.5255685639130957,-0.14136251561441068,0.33549213029187397,-0.6914634611606735,0.47045181081152737,-0.5471861682884506,0.3127332157633738,-0.823670258405967,0.7693572706240173,0.588775204016437,0.46107836030729865,0.493080573498232,0.12266418485641828,0.738949162612876,0.4115805979580278,0.19870570883246036,0.26523038977456936,-0.5893911630701699,0.3439969516574247,0.3477698018656094,0.5510561662519164,0.3479768644665876,0.6588602720647332,-0.08622961548481144,0.48887137705105804,0.4287167289862214,-0.05542789976447635,0.3067103367478159,0.7815695295428222,0.15502062386826182,-0.6534470325330712,0.7843386396611303,-0.791977509605583,-0.4283638216047786,-0.4354853988247045,0.1458586502585196,0.4399710047383585,0.7338968391415899,0.6380930122157452,0.3993293970817418,0.11842934762998768,-0.6251277778074348,-0.660247004423878,-0.3625261359778628
Thal_MGN_L,-0.11508651667211774,0.21388223511962862,0.3157275732950307,0.200053674785889,0.20542122234607385,0.10835549201345243,-0.13767707803903612,-0.08144583760431999,0.06857858543803375,-0.20788454243375332,0.22323803624577293,0.04779916858794004,0.23135862212632027,0.13768910306255763,0.11458690816992428,0.2415571150826403,0.12451540488435554,0.21859367718197312,0.1632802499005374,0.21552770049158493,0.20785324249101467,0.2125040810026503,0.221606705822036,-0.050530335545930734,-0.01774409552622849,0.19849180321734083,0.17686875409183728,0.25504035673392433,0.2510646440394149,-0.06451473864850413,0.06368754353750906,0.02113079669287122,-0.08217680055963048,1.0,-0.3078574525676777,0.06986844478361828,0.020521600716873225,0.20222876325645484,0.11182046752014578,0.13711893448015122,-0.20532134913332697,0.06942219197481808,0.2098923560480507,0.1859576152004104,0.3091607673022115,0.34683012901683064,-0.12310473737940654,0.17649990273689656,0.18287714657248505,-0.15073313842909924,-0.13782959840453715,0.25015227260479955,0.18788084666444935,-0.16871576439970545,0.004011987644653755,-0.05417203921129344,0.3034816400173103,-0.08146134703826692,0.17294424249639156,0.16498761387408142,0.010820254805541515,0.1585646576347151,0.05255592774160057,0.34379670017556285,-0.24537856692428953,0.15699633951524206,-0.0929440167117986,-0.10547297225653411,0.02802688797652078,-0.2562212307150007,0.13203455110727952,0.1335798064996809,-0.03147191628054063,0.004719513500608634,0.22573282061327568,-0.05611286943834101,0.11600990116436848,-0.0768311984002264,0.1401148040142115,0.176143242772275,0.029768487057539976,0.21185548816985417,-0.2604611739260311,0.10849492709152193,0.22919579944918586,0.1897300080317345,0.24655412346411196,0.33095428887404404,0.2417586603982222,0.1162516218834051,-0.09234260812179337,0.17366551951942766,0.02260987948147404,0.1704749121973257,-0.08452370782438193,0.03821105175432441,0.28342050971032806,0.23602331731381332,0.3142795063882946,-0.026067778193159016,0.04205385131737225,-0.25838793656484843,0.141233735267348,0.278472337715937,-0.062157656070701596,-0.1342752794741305,0.08753282982069657,0.1321651948394122,0.0547088502278679,0.21519178283595933,0.29379427342125475,0.06768303147840392,-0.07889807744243901,0.039641495059312526,-0.033618181736677806,-0.21358160755141123,0.2462170083653332,0.08986271907659794,0.00818098147439148,0.2043720299010813
Cuneus_L,0.3405248035198426,0.10153686329960676,-0.06439940579219905,-0.1610177661266087,0.0554692737671999,0.11361422415322318,0.1484587576422802,0.46592771577466374,0.42260009077736543,0.7308213162224838,0.06286047635162403,0.4843879669063271,-0.2520201460486473,-0.002899647726456662,0.04251181914373948,0.20188920454956952,-0.0132367835174233,-0.2601342160178645,0.33357732425443165,-0.0013734357894138313,-0.06107896555532439,0.1257709394618513,0.34823905779171144,-0.030494853995132624,-0.10444431085684408,0.016867047290167823,0.07515343098276947,0.1069261655763775,0.057504169541716006,0.4927841521761789,0.578457000402599,0.13667108626645733,-0.10136008414218398,-0.3078574525676777,1.0,0.05965722188514512,0.19955182837606594,0.05076741822358891,0.10416941144510021,0.5352272467019155,0.4780055827164462,-0.13155583242703064,-0.03554373620387037,0.13299099537680317,-0.2793305791973505,-0.1302176395632556,0.7259158988360489,0.48324279388678865,-0.05187359811880821,0.5821164970525261,0.529493721662639,-0.10703503240117264,0.19045852054862594,0.590824070564046,0.11604255170894268,0.5104086476664814,-0.1912358040209653,0.4404029773289329,0.23314969427970392,-0.02582319716468164,0.18313974844782646,-0.12864035937505797,0.021068665819238528,-0.08264128869342509,0.8860608596187436,-0.1097680044707506,-0.040853621424452605,0.11033170577744038,0.38602530475871094,0.5439313014286411,-0.12930120742171244,-0.059557178505485774,0.5571288411248483,0.025554349245561617,-0.1430255169940375,0.4032139815308057,0.2898575462207615,0.36495537041247933,-0.06654958560013205,-0.14341439962966798,0.11896008129307412,0.0718579503134161,0.6411705896169554,0.06575563147130249,-0.3254498493702974,-0.13590125836459577,-0.14633126506021019,0.019372834292826973,-0.06279095806767794,-0.22178069343590154,0.4763390308049782,-0.39820655813188616,0.016152118511471636,0.3505578651609963,0.37077767582464294,-0.08794613891315908,-0.25493212187248054,0.2760967923156897,-0.34329250816679135,0.7796650856368019,0.2781847014967118,0.598553474022873,0.13542134182962637,-0.04082069374928623,-0.09769272256603422,0.260663534158308,0.40175262328919403,-0.1266435988131834,0.19416452941802917,-0.1642702878177407,-0.09972584609445806,0.32316476259720955,0.36418425474703053,0.08601998110958951,0.01367969816428566,0.7088044430172225,0.19069697878778852,0.4713553166138903,0.25710957326197836,0.0954329692122888
Cerebellum_7b_R,-0.0453748317792678,-0.0934873898078081,-0.22531952360199992,0.9009383957046302,-0.36408356383961504,-0.09018256474145198,-0.20550485286809048,-0.11944802330813495,-0.13664172980604794,-0.3665156896489785,0.3051085357640348,0.07753523983527454,0.29228963427238686,-0.5298853122216942,-0.5864372276154407,-0.07562602676202215,0.7512626882633432,0.7410142448855648,-0.004257613216248171,-0.4943576787683103,-0.502458121401431,0.04861796307712106,-0.2073486312225939,0.4208016405625996,-0.6123183492336581,-0.22151045653910642,-0.09695322694961342,-0.20062808258273515,-0.2947404616390189,-0.2819611289360075,-0.09661464932173401,-0.499387301340348,-0.823537804952178,0.06986844478361828,0.05965722188514512,1.0,-0.3417663611467862,-0.2675450354758531,0.24733124823481184,0.1312313571998535,-0.5354775281088336,-0.5554024951029299,-0.369590488200875,0.7586865753955471,0.20469285093783612,-0.017354525294875515,0.5677821584695145,0.5228797072244185,0.9186625994542089,-0.47423617558557263,-0.32841991309398966,0.7286257343126258,-0.19794193317106004,-0.6551388770469153,0.2118983708086185,-0.36771876323901526,0.6511665470516778,-0.15207772075543483,0.07183652295948242,0.8735392018517943,-0.6955391677909248,-0.5598789324347735,-0.4295905080990958,-0.2791100910457329,-0.061990293312231756,0.8701639768095449,0.22468735826243152,0.19636362334527527,0.29207583005022225,-0.5745200400540221,-0.6323353299393247,0.5863528519813944,0.15390762464024124,0.6693266272536962,0.6057474653023789,-0.061605131336774144,-0.3459743392719849,0.12381634130826732,-0.28868390097866636,0.7356205447289245,-0.34381028598079677,0.6851354017024295,-0.42174669115790253,0.9398651395669774,-0.6975872300345279,-0.36100383366545596,-0.24193072112122954,-0.3031006825474485,0.017104599895699887,-0.6365307353050038,-0.27837691907260176,-0.02310161548548153,-0.09018101488424285,0.6806938064911734,-0.3342401230499218,-0.2773259369334479,-0.3224818771807048,-0.2745943616574043,-0.476517963901173,0.07768848013336556,-0.2447062562132484,-0.5702555894637423,-0.025855510584907804,-0.14769430743168108,-0.7818034004697153,-0.252853184922878,0.7039518011096136,-0.7512472286034079,0.7951625303702058,0.589424079876128,0.6612796402557664,-0.04624974139503849,-0.3526348071059014,-0.5860975456967805,-0.48245048035566895,-0.40623863392480897,0.02103887886121578,0.7221232017679066,0.68539303640629,0.5811765672271277
Frontal_Mid_2_R,-0.00530507838676251,0.21930387807954665,0.3526305035227952,-0.3341696916255538,0.43344191559416273,0.49360026546580776,0.40085392433044265,0.5458892296847867,0.5925377174746325,0.38919273411732247,0.03797284038117792,0.33834725033580704,0.09410472241699795,0.38830040540021094,0.4945565532225808,0.42030672933892377,-0.06765054427448301,-0.3319250439621582,0.65178832175225,0.4980235933389771,0.5743128500061288,0.3814804064860067,0.33955105484048886,-0.2164363051116447,0.3176187194021445,0.4894540459847821,0.7166706954134582,0.48704322285296847,0.5303426229439584,0.4183829669160617,0.3288396646086184,0.5962516893254981,0.5920182603530805,0.020521600716873225,0.19955182837606594,-0.3417663611467862,1.0,0.200433741210947,0.20587176238823285,0.35237453134366764,0.6239755654123517,0.34383665486583914,0.40925087335388,-0.14632317331017683,0.09848609886447775,0.416112733389202,-0.09193904329325706,0.016007403842100316,-0.3168810692039833,0.6668361436690579,0.011283954153559542,-0.14611683908160777,0.49761933650750884,0.5810957770166132,0.19120897028131786,0.6649286054032877,-0.1512602631724295,0.8556941686951047,0.2029430960306473,-0.35707889667077863,0.46579039836314806,0.6324799086198528,0.8327206128638689,0.554910831679977,0.2523875287830472,-0.4131624169314792,0.11868735490901498,0.31403463460879477,-0.14103511461708418,0.596687623806955,0.004609935102047966,0.001862308533118504,0.45221613734270977,-0.17173671215247677,0.17571695680397617,0.3296121044040527,0.6436827248864662,0.11166021918278862,0.08055540912870571,-0.3385673160989062,0.4363361206330385,-0.033690503998954985,0.23918733728676556,-0.2782144828209775,0.33801171059508034,0.7149761963176114,0.5791920538066658,0.5496445778228319,0.24169400985529912,0.3275211411774078,0.6591069523425204,0.25017764458675923,0.35412251800739075,-0.0391990110216325,0.38894986546030197,0.2503363200196963,0.5460183879117183,0.490481025499552,0.46947601055558985,0.3671053492946674,0.940248730129281,0.21363256904618483,-0.0706736233756841,0.44259443199612625,0.26875673652791005,0.15924756180590746,-0.07258738745151065,0.471356326164228,-0.3820245551663847,-0.28554416408199285,0.11117752443974145,0.3469017398074987,0.4171083467714088,0.5351809878818888,0.3146354025901861,0.558603585955294,0.3557165508377178,-0.03474232764241264,-0.2934587359677873,0.22146608702118495
Temporal_Sup_L,0.5471859959158887,0.6120813932736201,0.582913532039869,-0.09545609213732555,0.6835137346928394,0.5586079182974858,-0.1529910627310887,0.4696404194873393,0.5229985840999496,0.12940141718985448,0.6934339951552442,0.10809638085466333,0.39299939024093555,0.21129442867435616,0.598834232915903,0.7387821135042214,0.02942777106539809,0.14245524699710335,0.31805944200639186,0.35494571516156637,0.4430366488404456,0.5539239795774223,0.5747939411722551,-0.17117581006272561,0.3674731503067015,0.5285468156824176,0.5890215587018348,0.6946623270475965,0.7460459950555681,0.49781895282259914,0.44646044974254917,0.4148360434815286,0.2553657916121385,0.20222876325645484,0.05076741822358891,-0.2675450354758531,0.200433741210947,1.0,0.23137978048508834,0.5126382632738388,0.11997401585356131,0.4584659108071978,0.7431941777079899,0.13580105878389526,0.07379517844798872,0.5474153150258191,0.06359365201469772,0.32359488935678593,-0.037557146622424264,0.015275091425677277,0.33906942761641773,0.24982372224520702,0.6244637471225635,0.23503458971819208,0.38504484850317094,0.10251585409426446,0.1943044443858593,0.1727960789845034,0.5404819081272206,0.01779918250535641,0.33201154524072113,0.35858076197985456,0.018367267940222892,0.5233050824731366,0.0074647904329136275,0.006916546433374419,0.2530087295969489,-0.18269081227891693,0.20391739739908604,-0.09994313340771564,0.3910903794649544,-0.315513734299635,0.17413607535487385,-0.006239037667763785,-0.24254346927127085,0.3216819674584398,0.5805379695138408,-0.2750505704558498,0.11649360478299395,0.2003977248938862,0.5766450603227565,-0.21719934614892492,0.1855280951043247,-0.21702432545950137,0.45614806910749045,-0.05108498005952827,0.5312185219637744,0.38423712840369584,0.6576181040665845,0.30650501777946404,0.06923854891061654,0.520871862324691,0.5231645234187211,0.29827471759915464,0.10239385984335331,0.5484209058870815,0.3484216993998015,0.6011617649880645,0.3040252587319265,0.3117189527393246,0.20394349341521747,0.07555801782049405,0.8871086791650525,0.7220870720891339,0.33035991483959587,-0.13035435390394107,0.19571050348627955,0.5716616149582668,0.044405408755022614,-0.10152671025781052,0.08928623163030275,0.4040490356082674,0.11869919641199456,0.6509003864035051,0.3993186076497182,0.034511295395944434,0.26629379144744875,0.17708390106105254,-0.003623788845622046,-0.17251100709254244
Thal_PuA_L,0.00019981917722088934,0.36682300611379753,0.2215212304720737,0.31223705239589045,0.3093403883052576,0.6075452080488188,0.0992838606512672,0.2948601384699795,0.461642744246397,0.07685354858328886,0.40770857447469094,0.4726159010527569,0.5790939213759786,0.031706098363750275,0.14342382180943355,0.4076903940938103,0.35886556870033065,0.3101950118833386,0.4339124536089008,0.02112366819796955,0.3486636046155362,0.3571902696787806,0.11318277026630427,0.1704903423809184,0.06786953188966396,0.29591101195113756,0.3376244984002604,0.480428317550117,0.3451336815099184,0.2210245974265644,0.14658728857899408,0.17833709017990063,-0.07214337830997389,0.11182046752014578,0.10416941144510021,0.24733124823481184,0.20587176238823285,0.23137978048508834,1.0,0.33398612330955446,-0.02260400554143599,0.15503063759238978,0.21980778724840302,0.3090504677189674,0.2504706663785461,0.4909673666299196,0.2523402983208595,0.2684463308348419,0.2948439094035136,0.03573652216788007,-0.06252259248294821,0.41097624460448984,0.49153623541718494,-0.08456968791400166,0.8568719315924571,0.08406393532381116,0.3433958716793279,0.20912465073673864,0.45343929358876994,0.2630539383519661,0.13445797434832765,0.19999651580001526,0.1521362708829705,0.4811203572477652,0.011627272920280388,0.25521790692148133,0.5618813283904524,0.329198409786582,0.06432543334448856,-0.05409160116029245,-0.054644214492803184,0.20915045056738968,0.33223989115274033,0.2977308135910199,0.4575849010359576,0.2387756577322619,0.25060923043017863,0.08724022779496825,0.25131668367887516,0.2965759159473502,0.29805397261924815,0.3549393358067439,-0.16045371171231348,0.278853980814018,-0.028329960814473903,0.16817630037907785,0.5224448148234712,0.34247119537322324,0.650910329590667,0.08913978077670591,0.13418710276252188,0.33958830535334195,0.5284392731117469,0.36940966565064903,-0.06490814088874455,0.35852870196258235,0.31132396215586644,0.17550646160947242,0.006954274056404562,0.2690379186865402,0.25211191224531876,-0.2114997296746764,0.18397958647773913,0.4929298052706383,-0.10192531029245955,-0.015906649000275414,0.4027973896775549,0.06963282093331408,0.1816583974349619,0.17928641138455645,0.5352664029785221,0.4234550805497677,0.008091814937520656,0.1273552768698378,0.29012854409726246,0.07823949667223615,0.37384173831096695,0.324831918325501,0.044274652541896976,0.4987899755895169
Cerebellum_4_5_L,0.48501553818778365,0.47108053546060896,0.4459852452991993,0.10377451899114924,0.631186690896806,0.5723103800422894,0.10347001712213404,0.6411214999796372,0.8170703516668583,0.4146144362122894,0.6546593198094821,0.5404202670662918,0.20719180254129432,0.12947985990135058,0.43551689961549717,0.7160754828146142,0.22445080371905496,0.1295641306298421,0.7267999158278348,0.25993763842165873,0.3528823164144708,0.7199824290042316,0.714679250802499,0.09761758282430456,0.1650236365003678,0.5423824672940166,0.5932721911506642,0.5763928792665574,0.5608680769757981,0.6964066877200132,0.7941948113121756,0.47483867263522167,-0.00694038059865247,0.13711893448015122,0.5352272467019155,0.1312313571998535,0.35237453134366764,0.5126382632738388,0.33398612330955446,1.0,0.17972621724809715,0.2136993761557331,0.5240897743959028,0.4950431636060089,0.031413525635315596,0.4415091934738511,0.538383766315693,0.6818732220647981,0.23081995646354042,0.3383718655757056,0.47415293998344077,0.322821590428179,0.6261013405291662,0.3663968684691289,0.4400299199264057,0.4550295630089549,0.26392678034254735,0.5322603649533878,0.5843488321428859,0.24782627063528082,0.15410746603168238,0.2405620497410491,0.1619898404019588,0.46821205111862557,0.4475383552208054,0.17272342544500008,0.13003358595658082,0.2117711766934243,0.5682499010548224,0.12510721284859475,0.0020002835779978005,0.03055013937148038,0.6382546826033889,0.10126046076418191,0.0472452306144463,0.5391917399534288,0.5870545557974063,0.13388810546134067,0.08472411746225927,0.18770332730200584,0.5397623430321985,0.21601249881906928,0.3601201791967813,0.15135263182636405,0.04238047705379889,0.06697095240043908,0.458006619331019,0.5071395528566017,0.4629034031959294,0.049408568036131535,0.40714440447220007,0.12799691266190433,0.43911789203138957,0.6318120343385867,0.3786071073319631,0.3492436670093853,0.29131452344499165,0.7639555991507907,0.1538119021940146,0.6455977931019767,0.46028800122325253,0.2495140007416089,0.4997706250719697,0.5116179845335541,0.09008966558346608,-0.017182535251684634,0.5766324175399054,0.26142032462594345,0.31086713501296886,0.11319307920726987,0.3232017138670903,0.5430497659030444,0.4788197642131606,0.3955518398125035,0.2825123223769055,0.3769328408270429,0.5179030610838229,0.6524334774904327,0.37101275531842565,0.23863136035255295
Paracentral_Lobule_R,0.2481489140557301,0.04017874000369622,0.05596626584092355,-0.6508187581154766,0.23354594540347595,0.21990557593171078,0.5005151367206729,0.5921409886857502,0.4373971592499948,0.7591290104213879,-0.26430102336055394,0.30569593649700727,-0.3510747530947077,0.15923277630450405,0.37333286541732813,0.24278324578226987,-0.42722170811854465,-0.6636705879404999,0.3346131885310078,0.15998263041483768,0.3760945079055455,0.08094923908002755,0.32033380436344716,-0.481275273224466,0.17462792282251507,0.30143778898433177,0.2705353125593981,0.14891330076559503,0.21651744588316335,0.47683600321422087,0.2651058439337699,0.5007328809914194,0.5466774269491342,-0.20532134913332697,0.4780055827164462,-0.5354775281088336,0.6239755654123517,0.11997401585356131,-0.02260400554143599,0.17972621724809715,1.0,0.24195562700625114,0.10451573693514889,-0.5126702595347489,-0.4792250762661014,-0.05420084089076036,-0.031783183422430916,-0.07168158329680625,-0.6321478337143034,0.8725114336713137,0.3879736119041489,-0.5059047429432854,0.1760789391356453,0.8566046717235497,-0.09869513443986354,0.821295051706055,-0.5733782519117374,0.6473198282838014,-0.11509340472157353,-0.6633044793867721,0.48168337966630737,0.49299357790225945,0.5082994539868213,0.2671752416255713,0.5948711770463291,-0.6967956002300829,-0.17534497253359627,-0.05019097221927086,-0.2164341804357219,0.8953484434633951,0.2743357167961266,-0.4257561389071084,0.3670867561068742,-0.4327869685598,-0.26023755037491775,0.3017074625402354,0.30015058935190114,0.32800024470815403,0.14755516143061587,-0.6212846444430038,0.2937288386554924,-0.42541983728478283,0.6319684156720291,-0.5191823308595375,0.2731586596249498,0.30923623841768366,0.11601804643483532,0.18921672389930067,-0.05937549435857049,0.15065814621450585,0.826610755239003,-0.13348954541871025,0.023426471699149798,-0.24308239050686511,0.5227455910117612,-0.015591269410867388,0.03994861255550884,0.3045839092391092,0.06599638684662874,0.4753477930372155,0.6346393517510255,0.7186798048646751,-0.09289196514699624,0.1356884749236578,0.40043318798053873,0.5047324126854724,-0.2459785915973082,0.38424902681728107,-0.5684007505442397,-0.4732334164640433,-0.3433126485404597,0.24564176954480804,0.47387561156885594,0.30777277667390474,0.1690815521746187,0.8063093864053053,0.19769953444625146,-0.2223611865507649,-0.40401925002733513,-0.11582411497820212
