,Temporal_Sup_L,Thal_MDl_L,Cerebellum_3_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Frontal_Mid_2_L,Cerebellum_4_5_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_L,ACC_pre_L,Thal_MGN_L,Lingual_R,Insula_R,Fusiform_L,OFCmed_L,Precuneus_L,Raphe_M,Lingual_L,Thal_VL_L,Calcarine_R,Amygdala_L,OFClat_L,Cerebellum_Crus2_L,Thal_MGN_R,N_Acc_L,Parietal_Inf_R,Thal_PuA_R,Cerebellum_10_R,OFCmed_R,Frontal_Inf_Tri_L,Cuneus_R,Vermis_1_2,Thal_VL_R,OFCant_R,Temporal_Pole_Mid_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Caudate_L,Cuneus_L,Thal_VA_R,Vermis_7,Temporal_Mid_L,Thal_MDl_R,SN_pr_L,OFCpost_L
Vermis_1_2,0.5539239795774223,0.6616002858743742,0.5490953940656447,0.07223850997455916,0.38837965228038146,0.4046219705826262,0.8014171793612777,0.04589165937916015,0.6831507583101204,0.05981091958676124,0.2125040810026503,0.358225356674962,0.5635575749506055,0.7023290582521061,0.29237358394123114,0.17269252185485223,0.4424347870916797,0.39529562358880355,0.6207881194510332,0.48174366623266046,0.18441261226389596,0.10486329361365795,0.08618713428536674,0.22188717317779302,0.3264083152096512,0.002181756073040409,0.568143881874789,0.566057436096317,0.19883035858036918,0.6109118560616026,0.4087468687815249,1.0,0.5805775799895715,0.09276483032555051,0.0598683438230205,0.17798198050324845,0.5215486691561436,0.6464149734041477,0.1257709394618513,0.3924305390489475,0.16210716465953146,0.42993674644839974,0.33965893899126864,0.34635179184411113,0.1779219361202814
Thal_VL_R,0.3484216993998015,0.5246848866339461,0.7503478618838494,-0.03570540200148954,0.22210965724647144,0.5169856827995597,0.7147492475092072,0.07103443612312198,0.5585499653838025,0.48248987959832934,0.28342050971032806,-0.1907070960568922,0.5323942630509764,0.2846322659270761,0.43090348539702095,0.15934091362183345,0.39378105052828555,-0.15119244844342802,0.8250458567783527,-0.06888520715729417,0.4947741005288978,0.5510561662519164,-0.2532180262122515,0.6215559097147803,0.6244211436548663,-0.2607729225851754,0.4262348192300344,0.6536432921081586,0.30123004459464814,0.6189405309181324,-0.05755346179539096,0.5805775799895715,1.0,0.5735116864135069,-0.2312276654678522,-0.11997601019032958,0.73439234913428,0.6928045270472785,-0.25493212187248054,0.8885430365414135,-0.21414989587019048,0.06658378590479372,0.25304997913715155,0.5853914025901358,0.4570361000580676
OFCant_R,0.27792205888066385,0.19350119165572838,0.5698199643230315,-0.40860359093585935,-0.018553859337868735,0.48602653950303787,0.34763678069743564,-0.23343913580528058,0.17793565152043683,0.8070637523903917,0.019162635229655906,-0.5457286351197252,0.2534239263728538,-0.20224545265947916,0.21585459781185917,0.4903997097716672,-0.04801793090779188,-0.540285542417482,0.5404776961043655,-0.5494191693753837,0.6271410932674861,0.8131907205499368,-0.6829654956459829,0.7168843286154165,0.590650106464824,0.1169108516686019,-0.023865926141565207,0.5494682786308221,0.4695508019263674,0.3644151017375119,-0.10040962929715562,0.09276483032555051,0.5735116864135069,1.0,-0.5102307726011787,-0.6788363497494807,0.3675700180936904,0.49305785433764016,-0.043859082554188425,0.6879236645191508,-0.71454528603589,0.00960850222957967,0.16855015556884137,0.6232385418075387,0.7428984428248236
Temporal_Pole_Mid_L,-0.006239037667763785,0.06778179677648967,-0.4371133652828343,0.6323719932459747,0.14792872616231947,-0.20485579563951328,-0.23522148569380968,0.24543565450887023,0.04207260489221951,-0.3029533818044656,0.004719513500608634,0.6027000178135068,0.10128971544280935,0.38399741896032674,-0.4163825864174531,-0.5281489801636914,0.26300810686901055,0.5945575308008234,-0.16862841795591452,0.5862979947398899,-0.686662513769334,-0.5939720477359408,0.6878400366193155,-0.517557046709002,-0.33602841669296135,-0.3105528100749474,0.26744683150578336,-0.31776281439114595,-0.5725542696402787,0.0347414164283828,0.11927333646044883,0.0598683438230205,-0.2312276654678522,-0.5102307726011787,1.0,0.7102046888587171,-0.22097473421911934,-0.10403808199251965,0.025554349245561617,-0.39232215865205655,0.7281927116117233,0.19489911337127822,-0.33996559429473394,-0.39018025328532907,-0.45939112205992094
Cerebellum_Crus1_R,-0.09545609213732555,0.07508524392340668,-0.4188336125542564,0.6508282830106339,0.17123534916771324,-0.3875484873610412,-0.18886929992957854,0.4476333148127733,0.12311768233512471,-0.5056287503257967,0.200053674785889,0.6693485385405322,0.1789787286096931,0.490385279512485,-0.2579913065987373,-0.7749086453641324,0.36597764869813065,0.7022903604496361,-0.1821181889757889,0.7116153690109571,-0.7207097553153327,-0.7669169221369367,0.8944219905891927,-0.5506845863912618,-0.38836195777292914,-0.6169714773025786,0.32989224403638123,-0.45103009619314405,-0.5590963345727102,0.030564349362476654,0.01848784106049668,0.17798198050324845,-0.11997601019032958,-0.6788363497494807,0.7102046888587171,1.0,-0.0989107474987091,-0.1481335548091328,-0.1610177661266087,-0.2945404053402145,0.9599925917510228,0.12118469226812019,-0.40153541832453,-0.5153510641162,-0.6751115796489267
Frontal_Inf_Tri_R,0.12472749839213004,0.39484129230119697,0.593245294911433,0.055689889760137175,-0.11128870745052845,0.6246998310322772,0.5778967468932444,0.0675264275925794,0.6405518223509509,0.3694051867373505,0.18777722769536526,0.10126233644197367,0.5351822414621151,0.20008568402282445,0.362540863390272,0.3288994675710531,0.29892072985551466,0.07777840637209354,0.5435887814088837,0.1228822803474626,0.309820375371404,0.43920881370629783,-0.24755602048546008,0.2891574437669566,0.400153401788853,0.05095374952192738,0.27738187135625847,0.5751539102105581,-0.0030869155940639755,0.6254928174770461,0.2541816710527997,0.5215486691561436,0.73439234913428,0.3675700180936904,-0.22097473421911934,-0.0989107474987091,1.0,0.4966221729643069,0.11841736523671627,0.6663127630186972,-0.1773763939557748,-0.12550664538349735,0.513025035076013,0.41119371630611984,0.40666589027842903
Caudate_L,0.7460459950555681,0.6921941349287823,0.5932170609628016,-0.0680412358610725,0.4261196994181786,0.5577289034606749,0.7791847583147516,-0.1573135909694155,0.7824094854462963,0.4194876149706722,0.2510646440394149,0.10495480193556954,0.6439444471010335,0.5461875391005324,0.2922290472918453,0.3293219223021798,0.2421984331116803,0.17602816864039508,0.8663857845629157,0.19111935323190862,0.40931997482807714,0.3996144920626514,-0.1906390498040532,0.5085081637441925,0.464738630289289,0.03482089402918598,0.49224024420089457,0.661174571154502,0.31546147132902974,0.7902446004983367,0.2902924364336209,0.6464149734041477,0.6928045270472785,0.49305785433764016,-0.10403808199251965,-0.1481335548091328,0.4966221729643069,1.0,0.057504169541716006,0.5975548194330822,-0.1508248918575969,0.5373048517311649,0.3259510617430307,0.5745600117434394,0.441199816472095
Cuneus_L,0.05076741822358891,0.10153686329960676,-0.12864035937505797,0.0718579503134161,-0.24499035345331624,0.24402193781193643,0.0554692737671999,-0.030494853995132624,0.10921463178689902,0.07423986978478658,-0.3078574525676777,0.4713553166138903,0.23314969427970392,0.06286047635162403,-0.06654958560013205,0.590824070564046,-0.25558158592530617,0.40175262328919403,-0.15400338710974132,0.3505578651609963,-0.09769272256603422,-0.10136008414218398,-0.06472589864668561,-0.3254498493702974,0.01367969816428566,0.6411705896169554,0.11604255170894268,0.13667108626645733,-0.12930120742171244,0.07515343098276947,0.7796650856368019,0.1257709394618513,-0.25493212187248054,-0.043859082554188425,0.025554349245561617,-0.1610177661266087,0.11841736523671627,0.057504169541716006,1.0,-0.34329250816679135,-0.1097680044707506,0.13542134182962637,0.37077767582464294,0.06932334642860834,0.18313974844782646
Thal_VA_R,0.3040252587319265,0.33100024816996904,0.7093857522228322,-0.1804304860389091,0.16322722521581093,0.4581982507753024,0.6009009574605539,-0.02202286600026538,0.45117845644602056,0.587841438127453,0.3142795063882946,-0.36115389374272816,0.40079523408286993,0.09572770844488793,0.3925296690448559,0.19587962094639214,0.29564765960685685,-0.3623619219634627,0.7159975219446486,-0.2618341630598955,0.604891360611553,0.6588602720647332,-0.41127860757209883,0.754246624220026,0.6139475614232074,-0.19465652209549886,0.10127488193143179,0.583532220103507,0.39046816765570913,0.521869211439563,-0.19253385938866038,0.3924305390489475,0.8885430365414135,0.6879236645191508,-0.39232215865205655,-0.2945404053402145,0.6663127630186972,0.5975548194330822,-0.34329250816679135,1.0,-0.36772947472654305,-0.005917501626620084,0.21014410458630667,0.541299340937033,0.498582094974313
Vermis_7,0.006916546433374419,0.06772587550132894,-0.5308298549414009,0.6122520388199346,0.3084941705550648,-0.40472987800024657,-0.1825570676501497,0.45986357695325464,0.08928083914213775,-0.4654653227530257,0.15699633951524206,0.7307325670418514,0.17195586351719191,0.5739318978772768,-0.32652918198286046,-0.7561602721287783,0.2898244785912778,0.734252612067749,-0.18158673410232357,0.7537246783624562,-0.7111799741139807,-0.7835431019038563,0.9176363796536543,-0.5782773607976205,-0.37693859175426114,-0.4812100859901202,0.30020053535985103,-0.4992064649408106,-0.5643762789398725,0.009361248863052169,0.04463355707658835,0.16210716465953146,-0.21414989587019048,-0.71454528603589,0.7281927116117233,0.9599925917510228,-0.1773763939557748,-0.1508248918575969,-0.1097680044707506,-0.36772947472654305,1.0,0.2820678017861658,-0.42113222418566143,-0.5390820748064334,-0.6630068890115657
Temporal_Mid_L,0.8871086791650525,0.47791092469852703,0.021508469593982123,-0.09614068369745273,0.8486068759549213,0.08835901517449045,0.4692968741616673,-0.0024297011000941325,0.38407637155861696,0.13762636632654135,0.141233735267348,0.3727054389822143,0.4291973928130507,0.7872376387503786,-0.13679876899365376,0.04230068555239075,0.07049231803833621,0.3782545985142348,0.4708716553188964,0.46239980201424574,0.0772553897599156,-0.05542789976447635,0.18937196943294793,0.15192370695420085,0.19855019379061814,0.15178020705413411,0.35844038064816025,0.16091624366643353,0.16920471318234978,0.39027007961099563,0.34378297526749146,0.42993674644839974,0.06658378590479372,0.00960850222957967,0.19489911337127822,0.12118469226812019,-0.12550664538349735,0.5373048517311649,0.13542134182962637,-0.005917501626620084,0.2820678017861658,1.0,-0.10118167601886045,0.12247598818775049,0.06643894797861487
Thal_MDl_R,0.10239385984335331,0.48969487393835415,0.41842232470164836,-0.26689576425054057,-0.189236224553611,0.4020982789253811,0.4346606398242742,-0.41684657544417547,0.3807219457073794,0.06222633100971379,-0.08452370782438193,-0.0012020146345426092,0.1453667525517918,-0.03795646346742595,0.4029208801652191,0.6308488224098735,-0.050868147135275016,0.017201667101171995,0.31127104240569503,-0.028770000212838626,0.3770261994631805,0.3439969516574247,-0.45720229854279515,0.17315950635435398,0.08260440040225575,0.5205725271455925,-0.002666876326009026,0.5266478924594248,0.23643401924493213,0.29916257502602667,0.3206455733957474,0.33965893899126864,0.25304997913715155,0.16855015556884137,-0.33996559429473394,-0.40153541832453,0.513025035076013,0.3259510617430307,0.37077767582464294,0.21014410458630667,-0.42113222418566143,-0.10118167601886045,1.0,0.4221646322407554,0.2932042133861784
SN_pr_L,0.3725054472634728,0.43592667392528955,0.6341725630290245,-0.28731149551548074,0.14979240879681502,0.5069256780816824,0.5810293055212348,-0.3060077040962329,0.2922605692150899,0.4563248334398291,-0.09667568379209049,-0.33256208000399257,0.3416792344467496,0.0656891434303195,0.3790734967255134,0.5113028066510984,0.1207552630729161,-0.2582510469799794,0.6304455918975614,-0.2840489466778376,0.6004856472750881,0.670084904151703,-0.531443378820599,0.5508455503673185,0.6112439332835061,0.19798985944251632,0.26215499245500523,0.6202498493461667,0.4165256664511214,0.36005705398461085,0.11455532510873166,0.34635179184411113,0.5853914025901358,0.6232385418075387,-0.39018025328532907,-0.5153510641162,0.41119371630611984,0.5745600117434394,0.06932334642860834,0.541299340937033,-0.5390820748064334,0.12247598818775049,0.4221646322407554,1.0,0.679970987932908
OFCpost_L,0.33201154524072113,0.23551671700601853,0.4920023759915665,-0.2859928425112271,-0.017098145680128553,0.5361461613457335,0.390886120830745,-0.2785584614131994,0.1754643498452093,0.6581412685206226,0.010820254805541515,-0.36235035357844425,0.3392850617944637,-0.1254736369166645,0.47203210407096646,0.5997100405241211,-0.049551667718469666,-0.3420749186285148,0.5172727304396235,-0.35615014584287646,0.5221937350529111,0.7397505165939273,-0.6279316801454614,0.5396434101342162,0.656549207873068,0.4018097570754466,0.12604715569170793,0.5257236621014257,0.4674036563990641,0.2512550121474863,0.1583134439789373,0.1779219361202814,0.4570361000580676,0.7428984428248236,-0.45939112205992094,-0.6751115796489267,0.40666589027842903,0.441199816472095,0.18313974844782646,0.498582094974313,-0.6630068890115657,0.06643894797861487,0.2932042133861784,0.679970987932908,1.0
