,ACC_pre_R,Occipital_Sup_L,Frontal_Mid_2_R,Frontal_Mid_2_L,Vermis_10,Thal_AV_L,Lingual_L,Precentral_R,Thal_VL_L,Vermis_7,Putamen_R,Vermis_6,ACC_sub_L,Fusiform_R,SN_pr_L,Paracentral_Lobule_L,Vermis_1_2,Frontal_Inf_Oper_R,Angular_L,Putamen_L,Cerebellum_7b_L,Hippocampus_R,Frontal_Inf_Tri_L,Temporal_Pole_Sup_R,Caudate_R,Cuneus_L,Precentral_L,Cerebellum_3_R,Thal_PuL_R,SN_pc_L,Temporal_Inf_L,Temporal_Pole_Mid_R,Heschl_L,Vermis_8,Thal_PuM_R,Thal_VPL_R,SupraMarginal_R,Occipital_Inf_R,Rectus_L,Temporal_Sup_R,Supp_Motor_Area_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_MGN_R,Cerebellum_Crus1_L,Cingulate_Mid_L,Cerebellum_9_L,Thal_PuL_L,Raphe_D,Cerebellum_4_5_R,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Parietal_Sup_R,Parietal_Inf_L,Frontal_Sup_2_L
Cuneus_L,-0.0013734357894138313,0.8073520120143053,0.19955182837606594,0.24402193781193643,0.578457000402599,-0.03554373620387037,0.40175262328919403,0.529493721662639,-0.15400338710974132,-0.1097680044707506,0.3405248035198426,0.13299099537680317,-0.2732124083520714,-0.09972584609445806,0.06932334642860834,0.598553474022873,0.1257709394618513,0.17060068964361183,0.7088044430172225,0.1484587576422802,0.38602530475871094,-0.06107896555532439,0.07515343098276947,-0.13590125836459577,0.019372834292826973,1.0,0.4763390308049782,0.33357732425443165,0.4032139815308057,0.09854902106470305,-0.24499035345331624,0.0718579503134161,0.002710095481184486,-0.2601342160178645,-0.06279095806767794,-0.14633126506021019,0.526986349731849,0.06575563147130249,-0.059557178505485774,0.19069697878778852,0.46592771577466374,0.411901537373267,-0.06654958560013205,-0.3254498493702974,-0.14341439962966798,0.47336550081402384,-0.008510282136354432,0.11361422415322318,-0.2520201460486473,0.0554692737671999,0.7162802784968119,0.021068665819238528,0.5811476920779128,0.5821164970525261,0.2781847014967118
Precentral_L,0.14461805197030667,0.6040869955035824,0.6591069523425204,0.6322938038583283,0.3617555514490025,0.21063464780973407,-0.03129998729387088,0.3049313928857308,0.21019801289708126,-0.4917679456505075,0.2554422622798178,-0.27458919620330585,0.04505502302006424,-0.01946177977490896,0.30763555154781647,0.5940423267148921,0.2923392563777388,0.3024303376445351,0.7870773073478646,0.6661418216742349,-0.14536535823209698,0.5185190746338263,0.4492530772602796,0.42917572513324304,0.41123532776353605,0.4763390308049782,1.0,0.5281437917014106,0.4310982506502206,-0.24474981894274883,-0.3780425193005082,-0.17462231694684735,0.13956541273291495,-0.4787755966329365,0.09083694339673125,0.3018544461089639,0.30845899424106077,-0.28344723413037354,-0.2347481056759186,0.4569590130480109,0.7425152289240149,0.49095504092329045,0.2608337448892161,0.23375887450610147,-0.5009877069491968,0.5608654410027178,-0.33933584458971827,0.39462974743730417,-0.2040345033027333,0.3788661156925855,0.34839290500739556,0.5648646899052723,0.5808841719850069,0.9063877191793784,0.7499608616110115
Cerebellum_3_R,0.31578815651873765,0.3534836524940416,0.65178832175225,0.6269390805844041,0.5813062468560498,0.48899370417434124,0.3014544774675434,0.1604006592572502,0.563881931741173,-0.04823616804869029,0.22668510118670154,0.2792729393257331,0.28334428663448413,0.4268217359635793,0.45155730870800254,0.10900517071666833,0.6792189203408514,0.6504554444909928,0.3990880572824158,0.31062394105462926,0.1841451077475604,0.5525976593065823,0.6635443519879943,0.4751255090831748,0.6552759364729914,0.33357732425443165,0.5281437917014106,1.0,0.3927152300079772,0.1634503664150752,0.03270351862907671,0.21550176327274925,0.40614924639146455,-0.0013341042442679438,0.416724984243798,0.6742110021921481,0.33572917603018804,0.019138494713607665,0.07060327194760144,0.5419194557154532,0.6413012355928374,0.5811075788387817,0.16732213592122788,0.18542082760788772,0.01104583583345024,0.47566852815125854,0.09294159582206352,0.5376605651365188,0.3093353587372552,0.6305103506991938,0.2662620923186551,0.5622279857112173,0.11787037762310855,0.4629298148270347,0.6790911951848622
Thal_PuL_R,0.011743162115505062,0.5531314790753644,0.3296121044040527,0.4115216255370548,0.32379198055770275,0.23420195563459548,0.31425292880628647,0.44340495688501147,0.32692688447264856,-0.055444908446727205,0.35574635851537517,0.11839999260982498,0.03616802136647629,0.1841611823039191,0.2292521729587681,0.34782241918750956,0.5857072011219615,0.4846681914945615,0.36547188484574183,0.3631714386171574,0.23173984253114302,0.37663966571703156,0.37921082185044513,0.14682941125747545,0.4181933895928277,0.4032139815308057,0.4310982506502206,0.3927152300079772,1.0,0.0653088688278176,0.10162329027569117,-0.10266144301789265,0.3986099209079872,-0.041295613062563186,0.5767870801453967,0.39612320209797347,0.5251752909899252,-0.019371611522406906,-0.2170240868779388,0.535785391823428,0.5798144653274641,0.504912163315156,0.2234815570295556,-0.0037677371794972952,-0.008672975466975033,0.6494224823944316,-0.011598769655510922,0.6199759486421514,0.06796483932076296,0.49921576654537686,0.4313396527536315,0.22101147598612195,0.30369098315084714,0.4231615707205744,0.3824186535776792
SN_pc_L,0.20066858214452077,0.027280380455168226,-0.19794361759249252,-0.12522999654354425,0.3949004211768628,0.28384884861060145,0.34352679671565195,0.1774659789240179,0.29380055381547476,0.3541443380209058,0.16399613435190394,0.4540494989027988,-0.06698103332771094,0.1421857694647824,-0.021118646130449985,-0.14318483169900184,0.21164405573813033,0.2311185296447143,-0.08151589797238512,-0.47278037134111234,0.47770311106162017,0.01645883165377705,0.12756436493874124,-0.29628895445114783,0.08680521870858908,0.09854902106470305,-0.24474981894274883,0.1634503664150752,0.0653088688278176,1.0,0.5389406709980094,0.16797629229431416,0.41411937979388896,0.3000189304902132,0.4518212387625343,0.21021833807151494,0.19589317422062272,0.17192276473869467,0.10507304540451998,-0.024360646046267618,0.04334082727462761,0.0995859649758893,-0.08883755235747495,0.05500262771265602,0.4077127837436954,0.08130700188262001,0.27227123881605825,0.20377442072820856,0.3950457319480413,0.24149750562660632,0.033270723726843185,-0.31874838659840593,-0.18555991922592643,-0.25602203584733835,-0.15192320522216382
Temporal_Inf_L,0.06780557756305096,-0.09883286683726514,-0.16638692132241079,-0.009193891638698066,0.16862602295242035,0.49279473195723095,0.13267861154982508,0.19035364155239792,0.5113853264208652,0.3084941705550648,0.36385566657981283,0.27345653487824034,0.16098062575605712,0.17024810495166431,0.14979240879681502,-0.21050315687977192,0.38837965228038146,0.16328000470849555,-0.3976928945803506,-0.3517812062052428,0.24365833604317097,0.17247371319286467,0.30182907489785676,-0.27921042654153483,0.10481577552130647,-0.24499035345331624,-0.3780425193005082,0.03270351862907671,0.10162329027569117,0.5389406709980094,1.0,-0.20664542675495048,0.6789717627780891,0.474813485224622,0.5668422138772616,0.34703872742296304,0.16545279517741412,-0.040257828833931905,-0.16646573649396712,0.02157763666775305,0.12080550333501533,0.017084312839508398,-0.05899384510080276,0.30198223658976897,0.5202001945136564,0.0846605138878376,0.1640017384546274,0.3219762540399549,0.5049667393281033,0.48988901465846574,-0.28053187467759866,-0.2784883260948074,-0.2597102750653786,-0.4464182619195282,-0.1975291547572024
Temporal_Pole_Mid_R,-0.09636599982593953,-0.16519698241213912,-0.033690503998954985,-0.11155085769035451,0.05638201287669214,-0.13498144803485382,0.5842348726985289,-0.3278325069120118,-0.14517950938415397,0.6122520388199346,-0.2257118534044634,0.6442857524607589,-0.10550344544347065,0.5641192217392706,-0.28731149551548074,-0.5033114326616289,0.07223850997455916,0.3050071777691575,-0.20620273834393277,-0.2154068937736503,0.26366996584296193,-0.27406340180698985,0.010485746129282476,-0.06300683708542767,0.006421875051760623,0.0718579503134161,-0.17462231694684735,0.21550176327274925,-0.10266144301789265,0.16797629229431416,-0.20664542675495048,1.0,-0.1979027483253304,0.490047704486755,0.08764720906707481,0.010114894614096119,-0.10743302364664835,0.7048404402675633,0.5860547658823084,0.09141362571089669,-0.1446886461991553,-0.053315161290249276,-0.20390362964822092,-0.48091523826826293,0.4921217121126484,0.003725943164756197,0.6519203557615927,0.042208677395508834,0.3626184199719919,-0.182792698393025,0.3498880341474309,-0.11353041385324407,-0.49531513486950984,-0.24537186256050814,0.05532920821854302
Heschl_L,0.41221233736906804,0.19990285687168627,0.2495888678318776,0.40377582282436425,0.48829563930067355,0.7900972093845444,0.11174738642391267,0.4257030096377017,0.7872002714928114,-0.07148570678647974,0.4848438778115876,0.09103320244402822,0.38375428682391577,0.08679151577224002,0.43176569234489093,0.14319536433379662,0.6098818127967125,0.4435003964694426,0.028280064415388082,-0.01726349999656819,0.2075669108627771,0.563557254948843,0.5953625216246937,0.08312817407282982,0.5790654743717224,0.002710095481184486,0.13956541273291495,0.40614924639146455,0.3986099209079872,0.41411937979388896,0.6789717627780891,-0.1979027483253304,1.0,0.06435554828805168,0.6912394955550805,0.6250766172618133,0.45478246443228804,-0.2916152012025274,-0.2996713061704099,0.413120541130412,0.4855506030238285,0.5280893607288032,0.29793141792841477,0.5384629303584362,0.08113935691532108,0.4526660758030144,-0.13985091036770345,0.665175970810189,0.37751840461344616,0.7711684287457844,-0.16711088648017616,0.12482396477715914,0.09553468263851003,0.0827834645085381,0.27825341424927136
Vermis_8,-0.40205958720336843,-0.3257667135955096,-0.3319250439621582,-0.3262858041338295,-0.140203837586294,-0.027730731756573073,0.6304842468670859,-0.3295187087000134,0.006794885713367078,0.931764926625544,0.014500823158686619,0.7980121663235269,-0.07506659817719746,0.7802411851945337,-0.387164436902248,-0.7292820874617583,0.30081429684060546,0.3308979932816991,-0.6516272054442532,-0.2718647187784625,0.23165087885116106,-0.2304029567288009,0.12582310490297466,-0.3063759742163822,-0.11259199785101157,-0.2601342160178645,-0.4787755966329365,-0.0013341042442679438,-0.041295613062563186,0.3000189304902132,0.474813485224622,0.490047704486755,0.06435554828805168,1.0,0.3615594533331832,0.08098960508774981,-0.17032874982534282,0.7868389022423338,0.4293528041706726,0.11338018439368426,-0.083405815300352,-0.3743255187285587,-0.20535828964007044,-0.37945898632204855,0.9525129514119172,0.014914164243154022,0.8634592001589644,0.0851534627225105,0.6266657179839541,0.0064735918649115615,0.16849827172807658,-0.420494497553494,-0.817987664753979,-0.6999885036098223,-0.29427907008105464
Thal_PuM_R,0.21562311275852825,0.14324576686596283,0.24169400985529912,0.30583684104061115,0.21442439517555023,0.5731721249727448,0.3246066950211474,0.05635193528474564,0.7044463343655398,0.21232248455459807,0.17805210004859062,0.30387634756810716,0.2959803087293017,0.5008651393447857,0.2995749533672775,-0.19173201020462696,0.6654334220649121,0.5115854307934729,-0.04391871369815387,-0.023884048420939104,0.11218419823177997,0.579113492317553,0.5614809540334097,0.20299026210238078,0.5285930013055652,-0.06279095806767794,0.09083694339673125,0.416724984243798,0.5767870801453967,0.4518212387625343,0.5668422138772616,0.08764720906707481,0.6912394955550805,0.3615594533331832,1.0,0.7484401377201545,0.1472066843761358,0.07395086485997444,-0.014805534754863795,0.4589534394560071,0.40616693350631694,0.38114002188506857,0.22465839983102667,0.3258964188532853,0.3400232683900841,0.35892408682217647,0.20743866419936832,0.7831641726341599,0.7056454439835862,0.6662204598836704,0.022418751757989214,0.17359316865005595,-0.211725004828154,-0.012169859868127957,0.26235896358545857
Thal_VPL_R,0.4865258496031681,0.08111284867817589,0.5791920538066658,0.5658013326433668,0.30674976857933856,0.7485322521530956,0.07938387701848944,-0.043396051014144135,0.8979661164982337,-0.10625178815010607,0.09110111435822409,0.09564811857719957,0.5154588585382059,0.4163064693746818,0.5853646826794119,-0.10623043069964415,0.6801754613023967,0.5922859187868674,0.11406414501365375,0.2537622683542034,-0.07114892586070082,0.8100344361915071,0.7411279402616808,0.6204458475943812,0.8072766052907019,-0.14633126506021019,0.3018544461089639,0.6742110021921481,0.39612320209797347,0.21021833807151494,0.34703872742296304,0.010114894614096119,0.6250766172618133,0.08098960508774981,0.7484401377201545,1.0,0.08460791456894812,-0.19162102374798437,-0.01390920900843065,0.527509834314471,0.48631436218972884,0.558165084919513,0.31132314523318555,0.5402750238793159,0.013252665181101124,0.2994377653083004,-0.03803619382786222,0.7238529633246937,0.5545972449788773,0.7922103266927104,-0.19455084802501318,0.6189752905952989,-0.10560698828993328,0.2257389633214198,0.5458564770694428
SupraMarginal_R,0.02919171969641558,0.4949808302916975,0.13351020334948271,0.30572844514181163,0.5884157111457897,0.26916000047487004,0.21305515258224525,0.9086924303044271,0.1817409961003091,-0.09550680120191037,0.6238541900230736,0.10855605396054956,0.026188508638861546,-0.1613882671805234,0.13235434410908675,0.6280790945474152,0.36766055816278403,0.5189375259464827,0.3133464262397645,0.15572186630188403,0.4896917354361555,0.14283599015339565,0.20917842037172074,-0.2444168214371982,0.28951422079216255,0.526986349731849,0.30845899424106077,0.33572917603018804,0.5251752909899252,0.19589317422062272,0.16545279517741412,-0.10743302364664835,0.45478246443228804,-0.17032874982534282,0.1472066843761358,0.08460791456894812,1.0,-0.1275924436182817,-0.32344639808851394,0.4193548219071717,0.5373249202645114,0.5033427516044124,0.19351955043603136,0.042547461096126414,-0.09419147254598038,0.7575897827765404,-0.17657830471887614,0.42190482745015195,-0.1995936129003901,0.40170476341095124,0.37956852016953146,-0.0962951244650834,0.534623099774072,0.3337504694294801,0.22520777893774244
Occipital_Inf_R,-0.4633356551948839,-0.1639210193655694,-0.2782144828209775,-0.3302332570569118,-0.09625611112247882,-0.3491678503029724,0.7747034491598288,-0.3497225815119255,-0.3468138834506079,0.907518706410784,-0.06917983355288146,0.809849396189126,-0.3036322355885048,0.7287537879248698,-0.5833947282472643,-0.6083439574252095,0.08570285688888354,0.2999724043665609,-0.3910262555144589,-0.2058765390573728,0.30597089771235536,-0.46783694604752296,-0.02519367463021693,-0.32286156251838083,-0.2548941339478625,0.06575563147130249,-0.28344723413037354,0.019138494713607665,-0.019371611522406906,0.17192276473869467,-0.040257828833931905,0.7048404402675633,-0.2916152012025274,0.7868389022423338,0.07395086485997444,-0.19162102374798437,-0.1275924436182817,1.0,0.5788200307875258,0.08157968577850518,-0.09411765972936824,-0.34646575516304506,-0.31068979505796995,-0.7183741243115954,0.8033942964658747,0.03551567405919704,0.9176516072789348,-0.06921466899575589,0.35726988018059086,-0.32111844757506747,0.5226456358605936,-0.3755214990539586,-0.6615708266362476,-0.46747454881155764,-0.18629851961487323
Rectus_L,0.060162218505581955,-0.36841044360514,0.001862308533118504,-0.12084237374118104,-0.06600936914653714,-0.13322326195958442,0.29710252146061733,-0.5072465212141464,-0.11497648850679068,0.5128096522460617,-0.45327004235071644,0.48226938669707514,0.0073530720366227495,0.47500474847564483,-0.3106035616843126,-0.5493435085059832,-0.029311690223783868,0.16793246395410563,-0.2547550780933288,-0.2707740821192969,0.08187702794553095,-0.21245901952696122,0.04186026788697779,0.12192657840588342,-0.027874851361065857,-0.059557178505485774,-0.2347481056759186,0.07060327194760144,-0.2170240868779388,0.10507304540451998,-0.16646573649396712,0.5860547658823084,-0.2996713061704099,0.4293528041706726,-0.014805534754863795,-0.01390920900843065,-0.32344639808851394,0.5788200307875258,1.0,-0.04594979667352314,-0.2169354024838577,-0.12288716540754227,-0.2810869184172046,-0.32349977072032254,0.40921314936873426,-0.2600721691229424,0.5444584090551885,-0.044441074664808136,0.3068059211710854,-0.287439899859799,0.15407273483040365,0.02951405471171964,-0.5441431979502311,-0.3015091580649472,-0.007513225033103199
Temporal_Sup_R,-0.007674289653676119,0.34286084317426313,0.3557165508377178,0.3626551143028082,0.24266532688965173,0.3553292017033429,0.2969644513441793,0.2601061975579124,0.4294638019979211,-0.0001288702496592766,0.1512754381745779,0.18681607594488195,0.23333404597908103,0.512304367179729,0.28308130575704804,0.16145082226911248,0.6481234645913777,0.76488158297517,0.19097756665010043,0.5675170043996502,-0.034596622761313485,0.6431946084817236,0.44424722974085934,0.36128731619822024,0.7340752523570306,0.19069697878778852,0.4569590130480109,0.5419194557154532,0.535785391823428,-0.024360646046267618,0.02157763666775305,0.09141362571089669,0.413120541130412,0.11338018439368426,0.4589534394560071,0.527509834314471,0.4193548219071717,0.08157968577850518,-0.04594979667352314,1.0,0.6245695114132624,0.5101157583357743,0.4873610687748256,0.15206950703842118,0.007480617215915092,0.730327952520876,0.03873204355928405,0.5765203179300603,0.25998751048718943,0.644666725165113,0.39478849634852037,0.3300028973121934,0.04275594407539733,0.33406922428456204,0.4010049176973158
Supp_Motor_Area_R,0.0726982952551512,0.5875814799093805,0.5458892296847867,0.6050288233690061,0.49447513133620974,0.445108668637479,0.26078184178354546,0.47505238769825187,0.4515185263664677,-0.15005056165579186,0.532951625347917,0.08315334956596643,0.11797553826267902,0.22512162368849756,0.3569556635302645,0.42413153332060033,0.6105095248652435,0.5952242435861859,0.4906704353651392,0.5068427416064915,0.07612442822682931,0.5204023917403742,0.627100353369198,0.19061412077212414,0.5016671079791061,0.46592771577466374,0.7425152289240149,0.6413012355928374,0.5798144653274641,0.04334082727462761,0.12080550333501533,-0.1446886461991553,0.4855506030238285,-0.083405815300352,0.40616693350631694,0.48631436218972884,0.5373249202645114,-0.09411765972936824,-0.2169354024838577,0.6245695114132624,1.0,0.5337291989797535,0.2533680403641749,0.19323963544401287,-0.07356251204309547,0.7472072812785031,-0.0688838148851738,0.6236991251875279,0.12468168572782258,0.6159104387032298,0.3841593551229943,0.33802836737019815,0.36497369672584784,0.5839653814367347,0.6322579586653997
Frontal_Sup_Medial_R,0.6330353325876721,0.5198739588331663,0.6581456295862502,0.7357463394232496,0.5893841426876619,0.6271333187610967,0.03013907150175182,0.41580040335818835,0.5740308039595029,-0.39725205084611975,0.2355559528081912,-0.07843589727952763,0.29911750006494126,-0.04308694591522535,0.5533495650333065,0.4546112351079016,0.4715211047743934,0.5039710807744973,0.5751886097061351,0.18246228874829634,0.22179419498738348,0.6230251567194495,0.6002042876215613,0.4892544013536259,0.711168384259879,0.411901537373267,0.49095504092329045,0.5811075788387817,0.504912163315156,0.0995859649758893,0.017084312839508398,-0.053315161290249276,0.5280893607288032,-0.3743255187285587,0.38114002188506857,0.558165084919513,0.5033427516044124,-0.34646575516304506,-0.12288716540754227,0.5101157583357743,0.5337291989797535,1.0,0.2238847057453467,0.3557789038359705,-0.3482166822813243,0.5224768310651192,-0.30279900441083774,0.6360900655547777,0.1198873560060312,0.5934198524842286,0.1764940795541743,0.6037032961511073,0.49634701399913317,0.6139577174197746,0.6376727593526145
OFCmed_L,0.03826227205273601,0.09066135716273578,0.08055540912870571,0.08146853778009733,-0.00332891495734497,0.3418856224182826,-0.17910839315260674,0.2170681374073832,0.3813765324300272,-0.32652918198286046,0.04572983461287451,-0.2507508638144711,0.3969073285779425,0.01028482279723864,0.3790734967255134,0.24941497050286268,0.29237358394123114,0.3063134925040772,0.1413759581052834,0.49013301507776236,-0.26315158017394263,0.5261535355688642,0.06447113658093447,0.2902494641801865,0.5513528052166724,-0.06654958560013205,0.2608337448892161,0.16732213592122788,0.2234815570295556,-0.08883755235747495,-0.05899384510080276,-0.20390362964822092,0.29793141792841477,-0.20535828964007044,0.22465839983102667,0.31132314523318555,0.19351955043603136,-0.31068979505796995,-0.2810869184172046,0.4873610687748256,0.2533680403641749,0.2238847057453467,1.0,0.4026516406366593,-0.3297996087927812,0.4104701908521385,-0.4019819957655632,0.30471263480618366,-0.0668151127476624,0.4354116651266759,-0.1330753821970425,0.2016387199038605,0.15268984764963286,0.23948948199101458,0.11882783478063168
Thal_MGN_R,0.569407005451293,-0.06271699804583476,0.33801171059508034,0.3515448283545465,0.10834976957273793,0.6787820793541538,-0.592760791515426,0.1179423972445279,0.6749139997216733,-0.5782773607976205,0.022605086586339102,-0.5064749807496879,0.6526277985368184,-0.25496630860626185,0.5508455503673185,0.22660985924764174,0.22188717317779302,0.04001869728989761,0.13235253381799456,0.044126309322452775,-0.34588861095564377,0.7388815721690852,0.3717999111642892,0.4569307703038666,0.5334676992972208,-0.3254498493702974,0.23375887450610147,0.18542082760788772,-0.0037677371794972952,0.05500262771265602,0.30198223658976897,-0.48091523826826293,0.5384629303584362,-0.37945898632204855,0.3258964188532853,0.5402750238793159,0.042547461096126414,-0.7183741243115954,-0.32349977072032254,0.15206950703842118,0.19323963544401287,0.3557789038359705,0.4026516406366593,1.0,-0.46898825853592924,0.012222841895487018,-0.6464644655495241,0.32272638559256994,0.08820227200180414,0.5879880410996271,-0.6149623806057083,0.437871034482867,0.2209418967635246,0.2522840026365104,0.25656316535412343
Cerebellum_Crus1_L,-0.38551218443017865,-0.25806509428409935,-0.3385673160989062,-0.29964920024672675,-0.045448971840140295,-0.05749529318059708,0.6916378228936468,-0.2540933523652701,-0.039554978283592716,0.9488557274190201,0.10675949577840016,0.8252571835338073,-0.17885393522707857,0.7002475916676865,-0.4063402092487688,-0.6862861065790675,0.2622477464507207,0.27258708808707793,-0.589770055854982,-0.3808599126975617,0.3862539226116708,-0.3460689989532347,0.11439893579409005,-0.4206652606349086,-0.19909763590204,-0.14341439962966798,-0.5009877069491968,0.01104583583345024,-0.008672975466975033,0.4077127837436954,0.5202001945136564,0.4921217121126484,0.08113935691532108,0.9525129514119172,0.3400232683900841,0.013252665181101124,-0.09419147254598038,0.8033942964658747,0.40921314936873426,0.007480617215915092,-0.07356251204309547,-0.3482166822813243,-0.3297996087927812,-0.46898825853592924,1.0,0.004868103148493729,0.8925732096432638,0.0633623997472799,0.6025527636750956,-0.04153838950449463,0.2370795158848663,-0.47459127380448346,-0.7376065538137777,-0.686836334935871,-0.28325100324536295
Cingulate_Mid_L,-0.15298968795538254,0.5537222411598668,0.23019455794931457,0.3453683648243072,0.5004189843499057,0.32128004087534984,0.3516239534745114,0.6692293696712921,0.27011912752203865,0.000577709705066757,0.6092304273063851,0.17891334057316544,0.012933379526880581,0.2222942453586127,0.16227107203504593,0.48106415363672944,0.5911538444870107,0.711130604387565,0.36740126026298925,0.5017391088697609,0.30021251363830004,0.407785769686404,0.3832485288298536,-0.031619269874090555,0.4822303697553739,0.47336550081402384,0.5608654410027178,0.47566852815125854,0.6494224823944316,0.08130700188262001,0.0846605138878376,0.003725943164756197,0.4526660758030144,0.014914164243154022,0.35892408682217647,0.2994377653083004,0.7575897827765404,0.03551567405919704,-0.2600721691229424,0.730327952520876,0.7472072812785031,0.5224768310651192,0.4104701908521385,0.012222841895487018,0.004868103148493729,1.0,-0.029457444535434016,0.625828809183847,0.05951617107242566,0.5778066073485684,0.5192024608046457,0.06486044862155503,0.34367699505780663,0.4490566300138377,0.35567554953081143
Cerebellum_9_L,-0.3417287856025621,-0.1578664016207561,-0.1832233049751329,-0.21985286053676303,-0.026684402960214442,-0.22268105358731827,0.7791085394130597,-0.3772263598163485,-0.1821140158075099,0.9253414679609989,-0.06256720228207857,0.8603114413949177,-0.28147835816525374,0.7485020677329215,-0.47713905818290303,-0.6871520801403582,0.18118921962195272,0.3064584773744328,-0.42666508415111815,-0.251756550656994,0.36152333789717217,-0.39869679838935623,0.12167868183181188,-0.252955242503515,-0.20931077793884034,-0.008510282136354432,-0.33933584458971827,0.09294159582206352,-0.011598769655510922,0.27227123881605825,0.1640017384546274,0.6519203557615927,-0.13985091036770345,0.8634592001589644,0.20743866419936832,-0.03803619382786222,-0.17657830471887614,0.9176516072789348,0.5444584090551885,0.03873204355928405,-0.0688838148851738,-0.30279900441083774,-0.4019819957655632,-0.6464644655495241,0.8925732096432638,-0.029457444535434016,1.0,-0.006231246046796322,0.5107961690519612,-0.2190629861254662,0.40708021928797034,-0.32126901791244955,-0.7054559945305537,-0.5144721628951342,-0.12276041228559344
Thal_PuL_L,0.27163689619225373,0.27625201755451917,0.49360026546580776,0.5787684135921739,0.37435660714710983,0.61259935428734,0.21913554535065116,0.28933955179104065,0.6968734761208929,-0.01979636729585692,0.37837028190978894,0.1326413526266488,0.2433066965346693,0.34254743462649834,0.3590709598182605,0.11279429207748633,0.6268470511694637,0.6692255238715238,0.19859021451866343,0.22300826351775982,0.08801298489977767,0.6568565364389648,0.6873856923533082,0.2879139052004488,0.6382247060784445,0.11361422415322318,0.39462974743730417,0.5376605651365188,0.6199759486421514,0.20377442072820856,0.3219762540399549,0.042208677395508834,0.665175970810189,0.0851534627225105,0.7831641726341599,0.7238529633246937,0.42190482745015195,-0.06921466899575589,-0.044441074664808136,0.5765203179300603,0.6236991251875279,0.6360900655547777,0.30471263480618366,0.32272638559256994,0.0633623997472799,0.625828809183847,-0.006231246046796322,1.0,0.4862674581531052,0.6760360069391699,0.16623111696836082,0.3650360477945615,0.11181573907218256,0.2978643148799701,0.5283036914522395
Raphe_D,0.082615046537456,-0.18436511458714405,0.09410472241699795,0.11966217294756,0.03481457874779464,0.3879431542268901,0.335205125036357,-0.3311233280055376,0.437831344725556,0.4921750098277563,-0.036297010177053717,0.4767532158199798,0.2130125762370895,0.6855715507463412,0.13314187683965975,-0.6009729902031961,0.42091962977376723,0.37885279159789265,-0.35619025607187205,-0.2485752028250827,0.05407817156210199,0.3128036896932102,0.4518346753207867,0.12089124310662129,0.2981919774763517,-0.2520201460486473,-0.2040345033027333,0.3093353587372552,0.06796483932076296,0.3950457319480413,0.5049667393281033,0.3626184199719919,0.37751840461344616,0.6266657179839541,0.7056454439835862,0.5545972449788773,-0.1995936129003901,0.35726988018059086,0.3068059211710854,0.25998751048718943,0.12468168572782258,0.1198873560060312,-0.0668151127476624,0.08820227200180414,0.6025527636750956,0.05951617107242566,0.5107961690519612,0.4862674581531052,1.0,0.35320674664031093,-0.006630649120260971,0.05382086813865584,-0.5692936383697094,-0.34019432836861246,0.09213366398681866
Cerebellum_4_5_R,0.33017927588736956,0.3066693532232068,0.43344191559416273,0.5024298983421289,0.45815467992476233,0.7723325852950097,0.08089792422818921,0.3440482172742086,0.815860131347808,-0.1825570676501497,0.35446265488657486,0.05861189549603738,0.4442662150102408,0.2620136348908578,0.5810293055212348,0.21235356568177993,0.8014171793612777,0.5960222551521013,0.21788613893660605,0.31918851887063054,0.04872827939829612,0.8192537860311438,0.64080650727766,0.3690178791797874,0.7770938553970412,0.0554692737671999,0.3788661156925855,0.6305103506991938,0.49921576654537686,0.24149750562660632,0.48988901465846574,-0.182792698393025,0.7711684287457844,0.0064735918649115615,0.6662204598836704,0.7922103266927104,0.40170476341095124,-0.32111844757506747,-0.287439899859799,0.644666725165113,0.6159104387032298,0.5934198524842286,0.4354116651266759,0.5879880410996271,-0.04153838950449463,0.5778066073485684,-0.2190629861254662,0.6760360069391699,0.35320674664031093,1.0,-0.09433521330721521,0.39867918478894543,0.13226085537801516,0.3166474869384183,0.4487150029790451
Occipital_Mid_R,-0.3727581230209637,0.5724858878089958,0.09754746109679789,0.11349434569887958,0.27851974174199884,-0.31413718818788355,0.6229290756534425,0.2703803356295297,-0.3323856081757766,0.2984559422892833,0.2064755148723184,0.4107146752984968,-0.45195037415458955,0.34778724137403816,-0.2559491191942046,0.21553317187927473,0.16792724332766149,0.34354404218416773,0.3941007940326833,0.19930174918555862,0.33435157594983245,-0.17126461889047398,0.047089863727644156,-0.185582742515577,-0.04419787198863254,0.7162802784968119,0.34839290500739556,0.2662620923186551,0.4313396527536315,0.033270723726843185,-0.28053187467759866,0.3498880341474309,-0.16711088648017616,0.16849827172807658,0.022418751757989214,-0.19455084802501318,0.37956852016953146,0.5226456358605936,0.15407273483040365,0.39478849634852037,0.3841593551229943,0.1764940795541743,-0.1330753821970425,-0.6149623806057083,0.2370795158848663,0.5192024608046457,0.40708021928797034,0.16623111696836082,-0.006630649120260971,-0.09433521330721521,1.0,-0.08759357027033413,0.19521459134057217,0.31102443691768134,0.1870366267860914
