,Thal_PuA_R,Thal_IL_L,Cerebellum_9_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Putamen_R,Vermis_6,Thal_VA_L,SupraMarginal_L,Caudate_R,Parietal_Inf_R,Thal_AV_R,Insula_R,Thal_VA_R,Thal_MDl_R,Lingual_R,Raphe_D,Thal_VL_R,Cerebellum_4_5_L,Hippocampus_L,Cerebellum_10_R,Occipital_Inf_R,Occipital_Mid_L,Frontal_Sup_2_L,Thal_IL_R,Thal_PuL_R,Cingulate_Post_L,Frontal_Med_Orb_L,Rectus_L,ACC_sup_R,Frontal_Mid_2_L,Vermis_7,Thal_Re_L,Amygdala_L,Cerebellum_4_5_R,Pallidum_L,Rolandic_Oper_L,Temporal_Mid_R,Amygdala_R,Red_N_R,OFCant_L,Vermis_1_2,SN_pc_L,Frontal_Inf_Tri_L,SN_pr_R,Olfactory_R,Thal_PuM_L,Heschl_R,Thal_LP_R,SN_pc_R,OFCpost_L,Parietal_Sup_R,VTA_L,Cerebellum_Crus1_L,Vermis_4_5,Thal_PuM_R,Cerebellum_8_L,Caudate_L,Cingulate_Mid_R,ACC_sup_L,Thal_PuA_L,Thal_MDm_R,SN_pr_L,Cerebellum_6_R,Thal_AV_L,Raphe_M,Temporal_Pole_Sup_R,Pallidum_R,OFCpost_R,Postcentral_L,Temporal_Sup_L,OFCant_R,Cerebellum_Crus2_R,Cerebellum_7b_L,Precentral_R
ACC_sup_R,0.5915393850570431,0.40075461592048056,-0.01649957204879513,0.49027038844489074,0.6924966774780481,0.27903831932861195,0.12468287380677268,0.5070485823254749,0.5207749821818225,0.7597693689048949,0.028663567992598598,-0.01998558338869575,0.7917952442720326,0.5727615321040337,0.261248463892526,0.178643497979524,0.5029776733770671,0.6859775489053334,0.5763928792665574,0.8070787934709406,0.5842552465875723,-0.13201674922790882,0.018136491292327483,0.506493329430778,0.36292290698836505,0.5051419496874298,0.581291255609847,-0.06053882934277839,-0.06774804674128736,1.0,0.5345744687269424,-0.07018078994046026,0.478409906758852,0.33541982618942207,0.7465798269490234,-0.04042945250709659,0.8197188939751094,0.2217529978016758,0.4027398140288979,0.3772604818068329,0.34467414329695,0.6502779371482659,0.2896789854837738,0.7723616842257512,0.5493637491253055,0.5129777069457422,0.73987135162318,0.7435053942570337,0.8154751246091619,0.32688781638596204,0.509373433742337,0.023304868271664975,-0.0951414530428579,0.025168751076122948,0.643829043110555,0.7565329752177777,0.04660521075276442,0.8428063017880694,0.5252832043373813,0.9571677115474094,0.480428317550117,0.6666457525296696,0.47828692267933887,0.15730484841778025,0.7932484775047329,0.31518967993147884,0.4138819746548582,0.035575320668611854,0.5097592789210448,0.3280529848676416,0.6946623270475965,0.4516352835447838,-0.02964778781738018,0.033791159945030055,0.14750428094224144
Frontal_Mid_2_L,0.1894336393170882,0.20429877059879176,-0.21985286053676303,0.2561660336483423,0.7357463394232496,0.14895689029233736,-0.1469531379834016,0.5438295636837074,0.546746761710264,0.5596323969060977,0.38503586552646346,0.1393718302611164,0.23853628130514026,0.4581982507753024,0.4020982789253811,-0.0032335566794214946,0.11966217294756,0.5169856827995597,0.42551502443275646,0.5065504744521008,0.6141421404423683,-0.3302332570569118,-0.052321912820433664,0.9254991134614963,0.48305895000040094,0.4115216255370548,0.5416801143959437,-0.20160461499165758,-0.12084237374118104,0.5345744687269424,1.0,-0.40472987800024657,0.37491445730035516,0.3424466994657517,0.5024298983421289,0.11665758750723994,0.48506885239426684,0.09543840609651254,-0.003804927036056388,0.08126148936802499,0.6149450537768512,0.4046219705826262,-0.12522999654354425,0.7437433840591477,0.2551024675422215,0.30614772251282724,0.3416626000927461,0.392085283351032,0.4442806953144802,0.33697272612677714,0.5361461613457335,0.44781455095720224,-0.255864071556363,-0.29964920024672675,0.5626270666801669,0.30583684104061115,-0.09112310280419936,0.5577289034606749,0.3747165169202146,0.5834320822899197,0.19290634537506535,0.2854243446024364,0.5069256780816824,-0.20496187109681308,0.4688007502061966,0.10950611188348254,0.5785617131388079,0.18323466279090087,0.34956033961266014,0.6566203000389577,0.3376750595743963,0.48602653950303787,-0.2441274856219628,-0.01949688276985425,0.2099005503392541
Vermis_7,0.30020053535985103,0.2166699743009204,0.9253414679609989,0.33578132968153607,-0.39725205084611975,0.017897093402280597,0.8747002328002789,-0.45974616001488483,-0.30706419745703695,-0.24962902417922175,-0.4812100859901202,-0.015593603640064327,0.17195586351719191,-0.36772947472654305,-0.42113222418566143,0.7307325670418514,0.4921750098277563,-0.21414989587019048,0.17272342544500008,0.03678844896814806,-0.4992064649408106,0.907518706410784,0.5234521637579389,-0.32992161416573107,0.03715919379086939,-0.055444908446727205,-0.1316391891136441,0.45986357695325464,0.5128096522460617,-0.07018078994046026,-0.40472987800024657,1.0,-0.4078627326546194,-0.7111799741139807,-0.1825570676501497,-0.38734024432744496,0.030663403332974473,0.4862585469015546,0.2882793485868424,0.32573846342885826,-0.4249049129372957,0.16210716465953146,0.3541443380209058,0.009361248863052169,-0.0697889022306503,-0.5643500692096421,0.32466926714010497,-0.13073010834628765,0.13525020406344665,0.07661078650404769,-0.6630068890115657,-0.7735359607709069,0.6634815872059728,0.9488557274190201,-0.13549819427395585,0.21232248455459807,0.8592292239177327,-0.1508248918575969,0.08894646098739667,-0.07287739696386034,0.25521790692148133,0.21770439829737098,-0.5390820748064334,0.8950657377995184,-0.18211814763948875,0.2898244785912778,-0.44550470676599835,-0.38169614118927314,-0.5358852819451203,-0.5675416656621143,0.006916546433374419,-0.71454528603589,0.7187448504351224,0.3944918335179042,-0.28193365439201606
Thal_Re_L,0.2564136748198561,-0.1476385947470678,-0.4428883356547307,-0.05495647868568093,0.39556929549118336,0.06207289874921802,-0.2610572655343057,0.6722190400289855,0.3494850695176878,0.4689823102295166,0.07632734506020926,-0.3763459841388229,0.269271793789097,0.6166291512824029,0.06652926724087023,-0.3727150119917331,0.1944295567640312,0.5726759654191194,0.2136993761557331,0.40967102299435554,0.5319390754874863,-0.5437130508732195,-0.3649181490390868,0.28477066576581855,-0.06758742914621768,0.08993010102913784,0.49880051597563785,-0.007984466363443576,-0.17499702350527213,0.478409906758852,0.37491445730035516,-0.4078627326546194,1.0,0.7007800242994562,0.5762702356948324,-0.185938607030793,0.3306011983862083,-0.2771595107089544,0.1561255985684582,0.08787997667662038,0.35927278487619657,0.306362916684255,0.25244506723027205,0.4441407991857842,0.6116510739425841,0.7341617027416651,0.18022106981480135,0.39757026660898903,0.37035251905514094,-0.0970035222487793,0.47998573107243103,0.1928106507155316,-0.47652194184663704,-0.2847248997042848,0.45560176476455777,0.4012734491308649,-0.3668100160718927,0.49316520873466363,0.06966445787989452,0.40906153258625094,0.15503063759238978,0.17011904468370143,0.4810105671435567,-0.2986069038952895,0.6794311483787866,0.1772146217448239,0.37910029698244896,-0.036097111769386354,0.5616193767819629,0.291335792475306,0.4584659108071978,0.5960935933823096,-0.36712573747555793,-0.08876402747058992,0.1339788260094702
Amygdala_L,0.0064581567682889295,-0.1872909518081882,-0.8109887290780418,-0.17050585574952587,0.4069118263612933,0.16810929602711755,-0.6119329321217624,0.6809986620014153,0.29105121029050773,0.48842788684047744,0.3018666930050734,-0.15231945008739567,0.07299193179492244,0.604891360611553,0.3770261994631805,-0.6084385179256123,-0.1185182752008335,0.4947741005288978,0.09008966558346608,0.30102403355506246,0.6248273441034584,-0.8338292044234349,-0.560533432666467,0.23352013646887626,-0.09538465492294068,0.1593324078746879,0.44552085034724087,-0.23980996474705682,-0.4745801164090085,0.33541982618942207,0.3424466994657517,-0.7111799741139807,0.7007800242994562,1.0,0.6033447514188488,0.16564244891952232,0.29530888653905984,-0.478736223138732,-0.15718861727471145,-0.11715260321689243,0.28688947000629994,0.18441261226389596,-0.017076024025401808,0.24043613127161753,0.47715017565179435,0.7566735681181204,-0.016990817095329253,0.4280547418104558,0.1588915901749237,-0.09877485928843589,0.5221937350529111,0.4713769835236032,-0.5905755669133337,-0.617661585072232,0.4325569483504301,0.17964441988603405,-0.7458814713140751,0.40931997482807714,0.10564350991152785,0.3235014763129788,-0.10192531029245955,-0.02218219143470936,0.6004856472750881,-0.6113665476084833,0.5633824754763899,-0.003355692693062705,0.3533738773460472,0.23996046493573212,0.5506708603687435,0.4302179278540784,0.33035991483959587,0.6271410932674861,-0.6123465769564316,-0.25615386659500367,0.374880709147899
Cerebellum_4_5_R,0.5091662361339858,0.3107146034345263,-0.2190629861254662,0.45239742812869443,0.5934198524842286,0.35446265488657486,0.05861189549603738,0.6326576527482219,0.4861569187877626,0.7770938553970412,0.12857942418161888,0.04130995442426718,0.565022432710735,0.6009009574605539,0.4346606398242742,0.053117646080629605,0.35320674664031093,0.7147492475092072,0.631186690896806,0.8215211930832915,0.7402544469710404,-0.32111844757506747,-0.12832592562260536,0.4487150029790451,0.3565156796053439,0.49921576654537686,0.7436707648204582,-0.08089120958033857,-0.287439899859799,0.7465798269490234,0.5024298983421289,-0.1825570676501497,0.5762702356948324,0.6033447514188488,1.0,0.129034783031125,0.7981067932320436,0.08525736311679429,0.12184162235763638,0.2677797549668711,0.2131092122938291,0.8014171793612777,0.24149750562660632,0.64080650727766,0.6772572569670879,0.5292903798613123,0.6265231604784363,0.778124771136066,0.646310753356343,0.29483401574957546,0.390886120830745,0.13226085537801516,-0.1749320413526367,-0.04153838950449463,0.836185129626579,0.6662204598836704,-0.1280227428330052,0.7791847583147516,0.5205125213155205,0.7480065265966087,0.3093403883052576,0.60206838206929,0.5810293055212348,0.061485701227733,0.7723325852950097,0.32022044037516634,0.3690178791797874,0.20020771675228236,0.37092075983483896,0.3733156850927878,0.6835137346928394,0.34763678069743564,-0.09947986874372522,0.04872827939829612,0.3440482172742086
Pallidum_L,-0.07900039567233191,0.3000541701887126,-0.31099799935808076,0.1925782576635891,0.0997681251461921,0.13444921942923777,-0.31967279431521867,0.07546762916178756,0.22386956931277385,0.15508717088348767,0.32839419682268095,0.4832374772386233,-0.10572941397554128,-0.1315136146791021,0.6987323886226198,-0.14179598431145765,-0.45724570091779343,-0.042590889590752315,-0.017182535251684634,0.0067681141344038106,0.2622940662704428,-0.2440752382836583,-0.07686753703590689,0.1767523274028054,0.2925651835653848,0.2307030759173268,0.06467535086383644,-0.45541207688410323,-0.3584759394571085,-0.04042945250709659,0.11665758750723994,-0.38734024432744496,-0.185938607030793,0.16564244891952232,0.129034783031125,1.0,0.16945145680428977,0.11631258430639418,-0.4380194936732378,-0.03080912947512066,-0.11339183484821527,0.04864962152066256,-0.36525617316655606,-0.0921044948762193,-0.1237689557191252,-0.07311977694344012,-0.07078209384516906,0.004117390183971003,-0.2754164677341864,0.24966312565218332,0.14103454214464958,0.43954509086906607,-0.29051384027364946,-0.4055803246053859,0.06025061034578008,-0.21055129913650447,-0.2840318678688832,-0.011599359529833275,0.307888672914101,0.03307573166576847,-0.015906649000275414,0.11316881035707547,0.24116479832444726,-0.24471488559160537,-0.16971939610328562,-0.17187857964367162,0.14204556291220163,0.6827382703453617,-0.12445001674006875,0.3948368874209306,-0.13035435390394107,-0.03052316589227272,-0.11066405634436709,-0.28879771679366584,0.2881250337167568
Rolandic_Oper_L,0.5278908012970059,0.5561415596106264,0.04320375014520555,0.6555364373422661,0.5750133081934908,0.48261825101053707,0.2352179959013854,0.37816533575132766,0.607824141771951,0.6678966023895795,0.16394032107287082,0.1022174243303706,0.6714981983192839,0.3596526705541376,0.4228309637568987,0.3412142714371901,0.3499985929178885,0.5167694984661809,0.7160754828146142,0.7892430570774617,0.558478477027118,-0.03005977471451479,0.1576429351071889,0.4898667482120664,0.491425304641911,0.5873196597882471,0.6723427163209701,-0.10052409074732277,-0.15231320059327808,0.8197188939751094,0.48506885239426684,0.030663403332974473,0.3306011983862083,0.29530888653905984,0.7981067932320436,0.16945145680428977,1.0,0.2766253400872719,0.09557855278994565,0.31836164223585606,0.12040695558955267,0.7395766397223493,0.2779214402375123,0.7441553627479112,0.4459838126876043,0.25553669946100827,0.7169809428251385,0.7019876203219261,0.6393801361848549,0.29871693178413206,0.2518739068566736,0.06695753635840458,0.017629666141470785,0.1223977551681406,0.7197231255723552,0.6857480383898974,0.1024426702780496,0.7669023727234062,0.7547529015365007,0.8096656276717223,0.4076903940938103,0.6819855087944747,0.3373061223309915,0.263016193132104,0.6769739686908285,0.25478964829536904,0.22643246754978863,0.2807669893052629,0.20033735003182507,0.4407747769921078,0.7387821135042214,0.16255169792051966,0.0673856442527175,0.13649847760709774,0.3432405508623133
Temporal_Mid_R,0.44305586943085884,0.24693622074788754,0.6290744710489422,0.5245094359712422,0.052775910697329745,-0.2633162804035812,0.5499343362390621,0.0060863112356925675,0.20096835972856616,0.2967739092179965,-0.4502463485424008,0.3904067067553115,0.3651647018223083,0.010006828835840824,0.03622095071386223,0.50977699078394,0.4483338565871218,0.26037672296751213,0.23863136035255295,0.2856090864375732,0.020181083527639854,0.6692946496385629,0.3154660593932208,0.25285098502825987,0.36483516911869374,0.23071817719053728,0.17638928977257826,0.2514306571169295,0.4943307930139488,0.2217529978016758,0.09543840609651254,0.4862585469015546,-0.2771595107089544,-0.478736223138732,0.08525736311679429,0.11631258430639418,0.2766253400872719,1.0,0.41629903152789427,0.48474967519108175,-0.1007966796699403,0.3594583227929343,-0.021411788247089992,0.2677228640188813,-0.029976914237441348,-0.2434576039527245,0.5481955516298397,0.2005373713246723,0.3702386536907472,0.5260502102965465,-0.2688359827020849,-0.4483035982176559,0.23698318029931237,0.4293399746007628,0.12465963872628039,0.29871645173258016,0.6313263496113843,0.09254854459084864,0.30234238711530886,0.2424132017437299,0.4987899755895169,0.4017931879782022,-0.12336754348760995,0.7619790033766602,-0.10493406909213818,0.4369853254354378,0.30421298134189334,-0.251018190740328,-0.16678741669181035,0.017666976455706227,-0.17251100709254244,-0.3250059545699535,0.7441329616948016,-0.053857661232768105,-0.37496792152353847
Amygdala_R,0.3223286679635078,-0.15386799171456692,0.33635584732528,0.016588248059009374,0.18133128928285092,-0.4995527804068309,0.3380073508274663,0.307034916918477,-0.08683416542253784,0.3678312040502513,-0.6706963247016033,-0.2897467284750715,0.5829202271540938,0.5127279580796851,-0.3304523845789969,0.09513967314642234,0.5783281925636545,0.5650337421573357,0.031413525635315596,0.2817685057139872,-0.007002404849372484,0.25593047227301186,-0.08280686336361354,0.020077760261346746,-0.06699085359767479,-0.15929411241029393,0.041076848883302305,0.356165560066408,0.5154851483438888,0.4027398140288979,-0.003804927036056388,0.2882793485868424,0.1561255985684582,-0.15718861727471145,0.12184162235763638,-0.4380194936732378,0.09557855278994565,0.41629903152789427,1.0,0.42329005713396867,0.3175701191660888,0.2249763262690607,0.18536766152709042,0.26156082214337467,0.36447102922394214,0.393987324787784,0.34790333911855975,0.4191439971886671,0.517951012550175,0.2923389427530697,0.10091084347788595,-0.5884760388828878,0.13006566972440417,0.26424280455613125,0.023827228853892497,0.3512212390946866,0.29470822996020307,0.27960344123354686,-0.29023218582439886,0.3157566571944995,0.2504706663785461,0.321156612761427,0.11087866117766418,0.41425163165250256,0.3321953925975128,0.3490775998924641,0.44515319084311394,-0.6966079567747059,0.5259935395351187,-0.2901758017484354,0.07379517844798872,0.3171195519078384,0.32941339887362947,-0.054088081715985135,-0.5611097320685776
Red_N_R,0.6268935574655307,0.26950445177222243,0.3863230190326116,0.4634610972085054,0.12228903283429626,-0.11979860246195709,0.35602753997187314,0.10670924003513146,0.06180825562896836,0.23981787327905166,-0.39736015623859045,-0.00565082962536503,0.5083828644989252,0.047478022685353005,-0.15933695884250124,0.27420328374395736,0.6416543569757133,0.2889446323487337,0.13003358595658082,0.45980170202521975,0.10470911384004315,0.2973429645196486,0.15216501694045617,0.09394597828436956,0.09600270635093772,0.10532060488491993,0.09240857250527827,0.2372869347910784,0.12940747311790707,0.3772604818068329,0.08126148936802499,0.32573846342885826,0.08787997667662038,-0.11715260321689243,0.2677797549668711,-0.03080912947512066,0.31836164223585606,0.48474967519108175,0.42329005713396867,1.0,-0.0007069690812216945,0.2924381353589047,0.3382863532646698,0.322308576955113,0.4922135886466736,0.05542521732206893,0.5268558446555479,0.2926783603263724,0.3746670860090565,0.39523776266859895,0.0036444369535374556,-0.38030369178881035,0.018878189429620412,0.3727604271851756,0.08959296727408785,0.4810246493497055,0.3963159913475359,0.2895400728544548,0.14113134637698646,0.36309929194729446,0.5618813283904524,0.48427458105812055,0.18185029237658598,0.48523660206762775,0.18816552965979516,0.3522675263598069,0.16729601427530316,-0.31517510072195626,0.04055706667820189,-0.15807717534848417,0.2530087295969489,-0.0058437709023784505,0.33711038275411365,-0.07010766013138668,-0.298727537020819
OFCant_L,0.037999400595245814,-0.08872064849215566,-0.29247800126386375,-0.15361995853273172,0.6152814805550522,-0.1730709070598163,-0.1827699154176588,0.46072757563591155,0.1871207368477032,0.4639028426335024,0.23453887002500592,-0.11094608092826289,0.2612638107157697,0.506184039427327,0.20161688214509216,-0.12746126587407428,-0.03160162189259633,0.47673442429232055,0.2221960595773688,0.19717221036137067,0.3506752410480322,-0.36856299356442285,-0.11049515765905873,0.5280297249851368,0.25822532199654946,0.09117522187393971,0.18909090912496082,0.03797528303751152,0.05453064740186992,0.34467414329695,0.6149450537768512,-0.4249049129372957,0.35927278487619657,0.28688947000629994,0.2131092122938291,-0.11339183484821527,0.12040695558955267,-0.1007966796699403,0.3175701191660888,-0.0007069690812216945,1.0,0.14181275952174074,-0.0924335338216696,0.4083336634894214,0.29138544119549364,0.5300467997230845,0.023248875328831662,0.2566874881142202,0.2346388263764623,0.30099893868763244,0.6427188314149811,0.3392046929970228,-0.12452428614162019,-0.40330061490066244,0.25082010853425185,0.06226428566175342,-0.2676600614014113,0.3368072846312143,-0.1201185912453145,0.36867218801963203,0.003563069681684993,0.10387335133729071,0.4651378744213587,-0.36226584813321816,0.4004542484675054,-0.06447256404093772,0.5560197678539239,-0.13563862197803223,0.6784723279242618,0.3836413249199988,0.12484900986287248,0.6467786553461207,-0.37819091459968207,0.03234514998543313,0.08798740327696031
Vermis_1_2,0.568143881874789,0.38245181581866156,0.18118921962195272,0.5941225842481999,0.4715211047743934,0.34758009203922935,0.38156956666566244,0.3999248441636909,0.4651799667676006,0.6298738121068644,0.002181756073040409,0.12105108967473731,0.5635575749506055,0.3924305390489475,0.33965893899126864,0.358225356674962,0.42091962977376723,0.5805775799895715,0.7199824290042316,0.7626003279558599,0.566057436096317,0.08570285688888354,0.12579978329771274,0.40295923266229283,0.4744711398774319,0.5857072011219615,0.6579509246051845,0.04589165937916015,-0.029311690223783868,0.6502779371482659,0.4046219705826262,0.16210716465953146,0.306362916684255,0.18441261226389596,0.8014171793612777,0.04864962152066256,0.7395766397223493,0.3594583227929343,0.2249763262690607,0.2924381353589047,0.14181275952174074,1.0,0.21164405573813033,0.6109118560616026,0.49874343017418993,0.23102687118705795,0.7589313925046178,0.6469759165985693,0.6675202060726885,0.41384024719470275,0.1779219361202814,-0.08802826306441398,0.22096417601261187,0.2622477464507207,0.7187886959511636,0.6654334220649121,0.2626131186991266,0.6464149734041477,0.5916221532759944,0.6543830102278339,0.3571902696787806,0.6716997632673288,0.34635179184411113,0.38755016074766946,0.5877996432144076,0.4424347870916797,0.28899736895926403,0.12560297218888516,0.153274207198662,0.22396323943096458,0.5539239795774223,0.09276483032555051,0.20017696413290775,0.22607607643492159,0.19758436005921784
SN_pc_L,0.44026635779436407,0.2803174617687113,0.27227123881605825,0.2093055894170282,0.0995859649758893,0.16399613435190394,0.4540494989027988,-0.06226656134199529,0.05649982306850005,0.08680521870858908,-0.00033873670531601747,-0.3142564887074578,0.4190380235852252,-0.03703343755112052,-0.3028136729942609,0.3559449938061216,0.3950457319480413,0.01611508462991197,0.3941207816384062,0.2363196363659517,-0.05071150579823738,0.17192276473869467,0.3709340878678003,-0.15192320522216382,-0.03420385944049502,0.0653088688278176,0.17220357495091856,0.21331680935238337,0.10507304540451998,0.2896789854837738,-0.12522999654354425,0.3541443380209058,0.25244506723027205,-0.017076024025401808,0.24149750562660632,-0.36525617316655606,0.2779214402375123,-0.021411788247089992,0.18536766152709042,0.3382863532646698,-0.0924335338216696,0.21164405573813033,1.0,0.12756436493874124,0.4684838385123043,0.04308302211457023,0.2743578407104406,0.09312808852952988,0.2637890411347017,-0.15259668869650167,0.030934903680932012,-0.18555991922592643,0.18716691391900206,0.4077127837436954,0.27862274466631104,0.4518212387625343,0.25031934954469004,0.2650871242288709,0.07883770912245841,0.2682458567020957,0.3537771698785906,0.29159869367869035,-0.021118646130449985,0.27276620291479503,0.28384884861060145,0.2453876885417469,-0.29628895445114783,-0.13122824194738772,0.045353173107666664,-0.1695622559516012,0.4888735657530196,-0.0586283040413705,0.027739692222368353,0.47770311106162017,0.1774659789240179
Frontal_Inf_Tri_L,0.41889536467526567,0.3405490583082723,0.12167868183181188,0.40194141397038957,0.6002042876215613,0.3061129615021948,0.21768347362665938,0.5127269495728832,0.56575740992875,0.628908953882303,0.03778728370272315,-0.02827566191030805,0.5257368540605953,0.521869211439563,0.29916257502602667,0.2668513154980196,0.4518346753207867,0.6189405309181324,0.5932721911506642,0.7110438615040321,0.5608151436605164,-0.02519367463021693,0.07242546308092232,0.7305761418545704,0.44818962041313415,0.37921082185044513,0.5517112553851464,-0.06019104189396952,0.04186026788697779,0.7723616842257512,0.7437433840591477,0.009361248863052169,0.4441407991857842,0.24043613127161753,0.64080650727766,-0.0921044948762193,0.7441553627479112,0.2677228640188813,0.26156082214337467,0.322308576955113,0.4083336634894214,0.6109118560616026,0.12756436493874124,1.0,0.4515170739719509,0.31697340204300944,0.5774917401761785,0.5559434757040633,0.6551372125845838,0.33178116271039293,0.2512550121474863,-0.009359823784936454,-0.057654816137802496,0.11439893579409005,0.6404065130504135,0.5614809540334097,0.21951840254622204,0.7902446004983367,0.5128647896162923,0.7265035993448292,0.3376244984002604,0.5155888944537643,0.36005705398461085,0.224778381703468,0.714027085110632,0.2974461628089713,0.4753903979328661,0.018484389510862332,0.3095008456432428,0.4292353659123466,0.5890215587018348,0.3644151017375119,0.052397102023542946,0.05206442013084163,0.019072144216580173
SN_pr_R,0.5478114035525433,0.11956300648943248,-0.107043677942848,0.1458929892466774,0.37633547251838695,0.11214868230675828,0.11880186611818101,0.5261716207460012,0.1649476784091784,0.540055931529961,-0.11299269678492,-0.28921074159022503,0.534806731403305,0.5252415145031876,0.09329402924866116,-0.0521289365470195,0.5104569217292775,0.6272129569573535,0.3492436670093853,0.6318932022862399,0.45979750545917214,-0.2571459621115366,-0.1638344376987439,0.1960534467053954,0.1940378765992482,0.04980061298470465,0.41433010099865747,0.07705200350008291,-0.059189344945276355,0.5493637491253055,0.2551024675422215,-0.0697889022306503,0.6116510739425841,0.47715017565179435,0.6772572569670879,-0.1237689557191252,0.4459838126876043,-0.029976914237441348,0.36447102922394214,0.4922135886466736,0.29138544119549364,0.49874343017418993,0.4684838385123043,0.4515170739719509,1.0,0.6056493962547334,0.40524117737128973,0.5617637347334662,0.5026067692802189,0.39879116405953435,0.35196381485714423,-0.09515681920176022,-0.09610920609388142,0.05683015640232604,0.429227318864043,0.5271345739936927,-0.06693936761634522,0.6316236508692694,0.08838143580287212,0.5050147353299074,0.35852870196258235,0.5079719742568184,0.6265195797017497,0.057088836842527996,0.7167079190005391,0.30665089059050527,0.2736060130468724,-0.1106752619483176,0.4649229158630391,0.040795066071952865,0.5484209058870815,0.4222387955869366,-0.0996725221110476,0.04920254809529195,0.06532451107728
Olfactory_R,0.18051822906047602,-0.2763381396407427,-0.5959133169788318,-0.22539743523407257,0.4480676879218147,-0.1719432148967693,-0.4282456995972282,0.7885753028941669,0.2098066574102475,0.6327352134671741,-0.060903951598835424,-0.3664785710607521,0.3452333692303435,0.8162609047358884,0.17767824341979843,-0.5462979719489691,0.11511107797140462,0.7450725062915257,0.049408568036131535,0.3735371449084867,0.5504677892118377,-0.6482698577793948,-0.5682658083395442,0.241318479286135,-0.09706926162937445,-0.00356519502221163,0.3804613695502539,-0.0867332340538825,-0.1527901709319654,0.5129777069457422,0.30614772251282724,-0.5643500692096421,0.7341617027416651,0.7566735681181204,0.5292903798613123,-0.07311977694344012,0.25553669946100827,-0.2434576039527245,0.393987324787784,0.05542521732206893,0.5300467997230845,0.23102687118705795,0.04308302211457023,0.31697340204300944,0.6056493962547334,1.0,0.12366686796472734,0.540832066414501,0.3868936347617959,0.09343168791544831,0.6753554817254083,0.1603500755472758,-0.49079787386730006,-0.496441338640652,0.3285926140285265,0.2926794413219978,-0.5616513505951284,0.5130822155804455,-0.12522272964659759,0.43690952346771256,0.08913978077670591,0.11696665044626257,0.6497833657632758,-0.4057651246713285,0.6866245169807267,0.16019037530774136,0.6074859569590766,-0.1282618047536543,0.8757196413422651,0.23445260159311662,0.30650501777946404,0.8111992266238562,-0.391481842111825,-0.3142197846864386,0.006307131923953054
Thal_PuM_L,0.7544206230144176,0.44285987897603973,0.36225831080346155,0.7561222702941737,0.3942600615402584,0.22965515432861966,0.40561599534757176,0.2485131316271921,0.3045023982523472,0.5643933237156875,-0.18207176148851534,0.16350992925142055,0.6520797935434135,0.2765331730550842,0.09217362498004279,0.38338538822199986,0.7171164215081004,0.5463523648869956,0.504952458499867,0.8259512499926894,0.3922491696375273,0.27399177892963833,0.14275197815069413,0.3105521788722892,0.42954892209912493,0.5852523870133952,0.5684878503464242,0.12366230371414721,0.07816746213253206,0.73987135162318,0.3416626000927461,0.32466926714010497,0.18022106981480135,-0.016990817095329253,0.6265231604784363,-0.07078209384516906,0.7169809428251385,0.5481955516298397,0.34790333911855975,0.5268558446555479,0.023248875328831662,0.7589313925046178,0.2743578407104406,0.5774917401761785,0.40524117737128973,0.12366686796472734,1.0,0.6215027359801739,0.8441686219031158,0.4137077710088297,0.15603447654788086,-0.2646724196025449,0.1872298008383306,0.44586132377894255,0.5038436627621423,0.8710833266796788,0.4358476846735307,0.6070873042914341,0.5617544910270049,0.7447626584153699,0.6673384651617743,0.7449120984531123,0.24783552665525788,0.561805867887584,0.470026694061435,0.5038941062801875,0.2152643512437195,-0.056319136109776846,0.04166350079943691,0.02572975950685258,0.5473436133104722,-0.032665320166169735,0.3654234619673279,0.0982713615894969,0.02952955924665565
Heschl_R,0.35268567355665464,0.20902996170078222,-0.13925805388899928,0.3682696965894054,0.5698810914629164,0.20699758752813666,0.050199520091533376,0.5532584593493705,0.34250663300404643,0.7872947359890818,-0.10682787059069963,-0.0023159860357688648,0.6961603208770971,0.6878078027063435,0.2809132637952497,0.019623751216827842,0.47146248660780554,0.7538439529944332,0.4459852452991993,0.7587474582048933,0.59223581150561,-0.2131000208639939,-0.21316871818525002,0.35773712980654504,0.3452391855546701,0.3319018752340346,0.5984234744924389,0.025979598623760976,-0.15191709773903492,0.7435053942570337,0.392085283351032,-0.13073010834628765,0.39757026660898903,0.4280547418104558,0.778124771136066,0.004117390183971003,0.7019876203219261,0.2005373713246723,0.4191439971886671,0.2926783603263724,0.2566874881142202,0.6469759165985693,0.09312808852952988,0.5559434757040633,0.5617637347334662,0.540832066414501,0.6215027359801739,1.0,0.7376553060674211,0.3863286576342437,0.3766135060503606,-0.06139185132491318,-0.04586744423724618,-0.03526722852597142,0.6101973637339477,0.5917512237031064,-0.09832270746300212,0.741410858853513,0.3773127557023148,0.7012387267672612,0.2215212304720737,0.5997898919703277,0.5097765414823037,0.1236034790016187,0.7348514158651273,0.28857229166827647,0.4231424977523448,0.0359274130011017,0.5086943694219384,0.22064281986357723,0.582913532039869,0.3922912297874708,0.019789195550545313,-0.03522006680472714,0.11354381764247459
