,Raphe_M,Cerebellum_7b_L,Cuneus_R,ACC_sup_R,ACC_pre_L,Occipital_Mid_L,Frontal_Mid_2_R,Thal_LGN_L,Red_N_R,Thal_VL_R,Thal_MGN_L,ACC_sup_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_VA_R,Temporal_Sup_L,Thal_LP_L,OFCant_R,Temporal_Pole_Sup_R,Amygdala_R,Lingual_R,Occipital_Inf_L,Cerebellum_Crus2_L,Cerebellum_6_L,Frontal_Med_Orb_R,Cingulate_Post_L,Temporal_Mid_L,Vermis_10,N_Acc_R,Pallidum_L,Thal_PuL_L,Frontal_Inf_Orb_2_R,Vermis_8,Cerebellum_8_R,Precentral_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Fusiform_R,Angular_L,Fusiform_L,SupraMarginal_R,Temporal_Mid_R,Temporal_Sup_R,OFCpost_L,Cerebellum_4_5_R,Thal_PuA_R,Thal_MGN_R,Vermis_6,Thal_IL_L,OFCpost_R,Red_N_L,Rectus_L,Putamen_R,ACC_pre_R,Thal_VA_L,Frontal_Sup_2_R,SN_pr_L,OFCant_L,Thal_MDl_R,Cerebellum_Crus1_R,ACC_sub_R,Thal_PuM_R,Temporal_Inf_R,OFCmed_L,Putamen_L,VTA_R,Precentral_R,Raphe_D,Caudate_L,Angular_R,Cerebellum_9_R,ParaHippocampal_L,Thal_MDm_L,Vermis_3,Insula_R,Frontal_Inf_Orb_2_L,SN_pc_L,Cingulate_Mid_L,Frontal_Sup_2_L,Frontal_Med_Orb_L,Occipital_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Thal_PuI_R,Temporal_Pole_Mid_L,Temporal_Inf_L,OFClat_R,Postcentral_L,Hippocampus_L,Olfactory_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Thal_LGN_R,Calcarine_R,Postcentral_R,Vermis_7,Frontal_Inf_Oper_L,Precuneus_R,SupraMarginal_L
Red_N_L,0.004089724841681327,-0.575775818393471,-0.3755891744312883,0.10783568187883204,0.15465300090736914,-0.3536718295362365,-0.5001575726133416,-0.21920143030741465,0.15734257320225803,0.051424211480535886,-0.12896290939020713,-0.16126417633765902,-0.23266211958818772,0.5096433756082235,-0.1333358625959351,0.1479554568389129,0.46588609071150294,-0.6111529769436783,0.7745787638566131,-0.07054686484199532,0.38638366464565777,0.2207319355282293,-0.23574183839489524,-0.47736507795284694,-0.19667984398829091,0.6995924221080189,0.2598690252264031,0.33749790287667586,0.3459370701248021,-0.1069508462431074,0.09881521276092355,-0.2703130485437536,0.206994297538698,-0.12646747939563202,-0.4121181660028404,-0.09922020453895923,0.169448581558727,0.004817878684773855,-0.05509646633614967,0.09501312462843078,0.16502831169250173,-0.21132509234296268,-0.01843545907875426,-0.024018878045503587,0.5289042435395314,0.17202480316674634,0.032129167136045154,0.09678975651313347,0.4358231373920501,-0.0480972670706747,0.0044750380097621865,1.0,0.5779799934062635,0.0008097697138376821,-0.18677565234142568,0.5343711390563276,-0.2438040191717205,0.17412061264263748,0.810422470334107,-0.2527219558227067,-0.0670323664215651,0.4902370331481212,0.20350718268678927,0.14573111004250808,0.523015669892154,0.300272598328433,-0.11111326298021444,-0.5251964228211666,0.3261919184675829,0.3539089112730835,-0.0050815432836975385,0.12667970070554185,0.4420649726585819,-0.08213243232447061,0.49107174377304375,0.3223881558747158,0.4955986723994613,0.28303625860018905,-0.41838941061309476,-0.15881765220679367,0.7723326102683227,-0.3346141999834622,-0.26839180084410574,-0.03667022739234276,-0.18563840728382267,0.5619629485479971,0.18432794098661984,0.46612255046606593,-0.007847928309850748,0.6832949662132556,0.31118114874867403,-0.49535576205007714,-0.4671638541549939,-0.32044964619224675,0.10516785419311883,-0.08783247224868243,-0.14317475340090646,0.1304610600919065,0.1274576947629766,-0.2730671946874163
Rectus_L,0.18867273928078968,-0.18389037474214093,-0.012778490436910464,0.30087157422549227,0.5026843448519737,-0.0035999791461400654,-0.09394465516547831,0.0929953206613615,0.3320641008832034,0.2761674929074946,0.22256376427571173,0.29546981254383553,-0.04802800831170827,0.7689574613927469,0.05993589447640899,0.21535653237845298,0.1491551719960799,-0.1672925581273613,0.5191166698669191,0.37652606533021815,0.6309237309409712,0.13178082450249548,0.07212718984892752,-0.1460956721847522,0.035294998734738625,0.617371218901832,0.11417749124456551,0.16501788681019425,0.3689578756188992,0.35688470915205334,0.26956754510596836,-0.14294235697274293,0.5907315199954991,-0.04885171292247222,-0.11470323611856903,0.05469375803018309,0.3280728898701937,-0.023080713938934194,0.2620209641077867,0.20235601291711758,0.2722909804250272,-0.1613483093240348,0.12306897226271994,0.112222708262018,0.5889089577601531,0.3565299281824085,0.10769158819778611,0.07809084444017078,0.1508330050190285,0.2360050637903388,0.5315349539952311,0.5779799934062635,1.0,0.32355326263834266,0.3223563875115744,0.5842380920182909,0.07328307719194357,0.1612945043878291,0.49791544630598444,0.0030188206301898298,-0.0061363713421058175,0.7666662778682402,0.2458900475461619,0.3162664183583696,0.8110974799035985,0.5481726241656976,-0.017539557834866253,-0.2643237706060059,0.44610553805429515,0.5991146364060965,0.08587628695343681,0.3148990671616709,0.6626001686031944,0.14093396672794878,0.4121778638319297,0.3663211516465631,0.7939161131860866,0.37901682387652064,-0.28313082359128366,0.048227727802095374,0.7282354191079005,0.03275253304594241,0.1246329986802875,0.08870546501912914,0.06813158994693176,0.4663817224750974,0.43837300949748353,0.3108307947955407,-0.12523862559728802,0.6215199909457972,0.8616674902068507,-0.028256537600545417,-0.14242586612246624,-0.06805553049884627,0.11605228513580407,0.16491411605808068,-0.22445664752076924,-0.06987741384494807,0.1310069888547817,-0.07759706606406694
Putamen_R,0.19901158048443554,0.24440905432749332,-0.0017128362788356864,0.45945427295625085,0.4566701670047275,-0.02580541749944701,0.22692516152283398,0.44951279228499885,0.3767298209226531,0.5919568577662171,0.33109072319329086,0.5763595747930853,0.08645017230710374,0.5538372374412095,0.1742343480524796,0.2311240948326028,0.03353286827833015,0.30274644106237,-0.01848446782688889,0.5833533196059193,0.42178504594548083,0.1143845426472424,0.012131266400421226,0.20584802963840923,0.4599296745528857,0.06497229479852605,0.041200821236033684,0.18324231369229085,0.3835748421265628,0.38918360486710335,0.4782619088847826,0.27261183410935486,0.4179858128598288,0.21361131065539765,0.37741299677055373,0.1434464492189767,0.5095881777647836,0.2178375319170129,0.5801334542566698,-0.018262761162697597,0.35227980107015877,0.10707994093804231,0.19948844454037165,0.1120675036239141,0.27247819877227086,0.47671619358909234,0.42762239644607275,0.2239596093763942,-0.01306769530606701,0.4506243747910181,0.5219368646640067,0.0008097697138376821,0.32355326263834266,1.0,0.5135800396906993,0.27756156297556034,0.1735295211648289,0.0976962387719322,-0.052438858105714414,0.37038391961145595,0.22188943492740115,0.28483199774158335,0.3319700181669819,0.4802226356488519,0.038538594135382576,0.6239062598153993,0.1901272260204975,0.008982012551487277,0.23246809197932003,0.5679916983924377,0.19420288367608213,0.5201781868325648,0.5523015461912233,0.4927465406212309,0.3051938767530639,0.45774262526356657,0.3506060037135743,0.3642201639416236,0.1432338837509436,0.23527519216252604,0.11531585730915667,0.015064276097007607,0.47096734518900935,0.24224439591795907,0.33324432889574573,0.21417815321255573,0.48508572080745116,0.1175766666050542,0.135954199972923,0.4026372568126423,0.47121445769720527,0.41076005670371474,0.14980938721529802,0.4967988386490106,-0.06365531991894438,0.2843701684257886,0.027536734871936083,0.059581859159497624,0.0335745357635168,0.19551183981054218
ACC_pre_R,0.10592771160078651,0.40342533424316174,-0.017909813185113366,0.5354046051183999,0.6587602177208987,-0.04115224319134252,0.3124762806756194,0.320398510673813,0.1145587211705484,0.33141541364361976,0.26046941801518014,0.5914443337280177,-0.057807173960051424,0.30760126545196576,0.4349966611808444,0.13212364186587325,0.06393804089267444,0.38958892270171075,-0.2613508421812106,0.38031502662095407,0.13748065880595964,-0.058098215540379146,-0.09935944666008778,0.21877162065940428,0.37551500151241163,-0.009813361989237823,-0.17037115250070625,0.2149104548142961,0.2766692822985836,0.6183468765601038,0.12181437799867018,0.3389579430914262,0.573535229284422,0.35188189393814334,0.5781960007518324,-0.025472986112030756,0.3925649107664948,0.5184268403190241,0.4119325181396968,0.03228164142392309,0.2583359759604126,0.09767805489785171,-0.01451872941188281,-0.07940680559249243,0.2638859724619947,0.3653052013710492,0.26897647464232016,0.17514112043173422,-0.08716731229256855,0.5321132395896935,0.3420280335138443,-0.18677565234142568,0.3223563875115744,0.5135800396906993,1.0,0.12835285508321267,0.32465160143371946,0.1358261641768717,-0.19402135986520608,0.47503694671406943,0.28641413702187646,0.28955677986376765,0.36624728284449276,0.2982250501173699,0.01691034747661131,0.4874924873969857,0.22157605619309642,0.23496166907632415,0.10011525885749452,0.5067563712255746,-0.018899539714756008,0.5002929880928902,0.36723278333747816,0.3642330416723801,0.17120179565959,0.157513369854161,0.1554073716071163,0.30908902309271574,0.4260089488300837,0.5925649906048107,0.041822728129211784,-0.04013079838051953,0.5209164706425854,0.6604128307969951,0.4554318169522012,0.23710871873187886,0.4070028137555705,0.11681583523374606,0.05321772633211787,0.17597696545852495,0.5020688496089654,0.5003942046359701,0.1466549150317919,0.4061788412434636,-0.24028186782242217,0.057021806472745906,0.09338951986184803,0.28174824215179134,-0.18760948024328972,0.31276056116510076
Thal_VA_L,0.26708618006347645,-0.13873778221546393,-0.15297939233326174,0.18329148944965634,0.3593557209155023,-0.12168487121904992,-0.16903635318781374,0.044508090313217695,0.37037231420714906,0.18252192216882634,0.2029317913126388,0.11881968178093104,-0.1703889817939102,0.6291728739711909,0.1238011532935695,0.13280622766846814,0.18945579068014087,-0.33879286650994533,0.504862433112736,0.17054149869958363,0.41820760287413083,0.0609765091341128,-0.01435697671833375,-0.17361289034479718,0.029023646427320412,0.48067648769412535,0.055338648250892415,0.1880396347866461,0.35843436287525987,0.03264465160205939,0.348624988984394,-0.22046550239014742,0.3065847682419873,-0.028101064861329354,-0.042653756310406195,-0.017681186290072797,0.25629539342566754,0.04593456355405682,0.16218849238754535,0.019788532836344033,0.17633745374788662,-0.17361856155242084,0.012211410452396492,-0.05754140867375974,0.567669729913392,0.2677708041037216,0.17520763063465522,0.08286228023198748,0.1424679077805441,0.20809049447296787,0.2895757116868026,0.5343711390563276,0.5842380920182909,0.27756156297556034,0.12835285508321267,1.0,0.0033186989861064245,-0.01162278139912679,0.5540544521484436,0.03247072160056075,0.08629752098160741,0.45009226475575315,0.3622584676741424,0.28254024382059595,0.4227117783962444,0.44204027166788906,-0.059903954446807066,-0.29621900883092117,0.22038483722514227,0.43112597078219567,0.010784368827476269,0.24911735721366937,0.5113466999242213,0.15481992892116514,0.351532246558209,0.23238265693692245,0.5062858641978284,0.4325256614673783,-0.4154830853347003,0.09253867170073288,0.5667143102386424,-0.11699171897528246,0.07163974103031157,0.13116927998258135,0.11237803802341725,0.42431108125564704,0.37765723238575094,0.2756263406001316,-0.10423002528007608,0.5187126265519986,0.455932568759754,-0.0403234726394565,-0.25215824763561456,-0.06500691274968945,-0.04927343932969246,-0.03660788977990573,-0.3053522183666447,0.015252863080001336,0.012243367745461371,-0.036100553862095035
Frontal_Sup_2_R,0.09662099299094132,0.7294832808058701,0.6890589775833921,-0.44266264360841034,-0.17257010463589892,0.663793244108245,0.8831344540474044,0.19277758801955008,0.4067450661868112,0.21377693999633612,0.4109576508818398,-0.17189742705530564,0.38057513306944263,-0.06063291157967981,0.829490119902054,0.2262676394556599,-0.6578711544092737,0.2036493751415226,-0.015421747384239962,0.44019884918531277,0.26117578866654945,-0.3808987788689944,0.6178018124694183,0.7180078569199896,-0.04598098380615944,0.15125749797880167,-0.45023862530143727,-0.6271857393110847,-0.1189463927505281,0.19661519651652656,0.1784231007529981,-0.3008982642326923,-0.13329353188877274,0.21080920355606567,0.44971195236504147,0.2928433288820077,-0.14400041672650832,-0.2398647355216189,0.024021920098671386,-0.04083518867736662,-0.13623785192437496,0.13461981290262603,0.19553024178650838,0.28874494994045025,-0.24006002307727523,-0.059294053677421917,0.03834452981923062,-0.4560845694716836,-0.4628050870079291,-0.17528957739503373,0.5216964522393178,-0.2438040191717205,0.07328307719194357,0.1735295211648289,0.32465160143371946,0.0033186989861064245,1.0,-0.1692522228027831,-0.07546410206982364,-0.2554047646796201,0.0543770393705332,-0.1522457647279821,-0.16406120150611295,-0.07603539469332164,0.04552856494074956,0.07541131430919704,-0.17047662768175073,0.018149358640403186,0.22766713130467797,0.24947971960788015,0.28642403544397604,0.05492641509778544,0.053892694489162736,0.24577183228951074,-0.2998618832705287,-0.10969550759522224,0.028462433670779223,-0.1327645900923284,0.09460307253120426,0.6175406590042566,0.14316199350101538,0.6500701311347449,0.47119380744780426,0.16933231832157006,-0.07681746902853889,-0.294752412922051,-0.012507983647957292,-0.7318217619699157,-0.43193014830120874,-0.1694223759147272,0.13279423955460926,0.5183705190982485,0.7626853005022327,-0.19102718468748936,-0.06977668822763329,0.4456701362766268,0.043003751943102984,-0.4884224134723212,-0.1347432152521817,0.381321832590769
SN_pr_L,-0.42430154537626125,-0.07334430781689634,-0.028047352706594045,0.40952362127709646,0.17478005571747823,-0.06707111102496592,-0.10946536406960623,-0.3477419188671144,-0.36492107177179417,0.3438519271443704,-0.27587008410334823,0.2761984116615899,0.4001546067100425,0.15587858452172748,-0.29118422357574464,-0.042354850158244084,0.42331229689923383,0.08145652380477685,-0.025913175178920292,0.2731249748985985,-0.16647970330609016,0.6811859708048289,-0.0263262656489228,0.06184004454062199,0.5257292773508113,0.09925196289457085,0.5725967455265941,0.44193671183880534,0.494636743961234,0.5191408143106574,0.3678276244486096,0.1568662781338608,0.17127195373662632,0.2698912618043851,-0.31328144889097986,0.07873838064654715,0.35318204479912174,0.0780824648608134,0.5020970378396055,0.02159666614718021,0.6767173580671586,0.01220809511804283,0.4646023867056346,0.4624180220871455,0.2767921363017119,0.5516892226349909,-0.12964131026742526,0.22699023953539696,0.6868895403177161,0.26086914629731395,-0.02226474601363681,0.17412061264263748,0.1612945043878291,0.0976962387719322,0.1358261641768717,-0.01162278139912679,-0.1692522228027831,1.0,0.04641035273445529,-0.11545592131374097,0.5511954493596596,0.18356462906901072,-0.18447295623214685,0.3910895079947181,0.1352136762580283,0.4851906954973046,0.7196974318973127,0.09179795882973853,0.3320398686409436,0.38951787274375804,8.34751799931464e-05,0.3240304195365721,0.13487112742513327,0.11404658414678077,0.5953107872330432,0.5889597137340361,0.3021057162164256,0.38424894959694694,0.38002603513218325,-0.2533307447435451,0.12621312135839746,-0.02541359769463082,0.09040766109878164,-0.08444862723881416,-0.2244556030793827,0.11648897607882225,0.41782811875288917,0.24678765419509047,0.05686463919836126,0.4679015178535385,0.23746116744171744,-0.29790261195285483,0.04652006944559791,0.09325753827606434,0.6303593508970082,-0.014826148456861784,0.4303982916245798,0.2712178765052474,0.638662202721405,-0.0802448586147392
OFCant_L,-0.09946899404563946,-0.4441589686164251,-0.34077637645287767,0.0017455778938648572,0.07894051127864325,-0.3247568926963078,-0.3848957221043443,-0.3761682433394539,0.12267859151772816,0.0008230598223103317,-0.06443260589737225,-0.3419851316236961,-0.26076826489853583,0.4200813063723058,0.10225581826133594,0.13944061326761273,0.3707640464870401,-0.7594545734741319,0.8886055694697396,-0.11499781537315248,0.34733039793228576,0.05705299512683588,-0.205392399715901,-0.37653577933963134,-0.3485866563147133,0.7907792595980718,0.11845093339813911,0.2054948660202482,0.15518788084143784,-0.15407560638508563,0.010452052497516164,-0.47954841008676435,0.12305331472184598,-0.23524092443346187,-0.3311981805641855,-0.15606612057225436,-0.04582769258595058,0.038045811399493,-0.2129228625993414,-0.014556363816914861,-0.058945883031873474,-0.33774336971051755,-0.08118471569968273,-0.08160174967650068,0.5337455597018261,-0.029662891018113147,0.026020038139210666,0.03816138005202408,0.33223785067333517,-0.1854137277406434,-0.04893177361587503,0.810422470334107,0.49791544630598444,-0.052438858105714414,-0.19402135986520608,0.5540544521484436,-0.07546410206982364,0.04641035273445529,1.0,-0.33860109758955576,-0.040246761882844345,0.4211539185172699,0.16154706947036152,0.06914751858028877,0.4013917183750333,0.17996325583921627,-0.26435003099004245,-0.5517001612368668,0.2962149269801028,0.31118451219379006,-0.09722213814101588,-0.003159842513345108,0.25022362253979186,-0.2033938397441476,0.3127394478626528,0.18696845207101098,0.39302307288728294,0.1915213661246028,-0.4296368342083943,0.06276206645831903,0.8332886067407624,-0.32067106907442283,-0.30843261389231724,0.08306166434001301,-0.268077637227459,0.5388093318887097,0.03456696381314742,0.3190772568476454,-0.18858752822112,0.4756572009211983,0.22793732892915106,-0.472623366259663,-0.39019519910509204,-0.43895811734831275,-0.01607150463747415,-0.19675309983978298,-0.11146484810000773,0.12012598244744022,0.025429200965681128,-0.20406015801132574
Thal_MDl_R,0.17210006586134152,0.057448260017761245,-0.3031370357502648,0.5057226461429077,0.5961169905656083,-0.3084887233342597,-0.12846946973533563,0.5844709066833322,0.006177609108922204,0.1420843528735357,0.2933311867218541,0.5742694690823726,-0.4457697201962652,0.14150433063177933,-0.044186697938019694,0.09739539471249015,0.05922468774282077,0.41983601505199764,-0.4755783410277865,-0.014061246048609513,-0.08895228233588628,-0.24127787005402287,-0.37773155405898196,-0.13206836849844752,0.17339302510036173,-0.5065277795858263,-0.2529865212750927,0.27141620199545713,0.004720294641329841,0.09911881443628447,-0.13840926348641916,0.6271644360769522,0.4675488483497346,0.14114779614580858,0.4530079539418036,-0.31392232758423033,0.3666138821536094,0.5001632693164251,0.15957595134055116,-0.11346490837147927,-0.008871031823990929,0.07611333254025338,-0.42696471858832935,-0.5075001353421306,0.06717655465367421,0.1414266060576439,0.49277116899302625,0.39412883719740865,-0.27898486018448976,0.5811458499514004,0.09781675815171866,-0.2527219558227067,0.0030188206301898298,0.37038391961145595,0.47503694671406943,0.03247072160056075,-0.2554047646796201,-0.11545592131374097,-0.33860109758955576,1.0,-0.1610331051723886,-0.04615972042718032,0.6725689738819952,-0.052615349500534044,-0.08891582342912177,0.2403414658116589,-0.025410731355471738,0.18982118411456614,-0.27313487446771934,0.06263175583056699,-0.1559709844122116,0.15905162898581754,0.255808775908997,0.1938911918148888,-0.05312874507291012,-0.12502883746129548,-0.07312593001014495,0.20723511128534164,0.0681360577738838,0.20223825766508208,-0.399021141429458,-0.29285384266921954,0.16513895616453955,0.4245964903503245,0.7671728639048822,0.044964627892972744,0.13399903277476666,0.31430921802169437,0.37575105359255656,-0.07846519139855834,0.24067483702905784,0.488467343801819,-0.2773652720459805,0.6669463068856553,-0.5051060326275135,-0.14034708586321934,-0.06729212372281315,0.3222354033149215,-0.4214259780661246,0.07994155653145997
Cerebellum_Crus1_R,-0.09439484511407661,0.3771070052731228,0.010604192280778288,0.38857028247158265,0.11285743331607538,-0.009400142115293398,0.12133233599405475,-0.2909166252413769,-0.12491870540012197,0.2871285490453766,-0.2611580119247913,0.2914032854654934,0.44972610403296204,0.19694812466862183,0.012600529302066583,-0.27245043339740826,0.3764453963520716,0.06396645894606925,-0.06207311540634221,0.3968612668786137,-0.178810732200366,0.6552802946637949,0.035069347448090905,0.4106743234733599,0.717170181322987,0.1138398638393687,0.5449782866990968,0.4037804966278118,0.5729616593771267,0.4561313772740922,0.42366254019865074,0.07161537689467257,0.07962281203089928,0.4783377017823777,0.08268626024791632,0.23665019780549637,0.36642898887307657,0.1414384023753416,0.6414149171310337,-0.08528242428279248,0.7111642458836128,0.055867397653691794,0.6055783848271663,0.4828841547073919,0.3023811681563054,0.5452688202511733,-0.20744438461617254,0.19172159757045598,0.5913029407102117,0.19363298959611416,-0.011435005969013907,-0.0670323664215651,-0.0061363713421058175,0.22188943492740115,0.28641413702187646,0.08629752098160741,0.0543770393705332,0.5511954493596596,-0.040246761882844345,-0.1610331051723886,1.0,0.11171071127599733,-0.2866595215907857,0.7547286678252002,-0.19284022494386918,0.35747618151707056,0.7452942980945315,0.22131529078393436,0.22874293270896665,0.34766438073370554,-0.029973364661395736,0.49196683648157497,-0.040874080951807085,0.32575950303961854,0.5478322446188129,0.5017132573955554,0.13938271998106694,0.2867866687196144,0.5195413063481815,0.024032740675932043,0.07593883717260447,-0.013570421098664012,0.33297842224914775,0.07529038290757788,-0.2491008228320936,0.15518369995437997,0.6209311798076437,0.15883714626515344,-0.09057748957299377,0.2945098280554763,-0.007093821441881428,-0.02557007344609188,0.18821438777713262,0.19653038482161114,0.49271968810144945,0.0484685349839109,0.47431407007723986,0.2765250448490709,0.5436979046733024,0.19625703517895024
ACC_sub_R,0.10133487268577243,-0.314491830674433,-0.20746566095704486,0.40761715525761183,0.39112823798537016,-0.21075836817675603,-0.21937622393423659,-0.19086362927581596,0.035466085659759165,0.17554930015718664,-0.08661106577800318,0.2756394155418913,-0.027506928842281585,0.6613905618117373,-0.14185502491884777,-0.0018103009486952195,0.357692112804253,-0.1796188186788144,0.433158342124197,0.30904533720378924,0.4164387128989758,0.3080517656330494,-0.10377960365840216,-0.2899649418675155,0.07489003072416446,0.6509655979990042,0.31780806592070016,0.33911476329469487,0.39570458524330987,0.4068819262477165,0.14114109460728164,-0.07473319931252582,0.5372677243394393,-0.03310162476322295,-0.1997479343971811,0.03113321842344154,0.2417887151809744,0.06607842991666849,0.23745060130233325,0.21436588584982075,0.3058544913581412,-0.20094243584397697,0.156457642684194,0.11867388573898227,0.6134362103344692,0.27783774040617804,-0.050614248208722845,0.1364318805582555,0.3757098561834026,0.21930610001029435,0.2640624836434379,0.4902370331481212,0.7666662778682402,0.28483199774158335,0.28955677986376765,0.45009226475575315,-0.1522457647279821,0.18356462906901072,0.4211539185172699,-0.04615972042718032,0.11171071127599733,1.0,0.07618088406306438,0.40612499476821734,0.5478100152155907,0.37854941424002925,0.10735174893246661,-0.14971932295421644,0.37354648454734807,0.5121837101953216,-0.0701257316808358,0.30840874959272985,0.3911095102959656,0.048061399891474,0.46376169236922343,0.4232561419635082,0.6809725856754296,0.32171965159612914,-0.05137990457175265,-0.09019983050590268,0.6416001728968233,-0.1655795840726851,-0.016648051360549528,0.03956088083029263,-0.023115057307972697,0.5756910780850386,0.40800663473440396,0.4881106874037101,-0.041679366484526054,0.4896026093039148,0.6623918998122282,-0.2389542398240416,-0.19710677024033182,-0.06412289892111243,0.20310203950794567,-0.01075821104304034,-0.12655204120105326,0.11614507458840505,0.21469100702626387,-0.11741965970888797
Thal_PuM_R,0.1603578420387118,-0.10499886107597184,-0.4444373706267804,0.2876622252173908,0.5261932021796343,-0.44316243491796503,-0.2371066547095995,0.5270383133163495,0.20076822072138878,0.15330817495286964,0.39881792891783796,0.24397419103632637,-0.6056470235033742,0.2768656994907639,0.12650871552800483,0.314432752547641,0.11397254834439152,-0.008912712826117893,0.03383820364999864,-0.12744556305533192,0.1564608910647023,-0.33729363631744697,-0.45224139179739953,-0.2843966660945662,-0.09885513420810138,-0.05713201304705583,-0.39289137500452703,0.2153350609186666,0.046209765222746904,-0.1347128947250608,-0.0919526919784304,0.29454468144513335,0.501713112196679,0.13020275823151567,0.40097054595634557,-0.40003129472510884,0.3008683885373234,0.42267646875825826,-0.013560382785296277,-0.04272187146466053,-0.1430698090361387,-0.1219127820388533,-0.5339652536424145,-0.5825150471154386,0.29650944101137816,0.12014513502038897,0.6506041497095612,0.36804254586720575,-0.1841387516970229,0.5211064399764349,0.14099639362680907,0.20350718268678927,0.2458900475461619,0.3319700181669819,0.36624728284449276,0.3622584676741424,-0.16406120150611295,-0.18447295623214685,0.16154706947036152,0.6725689738819952,-0.2866595215907857,0.07618088406306438,1.0,-0.13944462054575368,0.1473027059008637,0.2677686749474258,-0.26849224114521203,-0.08958628092162045,-0.1482229185979761,0.22785188451969718,-0.11782408784917595,0.22345439949829177,0.4978561226172443,0.21205209596487806,0.07849625404171774,-0.12464809939708534,0.09179172164693367,0.3950487557537545,-0.2550366597558789,0.2956369412810536,0.07221175389861688,-0.44365257953695164,0.14826522854521476,0.45533426362401724,0.7166218643223418,0.28172628207447553,0.04528731020850053,0.3644055593028401,0.2093344234128847,0.2429672694155113,0.28244955904466285,0.26364597692337094,-0.419752404065844,0.3571478468536608,-0.6525727596613193,-0.1307469030502948,-0.17682415185163552,0.230907998275274,-0.5376791387957157,-0.06235832787129244
Temporal_Inf_R,0.1539982972867895,0.11985757219167356,-0.06469601781636895,0.541672025753901,0.3148242580442085,-0.07476928458407682,-0.019269963000798435,-0.1071906827995899,0.1761141587293366,0.38383528527729804,-0.08022847334330056,0.5165045861175113,0.3687720244973163,0.48368777590239775,-0.14443251870617427,-0.16395268424652942,0.38974652213013367,0.02588645542275878,0.11654588615917874,0.5464493133711593,0.23572860575620216,0.7091105941275764,-0.009734587224205648,0.11853884101901951,0.7262121601035373,0.23071996541120673,0.6482983857727976,0.4241301061404187,0.6984594779852423,0.4401344964071137,0.5179461047304025,0.08541329081882319,0.2211504307764934,0.1894661553786851,-0.015060257791464613,0.28453167076746905,0.5186177814076197,0.07626809272434562,0.8100609986475419,0.05120245903992617,0.7387432883717631,0.10530808073404428,0.6726738707838205,0.4978853780111606,0.42017220984569376,0.6993187576832688,-0.04989961543659118,0.21598025283173652,0.5102185215917358,0.2822623442054869,0.16454516259387228,0.14573111004250808,0.3162664183583696,0.4802226356488519,0.2982250501173699,0.28254024382059595,-0.07603539469332164,0.3910895079947181,0.06914751858028877,-0.052615349500534044,0.7547286678252002,0.40612499476821734,-0.13944462054575368,1.0,0.08671549196440267,0.46565094258786927,0.6444389187429275,0.07854946556844761,0.37703876646628376,0.45142115086793216,0.11863519474877676,0.6431936101181874,0.26129881637737556,0.45378494579338186,0.6628692717238561,0.6726883630412872,0.34903453418639907,0.3903083465851439,0.31648662942096656,-0.12568459335906845,0.23605488344477266,-0.05242568031626621,0.3516423625509869,-0.012964603357926457,-0.19361120744402655,0.37448473751313127,0.7730583540453014,0.35168525853996613,0.03628289039411217,0.49926990540842514,0.2607812117912513,0.010680516582149973,0.05033362482762774,0.23087284315266957,0.4810480326383,0.24941297788921188,0.0625340027486563,0.17126205050504398,0.5633802978995506,0.06969485621569856
