,Occipital_Sup_L,Cerebellum_3_L,Heschl_R,SN_pr_L,Caudate_L,ACC_pre_R,Red_N_R,OFCpost_L,Vermis_10,Occipital_Inf_L,Occipital_Mid_R,Thal_VPL_R,Putamen_L,Vermis_4_5,Temporal_Pole_Mid_R,Cerebellum_9_R,Temporal_Pole_Sup_L,Hippocampus_L,Insula_L,Rectus_L,Temporal_Pole_Sup_R,Postcentral_R,Cerebellum_7b_R,Rolandic_Oper_L,Frontal_Inf_Oper_L,Cerebellum_Crus2_R,Vermis_3,Vermis_1_2,Precuneus_L,Putamen_R,Parietal_Inf_L,ACC_sub_R,Thal_PuI_R,Cerebellum_4_5_R,Frontal_Sup_2_L,Frontal_Mid_2_L,OFCmed_R,Fusiform_R,Frontal_Sup_Medial_L,LC_R,Thal_VA_R,Hippocampus_R,Frontal_Med_Orb_R,SupraMarginal_L,ACC_pre_L,Temporal_Pole_Mid_L,Temporal_Mid_R,Cerebellum_6_R,OFCmed_L,Frontal_Inf_Oper_R,Lingual_L,Olfactory_L,Cingulate_Post_L,Thal_IL_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_R,Thal_MDl_L,Cerebellum_3_R,Vermis_8,Vermis_9
Frontal_Sup_Medial_L,0.296237447175686,-0.08066567776253065,-0.1869819736600638,-0.21873528433248787,0.23655599452646417,0.5232441997478258,0.28521111426153056,-0.12299892820704567,-0.11089057150150017,0.2875530326554151,0.3410326773285958,0.13316609065775356,0.0716728469653079,-0.40901197428747543,0.10907514880302874,0.13490253551985776,-0.01071040258149871,-0.17639537046182965,-0.2861219478894554,-0.00016184502461941895,0.21194581723514824,0.15576542688874198,0.6409517513201684,-0.3061722428034236,-0.05064380158797605,0.4773292892474272,-0.27023070209296335,0.3692116212617952,-0.48090289865206015,0.2111737668594209,0.4544071080901541,-0.13558907000976103,0.19119660724663406,-0.10326888181081763,0.885359708078956,0.5638922317521188,-0.26866057600073356,-0.06434118000372319,1.0,0.06160514431478422,0.11840643107889713,0.15502581785059677,0.11795298184115113,0.5341224539879513,-0.02557072441929213,0.00033009192421651064,-0.11197800113309445,-0.1168630810389196,-0.22407470392013132,0.24838084935258514,-0.4474035111454006,0.08330643176878183,-0.5296206126021548,-0.2652361381087159,-0.16321204270786113,0.4967669269060645,0.21922011177791859,-0.09131931500733999,0.3506755120533357,0.008218895438926194
LC_R,-0.13210612477720088,0.28598018755542837,-0.41041507196011023,-0.09420595801176437,0.202730114256532,0.25219193145385743,0.34974616851472856,0.26446253399879427,0.14950601322136692,-0.1412003823172621,-0.14630074985115815,0.4452987957404323,0.22264019817622208,-0.10590094471418307,0.1695370690761582,0.171503676255875,0.3377108333745003,0.24204017780254164,0.10725215883139443,0.40281530225243284,-0.12141322354522244,-0.023101704595146193,-0.024578849620058536,0.04762641647341555,0.10850636979144056,-0.21152092647695783,0.15709375575686504,0.2458434827570863,-0.22800806960214598,0.11270042347141765,0.066351093512637,0.2365126125408034,0.5120222240959865,0.19000770049668408,0.16551203654965568,0.2964906770213262,0.2961809479528439,0.02758583081055008,0.06160514431478422,1.0,0.17752981505640433,0.3236424381442671,0.046932704516751786,0.17211245431149602,0.42373333453526624,0.253325243239941,-0.3547838878540267,-0.04119346976342958,0.3649767635791994,-0.3749054284184941,-0.21116198319094556,0.36909829130732097,-0.17840569460627895,-0.12890893434644438,0.1653264126084878,-0.09611798957893132,0.1365936379786569,0.0686418009156769,-0.025134677433490252,0.19710530197979664
Thal_VA_R,0.20962971401120872,-0.030489848862139273,-0.1304160527823755,-0.042354850158244084,0.36439140858594077,0.13212364186587325,0.3610506699835728,0.023023845988909206,-0.09448784112707653,0.15732743088835008,0.1877313266585676,0.4765068529546314,0.17096400115785174,-0.31921465460773674,0.0924362799114084,0.0523213035356667,0.12654743866046542,0.3117261386834496,-0.04201177049947105,0.21535653237845298,-0.00756192782593794,0.1990899884347494,-0.09778821281739429,-0.27376776021862775,-0.26945409320274705,-0.2262241749727922,-0.08088435695185628,-0.12860888476280422,-0.15341709310908724,0.2311240948326028,0.15068735110664871,-0.0018103009486952195,0.13912760819627706,0.029227318453685473,0.12425249478068928,0.0256739006232619,0.062238542717197996,-0.02351606248125175,0.11840643107889713,0.17752981505640433,1.0,0.14820403996254158,0.0853202787027007,0.04609894164111358,0.13945879180892135,-0.06727905190826479,-0.06424563896733282,-0.17024754927509902,0.31968139590733213,0.0002938116252615336,-0.18458165074503813,0.1826233931128569,-0.3290110823949538,-0.11062489183744321,0.23552426168027,-0.26043221312460413,0.4866194506238409,-0.08012115401096316,-0.1488274021414031,-0.05577666907481861
Hippocampus_R,-0.05870809170902205,0.7228626718370497,-0.05640349403439236,0.1680724731891166,0.48089062614706707,0.6088467787571048,0.4497576048089891,0.32767569471814356,0.5255299663904299,-0.08579138375685424,-0.07984141112627732,0.40868780930826376,0.6210974371198145,0.15932988939400902,0.718567629843786,0.6617157614816976,0.5372736152689266,0.445154277615381,0.31784351624102175,0.36905976252870976,0.5129122364685483,0.2703443936305546,0.2798159990937251,0.060714673780598985,0.14606554165593538,0.3421334694378184,0.44622547059378637,0.5919378753269073,-0.021499739965193325,0.7719515851109778,0.2641746163463017,0.25159211523400254,0.47630187070959046,0.7029551440820164,0.19655272079063432,0.3146490651333998,0.054445384629649006,0.7449455084641308,0.15502581785059677,0.3236424381442671,0.14820403996254158,1.0,-0.08985343348756714,0.21276260601648925,0.6354836025031875,0.2251552004463725,0.20476035345971827,0.5404526604273626,0.13609524689946867,0.08316643016343762,0.21385915464939137,0.5056844236422532,0.13425169879601725,0.4617046914774047,0.3027129337497095,0.27483433907763305,0.34075462038137405,0.5959308947789766,0.25701854035441196,0.6323570264176164
Frontal_Med_Orb_R,-0.10206195826693178,-0.07391232337963351,0.17857666766757793,0.09925196289457085,0.4617060093931248,-0.009813361989237823,0.13758251936152957,0.5077928124473916,0.21705340290895317,0.015475164918853184,-0.07481458883560732,0.30071075049157436,0.19116295188564503,0.006969098888500483,0.054854772847432655,0.11245972589063362,0.49587752671952523,0.511459997356081,0.45991320703494787,0.617371218901832,0.1396823549945128,0.017256356515357455,-0.31059448921199595,0.15725362200148335,-0.04381538037078654,-0.07162894910953571,0.3471517815750768,-0.4514980197877207,0.3119627419981942,0.06497229479852605,-0.25907580885447645,0.6509655979990042,-0.3587915376044322,0.03740897251392163,0.07793125225170823,-0.025399483412456247,0.6998026150495055,-0.06743665555534994,0.11795298184115113,0.046932704516751786,0.0853202787027007,-0.08985343348756714,1.0,-0.08694145170097589,-0.03380763067211503,0.5427433832673424,0.19054033670880682,0.09122395325050352,0.4217311336566323,-0.10347513077771328,0.13170293706780042,0.33666632383612594,0.17961349573965327,-0.36871312316514093,0.540426939654125,-0.48242568090571225,-0.3037536493445627,0.18317557308804822,-0.07264921550477081,-0.03264882053874733
SupraMarginal_L,0.13193428299750362,0.00014906341343227876,-0.11137504809658465,-0.0802448586147392,0.16015602291074013,0.31276056116510076,0.18385752353385548,-0.05581500913106201,-0.052422067580763176,0.1521131964125205,0.13812731007407955,0.07190745555926158,0.06444931379993067,-0.15018198606936525,0.09282630174434613,0.1622136066555204,0.00548366532860344,-0.10797896509516001,-0.13341713298752916,-0.07759706606406694,0.04180974031565916,0.02588878584084499,0.4662252746982769,-0.11069979775754267,0.070143566290352,0.40292794836642987,-0.12404177874389809,0.3173217837112944,-0.22175616529157685,0.19551183981054218,0.30684621888610814,-0.11741965970888797,0.20648685021379848,0.0179052414526285,0.42356488750087107,0.31808566256762594,-0.14040043143603376,0.08473913823918901,0.5341224539879513,0.17211245431149602,0.04609894164111358,0.21276260601648925,-0.08694145170097589,1.0,-0.01944159177975831,0.027604306089611678,-0.03193810675455113,0.0759144398978651,-0.2353506849022265,0.12093657301577933,-0.1341114423359062,-0.02991981284132266,-0.16034883272390324,-0.010459166863964274,-0.17597142450776515,0.3549648325465319,0.06788986923455204,-0.03502977734682121,0.2252179093230319,0.04082104409167501
ACC_pre_L,-0.2832605051979083,0.6761934616468536,-0.31980631100822465,0.17478005571747823,0.4269836726563139,0.6587602177208987,0.20761760355225756,0.45745913701380375,0.4001599661492808,-0.3151043364926824,-0.31429607219600775,0.44979145376651664,0.6551346439208039,0.2168126487336147,0.5587626150094619,0.41082703550104616,0.5359497732240198,0.41561335826672274,0.444733792133245,0.5026843448519737,0.18599437465396926,-0.04181758606105461,0.14244225973154898,0.3647452891240876,0.4421368363694887,0.12984403814150014,0.43238443597881027,0.369018180967029,-0.02267727268897849,0.4566701670047275,0.007869239703419129,0.39112823798537016,0.4755304814499336,0.5150974302508987,0.25999822992610166,0.5710606844730948,0.1831597338478184,0.467432952610003,-0.02557072441929213,0.42373333453526624,0.13945879180892135,0.6354836025031875,-0.03380763067211503,-0.01944159177975831,1.0,0.30908251241092194,-0.16804267266814504,0.36771783546687176,0.33723772257453943,-0.3684499361119704,0.16578198068673944,0.6226625628765142,0.08989020874195189,0.3251198864415498,0.28237702002927895,0.25158121689260643,0.3254105556572707,0.418878375879336,-0.027160033628897486,0.4309334176564694
Temporal_Pole_Mid_L,-0.5967151088221319,0.12626041376662464,-0.26255231430804915,0.11648897607882225,0.3750119592999518,0.23710871873187886,-0.02607356858466379,0.6431914186993676,0.2247226042911438,-0.4809474427619471,-0.5909513002223351,0.24882720119617474,0.28318219221593005,0.41772674028449047,0.3445581055274435,0.2899645757326879,0.5864919090425476,0.43949175190817097,0.5939477851107924,0.4663817224750974,-0.07941911869421707,-0.3060306039119937,0.06226555449551116,0.6460990962802405,0.5637152227254237,0.1463721676234182,0.3652744791955437,-0.20241238691779367,0.17747039425614006,0.21417815321255573,-0.2792143806373453,0.5756910780850386,0.09784263128834647,0.09412006199810037,0.17340739241688327,0.41348502951790134,0.7124317627068515,0.008233550609965756,0.00033009192421651064,0.253325243239941,-0.06727905190826479,0.2251552004463725,0.5427433832673424,0.027604306089611678,0.30908251241092194,1.0,-0.14352113772360148,0.2623155040498177,0.11340158851834925,-0.5228813834152014,0.13101194543920291,0.3359183137551318,0.22056368241331642,0.013680937112428569,0.25282113221283053,-0.07367807597645307,-0.3451912819937038,0.20743976425911395,-0.016034847267862643,0.05959168137404136
Temporal_Mid_R,0.4517688800931831,0.14317974277178286,0.9257485367379169,0.4646023867056346,0.338283409795594,-0.01451872941188281,0.10539153400551089,0.11141187012584938,0.42698452925152636,0.4469638925840808,0.4383872570175124,-0.13491366018425888,0.27684687044446005,0.1316418545386615,0.24265953555512873,0.3164967674897688,0.13433774795551737,0.2804541694779667,0.3089843201278916,0.12306897226271994,0.6636312873318877,0.47809611834575916,-0.3337442357584387,-0.19940168188934418,-0.3786307965324727,0.1786969722843008,0.4123002460210391,-0.16914259501136608,0.6852005413986809,0.19948844454037165,-0.010919601795174339,0.156457642684194,-0.5758052994521679,0.4807238665652859,-0.4029981520279765,-0.5275401405800028,-0.054292824837857814,0.6382787075348949,-0.11197800113309445,-0.3547838878540267,-0.06424563896733282,0.20476035345971827,0.19054033670880682,-0.03193810675455113,-0.16804267266814504,-0.14352113772360148,1.0,0.5322899550980964,0.14781285763904806,0.7304909343763611,0.6798866721253293,0.06885779796457019,0.6132463999866197,0.31017799326409373,0.38553886240889923,-0.07136978080420012,-0.15479914908754588,0.5290400375977964,0.10673702964099026,0.3228489020758618
Cerebellum_6_R,-0.14358444714288277,0.6877016617611886,0.42361179100460356,0.6389200072932381,0.4492906903393937,0.30524561895354,-0.045475764072960216,0.413931315863579,0.7524707506702787,-0.09021717551615506,-0.14044004249365896,0.09034144534917897,0.5728442858678617,0.6549063276706585,0.4328172480057349,0.6878654545704078,0.3975473049843011,0.5573595100160014,0.6742402184492334,0.18262862375246058,0.4091303882951574,0.09171122697629115,0.08031679263391711,0.4321177430633365,0.3442545253417686,0.542078912203285,0.8078894379705265,0.11898829658201604,0.6194380074054945,0.3871861310366685,-0.019543235268638486,0.26872095759557296,-0.05417001751942261,0.8082436137049414,-0.14003610962661173,0.05764324358628848,0.14838300157716117,0.8280059801414381,-0.1168630810389196,-0.04119346976342958,-0.17024754927509902,0.5404526604273626,0.09122395325050352,0.0759144398978651,0.36771783546687176,0.2623155040498177,0.5322899550980964,1.0,0.018710375391770243,0.13864828009017185,0.7646587737162887,0.16922107520807592,0.6652939583947528,0.6220603666896316,0.3140260552858863,0.24934924683644596,-0.07025369487723393,0.8478194439712505,0.44788906937512535,0.6833851870383993
OFCmed_L,0.20600934434444101,0.21088184708323687,0.16207861063513307,0.1352136762580283,0.4100867479921697,0.01691034747661131,0.3273468358471917,0.32656958294484606,0.22212976631583692,0.2090830671046012,0.17478940295532205,0.38903104111418196,0.37410329918946056,-0.18845861732109304,0.30110094425405715,0.11402151854880745,0.48395028906786064,0.44357307305290467,0.2528013956760486,0.8110974799035985,0.2948129197898224,0.2599677265754694,-0.5301549800265888,-0.20615716999278785,-0.3621940396706338,-0.4665327046752154,0.2735180239246848,-0.1736539729469196,0.1644852313418209,0.038538594135382576,-0.15505186041367477,0.5478100152155907,-0.07662435355530506,0.2609889629072702,-0.23023169249974837,-0.21457746799434405,0.5331415246937541,0.1544702024910995,-0.22407470392013132,0.3649767635791994,0.31968139590733213,0.13609524689946867,0.4217311336566323,-0.2353506849022265,0.33723772257453943,0.11340158851834925,0.14781285763904806,0.018710375391770243,1.0,-0.017040943350509048,0.07491442894196777,0.6883928755707865,0.09759462120484685,-0.2219545463472254,0.7247270064302224,-0.5218461348012882,0.039148033778367,0.20285159188098684,-0.23987151286002165,0.15013756764342975
Frontal_Inf_Oper_R,0.7531316145473674,-0.07049229032492538,0.7503885723115046,0.21736417366723254,0.15222870799517632,0.07019335431563686,0.06363521249253071,-0.29853774078394907,0.10285279505665892,0.69726407165434,0.7356434728258245,-0.28447813588113574,0.04955265751904737,-0.1979853437143082,0.1376728346836831,0.1443293386806581,-0.17378156452391189,-0.1620449542842223,-0.2091480655772562,-0.10802989628475552,0.6911025333707471,0.5475997762958965,-0.04926477311362125,-0.6427349302278077,-0.6312257260003864,0.1513583555673317,-0.08612039382676978,0.15132409163267233,0.1817589273788828,0.17780660852700506,0.30944412775702884,-0.13752011060249855,-0.3412369969094525,0.1702473739256618,-0.1211193536749437,-0.46805089470011163,-0.4296836846956306,0.3706747551494484,0.24838084935258514,-0.3749054284184941,0.0002938116252615336,0.08316643016343762,-0.10347513077771328,0.12093657301577933,-0.3684499361119704,-0.5228813834152014,0.7304909343763611,0.13864828009017185,-0.017040943350509048,1.0,0.17681323465865853,0.008848415761437568,0.10222132118239718,0.1889343459910823,0.16702047987017885,0.16648712315050104,0.14016339938158176,0.19249182908910262,0.2798710910387029,0.21321327983111424
Lingual_L,-0.014356368861250662,0.4439855755919616,0.6506491417429817,0.6506886070083325,0.26971894573606087,-0.01789326790275276,-0.19090401134813442,0.28611668374431715,0.5791091899013797,0.02655763445981601,-0.029598238345730544,-0.09508336366144579,0.3428429546138984,0.6217385455692181,0.20234455683514355,0.4095297235517277,0.19962987791869377,0.5197349819503959,0.643946206834378,0.12222990977520519,0.2452307847385631,0.11670974041018967,-0.3404553062037089,0.44252877321248757,0.23162530533043255,0.21533337662826188,0.7520003281086506,-0.2629444468560567,0.9298638336189957,0.10625211211424186,-0.22224221657670398,0.26916858838817814,-0.3704034891876792,0.6349339362451651,-0.4841322257662859,-0.2868692504716255,0.2076079620759607,0.6839778940815093,-0.4474035111454006,-0.21116198319094556,-0.18458165074503813,0.21385915464939137,0.13170293706780042,-0.1341114423359062,0.16578198068673944,0.13101194543920291,0.6798866721253293,0.7646587737162887,0.07491442894196777,0.17681323465865853,1.0,0.006090503221525074,0.8992282296573968,0.5834689213386416,0.24824615717408172,-0.013228650726595221,-0.2006745023069555,0.6939176364587232,0.10453176684946712,0.4228012865238151
Olfactory_L,0.07029584387978742,0.3655884089964379,-0.0024787680186101916,0.23746116744171744,0.6244637156301259,0.5020688496089654,0.22178122611499568,0.477935211795437,0.31976442877158257,0.06336225655351882,0.024487826889486294,0.36484436376622403,0.6770189538599951,-0.017524307235918996,0.6458549123448627,0.29256285777671576,0.7000112533307628,0.4528373822879053,0.37460152420563136,0.8616674902068507,0.5279750373616707,0.15228798224554496,-0.0793397068452788,-0.016934571959400964,-0.0038846809350385923,-0.07617322070269286,0.27208678857301916,0.20288837500922674,-0.011292921833839405,0.47121445769720527,0.011619283110636161,0.6623918998122282,0.23656723878076774,0.35716685710240076,0.14919804473938955,0.22584515800959534,0.4252927852359019,0.3241274304038714,0.08330643176878183,0.36909829130732097,0.1826233931128569,0.5056844236422532,0.33666632383612594,-0.02991981284132266,0.6226625628765142,0.3359183137551318,0.06885779796457019,0.16922107520807592,0.6883928755707865,0.008848415761437568,0.006090503221525074,1.0,-0.004296607089141733,0.06664525229380687,0.6865516985494915,-0.06268763534374823,0.18955250919972716,0.3977363420553647,0.036578747578235885,0.2949478759198761
Cingulate_Post_L,-0.12651922032070903,0.36570151578927923,0.6189408591962458,0.5725967455265941,0.17837903658224646,-0.17037115250070625,-0.20163769611004959,0.30640281433387956,0.526015876092749,-0.06418186162219913,-0.13921338202373704,-0.1758594895331165,0.2567404241738224,0.596720612688538,0.12800232797616898,0.28844309634969134,0.21928152673810972,0.41305302465612126,0.6631592285447333,0.11417749124456551,0.21746172541600908,0.02004589669059153,-0.4368015057499052,0.4891721782386687,0.2534922791305663,0.06565100290774661,0.694201739658955,-0.29177464815235055,0.888701557265149,0.041200821236033684,-0.35987354199565696,0.31780806592070016,-0.4362115925142921,0.5041316815291652,-0.5641025985970451,-0.3345188568124078,0.28199461399940495,0.5353027207504838,-0.5296206126021548,-0.17840569460627895,-0.3290110823949538,0.13425169879601725,0.17961349573965327,-0.16034883272390324,0.08989020874195189,0.22056368241331642,0.6132463999866197,0.6652939583947528,0.09759462120484685,0.10222132118239718,0.8992282296573968,-0.004296607089141733,1.0,0.48627203583530365,0.24255768463575522,-0.08056484586377585,-0.3581264343647386,0.5504483975435747,-0.03700365981083991,0.3034662394387624
Thal_IL_R,-0.16482316935619237,0.4908136318452483,0.27147611582009534,0.5872753725539054,0.216758705152999,0.3353403397514649,-0.3683509117934121,0.11366957634957285,0.4329412604773312,-0.2188504481251935,-0.2214703298499053,-0.17465988812728467,0.34146468834286225,0.690119500249871,0.35547743186652686,0.45579301533339006,0.05044817715262011,0.21119732143118358,0.38638251103976123,-0.12321401303593962,0.26730651528742655,-0.00870140242905037,0.129222551967291,0.383597288947338,0.4000787812706806,0.3804336587786556,0.4500604341468998,0.2630961909802147,0.4052396243306573,0.3148040676545302,0.07630241606711952,0.036567724180292346,0.21007996816652313,0.539795563315927,-0.22560460669955534,0.0241710736868454,-0.10618575885954085,0.613599429112706,-0.2652361381087159,-0.12890893434644438,-0.11062489183744321,0.4617046914774047,-0.36871312316514093,-0.010459166863964274,0.3251198864415498,0.013680937112428569,0.31017799326409373,0.6220603666896316,-0.2219545463472254,0.1889343459910823,0.5834689213386416,0.06664525229380687,0.48627203583530365,1.0,0.022331179340845195,0.4580476738699183,0.18221541759945803,0.5562000216921479,0.3770948024237458,0.5541616773618894
Frontal_Inf_Orb_2_L,0.11840882659444928,0.28584482720209775,0.33031876015872264,0.3021057162164256,0.5975025918757602,0.1554073716071163,0.2503508413513036,0.586867208387054,0.4196259203086368,0.16430974029160758,0.07892153772216692,0.3391107042614477,0.5448252443903443,0.08623564391913391,0.3498915497658015,0.3110311934384072,0.7295293068270153,0.5986860693655898,0.5463547548716967,0.7939161131860866,0.5222169302713915,0.18747474031357467,-0.37019820153224564,-0.0972883872925338,-0.26776065194204884,-0.1407497014304725,0.4744061148144202,-0.10917151944823986,0.30435026393821707,0.3506060037135743,-0.12873826496581614,0.6809725856754296,-0.09441557082931755,0.3892979255716221,-0.2332675919935611,-0.23901013146756067,0.578502924482974,0.34698365638970585,-0.16321204270786113,0.1653264126084878,0.23552426168027,0.3027129337497095,0.540426939654125,-0.17597142450776515,0.28237702002927895,0.25282113221283053,0.38553886240889923,0.3140260552858863,0.7247270064302224,0.16702047987017885,0.24824615717408172,0.6865516985494915,0.24255768463575522,0.022331179340845195,1.0,-0.4558785376685982,0.014641905465413415,0.46337073000047024,0.04953628138814479,0.3007309311303032
Cingulate_Mid_R,-0.02540903941923277,0.21212249241738992,-0.10197969219687934,0.14527011614659505,0.022613518717121212,0.5878543492242323,-0.26172029600703794,-0.17316518201767397,0.07010626960038675,-0.08405569953012586,-0.021747476876745636,-0.25594382799271403,0.15608798597452486,0.23354185271720443,0.2406177341451519,0.23364148940067,-0.20637347145986323,-0.304609753799634,-0.10088540571979102,-0.3671661824404535,0.1797374038546059,-0.10249669376080128,0.692375026878984,0.17904628011086934,0.45309522767370963,0.6303517491546994,-0.06437771504998352,0.5224168271921167,-0.18870486362710762,0.16403144190907468,0.3607695635325207,-0.2961358892809567,0.32652309090275206,0.12681218119960558,0.5498672318732456,0.5998617765068724,-0.5351563001028282,0.2389970679498698,0.4967669269060645,-0.09611798957893132,-0.26043221312460413,0.27483433907763305,-0.48242568090571225,0.3549648325465319,0.25158121689260643,-0.07367807597645307,-0.07136978080420012,0.24934924683644596,-0.5218461348012882,0.16648712315050104,-0.013228650726595221,-0.06268763534374823,-0.08056484586377585,0.4580476738699183,-0.4558785376685982,1.0,0.20434274687493933,0.14551603153929715,0.4401897458170333,0.2589289498314597
Thal_MDl_L,0.25842702685427327,0.26558452789221126,-0.21038428625020048,-0.0659672356007996,0.2047796225716315,0.31588272665247136,0.19337929744608293,-0.187997468293505,0.053210130424576396,0.189310305622977,0.2257804964230697,0.25922228875208975,0.21537343469801162,-0.1502045742416311,0.2123109506515341,0.14552629293880454,0.04849233441761873,0.0813096272558256,-0.20194623078310012,0.0012418316625539732,0.20307936886957392,0.19970304777694065,0.2700539469700095,-0.291476168840306,-0.11988896472506713,0.06383073517704045,-0.11508061069257293,0.45544667487981316,-0.3524240943647218,0.41882190901407473,0.47326217453176256,-0.18697224443691052,0.4424041880202155,0.1640689311512866,0.2924818764726841,0.1897476977059781,-0.31145499819674205,0.18997136535062778,0.21922011177791859,0.1365936379786569,0.4866194506238409,0.34075462038137405,-0.3037536493445627,0.06788986923455204,0.3254105556572707,-0.3451912819937038,-0.15479914908754588,-0.07025369487723393,0.039148033778367,0.14016339938158176,-0.2006745023069555,0.18955250919972716,-0.3581264343647386,0.18221541759945803,0.014641905465413415,0.20434274687493933,1.0,0.0719595276188626,0.17438502911732418,0.21654987685024754
Cerebellum_3_R,0.0014128637504969021,0.7171816443722343,0.4388196000878906,0.6371254716561436,0.5112993169813809,0.3542995908415264,0.034051761486898216,0.42846309051408815,0.8209991514109304,0.032103055221785776,0.0003793520799624161,0.1817362540398278,0.6434684283787334,0.5230197876630402,0.5250541232483664,0.7076883453123344,0.5084582348865327,0.7015199169307539,0.6261263032926746,0.4041876169178786,0.5195361402604414,0.18872698158426868,-0.05266675158193236,0.2981276799097609,0.21400837017088356,0.3852024716923469,0.8179635754897073,0.13633192321920698,0.5885003465231373,0.4542677141767771,0.03692065534547481,0.39286900012417436,0.027417543886246083,0.8854784932561257,-0.1092629652691275,0.0169418304777529,0.19825340832145877,0.8265622080602746,-0.09131931500733999,0.0686418009156769,-0.08012115401096316,0.5959308947789766,0.18317557308804822,-0.03502977734682121,0.418878375879336,0.20743976425911395,0.5290400375977964,0.8478194439712505,0.20285159188098684,0.19249182908910262,0.6939176364587232,0.3977363420553647,0.5504483975435747,0.5562000216921479,0.46337073000047024,0.14551603153929715,0.0719595276188626,1.0,0.4655343976933399,0.7464223235034293
Vermis_8,0.054331186942776055,0.27242139923287545,0.11559245677646328,0.2698912618043851,0.2384674252366172,0.35188189393814334,-0.1961023333281426,0.06342260497581614,0.36855852268363876,0.05874525998555776,0.03969957040650623,-0.010761939949339305,0.19727805521693967,0.3979530105133993,0.24686308289305728,0.41533770091724176,0.05586226398483982,0.12964831185606224,0.09792062133422906,-0.04885171292247222,0.2896211927611812,0.033167376388870455,0.4946826209358303,0.017194765136739534,0.12079363926071578,0.6002553397980167,0.19817367873151337,0.34216302876354826,0.0002941143754343244,0.21361131065539765,0.37128363881618237,-0.03310162476322295,0.2959909014956988,0.29669519426834395,0.23152583204824723,0.1409124892721551,-0.08085718410163006,0.29876323901884455,0.3506755120533357,-0.025134677433490252,-0.1488274021414031,0.25701854035441196,-0.07264921550477081,0.2252179093230319,-0.027160033628897486,-0.016034847267862643,0.10673702964099026,0.44788906937512535,-0.23987151286002165,0.2798710910387029,0.10453176684946712,0.036578747578235885,-0.03700365981083991,0.3770948024237458,0.04953628138814479,0.4401897458170333,0.17438502911732418,0.4655343976933399,1.0,0.5410749273811756
Vermis_9,0.008657663227598693,0.7625592748535939,0.2305119986763258,0.3843607737306432,0.38466909002612965,0.44278936737928315,0.08635295558040905,0.18582065553509752,0.8022406177325592,-0.013583465816286985,-0.000997921815775283,0.19536008240919223,0.47259813963587183,0.4508192157071064,0.5598294967906915,0.8264241301916396,0.30380713646069957,0.461657804253214,0.3722388580542863,0.2548034039731764,0.4335120268308268,0.23497534084778007,0.10667775141003409,0.11480153424532243,0.11675293424757019,0.36065206199753685,0.6075239605882482,0.4185857504497876,0.26063150679972275,0.4488760765269307,0.1927492113652246,0.21456613784519096,0.26102797793960997,0.7905164399316464,-0.011753594401049172,0.06477213907680915,0.05002820218124923,0.7349464795495361,0.008218895438926194,0.19710530197979664,-0.05577666907481861,0.6323570264176164,-0.03264882053874733,0.04082104409167501,0.4309334176564694,0.05959168137404136,0.3228489020758618,0.6833851870383993,0.15013756764342975,0.21321327983111424,0.4228012865238151,0.2949478759198761,0.3034662394387624,0.5541616773618894,0.3007309311303032,0.2589289498314597,0.21654987685024754,0.7464223235034293,0.5410749273811756,1.0
