,Thal_MDl_L,Fusiform_R,Thal_PuA_L,OFCpost_R,Cuneus_L,Cerebellum_Crus1_R,Rolandic_Oper_R,Thal_IL_R,Temporal_Pole_Mid_R,Postcentral_L,Cerebellum_Crus1_L,Thal_VPL_L,Cerebellum_6_R,Precentral_L,Temporal_Mid_L,Vermis_7,Cerebellum_9_L,Vermis_6,Precentral_R,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Calcarine_R,Thal_LP_L,LC_R,Olfactory_L,Caudate_R,Insula_R,Thal_Re_L,Angular_L,Vermis_8,Occipital_Inf_R,Temporal_Inf_L,Cingulate_Post_L,Cuneus_R,Thal_AV_R,Temporal_Pole_Mid_L,Cerebellum_10_R,Frontal_Inf_Oper_R,Cerebellum_9_R,Frontal_Sup_Medial_R,SupraMarginal_L,Thal_PuI_L,Rectus_L,Cerebellum_7b_R,Thal_PuA_R,Cingulate_Mid_L,Calcarine_L,OFCmed_L,Frontal_Sup_2_R,Thal_MGN_L,Lingual_R,Heschl_R,Thal_PuI_R,Precuneus_R,Angular_R,Thal_VL_L,Thal_MDl_R,Frontal_Inf_Tri_L,Thal_MDm_R,ACC_sup_R,Frontal_Med_Orb_L,OFCmed_R,Temporal_Sup_R,OFClat_R,Fusiform_L,Postcentral_R,Frontal_Inf_Oper_L,Cerebellum_8_L,Vermis_4_5,Temporal_Pole_Sup_R,VTA_R,Temporal_Mid_R,Lingual_L,Olfactory_R,SN_pc_R,Red_N_L,Frontal_Mid_2_R,OFCpost_L,Cerebellum_Crus2_R,Temporal_Pole_Sup_L,ParaHippocampal_L,LC_L,ParaHippocampal_R,Vermis_1_2,Frontal_Sup_2_L,Parietal_Inf_R,Frontal_Inf_Tri_R,Insula_L,Parietal_Inf_L,ACC_sup_L,Thal_PuM_R,Hippocampus_L,Amygdala_L,Thal_LGN_L,Thal_LP_R,SN_pr_L,Pallidum_L,Thal_PuM_L,Red_N_R,Thal_PuL_R,Thal_VA_R,OFCant_L,N_Acc_R,Caudate_L
Calcarine_R,-0.23782311517647528,0.47325009951848857,0.012389887929812342,0.08051542743030107,0.44182956996971173,0.49271968810144945,0.7832358475745984,0.3364305303039518,0.05075524813426363,-0.12981542844691182,0.6381275608189367,-0.036081291435666685,0.4835389259983142,0.4053881064556579,0.09137088451945233,0.2984153439763415,0.2804735096400871,0.6132331629902548,0.10575418401479166,-0.10517162787392646,-0.12582537870388483,0.3667948743692382,1.0,0.03752423622182112,-0.31723090717813485,0.05100383265452856,0.04752644660865452,0.6376575981622945,-0.5836111687552564,0.18219417089324305,0.03965843933751181,0.42886653744292874,0.3487078073852332,0.7514771673244353,0.38563971819427884,0.5637728633805157,-0.1470991610610462,-0.03318836902142829,0.544452015872244,0.1684324567465182,-0.4406859891366501,-0.18104480767290293,-0.4627652091746161,0.11605228513580407,-0.5334121513541606,-0.40009757645924415,0.22002356520916663,0.9181064624235337,0.22694385985434393,-0.06977668822763329,-0.2547951051810916,0.8138570495384557,0.9265716437214654,-0.6432165385654534,0.9588010325076969,0.2133240600944498,-0.183601980830097,-0.5051060326275135,-0.4810427043758089,0.062404496291799054,0.09219597037481786,0.10336655318983456,0.06498369064854982,0.8500079029049645,-0.04320603445134146,0.6244709549592224,0.30450680686520987,-0.20753794404338147,0.026418212715526596,0.27483751207420576,0.40568594499723676,0.63281762809148,0.828905353622237,0.7819789309780907,-0.0006710019319838434,0.582650107733525,0.10516785419311883,0.06489464258406266,0.05385867490926865,-0.0207260477547987,0.05468907440096286,-0.040771136785080014,0.3052340525679228,0.5049500215267604,-0.37737546518406784,-0.5882210498120953,0.013121223162170596,0.3254498446915305,0.40477855473573343,-0.20066941824367446,0.12223413725652527,-0.6525727596613193,0.2943021476100013,-0.2698088356374664,-0.4568330291249676,-0.7323309197699931,0.6303593508970082,0.4179819673683894,0.19225061392056128,-0.19453150099792277,0.27957718701037343,-0.1439443924303322,-0.01607150463747415,0.3271232841538988,0.21047137476457511
Thal_LP_L,0.39566248827682116,0.31755412600455696,0.3921603927066861,0.29116954594983874,0.30961507777982833,0.06396645894606925,0.24994043997110194,0.4949145632012726,0.32548842800015965,0.14671834394919767,0.17886665718032813,0.574899642754396,0.0676254550365632,0.21878609228572088,-0.1582320900082922,0.14710196943272658,0.09511565409354644,-0.28014089829718936,0.45069491721533156,0.3320338070174071,0.12501821714877748,0.3219319854864346,0.03752423622182112,1.0,0.04679982775708391,0.1554040427116609,-0.01774564142195176,-0.056702466904778225,0.41987632915861106,0.04751998807142518,0.29418380456980503,-0.14667616565857336,0.11923766781416557,-0.11653180323848021,0.349574058749654,-0.3791895037358989,-0.3308818638550608,0.10041687744033675,0.43652955978920394,0.1877481456679275,-0.03169622051420657,0.330873178305345,0.6230196133858392,-0.1672925581273613,0.33572458457337195,0.09957034546930771,0.4714613294703428,0.09286475666446772,-0.12739549093342165,0.2036493751415226,0.1706152630913763,-0.03909967265073097,0.0733320194340178,0.37662733169129775,0.0028180471922603805,0.1792719747224243,0.480706221589073,0.41983601505199764,0.02856871037718318,0.3128654739597394,0.07307008656898138,-0.5284005013460299,-0.38748714216362,0.11138987392506915,-0.2905297423366885,0.17028771758203423,0.2529364255202329,-0.0927392842435952,0.44288530246608454,0.005841612728080496,0.30709409317858316,0.32386892667725775,0.09510427838262674,-0.024546976934396232,0.023363966037263297,0.022578013977994072,-0.6111529769436783,0.44709231462384064,-0.36844666405829296,0.22244527204402578,-0.1830599188338616,-0.013708099162250324,0.338088367262884,-0.2712689399877352,0.5292731935659102,0.07722588258102048,-0.01296352641225008,0.4350378472580385,-0.27381692663051954,0.4919555896183636,0.4441176394402238,-0.008912712826117893,-0.23128083687544151,0.05190375461983258,0.4545179150968488,-0.006630507348580001,0.08145652380477685,0.18815061047613718,-0.24593302618295232,-0.059687262144025914,0.015377122685736367,0.03894153669124991,-0.7594545734741319,0.3653601793113255,0.0993183580143932
LC_R,0.1365936379786569,0.02758583081055008,-0.004298778175311267,0.16235737518966767,-0.15175627579086673,-0.2941390264082978,-0.44292300358248393,-0.12890893434644438,0.1695370690761582,0.02194330407218467,-0.21147216551946663,0.06577469559559218,-0.04119346976342958,-0.22667560476904303,0.08297593769345606,-0.41532269127425386,0.10382586993207987,-0.2373915376491697,0.004834368387814212,0.3393537661515498,0.272397115629462,-0.11326900966647074,-0.31723090717813485,0.04679982775708391,1.0,0.36909829130732097,0.12516389322755014,-0.16539160076365295,0.3145913788527898,0.3291190552531634,-0.025134677433490252,-0.2883335026434228,0.08441448996405386,-0.17840569460627895,-0.1126220787863379,-0.09696800294080199,0.253325243239941,0.011164386994016527,-0.3749054284184941,0.171503676255875,0.07067642214958265,0.17211245431149602,0.24608279946080153,0.40281530225243284,-0.024578849620058536,0.24590779416059766,-0.2686335873643127,-0.2181323154511113,0.3649767635791994,-0.05682574506870678,0.3477140360398135,-0.2647342409523744,-0.41041507196011023,0.5120222240959865,-0.32384535719926294,-0.051859282074248406,0.2984244692312556,0.3178342427821278,0.21146735527345775,0.19521448416147272,0.15476208937580394,0.21109125306447782,0.2961809479528439,-0.36464412530668433,0.2157593008705107,0.0007400906198508193,-0.023101704595146193,0.10850636979144056,0.05184074353451891,-0.10590094471418307,-0.12141322354522244,-0.2073894422612188,-0.3547838878540267,-0.21116198319094556,0.3058442645705779,-0.17846503956250406,0.2589890667327665,-0.21075684925881508,0.26446253399879427,-0.21152092647695783,0.3377108333745003,0.4280996663129363,0.16626739419044698,0.20166388188967316,0.2458434827570863,0.16551203654965568,0.057936229984844344,-0.33877733428396645,0.10725215883139443,0.066351093512637,0.24504741139326808,0.485617130711163,0.24204017780254164,0.4081940540035559,0.33253041807123634,0.39510035154254897,-0.09420595801176437,-0.052015395645607476,0.20856999322854747,0.34974616851472856,-0.17157253657771745,0.17752981505640433,0.14484567756352387,0.01608250199535465,0.202730114256532
Olfactory_L,0.18955250919972716,0.3241274304038714,0.18438917640369196,0.5933141770455461,0.013186055099973887,-0.007093821441881428,-0.024075796122758,0.06664525229380687,0.6458549123448627,-0.018844979558901877,0.09605827296069988,0.23936459463371815,0.16922107520807592,0.04976785923390442,0.15344591550227737,-0.15764924160056273,0.23281522498337687,-0.002299164061066151,-0.11969241171753736,0.3955294054013717,0.6020876428193406,0.019508181380923455,0.05100383265452856,0.1554040427116609,0.36909829130732097,1.0,0.4881744373339555,0.3354851019584997,0.0860292148697261,0.1040172657243995,0.036578747578235885,-0.17792479637580638,0.4671863901307118,-0.004296607089141733,0.02930153873121547,0.16304649972522264,0.3359183137551318,0.30763530482734475,0.008848415761437568,0.29256285777671576,0.09559349463106545,-0.02991981284132266,0.15942596895246217,0.8616674902068507,-0.0793397068452788,0.1937851637271408,-0.07167399967088528,0.1224934097799392,0.6883928755707865,0.13279423955460926,0.2556098417792669,0.03632677135851546,-0.0024787680186101916,0.23656723878076774,0.03715641447324604,0.1125945310180542,0.4219319149955908,0.24067483702905784,0.12295802967009925,0.34134134093379054,0.38474092637054663,0.4771841250599333,0.4252927852359019,0.06338388509877112,0.22315528676092533,0.25805596146060933,0.15228798224554496,-0.0038846809350385923,0.21741456289461963,-0.017524307235918996,0.5279750373616707,0.0896059792427331,0.06885779796457019,0.006090503221525074,0.8324286600587676,0.1966569582662392,0.31118114874867403,0.052697468193509435,0.477935211795437,-0.07617322070269286,0.7000112533307628,0.6347514391487104,0.001429847077466764,0.4677905126247044,0.20288837500922674,0.14919804473938955,-0.11834337524810556,-0.008511304780417615,0.37460152420563136,0.011619283110636161,0.45259691069025737,0.28244955904466285,0.4528373822879053,0.6351847885502059,0.23905544345269567,0.19015113797464264,0.23746116744171744,0.299638229429564,0.2346253955509949,0.22178122611499568,0.0971900795632202,0.1826233931128569,0.22793732892915106,0.6176502407592076,0.6244637156301259
Caudate_R,0.13587303135170295,0.4952281558092559,0.3891748356642301,0.11941022948201993,-0.40745683873036853,0.30589411189362087,-0.07674566894039754,0.42508595400457716,0.5520016337048668,0.22526847106200037,0.165706404073058,0.009607348177590163,0.4975397127961616,-0.1029135112597184,0.5953538088136661,0.03836648958770964,0.4890128360608767,0.38902266534215363,-0.08319789838930845,0.5042677066887319,0.4760467827390269,-0.4193592404026807,0.04752644660865452,-0.01774564142195176,0.12516389322755014,0.4881744373339555,1.0,0.5484740007868171,-0.07159787965553482,-0.029912708617890388,0.07462920438665965,-0.17241885949581973,0.5156990889487646,0.2936683566640174,-0.39635438764980424,0.151639058525327,0.4796936151528643,0.565244671853818,-0.17341425735430313,0.48169820832892835,-0.014140734330182422,-0.10732696608679401,-0.003927975091415889,0.37759081271374106,0.021353511817653378,0.2504474937690273,0.21058188398059755,0.027189286092779295,0.08293293686141906,-0.18467368747457136,-0.011602235182839867,0.364802670553886,0.001033300221247444,0.2047762177552303,0.16775402548494348,0.04648779672435662,0.09937643504913016,0.30988014570446015,0.5061834800593256,0.5461107427736186,0.7055337909018927,0.2973228399126791,0.18919418416783382,0.022937735869818888,0.5177420804281135,0.42192141593510385,-0.0803062603908922,0.4708046827635826,0.14991832594051538,0.46286883855961775,0.33149110713650976,0.3175270784447674,0.14449450988583717,0.3477437489522008,0.4975850055465516,0.3635996634600637,0.2651996280863483,-0.22555549042610606,0.5493126161737597,0.21344668198972117,0.5005487321010731,0.4747321598482718,-0.04059976886009937,0.4317557115493175,0.09173158262143341,0.15074389311013908,-0.21913362271846643,-0.23112169904287885,0.612490550409504,-0.08577805653207547,0.5048381238369418,0.3663441828387105,0.5379464498505532,0.5398444071347783,0.01449490247773298,0.11631523557160202,0.3954472975986791,0.2790094295807505,0.042570835884708044,-0.03398512229685356,0.18173867454155143,0.05498611242913301,0.27322552602544464,0.5221148510679002,0.6153631630437283
Insula_R,-0.08191655843216467,0.6776706036390596,0.24088452606374447,0.284137375720165,0.040434446780774194,0.5017132573955554,0.5387501629184089,0.4590996117071112,0.4315036591522163,0.04586151732682824,0.5342846144511917,0.11650987695523328,0.7038767671948553,0.29550174456049166,0.3486870345794961,0.21885052997511728,0.516265377383494,0.651219732844032,-0.06197485883118327,0.2433000093284969,0.3536755458802023,-0.036670373869482804,0.6376575981622945,-0.056702466904778225,-0.16539160076365295,0.3354851019584997,0.5484740007868171,1.0,-0.3211394866755044,0.12132914321359393,0.10697648773154814,0.14045918955979575,0.5579363950106745,0.685567114243017,-0.011490990603141266,0.46126471674270225,0.20025361328236604,0.26309512645070493,0.3392507662044229,0.48432342842337,-0.3125163145820153,-0.18267132132375266,-0.2524040801537892,0.3663211516465631,-0.37746689457278426,0.05491350026631048,0.19845718461889714,0.5502561663451252,0.2876054494719737,-0.10969550759522224,-0.01538173214640035,0.7743517707729857,0.6331675530355151,-0.31925922855795724,0.7064673730239076,0.2346725176606903,0.07070102116252257,-0.12502883746129548,-0.09422424024817155,0.4767981440989851,0.511481911382979,0.2812666927436982,0.22846920507893068,0.6518629528336272,0.33350940583419336,0.6595339764393569,0.26003493544215883,0.011055071585701223,0.18947350459259701,0.4213663241252398,0.6396106885797523,0.5789924906995658,0.7102551768636909,0.694510557091676,0.2992729575607297,0.529190715051345,0.3223881558747158,-0.01937294587714669,0.4407541159461399,0.061702910566055,0.46950145610768945,0.3459960911293977,0.221182209958371,0.6537027406675742,-0.16389481214513651,-0.36406126743439493,-0.0817215215787448,0.14350684826804108,0.6988925786136069,-0.16117894723734122,0.41421312130306426,-0.12464809939708534,0.5792634856349538,0.1731929499902791,-0.1793894548005676,-0.30687070591804133,0.5889597137340361,0.5308309619177962,0.28006989360194284,0.04660542001570111,0.24415362920616854,0.032395047952365454,0.18696845207101098,0.4231493311535702,0.5562672851526624
Thal_Re_L,0.41185740923239544,0.031608325376369976,0.27193000550542884,0.23972259052567851,-0.06475561557323735,-0.271988886328311,-0.36360644174385887,0.03677017205640038,0.1946536855763038,0.234421309376226,-0.2814597455583747,0.47427361220820663,-0.18612643578526022,-0.06850134257351692,-0.11229966897859978,-0.17481457525831864,-0.13021857173385037,-0.6323204841533664,0.21199067678558767,0.3137586397911334,0.23667297647925178,-0.006322510316205762,-0.5836111687552564,0.41987632915861106,0.3145913788527898,0.0860292148697261,-0.07159787965553482,-0.3211394866755044,1.0,-0.014006270126559535,0.05438221141761428,-0.44265685875317506,-0.041874204209026336,-0.43608764157505375,-0.03423899395145557,-0.6898468662328212,-0.18773802467135134,0.031094191684808287,-0.14622611306534633,-0.058656393832223104,0.13116935407690133,0.1744999981412793,0.7544554829743368,-0.07526912096655833,0.4366394787932964,0.39623541339367735,-0.13759535945526102,-0.4993531147182652,-0.09131166703856228,0.03539791753354187,0.41900380308716956,-0.47008006499284005,-0.5564601184699918,0.6400913353837525,-0.5583095430907983,0.040017897826979676,0.5864035534541605,0.6809796184588354,0.2027912187502466,0.28706992401270676,0.14188058245224114,-0.40051387232926206,-0.231941016728978,-0.44777911148160165,0.012468358674423705,-0.22908399249418396,0.05897861618806731,-0.0470354372071084,0.14767662878770899,-0.24780483905208303,0.0005401794099879289,-0.2743447228629986,-0.3892135851663515,-0.41060830290537986,0.11029015081103438,-0.4586044346016231,-0.3623820057488929,0.10778425543520168,-0.11042313116802288,0.062073821931760226,0.07530507213914062,0.1917705157267907,0.18317153223502425,-0.37416828965904364,0.6481729090341988,0.2277525039197068,0.07302492375182752,-0.07975962458874342,-0.3372399589754371,0.3743913390089757,0.36595881897777305,0.47281561349907286,-0.24950799187290898,0.30558588372416456,0.7316941282093458,0.41075924226818017,-0.4988985871176487,-0.13878536024276356,-0.15945365617034296,0.3583699962791308,-0.23433064382118793,0.07136307907706929,-0.4663815347167921,-0.09689686263653395,-0.18064068526770302
Angular_L,0.05489416558717578,0.09422151178948923,-0.03833263565414359,0.12282447896543484,0.1310714823691453,-0.08528242428279248,0.04523693466343853,-0.003147421415687983,0.0408172702181832,-0.08823066311531137,0.06486855238098153,-0.039573799743180094,0.03976243815991282,0.0913521364623298,0.019702644958568733,-0.06560022593601483,0.12138640670390963,0.04660724837596727,0.18276399735896728,0.10913297937342226,0.1305797138729673,0.15869317549361525,0.18219417089324305,0.04751998807142518,0.3291190552531634,0.1040172657243995,-0.029912708617890388,0.12132914321359393,-0.014006270126559535,1.0,-0.08970221772645419,-0.007199674568720368,0.047382356296920745,0.1693730990757169,0.15428425241854601,0.07616654633742383,0.027395221494951823,-0.12606772600716323,0.013953773842544669,0.1305433598151084,-0.10810435299581306,-0.06012014850163027,-0.07656821882449119,0.20235601291711758,-0.22803722151511907,-0.0189315248732444,-0.003296287467630868,0.2821191676957368,0.25573570518895167,-0.04083518867736662,0.09140583515892,0.14472671699065334,0.08743792545341096,0.0285451326248074,0.16695534780119847,0.054962044834288126,0.09107404394807249,-0.11346490837147927,-0.07346006567281424,0.1171115532395888,0.04833900501886576,0.08933931284732206,0.1743555812506828,0.10181923167013335,0.06159681704427921,0.13165189384985623,0.14265374126656277,-0.04770594291745249,0.03132360154193709,-0.028502125094668745,0.049678686981725485,0.02586902697238093,0.07915968555125318,0.18113380747653446,0.10918787928683577,0.012662294024258815,0.09501312462843078,-0.07069224915884509,0.08610946349582102,-0.21632951091659477,0.13927493504202476,0.12711231356261163,0.20602986519622724,0.17653423943221816,-0.08443094240183774,-0.11117450248829952,0.05453695696294005,-0.045460374131347514,0.12546269624601214,0.025167863161624008,0.14971741632024851,-0.04272187146466053,0.11360564803506917,-0.025967773483289547,0.01964241267351343,-0.1676479003276796,0.02159666614718021,0.0022319569825176694,0.15166471311369153,0.1369505350139864,-0.2910555347239372,0.11954245710886874,-0.014556363816914861,0.06468330033289599,0.13570776670615625
Vermis_8,0.17438502911732418,0.29876323901884455,0.34791589902285,0.19195204381665565,0.058337196494611034,0.4783377017823777,0.23185384666624523,0.3770948024237458,0.24686308289305728,-0.08589868432634487,0.4729663940357156,0.21029255995752655,0.44788906937512535,0.01940739581988157,0.15546413491212074,0.40284739127782276,0.3412770075006024,0.22439035946218183,0.35367837094136134,0.3619038987247483,0.1943106437110298,0.04298190044411016,0.03965843933751181,0.29418380456980503,-0.025134677433490252,0.036578747578235885,0.07462920438665965,0.10697648773154814,0.05438221141761428,-0.08970221772645419,1.0,0.26973128017556425,0.37901076175414067,-0.03700365981083991,0.0945160776815379,0.012572228232672495,-0.016034847267862643,0.4456199518254296,0.2798710910387029,0.41533770091724176,0.22247730772371466,0.2252179093230319,0.2553107253741697,-0.04885171292247222,0.4946826209358303,-0.0009827289206312323,0.42385701555193256,-0.02673336156274597,-0.23987151286002165,0.21080920355606567,0.02636079135018789,0.14202335044533265,0.11559245677646328,0.2959909014956988,0.07854577306833362,-0.06779625591594704,0.10283622144294803,0.14114779614580858,0.1205146920248594,0.2909971004893213,0.1141026814823573,-0.1391407026367282,-0.08085718410163006,0.10898193656250181,-0.01814184574452548,0.38628187341559583,0.033167376388870455,0.12079363926071578,0.5206042322413205,0.3979530105133993,0.2896211927611812,0.3610406623216322,0.10673702964099026,0.10453176684946712,-0.059627902638318055,0.31269208783487634,-0.12646747939563202,0.35984744901921967,0.06342260497581614,0.6002553397980167,0.05586226398483982,0.10128110755186803,0.42842704923321434,-0.15417102110576913,0.34216302876354826,0.23152583204824723,-0.05519152567980112,0.3242502218082385,0.09792062133422906,0.37128363881618237,0.17367610976620598,0.13020275823151567,0.12964831185606224,0.1239959704368934,0.12753053072382345,0.04171159172692622,0.2698912618043851,0.11536247773292697,-0.010517549176710394,-0.1961023333281426,0.1997376109552892,-0.1488274021414031,-0.23524092443346187,0.29841440919553053,0.2384674252366172
Occipital_Inf_R,-0.3019286016965094,0.056442139928888066,-0.3296294710353462,-0.02813377427301965,0.3191524267147483,0.5248396925083081,0.4582789122343572,-0.1224645838705422,-0.19705563229640802,-0.45732316359328756,0.5225953372290657,-0.027525953700139993,0.23882807817642673,0.2908562537859071,-0.10963323981311394,0.42288973786627604,0.05151155248301266,0.2931536294703815,0.018515007876790668,-0.3185758983449257,-0.27435063587943487,0.3246646658203011,0.42886653744292874,-0.14667616565857336,-0.2883335026434228,-0.17792479637580638,-0.17241885949581973,0.14045918955979575,-0.44265685875317506,-0.007199674568720368,0.26973128017556425,1.0,0.11783545172634202,0.17645827021987484,0.31855945977562594,0.5866045492697065,-0.0158461290660201,0.048811398024195075,0.33989182184869465,0.018658240190134154,0.22474710354130775,0.24711379340195774,-0.4289201153899462,-0.022612504476624933,0.035819630555893135,-0.3500860319522061,0.17428253698576318,0.33668270221194696,-0.04655721310406772,0.3744787967367132,-0.24744444962036652,0.2738301205329102,0.49413672293600236,-0.4517114639945129,0.3757548857665215,0.10394115776238994,-0.3319005854222121,-0.5842558711907955,-0.2686403505696569,-0.2690573253726157,-0.28441712190185114,0.2942471189579937,0.03300562124939684,0.4903768780861504,-0.26052789583563396,0.23303954432735777,0.11891486896673205,-0.15428907154930918,0.0864174177299986,-0.032474218552730055,0.13688031703758194,0.2518276006672596,0.4653041609236374,0.26965947615006286,-0.15822163952731375,0.20394021536763957,0.06378607659659193,0.29412745923631284,0.0767754572158694,0.3783264297312536,-0.038491317279768934,-0.2106264006897587,0.22745612041889898,0.21689632585684,-0.3480295821659766,0.06969534777250336,0.042012877406686674,0.367277010516531,0.1154866933286112,0.05420752148702594,-0.36397452045159095,-0.47076843915523775,0.10631082811523217,-0.4058816916496067,-0.4601050886269135,-0.30892161685135155,0.23399705170821639,0.24527326391894663,0.34009903836103106,-0.005141797805830398,0.2248826316097565,-0.056360063351408654,0.15312095044062576,0.10584673762245768,0.19150306139253379
Temporal_Inf_L,0.0005434344298989011,0.7759576509457949,0.3647774494022475,0.3302617498758262,-0.02862749211565569,0.6209311798076437,0.21030898528489855,0.4434208283074747,0.6844548146900348,0.17888142149442246,0.6505107650551974,0.14560120827936734,0.7742546227856469,0.15431916901790146,0.5341849653085524,0.00014193462179409443,0.7025706298712484,0.40425282465190965,0.10545383721088103,0.5478429008174657,0.4273903097008802,-0.01817124007269381,0.3487078073852332,0.11923766781416557,0.08441448996405386,0.4671863901307118,0.5156990889487646,0.5579363950106745,-0.041874204209026336,0.047382356296920745,0.37901076175414067,0.11783545172634202,1.0,0.5020849859746169,-0.019149205748901648,0.17332258467012557,0.35701165740293617,0.5898277807611467,0.09574521303468841,0.6634174738706845,0.008871226705277043,0.11650776600309928,0.08982394348713663,0.43837300949748353,0.13500066791490925,-0.04173197800385761,0.3355708536630558,0.33866438366123663,0.20007863988435282,-0.012507983647957292,-0.05740740746224042,0.5379906197313675,0.27154045083913214,0.10554013501531935,0.4399047601106085,0.07285585840050667,0.1381156593120451,0.13399903277476666,0.2590927189633982,0.4863791361369787,0.6109993390490224,0.2109506097512923,0.1812595181884202,0.26217899186000365,0.36493992735495007,0.8154140885841363,0.1765210654010501,0.301143525540491,0.46501011079289356,0.451948274129847,0.5227296443239171,0.5956894941120053,0.389777722987069,0.5645298289414403,0.41824034359082507,0.5743419636684369,0.18432794098661984,0.011838460492431006,0.39407494557405337,0.44819747704278,0.5934075202844189,0.453846749004408,0.3294185957894328,0.5332066299744532,0.2707684130677075,0.0835826824581181,-0.024887360276411752,-0.006972966761347342,0.5597499856387491,0.04450071479509658,0.585060155879011,0.04528731020850053,0.5408088955115271,0.4060600217252389,0.14303698814876964,-0.1751416865946848,0.41782811875288917,0.4810014066027723,0.03815698809755897,0.12218039040530156,0.19275584400444784,-0.1887169749118665,0.03456696381314742,0.5747176064756138,0.4650498666515569
Cingulate_Post_L,-0.3581264343647386,0.5353027207504838,0.15616094485812423,-0.1444366207295446,-0.10403965387252292,0.5449782866990968,0.3942373306456088,0.48627203583530365,0.12800232797616898,0.1816730527357782,0.5663925744726992,-0.24339154982462188,0.6652939583947528,0.25103154063737826,0.546059875757157,0.1760338619683516,0.43733360860687975,0.7660095530732285,0.04061382434693583,0.11178832718678967,0.07454410189947822,-0.1607984162567755,0.7514771673244353,-0.11653180323848021,-0.17840569460627895,-0.004296607089141733,0.2936683566640174,0.685567114243017,-0.43608764157505375,0.1693730990757169,-0.03700365981083991,0.17645827021987484,0.5020849859746169,1.0,-0.16274863014906304,0.4117661312093774,0.22056368241331642,0.05253043774832094,0.10222132118239718,0.28844309634969134,-0.5874167742545228,-0.16034883272390324,-0.4480023418449515,0.11417749124456551,-0.4368015057499052,-0.25803042561549067,0.2951815259264819,0.6982173851902798,0.09759462120484685,-0.45023862530143727,-0.383275316791242,0.9076285543092001,0.6189408591962458,-0.4362115925142921,0.8139415905867929,0.009733203694557794,-0.3055436467848837,-0.2529865212750927,-0.04880285497814087,0.3707959836824968,0.4680288117282935,0.15322579350771093,0.28199461399940495,0.5279137604697195,0.4441853672900928,0.6970723185164412,0.02004589669059153,0.2534922791305663,-0.12706764000005583,0.596720612688538,0.21746172541600908,0.6554649400594188,0.6132463999866197,0.8992282296573968,0.12097657131059107,0.6420320209475533,0.2598690252264031,-0.3517588443109857,0.30640281433387956,0.06565100290774661,0.21928152673810972,-0.014480219339568261,0.2455115442730496,0.5304888656634713,-0.29177464815235055,-0.5641025985970451,-0.0029238088352208868,-0.14407217894669744,0.6631592285447333,-0.35987354199565696,0.3079070482623532,-0.39289137500452703,0.41305302465612126,-0.1567153100354455,-0.3979868482617149,-0.5638616830374018,0.5725967455265941,0.3195761985202039,-0.023741873976685736,-0.20163769611004959,0.1627115515778069,-0.3290110823949538,0.11845093339813911,0.2682711961562341,0.17837903658224646
Cuneus_R,0.25824337812179193,0.15049434498165173,-0.15833298377320532,0.47299949915785505,0.9831256549645896,0.010604192280778288,0.6503159631915513,-0.16534105455456874,-0.03132260152530311,-0.3993637789700425,0.24728837749404298,0.5188174802969681,-0.14079734725125134,0.33289595154477636,-0.6739196660306749,0.0698552116438285,-0.08889985257403618,-0.3389800557876769,0.21584961503356737,-0.2000810419916443,-0.24705964808382394,0.983345382515262,0.38563971819427884,0.349574058749654,-0.1126220787863379,0.02930153873121547,-0.39635438764980424,-0.011490990603141266,-0.03423899395145557,0.15428425241854601,0.0945160776815379,0.31855945977562594,-0.019149205748901648,-0.16274863014906304,1.0,0.1156466671840175,-0.6009591491629666,-0.09094765851814571,0.7621528932983691,-0.017532773780911927,0.3172094420719216,0.16180370715997824,0.17902630846562478,-0.012778490436910464,-0.04539996220623324,-0.1799878768682852,-0.0034931829845562695,0.38321496482044426,0.14867344595213453,0.6890589775833921,0.3648281524518567,-0.09252438443981983,0.4749154028143261,-0.2370057546161665,0.28793372463102,0.34596629334419354,0.3204573004149578,-0.3031370357502648,-0.6121481092928802,-0.3558463485086793,-0.4541866018075412,-0.1756719112672981,-0.4199006177912676,0.541753104637417,-0.7918393596187148,0.06105452420864139,0.5723207755710258,-0.7000068154196196,0.4151574636522198,-0.5413410886005228,0.4082999861309898,-0.0009692255183964982,0.42554679671494483,-0.046988328290730755,-0.16583453792307964,-0.18283696258886184,-0.3755891744312883,0.7668359783861981,-0.42795971009456,-0.030159545179781137,-0.1822512927916669,-0.0017463322233898545,0.22254040964890207,0.03432867953240612,0.13855213515604586,0.05976840252063579,0.10428398253946898,0.7878451571975822,-0.4102794819732357,0.30373727491323876,-0.037051401181977375,-0.4444373706267804,-0.2084561548130091,-0.21243221941594165,0.12222710106502355,-0.30104534147830975,-0.028047352706594045,0.21738947994021068,0.3459298365531091,0.2525659542314219,0.07424842818854692,0.1770952965591597,-0.34077637645287767,0.1071195027555347,0.03128877064953798
