,Angular_L,Amygdala_R,Thal_AV_R,Angular_R,Heschl_L,OFClat_R,Vermis_10,SupraMarginal_R,Thal_Re_L,Frontal_Sup_2_R,Fusiform_L,Cingulate_Mid_L,Cuneus_L,Cuneus_R,Thal_LGN_R,Cerebellum_6_L,Postcentral_L,Thal_MGN_L,Thal_LP_R,Cerebellum_Crus1_L,Thal_VA_L,Thal_AV_L,Cerebellum_9_L,Cerebellum_7b_R,N_Acc_R,Occipital_Sup_R,Temporal_Sup_L,Red_N_R,Cerebellum_Crus2_L,Cingulate_Post_L,Frontal_Med_Orb_L,ACC_sub_R,Cingulate_Mid_R,Thal_PuI_R,OFCpost_L,Putamen_L,Rolandic_Oper_L,ACC_sup_L,Cerebellum_4_5_L,Rectus_R,Cingulate_Post_R,Temporal_Pole_Sup_R,Temporal_Inf_R,Precentral_L,Heschl_R,Frontal_Inf_Oper_L,ACC_pre_L,LC_L,Frontal_Inf_Orb_2_R,Thal_IL_L,Cerebellum_8_R,Cerebellum_Crus2_R,ACC_sub_L,Thal_PuL_R,Thal_MDl_R,Cerebellum_9_R,OFCant_L,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Fusiform_R,Lingual_R,OFCmed_R,Amygdala_L,Hippocampus_R,Frontal_Inf_Orb_2_L,VTA_R,Cerebellum_6_R,Thal_LGN_L,Raphe_M,Temporal_Sup_R,N_Acc_L,Temporal_Inf_L,Thal_VL_R,Frontal_Mid_2_L,Calcarine_L,ACC_pre_R,Temporal_Pole_Mid_R,Lingual_L,Occipital_Mid_L,Caudate_R,VTA_L,Thal_PuA_R,Hippocampus_L,OFCpost_R,Vermis_3,Thal_VPL_L,Thal_PuA_L,Occipital_Sup_L,Temporal_Pole_Mid_L,Thal_PuM_R
Occipital_Sup_R,0.13675826890658394,0.14563895511331396,0.14344341511472855,0.3750911746596959,-0.6231237110771498,-0.7930376113850237,-0.07077375845323014,0.2167350101171849,-0.058923934806843103,0.6860738672513813,0.06487668862963479,-0.009009063156616188,0.9892071055941349,0.9878530117109662,-0.2058981349685579,0.1399537460981279,-0.4166154202544413,0.36920160653063855,-0.31501012108612464,0.2614281439489234,-0.13765473032247338,-0.19918170222331602,-0.07308024480552074,-0.09370121327192477,0.1026628075431075,1.0,-0.7396045851903513,0.2728726541872858,0.7010329574920308,-0.11979745840662695,-0.14634102987441047,-0.18366207154874592,-0.012045654632843508,-0.27807314550920537,-0.41490452179544146,-0.051355643730930725,-0.8010374458918395,-0.03918599126257476,0.3117931635011689,-0.14430963530276558,-0.47990037166713345,0.4531385350699266,-0.031460570466841996,0.38136669015702124,0.5264334623700822,-0.7437728674179859,-0.3352557471318096,0.22222966462433605,-0.2569807417164082,-0.2201837038473038,0.04872643622201612,-0.05658944457274784,-0.04601209610883262,0.09496597232050243,-0.3387182722111741,-0.0024827576873028907,-0.31775253372626094,0.3286760524756543,0.7995778665796289,0.17552149170840994,-0.051550188037581615,-0.40046304886873507,-0.2187877414091897,-0.05159597567746992,0.10530842342881483,0.008352416732166969,-0.12345428265567863,0.11498978882094671,0.02355260751821997,0.5974614979534033,0.07716988910766519,-0.013911863516976446,0.20930533549385902,-0.40650244331556895,0.39452608686084756,-0.04655415309972768,-0.014342707498620716,-0.019017805614956876,0.9729816816089055,-0.3950117488785804,-0.2530060271461169,-0.1679411109470523,-0.18631764429420453,0.49393421796481746,-0.22127729218875955,0.5378536945073509,-0.16909344231220394,0.9807531368220197,-0.6031649817079727,-0.46090038554803503
Temporal_Sup_L,0.051339843685680606,-0.1388722521379073,0.2204182255494824,-0.3415785773520819,0.9271978024856549,0.8078925475772692,0.3785640977838315,-0.21591594710056272,-0.2870992071005061,-0.6578711544092737,0.46767695122786607,0.24292295348763362,-0.7363947563661768,-0.7267836854455267,0.12978636515706687,0.2196981760136504,0.39958399351111135,-0.5332645794298261,-0.11379568467486577,0.2673152088308995,0.18945579068014087,0.5305352053816452,0.37788219327820827,-0.07327039603164093,0.18083476613693228,-0.7396045851903513,1.0,-0.34957042333068367,-0.5365121654362135,0.5816614454635122,0.29967233097996354,0.357692112804253,0.052215504312846744,-0.004914849970275744,0.5172063191964011,0.27355709414160184,0.9713641882832068,0.19147186526088142,0.10781668761513201,0.31730411658537694,0.7619507871242719,-0.26603102285428476,0.38974652213013367,-0.17352084285005753,-0.09147221296736752,0.8424250960846951,0.3658996115564441,-0.04591410691403237,0.28005249132172394,0.2954825501302313,-0.2577219385930217,0.1960666260575421,0.18552397193952333,0.0012380311240421387,0.05922468774282077,0.2349173108701809,0.3707640464870401,-0.36185671673050895,-0.5912692702228893,0.17184263114971973,0.5358523958837762,0.5130066584160988,0.15262408303561636,0.10411602359579133,0.05055429761424386,0.3833742378415007,0.510204305592825,-0.36122454665294484,-0.08514295512790448,-0.19788230540002444,0.2628323958968477,0.38704260859058975,-0.05620289386276134,0.30367083095848657,0.19479064862418044,0.06393804089267444,0.09715460679431746,0.5571595453433632,-0.6987728194211057,0.5141694455999447,0.4551242774031373,-0.08506064113719977,0.5077883655533351,-0.4581705915261537,0.6210046520425665,-0.5947989279551434,0.17791661767127556,-0.7077200793909515,0.6734248959487014,0.11397254834439152
Red_N_R,0.1369505350139864,0.7153827775020134,0.03165494108795934,0.3273328788355106,-0.3286212149156391,-0.18737281431208816,0.1087525026852066,0.18506672106254504,0.3583699962791308,0.4067450661868112,-0.06473229077505814,-0.427283194370869,0.2656709612145935,0.2525659542314219,-0.02442068498089259,0.04482572867386358,-0.15058700778093967,0.5580319472338054,0.25041599245125257,-0.02642828092845204,0.37037231420714906,-0.23115477757567165,0.11954402407563244,-0.022999933254493277,-0.16048629371513362,0.2728726541872858,-0.34957042333068367,1.0,0.1373561641498925,-0.20163769611004959,0.268486832167074,0.035466085659759165,-0.26172029600703794,0.10033773476107025,0.1428649619012762,0.2616023851657685,-0.4268165692757242,0.13236774978590599,0.31615570562534623,0.19947276693436516,-0.6386386224608223,0.2440245550599935,0.1761141587293366,0.2619922568874697,-0.10592073621365627,-0.4058373517911511,0.20761760355225756,0.1243512441673594,0.020268252068281666,-0.00821425167034113,0.1945828755215773,-0.10017756783871842,-0.28432493509563445,0.012558259128615908,0.006177609108922204,0.14573828659798949,0.12267859151772816,0.28521111426153056,0.06363521249253071,0.20604084375528703,-0.24867317495357502,0.006900112883724542,0.2888948947614023,0.4497576048089891,0.2503508413513036,-0.2647707259706635,-0.045475764072960216,0.4780954879456174,0.5118234458368083,0.06902261289560849,-0.36493836062883006,0.12218039040530156,0.3343806733288666,0.04531670627056586,-0.1986086158368224,0.1145587211705484,0.18430753746733494,-0.19090401134813442,0.2884822152565573,-0.03398512229685356,-0.4752680118462995,0.2951864059350537,0.2313876448634872,0.45888056435995067,0.058766505591419514,0.5191465922331734,-0.19910800853067595,0.2735937533152464,-0.02607356858466379,0.20076822072138878
Cerebellum_Crus2_L,-0.14441578918760287,-0.09756838294808486,0.07109987018642903,0.20770734123664641,-0.500569026489156,-0.6535327927660416,0.08898855103448242,0.19390416284878384,0.05884874932820291,0.7180078569199896,0.19350632083229155,0.2948559972695847,0.6708803875587243,0.7022716931872982,0.13622194503281398,0.36955598234574016,-0.27585797262296285,0.22801833094099913,-0.15449250813730372,0.5057406382081915,-0.17361289034479718,-0.19750837722830544,0.13617506889886014,0.475565841203394,0.21600431411191492,0.7010329574920308,-0.5365121654362135,0.1373561641498925,1.0,-0.17573226934853925,-0.19982008555197048,-0.2899649418675155,0.389373681825338,-0.05285825177179453,-0.3254764320521897,0.06519988078646732,-0.5485707668438538,0.05925951011413746,0.2519311134029699,-0.2613520195485986,-0.2981093660014974,0.4679481274633248,0.11853884101901951,0.3519157120743669,0.351915711205101,-0.3906861864116163,-0.21666159660359396,0.2625477184860752,-0.12245458162200867,-0.04424072115355446,0.47753653566911375,0.5410492838431512,0.27107866354211363,0.22625421369399287,-0.13206836849844752,0.1940632056652803,-0.37653577933963134,0.5933407693938727,0.7113074228418756,0.2954361512612574,-0.04545577804438887,-0.46890570233870466,-0.11769192017880437,0.14897975544151298,-0.027908710285594746,0.1908656896532941,0.17271169085488985,0.21809000210146098,0.0024173878674258295,0.419630905602261,0.36098604725529937,0.20233049577328951,0.23971605288743655,-0.0512717573668143,0.1416711845923865,0.21877162065940428,0.13380926067138468,-0.02271082748994118,0.6790022448412496,-0.22978231077672354,-0.0793393188258721,-0.10629465038465151,-0.17081956043159127,0.45766809598540065,-0.1635399065879986,0.5490299491448948,-0.002393868079803603,0.6607713681135853,-0.46864705031459797,-0.2843966660945662
Cingulate_Post_L,0.1693730990757169,-0.0677037924073536,0.4117661312093774,0.009733203694557794,0.6795562749246755,0.4441853672900928,0.526015876092749,0.0399752479904812,-0.43608764157505375,-0.45023862530143727,0.6970723185164412,0.2951815259264819,-0.10403965387252292,-0.16274863014906304,0.0476857224723206,0.5563001652709704,0.1816730527357782,-0.383275316791242,-0.5638616830374018,0.5663925744726992,0.055338648250892415,0.46739706918981755,0.43733360860687975,-0.4368015057499052,0.2682711961562341,-0.11979745840662695,0.5816614454635122,-0.20163769611004959,-0.17573226934853925,1.0,0.15322579350771093,0.31780806592070016,-0.08056484586377585,-0.4362115925142921,0.30640281433387956,0.2567404241738224,0.4891721782386687,0.3079070482623532,0.5913858555450076,0.205907082405919,0.7125598215430129,0.21746172541600908,0.6482983857727976,0.25103154063737826,0.6189408591962458,0.2534922791305663,0.08989020874195189,0.2455115442730496,0.07454410189947822,0.11178832718678967,-0.5674981999057881,0.06565100290774661,0.022183291467205147,0.1627115515778069,-0.2529865212750927,0.28844309634969134,0.11845093339813911,-0.5296206126021548,0.10222132118239718,0.5353027207504838,0.9076285543092001,0.28199461399940495,-0.1567153100354455,0.13425169879601725,0.24255768463575522,0.6554649400594188,0.6652939583947528,-0.3979868482617149,-0.14641297726249192,0.5279137604697195,0.3582626205363541,0.5020849859746169,0.20571338776958098,-0.3345188568124078,0.6982173851902798,-0.17037115250070625,0.12800232797616898,0.8992282296573968,-0.1607984162567755,0.2936683566640174,0.41971679018732816,-0.25803042561549067,0.41305302465612126,-0.1444366207295446,0.694201739658955,-0.24339154982462188,0.15616094485812423,-0.12651922032070903,0.22056368241331642,-0.39289137500452703
Frontal_Med_Orb_L,0.08933931284732206,0.5850666519634264,0.6864290808961164,-0.002509980270463331,0.44870512832289805,0.2636669701678225,0.26007475303038263,-0.28056486352512605,-0.40051387232926206,0.14316199350101538,0.11803491323585184,-0.31423482794846025,-0.1545776554668296,-0.1756719112672981,-0.4035677165202191,-0.195501361092306,-0.23051102511087115,-0.04123327547760986,0.15687523105584197,0.16357595267135513,0.5667143102386424,0.6178669936448598,0.19038513198475313,-0.30461915644279075,0.11940794872801609,-0.14634102987441047,0.29967233097996354,0.268486832167074,-0.19982008555197048,0.15322579350771093,1.0,0.6416001728968233,-0.4658928423326319,-0.25487349196368003,0.5621723310865726,0.3471774977580641,0.19466506807575515,-0.1955157444791619,0.0025492000832038216,0.7067477289838671,-0.09035018367849923,0.12767244885959278,0.23605488344477266,0.10753579630516384,0.0754200507376548,0.018187834638612368,0.16444145180968053,-0.23293396329741298,0.23864279706225788,-0.12672813350373133,-0.24638957114704516,-0.10775582130617935,-0.057342549675684744,0.247709308598318,-0.399021141429458,0.1397074538980336,0.8332886067407624,0.11772369791565582,-0.22478226591237502,-0.010750202664352457,0.12669445349493758,0.7197137327260872,0.19716536166530094,0.03844995339968434,0.5756983264988631,-0.13593288518213498,0.12384143200917799,-0.27610163528417514,0.02805983004058126,0.11037346553622876,-0.1237917864318693,0.2109506097512923,0.18857109406743647,0.09688618759226236,0.08803079349048888,0.041822728129211784,0.14705901153239248,0.09644688812089436,-0.16311941267523128,0.2973228399126791,-0.0015441652052681485,-0.0008570091234987918,0.5930967643804286,0.2242769782327162,0.3876863535724763,-0.20013557832167586,-0.4155986634231528,-0.15041446489611685,0.5702697114631704,0.07221175389861688
ACC_sub_R,0.21436588584982075,0.4164387128989758,0.30041908983842075,-0.0701257316808358,0.38679314428227507,0.4881106874037101,0.39570458524330987,-0.20094243584397697,-0.18710628995930628,-0.1522457647279821,0.3058544913581412,-0.05137990457175265,-0.18482099352996387,-0.20746566095704486,-0.06412289892111243,0.07489003072416446,-0.041679366484526054,-0.08661106577800318,0.019179463363034405,0.12950903680436718,0.45009226475575315,0.38700193309624753,0.3384754410413995,-0.2580002865346644,0.4068819262477165,-0.18366207154874592,0.357692112804253,0.035466085659759165,-0.2899649418675155,0.31780806592070016,0.6416001728968233,1.0,-0.2961358892809567,-0.023115057307972697,0.6134362103344692,0.37854941424002925,0.26459285940875166,0.2756394155418913,0.10594142099920519,0.8313774702433162,0.24767700711454696,0.30904533720378924,0.40612499476821734,0.03113321842344154,0.10443880221073369,0.11614507458840505,0.39112823798537016,0.01921041174465732,0.5372677243394393,0.21930610001029435,-0.1997479343971811,-0.08055037061085743,-0.020333650419758795,0.0650923145324372,-0.04615972042718032,0.30840874959272985,0.4211539185172699,-0.13558907000976103,-0.13752011060249855,0.23745060130233325,0.3080517656330494,0.7342097569592662,0.2914189504722631,0.25159211523400254,0.6809725856754296,0.10735174893246661,0.26872095759557296,-0.19086362927581596,0.10133487268577243,0.11867388573898227,0.06944966715490805,0.40800663473440396,0.17554930015718664,0.03956088083029263,0.20678267897744357,0.28955677986376765,0.386909473546594,0.26916858838817814,-0.21075836817675603,0.4232774191052679,0.2365145446911319,-0.050614248208722845,0.4896026093039148,0.2640624836434379,0.46376169236922343,-0.1620938967345573,0.041361424799465876,-0.1655795840726851,0.5756910780850386,0.07618088406306438
Cingulate_Mid_R,-0.10854079736824548,-0.49065577888198697,-0.2963666895046194,-0.06406603438019436,-0.13116509894107892,-0.09665453732892787,0.07010626960038675,0.17871066622054133,0.22425691958851196,0.25179539112987875,0.18906028649721424,0.7882473960408646,-0.0663573430718992,0.031570659341904096,0.46946717694686413,0.37952980784861534,0.2194584269270791,-0.0817703431413339,-0.058855826540429784,0.22863286680647948,-0.30422163601351077,-0.2710970704851039,0.1562326271459038,0.692375026878984,0.5084580390266588,-0.012045654632843508,0.052215504312846744,-0.26172029600703794,0.389373681825338,-0.08056484586377585,-0.4658928423326319,-0.2961358892809567,1.0,0.32652309090275206,-0.17316518201767397,0.15608798597452486,0.17904628011086934,0.32515766067014795,0.06606657288973099,-0.3277697337546842,0.20993575221530253,0.1797374038546059,0.10496085095672979,-0.029467189151594474,-0.10197969219687934,0.45309522767370963,0.25158121689260643,0.20717488727992386,0.07303909885555518,0.41148000193745443,0.5756435934724625,0.6303517491546994,0.7407296578279471,-0.10711248781155613,0.3535291267457364,0.23364148940067,-0.5091398635006358,0.4967669269060645,0.16648712315050104,0.2389970679498698,-0.04845057816890699,-0.5351563001028282,-0.009886050556584263,0.27483433907763305,-0.4558785376685982,0.37194382383701813,0.24934924683644596,0.18145348982455886,0.05174321971722704,-0.12271287816759775,0.63713334666051,0.29088737324009173,-0.05146379154775202,0.5998617765068724,-0.10598954211960802,0.5878543492242323,0.2406177341451519,-0.013228650726595221,-0.0032448131288472888,0.207278982294273,0.2961672044999603,-0.0022088352508539914,-0.304609753799634,-0.03917550884666194,-0.06437771504998352,0.1486026896406624,0.43995332672105014,-0.02540903941923277,-0.07367807597645307,0.017788896179746463
Thal_PuI_R,0.0285451326248074,0.011993151898601957,-0.5790324242727761,-0.11709637245528311,-0.2925075808677661,0.1835476549690674,-0.025292899306707622,0.016610804657276722,0.6400913353837525,-0.07681746902853889,-0.07029130755415794,0.01732545820282001,-0.30402307296224784,-0.2370057546161665,0.5960910762027001,0.012457287652923617,0.23861350601583112,0.32387113263706163,0.6153803284729786,-0.28135554145053765,0.11237803802341725,-0.4800008341729734,0.07640025392013294,0.4911624654050913,0.06179410106624121,-0.27807314550920537,-0.004914849970275744,0.10033773476107025,-0.05285825177179453,-0.4362115925142921,-0.25487349196368003,-0.023115057307972697,0.32652309090275206,1.0,0.054712068905663505,0.16881873406614406,0.06298789625641224,0.41115839216337463,-0.13793804633755244,0.07699283710964883,-0.06789173734560398,-0.11095717817737404,-0.19361120744402655,-0.3477727995702508,-0.672241211257219,0.2865022954550073,0.4755304814499336,0.047444034055210145,0.3966262237665421,0.6335357286964145,0.6294342724631683,0.13041776178022116,0.0689784731135705,-0.1782101994101636,0.7671728639048822,0.2307441754038945,-0.268077637227459,0.19119660724663406,-0.3412369969094525,0.04799509695690641,-0.4289279687681463,-0.0321560463641674,0.5310672508459221,0.47630187070959046,-0.09441557082931755,-0.15463621347892773,-0.05417001751942261,0.652630112320072,0.25338658016302024,-0.6181746494143555,-0.09504585362402275,0.10554013501531935,0.040236502313906554,0.513614024032463,-0.5421836261286076,0.4554318169522012,0.2621008242547293,-0.3704034891876792,-0.23906331441818918,0.2047762177552303,0.05650090935315477,0.37578489063510045,-0.0006950433143169527,0.12663468021659732,-0.07181336249729457,0.28289747197667214,0.4159941953272935,-0.25429366956629607,0.09784263128834647,0.7166218643223418
OFCpost_L,0.08610946349582102,0.30563869135668864,0.30719251239472967,-0.01857773596851081,0.5102281973478061,0.576297483405657,0.38009572983153717,-0.1869937864197289,-0.11042313116802288,-0.24006002307727523,0.2815247073974805,-0.08739656052933496,-0.42381538761184917,-0.42795971009456,0.037461148637998716,0.13791500574644922,-0.05556028468717108,-0.025179186607380277,0.15449477521026259,0.168584120745065,0.567669729913392,0.46288075339743956,0.30227851753698143,-0.07112699876746642,0.25842232000823717,-0.41490452179544146,0.5172063191964011,0.1428649619012762,-0.3254764320521897,0.30640281433387956,0.5621723310865726,0.6134362103344692,-0.17316518201767397,0.054712068905663505,1.0,0.5747490016900144,0.44040414289015484,0.2384444313893381,0.13415354683372524,0.6073469012833831,0.3073647880800818,0.18563203602994388,0.42017220984569376,0.02128521657006493,-0.014254471827848765,0.32112721273156297,0.45745913701380375,0.10876908044268867,0.42636211520426287,0.2573342020057677,-0.13152178237732207,0.14428081510922836,0.014130548405538339,0.11596233663575983,0.06717655465367421,0.2788912475432658,0.5337455597018261,-0.12299892820704567,-0.29853774078394907,0.22599949427127242,0.3105017878653275,0.5832467965728196,0.39173468628091046,0.32767569471814356,0.586867208387054,0.2101844470835467,0.413931315863579,-0.20829876493322694,0.11899123821796902,0.013115779916551955,0.08726886315313269,0.39407494557405337,0.2248963520449843,0.21983270664551222,0.04510879118630462,0.2638859724619947,0.2724434011719235,0.28611668374431715,-0.4263083575506526,0.5493126161737597,0.2279390149003137,0.16142819042012002,0.571830818878748,0.07231036968444661,0.5480094824173243,-0.1515548380942773,0.18622284791330096,-0.3977590083372411,0.6431914186993676,0.29650944101137816
Putamen_L,0.04796159639434117,0.27780708068645626,0.3132167911339452,0.2217690228550407,0.174040493408392,0.2918861438354435,0.4980489820381449,0.10701859354423413,-0.002739096210817181,0.07541131430919704,0.5648377211724529,0.10654487411284029,-0.0668049494228802,-0.05645880303833298,0.34926621520324325,0.5032106777916573,0.15081984074533517,0.16742074677341248,0.0510791866822708,0.4054097041209469,0.44204027166788906,0.26974498282087084,0.4233132896936968,-0.012510355890433356,0.602657721464064,-0.051355643730930725,0.27355709414160184,0.2616023851657685,0.06519988078646732,0.2567404241738224,0.3471774977580641,0.37854941424002925,0.15608798597452486,0.16881873406614406,0.5747490016900144,1.0,0.21086700907540296,0.5122494123642356,0.5314262068191904,0.45643608797535223,0.20382871806008004,0.5282512106597095,0.46565094258786927,0.15765540950101076,0.16730396858569146,0.20939315365852795,0.6551346439208039,0.18465683316430007,0.46695428836915776,0.4829526293997879,0.034808098724083934,0.19944104434080392,0.20406459668750523,0.3053714144098185,0.2403414658116589,0.4683015258472996,0.17996325583921627,0.0716728469653079,0.04955265751904737,0.6158937132577638,0.3397807859250382,0.1578362426455619,0.6297572846082645,0.6210974371198145,0.5448252443903443,0.38975411162642315,0.5728442858678617,0.2081852641972066,0.14492861495652118,0.20725455057277506,0.3664575175016407,0.6371212561981642,0.5153830382272956,0.294331647559447,0.2081792823212418,0.4874924873969857,0.558749202248574,0.3428429546138984,-0.06824516219023054,0.7071335654919818,0.3420885705739152,0.25001237010107613,0.6347129669143916,0.4408008504802085,0.5895132125514657,0.2964731242354312,0.3425549293578884,-0.020396772335275214,0.28318219221593005,0.2677686749474258
Rolandic_Oper_L,-0.011135832008009505,-0.2533421860254762,0.11768694762999234,-0.38694424844656944,0.875613219530224,0.7887201692035118,0.28897149043083026,-0.21578914550934958,-0.2489113880544562,-0.6549358200404337,0.3579900548505428,0.32505873733366786,-0.8044497592125001,-0.781368095551403,0.17287542505847187,0.1634132263609052,0.44870949308017855,-0.5576192895734491,-0.0704407016913707,0.16478410745533933,0.10107342979210167,0.45318982006162806,0.3012958390388655,0.03190659555487855,0.18092624536774787,-0.8010374458918395,0.9713641882832068,-0.4268165692757242,-0.5485707668438538,0.4891721782386687,0.19466506807575515,0.26459285940875166,0.17904628011086934,0.06298789625641224,0.44040414289015484,0.21086700907540296,1.0,0.155380556789709,-0.00671760285029314,0.20710274837601225,0.7485167559490677,-0.33772938003882697,0.2875311273540669,-0.25461364617108523,-0.20103544897234177,0.9218022875394206,0.3647452891240876,-0.11158273087390595,0.2520892019350603,0.30273102609539654,-0.17080047717369579,0.2204992210599953,0.2796882975953203,-0.051034293100469225,0.12755241664447856,0.17627181371619985,0.31074143146662586,-0.3061722428034236,-0.6427349302278077,0.0851080523130246,0.42390818346719644,0.4016115369491226,0.12110732042696838,0.060714673780598985,-0.0972883872925338,0.34670397132898234,0.4321177430633365,-0.3497003633779316,-0.10268617482724107,-0.3251003541029096,0.28983220978883967,0.3124085544762721,-0.145867174494542,0.4134898830042767,0.08727518737448134,0.09230289777105014,0.06025185748326526,0.44252877321248757,-0.7602142848895379,0.49926951623047966,0.4718794167469221,-0.0681407870672738,0.36316028990951016,-0.5370305074176586,0.5138862565105367,-0.636067995047822,0.21500393032225862,-0.7761476896221705,0.6460990962802405,0.14803443790349674
ACC_sup_L,0.14971741632024851,0.12566976811924965,-0.299094661140401,0.0568528586731726,-0.02610098837266769,0.3159981397211815,0.5228589087123766,0.24141783014538934,0.36595881897777305,-0.17189742705530564,0.5401796720771097,0.27810458448744924,-0.06237323930368491,-0.037051401181977375,0.6495205140085987,0.6857882722315778,0.3057769548595723,0.2128511157554203,-0.026532935345049635,0.3025962737088085,0.11881968178093104,-0.23732544301803768,0.5712220907190195,0.13404962775496754,0.4644936648453832,-0.03918599126257476,0.19147186526088142,0.13236774978590599,0.05925951011413746,0.3079070482623532,-0.1955157444791619,0.2756394155418913,0.32515766067014795,0.41115839216337463,0.2384444313893381,0.5122494123642356,0.155380556789709,1.0,0.5971270704037499,0.2936894617988857,0.33645836118807887,0.4022485832165357,0.5165045861175113,0.05840952328792511,0.045844164243009154,0.21909515766446955,0.7130514194159763,0.373400536055592,0.5076528717004694,0.6814200057308797,0.20898204805777434,0.23183608609986553,0.02282685205857357,-0.0016113400893706135,0.5742694690823726,0.5728130136692513,-0.3419851316236961,-0.11911782970099889,0.09764970589297853,0.7194214791685738,0.33768765586666394,0.012885138896354831,0.518783250010341,0.7594592592169563,0.28368796722224526,0.4574705360069509,0.5193267470690066,0.43152386768890477,0.17807589849299704,0.10333147440386777,0.2819885940521703,0.585060155879011,0.38543705672481854,0.17257451015697417,0.1737377969707683,0.5914443337280177,0.6329147823174466,0.3887436892298193,-0.05108802339652779,0.5048381238369418,0.3175934869089975,0.22255607199078195,0.30729581276854984,0.31315568511115865,0.4050641587741947,0.36692160856939804,0.6026437314711953,-0.01938643891281128,0.08002979074565567,0.24397419103632637
Cerebellum_4_5_L,0.23258648243296842,0.23880866171380677,0.24538065795461325,0.262845430779489,0.09964581680895417,0.05579839261558521,0.5987427973285223,0.3319456797432088,-0.05473302278999672,0.03628335666272054,0.772841298261169,0.19289361161177712,0.3087460440921688,0.286748996936169,0.2761699703216447,0.8346187628397602,0.09674170721987045,0.11806528305773821,-0.39414057935652574,0.6757401411659967,0.0759694260139506,0.10210317621822852,0.591860842010012,-0.2115665805542403,0.36585162343753763,0.3117931635011689,0.10781668761513201,0.31615570562534623,0.2519311134029699,0.5913858555450076,0.0025492000832038216,0.10594142099920519,0.06606657288973099,-0.13793804633755244,0.13415354683372524,0.5314262068191904,-0.00671760285029314,0.5971270704037499,1.0,0.15403728423851476,0.24049477644278597,0.4711320436685006,0.6799463952688714,0.40218510893406056,0.566540381976141,-0.0902926796542695,0.3353236483696721,0.46992413532516397,0.14935085725821706,0.30908530829530245,-0.13369647421564984,0.19323124517592546,-0.03350535174722755,0.2650171220993175,-0.032007657335863374,0.559054568391462,-0.23172717515828758,-0.14411287127376757,0.3966576706178217,0.8756172104470901,0.6456611124174886,-0.06966563691765704,0.17539843264520222,0.5829213806730843,0.2933301708893375,0.6442489051094292,0.7012850559512747,0.16157476604124607,0.07164724498409825,0.6106724040678061,0.35776642825771254,0.5915899013402496,0.5509121534016607,-0.19877388121886322,0.5620340923560176,0.21073841352890926,0.39390657196398216,0.7311803238290089,0.29041783388957126,0.2953542663055443,0.2965951024868917,-0.02739282581431444,0.4859073956093268,0.3094571270725202,0.6358254010716247,0.39794226629047313,0.26352629115137527,0.3111584343133673,-0.1361176042195713,-0.18396078881897152
Rectus_R,0.2265320049935882,0.5516889406796861,0.30463225915281517,-0.015646743517677357,0.3004851556676638,0.46168906306751883,0.38363897652296575,-0.21026997028688946,-0.1074997980654496,-0.07414801202393026,0.3178347248169951,-0.1730493660284277,-0.15702522452587855,-0.15561421971433104,-0.06572208204647607,0.0386539247665337,-0.050556893054634566,0.06453541613304269,0.14521016500482292,0.12726022795849376,0.523034776359967,0.30337003839704113,0.3479739257023263,-0.2569454639594714,0.37981556344791256,-0.14430963530276558,0.31730411658537694,0.19947276693436516,-0.2613520195485986,0.205907082405919,0.7067477289838671,0.8313774702433162,-0.3277697337546842,0.07699283710964883,0.6073469012833831,0.45643608797535223,0.20710274837601225,0.2936894617988857,0.15403728423851476,1.0,0.10267410599984181,0.28504698826166774,0.36353116880650094,0.0008808838524577252,-0.0001439267305583394,0.09030461640549634,0.4905289976480873,-0.002251988261198131,0.6193324799795565,0.27426416678285537,-0.1278967873892496,-0.13014315172336094,-0.1219315677359082,0.02684874216213004,0.003490739727666538,0.32614727365700935,0.4733119758990534,-0.06785030280815396,-0.21601727251688377,0.23670816286795407,0.2028836445062136,0.813078817967891,0.44751476779806926,0.34004598660131663,0.7154310337678808,0.04793365362471584,0.22343916291011076,-0.0012872210003394386,0.18333486320022943,0.04300380906867777,-0.026638445643406696,0.46329910446663325,0.1711895711365086,0.1272114747033339,0.161371657882752,0.3207601344765405,0.5100878055484691,0.19684639111385624,-0.1443357390363169,0.3787708603914215,0.19143140874463893,0.05053417495427912,0.6022869514512005,0.3871209167104404,0.45474320101853094,-0.06493589875579264,0.001090850366915423,-0.1158844944153612,0.5917424249802976,0.23024761670248067
