,SN_pr_R,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Temporal_Mid_L,Temporal_Pole_Sup_R,Cerebellum_3_L,ACC_pre_L,SupraMarginal_L,Cuneus_R,Thal_LGN_L,Temporal_Sup_L,Occipital_Inf_R,Cingulate_Post_R,Occipital_Mid_L,Occipital_Mid_R,OFCmed_L,Lingual_R,Thal_VA_L,Thal_VA_R,Insula_L,Thal_MGN_L,Temporal_Inf_L,ACC_sup_L,Hippocampus_R,Thal_MDl_L,Amygdala_R,Temporal_Pole_Mid_R,Putamen_R,Thal_LGN_R,Cerebellum_9_R,Red_N_L,Cerebellum_Crus2_L,Cerebellum_8_R,Putamen_L,Frontal_Inf_Orb_2_R,SN_pc_R,SupraMarginal_R,Pallidum_R,Cerebellum_10_R,Temporal_Inf_R,Heschl_L,Vermis_10,Pallidum_L,Cerebellum_4_5_R,Precuneus_L,LC_L,Heschl_R,Olfactory_L,Frontal_Med_Orb_L,Occipital_Sup_L,Vermis_9,Cerebellum_7b_L,Caudate_R,Precentral_R,Thal_AV_L,OFClat_R,Thal_PuL_R,Thal_VL_R,VTA_R,Thal_VL_L,Frontal_Inf_Oper_L,Occipital_Sup_R,SN_pc_L,OFClat_L,Raphe_D,Precuneus_R,Fusiform_R,Frontal_Inf_Tri_R,Thal_PuA_R,Precentral_L,Thal_PuA_L,Rectus_L,Temporal_Mid_R,Thal_PuL_L,Cerebellum_4_5_L,SN_pr_L,Vermis_6,Cerebellum_6_R,Vermis_7,Cuneus_L,Frontal_Mid_2_L,Cingulate_Post_L,Fusiform_L,N_Acc_L,Caudate_L,Cerebellum_6_L,Calcarine_R,ParaHippocampal_R,Calcarine_L,Thal_MDm_R,Thal_MDm_L,Thal_LP_L,OFCpost_R,Cerebellum_7b_R,Thal_PuI_L,Lingual_L,Thal_MDl_R,Vermis_1_2,Cerebellum_Crus2_R,Cingulate_Mid_R,Thal_AV_R,Vermis_8,OFCmed_R,N_Acc_R,ACC_sub_L,Frontal_Inf_Tri_L,Cerebellum_3_R,Rectus_R,Cerebellum_9_L,ACC_sub_R,Cerebellum_8_L,Cerebellum_10_L,Frontal_Mid_2_R,Frontal_Med_Orb_R,Thal_Re_L,OFCant_R,Parietal_Inf_L,Angular_L,Rolandic_Oper_L,Vermis_4_5,Parietal_Inf_R,Olfactory_R,OFCpost_L,Frontal_Sup_2_R,Thal_PuI_R,ParaHippocampal_L,Vermis_3,Thal_PuM_R,Thal_VPL_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,VTA_L,Postcentral_L,Temporal_Sup_R,Frontal_Sup_Medial_R
Temporal_Pole_Mid_R,0.3050286478937297,0.4957451326272895,0.1626045828888108,0.2547110196605419,0.6126766066386613,0.4880785736757347,0.5587626150094619,0.09282630174434613,-0.03132260152530311,0.36652472439411626,0.09715460679431746,-0.19705563229640802,0.10503118270747569,-0.05892450126471994,-0.044335589986743966,0.30110094425405715,0.2398100671309436,0.2600113758930935,0.0924362799114084,0.26502706065747345,0.20052482443854217,0.6844548146900348,0.6329147823174466,0.718567629843786,0.2123109506515341,0.3002433220814215,1.0,0.6382974350801344,0.42851698695076645,0.5912305165256752,0.058410972208581616,0.13380926067138468,0.3084964246557533,0.558749202248574,0.49786250061601783,0.2992921452893047,0.15187115292844397,0.19712375430961737,0.5183151766213816,0.5991129822726988,-0.04198516469519914,0.4824301777668665,0.39635101885828783,0.5248381589376684,0.05972045764473599,0.17550319723865085,0.0559831805295298,0.6458549123448627,0.14705901153239248,-0.015462971118925925,0.5598294967906915,0.19979708612631605,0.5520016337048668,0.08949496820385065,-0.06995489880947922,0.2521196999302465,0.08046452964033032,0.3362287005106558,0.3792391554780566,0.42717116421255397,0.10529780434392758,-0.014342707498620716,0.5317927527469293,0.02400901430696671,0.15186029122857217,0.1155068062145254,0.6254794601284243,0.10040334472762567,0.28422545252469894,0.15707283023697022,0.3984004588936325,0.5075266230467783,0.24265953555512873,0.40285883205690787,0.39390657196398216,0.21097312592807452,0.09181365435596586,0.4328172480057349,-0.1397700954663457,-0.04826344980227031,0.2592430125623577,0.12800232797616898,0.4307866011089301,0.31621422541183786,0.5129490934621777,0.4868451328908726,0.05075524813426363,0.3785474630001775,0.08238586500097637,0.5407671055418556,0.4142885507241295,0.32548842800015965,0.5286872441395468,0.16979661230740248,0.32309477094752725,0.20234455683514355,0.34777428592466814,0.3554837510788907,0.23104089284200263,0.2406177341451519,-0.08639725667604674,0.24686308289305728,0.17133589662044954,0.5545510312947981,0.1787295765431617,0.23162227334153304,0.5250541232483664,0.5100878055484691,0.5766507093033723,0.386909473546594,0.507620522808068,0.4249247322990097,0.15313222368622764,0.054854772847432655,0.1946536855763038,-0.06233735527449194,0.14844423132278556,0.0408172702181832,0.06025185748326526,0.23619569831966214,-0.06819198502065676,0.5325058294587015,0.2724434011719235,0.09457486855692751,0.2621008242547293,0.5044047100955532,0.29281576377269153,0.30166135279991985,0.36495582353876477,0.3062257638762202,0.2554438873164819,0.22444634051528384,0.18957876116094455,0.14433749616929142,0.053966984261494315
Putamen_R,0.155179243207588,0.5538372374412095,0.23527519216252604,0.18324231369229085,0.5833533196059193,0.5095881777647836,0.4566701670047275,0.19551183981054218,-0.0017128362788356864,0.44951279228499885,0.03353286827833015,-0.18110123993676214,-0.02783022648078317,-0.02580541749944701,-0.020753821290200276,0.038538594135382576,0.1143845426472424,0.27756156297556034,0.2311240948326028,0.28204287861328936,0.33109072319329086,0.48508572080745116,0.5763595747930853,0.7719515851109778,0.41882190901407473,0.42178504594548083,0.6382974350801344,1.0,0.4967988386490106,0.5201781868325648,0.0008097697138376821,0.20584802963840923,0.37741299677055373,0.6239062598153993,0.4179858128598288,0.04898245803664667,0.10707994093804231,0.25821273401610245,0.5536780800121947,0.4802226356488519,-0.09168700567389398,0.3835748421265628,0.4782619088847826,0.47671619358909234,-0.0710762730825586,0.1321063943037449,-0.01963984361906184,0.47121445769720527,0.11531585730915667,0.015064276097007607,0.4488760765269307,0.24440905432749332,0.5848864004200754,0.008982012551487277,-0.06477815622689675,0.1175766666050542,0.19296345551585004,0.5919568577662171,0.1901272260204975,0.5123081970219745,0.059581859159497624,0.017664318664512436,0.3642201639416236,0.13375773311193534,0.23246809197932003,0.0335745357635168,0.5801334542566698,0.14980938721529802,0.42762239644607275,0.1434464492189767,0.30956984535491766,0.32355326263834266,0.19948844454037165,0.27261183410935486,0.39088282862693496,0.0976962387719322,-0.01306769530606701,0.3871861310366685,0.027536734871936083,-0.012847642601737855,0.24224439591795907,0.041200821236033684,0.35227980107015877,0.24816277851978705,0.5679916983924377,0.4599296745528857,-0.06365531991894438,0.3639652142652271,-0.07305290689967756,0.4542034836410568,0.4927465406212309,0.30274644106237,0.5219368646640067,0.254611487709295,0.35148503637791245,0.10625211211424186,0.37038391961145595,0.474176115222837,0.28986006839156714,0.16403144190907468,-0.028109745626289314,0.21361131065539765,0.04494012449863457,0.38918360486710335,0.17018991525769817,0.2178375319170129,0.4542677141767771,0.25771255124733095,0.4546037262130953,0.28483199774158335,0.47096734518900935,0.41076005670371474,0.22692516152283398,0.06497229479852605,0.2955062869729008,-0.01848446782688889,0.3252255677723756,-0.018262761162697597,-0.015213412867682921,0.09534989843165786,-0.09365561947581073,0.4931635864077817,0.27247819877227086,0.1735295211648289,0.33324432889574573,0.5523015461912233,0.3051938767530639,0.3319700181669819,0.5140897200975751,0.20682086963204724,0.22188943492740115,0.013531020937020693,0.135954199972923,0.1120675036239141,0.1742343480524796
Thal_LGN_R,0.3723651076699595,0.14091706634699702,0.10601366389605331,0.34046553540012137,0.2008840574614183,0.5894152047795449,0.48478905572869196,0.14097970758896805,-0.20497730129949085,0.5418971247539747,0.12978636515706687,-0.3848055683605011,0.2916229644193506,-0.21504303715249556,-0.2386249122633443,-0.22083886439820233,0.0808867865700185,-0.06500691274968945,-0.11898572082775004,0.11527711478066335,0.12875333082799514,0.39879445186524776,0.6495205140085987,0.624939293112164,0.35038993158012866,-0.17641501859366848,0.42851698695076645,0.4967988386490106,1.0,0.42021503101205526,-0.32044964619224675,0.13622194503281398,0.43566841719682686,0.34926621520324325,0.34287385452418684,0.19082011968178478,0.13078730416925913,0.19300267926133652,0.4241184030951071,0.23087284315266957,-0.12219162138758013,0.2892083823685098,0.1216496306893906,0.43051033427135094,-0.14966146236621805,0.19244066329311912,-0.20102103430013515,0.17249336313962102,-0.4035677165202191,-0.20844091763225045,0.5317794417472241,0.21101212698653027,0.35329967608570817,0.28833982206367575,-0.40065986687363037,0.26828907779414557,0.09456771799679925,0.197705719157931,0.33317471382307884,0.3534851934694975,0.32947051846423797,-0.2058981349685579,0.3365836067505796,0.0037604111011658265,-0.16522094032152748,-0.06897603585401059,0.4909898569899436,-0.07225913911579739,0.2462572987510899,-0.0052995954218581385,0.6194440131123367,-0.06805553049884627,-0.09695506268769932,0.6514477983997122,0.2761699703216447,0.09325753827606434,-0.02868368029502337,0.39219781106240736,0.030552218699616374,-0.2330157268660174,0.28281496559152874,0.0476857224723206,0.2988948810057244,0.27101418490181445,0.09742751530477615,0.5149480634675767,-0.18121652834516488,-0.13030792752918505,-0.16446339103366736,0.5916538122849999,0.29406463527218485,0.47384467724009827,0.16668563033144213,0.41490146525245025,0.6333382872294134,0.11259801054826908,0.6669463068856553,0.6459826299603283,0.3427519742344787,0.46946717694686413,-0.46783545617610184,0.3757833142560635,-0.20651381689176987,0.29269610785039074,0.18493630175878376,0.4125872144198292,0.3315986312376061,-0.06572208204647607,0.3318478946562766,-0.06412289892111243,0.36539226759532745,0.42763970029552223,0.005525197322494565,-0.47994983372699096,0.4821827466243988,-0.5052858200498319,0.2641265893647185,-0.10870982425305752,0.17287542505847187,0.38336642441395824,-0.11084307469395677,0.15631347725494163,0.037461148637998716,-0.19102718468748936,0.5960910762027001,0.2250539728066761,0.1990715734406739,0.3571478468536608,0.36046797135443465,0.15174020656163817,0.19653038482161114,0.26042306661974063,0.4060650849417778,-0.19386436075200503,-0.09246612256150073
Cerebellum_9_R,0.40115910632694135,0.3972097209863009,0.1219199027357065,0.34447616537911324,0.41245940940731596,0.6837386640356443,0.41082703550104616,0.1622136066555204,-0.017532773780911927,0.21714967847678493,0.2349173108701809,0.018658240190134154,0.2533488215990627,-0.038114177062481304,-0.02017633388516605,0.11402151854880745,0.3868694202607188,0.24911735721366937,0.0523213035356667,0.4146622378550264,0.1012832897713815,0.6634174738706845,0.5728130136692513,0.6617157614816976,0.14552629293880454,0.1828738951188297,0.5912305165256752,0.5201781868325648,0.42021503101205526,1.0,0.12667970070554185,0.1940632056652803,0.3706949251305095,0.4683015258472996,0.4032775366683402,0.3728928074574131,0.12083544998080484,0.35991305948227686,0.6894451758367371,0.6431936101181874,0.15403945380406148,0.7230942998384594,0.3682224216969707,0.7362770461463746,0.28504516493030874,0.2484442783571408,0.1646530999577455,0.29256285777671576,0.1397074538980336,-0.029525732117590898,0.8264241301916396,0.2625628586352708,0.48169820832892835,0.20909243497101299,0.1618004125107525,0.21625022620625137,0.1885530719225793,0.3769921104786008,0.4552882199208542,0.21761212495779905,0.16895429874406676,-0.0024827576873028907,0.5701964542228022,0.09644754967427545,0.28324516801781624,0.2591233776194382,0.7050528297275162,0.07912781047042051,0.08272065704642514,0.10221984152318023,0.3627923480257584,0.3148990671616709,0.3164967674897688,0.2604518646932782,0.559054568391462,0.3240304195365721,0.3773757750915866,0.6878654545704078,9.950980059745896e-05,-0.038989464332062775,0.19641259773272873,0.28844309634969134,0.6583784901604147,0.3084279714707963,0.5138174687041889,0.6303032979239824,0.1684324567465182,0.4686195025151016,0.11854102860556187,0.4835201796127443,0.44784856309172977,0.1877481456679275,0.28076453807725194,0.16214011225879177,0.1798004682047761,0.4095297235517277,0.15905162898581754,0.29758674432752885,0.3976235632310498,0.23364148940067,0.10370986851145686,0.41533770091724176,0.16281989482274473,0.3458666433931309,0.13121701010220577,0.20153766241364063,0.7076883453123344,0.32614727365700935,0.9190494832579355,0.30840874959272985,0.7774752917867657,0.2497042052172386,0.1092016762738899,0.11245972589063362,-0.058656393832223104,0.00636506495926372,0.15990095399124182,0.1305433598151084,0.17627181371619985,0.44300932297826656,-0.06140711516495601,0.2621583781859702,0.2788912475432658,0.05492641509778544,0.2307441754038945,0.49724243887868175,0.6397118083202783,0.22345439949829177,0.2540451315780509,0.49612289046108504,0.49196683648157497,0.32809640588264494,0.07311497379095294,0.22531836753025253,0.06353435438302572
Red_N_L,0.049950719994646904,0.5096433756082235,-0.15881765220679367,0.33749790287667586,-0.07054686484199532,0.169448581558727,0.15465300090736914,-0.2730671946874163,-0.3755891744312883,-0.21920143030741465,0.46588609071150294,0.06378607659659193,0.1255547365247035,-0.3536718295362365,-0.3203616420082969,0.523015669892154,0.2207319355282293,0.5343711390563276,0.1479554568389129,0.6041826568814217,-0.12896290939020713,0.18432794098661984,-0.16126417633765902,-0.022270968109863468,-0.23804586882627785,0.38638366464565777,0.058410972208581616,0.0008097697138376821,-0.32044964619224675,0.12667970070554185,1.0,-0.47736507795284694,-0.4121181660028404,0.300272598328433,0.206994297538698,0.14788488888167572,-0.21132509234296268,-0.0870975046641676,0.00361028222607353,0.14573111004250808,0.5638502615632265,0.3459370701248021,0.09881521276092355,0.17202480316674634,0.31260097667313747,-0.21802849641862668,-0.00012687464730460875,0.31118114874867403,0.7723326102683227,-0.3346141999834622,0.06256747855009198,-0.575775818393471,0.2651996280863483,-0.5251964228211666,0.6217395427379271,0.46612255046606593,0.20164749142638255,0.051424211480535886,-0.11111326298021444,-0.15156015208537402,0.1304610600919065,-0.3548036876402135,0.28303625860018905,0.3240799543463427,0.3261919184675829,0.1274576947629766,-0.05509646633614967,-0.4671638541549939,0.032129167136045154,-0.09922020453895923,-0.2725635554344776,0.5779799934062635,-0.01843545907875426,-0.2703130485437536,-0.025599625757234165,0.17412061264263748,0.4358231373920501,0.1591600647813814,-0.14317475340090646,-0.33372922296431157,-0.03667022739234276,0.2598690252264031,0.16502831169250173,-0.3066968477288593,0.3539089112730835,-0.19667984398829091,0.10516785419311883,0.5893145880257216,0.10628006189849894,0.0523798765600644,-0.08213243232447061,-0.6111529769436783,0.0044750380097621865,-0.48377266708736794,-0.5240823382172818,0.15924708664879725,-0.2527219558227067,-0.46013350251083524,-0.3126419704343002,-0.5663088191942259,0.5474554515295441,-0.12646747939563202,0.717605492318513,-0.1069508462431074,-0.28913323097605426,0.004817878684773855,0.2251419289232075,0.5838038549928133,0.2034222667602058,0.4902370331481212,-0.26839180084410574,-0.49535576205007714,-0.5001575726133416,0.6995924221080189,-0.3623820057488929,0.7745787638566131,-0.35347135132361396,0.09501312462843078,0.3618213480198123,0.17279960100373776,0.035721070364674534,0.36415321358131264,0.5289042435395314,-0.2438040191717205,-0.18563840728382267,0.4420649726585819,0.49107174377304375,0.20350718268678927,-0.34943912652185516,0.062459717071139016,-0.0670323664215651,0.0931922971644395,-0.007847928309850748,-0.024018878045503587,-0.1333358625959351
Cerebellum_Crus2_L,0.021864695815023445,-0.13802807232194272,0.3283030557424093,-0.42313440506335503,0.4679481274633248,0.06803119411259047,-0.21666159660359396,0.38805599311043104,0.7022716931872982,0.21809000210146098,-0.5365121654362135,0.42781400543068493,-0.2981093660014974,0.6790022448412496,0.6745283792302849,-0.15090712937887518,-0.04545577804438887,-0.17361289034479718,0.056293469585690946,-0.305461799722462,0.22801833094099913,0.20233049577328951,0.05925951011413746,0.14897975544151298,0.33801325564918233,-0.09756838294808486,0.13380926067138468,0.20584802963840923,0.13622194503281398,0.1940632056652803,-0.47736507795284694,1.0,0.47753653566911375,0.06519988078646732,-0.12245458162200867,-0.026761491196243173,0.19390416284878384,0.2798689243545793,0.23431156775404394,0.11853884101901951,-0.500569026489156,0.08898855103448242,0.2858392109374274,0.1309916788628013,-0.12287054960266731,0.2625477184860752,0.351915711205101,-0.027845853776016796,-0.19982008555197048,0.6607713681135853,0.24432317223075892,0.9032160670642326,-0.22978231077672354,0.2947453133335991,-0.19750837722830544,-0.6535327927660416,0.22625421369399287,0.23971605288743655,0.1908656896532941,0.26701326813880816,-0.3906861864116163,0.7010329574920308,-0.03381383867436219,-0.13835704538425891,0.021999166947676126,0.1647423743632338,0.2954361512612574,0.774160594279721,-0.10629465038465151,0.3519157120743669,-0.002393868079803603,-0.1460956721847522,0.36189081247358323,0.013146491550136637,0.2519311134029699,0.06184004454062199,-0.18813114266340922,0.17271169085488985,0.3704884636732624,0.6708803875587243,-0.0512717573668143,-0.17573226934853925,0.19350632083229155,0.36098604725529937,0.14267715269583267,0.36955598234574016,0.1840728987169438,-0.11722669128693719,0.1416711845923865,-0.13100644213093363,0.30095791336555305,0.4370181270454427,0.45766809598540065,0.475565841203394,0.32750725690524524,-0.02271082748994118,-0.13206836849844752,0.3838842396776107,0.5410492838431512,0.389373681825338,0.07109987018642903,0.528198257282363,-0.46890570233870466,0.21600431411191492,0.27107866354211363,-0.28194866491618936,0.15806616435365242,-0.2613520195485986,0.13617506889886014,-0.2899649418675155,0.6244008933395228,0.5534662936004722,0.8305495693260347,-0.15533602207261554,0.05884874932820291,-0.33018940764923116,0.5003177898125258,-0.14441578918760287,-0.5485707668438538,-0.23156417347028885,0.015954309597664734,-0.16896589335811918,-0.3254764320521897,0.7180078569199896,-0.05285825177179453,-0.05106325739401153,-0.1635399065879986,-0.2843966660945662,0.5490299491448948,0.5057406382081915,0.4106743234733599,-0.0793393188258721,-0.27585797262296285,0.419630905602261,0.48840394439815205
Cerebellum_8_R,-0.18571084278730957,0.018349031306515905,0.7371203932191741,-0.09939131042584208,0.09323460076657705,0.19178386724674124,0.1940476634468943,0.48131224823743235,0.08302402313352088,0.5350523699973053,-0.2577219385930217,-0.07352665199989401,-0.3373439495274338,0.07403981569525404,0.04317157329673952,-0.33658067887413606,-0.5003327472773796,-0.042653756310406195,0.08974605702618105,-0.34382248154992845,0.29330548264033784,0.13760664977174908,0.20898204805777434,0.4302415328477529,0.3730300110827484,0.005189910903309461,0.3084964246557533,0.37741299677055373,0.43566841719682686,0.3706949251305095,-0.4121181660028404,0.47753653566911375,1.0,0.034808098724083934,0.18466638976955094,-0.2611144958196088,0.061702209429738794,-0.2443564942674677,0.44962653731424607,-0.015060257791464613,-0.44379073224595106,-0.03824574796445214,-0.06292890293323945,0.01712037864880497,-0.6374659577620163,0.07884612647007462,-0.5016590142455334,0.053445120223462705,-0.24638957114704516,0.021782962010166256,0.24343339707228492,0.6915631818079231,0.0211751211857078,0.2862900747232458,-0.45888346014079473,-0.21001401815616894,-0.09326525944143436,0.015667959216126334,-0.1129935472676702,0.3416585687457844,0.12785134164926934,0.04872643622201612,0.07362102877851796,0.069877737155264,-0.32617742889383655,-0.5815134403960373,0.07247803421627934,0.21746175940836482,0.28283265993485746,-0.10141316104137371,0.20709853309506496,-0.11470323611856903,-0.35346948807531725,0.3576938901588948,-0.13369647421564984,-0.31328144889097986,-0.45963983780210893,0.009793789424321733,0.027479739721950353,-0.007879811884091564,0.6153125722466493,-0.5674981999057881,-0.08416748369249596,0.1530443686030352,0.09606019944299952,0.11533766582228033,-0.6092192275754714,-0.36722768246993653,-0.5335157538559362,0.14759881466945343,0.22624323467249854,0.41444436586124506,0.2047905498194619,0.8716578782131977,0.6581716111406999,-0.4496658831925269,0.4530079539418036,0.6644147833024554,0.566176491413087,0.5756435934724625,-0.43729865608105467,0.48583816884059833,-0.27672760326713647,0.1076471245338239,0.37771611578730874,0.414258756675123,-0.026539418993170968,-0.1278967873892496,0.20911773979490023,-0.1997479343971811,0.6569090335256034,0.7559013894852574,0.45775281656367245,-0.278444932928944,0.5250732707951237,-0.36656908361430185,0.5149176728352054,-0.1427094851330932,-0.17080047717369579,-0.11032242987464057,-0.0448217283956125,0.04090779524011399,-0.13152178237732207,0.44971195236504147,0.6294342724631683,0.09038194588523248,-0.23379935040349512,0.40097054595634557,0.40575141583612073,0.0027270777230862793,0.08268626024791632,-0.12868469482916525,0.03401235023277397,-0.38944366041178285,0.6337659894126786
Putamen_L,0.3834400909934365,0.6672832933642341,0.13685992808428601,0.3986679442685695,0.5282512106597095,0.594396982780268,0.6551346439208039,0.06444931379993067,-0.05645880303833298,0.2081852641972066,0.27355709414160184,-0.004008297366020623,0.20382871806008004,-0.06824516219023054,-0.05739067626882992,0.37410329918946056,0.3397807859250382,0.44204027166788906,0.17096400115785174,0.6377340464454399,0.16742074677341248,0.6371212561981642,0.5122494123642356,0.6210974371198145,0.21537343469801162,0.27780708068645626,0.558749202248574,0.6239062598153993,0.34926621520324325,0.4683015258472996,0.300272598328433,0.06519988078646732,0.034808098724083934,1.0,0.46695428836915776,0.34092192076467176,0.10701859354423413,0.3760151645257503,0.4225038892371682,0.46565094258786927,0.174040493408392,0.4980489820381449,0.578225159029987,0.6480874051647048,0.23686355867404513,0.18465683316430007,0.16730396858569146,0.6770189538599951,0.3471774977580641,-0.020396772335275214,0.47259813963587183,0.05867622076519347,0.7071335654919818,-0.1397317002110186,0.26974498282087084,0.2918861438354435,0.3053714144098185,0.5153830382272956,0.38975411162642315,0.3811672208365922,0.20939315365852795,-0.051355643730930725,0.5688704985860669,0.1628305217042287,0.4005367122051665,0.2598924297173987,0.6158937132577638,-0.02446307722598417,0.25001237010107613,0.15765540950101076,0.3425549293578884,0.5481726241656976,0.27684687044446005,0.18409553940832704,0.5314262068191904,0.4851906954973046,0.25643071424540365,0.5728442858678617,0.054128264215775115,-0.0668049494228802,0.294331647559447,0.2567404241738224,0.5648377211724529,0.3664575175016407,0.7679574689539315,0.5032106777916573,0.2002416977923267,0.5646188533871964,0.2081792823212418,0.5191942653276345,0.396118748192243,0.10893871338096275,0.4408008504802085,-0.012510355890433356,0.12567415624885853,0.3428429546138984,0.2403414658116589,0.1632149568284631,0.19944104434080392,0.15608798597452486,0.3132167911339452,0.19727805521693967,0.1578362426455619,0.602657721464064,0.20406459668750523,0.2828919622976852,0.6434684283787334,0.45643608797535223,0.4233132896936968,0.37854941424002925,0.29801465725387505,0.14710175839746392,0.001363380148592303,0.19116295188564503,-0.002739096210817181,0.11235892033758699,0.061286468443102315,0.04796159639434117,0.21086700907540296,0.22363836731214873,-0.1332380742083472,0.5250808845688767,0.5747490016900144,0.07541131430919704,0.16881873406614406,0.6297044781146683,0.5895132125514657,0.2677686749474258,0.2964731242354312,0.4054097041209469,0.35747618151707056,0.3420885705739152,0.15081984074533517,0.20725455057277506,0.07499535620773212
Frontal_Inf_Orb_2_R,0.24555762737765383,0.5278691054211864,0.1501774087375223,0.41162013570736505,0.25420193234471977,0.4623916955049885,0.6936279179270244,-0.07389693795438394,-0.24705964808382394,0.2806474796166887,0.28005249132172394,-0.27435063587943487,0.2189433234212899,-0.23906689479633106,-0.28526013551642493,0.39865087857200915,0.09970919600170247,0.3065847682419873,0.1410027986446712,0.3943337038643172,0.19141495158434302,0.4273903097008802,0.5076528717004694,0.45192860942175866,0.23730718301204518,0.17895272543727,0.49786250061601783,0.4179858128598288,0.34287385452418684,0.4032775366683402,0.206994297538698,-0.12245458162200867,0.18466638976955094,0.46695428836915776,1.0,0.19431167476763614,-0.10398964327904199,-0.024539557675513995,0.38826255300709467,0.2211504307764934,0.12143980930086785,0.31993895097700115,0.05599455681232096,0.3625227119183583,0.02191882481710264,0.04992847441438276,-0.21473729770754513,0.6020876428193406,0.23864279706225788,-0.22088439446680275,0.37846811310191897,-0.048213116748883414,0.4760467827390269,0.04626588333177504,0.023631442788014368,0.5161313504073933,-0.04514370765877008,0.26878145151604493,0.1335144668963042,0.31113877852099936,0.267879205011222,-0.2569807417164082,0.4257083969398066,0.25940688304102755,0.1575024339629871,-0.055885721424351345,0.3163247526193517,-0.24411851336259324,0.23362134949710578,-0.1679266164441372,0.3993217214260475,0.5907315199954991,-0.1427621629637223,0.30471277762759796,0.14935085725821706,0.17127195373662632,0.16482511299498812,0.31654228375457055,0.06498835852086862,-0.27720919847186776,0.3504569506345345,0.07454410189947822,0.3448706362176113,0.0680468082262694,0.45446542597852074,0.2756187700302861,-0.12582537870388483,0.19363509779259988,-0.053515870361859265,0.5102193033803513,0.24580415818842458,0.12501821714877748,0.4298726232518981,0.0919117822944964,0.26593273434356474,0.13020904452165488,0.4675488483497346,0.2676838242105771,0.09949186632340143,0.07303909885555518,-0.07075969365178159,0.1943106437110298,0.4329281149506669,0.36805170096436696,0.007775773728828149,0.37015112224677005,0.36979575921919083,0.6193324799795565,0.3452654659524464,0.5372677243394393,0.24062257198687742,0.12868088353933116,-0.12561660102187666,0.15880052109645962,0.23667297647925178,0.066953115622094,0.017345486803238906,0.1305797138729673,0.2520892019350603,0.3122774493304455,-0.10895064196338014,0.5975710458730117,0.42636211520426287,-0.13329353188877274,0.3966262237665421,0.5281937662019865,0.3871454913687763,0.501713112196679,0.07692286338463127,0.06735893653109593,0.07962281203089928,0.32378493134068737,0.1964542837852034,-0.1776685667591965,-0.02059178691109865
SN_pc_R,0.8311755933412805,0.18574635463064867,-0.2437641885412502,0.5841490947419545,0.3246340292629479,0.35867144785499666,0.15336925151639788,-0.18800968328123865,-0.18283696258886184,-0.3661177478959405,0.5455083156971978,0.20394021536763957,0.7553722443797225,-0.21823279097628231,-0.19768496554142465,0.05966624395566707,0.6964055997329736,0.05315461273695005,-0.38723597462893355,0.5504810613124281,-0.4851962521646493,0.5743419636684369,0.2480892300038655,0.10526907943260001,-0.24756566695102766,-0.3451712948902856,0.2992921452893047,0.04898245803664667,0.19082011968178478,0.3728928074574131,0.14788488888167572,-0.026761491196243173,-0.2611144958196088,0.34092192076467176,0.19431167476763614,1.0,-0.07036376520472634,0.6440278767485906,0.26033242914240473,0.48947150583142607,0.5433291395458434,0.5530440639479249,0.2424938152421519,0.4709889540906285,0.6476458278431657,0.13437626643108477,0.47748957623223875,0.1966569582662392,0.09943535486465663,-0.18416270213712865,0.47012381719099383,-0.11549438195196167,0.3635996634600637,0.1902626016384204,0.4938517515476784,0.3945435577241409,0.1926178953693994,0.0660676354418214,0.743206293599415,-0.2946814062107248,0.40695802712740764,-0.17274763791507136,0.4675644215702038,0.32089695391439116,0.20040314103153872,0.6015600192783653,0.4523225183607078,-0.027410049396088376,-0.2632943236418705,0.07428106810598444,0.3478235184474286,0.12217350758318192,0.392927795155067,0.2719963911321576,0.3134976463256582,0.7064796301814926,0.7338839980262789,0.6433243894997994,0.31699668659466074,-0.1877412974993454,-0.03334690218726273,0.6420320209475533,0.6573741993829643,0.6157619924265224,0.22991705377378494,0.47251712227467896,0.582650107733525,0.28191046232342376,0.5416432340217702,0.40985954295127547,-0.03052867849562446,0.022578013977994072,-0.060187382963562214,-0.10759751649513224,-0.28882809486879935,0.64299694873143,-0.13462336380057657,-0.12435539078699538,0.29055681057561084,0.27330838496981824,0.3305656748309586,0.31269208783487634,0.17529845602854188,0.5828455343275313,0.39251732676462503,0.17755318752856575,0.6299993537796192,0.22817018697810906,0.4211024726655092,0.31930866698675814,0.06390184078550734,-0.29511394640079,-0.1817156484860909,0.1299741671889092,-0.4586044346016231,-0.027470397363093414,-0.15230396697243576,0.012662294024258815,0.5199796699175987,0.7045593323671292,-0.08695613452345503,0.17931566372182647,0.27227703538996456,-0.29635728799954614,-0.19392785647161223,-0.01113054290260575,0.5824440251114803,-0.2308692325780474,-0.29562059954349473,0.5394659599758325,0.6068453586956902,0.7022291076879711,0.1558753278384164,0.3414763476755621,-0.35419283959607273
