,LC_R,Thal_PuI_L,OFClat_R,Temporal_Pole_Mid_R,Insula_L,Temporal_Mid_R,Lingual_L,Fusiform_R,Cerebellum_3_R,Red_N_R,Thal_LP_R,Thal_VL_L,Thal_PuM_R,Pallidum_R,Thal_VA_L,Calcarine_R,Temporal_Pole_Mid_L,N_Acc_L,Thal_LGN_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,Parietal_Inf_L,Thal_LP_L,ParaHippocampal_R,Vermis_8,SupraMarginal_L,Putamen_L,Precuneus_R,Thal_AV_R,ACC_sub_L,Pallidum_L,Thal_MDl_L,OFCant_R,Thal_AV_L,Cerebellum_Crus1_L,Thal_VPL_L,Rectus_L,Heschl_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,OFCpost_R,Cerebellum_4_5_R,Calcarine_L,Frontal_Mid_2_R,Frontal_Sup_2_L,N_Acc_R,Cerebellum_3_L,Vermis_9,Rolandic_Oper_R,Occipital_Mid_L,Thal_MDm_L,Thal_VPL_R,Angular_R
ParaHippocampal_R,0.20166388188967316,-0.3855703694843169,0.25000467318227565,0.3785474630001775,0.6299053394180396,0.5739303559726566,0.5365470416847357,0.5762530351180485,0.6330118330904966,0.4198108506871652,-0.1672193963103919,0.06988325451682359,-0.09473065204670095,0.3526527961152032,0.5103634671227711,0.5049500215267604,0.36328167178273557,0.049280906144499544,-0.13030792752918505,0.2582790922907903,0.7075608705167599,0.19363509779259988,-0.17731051800664824,-0.17977838114496505,-0.2712689399877352,1.0,-0.15417102110576913,-0.05174319851780418,0.5646188533871964,0.5378541218152788,0.6435740689611842,-0.18919727557235505,0.5286123417375744,-0.14633707148252892,0.5699646359533312,0.5489344640543631,0.4199138378191711,0.05969132054615687,0.6553345111951082,0.39246578650863195,0.08283425976678288,-0.2188573070908488,0.3072678106985074,0.6536709809665757,0.4233814108342228,-0.14081335665284989,-0.2039598019923452,0.2742601834902276,0.42465813262563157,0.37181371723120854,0.2803602482907823,0.03980883994407137,0.30576904173996333,0.40734503400258865,0.242355313000877
Vermis_8,-0.025134677433490252,0.2553107253741697,-0.01814184574452548,0.24686308289305728,0.09792062133422906,0.10673702964099026,0.10453176684946712,0.29876323901884455,0.4655343976933399,-0.1961023333281426,0.04171159172692622,0.10283622144294803,0.13020275823151567,0.2740242115308429,-0.028101064861329354,0.03965843933751181,-0.016034847267862643,0.447542484768159,0.3757833142560635,0.01940739581988157,-0.1562561065752447,0.1943106437110298,0.42385701555193256,0.37128363881618237,0.29418380456980503,-0.15417102110576913,1.0,0.2252179093230319,0.19727805521693967,0.07854577306833362,0.012572228232672495,0.33683829450091707,0.11536247773292697,0.17438502911732418,-0.31095228195607816,0.027912554909020518,0.4729663940357156,0.21029255995752655,-0.04885171292247222,-0.06284964090566479,0.2798710910387029,0.48209911165638974,0.19195204381665565,0.29669519426834395,-0.02673336156274597,0.35984744901921967,0.23152583204824723,0.29841440919553053,0.27242139923287545,0.5410749273811756,0.23185384666624523,0.04298190044411016,0.2325328281627159,-0.010761939949339305,-0.06779625591594704
SupraMarginal_L,0.17211245431149602,0.18951795636227597,-0.2548851404181468,0.09282630174434613,-0.13341713298752916,-0.03193810675455113,-0.1341114423359062,0.08473913823918901,-0.03502977734682121,0.18385752353385548,0.1134166358640961,0.06408783497593556,-0.06235832787129244,-0.0748513859586618,-0.036100553862095035,-0.18104480767290293,0.027604306089611678,0.2547609086343178,0.14097970758896805,0.16442490322129935,-0.009067168381751157,-0.07389693795438394,0.2953970769619351,0.30684621888610814,0.330873178305345,-0.05174319851780418,0.2252179093230319,1.0,0.06444931379993067,-0.1907407638636071,-0.0200193621568015,0.2869332003278273,0.1398720051965088,0.06788986923455204,-0.15542467974042792,-0.11418944624926804,0.19941552852008562,0.2729703708890915,-0.07759706606406694,-0.17871375399620887,0.12093657301577933,0.4273358646494557,0.10326534556886444,0.0179052414526285,-0.16948319346230173,0.33268785107930016,0.42356488750087107,0.1159673044054647,0.00014906341343227876,0.04082104409167501,-0.0046096058804500194,0.17873628090632893,0.14941557501908878,0.07190745555926158,0.016408817636712446
Putamen_L,0.22264019817622208,0.12567415624885853,0.2918861438354435,0.558749202248574,0.6377340464454399,0.27684687044446005,0.3428429546138984,0.6158937132577638,0.6434684283787334,0.2616023851657685,0.0510791866822708,0.3811672208365922,0.2677686749474258,0.3760151645257503,0.44204027166788906,0.2002416977923267,0.28318219221593005,0.3664575175016407,0.34926621520324325,0.15765540950101076,0.4005367122051665,0.46695428836915776,0.10654487411284029,0.061286468443102315,0.10893871338096275,0.5646188533871964,0.19727805521693967,0.06444931379993067,1.0,0.2598924297173987,0.3132167911339452,0.20406459668750523,0.578225159029987,0.21537343469801162,0.11235892033758699,0.26974498282087084,0.4054097041209469,0.2964731242354312,0.5481726241656976,0.174040493408392,0.04955265751904737,0.05867622076519347,0.4408008504802085,0.6480874051647048,0.2081792823212418,0.001363380148592303,0.13685992808428601,0.602657721464064,0.594396982780268,0.47259813963587183,0.11755522539711914,-0.06824516219023054,0.396118748192243,0.509033787961689,0.2217690228550407
Precuneus_R,-0.32384535719926294,-0.4102710012595039,0.049835642000926494,0.1155068062145254,0.4790800844364402,0.8348415426309667,0.8661936521192082,0.5811532404757872,0.585030341851434,-0.17445976753179326,-0.6857912125785909,-0.1616206058592737,-0.5376791387957157,0.7520869758468879,0.012243367745461371,0.9588010325076969,-0.09813693545489842,0.3884833220678666,-0.06897603585401059,0.3643915775556518,0.4172959081111476,-0.055885721424351345,0.23764542605058325,-0.17394564788146755,0.0028180471922603805,0.5378541218152788,0.07854577306833362,-0.1907407638636071,0.2598924297173987,1.0,0.5128868717865581,-0.04389141346057531,0.45506826227228026,-0.17589378644689657,0.06412355953409425,0.47068088784447853,0.6538732778559355,-0.014790967310228158,0.1310069888547817,0.37281360699986243,0.4950540939309968,-0.0766156598429721,0.07135855635177678,0.5065905169513941,0.865394449999935,0.01322674757825044,-0.5710887451534696,0.3026147666532597,0.23978388990946178,0.31695899857298937,0.7547382688310759,0.2684783693948187,0.20777677822106488,-0.21219852733376057,0.1996652316578613
Thal_AV_R,-0.09696800294080199,-0.6946768704826033,-0.009582208741530705,-0.08639725667604674,0.4842704130778489,0.50015296640639,0.3878066341145881,0.13246774422577393,0.3453443146056087,0.03165494108795934,-0.28589694851791697,-0.29731659305615266,-0.3763902722350721,0.3260975465028055,0.22535958931239475,0.5637728633805157,0.19401863653716264,0.22027882093016946,-0.46783545617610184,0.2521485050741286,0.5763887479708074,-0.07075969365178159,-0.014375038524875212,-0.1783322438783354,-0.3791895037358989,0.6435740689611842,0.012572228232672495,-0.0200193621568015,0.3132167911339452,0.5128868717865581,1.0,0.10950690907153386,0.29310151363253917,-0.26326936652800115,0.6012808589903575,0.7851746583806014,0.4364247599756248,-0.17189527960522116,0.34202518069531235,0.4553985581843392,0.1949479569750685,-0.1176827585023434,0.08023796789537185,0.2298238971418501,0.47233763751677366,0.01951926840095701,-0.0898569540481169,0.21948787990447113,-0.02771830876280846,0.02188855143395032,0.3978853402721316,0.10357841530448507,0.044478897000435696,0.14045148069206861,0.16923500869497812
ACC_sub_L,-0.16496357218222274,0.033386908548821884,-0.038477659124784444,0.1787295765431617,0.05833331982809064,0.016282513910828817,0.02746474904613597,0.09813855816146629,0.14581537977904377,-0.28432493509563445,-0.11823063674204166,-0.1919866795007165,-0.1198796745480693,0.2181450445138057,-0.24822936713076424,-0.02128226237905376,0.17083544163205933,0.7650618071659905,0.18493630175878376,0.06041802648326091,-0.011639369904131594,0.007775773728828149,0.7790280955279211,0.20022486114663116,0.260728519064525,-0.18919727557235505,0.33683829450091707,0.2869332003278273,0.20406459668750523,-0.04389141346057531,0.10950690907153386,1.0,-0.026959597954433888,-0.009570311981932403,-0.265045552909096,0.050367764921509794,0.261994684319766,-0.04042570320719603,-0.19334887364498066,0.10974383375238898,0.1433154921877878,0.34949712231521907,-0.08076217605087628,0.03333141438526039,0.04262872289129792,0.2853603212403203,0.5522714276640215,0.6222278471698994,0.04188783726765626,0.08045898480211115,0.0762402114240059,-0.05928658478609945,0.0029983566083630247,-0.20314733902767454,-0.1487867552030816
Pallidum_L,-0.052015395645607476,-0.027043287391665484,-0.05852501467718798,0.39635101885828783,0.3791116853369229,0.5502393570027846,0.42583201866924475,0.5581254078196572,0.46404237343727317,0.35643221557815474,-0.15330690506191805,0.29010372756489333,-0.0919526919784304,0.493377506608294,0.348624988984394,0.4179819673683894,0.06802614525212368,0.319640424317471,0.1216496306893906,0.4856239607479575,0.31217721930726583,0.05599455681232096,0.04525226247813908,0.17002180667406183,0.18815061047613718,0.5286123417375744,0.11536247773292697,0.1398720051965088,0.578225159029987,0.45506826227228026,0.29310151363253917,-0.026959597954433888,1.0,0.06254543384389821,0.08816959430020888,0.22573928138501353,0.5474851406943576,0.43912871601151393,0.26956754510596836,0.07455067770750042,0.3544862448410806,0.18534271731597282,0.37874856719263844,0.4588805672157858,0.37009357745548255,0.1830484559293335,-0.10719353655040728,0.24812906001137636,0.25951622810031233,0.33809559691314595,0.43292366014317185,0.2187856099087542,0.4938198618250283,0.31029367828938076,0.261556093168619
Thal_MDl_L,0.1365936379786569,0.5713384902215232,-0.2690605618102617,0.2123109506515341,-0.20194623078310012,-0.15479914908754588,-0.2006745023069555,0.18997136535062778,0.0719595276188626,0.19337929744608293,0.2834280033166109,0.6194257868910112,0.38693784745013965,-0.03600327336269144,-0.023461555467438923,-0.23782311517647528,-0.3451912819937038,-0.06778908079603982,0.35038993158012866,-0.0667666413449467,-0.029506722633723576,0.23730718301204518,-0.049497331182539,0.47326217453176256,0.39566248827682116,-0.14633707148252892,0.17438502911732418,0.06788986923455204,0.21537343469801162,-0.17589378644689657,-0.26326936652800115,-0.009570311981932403,0.06254543384389821,1.0,-0.26966088769253904,-0.35113836937110876,-0.07776903013649387,0.4817500848611711,0.0012418316625539732,-0.46720493942237024,0.14016339938158176,0.35174845856080117,0.3795676064895634,0.1640689311512866,-0.16128374986333874,0.29872879869201036,0.2924818764726841,0.02871880639464383,0.26558452789221126,0.21654987685024754,-0.04081252847056871,0.25230066522776196,0.2329514933097546,0.25922228875208975,0.11766096402889355
OFCant_R,0.12041582679985591,-0.6215931616562624,0.2215452146059438,-0.06233735527449194,0.40336097453854336,0.02812948803412856,0.04635190512514127,-0.1844808836668772,0.016030703442942162,0.22250064261482003,0.15415925222325502,-0.2633643449058203,0.03383820364999864,-0.1394350332482577,0.504862433112736,0.056415606407763476,0.5171201410082553,-0.35452132743464143,-0.5052858200498319,0.01603112960730018,0.378361948668445,0.066953115622094,-0.48655240283469414,-0.29110514094406537,-0.7022276131041588,0.5699646359533312,-0.31095228195607816,-0.15542467974042792,0.11235892033758699,0.06412355953409425,0.6012808589903575,-0.265045552909096,0.08816959430020888,-0.26966088769253904,1.0,0.596928421047315,-0.01780307804326811,-0.35154778034397954,0.5191166698669191,0.47712315245769,-0.31749009496255703,-0.4395258251878413,0.0565525421284675,-0.02957294228798146,0.027016280990899543,-0.31712597321726,-0.018212985796687637,-0.21331805241417545,-0.08900957526220384,-0.15072555778516228,-0.17457638894723096,-0.2156263218559221,-0.12333985257890447,0.3612202976120053,-0.022606147979615437
Thal_AV_L,-0.1057802138889542,-0.7531105152324871,0.2971592669832391,-0.06995489880947922,0.6343947773325228,0.32999673574672,0.4616740605360942,0.08705304916115816,0.37473338425297276,-0.23115477757567165,-0.20118025255775343,-0.46041966471204915,-0.18969587171343574,0.38424022049495715,0.33156115545467996,0.467566691137565,0.4429625617520393,0.2055037266485204,-0.40065986687363037,-0.028764089609798274,0.35923546615448687,0.023631442788014368,0.016171360791047543,-0.3578202625113936,-0.5050766485921722,0.5489344640543631,0.027912554909020518,-0.11418944624926804,0.26974498282087084,0.47068088784447853,0.7851746583806014,0.050367764921509794,0.22573928138501353,-0.35113836937110876,0.596928421047315,1.0,0.3550516200315486,-0.4724062865102456,0.2725184754259589,0.7101621514074813,-0.07759013591834647,-0.3227398632385056,-0.16713865218920537,0.22501572840167236,0.40021307955458546,-0.2890626266400383,-0.1669303137799087,0.13672871208144305,-0.0013640059502349451,0.047716659328007484,0.16955538610440865,-0.2203092485524082,-0.07583878557022294,0.12331969312984688,-0.0571379687420963
Cerebellum_Crus1_L,-0.21147216551946663,-0.16795701026820614,0.03568989280227519,0.3062257638762202,0.48011127925105707,0.6268017712802791,0.69198152192291,0.6502002805124233,0.6625752971944858,-0.02642828092845204,-0.44514298420459175,-0.06877523807183289,-0.3654317046841298,0.5963323395187177,0.06064335531080536,0.6381275608189367,0.04552859536480639,0.5991300437095107,0.15174020656163817,0.43896192729332845,0.2603600837168933,0.06735893653109593,0.40834765862125666,0.08948263912165415,0.17886665718032813,0.4199138378191711,0.4729663940357156,0.19941552852008562,0.4054097041209469,0.6538732778559355,0.4364247599756248,0.261994684319766,0.5474851406943576,-0.07776903013649387,-0.01780307804326811,0.3550516200315486,1.0,0.14179332759630478,0.1194108878040893,0.3187868188814532,0.39311228515789043,0.33112594583536126,0.17767731786154006,0.5696133879945563,0.6268416785753429,0.19262413505732406,-0.0662342584822803,0.4240328990651194,0.4450409721204007,0.5464867373780677,0.534995036990148,0.25242245757558707,0.4010847357546812,-0.05317872672064698,0.06859069503437738
Thal_VPL_L,0.06577469559559218,0.6198301060602462,-0.4449969078337701,0.36495582353876477,-0.24856452847829574,0.28852305329351047,-0.11729686665084542,0.403370478122189,0.10392314529094614,0.5191465922331734,0.2091589269865692,0.761211129258435,0.16350748674440072,0.036849915303693914,0.061136425123480845,-0.036081291435666685,-0.3856939292649208,0.04776537124447329,0.36046797135443465,0.4121197554044859,0.1789574570320963,0.07692286338463127,-0.006563691820079,0.4969458529140752,0.574899642754396,0.05969132054615687,0.21029255995752655,0.2729703708890915,0.2964731242354312,-0.014790967310228158,-0.17189527960522116,-0.04042570320719603,0.43912871601151393,0.4817500848611711,-0.35154778034397954,-0.4724062865102456,0.14179332759630478,1.0,0.08421302919650048,-0.6559057086726632,0.5599509712293207,0.5801132937012996,0.6111073836880092,0.2608985716681348,-0.0835336463216151,0.6453739174812108,0.1612127761881812,0.13842468485888154,0.21325407025626889,0.3031214373332438,0.3721782731882011,0.4954230047753172,0.6456681706812543,0.28303585178773943,0.39028378115425705
Rectus_L,0.40281530225243284,-0.0961705160856827,0.3108307947955407,0.5075266230467783,0.48786884184769286,0.12306897226271994,0.12222990977520519,0.2620209641077867,0.4041876169178786,0.3320641008832034,0.18404072176368722,0.2566000440159539,0.2458900475461619,-0.044342833753255435,0.5842380920182909,0.11605228513580407,0.4663817224750974,-0.09784843028860708,-0.06805553049884627,0.05469375803018309,0.44610553805429515,0.5907315199954991,-0.28313082359128366,-0.12793987053881772,-0.1672925581273613,0.6553345111951082,-0.04885171292247222,-0.07759706606406694,0.5481726241656976,0.1310069888547817,0.34202518069531235,-0.19334887364498066,0.26956754510596836,0.0012418316625539732,0.5191166698669191,0.2725184754259589,0.1194108878040893,0.08421302919650048,1.0,0.1473340890259905,-0.10802989628475552,-0.18389037474214093,0.5315349539952311,0.3565299281824085,0.15135322087264008,-0.09394465516547831,0.048227727802095374,0.35688470915205334,0.3280728898701937,0.2548034039731764,-0.04802800831170827,-0.0035999791461400654,0.14093396672794878,0.4537550187205088,0.08587628695343681
Heschl_L,-0.07338651259069082,-0.6775113564358315,0.7035903172730898,-0.04198516469519914,0.7684340846332749,0.11158311244835721,0.6100691568820785,0.1053116257564178,0.3534445316933923,-0.3286212149156391,-0.2304121171347431,-0.615310748735036,-0.10543263718520893,0.31010249425964487,0.17736195320669382,0.30756209322466677,0.6466342279538436,0.22023245259446583,-0.12219162138758013,-0.05990144804458174,0.12725285208001658,0.12143980930086785,0.1656466922591913,-0.4488723316645766,-0.48693439685675344,0.39246578650863195,-0.06284964090566479,-0.17871375399620887,0.174040493408392,0.37281360699986243,0.4553985581843392,0.10974383375238898,0.07455067770750042,-0.46720493942237024,0.47712315245769,0.7101621514074813,0.3187868188814532,-0.6559057086726632,0.1473340890259905,1.0,-0.45945001257369983,-0.5779958762879932,-0.47431401289289143,0.20817421052128204,0.3123561792927575,-0.6996403670641412,-0.23555492519568338,0.09619980952783581,0.17458712383458333,0.05162380310408284,-0.16487975037682673,-0.6079305635024956,-0.14303100400018404,-0.007511542357677887,-0.2604701529451117
Frontal_Inf_Oper_R,-0.3749054284184941,0.1134009037443194,-0.6467540125309601,0.1376728346836831,-0.2091480655772562,0.7304909343763611,0.17681323465865853,0.3706747551494484,0.19249182908910262,0.06363521249253071,-0.3947833417450522,0.24031221763276414,-0.49746301271682997,0.46295559137941705,-0.2387841026128079,0.544452015872244,-0.5228813834152014,0.4022654719740909,-0.01453162364440302,0.4866709128993129,0.2861707182284054,-0.21600594795385186,0.30925130863760436,0.30944412775702884,0.43652955978920394,0.08283425976678288,0.2798710910387029,0.12093657301577933,0.04955265751904737,0.4950540939309968,0.1949479569750685,0.1433154921877878,0.3544862448410806,0.14016339938158176,-0.31749009496255703,-0.07759013591834647,0.39311228515789043,0.5599509712293207,-0.10802989628475552,-0.45945001257369983,1.0,0.590422633500581,0.4539655004975062,0.1702473739256618,0.40445802288358673,0.8186759189576471,-0.1211193536749437,0.3021861752827181,-0.07049229032492538,0.21321327983111424,0.9231427974626769,0.7015235297447413,0.3838839236801557,-0.28447813588113574,0.3820732684678005
Cerebellum_7b_L,-0.22441291442071334,0.4825597508881175,-0.5890542982368656,0.19979708612631605,-0.3920478818053797,0.2193265419170133,-0.1672326344564944,0.267334784639946,0.0885473365973942,0.20784903579688535,0.03406931874142439,0.3595934753586445,-0.10499886107597184,0.1557753661446215,-0.13873778221546393,-0.05690998128045328,-0.3880746380879981,0.31981222181007524,0.21101212698653027,0.21580242061324037,-0.04637633770218669,-0.048213116748883414,0.32579855760519183,0.4976568763131755,0.44242370145152543,-0.2188573070908488,0.48209911165638974,0.4273358646494557,0.05867622076519347,-0.0766156598429721,-0.1176827585023434,0.34949712231521907,0.18534271731597282,0.35174845856080117,-0.4395258251878413,-0.3227398632385056,0.33112594583536126,0.5801132937012996,-0.18389037474214093,-0.5779958762879932,0.590422633500581,1.0,0.39774923920782135,0.0948173492524453,-0.07145190036595038,0.8262527399490909,0.4982959919586048,0.2264827835269302,0.0704445565910177,0.2136295046657452,0.39433951151012064,0.5736149692352586,0.34448789510482386,-0.06694764089773159,0.15966529557721368
OFCpost_R,0.16235737518966767,0.35683050396034127,-0.2383354276426344,0.5286872441395468,-0.019823718461079044,0.2545088716246388,-0.10741582197143856,0.3677539223180077,0.24841486870476323,0.45888056435995067,0.16679110847047493,0.6416392857942437,0.14099639362680907,0.054022250435627535,0.2895757116868026,0.08051542743030107,-0.16356264713795526,-0.008576366115419082,0.16668563033144213,0.2953700731157127,0.37628419232267796,0.4298726232518981,-0.13863082135284074,0.36316979886631534,0.29116954594983874,0.3072678106985074,0.19195204381665565,0.10326534556886444,0.4408008504802085,0.07135855635177678,0.08023796789537185,-0.08076217605087628,0.37874856719263844,0.3795676064895634,0.0565525421284675,-0.16713865218920537,0.17767731786154006,0.6111073836880092,0.5315349539952311,-0.47431401289289143,0.4539655004975062,0.39774923920782135,1.0,0.31293399119646925,0.05562658590219649,0.5532636789335491,0.1680836805975995,0.31536133940051814,0.2635470416143347,0.35576348715498296,0.3183606907131305,0.4546192072859826,0.4140977424834517,0.3105808436712656,0.32991140681767517
Cerebellum_4_5_R,0.19000770049668408,0.1562051135047104,0.29567012083897415,0.5248381589376684,0.5095016565578311,0.4807238665652859,0.6349339362451651,0.8968583369008292,0.8854784932561257,0.21580050687829844,-0.14658921809391753,0.27501329146025466,0.12014513502038897,0.5309295668215754,0.2677708041037216,0.4037201550461871,0.09412006199810037,0.31500637549176064,0.43051033427135094,0.12568855941825494,0.4704025204115456,0.3625227119183583,0.18427249496359957,0.07680489996774323,0.16019721879101947,0.6536709809665757,0.29669519426834395,0.0179052414526285,0.6480874051647048,0.5065905169513941,0.2298238971418501,0.03333141438526039,0.4588805672157858,0.1640689311512866,-0.02957294228798146,0.22501572840167236,0.5696133879945563,0.2608985716681348,0.3565299281824085,0.20817421052128204,0.1702473739256618,0.0948173492524453,0.31293399119646925,1.0,0.33707806225471176,-0.01702807045726903,-0.10320694335463641,0.44788752083313466,0.8310732875396373,0.7905164399316464,0.294617662565888,0.01115310991850331,0.4416816997391074,0.3117899832633911,0.1634352486850505
Calcarine_L,-0.2181323154511113,-0.3923787481085223,0.0005281323065481064,0.08238586500097637,0.40856558628696177,0.6598446425612329,0.7259615814850772,0.4098636104329467,0.41836954445127056,-0.1986086158368224,-0.6711807760510246,-0.13033162520446503,-0.5778679353698699,0.5332904254068201,-0.0610452009567936,0.9181064624235337,-0.08320207770771391,0.4178285836097333,-0.16446339103366736,0.3371209181812235,0.3135753625297664,-0.053515870361859265,0.23893334569794575,-0.2024477202190909,0.09286475666446772,0.4233814108342228,-0.02673336156274597,-0.16948319346230173,0.2081792823212418,0.865394449999935,0.47233763751677366,0.04262872289129792,0.37009357745548255,-0.16128374986333874,0.027016280990899543,0.40021307955458546,0.6268416785753429,-0.0835336463216151,0.15135322087264008,0.3123561792927575,0.40445802288358673,-0.07145190036595038,0.05562658590219649,0.33707806225471176,1.0,-0.0122127688920629,-0.49519549293108767,0.3483069961203408,0.1608144716758134,0.15197711445650813,0.6098329889582441,0.38441648836072884,0.13693814162822407,-0.2713701135914152,0.119337540550068
Frontal_Mid_2_R,-0.21075684925881508,0.3575742909702549,-0.7740803359632776,0.15313222368622764,-0.46084143322170873,0.34290372588994356,-0.2620290149434921,0.14973783123363982,-0.03160320123915994,0.22590719731779998,-0.03311533427995695,0.3497005548044989,-0.2371066547095995,0.1318591617052425,-0.16903635318781374,0.06489464258406266,-0.4639534173132826,0.26884301106005287,0.005525197322494565,0.3309258627852831,0.12152168309411676,-0.12561660102187666,0.2546313063000841,0.49788756674277845,0.44709231462384064,-0.14081335665284989,0.35984744901921967,0.33268785107930016,0.001363380148592303,0.01322674757825044,0.01951926840095701,0.2853603212403203,0.1830484559293335,0.29872879869201036,-0.31712597321726,-0.2890626266400383,0.19262413505732406,0.6453739174812108,-0.09394465516547831,-0.6996403670641412,0.8186759189576471,0.8262527399490909,0.5532636789335491,-0.01702807045726903,-0.0122127688920629,1.0,0.3966471266912322,0.2440793433522075,-0.13348125538049294,0.11182369712092557,0.5986014848977069,0.7170327141918102,0.32760004119897607,-0.10943690022705325,0.31124829483374894
Frontal_Sup_2_L,0.16551203654965568,0.31419492332366916,-0.21540229874395334,0.1626045828888108,-0.19226310273043584,-0.4029981520279765,-0.4841322257662859,-0.11908871698210446,-0.1092629652691275,0.1992650539532847,0.3996263149391926,0.08999314282067575,0.2956369412810536,-0.21866031190038257,0.09253867170073288,-0.5882210498120953,0.17340739241688327,0.14678120962251906,0.10601366389605331,-0.15004791208340473,-0.09288339435473032,0.1501774087375223,0.2298803517769263,0.3652279391148649,0.07722588258102048,-0.2039598019923452,0.23152583204824723,0.42356488750087107,0.13685992808428601,-0.5710887451534696,-0.0898569540481169,0.5522714276640215,-0.10719353655040728,0.2924818764726841,-0.018212985796687637,-0.1669303137799087,-0.0662342584822803,0.1612127761881812,0.048227727802095374,-0.23555492519568338,-0.1211193536749437,0.4982959919586048,0.1680836805975995,-0.10320694335463641,-0.49519549293108767,0.3966471266912322,1.0,0.21459726117426692,0.03849410930198475,-0.011753594401049172,-0.3321543833178911,0.05846254840254991,-0.012165654573665904,0.2442493359116649,-0.09267910314573921
N_Acc_R,0.01608250199535465,0.07883534489397985,0.13347773939980923,0.5545510312947981,0.35907719639593383,0.33731935079651854,0.31575058394384853,0.5138060062282506,0.5737626674230055,-0.16048629371513362,-0.2790291970410056,0.08723125577674955,-0.1347128947250608,0.4548257718557818,0.03264465160205939,0.3271232841538988,0.17660195168509907,0.7600067792766912,0.29269610785039074,0.1439339397404658,0.28454206610964744,0.36805170096436696,0.5927533104543333,0.08038154731942983,0.3653601793113255,0.2742601834902276,0.29841440919553053,0.1159673044054647,0.602657721464064,0.3026147666532597,0.21948787990447113,0.6222278471698994,0.24812906001137636,0.02871880639464383,-0.21331805241417545,0.13672871208144305,0.4240328990651194,0.13842468485888154,0.35688470915205334,0.09619980952783581,0.3021861752827181,0.2264827835269302,0.31536133940051814,0.44788752083313466,0.3483069961203408,0.2440793433522075,0.21459726117426692,1.0,0.3612265871740611,0.3899111435378923,0.3102697296574247,0.06886920524499791,0.15778417252733784,-0.08080972267301074,0.06398648253048081
Cerebellum_3_L,0.28598018755542837,0.34846100893814924,0.39284890097503367,0.4880785736757347,0.4758073292207263,0.14317974277178286,0.4439855755919616,0.7579675782189924,0.7171816443722343,0.22734521565988688,-0.007616335648285774,0.31593896384431835,0.3008683885373234,0.33124413015793225,0.25629539342566754,0.12230870369778431,0.12626041376662464,0.17464208822433622,0.5894152047795449,0.012680468131014314,0.258639983888614,0.4623916955049885,0.14728046155703953,0.08641370686236438,0.16595533497199041,0.42465813262563157,0.27242139923287545,0.00014906341343227876,0.594396982780268,0.23978388990946178,-0.02771830876280846,0.04188783726765626,0.25951622810031233,0.26558452789221126,-0.08900957526220384,-0.0013640059502349451,0.4450409721204007,0.21325407025626889,0.3280728898701937,0.17458712383458333,-0.07049229032492538,0.0704445565910177,0.2635470416143347,0.8310732875396373,0.1608144716758134,-0.13348125538049294,0.03849410930198475,0.3612265871740611,1.0,0.7625592748535939,-0.015249795810555456,-0.0954172234447814,0.33424515093564994,0.2951956430438747,0.047159852083203675
Vermis_9,0.19710530197979664,0.29244868408065344,0.20576317887135326,0.5598294967906915,0.3722388580542863,0.3228489020758618,0.4228012865238151,0.7349464795495361,0.7464223235034293,0.08635295558040905,-0.012882931868126352,0.288256107677284,0.1970610152398647,0.41082890568642283,0.19709038207727786,0.2356482946958757,0.05959168137404136,0.30723449270394526,0.5317794417472241,0.09561571203118532,0.2820934634954472,0.37846811310191897,0.266733161688522,0.1927492113652246,0.27990355132107614,0.37181371723120854,0.5410749273811756,0.04082104409167501,0.47259813963587183,0.31695899857298937,0.02188855143395032,0.08045898480211115,0.33809559691314595,0.21654987685024754,-0.15072555778516228,0.047716659328007484,0.5464867373780677,0.3031214373332438,0.2548034039731764,0.05162380310408284,0.21321327983111424,0.2136295046657452,0.35576348715498296,0.7905164399316464,0.15197711445650813,0.11182369712092557,-0.011753594401049172,0.3899111435378923,0.7625592748535939,1.0,0.24097634953546618,-0.01486102101048244,0.42472310804112745,0.19536008240919223,0.04266462549375111
Rolandic_Oper_R,-0.44292300358248393,-0.14468045120312972,-0.4504873101438562,0.09495175416096882,0.03600889684021186,0.8939975285285756,0.46832263094010773,0.46498946905574956,0.3591680670381661,-0.014873726440484236,-0.5778247340833969,0.06295162109116788,-0.6056470235033742,0.6481402594508493,-0.1703889817939102,0.7832358475745984,-0.42747910894539837,0.4246043178681258,-0.1055864833896056,0.5154527840971688,0.38229616775385644,-0.22370723235392162,0.29713073894364195,0.11990853798156709,0.24994043997110194,0.2803602482907823,0.23185384666624523,-0.0046096058804500194,0.11755522539711914,0.7547382688310759,0.3978853402721316,0.0762402114240059,0.43292366014317185,-0.04081252847056871,-0.17457638894723096,0.16955538610440865,0.534995036990148,0.3721782731882011,-0.04802800831170827,-0.16487975037682673,0.9231427974626769,0.39433951151012064,0.3183606907131305,0.294617662565888,0.6098329889582441,0.5986014848977069,-0.3321543833178911,0.3102697296574247,-0.015249795810555456,0.24097634953546618,1.0,0.5984850659095874,0.35293465690848635,-0.28643672110494334,0.37863064852757927
