,Thal_MDl_R,Occipital_Sup_L,Thal_VA_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_VPL_L,Pallidum_L,Thal_LP_L,Red_N_R,OFClat_R,N_Acc_R,Parietal_Inf_R,Thal_LGN_R,Cerebellum_7b_R,Angular_L,Thal_IL_R,OFCmed_L,Thal_VA_R,Vermis_10,SN_pc_R,LC_R,Thal_MDl_L,Thal_PuA_R,Postcentral_R,Cingulate_Mid_R,Occipital_Mid_R,Vermis_9,Temporal_Sup_R,ParaHippocampal_R,Occipital_Mid_L,N_Acc_L,OFCpost_R,Thal_PuM_L,ACC_sub_R,Putamen_R,Temporal_Inf_R,Thal_Re_L,ACC_sup_R,SN_pr_R,Frontal_Med_Orb_R,Frontal_Inf_Tri_L,Cerebellum_6_L,Thal_AV_R,OFCpost_L,ACC_sub_L,Cerebellum_Crus1_L,OFCmed_R,Raphe_D,Frontal_Sup_Medial_L,Raphe_M,Red_N_L,Temporal_Mid_L,Thal_PuL_L,ACC_pre_R,Vermis_6,Postcentral_L,Vermis_1_2,Angular_R,Pallidum_R,SupraMarginal_R,Occipital_Inf_L,SN_pr_L,Temporal_Sup_L,Lingual_R,Heschl_R,Cerebellum_4_5_L,Caudate_L,Thal_PuA_L,Vermis_8,Frontal_Med_Orb_L,ACC_pre_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_MDm_R,Cuneus_L,Thal_PuL_R,Cerebellum_6_R,Temporal_Inf_L,OFClat_L,Occipital_Sup_R,Thal_VPL_R,Fusiform_L,Thal_VL_L,Cerebellum_Crus2_L,Vermis_3,Frontal_Mid_2_L,Cerebellum_4_5_R,ParaHippocampal_L,SN_pc_L,Temporal_Pole_Sup_R,Rolandic_Oper_L,ACC_sup_L,Rectus_L,Heschl_L,Hippocampus_R,Temporal_Pole_Sup_L,Precentral_R,Amygdala_R,Occipital_Inf_R,Thal_LGN_L,Thal_MGN_R,Thal_PuI_L,Vermis_7,Lingual_L,Precentral_L,SupraMarginal_L,Hippocampus_L,Frontal_Sup_2_L,Cerebellum_9_L,Cerebellum_Crus2_R,Cerebellum_7b_L,Olfactory_R,Cingulate_Post_L,Cerebellum_10_L,Rectus_R,Cerebellum_3_R,Fusiform_R,Calcarine_R,Thal_PuI_R,Frontal_Mid_2_R,Caudate_R,Parietal_Inf_L,Insula_L,Cingulate_Post_R,Cerebellum_9_R
Thal_MDl_L,0.46081069521305734,0.25842702685427327,-0.023461555467438923,0.25136511334283884,0.18955250919972716,0.4817500848611711,0.06254543384389821,0.39566248827682116,0.19337929744608293,-0.2690605618102617,0.02871880639464383,-0.04791596279503912,0.35038993158012866,0.2700539469700095,0.05489416558717578,0.18221541759945803,0.039148033778367,0.4866194506238409,0.053210130424576396,-0.24756566695102766,0.1365936379786569,1.0,0.3477779664753822,0.19970304777694065,0.20434274687493933,0.2257804964230697,0.21654987685024754,-0.12470476434981743,-0.14633707148252892,0.25230066522776196,-0.06778908079603982,0.3795676064895634,0.00199189951985383,-0.18697224443691052,0.41882190901407473,-0.1583049242391206,0.41185740923239544,0.09267372088784677,-0.08057894329517765,-0.3037536493445627,0.06645509153346556,0.14348302371578414,-0.26326936652800115,-0.187997468293505,-0.009570311981932403,-0.07776903013649387,-0.31145499819674205,-0.029506722633723576,0.21922011177791859,0.002592253563263173,-0.23804586882627785,-0.14125424943529385,0.28037689763629076,0.31588272665247136,-0.322959957751704,0.09793176178280497,0.45544667487981316,0.11766096402889355,-0.03600327336269144,0.2231269388279041,0.189310305622977,-0.0659672356007996,-0.3042837974306031,-0.254967550544002,-0.21038428625020048,0.10694365728017724,0.2047796225716315,0.33150889456896837,0.17438502911732418,-0.242071871969033,0.3254105556572707,0.3414997352545524,-0.3451912819937038,0.1953349478947905,0.21473284332327966,0.007571279846836961,-0.07025369487723393,0.0005434344298989011,-0.24456626301413914,0.23082791751004275,0.25922228875208975,0.012593959768997237,0.6194257868910112,0.33801325564918233,-0.11508061069257293,0.1897476977059781,0.1640689311512866,0.4293701088234383,0.1395511531833692,0.20307936886957392,-0.291476168840306,0.34858232158717944,0.0012418316625539732,-0.46720493942237024,0.34075462038137405,0.04849233441761873,0.029863994352924753,0.045605077343367016,-0.3019286016965094,0.5804891858894963,0.10917031356700008,0.5713384902215232,0.18315153104344523,-0.2006745023069555,-0.0667666413449467,0.06788986923455204,0.0813096272558256,0.2924818764726841,0.08005777535276211,0.06383073517704045,0.35174845856080117,0.11826785807709654,-0.3581264343647386,0.5407029771001091,-0.13122074823190816,0.0719595276188626,0.18997136535062778,-0.23782311517647528,0.4424041880202155,0.29872879869201036,0.13587303135170295,0.47326217453176256,-0.20194623078310012,-0.23842453871568453,0.14552629293880454
Thal_PuA_R,0.49277116899302625,-0.15957944919749165,0.17520763063465522,0.1120778793728465,0.1937851637271408,0.3346628644189682,0.06820049793675322,0.09957034546930771,0.2951864059350537,0.09070821758190899,-0.08723601640687607,-0.0769105234444642,0.2462572987510899,0.14225599977074507,-0.0189315248732444,0.034476115641778264,0.08700466675642285,0.3475775809606301,-0.058677628399815177,-0.2632943236418705,0.24590779416059766,0.3477779664753822,1.0,0.06581419131797478,-0.0022088352508539914,-0.1942437881458064,0.06877302349377559,-0.22387665088854583,-0.05687703398824929,-0.19823876342718913,-0.11874709070543715,0.20808953150089204,0.15787440346964668,-0.050614248208722845,0.42762239644607275,-0.04989961543659118,0.39623541339367735,0.14369256673148467,-0.24843293313860387,-0.09488095866801928,0.18328273673915374,-0.029077335623053216,-0.24815613154462943,0.16142819042012002,0.029259985819341743,-0.21648988566155675,0.01956862143009864,-0.04776726882977486,0.08210708916415306,0.0867564394926292,0.032129167136045154,-0.007577554883991495,0.2121501069012479,0.26897647464232016,-0.23899069347369628,0.11451206474557171,0.1977916979281604,-0.002624560430275297,-0.31035375874520693,-0.06284348302341579,-0.20659591860480297,-0.12964131026742526,-0.08506064113719977,-0.21358503929665315,-0.341597057880439,-0.02739282581431444,0.2561879184012163,0.2441577126883157,-0.0009827289206312323,-0.0008570091234987918,0.2925093367097766,0.2873697752691019,0.11473809116095976,0.414617439121721,-0.19873894888948293,-0.06344849030529427,-0.07089005829226543,-0.04173197800385761,0.10585015672065241,-0.1679411109470523,0.498679858359449,-0.1647143062834254,0.49139619976983206,-0.10629465038465151,-0.04848844732963026,0.22590360569052353,0.03472247942830915,0.29338817852386184,0.16991775235511256,0.11206040747678789,-0.0681407870672738,0.22255607199078195,0.10769158819778611,-0.22463450685059083,0.3406515660458526,0.18354344104054923,-0.0820683773032391,0.24151383740729482,-0.3500860319522061,0.43223992732629374,0.19455279136675202,0.3956371131280878,-0.01670177861700529,-0.2522919580792828,-0.028120227428892697,-0.0373906843961529,0.06540552508526412,0.17379779782941218,0.01476553588389267,-0.037068154132770925,0.01882877388200567,0.13619314971051213,-0.25803042561549067,0.30217162857958174,0.05053417495427912,-0.09997213030520431,0.04877152501163872,-0.40009757645924415,0.37578489063510045,0.017526274703628632,0.2504474937690273,0.20941200359331333,-0.022016817521951927,-0.1888513036006836,0.08272065704642514
Postcentral_R,-0.14034708586321934,0.5873184149951959,-0.03660788977990573,0.12556797280037124,0.15228798224554496,0.5389688776651397,0.38433466853399173,0.2529364255202329,0.4579979942347069,-0.3554349433956004,0.11005698037599101,0.07557505823017081,-0.040837682468203636,-0.14128105092229018,0.14265374126656277,-0.00870140242905037,0.2599677265754694,0.1990899884347494,0.148488262986687,-0.0960721837397323,-0.023101704595146193,0.19970304777694065,0.06581419131797478,1.0,-0.10249669376080128,0.5709620316458469,0.23497534084778007,0.5107751168013626,0.30144203426261,0.551728413392658,0.018792812218340314,0.5577671202836343,0.3955447552255477,-0.01075821104304034,0.2843701684257886,0.24941297788921188,0.05897861618806731,-0.1488118960391491,-0.14027976361065755,0.017256356515357455,-0.46904968347544157,0.2890060813385518,0.13138201659583038,-0.16833854533779874,-0.10912176110478211,0.27173768054098196,-0.1690670447406499,0.36307810213910774,0.15576542688874198,0.18524253087859321,-0.08783247224868243,-0.4006553429648306,-0.08853732533379345,0.057021806472745906,-0.18341606571790164,-0.1746845480385785,0.15543345138770465,0.37481535255852183,0.13923391208113467,0.3713102569253639,0.525308865864381,-0.014826148456861784,-0.4433608814316946,0.10145013055908911,0.4056616002690407,0.4736482590201768,0.2209236360498857,-0.04848703844128206,0.033167376388870455,0.024061657568253948,-0.04181758606105461,-0.023000722261456146,-0.3060306039119937,-0.0064245232518857194,0.5898386535826923,0.1563360245500454,0.09171122697629115,0.1765210654010501,-0.299413860292383,0.5987377926414943,0.13390490031876015,0.19488228585400624,0.41303001772414993,0.44109327917428276,0.033679509986362585,-0.3122899822699623,0.277128084243401,0.25539563587286207,0.04616161232676715,0.5247855132453795,-0.530723028126061,0.19171725030705908,0.16491411605808068,-0.37909356021547236,0.2703443936305546,0.06851228633565787,0.05491110627125862,0.33651840837859054,0.11891486896673205,0.2661484010819677,-0.1879493061268073,0.17033477972040756,-0.05226428615261446,0.11670974041018967,0.42546613796027194,0.02588878584084499,0.10762194305920797,-0.06419069181683439,0.1825814972623062,-0.05577786785253642,0.3503486314815506,0.033189264152607915,0.02004589669059153,0.3475525046822498,0.07238758446401365,0.18872698158426868,0.38738008519630823,0.30450680686520987,-0.14211047171945487,0.49329946848999295,-0.0803062603908922,0.2992569998265167,-0.1181958922196512,-0.335855656453634,0.1983084427613999
Cingulate_Mid_R,0.3535291267457364,-0.02540903941923277,-0.30422163601351077,0.3709762588387443,-0.06268763534374823,0.1486026896406624,-0.03905262928223697,0.5055624255957548,-0.26172029600703794,-0.09665453732892787,0.5084580390266588,-0.08870555779692377,0.46946717694686413,0.692375026878984,-0.10854079736824548,0.4580476738699183,-0.5218461348012882,-0.26043221312460413,0.07010626960038675,0.27330838496981824,-0.09611798957893132,0.20434274687493933,-0.0022088352508539914,-0.10249669376080128,1.0,-0.021747476876745636,0.2589289498314597,-0.12271287816759775,-0.39172042382481853,-0.0032448131288472888,0.63713334666051,-0.03917550884666194,-0.4787280226180147,-0.2961358892809567,0.16403144190907468,0.10496085095672979,0.22425691958851196,0.31198082193044857,0.32980764862224526,-0.48242568090571225,0.5817816000657982,0.37952980784861534,-0.2963666895046194,-0.17316518201767397,0.7407296578279471,0.22863286680647948,-0.5351563001028282,-0.2604093703088865,0.4967669269060645,0.05174321971722704,-0.5663088191942259,0.21359332260913472,0.5257581748416013,0.5878543492242323,-0.10360726297248526,0.2194584269270791,0.5224168271921167,-0.06406603438019436,0.2518016646031855,0.17871066622054133,-0.08405569953012586,0.14527011614659505,0.052215504312846744,-0.04845057816890699,-0.10197969219687934,0.06606657288973099,0.022613518717121212,0.43995332672105014,0.4401897458170333,-0.4658928423326319,0.25158121689260643,0.41148000193745443,-0.07367807597645307,0.31416914717776384,-0.0663573430718992,-0.10711248781155613,0.24934924683644596,0.29088737324009173,0.03128189664458293,-0.012045654632843508,-0.25594382799271403,0.18906028649721424,0.006811395981530887,0.389373681825338,-0.06437771504998352,0.5998617765068724,0.12681218119960558,-0.21840595399182297,0.10909729902742162,0.1797374038546059,0.17904628011086934,0.32515766067014795,-0.3671661824404535,-0.13116509894107892,0.27483433907763305,-0.20637347145986323,0.432295466437416,-0.49065577888198697,0.004473622490982052,0.18145348982455886,0.17621901540154272,0.44008047038797343,0.2575248940088146,-0.013228650726595221,-0.029467189151594474,0.3549648325465319,-0.304609753799634,0.5498672318732456,0.1562326271459038,0.6303517491546994,0.5298453694895707,-0.1264048966317348,-0.08056484586377585,0.47027595067041456,-0.3277697337546842,0.14551603153929715,0.2389970679498698,-0.15928551266234753,0.32652309090275206,0.3528684812438148,0.207278982294273,0.3607695635325207,-0.10088540571979102,0.20993575221530253,0.23364148940067
Occipital_Mid_R,-0.35904322483273526,0.9750683000123221,-0.11695686508161951,0.32153716517502534,0.024487826889486294,0.4871200434775992,0.236277813166225,0.25986741847317624,0.2929507557726392,-0.7802746660398235,0.0712402886487644,0.10147924315753337,-0.2386249122633443,-0.09991356222779933,0.13847879245633424,-0.2214703298499053,0.17478940295532205,0.1877313266585676,-0.07977600172271014,-0.19768496554142465,-0.14630074985115815,0.2257804964230697,-0.1942437881458064,0.5709620316458469,-0.021747476876745636,1.0,-0.000997921815775283,0.5510319743922218,0.08005082359902903,0.9808000963658048,0.033381967658963674,0.4527330581939114,0.3696093653269126,-0.19980528029761946,-0.020753821290200276,-0.051147811976637404,-0.07448436416895218,-0.4633341073110214,-0.24088932073266206,-0.07481458883560732,-0.6284383090386185,0.11775663807391505,0.14423475719845966,-0.42416719005107645,-0.061121489191986546,0.2506285499086072,-0.405181653377918,0.2297489696469272,0.3410326773285958,0.0328420266666934,-0.3203616420082969,-0.6698391567483866,-0.33582688969297814,-0.06253821377938823,-0.32582223539055943,-0.3846348159842477,0.08451998383797169,0.34306450452479226,0.16893788797762366,0.2116359823619996,0.9385683639115636,-0.046562405272985864,-0.7106217760233985,-0.07690451854121517,0.4825072119580015,0.29614983224491653,0.010787988225537493,-0.2168897290844128,0.03969957040650623,-0.12708281070874505,-0.31429607219600775,-0.23460869717206329,-0.5909513002223351,-0.394515313063103,0.9774886215974308,0.07266709153090273,-0.14044004249365896,-0.008662724377871286,-0.4385502396221881,0.9811395272844641,-0.13879192229998794,0.053690596252078664,0.28670365088452676,0.6745283792302849,-0.21774613743107948,-0.3610332105394244,0.03252630002173347,0.02425486970026539,-0.14411752164052774,0.3928172374143865,-0.772314814991657,-0.06605482008675494,0.00797589956570308,-0.5970635893735345,-0.07984141112627732,-0.16698067236075984,0.1529672583451469,0.14463916746202615,0.32286372579492056,0.11817881199509134,-0.4648002050858856,0.13242585447476643,0.032614831827708864,-0.029598238345730544,0.35780816668194204,0.13812731007407955,-0.17082037979729123,0.0433512244716104,-0.07564922250522342,-0.07519878683582895,0.5633309030029903,-0.16383058409085216,-0.13921338202373704,0.3425539430810276,-0.14145147812424955,0.0003793520799624161,0.1482685128222331,0.39557828756982905,-0.289789872127923,0.7335869602349934,-0.39809244598491306,0.2497329908011315,-0.39170275181543585,-0.5008479969511921,-0.02017633388516605
Vermis_9,0.24746748017867753,0.008657663227598693,0.19709038207727786,-0.059415359565736535,0.2949478759198761,0.3031214373332438,0.33809559691314595,0.27990355132107614,0.08635295558040905,0.20576317887135326,0.3899111435378923,0.010019763028556476,0.5317794417472241,0.10667775141003409,0.10485971751520073,0.5541616773618894,0.15013756764342975,-0.05577666907481861,0.8022406177325592,0.47012381719099383,0.19710530197979664,0.21654987685024754,0.06877302349377559,0.23497534084778007,0.2589289498314597,-0.000997921815775283,1.0,0.2507920263403826,0.37181371723120854,-0.01486102101048244,0.30723449270394526,0.35576348715498296,0.11881422794683648,0.21456613784519096,0.4488760765269307,0.5523713715246197,0.05284779303935711,0.494641311499279,0.5124309220065658,-0.03264882053874733,0.10923397842874795,0.6853729845498777,0.02188855143395032,0.18582065553509752,0.08045898480211115,0.5464867373780677,0.05002820218124923,0.2820934634954472,0.008218895438926194,0.04667962226578231,0.06256747855009198,0.32437535085977837,0.358235546191124,0.44278936737928315,0.33166088348421546,0.1244104482410366,0.4185857504497876,0.04266462549375111,0.41082890568642283,0.14353554051898962,-0.013583465816286985,0.3843607737306432,0.17692880009298306,0.40265567680447817,0.2305119986763258,0.6119220010454636,0.38466909002612965,0.45255903435681105,0.5410749273811756,0.01600311879402975,0.4309334176564694,0.5894744820760274,0.05959168137404136,0.5280610360135326,0.002708910096059607,0.2619683037978189,0.6833851870383993,0.6723820778575733,0.02972847934647963,0.02410858374220389,0.19536008240919223,0.6725903557088156,0.288256107677284,0.24432317223075892,0.6075239605882482,0.06477213907680915,0.7905164399316464,0.4928317476889257,0.57361162658884,0.4335120268308268,0.11480153424532243,0.6458727023024682,0.2548034039731764,0.05162380310408284,0.6323570264176164,0.30380713646069957,0.29405572025574767,0.04796917952751787,-0.027264445809928112,0.31293094491015233,0.33757121825949454,0.29244868408065344,0.036166977269497344,0.4228012865238151,0.09561571203118532,0.04082104409167501,0.461657804253214,-0.011753594401049172,0.7928978778602669,0.36065206199753685,0.2136295046657452,0.19053403835097885,0.3034662394387624,0.2751954382895365,0.253544425061737,0.7464223235034293,0.7349464795495361,0.2356482946958757,0.26102797793960997,0.11182369712092557,0.3991177170659949,0.1927492113652246,0.3722388580542863,0.3317708809128181,0.8264241301916396
Temporal_Sup_R,-0.5075001353421306,0.5663282071453763,-0.05754140867375974,-0.16073268876943936,0.06338388509877112,0.29915173548917434,0.49080483912104333,0.11138987392506915,0.06902261289560849,-0.3089820207257486,0.3058570480846616,-0.038484709373762256,-0.19386436075200503,-0.4034269774966292,0.10181923167013335,0.22941734817941775,0.20195743135046168,-0.010771251886914803,0.3409005421214874,0.3414763476755621,-0.36464412530668433,-0.12470476434981743,-0.22387665088854583,0.5107751168013626,-0.12271287816759775,0.5510319743922218,0.2507920263403826,1.0,0.49959524554629453,0.5007619289386136,0.37962630134465447,0.2996666729899458,0.4212344488924311,0.11867388573898227,0.1120675036239141,0.4978853780111606,-0.44777911148160165,-0.06521444459203796,0.2635304129417757,0.21048949256260416,-0.6331892430248995,0.44542376857159566,0.5531482073433219,0.013115779916551955,0.00028403147446227764,0.5771325390198478,-0.08096489153757679,0.5330984344195089,-0.07474341168502502,-0.237537267799601,-0.024018878045503587,-0.22485705656624116,-0.2703056152016448,-0.07940680559249243,0.39462143554455287,-0.34880091197743435,-0.21754364847022178,0.37306203556015277,0.6222835385330414,0.23700625064209946,0.5492853955616676,0.4624180220871455,-0.19788230540002444,0.646044082149147,0.9640998998787438,0.6106724040678061,0.31463584087069585,-0.04029065345719954,0.10898193656250181,0.11037346553622876,-0.281611189369186,-0.18158735936175974,-0.25632446763573424,0.022309384031057287,0.6047792677519637,0.3293123175482769,0.3957861133669132,0.26217899186000365,-0.13054303989424335,0.5974614979534033,-0.16477766354191845,0.4608823750761823,0.03436443488011442,0.419630905602261,0.3084794054407892,-0.6082574873292783,0.37287963183089046,0.003676902029811234,0.031118467183679447,0.6463383889731686,-0.3251003541029096,0.10333147440386777,0.112222708262018,0.013215533538856164,0.07360370339401638,0.04013894078102203,0.10857643557440237,0.11131150478918572,0.4903768780861504,-0.2920295172227025,-0.1933004778914967,-0.2940276998939092,0.26713483336408356,0.5830002481308895,0.537030750556741,-0.04179545006334708,0.21163630204489026,-0.41214501547307086,0.2714624206680751,0.06397239255216766,0.23889069165253765,-0.04087720217371669,0.5279137604697195,-0.13237237159720067,0.04300380906867777,0.42575903546029636,0.5121402607588932,0.8500079029049645,-0.6181746494143555,0.436976531057731,0.022937735869818888,-2.1286921628042362e-05,0.2152706050768995,0.13772770605595552,0.22531836753025253
ParaHippocampal_R,-0.3048075016711137,0.07142870534180858,0.5103634671227711,-0.11068928913015083,0.4677905126247044,0.05969132054615687,0.5286123417375744,-0.2712689399877352,0.4198108506871652,0.25000467318227565,0.2742601834902276,-0.047021172953991226,-0.13030792752918505,-0.46684829667361544,0.17653423943221816,0.04068244516067342,0.5449457652476235,0.15092627295933284,0.6105181427191307,0.28191046232342376,0.20166388188967316,-0.14633707148252892,-0.05687703398824929,0.30144203426261,-0.39172042382481853,0.08005082359902903,0.37181371723120854,0.49959524554629453,1.0,0.03980883994407137,0.049280906144499544,0.3072678106985074,0.5398531378452288,0.5359329137706293,0.3639652142652271,0.6830699532501042,-0.37416828965904364,0.29962108019730893,0.22342998679617707,0.5846920569084545,-0.17487281226661097,0.35790188647178156,0.6435740689611842,0.49909987587398064,-0.18919727557235505,0.4199138378191711,0.4745885068358769,0.7075608705167599,-0.14246380468781245,0.06297887336785307,0.5893145880257216,0.2139628400134676,-0.3001992681305801,0.07405463106717235,0.42691544015542454,-0.12980440350304204,-0.2041783916828375,0.242355313000877,0.3526527961152032,0.012715423080843625,0.12680090955716158,0.40588005686802364,0.28189356791946896,0.5296060418782114,0.4548017898552112,0.6234795537503982,0.5719368191045918,-0.12205404716551571,-0.15417102110576913,0.6623235969383006,0.28826188039627704,0.0780949559948655,0.36328167178273557,0.15654768692300716,0.07720074545554835,0.3284264913381074,0.5227926368874868,0.5332066299744532,0.07091021439255187,0.0758572841599292,0.40734503400258865,0.5648211367169798,0.06988325451682359,-0.11722669128693719,0.697100259207635,-0.16261621122275458,0.6536709809665757,0.5614358801466249,0.3745597075420284,0.42126719762834164,0.1305912369847551,0.2592641396847775,0.6553345111951082,0.39246578650863195,0.423001060797575,0.6226502298113176,-0.2936122869684231,0.62852996203077,0.21689632585684,-0.14628085190165452,0.021006438647375916,-0.3855703694843169,-0.17564416611823405,0.5365470416847357,0.2582790922907903,-0.05174319851780418,0.7638710365684422,-0.2039598019923452,0.5308122222482906,-0.05515284706885987,-0.2188573070908488,0.4763230880842825,0.5304888656634713,-0.2567621007959414,0.6066963818540365,0.6330118330904966,0.5762530351180485,0.5049500215267604,-0.3131660951776995,-0.14081335665284989,0.4317557115493175,-0.17977838114496505,0.6299053394180396,0.11014151994617893,0.4686195025151016
Occipital_Mid_L,-0.3084887233342597,0.976678709365973,-0.12168487121904992,0.30855339882457583,0.019508181380923455,0.4954230047753172,0.2187856099087542,0.3219319854864346,0.2884822152565573,-0.7700420326469164,0.06886920524499791,0.12748750721455274,-0.21504303715249556,-0.05700294507690659,0.15869317549361525,-0.1984616248930221,0.15880539099964444,0.1892388527647792,-0.1084132501068968,-0.21823279097628231,-0.11326900966647074,0.25230066522776196,-0.19823876342718913,0.551728413392658,-0.0032448131288472888,0.9808000963658048,-0.01486102101048244,0.5007619289386136,0.03980883994407137,1.0,0.03586950621877013,0.4546192072859826,0.33876216109762186,-0.21075836817675603,-0.02580541749944701,-0.07476928458407682,-0.006322510316205762,-0.46067228196654936,-0.258145538044074,-0.11930273095904277,-0.5921129771512901,0.12326113852565927,0.10357841530448507,-0.4263083575506526,-0.05928658478609945,0.25242245757558707,-0.3980289175070668,0.1950613733520605,0.34330739833195506,0.07920711938559262,-0.3536718295362365,-0.6504682233956915,-0.2933527568027843,-0.04115224319134252,-0.3577033541705221,-0.35983157122067755,0.11373424796378415,0.33520807057424207,0.13314578375039102,0.19621871651842251,0.9498183205084213,-0.06707111102496592,-0.6987728194211057,-0.10374847084050955,0.4311781205928738,0.29041783388957126,-0.0035210592494480048,-0.20305508835931016,0.04298190044411016,-0.16311941267523128,-0.2883997376103404,-0.22053747194330384,-0.5960230677843219,-0.3792026814333357,0.9711744100852561,0.05082061047837088,-0.15355262435521003,-0.01817124007269381,-0.4135727176250759,0.9729816816089055,-0.13929520755624564,0.06250414008957438,0.30473634529796606,0.6790022448412496,-0.2433540805772875,-0.32926322637354943,0.01115310991850331,0.014745604297756575,-0.1695241457658256,0.3474174285855892,-0.7602142848895379,-0.05108802339652779,-0.0035999791461400654,-0.6079305635024956,-0.07774198357648096,-0.167325479999299,0.18841037987127998,0.13995741547013268,0.3246646658203011,0.13878239133600617,-0.4478959082571908,0.17058336894249926,0.05648500785103127,-0.041335309707053264,0.3298861065404188,0.17873628090632893,-0.1895595144665459,0.05846254840254991,-0.09648847577123892,-0.05220079633668451,0.5736149692352586,-0.14915200998752107,-0.1607984162567755,0.3645424112274227,-0.1443357390363169,-0.02474428443150995,0.1336473869891654,0.3667948743692382,-0.23906331441818918,0.7170327141918102,-0.4193592404026807,0.2816048432269664,-0.40265272811274905,-0.5020668503757825,-0.038114177062481304
N_Acc_L,-0.0463555127991559,0.0550624432742187,-0.27567795909275733,0.0371230007467604,0.14939394579341522,0.04776537124447329,0.319640424317471,0.4392309394718463,-0.36493836062883006,0.01017597019569033,0.7600067792766912,-0.14360308049344422,0.27101418490181445,0.2973358935485456,-0.017219982252466435,0.6080380283499734,-0.2999384122085207,-0.24767220765511785,0.2697851801338948,0.6157619924265224,-0.2608623294372038,-0.06778908079603982,-0.11874709070543715,0.018792812218340314,0.63713334666051,0.033381967658963674,0.30723449270394526,0.37962630134465447,0.049280906144499544,0.03586950621877013,1.0,-0.008576366115419082,-0.24993857898442212,0.06944966715490805,0.24816277851978705,0.41629785399681013,-0.27185465504848794,0.31249911402465563,0.5491713429550108,-0.09151336188632989,0.3169242990141287,0.5290707561302368,0.22027882093016946,0.08726886315313269,0.7650618071659905,0.5991300437095107,-0.16805027238520384,0.0892491848419931,0.24939367512087618,-0.14208399782708944,-0.3066968477288593,0.32992652121625615,0.3497204162348884,0.42516689835071153,0.38521861176667815,0.07104870950048574,0.12736984780880192,-0.0387766567565863,0.5463322022327102,0.13334108766806993,0.041376181895405054,0.6236380096654711,0.2628323958968477,0.4563087081688181,0.41212096774068385,0.35776642825771254,0.353637480223856,0.31354026932574397,0.447542484768159,-0.1237917864318693,0.07422620095122935,0.2649784725627603,0.11277663927451143,0.3698574115467333,0.033402354461113046,0.13189709342959513,0.5269290378216257,0.4181781885536382,0.2614875153844735,0.07716988910766519,-0.3058867201717031,0.5169279053376266,-0.16921669765691533,0.36098604725529937,0.2550190172714103,0.2204972911892634,0.31500637549176064,-0.1938537953634091,0.1882612761446795,0.4066590486897518,0.28983220978883967,0.2819885940521703,-0.09784843028860708,0.22023245259446583,0.2539627060880661,0.0016513341134104641,0.31229778856017465,-0.2924959648574198,0.31171759684886646,-0.23518469111899373,0.11846425101208484,-0.03765225253183415,0.47022110712296694,0.43546197279531595,0.25214277389013073,0.2547609086343178,0.04736458691710647,0.14678120962251906,0.2980243521489743,0.5730972764655788,0.31981222181007524,0.1100865554483462,0.3582626205363541,0.05223031651126185,-0.026638445643406696,0.4621322378705481,0.4326982087606158,0.4078927867226752,-0.09504585362402275,0.26884301106005287,0.31884274722705114,0.14641109656965842,0.3038595286580029,0.47303950917869103,0.3084279714707963
