,Frontal_Med_Orb_L,Vermis_7,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuL_R,Thal_PuM_R,Thal_VPL_R,Frontal_Inf_Orb_2_L,Insula_R,Vermis_3,OFCant_L,Calcarine_L,Red_N_L,Olfactory_R,Angular_L,Thal_PuM_L,ACC_sup_R,Raphe_M,Vermis_1_2,Rectus_L,Parietal_Inf_L,Postcentral_R,Raphe_D,VTA_L,Calcarine_R,Vermis_4_5,Precuneus_R,Putamen_L,LC_R,Cerebellum_4_5_R,Thal_VL_R,SupraMarginal_L,Vermis_9,ParaHippocampal_R,OFClat_R,Frontal_Mid_2_R,VTA_R,Lingual_L,Cerebellum_8_R,Thal_MDl_L,Cerebellum_7b_L,Temporal_Pole_Sup_R,Precentral_R,ACC_sup_L,Cerebellum_4_5_L,Thal_MGN_R,Thal_VL_L,Cerebellum_3_R,Cerebellum_10_R,Occipital_Inf_L,Rolandic_Oper_L,Frontal_Inf_Tri_L,Pallidum_L,Cerebellum_7b_R,Fusiform_R,Thal_LP_R,Vermis_6,OFClat_L,Thal_Re_L,Thal_MDl_R,Cuneus_R,Putamen_R,Red_N_R,Heschl_L,Thal_IL_L
Postcentral_R,0.024061657568253948,-0.05226428615261446,-0.05577786785253642,0.39186936963598296,0.1563360245500454,-0.1307469030502948,0.13390490031876015,0.18747474031357467,0.26003493544215883,0.033679509986362585,-0.19675309983978298,0.2818527578560264,-0.08783247224868243,0.033189264152607915,0.14265374126656277,0.3955447552255477,-0.1488118960391491,0.18524253087859321,0.15543345138770465,0.16491411605808068,0.2992569998265167,1.0,0.36307810213910774,-0.17318523877738293,0.30450680686520987,-0.34718191834189327,0.2785361589110176,0.15694919062588983,-0.023101704595146193,0.277128084243401,0.35816740612956915,0.02588878584084499,0.23497534084778007,0.30144203426261,-0.3554349433956004,0.49329946848999295,0.09406972623327098,0.11670974041018967,0.04301071586518904,0.19970304777694065,0.3503486314815506,0.5247855132453795,0.05491110627125862,0.19171725030705908,0.4736482590201768,-0.1879493061268073,0.41303001772414993,0.18872698158426868,0.04334467563590578,0.525308865864381,-0.530723028126061,-0.46904968347544157,0.38433466853399173,-0.14128105092229018,0.38738008519630823,-0.126268064115166,-0.18341606571790164,-0.299413860292383,0.05897861618806731,-0.14034708586321934,0.5723207755710258,0.2843701684257886,0.4579979942347069,-0.37909356021547236,-0.023000722261456146
Raphe_D,0.48063522157717214,-0.02965592368398734,-0.06972797458153582,0.08726179571403396,0.2579743984650875,-0.1482229185979761,0.2832627682110286,0.5013678031819552,0.4976625958970642,0.48077580286110677,0.2962149269801028,0.3135753625297664,0.3261919184675829,0.3363386881003934,0.18016966859715847,0.5578528285997167,0.12488730912255766,-0.07168029057801344,-0.044689865787093094,0.44610553805429515,-0.1084890098471175,0.36307810213910774,1.0,0.1630229572000584,0.4228189719190846,-0.10389907403847919,0.4172959081111476,0.4005367122051665,0.11727646957658924,0.4704025204115456,0.5277574786312742,-0.009067168381751157,0.2820934634954472,0.7075608705167599,-0.010130768119580353,0.12152168309411676,0.19633285845675572,0.34709244320728033,-0.32617742889383655,-0.029506722633723576,-0.04637633770218669,0.4520399301148782,-0.23568077344620206,0.13864760311998692,0.5216177619331265,-0.07046240939326233,0.12909697966798947,0.3917681504103394,0.09194731607204462,0.22788033142338104,-0.09993464832280805,-0.26803962908193363,0.31217721930726583,-0.39606816192747646,0.40824907374502545,-0.1528268761394312,0.23061120819531636,-0.03437253009986413,-0.32156938366840043,-0.27313487446771934,0.2121611447601567,0.23246809197932003,0.34825178714988847,0.12725285208001658,0.03052693083916289
VTA_L,-0.0015441652052681485,0.36456530914519564,0.24393328803316328,0.09289053288071907,0.11931260878005256,-0.009594928084621661,-0.10942253373452535,0.1651475328784882,0.3797068584486075,0.5021020185831694,-0.12469207352152935,0.3512216019425559,0.0931922971644395,0.13891550843342196,0.038674757614833105,-0.18939321963447894,0.4890706608946008,-0.3654703996693075,-0.005825713198910197,0.09313646573257509,-0.1078490606387935,-0.17318523877738293,0.1630229572000584,1.0,0.36034806508123757,0.605517638579854,0.3527599616218867,0.3420885705739152,0.027392766627236474,0.4563307286910158,0.18792597051002163,-0.06425847309314411,0.44599088836442086,0.14556039293318976,0.4101563293949062,-0.2029533597571154,0.6742088721562794,0.46540656320913193,-0.12868469482916525,-0.09963910842491218,-0.09875175077968555,0.13945416677525072,0.24035890145559183,0.3175934869089975,0.2965951024868917,0.3321294404132844,-0.13435811484142993,0.5391829478148695,0.2710039666795244,-0.2810436873933037,0.4718794167469221,0.2741434665467986,0.07681674994606899,-0.05092700378048671,0.3732065294738787,-0.23395193201312106,0.5735079442672365,0.2326131120585696,-0.24680853681658219,0.10467306995334834,-0.24617660754249207,0.013531020937020693,-0.4752680118462995,0.3956998467418191,0.4063165575355088
Calcarine_R,0.10336655318983456,0.2984153439763415,-0.0207260477547987,0.026418212715526596,0.27957718701037343,-0.6525727596613193,-0.2899972921687743,0.3316757009870779,0.6376575981622945,0.46110816860722037,-0.01607150463747415,0.9181064624235337,0.10516785419311883,-0.0006710019319838434,0.18219417089324305,0.19225061392056128,0.09219597037481786,-0.25137676880557736,-0.37737546518406784,0.11605228513580407,-0.20066941824367446,0.30450680686520987,0.4228189719190846,0.36034806508123757,1.0,0.27483751207420576,0.9588010325076969,0.2002416977923267,-0.31723090717813485,0.4037201550461871,0.2536420074314113,-0.18104480767290293,0.2356482946958757,0.5049500215267604,-0.04320603445134146,0.06489464258406266,0.63281762809148,0.7819789309780907,-0.6092192275754714,-0.23782311517647528,-0.05690998128045328,0.40568594499723676,0.10575418401479166,0.12223413725652527,0.6045995633304889,-0.0637944732010827,-0.183601980830097,0.5011134085636557,-0.03318836902142829,0.4432339164327292,0.012383616686791917,-0.4810427043758089,0.4179819673683894,-0.5334121513541606,0.47325009951848857,-0.7323309197699931,0.6132331629902548,-0.009326754506939691,-0.5836111687552564,-0.5051060326275135,0.38563971819427884,-0.06365531991894438,-0.19453150099792277,0.30756209322466677,-0.10517162787392646
Vermis_4_5,-0.04639956339037391,0.3101581011274362,0.3517838755881985,0.026600418389373624,0.13045469822406863,0.1131768969983532,-0.1430476724901841,0.08623564391913391,0.4213663241252398,0.5760220170009184,0.030854160774323264,0.24155048849115549,0.17279960100373776,0.07834249231248383,-0.028502125094668745,-0.32027003850306035,0.6168032407603423,-0.2606490800207131,-0.0715937076435973,-0.015702166105424322,-0.20194705112820624,-0.34718191834189327,-0.10389907403847919,0.605517638579854,0.27483751207420576,1.0,0.3896467649733357,0.22363836731214873,-0.10590094471418307,0.39207405973339843,0.0051067598726608175,-0.15018198606936525,0.4508192157071064,0.08286331259866762,0.6466986369166583,-0.44291917107760054,0.5916234314847271,0.6217385455692181,-0.11032242987464057,-0.1502045742416311,-0.26658960839632245,-0.003035986821291603,0.17759043014444456,0.34923133235138903,0.17664570185326178,0.5176217904857381,-0.30691941493295943,0.5230197876630402,0.3516872954330562,-0.4877711137492323,0.7335109982519338,0.39264945266389156,0.058075820515178476,0.04748612200291479,0.36464520643739434,-0.12209629571256966,0.8048174808768462,0.4313835429654565,-0.24780483905208303,0.21028219685513155,-0.5413410886005228,0.09534989843165786,-0.5962502889299529,0.6562298498724494,0.44046023227758907
Precuneus_R,0.10143101284624455,0.2975854818261808,0.033671661185118794,0.06404587994156917,0.3043427124105819,-0.5376791387957157,-0.21219852733376057,0.3448642459625565,0.7064673730239076,0.5642844033920741,0.025429200965681128,0.865394449999935,0.1274576947629766,0.0024569764401821017,0.16695534780119847,0.19201522985254546,0.22799215992826727,-0.2804463400446283,-0.3365006691127095,0.1310069888547817,-0.17394564788146755,0.2785361589110176,0.4172959081111476,0.3527599616218867,0.9588010325076969,0.3896467649733357,1.0,0.2598924297173987,-0.32384535719926294,0.5065905169513941,0.31357033567236714,-0.1907407638636071,0.31695899857298937,0.5378541218152788,0.049835642000926494,0.01322674757825044,0.6567853510582131,0.8661936521192082,-0.5815134403960373,-0.17589378644689657,-0.0766156598429721,0.4134847118215371,0.102888243539259,0.2220262336239228,0.6557307916922449,0.0462486517371652,-0.1616206058592737,0.585030341851434,0.08675382181883765,0.36488904498405256,0.10055712674697075,-0.4058528119781637,0.45506826227228026,-0.5076499941216701,0.5811532404757872,-0.6857912125785909,0.6873562915226604,-0.003298241164663814,-0.5583095430907983,-0.4214259780661246,0.28793372463102,0.0335745357635168,-0.17445976753179326,0.37281360699986243,0.007741324306878752
Putamen_L,0.3471774977580641,0.054128264215775115,0.19944104434080392,0.29801465725387505,0.3053714144098185,0.2677686749474258,0.509033787961689,0.5448252443903443,0.6086136034710729,0.5895132125514657,0.17996325583921627,0.2081792823212418,0.300272598328433,0.5250808845688767,0.04796159639434117,0.25144529369082386,0.5372779595119676,0.14492861495652118,0.1632149568284631,0.5481726241656976,0.061286468443102315,0.15694919062588983,0.4005367122051665,0.3420885705739152,0.2002416977923267,0.22363836731214873,0.2598924297173987,1.0,0.22264019817622208,0.6480874051647048,0.5153830382272956,0.06444931379993067,0.47259813963587183,0.5646188533871964,0.2918861438354435,0.001363380148592303,0.38975411162642315,0.3428429546138984,0.034808098724083934,0.21537343469801162,0.05867622076519347,0.5282512106597095,-0.1397317002110186,0.5122494123642356,0.5314262068191904,0.31079231674596725,0.3811672208365922,0.6434684283787334,0.4225038892371682,-0.011317421788005525,0.21086700907540296,0.2828919622976852,0.578225159029987,-0.012510355890433356,0.6158937132577638,0.0510791866822708,0.25643071424540365,0.1628305217042287,-0.002739096210817181,0.2403414658116589,-0.05645880303833298,0.6239062598153993,0.2616023851657685,0.174040493408392,0.4829526293997879
LC_R,0.21109125306447782,-0.41532269127425386,-0.21152092647695783,0.05184074353451891,-0.17157253657771745,0.485617130711163,0.4452987957404323,0.1653264126084878,-0.16539160076365295,0.15709375575686504,0.14484567756352387,-0.2181323154511113,0.2589890667327665,0.3058442645705779,0.3291190552531634,0.20856999322854747,0.15476208937580394,0.3762526699620439,0.2458434827570863,0.40281530225243284,0.066351093512637,-0.023101704595146193,0.11727646957658924,0.027392766627236474,-0.31723090717813485,-0.10590094471418307,-0.32384535719926294,0.22264019817622208,1.0,0.19000770049668408,0.03421408452435643,0.17211245431149602,0.19710530197979664,0.20166388188967316,0.2157593008705107,-0.21075684925881508,-0.2073894422612188,-0.21116198319094556,0.15140811173104504,0.1365936379786569,-0.22441291442071334,-0.12141322354522244,0.004834368387814212,0.24504741139326808,0.03550939132647846,0.15478079032407335,0.2984244692312556,0.0686418009156769,0.011164386994016527,-0.1412003823172621,0.04762641647341555,0.21146735527345775,-0.052015395645607476,-0.024578849620058536,0.02758583081055008,0.39510035154254897,-0.2373915376491697,0.03829566227878132,0.3145913788527898,0.3178342427821278,-0.1126220787863379,0.11270042347141765,0.34974616851472856,-0.07338651259069082,0.3393537661515498
Cerebellum_4_5_R,0.1302895687475041,0.004192127673462576,0.2814118499779777,0.4844058728236458,0.3352387463198522,0.12014513502038897,0.3117899832633911,0.3892979255716221,0.5899293007314353,0.80058127033436,-0.029662891018113147,0.33707806225471176,0.17202480316674634,0.28569228095153204,0.1275151571311321,0.2241489746451971,0.5718795606920967,0.014123373631639832,0.27054502233447275,0.3565299281824085,0.07680489996774323,0.277128084243401,0.4704025204115456,0.4563307286910158,0.4037201550461871,0.39207405973339843,0.5065905169513941,0.6480874051647048,0.19000770049668408,1.0,0.49615025581461114,0.0179052414526285,0.7905164399316464,0.6536709809665757,0.29567012083897415,-0.01702807045726903,0.6016194184395757,0.6349339362451651,0.01712037864880497,0.1640689311512866,0.0948173492524453,0.4634168893305304,0.1491896565399174,0.6251286839959282,0.827150995202149,0.33515363997793246,0.27501329146025466,0.8854784932561257,0.6107766509984875,0.03303972279437445,0.19129948972402297,0.07645196976536782,0.4588805672157858,-0.09154001888180861,0.8968583369008292,-0.14658921809391753,0.4108769676538395,-0.025331552947846104,-0.06073895771641224,0.1414266060576439,0.02497428985873907,0.47671619358909234,0.21580050687829844,0.20817421052128204,0.5399270355732345
Thal_VL_R,0.18857109406743647,0.33009814524553927,0.14191057047406402,0.3369082458154685,0.24950051131028497,0.15330817495286964,0.4440213147644725,0.4448751291569185,0.5286927143238632,0.36551572990749925,0.0008230598223103317,0.2163021133701262,0.051424211480535886,0.30879856908021913,0.06961366521610454,0.4275746300184513,0.2508458875168311,-0.17308391604380383,0.11743974452862561,0.2761674929074946,0.21276440255645082,0.35816740612956915,0.5277574786312742,0.18792597051002163,0.2536420074314113,0.0051067598726608175,0.31357033567236714,0.5153830382272956,0.03421408452435643,0.49615025581461114,1.0,0.12517549737040606,0.3824620750737826,0.46750937096068584,-0.04664291031739924,0.23541564710398008,0.2762614523190202,0.3067509022408007,0.015667959216126334,0.38506131619228895,0.21765000810354387,0.5311305538406311,0.010083661851874242,0.38543705672481854,0.5509121534016607,0.07588289453796711,0.49529018156110527,0.4152048347272789,0.328994083695992,0.1693337178735475,-0.145867174494542,-0.13718705384593904,0.47882713532048193,-0.09526103362307212,0.5463355384323534,0.11049290202254304,0.15938354420134793,0.002797725262760394,0.05382648757272824,0.1420843528735357,0.17378243465391066,0.5919568577662171,0.3343806733288666,-0.05043227427865682,0.21612955200237094
SupraMarginal_L,-0.050425049505279027,0.028609786218104442,0.40292794836642987,0.3240693744219318,0.027621771274859996,-0.06235832787129244,0.07190745555926158,-0.17597142450776515,-0.18267132132375266,-0.12404177874389809,-0.20406015801132574,-0.16948319346230173,-0.2730671946874163,-0.0016372755703402736,-0.06012014850163027,-0.012429203082282372,-0.08748797440068934,0.1641455151114296,0.3173217837112944,-0.07759706606406694,0.30684621888610814,0.02588878584084499,-0.009067168381751157,-0.06425847309314411,-0.18104480767290293,-0.15018198606936525,-0.1907407638636071,0.06444931379993067,0.17211245431149602,0.0179052414526285,0.12517549737040606,1.0,0.04082104409167501,-0.05174319851780418,-0.2548851404181468,0.33268785107930016,0.05152690430970381,-0.1341114423359062,0.48131224823743235,0.06788986923455204,0.4273358646494557,0.04180974031565916,0.042695422231055435,0.04533521754040484,0.07115357895449591,-0.14160409534912224,0.06408783497593556,-0.03502977734682121,0.11877171037419237,0.1521131964125205,-0.11069979775754267,0.18555566437182489,0.1398720051965088,0.4662252746982769,0.08473913823918901,0.1134166358640961,-0.23135145512163302,-0.005878136885825651,0.1744999981412793,0.07994155653145997,0.16180370715997824,0.19551183981054218,0.18385752353385548,-0.17871375399620887,-0.0294714747762207
Vermis_9,0.01600311879402975,0.036166977269497344,0.36065206199753685,0.6396257462718328,0.2619683037978189,0.1970610152398647,0.19536008240919223,0.3007309311303032,0.4327733505307575,0.6075239605882482,-0.1411517475298071,0.15197711445650813,0.06256747855009198,0.19053403835097885,0.10485971751520073,0.11881422794683648,0.494641311499279,0.04667962226578231,0.4185857504497876,0.2548034039731764,0.1927492113652246,0.23497534084778007,0.2820934634954472,0.44599088836442086,0.2356482946958757,0.4508192157071064,0.31695899857298937,0.47259813963587183,0.19710530197979664,0.7905164399316464,0.3824620750737826,0.04082104409167501,1.0,0.37181371723120854,0.20576317887135326,0.11182369712092557,0.527827806896144,0.4228012865238151,0.24343339707228492,0.21654987685024754,0.2136295046657452,0.4335120268308268,0.29405572025574767,0.6458727023024682,0.6119220010454636,0.33757121825949454,0.288256107677284,0.7464223235034293,0.5798482115611495,-0.013583465816286985,0.11480153424532243,0.10923397842874795,0.33809559691314595,0.10667775141003409,0.7349464795495361,-0.012882931868126352,0.33166088348421546,0.02972847934647963,0.05284779303935711,0.24746748017867753,0.01765116991308287,0.4488760765269307,0.08635295558040905,0.05162380310408284,0.5894744820760274
ParaHippocampal_R,0.6623235969383006,-0.17564416611823405,-0.05515284706885987,0.12821863865121,0.3284264913381074,-0.09473065204670095,0.40734503400258865,0.6365338999954155,0.6537027406675742,0.697100259207635,0.48941354018301747,0.4233814108342228,0.5893145880257216,0.4763230880842825,0.17653423943221816,0.5398531378452288,0.29962108019730893,0.06297887336785307,-0.2041783916828375,0.6553345111951082,-0.17977838114496505,0.30144203426261,0.7075608705167599,0.14556039293318976,0.5049500215267604,0.08286331259866762,0.5378541218152788,0.5646188533871964,0.20166388188967316,0.6536709809665757,0.46750937096068584,-0.05174319851780418,0.37181371723120854,1.0,0.25000467318227565,-0.14081335665284989,0.3028547977389396,0.5365470416847357,-0.36722768246993653,-0.14633707148252892,-0.2188573070908488,0.42126719762834164,-0.2936122869684231,0.2592641396847775,0.6234795537503982,0.021006438647375916,0.06988325451682359,0.6330118330904966,0.31171835862567765,0.12680090955716158,0.1305912369847551,-0.17487281226661097,0.5286123417375744,-0.46684829667361544,0.5762530351180485,-0.1672193963103919,0.42691544015542454,0.07091021439255187,-0.37416828965904364,-0.3048075016711137,0.03432867953240612,0.3639652142652271,0.4198108506871652,0.39246578650863195,0.0780949559948655
OFClat_R,0.2636669701678225,-0.051175882245982234,0.021977059700126873,-0.28826557434942157,-0.031267793391645135,0.3644055593028401,0.20562278777373577,0.22000221354007174,0.33350940583419336,0.5589880883047572,0.3190772568476454,0.0005281323065481064,0.46612255046606593,0.39875888752302296,0.06159681704427921,-0.219811037035564,0.6958571787553526,0.07400286470373284,-0.11434638446977023,0.3108307947955407,-0.4262419438905844,-0.3554349433956004,-0.010130768119580353,0.4101563293949062,-0.04320603445134146,0.6466986369166583,0.049835642000926494,0.2918861438354435,0.2157593008705107,0.29567012083897415,-0.04664291031739924,-0.2548851404181468,0.20576317887135326,0.25000467318227565,1.0,-0.7740803359632776,0.2382795826284732,0.3806113154553756,-0.21001401815616894,-0.2690605618102617,-0.5890542982368656,-0.16318938491818338,-0.07410941498972486,0.3159981397211815,0.05579839261558521,0.5170946283798967,-0.18983138561830754,0.35107211364891727,0.20645067269388087,-0.7129225189031092,0.7887201692035118,0.5246266413087092,-0.05852501467718798,-0.11960608972339572,0.19161524945132138,0.09477714652465821,0.510488571179841,0.46645064982540224,0.012468358674423705,0.31430921802169437,-0.7918393596187148,0.1175766666050542,-0.18737281431208816,0.7035903172730898,0.395452872728654
Frontal_Mid_2_R,-0.18381755329529598,0.12355496960349545,0.2826208758520194,0.5802084160012918,0.13990292831668288,-0.2371066547095995,-0.10943690022705325,0.009182912304987235,-0.01937294587714669,-0.343386371998678,-0.3848957221043443,-0.0122127688920629,-0.5001575726133416,-0.13886994165034253,-0.07069224915884509,0.26173125015663234,-0.3794131039367903,0.022122120535247165,0.3918382719943735,-0.09394465516547831,0.49788756674277845,0.49329946848999295,0.12152168309411676,-0.2029533597571154,0.06489464258406266,-0.44291917107760054,0.01322674757825044,0.001363380148592303,-0.21075684925881508,-0.01702807045726903,0.23541564710398008,0.33268785107930016,0.11182369712092557,-0.14081335665284989,-0.7740803359632776,1.0,0.004257617384315349,-0.2620290149434921,0.45775281656367245,0.29872879869201036,0.8262527399490909,0.5790993617368762,0.2532176137179584,-0.007764130992544653,0.10729038358987447,-0.38172178259212103,0.3497005548044989,-0.03160320123915994,0.08529743791078734,0.6703398362172647,-0.7493990556469878,-0.36409516398336866,0.1830484559293335,0.3386850072392732,0.14973783123363982,-0.03311533427995695,-0.39865056326013215,-0.24329138458941368,0.10778425543520168,-0.12846946973533563,0.7668359783861981,0.22692516152283398,0.22590719731779998,-0.6996403670641412,-0.09569287704661307
VTA_R,-0.13593288518213498,0.3548186288529508,0.45173372749890983,0.2608595252327997,0.21713552106972026,-0.26849224114521203,-0.17063497806649078,0.12339009358749135,0.5789924906995658,0.520272500496581,-0.26435003099004245,0.6019096035378707,-0.11111326298021444,0.017246038657431247,0.02586902697238093,-0.14656096650315595,0.4787493505867158,-0.14493561418568016,-0.00510442190394255,-0.017539557834866253,-0.03664344615785214,0.09406972623327098,0.19633285845675572,0.6742088721562794,0.63281762809148,0.5916234314847271,0.6567853510582131,0.38975411162642315,-0.2073894422612188,0.6016194184395757,0.2762614523190202,0.05152690430970381,0.527827806896144,0.3028547977389396,0.2382795826284732,0.004257617384315349,1.0,0.7381487271492867,-0.1129935472676702,-0.14539256639130388,0.1317139658326972,0.37048548941570153,0.30499148887522465,0.4574705360069509,0.6442489051094292,0.2339157849990463,-0.058400940325011065,0.6601862790645676,0.3094466139785384,-0.005585192789997017,0.34670397132898234,0.1066319577220652,0.48835223698788816,0.016900418600320554,0.6745760965352684,-0.44848850562265585,0.6069000897882446,0.17563420662203372,-0.2743447228629986,-0.025410731355471738,-0.0009692255183964982,0.1901272260204975,-0.2647707259706635,0.3549284133618037,0.3501527881845195
Lingual_L,0.09644688812089436,0.3212062203395312,0.21533337662826188,0.057022140266992045,0.2259170752584587,-0.3283971254868654,-0.09508336366144579,0.24824615717408172,0.694510557091676,0.7520003281086506,0.010530369435512514,0.7259615814850772,0.15924708664879725,0.09680334454834676,0.18113380747653446,0.05984033843653322,0.5010020488169398,-0.20481399172676443,-0.2629444468560567,0.12222990977520519,-0.22224221657670398,0.11670974041018967,0.34709244320728033,0.46540656320913193,0.7819789309780907,0.6217385455692181,0.8661936521192082,0.3428429546138984,-0.21116198319094556,0.6349339362451651,0.3067509022408007,-0.1341114423359062,0.4228012865238151,0.5365470416847357,0.3806113154553756,-0.2620290149434921,0.7381487271492867,1.0,-0.4496658831925269,-0.2006745023069555,-0.1672326344564944,0.2452307847385631,0.11313330274320453,0.3887436892298193,0.7311803238290089,0.2745713927396311,-0.2156479314260364,0.6939176364587232,0.2688650028118637,0.02655763445981601,0.44252877321248757,-0.04529096138144991,0.42583201866924475,-0.3404553062037089,0.6839778940815093,-0.5865982652596449,0.7909181134248595,0.1329599496505734,-0.41060830290537986,-0.20727049414989712,-0.046988328290730755,0.10625211211424186,-0.19090401134813442,0.6100691568820785,0.20488495718841068
Cerebellum_8_R,-0.24638957114704516,0.027479739721950353,0.566176491413087,0.6569090335256034,-0.09326525944143436,0.40097054595634557,0.14248049898111106,-0.2579683478527769,-0.3551808529169606,-0.23379935040349512,-0.3311981805641855,-0.5335157538559362,-0.4121181660028404,0.04090779524011399,-0.1427094851330932,-0.13506143329438142,0.015694351115591396,0.28259273519442124,0.6644147833024554,-0.11470323611856903,0.5149176728352054,0.04301071586518904,-0.32617742889383655,-0.12868469482916525,-0.6092192275754714,-0.11032242987464057,-0.5815134403960373,0.034808098724083934,0.15140811173104504,0.01712037864880497,0.015667959216126334,0.48131224823743235,0.24343339707228492,-0.36722768246993653,-0.21001401815616894,0.45775281656367245,-0.1129935472676702,-0.4496658831925269,1.0,0.3730300110827484,0.6915631818079231,0.09323460076657705,0.2862900747232458,0.20898204805777434,-0.13369647421564984,0.02469304586619495,0.3416585687457844,-0.026539418993170968,0.44962653731424607,0.001143210876469371,-0.17080047717369579,0.414258756675123,-0.06292890293323945,0.8716578782131977,0.07247803421627934,0.4877530908935775,-0.45963983780210893,0.069877737155264,0.5250732707951237,0.4530079539418036,0.08302402313352088,0.37741299677055373,0.1945828755215773,-0.44379073224595106,0.34179844488031225
Thal_MDl_L,-0.242071871969033,0.18315153104344523,0.06383073517704045,0.36874321014415623,0.007571279846836961,0.38693784745013965,0.25922228875208975,0.014641905465413415,-0.08191655843216467,-0.11508061069257293,-0.2432706806637037,-0.16128374986333874,-0.23804586882627785,0.11826785807709654,0.05489416558717578,0.00199189951985383,0.09267372088784677,0.002592253563263173,0.45544667487981316,0.0012418316625539732,0.47326217453176256,0.19970304777694065,-0.029506722633723576,-0.09963910842491218,-0.23782311517647528,-0.1502045742416311,-0.17589378644689657,0.21537343469801162,0.1365936379786569,0.1640689311512866,0.38506131619228895,0.06788986923455204,0.21654987685024754,-0.14633707148252892,-0.2690605618102617,0.29872879869201036,-0.14539256639130388,-0.2006745023069555,0.3730300110827484,1.0,0.35174845856080117,0.20307936886957392,0.029863994352924753,0.34858232158717944,0.10694365728017724,0.10917031356700008,0.6194257868910112,0.0719595276188626,0.2649912521247133,0.189310305622977,-0.291476168840306,0.06645509153346556,0.06254543384389821,0.2700539469700095,0.18997136535062778,0.2834280033166109,-0.322959957751704,-0.24456626301413914,0.41185740923239544,0.46081069521305734,0.25824337812179193,0.41882190901407473,0.19337929744608293,-0.46720493942237024,0.3414997352545524
Cerebellum_7b_L,-0.2963274731565652,0.2844138938524879,0.6244310040958426,0.7131493624344492,0.05951217003991032,-0.10499886107597184,-0.06694764089773159,-0.11402010133596414,-0.0851860070466657,-0.22843027744078861,-0.4441589686164251,-0.07145190036595038,-0.575775818393471,-0.146567228485172,-0.15670255999604377,0.07129146158552749,-0.18726583937679844,0.09188882997640092,0.49954288430337285,-0.18389037474214093,0.4976568763131755,0.3503486314815506,-0.04637633770218669,-0.09875175077968555,-0.05690998128045328,-0.26658960839632245,-0.0766156598429721,0.05867622076519347,-0.22441291442071334,0.0948173492524453,0.21765000810354387,0.4273358646494557,0.2136295046657452,-0.2188573070908488,-0.5890542982368656,0.8262527399490909,0.1317139658326972,-0.1672326344564944,0.6915631818079231,0.35174845856080117,1.0,0.4420192982814522,0.3475165387346731,0.12605365611683253,0.16781403530796946,-0.17483021439892477,0.3595934753586445,0.0885473365973942,0.330688021846938,0.5032345284394644,-0.5250256069570466,-0.09251733221845093,0.18534271731597282,0.6631934522388837,0.267334784639946,0.03406931874142439,-0.3272124528593138,-0.1421695620771815,0.24549697260326048,0.057448260017761245,0.5948663315998091,0.24440905432749332,0.20784903579688535,-0.5779958762879932,0.06264098031799314
Temporal_Pole_Sup_R,0.12767244885959278,0.11667343003496268,0.23080649053614144,0.4846355416234021,0.2235465995464444,-0.12744556305533192,0.06409167063006961,0.5222169302713915,0.6396106885797523,0.2790625408329918,-0.11499781537315248,0.3072566919359014,-0.07054686484199532,0.3660602460241736,0.049678686981725485,0.30059507891857234,0.21747397269991095,0.07695850969066759,0.32569580209559873,0.37652606533021815,0.24304555294049815,0.5247855132453795,0.4520399301148782,0.13945416677525072,0.40568594499723676,-0.003035986821291603,0.4134847118215371,0.5282512106597095,-0.12141322354522244,0.4634168893305304,0.5311305538406311,0.04180974031565916,0.4335120268308268,0.42126719762834164,-0.16318938491818338,0.5790993617368762,0.37048548941570153,0.2452307847385631,0.09323460076657705,0.20307936886957392,0.4420192982814522,1.0,0.08831921590224637,0.4022485832165357,0.4711320436685006,0.010186707668199417,0.42721891596948747,0.5195361402604414,0.3347738825674503,0.38829881196835475,-0.33772938003882697,-0.23648502566560162,0.45679457190225725,0.015203486332455014,0.6315661956629345,-0.14929999721652273,0.09555114850698684,0.022611430278567598,0.0005401794099879289,-0.014061246048609513,0.4082999861309898,0.5833533196059193,0.2440245550599935,-0.23273269829838555,0.23567053458157133
Precentral_R,-0.4895623959304461,0.1556723011296002,0.2835031969337252,0.3257934057774443,-0.13174885959882085,-0.08958628092162045,-0.3261200631624525,-0.1978702492499757,-0.06197485883118327,-0.04094308776884332,-0.5517001612368668,0.12447906673121642,-0.5251964228211666,-0.14412963046638796,0.18276399735896728,-0.22376136833835342,0.1405680475861429,-0.009393684260866465,0.3401230227570559,-0.2643237706060059,0.24091886892532705,0.05491110627125862,-0.23568077344620206,0.24035890145559183,0.10575418401479166,0.17759043014444456,0.102888243539259,-0.1397317002110186,0.004834368387814212,0.1491896565399174,0.010083661851874242,0.042695422231055435,0.29405572025574767,-0.2936122869684231,-0.07410941498972486,0.2532176137179584,0.30499148887522465,0.11313330274320453,0.2862900747232458,0.029863994352924753,0.3475165387346731,0.08831921590224637,1.0,0.32441890976203686,0.172653213888343,0.140771013972015,0.11631010885038758,0.14421957747429887,0.1412403335801302,0.11986567971848204,-0.09261539890030608,0.006412689674241111,-0.0910349107577195,0.27586404839711154,0.21934988536801528,-0.15144897588438747,-0.03969393485564978,-0.05256326793736414,0.21199067678558767,0.18982118411456614,0.21584961503356737,0.008982012551487277,-0.2036659651546489,-0.19797000329150696,0.286468994064144
