,OFCant_L,Thal_MGN_L,Precentral_R,Thal_AV_R,Hippocampus_R,Frontal_Inf_Oper_L,VTA_L,Rolandic_Oper_R,Thal_MGN_R,Frontal_Med_Orb_L,Lingual_R,ACC_sub_L,Olfactory_L,Cerebellum_7b_L,Cerebellum_7b_R,Rectus_L,Putamen_R,Cerebellum_6_R,Amygdala_R,Frontal_Inf_Tri_R,Cerebellum_10_R,Cerebellum_Crus1_R,OFClat_L,Cerebellum_3_L,Thal_Re_L,ACC_pre_L,Thal_MDl_R,Temporal_Mid_L,Vermis_9,OFCpost_R,Frontal_Inf_Tri_L,Rectus_R,Thal_VA_R,Cingulate_Mid_L,Vermis_8,Angular_R,Cingulate_Post_R,SupraMarginal_R,ACC_pre_R,SN_pr_L,OFCmed_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Thal_PuI_L,Parietal_Inf_L,Frontal_Mid_2_R,LC_L,Cerebellum_10_L,Frontal_Sup_Medial_R,Cuneus_R,Frontal_Inf_Orb_2_R,N_Acc_L,Thal_PuI_R,Occipital_Inf_L,Temporal_Mid_R,Red_N_L,Thal_PuL_L,Cingulate_Mid_R,SN_pc_R,Calcarine_R,Frontal_Med_Orb_R,Frontal_Sup_Medial_L,Occipital_Inf_R,Temporal_Pole_Sup_L,OFCmed_L,Red_N_R,Cerebellum_9_R,Heschl_R,Thal_MDm_R,Heschl_L,Vermis_1_2,Insula_R,Cerebellum_Crus2_L,Precuneus_R,Thal_PuA_L,Cerebellum_Crus1_L,Temporal_Sup_R,Occipital_Mid_R,Postcentral_L,Vermis_3,Thal_LGN_L,Cingulate_Post_L,Raphe_M,Thal_LP_L,Thal_VL_L,Thal_PuM_L,SN_pr_R,Occipital_Sup_L,Thal_VPL_L,Thal_LP_R,SN_pc_L,Hippocampus_L,Precentral_L,Frontal_Inf_Orb_2_L,Temporal_Sup_L,OFCpost_L,Thal_PuL_R,ACC_sup_R,Frontal_Mid_2_L,OFClat_R,Insula_L,Thal_AV_L,Thal_VPL_R,Temporal_Pole_Mid_L,Thal_VL_R,Caudate_R,Vermis_7,Temporal_Inf_L,Putamen_L,SupraMarginal_L,Occipital_Mid_L,Raphe_D,Frontal_Inf_Oper_R,Pallidum_L,Thal_PuM_R,Thal_VA_L,Thal_IL_L,Caudate_L,Precuneus_L,Thal_MDl_L,Cerebellum_8_L,Vermis_4_5,ParaHippocampal_L,Thal_LGN_R,Olfactory_R,Occipital_Sup_R,Cerebellum_4_5_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Rolandic_Oper_L
OFClat_L,0.36635057064965765,-0.22377756624220016,-0.05256326793736414,0.27445703380417663,0.03419169506825135,0.4547480168164542,0.2326131120585696,-0.20117766790730765,0.19470741005987605,0.36145329989134106,0.20154557723179858,0.3131980161866204,0.12200187117934885,-0.1421695620771815,0.22894805472500415,0.16532142952491946,0.13375773311193534,0.3129202966374897,-0.032030178289094866,-0.2444562612072283,0.1171240477735514,0.3398326625091344,1.0,0.050987791062870026,-0.13329298033217765,0.06968294629721601,-0.0033970953557687245,0.49323163677794,0.02972847934647963,-0.11661637334163459,0.3599121969941275,0.26755143435672263,-0.178420518224996,0.1892776887893537,0.33552636594383106,-0.3216057678729052,0.3388250661294698,-0.28104886364524184,0.0925483562724223,0.20286634157719388,0.45771177396947044,0.10357274942250148,0.022611430278567598,-0.2974981521166454,-0.09405458857273799,-0.24329138458941368,0.09225337234612142,-0.25196961287494263,0.014549433545080613,-0.4104882999752219,0.25940688304102755,0.2614875153844735,0.05312176252916949,-0.29881190920598205,-0.0777628639235842,0.3240799543463427,0.06239553211745664,0.03128189664458293,0.32089695391439116,-0.009326754506939691,0.37916560329967136,0.05789187266144205,0.23689640740745607,0.4217677746512274,-0.0837762157044389,-0.2125700788392096,0.09644754967427545,-0.09904655516989741,0.2585542880133459,0.5229476736785142,-0.14001736648074994,0.19505181013736683,-0.13835704538425891,-0.003298241164663814,0.018964130455972793,0.2480529992530853,-0.13054303989424335,-0.4385502396221881,-0.009480050024468521,0.3001403338860279,-0.3346640709921536,0.19653397540235376,0.10426540449689656,-0.2247310867772089,-0.2681953877985733,-0.020525174600313525,0.23196173742388831,-0.4089377622078267,-0.3399455015503535,0.13244283317942407,0.10290802025601481,0.20738151669970156,-0.12296391104132344,0.23937984440260113,0.5280405204717171,0.5455864005164455,0.01603738096238648,0.21928594774469706,0.25408524746322186,0.46645064982540224,0.504003852799401,0.41974196839549505,0.058642159047365944,0.578537738806739,0.002797725262760394,0.23894913045656904,0.33074985706506344,0.22402550588488834,0.1628305217042287,-0.005878136885825651,-0.4135727176250759,-0.03437253009986413,-0.26536675742185517,-0.005314199897916674,0.13129567214009205,0.25288910812159876,0.16714982110867663,0.27672229799735704,0.1529779659057498,-0.24456626301413914,-0.13299386545761666,0.4313835429654565,-0.0872522582246127,0.0037604111011658265,0.2918841127099399,-0.4194025530368833,-0.18269434078072128,0.02400901430696671,-0.025331552947846104,0.5026968719872627
Cerebellum_3_L,-0.04582769258595058,0.10658752910849263,0.15616999789214175,-0.02771830876280846,0.7228626718370497,0.2985993699114614,0.3642038191329685,-0.015249795810555456,0.451876961046194,0.056632185918008573,0.36531484740148634,0.04188783726765626,0.3655884089964379,0.0704445565910177,0.0833076641776055,0.3280728898701937,0.5095881777647836,0.6877016617611886,0.12469030314575531,-0.19560450008831548,0.525029355039324,0.36642898887307657,0.050987791062870026,1.0,0.2100535021098946,0.6761934616468536,0.3666138821536094,0.5072179225259955,0.7625592748535939,0.2635470416143347,0.30832468433583093,0.32466410440366705,-0.030489848862139273,0.14728046155703953,0.27242139923287545,0.047159852083203675,0.32425829384052607,0.1531318655782622,0.3925649107664948,0.35318204479912174,0.10340025449338218,0.6693733265644719,0.3144613457863195,0.34846100893814924,0.08641370686236438,-0.13348125538049294,0.20488426454382117,0.23381157597569394,-0.06969329438442827,-0.11082780161311656,0.4623916955049885,0.17464208822433622,0.34764190234330383,-0.09062569242710307,0.14317974277178286,0.169448581558727,0.39387517873894085,0.21212249241738992,0.35867144785499666,0.12230870369778431,-0.07391232337963351,-0.08066567776253065,-0.21002593314279783,0.48192709986384363,0.21088184708323687,0.22734521565988688,0.6837386640356443,0.018082778384662775,0.5765024350568297,0.17458712383458333,0.46880391336297,0.42209350965590786,0.06803119411259047,0.23978388990946178,0.43414610294398903,0.4450409721204007,0.03399986076813683,-0.0975784811619842,0.3999994204065024,0.7337262913266783,0.43019925873108594,0.36570151578927923,0.17469825696028626,0.16595533497199041,0.31593896384431835,-0.0005692932994360647,0.484069879758325,-0.1040597312985235,0.21325407025626889,-0.007616335648285774,0.5531312227770311,0.5496800190427521,0.012680468131014314,0.28584482720209775,0.3401407355478612,0.27755187148475147,0.17333313548517426,0.6588271156698433,0.23796078987967761,0.39284890097503367,0.4758073292207263,-0.0013640059502349451,0.2951956430438747,0.12626041376662464,0.3531887427325791,0.4794655265187421,-2.641858227649237e-08,0.7092666838367933,0.594396982780268,0.00014906341343227876,-0.0954172234447814,0.258639983888614,-0.07049229032492538,0.25951622810031233,0.3008683885373234,0.25629539342566754,0.6484332156418,0.30402682606663534,0.23475393634122724,0.26558452789221126,0.43844176841934357,0.3720501264134291,0.6275028441072481,0.5894152047795449,0.34594857449134375,-0.11126542539728707,0.6461304963286535,0.4880785736757347,0.8310732875396373,0.28438793388418343
Thal_Re_L,-0.4663815347167921,0.41900380308716956,0.21199067678558767,-0.6898468662328212,0.40980694664130024,-0.0470354372071084,-0.24680853681658219,-0.36360644174385887,0.11065809104143595,-0.40051387232926206,-0.47008006499284005,-0.12798449580385968,0.0860292148697261,0.24549697260326048,0.4366394787932964,-0.07526912096655833,0.2955062869729008,-0.18612643578526022,0.12482623906580521,-0.07975962458874342,0.031094191684808287,-0.271988886328311,-0.13329298033217765,0.2100535021098946,1.0,0.3574083854841077,0.6809796184588354,-0.11229966897859978,0.05284779303935711,0.23972259052567851,0.2027912187502466,-0.1074997980654496,0.07136307907706929,-0.13759535945526102,0.05438221141761428,0.040017897826979676,-0.3108361659162526,0.14536538749393393,0.31846913603709565,-0.4988985871176487,-0.231941016728978,-0.13021857173385037,0.0005401794099879289,0.7544554829743368,0.3743913390089757,0.10778425543520168,0.18317153223502425,0.5923325713689856,0.13116935407690133,-0.03423899395145557,0.23667297647925178,-0.27185465504848794,0.6400913353837525,-0.09717214601786132,-0.3892135851663515,-0.3623820057488929,0.4147689844124272,0.22425691958851196,-0.4586044346016231,-0.5836111687552564,-0.4945282194371202,0.13745404141458845,-0.44265685875317506,0.07530507213914062,-0.09131166703856228,0.3583699962791308,-0.058656393832223104,-0.5564601184699918,0.28706992401270676,-0.5077976937887979,0.6481729090341988,-0.3211394866755044,0.05884874932820291,-0.5583095430907983,0.27193000550542884,-0.2814597455583747,-0.44777911148160165,-0.07448436416895218,0.234421309376226,-0.2877938907871362,0.7316941282093458,-0.43608764157505375,0.4554585768099897,0.41987632915861106,0.5864035534541605,-0.15945365617034296,-0.30185098614155675,-0.03171342949120671,0.47427361220820663,0.41075924226818017,-0.1409848353747616,-0.24950799187290898,-0.06850134257351692,-0.1497335110345708,-0.2870992071005061,-0.11042313116802288,-0.23433064382118793,0.14188058245224114,0.2801249611803548,0.012468358674423705,-0.3372399589754371,-0.7259705923311102,0.1685379484607289,-0.18773802467135134,0.05382648757272824,-0.07159787965553482,-0.17481457525831864,-0.041874204209026336,-0.002739096210817181,0.1744999981412793,-0.006322510316205762,-0.32156938366840043,-0.14622611306534633,-0.13878536024276356,0.47281561349907286,0.01702028243556874,0.3137586397911334,-0.18064068526770302,-0.6507707209372917,0.41185740923239544,0.14767662878770899,-0.24780483905208303,0.1917705157267907,0.4821827466243988,0.11029015081103438,-0.058923934806843103,-0.05473302278999672,0.1946536855763038,-0.06073895771641224,-0.2489113880544562
ACC_pre_L,0.07894051127864325,0.1970196124629825,-0.0010779875065058922,-0.1764711354757792,0.6354836025031875,0.4421368363694887,0.28394488840337173,-0.3607299671839997,0.44510598441284605,0.16444145180968053,0.08216120716001887,0.08487346717946594,0.6226625628765142,-0.07658643490789377,0.14244225973154898,0.5026843448519737,0.4566701670047275,0.36771783546687176,0.20399234124709278,-0.41378848215624237,0.4407805025944581,0.11285743331607538,0.06968294629721601,0.6761934616468536,0.3574083854841077,1.0,0.5961169905656083,0.51335966320998,0.4309334176564694,0.2537551551461167,0.582676141660496,0.4905289976480873,0.13945879180892135,0.04030742600278389,-0.027160033628897486,-0.027766011418912884,0.19970246811648917,0.08135888973827107,0.6587602177208987,0.17478005571747823,0.1831597338478184,0.3997457192501925,0.18599437465396926,0.36462492490098336,0.007869239703419129,-0.2694247033328532,0.02652574416145651,0.2922654381834092,0.03765217804931997,-0.3104374350267939,0.6936279179270244,0.07422620095122935,0.4755304814499336,-0.3151043364926824,-0.16804267266814504,0.15465300090736914,0.3850106335592266,0.25158121689260643,0.15336925151639788,-0.1904148771788281,-0.03380763067211503,-0.02557072441929213,-0.3965522549744081,0.5359497732240198,0.33723772257453943,0.20761760355225756,0.41082703550104616,-0.31980631100822465,0.5852829423779492,0.12791095857146914,0.369018180967029,0.2513838601701319,-0.21666159660359396,-0.09499337477352886,0.45177833621687413,0.07350995406005623,-0.281611189369186,-0.31429607219600775,0.368196703157209,0.43238443597881027,0.39693127797507394,0.08989020874195189,0.24060398064655664,0.129038683684828,0.37335692868577175,-0.06449359015940014,0.2865397677111029,-0.2832605051979083,0.11595189539005367,0.22493595805804936,0.48439366683930435,0.41561335826672274,-0.15880358391964558,0.28237702002927895,0.3658996115564441,0.45745913701380375,-0.04991534611689065,0.7704644059388979,0.5710606844730948,0.5237030769816594,0.444733792133245,-0.09511103230721779,0.44979145376651664,0.30908251241092194,0.2699032865712886,0.6670324201719438,-0.10861114983774382,0.5170658211876908,0.6551346439208039,-0.01944159177975831,-0.2883997376103404,0.1461013338591107,-0.3684499361119704,0.12962017395897402,0.5261932021796343,0.3593557209155023,0.6449960886585426,0.4269836726563139,-0.02267727268897849,0.3254105556572707,0.1855975362405268,0.2168126487336147,0.6067336546835946,0.48478905572869196,0.58981573150157,-0.3352557471318096,0.3353236483696721,0.5587626150094619,0.5150974302508987,0.3647452891240876
Thal_MDl_R,-0.33860109758955576,0.2933311867218541,0.18982118411456614,-0.6488364443155188,0.485566616346558,0.3222354033149215,0.10467306995334834,-0.4457697201962652,0.39412883719740865,-0.399021141429458,-0.24127787005402287,0.06517553875018343,0.24067483702905784,0.057448260017761245,0.41238179226821653,0.0030188206301898298,0.37038391961145595,0.032506237277148485,-0.08895228233588628,-0.2773652720459805,0.264094626290435,-0.1610331051723886,-0.0033970953557687245,0.3666138821536094,0.6809796184588354,0.5961169905656083,1.0,0.27141620199545713,0.24746748017867753,0.09781675815171866,0.5001632693164251,0.003490739727666538,0.09739539471249015,0.0681360577738838,0.14114779614580858,-0.1559709844122116,0.116882455545269,0.07611333254025338,0.47503694671406943,-0.11545592131374097,-0.11777730290630142,0.06682779478535035,-0.014061246048609513,0.7237197984576806,0.17025066138860576,-0.12846946973533563,0.0729271243503194,0.488467343801819,-0.044186697938019694,-0.3031370357502648,0.4675488483497346,-0.0463555127991559,0.7671728639048822,-0.37773155405898196,-0.42696471858832935,-0.2527219558227067,0.6271644360769522,0.3535291267457364,-0.13462336380057657,-0.5051060326275135,-0.5065277795858263,-0.04314384081806345,-0.5842558711907955,0.14150433063177933,-0.08891582342912177,0.006177609108922204,0.15905162898581754,-0.5510134870724674,0.5773147082098254,-0.25902708188313434,0.5981645710367227,-0.12502883746129548,-0.13206836849844752,-0.4214259780661246,0.5909010830528925,-0.26763512591060273,-0.5075001353421306,-0.35904322483273526,0.37575105359255656,-0.05312874507291012,0.5844709066833322,-0.2529865212750927,0.17210006586134152,0.41983601505199764,0.48964455827464043,-0.3429908050572523,0.060312978504616054,-0.29285384266921954,0.29018219363658776,0.47729135870547623,0.20723511128534164,-0.07846519139855834,-0.31392232758423033,-0.07312593001014495,0.05922468774282077,0.06717655465367421,-0.10109386722419685,0.5057226461429077,0.4245964903503245,0.31430921802169437,-0.046543885415754035,-0.5025047103066982,0.22390410735631394,0.044964627892972744,0.1420843528735357,0.30988014570446015,-0.06729212372281315,0.13399903277476666,0.2403414658116589,0.07994155653145997,-0.3084887233342597,-0.27313487446771934,-0.2985535343254957,-0.13840926348641916,0.6725689738819952,0.03247072160056075,0.5811458499514004,0.06263175583056699,-0.4357548410037703,0.46081069521305734,0.16513895616453955,0.21028219685513155,0.255808775908997,0.6669463068856553,0.20968513695815347,-0.3387182722111741,-0.032007657335863374,0.34777428592466814,0.1414266060576439,0.12755241664447856
Temporal_Mid_L,0.2054948660202482,-0.45762422602945535,0.015045982465042016,0.07035070177867937,0.2747857438491398,0.8600241308244037,0.5086639173067892,-0.32917133218285904,0.5565823847257395,0.15607492307840415,0.5175516410070117,0.24778869398120532,0.15344591550227737,-0.40955077815144086,0.058349499079321646,0.16501788681019425,0.18324231369229085,0.5816330868249429,-0.1949528571172748,-0.6413393994537264,0.36292153671908917,0.4037804966278118,0.49323163677794,0.5072179225259955,-0.11229966897859978,0.51335966320998,0.27141620199545713,1.0,0.32437535085977837,-0.32676981357668283,0.6848104702731748,0.3177252789403508,-0.23321255142215674,0.3167046462589944,0.15546413491212074,-0.33657331157700165,0.7900688133538472,-0.14173808390828754,0.2149104548142961,0.44193671183880534,0.403332505058453,0.44661726124505186,-0.13184311203104224,-0.18467574901047668,-0.2555944439426199,-0.6574590502209509,0.040159011318717686,-0.3084252990817464,-0.3219125108200204,-0.6739196660306749,0.41162013570736505,0.32992652121625615,0.17851962918792913,-0.5844726298191765,-0.08127399550006621,0.33749790287667586,0.363252201865708,0.21359332260913472,0.5841490947419545,0.09137088451945233,0.11720478531824251,-0.32064631628275575,-0.10963323981311394,0.40852444586731873,-0.10835212801386172,-0.34603261019997544,0.34447616537911324,-0.13122541333442514,0.5665700107530134,0.7924349438566701,-0.0744500549341255,0.3486870345794961,-0.42313440506335503,0.203237282841865,0.3759151898838947,0.30378046161421174,-0.22485705656624116,-0.6698391567483866,0.48672402779466595,0.6402093177658482,-0.16247080095763491,0.546059875757157,-0.03860297341649159,-0.1582320900082922,-0.3032020430749924,-0.33642955441306827,0.6920734439892541,-0.6545283020696566,-0.43158635233317527,-0.0705230468502725,0.42142541350165463,0.5094436419689788,-0.1887988345418386,0.08007948282382381,0.9433113961883521,0.50093166456482,0.008360140734795879,0.760311008084378,0.38357504386532587,0.8056359847765434,0.7364443406978279,0.3722146980468975,0.06781296876428496,0.5998397705205926,0.004543324339871679,0.5953538088136661,0.20323936884449997,0.5341849653085524,0.3986679442685695,-0.11376058662649009,-0.6504682233956915,-0.0342877683568406,-0.5255873801028674,0.08120454464199904,0.2153350609186666,0.1880396347866461,0.4863524373416956,0.21224222490572678,0.449405209996739,-0.14125424943529385,-0.12669477590031733,0.7981835848377749,0.20048817285091253,0.34046553540012137,0.3353128191828746,-0.694377191011601,0.1856126165198758,0.2547110196605419,0.39068029534247195,0.9240595607374039
Vermis_9,-0.1411517475298071,0.10945516177170002,0.29405572025574767,0.02188855143395032,0.6323570264176164,0.11675293424757019,0.44599088836442086,0.24097634953546618,0.33757121825949454,0.01600311879402975,0.40265567680447817,0.08045898480211115,0.2949478759198761,0.2136295046657452,0.10667775141003409,0.2548034039731764,0.4488760765269307,0.6833851870383993,0.04796917952751787,0.09996292458649397,0.5798482115611495,0.48736821863876656,0.02972847934647963,0.7625592748535939,0.05284779303935711,0.4309334176564694,0.24746748017867753,0.32437535085977837,1.0,0.35576348715498296,0.10923397842874795,0.253544425061737,-0.05577666907481861,0.266733161688522,0.5410749273811756,0.04266462549375111,0.3317708809128181,0.14353554051898962,0.44278936737928315,0.3843607737306432,0.05002820218124923,0.7928978778602669,0.4335120268308268,0.29244868408065344,0.1927492113652246,0.11182369712092557,0.3739368776431745,0.2751954382895365,-0.059415359565736535,0.01765116991308287,0.37846811310191897,0.30723449270394526,0.26102797793960997,-0.013583465816286985,0.3228489020758618,0.06256747855009198,0.358235546191124,0.2589289498314597,0.47012381719099383,0.2356482946958757,-0.03264882053874733,0.008218895438926194,-0.027264445809928112,0.30380713646069957,0.15013756764342975,0.08635295558040905,0.8264241301916396,0.2305119986763258,0.5280610360135326,0.05162380310408284,0.4185857504497876,0.4327733505307575,0.24432317223075892,0.31695899857298937,0.45255903435681105,0.5464867373780677,0.2507920263403826,-0.000997921815775283,0.1244104482410366,0.6075239605882482,0.31293094491015233,0.3034662394387624,0.04667962226578231,0.27990355132107614,0.288256107677284,0.11881422794683648,0.5124309220065658,0.008657663227598693,0.3031214373332438,-0.012882931868126352,0.57361162658884,0.461657804253214,0.09561571203118532,0.3007309311303032,0.17692880009298306,0.18582065553509752,0.2619683037978189,0.494641311499279,0.06477213907680915,0.20576317887135326,0.3722388580542863,0.047716659328007484,0.19536008240919223,0.05959168137404136,0.3824620750737826,0.3991177170659949,0.036166977269497344,0.6723820778575733,0.47259813963587183,0.04082104409167501,-0.01486102101048244,0.2820934634954472,0.21321327983111424,0.33809559691314595,0.1970610152398647,0.19709038207727786,0.5894744820760274,0.38466909002612965,0.26063150679972275,0.21654987685024754,0.6396257462718328,0.4508192157071064,0.4928317476889257,0.5317794417472241,0.19053403835097885,0.02410858374220389,0.6119220010454636,0.5598294967906915,0.7905164399316464,0.11480153424532243
OFCpost_R,-0.04893177361587503,0.5421985933966864,0.049444610134459895,0.08023796789537185,0.4298042889491151,-0.48013222393395544,-0.10809089228723383,0.3183606907131305,-0.07209482879089911,0.2242769782327162,-0.08922961329501741,-0.08076217605087628,0.5933141770455461,0.39774923920782135,0.012293665847701505,0.5315349539952311,0.5219368646640067,0.07836903532855825,0.45798467637353785,0.4576829664714218,0.16376422396230497,-0.011435005969013907,-0.11661637334163459,0.2635470416143347,0.23972259052567851,0.2537551551461167,0.09781675815171866,-0.32676981357668283,0.35576348715498296,1.0,-0.28919386859125945,0.3871209167104404,0.2670321518492803,-0.13863082135284074,0.19195204381665565,0.32991140681767517,-0.40050415989657484,0.08065190765693157,0.3420280335138443,-0.02226474601363681,0.03284043161377526,0.1728904831504683,0.6860766622691455,0.35683050396034127,0.36316979886631534,0.5532636789335491,0.18341279964949445,0.4633484413800405,0.29325717283538194,0.47299949915785505,0.4298726232518981,-0.008576366115419082,0.12663468021659732,0.47729200067121186,0.2545088716246388,0.0044750380097621865,0.0163847842718713,-0.03917550884666194,-0.060187382963562214,0.08051542743030107,0.15200068898263627,0.2886221384671945,-0.02813377427301965,0.40737611824918324,0.5192568089297165,0.45888056435995067,0.28076453807725194,0.18438795630043217,0.09519565225040386,-0.47431401289289143,0.3961542491848696,0.284137375720165,0.45766809598540065,0.07135855635177678,0.05747194609907622,0.17767731786154006,0.2996666729899458,0.4527330581939114,-0.16248358441527394,0.04005288375440012,0.4873740012001629,-0.1444366207295446,0.22623721981432462,0.29116954594983874,0.6416392857942437,0.43951710636452473,-0.12424749818275165,0.49056116690398377,0.6111073836880092,0.16679110847047493,0.2368840187344226,0.22011993882086747,0.2953700731157127,0.5260343110638293,-0.4581705915261537,0.07231036968444661,0.17114960421880937,-0.0045931150926361766,-0.06003014909817275,-0.2383354276426344,-0.019823718461079044,-0.16713865218920537,0.3105808436712656,-0.16356264713795526,0.4303208601885097,0.11941022948201993,-0.12081743327638633,0.3302617498758262,0.4408008504802085,0.10326534556886444,0.4546192072859826,0.37628419232267796,0.4539655004975062,0.37874856719263844,0.14099639362680907,0.2895757116868026,0.20011185084982017,0.47090366301423836,-0.15949512684936756,0.3795676064895634,0.4704454658228283,-0.30321472163971,0.5107887107304717,0.16668563033144213,0.40249731656498017,0.49393421796481746,0.3094571270725202,0.5286872441395468,0.31293399119646925,-0.5370305074176586
Frontal_Inf_Tri_L,0.038045811399493,-0.21166348350278832,0.006412689674241111,-0.2490113161916745,0.29467730339201603,0.907931616669595,0.2741434665467986,-0.635142200764421,0.4187544282565759,-0.020575260845627098,-0.10754288695059516,0.5311919428047781,0.12295802967009925,-0.09251733221845093,0.5247693718366501,-0.023080713938934194,0.2178375319170129,0.20957409584533007,-0.19822576028488972,-0.5220406959748141,0.32768488402930834,0.1414384023753416,0.3599121969941275,0.30832468433583093,0.2027912187502466,0.582676141660496,0.5001632693164251,0.6848104702731748,0.10923397842874795,-0.28919386859125945,1.0,0.08714496618247085,-0.13301836548952758,0.4210067825059967,0.1205146920248594,-0.3469864040624585,0.3280732829206999,-0.108014804646964,0.5184268403190241,0.0780824648608134,0.05867937231596359,0.18781373263718917,-0.23648502566560162,0.17180127688225075,0.003984698743000379,-0.36409516398336866,-0.12062462317045147,0.1060251662563808,0.19941536298613177,-0.6121481092928802,0.37015112224677005,0.3169242990141287,0.48595350552797895,-0.6284918010218671,-0.5156196764325465,0.004817878684773855,0.4441784203991446,0.5817816000657982,0.17755318752856575,-0.4810427043758089,-0.1234751719862058,0.2151317811858188,-0.2686403505696569,0.1812766066317564,-0.3407552025494746,-0.1983174094494342,0.20153766241364063,-0.6028515938981426,0.4161621332628362,0.3718121208251687,0.2550999010392549,-0.09422424024817155,-0.28194866491618936,-0.4058528119781637,0.3063337612657035,-0.040191310186871866,-0.6331892430248995,-0.6284383090386185,0.46588516225678517,0.17087697169205282,0.08978300348368062,-0.04880285497814087,0.13792146633409458,0.02856871037718318,-0.16774588873957766,-0.49035616723314074,0.2646122190650983,-0.6333730396912953,-0.2872270267034608,0.25454458342565445,0.24415291536383232,0.07682732289612752,-0.3421139735234397,-0.28508363506136897,0.6124250088524277,0.276093210744236,-0.2091625410913782,0.5692897853620933,0.8863108242447115,0.5246266413087092,0.3028769526243406,-0.0074187852900365146,0.13433967616350914,0.5146304332697741,-0.13718705384593904,0.5061834800593256,0.05070458166727221,0.2590927189633982,0.2828919622976852,0.18555566437182489,-0.5921129771512901,-0.26803962908193363,-0.6028483897087982,-0.15742379251947597,0.42267646875825826,0.04593456355405682,0.4738630322242159,0.12439629480870944,-0.18279936462526813,0.06645509153346556,-0.00235675210920954,0.39264945266389156,0.044841226361798145,0.4125872144198292,0.24154633469543738,-0.6654102962624745,-0.15253099068636122,0.23162227334153304,0.07645196976536782,0.7237842705924271
Rectus_R,0.4733119758990534,0.06453541613304269,-0.2056826874331563,0.30463225915281517,0.34004598660131663,0.09030461640549634,0.19143140874463893,-0.12799337308837286,0.14726639588701063,0.7067477289838671,0.2028836445062136,-0.1219315677359082,0.7998052412342513,-0.2833840687994127,-0.2569454639594714,0.9566190393930699,0.25771255124733095,0.22343916291011076,0.5516889406796861,-0.25890193735336814,0.2704067825805158,0.037668939954124236,0.26755143435672263,0.32466410440366705,-0.1074997980654496,0.4905289976480873,0.003490739727666538,0.3177252789403508,0.253544425061737,0.3871209167104404,0.08714496618247085,1.0,0.07353119516564578,-0.1730493660284277,-0.023510837312174418,-0.015646743517677357,0.10267410599984181,-0.21026997028688946,0.3207601344765405,0.17865505395481393,0.813078817967891,0.3479739257023263,0.28504698826166774,-0.17070679187298263,-0.20318447777712678,-0.2248869847476097,-0.002251988261198131,-0.13152991162151076,-0.03740360296605469,-0.15561421971433104,0.6193324799795565,-0.026638445643406696,0.07699283710964883,-0.06436426526434971,0.07544380298739062,0.5838038549928133,-0.0727380867090054,-0.3277697337546842,0.22817018697810906,0.11270902182715963,0.6281339012830295,-0.06785030280815396,-0.033288521463339195,0.7410928311137419,0.7270213029228801,0.19947276693436516,0.32614727365700935,-0.0001439267305583394,0.24817026504819023,0.3004851556676638,-0.08052010223675889,0.34270071665678975,-0.2613520195485986,0.1292931924548978,0.001090850366915423,0.12726022795849376,0.04300380906867777,-0.14145147812424955,-0.050556893054634566,0.45474320101853094,-0.0012872210003394386,0.205907082405919,0.18333486320022943,-0.18514671860330856,0.11405730821648286,0.34527841361161205,0.12675136969977904,-0.1158844944153612,-0.06493589875579264,0.14521016500482292,0.3643525115885908,0.6022869514512005,0.0008808838524577252,0.7154310337678808,0.31730411658537694,0.6073469012833831,0.02684874216213004,0.3705268785759917,0.1272114747033339,0.46168906306751883,0.5349284150032797,0.30337003839704113,0.35132520154401126,0.5917424249802976,0.1711895711365086,0.3787708603914215,-0.2032124032583154,0.46329910446663325,0.45643608797535223,-0.10904752559589076,-0.1443357390363169,0.3804011876109816,-0.21601727251688377,0.18129630769437158,0.23024761670248067,0.523034776359967,0.27426416678285537,0.5264802056673958,0.24209954707341919,-0.13122074823190816,0.06066574980533584,0.13285289709797696,0.5655783914704866,-0.06572208204647607,0.7940923104301747,-0.14430963530276558,0.15403728423851476,0.5100878055484691,0.33290381843121336,0.20710274837601225
