,Heschl_L,Occipital_Inf_L,ACC_pre_R,Paracentral_Lobule_L,Heschl_R,Pallidum_L,Amygdala_R,Lingual_L,Temporal_Mid_R,Occipital_Mid_R,Cerebellum_3_R,Occipital_Sup_L,Cerebellum_9_R,Angular_R,Postcentral_R,Thal_AV_R,Occipital_Inf_R,Putamen_L,Fusiform_L,Cerebellum_10_L,Vermis_9,Cerebellum_Crus1_L,Rectus_L,Raphe_D,Supp_Motor_Area_L,Thal_IL_R,Cerebellum_7b_L,Supp_Motor_Area_R,Temporal_Mid_L,Calcarine_L,OFCant_R,Cerebellum_9_L,ACC_sup_R,Thal_IL_L,ParaHippocampal_L,Thal_PuA_R,Thal_MDl_R,Olfactory_R,Vermis_1_2,Thal_VL_R,Caudate_L,Thal_LGN_R,Thal_VPL_L,Thal_MDl_L,Thal_PuL_L,Thal_VL_L,Rectus_R,Parietal_Inf_L,Precentral_L,Temporal_Inf_R,SN_pr_R,Cingulate_Post_R,Parietal_Sup_L,Cerebellum_6_R,Cerebellum_Crus1_R,Thal_MDm_R,Thal_VA_R,Cerebellum_8_L,Insula_R,OFClat_L,Thal_MGN_R,Hippocampus_L,Vermis_6,Hippocampus_R,Frontal_Sup_Medial_L,Pallidum_R,Cingulate_Mid_R,Thal_PuI_L,Thal_MGN_L,Thal_PuL_R,Frontal_Med_Orb_R,Rolandic_Oper_L,Angular_L,Paracentral_Lobule_R,Frontal_Inf_Oper_L,Occipital_Mid_L,Putamen_R,SN_pc_R,LC_R,Cuneus_R,Frontal_Sup_Medial_R,Frontal_Inf_Tri_R,Thal_LGN_L,Cuneus_L,Cerebellum_6_L,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L
Thal_IL_R,0.0741268902300954,-0.05808479140795258,0.23654277620934266,0.287820529351433,0.17988211189214676,0.26457685393166497,0.32215402814428956,0.04750529827692052,0.14930025960564344,0.07284803984778844,0.14152840439097147,0.07337992701450152,0.21773415324311235,0.16383014753532818,0.3176597546461067,0.25849827008682097,-0.013175717353753523,0.12321177207396433,0.06158652380242637,0.22717086130814163,0.0742786930293427,-0.06175938648202608,0.12908077325671993,0.04212998267430653,0.11680576320761256,1.0,-0.056083155451715654,0.18313648701237162,0.03870820182445043,0.1819329516595823,-0.0425556388438326,0.016698734575859124,0.3082804690092499,0.4142161715291238,0.17114615336473687,0.04823014442505882,0.44904296503053154,-0.03818599424140743,-0.004207558940806121,0.5327008867761152,0.20555223008159687,0.1459869622752932,0.46149985858787984,0.3206822374081916,0.18105550804523435,0.33139933764753177,0.14552110235034885,0.23604683830495565,0.2107435691386222,0.15953914786396356,0.10351214437873231,0.2118072433138513,0.10854160806348453,0.06480305093037167,-0.05955107195412856,0.24130711481839373,0.09218908136487501,-0.11598387355266007,0.09100896224914973,-0.09367143588363301,0.290402508914056,0.1019598758857093,0.06623932131351873,0.2552431007183771,0.30916155593632483,0.14192224063289824,0.16692382447051293,0.09768749697954031,0.35485106955358015,0.13763512560205865,-0.04776159298386243,0.25189139070707245,0.06239611575092896,0.278574756369662,0.17375249897766917,-0.008540365106723052,0.21727590330154237,-0.13132813115053468,0.42561755305107957,0.10967056729827293,0.30940138489031666,0.28148968453958856,0.2837067292002486,0.053244145058707955,0.026538304855474423,0.1278197858510128,0.1387335646941238,0.24164048499346122,0.389010004538039,0.11925721196696192
Cerebellum_7b_L,0.33664079923898715,0.44233856748679296,-0.003669707423209396,0.160169978285956,0.2251937790815904,-0.05362862796629573,-0.22955403068056007,0.4396601607970824,0.2802903906493168,0.3275450032034821,0.37325073387987406,0.28591756110576505,0.05818873401973725,0.09801530908921166,0.051316837994863015,0.03161803495400049,0.4501814432345887,-0.17886822777498215,0.44915456136193266,0.3095137262242568,0.174835842874409,0.4473242711116088,-0.21621375149297992,0.07149676820362252,0.24064638407424893,-0.056083155451715654,1.0,0.26357513076639494,0.40315878020085616,0.40417107294416965,0.025989738942599254,0.2898164350324554,-0.13656738820107206,-0.06132083041287794,0.4208924829321966,0.335903911467407,-0.05952114698343989,-0.24883107669582527,0.3409574147382826,-0.2183576544860382,-0.276565885138807,0.36464722528429494,-0.24107012293045577,-0.21449969286841997,0.04361253145306577,-0.052627526829459204,-0.17942074468834726,0.07120228186577506,0.16967354889303687,-0.10359012878196747,-0.043704622517522405,0.27923837247593103,-0.10158452586462209,0.455513678305421,0.3918431708348483,0.3806807953150483,-0.24946376210352683,0.5682912081423663,-0.016273874671277236,-0.07031452702912157,0.27912178010439426,0.3651837411456572,0.46960117127697537,0.31681348901920703,0.22706525196381755,0.021404442195323323,0.30317712164614663,0.3719263092836181,0.10783023284661818,0.22920849704794966,0.21216614079281634,0.2465734984787834,0.21026503353898535,0.015157866832651993,0.14093245166705667,0.3826242038768231,-0.2542485776381776,0.17541130520219506,0.19106189506082633,0.3408135988790055,0.24684959400461648,-0.25732239887068115,-0.1323951279216956,0.383283792709719,0.4990198304129972,0.22219571023913687,0.009898791717059287,0.12287980989218798,0.2305746474317676,-0.43967403496087254
Supp_Motor_Area_R,0.6125096080572865,0.4082606004605329,0.11974677852167331,0.8208827593093966,0.6474922703654652,0.2710902395756199,0.11336066701649762,0.6769938175564654,0.6223246521917793,0.5742126606658222,0.7827521945178378,0.4308093682688598,0.3724081599910507,0.5455172365567098,0.7584452692478534,0.14469664799239093,0.3318096656130091,0.23123023800192588,0.7541401314488643,0.6509683756783369,0.2995872440747595,0.4020091860759166,-0.11288705306281589,0.27684675598567127,0.835509939104027,0.18313648701237162,0.26357513076639494,1.0,0.5951878370800682,0.6776018577656184,0.019569981935055644,0.6032240386659279,0.22844761576450529,0.1763337020099851,0.6080915028095761,0.27704788470355207,0.45314061320276366,0.006588019769346781,0.4401680683582027,0.3016854341665372,0.19154258729529822,0.5910798243436943,0.2899722869569097,0.277117766690227,0.43333149774172286,0.4671680957647747,-0.1388960746995383,0.5921823306189505,0.8286469318016274,0.3790842399273798,0.33037395563778066,0.48918556601244917,0.24303573842437787,0.6373865149765509,0.41456808987739807,0.4970169387850996,0.15902192484559705,0.3911213200016589,0.39552074437827034,0.30141747364265303,0.40819726179057547,0.7844559263976532,0.6109498545422175,0.8670708842118425,0.5375332305708513,0.309785156764611,0.8068319547939137,0.5561464758768078,0.4075137200428195,0.4264358031319944,0.012479327124638022,0.8079273488744937,0.5257874358918251,0.5361060995848086,0.6210993636458276,0.4257641008172283,0.21968579301485786,0.5417200629178675,0.3554518322054299,0.6716288449262734,0.4967279742100438,0.26701263154157756,0.27116152201411947,0.5805211864403884,0.5723166805862984,0.7719033639385678,0.32016592023872914,0.728324118079261,0.6925551099601974,-0.1322512213127232
Temporal_Mid_L,0.7337108621623505,0.8694256334055767,-0.12240443713895857,0.43102262021136073,0.6152869483402642,0.09138173321715365,-0.3427378540333664,0.8630976942038004,0.6121569496602574,0.7439407033912674,0.5024222576067675,0.6228114088510445,0.3287742232159618,0.44895109560593266,0.2860243453540603,-0.150533264757252,0.6112961978659198,-0.10788639445877932,0.8747486395666093,0.7237953128621901,0.24770088499542442,0.8284818048620674,-0.34488498127556955,0.40557074381161207,0.5276328025101837,0.03870820182445043,0.40315878020085616,0.5951878370800682,1.0,0.8084579354298038,-0.1068886109697379,0.7805865992829073,-0.16199766574212482,0.12669342167217237,0.6679268571351853,0.5560632599411174,0.08374391888840396,-0.2943431206040859,0.5483432286413404,-0.2747946944256096,-0.03259282515052584,0.49053855764234544,-0.21402557134840422,-0.13477845633943242,0.0725884803348804,0.22136925584679934,-0.4107724094130544,0.22616252982799484,0.5685162350379649,-0.04076915054552262,0.2579565162588034,0.627015239128142,-0.09734039515909336,0.8679714236438432,0.6423902653521678,0.6396796708149586,-0.27991243203236754,0.7097958235159855,-0.10365035239284504,-0.002052613811773342,0.4846835318352762,0.6538992518963979,0.7787121124028229,0.583627489452142,0.2525149870082026,0.07944467060349764,0.5355258928606373,0.6180500709744673,0.21146953031879903,0.43343067548527786,0.1933400395594895,0.6479808529132564,0.6298486240756704,0.24494818309328936,0.5155944935343812,0.8388037694929552,-0.15711342444182982,0.2127313363125448,0.1911442300014421,0.7308969859098252,0.10806453733286434,-0.2587089744433344,-0.05155359170074522,0.6905629049398937,0.8973083378456349,0.7422275364353659,0.09853088520256788,0.4107371299534409,0.5056795005798725,-0.45307211798656216
Calcarine_L,0.5758452444040908,0.7185967300116689,0.009409386593472924,0.557099956757062,0.4862365776711981,0.17217998585939998,-0.23653159769718718,0.8058034109234669,0.7610127775464544,0.8178679345962268,0.6679210953701196,0.7708062768227636,0.4082661956075902,0.6320966973572367,0.45673477857058875,-0.037259696623962266,0.6238714767698952,-0.12021695474657959,0.7959890225060776,0.6770481277414562,0.16551851411057,0.6803392994975225,-0.3982339391143317,0.5203190663558256,0.5756769209141132,0.1819329516595823,0.40417107294416965,0.6776018577656184,0.8084579354298038,1.0,-0.18298478864660428,0.6701225995564426,-0.0731122458131531,0.2562040918805702,0.6783912445954399,0.611572941511925,0.2071136064202379,-0.37843074823492534,0.6848441717824708,-0.061973230961870636,-0.05487290404147019,0.5552998553011805,-0.15404737447813324,-0.13090056062328123,0.23552377374679004,0.3239335158256364,-0.45493341940926624,0.46486474348243956,0.6444788104385074,0.1325112390150666,0.3427032491546866,0.6236519077191729,0.17858196873540916,0.8364849437701152,0.5546266245693335,0.6161036685630101,-0.3137875892716353,0.5453075327908335,0.0062534964325520765,-0.12616393748201796,0.5339904411278542,0.6032881239517851,0.8631846440511904,0.6426968522335268,0.3177749425327046,0.09628277054255797,0.6202236841832622,0.6254201636522579,0.3795721982269597,0.27415039551313847,0.20707511824525876,0.6468056475082079,0.7286445537322427,0.44024856004881224,0.4443805294094478,0.8176658796078978,-0.1418276928004683,0.21016134083818794,0.16489876439686224,0.8856344772807903,0.2921401415433753,-0.08812929410944353,-0.07045525824612024,0.8015439883859319,0.8203280410558518,0.630389745171172,0.17479645079236844,0.5723797114147073,0.7003912629997482,-0.4213367078765843
OFCant_R,-0.0370246937963462,-0.17195685811668132,0.031192540142787106,0.06716087584873243,0.07835076360375073,-0.07990884428505188,0.018807056901976427,-0.00986867170920523,-0.07789333369722622,-0.21478479133202164,-0.014838362530652818,-0.27856374108666215,-0.2128979911385921,-0.19017749048882227,0.02465289891842609,-0.04524608793214893,-0.20981919484565087,0.43147660719671177,0.01188883769141757,0.07928837584420066,0.2509265677336715,-0.04853316168005285,0.4855851439635393,-0.07433751880630127,0.03666108252283408,-0.0425556388438326,0.025989738942599254,0.019569981935055644,-0.1068886109697379,-0.18298478864660428,1.0,-0.034721321531844526,0.20594933696732232,-0.17302017103284575,-0.08101609911343542,-0.3447163729192988,-0.08206467842093874,0.5550959228268256,-0.22179159959810552,0.20924986656223643,0.3436259598318092,0.029896402120480958,0.3108812890988994,0.36771511359597286,0.17419389633781,0.1864109039776829,0.49155626509383227,-0.09299209334109551,0.022570541121078317,-0.0027474013013876666,-0.07377246500014024,-0.04117553123284589,-0.11685587723204884,-0.03761929798573559,0.09599398377061291,-0.20477319971256813,0.5628411663014096,0.15293521355741643,0.38891626935183876,0.42802874119985895,-0.11461754718229564,0.09227383628893437,-0.16119812610820541,0.023143169095776683,0.07272393355011798,0.1181715377483554,0.059836131811844315,-0.014943374422238188,0.14777884899116034,0.023911796686778477,-0.17831486137847521,0.018407615105630406,-0.18369211081541884,-0.09283805648219873,0.15632229549228358,-0.18478565448630532,0.42127295481020455,0.1526491464787168,0.04370270489547439,-0.20157914407772315,-0.03691474621799711,0.20696334718577075,0.1318653744390152,-0.2054521376167884,-0.09638492709566014,0.11003841386002869,0.11893972620486358,-0.04325788837825666,0.0695709744474826,0.00422528146815974
Cerebellum_9_L,0.6601291216559028,0.6662041715933533,-0.06989499911732884,0.38473598218722505,0.5728518736440545,0.2407754899992449,-0.13911115045908456,0.7822446186953491,0.5387228368247857,0.5748306468909288,0.5866030082437073,0.4131900889195561,0.5706864550866234,0.33980142006381125,0.3490786525820925,-0.07113542207021506,0.49850491122265106,0.11294969804249139,0.7944958191637226,0.6586238928069061,0.44988200492468894,0.6657371483383556,-0.15603492852964043,0.26697727380973374,0.45937090155774335,0.016698734575859124,0.2898164350324554,0.6032240386659279,0.7805865992829073,0.6701225995564426,-0.034721321531844526,1.0,0.03382048349134998,0.050646033364278524,0.6250451977046322,0.3616932214174753,0.18735146676524408,-0.04287388947859953,0.38999458361268297,-0.0936428227350196,0.10679461253080395,0.50364966255175,-0.05060132893643259,0.025638152185490336,0.10532203490052866,0.19806194303407498,-0.2089776749884341,0.19253157174043606,0.5112766886852191,0.2097196565366249,0.13313831565050493,0.4539502325184154,-0.08793743380803769,0.813305712050638,0.6970255328221944,0.48945131342610476,-0.06552947970323639,0.5661815761628713,0.0984325281574177,0.1559026223219237,0.30978771561148033,0.6344864835911752,0.6553155370154574,0.6256379754667245,0.2844852581977576,0.2553637929284381,0.5182622184576112,0.5126436402893904,0.2125765667194108,0.5086076854547638,-0.04037910494827861,0.6343274269928597,0.4184081447973868,0.26498408060440837,0.5749856968477565,0.5892890953867121,0.05192947108781661,0.35695342593179136,0.18685940520264657,0.609674269153605,0.19491667520012293,-0.0271893849969237,0.11075465783444256,0.5261580394207462,0.7514781853776332,0.6934434308847071,0.19463700416096932,0.4966638712095503,0.5742513110941142,-0.31444013895302336
ACC_sup_R,-0.035824514396308814,-0.30662736118676986,0.2895811115121268,0.30341770408533125,0.2653817305100683,0.5056709992319942,0.3263723615623015,-0.1778461844097394,-0.14616036170111404,-0.33952823633126833,0.2021400677005602,-0.3997846700937201,0.15129423049501142,-0.1955041985554939,0.19279140427253438,0.43847724457805637,-0.2926579705243748,0.4884623321532689,-0.01844565133068272,0.13685671325765414,0.21259025634017478,-0.26647395834199694,0.20901100393493802,-0.127405506247478,0.19208227747447446,0.3082804690092499,-0.13656738820107206,0.22844761576450529,-0.16199766574212482,-0.0731122458131531,0.20594933696732232,0.03382048349134998,1.0,0.08884632610780378,-0.0322003326233321,-0.18010700070365102,0.34952832091486824,0.2111654261980053,-0.3613757561659342,0.43814467475774216,0.34414642687445157,0.21237600088337363,0.7106775485970693,0.628509250762662,0.32630603413011655,0.31626934600056544,0.26141688404452196,-0.004737879570922002,0.05138864456454423,0.31502271974258805,-0.13179328722687642,0.036016869369098425,-0.16764918103006007,-0.09369937168607397,-0.10407305757883742,-0.3188391179258786,0.5316999794879141,-0.2350249884687534,0.65345334756071,0.2744857786563821,-0.028557740174217257,0.13813447883668323,-0.18245487842232128,0.22797230300506213,0.5640514688180185,0.3099927340073029,0.1984872854987922,0.021407269163408727,0.39570094791735266,0.4755243886043429,-0.24209510316192825,0.333082951431115,-0.34083696505563754,-0.011013160076323933,0.18113671374687818,-0.41480631549541747,0.6010372909594301,0.34935506837320296,0.4773802667946004,-0.2560185227007633,0.38489317147742624,0.640339357494728,0.6938613738218207,-0.41894660874566414,-0.19581297154506405,0.3002663371324158,0.4956657991963551,0.28955529559712795,0.22291330616737629,0.32102969807026405
Thal_IL_L,0.17785904826315013,0.07642223558945856,0.35919654824874286,0.16988001150049156,0.052072396078116895,-0.012982980880561332,0.19674926726300462,0.10887242304605461,0.18672065034933924,0.12005779848996317,0.04236807212261422,0.16061711022453873,-0.0729418435356465,0.10527127184211792,0.2037725849488696,-0.09510917413095428,0.00969650252769822,-0.17556067639260484,0.11052497017724472,0.10497308682525584,-0.09992435458514005,0.10463582815334417,-0.17488924025684724,0.30349001553612587,0.09845582458427636,0.4142161715291238,-0.06132083041287794,0.1763337020099851,0.12669342167217237,0.2562040918805702,-0.17302017103284575,0.050646033364278524,0.08884632610780378,1.0,0.01879024001568711,0.035811505772530734,0.33531605737921294,-0.22653361182392964,0.1868004748179268,0.2762095743603155,0.1599679179250535,-0.0748592331939487,0.21687760512813692,0.1363154976110685,0.05220435145230754,0.5830094784604295,-0.13819166550118098,0.19065611664053775,0.16377154674005848,0.14787917550115873,0.42110467239441296,0.18034633856714521,0.03697105109093955,0.10383891885886981,-0.009116689417142766,0.09911499127231028,-0.07684728979692763,-0.11344152893353801,-0.03914281286226602,-0.17446379838170276,0.3311589855632457,0.040941700546054303,0.1933824253417461,0.1085721472355637,0.2386500403383792,-0.16789107813746612,0.10310129876189962,0.21491305980389191,0.2867914878431961,0.0812395546096991,0.12660849804179344,0.15638980051068846,0.13691521267591938,0.1526667782754987,0.059974335849791734,0.09895105474167246,-0.08753272756426836,-0.2478253000718841,0.0519099049822913,0.17074671549182324,0.22158612025291768,0.14917060603712132,0.19722881970976078,0.08753586785285719,0.13014690659305533,0.21499480371182264,-0.017641200932801786,0.3418026973671929,0.30308669701286706,0.12794334356377177
ParaHippocampal_L,0.6034952668726259,0.6138762409594535,-0.05875361287176145,0.5120670611342258,0.48320104075864134,0.24923055119067022,-0.10391511395039019,0.7261228238004076,0.6382971211340525,0.6409779217400416,0.6836100271134521,0.5314580412359214,0.2623389524964512,0.4841832971792346,0.450490909385213,-0.0032082261296539397,0.6105665186268922,0.10131953542462505,0.7967395285879175,0.6287882108419143,0.3051143913404207,0.5671722750335186,-0.04625488062967122,0.2630516994926491,0.5341690645026572,0.17114615336473687,0.4208924829321966,0.6080915028095761,0.6679268571351853,0.6783912445954399,-0.08101609911343542,0.6250451977046322,-0.0322003326233321,0.01879024001568711,1.0,0.5674057388507887,0.03806910591703716,-0.09927402917210304,0.4770828195605296,-0.12357108490616588,-0.10210412983495555,0.453694560638709,-0.110212197483216,-0.09613267058668366,0.29643755742531774,0.23553261473041937,-0.1306277582877689,0.4094588505611541,0.5857128905696962,0.1986840201194245,0.23934325517829638,0.4753150663317722,0.12076060592070174,0.7067590547872967,0.5425225032301321,0.5610105186397805,-0.08904696839542635,0.6235141293750952,0.1816315117851688,0.018255280422328768,0.2808432639549859,0.7546237140951468,0.6467619105806185,0.7235338136025005,0.2754536196929893,0.20988018628156602,0.6196849107937349,0.645365734327411,0.296043964849674,0.3755775370875467,-0.041053143260681324,0.5306629600551266,0.5511323922026815,0.28540668518651235,0.4616499616615801,0.6175938067657811,0.042445242170878084,0.2772007949121441,0.2479927963119089,0.5987124732804118,0.18197607650696856,-0.0451638863223245,0.017745387465765008,0.6224039079626563,0.724024116460209,0.5692680694923422,0.31475730520758427,0.3820433696016527,0.5948499266861261,-0.4000771032378604
Thal_PuA_R,0.26610888494632146,0.6479888552200774,-0.2564520294850295,0.277104461274276,0.20205767571840413,0.30283018905430487,-0.380897751555542,0.4983999238008787,0.5228818331639942,0.610495552326702,0.3994719068587699,0.60440234168412,0.15995197729030106,0.4315240910589834,0.1804346933269044,0.07169161262073034,0.5901330242893973,-0.2600553304945725,0.5193942868320646,0.3412171399849378,-0.05238068119148247,0.5776389767346505,-0.4799111357621877,0.43577383931407715,0.3307527957638301,0.04823014442505882,0.335903911467407,0.27704788470355207,0.5560632599411174,0.611572941511925,-0.3447163729192988,0.3616932214174753,-0.18010700070365102,0.035811505772530734,0.5674057388507887,1.0,-0.15886226538066148,-0.5480033540754908,0.5854809208611386,-0.3154629040074395,-0.30301156873703955,0.19795520472736333,-0.3828806676190206,-0.43901865198269246,0.1848793170861415,0.012710122702996552,-0.5089977868217803,0.29432320896196706,0.33598288223772643,-0.019618048378324773,0.26150683662282137,0.39194580011132013,0.11708596993241496,0.5530770672168996,0.39414769167292246,0.49050217680560565,-0.4924191818276727,0.41210974108497184,-0.20952182448970585,-0.47022657739284646,0.19967139067896375,0.3557242280956548,0.5651113972363735,0.2856378745803519,0.12484597931392395,0.05833724888006474,0.34210798878970533,0.6114861727475842,0.08931841367290073,0.13609536746128237,0.16269368631299838,0.2703049824187547,0.583279723642425,0.13838040333251414,0.17817021117470794,0.7064601248378936,-0.3322942983782921,0.121103530779177,-0.02153875540799892,0.5103927560538095,0.08704776184637238,-0.2973639206647025,-0.1817607043492712,0.48037901085286605,0.6337798163558717,0.2578097586995165,-0.01281949741416184,0.19623236758086018,0.20765679010841645,-0.462125828223536
Thal_MDl_R,0.35581095254884243,-0.14642758796387267,0.6122658124453606,0.47348312838858025,0.2323674335428895,0.10728636575198046,0.5111291978077802,0.1179761287903728,0.10468441286549177,0.06228862539064924,0.22413219769795925,0.08946106512595642,0.3456176280123925,0.19162097265800718,0.48027128588717505,0.30087464951144166,-0.1850638594614245,-0.013348526347521145,0.14713780095323276,0.24377014767243185,0.16606094290858572,-0.14536698251621324,-0.19001233409911356,0.038024629407901474,0.404917944641033,0.44904296503053154,-0.05952114698343989,0.45314061320276366,0.08374391888840396,0.2071136064202379,-0.08206467842093874,0.18735146676524408,0.34952832091486824,0.33531605737921294,0.03806910591703716,-0.15886226538066148,1.0,0.004129703581234312,-0.013894102740598843,0.6266769046393795,0.21604515313706926,0.3517249025746133,0.5616053283204185,0.4028670317570422,0.0623959574695973,0.19775359463366413,-0.16633501007825005,0.3845101021113763,0.397259127000326,0.3954200209368557,0.22244216049436177,0.2508412553820669,0.24709204938643548,0.0987515194935344,-0.04680458989972645,0.3765906292292408,0.11056838828629093,-0.18150437548927592,0.29970991421639126,0.20644007553131077,0.4605422113819424,0.2616179030728937,0.14869233774888965,0.4604395193265474,0.528953820841915,0.09642537425213617,0.34712651014591855,0.03985272486788632,0.32632214503808515,0.29162821535495276,0.13120877087090002,0.4768496725178414,0.08438331687025122,0.44586015111889093,0.3839083005912737,-0.08722508408281866,0.1278479201086374,0.18003508346982908,0.39633051281591536,0.25895337818817404,0.5725219890660606,0.4567646234239897,0.40822998068486743,0.1381545064062227,0.016274125960034993,0.32009363416058084,0.15704382070310788,0.5241720008411971,0.5052355240758145,0.36184589048096366
Olfactory_R,-0.06101638435620795,-0.3496809648223291,-0.06961144553256582,0.007372229494674168,0.03632781074720267,0.03062629796592442,0.3377909898105997,-0.1081987709627652,-0.09431680911931047,-0.2607049550640406,-0.017166554716959673,-0.40844421203278625,0.029786522105829428,-0.1979862801035092,0.05809982023075206,-0.18811769187380467,-0.24455623119895356,0.8146455423486076,-0.11416725539022923,-0.010887460376524891,0.37062613707335323,-0.23831386213026998,0.8173817078294813,-0.2881420408410533,-0.045588206998531756,-0.03818599424140743,-0.24883107669582527,0.006588019769346781,-0.2943431206040859,-0.37843074823492534,0.5550959228268256,-0.04287388947859953,0.2111654261980053,-0.22653361182392964,-0.09927402917210304,-0.5480033540754908,0.004129703581234312,1.0,-0.3454439082605619,0.3187486470165105,0.6532537403620974,-0.012124214911092304,0.45952862511618237,0.5161021128029823,0.1795738996767129,0.22138265360340662,0.7193834447987424,-0.13783839538083553,-0.02131000198604618,0.28373656121090757,-0.11847149016897612,-0.1334416714437172,-0.04990894383126952,-0.17522760366614473,0.06737407451924173,-0.3176894277747918,0.7847317582616912,-0.1297587376042633,0.48286098782991604,0.625430786748787,-0.2848419916237983,0.08662249657486983,-0.3097343367296131,0.045112756843134476,-0.10373925691228221,0.3751417666356401,-0.02322208029917329,-0.16620625799921956,0.04253357218506463,-0.02075217134503869,-0.5363427998755463,-0.06751713858097759,-0.3189899762314624,-0.014994250313292608,0.19562909571951004,-0.36894433823689116,0.7816471604764348,0.07201491451477685,0.09529446202918819,-0.31848046061049634,-0.17199501631666267,0.44030719269357876,0.2515015242776766,-0.29258823112342586,-0.2969520938260133,0.025155566438148824,0.36173645668538884,-0.0028310866909830104,0.02553578456863323,0.18115773020638087
Vermis_1_2,0.35571548648938783,0.6059808844579173,-0.008207258948883113,0.37903166639080793,0.13501898515277239,0.02183099469721047,-0.23388419168929825,0.602502497544054,0.6461098697597528,0.7416044333248109,0.5229463262001781,0.7442095215435816,0.19944323161033645,0.6263642772314363,0.43335187913665274,-0.26175311974638177,0.61975498598566,-0.24066208280626075,0.5159196855403348,0.4361939059146747,-0.15612208692787005,0.594967198513659,-0.3881916282031807,0.6221981413362468,0.34262606528751693,-0.004207558940806121,0.3409574147382826,0.4401680683582027,0.5483432286413404,0.6848441717824708,-0.22179159959810552,0.38999458361268297,-0.3613757561659342,0.1868004748179268,0.4770828195605296,0.5854809208611386,-0.013894102740598843,-0.3454439082605619,1.0,-0.12458814907581182,-0.18572941903691786,0.1997018192874699,-0.43212703485366255,-0.40042291006947783,0.17951688929310153,0.20560078035709667,-0.4551880043450457,0.5517238464857469,0.46662058944883816,0.013374052048955204,0.5017105657164358,0.3015515577141141,0.39043486389144094,0.589610268668998,0.393248669544898,0.5208148750923383,-0.4397810357624529,0.35953622576130406,-0.1252832806415525,-0.24691699093550754,0.3035981387807081,0.3247754497562789,0.7484409535071956,0.3430105899176331,0.07390553656650688,-0.004289587838067674,0.4200700786174347,0.48394380830510897,0.017011597632712983,-0.13895285458154044,0.13126512410650856,0.322279129756867,0.7279308754644129,0.3761647082778137,0.21107192407368497,0.7288991266233567,-0.30444777525862277,-0.0006455086724705928,-0.22710919564601736,0.6935054765232351,0.17432273015228206,-0.20430350542010928,-0.4236503554912774,0.7269240100462849,0.6375998729445955,0.29936721402466226,0.028508062780370956,0.4485630327152738,0.36632321549321495,-0.582417232692048
Thal_VL_R,-0.12014152687037537,-0.49879865281443514,0.3990301720202547,0.43963232507987887,0.18928576451594795,0.2034408256021714,0.5951231487185382,-0.18870264988647456,-0.03967687454686618,-0.15388756069027823,0.16915737780384113,-0.10951160398044237,0.24223574964975267,0.16556412693430708,0.5629104065219096,0.21708709423282718,-0.46222435421539415,0.3236404403331186,-0.1596715585685169,0.09856702938671615,0.038443872003747215,-0.44059154661015276,0.2890976132340082,-0.03646395017430697,0.21520635208476033,0.5327008867761152,-0.2183576544860382,0.3016854341665372,-0.2747946944256096,-0.061973230961870636,0.20924986656223643,-0.0936428227350196,0.43814467475774216,0.2762095743603155,-0.12357108490616588,-0.3154629040074395,0.6266769046393795,0.3187486470165105,-0.12458814907581182,1.0,0.40768241194720095,0.10717626112170185,0.7366151761417882,0.6444316195819152,0.38921944393120544,0.41801426812284515,0.3547884349863108,0.3781019523655109,0.28769498384322945,0.31972073474712837,0.049697462688021665,0.07682374198023442,0.35891430001422264,-0.2280803988846262,-0.30853071380209973,0.029076119245731735,0.4792257037031229,-0.4615259089792671,0.388000449667454,0.32450538170191967,0.11817802157169906,0.025979057376445302,-0.1864376249182267,0.24911852806734625,0.39179228556419265,0.27348367892493414,0.2761400426419037,-0.14782277532011287,0.2612111939620356,-0.06316060292579996,-0.11136797181921576,0.2874432828144505,-0.06928276358232506,0.5321607936919002,0.19190533024833828,-0.3422443645435695,0.4542799636246858,0.15955265256983328,0.2673998240973137,-0.015507905720452572,0.4633803278872871,0.5454981458558823,0.2957277787944418,-0.09652130184132778,-0.3367600532404054,0.09715272012437713,0.13836827943382177,0.3677865749712865,0.34936597868773656,0.4403818728408957
