,Caudate_L,Occipital_Sup_L,ParaHippocampal_R,Temporal_Mid_R,Thal_MGN_L,Olfactory_R,OFCpost_L,OFCpost_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,Thal_VL_R,Frontal_Mid_2_L,Cerebellum_Crus1_R,Cingulate_Mid_L,ACC_pre_L,Occipital_Sup_R,Temporal_Inf_R,Parietal_Sup_R,Thal_PuM_R,Supp_Motor_Area_L,Parietal_Inf_R,ACC_pre_R,VTA_R,Thal_AV_L,ACC_sup_R,Hippocampus_L,Occipital_Inf_R,Thal_LP_R,LC_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_L,ParaHippocampal_L,OFCmed_L,Thal_PuI_R,Angular_L,Cerebellum_6_R,Cerebellum_9_L,Temporal_Sup_L,Thal_MDl_R,Red_N_R,Vermis_1_2,OFCmed_R,Thal_PuA_R,Cerebellum_3_L,Occipital_Mid_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L,Vermis_7,OFClat_R,Cerebellum_Crus1_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Sup_Medial_R,Precentral_R,Frontal_Inf_Oper_L,Precuneus_L,Rectus_L,Cerebellum_7b_L,SN_pr_L,Precentral_L,Raphe_D,Heschl_R,Frontal_Inf_Tri_L,Rectus_R,Caudate_R,Vermis_6,Occipital_Mid_L,Thal_MGN_R,Cerebellum_10_R,SupraMarginal_L,Cerebellum_7b_R,Cerebellum_8_L,Thal_VA_R,Heschl_L,LC_L,Vermis_3,Occipital_Inf_L,Temporal_Pole_Mid_L,Temporal_Inf_L,Cerebellum_Crus2_L
Thal_LP_R,0.14587101024546442,-0.3060612600818501,0.3724572940771783,-0.027986377198236427,0.37466954524808416,-0.04087017302234442,0.33776967096966565,0.45934316751127,0.43549246983631035,0.3694198542276603,0.43533389223555635,0.31520891593274963,-0.11334736680068308,0.1535230601971484,-0.10862739843587911,-0.25893822222045004,0.29032446331234507,-0.2308788765806963,0.18187418344947012,0.22198572551098777,-0.014482800618148833,0.29849899066690844,0.059880380764106726,-0.3055182085668787,0.721048857903885,0.09167389014451266,-0.20894589420527385,1.0,0.4189184430781998,0.20408210942238225,0.2641552760214294,-0.05296165049392778,0.15907338027157644,0.35443802088420134,-0.27495941620295833,-0.029637042596015954,-0.003649127809021336,0.2857358755307038,0.4083392296370363,0.14872811439385894,-0.19038095257464,0.1759575906381604,-0.07783014125571795,-0.17474824323677676,-0.26694758229658255,0.5932116652466993,0.24800765107786152,-0.139338777180595,0.01223654145251448,-0.17554514745357017,-0.15666956878500224,0.11580812189649736,0.402788889149065,0.23071722803733222,0.11681383568064628,-0.09507603432336911,0.016499822164888052,-0.16613811294292272,0.2790821774959514,0.06965789508649009,-0.11007462136799621,0.1787957591987348,0.23970647708809878,0.10093102709313058,0.17412758205416864,-0.0319600195862806,-0.29677783396822016,0.11147766171035561,0.09157482256525962,-0.036620562486371244,0.008167402035348416,-0.24213461070113473,0.25656342083870726,0.007883783171835123,0.316928903400832,0.31298692078575263,-0.20778263755879403,0.2643792218892717,0.11850603810025398,-0.14325117466797854
LC_R,0.1668665221672017,-0.16123569322703374,0.40841785294506183,-0.0036996402167610424,0.38654971571134783,0.09529446202918819,0.14326152514235116,0.26511175241550144,0.3239770375206977,0.23248937138684342,0.2673998240973137,0.5108411097650036,0.10567299810671527,0.2182663856838131,0.08214753846533876,0.0061990235915362485,0.1631966048008484,-0.10949521519950761,0.24229512524724148,0.2979046893796995,0.1804086230532164,0.10801160704836356,0.35656169095006407,0.018188886391480467,0.4773802667946004,0.35589836380398354,0.019544914449550987,0.4189184430781998,1.0,0.07961373956055828,0.40467827471741,0.2479927963119089,0.046923428430858456,-0.02979367554873531,-0.14143226108068352,0.20444956098870418,0.18685940520264657,0.3723448089505328,0.39633051281591536,0.10148058993051452,-0.22710919564601736,0.15189324029669143,-0.02153875540799892,0.10474859091931685,-0.05272634450366447,0.45468104448092617,0.3081576184058154,0.1640369851602157,0.06671881391405182,0.016012775978185925,-0.0008823739293280434,0.1890520997551297,0.30778680554283366,0.23840616614819346,0.3393467056500227,-0.0371348747807738,0.11816199756035568,0.19106189506082633,0.39823894136435545,0.17521907302223877,-0.29007770812085937,0.45563809982850245,0.4497537493202108,0.10548179779629031,0.18054986565125153,0.12935345492760092,-0.09998717702616698,0.3374914658971411,0.26843737325475225,0.12173096172223351,0.04073103804740901,0.1472004174538468,0.21051589144933996,0.2702659886924833,0.34429795687148584,0.26253396345862856,0.05337452549838174,0.19935551130417323,0.38703922663984336,-0.018314756801523682
Frontal_Inf_Orb_2_L,0.17475212981809768,0.09443850964103424,0.17988421995623605,0.25060913736738893,0.15359469156418207,0.12059531691953858,0.02865724505936099,0.11365864415018737,0.30807556098507566,0.3063930255901425,0.04419326550413334,0.18279441533416343,0.1966532039256783,0.22124268949696763,-0.1321839156803571,0.16517954962094306,0.1220848315180638,0.08206619281595838,0.03358164393875801,0.17995714809792723,0.18009556442563066,0.09113830163964055,0.1260296960173385,0.17076053199644764,0.3398091611147223,0.2201223943292501,0.15106727184241864,0.20408210942238225,0.07961373956055828,1.0,0.22028250564612178,0.25979523473964783,0.04675470680219717,-0.12880779912050458,0.14150164252457179,0.21606574901703005,0.21757181811456136,0.2468581225299586,0.10497097252034421,0.20173128512600935,0.16789379019416414,-0.015969634299970285,0.09972505592452774,0.22210185514488476,0.15001022204239278,0.21618157807246594,0.2182547169424624,0.13117481914916446,-0.0831562738942062,0.15855864219798704,0.20375448513558797,0.07131007135917615,0.16300098837945456,0.2508652545371422,0.1887029613786822,0.1238900341627062,0.005846555486901908,0.008260180744664149,0.21906666007065814,0.13914920859317886,0.0999286771015996,0.10516003159390451,0.3576474932336349,-0.0577400466442655,0.14394635130551411,0.21758653852755677,0.1427977430590135,0.1509833686820885,0.1491801151871113,0.22944799409493005,0.17290768403161447,0.12739917478879126,0.15229841264814692,0.1420167901887715,0.14336953671681368,0.26312522500935237,0.14520881670359273,-0.13110678304221232,0.16396882753580871,0.2418589120402995
Rolandic_Oper_L,0.2534819954158649,0.32872778015578186,0.46101571931292984,0.4345104876945156,0.4379032628194145,-0.06751713858097759,0.14792601561928856,0.0651771337183004,0.5101570297828277,0.10103434044678944,0.2874432828144505,0.6656682298455504,0.317729762044076,0.6058883022378415,-0.03759355917877597,0.5099862847509653,0.2733751322794573,0.32107431861056446,0.5774525478881498,0.733116499229092,0.6536765806421597,0.12187200601783907,0.28514063823766206,0.22812721489981894,0.333082951431115,0.6558079363053857,0.21371605224674642,0.2641552760214294,0.40467827471741,0.22028250564612178,1.0,0.5306629600551266,-0.18340230804414162,0.028670633696658225,0.44659293157139085,0.5884034661612206,0.6343274269928597,0.8395010627130108,0.4768496725178414,0.5139014890231102,0.322279129756867,-0.020896845908059694,0.2703049824187547,0.5675240655866374,0.4676914476288572,0.5401958916697999,0.7740911795194864,0.4853728714162389,0.030440860593687828,0.38035501924691745,0.1282075835509442,0.5288596582769435,0.4198065301542904,0.650079740706876,0.6783706785967044,0.47291088701185574,-0.15268870773890217,0.2465734984787834,0.6052801297040227,0.7099437221761689,0.34671080820087585,0.7520777119815757,0.6389172713185473,-0.1545210117637694,0.1814448137776964,0.5532490972000766,0.37696073970151756,0.48294111386052013,0.6101246541720926,0.6812819163693131,0.08226187576156425,0.33209674474915496,0.15345924175500048,0.6418155803870716,0.07964941691838742,0.5581276031633247,0.3710642315163071,-0.043246432534262386,0.7225523058777982,0.18557115831042154
ParaHippocampal_L,-0.10210412983495555,0.5314580412359214,0.642063423766186,0.6382971211340525,0.296043964849674,-0.09927402917210304,0.1599225854053273,-0.09398823618109126,0.39734755112446807,0.01380870447023755,-0.12357108490616588,0.3996638690066358,0.5425225032301321,0.5780675352894743,-0.07352867946262048,0.6968951732372459,0.1986840201194245,0.2687249953115321,0.4633864774666145,0.5341690645026572,0.5763189989859901,-0.05875361287176145,0.2988861667707072,0.347535244849621,-0.0322003326233321,0.7546237140951468,0.6105665186268922,-0.05296165049392778,0.2479927963119089,0.25979523473964783,0.5306629600551266,1.0,-0.0933051485026283,-0.13624712758813012,0.5511323922026815,0.7067590547872967,0.6250451977046322,0.5692680694923422,0.03806910591703716,0.6354027220038848,0.4770828195605296,0.19039337507594215,0.5674057388507887,0.7395924779524282,0.6409779217400416,0.2754536196929893,0.5120670611342258,0.6500897037261993,0.1075499232892132,0.5671722750335186,0.17278564870219382,0.4753150663317722,0.18197607650696856,0.6513282296469146,0.4616499616615801,0.3883466365819817,-0.04625488062967122,0.4208924829321966,0.47370200322096045,0.5857128905696962,0.2630516994926491,0.48320104075864134,0.2926214120653642,-0.1306277582877689,-0.09862989989727997,0.6467619105806185,0.6175938067657811,0.2808432639549859,0.6251834560994161,0.6792782730154574,0.0892432817816532,0.6235141293750952,-0.08904696839542635,0.6034952668726259,-0.012839406714193655,0.32399196420982623,0.6138762409594535,-0.4000771032378604,0.4812544488645866,0.5045075677213227
OFCmed_L,0.4344830440642918,-0.42299631025873435,0.11576845072401432,-0.1758488151147845,0.1335109362550843,0.7370089620298597,0.4051240608763007,0.4366814882106326,-0.10160245841356026,-0.030078268729529147,0.23705085241147905,0.0523098720103592,-0.042644014212821164,0.03693507334433281,-0.05138018805130423,-0.3755680378353135,0.1418294430445656,-0.2732048065519183,-0.20140637628099636,-0.20821467893976392,-0.22450878714431005,0.016224376053427723,-0.07889211737729243,0.06199418916147934,0.2936317321366132,-0.059174198823689496,-0.31106416186874064,0.15907338027157644,0.046923428430858456,0.04675470680219717,-0.18340230804414162,-0.0933051485026283,1.0,0.19785693997937737,-0.3566390140305729,-0.2602562089072101,-0.14643100392500216,-0.03671063957303801,-0.16894239496540447,-0.22539119421582668,-0.37488580426912144,0.15475510002973186,-0.42094713799631583,-0.38395367729189556,-0.36467478758765004,-0.04382032545455042,-0.13094747150040545,-0.33997566524217365,0.06899067546143886,-0.2501459941262885,0.015746694298196844,-0.12835413571425733,-0.15826908559421152,-0.09948970952821878,-0.08784425100904598,-0.2409317558822149,0.8371287564994717,-0.23138753601622422,-0.43609855860089264,-0.16899314100596532,-0.20241370277497192,-0.010906542615155912,0.19738707166145508,0.8226765771451288,0.4212328530149497,-0.38475066635211963,-0.3713105902870151,-0.3437300554885921,-0.1614017597208553,-0.3006469974033903,0.18490575162139508,-0.16944984190415854,0.7026262761357458,-0.1883280104159102,0.15712151454487114,-0.19961404592395526,-0.3627554105826039,0.1750506071112323,-0.06585342287510165,-0.11630462627466243
Thal_PuI_R,0.1580025820145147,0.09250523794467119,-0.049551675162356666,0.09983751036688875,0.12321643742041632,-0.05410492059623277,0.2154826707981091,0.16819734730432812,-0.0031071488986499623,-0.03911468338264294,0.38782187274458463,-0.030278720410470694,-0.18239276232568868,0.12234659051063387,-0.06221213841330301,-0.07865470038136034,-0.030315470484570943,0.06204404613268974,0.40887392838351483,-0.015598256028632023,0.0027394683163574087,0.20489694260636435,-0.09323721133376522,-0.44206711039271873,0.06112012481480755,-0.14301341731580902,-0.21071530717750794,0.35443802088420134,-0.02979367554873531,-0.12880779912050458,0.028670633696658225,-0.13624712758813012,0.19785693997937737,1.0,0.09847759548144643,-0.09517693058358774,-0.17797154620927574,-0.011197714735689908,0.13818106318309037,0.13088804190276138,0.11069844455361165,-0.07799778509152928,-0.03765754291673864,-0.1430621171893202,0.026493779015764354,0.17070406692253587,0.11338612291784628,-0.10635428597956204,0.1399878563835858,-0.07449804094134847,-0.0652461568107193,0.278400664678094,0.14354631992280223,-0.11537556165406986,-0.08448430165447329,0.13860804586242859,0.08985255245810249,-0.12588292505787588,-0.09184414753709352,0.07334268395066464,0.20163314367017157,0.036061273770086284,-0.051652667650424054,0.11824176034350674,0.10047237410197592,0.002218144765781116,0.04540548457180685,0.15881069129157527,0.03157892512192743,-0.07656585304545992,-0.07052190014499286,-0.2420103361408936,0.025125173859882364,-0.11816374616893031,0.16581391362386744,0.1393986826375574,-0.11773447819042279,0.1397490923885913,0.007052044574736187,-0.052838869023018244
Angular_L,-0.10189653979594727,0.9083496747799394,0.1830118535775469,0.6922153111503974,-0.024918490346064946,-0.3189899762314624,-0.020699599966337367,-0.2938108136235525,0.18155885366501984,-0.14251966887572076,-0.06928276358232506,0.10325134572224731,0.30900594083451915,0.6055639023506545,-0.13055203688429246,0.8279475302068445,-0.00916162393318978,0.7053114479045594,0.4600684226948652,0.4846838285209805,0.729798946544623,-0.06673055197482415,0.1095097751436886,0.2112158709696849,-0.34083696505563754,0.4411185148685,0.4530503219724689,-0.27495941620295833,-0.14143226108068352,0.14150164252457179,0.44659293157139085,0.5511323922026815,-0.3566390140305729,0.09847759548144643,1.0,0.5356848618176915,0.4184081447973868,0.3612847021109576,0.08438331687025122,0.6291573555993876,0.7279308754644129,-0.09324174224668459,0.583279723642425,0.6694295011094104,0.8761135578348251,0.08215263827098396,0.5824858683376725,0.4957029775709183,0.1525683958820042,0.4888134379113446,0.24197831758149693,0.5080481643003901,0.17883485017151235,0.4421089287697558,0.3013069186867088,0.7557944724189652,-0.3477893732155598,0.21026503353898535,0.3278612067072857,0.7246804698366011,0.6254698452750992,0.32616425777498914,0.06251801706556333,-0.3966759948807791,-0.20257066432223095,0.5998350554911915,0.8227743375643206,0.3717810557411729,0.5464643358166515,0.7889081942140177,0.14193782985632114,0.36110249588844723,-0.3687449790893786,0.4033219957751916,-0.025975684773849518,0.2914293382549201,0.5591774227124997,-0.30910233550749266,0.3724393338293562,0.36980283648128714
Cerebellum_6_R,0.042690213649239826,0.560256058174219,0.19450543107485557,0.7323465125710173,0.3276720079768578,-0.17522760366614473,-0.021223009788607694,-0.40626238016611566,0.3918283565085237,-0.11461076158147065,-0.2280803988846262,0.3861651472653231,0.8504342855004468,0.45169588335557437,-0.15284903203334224,0.7479586271251161,0.188894863501692,0.06639437147579928,0.5691384819032427,0.503864837686895,0.44067713952707666,-0.09821831837152965,0.26913878775772404,0.22967636720623863,-0.09369937168607397,0.6845897668403095,0.7482865515818986,-0.029637042596015954,0.20444956098870418,0.21606574901703005,0.5884034661612206,0.7067590547872967,-0.2602562089072101,-0.09517693058358774,0.5356848618176915,1.0,0.813305712050638,0.679047060230081,0.0987515194935344,0.6065650274424595,0.589610268668998,0.13468228520572378,0.5530770672168996,0.8776501595736097,0.7412312913954756,0.24593999216714185,0.41720018543038717,0.9098757127595771,0.06426405122992661,0.8802703686814516,0.3939470037696428,0.5537878510942036,0.1537716606215,0.644329658768401,0.5626380676722534,0.2504375548465694,-0.2745706110448266,0.455513678305421,0.5756166894712373,0.5160130722809813,0.3647775954036936,0.48335203584355446,0.3591887753220361,-0.3735748556238914,0.028434540917649218,0.9008355267988613,0.7906585972192282,0.44011328374629066,0.7552887917693429,0.6253749404496323,0.11339171971237276,0.7549820114453227,-0.1956882343892865,0.7137560825354122,-0.11291078585219003,0.45762592403698354,0.8642019955736193,-0.5695308902410501,0.6889464776958224,0.7288905368767722
Cerebellum_9_L,0.10679461253080395,0.4131900889195561,0.25905108380811903,0.5387228368247857,0.2125765667194108,-0.04287388947859953,0.11515754131210265,-0.27212680735539674,0.36471796923463135,0.03990588411388093,-0.0936428227350196,0.4910987640422244,0.6970255328221944,0.42840649870998243,-0.15657799796761804,0.6243154110267217,0.2097196565366249,0.12960458101649946,0.52079826064591,0.45937090155774335,0.4603697341702083,-0.06989499911732884,0.19590680892975643,0.2492099733755523,0.03382048349134998,0.6344864835911752,0.49850491122265106,-0.003649127809021336,0.18685940520264657,0.21757181811456136,0.6343274269928597,0.6250451977046322,-0.14643100392500216,-0.17797154620927574,0.4184081447973868,0.813305712050638,1.0,0.6934434308847071,0.18735146676524408,0.4465970566928915,0.38999458361268297,0.14167824075426458,0.3616932214174753,0.7236319587268858,0.5748306468909288,0.2844852581977576,0.38473598218722505,0.7141963384508422,0.10590177921212285,0.6657371483383556,0.23475489501285815,0.4539502325184154,0.19491667520012293,0.5973108339432528,0.5749856968477565,0.2701947156801447,-0.15603492852964043,0.2898164350324554,0.4811869594598238,0.5112766886852191,0.26697727380973374,0.5728518736440545,0.4205819523173897,-0.2089776749884341,0.0948546626163258,0.6553155370154574,0.5892890953867121,0.30978771561148033,0.668677622554763,0.5631367252086645,0.24966464739710748,0.5661815761628713,-0.06552947970323639,0.6601291216559028,-0.11804144205959974,0.27493354047334034,0.6662041715933533,-0.31444013895302336,0.7482197511807773,0.5370670851186248
Temporal_Sup_L,0.30770067339033114,0.25665228180063604,0.4287870358059646,0.48342327347832353,0.47390629568392983,0.025155566438148824,0.269186815681078,-0.041943371151739024,0.5575364092762969,0.036708922419067605,0.09715272012437713,0.6272550878048176,0.511927350038402,0.5806918947982526,-0.11351650149573667,0.49998227495419423,0.3382542136108208,0.07945495541154135,0.5213954226494703,0.6760557826578799,0.5590047911539768,0.04771114638229258,0.21272165260564152,0.19733300816156385,0.3002663371324158,0.7650901543994394,0.32138583322156594,0.2857358755307038,0.3723448089505328,0.2468581225299586,0.8395010627130108,0.5692680694923422,-0.03671063957303801,-0.011197714735689908,0.3612847021109576,0.679047060230081,0.6934434308847071,1.0,0.32009363416058084,0.5606807941615509,0.29936721402466226,0.023951709156645698,0.2578097586995165,0.6146524270590179,0.4307783883604347,0.49431633650948126,0.6705111162139721,0.55606374684851,0.1581136225387,0.5257043327682417,0.21917032670712985,0.5104642604062389,0.2579247636598344,0.7385223129700772,0.6883372426327631,0.2834673429253031,-0.08722025562475025,0.22219571023913687,0.6079796849665143,0.6398715975483795,0.3099985873920694,0.7097010148166495,0.6781819304377649,-0.14688958667660282,0.2967565776400857,0.5874373540909753,0.4167544679012507,0.37731120329610857,0.7246331470321447,0.6771257517515428,0.08179663735247744,0.5029202685720624,0.23282320507304533,0.7434984050569065,-0.021187943534171996,0.5539431145730298,0.5027658219852528,-0.13868464015493645,0.7886257546832559,0.3884699018535955
Thal_MDl_R,0.21604515313706926,0.08946106512595642,0.29645603903082207,0.10468441286549177,0.32632214503808515,0.004129703581234312,0.2951960603732467,0.28682508386169986,0.4407529603328442,0.2407929392956302,0.6266769046393795,0.39787115685770685,-0.04680458989972645,0.30359682713831015,0.1670352917451393,0.1492607854884874,0.3954200209368557,0.26381705564516467,0.456532546809435,0.404917944641033,0.3105161814002746,0.6122658124453606,0.05956784681449396,-0.2058213170012989,0.34952832091486824,0.2616179030728937,-0.1850638594614245,0.4083392296370363,0.39633051281591536,0.10497097252034421,0.4768496725178414,0.03806910591703716,-0.16894239496540447,0.13818106318309037,0.08438331687025122,0.0987515194935344,0.18735146676524408,0.32009363416058084,1.0,0.22111359774442021,-0.013894102740598843,0.07334819209773527,-0.15886226538066148,0.10424698247065957,0.06228862539064924,0.528953820841915,0.47348312838858025,-0.08093266357719273,0.18229425040986894,-0.14536698251621324,-0.2254079485935912,0.2508412553820669,0.5725219890660606,0.30994510008082526,0.3839083005912737,0.35907395876011255,-0.19001233409911356,-0.05952114698343989,0.3955870703070949,0.397259127000326,0.038024629407901474,0.2323674335428895,0.3995154092398821,-0.16633501007825005,0.29410359250745416,0.14869233774888965,-0.08722508408281866,0.4605422113819424,0.18308097834598977,0.26745502855733405,-0.06730540780110908,-0.18150437548927592,0.11056838828629093,0.35581095254884243,0.269722667722583,0.28859691308947877,-0.14642758796387267,0.36184589048096366,0.19981030610042652,-0.1848381101978704
Red_N_R,-0.039371281734249024,0.5754729707650669,0.3806412980402008,0.7195759605219146,0.2942030776092954,-0.2786761424490012,0.16807148930516114,-0.19019117109942935,0.47586681094335737,0.04053153418012952,0.016175857134461763,0.29566032189896563,0.40359655175472936,0.6097832586390383,-0.20178421557199355,0.6626046495172154,0.24323159252446333,0.34945214942677366,0.5318691577126586,0.5754996388191945,0.5858838036933811,0.11445397769722389,0.112796044201037,0.04467702680625425,-0.037124979151040884,0.6029407322833396,0.46524461390017313,0.14872811439385894,0.10148058993051452,0.20173128512600935,0.5139014890231102,0.6354027220038848,-0.22539119421582668,0.13088804190276138,0.6291573555993876,0.6065650274424595,0.4465970566928915,0.5606807941615509,0.22111359774442021,1.0,0.6017472644917657,-0.00662429684406801,0.480445462026922,0.6420593941652681,0.6622742037534616,0.4061399121682678,0.5848244406272382,0.5559460211552563,0.21346411533855278,0.517616216346694,0.1646874281390311,0.5194001105181183,0.3214946694739809,0.6121962024105081,0.4005371446880025,0.46896164224700265,-0.24227235852210618,0.21924866719412095,0.5050737377904531,0.6096492997545466,0.46355437775679037,0.36647498506978443,0.2576291077286272,-0.3124986987133953,-0.057491141442825466,0.642953373520736,0.6071416277225582,0.3791595740337927,0.6134235506551281,0.6883210746437731,-0.01254868373645522,0.44075860848461806,-0.16921763301162446,0.5650697758747412,0.07549073094175224,0.3596955689356772,0.5431974256290893,-0.3349942865883277,0.43551089553828304,0.4224657663840036
Vermis_1_2,-0.18572941903691786,0.7442095215435816,0.040156032874649805,0.6461098697597528,0.017011597632712983,-0.3454439082605619,-0.07856567572742042,-0.31782506345787287,0.19422294199867887,-0.12480371163581035,-0.12458814907581182,0.01389114347113073,0.393248669544898,0.39831170891398077,-0.09919617559830526,0.720387838226546,0.013374052048955204,0.5235330926839789,0.42429593712758606,0.34262606528751693,0.5550254274573858,-0.008207258948883113,0.06563036467079064,-0.03059368452675596,-0.3613757561659342,0.3247754497562789,0.61975498598566,-0.19038095257464,-0.22710919564601736,0.16789379019416414,0.322279129756867,0.4770828195605296,-0.37488580426912144,0.11069844455361165,0.7279308754644129,0.589610268668998,0.38999458361268297,0.29936721402466226,-0.013894102740598843,0.6017472644917657,1.0,-0.12743770549925237,0.5854809208611386,0.693343468063541,0.7416044333248109,0.07390553656650688,0.37903166639080793,0.5974156345636173,0.13448248406841193,0.594967198513659,0.3347192205728728,0.3015515577141141,0.17432273015228206,0.42598460618747436,0.21107192407368497,0.5091645720365003,-0.3881916282031807,0.3409574147382826,0.3124588294124454,0.46662058944883816,0.6221981413362468,0.13501898515277239,-0.014766055115071942,-0.4551880043450457,-0.17572528087762573,0.7484409535071956,0.7288991266233567,0.3035981387807081,0.5114908011844858,0.5629647607915772,0.012305754273966869,0.35953622576130406,-0.4397810357624529,0.35571548648938783,-0.07608019700183839,0.39045701939752336,0.6059808844579173,-0.582417232692048,0.20050551509055295,0.5053938609006142
OFCmed_R,-0.08269395952473611,-0.030579574859097423,0.2695204383406196,-0.01817148241093738,0.07346539940679438,-0.1034610475311241,0.27222365520898384,0.08156778072969362,0.19679249273029203,0.056012600513334676,-0.010429676056806541,0.07660670757230593,0.14399952817467576,0.019085330897034243,-0.05131364202000135,0.00320264386302503,0.054386361918417,-0.20122113144174877,0.05158379553689548,-0.02563155056697737,-0.03141464169936217,0.1766758960140678,0.08783554870992206,0.02920097423093827,0.16707257182095214,0.11271026904689233,0.1510208222637549,0.1759575906381604,0.15189324029669143,-0.015969634299970285,-0.020896845908059694,0.19039337507594215,0.15475510002973186,-0.07799778509152928,-0.09324174224668459,0.13468228520572378,0.14167824075426458,0.023951709156645698,0.07334819209773527,-0.00662429684406801,-0.12743770549925237,1.0,0.14842949709421205,0.07596086161254818,-0.04060283446706554,0.22769380190188018,-0.07662449081035391,0.15043518972466996,0.08117108120413803,0.11042060160350863,-0.08240958425558466,0.0705280584006532,0.15429826774819697,0.15572419931872714,0.03558514039918393,-0.17421491822076765,-0.031890014803792006,0.13743854363689023,0.08716525750630184,-0.028061598496910634,-0.1081478423120417,0.030039597808559148,-0.0506833218824481,0.09817104392148229,-0.04434863465947753,0.0430623991593745,0.02503994463204223,0.0192873931162043,0.16276288397268335,0.03702974390827254,-0.016303118453691215,0.09608336637857813,-0.06157363343153644,0.11058982998745827,0.0865311917112557,-0.07174291278204302,0.11426347883146931,-0.1497796478899544,0.05474178606340523,0.1141406197742114
Thal_PuA_R,-0.30301156873703955,0.60440234168412,0.21986713009050995,0.5228818331639942,0.08931841367290073,-0.5480033540754908,-0.04136869423657822,-0.3027275031607551,0.24999932986085724,-0.11420778092338688,-0.3154629040074395,-0.0345724349665474,0.39414769167292246,0.32676454678465516,-0.1290160384204942,0.5566862577557163,-0.019618048378324773,0.20504875822053706,0.40483209615747384,0.3307527957638301,0.3268743395693861,-0.2564520294850295,0.07546310309104683,0.18378280637328048,-0.18010700070365102,0.3557242280956548,0.5901330242893973,-0.07783014125571795,-0.02153875540799892,0.09972505592452774,0.2703049824187547,0.5674057388507887,-0.42094713799631583,-0.03765754291673864,0.583279723642425,0.5530770672168996,0.3616932214174753,0.2578097586995165,-0.15886226538066148,0.480445462026922,0.5854809208611386,0.14842949709421205,1.0,0.6214350174662115,0.610495552326702,0.12484597931392395,0.277104461274276,0.6090180756638797,0.1220680481500871,0.5776389767346505,0.20904294790851588,0.39194580011132013,0.08704776184637238,0.4120234593880041,0.17817021117470794,0.25647248225676494,-0.4799111357621877,0.335903911467407,0.42715605089737646,0.33598288223772643,0.43577383931407715,0.20205767571840413,-0.13225785286950348,-0.5089977868217803,-0.37272496677171546,0.5651113972363735,0.7064601248378936,0.19967139067896375,0.46548551939374366,0.5384220050501115,-0.05956435869159692,0.41210974108497184,-0.4924191818276727,0.26610888494632146,-0.08224065523168857,0.22251103550636586,0.6479888552200774,-0.462125828223536,0.2362911230067753,0.4829059173840795
Cerebellum_3_L,-0.11417354618295807,0.690158292291878,0.24508199964372435,0.7049108111346203,0.25897451015846235,-0.2928392810381164,-0.07674145365470564,-0.44724814918581124,0.37771869464799884,-0.08172818260142375,-0.21080533853424077,0.27458481583055655,0.6843153596740184,0.497638905104696,-0.12577107699165813,0.8295938641429904,0.1016799944912222,0.27810436906977504,0.5432218954174166,0.5457679259802408,0.5621300468119305,-0.05392808110032912,0.2493907868680103,0.3068526208410822,-0.21984310996424955,0.701908880338815,0.7070920676814746,-0.17474824323677676,0.10474859091931685,0.22210185514488476,0.5675240655866374,0.7395924779524282,-0.38395367729189556,-0.1430621171893202,0.6694295011094104,0.8776501595736097,0.7236319587268858,0.6146524270590179,0.10424698247065957,0.6420593941652681,0.693343468063541,0.07596086161254818,0.6214350174662115,1.0,0.7908970624884724,0.2206933972724834,0.47181108042836545,0.8196576863324331,0.08918450238457039,0.7826142502041873,0.35526246135426176,0.523554533481316,0.19496133793302398,0.6812378456512077,0.48050216918755717,0.39301886303906863,-0.3608265375362271,0.5014568983086565,0.5412865341229965,0.6054746115441542,0.4106314302042302,0.4330788914973003,0.24326814727637636,-0.43498759532386494,-0.12373421060929789,0.8603234624070758,0.8205116449728378,0.46441340354802196,0.7356899756095007,0.72265736993384,0.0726338133781827,0.7274672149002098,-0.2880288179208741,0.6855736428638306,-0.0732476154798994,0.44629995414239904,0.8198866182499484,-0.5407464240373473,0.6100959729593558,0.653994753714246
