,OFCmed_R,Cingulate_Mid_L,Thal_MDl_R,Temporal_Inf_R,Rolandic_Oper_L,OFCmed_L,Cerebellum_4_5_R,Parietal_Sup_L,Frontal_Inf_Orb_2_L,Thal_VA_L,Angular_R,OFClat_L,Frontal_Mid_2_R,Cuneus_R,N_Acc_R,Thal_MDl_L,Cingulate_Post_L,ACC_sub_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,ParaHippocampal_L,Hippocampus_L,Fusiform_L,Precuneus_R,Frontal_Inf_Oper_R,ACC_sub_R,Thal_LP_L,Parietal_Inf_R,SupraMarginal_R,Cerebellum_7b_R,Rectus_L,VTA_L,Temporal_Sup_L,LC_L,Parietal_Inf_L,Cerebellum_9_R,Cerebellum_10_R,Occipital_Inf_R,Caudate_L,Thal_PuL_L,OFCant_R,Thal_IL_R,Amygdala_L,Frontal_Inf_Tri_L,Temporal_Mid_R,SN_pr_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_8_R,SN_pc_L,Amygdala_R,Thal_AV_R,Calcarine_R,Cuneus_L,SupraMarginal_L,Thal_LP_R,Thal_PuI_L,OFClat_R,Frontal_Inf_Oper_L,Frontal_Sup_2_R,Lingual_L,Cerebellum_Crus2_R,Cerebellum_6_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Insula_R,Thal_MDm_L,Vermis_1_2,Thal_VL_L,Thal_PuM_R,Occipital_Sup_L,Lingual_R,Vermis_9,Parietal_Sup_R,Vermis_6,Thal_AV_L,Occipital_Mid_R,Vermis_4_5,Putamen_R,Cerebellum_Crus1_L,Pallidum_L,N_Acc_L,Thal_VL_R,Olfactory_L,Frontal_Mid_2_L,Angular_L,Red_N_L,Insula_L,Cerebellum_3_L,Vermis_8,Thal_VA_R,Thal_PuI_R,Thal_LGN_R,Thal_LGN_L,Hippocampus_R,Thal_PuA_L,Thal_VPL_R,ACC_pre_L,Thal_MDm_R,Temporal_Pole_Sup_L,Cerebellum_8_L,Occipital_Sup_R,Cerebellum_Crus2_L,Putamen_L,Raphe_D,OFCant_L,ACC_sup_L,Heschl_R,ACC_sup_R,Thal_IL_L,Thal_MGN_L,Thal_PuM_L,Temporal_Mid_L,Cerebellum_6_L,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Thal_VPL_L,Thal_MGN_R,Frontal_Sup_Medial_L,Occipital_Mid_L,Vermis_10,Olfactory_R,Precuneus_L,LC_R,Precentral_R,OFCpost_R,SN_pc_R,ACC_pre_R,Postcentral_R,VTA_R,Caudate_R,Occipital_Inf_L,Frontal_Sup_Medial_R,SN_pr_R,Frontal_Sup_2_L
Parietal_Inf_R,-0.03141464169936217,0.71463862644967,0.3105161814002746,0.2183005380939504,0.6536765806421597,-0.22450878714431005,0.5494075075719099,0.5711272459608048,0.18009556442563066,-0.0603415387220036,0.80082611277385,0.21590101457478753,0.4953750213219518,0.6726513718148082,-0.22020260817153559,0.056065666190039,0.40693499680461176,-0.024131290992157165,0.05161295160764294,0.09449857866153112,0.5763189989859901,0.5679066206117327,0.5912496812215765,0.7263072236805066,0.5587472519720941,0.03671300356888053,-0.05492005002875268,1.0,0.8118720065253827,0.12200438840051887,-0.1585403476931215,0.3930164235923999,0.5590047911539768,0.10994358362521443,0.8137641684504309,0.3528426712928872,0.5379560231751603,0.29497708825139674,0.056682623036054265,0.4022618080090568,-0.0686432919741279,0.18623471765394276,0.48935034662851096,0.36118662197447604,0.5302881288421863,0.438132520583419,-0.08061484599195146,0.7606340769934765,0.34304470396968745,0.4867168470507715,0.056590780078552436,-0.05047961649685699,0.48237528096874627,0.6954531827525579,0.7553966981692058,-0.014482800618148833,0.3983013740869555,0.1672023753352944,0.4242995467565346,0.3453572344956534,0.5060648813562623,0.16229827205469616,0.44067713952707666,-0.1546620246076882,0.37396158232346327,0.1571771686556912,0.5403348302994815,0.5550254274573858,0.3832738330733665,0.42656297317246594,0.5933334079889544,0.5884512024529212,0.031523566324584494,0.7749954047663621,0.48809828464538935,0.24398026452962607,0.6594260928864909,0.5474183277142777,0.052796575922007094,0.2793120504550559,0.11748902477280783,0.029813476330038512,0.2645730152624171,-0.12239716526152193,0.45239645455188626,0.729798946544623,0.47564275659398275,0.2475275325513333,0.5621300468119305,0.26519862379471415,-0.012827791947918745,0.0027394683163574087,0.3730530571179082,-0.0637531364984638,0.6891223401357782,0.2943000286462761,0.6297268858845543,-0.007893992388235843,0.5458409834899226,-0.11937589000165753,0.2569464692308909,0.7001198618279827,0.15884438648902205,0.05497546375871436,0.4233133012319873,0.05302181979837377,0.09077517714568588,0.581721732466832,0.00132403769260068,0.14543366507024094,0.10240951499173029,0.5191003697824157,0.5102667928872129,0.46039714546919736,0.08803367452854238,0.10119499634553025,0.05724395684171042,0.32943493834320214,0.346527574473541,0.4642539099478059,0.21018819288711085,-0.0834096162403182,0.7549735842792251,0.1804086230532164,0.6269082471464925,-0.016090601990227275,0.35068382065197545,0.09159515019739355,0.8679042811250545,0.16298498781498685,0.010464385579701108,0.3439938723601561,0.4003366210796003,0.3597813643950249,0.43037413749371684
SupraMarginal_R,-0.09348506825186645,0.7701933415876118,0.30428946516170197,0.298794347968306,0.6662754552472393,-0.0916147673292327,0.5425641114138414,0.4497922396436923,0.3832527145240823,0.11013081292323039,0.6539670357479661,0.28645382982884227,0.5831390499324114,0.5383146588551065,-0.06469737892247689,0.198022074881772,0.4155786202428,-0.06624977286649546,0.20180022671357753,0.29699946425034424,0.5588594299678943,0.5703600817038044,0.5647935079929441,0.6327079922483644,0.6365646667280945,-0.058836843608887766,0.04606318445473866,0.8118720065253827,1.0,0.12283970168233634,-0.025269638674469314,0.24432989613948333,0.5671244890333508,0.27670540106747227,0.7279125082295855,0.3068934465109992,0.43751137278095537,0.2287629720375588,0.18847748027910477,0.504657287224696,0.0799732836948268,0.22639803826717797,0.38481626367382366,0.5067405481156263,0.5430284708507954,0.4373267668397182,0.1210672498568063,0.8164027160180013,0.33919766335035473,0.4163027386267517,0.01912040416458724,0.20207335391347003,0.45141361295885457,0.4830987710247229,0.6907058686484381,0.1795411549040715,0.4857950596518063,0.06209522918896635,0.4915342010881433,0.4574879134478937,0.45467077535903466,0.26351731838200226,0.43631689167812066,-0.10901221201794405,0.33629253181948926,0.42753563179193077,0.6054820215289343,0.43926097525373736,0.45930634387974384,0.31034333186289376,0.41565113941086756,0.5486420032866393,0.1024637800226251,0.587554135417686,0.42042844192162476,0.3511715677157348,0.5204781282395148,0.5510880942783077,0.24663452093529906,0.2429581470320573,0.2351305996601313,0.03631928704626836,0.3595549894866408,-0.010188522812627358,0.4650584709993414,0.5891635188766142,0.39890644415508664,0.4446523653736121,0.473829313328584,0.212351193991014,0.16992883329745753,-0.01952834551744065,0.40979631457115956,0.14971753257367734,0.6849441852396123,0.46840864926579645,0.6400921407470942,-0.041051972618102,0.4048442316561708,0.009760042345414196,0.23706969580129225,0.5506056325361336,0.2158862402235377,0.21987286095943095,0.38103078275559576,0.04691126273946857,0.3525590014443406,0.5482034898098029,0.256435530780532,0.12644226725701763,0.3008644321293386,0.5186701093007233,0.37424644874116963,0.38964219551686896,0.1053228498166537,-0.04749322085869967,0.2551170421988946,0.3168514167152939,0.38626730592495756,0.3369817283759826,0.2950402648848922,0.03349639579941638,0.6739910591163101,0.20348872088542838,0.6191769258760155,0.07842327392879726,0.41985392389923215,0.06926691913900422,0.8054525469483078,0.2103979796198356,0.10723164654230133,0.2567545114385922,0.40010810961439347,0.3431835679246118,0.4514587481447963
Cerebellum_7b_R,-0.016303118453691215,0.27316895922091583,-0.06730540780110908,0.11126578440873171,0.08226187576156425,0.18490575162139508,-0.022601793281972603,0.14983865043291306,0.17290768403161447,0.08474339867003446,0.1580400542358929,0.27686529891786943,0.04477402162485086,0.07629084003584567,0.30176312369437663,0.050812308860120114,0.05776539853365948,0.32400107656891264,0.09834781037652751,0.06616588653558177,0.0892432817816532,0.22966300128824843,0.10853464981956039,0.032593199124896,-0.052769863611853166,-0.006573129875002657,-0.039329809050466416,0.12200438840051887,0.12283970168233634,1.0,0.25206156453113027,0.15273351288634618,0.08179663735247744,0.06400135099150031,0.1482759506074515,0.4034709015811243,0.2085069644806038,-0.0012187302040555462,0.07433337381886357,0.15730806793123694,0.07333847073787629,-0.11665756352905579,-0.0050411782823309645,0.0005997609627734875,0.14244721189848913,0.11542434584050039,0.11298668797546448,0.12439127709364937,0.44312473864352153,-0.02850360868026711,0.19422278195005963,0.01227398763130137,0.055874692116016214,0.12773456372815115,0.06189092541772541,0.008167402035348416,0.007895378373564237,-0.08782415870753114,0.13576695641494593,0.1045707484535357,0.11661919108046742,0.1784820709463884,0.11339171971237276,0.07044453674519634,0.0779504018773377,0.1050379685233549,-0.0968934845413296,0.012305754273966869,-0.15343845784626262,0.04320234497324004,0.07744896127381459,0.06371066937530867,0.0788166752899465,0.09535523598326776,0.026531745804103713,0.11503260282997421,0.10730730759543125,0.0795804783404475,0.27412100289391866,0.04336407259599068,0.2707302804996218,0.4619399108710015,0.0312180291650661,0.15902821803709685,0.04556900471916277,0.14193782985632114,0.1974813989257002,0.18221311738535792,0.0726338133781827,0.08889553977200274,0.14377770536325687,-0.07052190014499286,-0.08763612331635635,-0.010946338382048516,0.17860884653690878,-0.10454636665594148,0.007110916512767774,-0.1521848742988299,0.09984933502303253,0.24118711045924468,0.03704079130593879,0.053294197462093476,0.03679935803049718,0.317978172567171,-0.22510525285776745,0.21217713920690598,-0.01199893373912938,0.14736971529288845,0.05101286856915632,-0.23082729034265606,-0.34076622546937435,-0.04585830372105942,0.09187600919807236,0.03601442846482749,0.17460128705348754,-0.2611756493436726,0.019482584371923555,-0.14176225238967913,0.18702045662464858,0.1060189313662196,0.04752831237172898,0.28421880804154065,0.09665635398811792,0.04073103804740901,0.1388682151970709,0.0923309466455856,0.34660171554796754,-0.12109045627691388,0.15580407120869966,0.32863890199844503,0.04007926633432822,0.028520153505958053,0.16251233606142618,-0.20545130002346665,0.08949374975236829
Rectus_L,-0.031890014803792006,0.05200472204080117,-0.19001233409911356,0.11719832020655582,-0.15268870773890217,0.8371287564994717,-0.030046534166959734,-0.09006156582090874,0.005846555486901908,0.46330777456993394,-0.2311279796609665,0.5018405731019069,0.12220486956605645,-0.3836471683833747,0.48606819120360345,0.48520351247923116,-0.1796095840701202,0.3094472336369892,-0.06432865039244574,0.2743605493470479,-0.04625488062967122,-0.012119789545713057,-0.19676027746743885,-0.24531081631500287,-0.19273292646354434,-0.28161701406580014,0.04155890610054677,-0.1585403476931215,-0.025269638674469314,0.25206156453113027,1.0,-0.23627597551745874,-0.08722025562475025,0.17685595959642897,-0.1777161675316303,-0.054386833837513415,-0.22407991302572863,-0.2898629714228298,0.3969711836276574,0.24360016098399853,0.4855851439635393,0.12908077325671993,-0.24529417584137672,0.2389623855203587,-0.16251153376628444,-0.41599574085684415,0.49098124231635654,-0.08414646240604756,0.059351577495025086,-0.38277870394399893,0.23879947759319403,-0.12313159829358382,-0.18108995968616054,-0.34659095873769136,-0.30937923234792297,0.016499822164888052,-0.23547846300748906,-0.048135557721962895,-0.031410367874494034,-0.18673315656809303,-0.20993544437289954,0.04039912982095729,-0.2745706110448266,0.19286702777523615,-0.15284029016191716,0.3238709252905233,-0.1122928688455496,-0.3881916282031807,0.26197679249918526,-0.2229716778331793,-0.4296433055866374,-0.24751650429702216,0.24829975801520762,-0.1791728170387567,-0.3926512480056108,0.19077471239646643,-0.33161285862403583,-0.13327147480811624,0.6730370266616686,-0.30611104275127693,0.014112472433644451,0.3170909369265855,0.2890976132340082,0.6120128610503202,0.09073544195688608,-0.3477893732155598,-0.2993260858962517,0.45531342822996057,-0.3608265375362271,-0.13157590978562556,0.7037368618054844,0.08985255245810249,-0.13357599027422823,0.1582961870095424,-0.04595771103929927,-0.21481986025751929,-0.23069421091155223,-0.003256083446824567,-0.4023065600750295,0.5639037273476589,-0.11315092020561453,-0.3377205295325871,-0.17046578086984124,0.7029214579553316,-0.37264081081533323,0.24196065581067813,0.05818159232001322,0.020715387349886868,0.20901100393493802,-0.17488924025684724,0.06866097786393065,-0.26455860624444577,-0.34488498127556955,-0.36534604719884256,-0.048340884336086375,-0.4911935261127722,0.3854856134238395,-0.3574609352500698,-0.12791995185497304,-0.39941308489225474,0.08992728945345382,0.8173817078294813,-0.17296438513344792,0.11816199756035568,-0.15102616071935038,0.3823400369813335,-0.033166653549418536,-0.13397082832271434,-0.016366083503241886,0.09966977051502787,0.37024629500465467,-0.39352380854072666,-0.1801445551617707,-0.31909592570301126,-0.11126794965011956
VTA_L,0.0022143635351922195,0.23575195689608164,0.08013453422297483,0.041052652577811516,0.3789010901598889,-0.27950519483861164,0.2975392458095107,0.02254950476133498,0.12019444829734172,-0.23527003678829095,0.3005512562112319,0.13500345851964426,0.1624062753230555,0.44535418005559213,-0.14150925282734245,-0.18614279044644122,0.2526307113761374,-0.05417087582629283,0.18966255644095747,0.05788001432932273,0.4455602588945549,0.4190725254166728,0.5708615530188597,0.28765756558111244,0.19205526699615774,0.012069650167822554,-0.11123471100710047,0.3930164235923999,0.24432989613948333,0.15273351288634618,-0.23627597551745874,1.0,0.4254604773778582,-0.2748764545821771,0.1688754436302501,0.2420691687883239,0.47569565366798555,0.44439061705990984,-0.046383464578738876,-0.08694867659486817,-0.11110369927446473,-0.19846448095477667,0.40694481311613606,0.21240906363859494,0.3262242560923494,0.301704599241974,-0.3873776162070921,0.2251014391066944,0.22133071256303644,0.4312833513103105,-0.14099102950997902,-0.23648504748929322,0.5007090091122972,0.536924432270431,0.4785119875831969,-0.289265762317433,0.3207305705903985,0.043792377991988124,0.3339729410390952,0.14807888694269752,0.5746284717189681,0.11729288469261012,0.557148022665078,-0.32762589195443614,0.2894679982109465,-0.0666226975660864,0.23177099378222193,0.3556709070371463,-0.04318429391600655,0.27762430096943974,0.3872577704532418,0.5108302927601834,0.19109810982385989,0.21019707402965135,0.5297691607416382,0.20157685659467808,0.48574385185658764,0.3929451080829172,-0.11804875922549947,0.49340240512485667,0.019941395464857348,0.1529414730763078,-0.2541798381294414,-0.16227017663082702,0.2710561032486462,0.406945995694276,0.4676962336647771,0.0691143613854805,0.5822727382463596,0.4994117764511074,-0.1608002713277368,-0.28495219191818966,0.33958167075878254,-0.13497008654385337,0.41640110182778706,0.1864993697956812,0.3373339019463604,0.045113913068871116,0.45798185919287004,-0.2790753489856803,0.4546167132708555,0.5185935246513916,0.2992026098822381,-0.055095879825390104,0.19940132656675993,0.31971732943152004,-0.21791195242922548,0.34796755943520813,-0.24843379442483657,-0.1188794422551057,-0.03426718527387229,0.23369096496588534,0.5845383679307825,0.5751451419415141,-0.05404567230063048,0.07216304306723373,-0.256699823140505,0.2821800091365325,0.09497444535465352,0.4905348670417969,0.20947537784890927,-0.07062074768471847,0.2490707442924658,0.045072629314641996,0.34285664527276194,-0.3503252999106196,0.2012246300336851,-0.055355575385386865,0.2147996467354668,0.19599390574611966,-0.04587247858381769,0.540272215683447,0.06514326878583405,0.15110585741698315,0.3335725495113172
Temporal_Sup_L,0.023951709156645698,0.5806918947982526,0.32009363416058084,0.3382542136108208,0.8395010627130108,-0.03671063957303801,0.630277452832867,-0.11930794050436978,0.2468581225299586,0.2591680252192833,0.2749468848224941,0.29075506321490224,0.6922685419085437,0.518300360366683,0.06595525751646317,0.35012382199247927,0.5835749376634006,-0.14200817353630077,0.6012971161217182,0.31645888418308077,0.5692680694923422,0.7650901543994394,0.8119105241553989,0.4847409432689199,0.5559621169428599,-0.04768860993360864,0.3271836578892575,0.5590047911539768,0.5671244890333508,0.08179663735247744,-0.08722025562475025,0.4254604773778582,1.0,-0.021187943534171996,0.27159844810306505,0.23820727175154438,0.7246331470321447,0.32138583322156594,0.30770067339033114,0.30105017970408754,0.11003841386002869,0.1278197858510128,0.6120976447336368,0.6781819304377649,0.48342327347832353,0.6079796849665143,-0.17955297658835556,0.6705111162139721,0.2431502603648681,0.5615182725694672,0.023494960461698355,-0.024790954035142032,0.6758727374925266,0.38152280569975405,0.6771257517515428,0.2857358755307038,0.5992584113513617,0.1581136225387,0.6883372426327631,0.5575364092762969,0.7001361624925808,0.21917032670712985,0.679047060230081,-0.13868464015493645,0.5104642604062389,0.3543699477387937,0.6145129654002112,0.29936721402466226,0.5206765428038997,0.5213954226494703,0.25665228180063604,0.629057002100808,0.46841823076513806,0.07945495541154135,0.5874373540909753,0.19733300816156385,0.4307783883604347,0.6720788128480336,0.25135566726348396,0.5257043327682417,0.278658484773189,0.03605334808081591,0.09715272012437713,0.06651269053443887,0.6272550878048176,0.3612847021109576,0.5518619936397795,0.5652880335856575,0.6146524270590179,0.5472659973257712,0.23282320507304533,-0.011197714735689908,0.5541413289321956,0.4269153049425657,0.742370987282131,0.5882170028084763,0.5807557558994461,-0.11351650149573667,0.34646390940803157,-0.015668980540886154,0.5029202685720624,0.49998227495419423,0.3884699018535955,0.2503862570999289,0.3099985873920694,0.27368999435417024,0.35150271459562477,0.7097010148166495,0.3002663371324158,0.21499480371182264,0.47390629568392983,0.4559394005620813,0.7422275364353659,0.6398253961878178,0.036708922419067605,-0.024199139561681682,0.2763514191049946,0.37731120329610857,0.49431633650948126,0.4167544679012507,0.5034491459464246,0.025155566438148824,0.2834673429253031,0.3723448089505328,0.7385223129700772,-0.041943371151739024,0.4702034597857424,0.04771114638229258,0.49641859133742383,0.21272165260564152,0.2967565776400857,0.5027658219852528,0.2579247636598344,0.2978882726472831,0.7827987145203221
LC_L,0.0865311917112557,0.2909057150940701,0.269722667722583,0.07373139758532156,0.07964941691838742,0.15712151454487114,0.24140881750768825,0.21188915121228052,0.14336953671681368,0.33132466330028615,0.058848955933829675,0.10102883726092081,0.28124805005914183,-0.04611671521581559,0.11394149182656715,0.31409229767519087,0.07032929223426375,0.10214006095192046,-0.012710648514495524,0.10190680779851145,-0.012839406714193655,0.07909657443336301,-0.0638921607177189,0.1782178838927926,0.18297107146996947,0.06044379829102613,0.009435405786306906,0.10994358362521443,0.27670540106747227,0.06400135099150031,0.17685595959642897,-0.2748764545821771,-0.021187943534171996,1.0,0.24975409198051843,0.13415502091365558,0.07446102228833332,-0.2657353131676327,0.20377891158664202,0.2828849524651533,0.24285451077474346,0.3686103229920338,-0.05510818120676604,0.20530662440821923,-0.029437554445919688,0.0935241788315092,0.35212540230972733,0.28250856161595794,0.12256591611215459,-0.05492428045694749,0.29405206385064325,0.2974822632758552,-0.10008354927305314,-0.09859487429793809,0.0007229028524499077,0.316928903400832,0.06883848537596575,0.027752584546747887,0.16243230723656835,0.3055422729960868,-0.11948526859000906,0.04666115551212633,-0.11291078585219003,0.31634485335859375,-0.04932949714749288,0.29973330301972084,0.2700739167637583,-0.07608019700183839,0.13218357868818137,0.030656972899348878,-0.06646056067340925,0.030909204167897743,-0.06941138719825958,0.11132993830859045,-0.13059785162967336,0.06563381013000047,-0.13238995595670994,0.16420563097843507,0.30217304783029164,-0.2504932958802819,0.197072932822281,0.11328200204991917,0.5252440705756081,0.20542573073711212,0.03828602192382933,-0.025975684773849518,-0.045420170303010654,0.1733270066862351,-0.0732476154798994,-0.27929084888967054,0.2708408246360419,0.16581391362386744,0.039431735355215256,0.17404518537418104,0.16401358580524475,0.015750882936095643,0.027495623424779132,0.04744679690040202,0.09640218518670327,0.3517244385316517,-0.22219288235135665,-0.14366568990242742,-0.11866725568402653,0.22100371904000798,-0.06146153999512662,-0.1409858778532459,0.35306140251143325,0.07176306492468185,0.34960713217098793,0.09938488626748547,0.1599293935228994,-0.09298828593915709,-0.18933885318485016,-0.1550748725609248,0.13412190264140905,-0.11918601386512717,0.44071724918650285,0.17605941702724104,0.2810329916591025,-0.17610108015625095,0.07419949175100403,0.16186454758890031,0.15076943065264023,0.34429795687148584,0.09182204367376606,0.30179513882729225,0.14712705817982202,0.18904858309761657,0.3038860608810249,0.15553873299778076,0.18512852723373366,-0.278087998812331,0.26434005617483547,0.006892572687731491,0.06749054573699512
Parietal_Inf_L,-0.10536478551025158,0.7109701101404527,0.3845101021113763,0.278573470930605,0.45232844417525664,-0.20629863131317158,0.4476550642509345,0.8549755386392431,0.17320833167306926,-0.11802313609739092,0.8201384585274246,0.1020556425782602,0.30131142688280577,0.6023232164301889,-0.3396067526435283,0.0009757400749499036,0.37434938392693784,-0.02176494298735996,-0.08185153264406231,0.034621938808089774,0.4094588505611541,0.4043486811320178,0.3117097478345954,0.7246616231019195,0.5638294148578132,0.09114827292824804,-0.1001453710653187,0.8137641684504309,0.7279125082295855,0.1482759506074515,-0.1777161675316303,0.1688754436302501,0.27159844810306505,0.24975409198051843,1.0,0.28270099710414753,0.35187828438632807,0.11224614101489323,-0.025005933066437263,0.46660380219713377,-0.09299209334109551,0.23604683830495565,0.2887418344149795,0.1447881423755484,0.5009078729097822,0.31790580382014993,0.19905088899948317,0.7603285353490865,0.32838154733031794,0.4227961149781172,0.17327916408103622,0.02190593300171009,0.3020629546182566,0.6224170470792965,0.6733029468159796,0.026065156810421194,0.2774021682723278,0.13357821197372804,0.26335638595870275,0.3539445925254238,0.25686207814543055,0.06616291788661234,0.20100750589611152,0.0060281884509618055,0.3512288996317624,0.20699238011608367,0.4271889861630918,0.5517238464857469,0.31291112780904845,0.3861225185975098,0.6390024019275439,0.4223631391256594,-0.1601170669555828,0.8561986262995589,0.3401996514711929,0.13243295486766488,0.5664227847564695,0.4177866622228104,-0.02653699680391676,0.02990097708708772,0.02846552804368579,-0.010877910063765265,0.3781019523655109,-0.11584593398236613,0.16038690973581446,0.7641935538641851,0.3262464536502106,0.08852730116926415,0.38168231528844593,0.030082461443140796,-0.08068747056380296,0.13889969346783815,0.1848675838796046,-0.18745943797111847,0.5388911641608936,0.15990309951844883,0.5748841078996626,0.018971888363329015,0.4949015596325473,-0.034925584878060974,0.0024205787341786927,0.5823633397429789,0.016721941378454973,-0.08059333767740257,0.4735747584533984,-0.25245109646329844,0.12346875462136112,0.2696513773305011,-0.004737879570922002,0.19065611664053775,0.0257770431667375,0.4736577510960782,0.22616252982799484,0.21332966478641785,0.12093813069684961,0.11599758749010781,0.06339479352966872,0.2528653069071903,0.3279455402017238,0.3698928949082512,0.0630248026967571,-0.13783839538083553,0.8556958968570233,0.0010108947259429542,0.5009982053623484,0.13752591122154065,0.29837010978795564,0.2444305838938205,0.852110739883419,0.10521545909175696,-0.061506767148225956,0.07597726167719183,0.46694975805494665,0.4684337692840019,0.20670635390915024
Cerebellum_9_R,0.05759426074189799,0.27430302151973285,0.3456176280123925,0.08186772015945702,0.4409921251387188,-0.17253189656521695,0.345110673169981,0.2479053878179339,0.13447999579588268,0.06469658163187984,0.44048673148550166,0.12115305166109767,0.2717488562932957,0.41959183583021903,0.10848395626104718,0.06718970265779241,0.32262271213875393,0.2659514596824393,0.1475923815181905,0.17135459799525718,0.2623389524964512,0.23166564660129166,0.2737932868621078,0.4854461553009987,0.1960174771658948,0.011617235581295399,-0.010975760638109518,0.3528426712928872,0.3068934465109992,0.4034709015811243,-0.054386833837513415,0.2420691687883239,0.23820727175154438,0.13415502091365558,0.28270099710414753,1.0,0.2775221774880215,0.1708872358136616,0.13566912847865156,0.13497456080591178,-0.2128979911385921,0.21773415324311235,0.2835639609812358,0.2580629813618552,0.24220681056699098,0.2978915030290732,0.045334436634341224,0.31195744421652294,0.7108304396302237,0.19858583134390204,0.027057796250171386,0.09947422977974676,0.31515934352811825,0.36216615461448043,0.22741818501490954,0.015103558677878787,0.10991617333852076,-0.009526982239002574,0.3431398167604349,0.08340810281115336,0.28932939309450956,0.10178798103731768,0.37650012570857505,0.009597767151212699,0.25513021114795903,0.05013987639004669,0.3686214469113993,0.19944323161033645,-0.023618806250012576,0.3471730545249211,0.343319991165186,0.4139372934422434,0.13230296106981632,0.37016629847962174,0.2815787987539295,0.07311759994192858,0.3750092590028618,0.3723529441501866,0.2038056109402888,0.20302063901171322,0.321053356267004,0.151196090441795,0.24223574964975267,0.08458764535757186,0.3698423012060937,0.31110290995689754,0.25375661795749976,0.1375509679315547,0.28551004521714624,0.2622852670367082,-0.09105875308319909,-0.01704877687801526,0.3659469936186887,0.023043267784890152,0.33122166822970733,0.048881427789330384,0.3516171983653543,-0.013193888253973222,0.41813582342061206,0.055055395763005145,0.026165805094362223,0.3559640039983287,0.09939980656749038,0.15897747861113393,0.1093297460951845,-0.027495446606979217,0.09578932058290755,0.3908217392330256,0.15129423049501142,-0.0729418435356465,-0.021346993304449977,0.1368205610056775,0.3287742232159618,0.24782705882260697,0.18518869893071738,-0.0713624007644257,0.1320574345072345,0.22540515072027514,0.20307069001206157,0.290907213075035,0.20279635698605172,0.029786522105829428,0.39321159044135656,0.24003670862831966,0.18889482803731977,0.03558426596646174,0.21688060150576519,0.012766933034923737,0.39366777701073935,0.18469338578464978,0.09512673071185263,0.2116523498324083,0.27997095329105703,-0.12868364357712228,0.14027621738645574
Cerebellum_10_R,0.16276288397268335,0.6282733897961155,0.18308097834598977,0.13812124196351802,0.6101246541720926,-0.1614017597208553,0.570918152110831,0.005591636580346214,0.1491801151871113,-0.03883509435515862,0.4132663127846526,0.0817139492529962,0.46034314912653673,0.5999229304874578,-0.16577227337704462,0.025271561845196334,0.6010070541757877,-0.17482414629562795,0.42723324183292677,0.06824638920347444,0.6251834560994161,0.7121875973891119,0.8071901992526195,0.4504277588847384,0.42165340946593227,0.051273436082678266,0.1201301483112502,0.5379560231751603,0.43751137278095537,0.2085069644806038,-0.22407991302572863,0.47569565366798555,0.7246331470321447,0.07446102228833332,0.35187828438632807,0.2775221774880215,1.0,0.47961682361659835,0.04438828481132061,0.2930192765715494,0.050401020801116705,0.12850215967894554,0.5962358993927179,0.3640348068781147,0.5803440077561927,0.5641086075334931,-0.3140313541034025,0.5539351625454793,0.3616125567771615,0.5968440790043407,-0.10423808668129175,-0.09207728671714416,0.681264542778729,0.5849986692346119,0.6620392235019783,0.09157482256525962,0.6454810425750193,0.21526691733292547,0.5217519544383289,0.5530134626978642,0.7505003407657194,0.3031327980023893,0.7552887917693429,-0.33404124068018726,0.5827397655218586,0.07866136579665202,0.5127246661496454,0.5114908011844858,0.308196115306949,0.5864995150648479,0.5316975134003535,0.7041036140732906,0.25195100155223443,0.15446171946348755,0.7014234217312696,0.1562802771373939,0.5990632716283414,0.6806748892795514,-0.04585914370892041,0.6523912369743032,0.1669699281792328,-0.053947891830581796,-0.043462000258864424,-0.11008397612579605,0.4072322680187468,0.5464643358166515,0.5722489708985904,0.18612206441749343,0.7356899756095007,0.5815995364427337,-0.09751112931542724,0.03157892512192743,0.3968660350738514,0.05615245284649324,0.6470943218271784,0.5265245022567775,0.6265283364772759,-0.10111261643165774,0.5815041702264784,-0.21004462556787648,0.5798057141229127,0.6132296562207507,0.5428645436166601,0.0017463445703902185,0.36881028419558903,0.20755443798306472,0.12394836187271058,0.6017796239282027,-0.0028924176737015533,0.22811668601844795,0.21642673395984063,0.5398340765448127,0.8239155543382314,0.7679337481218842,-0.017662332658610478,0.1377872610016823,0.007471233494199075,0.4097069169668387,0.49659295317338764,0.6690670758910171,0.41319279622028743,-0.16924841511219063,0.3193614709205322,0.26843737325475225,0.6304254996976,-0.22379838761542623,0.3393554353098104,0.08180296555731784,0.43144744071614344,0.3021251110261397,0.02131669781389387,0.6443437498491806,0.32014490323695777,0.3260147041073006,0.662655123499799
