,Vermis_10,ACC_sup_R,Cerebellum_Crus2_R,ACC_sub_R,Vermis_1_2,OFCmed_R,Frontal_Sup_Medial_L,Cingulate_Post_L,Cerebellum_8_R,Cuneus_R,Angular_L,Thal_AV_L,Paracentral_Lobule_L,ACC_pre_R,Cerebellum_Crus2_L,ParaHippocampal_L,Vermis_3,Thal_AV_R,Frontal_Inf_Tri_R,Occipital_Inf_R,OFCant_R,Putamen_L,Vermis_9,Occipital_Sup_R,Paracentral_Lobule_R,Hippocampus_L,Frontal_Med_Orb_R,Frontal_Mid_2_L,Temporal_Mid_L,Frontal_Inf_Oper_R,Fusiform_L,Temporal_Pole_Mid_R,Lingual_L,Cuneus_L,Caudate_L,Parietal_Sup_L,Rolandic_Oper_R,OFCpost_L,LC_R,OFCant_L,Postcentral_R,Lingual_R,Thal_PuI_L,VTA_L,Parietal_Inf_L,Angular_R,Temporal_Sup_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Thal_PuA_L,OFClat_L,Cingulate_Mid_R,Amygdala_L,Frontal_Inf_Tri_L,Cerebellum_Crus1_R,Vermis_7,Occipital_Sup_L,Cerebellum_10_L,Temporal_Inf_L,ParaHippocampal_R,Thal_MDm_L,SN_pr_R,Precuneus_R,Amygdala_R,LC_L,SupraMarginal_L,Precentral_L,Supp_Motor_Area_L,Fusiform_R,SN_pc_R,N_Acc_L,Parietal_Inf_R,Insula_R,Rectus_R,Heschl_L,Olfactory_R,Cerebellum_7b_L,Temporal_Pole_Sup_R,OFCpost_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Thal_IL_L,Heschl_R,Calcarine_R,Temporal_Pole_Sup_L,Red_N_R,Thal_PuI_R,Red_N_L,Precentral_R,Thal_MDl_R,Cerebellum_9_R,Calcarine_L,Insula_L,Thal_LP_L,Pallidum_L,Thal_MGN_R,N_Acc_R,Thal_MDm_R,Parietal_Sup_R,Olfactory_L,Supp_Motor_Area_R,Thal_LGN_R,Thal_VL_L,Vermis_6,Precuneus_L,Thal_VPL_L,Thal_VA_R,Thal_PuL_L,Cerebellum_6_R,Raphe_D
Cerebellum_Crus1_R,0.6297377558406846,-0.10407305757883742,0.47001502501279513,0.020621569948409926,0.393248669544898,0.14399952817467576,0.09174832465738132,0.2477672845674249,0.29613443873479733,0.48209759250061707,0.30900594083451915,0.22929885248519222,0.18344623652552056,-0.19960260310840716,0.7836144659763976,0.5425225032301321,0.251362086739354,-0.13959257550789347,0.0047993415456684145,0.7175345681904892,0.09599398377061291,0.1848616917103487,0.6385600635894498,0.5591249804203231,-0.05238851721893586,0.6391973009311804,-0.13196422633751553,0.18759362254076353,0.6423902653521678,0.3872139059013148,0.7566159711295215,-0.17160830439245142,0.7826649568519859,0.4118454943869037,0.18504165566445774,-0.26748704915692934,0.37682207844127946,-0.10631178844813649,0.10567299810671527,0.49190648805057413,0.05293880967530465,0.6153038306934069,0.6284936132883479,0.4126379037560745,0.0011697495523037517,0.11044462651448998,0.511927350038402,-0.016768835549741363,0.3724610852293674,0.4941510695735488,-0.0032845979620944495,0.3271926643169556,0.5299147945018268,0.30906915021692605,1.0,0.7564985025178181,0.3307361365812399,0.4926275190171613,0.5116580052993935,0.08115466011564762,0.2628400189900736,0.29539484943034555,0.10026375686721123,-0.17373749046527157,-0.1882250418644838,0.402268785082027,0.30610464876783783,0.3161769947436341,0.4636745665089811,0.20029100827564153,0.15550961262984478,0.17625110442781683,0.16100954562630357,-0.2016397559626873,0.6290892232697914,0.06737407451924173,0.3918431708348483,-0.4177543933329673,-0.3935340760177344,0.2046660045744867,0.5204715333871641,-0.009116689417142766,0.2058559651549326,0.7273748941216985,-0.4009389041792233,0.40359655175472936,-0.18239276232568868,0.4986493723195824,0.5515839247021048,-0.04680458989972645,0.23420071301913248,0.5546266245693335,0.34013433229265827,0.06783980214350277,0.18446380559018896,0.17613027673159962,-0.02778533687595133,0.37118285755292213,-0.16679737883157283,0.02572356882598011,0.41456808987739807,0.3667589884574498,0.13747516554336467,0.7072551217626826,-0.018678047843659496,-0.17233015516147177,-0.04577051441688571,-0.007677695765213658,0.8504342855004468,0.14977892944224186
Vermis_7,0.41118151682112675,-0.2209655232629347,0.36248676302587,0.03726186511836965,0.5974156345636173,0.15043518972466996,0.14851114946817737,0.39968791329193915,0.2583534366318606,0.6442420750333695,0.4957029775709183,0.169529817093716,0.2585001475791247,-0.20276337761165505,0.7288241333148211,0.6500897037261993,0.3246939567548559,-0.16320252830847692,-0.3167089890172768,0.7834057717408898,-0.11987964306620823,-0.12062154859588653,0.3169018449550462,0.6953497690545667,0.09176664616264925,0.5505776229156805,0.11463585611091257,0.31826966803884177,0.8652240517703943,0.27130023576786155,0.8330533575266733,-0.3818842675224637,0.8576181821222767,0.6296836062133527,-0.09859269158341315,-0.21613894509888876,0.3201936496881609,-0.07358257869397095,0.1640369851602157,0.3355549067144029,0.14219124975086897,0.761485956753873,0.6321415137907417,0.5655537701419711,0.08731773884657217,0.3162868186330452,0.55606374684851,0.04895720911168477,0.4286660898440964,0.5331612822889746,-0.15279487013302753,0.3975997539596394,0.68447504959996,0.2136573351342367,0.7564985025178181,1.0,0.527564543564803,0.6042089130833018,0.6450507646548788,0.0903740150903641,0.3563939252519802,0.21534340887109918,0.29512819022664355,-0.38414663712492764,-0.23704178050168428,0.5449066148731484,0.3555246462839185,0.37469239367288226,0.40357271464434613,0.11227961662827417,-0.09226469218645941,0.3955349102132956,-0.14542392996255307,-0.42928936689923813,0.6292658437534233,-0.3231032691362215,0.5271585539941955,-0.6121036690946575,-0.5123415220441466,0.09166830359356444,0.4990182869197824,0.07790471946410212,0.456658924210971,0.7777599990622028,-0.5786144238201526,0.5559460211552563,-0.10635428597956204,0.5554762332371646,0.4766805903807097,-0.08093266357719273,0.27996836430172467,0.7622458381442793,0.08392551885296122,-0.0022683412457996767,0.12167583702482018,0.411072362283723,-0.26891692067421796,0.5623750961127497,0.038762870366234034,-0.34090688300650346,0.48959786527761884,0.4368969709958422,0.1322317053974078,0.8490189413497299,0.13367737485341152,-0.32615142266517116,-0.3536662154694829,-0.0009370284288752324,0.9098757127595771,0.33883432471066144
Occipital_Sup_L,0.0990400637000378,-0.3997846700937201,0.21088985602681026,0.1415693116745648,0.7442095215435816,-0.030579574859097423,0.054967905343810936,0.47601188823088164,0.33112266631546095,0.8588018529688225,0.9083496747799394,0.1345093196070613,0.44171582578520985,-0.015011580929014128,0.38456114056754015,0.5314580412359214,0.29126159261345497,-0.17949316420645503,-0.28582617436665486,0.528303260180614,-0.27856374108666215,-0.3088122922068867,-0.17144261008109626,0.8721688826656842,0.5867292965271842,0.35924320835846546,0.29792903878953464,0.04820629541643692,0.6228114088510445,0.40251928334344667,0.5077654798293508,-0.15872856647473674,0.5526105814686532,0.8821366446233555,-0.21316247930211385,0.5606849161379857,0.3765327384059355,-0.048245191561225614,-0.16123569322703374,-0.09892242093652726,0.45514500301955807,0.6524918726390367,0.4571278145211603,0.3872577704532418,0.6390024019275439,0.8550330851972873,0.25665228180063604,0.2092074103916469,0.41041458980016865,0.27500430947631954,-0.2079145195015814,0.4894090211802285,0.4299454490629773,-0.06529451034190488,0.3307361365812399,0.527564543564803,1.0,0.47655160330591984,0.24269952771282352,0.13811309845266392,0.3575215042375888,0.40192473730637635,0.6062777812735035,-0.26299584963559053,-0.06646056067340925,0.6191938528802244,0.6066836790630002,0.3723954241886911,0.319506827183594,0.011373478568387937,-0.21348805831902468,0.5933334079889544,-0.18861295422839333,-0.4625886009164964,0.366453526721094,-0.40844421203278625,0.28591756110576505,-0.25325766423699597,-0.3115650659654642,-0.06873644444255182,0.11768077393681237,0.16061711022453873,0.20184139740299362,0.6470393599976539,-0.49439293517540595,0.5754729707650669,0.09250523794467119,0.36696031867897655,0.3816943684387981,0.08946106512595642,0.343319991165186,0.7708062768227636,-0.15621185671965754,-0.32975848481834996,-0.07581587195396608,0.34553283350499586,-0.5068889679578623,0.6717533987736096,0.6461071438315297,-0.3349476263309233,0.4308093682688598,0.27291345460031285,0.12602283966626804,0.6364392116614228,0.705292327000232,-0.41635507007275985,-0.4906646132089564,0.1788015353456244,0.560256058174219,0.5778839943656255
Cerebellum_10_L,0.4427938806630635,0.13685671325765414,0.29134280065745366,0.057512552178956775,0.4361939059146747,0.113674781450211,0.4364652748334478,0.6204498250793269,0.4770117120085203,0.5932061871371214,0.5077352950190696,0.18665676534732872,0.6011161555776153,0.013060993370382858,0.47898691130034915,0.6287882108419143,0.4269482506368561,-0.00164409422958062,0.09441749583056161,0.40882600796187146,0.07928837584420066,0.1693442935741525,0.2936436114912737,0.6011151953935931,0.3214151913230606,0.6743676533278946,0.012166478335595905,0.4864200614660285,0.7237953128621901,0.39854306658866556,0.7286386687654027,-0.01564617638035933,0.7116298467740082,0.5210669723699184,0.14779267691985565,0.09029442833293773,0.48287977141878063,0.12410960844076142,0.32897496425264483,0.19736868494316945,0.46957305632900304,0.6970519239734279,0.5461183181962281,0.3834501846131164,0.38538469205711134,0.4952222586084931,0.678349983944154,0.27504918134432416,0.5786785802557033,0.40210156056795127,0.2009732956237552,0.695084747862385,0.5297005149031383,0.5038949828596339,0.4926275190171613,0.6042089130833018,0.47655160330591984,1.0,0.6424754237209885,0.3270858666051701,0.49985141538331157,0.20282774977589157,0.5068043196472033,-0.0702719834261956,0.10770224745477193,0.5728399369488947,0.6363300207319057,0.581481006821171,0.553420619731048,0.3621822365374708,0.08084093565779395,0.5626287235383753,0.1910236310318535,-0.1354099039080464,0.559331531410252,-0.010887460376524891,0.3095137262242568,-0.13389013661360993,-0.1269357984564563,0.2653206412891287,0.5724706260050092,0.10497308682525584,0.616800050896884,0.6637129536020099,-0.09213081551007601,0.5494764738553247,0.060462075156980155,0.5321591049198062,0.5211641001758223,0.24377014767243185,0.4515817309497678,0.6770481277414562,0.34478318935260044,0.08822041448030862,0.25730190402544806,0.3979126254470451,-0.04673119831527709,0.5305866425079865,0.22957874819466315,-0.016997015902476365,0.6509683756783369,0.43764152588191735,0.31026793937681335,0.6183475907538787,0.38101605095133867,0.11696924071525994,0.018485652543272092,0.33499182875264477,0.6902249709181502,0.3024083166991004
Temporal_Inf_L,0.34527353623459156,0.13496699370761037,0.25396631163199945,0.0354975188571738,0.20050551509055295,0.05474178606340523,0.34640420698720664,0.5228978710476689,0.3727504017939026,0.4980238125713432,0.3724393338293562,0.22342473451378156,0.4622851036614539,-0.11263452174850883,0.40896497994557496,0.4812544488645866,0.2665462368355556,-0.021964507181314815,-0.07005713395666266,0.2721098385278298,0.069719918806522,0.16637332882324887,0.3612198938548477,0.44353578108028147,0.20406129496328893,0.6293745607221363,0.03643789563896291,0.6248173199754786,0.8010732457074443,0.23164328695104888,0.7735873687747967,-0.04038277053083294,0.6958630035272668,0.40563552383028895,0.23988357473923963,-0.22953833500123005,0.4242079495938767,0.14739431084797666,0.38703922663984336,0.33112753388189164,0.3260017134506751,0.6062324823126769,0.4563533282778608,0.45438221973668474,0.1259146162382349,0.22799462960258893,0.7886257546832559,0.15238626202669686,0.4798387175181664,0.5185552238873189,0.3047059201593956,0.5389461860932446,0.5156107845589997,0.5530371999999572,0.5116580052993935,0.6450507646548788,0.24269952771282352,0.6424754237209885,1.0,0.1965430034619438,0.514375068229531,0.025863426009465975,0.3732612642352749,-0.15223165434966027,0.0007752692538350152,0.5723889848613841,0.5331359849142718,0.5255667415661881,0.5004703149222104,0.3733605787477658,0.0044629455285765595,0.4761123764811878,0.06991398010697054,-0.11541976021655047,0.6350224297447277,-0.02043811756181195,0.2426846114057627,-0.2652892488739852,-0.24847774929759134,0.14569280123914602,0.64302615249397,0.12993376732417003,0.7879107799286261,0.622245488330404,0.03601005945843094,0.43551089553828304,0.007052044574736187,0.5127448404470882,0.49781241790219694,0.19981030610042652,0.35959611311202666,0.572631100003663,0.36439580073181504,0.18487512896973507,0.18195617742563058,0.4629799613484447,0.0245990947722492,0.471952181073048,0.020369019232193673,-0.01142958970278544,0.6463693764911637,0.4808817587677676,0.34848711087049355,0.5151523978929171,0.1478812836692667,0.19580936052446513,0.09142677299547516,0.1535721060305983,0.6889464776958224,0.1638801215669488
ParaHippocampal_R,0.2115356112198919,0.3855382144326533,-0.15409157090404055,-0.2692487817924067,0.040156032874649805,0.2695204383406196,0.5311770585445555,0.31024589606761915,0.07998400993474836,0.21730183492975352,0.1830118535775469,0.1912650277026398,0.5283177776967976,0.24172572864120642,-0.06930793107074366,0.642063423766186,0.24945106239727996,0.2614276874378683,0.21267138986098008,0.09417291204410964,-0.09331170864059282,0.18987765286284222,0.22230985132962053,0.2568197448862685,0.31864946989816034,0.5495452661237695,-0.10789489704146722,0.3658169374993102,0.1681854420215722,0.41122809936468324,0.37556862098967214,0.0494278209192363,0.20775287839814427,0.20404307212159184,-0.12202198527361985,0.21733326985852128,0.2765488737278286,0.32482389527971844,0.40841785294506183,0.1250071225138914,0.5382672056642843,0.34202886225219226,0.2903438239193978,0.13229665194202914,0.43400799636737014,0.2687418802677891,0.4287870358059646,0.4540552223371368,0.5187745190939422,0.22184410309510855,0.1151184747380247,0.5393240956010662,0.5577649752291566,0.18446553821302267,0.08115466011564762,0.0903740150903641,0.13811309845266392,0.3270858666051701,0.1965430034619438,1.0,0.4110901251531995,0.06703055992266559,0.4118530090531545,0.3950275222061447,0.15663569925148105,0.4391155642341005,0.48208347877013447,0.5014502274833992,0.6470829525743405,0.40800339789987455,0.21795267790781322,0.4559107652719313,0.37031351962643966,0.1938191943218368,0.30707946769289146,-0.03066567819518988,0.15480638719173587,0.21515410249753392,0.46555155176877805,0.30371143213079327,0.47669151066906373,0.10141569682409558,0.3480100817579241,0.24464716460950742,0.21058902437704616,0.3806412980402008,-0.049551675162356666,0.3019283750544564,0.6092466487855878,0.29645603903082207,0.12981299215435538,0.2835625442019697,0.22518858521350738,0.3484430699142812,0.3923310842454,0.07674423599040922,0.03953077552784992,0.18354773949224587,0.23884368002014483,-0.10706012218244731,0.5048377483135041,0.2864672565927311,0.28987210034158145,0.20795199518534066,0.32731550011079635,0.281523546030881,0.20557921274194807,0.3904434252100563,0.19450543107485557,-0.05160854683311582
Thal_MDm_L,0.4819068787759773,0.3157128905636719,0.16003072845717822,-0.022666898018830508,0.2090418706974424,0.13050939667760245,0.3826921319247604,0.571284236693209,0.21126391966147368,0.5068612598709434,0.4185992164839663,0.32851398804975623,0.7096403795905067,0.062190291262321284,0.18688420423127203,0.517680939548158,0.4287081999717752,0.1869784355448777,0.3241889025145331,0.19903190604019155,0.030594766599668314,0.19945279838066662,0.281385345834969,0.4740652802051854,0.5208750020880222,0.5738759410577359,-0.013523722804055205,0.5655917880332775,0.47487165342921095,0.5450366987456575,0.5778245862841881,0.2595283398987222,0.4157722198374923,0.3912409902742234,0.36011078685389186,0.15801332070252025,0.6088681951000808,0.19284164240552568,0.3641861293148145,0.050750082240065,0.5818905070806557,0.5343529655464248,0.4971917578440456,0.23177099378222193,0.4271889861630918,0.43514820936947324,0.6145129654002112,0.32008905781304603,0.6231704014673923,0.5890402959826091,0.19469812089801122,0.5847395667673106,0.48513271874072655,0.6038285121133113,0.2628400189900736,0.3563939252519802,0.3575215042375888,0.49985141538331157,0.514375068229531,0.4110901251531995,1.0,0.20716614083557625,0.6119162964113856,-0.042207600318778536,0.2700739167637583,0.6056645050863688,0.6578829375827671,0.5928556861779538,0.6447175819668745,0.39443097988641124,-0.17018130948981572,0.5403348302994815,0.33551009050948827,-0.14523533310282782,0.4238278725132365,-0.02466755002493486,0.14188197609653785,0.05212063362786068,0.08556651051314892,0.23796480546556448,0.581326621556053,0.19261178354395497,0.6538986622242536,0.5095335486081137,0.03934071025058004,0.43956728562660463,0.041916021443604824,0.27149562214405926,0.5913907727335742,0.4437695179045951,0.3686214469113993,0.5694212750603775,0.377007432894141,0.10710296367757355,0.2650353857817396,0.3935002131503271,-0.02829321633094657,0.4669026386441994,0.2826632533191384,0.0286037416972696,0.6529470199537848,0.5712683026224821,0.5208566800440306,0.3755628747114786,0.4855373284558346,0.4480681787451829,0.20335687506730188,0.4945437104572869,0.4813635613011544,0.3911194630533288
SN_pr_R,0.246802218750892,-0.13179328722687642,0.04097152288736798,0.2203254579110166,0.5017105657164358,-0.014776633871258474,0.12332933944137248,0.18063148817777702,-0.08041531589742616,0.37372120154522775,0.45324483222740813,-0.12888606713468026,0.39011994189115745,0.21665164790124025,0.33843708756702595,0.23934325517829638,0.3510109921072508,-0.1593423049396121,0.21817218788248005,0.33160589142606856,-0.07377246500014024,-0.1049397443007548,0.05372395581301877,0.4296905276980272,0.20840514506149999,0.3410900303059482,0.05339028577545852,-0.05069045796451735,0.2579565162588034,0.5910499090463724,0.3276732041061939,0.036643464166601705,0.35158714625996296,0.36241983406304756,0.1846779397995808,0.2955050039630444,0.4454474848837834,0.15555164219788573,-0.2098420280082149,-0.09470592136807846,0.3463860195619332,0.31051502275281395,0.43330909859269223,0.15110585741698315,0.4684337692840019,0.3501834742807481,0.2978882726472831,0.0925830154069062,0.26255591006820345,0.3644467096634858,-0.11723719538073674,0.29745775243879985,0.2634234863318541,0.15666382998088813,0.29539484943034555,0.21534340887109918,0.40192473730637635,0.20282774977589157,0.025863426009465975,0.06703055992266559,0.20716614083557625,1.0,0.2575220255010435,0.13826121389030316,0.006892572687731491,0.42272113555328494,0.41639608694655944,0.3297577156180854,0.37576671855850097,0.050621048496371876,-0.1716089770075786,0.3597813643950249,0.1343390439229827,-0.3934094622194524,0.36176692708858893,-0.11847149016897612,-0.043704622517522405,-0.18242218663844903,-0.1652803577374508,0.03596289586998291,0.3201413158561101,0.42110467239441296,-0.08215706424502943,0.3654969461540176,-0.3085381899454153,0.5314690111322938,0.15309941937394195,0.39696401323061076,0.42940694800636475,0.22244216049436177,-0.12868364357712228,0.3427032491546866,0.16462499763983032,0.00036054021203680707,-0.01808221760826762,0.15747647563229267,-0.2803195993027876,0.2572256971695968,0.2554899222626427,0.08380946887865097,0.33037395563778066,0.009568093598437126,0.3113493249733099,0.42928165201736446,0.336763425252102,-0.03926794519302568,-0.07658158701052048,0.09772645305375505,0.3090568623831809,0.5139452230348472
Precuneus_R,0.19809119858042784,0.08745524409959349,0.017626047145120016,0.06761951931378551,0.4263805414690898,-0.0736619917536544,0.44417358075590113,0.688666387092412,0.43187910633788573,0.7702898371670283,0.6315210608133035,0.09450775449306448,0.7295036164208534,0.3030385438382876,0.020613130781618538,0.4506157508103334,0.37890583647536885,0.0930144512578852,0.1485453196736444,0.13283172269893337,-0.1637681477714266,-0.06896209619106645,0.04092725250500673,0.6425668432102392,0.8000488547499616,0.46207346751357353,0.251995882803712,0.4710904477645142,0.44058994367948057,0.5551025957724651,0.4725599399677562,0.059588561701450195,0.43926643282668587,0.6794682807531871,0.03526352851414771,0.5614776678019324,0.6249226275011256,0.12487765232676128,0.2674105241265089,-0.16705078529674677,0.755187064189433,0.6322987481059743,0.2887460162602984,0.28765756558111244,0.7246616231019195,0.7416899983490464,0.4847409432689199,0.5542836949748192,0.6884210452004611,0.15045420593066092,0.18305981549959974,0.6700398814227949,0.5118902068202495,0.36367841077464785,0.10026375686721123,0.29512819022664355,0.6062777812735035,0.5068043196472033,0.3732612642352749,0.4118530090531545,0.6119162964113856,0.2575220255010435,1.0,0.1326501628128944,0.1782178838927926,0.637173041375674,0.7035909011411795,0.5838178667254318,0.6231464792123138,0.2654366967617984,0.0034350256696911038,0.7263072236805066,0.17704729729110197,-0.25745511957235123,0.4176061164462661,-0.17457463188500963,0.15322100530496774,0.09697337589687721,0.06971933978959964,0.1611900433464278,0.3537340140207171,0.23777225639110391,0.5172915509028417,0.5368177947424876,-0.0252987619088707,0.5424260547753658,0.18380441087324673,0.4070032016681041,0.4950187111763608,0.6218923109154585,0.4854461553009987,0.6784781038191912,0.1395867655717303,0.01279261006012519,0.06512455983593184,0.5179923064684395,-0.3249045583223235,0.5931472248048689,0.6873744102281644,-0.11527227170989732,0.7029772789333658,0.5420755091546913,0.31706032570492354,0.47325033580207665,0.8343794259264387,0.20765603056003953,-0.0827224909750304,0.34321206759944517,0.41380703170685673,0.4155402904595392
Amygdala_R,-0.010519016661973189,0.3263723615623015,-0.40308892922454964,0.030706510161247782,-0.23388419168929825,0.09210977301827525,0.39483685107894617,-0.02052190748473481,-0.07234826952993359,-0.22021093766666974,-0.2631878847798713,-0.363784562112076,0.18239980179991624,0.4155770590701043,-0.37174192799932115,-0.10391511395039019,0.026470320218605237,0.08020081464168538,0.500203811316977,-0.3282175452334201,0.018807056901976427,0.31476383953845377,0.16081605123445694,-0.23320339640120916,0.19772391749751572,0.09469114947751052,-0.23397265379370197,0.026679834134851636,-0.3427378540333664,0.2559145176806706,-0.19475420530508772,0.27505643681062847,-0.17891900147894008,-0.22122225906463133,0.2544177057432587,0.17048629563457374,0.13967584514759604,0.1828961264857097,0.29384338857182596,-0.09616983966298875,0.30385134534507,-0.14599362073656103,-0.14552517057419942,-0.14099102950997902,0.17327916408103622,-0.11537805635716868,0.023494960461698355,0.3500087200321976,0.1980679064572921,-0.32529768912282486,0.13451082179944515,0.13014209436065832,0.12677284663080746,0.10172910960471587,-0.17373749046527157,-0.38414663712492764,-0.26299584963559053,-0.0702719834261956,-0.15223165434966027,0.3950275222061447,-0.042207600318778536,0.13826121389030316,0.1326501628128944,1.0,0.29405206385064325,-0.14187574239576753,0.1008049694165712,0.1373040601625991,0.3497522008759119,0.09899473417389912,0.4834218580024657,0.056590780078552436,0.34421132113228503,0.31511704426639026,0.04406465059728473,0.3377909898105997,-0.22955403068056007,0.3413210089507554,0.5493981192812799,0.1605646865983875,0.13854118297076795,0.19674926726300462,-0.1068301009701529,-0.19726568792447793,0.4653098872387972,-0.017234579245148936,0.1779038366247439,0.18271125526582832,0.13030255784231964,0.5111291978077802,0.027057796250171386,-0.23653159769718718,0.26229480051583004,0.27595101325684557,0.32537285519921577,-0.03147739331919067,0.2055812259981072,-0.0679285137136997,0.03478673970233538,0.4330143859515899,0.11336066701649762,-0.1239471875044917,0.10164901822018838,-0.14918320215708916,0.03126692477358768,0.5238270839108462,0.370035034354226,0.08550332934368465,-0.2617420777954506,-0.3448269189151317
LC_L,0.07419949175100403,0.34960713217098793,0.04666115551212633,0.06044379829102613,-0.07608019700183839,0.0865311917112557,0.2810329916591025,0.07032929223426375,0.12256591611215459,-0.04611671521581559,-0.025975684773849518,0.06563381013000047,0.28250856161595794,0.18904858309761657,-0.11866725568402653,-0.012839406714193655,0.04820317793114774,0.2974822632758552,0.36374417773012724,-0.2657353131676327,0.24285451077474346,0.22100371904000798,-0.06941138719825958,-0.14366568990242742,0.20077287482066572,0.07909657443336301,-0.11918601386512717,0.03828602192382933,-0.18933885318485016,0.18297107146996947,-0.0638921607177189,0.16761843352994601,-0.11948526859000906,-0.09859487429793809,0.20377891158664202,0.21188915121228052,0.1326585073668525,0.02443555562514569,0.34429795687148584,-0.1409858778532459,0.3038860608810249,0.030909204167897743,0.06883848537596575,-0.2748764545821771,0.24975409198051843,0.058848955933829675,-0.021187943534171996,0.26434005617483547,0.24140881750768825,0.015750882936095643,0.10102883726092081,0.18739224492716477,-0.05510818120676604,0.20530662440821923,-0.1882250418644838,-0.23704178050168428,-0.06646056067340925,0.10770224745477193,0.0007752692538350152,0.15663569925148105,0.2700739167637583,0.006892572687731491,0.1782178838927926,0.29405206385064325,1.0,0.0007229028524499077,0.20497469598621523,0.1920462573614336,0.12187171011280239,0.14712705817982202,0.11328200204991917,0.10994358362521443,0.29973330301972084,0.2219664783391164,-0.212554079001289,0.16186454758890031,-0.07095006487075661,0.35212540230972733,0.30179513882729225,0.10190680779851145,0.06749054573699512,0.09938488626748547,0.07176306492468185,-0.10008354927305314,0.3517244385316517,0.07549073094175224,0.16581391362386744,-0.045420170303010654,0.09182204367376606,0.269722667722583,0.13415502091365558,-0.006187844234067157,0.1733270066862351,0.009435405786306906,0.197072932822281,0.17605941702724104,0.11394149182656715,0.09640218518670327,0.11132993830859045,0.20542573073711212,0.15231275114921802,0.039431735355215256,0.13218357868818137,-0.13059785162967336,0.15076943065264023,0.44071724918650285,0.2708408246360419,0.2828849524651533,-0.11291078585219003,-0.06146153999512662
SupraMarginal_L,0.2775923446071682,-0.04632222504557181,0.19659576027276832,0.08544988780725912,0.5629647607915772,0.03702974390827254,0.31978347643431704,0.4892086643186103,0.24817978133494775,0.7341076535942994,0.7889081942140177,0.2856675831963869,0.704546944942026,0.03143188910174237,0.4004098239063564,0.6792782730154574,0.37912702206924115,0.030536417308218086,-0.06887834061487287,0.4251369069281063,-0.11661012712932577,-0.13030120148856209,0.14757099567017945,0.7183204025371661,0.48206221424246365,0.673142130639026,0.1468839846947542,0.3204740882812316,0.6955057345217669,0.5743402754234669,0.7504037133200064,-0.05154378343001128,0.6499716399990562,0.7097300570026326,-0.025644331447443776,0.3453995215692828,0.527164186762111,0.16356155472463332,0.12173096172223351,0.10715095648099528,0.6149424329086064,0.7072563889412274,0.6011029522384401,0.4785119875831969,0.6733029468159796,0.6258329120128117,0.6771257517515428,0.26716218232182876,0.5356704914160382,0.5188381845469037,0.03325115231915331,0.69150649414158,0.5753341061808473,0.32288811701708053,0.402268785082027,0.5449066148731484,0.6191938528802244,0.5728399369488947,0.5723889848613841,0.4391155642341005,0.6056645050863688,0.42272113555328494,0.637173041375674,-0.14187574239576753,0.0007229028524499077,1.0,0.7526527271691913,0.653780179856887,0.5915530301144858,0.3464280974586463,-0.12026461731906526,0.7553966981692058,0.08959768404378018,-0.3728752705562571,0.601212423575089,-0.2656182920071736,0.26421185992406204,-0.24810724363688683,-0.1870246415663191,0.08257019400001066,0.5448160281109105,0.15653402280002987,0.5102711621959849,0.6467804926278036,-0.2372601897983641,0.6883210746437731,-0.07656585304545992,0.5400091356280171,0.7072832803782423,0.26745502855733405,0.22741818501490954,0.7100633195569748,0.16052954084143334,0.07593659421795203,0.07562927538476147,0.4507271098303434,-0.31785620977067613,0.6655894667784996,0.4842238385594715,-0.25691092647932284,0.6915195775539934,0.4283823315636933,0.3169412879165571,0.6306726140815626,0.591809203690041,-0.07629273031148025,-0.16492606020808254,0.23655342683186678,0.6253749404496323,0.47452950795949606
