,OFClat_R,Temporal_Inf_L,Thal_PuI_L,Thal_MDm_L,Thal_VPL_L,Cerebellum_8_R,Parietal_Inf_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Temporal_Sup_R,Rolandic_Oper_R,Hippocampus_R,Thal_MGN_R,Thal_LP_R,Precentral_R,Putamen_R,Cerebellum_10_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Cerebellum_3_L,Temporal_Sup_L,Pallidum_R,Rolandic_Oper_L,OFCpost_R,Heschl_L,Rectus_L,Raphe_D,Insula_L,Red_N_R,Thal_MDl_R,Thal_PuA_R,Frontal_Mid_2_R,Thal_IL_R,Occipital_Sup_L,Thal_AV_L,Amygdala_R,Cingulate_Post_L,ParaHippocampal_L,Parietal_Inf_L,Vermis_7,SN_pr_L,Cerebellum_Crus2_L,LC_R,Cerebellum_9_L,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Calcarine_L,Occipital_Mid_L,Occipital_Sup_R,Frontal_Sup_2_L,Vermis_3,SN_pc_R,ParaHippocampal_R,Lingual_L,Parietal_Sup_R,Lingual_R,Angular_R,SupraMarginal_L,Thal_VL_L,Occipital_Inf_R,Caudate_L,Thal_LP_L,Frontal_Inf_Oper_R,Pallidum_L,Temporal_Mid_R,SN_pc_L,LC_L,Red_N_L,Vermis_4_5,Cerebellum_8_L,Vermis_10,Insula_R,ACC_sub_L,VTA_L,N_Acc_R,Postcentral_L,ACC_pre_R,Frontal_Inf_Orb_2_L,OFClat_L,VTA_R,Thal_MDm_R,Cerebellum_10_R,Precentral_L
Rectus_L,-0.048135557721962895,-0.07732470533747679,-0.23547846300748906,-0.1122928688455496,0.3854856134238395,0.059351577495025086,-0.1585403476931215,0.46330777456993394,0.08985255245810249,-0.3926512480056108,0.005179535183024692,-0.16368267296253325,-0.04595771103929927,-0.3574609352500698,0.016499822164888052,-0.15102616071935038,0.6730370266616686,-0.05921791845724046,0.2389623855203587,-0.09006156582090874,-0.3608265375362271,-0.08722025562475025,0.24867759610871407,-0.15268870773890217,0.3823400369813335,-0.23540282741455565,1.0,-0.37264081081533323,0.45531342822996057,-0.24227235852210618,-0.19001233409911356,-0.4799111357621877,0.12220486956605645,0.12908077325671993,-0.4296433055866374,0.19077471239646643,0.23879947759319403,-0.1796095840701202,-0.04625488062967122,-0.1777161675316303,-0.3477349780525424,-0.41599574085684415,-0.17046578086984124,0.11816199756035568,-0.15603492852964043,0.05818159232001322,0.8371287564994717,-0.2745706110448266,-0.3982339391143317,-0.39941308489225474,-0.3377205295325871,-0.11126794965011956,-0.2227222972470882,-0.033166653549418536,0.13741221417833374,-0.20993544437289954,-0.1791728170387567,-0.24751650429702216,-0.2311279796609665,-0.30937923234792297,0.26197679249918526,-0.2898629714228298,0.3969711836276574,0.04155890610054677,-0.19273292646354434,0.014112472433644451,-0.16251153376628444,-0.38277870394399893,0.17685595959642897,-0.2993260858962517,-0.13327147480811624,-0.11315092020561453,0.08992728945345382,0.3238709252905233,0.3094472336369892,-0.23627597551745874,0.48606819120360345,-0.05283427245771975,-0.13397082832271434,0.005846555486901908,0.5018405731019069,0.09966977051502787,-0.4023065600750295,-0.22407991302572863,-0.13135034430296372
Raphe_D,0.12260003312006555,0.1638801215669488,0.4170393319527106,0.3911194630533288,-0.16692457166129046,0.06570863572394305,0.4233133012319873,-0.2751221493059913,0.20163314367017157,0.4332777264547594,0.216728239462583,0.4503625243566227,0.18171481622815128,0.17395176532307574,-0.11007462136799621,0.27249599999314844,-0.19851948415362064,0.3024083166991004,0.11671416132947944,0.35596713549871745,0.4106314302042302,0.3099985873920694,-0.3086394543003162,0.34671080820087585,-0.21413032934275145,0.23273616281271373,-0.37264081081533323,1.0,0.04885671507021615,0.46355437775679037,0.038024629407901474,0.43577383931407715,0.11642090013883306,0.04212998267430653,0.5778839943656255,-0.025931768337399533,-0.3448269189151317,0.3315632174977568,0.2630516994926491,0.4735747584533984,0.33883432471066144,0.180809247569111,0.2769126618952545,-0.29007770812085937,0.26697727380973374,0.011147884902774687,-0.20241370277497192,0.3647775954036936,0.5203190663558256,0.5446831858031125,0.5250659976987914,0.15733569575058667,0.37074386286167677,-0.031197914534476266,-0.05160854683311582,0.30440190530405187,0.4403999008932059,0.364359129734786,0.551115793892691,0.47452950795949606,0.4137115617281478,0.3065290456936039,0.06590370878860209,-0.23548059425716364,0.3479811739850751,-0.099856940510503,0.4932423785631822,0.4296929428201452,-0.06146153999512662,0.11435483967189032,0.21188649908817034,0.10714358829768209,0.15945871058851666,-0.0497606411178779,-0.15670308751699386,0.19940132656675993,-0.3232390045418918,0.25364019696880435,0.04192786516189044,0.0999286771015996,-0.05276251704508868,-0.17413203626801776,0.26721581725618454,0.36881028419558903,0.40127834559744624
Insula_L,-0.06891491463447234,0.36439580073181504,0.28299320016176677,0.377007432894141,0.5302818053738522,0.12437193993744412,0.2475275325513333,0.5939101656855229,-0.001912149933833902,0.15025977067751725,0.6300424788273218,0.4898986063598807,0.43671119142744147,0.014943175169901662,0.307000623476252,0.4293561647376841,0.8117535446370235,0.34478318935260044,0.7814719349506588,-0.09686231746133599,0.12213047712542235,0.5652880335856575,0.5133839518106778,0.48201527169312086,0.2543695556553404,0.32034792170635884,0.45531342822996057,0.04885671507021615,1.0,0.16745120191301907,0.160871165185407,-0.18734212053408847,0.6621403927802443,0.12763793160502787,-0.15621185671965754,0.22245668177524597,0.26229480051583004,0.1567781208064411,0.2222957121216208,0.08852730116926415,0.08392551885296122,0.2393182036621491,0.13800133750968527,0.2735860943192645,0.3063079843332022,0.4288643953365815,0.4459809867886022,0.2533238146690211,0.1425735555678322,-0.04356252922263385,0.09164008806329109,0.44410678098234563,0.4049337095933125,0.3366699416874786,0.22518858521350738,0.27252086810228565,-0.0477077706277468,0.19332975995965268,0.022238656318886472,0.16052954084143334,0.5688263502387828,0.0652223416044262,0.754680842425285,0.21220857704345197,0.451746043671421,0.38834706091532983,0.2943143385889734,0.14635816368433227,0.1733270066862351,0.18311656982356156,0.27267219780531926,0.1408163683049967,0.49626283337750293,0.7290524298548371,0.1824861062553469,0.0691143613854805,0.5549815554050639,0.2609268613925864,-0.013586379984499273,0.49140176080855563,0.5171969927078179,0.16728824128232272,-0.15566262032184647,0.18612206441749343,0.3025814808260017
Red_N_R,0.21346411533855278,0.43551089553828304,0.6655860800503565,0.43956728562660463,-0.0521085980341061,0.14998137580922138,0.5858838036933811,-0.08324589675936057,0.13088804190276138,0.642953373520736,0.47971895091523736,0.5321030919427432,0.6298701542777673,0.3791595740337927,0.14872811439385894,0.6121962024105081,-0.08572122183008232,0.5494764738553247,0.2576291077286272,0.23343096262363094,0.6420593941652681,0.5606807941615509,0.021654216040636196,0.5139014890231102,-0.19019117109942935,0.5650697758747412,-0.24227235852210618,0.46355437775679037,0.16745120191301907,1.0,0.22111359774442021,0.480445462026922,0.40314731138092036,0.32689391146531993,0.5754729707650669,0.04467702680625425,-0.017234579245148936,0.49801602971448306,0.6354027220038848,0.5472247424399506,0.5559460211552563,0.5050737377904531,0.4224657663840036,0.10148058993051452,0.4465970566928915,0.13121889357089297,-0.22539119421582668,0.6065650274424595,0.6720751749972512,0.6071416277225582,0.6626046495172154,0.5549811702626802,0.3596955689356772,0.18203098857559638,0.3806412980402008,0.6454577021733869,0.34945214942677366,0.6598513355835881,0.5463029670850494,0.6883210746437731,0.38970778753343993,0.46524461390017313,-0.039371281734249024,0.07066993139146156,0.5884254787482748,0.14335888931635568,0.7195759605219146,0.5907693486349908,0.07549073094175224,0.7271113736913958,0.5905376729609297,0.44075860848461806,0.27783292397581816,0.07742296541767192,-0.22172866945466196,0.31388521008591735,-0.35406429885289037,0.43158911591256593,0.11445397769722389,0.20173128512600935,-0.05082193314848209,0.112796044201037,0.5274194716627512,0.6134235506551281,0.6096492997545466
Thal_MDl_R,0.18229425040986894,0.19981030610042652,0.03985272486788632,0.4437695179045951,0.5616053283204185,0.25902273662561,0.3105161814002746,0.3724034696361416,0.13818106318309037,0.14869233774888965,0.508821724648855,0.5241720008411971,0.4604395193265474,0.4605422113819424,0.4083392296370363,0.30994510008082526,0.1278479201086374,0.24377014767243185,0.3995154092398821,0.24709204938643548,0.10424698247065957,0.32009363416058084,0.09642537425213617,0.4768496725178414,0.28682508386169986,0.35581095254884243,-0.19001233409911356,0.038024629407901474,0.160871165185407,0.22111359774442021,1.0,-0.15886226538066148,0.47812662997372835,0.44904296503053154,0.08946106512595642,-0.2058213170012989,0.5111291978077802,0.3991630960463819,0.03806910591703716,0.3845101021113763,-0.08093266357719273,0.3955870703070949,-0.1848381101978704,0.39633051281591536,0.18735146676524408,0.38505751964086016,-0.16894239496540447,0.0987515194935344,0.2071136064202379,-0.08722508408281866,0.1492607854884874,0.32467015433849344,0.28859691308947877,0.18003508346982908,0.29645603903082207,0.1179761287903728,0.26381705564516467,0.2695049038926249,0.19162097265800718,0.26745502855733405,0.19775359463366413,-0.1850638594614245,0.21604515313706926,0.268500356987287,0.508749879224543,0.10728636575198046,0.10468441286549177,0.3752493136824007,0.269722667722583,0.34368247772189653,0.44787668894884325,-0.18150437548927592,0.18169309828880842,0.29970991421639126,-0.03189734599254925,0.08013453422297483,-0.15200634977516644,0.6172908145589204,0.6122658124453606,0.10497097252034421,0.20644007553131077,0.05956784681449396,0.3765906292292408,0.18308097834598977,0.397259127000326
Thal_PuA_R,0.1220680481500871,0.2362911230067753,0.6114861727475842,0.39567456618422575,-0.3828806676190206,0.05814787270375529,0.3268743395693861,-0.3954697887051117,-0.03765754291673864,0.5651113972363735,0.034370166355014754,0.19623236758086018,0.2856378745803519,0.19967139067896375,-0.07783014125571795,0.4120234593880041,-0.3322942983782921,0.3412171399849378,-0.13225785286950348,0.11708596993241496,0.6214350174662115,0.2578097586995165,0.05833724888006474,0.2703049824187547,-0.3027275031607551,0.26610888494632146,-0.4799111357621877,0.43577383931407715,-0.18734212053408847,0.480445462026922,-0.15886226538066148,1.0,0.021235969366056675,0.04823014442505882,0.60440234168412,0.18378280637328048,-0.380897751555542,0.3099823205161642,0.5674057388507887,0.29432320896196706,0.6090180756638797,0.42715605089737646,0.4829059173840795,-0.02153875540799892,0.3616932214174753,-0.04590746747661177,-0.42094713799631583,0.5530770672168996,0.611572941511925,0.7064601248378936,0.5566862577557163,0.3028825888017004,0.22251103550636586,0.121103530779177,0.21986713009050995,0.4983999238008787,0.20504875822053706,0.48612408852737415,0.4315240910589834,0.5384220050501115,0.012710122702996552,0.5901330242893973,-0.30301156873703955,-0.03473748604013196,0.2793563764051844,0.30283018905430487,0.5228818331639942,0.4096919556340616,-0.08224065523168857,0.2681470041572448,0.3076652407373677,0.41210974108497184,0.1920513331010771,-0.20952182448970585,-0.26938747517499695,0.27005996909930385,-0.33926419247769823,0.16714849917909985,-0.2564520294850295,0.09972505592452774,-0.47022657739284646,0.07546310309104683,0.49050217680560565,0.46548551939374366,0.33598288223772643
Frontal_Mid_2_R,0.0795627005427891,0.5533364170538143,0.35788893165834285,0.68833750957813,0.653707047195205,0.20575870177854272,0.4953750213219518,0.6046562699661929,0.0766087975446172,0.23351970574374298,0.674757721291481,0.5708298078484256,0.6613540063652933,0.3394396349774389,0.4812273239671314,0.5602470263634444,0.5798277966451161,0.5481281648873034,0.8207044135982381,-0.0009329793690291556,0.27099654115504457,0.6922685419085437,0.39092877374635787,0.6811596521512967,0.19248163647479904,0.4077801099623137,0.12220486956605645,0.11642090013883306,0.6621403927802443,0.40314731138092036,0.47812662997372835,0.021235969366056675,1.0,0.3785689790937451,0.04393236651428765,0.18318639936585954,0.23873115219666508,0.49584893981882844,0.3999896942143987,0.30131142688280577,0.19995622112679348,0.4758576967784392,0.04862532696752631,0.5015715807657621,0.4191429846089799,0.6228920840608635,0.13931328660714012,0.3344597651908401,0.37807916879519887,0.07362389623042326,0.2707160136993728,0.7112399720551614,0.4550493862171504,0.40984689767708526,0.44748907411005845,0.3667022311437203,0.12318458452524512,0.3923562162925434,0.24455225710377876,0.3999148337268622,0.5741377461127031,0.05204770858064592,0.5267481326730634,0.35535095026586927,0.5571281039754873,0.3949560758808545,0.3266082550208332,0.3330271522654248,0.28124805005914183,0.38094151164053125,0.5469337715643032,0.11286453341114132,0.43785968645508794,0.572498145498013,0.07146883965038306,0.1624062753230555,0.2637788233330278,0.579486926906166,0.15593143132831416,0.3313660838820551,0.4006149913090303,0.21369511943783143,0.17087498133533374,0.46034314912653673,0.5639474019641609
Thal_IL_R,0.12817113754856296,0.11178978568290585,0.09768749697954031,0.40135812070967364,0.46149985858787984,0.09019297054460057,0.18623471765394276,0.3673640695987588,0.401474959179246,0.06623932131351873,0.22498272237117273,0.24164048499346122,0.2552431007183771,0.290402508914056,0.41604730802371304,0.14675982531620982,0.21727590330154237,0.22717086130814163,0.2040259273903282,0.10854160806348453,0.03860590903218185,0.1278197858510128,0.14192224063289824,0.25189139070707245,0.2637064275733882,0.0741268902300954,0.12908077325671993,0.04212998267430653,0.12763793160502787,0.32689391146531993,0.44904296503053154,0.04823014442505882,0.3785689790937451,1.0,0.07337992701450152,-0.1664639359305474,0.32215402814428956,0.3113292526273773,0.17114615336473687,0.23604683830495565,0.002073050707107137,0.17070793374622512,-0.10832369075573171,0.42561755305107957,0.016698734575859124,0.35741996890844413,0.09884061469766119,0.06480305093037167,0.1819329516595823,-0.008540365106723052,0.06660293029467534,0.17842906679164394,0.13630925538048572,-0.13132813115053468,0.33827205134641647,0.04750529827692052,0.11769157915807403,0.1962135016434919,0.16383014753532818,0.13320688676092476,0.33139933764753177,-0.013175717353753523,0.20555223008159687,0.28163064633406454,0.25862845509312243,0.26457685393166497,0.14930025960564344,0.15557891346845684,0.3686103229920338,0.1763941042943995,0.31852747827204325,-0.11598387355266007,0.0962878939166135,0.09100896224914973,0.012839967162910117,-0.19846448095477667,-0.005249443213603981,0.3840155544757178,0.23654277620934266,0.02016839615325659,-0.09367143588363301,0.1586901188129555,0.24130711481839373,0.12850215967894554,0.2107435691386222
Occipital_Sup_L,0.17347513867010975,0.24269952771282352,0.4571278145211603,0.3575215042375888,-0.41635507007275985,0.33112266631546095,0.5933334079889544,-0.5026200212838164,0.09250523794467119,0.6364392116614228,0.14025629607324624,0.3765327384059355,0.3770588357793686,0.34553283350499586,-0.3060612600818501,0.3816943684387981,-0.33817645482053055,0.47655160330591984,-0.06529451034190488,0.5606849161379857,0.690158292291878,0.25665228180063604,-0.10602031928382238,0.32872778015578186,-0.3115650659654642,0.366453526721094,-0.4296433055866374,0.5778839943656255,-0.15621185671965754,0.5754729707650669,0.08946106512595642,0.60440234168412,0.04393236651428765,0.07337992701450152,1.0,0.1345093196070613,-0.26299584963559053,0.47601188823088164,0.5314580412359214,0.6390024019275439,0.527564543564803,0.27854224290298196,0.38456114056754015,-0.16123569322703374,0.4131900889195561,-0.2804375037145501,-0.42299631025873435,0.560256058174219,0.7708062768227636,0.869000282012324,0.8721688826656842,0.11768077393681237,0.29126159261345497,0.011373478568387937,0.13811309845266392,0.5526105814686532,0.6461071438315297,0.6524918726390367,0.8550330851972873,0.6191938528802244,0.12602283966626804,0.528303260180614,-0.21316247930211385,-0.32975848481834996,0.40251928334344667,-0.07581587195396608,0.7072488343033568,0.5334303339734187,-0.06646056067340925,0.36696031867897655,0.48625850728028336,0.35105287512900074,0.0990400637000378,-0.18861295422839333,-0.11344966803417403,0.3872577704532418,-0.5068889679578623,0.37269659002165806,-0.015011580929014128,0.09443850964103424,-0.2079145195015814,0.0899786304071942,0.6717533987736096,0.5316975134003535,0.6066836790630002
Thal_AV_L,-0.15319533183926576,0.22342473451378156,0.25886126671024273,0.32851398804975623,-0.05562575775730204,0.20836227011879446,0.24398026452962607,-0.07593189981593737,-0.44206711039271873,0.03856520796607762,0.09838981754128223,0.05546331320915095,0.3040639092795473,-0.04866080073831853,-0.3055182085668787,0.3334203157044801,0.10013973897692488,0.18665676534732872,0.26434122869283994,0.07872391215918953,0.3068526208410822,0.19733300816156385,0.01281769369605221,0.22812721489981894,-0.1018271103746488,0.14183295190456355,0.19077471239646643,-0.025931768337399533,0.22245668177524597,0.04467702680625425,-0.2058213170012989,0.18378280637328048,0.18318639936585954,-0.1664639359305474,0.1345093196070613,1.0,-0.363784562112076,0.053860159129394326,0.347535244849621,0.13243295486766488,0.169529817093716,0.062269396973172735,0.12464632825287672,0.018188886391480467,0.2492099733755523,-0.04539063411209422,0.06199418916147934,0.22967636720623863,0.11799812111322651,0.1723325124537326,0.25015682976937864,0.16600495551089808,-0.005382376097652552,0.3933195956624338,0.1912650277026398,0.22191962163601817,0.1295536216793862,0.23030092732630106,0.19682132680592368,0.2856675831963869,0.0215687687337008,0.14963622844460117,0.015789481999563766,-0.1700698581738038,0.10439792801493375,-0.07715670079207558,0.20857968014735231,-0.08084564246230877,0.06563381013000047,-0.06190055880680266,0.22085120094538302,0.3801017383651728,0.25184599395298674,0.26496618609022665,0.09545519389400157,0.20157685659467808,0.007425907438693132,0.1734941897630013,-0.2462614334796377,0.17076053199644764,0.32136743328246453,0.2027739348044477,0.12662050554762141,0.1562802771373939,0.3178367748281266
Amygdala_R,0.106914500530624,-0.15223165434966027,-0.14552517057419942,-0.042207600318778536,0.5238270839108462,-0.07234826952993359,0.056590780078552436,0.504179229891878,0.1779038366247439,-0.14918320215708916,0.35331364630685697,0.13967584514759604,0.24143386409242992,-0.03147739331919067,0.4487360446501763,0.13030255784231964,0.3895357030210999,-0.0702719834261956,0.10172910960471587,0.17048629563457374,-0.28157976282349634,0.023494960461698355,0.4186176711713564,0.04824090034391371,0.5493981192812799,0.04406465059728473,0.23879947759319403,-0.3448269189151317,0.26229480051583004,-0.017234579245148936,0.5111291978077802,-0.380897751555542,0.23873115219666508,0.32215402814428956,-0.26299584963559053,-0.363784562112076,1.0,-0.02052190748473481,-0.10391511395039019,0.17327916408103622,-0.38414663712492764,0.13811397294922062,-0.37174192799932115,0.29384338857182596,-0.13911115045908456,0.2867055740073889,0.24082494788311873,-0.2617420777954506,-0.23653159769718718,-0.4196134948933508,-0.23320339640120916,0.13854118297076795,0.026470320218605237,0.09899473417389912,0.3950275222061447,-0.17891900147894008,0.03478673970233538,-0.14599362073656103,-0.11537805635716868,-0.14187574239576753,0.10164901822018838,-0.3282175452334201,0.2544177057432587,0.27595101325684557,0.2559145176806706,0.32537285519921577,-0.10212648205231516,0.008091695597237793,0.29405206385064325,0.18271125526582832,0.06688454265703431,-0.41484735440097525,-0.010519016661973189,0.34421132113228503,0.13714314398308244,-0.14099102950997902,0.2055812259981072,0.37254281369812287,0.4155770590701043,0.04743039615232031,0.13451082179944515,0.07172998972173629,-0.0679285137136997,-0.10423808668129175,0.1008049694165712
Cingulate_Post_L,0.09780330082608393,0.5228978710476689,0.39109252278457607,0.571284236693209,0.249537747973632,0.3675112987893015,0.40693499680461176,0.10189427265985802,0.3355241619943188,0.4555753548469556,0.47066123929819614,0.525823037776572,0.5763704146562192,0.4541119898456145,0.28435261296463615,0.36679488866647747,0.08673891089223777,0.6204498250793269,0.37740502566035855,0.11205016394499512,0.46649475012220903,0.5835749376634006,0.09993815498508897,0.6267245157225669,0.04736858846077449,0.4632986053285116,-0.1796095840701202,0.3315632174977568,0.1567781208064411,0.49801602971448306,0.3991630960463819,0.3099823205161642,0.49584893981882844,0.3113292526273773,0.47601188823088164,0.053860159129394326,-0.02052190748473481,1.0,0.4341602844000478,0.37434938392693784,0.39968791329193915,0.4844862872312481,0.21085661199193537,0.31134070689856913,0.4340751493458774,0.23075438160354464,-0.18641689194803066,0.5085558926377107,0.6631386928479359,0.4955936709491537,0.4798723943597818,0.46885343252390305,0.3740346088271989,0.3039918398390701,0.31024589606761915,0.5014410757253283,0.19176692234564288,0.5572535745800713,0.45844987345129207,0.4892086643186103,0.33049354036478223,0.16172640542174976,0.06357108957604483,0.1955862400099268,0.3120062890180781,0.15563584760579954,0.5059056872845077,0.4992544195923614,0.07032929223426375,0.376686658914798,0.6856273897566009,0.28479370266473286,0.2640225557665554,0.1480022120295094,-0.2012482637561526,0.2526307113761374,-0.17635358800317127,0.48888755314070065,0.16651157943074163,0.09414469894484001,0.1270567715473455,0.2641495643097186,0.44529730295160863,0.6010070541757877,0.5433726255504345
ParaHippocampal_L,0.1075499232892132,0.4812544488645866,0.645365734327411,0.517680939548158,-0.110212197483216,0.2721364196518406,0.5763189989859901,-0.10247830194274221,-0.13624712758813012,0.6467619105806185,0.3902840630147297,0.3820433696016527,0.7235338136025005,0.2808432639549859,-0.05296165049392778,0.6513282296469146,0.042445242170878084,0.6287882108419143,0.2926214120653642,0.12076060592070174,0.7395924779524282,0.5692680694923422,0.20988018628156602,0.5306629600551266,-0.09398823618109126,0.6034952668726259,-0.04625488062967122,0.2630516994926491,0.2222957121216208,0.6354027220038848,0.03806910591703716,0.5674057388507887,0.3999896942143987,0.17114615336473687,0.5314580412359214,0.347535244849621,-0.10391511395039019,0.4341602844000478,1.0,0.4094588505611541,0.6500897037261993,0.47370200322096045,0.5045075677213227,0.2479927963119089,0.6250451977046322,0.046795780178707835,-0.0933051485026283,0.7067590547872967,0.6783912445954399,0.6175938067657811,0.6968951732372459,0.5736311983935751,0.32399196420982623,0.2772007949121441,0.642063423766186,0.7261228238004076,0.2687249953115321,0.7546035366701263,0.4841832971792346,0.6792782730154574,0.23553261473041937,0.6105665186268922,-0.10210412983495555,0.038294652833652604,0.47248704795709023,0.24923055119067022,0.6382971211340525,0.45323225260803535,-0.012839406714193655,0.5272832994287862,0.6736980752647295,0.6235141293750952,0.35609508556741476,0.1816315117851688,-0.1376740071039314,0.4455602588945549,-0.16113941822532749,0.36717093751104884,-0.05875361287176145,0.25979523473964783,0.018255280422328768,0.2988861667707072,0.5610105186397805,0.6251834560994161,0.5857128905696962
Parietal_Inf_L,0.13357821197372804,0.1259146162382349,0.2774021682723278,0.4271889861630918,0.06339479352966872,0.32838154733031794,0.8137641684504309,-0.11802313609739092,0.13889969346783815,0.3401996514711929,0.48101103803966294,0.5468012795166692,0.5388911641608936,0.2528653069071903,0.026065156810421194,0.5009982053623484,-0.02653699680391676,0.38538469205711134,0.1447881423755484,0.8549755386392431,0.38168231528844593,0.27159844810306505,0.005505568547554843,0.45232844417525664,0.13752591122154065,0.2279633787355411,-0.1777161675316303,0.4735747584533984,0.08852730116926415,0.5472247424399506,0.3845101021113763,0.29432320896196706,0.30131142688280577,0.23604683830495565,0.6390024019275439,0.13243295486766488,0.17327916408103622,0.37434938392693784,0.4094588505611541,1.0,0.08731773884657217,0.31790580382014993,0.016721941378454973,0.0010108947259429542,0.19253157174043606,0.12346875462136112,-0.20629863131317158,0.20100750589611152,0.46486474348243956,0.3698928949082512,0.5823633397429789,0.20670635390915024,0.2939219333270622,0.29837010978795564,0.43400799636737014,0.25686207814543055,0.8561986262995589,0.4223631391256594,0.8201384585274246,0.6733029468159796,0.31291112780904845,0.11224614101489323,-0.025005933066437263,-0.1001453710653187,0.5638294148578132,0.02846552804368579,0.5009078729097822,0.4227961149781172,0.24975409198051843,0.3262464536502106,0.4177866622228104,0.0024205787341786927,0.0630248026967571,0.20699238011608367,-0.02176494298735996,0.1688754436302501,-0.3396067526435283,0.8013856314621529,0.2444305838938205,0.17320833167306926,0.1020556425782602,0.10521545909175696,0.4949015596325473,0.35187828438632807,0.7594613454903044
Vermis_7,0.04429609608734991,0.6450507646548788,0.6321415137907417,0.3563939252519802,-0.32615142266517116,0.2583534366318606,0.3955349102132956,-0.30195356939174134,-0.10635428597956204,0.8490189413497299,0.14250776086636383,0.3201936496881609,0.49540010092606873,0.411072362283723,-0.139338777180595,0.4766805903807097,-0.22498675291046286,0.6042089130833018,0.2136573351342367,-0.21613894509888876,0.8196576863324331,0.55606374684851,0.11770749970137684,0.4853728714162389,-0.5123415220441466,0.6292658437534233,-0.3477349780525424,0.33883432471066144,0.08392551885296122,0.5559460211552563,-0.08093266357719273,0.6090180756638797,0.19995622112679348,0.002073050707107137,0.527564543564803,0.169529817093716,-0.38414663712492764,0.39968791329193915,0.6500897037261993,0.08731773884657217,1.0,0.5029675770229901,0.7288241333148211,0.1640369851602157,0.7141963384508422,-0.15281606487265925,-0.33997566524217365,0.9098757127595771,0.7622458381442793,0.7966561744190991,0.6953497690545667,0.4990182869197824,0.3246939567548559,0.11227961662827417,0.0903740150903641,0.8576181821222767,0.038762870366234034,0.761485956753873,0.3162868186330452,0.5449066148731484,0.1322317053974078,0.7834057717408898,-0.09859269158341315,-0.0022683412457996767,0.27130023576786155,0.12167583702482018,0.6282282627498228,0.55994620405324,-0.23704178050168428,0.5554762332371646,0.5519985257232942,0.7782665460906093,0.41118151682112675,-0.14542392996255307,-0.236904221302075,0.5655537701419711,-0.26891692067421796,-0.002165640279554097,-0.20276337761165505,0.13117481914916446,-0.15279487013302753,0.2625760810482954,0.5623750961127497,0.6990360303384066,0.3555246462839185
SN_pr_L,0.039977383289229416,0.49146467856401505,0.5739605009048605,0.5139822531345303,0.1886524138945942,0.27210242048382827,0.438132520583419,0.032429676748035687,-0.09184414753709352,0.5612675441247421,0.5614238544479518,0.5867374499772056,0.6899942126302196,0.40038638292704043,0.2790821774959514,0.6105907468687062,-0.008960877542545313,0.5353210826756042,0.41004078660919274,-0.0008305941604396942,0.5412865341229965,0.6079796849665143,0.36454713945945366,0.6052801297040227,-0.051222949786088955,0.6092307945436968,-0.41599574085684415,0.180809247569111,0.2393182036621491,0.5050737377904531,0.3955870703070949,0.42715605089737646,0.4758576967784392,0.17070793374622512,0.27854224290298196,0.062269396973172735,0.13811397294922062,0.4844862872312481,0.47370200322096045,0.31790580382014993,0.5029675770229901,1.0,0.3367997384536294,0.39823894136435545,0.4811869594598238,0.298371407896974,-0.43609855860089264,0.5756166894712373,0.5405842824295088,0.37347456146202124,0.4402070677905414,0.7011635761359997,0.4789757295929358,0.5469284633603021,0.36954981811161697,0.5629725264345358,0.09463132667519764,0.5202104481944833,0.25287074935461296,0.5156431983953431,0.09794843748755383,0.37364221255496916,0.08258443408764375,0.27845614723206596,0.5249402384499626,0.4351511078278306,0.4687453474448492,0.6057906573555648,0.0935241788315092,0.6701923362590883,0.5597784226415851,0.39603481688771486,0.3925285251236593,0.2894315838996287,-0.09893744890284807,0.301704599241974,-0.07136539253800023,0.43977194022440463,0.08640980887931826,0.21906666007065814,-0.026149922408251584,0.25819448034932346,0.4933086530968828,0.5641086075334931,0.5692748285309351
