,Caudate_R,Thal_MGN_R,Cingulate_Mid_R,Amygdala_L,Frontal_Sup_2_R,Postcentral_R,OFCmed_L,Fusiform_R,Occipital_Inf_L,Occipital_Mid_R,Thal_PuL_R,Parietal_Sup_L,Thal_AV_R,Thal_PuL_L,Rolandic_Oper_R,Thal_VL_L,ACC_pre_R,Pallidum_R,OFClat_L,Thal_VPL_L,Cerebellum_10_L,LC_L,ACC_sup_L,Vermis_1_2,Temporal_Pole_Mid_L,Precentral_L,Vermis_9,Cerebellum_7b_L,Thal_VA_R,Thal_IL_L,Hippocampus_R,Precuneus_L,Calcarine_R,Red_N_L,SN_pc_R,OFCant_L,Cerebellum_7b_R,Thal_PuM_L,OFClat_R,Pallidum_L,Cerebellum_4_5_R,Thal_PuI_R,Occipital_Sup_R,Cerebellum_Crus1_L,Hippocampus_L,Cerebellum_Crus1_R,SN_pc_L,Heschl_R,Frontal_Inf_Tri_R,ACC_sub_L,Supp_Motor_Area_R,Thal_MGN_L,Frontal_Inf_Oper_R,Thal_LGN_R,Fusiform_L,Thal_LP_R,Insula_L,Cerebellum_6_L,Calcarine_L,Cerebellum_8_R,Thal_MDl_L,Postcentral_L,Temporal_Mid_R,Putamen_L,Red_N_R,Raphe_D,Caudate_L,Temporal_Sup_R,Olfactory_R,Temporal_Pole_Sup_L,Thal_PuA_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Thal_LGN_L,Putamen_R,Occipital_Inf_R,Supp_Motor_Area_L,Frontal_Sup_Medial_L,N_Acc_R,Cuneus_R,OFCpost_L,Vermis_10,Thal_PuA_L,Lingual_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Vermis_8,Thal_MDm_L,Occipital_Sup_L,Cerebellum_10_R,Vermis_3,Rolandic_Oper_L,Cingulate_Mid_L,OFCmed_R,Thal_PuI_L
Temporal_Pole_Mid_L,0.2086852037129331,-0.03236276447527482,-0.053083515652329945,-0.3359732150063185,0.014675266845271952,0.05500599043085571,0.1750506071112323,-0.04757495183197352,-0.6283346879205439,-0.520262897190187,-0.03333853017277823,0.14121820234448054,0.24328516437891443,0.06049403348386159,-0.05730267334676547,0.017907704485235012,0.16475885367826854,-0.0025294538512440523,0.202400166761277,0.4939410978142502,-0.22967314957653778,0.31634485335859375,0.28902787326155904,-0.582417232692048,1.0,-0.05028361437063897,-0.0843606522810063,-0.43967403496087254,0.3093862783179264,0.12794334356377177,-0.11355404065425168,0.01830229693926,-0.4607710453524411,-0.23747893736261558,0.041034347314324676,-0.27461049916317043,0.07044453674519634,-0.428061450849419,0.06756874169524082,-0.001799246449916951,-0.1077729015383674,0.1397490923885913,-0.4789342675016988,-0.6516197490568335,-0.19618999937398307,-0.5473454776936618,-0.31096380689622444,-0.050129536469845415,0.3070841380438635,0.24476248259421277,-0.1322512213127232,0.01276167289099724,-0.12652061193866343,-0.16949013056029277,-0.4366833213100957,0.2643792218892717,0.017753011774820814,-0.5923531976696738,-0.4213367078765843,-0.07795601735282832,0.404950109803269,0.22871397637579904,-0.5038792918604313,0.08279756897614687,-0.3349942865883277,-0.31964706232655915,0.23194377838780192,0.03574886900563704,0.18115773020638087,0.7140491903372705,-0.462125828223536,-0.31444013895302336,0.42998505699096173,0.2763526623051964,0.2367141450845602,-0.7022479617054185,-0.0055631389910887575,0.0941545429332242,0.2038765893572382,-0.3636975140109258,0.2126862527850411,-0.2663588374360273,-0.3065202344310485,-0.3722089414611278,0.11080461378423948,0.4531198236890229,-0.5758252740240273,-0.02288412623263749,-0.3890944523609492,-0.33404124068018726,-0.19474484103594436,-0.043246432534262386,-0.017240690553824215,-0.1497796478899544,-0.3914036673578711
Precentral_L,0.11514947021417768,0.33656334207605754,0.8331089276702236,0.4636593473895163,0.5562753640331948,0.7934295105461346,-0.16899314100596532,0.7010431344111285,0.3137418986875336,0.6446018733644859,0.2555011427296416,0.5102792595816397,0.018316159625792368,0.5106113273759577,0.6296149447930727,0.405135472066318,0.12693741505228268,0.18595243408904066,0.2552029074348021,0.19686044401921457,0.6363300207319057,0.20497469598621523,0.16549180600483648,0.46662058944883816,-0.05028361437063897,1.0,0.16989124892167193,0.16967354889303687,0.1016025914953766,0.16377154674005848,0.75325494371573,0.7157542277166217,0.6004612500039974,0.5225629081392201,0.5233024837504051,0.03156600050289693,0.28054469577278196,0.5476657456741731,0.1167531323783249,0.15749607237556593,0.6100201289367179,0.07334268395066464,0.6643219240740696,0.3068338415793717,0.7297204364402624,0.30610464876783783,0.5619110988329913,0.5750280678413123,0.15301831899636467,-0.0012308219701700916,0.8286469318016274,0.18548596022049027,0.5897911779714551,0.38694076549572615,0.6497424577678199,0.06965789508649009,0.3025814808260017,0.48436968940333847,0.6444788104385074,0.4354587245388612,0.19420832244786493,0.792707600148042,0.6284094936848754,0.10938111024853732,0.6096492997545466,0.40127834559744624,0.1813087993055729,0.5604272394201822,-0.02131000198604618,-0.012880512031884431,0.33598288223772643,0.5112766886852191,0.01168891114997786,0.07180442453732493,0.11105524740076603,0.2618352947654815,0.8487574037848109,0.47238358690129834,-0.15209192172065059,0.6956818790316827,0.04818914873151489,0.36113142315370067,0.41682746755990646,0.6115922821370284,0.5639474019641609,0.07570357090911721,0.36894663981650233,0.6578829375827671,0.6066836790630002,0.6834178891908517,0.45627993251311094,0.7099437221761689,0.8334012988583687,-0.028061598496910634,0.522695599793511
Vermis_9,0.43599443044078656,0.04730594343158544,0.21667725286991965,0.3338588770978099,0.28484701816226293,0.02889887458903862,0.18882549403398574,0.46836219516372674,0.21481776927919666,0.10390746430940097,0.5535287524992462,-0.3737608780420223,0.039182945095967286,0.039005555734418815,0.25535508536592655,0.1846840581588327,-0.10007997502013506,0.3622391952612138,0.24563596419742992,0.2866480829093918,0.2936436114912737,-0.06941138719825958,0.12394788907228026,-0.15612208692787005,-0.0843606522810063,0.16989124892167193,1.0,0.174835842874409,0.391138967821483,-0.09992435458514005,0.44492692388084926,-0.17261346161897595,0.3845300929751228,0.29557288216399485,0.3152123091062545,0.4431502031112247,0.0788166752899465,0.01906650687196881,-0.08264319881825571,0.2197538549269389,0.3158972074699322,-0.1939849797847954,0.15012292191939547,0.32430772292026966,0.5211369560062525,0.6385600635894498,0.16716835384872877,0.2238361383090482,0.30912243126368644,-0.08181547008411713,0.2995872440747595,0.400405561915105,0.22974756630911652,0.36354574685467955,0.45948508457262194,0.11246980332191851,0.505440630931474,0.319311467515815,0.16551851411057,0.1844414485883255,0.2840878959589199,0.04483229623079812,0.307594018555463,0.4163073772998047,0.09843092378284438,-0.17387379484852972,0.3671097885076869,0.40155932820066725,0.37062613707335323,0.045847123667366,-0.05238068119148247,0.44988200492468894,-0.04833574667984569,0.5313405326803998,0.35188067995932726,0.2709240248243903,0.2558696449201729,0.16117579806963633,0.25330862231845264,0.11273311919258537,-0.04820518335199413,0.6873026643184942,0.23193724522920997,0.275513619798886,0.36054991526499935,0.0865120386923906,0.6585973112048106,0.281385345834969,-0.17144261008109626,0.25195100155223443,0.18855412773139152,0.3339412269147646,0.17611058118688633,0.14347217342829163,0.31231051439508156
Cerebellum_7b_L,-0.25338644934478366,0.27912178010439426,0.30317712164614663,0.4013154590296529,0.21825253889499321,0.051316837994863015,-0.23138753601622422,0.13936469197057866,0.44233856748679296,0.3275450032034821,0.22920849704794966,-0.10158452586462209,0.03161803495400049,0.04361253145306577,0.12287980989218798,-0.052627526829459204,-0.003669707423209396,0.021404442195323323,-0.07031452702912157,-0.24107012293045577,0.3095137262242568,-0.07095006487075661,-0.11910584849608338,0.3409574147382826,-0.43967403496087254,0.16967354889303687,0.174835842874409,1.0,-0.24946376210352683,-0.06132083041287794,0.31681348901920703,0.017592985693129927,0.3482577852563274,0.2912764348821789,0.17541130520219506,0.2910495465151854,0.0066662640454281975,0.2524432909006764,-0.014771750248570631,-0.05362862796629573,0.2305746474317676,-0.12588292505787588,0.3490307481969737,0.4473242711116088,0.3651837411456572,0.3918431708348483,0.30289230506520876,0.2251937790815904,-0.25732239887068115,-0.23763950465660294,0.26357513076639494,0.10783023284661818,0.07397298052429316,0.36464722528429494,0.44915456136193266,-0.16613811294292272,-0.061009690311977116,0.4990198304129972,0.40417107294416965,0.14190533311002493,-0.21449969286841997,0.03623058051600635,0.2802903906493168,-0.17886822777498215,0.21924866719412095,0.07149676820362252,-0.276565885138807,0.06862338971851785,-0.24883107669582527,-0.38282555982775984,0.335903911467407,0.2898164350324554,-0.3005922245540438,-0.1323951279216956,-0.2542485776381776,0.4501814432345887,0.24064638407424893,0.22706525196381755,-0.19588659884331858,0.3408135988790055,-0.20698086544639505,0.14458034094621872,0.15964525358483975,0.43292767668764215,-0.004322204554751522,-0.4632922155890774,0.43224304542144176,0.14188197609653785,0.28591756110576505,0.40920808539925596,0.152299064205042,0.2465734984787834,0.1652604240770326,0.13743854363689023,0.3719263092836181
Thal_VA_R,0.6425983398128416,-0.2181346955174444,0.08840443148644953,-0.20785653097460058,0.17407341287786854,0.20831425761295314,0.7026262761357458,0.21436086821437247,-0.45265715934869727,-0.3593726067239431,0.19441212950223397,-0.10528291001727311,-0.0034544293740809712,0.3664662011467902,0.10302419511717799,0.4660056739008485,0.08069989124824807,0.280573462434047,0.6516960088468201,0.6838139555213008,0.018485652543272092,0.2708408246360419,0.3999219251432609,-0.4397810357624529,0.3093862783179264,0.1016025914953766,0.391138967821483,-0.24946376210352683,1.0,-0.07684728979692763,0.1612676368962724,-0.0754079242780301,-0.11827026557487262,-0.18724431414039597,0.3014233111357989,0.1847598476599462,0.14377770536325687,-0.20715947314216449,-0.08840309764054549,0.1437929337920632,0.16102652677142668,0.025125173859882364,-0.32859609971028075,-0.313621491540661,0.16939543490877904,-0.04577051441688571,-0.22041333390498732,0.1879056532998494,0.5910613311725322,0.2703780771649975,0.15902192484559705,0.28946051910229464,0.11483241502101793,0.06206669543584325,-0.06227315776276438,0.25656342083870726,0.7233033197483574,-0.3053036907639564,-0.3137875892716353,-0.0528212344962663,0.7604390670569864,0.21982610472013134,-0.1257458019359119,0.751869840427278,-0.16921763301162446,-0.21078208547082802,0.6672944425289041,0.36202586300302264,0.7847317582616912,0.6167410075403092,-0.4924191818276727,-0.06552947970323639,0.5233105453591805,0.5030273121996458,0.7745367208795897,-0.4017980681471217,0.11749283974887124,0.1516182871322134,0.5512014215690632,-0.32337593843540346,0.13297161218038,0.3311660436728865,0.07387910731230456,-0.20647420531343588,0.48489192425077576,0.4031792854509883,-0.06757677781688715,0.20335687506730188,-0.4906646132089564,-0.09751112931542724,0.042878304993325095,0.15345924175500048,0.19229748917806586,-0.06157363343153644,-0.07760582230819478
Thal_IL_L,0.1657675271423272,0.3311589855632457,0.10310129876189962,0.25214076687175674,0.1831690310475839,0.2037725849488696,0.09181937869651648,0.2967122996377937,0.07642223558945856,0.12005779848996317,0.0812395546096991,0.03697105109093955,-0.09510917413095428,0.05220435145230754,0.3418026973671929,0.5830094784604295,0.35919654824874286,-0.16789107813746612,-0.17446379838170276,0.21687760512813692,0.10497308682525584,0.09938488626748547,0.3221251057993912,0.1868004748179268,0.12794334356377177,0.16377154674005848,-0.09992435458514005,-0.06132083041287794,-0.07684728979692763,1.0,0.1085721472355637,0.13472755614435455,0.14435613198313801,0.14441640375259604,-0.2478253000718841,-0.3048879193817961,-0.23082729034265606,0.27198698707243596,0.4204826025206358,-0.012982980880561332,0.30308669701286706,0.5869837355501663,0.12196916756652561,0.10463582815334417,0.040941700546054303,-0.009116689417142766,0.2906250267380367,0.052072396078116895,0.14917060603712132,-0.1622130801864707,0.1763337020099851,0.2867914878431961,0.3551996411899013,-0.0748592331939487,0.11052497017724472,0.41747663856072925,0.03399996439518522,0.13014690659305533,0.2562040918805702,-0.11279674496522113,0.1363154976110685,0.1804641041230115,0.18672065034933924,-0.17556067639260484,0.3337258115463261,0.30349001553612587,0.1599679179250535,0.26857448530632033,-0.22653361182392964,0.04717003670921394,0.035811505772530734,0.050646033364278524,-0.030489860196731142,0.19722881970976078,-0.08753272756426836,0.00969650252769822,0.09845582458427636,0.2386500403383792,-0.23781283343424084,0.17074671549182324,0.5209858634556664,0.01608428086494823,0.23870512568101274,0.1826699898938742,0.23133167092942614,0.07183030964558776,0.01725474283532479,0.19261178354395497,0.16061711022453873,0.22811668601844795,0.2001859984077875,0.15638980051068846,0.17840768884209787,0.11343231454044304,0.21491305980389191
Hippocampus_R,0.17464021523064505,0.41566842751577743,0.8068162424051103,0.7169648075635773,0.619471681407208,0.6821151113250288,-0.1264279999042068,0.8515150556893382,0.38514720591020785,0.5238039173703322,0.535862818596727,0.19179252061253643,0.11768959400300523,0.43979659265676646,0.654281734394838,0.3579687059990168,0.17017542835714455,0.3405334327546393,0.3011146362816708,0.29217521581604017,0.6419146083048233,0.16401358580524475,0.2758596445141462,0.3430105899176331,-0.11355404065425168,0.75325494371573,0.44492692388084926,0.31681348901920703,0.1612676368962724,0.1085721472355637,1.0,0.5060030022124924,0.6681741248373352,0.6488888812312994,0.5371953705620477,0.3273567362640887,0.17860884653690878,0.4088362533919962,0.12901574298959428,0.2607468543476486,0.7537855716647095,-0.0912857036993019,0.6247891598405202,0.3777019556459319,0.8853958500587684,0.48863612230907255,0.564735014509109,0.6196279865059419,0.2789811511090195,-0.06460102505770435,0.8670708842118425,0.436714146975543,0.6555862600198892,0.6449593982258052,0.7911491661828308,0.19892706964191567,0.43671119142744147,0.5991834054413181,0.6426968522335268,0.3407368096389715,0.24111963165156958,0.6442052530374134,0.6087242217427055,0.24324762295793947,0.6298701542777673,0.18171481622815128,0.14885503608403916,0.7316762267190716,0.045112756843134476,-0.029921224196058287,0.2856378745803519,0.6256379754667245,-0.02829802191078889,0.3245778978394163,0.21721016975142662,0.35312446221382143,0.7665939000943335,0.5505849917680419,-0.0872508490916077,0.6039817503962313,0.11104210876235325,0.45991735451061705,0.40878320356389475,0.7326219514547736,0.6613540063652933,-0.022556555130984476,0.5345367915619927,0.6287823528464395,0.3770588357793686,0.6470943218271784,0.4397357978395756,0.7454504656603845,0.7468402576929514,0.08222525671819146,0.5968299911142897
Precuneus_L,-0.04361338949038651,0.2810123255050258,0.6306671734476474,0.26594142338800003,0.18361897344521563,0.7901628941937193,-0.2409317558822149,0.4733905214878131,0.09408514804677161,0.5976014813767703,-0.17089410212371858,0.8336153859781467,-0.06880755634732642,0.48278728918249275,0.529770502154607,0.3005341770211098,0.179295484992513,-0.0696845094452388,0.1916210655318884,0.028950321466139975,0.38101605095133867,0.15076943065264023,-0.002419236248557098,0.5091645720365003,0.01830229693926,0.7157542277166217,-0.17261346161897595,0.017592985693129927,-0.0754079242780301,0.13472755614435455,0.5060030022124924,1.0,0.3947539000045827,0.22456541301672225,0.23266511769542392,-0.2605897662930071,0.09665635398811792,0.48067574884522607,0.07923560376769409,-0.0636316674431832,0.5307311612551302,0.13860804586242859,0.640826078519857,0.02915187117138423,0.32871641538435786,-0.018678047843659496,0.3637380232460785,0.3455507415984094,0.0622160524960147,0.03137349871120443,0.5614507332935086,0.10709948227694088,0.4805078941450617,0.3388683933876769,0.3192943050605634,-0.09507603432336911,0.08879861065824113,0.22581083618505812,0.5562172831083911,0.3484762945082931,0.04579938014821147,0.7052468689679734,0.503786817962958,-0.05803836228047973,0.46896164224700265,0.5353529727033288,0.043825902269516576,0.4366590629761756,-0.09837421849375096,-0.05567704693872762,0.25647248225676494,0.2701947156801447,0.16663571347715242,-0.25724077055639755,0.00020456441229942392,0.11389419609435844,0.4792745678602803,0.21224313599833608,-0.313694743482524,0.6842580032318121,0.03799085565286787,0.08892394133686021,0.1294419927893482,0.49660606988117956,0.2927054081103469,0.12098634441720953,0.06410629951808293,0.4855373284558346,0.705292327000232,0.3193614709205322,0.31787771962763456,0.47291088701185574,0.6373791586345497,-0.17421491822076765,0.21477890825803864
Calcarine_R,0.058040168419629,0.4754596456930653,0.5404163813147617,0.6851529731223948,0.34391747723036725,0.36387113947101224,-0.20963228167200854,0.6311443838626486,0.7598813807322896,0.7933450448747937,0.3673673369297714,0.022566545791162906,-0.13117747493982643,0.1341741265442514,0.5322553526163886,0.34127839480642924,-0.08579067651938571,0.1573469164692143,0.003500092756464775,-0.14420600894419686,0.6637129536020099,-0.10008354927305314,-0.10299120835387611,0.5840536490566399,-0.4607710453524411,0.6004612500039974,0.3845300929751228,0.3482577852563274,-0.11827026557487262,0.14435613198313801,0.6681741248373352,0.3947539000045827,1.0,0.6039158374541371,0.1753681377906541,0.272805976245508,0.055874692116016214,0.5364803189924987,0.11249006868833168,0.10985332175132519,0.6921765325943388,0.0003580765205028262,0.8172463566003031,0.7462775759779647,0.7056399602304504,0.7273748941216985,0.6253216974248753,0.42145464734876725,-0.04976026617685749,-0.20785169460624592,0.6734462992445629,0.4258005316283049,0.5317744338534358,0.56606285256216,0.8613557882407641,-0.08142578453041732,0.28941220694870545,0.850536265200081,0.8691365428253661,0.30790202076326084,-0.07865201507685196,0.2789282331938068,0.8104854818668816,0.050781658653705875,0.6818230953597586,0.39492455559379697,0.07730385466137961,0.4112530518721918,-0.1159828441627377,-0.3879010998136189,0.4934839006716084,0.7388887265047034,-0.3805843097298316,0.000387349578471451,-0.019733666034622867,0.6596465911202236,0.5660856545595547,0.20046152450603882,-0.23619130522428528,0.8150069963751108,0.01623814207564601,0.4928263954583091,0.4828840585186178,0.8816799254920858,0.3929281257405369,-0.14591074042503674,0.7304274331752068,0.5095335486081137,0.6470393599976539,0.681264542778729,0.5023886452827095,0.5901491522974712,0.506912586757589,-0.004857665576344557,0.6738625737664672
Red_N_L,0.0748579576701109,0.33281218113191435,0.5280386870722148,0.6223274144001906,0.49095868374856916,0.36378498939546505,-0.355816603744163,0.5601414422435699,0.5561836504550602,0.5081384052258191,0.4248976832263607,0.020696287565603426,0.07911332425376565,-0.003553107189118328,0.470153944307242,0.07780348468785171,0.12675088111210978,0.29424801124637284,0.004395687122807159,-0.010013768708908473,0.5321591049198062,-0.045420170303010654,0.046096989586845806,0.40247798632370846,-0.23747893736261558,0.5225629081392201,0.29557288216399485,0.2912764348821789,-0.18724431414039597,0.14441640375259604,0.6488888812312994,0.22456541301672225,0.6039158374541371,1.0,0.3215876991447446,0.2635839594353914,0.1974813989257002,0.24854566955138746,0.11832508363779144,0.2725424534280976,0.39949923779101754,-0.08774263269399765,0.5440519225297181,0.5222139106970113,0.6660807218893703,0.4986493723195824,0.6019989766018118,0.32183157964578496,0.0662371187610461,-0.1355301263653772,0.6289075306132286,0.15339690484601923,0.5008244020051034,0.32379565549142486,0.6458567837161281,0.11208892966120784,0.18311656982356156,0.6088894510059873,0.5374645753685755,0.2406410376487439,-0.11736228443646135,0.32013846725501577,0.5319849053648329,0.00014622157902145303,0.7271113736913958,0.11435483967189032,0.00276593332382369,0.42344047073218455,-0.17629795727819345,-0.2828204723916938,0.2681470041572448,0.5412579239347963,-0.37665893996530436,0.18374648631843526,-0.04665990569529591,0.46578344679823686,0.5793748101677071,0.4240164336983488,-0.12619986975380285,0.506817589811451,0.017169378919999673,0.2517306165948215,0.253675472371809,0.5824242239881118,0.38094151164053125,-0.16688830092390033,0.5257772891544542,0.27149562214405926,0.36696031867897655,0.5722489708985904,0.32701457786143423,0.4871041662697062,0.44187022330499465,0.05305780086277407,0.5342290089454893
SN_pc_R,0.07738987546227546,-0.001643556868929283,0.5769204173304187,0.17765189742342885,0.5199229417324022,0.4201648824591847,-0.10822684222698352,0.46104844836251524,0.020733735868082616,0.1142241068018116,0.426216801575445,0.1013671079982707,0.28789186786858834,0.45220258759165477,0.3558881628078073,0.07220010631860897,0.030189003363544874,0.31585532696066926,0.3884193841187051,0.28809097502963077,0.3621822365374708,0.14712705817982202,0.34427542133971323,-0.0006455086724705928,0.041034347314324676,0.5233024837504051,0.3152123091062545,0.17541130520219506,0.3014233111357989,-0.2478253000718841,0.5371953705620477,0.23266511769542392,0.1753681377906541,0.3215876991447446,1.0,0.21081218645304872,0.34660171554796754,0.2224416327817835,-0.1498051499823285,0.3036099680324161,0.23401740777441604,-0.21085359243211915,0.14384270330156365,0.045846913187727774,0.5451142303429629,0.20029100827564153,0.23338875601562695,0.4509054876507076,0.2598169175024868,0.08121695735108402,0.5417200629178675,0.09357036268302649,0.24902842398369626,0.3477931176546329,0.36294492168656256,0.18035052098383433,0.3366699416874786,0.168863471140125,0.21016134083818794,0.2752151014619865,0.2660663798666721,0.501424143057591,0.18995562673337674,0.23866214630107144,0.18203098857559638,-0.031197914534476266,0.13364320442865546,0.4907192645003317,0.07201491451477685,0.15926864173940036,0.121103530779177,0.35695342593179136,0.11665833595028727,0.306110285924474,0.20165853142172535,-0.05212488456158173,0.5940499041423899,0.45942298023676714,0.18024545090211777,0.19672755488605687,-0.1804316225255929,0.33505140848542725,0.33414984529851577,0.18300895579559054,0.40984689767708526,0.0306384878313508,0.24959502321814903,0.39443097988641124,0.011373478568387937,0.3393554353098104,0.23658153365920875,0.5030790808006116,0.49170402196637997,-0.036426327244708775,0.26480489340564917
OFCant_L,0.13180009230852707,-0.06720479056533778,0.11724774169699911,0.23667515979863027,0.07700277468900493,-0.12655028754407005,0.13939677645506723,0.16014053613054674,0.34996580625920704,0.10549277314179016,0.37187694105768154,-0.4019960656020605,0.03978068125912768,-0.05867199252263454,-0.08922906586969233,-0.12881623014320912,-0.2994482131213003,0.3479912071629864,0.22247231673440013,-0.046372433822490226,0.19736868494316945,-0.1409858778532459,-0.11566135277980508,-0.0784557762609859,-0.27461049916317043,0.03156600050289693,0.4431502031112247,0.2910495465151854,0.1847598476599462,-0.3048879193817961,0.3273567362640887,-0.2605897662930071,0.272805976245508,0.2635839594353914,0.21081218645304872,1.0,0.21217713920690598,-0.006583757979837474,0.08345903307010047,0.11834928605400263,0.0931761811851763,-0.443113351908572,0.16938891921883287,0.33689198310205704,0.4617416513099959,0.49190648805057413,0.054755665076159865,0.21763294594358107,-0.018138982392025355,0.005865029216910002,0.21952671067356969,0.0991557204332846,0.06055350788447457,0.32887291741925334,0.455350222970536,-0.14935275029323458,0.27081231698223807,0.35154447774283654,0.04649159523000416,0.02489163531443776,-0.0189419647391444,-0.21713586293144466,0.1747711796167792,0.3877374876535246,0.029558379104643605,-0.34419033615385247,0.06997487501342267,0.07659392527362523,0.32328395932458714,-0.1322790103854998,0.05439745123867975,0.32346437270817563,-0.3208355095951419,0.20953552675136786,0.2366271653162633,0.3771618320885708,0.092723598789226,-0.04664499165390725,0.24367767533862658,0.033148143106354194,-0.07526825289851319,0.28504688458478,0.12059133066719284,0.24182939485298754,0.17888300109031985,-0.10526304271187281,0.4095776111915948,0.050750082240065,-0.09892242093652726,0.20755443798306472,-0.027901661894659684,0.016350462980557087,0.07604840243758397,0.16751113766216805,0.2924977697862252
Cerebellum_7b_R,0.04007926633432822,-0.14176225238967913,0.31570779783078173,-0.0050411782823309645,0.1045707484535357,0.15580407120869966,0.18490575162139508,0.0800554790722627,0.028520153505958053,0.10730730759543125,0.09834781037652751,0.14983865043291306,0.01227398763130137,0.15730806793123694,0.034870483403242884,-0.15343845784626262,-0.12109045627691388,0.41760106638166217,0.27686529891786943,0.019482584371923555,0.27718999557998664,0.06400135099150031,-0.01199893373912938,0.012305754273966869,0.07044453674519634,0.28054469577278196,0.0788166752899465,0.0066662640454281975,0.14377770536325687,-0.23082729034265606,0.17860884653690878,0.09665635398811792,0.055874692116016214,0.1974813989257002,0.34660171554796754,0.21217713920690598,1.0,-0.04585830372105942,-0.08782415870753114,0.2707302804996218,-0.022601793281972603,-0.07052190014499286,0.053294197462093476,0.04336407259599068,0.22966300128824843,0.2050977826034385,-0.02850360868026711,0.14736971529288845,-0.0029021071689820798,0.32400107656891264,0.20912211816596504,-0.34076622546937435,-0.052769863611853166,-0.08763612331635635,0.10853464981956039,0.008167402035348416,0.18221311738535792,0.03601442846482749,0.04226298358729644,0.44312473864352153,0.050812308860120114,0.17638917887359382,0.14244721189848913,0.317978172567171,-0.01254868373645522,-0.22510525285776745,0.07433337381886357,0.07130152142895414,0.28421880804154065,0.24118711045924468,-0.05956435869159692,0.24966464739710748,0.11298668797546448,-0.010946338382048516,0.27412100289391866,-0.0012187302040555462,0.21767822796827524,0.18702045662464858,0.30176312369437663,0.07629084003584567,-0.14040209570702844,0.04752831237172898,-0.10454636665594148,0.06371066937530867,0.04477402162485086,0.034703526756357614,0.08889553977200274,-0.0968934845413296,0.07744896127381459,0.2085069644806038,-0.13835727566877362,0.08226187576156425,0.27316895922091583,-0.016303118453691215,0.007895378373564237
Thal_PuM_L,-0.09748280584508087,0.09250803943305246,0.5323312678952349,0.4537905740711515,0.27042420814122387,0.39645582515449496,-0.1637868078666075,0.42623216935153313,0.565789669316415,0.7073559098331285,0.15539698420168663,0.24500226073197523,-0.18603553006887877,0.528581346748035,0.48848239886004785,0.4485155791015005,-0.20359834986879757,-0.04299104029559121,-0.11288347855219964,-0.17884074711431425,0.4505283545921989,-0.09298828593915709,0.10756085894758227,0.6518499246205874,-0.428061450849419,0.5476657456741731,0.01906650687196881,0.2524432909006764,-0.20715947314216449,0.27198698707243596,0.4088362533919962,0.48067574884522607,0.5364803189924987,0.24854566955138746,0.2224416327817835,-0.006583757979837474,-0.04585830372105942,1.0,0.17063039103653382,0.13547324092077975,0.32674690698837383,0.1569790361986127,0.657598436499006,0.549049717728755,0.4668003118260054,0.39968570220917987,0.4560128401556155,0.4089351297324593,-0.10402187053116976,-0.15769758592882074,0.45319806370438637,0.20612183723077468,0.42073382889139277,0.22127333606615399,0.5815337360700251,-0.03531534408888727,0.12613040169824036,0.5924258130855686,0.6639364892493191,0.08323508286145355,-0.15892478909982757,0.27984875490764394,0.6854723635446419,-0.04967294264632793,0.5884203843514003,0.6985041024398276,0.02770564530220001,0.3312426215053557,-0.30223460129486995,-0.4306925554805438,0.6982759234295466,0.39991576568857784,-0.24138771190589717,-0.0897487220391552,-0.11773080027121607,0.5368531842413048,0.41201860762473647,0.132110397594354,-0.22411757040441496,0.5855303342215027,0.07271001065710482,0.3140994486041553,0.7273160360639068,0.4811062635101287,0.22512531471612027,-0.07323863752766728,0.4568350824277086,0.527032671265291,0.6465440602212265,0.5398340765448127,0.4173552033000953,0.42815003651701466,0.5695885351765196,-0.018148682274896605,0.6685405490232392
