,Thal_MGN_L,Cingulate_Mid_R,ACC_sup_L,Frontal_Sup_Medial_R,Thal_VL_L,OFClat_L,Cingulate_Post_R,Cerebellum_8_R,Thal_PuA_R,Parietal_Inf_L,Occipital_Mid_L,Cerebellum_10_R,Calcarine_R,SN_pr_R,LC_L,VTA_R,Occipital_Inf_R,Cerebellum_3_R,Parietal_Inf_R,Cerebellum_10_L,OFCmed_L,Temporal_Mid_L,Frontal_Inf_Oper_R,OFCmed_R,Vermis_9,Olfactory_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,Vermis_4_5,Parietal_Sup_L,Temporal_Pole_Sup_R,Postcentral_R,Pallidum_R,Caudate_R,Thal_AV_L,Cingulate_Post_L,Temporal_Inf_R,Thal_PuI_R,OFCpost_R,Vermis_7,ACC_pre_L,Thal_IL_L,Thal_AV_R,Thal_LP_L,Cingulate_Mid_L,Frontal_Inf_Oper_L,OFCant_L,ACC_sup_R,Fusiform_L,Thal_PuA_L,Frontal_Mid_2_R,Frontal_Med_Orb_L,Occipital_Sup_R,Frontal_Sup_2_R,VTA_L,Thal_VPL_L,ParaHippocampal_R,Thal_VA_R,Thal_PuL_L,Hippocampus_L,Precuneus_L,ACC_sub_R,Frontal_Sup_2_L,Thal_MGN_R,Temporal_Inf_L,Vermis_6,Frontal_Inf_Orb_2_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus2_R,LC_R,N_Acc_L,Supp_Motor_Area_L,Occipital_Mid_R,Putamen_L,Frontal_Inf_Tri_R,Thal_IL_R,Vermis_1_2,Insula_L,Thal_MDl_R,Temporal_Sup_L,Supp_Motor_Area_R,Amygdala_R,Temporal_Pole_Mid_L,ParaHippocampal_L,Temporal_Pole_Sup_L,Olfactory_L,SN_pc_R,Thal_VPL_R,OFCant_R,Amygdala_L,Rolandic_Oper_R,Cerebellum_7b_L,Rolandic_Oper_L,Precentral_L,Pallidum_L,Vermis_10,SN_pr_L,Thal_MDl_L,ACC_pre_R,Caudate_L,Cuneus_R,Precentral_R,Occipital_Sup_L,Thal_VL_R,Temporal_Pole_Mid_R,Raphe_D,Cerebellum_4_5_R,OFClat_R,Cerebellum_7b_R,Cerebellum_8_L,Occipital_Inf_L,Rectus_R,Cerebellum_6_R,Thal_PuL_R,Hippocampus_R,Temporal_Mid_R,Temporal_Sup_R,Thal_PuM_R,Thal_MDm_R,Thal_LP_R
Thal_MGN_R,0.3506700043160363,0.3111044570233765,0.05621566552225641,0.2163292526988544,0.17655218916567886,-0.06960921290914947,0.32418023385240496,0.25299033945974886,0.19967139067896375,0.2528653069071903,0.3782791213330139,0.4097069169668387,0.4754596456930653,0.15747647563229267,0.17605941702724104,0.16842526793130644,0.1938035442381461,0.18865706644644012,0.32943493834320214,0.3979126254470451,-0.3437300554885921,0.4846835318352762,0.32752330234569893,0.0192873931162043,0.04730594343158544,-0.2848419916237983,0.26502112324272054,0.19856471947543247,0.5686547269044152,0.06398922825621622,-0.16199202559498685,0.29363824412554435,-0.018886300296325813,0.010795979592850181,-0.04866080073831853,0.4541119898456145,-0.04457165843647207,0.15881069129157527,-0.19493922802902997,0.411072362283723,0.12907571149987648,0.3311589855632457,0.1349680528683247,0.039481732136824356,0.26986368903010116,0.3929188532836938,-0.06720479056533778,-0.028557740174217257,0.44182026053103757,0.14041182968345803,0.3394396349774389,0.009031231072377976,0.38765965466166286,0.27520088677206356,0.2821800091365325,0.09069241757567989,0.07674423599040922,-0.2181346955174444,-0.13615246926510924,0.29847930181726,0.2810123255050258,0.2537582301050909,0.2506182309628115,1.0,0.4629799613484447,0.5003853894497228,0.04557070988857889,0.1509833686820885,0.015589606211091022,0.3374914658971411,-0.11730005258433156,0.36592638084279244,0.36226694720128905,-0.24799056970657748,0.02245102002722316,0.290402508914056,0.3035981387807081,0.014943175169901662,0.4605422113819424,0.37731120329610857,0.40819726179057547,-0.03147739331919067,-0.03236276447527482,0.2808432639549859,-0.11625278504472626,-0.18003776016815515,-0.001643556868929283,0.3116294192061819,-0.11461754718229564,0.40799523559797346,0.3876856066254145,0.27912178010439426,0.48294111386052013,0.33656334207605754,-0.09019002912748386,0.05535636775107297,0.40038638292704043,-0.004512550308805874,0.23374244812619394,0.02604606713800122,0.5202456085405465,0.26107432909504924,0.34553283350499586,0.11817802157169906,-0.15815224608415052,0.17395176532307574,0.4951826236284744,0.1476190278423179,-0.14176225238967913,0.2733684144262136,0.34973329324048635,-0.38561026278667276,0.44011328374629066,0.20585682271372002,0.41566842751577743,0.2398979275924446,0.21960969034902456,0.44272767482680664,0.6046622838024749,0.11147766171035561
Temporal_Inf_L,0.28531934132464,0.5389461860932446,0.17358292200143643,0.15238626202669686,0.34848711087049355,0.3047059201593956,0.46365043772597686,0.3727504017939026,0.2362911230067753,0.1259146162382349,0.4710457079388549,0.6798633613155582,0.622245488330404,0.025863426009465975,0.0007752692538350152,0.2564989204345561,0.2721098385278298,0.419168872526568,0.4761123764811878,0.6424754237209885,-0.06585342287510165,0.8010732457074443,0.23164328695104888,0.05474178606340523,0.3612198938548477,-0.02043811756181195,0.03643789563896291,0.40896497994557496,0.5879045487477198,-0.22953833500123005,-0.2652892488739852,0.3260017134506751,0.23230195135369627,0.15280136534101801,0.22342473451378156,0.5228978710476689,0.032520389452058346,0.007052044574736187,-0.24847774929759134,0.6450507646548788,-0.150216284030952,0.12993376732417003,-0.021964507181314815,0.18487512896973507,0.4807607504953169,0.5936139775071159,0.33112753388189164,0.13496699370761037,0.7735873687747967,0.5185552238873189,0.5533364170538143,-0.011242192031144406,0.44353578108028147,0.35712113849108607,0.45438221973668474,0.19580936052446513,0.1965430034619438,0.09142677299547516,0.1535721060305983,0.6293745607221363,0.1478812836692667,0.0354975188571738,0.64302615249397,0.4629799613484447,1.0,0.5151523978929171,0.14569280123914602,0.16396882753580871,0.25396631163199945,0.38703922663984336,0.0044629455285765595,0.5255667415661881,0.43968479586338016,0.16637332882324887,-0.07005713395666266,0.11178978568290585,0.20050551509055295,0.36439580073181504,0.19981030610042652,0.7886257546832559,0.6463693764911637,-0.15223165434966027,-0.11288145698965213,0.4812544488645866,0.03601005945843094,-0.01142958970278544,0.3733605787477658,0.4896329457346965,0.069719918806522,0.5156107845589997,0.4242079495938767,0.2426846114057627,0.7225523058777982,0.5331359849142718,0.18195617742563058,0.34527353623459156,0.49146467856401505,0.23070400631689314,-0.11263452174850883,0.23988357473923963,0.4980238125713432,0.49781241790219694,0.24269952771282352,-0.011924224375006794,-0.04038277053083294,0.1638801215669488,0.4798387175181664,0.11127233864674409,0.2005528006500754,0.5521176793796049,0.6172147609443727,-0.11541976021655047,0.6889464776958224,0.549253389938479,0.6114842174382806,0.34777646949598334,0.2870755130660823,0.5159599249663867,0.471952181073048,0.11850603810025398
Vermis_6,0.2920508084615163,0.5089353904564373,-0.09166656354298586,0.20535757468324614,0.24178149544685873,-0.16721311535933528,0.4705190812189052,0.2711822191138336,0.5651113972363735,0.3401996514711929,0.7759261202211588,0.7014234217312696,0.8362174360538818,0.42928165201736446,-0.13059785162967336,0.2582276203620794,0.7441634762913845,0.6171324844832805,0.48809828464538935,0.6183475907538787,-0.38475066635211963,0.7787121124028229,0.5142414863297041,0.0430623991593745,0.27857605920627265,-0.3097343367296131,0.09015495517908657,0.6351269045348513,0.7137671985727144,0.04081631954645821,-0.46484002601764973,0.3486567316445085,0.12424465636362036,-0.04913884019653523,0.03856520796607762,0.4555753548469556,0.2189148999392587,0.002218144765781116,-0.38480959684976873,0.8490189413497299,-0.07856277520166907,0.1933824253417461,-0.1471255986817479,0.0031195999439930155,0.4247070653463895,0.466466638819089,0.16612098347221374,-0.18245487842232128,0.8170480850163644,0.4159809320542516,0.23351970574374298,-0.06367874723510328,0.7755320335463385,0.37973672826489285,0.5297691607416382,-0.2562954215212734,0.20795199518534066,-0.3332476580334028,0.08039270054268359,0.59470467727907,0.3585964224294499,0.0925192919146617,0.4819015616895899,0.5003853894497228,0.5151523978929171,1.0,0.16161165186448892,0.21758653852755677,0.2923522388093497,0.12935345492760092,-0.026694179440486066,0.5033839136057684,0.7577634208837114,-0.13870924360022283,-0.10920713618407689,0.06623932131351873,0.7484409535071956,0.15025977067751725,0.14869233774888965,0.5874373540909753,0.6109498545422175,-0.14918320215708916,-0.5495957933373506,0.6467619105806185,-0.5442344936778543,-0.23951516796889571,0.1585215633003269,0.6586724747979041,-0.16119812610820541,0.7042410873169219,0.5293957191351457,0.46960117127697537,0.5532490972000766,0.5111788667745846,0.14018890627687436,0.4167764254093763,0.5612675441247421,-0.2368975537038525,0.018616666320697167,-0.06546274450542226,0.7545814878575985,0.5974621590914261,0.6364392116614228,-0.1864376249182267,-0.3104929692926942,0.4332777264547594,0.6459329027292043,0.11518619845221445,0.026531745804103713,0.6318005354696803,0.7857355689230867,-0.4816258741289776,0.9008355267988613,0.26808234476762693,0.6141351193396013,0.71833670846537,0.38547138644558415,0.5576595432476613,0.5936110690490941,-0.0319600195862806
Frontal_Inf_Orb_2_R,0.36269673894404747,0.19699743287532281,0.3775752147159275,0.10118842633499804,0.2863393062625224,0.2720197478035744,0.18085252887034622,0.07764015964602017,-0.01281949741416184,0.034621938808089774,0.0031320480424476293,0.06824638920347444,0.22438878454043815,0.03596289586998291,0.10190680779851145,0.16352917213003115,0.18005103521756416,0.3208830197848825,0.09449857866153112,0.2653206412891287,0.2631037135599094,0.09853088520256788,0.3266176195606663,-0.016661653527647896,0.2459179837304155,0.36173645668538884,-0.45920241348109314,0.12221997648504317,0.2356886080107719,-0.1102558357855302,0.2190756478721972,0.14623647200922266,0.43532747715979064,0.35547904008961084,0.054303929426748686,0.2192059177085022,0.24378510511515258,-0.058336114004045404,0.28619427843677914,0.09166830359356444,-0.21094579500885569,-0.017641200932801786,0.1497959976150319,0.32248996132448526,0.18145960645803882,0.24779517046027663,0.3063214785008804,0.4956657991963551,0.22608184164155518,0.14483475788842123,0.5120195698469466,0.23783559063231619,0.10628635953121911,0.17220353970671343,0.05788001432932273,0.3358137139419173,0.30371143213079327,0.3431827688127267,0.18311844690862217,0.28648137760648634,0.05216869051934882,-0.016336054259496354,0.277785969022784,0.04557070988857889,0.14569280123914602,0.16161165186448892,1.0,0.668359599536131,0.14729901016277347,0.284237797596432,0.3467681688102948,0.16817864442416292,0.08349295079892007,0.6410168538283755,0.5119399386762842,0.1387335646941238,0.028508062780370956,0.6564802645369712,0.15704382070310788,0.31645888418308077,0.32016592023872914,0.1605646865983875,-0.1065836153704246,0.31475730520758427,0.047233256621513064,0.3502512224797706,0.13596735215211572,0.15855273936027817,0.11893972620486358,0.24395152786232796,0.2978404545801501,0.009898791717059287,0.2741296494485829,0.06920737989442652,0.4542327590684628,0.26880731447430956,0.1998254360554901,0.2888377353503185,0.024659440089479224,0.31911705099029253,0.07553473489588497,0.24968671674142381,-0.06873644444255182,0.13836827943382177,0.0944888346613081,0.005389540101861619,0.2874003622357859,-0.03792983658949153,0.06616588653558177,0.09621034499957028,0.07085814512851839,0.18233550064895132,0.19646331122468114,0.28603925388129336,0.3372470339555067,0.2456600613468524,0.47771236771361497,0.09901045155837608,-0.09849940223564774,0.366353897097663
Frontal_Inf_Orb_2_L,0.15359469156418207,0.25854599984530546,0.3027656741418883,0.16300098837945456,0.12832866144982255,0.22703773399391639,0.07131007135917615,0.08065510233102587,0.09972505592452774,0.17320833167306926,0.1427977430590135,0.1491801151871113,0.1844976274819558,0.1429591374166815,0.14336953671681368,0.1260296960173385,0.15106727184241864,0.2706701159481796,0.18009556442563066,0.3144712080313032,0.04675470680219717,0.15034677261584184,0.29226435459786543,-0.015969634299970285,0.046233839012295136,0.12059531691953858,-0.2653341274778339,0.2418589120402995,0.21334275146720144,0.043445120812268825,0.1601984960267016,0.18050551418073116,0.28711990299500606,0.14394635130551411,0.17076053199644764,0.09414469894484001,0.1220848315180638,-0.12880779912050458,0.11365864415018737,0.13117481914916446,-0.1321839156803571,-0.04079416389184182,0.12399037419130174,0.09768433215908362,0.22124268949696763,0.1887029613786822,0.16183424527801216,0.3398091611147223,0.21997532076001827,0.26469106013685345,0.3313660838820551,0.3063930255901425,0.16517954962094306,0.30807556098507566,0.12019444829734172,0.133281235578542,0.17988421995623605,0.15229841264814692,0.1039470881415246,0.2201223943292501,0.1238900341627062,0.11377017436362995,0.18276432972998508,0.1509833686820885,0.16396882753580871,0.21758653852755677,0.668359599536131,1.0,0.20375448513558797,0.07961373956055828,0.28888843885482923,0.17995714809792723,0.15001022204239278,0.3498619007767221,0.33715128979606757,0.02016839615325659,0.16789379019416414,0.49140176080855563,0.10497097252034421,0.2468581225299586,0.2955713552425052,0.04743039615232031,-0.13110678304221232,0.25979523473964783,-0.021648628878863055,0.10441548007789338,0.18129535729371135,0.18819286081280806,0.09552230004459891,0.15630319093419995,0.22335387090676778,0.008260180744664149,0.22028250564612178,0.13914920859317886,0.34067819941254474,0.12713547899729527,0.21906666007065814,0.02624725333929178,0.09113830163964055,0.17475212981809768,0.16784699904949318,0.2508652545371422,0.09443850964103424,0.04419326550413334,0.015169581313021256,0.0999286771015996,0.19808838325699593,-0.0831562738942062,0.17290768403161447,0.12739917478879126,0.14520881670359273,-0.0577400466442655,0.21606574901703005,0.1935830676677432,0.28720196162793077,0.25060913736738893,0.37573241220543374,0.03358164393875801,0.06328021918500178,0.20408210942238225
Cerebellum_Crus2_R,0.0635276568408231,0.20535579041705151,-0.07563104540888035,-0.029037413043112224,0.1152522877540816,0.16776809552337138,0.19778752642158456,0.24856816399994536,0.20904294790851588,0.06616291788661234,0.3609027324633158,0.3031327980023893,0.2574921087726644,0.04097152288736798,0.04666115551212633,0.17879304692827774,0.40133572989831945,0.22911666667833777,0.16229827205469616,0.29134280065745366,0.015746694298196844,0.3082776953877171,0.10261573307172527,-0.08240958425558466,0.16835576699277527,0.05767858083720547,0.02796890581097839,0.5134266502290241,0.10277935887793874,-0.07717404131384266,-0.14805426587286075,0.04582426706619693,0.060816915727255276,0.0377778693861526,0.24299648428120232,0.0991734577810712,-0.05942255063868107,-0.0652461568107193,-0.2513488186784925,0.36248676302587,-0.18142213096358617,-0.10912733056857886,-0.09110929466670366,-0.08033397951888195,0.18834307180004314,0.22232263270821795,0.3092627827699767,-0.09919729846696694,0.3575415938201676,0.28109130689817535,0.012117117234796797,-0.3149841045171093,0.3000534755231125,0.030840146978474942,0.11729288469261012,-0.15292616686471347,-0.15409157090404055,-0.03570743790335481,0.17189588194705513,0.2489964060051696,0.03899714183805529,-0.06896443539497552,0.1202064783292748,0.015589606211091022,0.25396631163199945,0.2923522388093497,0.14729901016277347,0.20375448513558797,1.0,-0.0008823739293280434,-0.0053604183957194395,0.06822493959073528,0.3540371400218985,0.14716726409759215,-0.06835326909594275,-0.09884133147728008,0.3347192205728728,0.21077439137063375,-0.2254079485935912,0.21917032670712985,0.22941038011189835,-0.40308892922454964,-0.44744938148376556,0.17278564870219382,-0.2681123707104121,-0.02649543073728035,0.15646361467382117,0.33689383242433124,0.22095177167109967,0.09017264536963863,0.2283088249623683,0.3984554362638548,0.1282075835509442,0.13860834707339975,0.01331081143863898,0.3109862729068864,0.12755584920600704,-0.07037305984054101,-0.3166334531635042,0.09179892169472602,0.28739647074126806,0.20485193656492717,0.21088985602681026,-0.16567067418668532,-0.1631722823738338,0.21788747366284658,0.03709504562273764,0.0054249725451592495,0.1784820709463884,0.5077865816336172,0.3841297586888644,-0.034206436201428866,0.3939470037696428,0.10327750222905752,0.13086810593925985,0.36929376344964354,0.12232724081999903,0.09441401229080056,0.15718588569940062,-0.15666956878500224
LC_R,0.38654971571134783,0.28368876951003363,0.41508012987427123,0.30778680554283366,0.12030852112331059,0.15270829370243513,0.1890520997551297,0.19233273084012,-0.02153875540799892,0.0010108947259429542,-0.09998717702616698,0.26843737325475225,0.1456039924064193,-0.2098420280082149,0.34429795687148584,0.35656169095006407,0.019544914449550987,0.26257328720660766,0.1804086230532164,0.32897496425264483,0.046923428430858456,0.1911442300014421,0.14335408122350296,0.15189324029669143,0.32044126111451415,0.09529446202918819,-0.02169501892611264,-0.018314756801523682,0.40616310580837844,-0.19540814171359883,0.11381196402426448,0.20318884061064812,0.326833373963316,0.18054986565125153,0.018188886391480467,0.31134070689856913,0.1631966048008484,-0.02979367554873531,0.26511175241550144,0.1640369851602157,0.08214753846533876,0.0519099049822913,0.32413826184721867,0.4479130242526934,0.2182663856838131,0.3393467056500227,0.2529910870667192,0.4773802667946004,0.292150129320289,0.04446260452453623,0.5015715807657621,0.23248937138684342,0.0061990235915362485,0.3239770375206977,0.045072629314641996,0.49939209027309744,0.40841785294506183,0.21051589144933996,0.11176496096417819,0.35589836380398354,-0.0371348747807738,-0.084837945697841,0.42912239822158826,0.3374914658971411,0.38703922663984336,0.12935345492760092,0.284237797596432,0.07961373956055828,-0.0008823739293280434,1.0,0.26923806170138315,0.2979046893796995,-0.05272634450366447,0.27495867539685565,0.27447014648349705,0.42561755305107957,-0.22710919564601736,0.2735860943192645,0.39633051281591536,0.3723448089505328,0.3554518322054299,0.29384338857182596,0.19935551130417323,0.2479927963119089,0.25291947473105947,0.04978640089430836,0.17759407419881215,0.02562520806478686,0.04370270489547439,0.39792664569801733,0.18497803548687847,0.19106189506082633,0.40467827471741,0.17521907302223877,0.328661905963324,0.2285580075332786,0.39823894136435545,0.38732692801391944,0.10801160704836356,0.1668665221672017,0.03646035580278402,0.23840616614819346,-0.16123569322703374,0.2673998240973137,0.005890654202311506,-0.29007770812085937,0.4067222442420144,0.06671881391405182,0.04073103804740901,0.1472004174538468,0.05337452549838174,0.10548179779629031,0.20444956098870418,0.5080270576659494,0.4323817271532666,-0.0036996402167610424,0.32677320569270785,0.24229512524724148,0.21390777205230802,0.4189184430781998
N_Acc_L,-0.10189930370037358,0.19141111382420897,0.010845547093548303,0.1743397341530795,-0.2930920052685086,0.30227760334531023,-0.13234128174921614,0.20892155793014155,-0.24629197238071693,-0.010877910063765265,-0.21910670515206396,-0.053947891830581796,-0.02505272950235062,-0.1716089770075786,0.11328200204991917,0.3650424613595724,-0.017599935391049516,0.15701671440581913,0.029813476330038512,0.08084093565779395,0.06536792389947209,-0.1289340281609048,0.06517777406110123,-0.074502315939162,0.3210227910098698,0.4435460581572099,-0.22866680847694595,-0.0644876193626956,0.10912764739208103,0.0061451840328238805,0.15020705885245225,0.10237580540784315,0.6676264855623885,0.23916899952014567,0.1259761597104613,-0.09834453538295615,0.3063301556152475,-0.30682690740845225,0.23161482576181233,-0.09226469218645941,0.0955552353504635,-0.4224312405130892,0.15878436696903103,0.10881902877909737,0.10159638658827888,0.1990496497345788,0.45469846641544776,0.1956692307825698,0.04196121353370495,-0.3343391495884815,0.1291761639162659,0.30752473000336633,-0.06719075596240916,0.16515468265206684,0.1529414730763078,0.1844443969781387,0.21795267790781322,0.2892186473706328,0.0011370226835697144,0.29837568493258854,-0.08437110038796972,-0.048988073566194126,0.12496589379934973,-0.11730005258433156,0.0044629455285765595,-0.026694179440486066,0.3467681688102948,0.28888843885482923,-0.0053604183957194395,0.26923806170138315,1.0,0.1733479192117767,-0.13651868198888764,0.48637953963708,0.3185149510329889,-0.13016854891498736,-0.14805352672472996,0.34305277560809155,0.11841415571797752,0.03605334808081591,0.1993039853085303,0.4834218580024657,0.11320067749223461,0.10012072480459089,0.1785999439135092,0.17933545229109157,0.33953784043937196,-0.16118975014280407,0.17684858633501324,0.09505142873922166,0.01729304463029375,0.09829199558884164,0.018975093053404602,0.05294920781962451,0.3576613411113956,0.05414605058785121,0.21679900579277034,0.09014981225162463,0.004821922935818215,0.09378796273462524,-0.08508143639299821,0.13474117125051038,-0.21348805831902468,0.1311590034693556,-0.04115836593545659,-0.530805728318169,0.01321458194473902,-0.19367683959865825,0.4619399108710015,0.07776746125973591,-0.1386579086246161,0.2973574427622009,-0.008051516864507979,0.17808877701333423,0.32953191599950993,-0.011559391934721927,0.23767628775142619,-0.011335219849873228,0.013321552294819253,0.04470651635725559
Supp_Motor_Area_L,0.2973914669790496,0.7910624720291515,0.2746911366379862,0.4601063119786484,0.34155300618981554,0.19306574693632492,0.4750692395395978,0.3342047549508551,0.3307527957638301,0.5507633657411458,0.3874197519013525,0.6551601668536721,0.5660856545595547,0.3297577156180854,0.1920462573614336,0.3003113041015677,0.23781678366315984,0.6585580101450506,0.6022466530181864,0.581481006821171,-0.20821467893976392,0.5276328025101837,0.5422229830095587,-0.02563155056697737,0.2558696449201729,-0.045588206998531756,0.09783703463648048,0.16885425623862302,0.6635428160369072,0.25239151392509485,-0.07221533028803001,0.6229760145086919,0.27384964709400117,0.08932679214892185,0.28963144725925344,0.49646141944155225,0.35794640538646294,-0.015598256028632023,-0.02523135180342038,0.37469239367288226,-0.003908978050380355,0.09845582458427636,0.15502403156123293,0.17211514840905234,0.7389975268059067,0.5974939754957345,0.092723598789226,0.19208227747447446,0.6384639285200241,0.42776152295267006,0.6063824509321718,0.10633473508395147,0.4865633661689053,0.7165445396966436,0.34186463838488607,0.26701268847969895,0.5014502274833992,0.11749283974887124,0.44029349789919325,0.7746980150063654,0.4792745678602803,0.04224852007665646,0.6963935797935333,0.36592638084279244,0.5255667415661881,0.5033839136057684,0.16817864442416292,0.17995714809792723,0.06822493959073528,0.2979046893796995,0.1733479192117767,1.0,0.4450781077051454,0.13424505916412752,0.19919021250902055,0.11680576320761256,0.34262606528751693,0.32876459848006845,0.404917944641033,0.6760557826578799,0.835509939104027,0.1373040601625991,-0.0055631389910887575,0.5341690645026572,-0.004919247110238625,-0.07373740468634433,0.5940499041423899,0.5400883427678337,0.03666108252283408,0.5021001919966093,0.5717243250011536,0.24064638407424893,0.733116499229092,0.8487574037848109,0.2525279874893452,0.4143197379677001,0.6807814023781555,0.2138791613187655,0.10140718662472371,0.12028243626387804,0.5521862240774595,0.7326355474884305,0.3723954241886911,0.21520635208476033,-0.02274105945775858,0.25056001120990684,0.556605839669586,0.04223186663190491,0.21767822796827524,0.31511621956371183,0.29366333489974444,-0.16146690503574893,0.503864837686895,0.4069703847306147,0.7665939000943335,0.5151551804528879,0.5763136697329017,0.5221849671889652,0.485224316526493,0.22198572551098777
Occipital_Mid_R,0.07461306596465467,0.5384814177122008,-0.2412161273077813,0.12334304531470397,0.24067478063188608,-0.10334532483693365,0.6013549523634449,0.37187757759853945,0.610495552326702,0.5664227847564695,0.9058227378681918,0.5990632716283414,0.7933450448747937,0.4402329236230279,-0.13238995595670994,0.14963641863374533,0.6865765038383171,0.5473236454095166,0.6594260928864909,0.5997083010284147,-0.36467478758765004,0.7439407033912674,0.4728125725711267,-0.04060283446706554,0.10390746430940097,-0.2607049550640406,0.1321725689998605,0.5405460845273418,0.5379122300008347,0.3693397212549711,-0.34428133534673194,0.45079755610340444,0.06550403418075096,-0.08350957559585805,0.21110523140113394,0.49778569973323566,0.12556313724505805,0.026493779015764354,-0.40656408194116905,0.7122793318364949,-0.1944741467234893,0.12005779848996317,-0.19183226566568748,-0.23753645400079634,0.529548912302473,0.3915014707560277,0.10549277314179016,-0.33952823633126833,0.7006915887112226,0.40209193328259,0.21984503871181157,-0.15057736670775929,0.9487106262723135,0.15063679440467992,0.48574385185658764,-0.34229999597361743,0.14429202466338384,-0.3593726067239431,0.17443878995662518,0.5398620055755606,0.5976014813767703,0.10024904369105925,0.32741525512691755,0.36226694720128905,0.43968479586338016,0.7577634208837114,0.08349295079892007,0.15001022204239278,0.3540371400218985,-0.05272634450366447,-0.13651868198888764,0.4450781077051454,1.0,-0.10781044020179949,-0.17944024227005048,0.07284803984778844,0.7416044333248109,0.08016294741231897,0.06228862539064924,0.4307783883604347,0.5742126606658222,-0.2923446850446175,-0.520262897190187,0.6409779217400416,-0.539941419178816,-0.23940114326201406,0.1142241068018116,0.7670194776036972,-0.21478479133202164,0.5500221026457672,0.49689770907349173,0.3275450032034821,0.4676914476288572,0.6446018733644859,0.02809000052657025,0.32591181232806465,0.41497297965590507,-0.3039449355643385,-0.16165790501129532,-0.02547834779549719,0.8973229282435585,0.5048891793842275,0.8909698937160767,-0.15388756069027823,-0.17519382217439494,0.563643725876689,0.4447669259617841,0.13586977480869125,0.10730730759543125,0.5307101016196675,0.7357880039491445,-0.4275742053792257,0.7412312913954756,0.07288124538471999,0.5238039173703322,0.8636997082903556,0.2616532447458122,0.5344991246222376,0.6706675452191815,-0.26694758229658255
Putamen_L,0.23144580235408713,0.1646765892909276,0.31852506471413916,-0.046465810548059636,0.36342220008959725,0.4972627070376918,0.026184597688826996,0.08135882298826515,-0.2600553304945725,-0.08059333767740257,-0.2189061654125621,0.0017463445703902185,0.050781658653705875,-0.1049397443007548,0.22100371904000798,0.15977093326722014,-0.041597165572184056,0.2277815119205515,0.05497546375871436,0.1693442935741525,0.6230645097910423,-0.10788639445877932,0.13548292103008197,-0.02754739377578309,0.4163073772998047,0.8146455423486076,-0.6423376950005273,-0.03683842656321177,0.05056820231827078,-0.13012752868888894,0.31837930414176285,0.172275105119544,0.6427768171100792,0.6533066490919633,0.20235176495175605,0.0023044022968212855,0.35017711112923394,-0.014616526620072727,0.32908098923211465,-0.12062154859588653,-0.20790947835661247,-0.17556067639260484,-0.0028486619438920532,0.20545313852495353,0.24573450742156416,0.2831410953040046,0.3877374876535246,0.4884623321532689,0.08940117615214992,0.0658590619612645,0.5060837201313283,0.1650507517509055,-0.12209207434781312,0.08281228049861475,-0.055095879825390104,0.5445936769853948,0.18987765286284222,0.751869840427278,0.3489817962954902,0.2627318370279352,-0.05803836228047973,-0.15821785271056468,0.2530509611402326,-0.24799056970657748,0.16637332882324887,-0.13870924360022283,0.6410168538283755,0.3498619007767221,0.14716726409759215,0.27495867539685565,0.48637953963708,0.13424505916412752,-0.10781044020179949,1.0,0.5478091404377765,0.12321177207396433,-0.24066208280626075,0.8188652605120482,-0.013348526347521145,0.2503862570999289,0.23123023800192588,0.31476383953845377,0.08279756897614687,0.10131953542462505,0.3728484361806359,0.7033369211524715,0.23866214630107144,0.019521983905635223,0.43147660719671177,0.0019742235465337447,0.1524441191946194,-0.17886822777498215,0.15423735370196273,0.10938111024853732,0.4575363313899362,0.35775055501726855,0.015042411133662625,0.5526406820422238,-0.1857295470476281,0.6775840264714736,-0.17754873245159866,0.17247566905425069,-0.3088122922068867,0.3236404403331186,0.31605291714802497,-0.21607412210624347,0.14369640004653772,-0.11980807955154532,0.317978172567171,-0.03490959651860485,-0.16271445398031859,0.6257353161931356,0.020691223360534923,0.16497977732766836,0.24324762295793947,0.09945087215442529,0.34893917213270315,-0.03031510483707977,-0.3065740092992413,0.25025932806325923
