,Frontal_Sup_Medial_R,OFCmed_L,OFCpost_L,Thal_LGN_L,ParaHippocampal_R,Vermis_1_2,Frontal_Inf_Tri_R,OFCant_L,SupraMarginal_R,Thal_LP_R,Thal_VL_L,ACC_sup_R,N_Acc_R,Calcarine_L,Temporal_Pole_Mid_R,Occipital_Sup_R,Occipital_Mid_L,Frontal_Med_Orb_L,Vermis_8,SN_pc_R,ParaHippocampal_L,Raphe_D,Amygdala_R,Thal_VL_R,Vermis_4_5,VTA_R,Thal_PuI_L,Hippocampus_L,Frontal_Mid_2_L,Putamen_R,Thal_VA_L,Cerebellum_10_R,Cerebellum_10_L,Thal_AV_L,Frontal_Inf_Oper_L,Hippocampus_R,Olfactory_L,Caudate_R,Cerebellum_6_L,ACC_pre_R,SN_pc_L,Temporal_Mid_L,Supp_Motor_Area_L,ACC_sub_L,SN_pr_L,Supp_Motor_Area_R,Thal_VA_R,Temporal_Inf_L,Frontal_Inf_Orb_2_L,Parietal_Sup_R,Cerebellum_9_R,Olfactory_R,Vermis_10,Occipital_Inf_R,Temporal_Inf_R,Thal_MGN_L,Cerebellum_9_L,Precentral_R,Red_N_L,Caudate_L,Insula_L,OFClat_R,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Precuneus_R,SN_pr_R,Cerebellum_7b_L,Cerebellum_6_R,Frontal_Inf_Oper_R,Cerebellum_3_R,Heschl_L,Occipital_Mid_R,Calcarine_R,Thal_MDm_R,Cuneus_L,Thal_PuL_L,Frontal_Mid_2_R,N_Acc_L,Frontal_Sup_2_L,Cerebellum_Crus1_R,OFClat_L,Red_N_R,Temporal_Sup_L,Frontal_Inf_Tri_L,Heschl_R,Precuneus_L,Occipital_Inf_L,Cuneus_R,Parietal_Inf_L,Cerebellum_Crus2_R,Thal_VPL_R,SupraMarginal_L,Thal_VPL_L,Precentral_L,Thal_LP_L,Cerebellum_3_L,Postcentral_R,Thal_PuL_R,Insula_R,Cerebellum_Crus2_L,Frontal_Sup_2_R,Vermis_3,Parietal_Inf_R,OFCmed_R
Amygdala_R,0.3500087200321976,0.24082494788311873,0.1828961264857097,0.4321705142402829,0.3950275222061447,-0.23388419168929825,0.500203811316977,-0.09616983966298875,0.01912040416458724,0.4487360446501763,0.10164901822018838,0.3263723615623015,0.2055812259981072,-0.23653159769718718,0.27505643681062847,-0.23320339640120916,-0.4196134948933508,0.37468400484847525,-0.16025603670827865,0.09899473417389912,-0.10391511395039019,-0.3448269189151317,1.0,0.5951231487185382,0.06688454265703431,0.07172998972173629,-0.14552517057419942,0.09469114947751052,0.026679834134851636,0.3895357030210999,0.504179229891878,-0.10423808668129175,-0.0702719834261956,-0.363784562112076,0.10311873290218203,0.24143386409242992,0.4330143859515899,0.374869523640047,-0.3172611481966302,0.4155770590701043,0.008091695597237793,-0.3427378540333664,0.1373040601625991,0.13714314398308244,0.13811397294922062,0.11336066701649762,0.370035034354226,-0.15223165434966027,0.04743039615232031,0.03478673970233538,0.027057796250171386,0.3377909898105997,-0.010519016661973189,-0.3282175452334201,0.5565650060323433,0.02516107252930201,-0.13911115045908456,0.13030255784231964,0.18271125526582832,0.2544177057432587,0.26229480051583004,0.106914500530624,0.35331364630685697,0.1605646865983875,0.15724378444241838,0.1326501628128944,0.13826121389030316,-0.22955403068056007,-0.2617420777954506,0.2559145176806706,0.04968825619304921,0.04406465059728473,-0.2923446850446175,-0.19726568792447793,-0.0679285137136997,-0.22122225906463133,0.08550332934368465,0.23873115219666508,0.4834218580024657,0.13854118297076795,-0.17373749046527157,0.13451082179944515,-0.017234579245148936,0.023494960461698355,0.10172910960471587,-0.1068301009701529,0.03126692477358768,-0.4725699824681758,-0.22021093766666974,0.17327916408103622,-0.40308892922454964,-0.16091017124705967,-0.14187574239576753,0.5238270839108462,0.1008049694165712,0.27595101325684557,-0.28157976282349634,0.30385134534507,0.07008815705857771,0.34421132113228503,-0.37174192799932115,0.25697824476660786,0.026470320218605237,0.056590780078552436,0.09210977301827525
Thal_VL_R,0.4633803278872871,0.23705085241147905,0.16373950984186914,0.2957277787944418,0.266648461532288,-0.12458814907581182,0.5454981458558823,-0.30157746768514854,0.3595549894866408,0.43533389223555635,0.41801426812284515,0.43814467475774216,0.16484268139642044,-0.061973230961870636,0.39799508278642903,-0.12899791499154148,-0.3422443645435695,0.18491377081307264,-0.2742891181487601,0.15955265256983328,-0.12357108490616588,-0.03646395017430697,0.5951231487185382,1.0,0.21176833800380074,0.08047041036835527,-0.14782277532011287,0.025979057376445302,0.2414265616422941,0.4542799636246858,0.5295413358519476,-0.043462000258864424,0.09856702938671615,-0.11039316738620737,0.19190533024833828,0.24911852806734625,0.4315372790290674,0.38989516880401015,-0.3367600532404054,0.3990301720202547,0.027257122683576985,-0.2747946944256096,0.21520635208476033,0.10499590642294078,0.0513614886662784,0.3016854341665372,0.4792257037031229,-0.011924224375006794,0.04419326550413334,0.3101660818090837,0.24223574964975267,0.3187486470165105,0.10462965899943295,-0.46222435421539415,0.31972073474712837,0.2612111939620356,-0.0936428227350196,0.12764844036978873,-0.024452643657917255,0.40768241194720095,0.33351162796092093,0.026730567586147058,0.4244596893579182,0.13836827943382177,0.2723645006193118,0.42908122333829035,0.049697462688021665,-0.2183576544860382,-0.2280803988846262,0.3017881410641342,0.16915737780384113,-0.12014152687037537,-0.15388756069027823,-0.1198877223533243,0.029076119245731735,-0.09652130184132778,0.38921944393120544,0.4630238857150503,0.1311590034693556,0.0460707034650228,-0.30853071380209973,0.32450538170191967,0.016175857134461763,0.09715272012437713,0.3439248122122855,0.18928576451594795,0.35761765190137274,-0.49879865281443514,-0.015507905720452572,0.3781019523655109,-0.16567067418668532,0.13995050556486932,-0.02168950952797889,0.7366151761417882,0.28769498384322945,0.11113709715085233,-0.21080533853424077,0.5629104065219096,-0.06316060292579996,0.388000449667454,-0.3852944616502083,0.21103476674560034,0.1318080032887785,0.2645730152624171,-0.010429676056806541
Vermis_4_5,0.455685324849709,-0.2089597958173404,0.12317363889901402,0.14343238103696507,0.47812350146201643,0.39946383748643327,0.11514364555055152,0.1976410054592842,0.5510880942783077,0.19139858746814373,0.3268464969683442,0.1240578396785646,-0.2238272306743857,0.7817514226171813,-0.08698346212028102,0.626794875504031,0.5066158363275888,0.03473649654066804,0.4878451827836049,0.3370421742978274,0.6736980752647295,0.21188649908817034,0.06688454265703431,0.21176833800380074,1.0,0.36353105606011316,0.5160517837203354,0.7124948335629834,0.5145621137459276,0.06559274590394688,0.07543647504490275,0.6806748892795514,0.688469219321191,0.22085120094538302,0.5030529341866621,0.806876395475748,-0.10355535420816565,0.022416177871324685,0.6608189212327032,0.24833204655480096,0.568710794405494,0.6670464862388206,0.6635428160369072,-0.17089983541772064,0.5597784226415851,0.755523137200632,-0.007208200698861775,0.5879045487477198,0.21334275146720144,0.2506322430719476,0.3723529441501866,-0.11004845182048695,0.405639217219959,0.3828176526428113,0.2677542840731553,0.5091212775424955,0.6405747969461815,0.6619515407587254,0.5659454272285397,0.020493304681184498,0.27267219780531926,0.08724954668034818,0.566639171813293,0.2356886080107719,0.6120774592565469,0.6814893634362305,0.2173890321668527,0.37229714997686547,0.7195982468250584,0.5541558369205306,0.7002790972123168,0.6065427462393584,0.5379122300008347,0.7836898701921376,0.5586621534242665,0.6045197757511529,0.3005467896024278,0.5469337715643032,0.10912764739208103,0.5951984215700805,0.44717843903861465,0.12500169633674352,0.5905376729609297,0.6720788128480336,0.4477315920757373,0.5638503818617929,0.48480559167085,0.4539679040256267,0.6664925242029264,0.4177866622228104,0.10277935887793874,0.6088814214963004,0.594230231757323,0.17734388962793676,0.6764132148900753,0.10237039155273038,0.7542171605382564,0.5607520657906675,0.4280386499253046,0.24034585368516698,0.320422822774525,0.5174769926405952,0.5567059003547663,0.5474183277142777,0.109999822688157
VTA_R,0.22660463295434613,-0.07889211737729243,-0.24094150932325512,0.04128829359599234,0.22280214188474515,0.06563036467079064,0.043108472202812095,0.243105596410182,0.2103979796198356,0.059880380764106726,-0.11831708005193993,0.09176538475942471,0.1320799678404817,0.2261992584458627,-0.1637149726922254,0.14716425503251065,0.17117953777450093,0.06296665094836006,0.19890143107410965,0.3199519498803896,0.2988861667707072,-0.17413203626801776,0.07172998972173629,0.08047041036835527,0.36353105606011316,1.0,0.20775977812942414,0.34613686925565895,0.18876275225448177,0.15460059956998654,-0.00693090340312983,0.3021251110261397,0.41084899275010384,0.2027739348044477,0.3051065456696766,0.3654751414474082,-0.09018422467887287,-0.046250783817530956,0.23458584737227095,-0.07242957183877068,0.258808481930249,0.25094522322769686,0.3003113041015677,0.060202912040710856,0.25819448034932346,0.29579391699260876,0.026177546159518603,0.2564989204345561,0.1260296960173385,0.008600028117785919,0.18469338578464978,0.0679425976111777,0.14091237716002236,0.15901232449509836,0.041092931847928636,0.033697094927260134,0.19590680892975643,0.15823229661052315,0.25851672108261103,-0.03290626330918767,0.16728824128232272,-0.25895838274959315,0.1660234316043005,0.16352917213003115,0.1246946702642692,0.1354281830548299,-0.11537953544277878,0.27624343707777593,0.26913878775772404,0.02097896747902149,0.22935825892908665,0.15795960515630467,0.14963641863374533,0.21114294336135345,0.29336143987702545,0.19474581050672776,0.15687617830735148,0.21369511943783143,0.3650424613595724,0.19549855354723908,0.2121358917624218,0.13951667089917735,0.112796044201037,0.21272165260564152,0.1931163941838396,0.27223993213807757,0.0705119304831268,0.17578461030966422,0.1438136358157229,0.10521545909175696,0.17879304692827774,0.11528168558777122,0.16183354703177422,0.1289346253629729,0.2659960567402809,0.07363302040091133,0.2493907868680103,0.15780390635471245,0.1814990828562866,0.14525776610373947,0.11800752655180491,0.24102288946597378,0.19325125403878646,0.16298498781498685,0.08783554870992206
Thal_PuI_L,0.18571547960923127,-0.17647640963983255,0.02553642156519667,0.2028353741181254,0.2903438239193978,0.48394380830510897,0.07347340632506158,0.2924977697862252,0.4857950596518063,0.07271507215167095,0.2840138017206545,0.021407269163408727,-0.13062186185723498,0.6254201636522579,-0.1331164116579463,0.5857259642763832,0.6205748127868356,-0.05793436242878408,0.5972839089321633,0.26480489340564917,0.645365734327411,0.4170393319527106,-0.14552517057419942,-0.14782277532011287,0.5160517837203354,0.20775977812942414,1.0,0.7065620113888975,0.19631741019030027,-0.009825815540300672,-0.11887548045131666,0.6454810425750193,0.5461183181962281,0.25886126671024273,0.5128583306348313,0.5968299911142897,-0.1478072010748571,0.06876048159198601,0.7301374999698715,-0.11319737634286088,0.495452557973693,0.6180500709744673,0.5634587454882167,-0.20185189111146729,0.5739605009048605,0.5561464758768078,-0.07760582230819478,0.4563533282778608,0.2705323201491729,0.044854656737825634,0.10991617333852076,-0.16620625799921956,0.4626474818160984,0.5992941533272773,0.2930986192391863,0.32926267852650726,0.5126436402893904,0.6628577656662554,0.5342290089454893,0.08640702236825115,0.28299320016176677,0.1810772977398752,0.4593818399870609,0.19779333984716346,0.433390337553742,0.2887460162602984,0.43330909859269223,0.3719263092836181,0.7066507319110478,0.5573895752601781,0.5490488299424392,0.5753573002604703,0.5783940606024177,0.6738625737664672,0.4822380668806778,0.4340424805689586,0.3074775102155449,0.35788893165834285,-0.02758408548283666,0.6453878261450126,0.6284936132883479,-0.11357922973042578,0.6655860800503565,0.5992584113513617,0.29507917906700454,0.3388470556124033,0.21477890825803864,0.65407967974517,0.5241437818406648,0.2774021682723278,0.3235015320079992,0.6365689387185574,0.6011029522384401,-0.04218082549105508,0.522695599793511,0.08631100229755648,0.6831985622354183,0.3049346023317983,0.43256380625052204,0.21399981798871237,0.6211715684950804,0.5552573811531291,0.41815074387944806,0.3983013740869555,0.1126658805531802
Hippocampus_L,0.3081933247399162,-0.059174198823689496,0.09859853852603347,0.32805827930840536,0.5495452661237695,0.3247754497562789,0.2199762322498743,0.4617416513099959,0.5703600817038044,0.09167389014451266,0.318327089923489,0.13813447883668323,-0.026079116592263665,0.6032881239517851,-0.056989522032307095,0.6127198819897917,0.48292532980629865,0.05924556570963559,0.6253028987003609,0.5451142303429629,0.7546237140951468,0.16586093937897564,0.09469114947751052,0.025979057376445302,0.7124948335629834,0.34613686925565895,0.7065620113888975,1.0,0.5108975240269839,0.18933098753984368,0.08331418679300764,0.7121875973891119,0.6743676533278946,0.3695070638838329,0.7112557900658977,0.8853958500587684,-0.03611637334209355,0.21578025205292173,0.6669750499902145,0.0031792188624997705,0.5404036704998082,0.6538992518963979,0.7746980150063654,-0.12917251862239182,0.6931465809982229,0.7844559263976532,0.16939543490877904,0.6293745607221363,0.2201223943292501,0.15206311595240488,0.23166564660129166,0.08662249657486983,0.5037993481649146,0.46412898434948097,0.4698301601177384,0.38399284475074963,0.6344864835911752,0.794980318774868,0.6660807218893703,0.18254529415133197,0.44753014702330457,0.16227059857753315,0.6276790091427223,0.28648137760648634,0.5509846458990781,0.46207346751357353,0.3410900303059482,0.3651837411456572,0.6845897668403095,0.6047705118794673,0.6781303266883422,0.7293219268868746,0.5398620055755606,0.7056399602304504,0.5033160055353796,0.5060475129506299,0.38019959589717783,0.6011581614932671,0.29837568493258854,0.8237188725075546,0.6391973009311804,0.24623494523325254,0.6029407322833396,0.7650901543994394,0.5492472478998531,0.5462316560290633,0.32871641538435786,0.5114640742040099,0.5586091434799949,0.4043486811320178,0.2489964060051696,0.635253449979626,0.673142130639026,0.18611793888372646,0.7297204364402624,0.2015046010532667,0.701908880338815,0.5101529977312378,0.6094489119803976,0.42080103607168534,0.47825155392931423,0.6596263508704354,0.41589973532368224,0.5679066206117327,0.11271026904689233
Frontal_Mid_2_L,0.35060490193741245,0.0523098720103592,0.2897260243284329,0.449350303505263,0.3658169374993102,0.01389114347113073,0.30180357571791544,0.2971846635347002,0.4650584709993414,0.31520891593274963,0.4225615581008296,0.4121796279082816,0.12902332245150896,0.375050267368725,0.07573947562189072,0.3112314961238961,0.08172936602208884,0.09165105006617162,0.3034679620650713,0.3345244747604056,0.3996638690066358,0.04951539276687416,0.026679834134851636,0.2414265616422941,0.5145621137459276,0.18876275225448177,0.19631741019030027,0.5108975240269839,1.0,0.3656609947824923,0.43625823586149287,0.4072322680187468,0.4864200614660285,0.22800444823590973,0.46731281228934146,0.593912743122333,0.11426123652616658,0.2702524582058505,0.29609538606901703,0.10770963492993434,0.32975689880494397,0.4450383150360338,0.4544088892601876,0.11521086667922018,0.40896041087506474,0.6487174244304965,0.2699617134090401,0.6248173199754786,0.18279441533416343,0.11060773972847485,0.3698423012060937,0.1510417605654657,0.3048648506801281,0.1431361885826791,0.1905220375658069,0.39143083807333007,0.4910987640422244,0.38127417138318787,0.35067527215797817,0.27067258554599755,0.4393699030940782,0.11288715795553927,0.4996407616139446,0.4434981595172236,0.36622961924963066,0.4710904477645142,-0.05069045796451735,0.10467016089468208,0.3861651472653231,0.3500665605591324,0.4798113489019951,0.45528586369678603,0.24601580216847063,0.36716481454887545,0.20561115585987447,0.21317758751106586,0.306521862161036,0.7496951692882464,0.10251322235850563,0.6227655258404577,0.18759362254076353,0.4554214307801165,0.29566032189896563,0.6272550878048176,0.7037832624025951,0.7566348227602977,0.21759208625776855,0.20989595787865198,0.3114767861422607,0.16038690973581446,0.12108445190632994,0.4012887556766256,0.3204740882812316,0.47529405094857374,0.4495179480448025,0.33677484949896735,0.27458481583055655,0.38545730126108085,0.533755944526204,0.37635789351292925,0.042155968703476404,0.284484649746008,0.361069740220576,0.45239645455188626,0.07660670757230593
Putamen_R,0.014611063472041108,0.6280286257459228,0.14484341044974963,0.4897847719344434,0.21175051618989318,-0.30444777525862277,0.6248646578712459,0.2366271653162633,0.24663452093529906,0.37861548226545216,0.40194901745427464,0.6010372909594301,0.7377723659363691,-0.1418276928004683,0.38801430101052037,-0.19559499108238595,-0.2952298180816309,0.22756037487475592,-0.0443105779881497,0.20165853142172535,0.042445242170878084,-0.19851948415362064,0.3895357030210999,0.4542799636246858,0.06559274590394688,0.15460059956998654,-0.009825815540300672,0.18933098753984368,0.3656609947824923,1.0,0.7462493220631494,-0.04585914370892041,0.17427897555676655,0.10013973897692488,0.2696576539331389,0.21721016975142662,0.7258190735453222,0.6715696107733973,-0.20438774080046043,-0.07497770297542493,-0.12898847256001741,-0.15711342444182982,0.13009881023605643,0.34434269418890445,-0.008960877542545313,0.21968579301485786,0.7745367208795897,0.15383360333076165,0.3757824503428397,-0.10331442862843465,0.2038056109402888,0.7816471604764348,0.3099047153006771,-0.18925910253577263,0.3311871336380153,0.25023658835316587,0.05192947108781661,0.1068411101348376,-0.04665990569529591,0.6980748307103289,0.8117535446370235,-0.1372415379056638,0.39020880149442844,0.6736004816990923,-0.01818624114401294,0.016305280079257252,-0.11075152829408391,-0.2542485776381776,-0.0686116378899039,0.12878358154967676,0.17299180927756916,-0.009622563700612216,-0.17464913762349712,-0.019733666034622867,-0.31553457144184754,-0.2835533512328208,0.3542330814065621,0.5798277966451161,0.4208931177858711,0.2107832248962334,0.03965726327977419,0.5104210211725463,-0.08572122183008232,0.25135566726348396,0.6003044266910986,0.2554003653286691,0.00020456441229942392,-0.2691754550506911,-0.20910408967954033,-0.02653699680391676,0.038316092773086646,-0.0185090525820054,-0.1379009084827063,0.667308517396018,0.11105524740076603,0.2485235060871478,-0.2165259270543285,0.21982505910075092,0.15270829563684424,0.6207316503620266,-0.14988136422552775,0.10034344981062678,0.14387840649560008,0.052796575922007094,-0.036279925652023634
Thal_VA_L,0.16349274209173748,0.5765316746510963,0.44279064167061694,0.6758235389631114,0.2953783217824423,-0.4665568769166762,0.607437397183974,0.04656736890777521,0.11013081292323039,0.674281520858626,0.4747716424170886,0.7155687663227401,0.5202143035243648,-0.21233621231962707,0.3687922655970045,-0.372527789700405,-0.48790409345694985,0.32213126153319976,-0.15085428941861415,0.1335668285394161,-0.10247830194274221,-0.2751221493059913,0.504179229891878,0.5295413358519476,0.07543647504490275,-0.00693090340312983,-0.11887548045131666,0.08331418679300764,0.43625823586149287,0.7462493220631494,1.0,-0.03883509435515862,0.06421757020775722,-0.07593189981593737,0.1752349898528909,0.16662475438032032,0.6110051661384185,0.5387109831838065,-0.27368143579705545,0.20911223477988017,-0.16029414461623034,-0.21376089961306802,0.10453378019998803,0.23486980797913545,0.032429676748035687,0.16774938973197964,0.6907823748284627,0.17259036045285472,0.22004920060990846,-0.26333633484221425,0.06469658163187984,0.498301842183734,0.20543490319200472,-0.38187587117462335,0.324934314039621,0.3611869120429734,0.011381330316194326,0.12667489580283817,-0.05424540156025394,0.5382861973603533,0.5939101656855229,0.0122834340454208,0.3806105851250356,0.4656730769303337,0.03716613565312722,0.027418347457412815,-0.11814639342587101,-0.3139426828121669,-0.16606389899400575,0.14705385990234202,0.07352051340870434,-0.009769851530203683,-0.4017127021316184,-0.1479790217230999,-0.35686138469790596,-0.4718606278455615,0.21262972745286557,0.6046562699661929,0.16986580294018927,0.30142193360695296,-0.1256106346108956,0.35973991860408516,-0.08324589675936057,0.2591680252192833,0.498319770854255,0.2500708563216155,-0.14749572971457614,-0.38040472752803617,-0.3335447281940655,-0.11802313609739092,-0.1998013692610524,-0.15890936038920933,-0.16924247549531055,0.7917460138191983,0.020305384310553776,0.5162471586238154,-0.3283939404795589,0.1557313025623671,0.32638381078658796,0.49487963608175056,-0.2740489580063566,0.23249879443343485,0.10649148985271782,-0.0603415387220036,0.11092448575539111
Cerebellum_10_R,0.32014490323695777,-0.1614017597208553,0.16454252537975145,0.05615245284649324,0.3173336695539138,0.5114908011844858,-0.07814265847268893,0.20755443798306472,0.43751137278095537,0.09157482256525962,0.308196115306949,-0.0028924176737015533,-0.16577227337704462,0.7264090369058355,-0.11763202923068353,0.6132296562207507,0.6690670758910171,-0.017662332658610478,0.5815995364427337,0.3393554353098104,0.6251834560994161,0.36881028419558903,-0.10423808668129175,-0.043462000258864424,0.6806748892795514,0.3021251110261397,0.6454810425750193,0.7121875973891119,0.4072322680187468,-0.04585914370892041,-0.03883509435515862,1.0,0.7696378035795837,0.1562802771373939,0.5217519544383289,0.6470943218271784,-0.11008397612579605,0.02131669781389387,0.7679337481218842,0.08180296555731784,0.5968440790043407,0.8239155543382314,0.6551601668536721,-0.17482414629562795,0.5641086075334931,0.6494011059079773,-0.09751112931542724,0.6798633613155582,0.1491801151871113,0.15446171946348755,0.2775221774880215,-0.16924841511219063,0.41319279622028743,0.47961682361659835,0.13812124196351802,0.21642673395984063,0.668677622554763,0.6304254996976,0.5722489708985904,0.04438828481132061,0.18612206441749343,0.21526691733292547,0.3718159267925727,0.06824638920347444,0.5864995150648479,0.4504277588847384,0.3260147041073006,0.40920808539925596,0.7552887917693429,0.42165340946593227,0.5870057565042134,0.5950247512468954,0.5990632716283414,0.681264542778729,0.5815041702264784,0.5849986692346119,0.2930192765715494,0.46034314912653673,-0.053947891830581796,0.662655123499799,0.5613545022098255,0.0817139492529962,0.6134235506551281,0.7246331470321447,0.3640348068781147,0.6017796239282027,0.3193614709205322,0.6443437498491806,0.5999229304874578,0.35187828438632807,0.3031327980023893,0.6265283364772759,0.6620392235019783,0.007471233494199075,0.6834178891908517,0.1201301483112502,0.7356899756095007,0.43144744071614344,0.42723324183292677,0.07866136579665202,0.5428645436166601,0.5530134626978642,0.36421897607225895,0.5379560231751603,0.16276288397268335
Cerebellum_10_L,0.27504918134432416,-0.07935941158202192,0.12410960844076142,0.09200127789978246,0.3270858666051701,0.4361939059146747,0.09441749583056161,0.19736868494316945,0.5412620650884726,0.13350758863745485,0.31026793937681335,0.13685671325765414,-0.04673119831527709,0.6770481277414562,-0.01564617638035933,0.6011151953935931,0.593959093564814,0.027560492738053045,0.49943924293484715,0.3621822365374708,0.6287882108419143,0.3024083166991004,-0.0702719834261956,0.09856702938671615,0.688469219321191,0.41084899275010384,0.5461183181962281,0.6743676533278946,0.4864200614660285,0.17427897555676655,0.06421757020775722,0.7696378035795837,1.0,0.18665676534732872,0.5780740697958433,0.6419146083048233,-0.016997015902476365,0.12153506998277966,0.6526583828332403,0.013060993370382858,0.5415229119594808,0.7237953128621901,0.581481006821171,-0.02309916791095837,0.5353210826756042,0.6509683756783369,0.018485652543272092,0.6424754237209885,0.3144712080313032,0.22957874819466315,0.4515817309497678,-0.010887460376524891,0.4427938806630635,0.40882600796187146,0.18126818384674004,0.22627894719482367,0.6586238928069061,0.5211641001758223,0.5321591049198062,0.14779267691985565,0.34478318935260044,0.035010057039019216,0.45777615359903245,0.2653206412891287,0.5120623774861236,0.5068043196472033,0.20282774977589157,0.3095137262242568,0.6902249709181502,0.39854306658866556,0.5576760607421227,0.559331531410252,0.5997083010284147,0.6637129536020099,0.5305866425079865,0.5210669723699184,0.33499182875264477,0.5481281648873034,0.08084093565779395,0.5724706260050092,0.4926275190171613,0.2009732956237552,0.5494764738553247,0.678349983944154,0.5038949828596339,0.616800050896884,0.38101605095133867,0.5527993144281973,0.5932061871371214,0.38538469205711134,0.29134280065745366,0.6100365211969856,0.5728399369488947,0.11696924071525994,0.6363300207319057,0.08822041448030862,0.6542530640598503,0.46957305632900304,0.35468315488260566,0.1910236310318535,0.47898691130034915,0.47342899612377454,0.4269482506368561,0.5626287235383753,0.113674781450211
Thal_AV_L,0.020848441905682708,0.06199418916147934,-0.204602080906803,-0.015105500171737462,0.1912650277026398,-0.03059368452675596,-0.017026074671043705,0.4192449059192023,0.3511715677157348,-0.3055182085668787,0.0215687687337008,0.001619841892318198,0.007425907438693132,0.11799812111322651,-0.09572581983644002,0.25015682976937864,0.1723325124537326,-0.06884756522508555,0.23160968028261708,0.3933195956624338,0.347535244849621,-0.025931768337399533,-0.363784562112076,-0.11039316738620737,0.22085120094538302,0.2027739348044477,0.25886126671024273,0.3695070638838329,0.22800444823590973,0.10013973897692488,-0.07593189981593737,0.1562802771373939,0.18665676534732872,1.0,0.2126865851571772,0.3040639092795473,-0.18608995761417652,-0.07273884184359554,0.1975078505978974,-0.2462614334796377,-0.08084564246230877,0.2107478358708731,0.28963144725925344,0.09545519389400157,0.062269396973172735,0.30366412377325924,0.2553589698871279,0.22342473451378156,0.17076053199644764,0.1295536216793862,0.07311759994192858,0.19011612704591324,0.25184599395298674,0.14963622844460117,0.000786847332372203,0.07967173248307637,0.2492099733755523,0.3334203157044801,-0.06190055880680266,0.015789481999563766,0.22245668177524597,-0.15319533183926576,0.09838981754128223,0.054303929426748686,-0.10109885121499633,0.09450775449306448,-0.12888606713468026,0.2145280858441125,0.22967636720623863,0.10439792801493375,0.3539514607188208,0.14183295190456355,0.21110523140113394,0.23460938559148195,0.12662050554762141,0.24334055725458406,0.27068160685179427,0.18318639936585954,0.1259761597104613,0.16600495551089808,0.22929885248519222,0.32136743328246453,0.04467702680625425,0.19733300816156385,0.26434122869283994,0.2671537076450438,0.1720414071075198,0.14797889028672553,0.1981002889416298,0.13243295486766488,0.24299648428120232,0.20678006703406435,0.2856675831963869,-0.05562575775730204,0.3178367748281266,-0.1700698581738038,0.3068526208410822,0.20601313642277524,0.19114504989353442,0.26496618609022665,0.12464632825287672,0.12040178330636374,-0.005382376097652552,0.24398026452962607,0.02920097423093827
Frontal_Inf_Oper_L,0.15377701345447697,-0.08784425100904598,0.030903015959363265,0.4040323691066046,0.20522152612844544,0.21107192407368497,0.4548831392425458,0.23304318898678078,0.4915342010881433,0.11681383568064628,0.2906082260504404,0.18113671374687818,0.08434743135444231,0.4443805294094478,0.13126427097756221,0.40072119402656464,0.32101930890863517,0.05606492146486739,0.5363874289365654,0.4479400563263222,0.4616499616615801,0.15549879526101684,0.10311873290218203,0.19190533024833828,0.5030529341866621,0.3051065456696766,0.5128583306348313,0.7112557900658977,0.46731281228934146,0.2696576539331389,0.1752349898528909,0.5217519544383289,0.5780740697958433,0.2126865851571772,1.0,0.6361382332369774,0.17251145999329484,0.534603121945923,0.508563984758563,-0.011694266001764616,0.48558190320919875,0.5155944935343812,0.5974939754957345,-0.09120984812735837,0.6519284366381182,0.6210993636458276,0.22553702004213302,0.5936139775071159,0.1887029613786822,0.06461144431982639,0.3431398167604349,0.19562909571951004,0.48391869101529517,0.27715354745703275,0.398308856640731,0.32516165273832937,0.5749856968477565,0.5572157429961017,0.532206520800637,0.5283891358814898,0.5545344748422465,0.06006765577079423,0.5445549667476492,0.24779517046027663,0.45009422665697957,0.39898373727632236,0.307169059967116,0.14093245166705667,0.5626380676722534,0.5896254591856129,0.37881394315395295,0.650552368373089,0.3915014707560277,0.5364048675266399,0.4674127366682305,0.292941735209924,0.19715060551188723,0.6190653086963076,0.1990496497345788,0.6858003097468253,0.5309144357360104,0.25355520598379894,0.4005371446880025,0.6883372426327631,0.75477266096586,0.48103008866338054,0.21834786357353797,0.39548146207077756,0.4113133101494457,0.26335638595870275,0.22232263270821795,0.4847284717763049,0.5435797848540099,0.322640829443788,0.5680212687568195,0.17086406202213805,0.48050216918755717,0.40721372232887654,0.48782859821464347,0.39049451712216915,0.4152584751332164,0.5724032748743523,0.4168984181848678,0.4242995467565346,0.03558514039918393
