,Frontal_Inf_Oper_L,Thal_VPL_R,Postcentral_L,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Calcarine_L,SN_pr_L,Pallidum_L,Frontal_Mid_2_R,Supp_Motor_Area_L,Cingulate_Post_L,Thal_MDl_R,VTA_R,Thal_PuA_R,Amygdala_L,OFClat_R,Temporal_Inf_L,Temporal_Sup_L,Vermis_6,Lingual_R,ACC_pre_L,Paracentral_Lobule_R,ACC_sup_L,Parietal_Sup_R,Thal_VL_L,Thal_LGN_R,Raphe_D,Cingulate_Mid_R,Cerebellum_9_R,Occipital_Mid_L,Occipital_Sup_R,Angular_R,OFCpost_L,Cingulate_Post_R,Cerebellum_4_5_R,Frontal_Med_Orb_L,Cerebellum_3_L,Parietal_Inf_L,Temporal_Inf_R,ACC_sub_R,Rolandic_Oper_L,SN_pc_R,Putamen_R,Occipital_Inf_L,SupraMarginal_L,Thal_MGN_L,Parietal_Sup_L,Lingual_L,OFCant_L,Hippocampus_R,Thal_MGN_R,Red_N_L,Frontal_Inf_Tri_R,ACC_sup_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Rectus_L,Thal_PuM_L,Thal_IL_L,Cerebellum_7b_R
Parietal_Sup_R,0.06461144431982639,0.44416981603017885,0.6261764367161762,-0.0019286650012128165,0.021892097404923556,0.36504052169971385,0.09463132667519764,-0.11383519955182045,0.12318458452524512,0.31209371387421553,0.19176692234564288,0.26381705564516467,0.008600028117785919,0.20504875822053706,0.14470248550095263,0.09034736256141125,0.020369019232193673,0.07945495541154135,0.22294281466203708,0.32203736306902525,0.11041382207480102,0.8143448798335697,-0.11739633967634308,1.0,0.15980857079986072,0.17639522153387233,0.4403999008932059,0.47769774007583843,0.37016629847962174,0.3176069424538471,0.5665912507560961,0.8693733601773946,-0.03617955301735689,0.16606844204738,0.3141173137555628,0.02897380677532686,0.27810436906977504,0.8561986262995589,0.06721940497613625,0.12556542916656388,0.32107431861056446,0.11998027831367467,-0.10331442862843465,0.017540443845988844,0.4842238385594715,-0.12286984876203345,0.907165512064074,0.11124424172748187,-0.29165627229891466,0.337359743714678,0.18818420912220007,0.1537152344830491,-0.04212036189372596,-0.1838514195802651,-0.12128267267225147,0.5435564747766765,-0.1791728170387567,0.35852713375637796,0.05897398102893955,0.09535523598326776
Thal_VL_L,0.2906082260504404,0.468760580370505,0.3741148447599808,0.017907704485235012,0.21362622470607567,0.3239335158256364,0.09794843748755383,0.08844593799566249,0.5741377461127031,0.34155300618981554,0.33049354036478223,0.19775359463366413,-0.11831708005193993,0.012710122702996552,0.25799358121283095,0.18650378645186907,0.34848711087049355,0.5206765428038997,0.24178149544685873,0.26311990937294844,-0.13073116016830608,0.32834260612471533,0.4080954925384851,0.15980857079986072,1.0,0.17863469869662507,0.4137115617281478,0.3473365657514602,-0.023618806250012576,0.12469162412981553,0.24168865424376318,0.23076466480674615,0.41011520494311343,0.32210152551829907,0.5068482402845117,-0.07747659053194061,0.16331948289515627,0.31291112780904845,0.32503621324414494,-0.0535883659405631,0.478462996044368,0.07220010631860897,0.40194901745427464,0.05588469973889224,0.3169412879165571,0.5271677255396611,0.084347015532646,0.23311477581631804,-0.12881623014320912,0.3579687059990168,0.17655218916567886,0.07780348468785171,0.34139648409907686,0.31626934600056544,0.09973026432579907,0.51329730449491,0.26197679249918526,0.4485155791015005,0.5830094784604295,-0.15343845784626262
Thal_LGN_R,0.4547789261503402,0.484198088582822,0.33066544377283347,-0.16949013056029277,-0.04944259844665719,0.5552998553011805,0.4812059965187711,0.11185777580552278,0.4570085282767037,0.43244461175752674,0.5355225272579665,0.3517249025746133,0.22806264716516692,0.19795520472736333,0.4644194628886597,0.033345551534988895,0.4808817587677676,0.5541413289321956,0.49382234532262986,0.6170811184539865,0.05052179132458703,0.3499422537135495,0.13517372187843182,0.17639522153387233,0.17863469869662507,1.0,0.14246784664079784,0.42537637449940024,0.3659469936186887,0.30191310688957057,0.48247867446069126,0.2892402821718701,0.013692226215007342,0.4385554474351679,0.614210155059865,0.009700935478726067,0.5478077919464622,0.1848675838796046,0.17786288689268578,-0.034815290728820635,0.6218128421177195,0.3477931176546329,0.13069339617594108,0.34788139285151387,0.4283823315636933,0.555661087767131,-0.008814906266950254,0.5282428619460133,0.32887291741925334,0.6449593982258052,0.47920289050934234,0.32379565549142486,0.195458155808153,0.21237600088337363,0.18940188197628344,0.47370083508179317,-0.13357599027422823,0.22127333606615399,-0.0748592331939487,-0.08763612331635635
Raphe_D,0.15549879526101684,0.617028513959509,0.25364019696880435,-0.31964706232655915,0.061142787687669335,0.5203190663558256,0.180809247569111,-0.099856940510503,0.11642090013883306,0.25056001120990684,0.3315632174977568,0.038024629407901474,-0.17413203626801776,0.43577383931407715,0.19735761407806415,0.12260003312006555,0.1638801215669488,0.3099985873920694,0.4332777264547594,0.364359129734786,-0.15573350094084354,0.37067857776979796,0.011147884902774687,0.4403999008932059,0.4137115617281478,0.14246784664079784,1.0,0.29293375083245804,0.1093297460951845,0.5446831858031125,0.5250659976987914,0.551115793892691,0.16839782315252713,0.40475968577977395,0.29078710235428057,-0.20169963626900395,0.4106314302042302,0.4735747584533984,0.01832998328805536,0.15292837362951514,0.34671080820087585,-0.031197914534476266,-0.19851948415362064,0.36897984326524796,0.47452950795949606,0.16716875073270307,0.35596713549871745,0.30440190530405187,-0.34419033615385247,0.18171481622815128,0.17395176532307574,0.11435483967189032,-0.07644866902535054,-0.127405506247478,0.2769126618952545,0.408611092525339,-0.37264081081533323,0.6985041024398276,0.30349001553612587,-0.22510525285776745
Cingulate_Mid_R,0.5243740006914454,0.6874660565958494,0.71652129014843,-0.053083515652329945,-0.03515038757762928,0.6202236841832622,0.6022183157939648,0.222645293612705,0.566934323967586,0.7910624720291515,0.6309165227479031,0.34712651014591855,0.3527211936929653,0.34210798878970533,0.5089944329282671,0.06232716388088641,0.5389461860932446,0.6506344796706824,0.5089353904564373,0.6211985893612099,-0.001289435434047526,0.5373070662317185,0.307138360578891,0.47769774007583843,0.3473365657514602,0.42537637449940024,0.29293375083245804,1.0,0.3644667011761216,0.447765556203239,0.5763843133307154,0.6273072364743969,0.07261787025340878,0.5832963744596803,0.5953244164709178,0.12818054786933183,0.5662111808438388,0.6971724352044266,0.35624959580468385,-0.011268559171820973,0.6906038961743569,0.5769204173304187,0.16620175077126104,0.327524899109259,0.69150649414158,0.2325594411261723,0.4010645638363847,0.5755148308924285,0.11724774169699911,0.8068162424051103,0.3111044570233765,0.5280386870722148,0.12272172473187799,0.1984872854987922,0.25722976634407463,0.8480212681790738,-0.06415833694331609,0.5323312678952349,0.10310129876189962,0.31570779783078173
Cerebellum_9_R,0.3431398167604349,0.3516171983653543,0.40672369456882923,0.009597767151212699,0.1348280541283127,0.4082661956075902,0.2978915030290732,0.321053356267004,0.2717488562932957,0.27288456157095764,0.32262271213875393,0.3456176280123925,0.18469338578464978,0.15995197729030106,0.2835639609812358,-0.009526982239002574,0.35959611311202666,0.23820727175154438,0.2815787987539295,0.4139372934422434,-0.013193888253973222,0.46742860912930095,0.09578932058290755,0.37016629847962174,-0.023618806250012576,0.3659469936186887,0.1093297460951845,0.3644667011761216,1.0,0.290907213075035,0.3559640039983287,0.44048673148550166,0.019470036607281364,0.25513021114795903,0.345110673169981,0.18518869893071738,0.28551004521714624,0.28270099710414753,0.08186772015945702,0.011617235581295399,0.4409921251387188,0.21688060150576519,0.2038056109402888,0.2116523498324083,0.22741818501490954,-0.021346993304449977,0.2479053878179339,0.28932939309450956,-0.027495446606979217,0.33122166822970733,0.22540515072027514,0.25375661795749976,0.1009744750318521,0.15129423049501142,0.09939980656749038,0.31195744421652294,-0.054386833837513415,0.1368205610056775,-0.0729418435356465,0.4034709015811243
Occipital_Mid_L,0.32101930890863517,0.678111356571892,0.1446444804121742,-0.5596652729825881,-0.2470670949919908,0.8176658796078978,0.37347456146202124,0.008563675322604963,0.07362389623042326,0.3874197519013525,0.4955936709491537,-0.08722508408281866,0.17117953777450093,0.7064601248378936,0.5218905236058443,0.11553271348786315,0.4710457079388549,0.4167544679012507,0.7759261202211588,0.7280380765068719,-0.21367918460864407,0.3170940142009247,-0.31544199755521174,0.3176069424538471,0.12469162412981553,0.30191310688957057,0.5446831858031125,0.447765556203239,0.290907213075035,1.0,0.8429755991517215,0.6447415828340887,-0.08354694890886413,0.6167035260158713,0.3692577225950691,-0.22763896031143568,0.8205116449728378,0.3698928949082512,-0.07899474609436814,0.13019103351536046,0.37696073970151756,0.03362961836384125,-0.2952298180816309,0.8506022979240037,0.6452417147798722,0.051154373475057795,0.18306234330008295,0.7675741025779257,0.12835648888224574,0.3927948031527891,0.3782791213330139,0.4609481795537919,-0.36503076313719607,-0.41480631549541747,0.6702693438147416,0.3425621886466009,-0.39941308489225474,0.6852178752118117,0.09895105474167246,0.1060189313662196
Occipital_Sup_R,0.40072119402656464,0.7641930820912238,0.3635454585774619,-0.4789342675016988,-0.16722681079425947,0.8295309190211752,0.4402070677905414,-0.019029382327586216,0.2707160136993728,0.4865633661689053,0.4798723943597818,0.1492607854884874,0.14716425503251065,0.5566862577557163,0.6091495847656084,0.17629931850367106,0.44353578108028147,0.49998227495419423,0.7755320335463385,0.796191734904663,-0.12482152657960156,0.5343995492046821,-0.21401772966156443,0.5665912507560961,0.24168865424376318,0.48247867446069126,0.5250659976987914,0.5763843133307154,0.3559640039983287,0.8429755991517215,1.0,0.7822794991988152,-0.026130313751518176,0.5547362992824071,0.5579312343883285,-0.1420471155907033,0.8295938641429904,0.5823633397429789,0.1860680227128707,0.10698882897280286,0.5099862847509653,0.14384270330156365,-0.19559499108238595,0.701511816696563,0.7183204025371661,0.15623726966081666,0.3860366942886339,0.7597781306367731,0.16938891921883287,0.6247891598405202,0.38765965466166286,0.5440519225297181,-0.1327454463247271,-0.3024829219890635,0.5070447523297763,0.5359982293327,-0.3377205295325871,0.657598436499006,0.12196916756652561,0.053294197462093476
Angular_R,0.20059040565105749,0.6527510325878786,0.5884256267684582,-0.18777987161046716,0.0060985305590237505,0.6320966973572367,0.25287074935461296,-0.0003657843228828438,0.24455225710377876,0.43285405770705787,0.45844987345129207,0.19162097265800718,0.11776996652403621,0.4315240910589834,0.32387331747662607,0.11175388179144485,0.22799462960258893,0.2749468848224941,0.4410899703197021,0.5474112594237908,-0.06522336531126295,0.771699039914434,-0.10621565886548144,0.8693733601773946,0.23076466480674615,0.2892402821718701,0.551115793892691,0.6273072364743969,0.44048673148550166,0.6447415828340887,0.7822794991988152,1.0,-0.010800040129578832,0.47558384129020914,0.42549040124761833,-0.044236651591258794,0.5140568485181415,0.8201384585274246,0.06417422865992269,0.1022907918114342,0.43350275246812825,0.14693471815272996,-0.07282817362095544,0.32495683268099024,0.6258329120128117,-0.01937725085466436,0.7640971816881065,0.3900888365624296,-0.15445859067735138,0.4626959282657475,0.27576552873995774,0.29859067525040645,-0.1013789349729155,-0.1955041985554939,0.149699514249582,0.6127975457423559,-0.2311279796609665,0.5904228887989896,0.10527127184211792,0.1580400542358929
OFCpost_L,0.030903015959363265,0.07530653184241137,0.15706963310168012,0.2126862527850411,0.3312459005034689,0.03269399650559104,-0.03654847235103377,0.02622215387359963,0.264124403569285,-0.004910421904314944,0.20068243964568885,0.2951960603732467,-0.24094150932325512,-0.04136869423657822,0.156142613158029,0.458958415675734,0.14739431084797666,0.269186815681078,-0.04259812844881814,0.08435428840455982,-0.011402614426734781,0.05105099572158826,0.35666649907953596,-0.03617955301735689,0.41011520494311343,0.013692226215007342,0.16839782315252713,0.07261787025340878,0.019470036607281364,-0.08354694890886413,-0.026130313751518176,-0.010800040129578832,1.0,0.13437643653660758,0.26424226312139387,0.12144270730483563,-0.07674145365470564,0.0668288993218148,0.07232629835653574,0.0365047372012886,0.14792601561928856,-0.1804316225255929,0.14484341044974963,-0.05857496382774923,0.16356155472463332,0.2683475362925153,-0.057982553736376605,-0.00548945061577856,-0.07526825289851319,0.11104210876235325,0.06542562088123233,0.017169378919999673,0.1228550487452736,0.2626295938288144,-0.04508817086010721,0.10019534894232028,0.1523828049403659,0.07271001065710482,0.5209858634556664,-0.14040209570702844
Cingulate_Post_R,0.38213351410337176,0.6216916430759346,0.37652120552225393,-0.20210690445007873,-0.0036727263589380133,0.6236519077191729,0.430551459495042,0.08782898383446067,0.4101249991372445,0.4750692395395978,0.8802299020616265,0.2508412553820669,0.2076951186090238,0.39194580011132013,0.47170834245623183,0.082016369699263,0.46365043772597686,0.5104642604062389,0.4705190812189052,0.5220096891920386,-0.14354978540162228,0.3978749411104356,0.08420411316328426,0.16606844204738,0.32210152551829907,0.4385554474351679,0.40475968577977395,0.5832963744596803,0.25513021114795903,0.6167035260158713,0.5547362992824071,0.47558384129020914,0.13437643653660758,1.0,0.47462986860719414,-0.12073871268643376,0.523554533481316,0.3512288996317624,0.15077572174553128,-0.03064042955044064,0.5288596582769435,0.2445395533857676,0.04813531777547321,0.4464916459699096,0.4774577986509382,0.3377123235764125,0.10540562177995882,0.538394594317929,0.0854670608217061,0.5349010734891066,0.32418023385240496,0.37853853315832986,-0.002342274312995064,0.036016869369098425,0.34592227934403774,0.5477355489185708,-0.15284029016191716,0.5286861344194334,0.18034633856714521,0.0779504018773377
Cerebellum_4_5_R,0.43198756391613913,0.5794336652554113,0.5838609486427204,-0.1077729015383674,0.08352939727021509,0.7003912629997482,0.41208510067917764,0.1426590156744573,0.5729033645255172,0.556605839669586,0.5642201473194478,0.5052355240758145,0.19882564508112957,0.20765679010841645,0.6135622165416686,0.18192089434467892,0.4798387175181664,0.630277452832867,0.6459329027292043,0.8076846517915256,0.013735625212872714,0.5490496633706989,0.27085820392787824,0.3141173137555628,0.5068482402845117,0.614210155059865,0.29078710235428057,0.5953244164709178,0.345110673169981,0.3692577225950691,0.5579312343883285,0.42549040124761833,0.26424226312139387,0.47462986860719414,1.0,0.012632555647142553,0.6089895122370381,0.4476550642509345,0.3947912670567391,0.00654186489973501,0.6448772003783492,0.23401740777441604,0.1797600103926055,0.2913885709398244,0.5356704914160382,0.5739537463188249,0.1865642708541999,0.6250675206998934,0.0931761811851763,0.7537855716647095,0.4951826236284744,0.39949923779101754,0.23510047088783007,0.22291330616737629,0.2123645453661132,0.6212580528159166,-0.030046534166959734,0.32674690698837383,0.30308669701286706,-0.022601793281972603
Frontal_Med_Orb_L,0.05606492146486739,-0.09420722058335425,0.22864268549265188,0.16910382193379564,-0.06484986440588983,-0.09095603306764802,0.199818365566212,0.3342633792346778,0.24040159315468332,0.10633473508395147,-0.01716756664126687,0.2407929392956302,0.06296665094836006,-0.11420778092338688,0.09958765781380269,-0.006811152902935481,-0.011242192031144406,0.036708922419067605,-0.06367874723510328,-0.0324455503758592,-0.028043793646812625,-0.006730678612514949,0.4278706183320348,0.02897380677532686,-0.07747659053194061,0.009700935478726067,-0.20169963626900395,0.12818054786933183,0.18518869893071738,-0.22763896031143568,-0.1420471155907033,-0.044236651591258794,0.12144270730483563,-0.12073871268643376,0.012632555647142553,1.0,-0.08172818260142375,0.12093813069684961,0.17422752637772426,0.04760888638186264,0.10103434044678944,0.21312535957254772,0.22756037487475592,-0.1361640692738457,-0.04434355344013979,-0.03701838638307159,0.05799309502894915,-0.07465813868100887,-0.007143061661508771,0.14421713267462416,0.009031231072377976,0.18882482935446454,0.3406840527297459,0.42357597198842656,-0.15581192736625915,0.10460136623205891,-0.048340884336086375,-0.1859801070012746,0.08639476455675524,0.17460128705348754
Cerebellum_3_L,0.48050216918755717,0.7105973491103401,0.2933025274831467,-0.5407464240373473,-0.273166112052259,0.8348817984067061,0.5412865341229965,0.08267486850679714,0.27099654115504457,0.5457679259802408,0.46649475012220903,0.10424698247065957,0.2493907868680103,0.6214350174662115,0.665053905344937,0.08918450238457039,0.6100959729593558,0.6146524270590179,0.8603234624070758,0.8675522774409868,-0.12577107699165813,0.3152975034261549,-0.13537611529721172,0.27810436906977504,0.16331948289515627,0.5478077919464622,0.4106314302042302,0.5662111808438388,0.28551004521714624,0.8205116449728378,0.8295938641429904,0.5140568485181415,-0.07674145365470564,0.523554533481316,0.6089895122370381,-0.08172818260142375,1.0,0.38168231528844593,0.1016799944912222,0.05871147211965861,0.5675240655866374,0.2825489057486154,-0.2165259270543285,0.8198866182499484,0.72265736993384,0.25897451015846235,0.08651385129415809,0.8924337389883796,0.3207071002133821,0.6603124442744515,0.46441340354802196,0.6058685818467621,-0.18595459743079953,-0.21984310996424955,0.653994753714246,0.47181108042836545,-0.3608265375362271,0.5887082575209183,0.05730493995264022,0.0726338133781827
Parietal_Inf_L,0.26335638595870275,0.5748841078996626,0.8013856314621529,0.0060281884509618055,0.029579500853845225,0.46486474348243956,0.31790580382014993,0.02846552804368579,0.30131142688280577,0.5507633657411458,0.37434938392693784,0.3845101021113763,0.10521545909175696,0.29432320896196706,0.2887418344149795,0.13357821197372804,0.1259146162382349,0.27159844810306505,0.3401996514711929,0.4223631391256594,0.018971888363329015,0.751218860198843,0.12346875462136112,0.8561986262995589,0.31291112780904845,0.1848675838796046,0.4735747584533984,0.6971724352044266,0.28270099710414753,0.3698928949082512,0.5823633397429789,0.8201384585274246,0.0668288993218148,0.3512288996317624,0.4476550642509345,0.12093813069684961,0.38168231528844593,1.0,0.278573470930605,0.09114827292824804,0.45232844417525664,0.29837010978795564,-0.02653699680391676,0.07597726167719183,0.6733029468159796,0.0257770431667375,0.8549755386392431,0.25686207814543055,-0.25245109646329844,0.5388911641608936,0.2528653069071903,0.3262464536502106,0.11933799535566667,-0.004737879570922002,0.016721941378454973,0.7603285353490865,-0.1777161675316303,0.4736577510960782,0.19065611664053775,0.1482759506074515
Temporal_Inf_R,0.398308856640731,0.32625697431756473,0.3879723953544893,0.07892681611626515,0.25575961565114824,0.1325112390150666,0.39103476337795995,0.2984053494089225,0.39699049792867636,0.35794640538646294,0.11590824605396412,0.3954200209368557,0.041092931847928636,-0.019618048378324773,0.31852282758043604,0.14446373457527134,0.032520389452058346,0.3382542136108208,0.2189148999392587,0.17191421199569484,-0.01179012126834934,0.17673436881075918,0.34437668238286867,0.06721940497613625,0.32503621324414494,0.17786288689268578,0.01832998328805536,0.35624959580468385,0.08186772015945702,-0.07899474609436814,0.1860680227128707,0.06417422865992269,0.07232629835653574,0.15077572174553128,0.3947912670567391,0.17422752637772426,0.1016799944912222,0.278573470930605,1.0,-0.03857045930097106,0.2733751322794573,0.34094635397565,0.3311871336380153,-0.09899642789955189,0.17620769702630232,0.2671744842773197,0.135064737727727,0.1985536573697281,0.07308592070484841,0.5103425631320472,-0.04457165843647207,0.28421288376196646,0.6044982445576482,0.31502271974258805,0.020437350256174616,0.40181382392393805,0.11719832020655582,0.15509917815659466,0.14787917550115873,0.11126578440873171
ACC_sub_R,0.10481850783850725,-0.016925891973345902,0.002119670966451415,0.09932764485725358,0.05368799863495892,0.07580547749770368,0.06659393714981106,-0.1737496022496037,-0.016270203620908384,0.04224852007665646,-0.04315624661651577,0.21841718100991167,-0.02881992673709702,-0.0451293592956055,-0.09778131870684821,0.08652213970704413,0.0354975188571738,-0.04768860993360864,0.0925192919146617,0.09864280249102643,-0.09456766627458604,0.022822023552803553,-0.10575678811990133,0.12556542916656388,-0.0535883659405631,-0.034815290728820635,0.15292837362951514,-0.011268559171820973,0.011617235581295399,0.13019103351536046,0.10698882897280286,0.1022907918114342,0.0365047372012886,-0.03064042955044064,0.00654186489973501,0.04760888638186264,0.05871147211965861,0.09114827292824804,-0.03857045930097106,1.0,0.0027107120645850323,-0.10959964257887711,-0.1356891287529543,0.10069380944245647,0.08544988780725912,-0.02489416814055124,0.11261539926213837,0.04082048790529604,-0.14598793102664492,-0.02236354580015648,0.2537582301050909,0.12759158002180196,0.00260532999049206,-0.13024157029929545,0.06393023727170757,-0.045984294527045375,-0.28161701406580014,-0.1033044847155829,0.16020708597224573,-0.006573129875002657
Rolandic_Oper_L,0.6783706785967044,0.6150746345140723,0.646102449260636,-0.043246432534262386,0.03338037323025147,0.6468056475082079,0.6052801297040227,0.2782259850654191,0.6811596521512967,0.733116499229092,0.6267245157225669,0.4768496725178414,0.28514063823766206,0.2703049824187547,0.5906459030460997,0.030440860593687828,0.7225523058777982,0.8395010627130108,0.5532490972000766,0.6239869562283051,-0.03759355917877597,0.5039521334306739,0.3631979803100868,0.32107431861056446,0.478462996044368,0.6218128421177195,0.34671080820087585,0.6906038961743569,0.4409921251387188,0.37696073970151756,0.5099862847509653,0.43350275246812825,0.14792601561928856,0.5288596582769435,0.6448772003783492,0.10103434044678944,0.5675240655866374,0.45232844417525664,0.2733751322794573,0.0027107120645850323,1.0,0.5030790808006116,0.20577334170065012,0.3710642315163071,0.6812819163693131,0.4379032628194145,0.11195260685404824,0.5760553531385693,0.016350462980557087,0.7454504656603845,0.48294111386052013,0.4871041662697062,0.22507125074060919,0.333082951431115,0.18557115831042154,0.7740911795194864,-0.15268870773890217,0.42815003651701466,0.15638980051068846,0.08226187576156425
SN_pc_R,0.4479400563263222,0.30950544732192653,0.501424143057591,0.041034347314324676,0.0306384878313508,0.21016134083818794,0.5469284633603021,0.3036099680324161,0.40984689767708526,0.5940499041423899,0.3039918398390701,0.18003508346982908,0.3199519498803896,0.121103530779177,0.17765189742342885,-0.1498051499823285,0.3733605787477658,0.4702034597857424,0.1585215633003269,0.18300895579559054,-0.01777060315278997,0.17944980991415194,0.34427542133971323,0.11998027831367467,0.07220010631860897,0.3477931176546329,-0.031197914534476266,0.5769204173304187,0.21688060150576519,0.03362961836384125,0.14384270330156365,0.14693471815272996,-0.1804316225255929,0.2445395533857676,0.23401740777441604,0.21312535957254772,0.2825489057486154,0.29837010978795564,0.34094635397565,-0.10959964257887711,0.5030790808006116,1.0,0.20165853142172535,0.020733735868082616,0.3464280974586463,0.09357036268302649,0.1013671079982707,0.21694509315485366,0.21081218645304872,0.5371953705620477,-0.001643556868929283,0.3215876991447446,0.2598169175024868,0.34935506837320296,0.020002969875062608,0.5482750530049463,-0.033166653549418536,0.2224416327817835,-0.2478253000718841,0.34660171554796754
Putamen_R,0.2696576539331389,-0.0185090525820054,0.22098600118876846,0.2367141450845602,0.38801430101052037,-0.1418276928004683,-0.008960877542545313,0.4638770021431681,0.5798277966451161,0.13009881023605643,0.08673891089223777,0.1278479201086374,0.15460059956998654,-0.3322942983782921,-0.04063305035091098,-0.1372415379056638,0.15383360333076165,0.25135566726348396,-0.20128532842031452,-0.08416272322807744,-0.17185301405892323,0.07721216937006393,0.43377498887910687,-0.10331442862843465,0.40194901745427464,0.13069339617594108,-0.19851948415362064,0.16620175077126104,0.2038056109402888,-0.2952298180816309,-0.19559499108238595,-0.07282817362095544,0.14484341044974963,0.04813531777547321,0.1797600103926055,0.22756037487475592,-0.2165259270543285,-0.02653699680391676,0.3311871336380153,-0.1356891287529543,0.20577334170065012,0.20165853142172535,1.0,-0.2691754550506911,-0.1379009084827063,0.25023658835316587,-0.06991259910409056,-0.045617868940027985,0.2366271653162633,0.21721016975142662,-0.16390128922623282,-0.04665990569529591,0.6248646578712459,0.6010372909594301,-0.14988136422552775,0.2312867630227287,0.6730370266616686,-0.11773080027121607,-0.08753272756426836,0.27412100289391866
Occipital_Inf_L,0.39548146207077756,0.5599903488050026,-0.09437755964095067,-0.6283346879205439,-0.3385918093518183,0.7185967300116689,0.44194297455343895,0.09613643153918111,0.11021989269341374,0.29366333489974444,0.35605587710198827,-0.14642758796387267,0.17578461030966422,0.6479888552200774,0.5891032222124418,0.09788313356953025,0.6172147609443727,0.5027658219852528,0.7857355689230867,0.7048991949983061,-0.22113389282838466,0.003705035262902114,-0.21779438584007457,0.017540443845988844,0.05588469973889224,0.34788139285151387,0.36897984326524796,0.327524899109259,0.2116523498324083,0.8506022979240037,0.701511816696563,0.32495683268099024,-0.05857496382774923,0.4464916459699096,0.2913885709398244,-0.1361640692738457,0.8198866182499484,0.07597726167719183,-0.09899642789955189,0.10069380944245647,0.3710642315163071,0.020733735868082616,-0.2691754550506911,1.0,0.5629767913717342,0.12435212146577787,-0.20368794369196805,0.8405663173095598,0.34996580625920704,0.38514720591020785,0.34973329324048635,0.5561836504550602,-0.3612025605944621,-0.30662736118676986,0.7763277339993353,0.17748686924632703,-0.39352380854072666,0.565789669316415,0.07642223558945856,0.028520153505958053
SupraMarginal_L,0.5435797848540099,0.6553295585172337,0.5587243153277814,-0.21941403596526118,-0.05154378343001128,0.7100633195569748,0.5156431983953431,0.07562927538476147,0.3999148337268622,0.653780179856887,0.4892086643186103,0.26745502855733405,0.16183354703177422,0.5384220050501115,0.5753341061808473,0.19577636531847611,0.5723889848613841,0.6771257517515428,0.6306726140815626,0.7072563889412274,-0.10638513674792124,0.48206221424246365,0.07296320721519663,0.4842238385594715,0.3169412879165571,0.4283823315636933,0.47452950795949606,0.69150649414158,0.22741818501490954,0.6452417147798722,0.7183204025371661,0.6258329120128117,0.16356155472463332,0.4774577986509382,0.5356704914160382,-0.04434355344013979,0.72265736993384,0.6733029468159796,0.17620769702630232,0.08544988780725912,0.6812819163693131,0.3464280974586463,-0.1379009084827063,0.5629767913717342,1.0,0.23384367663810257,0.3453995215692828,0.6499716399990562,0.10715095648099528,0.682528879656181,0.4507271098303434,0.5400091356280171,-0.06887834061487287,-0.04632222504557181,0.4004098239063564,0.704546944942026,-0.30937923234792297,0.5964479459164921,0.15653402280002987,0.06189092541772541
Thal_MGN_L,0.32516165273832937,0.29297045406249245,0.21462958402249604,0.01276167289099724,0.1023310491386432,0.3795721982269597,0.27701142318364197,0.14714860098223242,0.4834210031753213,0.2973914669790496,0.3939445113502085,0.32632214503808515,0.033697094927260134,0.08931841367290073,0.3774833137765165,0.08436190817566804,0.28531934132464,0.47390629568392983,0.2920508084615163,0.3937359719112168,0.005423026210181049,0.10228436017384315,0.4225484247601437,-0.12286984876203345,0.5271677255396611,0.555661087767131,0.16716875073270307,0.2325594411261723,-0.021346993304449977,0.051154373475057795,0.15623726966081666,-0.01937725085466436,0.2683475362925153,0.3377123235764125,0.5739537463188249,-0.03701838638307159,0.25897451015846235,0.0257770431667375,0.2671744842773197,-0.02489416814055124,0.4379032628194145,0.09357036268302649,0.25023658835316587,0.12435212146577787,0.23384367663810257,1.0,-0.2077834009003288,0.30452991547093333,0.0991557204332846,0.436714146975543,0.3506700043160363,0.15339690484601923,0.3618202625697964,0.39570094791735266,0.14650142728703186,0.3745298622214346,0.06866097786393065,0.20612183723077468,0.2867914878431961,-0.34076622546937435
Parietal_Sup_L,-0.0378697898497697,0.3034270169877255,0.6277761046650994,0.14121820234448054,0.0853036207361394,0.17858196873540916,-0.0008305941604396942,-0.14399868061423446,-0.0009329793690291556,0.25239151392509485,0.11205016394499512,0.24709204938643548,-0.01774493352450788,0.11708596993241496,-0.05099742355499667,0.05583320988553616,-0.22953833500123005,-0.11930794050436978,0.04081631954645821,0.1352924630435338,0.12427861174184127,0.7393246246025459,-0.10862097225451246,0.907165512064074,0.084347015532646,-0.008814906266950254,0.35596713549871745,0.4010645638363847,0.2479053878179339,0.18306234330008295,0.3860366942886339,0.7640971816881065,-0.057982553736376605,0.10540562177995882,0.1865642708541999,0.05799309502894915,0.08651385129415809,0.8549755386392431,0.135064737727727,0.11261539926213837,0.11195260685404824,0.1013671079982707,-0.06991259910409056,-0.20368794369196805,0.3453995215692828,-0.2077834009003288,1.0,-0.07754861701114583,-0.4019960656020605,0.19179252061253643,0.06398922825621622,0.020696287565603426,0.04860859294745664,-0.16764918103006007,-0.22494979223584285,0.4892190254611674,-0.09006156582090874,0.24500226073197523,0.03697105109093955,0.14983865043291306
