,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_D
Hippocampus_R,0.6899942126302196,0.4604395193265474,0.04646255990487799,0.7316762267190716,0.3011146362816708,0.6196279865059419,0.5653311871140867,0.35312446221382143,0.5103425631320472,0.6488888812312994,0.5345367915619927,0.3040639092795473,0.436714146975543,0.4802231208780237,0.44492692388084926,0.24143386409242992,0.742370987282131,0.22797230300506213,0.6287823528464395,0.75325494371573,0.4323817271532666,0.3372470339555067,0.43671119142744147,0.6442052530374134,0.49540010092606873,1.0,0.6470943218271784,0.19179252061253643,0.5060030022124924,0.6849441852396123,0.6141351193396013,0.535862818596727,0.6247891598405202,0.7235338136025005,0.7665939000943335,0.5371953705620477,0.48863612230907255,0.11768959400300523,0.7169648075635773,0.6613540063652933,0.7381804004708582,0.3579687059990168,0.6114842174382806,0.3430105899176331,0.654281734394838,0.3770588357793686,0.16662475438032032,0.14885503608403916,0.6891223401357782,0.1085721472355637,0.6668093397143441,0.5505849917680419,0.564735014509109,-0.01599600057842919,0.2607468543476486,-0.04595771103929927,0.6481549195071619,0.2552431007183771,0.6821151113250288,0.6256379754667245,0.6987475530011286,0.30969087024728603,0.21488756803328485,0.16401358580524475,-0.08721809368906833,0.6555862600198892,0.7911491661828308,0.2758596445141462,-0.03408828809175868,0.41566842751577743,0.4599186006337234,-0.1264279999042068,-0.0912857036993019,0.583627489452142,0.1612676368962724,0.5763704146562192,-0.02829802191078889,0.7685867101449965,0.3777019556459319,0.6449593982258052,0.8853958500587684,0.5274726093021873,0.5968299911142897,0.6039817503962313,-0.06460102505770435,0.08222525671819146,0.45991735451061705,-0.020278297512440896,0.32953191599950993,0.6426968522335268,0.3927948031527891,0.6419146083048233,0.6369139951893026,0.2856378745803519,0.8670708842118425,0.337359743714678,0.023143169095776683,0.6603124442744515,-0.029921224196058287,-0.022556555130984476,0.7468402576929514,0.5572232637913259,0.619471681407208,0.17464021523064505,0.19892706964191567,0.8068162424051103,0.806876395475748,0.3654751414474082,0.6298701542777673,0.18171481622815128
Cerebellum_10_R,0.5641086075334931,0.18308097834598977,-0.22379838761542623,0.3718159267925727,0.0817139492529962,0.6017796239282027,0.5849986692346119,0.47961682361659835,0.13812124196351802,0.5722489708985904,0.5815995364427337,0.1562802771373939,0.21642673395984063,0.272375268005547,0.25195100155223443,-0.10423808668129175,0.7246331470321447,-0.0028924176737015533,0.5127246661496454,0.6834178891908517,0.26843737325475225,0.06824638920347444,0.18612206441749343,0.41837212129355467,0.6990360303384066,0.6470943218271784,1.0,0.005591636580346214,0.3193614709205322,0.43751137278095537,0.7014234217312696,0.42723324183292677,0.6132296562207507,0.6251834560994161,0.6551601668536721,0.3393554353098104,0.5613545022098255,-0.09207728671714416,0.5962358993927179,0.46034314912653673,0.662655123499799,0.308196115306949,0.6798633613155582,0.5114908011844858,0.4508275280127957,0.5316975134003535,-0.03883509435515862,0.04438828481132061,0.5379560231751603,0.22811668601844795,0.6265283364772759,0.49659295317338764,0.5968440790043407,0.1377872610016823,0.1669699281792328,-0.22407991302572863,0.7552887917693429,0.12850215967894554,0.43144744071614344,0.668677622554763,0.7505003407657194,0.3260147041073006,0.1201301483112502,0.07446102228833332,-0.23848870759870514,0.42165340946593227,0.8071901992526195,0.12394836187271058,-0.11008397612579605,0.4097069169668387,0.32014490323695777,-0.1614017597208553,0.03157892512192743,0.8239155543382314,-0.09751112931542724,0.6010070541757877,-0.3140313541034025,0.5539351625454793,0.6523912369743032,0.3968660350738514,0.7121875973891119,0.5815041702264784,0.6454810425750193,0.5999229304874578,-0.17482414629562795,0.16276288397268335,0.41319279622028743,-0.10111261643165774,-0.053947891830581796,0.7264090369058355,0.6690670758910171,0.7696378035795837,0.3173336695539138,0.46548551939374366,0.6494011059079773,0.15446171946348755,0.050401020801116705,0.7356899756095007,-0.21004462556787648,-0.11763202923068353,0.6282733897961155,0.3640348068781147,0.5530134626978642,0.02131669781389387,0.09157482256525962,0.6697488773290716,0.6806748892795514,0.3021251110261397,0.6134235506551281,0.36881028419558903
Parietal_Sup_L,-0.0008305941604396942,0.24709204938643548,0.15370087578980512,0.19398084741760555,0.08103811523560767,-0.04361434079050942,0.4896374974591732,-0.08851987561141207,0.135064737727727,0.020696287565603426,-0.23499693433317706,0.07872391215918953,-0.2077834009003288,0.7393246246025459,-0.3737608780420223,0.17048629563457374,-0.11930794050436978,-0.16764918103006007,0.15801332070252025,0.5102792595816397,-0.19540814171359883,-0.1102558357855302,-0.09686231746133599,0.6277761046650994,-0.21613894509888876,0.19179252061253643,0.005591636580346214,1.0,0.8336153859781467,0.4497922396436923,0.04081631954645821,-0.41519391175867426,0.3860366942886339,0.12076060592070174,0.25239151392509485,0.1013671079982707,-0.26748704915692934,-0.0674452933770727,-0.05099742355499667,-0.0009329793690291556,-0.21474907561909087,0.084347015532646,-0.22953833500123005,0.39043486389144094,0.276717875977793,0.5606849161379857,-0.23341018716259765,-0.0657574165098897,0.5711272459608048,0.03697105109093955,0.3034270169877255,0.04574952426259998,0.14912058012469684,0.12812099418229325,-0.14399868061423446,-0.09006156582090874,-0.1383189341054855,0.10854160806348453,0.6688315253193089,-0.08793743380803769,-0.07754861701114583,0.2955050039630444,-0.3505937282652818,0.21188915121228052,-0.0658150849070613,0.30279111190029495,-0.07487157347644198,-0.10862097225451246,-0.07488215516063858,0.06398922825621622,0.30997046754848,-0.15722211237022365,0.1276198543440831,-0.09734039515909336,-0.10528291001727311,0.11205016394499512,0.3209961786441571,0.4892190254611674,-0.2594653009784204,-0.008814906266950254,0.051193505515655074,0.31859188244431297,-0.03886017366625405,0.41070363255246833,0.14576352224684744,-0.18654403149449994,-0.1603978131721996,0.12427861174184127,0.0061451840328238805,0.17858196873540916,0.18306234330008295,0.09029442833293773,0.21733326985852128,0.11708596993241496,0.24303573842437787,0.907165512064074,-0.11685587723204884,0.08651385129415809,0.027882535403693967,0.0853036207361394,0.4477349812483851,-0.09915562358532855,0.017761933130701266,-0.10020612540671132,-0.19679434247830582,0.4010645638363847,0.1167396371510741,-0.01774493352450788,0.23343096262363094,0.35596713549871745
Precuneus_L,0.21900519541932556,0.35907395876011255,0.034582994599631184,0.4366590629761756,0.1916210655318884,0.3455507415984094,0.7064204576169342,0.11389419609435844,0.1806689269495091,0.22456541301672225,0.06410629951808293,0.1720414071075198,0.10709948227694088,0.8738857348803306,-0.17261346161897595,0.03126692477358768,0.2834673429253031,-0.0685611182880152,0.4855373284558346,0.7157542277166217,-0.0371348747807738,0.05216869051934882,0.08879861065824113,0.7052468689679734,0.13367737485341152,0.5060030022124924,0.3193614709205322,0.8336153859781467,1.0,0.6739910591163101,0.3585964224294499,-0.17089410212371858,0.640826078519857,0.3883466365819817,0.4792745678602803,0.23266511769542392,-0.018678047843659496,-0.06880755634732642,0.26594142338800003,0.2927054081103469,0.11955332861046523,0.3005341770211098,0.1478812836692667,0.5091645720365003,0.529770502154607,0.705292327000232,-0.14749572971457614,0.043825902269516576,0.7549735842792251,0.13472755614435455,0.5849331324854825,0.21224313599833608,0.3637380232460785,0.17332668227310888,-0.0636316674431832,-0.17296438513344792,0.2504375548465694,0.16597818677607182,0.7901628941937193,0.2701947156801447,0.2821994408322078,0.336763425252102,-0.23240351628787329,0.15076943065264023,-0.1886422094641633,0.4805078941450617,0.3192943050605634,-0.002419236248557098,-0.080465233190774,0.2810123255050258,0.37980666104227384,-0.2409317558822149,0.13860804586242859,0.2800896911637428,-0.0754079242780301,0.4714775485278593,0.16663571347715242,0.7091600772340765,0.02915187117138423,0.3388683933876769,0.32871641538435786,0.4605132553004979,0.21477890825803864,0.6842580032318121,0.03137349871120443,-0.17421491822076765,0.08892394133686021,0.05229173654215262,-0.08437110038796972,0.5562172831083911,0.4288968706613487,0.38101605095133867,0.32731550011079635,0.25647248225676494,0.5614507332935086,0.8869930743089981,-0.11918086021777563,0.39301886303906863,-0.05567704693872762,0.12098634441720953,0.6373791586345497,0.2017835712877851,0.18361897344521563,-0.04361338949038651,-0.09507603432336911,0.6306671734476474,0.48480559167085,0.0705119304831268,0.46896164224700265,0.5353529727033288
SupraMarginal_R,0.4373267668397182,0.30428946516170197,0.07842327392879726,0.6742939664603097,0.28645382982884227,0.5482034898098029,0.4830987710247229,0.2287629720375588,0.298794347968306,0.39890644415508664,0.212351193991014,0.3511715677157348,0.3008644321293386,0.5784498429621951,0.1024637800226251,0.01912040416458724,0.5671244890333508,0.256435530780532,0.6054820215289343,0.7195493046487887,0.20348872088542838,0.29699946425034424,0.4446523653736121,0.6586468964999693,0.29941559294013925,0.6849441852396123,0.43751137278095537,0.4497922396436923,0.6739910591163101,1.0,0.42042844192162476,0.20180022671357753,0.5506056325361336,0.5588594299678943,0.5938032186154296,0.41985392389923215,0.2151782591885815,0.20207335391347003,0.38481626367382366,0.5831390499324114,0.4514587481447963,0.45930634387974384,0.4392921452366097,0.43926097525373736,0.6836491115686568,0.41565113941086756,0.11013081292323039,0.18847748027910477,0.8118720065253827,0.12644226725701763,0.6400921407470942,0.38626730592495756,0.4163027386267517,-0.04749322085869967,0.2351305996601313,-0.025269638674469314,0.43631689167812066,0.22639803826717797,0.8054525469483078,0.4062432608610455,0.45467077535903466,0.3431835679246118,0.04606318445473866,0.27670540106747227,-0.07844807836222732,0.6365646667280945,0.5647935079929441,0.3525590014443406,-0.010188522812627358,0.3168514167152939,0.40010810961439347,-0.0916147673292327,-0.01952834551744065,0.37424644874116963,0.16992883329745753,0.4155786202428,0.1210672498568063,0.8164027160180013,0.2429581470320573,0.40979631457115956,0.5703600817038044,0.4048442316561708,0.4857950596518063,0.5383146588551065,-0.06624977286649546,-0.09348506825186645,0.2950402648848922,-0.041051972618102,0.03631928704626836,0.5217130039728036,0.3369817283759826,0.5412620650884726,0.46497995995456254,0.2981802256787693,0.794342741691586,0.587554135417686,0.0799732836948268,0.473829313328584,0.009760042345414196,0.0692852234146148,0.7701933415876118,0.5067405481156263,0.4574879134478937,0.10723164654230133,0.1795411549040715,0.7432923946479578,0.5510880942783077,0.2103979796198356,0.599219736458814,0.38103078275559576
Vermis_6,0.5612675441247421,0.14869233774888965,-0.38480959684976873,0.38547138644558415,-0.16721311535933528,0.33740217394738004,0.7268770094027354,0.7441634762913845,0.2189148999392587,0.6063884767813338,0.7188974481789722,0.03856520796607762,0.2920508084615163,0.28046046842227024,0.27857605920627265,-0.14918320215708916,0.5874373540909753,-0.18245487842232128,0.3755628747114786,0.5111788667745846,0.12935345492760092,0.16161165186448892,0.15025977067751725,0.21481114025886755,0.8490189413497299,0.6141351193396013,0.7014234217312696,0.04081631954645821,0.3585964224294499,0.42042844192162476,1.0,0.26808234476762693,0.7755320335463385,0.6467619105806185,0.5033839136057684,0.1585215633003269,0.7072551217626826,-0.1471255986817479,0.7042410873169219,0.23351970574374298,0.4819015616895899,0.24178149544685873,0.5151523978929171,0.7484409535071956,0.5293957191351457,0.6364392116614228,-0.280892628834992,-0.06546274450542226,0.48809828464538935,0.1933824253417461,0.6586724747979041,0.24759798124544696,0.7164338811268284,0.09015495517908657,0.14018890627687436,-0.3926512480056108,0.9008355267988613,0.06623932131351873,0.3486567316445085,0.6553155370154574,0.8813512417820923,0.42928165201736446,0.0031195999439930155,-0.13059785162967336,-0.4816258741289776,0.5142414863297041,0.8170480850163644,-0.09166656354298586,-0.23951516796889571,0.5003853894497228,0.20535757468324614,-0.38475066635211963,0.002218144765781116,0.7787121124028229,-0.3332476580334028,0.4555753548469556,-0.46484002601764973,0.4386759299249932,0.7894181389754529,0.49382234532262986,0.59470467727907,0.5936110690490941,0.6250775071755376,0.7545814878575985,-0.26778412988790135,0.0430623991593745,0.4167764254093763,-0.07856277520166907,-0.026694179440486066,0.8631846440511904,0.7759261202211588,0.6183475907538787,0.20795199518534066,0.5651113972363735,0.6109498545422175,0.22294281466203708,-0.16119812610820541,0.8603234624070758,-0.5442344936778543,-0.3104929692926942,0.4247070653463895,0.23485067182461897,0.37973672826489285,-0.04913884019653523,-0.0319600195862806,0.5089353904564373,0.7137671985727144,0.2582276203620794,0.642953373520736,0.4332777264547594
Thal_PuL_R,0.5678516170675265,0.29162821535495276,0.09908135965150891,0.4608927342419127,0.18595473033355078,0.42008693198422714,-0.02402457151143481,0.1995045984732837,0.3570711073872493,0.4248976832263607,0.48836555838122286,0.19114504989353442,0.39206921367181724,-0.14311674960050913,0.5535287524992462,0.07008815705857771,0.6012971161217182,0.4755243886043429,0.38380825916130773,0.2555011427296416,0.5080270576659494,0.28603925388129336,0.3335695945062876,0.1925007574208273,0.36245269170798133,0.535862818596727,0.42723324183292677,-0.41519391175867426,-0.17089410212371858,0.20180022671357753,0.26808234476762693,1.0,0.15046763129353874,0.3755775370875467,0.4069703847306147,0.426216801575445,0.5022514812322777,0.2707899736323689,0.4788903769334593,0.4952929646045089,0.7186889457979343,0.1540087063927865,0.549253389938479,-0.13895285458154044,0.39674874170112395,-0.08872689018097811,0.32638381078658796,0.14550147297261595,0.05161295160764294,0.0812395546096991,0.3070180531482622,0.47545110836340804,0.24536960678671962,-0.017677537316624116,0.2703024962488983,-0.06432865039244574,0.4606439042165846,0.13763512560205865,0.06480027655264751,0.5086076854547638,0.4051853243075849,0.04182226531603878,0.5027360236665469,-0.012710648514495524,-0.07858196599138519,0.339439609035578,0.5406163859040292,0.4949729098667579,-0.046438036664037355,0.20585682271372002,0.2640388031368775,0.00696673679785764,-0.20534361878781304,0.43343067548527786,0.19441212950223397,0.3564492146534421,-0.026532242881196915,0.31738646682896016,0.3478034507473358,0.4136013203304942,0.6094489119803976,0.15780456983385105,0.43256380625052204,0.12703306073793166,-0.016870050596482198,0.2157238434944523,0.4096116325830666,-0.07783860990843346,0.17808877701333423,0.27415039551313847,0.10130607998796926,0.35468315488260566,0.3899845770082037,0.13609536746128237,0.4264358031319944,-0.3483605099222659,0.023911796686778477,0.3348506447859082,0.07097401083393992,-0.025148202384683026,0.2793228683543605,0.47305158606411196,0.5586150117246949,0.17948402415630477,0.35664301073702454,0.3622013469296724,0.4280386499253046,0.1814990828562866,0.26002440054491427,-0.10729104981820019
Occipital_Sup_R,0.4402070677905414,0.1492607854884874,-0.3757292084638895,0.35847411841544,-0.05382455412847177,0.36436058502085417,0.9009870730993464,0.6881395028375609,0.1860680227128707,0.5440519225297181,0.6182872496787513,0.25015682976937864,0.15623726966081666,0.5343995492046821,0.15012292191939547,-0.23320339640120916,0.49998227495419423,-0.3024829219890635,0.4740652802051854,0.6643219240740696,0.0061990235915362485,0.10628635953121911,0.09164008806329109,0.3635454585774619,0.6953497690545667,0.6247891598405202,0.6132296562207507,0.3860366942886339,0.640826078519857,0.5506056325361336,0.7755320335463385,0.15046763129353874,1.0,0.6968951732372459,0.4865633661689053,0.14384270330156365,0.5591249804203231,-0.17582324565554258,0.6091495847656084,0.2707160136993728,0.3775623256931145,0.24168865424376318,0.44353578108028147,0.720387838226546,0.5248761423620186,0.8721688826656842,-0.372527789700405,-0.064397678556298,0.7001198618279827,0.12196916756652561,0.7641930820912238,0.08626692619858815,0.6069815860045624,0.1613407094935514,-0.019029382327586216,-0.3377205295325871,0.7479586271251161,0.06660293029467534,0.508758916449852,0.6243154110267217,0.7597781306367731,0.4296905276980272,-0.1929689286337999,-0.14366568990242742,-0.4360406214676523,0.5556120233691302,0.7551390805755238,-0.21401772966156443,-0.25377719413109023,0.38765965466166286,0.17870827685112645,-0.3755680378353135,-0.07865470038136034,0.7431941474319402,-0.32859609971028075,0.4798723943597818,-0.3380605405675639,0.5359982293327,0.6370816492651207,0.48247867446069126,0.6127198819897917,0.6811714348407193,0.5857259642763832,0.917146666160893,-0.13590781593987805,0.00320264386302503,0.3325804022089872,-0.12482152657960156,-0.06719075596240916,0.8295309190211752,0.8429755991517215,0.6011151953935931,0.2568197448862685,0.5566862577557163,0.6382092653915907,0.5665912507560961,-0.23416657381425562,0.8295938641429904,-0.5191432844009354,-0.16722681079425947,0.5424725301377313,0.21282811021285347,0.20238012925664017,-0.07543485307330827,-0.25893822222045004,0.5763843133307154,0.626794875504031,0.14716425503251065,0.6626046495172154,0.5250659976987914
ParaHippocampal_L,0.47370200322096045,0.03806910591703716,-0.09398823618109126,0.3902840630147297,0.018255280422328768,0.48320104075864134,0.6224039079626563,0.6105665186268922,0.1986840201194245,0.5272832994287862,0.5929610000881061,0.347535244849621,0.296043964849674,0.28540668518651235,0.3051143913404207,-0.10391511395039019,0.5692680694923422,-0.0322003326233321,0.517680939548158,0.5857128905696962,0.2479927963119089,0.31475730520758427,0.2222957121216208,0.36717093751104884,0.6500897037261993,0.7235338136025005,0.6251834560994161,0.12076060592070174,0.3883466365819817,0.5588594299678943,0.6467619105806185,0.3755775370875467,0.6968951732372459,1.0,0.5341690645026572,0.2772007949121441,0.5425225032301321,-0.0032082261296539397,0.732208489360287,0.3999896942143987,0.5736311983935751,0.23553261473041937,0.4812544488645866,0.4770828195605296,0.3820433696016527,0.5314580412359214,-0.10247830194274221,-0.10210412983495555,0.5763189989859901,0.01879024001568711,0.6267380223055247,0.2754536196929893,0.45323225260803535,-0.041053143260681324,0.24923055119067022,-0.04625488062967122,0.7067590547872967,0.17114615336473687,0.450490909385213,0.6250451977046322,0.7261228238004076,0.23934325517829638,0.038294652833652604,-0.012839406714193655,-0.1306277582877689,0.47248704795709023,0.7967395285879175,0.046795780178707835,-0.20944820256002414,0.2808432639549859,0.18197607650696856,-0.0933051485026283,-0.13624712758813012,0.6679268571351853,-0.08904696839542635,0.4341602844000478,-0.2088891448449661,0.5120670611342258,0.5671722750335186,0.453694560638709,0.7546237140951468,0.5610105186397805,0.645365734327411,0.5987124732804118,-0.1376740071039314,0.19039337507594215,0.35609508556741476,-0.07352867946262048,0.10012072480459089,0.6783912445954399,0.6175938067657811,0.6287882108419143,0.642063423766186,0.5674057388507887,0.6080915028095761,0.2687249953115321,-0.08101609911343542,0.7395924779524282,-0.26094825622785217,-0.15715127564135864,0.5780675352894743,0.2926214120653642,0.39734755112446807,-0.09862989989727997,-0.05296165049392778,0.6196849107937349,0.6736980752647295,0.2988861667707072,0.6354027220038848,0.2630516994926491
Supp_Motor_Area_L,0.6807814023781555,0.404917944641033,-0.02523135180342038,0.5763136697329017,0.19306574693632492,0.5366794598450202,0.48489540814151194,0.23781678366315984,0.35794640538646294,0.5793748101677071,0.36812785359072053,0.28963144725925344,0.2973914669790496,0.39665425222244144,0.2558696449201729,0.1373040601625991,0.6760557826578799,0.19208227747447446,0.5928556861779538,0.8487574037848109,0.2979046893796995,0.16817864442416292,0.32876459848006845,0.7018072051978919,0.37469239367288226,0.7665939000943335,0.6551601668536721,0.25239151392509485,0.4792745678602803,0.5938032186154296,0.5033839136057684,0.4069703847306147,0.4865633661689053,0.5341690645026572,1.0,0.5940499041423899,0.3161769947436341,0.15502403156123293,0.5021001919966093,0.6063824509321718,0.6963935797935333,0.34155300618981554,0.5255667415661881,0.34262606528751693,0.5717243250011536,0.3723954241886911,0.10453378019998803,0.12028243626387804,0.6022466530181864,0.09845582458427636,0.5400883427678337,0.6115295280109195,0.5636291167158275,0.09783703463648048,0.2525279874893452,-0.16138816142014925,0.503864837686895,0.11680576320761256,0.6229760145086919,0.45937090155774335,0.5578527793368665,0.3297577156180854,0.17211514840905234,0.1920462573614336,-0.16146690503574893,0.5422229830095587,0.6384639285200241,0.2746911366379862,-0.07373740468634433,0.36592638084279244,0.4601063119786484,-0.20821467893976392,-0.015598256028632023,0.5276328025101837,0.11749283974887124,0.49646141944155225,-0.07221533028803001,0.786233634603489,0.31111454687974754,0.43244461175752674,0.7746980150063654,0.485224316526493,0.5634587454882167,0.5521862240774595,-0.04880011819852041,-0.02563155056697737,0.4143197379677001,-0.003908978050380355,0.1733479192117767,0.5756769209141132,0.3874197519013525,0.581481006821171,0.5014502274833992,0.3307527957638301,0.835509939104027,0.31209371387421553,0.03666108252283408,0.5457679259802408,-0.004919247110238625,-0.02274105945775858,0.7389975268059067,0.45155124821600157,0.7165445396966436,0.08932679214892185,0.22198572551098777,0.7910624720291515,0.6635428160369072,0.3003113041015677,0.5754996388191945,0.25056001120990684
SN_pc_R,0.5469284633603021,0.18003508346982908,0.15517916352886782,0.4907192645003317,0.3884193841187051,0.4509054876507076,0.14067361376376591,-0.05212488456158173,0.34094635397565,0.3215876991447446,0.24959502321814903,0.3933195956624338,0.09357036268302649,0.17944980991415194,0.3152123091062545,0.09899473417389912,0.4702034597857424,0.34935506837320296,0.39443097988641124,0.5233024837504051,0.17759407419881215,0.13596735215211572,0.3366699416874786,0.501424143057591,0.11227961662827417,0.5371953705620477,0.3393554353098104,0.1013671079982707,0.23266511769542392,0.41985392389923215,0.1585215633003269,0.426216801575445,0.14384270330156365,0.2772007949121441,0.5940499041423899,1.0,0.20029100827564153,0.28789186786858834,0.17765189742342885,0.40984689767708526,0.48246585539171605,0.07220010631860897,0.3733605787477658,-0.0006455086724705928,0.3558881628078073,0.011373478568387937,0.1335668285394161,0.13364320442865546,0.35068382065197545,-0.2478253000718841,0.30950544732192653,0.45942298023676714,0.23338875601562695,-0.0645429337591862,0.3036099680324161,-0.033166653549418536,0.23648538721352286,-0.13132813115053468,0.4201648824591847,0.35695342593179136,0.21694509315485366,0.050621048496371876,0.18966680790383839,0.14712705817982202,0.0405399773682715,0.24902842398369626,0.36294492168656256,0.34427542133971323,-0.1298181828507182,-0.001643556868929283,0.35291722497014827,-0.10822684222698352,-0.21085359243211915,0.2127313363125448,0.3014233111357989,0.3039918398390701,0.11665833595028727,0.5482750530049463,0.045846913187727774,0.3477931176546329,0.5451142303429629,0.11432112798901684,0.26480489340564917,0.19672755488605687,0.08121695735108402,-0.036426327244708775,0.33505140848542725,-0.01777060315278997,0.33953784043937196,0.21016134083818794,0.03362961836384125,0.3621822365374708,0.40800339789987455,0.121103530779177,0.5417200629178675,0.11998027831367467,0.1526491464787168,0.2825489057486154,0.15926864173940036,0.0306384878313508,0.49170402196637997,0.35375373856401615,0.5199229417324022,0.07738987546227546,0.18035052098383433,0.5769204173304187,0.3370421742978274,0.3199519498803896,0.18203098857559638,-0.031197914534476266
Cerebellum_Crus1_R,0.455387093816658,-0.04680458989972645,-0.3935340760177344,0.2979272382686078,-0.0032845979620944495,0.2058559651549326,0.4118454943869037,0.7175345681904892,0.3516199431817209,0.4986493723195824,0.8779737520413712,0.22929885248519222,0.21935663656868915,-0.05238851721893586,0.6385600635894498,-0.17373749046527157,0.511927350038402,-0.10407305757883742,0.2628400189900736,0.30610464876783783,0.10567299810671527,0.2046660045744867,0.34013433229265827,-0.050546036578002974,0.7564985025178181,0.48863612230907255,0.5613545022098255,-0.26748704915692934,-0.018678047843659496,0.2151782591885815,0.7072551217626826,0.5022514812322777,0.5591249804203231,0.5425225032301321,0.3161769947436341,0.20029100827564153,1.0,-0.13959257550789347,0.5299147945018268,0.18878403108375585,0.5204715333871641,0.13747516554336467,0.5116580052993935,0.393248669544898,0.37682207844127946,0.3307361365812399,-0.1256106346108956,0.18504165566445774,0.17625110442781683,-0.009116689417142766,0.516056346257842,0.09174832465738132,0.4098797927947051,-0.13196422633751553,0.18446380559018896,-0.0688621378706347,0.8504342855004468,-0.05955107195412856,0.05293880967530465,0.6970255328221944,0.7826649568519859,0.29539484943034555,0.06783980214350277,-0.1882250418644838,-0.2016397559626873,0.3872139059013148,0.7566159711295215,-0.0822706231972256,0.02572356882598011,0.17613027673159962,-0.016768835549741363,-0.042644014212821164,-0.18239276232568868,0.6423902653521678,-0.04577051441688571,0.2477672845674249,-0.4177543933329673,0.18344623652552056,0.824250347932609,0.3667589884574498,0.6391973009311804,0.37118285755292213,0.6284936132883479,0.48209759250061707,-0.15612365633662575,0.14399952817467576,0.6297377558406846,-0.17866802188204434,0.15550961262984478,0.5546266245693335,0.6209894413862899,0.4926275190171613,0.08115466011564762,0.39414769167292246,0.41456808987739807,-0.16679737883157283,0.09599398377061291,0.6843153596740184,-0.4009389041792233,-0.17160830439245142,0.2875380446429898,0.30906915021692605,0.31793487003967197,0.2120141530661844,-0.11334736680068308,0.3271926643169556,0.44717843903861465,0.2121358917624218,0.40359655175472936,0.14977892944224186
