,Precentral_L,Temporal_Inf_R,ACC_sup_L,Thal_PuM_R,Supp_Motor_Area_R,Occipital_Inf_R,Cerebellum_10_L,Cerebellum_10_R,Cerebellum_Crus2_R,Frontal_Inf_Oper_L,Occipital_Mid_R,Cerebellum_6_L,Hippocampus_R,Frontal_Inf_Oper_R,Thal_MDl_R,OFCmed_L,Cerebellum_3_L,OFCmed_R,Angular_L,Postcentral_L,LC_L,Supp_Motor_Area_L,Temporal_Inf_L,Thal_VPL_R,Precuneus_R,Thal_PuM_L,Thal_PuI_R,Paracentral_Lobule_L,Thal_VPL_L,SN_pr_L,Thal_MGN_R,OFClat_L,Red_N_R,Cerebellum_7b_R,SN_pr_R,Thal_PuA_R,Thal_VL_R,Cingulate_Post_R,Frontal_Med_Orb_R,Occipital_Mid_L,Thal_LGN_L,Thal_VA_R,Parietal_Inf_L,ACC_sub_L,Parietal_Inf_R,Cuneus_L,Thal_LP_R,Thal_PuL_R,Insula_R,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Thal_PuL_L,Cerebellum_4_5_L,Rectus_R,Thal_VA_L
Thal_PuM_L,0.5476657456741731,0.15509917815659466,0.10756085894758227,0.45251555694356116,0.45319806370438637,0.5368531842413048,0.4505283545921989,0.5398340765448127,0.36843933664523293,0.2874768648383334,0.7073559098331285,0.5924258130855686,0.4088362533919962,0.42073382889139277,-0.13032149965824744,-0.1637868078666075,0.5887082575209183,-0.018148682274896605,0.6834964349889804,0.27984875490764394,-0.09298828593915709,0.41201860762473647,0.32251740292965125,0.7914571629801201,0.351400185988984,1.0,0.1569790361986127,0.5249892158805499,-0.17884074711431425,0.36472889253747875,0.09250803943305246,-0.11288347855219964,0.5884203843514003,-0.04585830372105942,0.4302217659618934,0.6982759234295466,-0.13511323024530933,0.5286861344194334,0.07986055504969287,0.6852178752118117,-0.0897487220391552,-0.20715947314216449,0.4736577510960782,-0.15769758592882074,0.5191003697824157,0.5645287722546106,-0.03531534408888727,0.15539698420168663,0.04358188463285441,0.22512531471612027,-0.07323863752766728,0.528581346748035,0.3970938225941825,-0.32953959821074946,-0.2578715087335672
Thal_PuI_R,0.07334268395066464,-0.030315470484570943,0.18185226125949597,0.40887392838351483,-0.029369108312512063,-0.21071530717750794,0.060462075156980155,0.03157892512192743,-0.0652461568107193,-0.08448430165447329,0.026493779015764354,-0.10040578472677149,-0.0912857036993019,-0.026713091226019777,0.13818106318309037,0.19785693997937737,-0.1430621171893202,-0.07799778509152928,0.09847759548144643,0.15555349400241,0.16581391362386744,-0.015598256028632023,0.007052044574736187,0.17025283428267127,0.18380441087324673,0.1569790361986127,1.0,0.11338612291784628,0.24772938560211508,-0.09184414753709352,0.15881069129157527,-0.07046389817944423,0.13088804190276138,-0.07052190014499286,0.15309941937394195,-0.03765754291673864,0.38782187274458463,0.278400664678094,0.09459343271841907,0.04540548457180685,-0.01988713619230689,0.025125173859882364,0.13889969346783815,-0.044380933171471335,0.0027394683163574087,0.006346727393809858,0.35443802088420134,-0.20534361878781304,-0.10217619259150941,0.0766087975446172,0.0840883626898804,0.1495703194035001,0.10500868382898462,0.11824176034350674,0.20872601928892523
Paracentral_Lobule_L,0.8534564542611159,0.40181382392393805,0.37815285547515537,0.5186661296256004,0.8208827593093966,0.1284771804292314,0.6011161555776153,0.5539351625454793,0.1162812938396873,0.5686979012314863,0.48939202836553225,0.37678539563549057,0.7685867101449965,0.6281415389388018,0.47348312838858025,-0.13094747150040545,0.47181108042836545,-0.07662449081035391,0.5824858683376725,0.8322158104941509,0.28250856161595794,0.786233634603489,0.4622851036614539,0.6622609193000226,0.7295036164208534,0.5249892158805499,0.11338612291784628,1.0,0.3996257642114075,0.5808746326204922,0.36775533313016273,0.3127728748947635,0.5848244406272382,0.12439127709364937,0.39011994189115745,0.277104461274276,0.43963232507987887,0.5477355489185708,0.02093980956116323,0.3425621886466009,0.2350323729078682,0.22074527845465738,0.7603285353490865,-0.06507478470063706,0.7606340769934765,0.5022521129284628,0.24800765107786152,0.31738646682896016,0.46639645867040735,0.6401454628560311,0.09214513239385574,0.6113740824850897,0.6517923624848763,-0.11337407485789726,0.15138807850001396
Thal_VPL_L,0.19686044401921457,0.38292892910453674,0.6712996846270212,0.19673833334891797,0.2899722869569097,-0.44201776040345114,0.11696924071525994,0.007471233494199075,-0.15292616686471347,0.322640829443788,-0.34229999597361743,-0.2782256476764234,0.29217521581604017,0.20546981297453368,0.5616053283204185,0.39290269464568456,-0.2846924008096915,0.0854000492320568,-0.3189570035361289,0.4506376055954888,0.44071724918650285,0.26701268847969895,0.19580936052446513,0.028591168460287537,0.20765603056003953,-0.17884074711431425,0.24772938560211508,0.3996257642114075,1.0,0.1886524138945942,0.09069241757567989,0.4729699339865111,-0.0521085980341061,0.019482584371923555,-0.03926794519302568,-0.3828806676190206,0.7366151761417882,0.10277417487782106,-0.23535234314652875,-0.4732602857770364,0.6725093630691144,0.6838139555213008,0.06339479352966872,0.17060150664378243,0.05724395684171042,-0.3585894294202742,0.5860700065309643,0.3471623442430181,0.5784259813837611,0.653707047195205,0.404624284653504,0.4023867590713909,0.2890913515155903,0.41055867970138016,0.7917460138191983
SN_pr_L,0.5692748285309351,0.39103476337795995,0.298371407896974,0.5184246200527761,0.6565340522396642,0.37364221255496916,0.5353210826756042,0.5641086075334931,0.12755584920600704,0.6519284366381182,0.41497297965590507,0.5535788953771691,0.6899942126302196,0.5249402384499626,0.3955870703070949,-0.43609855860089264,0.5412865341229965,0.08716525750630184,0.3278612067072857,0.43977194022440463,0.0935241788315092,0.6807814023781555,0.49146467856401505,0.5115521011131079,0.43380955468869586,0.36472889253747875,-0.09184414753709352,0.5808746326204922,0.1886524138945942,1.0,0.40038638292704043,-0.026149922408251584,0.5050737377904531,0.11542434584050039,0.3565216772696143,0.42715605089737646,0.0513614886662784,0.430551459495042,0.08245454226233791,0.37347456146202124,0.4136091062923059,-0.09838058165691108,0.31790580382014993,-0.09893744890284807,0.438132520583419,0.34892966164774003,0.2790821774959514,0.5678516170675265,0.2894315838996287,0.4758576967784392,-0.1210931138046843,0.1899274439786772,0.5235294692379034,-0.43735183015995077,0.032429676748035687
Thal_MGN_R,0.33656334207605754,-0.04457165843647207,0.05621566552225641,0.44272767482680664,0.40819726179057547,0.1938035442381461,0.3979126254470451,0.4097069169668387,0.015589606211091022,0.3929188532836938,0.36226694720128905,0.4582940094256221,0.41566842751577743,0.32752330234569893,0.4605422113819424,-0.3437300554885921,0.46441340354802196,0.0192873931162043,0.3717810557411729,0.31063301332290383,0.17605941702724104,0.36592638084279244,0.4629799613484447,0.3116294192061819,0.5179923064684395,0.09250803943305246,0.15881069129157527,0.36775533313016273,0.09069241757567989,0.40038638292704043,1.0,-0.06960921290914947,0.3791595740337927,-0.14176225238967913,0.15747647563229267,0.19967139067896375,0.11817802157169906,0.32418023385240496,0.26502112324272054,0.3782791213330139,0.03233606341448322,-0.2181346955174444,0.2528653069071903,-0.27112846906834787,0.32943493834320214,0.4318506483328681,0.11147766171035561,0.20585682271372002,-0.028259684217207662,0.3394396349774389,-0.15815224608415052,-0.13615246926510924,0.5094636843956084,-0.38561026278667276,-0.0182832752564621
OFClat_L,0.2552029074348021,0.19967026507370825,0.19827328990803866,0.012874797254915055,0.30141747364265303,-0.3112359545441667,0.2009732956237552,0.0817139492529962,0.16776809552337138,0.25355520598379894,-0.10334532483693365,-0.13382664180055778,0.3011146362816708,0.03009844864159205,0.20644007553131077,0.43367394633488116,-0.08130977939419931,-0.1722830602749274,-0.07446613142731183,0.24766934028278415,0.10102883726092081,0.19306574693632492,0.3047059201593956,0.07952913177238458,0.18305981549959974,-0.11288347855219964,-0.07046389817944423,0.3127728748947635,0.4729699339865111,-0.026149922408251584,-0.06960921290914947,1.0,-0.05082193314848209,0.27686529891786943,-0.11723719538073674,-0.47022657739284646,0.32450538170191967,0.10637399028584392,-0.18365371588633225,-0.2294859882662831,0.22810169299831579,0.6516960088468201,0.1020556425782602,0.27050697731514867,0.21590101457478753,-0.011964534053271038,-0.03463691543860172,0.18595473033355078,0.5178542455278298,0.4006149913090303,0.2770943149681869,0.33727300583418346,0.24163071475013456,0.45991314476728157,0.35973991860408516
Red_N_R,0.6096492997545466,0.24323159252446333,0.13121889357089297,0.5318691577126586,0.6330900745633755,0.46524461390017313,0.5494764738553247,0.6134235506551281,0.1646874281390311,0.4005371446880025,0.6622742037534616,0.6345755449588739,0.6298701542777673,0.5884254787482748,0.22111359774442021,-0.22539119421582668,0.6420593941652681,-0.00662429684406801,0.6291573555993876,0.43158911591256593,0.07549073094175224,0.5754996388191945,0.43551089553828304,0.6468005020715305,0.5424260547753658,0.5884203843514003,0.13088804190276138,0.5848244406272382,-0.0521085980341061,0.5050737377904531,0.3791595740337927,-0.05082193314848209,1.0,-0.01254868373645522,0.5314690111322938,0.480445462026922,0.016175857134461763,0.5194001105181183,0.124697865552718,0.6071416277225582,0.04333136847518091,-0.16921763301162446,0.5472247424399506,-0.22172866945466196,0.5858838036933811,0.5790327704964608,0.14872811439385894,0.26002440054491427,0.07742296541767192,0.40314731138092036,-0.15863395620799076,0.2817356693874593,0.6144586743795237,-0.3124986987133953,-0.08324589675936057
Cerebellum_7b_R,0.28054469577278196,0.11126578440873171,-0.01199893373912938,0.04320234497324004,0.20912211816596504,-0.0012187302040555462,0.27718999557998664,0.2085069644806038,0.1784820709463884,0.13576695641494593,0.10730730759543125,0.03601442846482749,0.17860884653690878,-0.052769863611853166,-0.06730540780110908,0.18490575162139508,0.0726338133781827,-0.016303118453691215,0.14193782985632114,0.17638917887359382,0.06400135099150031,0.21767822796827524,0.2005528006500754,0.007110916512767774,0.032593199124896,-0.04585830372105942,-0.07052190014499286,0.12439127709364937,0.019482584371923555,0.11542434584050039,-0.14176225238967913,0.27686529891786943,-0.01254868373645522,1.0,-0.20545130002346665,-0.05956435869159692,0.0312180291650661,0.0779504018773377,-0.2611756493436726,0.1060189313662196,-0.010946338382048516,0.14377770536325687,0.1482759506074515,0.32400107656891264,0.12200438840051887,0.12773456372815115,0.008167402035348416,0.09834781037652751,0.1050379685233549,0.04477402162485086,0.034703526756357614,0.15730806793123694,0.028836666699590913,0.33398123032957794,0.08474339867003446
SN_pr_R,0.41639608694655944,0.36160906373257806,0.04752116856002884,0.31029852853124823,0.33037395563778066,0.33160589142606856,0.20282774977589157,0.3260147041073006,0.04097152288736798,0.307169059967116,0.4402329236230279,0.3496303081085235,0.30969087024728603,0.5910499090463724,0.22244216049436177,-0.15929018982685336,0.349225255239061,-0.014776633871258474,0.45324483222740813,0.2685029741267889,0.006892572687731491,0.3297577156180854,0.025863426009465975,0.46310042691641656,0.2575220255010435,0.4302217659618934,0.15309941937394195,0.39011994189115745,-0.03926794519302568,0.3565216772696143,0.15747647563229267,-0.11723719538073674,0.5314690111322938,-0.20545130002346665,1.0,0.26150683662282137,0.049697462688021665,0.2668575595472907,0.05339028577545852,0.3863161248467515,0.048419627559052617,-0.07658158701052048,0.4684337692840019,-0.2288738725973039,0.3597813643950249,0.36241983406304756,0.05185479223205322,0.04182226531603878,0.1343390439229827,0.18253131898489502,0.036643464166601705,0.09772645305375505,0.3206367226707712,-0.3934094622194524,-0.11814639342587101
Thal_PuA_R,0.33598288223772643,-0.019618048378324773,-0.04590746747661177,0.40483209615747384,0.27704788470355207,0.5901330242893973,0.3412171399849378,0.46548551939374366,0.20904294790851588,0.17817021117470794,0.610495552326702,0.6337798163558717,0.2856378745803519,0.2793563764051844,-0.15886226538066148,-0.42094713799631583,0.6214350174662115,0.14842949709421205,0.583279723642425,0.16714849917909985,-0.08224065523168857,0.3307527957638301,0.2362911230067753,0.5533539213253047,0.2464889134194226,0.6982759234295466,-0.03765754291673864,0.277104461274276,-0.3828806676190206,0.42715605089737646,0.19967139067896375,-0.47022657739284646,0.480445462026922,-0.05956435869159692,0.26150683662282137,1.0,-0.3154629040074395,0.39194580011132013,0.16269368631299838,0.7064601248378936,-0.1817607043492712,-0.4924191818276727,0.29432320896196706,-0.26938747517499695,0.3268743395693861,0.48037901085286605,-0.07783014125571795,0.13609536746128237,-0.20952182448970585,0.021235969366056675,-0.2221970008551443,0.1848793170861415,0.240499627801268,-0.5089977868217803,-0.3954697887051117
Thal_VL_R,0.28769498384322945,0.31972073474712837,0.4394204707635819,0.2723645006193118,0.3016854341665372,-0.46222435421539415,0.09856702938671615,-0.043462000258864424,-0.16567067418668532,0.19190533024833828,-0.15388756069027823,-0.3367600532404054,0.24911852806734625,0.3017881410641342,0.6266769046393795,0.23705085241147905,-0.21080533853424077,-0.010429676056806541,-0.06928276358232506,0.6152454511239037,0.5252440705756081,0.21520635208476033,-0.011924224375006794,0.13995050556486932,0.42908122333829035,-0.13511323024530933,0.38782187274458463,0.43963232507987887,0.7366151761417882,0.0513614886662784,0.11817802157169906,0.32450538170191967,0.016175857134461763,0.0312180291650661,0.049697462688021665,-0.3154629040074395,1.0,0.07682374198023442,-0.11136797181921576,-0.3422443645435695,0.2957277787944418,0.4792257037031229,0.3781019523655109,0.10499590642294078,0.2645730152624171,-0.09652130184132778,0.43533389223555635,-0.06316060292579996,0.388000449667454,0.4630238857150503,0.39799508278642903,0.38921944393120544,0.24030386395094477,0.3547884349863108,0.5295413358519476
Cingulate_Post_R,0.5307813811935954,0.15077572174553128,0.08420411316328426,0.7334595555075258,0.48918556601244917,0.3067083916423392,0.582854618560868,0.5827397655218586,0.19778752642158456,0.38213351410337176,0.6013549523634449,0.5322735958759074,0.5349010734891066,0.3216469184970101,0.2508412553820669,-0.12835413571425733,0.523554533481316,0.0705280584006532,0.5080481643003901,0.37652120552225393,-0.04932949714749288,0.4750692395395978,0.46365043772597686,0.6216916430759346,0.5956014878545252,0.5286861344194334,0.278400664678094,0.5477355489185708,0.10277417487782106,0.430551459495042,0.32418023385240496,0.10637399028584392,0.5194001105181183,0.0779504018773377,0.2668575595472907,0.39194580011132013,0.07682374198023442,1.0,0.1772104625936303,0.6167035260158713,0.05028387535371467,-0.06043403560906478,0.3512288996317624,-0.17311997326318215,0.37396158232346327,0.4947254126001403,0.11580812189649736,0.3275549538422862,0.11597677026581008,0.4101249991372445,-0.0036727263589380133,0.35517740195581327,0.569786208648863,-0.18774663407186823,-0.001226731140612586
Frontal_Med_Orb_R,0.06903038778094715,-0.2531098831472721,-0.1664633090613837,0.21263209478501574,0.012479327124638022,0.014555561774664235,0.012166478335595905,0.1377872610016823,0.02796890581097839,-0.1212620668573922,0.1321725689998605,0.0960945321325703,-0.01599600057842919,-0.0501031732652467,0.13120877087090002,-0.4852288424950022,0.1367399271228524,-0.047837518828746484,0.22488396960621887,0.06739129746875419,-0.11918601386512717,0.09783703463648048,0.03643789563896291,0.08319647861884369,0.251995882803712,0.07986055504969287,0.09459343271841907,0.02093980956116323,-0.23535234314652875,0.08245454226233791,0.26502112324272054,-0.18365371588633225,0.124697865552718,-0.2611756493436726,0.05339028577545852,0.16269368631299838,-0.11136797181921576,0.1772104625936303,1.0,0.20472913847899296,-0.1824634129447339,-0.47671476806475754,0.11599758749010781,-0.14422452513354675,0.10119499634553025,0.25714577087853613,-0.16927087752334286,-0.017677537316624116,-0.28410422697672255,-0.1687955037879633,-0.20443941193835863,-0.11961672798157115,-0.021339094249321983,-0.415929238117395,-0.39320958221057195
Occipital_Mid_L,0.5174549655923881,-0.07899474609436814,-0.31544199755521174,0.5357540632678577,0.4257641008172283,0.7086994604302211,0.593959093564814,0.6690670758910171,0.3609027324633158,0.32101930890863517,0.9058227378681918,0.8362329970348601,0.3927948031527891,0.31687291973898163,-0.08722508408281866,-0.3713105902870151,0.8205116449728378,0.02503994463204223,0.8227743375643206,0.1446444804121742,-0.17610108015625095,0.3874197519013525,0.4710457079388549,0.678111356571892,0.42195059513872374,0.6852178752118117,0.04540548457180685,0.3425621886466009,-0.4732602857770364,0.37347456146202124,0.3782791213330139,-0.2294859882662831,0.6071416277225582,0.1060189313662196,0.3863161248467515,0.7064601248378936,-0.3422443645435695,0.6167035260158713,0.20472913847899296,1.0,-0.35405071005247635,-0.47326646725876603,0.3698928949082512,-0.19055508938300542,0.4642539099478059,0.8130173505573817,-0.29677783396822016,0.10130607998796926,-0.23853229705996845,0.07362389623042326,-0.2470670949919908,0.06788627142082773,0.45353394083216914,-0.48628948198861033,-0.48790409345694985
Thal_LGN_L,0.07180442453732493,0.5604750647480246,0.6605814302953812,0.10753618823029593,0.27116152201411947,-0.07780664712213636,0.09200127789978246,0.05615245284649324,-0.08050537205776082,0.4040323691066046,-0.26852240361535307,-0.03638723154630521,0.3245778978394163,0.3390993902876763,0.40822998068486743,0.2206492597298591,-0.13755554694003386,0.17476476267303323,-0.40091301379568045,0.16623797902262297,0.17404518537418104,0.24639909820762823,0.2332807057523896,-0.014447111748589085,-0.008415134417750561,-0.0897487220391552,-0.01988713619230689,0.2350323729078682,0.6725093630691144,0.4136091062923059,0.03233606341448322,0.22810169299831579,0.04333136847518091,-0.010946338382048516,0.048419627559052617,-0.1817607043492712,0.2957277787944418,0.05028387535371467,-0.1824634129447339,-0.35405071005247635,1.0,0.5030273121996458,-0.18745943797111847,0.019402315121797735,-0.0637531364984638,-0.4041014790744615,0.634719150432217,0.6475250266265568,0.572376876027059,0.5530376035058916,0.2808579723365465,0.11208902202290058,0.269067329768011,0.15356352317931943,0.6758235389631114
Thal_VA_R,0.1016025914953766,0.3881743827875234,0.3999219251432609,-0.12321072122602221,0.15902192484559705,-0.4017980681471217,0.018485652543272092,-0.09751112931542724,-0.03570743790335481,0.22553702004213302,-0.3593726067239431,-0.3053036907639564,0.1612676368962724,0.11483241502101793,0.11056838828629093,0.7026262761357458,-0.2880288179208741,-0.06157363343153644,-0.3687449790893786,0.21982610472013134,0.2708408246360419,0.11749283974887124,0.09142677299547516,-0.1050414203423349,-0.0827224909750304,-0.20715947314216449,0.025125173859882364,0.22074527845465738,0.6838139555213008,-0.09838058165691108,-0.2181346955174444,0.6516960088468201,-0.16921763301162446,0.14377770536325687,-0.07658158701052048,-0.4924191818276727,0.4792257037031229,-0.06043403560906478,-0.47671476806475754,-0.47326646725876603,0.5030273121996458,1.0,-0.08068747056380296,0.2703780771649975,-0.012827791947918745,-0.3857922201467773,0.25656342083870726,0.19441212950223397,0.6366482629891553,0.48489192425077576,0.4031792854509883,0.3664662011467902,0.1701171871113554,0.6675322933580272,0.6907823748284627
Parietal_Inf_L,0.7594613454903044,0.278573470930605,0.12346875462136112,0.3861225185975098,0.5921823306189505,0.11224614101489323,0.38538469205711134,0.35187828438632807,0.06616291788661234,0.26335638595870275,0.5664227847564695,0.21332966478641785,0.5388911641608936,0.5638294148578132,0.3845101021113763,-0.20629863131317158,0.38168231528844593,-0.10536478551025158,0.7641935538641851,0.8013856314621529,0.24975409198051843,0.5507633657411458,0.1259146162382349,0.5748841078996626,0.7246616231019195,0.4736577510960782,0.13889969346783815,0.7603285353490865,0.06339479352966872,0.31790580382014993,0.2528653069071903,0.1020556425782602,0.5472247424399506,0.1482759506074515,0.4684337692840019,0.29432320896196706,0.3781019523655109,0.3512288996317624,0.11599758749010781,0.3698928949082512,-0.18745943797111847,-0.08068747056380296,1.0,-0.02176494298735996,0.8137641684504309,0.6224170470792965,0.026065156810421194,-0.08185153264406231,0.20699238011608367,0.30131142688280577,0.029579500853845225,0.46660380219713377,0.3921216418376338,-0.16309756709778409,-0.11802313609739092
ACC_sub_L,-0.0012308219701700916,-0.03196089321618273,0.03678781741370091,-0.15434193240407396,-0.05511881884975729,-0.2059667058959785,-0.02309916791095837,-0.17482414629562795,-0.039171966937210215,-0.09120984812735837,-0.14334554636744332,-0.262929842496094,-0.06460102505770435,-0.1516685545147503,-0.03189734599254925,0.23462128506957078,-0.21277606583694053,-0.06605655443787385,-0.11758979127018133,0.05281644483401049,0.10214006095192046,-0.04880011819852041,-0.023268345161758193,-0.13111131224864542,-0.10312861174076936,-0.15769758592882074,-0.044380933171471335,-0.06507478470063706,0.17060150664378243,-0.09893744890284807,-0.27112846906834787,0.27050697731514867,-0.22172866945466196,0.32400107656891264,-0.2288738725973039,-0.26938747517499695,0.10499590642294078,-0.17311997326318215,-0.14422452513354675,-0.19055508938300542,0.019402315121797735,0.2703780771649975,-0.02176494298735996,1.0,-0.024131290992157165,-0.12065763007370509,-0.06581623725090567,-0.016870050596482198,0.17640506399302797,0.07146883965038306,0.14239492364148595,0.11033629774857731,-0.1388604153386358,0.3090408076470625,0.23486980797913545
Parietal_Inf_R,0.7973888104066676,0.2183005380939504,0.09077517714568588,0.42656297317246594,0.7713510399730683,0.29497708825139674,0.5626287235383753,0.5379560231751603,0.16229827205469616,0.4242995467565346,0.6594260928864909,0.46039714546919736,0.6891223401357782,0.5587472519720941,0.3105161814002746,-0.22450878714431005,0.5621300468119305,-0.03141464169936217,0.729798946544623,0.6958252674541816,0.10994358362521443,0.6022466530181864,0.4761123764811878,0.6297268858845543,0.7263072236805066,0.5191003697824157,0.0027394683163574087,0.7606340769934765,0.05724395684171042,0.438132520583419,0.32943493834320214,0.21590101457478753,0.5858838036933811,0.12200438840051887,0.3597813643950249,0.3268743395693861,0.2645730152624171,0.37396158232346327,0.10119499634553025,0.4642539099478059,-0.0637531364984638,-0.012827791947918745,0.8137641684504309,-0.024131290992157165,1.0,0.6954531827525579,-0.014482800618148833,0.05161295160764294,0.1571771686556912,0.4953750213219518,-0.007000196380632409,0.4022618080090568,0.5649759954428655,-0.17856120057489408,-0.0603415387220036
Cuneus_L,0.6849065942825626,0.02419566300654841,-0.32773204161054226,0.5171025907271488,0.5805211864403884,0.5719716446632046,0.5210669723699184,0.5849986692346119,0.24341645070289517,0.292941735209924,0.8749735959561252,0.6808867676827668,0.5653311871140867,0.38891316453974434,0.1381545064062227,-0.430151600895973,0.782856270313508,-0.0585897552927889,0.8709130653377479,0.39440670238112974,-0.09859487429793809,0.48489540814151194,0.40563552383028895,0.6816155825841713,0.6794682807531871,0.5645287722546106,0.006346727393809858,0.5022521129284628,-0.3585894294202742,0.34892966164774003,0.4318506483328681,-0.011964534053271038,0.5790327704964608,0.12773456372815115,0.36241983406304756,0.48037901085286605,-0.09652130184132778,0.4947254126001403,0.25714577087853613,0.8130173505573817,-0.4041014790744615,-0.3857922201467773,0.6224170470792965,-0.12065763007370509,0.6954531827525579,1.0,-0.3519495121010276,-0.02402457151143481,-0.13108306438276857,0.1367696749506703,-0.2294328372039559,0.15892639819881133,0.515743486520723,-0.3946258519187431,-0.4718606278455615
Thal_LP_R,0.06965789508649009,0.29032446331234507,0.7477244364950868,0.18187418344947012,0.23592292681567184,-0.20894589420527385,0.13350758863745485,0.09157482256525962,-0.15666956878500224,0.11681383568064628,-0.26694758229658255,-0.10821128457547113,0.19892706964191567,0.2414951857927746,0.4083392296370363,0.15907338027157644,-0.17474824323677676,0.1759575906381604,-0.27495941620295833,0.30713111345340494,0.316928903400832,0.22198572551098777,0.11850603810025398,-0.024683996130805106,0.13293838329339935,-0.03531534408888727,0.35443802088420134,0.24800765107786152,0.5860700065309643,0.2790821774959514,0.11147766171035561,-0.03463691543860172,0.14872811439385894,0.008167402035348416,0.05185479223205322,-0.07783014125571795,0.43533389223555635,0.11580812189649736,-0.16927087752334286,-0.29677783396822016,0.634719150432217,0.25656342083870726,0.026065156810421194,-0.06581623725090567,-0.014482800618148833,-0.3519495121010276,1.0,0.35664301073702454,0.3372673884082319,0.4812273239671314,0.1786339995102163,0.21159492143585792,0.24452360979878027,0.10093102709313058,0.674281520858626
Thal_PuL_R,0.2555011427296416,0.3570711073872493,0.4949729098667579,0.3639578563827312,0.4264358031319944,0.1995045984732837,0.35468315488260566,0.42723324183292677,0.10327750222905752,0.48782859821464347,0.07288124538471999,0.4063835544760506,0.535862818596727,0.339439609035578,0.29162821535495276,0.00696673679785764,0.3348506447859082,0.2157238434944523,-0.06828710664733349,0.1925007574208273,-0.012710648514495524,0.4069703847306147,0.549253389938479,0.3070180531482622,0.11055201261348406,0.15539698420168663,-0.20534361878781304,0.31738646682896016,0.3471623442430181,0.5678516170675265,0.20585682271372002,0.18595473033355078,0.26002440054491427,0.09834781037652751,0.04182226531603878,0.13609536746128237,-0.06316060292579996,0.3275549538422862,-0.017677537316624116,0.10130607998796926,0.6475250266265568,0.19441212950223397,-0.08185153264406231,-0.016870050596482198,0.05161295160764294,-0.02402457151143481,0.35664301073702454,1.0,0.4561742305039543,0.4952929646045089,-0.025148202384683026,0.09778793690668687,0.5033931760305183,-0.07858196599138519,0.32638381078658796
Insula_R,0.25964319047038825,0.5491095831469002,0.596489446223222,0.06947504075428343,0.39552074437827034,-0.09535110859661489,0.1910236310318535,0.07866136579665202,0.10353083436685877,0.39049451712216915,-0.10000393594849781,-0.06092028891313308,0.4573251373132284,0.5109066653200486,0.29970991421639126,0.3322519672833217,-0.01608555819406641,-0.01627894406308807,-0.13013764441796624,0.3976013059549952,0.29973330301972084,0.32308725299601215,0.06991398010697054,0.22587274258778586,0.17704729729110197,0.04358188463285441,-0.10217619259150941,0.46639645867040735,0.5784259813837611,0.2894315838996287,-0.028259684217207662,0.5178542455278298,0.07742296541767192,0.1050379685233549,0.1343390439229827,-0.20952182448970585,0.388000449667454,0.11597677026581008,-0.28410422697672255,-0.23853229705996845,0.572376876027059,0.6366482629891553,0.20699238011608367,0.17640506399302797,0.1571771686556912,-0.13108306438276857,0.3372673884082319,0.4561742305039543,1.0,0.572498145498013,0.2176225925539829,0.44012058405031507,0.3412279545325644,0.2859319991468673,0.49487963608175056
Frontal_Mid_2_R,0.5639474019641609,0.39699049792867636,0.6228920840608635,0.39048584188423385,0.6995522972524278,0.05204770858064592,0.5481281648873034,0.46034314912653673,0.012117117234796797,0.6190653086963076,0.21984503871181157,0.2659498396376492,0.6613540063652933,0.5571281039754873,0.47812662997372835,0.13931328660714012,0.27099654115504457,0.12197578143824904,0.13395195083783853,0.579486926906166,0.28124805005914183,0.6063824509321718,0.5533364170538143,0.4238889742952954,0.49087668078350016,0.22512531471612027,0.0766087975446172,0.6401454628560311,0.653707047195205,0.4758576967784392,0.3394396349774389,0.4006149913090303,0.40314731138092036,0.04477402162485086,0.18253131898489502,0.021235969366056675,0.4630238857150503,0.4101249991372445,-0.1687955037879633,0.07362389623042326,0.5530376035058916,0.48489192425077576,0.30131142688280577,0.07146883965038306,0.4953750213219518,0.1367696749506703,0.4812273239671314,0.4952929646045089,0.572498145498013,1.0,0.23845036577622294,0.4120485547717013,0.6483319720717394,0.09693424749636895,0.6046562699661929
Temporal_Pole_Mid_R,0.07570357090911721,0.25575961565114824,0.26363568989160197,-0.045070715638265896,-0.007455082820321215,-0.3766243962978178,-0.01564617638035933,-0.11763202923068353,-0.1631722823738338,0.13126427097756221,-0.17519382217439494,-0.29740356670660323,-0.022556555130984476,0.11050605510876116,0.3057377780897348,0.30470187973053053,-0.273166112052259,0.04325973323108944,-0.11655949041514957,0.200492748220927,0.16761843352994601,-0.02274105945775858,-0.04038277053083294,-0.030282424795418636,0.059588561701450195,-0.07323863752766728,0.0840883626898804,0.09214513239385574,0.404624284653504,-0.1210931138046843,-0.15815224608415052,0.2770943149681869,-0.15863395620799076,0.034703526756357614,0.036643464166601705,-0.2221970008551443,0.39799508278642903,-0.0036727263589380133,-0.20443941193835863,-0.2470670949919908,0.2808579723365465,0.4031792854509883,0.029579500853845225,0.14239492364148595,-0.007000196380632409,-0.2294328372039559,0.1786339995102163,-0.025148202384683026,0.2176225925539829,0.23845036577622294,1.0,0.1332260973551344,0.045010029166045955,0.17450697973958862,0.3687922655970045
