,Cerebellum_Crus1_L,Thal_LP_L,Putamen_R,Occipital_Sup_R,N_Acc_R,Angular_L,Thal_VL_R,Temporal_Sup_L,Thal_VPL_R,OFCpost_R,Postcentral_L,Rolandic_Oper_L,Cerebellum_8_L,Vermis_10,Cerebellum_6_L,Thal_IL_R,Cerebellum_9_L,Frontal_Sup_2_R,Cerebellum_3_L,Frontal_Inf_Oper_R,Cerebellum_4_5_R,Occipital_Sup_L,Occipital_Inf_L,Frontal_Inf_Oper_L,Vermis_1_2,Temporal_Mid_L,Thal_PuM_L,Cuneus_L,Precentral_R,Frontal_Mid_2_L,ACC_sub_R,Cerebellum_7b_R,Vermis_4_5,OFCant_L,ACC_pre_R,Thal_VA_L,SN_pc_L,Cerebellum_8_R,Occipital_Mid_R,Cingulate_Post_L,Thal_PuL_R,Frontal_Med_Orb_L,Temporal_Pole_Mid_L,Frontal_Sup_Medial_L,Precuneus_R,Rectus_L,Cerebellum_Crus2_R,Thal_VPL_L,Caudate_R,Cerebellum_10_R,Lingual_L,Cerebellum_3_R,VTA_R,Putamen_L,ACC_pre_L,Cingulate_Mid_R,Thal_PuI_L,Calcarine_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Thal_PuA_L,Fusiform_L,Temporal_Pole_Sup_L,Cerebellum_4_5_L,Occipital_Mid_L,Hippocampus_R,Fusiform_R,Occipital_Inf_R,Vermis_3,Paracentral_Lobule_R,Supp_Motor_Area_R,Temporal_Mid_R,Cerebellum_9_R,Thal_MDl_L,Thal_VL_L,Cerebellum_6_R,Thal_LGN_L,Frontal_Mid_2_R,Vermis_6,Vermis_8,Heschl_R,Cuneus_R,SN_pc_R,Temporal_Inf_L,OFCpost_L,Cingulate_Mid_L,Thal_PuI_R,Frontal_Sup_Medial_R,Postcentral_R,Amygdala_L,SN_pr_L,Thal_PuA_R,Rectus_R,Heschl_L,OFCmed_R,Cerebellum_10_L,Parietal_Inf_L,Insula_L,Cerebellum_Crus2_L,OFClat_L,Thal_MGN_L,Thal_VA_R,Pallidum_L,ACC_sup_R,Amygdala_R,Cingulate_Post_R,Thal_LP_R,Red_N_L,Frontal_Inf_Tri_L,Thal_LGN_R,Precuneus_L,LC_L,SupraMarginal_L,ACC_sup_L,Thal_PuM_R,SupraMarginal_R,OFCant_R,Frontal_Sup_2_L,ParaHippocampal_L,Temporal_Sup_R,LC_R,Insula_R,Lingual_R,Thal_PuL_L,Thal_MDm_R,OFClat_R,Parietal_Sup_L,Thal_MGN_R,Angular_R,Temporal_Pole_Sup_R
Vermis_4_5,0.4284981542716394,0.10237039155273038,0.06559274590394688,0.626794875504031,-0.2238272306743857,0.44989701334472365,0.21176833800380074,0.6720788128480336,0.6088814214963004,-0.05555303631284862,0.5555921241776178,0.6912179410162334,0.4643924355866937,0.405639217219959,0.6608189212327032,0.31852747827204325,0.6405747969461815,0.5174769926405952,0.7542171605382564,0.5541558369205306,0.8784175437525779,0.48625850728028336,0.4539679040256267,0.5030529341866621,0.39946383748643327,0.6670464862388206,0.34014540871935345,0.6045197757511529,0.6619515407587254,0.5145621137459276,-0.04163406613886631,0.0795804783404475,1.0,0.1976410054592842,0.24833204655480096,0.07543647504490275,0.568710794405494,0.3880569275690871,0.5379122300008347,0.6856273897566009,0.4280386499253046,0.03473649654066804,-0.1793441881362442,0.5095422984148298,0.6814893634362305,-0.13327147480811624,0.10277935887793874,0.17734388962793676,0.022416177871324685,0.6806748892795514,0.7713815874003931,0.7002790972123168,0.36353105606011316,0.05056820231827078,0.01977686796897659,0.6873430278989693,0.5160517837203354,0.7836898701921376,0.6635428160369072,0.2356886080107719,0.3217881241989327,0.7720724826900235,-0.08628878796249802,0.9214981987325306,0.5066158363275888,0.806876395475748,0.7422586051110137,0.3828176526428113,0.5567059003547663,0.47274843113587467,0.755523137200632,0.5689207433737505,0.3723529441501866,0.18266869558263332,0.3268464969683442,0.7195982468250584,0.14343238103696507,0.5469337715643032,0.7137671985727144,0.4878451827836049,0.5638503818617929,0.6664925242029264,0.3370421742978274,0.5879045487477198,0.12317363889901402,0.6143819312776513,0.05531061390395057,0.455685324849709,0.5607520657906675,0.6719160658684361,0.5597784226415851,0.3076652407373677,-0.17010732115868102,0.6065427462393584,0.109999822688157,0.688469219321191,0.4177866622228104,0.27267219780531926,0.320422822774525,0.12500169633674352,0.5091212775424955,-0.007208200698861775,0.15704629766442646,0.1240578396785646,0.06688454265703431,0.5952435876548243,0.19139858746814373,0.5659454272285397,0.4477315920757373,0.6661136162627097,0.48480559167085,0.16420563097843507,0.594230231757323,0.16890857925059913,0.6120774592565469,0.5510880942783077,0.024838010753136526,0.5951984215700805,0.6736980752647295,0.566639171813293,0.40616310580837844,0.24034585368516698,0.8642807902826269,0.3005467896024278,0.5586621534242665,0.08724954668034818,0.1167396371510741,0.5686547269044152,0.44140487089879105,-0.09986083139796523
OFCant_L,0.33689198310205704,0.1864098231112639,0.2366271653162633,0.16938891921883287,0.24367767533862658,-0.09741527951842699,-0.30157746768514854,0.27368999435417024,0.029875177288699633,-0.18051642785126917,-0.21713586293144466,0.016350462980557087,0.5346825742658858,0.28504688458478,0.35154447774283654,-0.18219493272616008,0.32346437270817563,0.07700277468900493,0.3207071002133821,0.06055350788447457,0.0931761811851763,-0.09892242093652726,0.34996580625920704,0.23304318898678078,-0.0784557762609859,0.28465974144947015,-0.006583757979837474,0.0830708461141827,0.2873451516257072,0.2971846635347002,-0.14598793102664492,0.21217713920690598,0.1976410054592842,1.0,-0.2994482131213003,0.04656736890777521,0.054755665076159865,0.02489163531443776,0.10549277314179016,-0.01368624974714318,0.37187694105768154,-0.007143061661508771,-0.27461049916317043,-0.04664499165390725,-0.16705078529674677,0.24196065581067813,0.3092627827699767,-0.046372433822490226,0.13180009230852707,0.20755443798306472,0.4111854933048758,0.2394057497085597,0.243105596410182,0.3877374876535246,-0.1285609979785433,0.11724774169699911,0.2924977697862252,0.272805976245508,0.092723598789226,0.3063214785008804,0.12059133066719284,0.455350222970536,-0.1322790103854998,0.2604292565331801,0.12835648888224574,0.3273567362640887,0.16014053613054674,0.3771618320885708,-0.027901661894659684,-0.24907078101991037,0.21952671067356969,0.1747711796167792,-0.027495446606979217,-0.0189419647391444,-0.12881623014320912,0.35208523279661347,0.20953552675136786,0.17888300109031985,0.16612098347221374,0.4095776111915948,0.21763294594358107,0.033148143106354194,0.21081218645304872,0.33112753388189164,-0.07526825289851319,0.07604840243758397,-0.443113351908572,-0.1414626003558853,-0.12655028754407005,0.23667515979863027,0.1459341832363649,0.05439745123867975,0.16095057839532054,0.33419256031392414,0.16751113766216805,0.19736868494316945,-0.25245109646329844,0.27081231698223807,0.3462451751631382,0.22247231673440013,0.0991557204332846,0.1847598476599462,0.11834928605400263,-0.02182009285229068,-0.09616983966298875,0.0854670608217061,-0.14935275029323458,0.2635839594353914,0.2632401166608692,0.32887291741925334,-0.2605897662930071,-0.1409858778532459,0.10715095648099528,-0.11566135277980508,-0.010482798566575075,0.04691126273946857,0.13800100239065544,0.3697294261794831,0.3517862904426767,0.07659392527362523,0.2529910870667192,0.1667913336379219,0.24182939485298754,-0.05867199252263454,0.09538184399727578,0.08345903307010047,-0.4019960656020605,-0.06720479056533778,-0.15445859067735138,-0.3208355095951419
ACC_pre_R,-0.25059499265581797,0.10790297612718976,-0.07497770297542493,-0.07808275712204657,-0.21396038269626397,-0.06673055197482415,0.3990301720202547,0.04771114638229258,0.04556307274797359,0.43185339349266477,0.3505557741045671,0.12187200601783907,-0.23301391326438256,-0.0276834841600398,-0.11968518200610131,0.23654277620934266,-0.06989499911732884,0.3731250522352016,-0.05392808110032912,0.33038717140275714,0.34163923237267696,-0.015011580929014128,-0.28073255365659844,-0.011694266001764616,-0.008207258948883113,-0.12240443713895857,-0.20359834986879757,-0.0057028116992271765,0.15106773116752864,0.10770963492993434,0.12478843484863307,-0.12109045627691388,0.24833204655480096,-0.2994482131213003,1.0,0.20911223477988017,0.16250001487881408,0.04771625620361507,-0.16165790501129532,0.16651157943074163,0.11904744488592872,0.37131752208830204,0.16475885367826854,0.4965319538719835,0.3030385438382876,-0.13397082832271434,-0.3166334531635042,0.29116258494990876,0.07592240140273687,0.08180296555731784,-0.09295838390474653,0.08573869160850124,-0.07242957183877068,-0.1857295470476281,0.32974756087181106,0.1240689028509658,-0.11319737634286088,-0.08579067651938571,0.10140718662472371,0.024659440089479224,-0.11237338183512156,-0.07793506044540431,0.21075928368244015,0.2512374237317358,-0.2141504873459132,0.17017542835714455,0.25682938483304596,-0.2713141410909391,0.12111961134347358,0.2001787467043669,0.11974677852167331,-0.09260687661500504,0.012766933034923737,0.2153077807598003,0.11034690960743303,-0.09821831837152965,0.17221433953767706,0.15593143132831416,0.018616666320697167,-0.1365856414047279,-0.05968564829878361,-0.020385072112176737,0.030189003363544874,-0.11263452174850883,0.37000059482486275,0.07760363804339676,0.20489694260636435,0.6038698241726457,0.2620157993399427,0.04728239912942011,0.08640980887931826,-0.2564520294850295,-0.0205519971177985,0.13219993550435558,0.1766758960140678,0.013060993370382858,0.2444305838938205,-0.013586379984499273,-0.20282762303706833,0.1455870704470964,0.1892947989887824,0.08069989124824807,-0.11007578864019323,0.2895811115121268,0.4155770590701043,0.037339343655731966,0.29849899066690844,0.12675088111210978,0.07229265056326693,0.10042324701806743,0.179295484992513,0.18904858309761657,0.03143188910174237,0.3630341156681417,0.2135651178924992,0.06926691913900422,0.031192540142787106,0.10966025633049849,-0.05875361287176145,0.32243233287365924,0.10801160704836356,0.2816896644733626,0.07160178214900455,0.012259079533680023,0.057139947933845886,0.21804205922643383,0.19453745515008616,0.23374244812619394,0.011633067707842613,0.36039856778322477
Thal_VA_L,-0.3098517063706408,0.5162471586238154,0.7462493220631494,-0.372527789700405,0.5202143035243648,-0.435557812315971,0.5295413358519476,0.2591680252192833,-0.15890936038920933,0.5378549589903198,0.25009936752165873,0.229541944148801,-0.29196999509600263,0.20543490319200472,-0.27368143579705545,0.3673640695987588,0.011381330316194326,0.23249879443343485,-0.3283939404795589,0.14705385990234202,0.23640968145197913,-0.5026200212838164,-0.38040472752803617,0.1752349898528909,-0.4665568769166762,-0.21376089961306802,-0.2578715087335672,-0.4718606278455615,0.12667489580283817,0.43625823586149287,-0.06271512714761338,0.08474339867003446,0.07543647504490275,0.04656736890777521,0.20911223477988017,1.0,-0.16029414461623034,-0.07083298006679013,-0.4017127021316184,0.10189427265985802,0.32638381078658796,0.32213126153319976,0.43406347076851143,0.3635364549732449,0.027418347457412815,0.46330777456993394,-0.1998013692610524,0.7917460138191983,0.5387109831838065,-0.03883509435515862,-0.17729946667204877,0.07352051340870434,-0.00693090340312983,0.6372711185699074,-0.10291678467360174,0.05724788990540438,-0.11887548045131666,-0.1479790217230999,0.10453378019998803,0.4656730769303337,0.06002012487997352,-0.0750794110998455,0.6447105585491396,0.2310792367178224,-0.48790409345694985,0.16662475438032032,0.29062209387546706,-0.38187587117462335,0.10649148985271782,-0.010891951936825548,0.16774938973197964,-0.1921396336168556,0.06469658163187984,0.7784342870850299,0.4747716424170886,-0.16606389899400575,0.6758235389631114,0.6046562699661929,-0.280892628834992,-0.15085428941861415,0.2500708563216155,-0.3335447281940655,0.1335668285394161,0.17259036045285472,0.44279064167061694,0.11000283371793693,0.20872601928892523,0.16349274209173748,0.1557313025623671,0.030089487961355108,0.032429676748035687,-0.3954697887051117,0.49718224900313146,-0.009769851530203683,0.11092448575539111,0.06421757020775722,-0.11802313609739092,0.5939101656855229,-0.2740489580063566,0.35973991860408516,0.3611869120429734,0.6907823748284627,0.3915566435298876,0.7155687663227401,0.504179229891878,-0.001226731140612586,0.674281520858626,-0.05424540156025394,0.498319770854255,0.0565343592420747,-0.14749572971457614,0.33132466330028615,-0.16924247549531055,0.6383404144512467,0.03716613565312722,0.11013081292323039,0.2701950944355361,0.30142193360695296,-0.10247830194274221,0.3806105851250356,0.46346114545625117,0.49487963608175056,-0.15107820432538013,0.21262972745286557,-0.35686138469790596,0.0122834340454208,-0.23341018716259765,-0.0182832752564621,-0.28876392654384103,0.4394654450812285
SN_pc_L,0.542489040579019,0.10209086571080438,-0.12898847256001741,0.6069815860045624,-0.3286528974363566,0.5571924616130339,0.027257122683576985,0.5615182725694672,0.5967994664743098,-0.17676012096855048,0.38725553680625174,0.5761624484089315,0.377600313444503,0.2800097341395055,0.6280847502287348,0.15557891346845684,0.4607008578558019,0.3918833280689453,0.641727699094746,0.5126719536273744,0.49493070914181164,0.5334303339734187,0.5225330884852885,0.48558190320919875,0.6221493044414375,0.6369665917795648,0.4560128401556155,0.583198015795952,0.49698238584068855,0.32975689880494397,0.13300670608631548,-0.02850360868026711,0.568710794405494,0.054755665076159865,0.16250001487881408,-0.16029414461623034,1.0,0.24111633366743826,0.6190861765595423,0.4992544195923614,0.24536960678671962,-0.026976394308473695,-0.31096380689622444,0.2998881432152817,0.5045469090192232,-0.38277870394399893,0.17818823264925676,-0.021283627152157383,0.07214281064599114,0.5968440790043407,0.6511869985975633,0.44890123009843746,0.258808481930249,-0.12418336397747429,-0.0411891957790301,0.4879334431606949,0.495452557973693,0.6253216974248753,0.5636291167158275,0.1290353061590253,0.3214506777833459,0.6107153450903187,-0.3480003385312573,0.5564034745580934,0.59463552296953,0.564735014509109,0.5374924970358125,0.4322931503829383,0.533074515610536,0.31700239035945305,0.6063790728941885,0.5660639249136465,0.19858583134390204,-0.06066336933504834,0.2978179559453196,0.6228998756943313,0.023183478959645988,0.3330271522654248,0.7164338811268284,0.469473041194808,0.3406897774401781,0.6370808114386473,0.23338875601562695,0.4576979399510748,0.06834494472823884,0.45221328540921346,0.14869451667899056,0.2536762106716549,0.410218844642087,0.5274100716711964,0.6057906573555648,0.4096919556340616,-0.4455441314993539,0.6103910018915333,-0.07439098273211951,0.5415229119594808,0.4227961149781172,0.14635816368433227,0.38416395770084155,-0.05203400187431546,0.26975953473439657,-0.22041333390498732,0.123742277438298,-0.08441122350178815,0.008091695597237793,0.4827016378213478,0.08749606112673677,0.6019989766018118,0.3110172146478373,0.4139696186255341,0.3637380232460785,-0.05492428045694749,0.592063267949968,0.020713628091955944,0.6004748858593562,0.4163027386267517,-0.11081592331140146,0.45386073887687894,0.45323225260803535,0.41217106784169943,0.14193610061237136,0.04463243142394238,0.6219905849177912,0.07821254578197719,0.5928937108555606,0.17175902862362738,0.14912058012469684,0.530617001372175,0.4437951191659454,-0.2760011871204838
Cerebellum_8_R,0.24763350658173156,-0.12605822331605399,0.11442029969661187,0.3457975806867693,-0.03819834713830701,0.3605773510755088,0.1713194331309625,0.2431502603648681,0.34768715160433206,-0.0191915173703276,0.3874222890925471,0.41575704252471724,0.2684680838304783,0.2135766073198436,0.25767737368780086,0.09019297054460057,0.4803925856549915,0.13781879291052823,0.3225895517492178,0.15424637418263795,0.26139056083626455,0.33112266631546095,0.21391594308357206,0.36393351806787777,0.2128261776456433,0.3680537672709741,0.08323508286145355,0.38903243493945805,0.16698284301857702,0.3609005918038824,-0.007342779402448905,0.44312473864352153,0.3880569275690871,0.02489163531443776,0.04771625620361507,-0.07083298006679013,0.24111633366743826,1.0,0.37187757759853945,0.3675112987893015,0.18646431122079946,0.1092996408788131,-0.07795601735282832,0.22499717586780119,0.43187910633788573,0.059351577495025086,0.24856816399994536,0.08120700192624851,0.06488810535203986,0.3616125567771615,0.33808067281562865,0.26737213299834467,0.2917249266495432,0.08135882298826515,0.13093146051772026,0.4351034687967466,0.10425927021163318,0.30790202076326084,0.3342047549508551,0.07764015964602017,0.021952677821528398,0.32090893368133144,0.09083389451918787,0.2904650725838645,0.3082211175078473,0.3407368096389715,0.21725127384739223,0.1467928317354697,0.05482750320377179,0.3479743809529828,0.38632459397301744,0.2840147468254254,0.7108304396302237,0.016001942906150625,-0.05346665361631228,0.36231438040234754,-0.03250162511543659,0.20575870177854272,0.2711822191138336,0.2847154046747901,0.3411507859230583,0.42545081297744075,0.2752151014619865,0.3727504017939026,-0.09924092938436505,0.3695519633955707,-0.02072973742163921,0.29502040168777127,0.36084968316214044,0.15132789453972312,0.27210242048382827,0.05814787270375529,0.05064310021331205,0.2838373240727927,-0.04392905319317852,0.4770117120085203,0.32838154733031794,0.12437193993744412,0.1929102820149386,0.2943486754291216,-0.10355742088885554,-0.0528212344962663,0.04525402153549229,0.009734996657695987,-0.07234826952993359,0.2762808666319353,-0.10551426844754978,0.2406410376487439,0.29403160159687564,0.2915797805423624,0.3484762945082931,0.12256591611215459,0.24817978133494775,-0.0210339133975233,0.3135688471766409,0.33919766335035473,0.08177821235834602,0.11529970814397444,0.2721364196518406,0.18257048260281014,0.19233273084012,0.13890721687351174,0.39195303461897973,0.10426968567157947,0.4570236375829066,-0.017071369193516414,0.27180567128970656,0.25299033945974886,0.40683651549472055,0.1729965924070053
Occipital_Mid_R,0.6852836356802389,-0.23753645400079634,-0.17464913762349712,0.9487106262723135,-0.3798043365054088,0.8761135578348251,-0.15388756069027823,0.4307783883604347,0.7670194776036972,-0.40656408194116905,0.3135411892694327,0.4676914476288572,0.5307101016196675,0.32591181232806465,0.7527177186405584,0.07284803984778844,0.5748306468909288,0.15063679440467992,0.7908970624884724,0.4728125725711267,0.4447669259617841,0.8909698937160767,0.7357880039491445,0.3915014707560277,0.7416044333248109,0.7439407033912674,0.7073559098331285,0.8749735959561252,0.5048891793842275,0.24601580216847063,0.10024904369105925,0.10730730759543125,0.5379122300008347,0.10549277314179016,-0.16165790501129532,-0.4017127021316184,0.6190861765595423,0.37187757759853945,1.0,0.49778569973323566,0.07288124538471999,-0.15057736670775929,-0.520262897190187,0.049033832894769265,0.5833674237184576,-0.33161285862403583,0.3540371400218985,-0.34229999597361743,-0.08350957559585805,0.5990632716283414,0.7369645006436298,0.5473236454095166,0.14963641863374533,-0.10781044020179949,-0.1944741467234893,0.5384814177122008,0.5783940606024177,0.7933450448747937,0.4450781077051454,0.08349295079892007,0.40209193328259,0.7006915887112226,-0.539941419178816,0.4957863943269882,0.9058227378681918,0.5238039173703322,0.4477835157559246,0.6865765038383171,0.3778994632707114,0.49372898248785874,0.5742126606658222,0.8636997082903556,0.3750092590028618,-0.3039449355643385,0.24067478063188608,0.7412312913954756,-0.26852240361535307,0.21984503871181157,0.7577634208837114,0.6101868467653175,0.34854143933820425,0.8973229282435585,0.1142241068018116,0.43968479586338016,-0.09237788769139593,0.529548912302473,0.026493779015764354,0.12334304531470397,0.45079755610340444,0.5500221026457672,0.41497297965590507,0.610495552326702,-0.4275742053792257,0.5520003568489761,-0.04060283446706554,0.5997083010284147,0.5664227847564695,0.08016294741231897,0.5405460845273418,-0.10334532483693365,0.07461306596465467,-0.3593726067239431,0.02809000052657025,-0.33952823633126833,-0.2923446850446175,0.6013549523634449,-0.26694758229658255,0.5081384052258191,0.17052043315846285,0.3728631569224845,0.5976014813767703,-0.13238995595670994,0.6839869172939878,-0.2412161273077813,0.5344991246222376,0.5204781282395148,-0.21478479133202164,0.32741525512691755,0.6409779217400416,0.2616532447458122,-0.05272634450366447,-0.10000393594849781,0.7338169309740775,0.17443878995662518,0.6706675452191815,0.13586977480869125,0.3693397212549711,0.36226694720128905,0.7961231891016392,-0.34428133534673194
Cingulate_Post_L,0.3064417604742678,0.1955862400099268,0.08673891089223777,0.4798723943597818,-0.17635358800317127,0.4618269657192337,0.22125161974748872,0.5835749376634006,0.5807203288866103,0.04736858846077449,0.48888755314070065,0.6267245157225669,0.28479370266473286,0.2640225557665554,0.4624357730842096,0.3113292526273773,0.4340751493458774,0.35058491665210867,0.46649475012220903,0.3120062890180781,0.5642201473194478,0.47601188823088164,0.35605587710198827,0.38870525605811895,0.23856593331430573,0.6008813716282464,0.4243598194303744,0.4568117648100966,0.36679488866647747,0.4824561523064368,-0.04315624661651577,0.05776539853365948,0.6856273897566009,-0.01368624974714318,0.16651157943074163,0.10189427265985802,0.4992544195923614,0.3675112987893015,0.49778569973323566,1.0,0.3564492146534421,-0.01716756664126687,-0.049463200921053045,0.5072638221864274,0.688666387092412,-0.1796095840701202,0.0991734577810712,0.249537747973632,0.001795623133943856,0.6010070541757877,0.5014410757253283,0.4338168642349287,0.2641495643097186,0.0023044022968212855,-0.07844517705648871,0.6309165227479031,0.39109252278457607,0.549829804613155,0.49646141944155225,0.2192059177085022,0.33597647395174857,0.555469909255421,0.00905742765150574,0.6273782380748173,0.4955936709491537,0.5763704146562192,0.5166790383354795,0.16172640542174976,0.3740346088271989,0.4464819111616337,0.5492748110604887,0.5059056872845077,0.32262271213875393,0.23596627494757857,0.33049354036478223,0.5085558926377107,0.15562050816467526,0.49584893981882844,0.4555753548469556,0.30946512065033965,0.6128822254282061,0.57736752397228,0.3039918398390701,0.5228978710476689,0.20068243964568885,0.5875982684448464,0.3355241619943188,0.4100609904489058,0.4117801503376517,0.47017553537651213,0.4844862872312481,0.3099823205161642,-0.17401415203799062,0.4632986053285116,0.02952354193651177,0.6204498250793269,0.37434938392693784,0.1567781208064411,0.21085661199193537,0.1270567715473455,0.3939445113502085,-0.05258265956315921,0.15563584760579954,0.18584300972303444,-0.02052190748473481,0.8802299020616265,0.28435261296463615,0.376686658914798,0.37740502566035855,0.5355225272579665,0.4714775485278593,0.07032929223426375,0.4892086643186103,0.23075438160354464,0.6997844878388483,0.4155786202428,-0.016007838723712146,0.46885343252390305,0.4341602844000478,0.47066123929819614,0.31134070689856913,0.1480022120295094,0.5572535745800713,0.35623116662285687,0.44529730295160863,0.09780330082608393,0.11205016394499512,0.4541119898456145,0.45844987345129207,0.02233006340470733
Thal_PuL_R,0.3478034507473358,0.5027360236665469,0.15270829563684424,0.15046763129353874,0.08616647798190889,-0.06828710664733349,-0.06316060292579996,0.6012971161217182,0.3070180531482622,0.09908135965150891,0.1925007574208273,0.4885440442965332,0.4393625079345263,0.4096116325830666,0.4063835544760506,0.13763512560205865,0.5086076854547638,0.5586150117246949,0.3348506447859082,0.339439609035578,0.32759028095459913,-0.08872689018097811,0.31564160032821054,0.48782859821464347,-0.13895285458154044,0.43343067548527786,0.15539698420168663,-0.02402457151143481,0.5238493235214924,0.533755944526204,-0.10540140617899685,0.09834781037652751,0.4280386499253046,0.37187694105768154,0.11904744488592872,0.32638381078658796,0.24536960678671962,0.18646431122079946,0.07288124538471999,0.3564492146534421,1.0,0.1906755180022412,-0.03333853017277823,0.47545110836340804,0.11055201261348406,-0.06432865039244574,0.10327750222905752,0.3471623442430181,0.17948402415630477,0.42723324183292677,0.4051853243075849,0.3253511408520566,0.1814990828562866,0.16497977732766836,-0.07783860990843346,0.3622013469296724,0.43256380625052204,0.3673673369297714,0.4069703847306147,0.28603925388129336,0.5446398080291363,0.5406163859040292,0.07097401083393992,0.5033931760305183,0.10130607998796926,0.535862818596727,0.5152439764516067,0.1995045984732837,0.2478791379695182,-0.14311674960050913,0.4264358031319944,0.21912937017412273,0.1475923815181905,0.2737151104975326,0.1540087063927865,0.4606439042165846,0.6475250266265568,0.4952929646045089,0.26808234476762693,0.48836555838122286,0.42008693198422714,0.12703306073793166,0.426216801575445,0.549253389938479,0.1887923564095363,0.2793228683543605,-0.20534361878781304,0.2640388031368775,0.06480027655264751,0.4788903769334593,0.5678516170675265,0.13609536746128237,-0.07858196599138519,0.5337852020441334,0.2157238434944523,0.35468315488260566,-0.08185153264406231,0.3335695945062876,0.3254733233969794,0.18595473033355078,0.39206921367181724,0.19441212950223397,0.2703024962488983,0.4755243886043429,0.07008815705857771,0.3275549538422862,0.35664301073702454,0.4248976832263607,0.47305158606411196,0.4136013203304942,-0.17089410212371858,-0.012710648514495524,0.29573304855704646,0.4949729098667579,0.3639578563827312,0.20180022671357753,0.023911796686778477,0.7186889457979343,0.3755775370875467,0.4608927342419127,0.5080270576659494,0.4561742305039543,0.3269168211907802,0.09778793690668687,0.15780456983385105,0.08736736784555052,-0.41519391175867426,0.20585682271372002,-0.17840899915725542,-0.026532242881196915
Frontal_Med_Orb_L,-0.14824862034583952,0.2344091158167448,0.22756037487475592,-0.1420471155907033,0.17476794790936243,-0.14251966887572076,0.18491377081307264,0.036708922419067605,-0.09420722058335425,0.28742409999266955,0.22864268549265188,0.10103434044678944,-0.18030847411844464,-0.10175151814935943,-0.11457490757765984,0.1056370082499024,0.03990588411388093,0.2904451757837597,-0.08172818260142375,0.16455480828601685,0.012632555647142553,-0.1636799418306859,-0.1361640692738457,0.05606492146486739,-0.12480371163581035,-0.11932191090164712,-0.1859801070012746,-0.13829653664715344,0.13219797874684117,0.09165105006617162,0.04760888638186264,0.17460128705348754,0.03473649654066804,-0.007143061661508771,0.37131752208830204,0.32213126153319976,-0.026976394308473695,0.1092996408788131,-0.15057736670775929,-0.01716756664126687,0.1906755180022412,1.0,0.16910382193379564,0.3935418807359699,0.04077747493949978,-0.048340884336086375,-0.3149841045171093,0.21001985386397634,0.10317277381928791,-0.017662332658610478,-0.07465813868100887,0.06933943061675792,0.06296665094836006,0.1650507517509055,-0.028043793646812625,0.12818054786933183,-0.05793436242878408,-0.1548339325831881,0.10633473508395147,0.23783559063231619,-0.018124587377071486,-0.06304458751613637,0.15427148766828833,0.01990298575838197,-0.22763896031143568,0.14421713267462416,0.13982293030343332,-0.10561498449484852,0.0022737657374155666,-0.006730678612514949,0.1291080281153242,-0.07650585887963868,0.18518869893071738,0.044512223894997115,-0.07747659053194061,-0.11461076158147065,0.3163741823309051,0.24040159315468332,-0.06367874723510328,-0.12932730049081076,-0.04681917317306969,-0.14348385080892356,0.21312535957254772,-0.011242192031144406,0.12144270730483563,0.06430775371804041,-0.03911468338264294,0.3492673334102483,0.17178797748541577,0.09958765781380269,0.199818365566212,-0.11420778092338688,0.051168389745540076,0.0813911953161472,0.056012600513334676,0.027560492738053045,0.12093813069684961,0.20432230370910545,-0.15581192736625915,0.02908517244395217,-0.03701838638307159,0.083124977096474,0.3342633792346778,0.42357597198842656,0.37468400484847525,-0.12073871268643376,0.3694198542276603,0.18882482935446454,0.10016321184964652,0.009700935478726067,-0.042873332421744556,0.13412190264140905,-0.04434355344013979,0.4278706183320348,-0.019523061946486304,0.1053228498166537,-0.04175503152064319,0.15355181835129145,0.01380870447023755,0.24958059556817522,0.23248937138684342,0.2969690707629053,-0.0324455503758592,-0.02758302554973907,-0.06936710546973092,-0.006811152902935481,0.05799309502894915,0.009031231072377976,-0.044236651591258794,0.16765561035859586
