,ACC_sup_R,Occipital_Mid_R,Vermis_4_5,Thal_PuL_L,Cerebellum_Crus1_L,Rolandic_Oper_L,OFCpost_L,Temporal_Sup_R,Frontal_Med_Orb_R,Frontal_Inf_Oper_L,Parietal_Inf_L,SN_pr_L,OFCant_L,Temporal_Pole_Mid_L,Thal_VPL_R,Postcentral_L,Cerebellum_4_5_R,Hippocampus_R,OFClat_R,Red_N_R,Cerebellum_7b_R,Thal_PuM_R,Thal_LP_R,Cerebellum_Crus2_L,Thal_LGN_R,Cerebellum_10_R,Thal_PuM_L,OFCmed_L,Calcarine_R,Red_N_L,Vermis_8,Occipital_Sup_R,Rectus_R,Frontal_Sup_2_L,ACC_pre_L,Insula_R,Pallidum_L,Cerebellum_9_R,Temporal_Pole_Mid_R,Paracentral_Lobule_R,SN_pc_R,Thal_LP_L,Fusiform_R,Putamen_L,SN_pc_L,Thal_MDl_R,Paracentral_Lobule_L,Hippocampus_L,Cuneus_L,Vermis_6,Occipital_Inf_R,Supp_Motor_Area_R,Supp_Motor_Area_L,Olfactory_R,Thal_PuI_R,Vermis_7,SN_pr_R,Cerebellum_10_L,Parietal_Sup_L,Cerebellum_Crus1_R,Frontal_Mid_2_L,Parietal_Inf_R,Cerebellum_Crus2_R,Thal_AV_L,Lingual_L,Temporal_Inf_R,Thal_LGN_L,Frontal_Inf_Tri_L,Fusiform_L,Vermis_9
Vermis_8,0.33241046364049837,-0.0027885518772377514,0.3001462563313085,0.21009992013513137,0.25243023957013627,0.37498283222344087,0.19539713253955046,0.3924721332845567,0.04349314001179723,0.31646002311809834,0.0991046142140953,-0.006432125679342926,-0.03822559152187588,0.14104133840446947,0.14286541580711612,0.1611648461008858,0.30317535487085084,0.21261632072641506,0.3406256021876897,0.1412015693709973,-0.0029451985600177375,0.2605213046702192,0.10309406043815275,0.1818287368236041,0.12930337852913434,0.2789198261830618,0.39372200033808175,-0.22310938466349423,0.27764416808967685,0.07290991802400294,1.0,-0.05942941944459136,-0.2500915018919789,0.14628582383327532,-0.0220325367346534,0.4288871191780265,0.056797979436855696,0.16030826622086455,-0.22581290455148503,0.1977621107832685,0.2131276333475037,0.05187555467162103,0.2466877744207996,0.09162701951322214,-0.10924602643594913,-0.20640189076879847,-0.0008476877217583247,0.25346685090134274,0.1023075871947747,0.4850800753261473,0.1853851088470957,0.1514506225592476,0.20017112079774793,-0.07846990749227184,0.34733425669436485,0.6592331602409641,0.17122936788288318,0.16167527763834358,-0.1481827956468579,0.22502494724152572,0.2376141886550807,-0.03770738676690542,0.070190010135902,0.003857504555188942,0.45076839614267583,0.24511427974602645,0.028718706741646165,0.3264607950977309,0.2659664532351514,0.7093723131160474
Occipital_Sup_R,-0.03259740622278511,0.28946024851968294,0.1728062381117974,-0.11009972277486514,-0.06422779877659594,-0.00440876794003303,-0.027192135039959073,0.19421975334598068,-0.058184047044242404,0.08074468172626212,0.3708194672530966,0.16052663016700736,-0.14149304090728376,-0.14337230628126998,-0.020532323369475098,0.21353626916654234,-0.009181461462604578,0.08396535056799102,0.004009880624136703,0.12864087189013682,0.08691941527528715,0.08558060492599871,0.1892039591811071,-0.16101880210124342,-0.01018936871275473,0.08519748573241842,-0.04317024535138426,0.03734238064377264,0.31752311377195763,0.08320954137266409,-0.05942941944459136,1.0,0.11661530030521344,0.11069198769943579,-0.05577371033272137,0.07032530518519275,-0.18822201866701638,0.04811192889197283,0.04287073163751204,0.2963491826440779,0.18223993979542746,-0.06944436114919215,0.11792287517696055,-0.02113391545117069,0.09526412049368713,-0.07513631925743751,0.4373651008627858,0.10337647978737585,0.3597137575447184,0.06126211663810815,0.030079384202870135,0.27618931696022075,0.22723957613052023,0.25164714077999895,-0.042398506596783216,-0.02532322640249847,-0.02990574340745683,0.2025104306280962,0.3374227903678669,0.1022022991584373,0.047002339819306266,0.34568021039299207,0.020639859635748867,0.32109879044778994,0.0880434717446616,0.12873271098389677,0.06269983013453032,0.12879262141431966,0.10926093940016951,-0.10088251208562234
Rectus_R,0.3450913342500122,-0.08628943672734266,0.3427181825703043,0.10656857592013858,0.09478401724983812,0.3692273759222007,0.5369820250193064,0.3705392949383241,0.2771564936793358,0.4088997245968537,0.15420571881212616,0.39482507580889264,0.3311417412147165,0.09875753534831327,0.37193927132222715,0.39265449271587644,0.47222596108162834,0.625246610784399,0.4102902344958551,0.5108335488115768,0.18845623805937559,0.3894371471636815,0.44284440469857195,0.06089261837191621,0.08505408948676747,0.45370142795954665,0.23295450172831025,0.3015517815458126,0.1684954762961868,0.36507301196817277,-0.2500915018919789,0.11661530030521344,1.0,0.6163495816661327,0.5782516266560287,0.41959286870917945,0.43919342603642475,0.2729794957595027,0.5329216608688551,-0.09436791492405773,0.426891420874682,0.3295349760033768,0.5012314584223366,0.5597641846675493,0.4630187810236725,0.37753338563196703,0.11334393949029356,0.5800042062115458,0.019169056662251407,-0.21724994915055454,-0.006835936051900367,0.5040251484436293,0.5273630438338969,0.6011129865992236,-0.1105638909959314,-0.3892100320455035,0.4106410498373089,0.2837186646156064,0.026111563954123975,0.20230900533336357,0.5682227080833152,-0.22084396695941827,0.2556381950146689,0.18804863888209755,0.24059105805439895,0.39994658178833836,0.48632871000621186,0.5231595444176158,0.47395612466531856,-0.0677835262177896
Frontal_Sup_2_L,0.7307699924773918,-0.14812212876423436,0.5329345377404785,0.2607035598242616,0.1874280643376907,0.8452516589288869,0.6697070315791092,0.7337698337651845,0.29386674147222,0.8552039022670944,0.34305597170310037,0.35189755474811507,0.31269683684027055,0.21428327250460755,0.6299025042739234,0.7330507279455686,0.8055731698483455,0.8310513622652886,0.5470298582316696,0.732145180174398,0.30477332027582493,0.7060765760980954,0.5420263550112606,0.18145337764980055,0.43646956436365747,0.7854920518092386,0.603477334682968,0.006815427130254104,0.45519341295027477,0.5397727758447611,0.14628582383327532,0.11069198769943579,0.6163495816661327,1.0,0.7720290082089943,0.7914657988373127,0.6346892206230815,0.45712717480429965,0.45209371579013286,0.19612540151724106,0.5413765576136219,0.6155191308998671,0.7893333256498378,0.8127783728668369,0.5971481729010389,0.1922774812901151,0.24494452707862813,0.8599223933656656,0.12256256700477824,-0.019616650211260855,0.0029046653905238466,0.8395811558173674,0.8876888841114124,0.4620844747112263,0.19530182615586025,-0.1794429964976938,0.6025298482282299,0.6551156035733465,-0.058401575126266356,0.35410904506331986,0.9136335812285313,-0.23981663919941815,0.3253616234741278,0.23512734383988929,0.5147774716742181,0.6952931954799326,0.7795980635773484,0.87479471712163,0.7640278033339301,0.28110898323121525
ACC_pre_L,0.4753337559163232,-0.43773326454871253,0.0740642976484291,0.10133479199930512,-0.11606966605389957,0.6436835174797569,0.4758457757861131,0.296478871844992,0.6949597873310575,0.6098528976200076,-0.10881000372007153,0.19751615996097252,0.682848643386823,0.4281946748142459,0.5521943580836024,0.28505958250927516,0.5152990859891946,0.5301634567514543,0.39050853521632994,0.5009243316571453,-0.0652540317482058,0.5016402980401987,0.389698857951944,0.04693984574081314,0.4248634014711831,0.5143893713765343,0.300652001289859,0.4467814313445997,-0.09213582509065524,0.1276759369525572,-0.0220325367346534,-0.05577371033272137,0.5782516266560287,0.7720290082089943,1.0,0.486319939779182,0.8338348092037949,0.19006111883790888,0.6576893474627622,-0.13889899228253455,0.12916440197100118,0.5964504568412692,0.41584255630654154,0.7348189831050838,0.3807777839406471,0.23523394537560977,-0.04149828841924303,0.562452400809306,-0.3054686111326509,-0.4229055937410157,-0.2959022804938008,0.4375082899253782,0.5248100159985969,0.3740652217772498,0.1595306118113541,-0.3891572596615665,0.37464862824743195,0.21270037143926743,-0.15357234247562954,-0.10545445490334537,0.6593889895261458,-0.3749231262588136,0.033163157923737765,-0.24025210430979982,0.04179598369220196,0.34085140180623213,0.6446677215951455,0.5582053160235739,0.34991637010494475,0.023127924664407606
Insula_R,0.6912610770550449,0.07644794415306205,0.68827528957293,0.32432012569903773,0.30611715940557455,0.8617545504693185,0.6043626465145935,0.8407762776699398,0.19552627407995682,0.8714741634487586,0.47435760876926664,0.3982448390030553,0.03851810736596696,0.10668584955394272,0.5224394915398333,0.7256163885869283,0.7665712123091128,0.8323104665899318,0.5812792008558555,0.6303678455021399,0.19318904431188097,0.7029367273468017,0.5294054565946071,0.3008684349692708,0.2915945356618845,0.7718099786139048,0.6564074255681799,-0.15771882312894273,0.5965738018084978,0.5766107082123167,0.4288871191780265,0.07032530518519275,0.41959286870917945,0.7914657988373127,0.486319939779182,1.0,0.39427245117396015,0.36766169390404646,0.13925492211847104,0.36181653175552503,0.622665120372301,0.4326854882515049,0.8055527989962445,0.6583886690538356,0.5215829977767884,-0.023912353657872757,0.37526187867296595,0.8170995681050205,0.30383212064092774,0.25896121160696334,0.09412813919341838,0.816835054896571,0.8391717760601451,0.42926083180051344,0.3680939002403358,0.1812263660904325,0.5861643784293502,0.7069629761056607,0.07202816909938495,0.3933984748779347,0.7744963614611177,-0.03132166099257324,0.22291452079741322,0.2439789061970044,0.7061353818929699,0.6270507692277355,0.635698345506182,0.9058494066512189,0.7884114759418754,0.4780293089652934
Pallidum_L,0.38742628783836675,-0.5417157222580364,0.059404941808377604,0.12126709716631377,-0.04721085535629432,0.5562574508695357,0.3047899160740292,0.17437929036921287,0.6643961955497094,0.5045044054565764,-0.23534623603357593,0.17640513008987263,0.6418366114334101,0.49626615775494654,0.5349552056991492,0.1681916422368036,0.48675700346497625,0.4514316854903552,0.26940054032956423,0.44965299473716847,-0.12477757241540667,0.45514882966860004,0.30506592388666526,0.06750096696351708,0.4643069084924988,0.5228754742938582,0.35822337023684775,0.41434182798108726,-0.2062330474752508,0.12706136369610121,0.056797979436855696,-0.18822201866701638,0.43919342603642475,0.6346892206230815,0.8338348092037949,0.39427245117396015,1.0,0.19080676123126836,0.5114375887312933,-0.19011033583807355,0.04725805479633921,0.6329786405732026,0.3164652400946582,0.724165369711985,0.2728048149456998,0.23219907768966547,-0.19819800602004797,0.49279671347296566,-0.35798066669669654,-0.42436549935229445,-0.3250323893532634,0.2825066288774726,0.38406339007665335,0.2875256421755082,0.17755908323269273,-0.33039449834852475,0.42942871798684346,0.14033468939411428,-0.2985995617466314,-0.2122807712718863,0.5405806311022874,-0.4213949598934847,-0.03198435533910411,-0.37588138496806417,-0.03381582523864471,0.19516988657554507,0.5217592088448418,0.41119817462564173,0.2802682027981761,0.032743056355598786
Cerebellum_9_R,0.5156126178218284,-0.1364948445244519,0.5561284265312394,0.5273744751690017,0.5818341941408778,0.47362812010504557,0.4575777436994119,0.4539854061070408,-0.12370589237782643,0.38268273332283287,0.05548309558131103,0.282494583854868,0.04893788045560774,-0.007115230692311416,0.2634498619077286,0.33863846504219197,0.7099872260813003,0.5694812878047432,0.32641378826740713,0.6009949796519864,0.6671362819180875,0.3002072421627447,0.3299831481263373,0.32990072899874395,0.04701024828181706,0.602399726285357,0.5511768148497203,-0.19664739273767795,0.5174842045017238,0.3173880488644823,0.16030826622086455,0.04811192889197283,0.2729794957595027,0.45712717480429965,0.19006111883790888,0.36766169390404646,0.19080676123126836,1.0,0.1966928611945419,-0.12430412949862578,0.35444034496385807,0.28277534725992,0.6416622805951089,0.4449829445470038,0.49201756484645753,0.24991010956809678,-0.08197193179241445,0.6025009131880553,0.1323749221889271,0.2974472870859815,0.4988925647430861,0.4651773137123843,0.4931997862249633,0.2849508871842007,-0.15722879710367663,-0.03822667299716568,0.41363298222425265,0.4109454219892297,-0.323512578885396,0.6731078968272253,0.610615643393927,-0.43722461631446496,0.8339373950970399,0.4460236793788377,0.6103712469155216,0.7891453313136992,0.34417878858603546,0.4582247049534904,0.6876994215650389,0.47811986494216746
Temporal_Pole_Mid_R,0.13079139613410498,-0.21515370056401942,-0.06640248011560335,-0.031985800686850197,-0.32483014087764966,0.2618870502574335,0.19387492932627468,0.16239297328984642,0.5064106741158515,0.2544827056284427,-0.10274879312136083,0.10746130508482186,0.4801268805104147,0.26392347331520627,0.23707050598617435,0.10951743471906845,0.2810727439722929,0.3261618685281658,0.19905577265703403,0.33874808250422883,-0.022489702951952507,0.30878627146647936,0.3256334392741995,-0.14629009426981263,0.02232555922173364,0.2924357856546286,0.03605938920241777,0.43581438862818844,-0.136001173851912,-0.1362736318237663,-0.22581290455148503,0.04287073163751204,0.5329216608688551,0.45209371579013286,0.6576893474627622,0.13925492211847104,0.5114375887312933,0.1966928611945419,1.0,-0.22500423469847564,-0.08385319769777491,0.23536914087811556,0.2662568865815401,0.4688700530396593,0.18615629527831837,0.3525090076240292,-0.018494958139793682,0.2627679131101889,-0.18439338067742672,-0.440945226142518,-0.16183432548344628,0.2328933995252737,0.27074288987872197,0.4090579975201571,-0.2198653277701291,-0.5884589945112173,0.11992386306331748,-0.0363170928153964,0.021493773498824614,-0.16020335501487645,0.3925042063350272,-0.3011421650800679,0.06583781782407,-0.036259578320112916,-0.15088876311029925,0.34045704870658744,0.44034934068366766,0.24168786146179713,0.13448429819730826,-0.2577875833895321
Paracentral_Lobule_R,0.058155128941107456,0.5765401816855557,0.3399461162219631,-0.022285316167718425,0.030644999423578113,0.20438964852960148,0.0611331619838889,0.40329737598660553,-0.15880538809496025,0.30691340840783593,0.8250119069116272,0.04780889390461745,-0.27760458155193335,0.0951408925074712,-0.009626398115353148,0.5988619033622807,-0.012855434223583229,0.08758424615102077,0.037615063690465245,0.2023648351583106,0.23522112202455478,0.26298107049219893,0.05601421732555492,-0.2374348987424825,0.07321805376343817,0.2688984305055645,0.12513755073455282,-0.2345401931093755,0.6005390907734932,0.3866815180128087,0.1977621107832685,0.2963491826440779,-0.09436791492405773,0.19612540151724106,-0.13889899228253455,0.36181653175552503,-0.19011033583807355,-0.12430412949862578,-0.22500423469847564,1.0,0.1812777733365924,-0.1274748570847641,0.24567870289524388,0.03616073716085991,0.12213615389139704,-0.20517463511700776,0.8634418867117895,0.15660558982182496,0.7847881871172007,0.4153909543976742,-0.09006199730079575,0.5129135325776002,0.44510086268176785,0.08357288198171672,0.23115656704399856,0.15903643270605755,0.0968481381491099,0.5428751111420953,0.5741425839195801,0.11467793591535125,0.06748685187610715,0.7347590480974765,-0.17652481438903414,0.29934437897921196,0.22183270528346544,0.08005427569825263,0.1263331584331019,0.3021617682045117,0.24223237551666935,0.010063607970007838
SN_pc_R,0.5359099375362885,0.16518176746062035,0.6887913768650477,0.2955461303005887,0.3095781535755082,0.44578986546334926,0.599904790029954,0.6376832908390222,-0.17947549414031672,0.5090665908696551,0.41959440972018414,0.5488929415002785,-0.17846444671036465,-0.24373511300712,0.3190860177470125,0.5715297783584057,0.5957375519980751,0.7362287013817544,0.5259511528004518,0.5138290706518456,0.4015774849954545,0.48806320038213613,0.37776368304903213,0.35563446890060185,0.1793930603363334,0.4868152497283736,0.4729267420584605,-0.30378689430505973,0.5461785407911717,0.6223877470083453,0.2131276333475037,0.18223993979542746,0.426891420874682,0.5413765576136219,0.12916440197100118,0.622665120372301,0.04725805479633921,0.35444034496385807,-0.08385319769777491,0.1812777733365924,1.0,0.23900200576558314,0.6492702362032599,0.39255913297371947,0.3780388634472329,0.06326938536799544,0.2214791061105834,0.6584931368357058,0.29704459339989175,0.24471653972790822,0.2829089432929001,0.6275615217538787,0.60953791146603,0.40557688936013886,0.17162433176483652,0.2161303674663819,0.5805527672792498,0.63851556393155,0.04952953392290819,0.6157079066642225,0.5991920631178004,-0.049635388512662984,0.38469738909281964,0.44938582784579156,0.6530315040691279,0.5597502524051199,0.3804233474309787,0.6556023091437312,0.6424921496516677,0.38464900643362093
Thal_LP_L,0.4876474821319741,-0.4732982015371713,0.17843593725918575,0.1430148528300134,0.12224251820931814,0.4883829031923477,0.3308961501739353,0.2620780838683257,0.234596353573462,0.5473087214828154,-0.13353232408722085,0.23605362852415798,0.3236033117229907,0.16070706417148456,0.5276675672390742,0.2538310462046979,0.5525644095845036,0.4688063642241496,0.34379647591627777,0.32102263281730176,0.07803694729708513,0.42974600031927757,0.33100994724138305,0.10564006472573959,0.5063497186141906,0.42600955440369775,0.523174600150059,0.03664780339138681,-0.0002860159867273161,0.31930848909661,0.05187555467162103,-0.06944436114919215,0.3295349760033768,0.6155191308998671,0.5964504568412692,0.4326854882515049,0.6329786405732026,0.28277534725992,0.23536914087811556,-0.1274748570847641,0.23900200576558314,1.0,0.3708897717729406,0.5526791656069788,0.4292926743945209,0.04411044843331849,-0.17319447020937287,0.4922369415719177,-0.288804616740843,-0.175234824752302,-0.12191612847184027,0.35661115660179493,0.4222725462362595,0.11923628488409789,0.15737903372749934,-0.16887596783448533,0.5201306554270548,0.234308247487867,-0.2232253732980602,0.05181193184968535,0.5086014795205059,-0.42508813495462294,0.19568329147582444,-0.1443454211508891,0.1985916436401944,0.24093085334734893,0.4281821020333429,0.4339661358289558,0.4232438175271867,0.20159351136457812
Fusiform_R,0.6818057494025516,0.09083699610987538,0.7872850871778044,0.47634109273078745,0.44445063972199317,0.7630203264907344,0.645368363890802,0.8356612541914422,0.01367540492455861,0.7530717992011194,0.43706383115129327,0.47827459995367577,-0.020422902304437423,-0.0033829225888061276,0.4739684396279817,0.7049937694514814,0.8747269452449921,0.8785279715011862,0.5331219415879415,0.7348597022878004,0.4849723012652828,0.6628192842431156,0.5863782543969309,0.34800231691457517,0.18999027465883797,0.8116350891433959,0.7080926518256164,-0.1852122021388237,0.7202363716275214,0.591805928194645,0.2466877744207996,0.11792287517696055,0.5012314584223366,0.7893333256498378,0.41584255630654154,0.8055527989962445,0.3164652400946582,0.6416622805951089,0.2662568865815401,0.24567870289524388,0.6492702362032599,0.3708897717729406,1.0,0.7042655987993782,0.5963448004073076,0.228614718792686,0.33772169603671703,0.872871140809708,0.3815872100643324,0.2591429872557655,0.3158447255840067,0.867002889029864,0.8699934235397546,0.4757918896583523,0.05602227664447434,0.009991849611726111,0.5368481207330346,0.7601753620241136,-0.026380693571762908,0.6119723269211127,0.8322789597457131,-0.13658909029002475,0.5066997562221979,0.5007482435859278,0.7774991443776995,0.8246336634643933,0.650781315839175,0.8442232673785252,0.9324083252322573,0.4258502759333357
Putamen_L,0.5813941971954257,-0.22709329429629826,0.45995134168905455,0.3533455831468574,0.19259663631453094,0.749570016838125,0.5607098583728362,0.5633414178180675,0.38345714200090786,0.6946336160443933,0.10008963838785984,0.41900009893824236,0.38446272533655484,0.2457742469432362,0.6282671314067093,0.4922823160008746,0.7220968464477232,0.7366306347361096,0.4502799857412127,0.673867323082436,0.2613730244553052,0.6294044815854127,0.5245693352949625,0.2303219257217147,0.4180534032668571,0.7406687032960309,0.5448069320012554,0.16905956766894917,0.2706972791556885,0.37236390547285436,0.09162701951322214,-0.02113391545117069,0.5597641846675493,0.8127783728668369,0.7348189831050838,0.6583886690538356,0.724165369711985,0.4449829445470038,0.4688700530396593,0.03616073716085991,0.39255913297371947,0.5526791656069788,0.7042655987993782,1.0,0.493631525986894,0.3199586006486492,0.1228732617195226,0.7637905068167677,0.012029506537020795,-0.1273531211806883,-0.04143155858112776,0.65559948288284,0.6930767831414482,0.46229732435833737,0.1316968359786803,-0.2617621656281133,0.5100647381821171,0.5400704950199273,-0.16616999292597406,0.21644179243615505,0.7866080714405121,-0.28608968499254833,0.22394841398116735,0.09918971948530869,0.3640881667159695,0.5626295055981383,0.7166041551444859,0.6903335579902314,0.6536219575340618,0.146007259618409
SN_pc_L,0.4009535634920307,0.07065551238494786,0.4539961909130858,0.3147959740796146,0.3538783371969516,0.500431808122312,0.528239251824795,0.44131753044008926,0.14655260530621927,0.5213587816082692,0.258324733699525,0.3219671157303242,0.12523719533358008,0.08123049659674601,0.39275537245311853,0.4606466757765805,0.5929583955298563,0.5806291385851039,0.2722061929568872,0.6292002071657831,0.33736342445994805,0.4668475457308192,0.3663142876532278,0.1762530031726828,0.1682470203754759,0.5592538253333148,0.5309263653975329,-0.021783265871806862,0.4531698064589395,0.5404113327197784,-0.10924602643594913,0.09526412049368713,0.4630187810236725,0.5971481729010389,0.3807777839406471,0.5215829977767884,0.2728048149456998,0.49201756484645753,0.18615629527831837,0.12213615389139704,0.3780388634472329,0.4292926743945209,0.5963448004073076,0.493631525986894,1.0,0.16854221116409807,0.25090929696419106,0.6650651016235969,0.2300896165579178,0.09477246064941579,0.16489963750859535,0.5776592901858586,0.5893255120875803,0.3990318831145763,0.058734240871264505,-0.1919699249226044,0.5322915685759109,0.46205592324016737,-0.03980934828849464,0.4022194065267498,0.5635276405012412,-0.12931301668375617,0.45084018706527934,0.31400712464255276,0.4794373667987987,0.525148274993434,0.49688654254961506,0.5402832027911575,0.6538272364277469,0.18776550241458353
Thal_MDl_R,-0.003493230268792195,-0.005914936354628621,0.08970108764273042,0.1794121487896807,0.13127343576989436,0.1086150915379268,0.1673876804088019,-0.020364321887445296,0.09417749014840493,-0.030486754605392883,-0.12921569648015319,0.11156211796363392,0.1272657264127857,0.09380229714902873,0.16783523811469908,0.003914047458623137,0.18830110265727634,0.19421316342428513,-0.017356791749669392,0.30294174630027065,0.26301837284590246,0.0829162272440198,0.338212906409439,0.06932672768966532,-0.10141903478743718,0.20943713108013062,0.0684802884826503,0.19698047480384798,-0.002015469582390771,0.14203881914760477,-0.20640189076879847,-0.07513631925743751,0.37753338563196703,0.1922774812901151,0.23523394537560977,-0.023912353657872757,0.23219907768966547,0.24991010956809678,0.3525090076240292,-0.20517463511700776,0.06326938536799544,0.04411044843331849,0.228614718792686,0.3199586006486492,0.16854221116409807,1.0,-0.10525114971818347,0.23314814773578085,0.0545043628155626,-0.22093217874298787,0.11964912579300374,0.07860592092424207,0.07661922524613954,0.3173230514783806,-0.4323182332023335,-0.3236083782417845,0.11785157390944416,0.04833687108981491,-0.20887732893426733,0.1092730006116082,0.1889816596586733,-0.1475950146276826,0.16028011629977415,0.1918364766783308,-0.03858902377476115,0.19728248890849487,0.14350933999739152,0.038930300403487994,0.17750538017516973,-0.18758237127751437
Paracentral_Lobule_L,-0.030344626696942458,0.6451657781501278,0.4153340564131084,-0.035774632939811306,-0.04971745371666764,0.2050470110645347,0.1343665073366357,0.4486884977276195,-0.020368582326035133,0.306844729427962,0.8176183760078242,0.23592353879410355,-0.17617791404964148,0.01017816394525442,0.03229386579608965,0.5716643871170725,0.0431109162890515,0.1922020190339224,0.04837711456034668,0.2856969118330227,0.18947140349391195,0.3627860027293655,0.22905595582097565,-0.22912358189765256,0.0008013248598317186,0.3108920183174894,0.08209195996153555,-0.016995010508884613,0.6176424015838055,0.3281611453210373,-0.0008476877217583247,0.4373651008627858,0.11334393949029356,0.24494452707862813,-0.04149828841924303,0.37526187867296595,-0.19819800602004797,-0.08197193179241445,-0.018494958139793682,0.8634418867117895,0.2214791061105834,-0.17319447020937287,0.33772169603671703,0.1228732617195226,0.25090929696419106,-0.10525114971818347,1.0,0.24246978275047118,0.8310690005610533,0.24060282615800424,-0.13249790401586234,0.606506478338025,0.5235250159347298,0.3541455402144746,0.16381396067628007,0.0016002310861059385,0.028527438244688258,0.5625087557593141,0.6340459324916223,0.11422503230723105,0.12968354108076838,0.737359068435617,-0.13161199520986233,0.37148877496620286,0.214944051793682,0.19607296912023117,0.19580468915370539,0.33413478001618163,0.29097071556178,-0.11819589671069688
Hippocampus_L,0.6609380232267946,-0.0022812612179256577,0.7351701827208279,0.42543275653362916,0.4353770415675582,0.8067903662561215,0.7508204688163107,0.7432922649819893,0.22034948426445244,0.7469562079376587,0.3291569584038577,0.5170592210811265,0.1940082183224216,0.16451254624704628,0.5897000326050602,0.6505236875127386,0.8787008663646749,0.8976428378339896,0.5899280473342614,0.7970905790386709,0.3551363205323967,0.6986595212211192,0.5804587333620285,0.36699012811397463,0.320534418464237,0.842206727498423,0.7031891788509494,-0.028065282158412887,0.5768633416875778,0.6086777244999173,0.25346685090134274,0.10337647978737585,0.5800042062115458,0.8599223933656656,0.562452400809306,0.8170995681050205,0.49279671347296566,0.6025009131880553,0.2627679131101889,0.15660558982182496,0.6584931368357058,0.4922369415719177,0.872871140809708,0.7637905068167677,0.6650651016235969,0.23314814773578085,0.24246978275047118,1.0,0.2666291220949366,0.11646287958410402,0.18421920209548356,0.8044478046228073,0.8509130945186851,0.5728503024910426,0.20834362759209368,0.0006558642915744576,0.6263524820990892,0.7016703607172199,-0.13222320456974024,0.4894123227932397,0.8719025983499826,-0.20113816314320754,0.44379894480762533,0.32515864665968364,0.6900051329428469,0.7326392904269786,0.6918394181269839,0.8391576638608079,0.8731588810029335,0.41458495703938114
Cuneus_L,-0.0745674594986081,0.7615298806824043,0.5606475801094105,0.08732193149451212,0.21240150372466526,0.12943684150581106,0.16474480617312154,0.4292564911025452,-0.2839401625902332,0.13843914296053456,0.8157816407829673,0.20564248580628552,-0.3881037884470003,-0.11697251314513506,-0.07127124131999478,0.5253503014556263,0.08726758467143117,0.18617007896991927,0.030269971254696427,0.3129157301468153,0.38854856628598067,0.26050220344370467,0.24443361102590455,-0.08915958426152208,-0.13862210292555388,0.33727055377652077,0.19528184136308696,-0.22004396205475713,0.7487321827751038,0.39580607840389626,0.1023075871947747,0.3597137575447184,0.019169056662251407,0.12256256700477824,-0.3054686111326509,0.30383212064092774,-0.35798066669669654,0.1323749221889271,-0.18439338067742672,0.7847881871172007,0.29704459339989175,-0.288804616740843,0.3815872100643324,0.012029506537020795,0.2300896165579178,0.0545043628155626,0.8310690005610533,0.2666291220949366,1.0,0.46215465721312804,0.17190135072433635,0.498792488149215,0.4165821568073531,0.28934258727800444,-0.0063554476688083795,0.1908990936118017,0.009604763720556912,0.5860865754374364,0.48085390487615515,0.370666918842453,0.08802510286552728,0.6934115212217002,0.09687844222694002,0.5672853400512825,0.36909808935336663,0.2933219575787572,0.06119169144912643,0.24167357551877372,0.371587497912072,0.03521367543640844
Vermis_6,0.2076668532071658,0.3952633408639203,0.3956266954662685,0.32474637974789133,0.508631775080914,0.11812700712496503,0.18490126702866244,0.3907954918485134,-0.5018060339820656,0.11116822810696365,0.4035247216893258,-0.09908481866039269,-0.39385942657110995,-0.10420156803439536,-0.08615126222242576,0.2937107007764757,0.14279872217338319,0.0726672981151404,0.17775537682307213,0.06968568189692413,0.4853932160355561,0.017075073221426824,-0.03562368664972561,0.11375877049964028,-0.07414494967724926,0.13286445790991508,0.29659298346946367,-0.5863813715853592,0.6335721035347911,0.26726154375219485,0.4850800753261473,0.06126211663810815,-0.21724994915055454,-0.019616650211260855,-0.4229055937410157,0.25896121160696334,-0.42436549935229445,0.2974472870859815,-0.440945226142518,0.4153909543976742,0.24471653972790822,-0.175234824752302,0.2591429872557655,-0.1273531211806883,0.09477246064941579,-0.22093217874298787,0.24060282615800424,0.11646287958410402,0.46215465721312804,1.0,0.46813696468007493,0.2106821991015113,0.17783212380067637,-0.2146543266325949,0.10958203820333193,0.5708931500110397,0.10830748780535986,0.2767886630650697,0.030526281820044694,0.6482414213633185,0.08854418009486636,0.20591065367538927,0.42755778084047763,0.4503940626945453,0.6112960013762434,0.2962967451506147,-0.15151033231299318,0.20413462735748195,0.3622574287290865,0.5790121741807707
