,Vermis_8,Thal_MDm_L,Caudate_L,Rolandic_Oper_L,Thal_IL_L,Occipital_Inf_R,Frontal_Mid_2_L,Paracentral_Lobule_R,Vermis_1_2,Thal_LGN_R,Thal_PuL_L,Hippocampus_L,Temporal_Sup_L,Parietal_Sup_L,Red_N_L,ACC_sup_R,Cingulate_Post_R,Frontal_Sup_2_R,Thal_MDm_R,Vermis_10,Thal_MGN_L,Thal_MDl_R,Cerebellum_8_R,SN_pr_R,Angular_R,Supp_Motor_Area_L,ParaHippocampal_R,Postcentral_L,Amygdala_R,Occipital_Sup_R,Temporal_Sup_R,Precentral_R,Cerebellum_Crus2_R,Thal_PuM_R,Thal_LP_R,ACC_sub_L,Thal_VA_L,ACC_pre_R,OFCpost_R,LC_R,Hippocampus_R,ACC_sub_R,OFCmed_R,Cerebellum_6_R,Insula_R,Thal_PuA_L,Cerebellum_9_R,Temporal_Pole_Mid_L,Putamen_L,Vermis_4_5,Cingulate_Mid_L,Temporal_Pole_Mid_R,Temporal_Mid_R,Frontal_Inf_Oper_R,Cerebellum_10_R,Cerebellum_6_L,Thal_VL_R,Frontal_Sup_Medial_L,Thal_AV_R,Frontal_Inf_Oper_L,Cerebellum_3_L,Occipital_Mid_L,Thal_VA_R,Cerebellum_10_L,Caudate_R
Thal_MDl_R,-0.20640189076879847,0.42104416628407115,0.25939916481935,0.1086150915379268,0.28693451434089934,0.11964912579300374,0.1889816596586733,-0.20517463511700776,0.2516685734841507,-0.10141903478743718,0.1794121487896807,0.23314814773578085,0.029306249107701087,-0.20887732893426733,0.14203881914760477,-0.003493230268792195,0.09574669930117238,0.15646837961098897,0.55608549637803,0.33326762651206504,-0.2311031222333215,1.0,0.13406821204756345,0.11785157390944416,-0.0842948157488412,0.07661922524613954,0.3144546989475183,0.003914047458623137,0.194513242549644,-0.07513631925743751,-0.020364321887445296,0.0998222024502989,0.16028011629977415,0.0829162272440198,0.338212906409439,0.09944707912882526,0.5705413809219474,-0.10518075275928453,0.2706485704944838,-0.21850888532312643,0.19421316342428513,-0.0039786596450875405,0.21493963457350107,0.08977107060710218,-0.023912353657872757,0.15598861190766852,0.24991010956809678,0.09380229714902873,0.3199586006486492,0.08970108764273042,0.019877002922904705,0.3525090076240292,0.021645853951484422,0.022084245668909718,0.20943713108013062,0.0577285809100133,0.2847516428779864,0.11498741854010693,0.45466230327169543,-0.030486754605392883,0.15270555828548926,-0.04265806628684452,0.112708988748441,0.04833687108981491,0.15270208080451528
Cerebellum_8_R,0.3062937896517209,0.36764532460001403,0.3268140194536893,0.39450141393927834,0.25383087408240085,0.6538418591653096,0.5296840540847624,0.03548437054660159,0.33080190266409515,-0.021987831391012916,0.5005212115163605,0.5183389142795376,0.6285772630659664,-0.21287688320145096,0.4277237087490073,0.5678001363379284,0.4817894649944264,0.17658686027462545,-0.06434691518557806,0.48231393257848304,-0.19627585349298918,0.13406821204756345,1.0,0.3044436677859419,0.1504703003076401,0.44121438453701384,0.4286881794547557,0.4356211794294132,0.1334701464422306,0.0025552934627879995,0.5189288634301708,0.26886441920121035,0.7638788961003337,0.2257100308754641,0.2648343493729708,0.1486399443775628,0.27408193194243924,0.1308705737453564,0.05864550067745253,0.3257950173722675,0.5204358016336476,-0.13187538219851175,-0.405629306128595,0.7998153406765737,0.39545194894841235,0.06250755802344135,0.8316996271313661,-0.21460437485792971,0.2563659035512549,0.6355848857336528,0.42283206738757545,-0.11062679717412069,0.6974405714215978,0.34050223637522437,0.49922721282927746,0.7190341882742739,0.6240434134340276,0.20414462406558143,0.49659038371097486,0.3190163127552969,0.36867658532973585,-0.3519076696984504,0.6857508326765127,0.5240253024802772,0.49447473617287535
SN_pr_R,0.17122936788288318,0.5547530258551467,0.6265022410240392,0.6158544296366508,0.2648599182067005,0.07084973631373133,0.5904896853284213,0.0968481381491099,0.37244288477967913,0.450081411775526,0.25451047100458696,0.6263524820990892,0.5460856651573456,-0.16990813533014784,0.48994126195037496,0.5561903512064289,0.547497187313231,0.49849379070061306,0.26063821144423505,0.48721649657446997,0.03401024775685301,0.11785157390944416,0.3044436677859419,1.0,-0.13831434229276673,0.5486149055590747,0.6497055636846534,0.4313831051326741,0.33178954876006816,-0.02990574340745683,0.49668788324456736,0.4993214548685367,0.30953543893238505,0.5649092502630356,0.35734541930047814,0.22175994954143924,0.4230569010909127,0.5016332263817872,0.24303110249297152,0.33678776676166283,0.629674777487578,0.09009371611107249,-0.22441663187100855,0.40076382276868305,0.5861643784293502,0.4148330150074327,0.41363298222425265,0.2496927161215566,0.5100647381821171,0.3677397502755924,0.547195101562881,0.11992386306331748,0.4166604471330437,0.6494355164487311,0.5457197846553156,0.23575294426350132,0.47265412288441916,0.5859069807504775,0.37901404861823595,0.6643282859622681,0.4299664011051978,-0.13789726841532118,0.2663107000430571,0.41948533763692725,0.6555100442308847
Angular_R,0.03671120876879119,-0.035597119747000486,-0.29058873733346996,-0.0915414703336006,0.22469345963429047,0.17288089655739344,-0.10528846360510065,0.6692239369776888,-0.0742018800114884,-0.27887121475377263,-0.05475452755228036,0.011677131222851267,0.12376589138429718,0.4886146297530474,0.29758842252596757,-0.13006320575106212,0.27398849860223523,0.17968465196677355,-0.23802556627295637,-0.17171743675654147,0.14920139602047197,-0.0842948157488412,0.1504703003076401,-0.13831434229276673,1.0,0.18802113078979754,-0.040885354161695676,0.3693242285411798,-0.1679739436294117,0.4209423112406414,0.31906747540304603,0.35426954863164084,0.018186297577188204,0.05017236454289927,0.07086099282298336,0.0855873148298075,-0.17682154233552358,-0.3263940426785941,-0.025476306225377453,0.06347636782195619,0.025887027475882625,-0.2081009507720748,-0.17132327323516464,0.33511668443862763,0.14905420148106835,-0.2519311253949147,-0.07480732335242575,-0.25522453501394793,-0.20736269701818694,0.41255101481934753,0.2277345920914218,-0.26154057253859,0.39549302474998954,0.08225705247755759,0.05054597762312174,0.5174541644773001,0.2329445180581437,0.04200018244307591,-0.1343448573131697,-0.0158137105225199,-0.2270856653927337,0.22413196945851188,0.46992933470873754,0.33537702137187964,-0.004089790856692133
Supp_Motor_Area_L,0.20017112079774793,0.5680140194560397,0.7361818931850598,0.8077883050761849,0.5746162912820414,0.0992743575923168,0.8595128158362354,0.44510086268176785,0.663470152282684,0.29368929061788557,0.29761671624888864,0.8509130945186851,0.8215990415874759,0.14269598658728372,0.6173698745918833,0.6704051230880669,0.8881184967510994,0.8976329373902837,0.26526961197136084,0.6352703261780026,0.1665262044613694,0.07661922524613954,0.44121438453701384,0.5486149055590747,0.18802113078979754,1.0,0.7948995095694165,0.871422945554763,0.40006656872158136,0.22723957613052023,0.833515705211957,0.8399710056380407,0.3525108977435466,0.6820535056365779,0.5172697529183716,0.27645899198437995,0.5437578958398916,0.505232055212477,0.40329143494147923,0.11813944231342595,0.8177991906181019,0.09606347819199397,-0.04339568840409482,0.6353130878778552,0.8391717760601451,0.33929285918015495,0.4931997862249633,0.12279766509781041,0.6930767831414482,0.6966026797086902,0.9429577839221706,0.27074288987872197,0.7112116223259213,0.8106202486006683,0.8221037665632134,0.476622159853316,0.6824670028650747,0.8433287987534771,0.5162604904017795,0.8612470361138782,0.5955290401524593,-0.033821754307372845,0.5740164555860277,0.8134788764367132,0.8169646107226247
ParaHippocampal_R,0.015279003316526651,0.6690279763354116,0.7810606214525947,0.6898625968540064,0.568495836381497,0.14612602020059032,0.8223849396692692,0.018218104680205814,0.7266991580463689,0.24514151703305603,0.34833385174663384,0.8604622921771657,0.6800924027470883,-0.031965831043302396,0.5211295271478966,0.5996908159401203,0.7436577828924308,0.7075169915756829,0.32179976256048565,0.7511721453440658,0.14538091558985322,0.3144546989475183,0.4286881794547557,0.6497055636846534,-0.040885354161695676,0.7948995095694165,1.0,0.5891424234991153,0.623970861957942,0.12268128682361262,0.6752273049852832,0.6427672970597109,0.44830240777879726,0.5953641716458347,0.6020369444380739,0.4949081191066466,0.737668935318196,0.6048001210326963,0.6200056942781234,0.010053287634719184,0.8977998580552501,0.33785090239641385,0.12712006533676146,0.582108835061478,0.7010893249139313,0.4525163900556102,0.5783283952890927,0.09068293019422571,0.7523225139072601,0.618999661949883,0.7321428468337898,0.45178121720261954,0.6061627822027232,0.6737994041672534,0.7734944251404081,0.35685801119246713,0.6962423640337331,0.72320861230032,0.7135186050171479,0.7164213829104273,0.7150987590231436,-0.08698836192617525,0.5114920475902655,0.5989977765890485,0.8354135821024053
Postcentral_L,0.1611648461008858,0.4433309275457078,0.5182707124410878,0.6612985343067022,0.5066887936371075,0.19385104076424287,0.7167096058262374,0.5988619033622807,0.5011117919036409,0.15899633652330342,0.1983774821776265,0.6505236875127386,0.7397685154513789,0.2958086021733869,0.707453048862323,0.6149675498025816,0.7289848961935969,0.801448944699976,0.13245649074577087,0.4474001145229187,0.08382704455953441,0.003914047458623137,0.4356211794294132,0.4313831051326741,0.3693242285411798,0.871422945554763,0.5891424234991153,1.0,0.12902105995819285,0.21353626916654234,0.7440147883029654,0.7706921002643257,0.24616665821613404,0.47274727169820097,0.3086786169808105,0.1964052439585795,0.3997177893832992,0.3031228854143868,0.21709897141010778,0.1974814215637786,0.6421381913916928,-0.12136953207687992,-0.23508535467462482,0.6136781211053501,0.7256163885869283,0.14095755586220524,0.33863846504219197,-0.004799381639649627,0.4922823160008746,0.5773125670921112,0.8359967108323706,0.10951743471906845,0.6652704582052583,0.7262492754462738,0.6729035019784702,0.5095311064140752,0.6485340066880143,0.7568789340874783,0.36125134504436085,0.763169112807344,0.3165298644134405,0.006650810347426986,0.595136879678578,0.8015241196501396,0.711613042703237
Amygdala_R,0.044801694212400725,0.29830175790811303,0.5496469045256448,0.30721482807033895,0.37016051969274333,-0.025420277226898037,0.5140323310574532,-0.17696575682041074,0.39938738817175884,0.1399396062166387,0.2265475865197023,0.5982307137152248,0.28263127028637414,-0.0798564608579661,0.15279666832146582,0.20637545379193378,0.4965707837860195,0.35771678492357795,0.3136579669792374,0.41918131750163407,0.3387176162448849,0.194513242549644,0.1334701464422306,0.33178954876006816,-0.1679739436294117,0.40006656872158136,0.623970861957942,0.12902105995819285,1.0,0.10639343976038151,0.29175196307621415,0.19506163701215576,0.3266889191088145,0.4170747637258575,0.45968599034096086,0.5746435607503801,0.4861211167355151,0.6279428019582547,0.7259763643866387,-0.038773792854331496,0.5641287404680826,0.6659333131450526,0.5365935023093312,0.2148056692904851,0.39102868538171803,0.370361885021762,0.3697795116334166,0.2238631281205459,0.5256859563282278,0.3889810483795703,0.3207278674193988,0.4305898291079719,0.30001597282092796,0.2320105993381292,0.47153522259938846,0.06050235366178214,0.2725579316673393,0.31679680817991124,0.4257695696860623,0.28680569154229973,0.6068981127776382,-0.11698189743874765,0.2306002029350473,0.16794887531551667,0.41302389276735624
Occipital_Sup_R,-0.05942941944459136,-0.04922500050331492,-0.07378511175606269,-0.00440876794003303,0.2722335784293101,0.030079384202870135,0.047002339819306266,0.2963491826440779,0.040584544995769266,-0.01018936871275473,-0.11009972277486514,0.10337647978737585,0.04305687208070818,0.3374227903678669,0.08320954137266409,-0.03259740622278511,0.2419783904891583,0.22901422323617257,-0.028778358257658856,-0.039147855393584785,0.026824614324705013,-0.07513631925743751,0.0025552934627879995,-0.02990574340745683,0.4209423112406414,0.22723957613052023,0.12268128682361262,0.21353626916654234,0.10639343976038151,1.0,0.19421975334598068,0.3025214694039882,0.020639859635748867,0.08558060492599871,0.1892039591811071,0.14231519145882246,0.06282627635535618,-0.0751956465194496,0.13890242660241647,-0.04252737524004631,0.08396535056799102,-0.012697975718528343,0.09866381497984342,0.09778361857004926,0.07032530518519275,-0.059835381601934426,0.04811192889197283,-0.14337230628126998,-0.02113391545117069,0.1728062381117974,0.24277872799515668,0.04287073163751204,0.21042926661303216,0.02629473180814322,0.08519748573241842,0.14834595655001748,0.0612495261114552,0.11055391917182497,0.07491960533017479,0.08074468172626212,-0.025355944746366148,0.15628781928415442,0.22017775243256898,0.2025104306280962,0.11266368098045927
Temporal_Sup_R,0.3924721332845567,0.4489257059948421,0.566023854663638,0.7425375391536168,0.5212383041972384,0.22551443439843277,0.7744985306243302,0.40329737598660553,0.5716938074880359,0.2258308362738842,0.2883878767651161,0.7432922649819893,0.8919006474489222,0.09388109896162164,0.5225221655255079,0.6777361976829033,0.8128435634537149,0.7338689409315569,0.0018853714966125983,0.4919346921730035,0.24420229019594883,-0.020364321887445296,0.5189288634301708,0.49668788324456736,0.31906747540304603,0.833515705211957,0.6752273049852832,0.7440147883029654,0.29175196307621415,0.19421975334598068,1.0,0.7360663181650491,0.37322462946477175,0.6860807768814653,0.5108254900845035,0.20196809310502822,0.3945186011053507,0.44122751483420647,0.323002982421582,0.17467033036064306,0.7887084249705196,0.038530187750278756,-0.24809199971066614,0.723966719179426,0.8407762776699398,0.25705488213840805,0.4539854061070408,-0.02088487934406726,0.5633414178180675,0.7554242246906455,0.8225764217474618,0.16239297328984642,0.8988904019963209,0.8030144088057372,0.7248825812241786,0.5662132119456074,0.6804614006709031,0.6820347413928475,0.4677571686033826,0.7709343389108391,0.5508733764260181,-0.005696482291396091,0.6037497658679121,0.7339925736515452,0.7938671355462306
Precentral_R,0.07430923013648072,0.5254103890355621,0.5187044645102177,0.6559373619594944,0.5447857706612651,-0.028507026343928217,0.6167528663483854,0.6016239602478973,0.47353322830624034,0.3654585141297397,0.196727838984474,0.6713205343979739,0.6142192547113597,0.2723984380484844,0.5652660728506558,0.5074870716423096,0.7669156201996338,0.826837713985553,0.22855351769058682,0.44831712996813716,0.07885562221233736,0.0998222024502989,0.26886441920121035,0.4993214548685367,0.35426954863164084,0.8399710056380407,0.6427672970597109,0.7706921002643257,0.19506163701215576,0.3025214694039882,0.7360663181650491,1.0,0.1332465161904287,0.6151000193078815,0.4638827895741582,0.16135836872575335,0.43639631832768383,0.24572082362611636,0.2694208195620527,0.0632374932691415,0.6288624440717262,-0.06409256947810131,-0.10547876740218681,0.5131222765261833,0.691837892930645,0.26135730628644355,0.2516058886513784,0.08746866712405202,0.5925876051717347,0.5751920482561008,0.8968263449571879,0.1309675691039015,0.6025990700243539,0.7745121280336353,0.6194960119682961,0.47454066410390805,0.5678187739148661,0.7691783358732297,0.3805684464136654,0.7532055524140386,0.3477083634211529,0.06900199834909684,0.470021135420631,0.7597656362432027,0.6610467442767571
Cerebellum_Crus2_R,0.070190010135902,0.41823816892625293,0.3844151623656997,0.24580173700286165,0.19274331289536062,0.5533241682373166,0.47857787393445494,-0.17652481438903414,0.18437605833690868,0.02931384174716701,0.4821599852117117,0.44379894480762533,0.4492499247688052,-0.3161530789236065,0.2748043293434087,0.4069183788012344,0.45345282299111206,0.09930783685735434,0.011611810369672699,0.4474353503733064,-0.19569319702513444,0.16028011629977415,0.7638788961003337,0.30953543893238505,0.018186297577188204,0.3525108977435466,0.44830240777879726,0.24616665821613404,0.3266889191088145,0.020639859635748867,0.37322462946477175,0.1332465161904287,1.0,0.14102348318183225,0.17344180400804918,0.3633999909239533,0.22680109130433104,0.2096089354852734,0.19057825578456924,0.38925195802183077,0.41547279135475,0.07652414839757128,-0.17973435010974004,0.681597206577647,0.22291452079741322,0.17841665178799077,0.8339373950970399,-0.11546016033494692,0.22394841398116735,0.5023577288436936,0.3294213380571425,0.06583781782407,0.5732369947221942,0.1458599672172646,0.3943589732513849,0.5824176207536204,0.5469015483735767,0.11385674764365959,0.5335354745134674,0.21190210729221856,0.4216278121652508,-0.4241382512284561,0.5874332173356963,0.3017632077500062,0.4308967790015762
Thal_PuM_R,0.2605213046702192,0.48485505204770174,0.6142404866594025,0.6405736303266966,0.41091005186594165,-0.04391314938220221,0.6567863665378144,0.26298107049219893,0.5919528227085197,0.4020217528163785,0.22987386597891646,0.6986595212211192,0.6013406648921854,0.021435829971234287,0.3910622719650459,0.4862608974110662,0.7276235843142514,0.6973763864534047,0.3340343774982429,0.4818875995043295,0.29887654122783075,0.0829162272440198,0.2257100308754641,0.5649092502630356,0.05017236454289927,0.6820535056365779,0.5953641716458347,0.47274727169820097,0.4170747637258575,0.08558060492599871,0.6860807768814653,0.6151000193078815,0.14102348318183225,1.0,0.5649211058976169,0.15535371442490356,0.49332482342846823,0.43169492962505235,0.3919812883318092,-0.0906293337199731,0.6725337324064585,0.1666289805360789,0.060772555611152586,0.37454962619442655,0.7029367273468017,0.3750530847707791,0.3002072421627447,0.14163677676727915,0.6294044815854127,0.5744588152891908,0.6671236225131579,0.30878627146647936,0.6070105795289394,0.6699836903082143,0.6173517274237726,0.2182214592777947,0.3716337321134247,0.6741524381287336,0.32441088502848686,0.6549386370394881,0.5421107754793382,-0.0037253116830606773,0.29777103435400015,0.5881120966128776,0.6200019926763131
Thal_LP_R,0.10309406043815275,0.45802430175962217,0.48866299802201485,0.48601958998368644,0.5010370555510631,0.043205332948865444,0.5034404261440805,0.05601421732555492,0.5394359831577819,0.09369367765155179,0.03522250023704007,0.5804587333620285,0.4410532744992091,0.04924360651541355,0.31297557055613967,0.2824803926240513,0.5615249292875364,0.5072926584657727,0.23143269090994012,0.4570005417580656,0.19121046455358545,0.338212906409439,0.2648343493729708,0.35734541930047814,0.07086099282298336,0.5172697529183716,0.6020369444380739,0.3086786169808105,0.45968599034096086,0.1892039591811071,0.5108254900845035,0.4638827895741582,0.17344180400804918,0.5649211058976169,1.0,0.16525235582027387,0.5566390255928884,0.25447791360068645,0.47919309828178447,-0.18573855717304058,0.6166284472973776,0.18594735774779048,0.20454595685787913,0.3628322164238279,0.5294054565946071,0.3351050836695589,0.3299831481263373,0.00946820951267947,0.5245693352949625,0.5422917437447214,0.48447599981801276,0.3256334392741995,0.4580047639915564,0.4813424359252009,0.5224196219380469,0.2138489195877083,0.4822001024465687,0.4926308647460978,0.5136028801385213,0.4568311912485661,0.4811509223067175,0.07567126068566032,0.34362320077989644,0.40492185607540465,0.523920879814437
ACC_sub_L,-0.33590550773157607,0.30050550312912305,0.24346587909790413,0.028271463425235368,0.2306216364340468,0.13112244322552769,0.313979722869547,-0.19636390172645676,0.2528407873162005,-0.0819541502037747,0.1457788365132604,0.3829485135604381,0.15007909141928075,0.027316202638343022,0.34854136961036597,0.16798997608671237,0.36836421867804403,0.19813926411745622,-0.046614309663300484,0.22801640027503534,0.2684782891363985,0.09944707912882526,0.1486399443775628,0.22175994954143924,0.0855873148298075,0.27645899198437995,0.4949081191066466,0.1964052439585795,0.5746435607503801,0.14231519145882246,0.20196809310502822,0.16135836872575335,0.3633999909239533,0.15535371442490356,0.16525235582027387,1.0,0.40527655023808157,0.43501084871579093,0.601424962767472,0.11384746650097756,0.42422748284056605,0.59082596707869,0.332006763547872,0.30045447961146066,0.1958994785359375,0.1888400751668875,0.24952008238596995,-0.18810413569498943,0.21418500842087934,0.37047915435306505,0.1845043346408087,0.13176926656011337,0.3070030040424938,0.0950982385214329,0.21723619441753417,0.2455274393380664,0.35374215582549867,0.21312098849243555,0.3040859176310694,0.12157362155804814,0.3444915921115447,-0.11253614410936147,0.43349649497790893,0.17171577738681978,0.3439806056914369
Thal_VA_L,-0.14453715482301088,0.6331956037841947,0.6214513449896962,0.5047893402418735,0.4790738111501031,0.07097765442850615,0.6367366778327119,-0.120383782755724,0.7016644031385396,0.09481665076006159,0.22635957025358466,0.6682098263058793,0.4167148208124265,-0.1277472265492521,0.3834300093216135,0.42738300076309493,0.49762581264489175,0.5747350858396905,0.47037289445789604,0.6647605365300012,0.06301603177872192,0.5705413809219474,0.27408193194243924,0.4230569010909127,-0.17682154233552358,0.5437578958398916,0.737668935318196,0.3997177893832992,0.4861211167355151,0.06282627635535618,0.3945186011053507,0.43639631832768383,0.22680109130433104,0.49332482342846823,0.5566390255928884,0.40527655023808157,1.0,0.38178896345608215,0.5445198970862581,-0.260441255715271,0.6774306165458327,0.24790617601912807,0.2631274204117598,0.2794304504854924,0.43761446932594766,0.37185442359889936,0.455057656128541,0.046803751171689334,0.7213596036987668,0.4036290349973527,0.45284030559137434,0.5256117725417101,0.35267361425978816,0.43677603338279036,0.5881633464686499,0.09927037620040427,0.509216836495901,0.5726717524832031,0.7096199109400072,0.4394252112582132,0.5219974593044069,-0.06971538055427558,0.3759595716162756,0.42401120348253674,0.6228400578824432
ACC_pre_R,0.2541454947474816,0.29708576498765527,0.6669410363425212,0.5932406307174211,0.20721346093322085,-0.08732080008002557,0.6400121804753727,-0.16469216817082816,0.4065290740425539,0.3159652231657435,0.21003199256056782,0.6066785146570121,0.5418271458043659,-0.16122343226840452,0.23995450358828718,0.6143649579662662,0.48147961542398504,0.5007249496917014,0.08076469703747487,0.3648797682545417,0.4987284356153552,-0.10518075275928453,0.1308705737453564,0.5016332263817872,-0.3263940426785941,0.505232055212477,0.6048001210326963,0.3031228854143868,0.6279428019582547,-0.0751956465194496,0.44122751483420647,0.24572082362611636,0.2096089354852734,0.43169492962505235,0.25447791360068645,0.43501084871579093,0.38178896345608215,1.0,0.5339668780305525,0.2002332163466546,0.6631911060822381,0.6123198065403882,0.1767337441266688,0.2522625058848016,0.6330277778834751,0.48667166032766096,0.2651503053200348,0.2251735210337382,0.5680124213421928,0.3050544636663623,0.4324750806044328,0.30614506028751653,0.31422784606709053,0.5629431158450728,0.5367705129695549,-0.014932070586213467,0.3298390495971441,0.5480768964420729,0.32304131393046,0.6265703843159415,0.696533424471993,-0.08316171067969538,0.12824745161322015,0.23856894762834738,0.6432229153096847
OFCpost_R,-0.1467428696236474,0.3737907310189485,0.3906762125496729,0.21579463187129894,0.30056393894569816,-0.0633780772343718,0.4442609223871914,-0.1453109156140405,0.4426062825582131,0.06607657255550536,0.059953443753113955,0.48727492602049133,0.23365741534050727,0.06762100973772928,0.22936080440112241,0.20567020875261613,0.41974471508887884,0.4446088194464783,0.0986243814915295,0.2937740719883067,0.38166076711170105,0.2706485704944838,0.05864550067745253,0.24303110249297152,-0.025476306225377453,0.40329143494147923,0.6200056942781234,0.21709897141010778,0.7259763643866387,0.13890242660241647,0.323002982421582,0.2694208195620527,0.19057825578456924,0.3919812883318092,0.47919309828178447,0.601424962767472,0.5445198970862581,0.5339668780305525,1.0,-0.14569031087196468,0.5953537758140764,0.744300324789597,0.5786998153667959,0.24850279536683414,0.3639011506714191,0.3067872465437202,0.173852977301707,-0.11305413183911148,0.44897494549964945,0.45815755559241883,0.33781426563940903,0.4319107086227426,0.34115146547917047,0.22661465312809256,0.2990799640390302,0.0725514565351887,0.3116448117671793,0.4366628817136804,0.4137784787761662,0.2812726707600645,0.42987776777544034,0.03183114099062012,0.28048957298971144,0.21476799706019498,0.4262203482997568
LC_R,0.32040903877460153,0.05953816692772648,0.10068610021458511,0.10632638228272336,-0.07152342391288709,0.27315032280893925,0.1600181944716775,0.07271771262875555,-0.2439626066295867,0.18397338890509674,0.21126515108249863,0.13783670522666105,0.3357834312511469,-0.22995220500751712,0.3388910490766111,0.37044653296025204,0.13292762087476032,-0.025763068312704862,-0.19120692518540636,-0.03899546486652761,-0.16317080586212548,-0.21850888532312643,0.3257950173722675,0.33678776676166283,0.06347636782195619,0.11813944231342595,0.010053287634719184,0.1974814215637786,-0.038773792854331496,-0.04252737524004631,0.17467033036064306,0.0632374932691415,0.38925195802183077,-0.0906293337199731,-0.18573855717304058,0.11384746650097756,-0.260441255715271,0.2002332163466546,-0.14569031087196468,1.0,0.06550449663349085,-0.04151425810649748,-0.4931860985569703,0.4393017542399251,0.13970065780659374,0.13342165154446303,0.20212715035179732,0.1077156078287309,-0.08039103609515913,0.14747488667826464,0.11407808822942134,-0.36527655120656644,0.22403361852951043,0.18660452596997923,0.030658642286712244,0.4562204188615774,0.25633860561234456,0.05914352426564502,-0.07881082753380583,0.1718841859012928,0.06025970674260678,-0.3947226983255972,0.2130380729239012,0.05824279076578095,0.18646686312897465
Hippocampus_R,0.21261632072641506,0.5902723562322407,0.729720868584544,0.7612013662429651,0.5159129458621716,0.1865331965648255,0.8399983777629022,0.08758424615102077,0.7617204255942769,0.212386847288278,0.34901481252106986,0.8976428378339896,0.790724060091797,-0.04313700947128046,0.5779196538186675,0.7096988207839676,0.8012993157979262,0.7332726255164576,0.14886840719552383,0.6900872231241445,0.3097589024422221,0.19421316342428513,0.5204358016336476,0.629674777487578,0.025887027475882625,0.8177991906181019,0.8977998580552501,0.6421381913916928,0.5641287404680826,0.08396535056799102,0.7887084249705196,0.6288624440717262,0.41547279135475,0.6725337324064585,0.6166284472973776,0.42422748284056605,0.6774306165458327,0.6631911060822381,0.5953537758140764,0.06550449663349085,1.0,0.3307158448400049,-0.0034987029780492213,0.6584589577033957,0.8323104665899318,0.47846338127798343,0.5694812878047432,-0.036084978721088075,0.7366306347361096,0.7284307773362618,0.744850408450768,0.3261618685281658,0.7222980104107958,0.7628633291707196,0.7838270597489043,0.3988468977749843,0.7029776097648653,0.7464118619959551,0.6408208500398569,0.7655067311404337,0.7396684289474279,-0.08282079482106115,0.5614271847506958,0.660113556477041,0.8817362517280631
ACC_sub_R,-0.05657805341397515,0.15067977051059847,0.20348664574511524,-0.013772925933413888,0.00641932576364081,-0.16653680206009022,0.1727559818652162,-0.3318487400703509,0.22341475926115134,0.029858249482446926,0.010759729114576778,0.23274225747063818,-0.003235455118018998,-0.04498839732461413,-0.010093219144872191,0.06387831013668735,0.13887403704856974,0.12839313867515337,-0.08681101544273485,0.06832547733000421,0.5061473275406736,-0.0039786596450875405,-0.13187538219851175,0.09009371611107249,-0.2081009507720748,0.09606347819199397,0.33785090239641385,-0.12136953207687992,0.6659333131450526,-0.012697975718528343,0.038530187750278756,-0.06409256947810131,0.07652414839757128,0.1666289805360789,0.18594735774779048,0.59082596707869,0.24790617601912807,0.6123198065403882,0.744300324789597,-0.04151425810649748,0.3307158448400049,1.0,0.5599991150146063,0.0008592347722145852,0.15962350595517352,0.24442889558433528,-0.0008545972120217642,-0.09299149163091217,0.22093738478481703,0.19019442638860692,0.03239908558290779,0.18522084486440765,0.04790398693310389,-0.014334497442290695,0.08477516974089638,-0.14793488425457896,0.0026561399216596233,0.1638009347154307,0.1297598198463184,0.06592645559613178,0.3926449503032513,-0.03507311683191233,0.006671353223393947,-0.062301996664171355,0.18600812820073157
OFCmed_R,-0.3381852958919397,-0.018008022704884084,0.10239910293261312,-0.13831929170135365,-0.00037824495337679187,-0.36647497956893904,-0.039336296692993454,-0.20622968723724244,0.1509088307773477,-0.011479615324234216,-0.15867530716952924,0.06117616108937471,-0.296297646877638,0.1014145366961492,-0.26046927014590116,-0.3638127347254583,-0.02478549137718674,0.08410224280981149,0.3077556177814247,0.001801945610104218,0.23721140832777168,0.21493963457350107,-0.405629306128595,-0.22441663187100855,-0.17132327323516464,-0.04339568840409482,0.12712006533676146,-0.23508535467462482,0.5365935023093312,0.09866381497984342,-0.24809199971066614,-0.10547876740218681,-0.17973435010974004,0.060772555611152586,0.20454595685787913,0.332006763547872,0.2631274204117598,0.1767337441266688,0.5786998153667959,-0.4931860985569703,-0.0034987029780492213,0.5599991150146063,1.0,-0.375818990891946,-0.13904025850706114,0.06610971374258616,-0.16315061496082425,0.17156297984899269,0.16242149314149334,-0.029407393574697734,-0.09235544306476032,0.411203874698355,-0.26340088066075795,-0.23789186884344943,-0.025954332496651283,-0.36069419630303007,-0.228001212051282,0.0017043795989770275,0.019113092400041276,-0.16788654718365376,0.1971346818628466,0.1234596115247641,-0.20767505879134032,-0.1687008556804962,-0.19964927222570453
