,LC_L,Precuneus_L,Rolandic_Oper_L,Temporal_Inf_R,Cingulate_Mid_L,Rectus_L,Supp_Motor_Area_R,Thal_PuI_L,Precentral_L,Olfactory_L,Precentral_R,OFCpost_R,Temporal_Sup_R,Precuneus_R,OFCmed_L,Supp_Motor_Area_L,Red_N_R,Thal_MDm_L,Insula_L,Cerebellum_10_L,Thal_PuM_R,OFCmed_R,OFClat_L,Cerebellum_Crus2_L,ACC_pre_R,Heschl_L,Cerebellum_3_R,ACC_pre_L,Thal_LGN_L,ACC_sub_R,Vermis_4_5,OFCant_R,N_Acc_R,Frontal_Mid_2_R,Cerebellum_7b_R,Thal_PuM_L,Raphe_D,SN_pr_L,Frontal_Med_Orb_L,Thal_PuI_R,N_Acc_L,Frontal_Mid_2_L,Calcarine_L,Thal_LP_R,Thal_VL_L,Thal_PuA_L,Thal_MDl_L,Cerebellum_4_5_R,Parietal_Inf_L,Occipital_Mid_R,ACC_sub_L,Putamen_R,Postcentral_L,Thal_LGN_R,Amygdala_L,Parietal_Sup_R,Cerebellum_Crus2_R,Frontal_Sup_2_L,Thal_VPL_L,SN_pr_R,ACC_sup_R,Thal_IL_L,Cerebellum_6_L,Thal_MDm_R,SN_pc_R,Cerebellum_8_L,Frontal_Sup_2_R,Parietal_Sup_L,Vermis_1_2,Rolandic_Oper_R,Thal_VA_L,Vermis_8,Caudate_R,Frontal_Med_Orb_R,Cuneus_R
ACC_sub_R,0.10884829001946669,-0.06300046019971269,-0.013772925933413888,0.04602799331393473,0.03239908558290779,0.692454407143726,0.05429415005580362,0.04742330316642447,-0.02330927543073463,0.3081244334211144,-0.06409256947810131,0.744300324789597,0.038530187750278756,-0.03999607522618246,0.4694635033029488,0.09606347819199397,0.08718573982066452,0.15067977051059847,0.026544134230241444,-0.062301996664171355,0.1666289805360789,0.5599991150146063,0.4503066978233662,0.04601607429082436,0.6123198065403882,0.004913404866514665,0.33182592068821526,0.3395587703221201,0.07251229373953014,1.0,0.19019442638860692,0.7430260575925788,0.17612232540548148,0.18101541319660094,-0.2079213322145799,0.049067321759669026,-0.5433346370615167,0.6076397653228598,0.48555384692224063,0.20924664110395047,0.06822116237062509,0.1727559818652162,-0.17771627872788884,0.18594735774779048,-0.06875149771299024,0.24442889558433528,-0.01937313591250007,0.20680918989133085,-0.24122433696765183,-0.29345279751978076,0.59082596707869,0.29809946299036366,-0.12136953207687992,0.029858249482446926,0.7354128482091732,-0.05600298924226181,0.07652414839757128,0.1990864554419398,-0.05546158672966245,0.09009371611107249,0.06387831013668735,0.00641932576364081,-0.14793488425457896,-0.08681101544273485,0.295556538701398,-0.1592051534447135,0.12839313867515337,-0.04498839732461413,0.22341475926115134,-0.01150863602252478,0.24790617601912807,-0.05657805341397515,0.18600812820073157,0.335060996366373,-0.21541967414773858
Vermis_4_5,0.09558799001733922,0.6679419543414533,0.5117354581633533,0.6607503933366002,0.6375612302176581,0.12252411357078749,0.7164170822054814,0.08664513404968625,0.5939406099015156,0.7337054003668929,0.5751920482561008,0.45815755559241883,0.7554242246906455,0.7471468215887059,-0.1884751256794053,0.6966026797086902,0.6225888800606537,0.47727580160780597,0.6113950049727731,0.7433935491308689,0.5744588152891908,-0.029407393574697734,0.5238330293787478,0.3542219083124718,0.3050544636663623,0.44951183108006665,0.6292779343235375,0.0740642976484291,0.37331414299658494,0.19019442638860692,1.0,0.13376461260284675,0.08499032625299387,0.49778152005104304,0.4222807346779459,0.6541126111606255,-0.036839058304743204,0.6112881069234123,-0.0052261234085821074,0.25992818283282043,0.2067590583538087,0.589218378963934,0.7947010645181952,0.5422917437447214,0.6215942671197864,0.23017715458317106,-0.01350559631632846,0.6764749293620212,0.5129937073320274,0.2994803260300815,0.37047915435306505,0.31269328287977993,0.5773125670921112,0.0827216631081623,0.49414275479815684,0.2783385333473966,0.5023577288436936,0.5329345377404785,0.6399566213789871,0.3677397502755924,0.4477519140288401,0.4416288239110317,0.7008329660070776,-0.0029598327335163634,0.6887913768650477,0.6152123869798327,0.5010666202201298,0.03684747716743999,0.571542691762296,0.36771351663707424,0.4036290349973527,0.3001462563313085,0.580227143686227,-0.1403584631774593,0.5314748052852375
OFCant_R,0.027769301951433834,0.0748114251028494,0.2107773172010363,0.1397690155785874,0.2618434065667723,0.7584656490079236,0.23911019664698827,0.1538900387812125,0.16722596713135449,0.282984785019031,0.12563991011295614,0.7331514984511437,0.13108307809820874,0.06140429816545724,0.7064310040578703,0.3032335883732796,0.2153574564020343,0.15528673654682232,0.1592830931634309,0.0540380658734684,0.33044361117023413,0.7373159693236936,0.42741470384774194,-0.03946283707517555,0.6000811112589989,0.14878837282670296,0.424415159310579,0.6663837777177395,0.29905535254952637,0.7430260575925788,0.13376461260284675,1.0,0.11050682150782783,0.3742564560713374,-0.25759266399992403,0.05057971932167827,-0.50892919438871,0.5418893581675873,0.5830741177419301,0.2236827824330513,0.19961239899409172,0.32754921247066565,-0.08784029273882346,0.3555446825360939,-0.06388336831409124,0.25291009172783685,0.13839042466402984,0.22542806044684463,-0.08990960549382587,-0.25190278382982373,0.3562478583649196,0.5110297728553316,0.04443862714200201,0.17658685650395814,0.5449709405988467,-0.10783925906818938,-0.04030010692325529,0.4287346378448928,-0.06080584474151322,0.0889787548840281,0.067772163389073,0.1747098622234189,-0.23187375041409,0.23831338806490818,0.1532344542346832,-0.22667715828506269,0.42058663358674714,0.10232113030144846,0.2999854019547089,0.20739566586792924,0.3358274711426234,-0.047578388598075436,0.22038477836677442,0.6575457555150261,-0.07776124028951868
N_Acc_R,0.3532386797439915,-0.10296912691639637,0.35478420548406575,0.40595046868056356,0.36733409897417957,0.2178470286539349,0.3223059541680038,-0.08913114876870104,0.35129672564609926,0.10498726827664218,0.26455628086946814,0.20483283334085284,0.3067716912135332,0.0554132244129775,-0.15559510260468912,0.35805220122251363,0.3148737613993344,0.41594988855619514,0.3802288533750366,0.08510860505317562,0.146409636044776,-0.223141452581717,0.3978028419611413,0.06582568251308592,0.47185551556368766,0.4758154115781916,0.17886731137099615,0.3316615750419783,0.278262054213158,0.17612232540548148,0.08499032625299387,0.11050682150782783,1.0,0.47803477065836575,0.3533644482178509,0.28173554615332397,0.29418940786643216,0.03961351291221487,0.25741627572315773,-0.07738080605313653,0.33784320003772,0.45377130312637104,0.2484251696494374,0.09545983419545903,0.3347994966620963,0.34179224559504606,0.2178449586790802,0.5046545258333032,-0.043298564311941144,-0.348375115939944,0.3456613467676466,0.44784234330794237,0.2925728629148417,0.22226188225607552,0.054907598137439693,0.023595463984296572,0.4531156833432369,0.423322712879934,0.24268948834084075,0.5899855278723684,0.49710298674615416,0.21660030256637391,0.16026918745589885,0.07048000809061064,0.3110841148740211,0.27815395573750745,0.2845648239419363,-0.1524757530173662,0.105636985183778,0.44617100768216844,0.16063613622635334,-0.01476701364858026,0.5684280249915232,-0.02095892669397312,-0.21519780540928463
Frontal_Mid_2_R,0.07932797152085601,0.35974467329285825,0.8311093997051865,0.6404887012306496,0.8468918414478757,0.31680520421872477,0.8507667305054549,0.1310417480559008,0.8421782081571405,0.46591508220463224,0.792026316898887,0.44558425474273783,0.7788381769109233,0.4530310918785563,-0.05220875604244843,0.8730537247568946,0.6670616896043993,0.5979168291575135,0.8186296609541749,0.651025145100037,0.714588021314913,-0.033738117261863675,0.570437219618792,0.19288229888549702,0.6521781003171975,0.7393984599535564,0.6992230527902347,0.708107095498607,0.7556553820174463,0.18101541319660094,0.49778152005104304,0.3742564560713374,0.47803477065836575,1.0,0.28840028761621816,0.5396416062742078,0.19152873867972636,0.30770618118465576,0.433184595878395,0.1708743523388444,0.6183969364496548,0.8860316168866332,0.5524273593338492,0.5300821962685557,0.5888292293574772,0.4795043765156474,0.29745111445803846,0.7942105656152121,0.330397795119932,-0.13768144944019095,0.3083130638813939,0.8453000231341267,0.7243695409237105,0.45293784638305,0.27648880229808637,0.026124307550978956,0.23137046779324105,0.9316545790886511,0.3216387806567666,0.6628425060269982,0.7550929146687714,0.5316801030153391,0.2793592383224907,0.3012340086866656,0.5510672902657908,0.2532624671845788,0.8845403539901984,-0.01622379084161226,0.6166800134283715,0.866629602280431,0.6237313808929434,0.14478408871821202,0.8829333591580903,0.25395341859181736,0.16605534021625085
Cerebellum_7b_R,0.15974680552887835,0.22960959945240375,0.228483896575878,0.5981559835307871,0.4390498763574096,-0.082886758509048,0.4536984809515251,-0.10693276178584475,0.5110368498643686,0.17717918907954736,0.4109787916953201,0.0213759589879486,0.3914520560715976,0.4063673092330571,-0.4166670738740185,0.40638704172470025,0.45283919148365176,0.44705240716960826,0.27589984236467135,0.4789642654519833,0.16230492273115438,-0.37624659897999413,0.27981124844650684,0.057087388647432596,-0.06794607671383683,0.3553704849971319,0.18283688605231121,-0.0652540317482058,0.19107969238246647,-0.2079213322145799,0.4222807346779459,-0.25759266399992403,0.3533644482178509,0.28840028761621816,1.0,0.32896258487315083,0.4752592119394755,0.10957538166328576,-0.12100230681412866,-0.29045536864909627,0.37056582731808724,0.39244800868942575,0.5620652188653331,0.1965786372537438,0.5457415451563226,0.05424546362757334,0.06767290684797779,0.41883105052257297,0.3537614536738502,0.15426003968316757,0.13698213528243064,0.12565938741121502,0.47794378922631986,0.004736175854824751,-0.11423827240222413,0.27946859528257784,0.6478615290129918,0.30477332027582493,0.3690205219098598,0.3617210014123975,0.4102162802013601,0.27942342776126594,0.6069426022853912,0.14517619382857525,0.4015774849954545,0.7042741521676563,0.2544620728440352,-0.003369501311855897,0.2323482858045188,0.1856209618134256,0.29536656152849367,-0.0029451985600177375,0.43636681455412846,-0.47712455895419004,0.3621511965880884
Thal_PuM_L,0.0035233980062253515,0.3300347394613419,0.6428443766922679,0.5575319187851703,0.5573147774026179,0.002566478008175908,0.546774336764551,0.06638646433368077,0.4767731195353682,0.4272684148925209,0.45244828193518977,0.1918104311800984,0.6079307352673152,0.43148980728858893,-0.20916383414950576,0.5802189785991486,0.6196555338681005,0.5582571619890975,0.6362206849185067,0.5013244207646075,0.6346483897341703,-0.21973232955820235,0.36218996148065696,0.31727506858851734,0.41114646301755065,0.65021220606761,0.6147553243233365,0.300652001289859,0.42860000515088315,0.049067321759669026,0.6541126111606255,0.05057971932167827,0.28173554615332397,0.5396416062742078,0.32896258487315083,1.0,0.09459032790583138,0.35146376211456065,0.023367568755841863,0.250469912027882,0.3201443128057369,0.5795425247276933,0.654925499181581,0.4477987663698477,0.43441104653584056,0.5695138535257137,0.23786586111347827,0.7727181023385564,0.15481117441400127,-0.09673252673617168,0.12307633258658222,0.5228360398835464,0.4132597724190426,0.3504349335663394,0.31773823331045736,0.22738127806316907,0.43759832729607145,0.603477334682968,0.3978329068742894,0.5521279770329898,0.5848864868975076,0.370055228678127,0.4390223726931422,0.17398413685789127,0.4729267420584605,0.5058862442780213,0.459011167998099,-0.2543769679348276,0.5255698742519906,0.5593147460757751,0.3473053334718979,0.39372200033808175,0.6368791814327264,-0.0198209676727803,0.14995907277080012
Raphe_D,0.23076953726243685,0.15404213985254994,0.15002075635810602,0.16474582600688234,0.22795707032212964,-0.331285187479668,0.2303453919229653,-0.10051657212298953,0.31833118808043276,-0.18911874374651563,0.3575389194773066,-0.29693269823716,0.2130000543873661,0.2093311967577717,-0.5218441760009229,0.17551967731080348,0.14719698131403777,0.19096044849027793,0.22218101737214588,0.22734810083070367,0.01121076374700784,-0.5666872758526732,0.035655786985296443,-0.04586633084376074,-0.27761940739443614,0.2086001341930935,-0.06063739819707721,-0.11569855352324633,0.10592940048428232,-0.5433346370615167,-0.036839058304743204,-0.50892919438871,0.29418940786643216,0.19152873867972636,0.4752592119394755,0.09459032790583138,1.0,-0.3171058239997047,-0.10594908904438531,-0.3187195024407268,0.20158681757429098,0.13557737263456798,0.30181834810059915,-0.04799984660708373,0.4367350025743664,0.023194640973837475,0.10231021364005545,0.09308248641621909,0.338455549616609,0.3062056045624876,-0.060741806108363695,-0.0402305566904455,0.35825562432673613,0.03358678605358401,-0.513063637042152,0.14028423619704525,0.16165163416739864,0.1321180191950555,0.21930211661349605,0.2713574089405087,0.15754718346716443,0.21317060894496698,0.4063063828902421,0.14381972037972332,0.1538267845461726,0.23533328615367327,0.191857377111252,0.052351021541524226,-0.06176792036769262,0.20159248050757603,0.024609457203211994,-0.19746130835182477,0.20581234969437162,-0.3828920770163397,0.1865363906841262
SN_pr_L,0.06986006158030367,0.33193639306602785,0.19285508453752312,0.33866777644508766,0.3575046015817292,0.5241913276566147,0.42667465274782346,0.16404628257550033,0.30801673717982103,0.538667305959584,0.3124176871145325,0.7040518352042469,0.3539519076154718,0.37608733701645286,0.21819115897626648,0.42208941831043245,0.3343217861850945,0.3272163187817155,0.2555493762382514,0.43457828507928803,0.382577831092952,0.3694204679041541,0.5544346979908857,0.27158178837005587,0.38065120770334154,0.18174970187892836,0.5682172518152131,0.19751615996097252,0.263525908663399,0.6076397653228598,0.6112881069234123,0.5418893581675873,0.03961351291221487,0.30770618118465576,0.10957538166328576,0.35146376211456065,-0.3171058239997047,1.0,0.33923498153886494,0.13736677802021427,0.17092145903369552,0.34485240436774345,0.2855194788670272,0.44852886377183465,0.2819106621398148,0.20615767922563455,-0.006179805215737162,0.4233479618650184,0.18024710759485238,0.07759532734167017,0.4747525064427853,0.3083432190595183,0.224656499814302,0.041466436008321166,0.6352359349146901,0.07662175074159551,0.19606495446427047,0.35189755474811507,0.32918351815000696,0.1815859055801402,0.1569965755383026,0.31604692106686144,0.2316022675672089,0.015727037359443627,0.5488929415002785,0.15107832318659672,0.3311681190885119,0.14576835587877499,0.5222314633033375,0.1123207447751412,0.4190895254844831,-0.006432125679342926,0.35155182930670803,0.08632768047605463,0.2865757747810969
Frontal_Med_Orb_L,0.09147043133043663,-0.18663807662015275,0.21165804732656593,0.17990021311871124,0.21632908536127785,0.5793112375062361,0.2168552285418853,0.060752765404922145,0.2020028509875876,-0.02905582989777998,0.15623129378919662,0.6184558254300039,0.059835777481699576,-0.17623137052070637,0.4087605134098965,0.23495597693460515,0.17239210835675048,0.2787451823673957,0.18624219249291132,0.03163306465472571,0.2609827159567855,0.4013487029261246,0.2999486642594655,0.12022064909185957,0.4352063915171693,0.20581212645663347,0.3249660790088789,0.6300527934712834,0.38116704335644497,0.48555384692224063,-0.0052261234085821074,0.5830741177419301,0.25741627572315773,0.433184595878395,-0.12100230681412866,0.023367568755841863,-0.10594908904438531,0.33923498153886494,1.0,-0.0023913087007688487,0.3567594809395136,0.3647592895071069,-0.16631807098118592,0.28305684103747925,0.009542361782150894,0.2758016235254186,0.1665661533655345,0.28518283314883425,-0.2393669191965611,-0.3288732697881414,0.37222435099415085,0.5015073397478707,0.028182304639228196,0.23142708183723534,0.20363375547071186,-0.10986434783830565,0.05066804461346166,0.42791838875244576,-0.18814641747921437,0.22172610018290873,0.1945090588828589,0.16352736105739388,-0.2230178523525575,0.20372712455473996,0.1739769535133602,-0.24194977853409363,0.3172359302785858,-0.10947632807884237,0.280289021277595,0.23709655053744794,0.4649877823836775,-0.3643828490908399,0.33183331647055153,0.44173336950684033,-0.28610261005226295
Thal_PuI_R,-0.10747737065089749,0.3123945515137247,0.2415418669462206,-0.05137610105568071,0.1732856972420287,-0.02667972167703259,0.13473418525716072,0.1501112955092534,0.04914240638431653,0.35872485856814224,0.11457544615831539,0.06431833767356335,0.2356002126497522,0.24752082895477204,0.06658908339701378,0.17225574063254115,0.14281440267816958,-0.11769592222172459,0.3020455629901011,0.18014824717604475,0.3417834498026957,0.05397545767409288,0.0546947471015163,0.06909465556728211,0.371340321389869,0.020040262265980942,0.22454614054929078,0.1595306118113541,0.16453914704814343,0.20924664110395047,0.25992818283282043,0.2236827824330513,-0.07738080605313653,0.1708743523388444,-0.29045536864909627,0.250469912027882,-0.3187195024407268,0.13736677802021427,-0.0023913087007688487,1.0,-0.031202102043294194,0.12949118403205098,0.15502498702156597,0.0028925328393337234,-0.07373047417652705,0.15752135144938398,-0.15020067377358784,0.11856612289510086,0.09772223846973241,-0.0007335481656693659,0.0431923049764378,0.1954348145426788,0.09044056432091217,0.4047990257418035,0.35395804188617846,0.009285259090712178,-0.10494722670558986,0.19530182615586025,0.1651305757598226,0.10377539442343614,0.1818038730668535,-0.08955249318653069,-0.030785257657792667,-0.10372318434039765,0.17162433176483652,0.015358621493384739,0.1578002236091569,2.1053998180568915e-05,0.04810107485205778,0.19720723618293975,-0.1999348452959734,0.34733425669436485,0.09144113280442188,0.26191957446507236,-0.005406759701391342
N_Acc_L,-0.017421013812303456,0.018087947426229767,0.5432910805109014,0.431461963005937,0.49648439772157077,0.25681163252579453,0.47771655153084414,0.040477744482131824,0.5700991621726307,0.12756567327545895,0.4909423513094634,0.2698683131329595,0.32833543351171673,0.12949453848990466,0.050712013873746506,0.5069625154380848,0.5162728180423374,0.5515840990662476,0.4310316777562847,0.4498175020492977,0.4594016775307955,0.06261041312854324,0.22324619377431443,0.06597740117142402,0.29987960589770374,0.5481605879568842,0.42708833377354183,0.5669671709517032,0.5476914750030525,0.06822116237062509,0.2067590583538087,0.19961239899409172,0.33784320003772,0.6183969364496548,0.37056582731808724,0.3201443128057369,0.20158681757429098,0.17092145903369552,0.3567594809395136,-0.031202102043294194,1.0,0.6102994697286998,0.2738849806930379,0.3366879035487147,0.3118479932833647,0.32985923748594487,0.35405611079059,0.5301721637261104,0.0666875189661381,-0.2829233814042199,0.07902285887870797,0.6559295372370391,0.4097284638986634,0.46729684498761553,-0.048964935535150855,0.03610895980686612,0.20266861952979626,0.6348155509004487,0.019508444020349507,0.5161382847976982,0.4532216234024721,0.3160617014912761,0.01657478214755399,0.5552826767477604,0.34157502071800416,0.08397267062647759,0.5386591490931408,-0.11972376469051696,0.4858590666753848,0.5453361094021508,0.5658344087009741,-0.10646877941770869,0.5548572807552354,0.21894077461277509,0.0352359033236251
Frontal_Mid_2_L,0.044774432291655834,0.27204111790756075,0.8387328567777013,0.8091719122330487,0.7727977777900853,0.25111536982943583,0.7993116091570815,0.04772315297731152,0.8473273441781418,0.5210322011040337,0.6167528663483854,0.4442609223871914,0.7744985306243302,0.42635419482036135,-0.09569549863480549,0.8595128158362354,0.7442927678016044,0.5588833636249937,0.8358196382026447,0.6640670195669297,0.6567863665378144,-0.039336296692993454,0.47496273554587803,0.32802845717837187,0.6400121804753727,0.787533443150153,0.7428219857409949,0.6593889895261458,0.7255990498311029,0.1727559818652162,0.589218378963934,0.32754921247066565,0.45377130312637104,0.8860316168866332,0.39244800868942575,0.5795425247276933,0.13557737263456798,0.34485240436774345,0.3647592895071069,0.12949118403205098,0.6102994697286998,1.0,0.6082760080289044,0.5034404261440805,0.6021820539696598,0.40491233146845007,0.3233873123193077,0.8630596546575814,0.30166260285441726,-0.1550808121634336,0.313979722869547,0.8078187737698923,0.7167096058262374,0.32634237946488126,0.24544400628055207,0.22396287300206624,0.47857787393445494,0.9136335812285313,0.36760397923270255,0.5904896853284213,0.7769607445345043,0.5072409230430858,0.3740113850458033,0.34011808777893787,0.5991920631178004,0.4032343101202674,0.752384926970845,-0.17508868691235324,0.6757604893197635,0.7988828235804434,0.6367366778327119,0.2376141886550807,0.865546727104511,0.21614044686283143,0.10485784175707767
Calcarine_L,0.13370639544355162,0.721682662785057,0.6422753344730362,0.7144972093191793,0.7785342999035444,-0.15283245061802472,0.7794878297690342,0.06450506956963098,0.6828933769747385,0.5406348425953437,0.7184345987884182,0.1171279772054907,0.7862115930649443,0.8175481686986857,-0.35758911518106784,0.7695603056694771,0.603721891802832,0.4266642679069315,0.6900961883542807,0.7516350099559309,0.49008097541545703,-0.3039977666800568,0.4256951733503328,0.2093229118300645,0.18156275663335641,0.6245349377853144,0.5135471812401244,0.07707835948501889,0.38069196118258514,-0.17771627872788884,0.7947010645181952,-0.08784029273882346,0.2484251696494374,0.5524273593338492,0.5620652188653331,0.654925499181581,0.30181834810059915,0.2855194788670272,-0.16631807098118592,0.15502498702156597,0.2738849806930379,0.6082760080289044,1.0,0.4034442318770554,0.6803418013846113,0.19590972428430295,0.02231197658253817,0.6775894997994842,0.6362715616676161,0.31731350214496995,0.08640725884959496,0.3079656701396369,0.7201721382986258,0.22679778180035245,0.12945501565656148,0.27318587572453085,0.5083322971764133,0.5787089993430486,0.6750251191960096,0.46114243545972927,0.523702652192712,0.4775481014678395,0.757060774665273,0.0787923641107061,0.5606466898244669,0.7392427946075387,0.5782731525758645,0.07036300219944908,0.4240956530546822,0.5572347018862375,0.2287806291801426,0.383541126933736,0.5940101949110268,-0.20236907092036172,0.5817858370385183
Thal_LP_R,-0.02808517174502188,0.3292107978912726,0.48601958998368644,0.4845866016996449,0.48447599981801276,0.3326879003170887,0.5168009784899344,0.24989094504829365,0.44310265242725644,0.33294845381717786,0.4638827895741582,0.47919309828178447,0.5108254900845035,0.3371906031333655,0.1715361790559102,0.5172697529183716,0.509519466036193,0.45802430175962217,0.4388603634493393,0.40492185607540465,0.5649211058976169,0.20454595685787913,0.40967057935448914,0.18832497485397712,0.25447791360068645,0.4793289972196567,0.5271810259382116,0.389698857951944,0.3684533195367282,0.18594735774779048,0.5422917437447214,0.3555446825360939,0.09545983419545903,0.5300821962685557,0.1965786372537438,0.4477987663698477,-0.04799984660708373,0.44852886377183465,0.28305684103747925,0.0028925328393337234,0.3366879035487147,0.5034404261440805,0.4034442318770554,1.0,0.3892071011726145,0.3351050836695589,0.2858991114138656,0.5428064810590952,0.16352550339489855,-0.01300073761131796,0.16525235582027387,0.478396591684251,0.3086786169808105,0.09369367765155179,0.3575091390419354,0.07550234016660085,0.17344180400804918,0.5420263550112606,0.19504206356709403,0.35734541930047814,0.2824803926240513,0.5010370555510631,0.2138489195877083,0.23143269090994012,0.37776368304903213,0.16249195009300194,0.5072926584657727,0.04924360651541355,0.5394359831577819,0.42872922702504584,0.5566390255928884,0.10309406043815275,0.523920879814437,0.21074031873737453,0.2909968568042508
Thal_VL_L,0.10827913855323072,0.5193240403551783,0.519163521022308,0.6627238579502988,0.5960813160229022,0.057369401602099745,0.6840256993264588,-0.018859741535490263,0.670506163030621,0.5086166055649841,0.6059918395724893,0.2903700732663395,0.7125266873140484,0.5579134080490773,-0.3541779226627171,0.6551854016774435,0.6663867797207425,0.4077249976662896,0.6649955695703579,0.6205860881144075,0.44303891110015853,-0.2577027882515626,0.5272695374290065,0.13955921626745682,0.2532387548733396,0.45808834233610746,0.4566535048251782,0.1269486022613538,0.4517311145932461,-0.06875149771299024,0.6215942671197864,-0.06388336831409124,0.3347994966620963,0.5888292293574772,0.5457415451563226,0.43441104653584056,0.4367350025743664,0.2819106621398148,0.009542361782150894,-0.07373047417652705,0.3118479932833647,0.6021820539696598,0.6803418013846113,0.3892071011726145,1.0,0.17040120965232347,0.11002897760264663,0.5754779305172923,0.588919671213906,0.380493069127834,0.35282394325160277,0.35771292928495696,0.6823081849587295,-0.017918796684139152,0.12422710150158413,0.13673227895935505,0.3782333383310742,0.530812363948135,0.7478187665491722,0.49522815583886504,0.5166207668932468,0.564083226848343,0.6122623442223435,0.1378350319753302,0.6444878812227416,0.49768625782775067,0.5766678588099411,0.13319436185201608,0.43212056397844584,0.4985568344585975,0.48452566135715014,0.1431489270101825,0.6680984409363928,-0.16806397848030366,0.4137821694844755
Thal_PuA_L,0.06236968536869769,-0.01722300560964097,0.4329111968398293,0.1975718200820762,0.29464792724297467,0.32520835831526923,0.27996428577526833,-0.01128604433337821,0.2524749858511903,0.15217322866553415,0.26135730628644355,0.3067872465437202,0.25705488213840805,0.07471746560593588,0.11472483430065417,0.33929285918015495,0.40795826792347584,0.454466441633263,0.3691907629571379,0.14143593191925213,0.3750530847707791,0.06610971374258616,0.38829676728498147,0.17047053153746933,0.48667166032766096,0.49256028399330654,0.4015004117157951,0.5233116976635617,0.3948379975446229,0.24442889558433528,0.23017715458317106,0.25291009172783685,0.34179224559504606,0.4795043765156474,0.05424546362757334,0.5695138535257137,0.023194640973837475,0.20615767922563455,0.2758016235254186,0.15752135144938398,0.32985923748594487,0.40491233146845007,0.19590972428430295,0.3351050836695589,0.17040120965232347,1.0,0.4414476970824667,0.5202924925649064,-0.15181937941301335,-0.3303950074130908,0.1888400751668875,0.5644965477756639,0.14095755586220524,0.3735347606367206,0.24952811072229006,-0.03310885409801321,0.17841665178799077,0.5107928753648352,0.09249272428469686,0.4148330150074327,0.3958618248696726,0.24740520762403467,0.0024225176972896565,0.2771488267777638,0.16375900282136527,0.044347165145462136,0.3689018739678128,-0.2895192136593375,0.36918485897722514,0.4609826694093537,0.37185442359889936,0.02129705076208638,0.4793170193299948,0.2296076875577882,-0.16921624032254176
Thal_MDl_L,0.04743008208672207,-0.23324987661416138,0.3719296606003617,0.21053016680802164,0.13581582006065646,0.21273620288880754,0.11827404166257044,0.012602644493132857,0.19377674426368827,-0.1403552262641955,0.08529220046755094,0.08248636083996173,0.057127370829535756,-0.14613207145063764,0.24760809786773466,0.18285719090247854,0.2922482088872804,0.32471856476707434,0.2327559246775628,0.04582440730005887,0.11929013658013096,0.11706580284944698,0.01640741554990316,0.0676641499548809,0.25907987128223225,0.42303739872244966,0.22963284275384901,0.47840375021463916,0.2379394595090338,-0.01937313591250007,-0.01350559631632846,0.13839042466402984,0.2178449586790802,0.29745111445803846,0.06767290684797779,0.23786586111347827,0.10231021364005545,-0.006179805215737162,0.1665661533655345,-0.15020067377358784,0.35405611079059,0.3233873123193077,0.02231197658253817,0.2858991114138656,0.11002897760264663,0.4414476970824667,1.0,0.32397624569230754,-0.18733550642401356,-0.32760848459817965,-0.030913807641276884,0.45696580904547984,0.07998865664487356,0.09650630356152377,-0.13660383482441246,-0.007415654171580485,0.1085392991420611,0.32700505950008346,-0.010844628497560623,0.2508486702768183,0.15241092166909725,0.288765986988305,-0.10507133841482512,0.45642009020943985,-0.07457238199426797,-0.014453586521799818,0.19331126529168183,-0.3026704068486036,0.2712838833622629,0.39514312028633325,0.34671522871204835,-0.07796878047076305,0.28847751901930024,0.3562539428843156,-0.1518850058522047
Cerebellum_4_5_R,0.09418633942938898,0.25123580514685234,0.8073571101328684,0.7988574210899615,0.7317260403891075,0.18972983015683145,0.7285183670526825,0.026405307572606392,0.6863639974334551,0.47674399761902464,0.5805870375434836,0.401478156240605,0.7482377673207294,0.3985743760663362,-0.1422943088088384,0.7782567488723824,0.7324667815937167,0.6568127215499018,0.7831510425736552,0.6022373606072462,0.6518836924325623,-0.11764332733864714,0.47885962333259946,0.38795498646038107,0.6253408962687985,0.8266367712751531,0.7864611477681458,0.5152990859891946,0.6281474919814316,0.20680918989133085,0.6764749293620212,0.22542806044684463,0.5046545258333032,0.7942105656152121,0.41883105052257297,0.7727181023385564,0.09308248641621909,0.4233479618650184,0.28518283314883425,0.11856612289510086,0.5301721637261104,0.8630596546575814,0.6775894997994842,0.5428064810590952,0.5754779305172923,0.5202924925649064,0.32397624569230754,1.0,0.15040261686172166,-0.2204315731131096,0.31254589787783893,0.7527071652234877,0.5613595543876578,0.33166081740959685,0.31566932612714377,0.18124787673430212,0.5659228302736783,0.8055731698483455,0.416223818133712,0.6729054514852243,0.7487342716654425,0.46202881709973,0.43370263752521526,0.23409213570992088,0.5957375519980751,0.5311708112020628,0.6257070895717093,-0.28228705491511563,0.698321358213486,0.7500065476904084,0.5858907291545061,0.30317535487085084,0.8547357003455999,0.1264220865637978,0.09658323804719894
